Date,JKPAPER
2006-05-09,36.2444953918457
2006-05-10,37.361915588378906
2006-05-11,37.247310638427734
2006-05-12,36.817527770996094
2006-05-15,36.559669494628906
2006-05-16,35.614158630371094
2006-05-17,37.247310638427734
2006-05-18,34.41078186035156
2006-05-19,32.290550231933594
2006-05-22,28.737735748291016
2006-05-23,33.264713287353516
2006-05-24,31.91808319091797
2006-05-25,30.943918228149414
2006-05-26,31.946731567382812
2006-05-29,31.37369728088379
2006-05-30,31.430994033813477
2006-05-31,30.313581466674805
2006-06-01,29.282106399536133
2006-06-02,28.336612701416016
2006-06-05,28.680429458618164
2006-06-06,26.789405822753906
2006-06-07,24.497268676757812
2006-06-08,23.49445343017578
2006-06-09,25.04165267944336
2006-06-12,25.643341064453125
2006-06-13,22.950069427490234
2006-06-14,22.720855712890625
2006-06-15,23.58041763305664
2006-06-16,24.439966201782227
2006-06-19,24.35401153564453
2006-06-20,24.583223342895508
2006-06-21,25.414134979248047
2006-06-22,26.3596248626709
2006-06-23,26.01581382751465
2006-06-26,25.184913635253906
2006-06-27,24.411312103271484
2006-06-28,24.382659912109375
2006-06-29,24.325355529785156
2006-06-30,25.127607345581055
2006-07-03,24.984342575073242
2006-07-04,24.898387908935547
2006-07-05,24.726486206054688
2006-07-06,24.411312103271484
2006-07-07,24.268056869506836
2006-07-10,24.1534481048584
2006-07-11,24.86974334716797
2006-07-12,25.213560104370117
2006-07-13,25.414134979248047
2006-07-14,25.643341064453125
2006-07-17,26.187721252441406
2006-07-18,26.64615249633789
2006-07-19,25.299522399902344
2006-07-20,26.187721252441406
2006-07-21,25.442771911621094
2006-07-24,24.697830200195312
2006-07-25,24.955698013305664
2006-07-26,25.299522399902344
2006-07-27,25.500078201293945
2006-07-28,25.815256118774414
2006-07-31,25.61469268798828
2006-08-01,24.955698013305664
2006-08-02,24.984342575073242
2006-08-03,25.04165267944336
2006-08-04,25.127607345581055
2006-08-07,24.86974334716797
2006-08-08,24.92704200744629
2006-08-09,25.299522399902344
2006-08-10,25.70064353942871
2006-08-11,26.21637535095215
2006-08-14,26.87537384033203
2006-08-16,27.849525451660156
2006-08-17,27.24783706665039
2006-08-18,27.591655731201172
2006-08-21,27.734922409057617
2006-08-22,29.02425193786621
2006-08-23,29.855152130126953
2006-08-24,29.826496124267578
2006-08-25,29.88380241394043
2006-08-28,28.938291549682617
2006-08-29,28.65176773071289
2006-08-30,28.193340301513672
2006-08-31,27.53435707092285
2006-09-01,27.878177642822266
2006-09-04,28.565818786621094
2006-09-05,28.365259170532227
2006-09-06,28.164691925048828
2006-09-07,27.964134216308594
2006-09-08,28.537168502807617
2006-09-11,27.161882400512695
2006-09-12,26.818063735961914
2006-09-13,26.93266487121582
2006-09-14,27.391098022460938
2006-09-15,27.047273635864258
2006-09-18,27.391098022460938
2006-09-19,26.789405822753906
2006-09-20,26.64615249633789
2006-09-21,26.61749267578125
2006-09-22,26.818063735961914
2006-09-25,26.416940689086914
2006-09-26,26.3596248626709
2006-09-27,26.64615249633789
2006-09-28,27.505706787109375
2006-09-29,27.391098022460938
2006-10-03,27.47705841064453
2006-10-04,27.6776180267334
2006-10-05,28.508514404296875
2006-10-06,28.537168502807617
2006-10-09,28.279298782348633
2006-10-10,28.4798583984375
2006-10-11,28.050085067749023
2006-10-12,28.250652313232422
2006-10-13,28.050085067749023
2006-10-16,27.79222297668457
2006-10-17,27.706266403198242
2006-10-18,27.24783706665039
2006-10-19,27.24783706665039
2006-10-20,27.21918296813965
2006-10-23,27.19053840637207
2006-10-26,27.104581832885742
2006-10-27,27.21918296813965
2006-10-30,27.018625259399414
2006-10-31,26.64615249633789
2006-11-01,26.674800872802734
2006-11-02,26.474245071411133
2006-11-03,26.445587158203125
2006-11-06,27.047273635864258
2006-11-07,26.61749267578125
2006-11-08,26.245031356811523
2006-11-09,26.445587158203125
2006-11-10,26.532676696777344
2006-11-13,26.532676696777344
2006-11-14,26.09723663330078
2006-11-15,25.952098846435547
2006-11-16,26.358501434326172
2006-11-17,25.661800384521484
2006-11-20,24.907041549682617
2006-11-21,25.60373878479004
2006-11-22,26.068206787109375
2006-11-23,25.865009307861328
2006-11-24,25.313446044921875
2006-11-27,25.777912139892578
2006-11-28,25.284423828125
2006-11-29,25.60373878479004
2006-11-30,25.05219268798828
2006-12-01,25.22635841369629
2006-12-04,25.806943893432617
2006-12-05,26.039180755615234
2006-12-06,25.574708938598633
2006-12-07,25.4295711517334
2006-12-08,25.22635841369629
2006-12-11,24.703838348388672
2006-12-12,23.513641357421875
2006-12-13,24.35549545288086
2006-12-14,24.99412727355957
2006-12-15,25.574708938598633
2006-12-18,25.22635841369629
2006-12-19,24.96510124206543
2006-12-20,24.96510124206543
2006-12-21,24.587722778320312
2006-12-22,24.848981857299805
2006-12-26,25.081214904785156
2006-12-27,25.02315902709961
2006-12-28,24.878009796142578
2006-12-29,25.05219268798828
2007-01-02,25.13927459716797
2007-01-03,25.255390167236328
2007-01-04,25.4295711517334
2007-01-05,25.632776260375977
2007-01-08,26.068206787109375
2007-01-09,25.894033432006836
2007-01-10,25.806943893432617
2007-01-11,25.69083023071289
2007-01-12,25.632776260375977
2007-01-15,26.010149002075195
2007-01-16,26.155302047729492
2007-01-17,26.27141761779785
2007-01-18,26.64879608154297
2007-01-19,26.445587158203125
2007-01-22,26.503646850585938
2007-01-23,26.619762420654297
2007-01-24,26.677818298339844
2007-01-25,26.474618911743164
2007-01-29,27.316465377807617
2007-01-31,26.706844329833984
2007-02-01,26.416561126708984
2007-02-02,26.561704635620117
2007-02-05,26.445587158203125
2007-02-06,26.706844329833984
2007-02-07,26.503646850585938
2007-02-08,26.242382049560547
2007-02-09,25.894033432006836
2007-02-12,24.878009796142578
2007-02-13,24.6748104095459
2007-02-14,24.907041549682617
2007-02-15,25.22635841369629
2007-02-19,25.981122970581055
2007-02-20,25.400537490844727
2007-02-21,25.545682907104492
2007-02-22,25.13927459716797
2007-02-23,24.587722778320312
2007-02-26,24.645776748657227
2007-02-27,25.110246658325195
2007-02-28,24.79092788696289
2007-03-01,24.61674690246582
2007-03-02,24.50063133239746
2007-03-05,23.4846134185791
2007-03-06,23.310441970825195
2007-03-07,22.84596824645996
2007-03-08,23.629756927490234
2007-03-09,23.426551818847656
2007-03-12,23.65878677368164
2007-03-13,23.281410217285156
2007-03-14,23.194320678710938
2007-03-15,23.194320678710938
2007-03-16,22.874996185302734
2007-03-19,23.223344802856445
2007-03-20,22.84596824645996
2007-03-21,22.84596824645996
2007-03-22,22.933055877685547
2007-03-23,22.72985076904297
2007-03-26,22.84596824645996
2007-03-28,22.874996185302734
2007-03-29,23.165294647216797
2007-03-30,23.223344802856445
2007-04-02,22.526647567749023
2007-04-03,22.526647567749023
2007-04-04,22.58470344543457
2007-04-05,22.99111557006836
2007-04-09,23.978107452392578
2007-04-10,24.41353988647461
2007-04-11,24.529664993286133
2007-04-12,24.41353988647461
2007-04-13,24.29743194580078
2007-04-16,24.239370346069336
2007-04-17,24.239370346069336
2007-04-18,24.210342407226562
2007-04-19,24.326457977294922
2007-04-20,24.50063133239746
2007-04-23,24.210342407226562
2007-04-24,24.29743194580078
2007-04-25,24.35549545288086
2007-04-26,24.268402099609375
2007-04-27,24.268402099609375
2007-04-30,24.35549545288086
2007-05-03,24.732868194580078
2007-05-04,24.41353988647461
2007-05-07,24.152284622192383
2007-05-08,23.65878677368164
2007-05-09,23.252376556396484
2007-05-10,23.252376556396484
2007-05-11,23.571699142456055
2007-05-14,23.86199188232422
2007-05-15,23.74587059020996
2007-05-16,23.54267120361328
2007-05-17,23.4846134185791
2007-05-18,23.426551818847656
2007-05-21,23.978107452392578
2007-05-22,24.036165237426758
2007-05-23,24.181304931640625
2007-05-24,23.949079513549805
2007-05-25,23.86199188232422
2007-05-28,24.00713539123535
2007-05-29,23.65878677368164
2007-05-30,23.571699142456055
2007-05-31,23.36849594116211
2007-06-01,23.252376556396484
2007-06-04,23.310441970825195
2007-06-05,23.83296012878418
2007-06-06,23.571699142456055
2007-06-07,23.77490234375
2007-06-08,23.65878677368164
2007-06-11,23.65878677368164
2007-06-12,23.252376556396484
2007-06-13,23.36849594116211
2007-06-14,23.426551818847656
2007-06-15,23.194320678710938
2007-06-18,23.252376556396484
2007-06-19,23.165294647216797
2007-06-20,23.281410217285156
2007-06-21,23.397525787353516
2007-06-22,23.310441970825195
2007-06-25,25.168304443359375
2007-06-26,25.313446044921875
2007-06-27,24.936071395874023
2007-06-28,24.645776748657227
2007-06-29,24.761898040771484
2007-07-02,24.6748104095459
2007-07-03,24.47160530090332
2007-07-04,24.29743194580078
2007-07-05,24.645776748657227
2007-07-06,25.284423828125
2007-07-09,25.37150764465332
2007-07-10,24.936071395874023
2007-07-11,24.81995391845703
2007-07-12,25.168304443359375
2007-07-13,24.907041549682617
2007-07-16,25.02315902709961
2007-07-17,25.081214904785156
2007-07-18,25.081214904785156
2007-07-19,24.936071395874023
2007-07-20,24.761898040771484
2007-07-23,25.05219268798828
2007-07-24,24.878009796142578
2007-07-25,24.529664993286133
2007-07-26,24.61674690246582
2007-07-27,24.41353988647461
2007-07-30,24.558691024780273
2007-07-31,24.907041549682617
2007-08-01,24.065195083618164
2007-08-02,24.44257354736328
2007-08-03,24.094223022460938
2007-08-06,24.123258590698242
2007-08-07,24.3845157623291
2007-08-08,24.703838348388672
2007-08-09,24.44257354736328
2007-08-10,24.35549545288086
2007-08-13,24.326457977294922
2007-08-14,23.92005157470703
2007-08-16,23.0201416015625
2007-08-17,22.81693458557129
2007-08-20,22.58470344543457
2007-08-21,22.294416427612305
2007-08-22,21.597715377807617
2007-08-23,21.423538208007812
2007-08-24,21.452564239501953
2007-08-27,21.452564239501953
2007-08-28,20.3204288482666
2007-08-29,21.655773162841797
2007-08-30,22.149269104003906
2007-08-31,22.236358642578125
2007-09-03,22.294416427612305
2007-09-04,22.904029846191406
2007-09-05,22.555681228637695
2007-09-06,22.72985076904297
2007-09-07,23.194320678710938
2007-09-10,23.223344802856445
2007-09-11,23.71684455871582
2007-09-12,23.74587059020996
2007-09-13,23.92005157470703
2007-09-14,23.426551818847656
2007-09-17,23.629756927490234
2007-09-18,23.71684455871582
2007-09-19,23.71684455871582
2007-09-20,24.268402099609375
2007-09-21,23.629756927490234
2007-09-24,23.513641357421875
2007-09-25,23.281410217285156
2007-09-26,24.00713539123535
2007-09-27,23.71684455871582
2007-09-28,23.629756927490234
2007-10-01,23.252376556396484
2007-10-03,23.252376556396484
2007-10-04,23.165294647216797
2007-10-05,23.165294647216797
2007-10-08,22.323444366455078
2007-10-09,22.555681228637695
2007-10-10,22.72985076904297
2007-10-11,22.642763137817383
2007-10-12,22.58470344543457
2007-10-15,22.933055877685547
2007-10-16,22.671798706054688
2007-10-17,23.194320678710938
2007-10-18,22.700822830200195
2007-10-19,22.38150405883789
2007-10-22,22.58470344543457
2007-10-23,23.0201416015625
2007-10-24,23.136260986328125
2007-10-25,23.571699142456055
2007-10-26,23.803930282592773
2007-10-29,23.68781280517578
2007-10-30,23.77490234375
2007-10-31,23.223344802856445
2007-11-01,23.049169540405273
2007-11-02,23.4846134185791
2007-11-05,23.194320678710938
2007-11-06,23.281410217285156
2007-11-07,23.223344802856445
2007-11-08,23.223344802856445
2007-11-12,23.223344802856445
2007-11-13,23.513641357421875
2007-11-14,24.35549545288086
2007-11-15,25.110246658325195
2007-11-16,24.878009796142578
2007-11-19,26.677818298339844
2007-11-20,27.722867965698242
2007-11-21,26.881032943725586
2007-11-22,26.706844329833984
2007-11-23,26.474618911743164
2007-11-26,27.02617073059082
2007-11-27,27.606754302978516
2007-11-28,27.316465377807617
2007-11-29,27.590852737426758
2007-11-30,27.285980224609375
2007-12-03,27.438413619995117
2007-12-04,27.6213321685791
2007-12-05,28.627405166625977
2007-12-06,28.50545310974121
2007-12-07,28.77984619140625
2007-12-10,30.70053482055664
2007-12-11,30.21274185180664
2007-12-12,30.395662307739258
2007-12-13,31.371252059936523
2007-12-14,33.77973556518555
2007-12-17,31.554180145263672
2007-12-18,31.5236873626709
2007-12-19,31.5236873626709
2007-12-20,30.822486877441406
2007-12-24,31.401737213134766
2007-12-26,31.61515235900879
2007-12-27,31.79807472229004
2007-12-28,33.2309684753418
2007-12-31,34.8162956237793
2008-01-01,34.90776443481445
2008-01-02,37.590633392333984
2008-01-03,37.62110900878906
2008-01-04,37.77354431152344
2008-01-07,39.29790496826172
2008-01-08,36.09675979614258
2008-01-09,35.88334655761719
2008-01-10,33.261451721191406
2008-01-11,32.92609786987305
2008-01-14,33.078529357910156
2008-01-15,32.31635284423828
2008-01-16,31.676118850708008
2008-01-17,31.79807472229004
2008-01-18,29.389583587646484
2008-01-21,24.389698028564453
2008-01-22,24.420185089111328
2008-01-23,26.218931198120117
2008-01-24,25.243343353271484
2008-01-25,27.1335391998291
2008-01-28,26.554290771484375
2008-01-29,25.60918426513672
2008-01-30,25.243343353271484
2008-01-31,24.755544662475586
2008-02-01,24.69457244873047
2008-02-04,25.395769119262695
2008-02-05,25.731128692626953
2008-02-06,25.36528968811035
2008-02-07,25.36528968811035
2008-02-08,24.4506778717041
2008-02-11,23.109243392944336
2008-02-12,22.52998161315918
2008-02-13,22.255603790283203
2008-02-14,23.383623123168945
2008-02-15,23.59703826904297
2008-02-18,24.69457244873047
2008-02-19,24.664085388183594
2008-02-20,23.871416091918945
2008-02-21,24.237266540527344
2008-02-22,23.962875366210938
2008-02-25,24.02385139465332
2008-02-26,24.206771850585938
2008-02-27,24.60310935974121
2008-02-28,24.633596420288086
2008-02-29,24.420185089111328
2008-03-03,23.505571365356445
2008-03-04,23.29216766357422
2008-03-05,23.017776489257812
2008-03-07,22.469011306762695
2008-03-10,22.560474395751953
2008-03-11,22.865346908569336
2008-03-12,22.926321029663086
2008-03-13,22.16414451599121
2008-03-14,22.103168487548828
2008-03-17,21.097091674804688
2008-03-18,20.975143432617188
2008-03-19,20.609296798706055
2008-03-24,20.182476043701172
2008-03-25,21.584884643554688
2008-03-26,20.914167404174805
2008-03-27,20.517837524414062
2008-03-28,21.523910522460938
2008-03-31,21.37147331237793
2008-04-01,21.920242309570312
2008-04-02,21.889755249023438
2008-04-03,21.95073127746582
2008-04-04,21.43244743347168
2008-04-07,21.219036102294922
2008-04-08,21.767810821533203
2008-04-09,21.798297882080078
2008-04-10,22.103168487548828
2008-04-11,22.743396759033203
2008-04-15,22.987295150756836
2008-04-16,23.109243392944336
2008-04-17,23.962875366210938
2008-04-21,24.145801544189453
2008-04-22,23.962875366210938
2008-04-23,25.09090805053711
2008-04-24,24.5726261138916
2008-04-25,24.877490997314453
2008-04-28,24.786035537719727
2008-04-29,24.664085388183594
2008-04-30,24.5726261138916
2008-05-02,24.51164436340332
2008-05-05,25.18236541748047
2008-05-06,24.664085388183594
2008-05-07,24.420185089111328
2008-05-08,24.32872772216797
2008-05-09,23.59703826904297
2008-05-12,23.536060333251953
2008-05-13,23.718976974487305
2008-05-14,23.779958724975586
2008-05-15,23.749465942382812
2008-05-16,24.084827423095703
2008-05-20,24.725059509277344
2008-05-21,24.420185089111328
2008-05-22,24.084827423095703
2008-05-23,23.84092903137207
2008-05-26,24.237266540527344
2008-05-27,24.298240661621094
2008-05-28,24.359214782714844
2008-05-29,23.993366241455078
2008-05-30,23.932395935058594
2008-06-02,23.170217514038086
2008-06-03,22.682422637939453
2008-06-04,22.987295150756836
2008-06-05,22.773881912231445
2008-06-06,22.560474395751953
2008-06-09,21.95073127746582
2008-06-10,21.767810821533203
2008-06-11,21.920242309570312
2008-06-12,22.62144660949707
2008-06-13,22.682422637939453
2008-06-16,22.560474395751953
2008-06-17,23.23119354248047
2008-06-18,22.956806182861328
2008-06-19,22.956806182861328
2008-06-20,22.560474395751953
2008-06-23,21.31049919128418
2008-06-24,21.15806770324707
2008-06-25,21.40196418762207
2008-06-26,22.042192459106445
2008-06-27,21.127580642700195
2008-06-30,20.731245040893555
2008-07-01,19.511760711669922
2008-07-02,20.12150001525879
2008-07-03,19.60322380065918
2008-07-04,19.908092498779297
2008-07-07,20.27393913269043
2008-07-08,20.182476043701172
2008-07-09,20.670269012451172
2008-07-10,20.670269012451172
2008-07-11,20.609296798706055
2008-07-14,20.06052589416504
2008-07-15,19.66419219970703
2008-07-16,19.694684982299805
2008-07-17,19.847118377685547
2008-07-18,20.639785766601562
2008-07-21,20.182476043701172
2008-07-22,20.06052589416504
2008-07-23,20.21296501159668
2008-07-24,19.99955177307129
2008-07-25,19.816633224487305
2008-07-28,19.66419219970703
2008-07-29,19.389814376831055
2008-07-30,19.48127555847168
2008-07-31,19.542247772216797
2008-08-01,19.542247772216797
2008-08-04,19.66419219970703
2008-08-05,19.816633224487305
2008-08-06,20.03004264831543
2008-08-07,19.99955177307129
2008-08-08,19.816633224487305
2008-08-11,19.816633224487305
2008-08-12,19.816633224487305
2008-08-13,20.232139587402344
2008-08-14,19.944480895996094
2008-08-18,19.62485694885254
2008-08-19,19.46504783630371
2008-08-20,19.27327537536621
2008-08-21,19.145423889160156
2008-08-22,18.985610961914062
2008-08-25,18.953649520874023
2008-08-26,18.985610961914062
2008-08-27,18.889724731445312
2008-08-28,18.72991371154785
2008-08-29,18.92168426513672
2008-09-01,18.79383659362793
2008-09-02,18.538137435913086
2008-09-04,18.538137435913086
2008-09-05,18.538137435913086
2008-09-08,18.474212646484375
2008-09-09,18.474212646484375
2008-09-10,18.18655776977539
2008-09-11,17.866928100585938
2008-09-12,17.8349666595459
2008-09-15,17.035911560058594
2008-09-16,16.940021514892578
2008-09-17,16.748252868652344
2008-09-18,16.524513244628906
2008-09-19,16.780210494995117
2008-09-22,16.748252868652344
2008-09-23,16.556474685668945
2008-09-24,16.524513244628906
2008-09-25,16.71628761291504
2008-09-26,16.236852645874023
2008-09-29,15.597609519958496
2008-09-30,15.565644264221191
2008-10-01,15.693492889404297
2008-10-03,15.885268211364746
2008-10-06,15.917227745056152
2008-10-07,15.885268211364746
2008-10-08,14.606775283813477
2008-10-10,13.999492645263672
2008-10-13,14.223227500915527
2008-10-14,14.638739585876465
2008-10-15,14.063413619995117
2008-10-16,13.392205238342285
2008-10-17,12.976696968078613
2008-10-20,12.816884994506836
2008-10-21,12.784923553466797
2008-10-22,12.625112533569336
2008-10-23,11.666243553161621
2008-10-24,11.122883796691895
2008-10-27,10.739336013793945
2008-10-29,11.026994705200195
2008-10-31,11.282693862915039
2008-11-03,11.506431579589844
2008-11-04,11.506431579589844
2008-11-05,11.378581047058105
2008-11-06,11.378581047058105
2008-11-07,11.378581047058105
2008-11-10,11.538394927978516
2008-11-11,11.346619606018066
2008-11-12,11.218769073486328
2008-11-14,11.314659118652344
2008-11-17,11.090922355651855
2008-11-18,11.05895709991455
2008-11-19,10.739336013793945
2008-11-20,10.451675415039062
2008-11-21,10.483637809753418
2008-11-24,10.451675415039062
2008-11-25,10.387749671936035
2008-11-26,10.323824882507324
2008-11-27,10.323824882507324
2008-11-28,10.323824882507324
2008-12-01,10.164013862609863
2008-12-02,10.195977210998535
2008-12-03,10.387749671936035
2008-12-04,10.675411224365234
2008-12-05,10.195977210998535
2008-12-08,10.164013862609863
2008-12-10,10.227938652038574
2008-12-11,10.227938652038574
2008-12-12,10.227938652038574
2008-12-15,10.227938652038574
2008-12-16,10.227938652038574
2008-12-17,10.164013862609863
2008-12-18,10.227938652038574
2008-12-19,10.195977210998535
2008-12-22,10.164013862609863
2008-12-23,10.323824882507324
2008-12-24,10.483637809753418
2008-12-26,10.227938652038574
2008-12-29,10.132052421569824
2008-12-30,10.323824882507324
2008-12-31,10.387749671936035
2009-01-02,11.282693862915039
2009-01-05,11.186806678771973
2009-01-06,10.99503231048584
2009-01-07,10.707372665405273
2009-01-09,10.227938652038574
2009-01-12,10.132052421569824
2009-01-13,9.940279006958008
2009-01-14,9.940279006958008
2009-01-15,10.132052421569824
2009-01-16,9.81242847442627
2009-01-19,9.972240447998047
2009-01-20,10.132052421569824
2009-01-21,9.876352310180664
2009-01-22,9.684579849243164
2009-01-23,9.716541290283203
2009-01-27,9.780466079711914
2009-01-28,9.876352310180664
2009-01-29,9.588692665100098
2009-01-30,9.652618408203125
2009-02-02,9.620654106140137
2009-02-03,9.556730270385742
2009-02-04,9.652618408203125
2009-02-05,9.620654106140137
2009-02-06,9.620654106140137
2009-02-09,9.844390869140625
2009-02-10,9.972240447998047
2009-02-11,10.036165237426758
2009-02-12,9.876352310180664
2009-02-13,10.004202842712402
2009-02-16,9.876352310180664
2009-02-17,9.620654106140137
2009-02-18,9.588692665100098
2009-02-19,9.620654106140137
2009-02-20,9.588692665100098
2009-02-24,9.301032066345215
2009-02-25,9.652618408203125
2009-02-26,9.556730270385742
2009-02-27,9.524767875671387
2009-03-02,9.301032066345215
2009-03-03,9.364956855773926
2009-03-04,9.364956855773926
2009-03-05,9.237106323242188
2009-03-06,9.205146789550781
2009-03-09,9.013372421264648
2009-03-12,9.364956855773926
2009-03-13,9.301032066345215
2009-03-16,9.46084213256836
2009-03-17,9.588692665100098
2009-03-18,9.524767875671387
2009-03-19,9.620654106140137
2009-03-20,9.620654106140137
2009-03-23,9.716541290283203
2009-03-24,9.716541290283203
2009-03-25,9.652618408203125
2009-03-26,9.716541290283203
