Date,NILKAMAL
1999-12-17,59.34937286376953
1999-12-20,64.1083755493164
1999-12-21,64.68943786621094
1999-12-22,66.0451889038086
1999-12-23,66.15587615966797
1999-12-24,61.59052276611328
1999-12-27,59.93040084838867
1999-12-28,59.23869323730469
1999-12-29,59.48771667480469
1999-12-30,59.15568542480469
1999-12-31,59.15568542480469
2000-01-03,63.88703536987305
2000-01-04,65.60249328613281
2000-01-05,63.222991943359375
2000-01-06,62.33757781982422
2000-01-07,62.19923400878906
2000-01-10,60.096431732177734
2000-01-11,56.6378288269043
2000-01-12,58.380950927734375
2000-01-13,58.1319465637207
2000-01-14,58.24260711669922
2000-01-17,58.43631362915039
2000-01-18,56.25047302246094
2000-01-19,60.17942428588867
2000-01-20,60.12408447265625
2000-01-21,58.62998580932617
2000-01-24,57.495548248291016
2000-01-25,55.337406158447266
2000-01-26,55.337406158447266
2000-01-27,58.104278564453125
2000-01-28,57.10820770263672
2000-01-31,53.92628860473633
2000-02-01,52.76422119140625
2000-02-02,54.618011474609375
2000-02-03,52.072505950927734
2000-02-04,49.66531753540039
2000-02-07,47.23047637939453
2000-02-08,45.736358642578125
2000-02-09,46.28974151611328
2000-02-10,43.163169860839844
2000-02-11,43.135494232177734
2000-02-14,43.163169860839844
2000-02-15,44.24225997924805
2000-02-16,45.819374084472656
2000-02-17,43.79954147338867
2000-02-18,44.269927978515625
2000-02-21,43.301517486572266
2000-02-22,39.87060546875
2000-02-23,40.479305267333984
2000-02-24,39.84292984008789
2000-02-25,39.28955841064453
2000-02-28,37.46342086791992
2000-02-29,36.412010192871094
2000-03-01,39.344886779785156
2000-03-02,37.85078811645508
2000-03-03,34.917903900146484
2000-03-06,32.704402923583984
2000-03-07,30.85059928894043
2000-03-08,29.384151458740234
2000-03-09,28.60944366455078
2000-03-10,28.05605697631836
2000-03-13,29.826866149902344
2000-03-14,31.680660247802734
2000-03-15,33.479122161865234
2000-03-16,34.198516845703125
2000-03-17,34.198516845703125
2000-03-20,34.198516845703125
2000-03-21,35.96930694580078
2000-03-22,38.84685134887695
2000-03-23,41.80741500854492
2000-03-24,39.17888259887695
2000-03-27,38.15514373779297
2000-03-28,38.653175354003906
2000-03-29,38.73618698120117
2000-03-30,38.59784698486328
2000-03-31,37.2420768737793
2000-04-03,39.31722640991211
2000-04-04,36.19066619873047
2000-04-05,37.68476486206055
2000-04-06,37.07606506347656
2000-04-07,36.99305725097656
2000-04-10,38.73618698120117
2000-04-11,39.15121841430664
2000-04-12,38.625511169433594
2000-04-13,37.76778030395508
2000-04-14,37.76778030395508
2000-04-17,36.96538543701172
2000-04-18,38.09980773925781
2000-04-19,37.020729064941406
2000-04-20,38.98519515991211
2000-04-21,38.98519515991211
2000-04-24,38.514827728271484
2000-04-25,38.81918716430664
2000-04-26,39.53855895996094
2000-04-27,38.95753479003906
2000-04-28,39.77893829345703
2000-05-01,39.77893829345703
2000-05-02,39.89626693725586
2000-05-03,39.28022384643555
2000-05-04,39.016204833984375
2000-05-05,40.65899658203125
2000-05-08,39.72026062011719
2000-05-09,38.224151611328125
2000-05-10,37.40275192260742
2000-05-11,34.79190444946289
2000-05-12,32.034339904785156
2000-05-15,32.41572189331055
2000-05-16,31.30097198486328
2000-05-17,33.58913803100586
2000-05-18,32.85576248168945
2000-05-19,33.061100006103516
2000-05-22,32.47438049316406
2000-05-23,34.410526275634766
2000-05-24,36.28800582885742
2000-05-25,36.669368743896484
2000-05-26,34.96790313720703
2000-05-29,36.376014709472656
2000-05-30,33.50112533569336
2000-05-31,34.175846099853516
2000-06-01,34.55720901489258
2000-06-02,34.43987274169922
2000-06-05,33.76515197753906
2000-06-06,32.88508224487305
2000-06-07,33.706478118896484
2000-06-08,33.73580551147461
2000-06-09,33.44247055053711
2000-06-12,33.149112701416016
2000-06-13,31.418310165405273
2000-06-14,30.8902645111084
2000-06-15,32.12236022949219
2000-06-16,33.41312789916992
2000-06-19,34.6745491027832
2000-06-20,34.087833404541016
2000-06-21,34.087833404541016
2000-06-22,35.20259475708008
2000-06-23,34.38119125366211
2000-06-26,33.20777893066406
2000-06-27,33.44247055053711
2000-06-28,33.618465423583984
2000-06-29,33.50112533569336
2000-06-30,31.97568130493164
2000-07-03,34.52786636352539
2000-07-04,34.322532653808594
2000-07-05,33.383792877197266
2000-07-06,33.09043502807617
2000-07-07,31.212961196899414
2000-07-10,32.23970413208008
2000-07-11,31.095619201660156
2000-07-12,33.383792877197266
2000-07-13,33.11975860595703
2000-07-14,32.41572189331055
2000-07-17,32.85576248168945
2000-07-18,32.386383056640625
2000-07-19,32.26903533935547
2000-07-20,31.682329177856445
2000-07-21,31.212961196899414
2000-07-24,29.746185302734375
2000-07-25,30.45024871826172
2000-07-26,30.567590713500977
2000-07-27,30.508913040161133
2000-07-28,30.508913040161133
2000-07-31,30.919612884521484
2000-08-01,30.919612884521484
2000-08-02,30.919612884521484
2000-08-03,30.919612884521484
2000-08-04,30.919612884521484
2000-08-07,30.919612884521484
2000-08-08,30.919612884521484
2000-08-09,30.919612884521484
2000-08-10,30.919612884521484
2000-08-11,30.919612884521484
2000-08-14,30.919612884521484
2000-08-15,30.919612884521484
2000-08-16,30.919612884521484
2000-08-17,30.919612884521484
2000-08-18,30.919612884521484
2000-08-21,30.919612884521484
2000-08-22,30.919612884521484
2000-08-23,30.919612884521484
2000-08-24,30.919612884521484
2000-08-25,30.919612884521484
2000-08-28,30.919612884521484
2000-08-29,30.919612884521484
2000-08-30,30.919612884521484
2000-08-31,30.919612884521484
2000-09-01,30.919612884521484
2000-09-04,33.99983596801758
2000-09-05,36.72802734375
2000-09-06,36.40534210205078
2000-09-07,33.99983596801758
2000-09-08,33.11975860595703
2000-09-11,33.47179412841797
2000-09-12,33.00242614746094
2000-09-13,31.594324111938477
2000-09-14,29.62883949279785
2000-09-15,28.60210609436035
2000-09-18,27.194000244140625
2000-09-19,27.135324478149414
2000-09-20,28.455434799194336
2000-09-21,28.01538848876953
2000-09-22,27.017980575561523
2000-09-25,26.87130355834961
2000-09-26,26.519283294677734
2000-09-27,26.108579635620117
2000-09-28,26.401935577392578
2000-09-29,25.756563186645508
2000-10-02,25.756563186645508
2000-10-03,24.641813278198242
2000-10-04,26.607288360595703
2000-10-05,25.81523323059082
2000-10-06,26.57794761657715
2000-10-09,25.69788932800293
2000-10-10,25.169851303100586
2000-10-11,24.495134353637695
2000-10-12,24.348453521728516
2000-10-13,23.673738479614258
2000-10-16,22.294973373413086
2000-10-17,22.441648483276367
2000-10-18,21.70826530456543
2000-10-19,22.58832359313965
2000-10-20,23.61507797241211
2000-10-23,25.228517532348633
2000-10-24,24.72982406616211
2000-10-25,25.228517532348633
2000-10-26,26.108579635620117
2000-10-27,26.75396728515625
2000-10-30,26.255266189575195
2000-10-31,26.0499210357666
2000-11-01,25.169851303100586
2000-11-02,24.759153366088867
2000-11-03,25.199182510375977
2000-11-06,24.6711483001709
2000-11-07,24.553808212280273
2000-11-08,25.228517532348633
2000-11-09,26.108579635620117
2000-11-10,25.81523323059082
2000-11-13,25.228517532348633
2000-11-14,25.580549240112305
2000-11-15,25.228517532348633
2000-11-16,25.463205337524414
2000-11-17,25.081850051879883
2000-11-20,25.60988998413086
2000-11-21,25.404537200927734
2000-11-22,25.72722625732422
2000-11-23,25.492538452148438
2000-11-24,25.228517532348633
2000-11-27,25.991249084472656
2000-11-28,25.404537200927734
2000-11-29,25.257854461669922
2000-11-30,25.404537200927734
2000-12-01,25.668554306030273
2000-12-04,25.463205337524414
2000-12-05,24.87649917602539
2000-12-06,25.961902618408203
2000-12-07,26.548620223999023
2000-12-08,26.607288360595703
2000-12-11,28.04473114013672
2000-12-12,28.455434799194336
2000-12-13,29.482166290283203
2000-12-14,29.39415740966797
2000-12-15,28.719440460205078
2000-12-18,27.722036361694336
2000-12-19,27.04730987548828
2000-12-20,27.252676010131836
2000-12-21,26.607288360595703
2000-12-22,25.81523323059082
2000-12-25,25.81523323059082
2000-12-26,24.260452270507812
2000-12-27,26.079252243041992
2000-12-28,25.844568252563477
2000-12-29,26.636629104614258
2001-01-01,26.343273162841797
2001-01-02,25.316532135009766
2001-01-03,26.372608184814453
2001-01-04,25.257854461669922
2001-01-05,25.433870315551758
2001-01-08,24.993839263916016
2001-01-09,25.023170471191406
2001-01-10,24.87649917602539
2001-01-11,24.641813278198242
2001-01-12,24.348453521728516
2001-01-15,24.231109619140625
2001-01-16,23.84975814819336
2001-01-17,24.72982406616211
2001-01-18,24.612483978271484
2001-01-19,24.348453521728516
2001-01-22,24.641813278198242
2001-01-23,23.644405364990234
2001-01-24,24.231109619140625
2001-01-25,23.556398391723633
2001-01-26,23.556398391723633
2001-01-29,22.881683349609375
2001-01-30,22.617658615112305
2001-01-31,23.116363525390625
2001-02-01,23.46839714050293
2001-02-02,23.204374313354492
2001-02-05,22.91101837158203
2001-02-06,22.91101837158203
2001-02-07,22.969684600830078
2001-02-08,23.321714401245117
2001-02-09,23.35105323791504
2001-02-12,22.70566749572754
2001-02-13,22.3536434173584
2001-02-14,23.23370933532715
2001-02-15,22.676334381103516
2001-02-16,22.646997451782227
2001-02-19,22.001617431640625
2001-02-20,21.150890350341797
2001-02-21,21.414905548095703
2001-02-22,21.356237411499023
2001-02-23,21.26822853088379
2001-02-26,20.241485595703125
2001-02-27,18.628036499023438
2001-02-28,19.33208656311035
2001-03-01,18.481355667114258
2001-03-02,17.043916702270508
2001-03-05,15.929174423217773
2001-03-06,15.929174423217773
2001-03-07,17.073253631591797
2001-03-08,17.83597755432129
2001-03-09,17.161266326904297
2001-03-12,16.633224487304688
2001-03-13,15.430466651916504
2001-03-14,16.427881240844727
2001-03-15,16.369199752807617
2001-03-16,15.547809600830078
2001-03-19,14.755752563476562
2001-03-20,14.638411521911621
2001-03-21,14.814419746398926
2001-03-22,14.84375286102295
2001-03-23,14.902427673339844
2001-03-26,15.254456520080566
2001-03-27,14.873092651367188
2001-03-28,15.547809600830078
2001-03-29,16.017169952392578
2001-03-30,15.841164588928223
2001-04-02,15.841164588928223
2001-04-03,15.635817527770996
2001-04-04,15.782498359680176
2001-04-05,15.782498359680176
2001-04-06,15.313125610351562
2001-04-09,15.04910659790039
2001-04-10,15.166451454162598
2001-04-11,15.459806442260742
2001-04-12,14.755752563476562
2001-04-13,14.755752563476562
2001-04-16,15.430466651916504
2001-04-17,15.841164588928223
2001-04-18,16.046510696411133
2001-04-19,16.339868545532227
2001-04-20,16.369199752807617
2001-04-23,15.665157318115234
2001-04-24,15.606480598449707
2001-04-25,15.753154754638672
2001-04-26,16.075851440429688
2001-04-27,15.723821640014648
2001-04-30,16.134517669677734
2001-05-01,16.134517669677734
2001-05-02,16.075851440429688
2001-05-03,15.137115478515625
2001-05-04,14.961100578308105
2001-05-07,14.873092651367188
2001-05-08,15.489141464233398
2001-05-09,15.811833381652832
2001-05-10,15.899833679199219
2001-05-11,15.841164588928223
2001-05-14,15.811833381652832
2001-05-15,15.04910659790039
2001-05-16,15.254456520080566
2001-05-17,15.841164588928223
2001-05-18,15.694488525390625
2001-05-21,16.134517669677734
2001-05-22,16.985248565673828
2001-05-23,16.809232711791992
2001-05-24,16.985248565673828
2001-05-25,17.01458740234375
2001-05-28,17.01458740234375
2001-05-29,17.307941436767578
2001-05-30,17.483951568603516
2001-05-31,18.188007354736328
2001-06-01,17.60129737854004
2001-06-04,17.71863555908203
2001-06-05,17.043916702270508
2001-06-06,17.60129737854004
2001-06-07,17.161266326904297
2001-06-08,16.779897689819336
2001-06-11,17.01458740234375
2001-06-12,16.92657470703125
2001-06-13,16.838571548461914
2001-06-14,16.486543655395508
2001-06-15,16.28119659423828
2001-06-18,16.16385269165039
2001-06-19,16.16385269165039
2001-06-20,15.753154754638672
2001-06-21,15.430466651916504
2001-06-22,15.694488525390625
2001-06-25,15.078442573547363
2001-06-26,15.342463493347168
2001-06-27,16.134517669677734
2001-06-28,15.811833381652832
2001-06-29,15.635817527770996
2001-07-02,16.809232711791992
2001-07-03,15.841164588928223
2001-07-04,15.723821640014648
2001-07-05,14.609076499938965
2001-07-06,13.288973808288574
2001-07-09,14.609076499938965
2001-07-10,13.582332611083984
2001-07-11,13.67033576965332
2001-07-12,13.67033576965332
2001-07-13,13.787680625915527
2001-07-16,13.787680625915527
2001-07-17,13.640998840332031
2001-07-18,13.640998840332031
2001-07-19,13.259641647338867
2001-07-20,13.054289817810059
2001-07-23,13.054289817810059
2001-07-24,12.614258766174316
2001-07-25,12.526254653930664
2001-07-26,12.526254653930664
2001-07-27,11.528846740722656
2001-07-30,12.584925651550293
2001-07-31,12.702268600463867
2001-08-01,11.88087272644043
2001-08-02,11.88087272644043
2001-08-03,11.323498725891113
2001-08-06,11.734198570251465
2001-08-07,12.291569709777832
2001-08-08,12.291569709777832
2001-08-09,11.763529777526855
2001-08-10,11.734198570251465
2001-08-13,12.584925651550293
2001-08-14,13.330698013305664
2001-08-15,13.330698013305664
2001-08-16,13.330698013305664
2001-08-17,13.051033020019531
2001-08-20,13.051033020019531
2001-08-21,12.149890899658203
2001-08-22,12.149890899658203
2001-08-23,11.901297569274902
2001-08-24,11.901297569274902
2001-08-27,12.957812309265137
2001-08-28,12.274185180664062
2001-08-29,12.274185180664062
2001-08-30,12.274185180664062
2001-08-31,11.839150428771973
2001-09-03,11.839150428771973
2001-09-04,11.839150428771973
2001-09-05,11.839150428771973
2001-09-06,11.839150428771973
2001-09-07,11.839150428771973
2001-09-10,11.839150428771973
2001-09-11,11.839150428771973
2001-09-12,11.839150428771973
2001-09-13,11.839150428771973
2001-09-14,11.839150428771973
2001-09-17,11.839150428771973
2001-09-18,11.839150428771973
2001-09-19,11.839150428771973
2001-09-20,11.839150428771973
2001-09-21,11.839150428771973
2001-09-24,11.839150428771973
2001-09-25,11.839150428771973
2001-09-26,11.839150428771973
2001-09-27,11.839150428771973
2001-09-28,11.839150428771973
2001-10-01,11.839150428771973
2001-10-02,11.839150428771973
2001-10-03,11.839150428771973
2001-10-04,11.839150428771973
2001-10-05,11.839150428771973
2001-10-08,11.839150428771973
2001-10-09,11.839150428771973
2001-10-10,11.839150428771973
2001-10-11,11.839150428771973
2001-10-12,11.839150428771973
2001-10-15,11.839150428771973
2001-10-16,11.839150428771973
2001-10-17,11.839150428771973
2001-10-18,11.839150428771973
2001-10-19,11.839150428771973
2001-10-22,11.839150428771973
2001-10-23,11.839150428771973
2001-10-24,11.839150428771973
2001-10-25,11.839150428771973
2001-10-26,11.839150428771973
2001-10-29,11.839150428771973
2001-10-30,11.839150428771973
2001-10-31,11.839150428771973
2001-11-01,11.839150428771973
2001-11-02,11.839150428771973
2001-11-05,11.839150428771973
2001-11-06,11.839150428771973
2001-11-07,11.839150428771973
2001-11-08,11.839150428771973
2001-11-09,11.839150428771973
2001-11-12,11.839150428771973
2001-11-13,11.839150428771973
2001-11-14,11.839150428771973
2001-11-15,11.839150428771973
2001-11-16,11.839150428771973
2001-11-19,11.839150428771973
2001-11-20,11.839150428771973
2001-11-21,11.839150428771973
2001-11-22,11.839150428771973
2001-11-23,11.839150428771973
2001-11-26,11.839150428771973
2001-11-27,11.839150428771973
2001-11-28,11.839150428771973
2001-11-29,11.839150428771973
2001-11-30,11.839150428771973
2001-12-03,11.839150428771973
2001-12-04,11.839150428771973
2001-12-05,11.839150428771973
2001-12-06,11.839150428771973
2001-12-07,11.839150428771973
2001-12-10,11.839150428771973
2001-12-11,11.839150428771973
2001-12-12,11.839150428771973
2001-12-13,11.839150428771973
2001-12-14,11.839150428771973
2001-12-17,11.839150428771973
2001-12-18,11.839150428771973
2001-12-19,11.839150428771973
2001-12-20,11.839150428771973
2001-12-21,11.839150428771973
2001-12-24,11.839150428771973
2001-12-25,11.839150428771973
2001-12-26,11.839150428771973
2001-12-27,11.839150428771973
2001-12-28,11.839150428771973
2001-12-31,11.839150428771973
2002-01-01,13.672511100769043
2002-01-02,13.051033020019531
2002-01-03,13.051033020019531
2002-01-04,12.864592552185059
2002-01-07,13.051033020019531
2002-01-08,13.330698013305664
2002-01-09,13.082106590270996
2002-01-10,13.082106590270996
2002-01-11,12.212037086486816
2002-01-14,12.864592552185059
2002-01-15,12.864592552185059
2002-01-16,12.864592552185059
2002-01-17,11.808080673217773
2002-01-18,11.87022876739502
2002-01-21,12.491705894470215
2002-01-22,12.740293502807617
2002-01-23,12.926739692687988
2002-01-24,12.367410659790039
2002-01-25,12.118816375732422
2002-01-28,12.118816375732422
2002-01-29,13.051033020019531
2002-01-30,13.703581809997559
2002-01-31,13.765735626220703
2002-02-01,13.858951568603516
2002-02-04,14.387212753295898
2002-02-05,14.293992042541504
2002-02-06,14.604728698730469
2002-02-07,14.511509895324707
2002-02-08,13.827878952026367
2002-02-11,13.051033020019531
2002-02-12,14.076467514038086
2002-02-13,13.641440391540527
2002-02-14,13.672511100769043
2002-02-15,14.231841087341309
2002-02-18,14.014323234558105
2002-02-19,13.175331115722656
2002-02-20,13.206399917602539
2002-02-21,13.175331115722656
2002-02-22,13.827878952026367
2002-02-25,13.392847061157227
2002-02-26,13.361770629882812
2002-02-27,13.082106590270996
2002-02-28,13.268550872802734
2002-03-01,12.833514213562012
2002-03-04,12.460628509521484
2002-03-05,12.429558753967285
2002-03-06,11.901297569274902
2002-03-07,12.616002082824707
2002-03-08,12.367410659790039
2002-03-11,11.901297569274902
2002-03-12,11.932376861572266
2002-03-13,11.839150428771973
2002-03-14,11.963445663452148
2002-03-15,12.025595664978027
2002-03-18,11.932376861572266
2002-03-19,11.932376861572266
2002-03-20,11.217673301696777
2002-03-21,11.435193061828613
2002-03-22,10.875864028930664
2002-03-25,10.875864028930664
2002-03-26,10.689419746398926
2002-03-27,10.502973556518555
2002-03-28,11.186600685119629
2002-03-29,11.186600685119629
2002-04-01,11.528411865234375
2002-04-02,11.186600685119629
2002-04-03,11.310896873474121
2002-04-04,11.435193061828613
2002-04-05,11.932376861572266
2002-04-08,11.590560913085938
2002-04-09,11.528411865234375
2002-04-10,11.87022876739502
2002-04-11,12.336334228515625
2002-04-12,12.988884925842285
2002-04-15,14.231841087341309
2002-04-16,13.765735626220703
2002-04-17,13.299626350402832
2002-04-18,13.517144203186035
2002-04-19,12.802444458007812
2002-04-22,12.584925651550293
2002-04-23,12.802444458007812
2002-04-24,12.647074699401855
2002-04-25,12.367410659790039
2002-04-26,12.367410659790039
2002-04-29,12.367410659790039
2002-04-30,12.180967330932617
2002-05-01,12.180967330932617
2002-05-02,12.864592552185059
2002-05-03,13.113180160522461
2002-05-06,15.754464149475098
2002-05-07,17.55674934387207
2002-05-08,16.562387466430664
2002-05-09,17.246007919311523
2002-05-10,16.8420467376709
2002-05-13,16.46916389465332
2002-05-14,15.785536766052246
2002-05-15,15.350503921508789
2002-05-16,14.635802268981934
2002-05-17,14.387212753295898
2002-05-20,13.175331115722656
2002-05-21,12.647074699401855
2002-05-22,13.206399917602539
2002-05-23,12.895663261413574
2002-05-24,13.796808242797852
2002-05-27,13.983250617980957
2002-05-28,13.361770629882812
2002-05-29,13.641440391540527
2002-05-30,13.983250617980957
2002-05-31,13.579288482666016
2002-06-03,13.641440391540527
2002-06-04,13.921102523803711
2002-06-05,14.760099411010742
2002-06-06,14.387212753295898
2002-06-07,14.045395851135254
2002-06-10,14.356131553649902
2002-06-11,14.884393692016602
2002-06-12,15.505873680114746
2002-06-13,14.946541786193848
2002-06-14,14.666878700256348
2002-06-17,15.599096298217773
2002-06-18,16.46916389465332
2002-06-19,16.8420467376709
2002-06-20,16.935272216796875
2002-06-21,16.43808937072754
2002-06-24,17.090639114379883
2002-06-25,17.059574127197266
2002-06-26,16.562387466430664
2002-06-27,16.220569610595703
2002-06-28,16.686677932739258
2002-07-01,20.04265594482422
2002-07-02,21.161317825317383
2002-07-03,21.44098472595215
2002-07-04,20.198026657104492
2002-07-05,21.25454330444336
2002-07-08,21.31669044494629
2002-07-09,21.565279006958008
2002-07-10,20.85057830810547
2002-07-11,20.788436889648438
2002-07-12,20.788436889648438
2002-07-15,19.82514190673828
2002-07-16,20.04265594482422
2002-07-17,19.918367385864258
2002-07-18,20.104808807373047
2002-07-19,19.918367385864258
2002-07-22,18.551111221313477
2002-07-23,19.01721954345703
2002-07-24,19.607629776000977
2002-07-25,18.98615264892578
2002-07-26,18.11607551574707
2002-07-29,17.55674934387207
