Date,BLISSGVS
2012-03-02,21.191720962524414
2012-03-05,21.41716194152832
2012-03-06,21.552427291870117
2012-03-07,21.552427291870117
2012-03-09,21.236804962158203
2012-03-12,20.96627426147461
2012-03-13,21.01136589050293
2012-03-14,21.101543426513672
2012-03-15,21.05645179748535
2012-03-16,21.326988220214844
2012-03-19,20.96627426147461
2012-03-20,20.785919189453125
2012-03-21,20.650651931762695
2012-03-22,20.5153865814209
2012-03-23,20.560474395751953
2012-03-26,20.470300674438477
2012-03-27,20.42521095275879
2012-03-28,20.380123138427734
2012-03-29,20.650651931762695
2012-03-30,20.785919189453125
2012-04-02,21.281892776489258
2012-04-03,21.326988220214844
2012-04-04,21.281892776489258
2012-04-09,20.740833282470703
2012-04-10,20.831010818481445
2012-04-11,21.191720962524414
2012-04-12,21.01136589050293
2012-04-13,20.605566024780273
2012-04-16,20.740833282470703
2012-04-17,20.650651931762695
2012-04-18,20.650651931762695
2012-04-19,20.560474395751953
2012-04-20,20.605566024780273
2012-04-23,20.470300674438477
2012-04-24,20.695743560791016
2012-04-25,20.695743560791016
2012-04-26,20.109590530395508
2012-04-27,20.605566024780273
2012-04-30,20.289945602416992
2012-05-02,20.109590530395508
2012-05-03,19.884145736694336
2012-05-04,20.064496994018555
2012-05-07,19.929235458374023
2012-05-08,19.83905792236328
2012-05-09,19.61361312866211
2012-05-10,19.25290298461914
2012-05-11,19.20781707763672
2012-05-14,18.937280654907227
2012-05-15,19.07254409790039
2012-05-16,19.343080520629883
2012-05-17,19.433258056640625
2012-05-18,19.11763572692871
2012-05-21,18.84710121154785
2012-05-22,19.83905792236328
2012-05-23,19.388168334960938
2012-05-24,19.11763572692871
2012-05-25,19.433258056640625
2012-05-28,19.47834587097168
2012-05-29,20.650651931762695
2012-05-30,20.740833282470703
2012-05-31,19.929235458374023
2012-06-01,19.929235458374023
2012-06-04,19.884145736694336
2012-06-05,20.064496994018555
2012-06-06,19.929235458374023
2012-06-07,19.929235458374023
2012-06-08,20.064496994018555
2012-06-11,19.929235458374023
2012-06-12,19.884145736694336
2012-06-13,19.79396629333496
2012-06-14,19.748878479003906
2012-06-15,19.47834587097168
2012-06-18,19.568523406982422
2012-06-19,19.523435592651367
2012-06-20,19.343080520629883
2012-06-21,19.47834587097168
2012-06-22,19.79396629333496
2012-06-25,20.0194149017334
2012-06-26,19.884145736694336
2012-06-27,19.929235458374023
2012-06-28,20.0194149017334
2012-06-29,20.560474395751953
2012-07-02,22.544384002685547
2012-07-03,26.46710777282715
2012-07-04,26.422014236450195
2012-07-05,26.376930236816406
2012-07-06,25.069353103637695
2012-07-09,25.38497543334961
2012-07-10,26.33184051513672
2012-07-11,28.225568771362305
2012-07-12,27.774675369262695
2012-07-13,27.68450164794922
2012-07-16,28.45100975036621
2012-07-17,28.000118255615234
2012-07-18,27.549232482910156
2012-07-19,28.27065658569336
2012-07-20,28.000118255615234
2012-07-23,27.729591369628906
2012-07-24,29.713499069213867
2012-07-25,31.156335830688477
2012-07-26,29.442964553833008
2012-07-27,29.758583068847656
2012-07-30,29.62331771850586
2012-07-31,29.66840934753418
2012-08-01,30.84071922302246
2012-08-02,31.34255599975586
2012-08-03,31.981273651123047
2012-08-06,31.525049209594727
2012-08-07,32.756858825683594
2012-08-08,32.48311996459961
2012-08-09,31.935649871826172
2012-08-10,30.931961059570312
2012-08-13,31.160070419311523
2012-08-14,31.2056884765625
2012-08-16,31.02320671081543
2012-08-17,30.749465942382812
2012-08-21,32.8024787902832
2012-08-22,34.12552261352539
2012-08-23,36.406646728515625
2012-08-24,34.90110397338867
2012-08-27,34.49049758911133
2012-08-28,32.528743743896484
2012-08-29,32.07252502441406
2012-08-30,33.349945068359375
2012-08-31,33.25870132446289
2012-09-03,33.57805252075195
2012-09-04,33.3043212890625
2012-09-05,32.8024787902832
2012-09-06,35.99604034423828
2012-09-07,36.22415542602539
2012-09-10,38.82462692260742
2012-09-11,39.235225677490234
2012-09-12,39.143985748291016
2012-09-13,37.91218185424805
2012-09-14,37.45595932006836
2012-09-17,37.68406677246094
2012-09-18,37.182220458984375
2012-09-20,36.77162551879883
2012-09-21,36.72600555419922
2012-09-24,38.1859130859375
2012-09-25,37.68406677246094
2012-09-26,39.09836196899414
2012-09-27,39.235225677490234
2012-09-28,39.87394332885742
2012-10-01,39.554588317871094
2012-10-03,38.596519470214844
2012-10-04,38.36840057373047
2012-10-05,37.547203063964844
2012-10-08,37.136592864990234
2012-10-09,39.007118225097656
2012-10-10,38.6877555847168
2012-10-11,38.77900314331055
2012-10-12,38.77900314331055
2012-10-15,38.50527572631836
2012-10-16,37.090972900390625
2012-10-17,36.86287307739258
2012-10-18,37.41033172607422
2012-10-19,37.04534912109375
2012-10-22,37.59281921386719
2012-10-23,37.22784423828125
2012-10-25,36.72600555419922
2012-10-29,35.58544158935547
2012-10-30,36.406646728515625
2012-10-31,36.9541130065918
2012-11-01,36.77162551879883
2012-11-02,37.86655044555664
2012-11-05,38.1859130859375
2012-11-06,38.1859130859375
2012-11-07,39.28085708618164
2012-11-08,39.554588317871094
2012-11-09,38.7333869934082
2012-11-12,39.46333694458008
2012-11-15,39.6002082824707
2012-11-16,37.41033172607422
2012-11-19,37.364707946777344
2012-11-20,36.99972915649414
2012-11-21,37.68406677246094
2012-11-22,37.319087982177734
2012-11-23,36.54350280761719
2012-11-26,36.58912658691406
2012-11-27,36.36102294921875
2012-11-29,36.08728790283203
2012-11-30,35.99604034423828
2012-12-03,36.452274322509766
2012-12-04,36.315399169921875
2012-12-05,36.26978302001953
2012-12-06,36.13290023803711
2012-12-07,36.315399169921875
2012-12-10,35.67668151855469
2012-12-11,35.494197845458984
2012-12-12,34.67300033569336
2012-12-13,35.174835205078125
2012-12-14,34.26239013671875
2012-12-17,33.53242874145508
2012-12-18,33.62368392944336
2012-12-19,34.62736892700195
2012-12-20,34.26239013671875
2012-12-21,33.897422790527344
2012-12-24,34.80986404418945
2012-12-26,37.27346420288086
2012-12-27,37.04534912109375
2012-12-28,37.547203063964844
2012-12-31,38.82462692260742
2013-01-01,39.37208557128906
2013-01-02,39.6002082824707
2013-01-03,38.96149444580078
2013-01-04,39.32647705078125
2013-01-07,39.007118225097656
2013-01-08,38.55088806152344
2013-01-09,38.14028549194336
2013-01-10,38.049049377441406
2013-01-11,37.86655044555664
2013-01-14,37.59281921386719
2013-01-15,37.68406677246094
2013-01-16,36.54350280761719
2013-01-17,36.26978302001953
2013-01-18,35.99604034423828
2013-01-21,35.90480041503906
2013-01-22,36.452274322509766
2013-01-23,36.406646728515625
2013-01-24,35.722312927246094
2013-01-25,35.174835205078125
2013-01-28,35.266090393066406
2013-01-29,34.7186164855957
2013-01-30,34.353633880615234
2013-01-31,35.31170654296875
2013-02-01,34.7186164855957
2013-02-04,34.99235153198242
2013-02-05,34.353633880615234
2013-02-06,35.76793670654297
2013-02-07,35.174835205078125
2013-02-08,34.49049758911133
2013-02-11,34.216766357421875
2013-02-12,34.67300033569336
2013-02-13,33.3043212890625
2013-02-14,32.20938491821289
2013-02-15,31.34255599975586
2013-02-18,31.388185501098633
2013-02-19,31.160070419311523
2013-02-20,30.97757911682129
2013-02-21,30.749465942382812
2013-02-22,30.20199966430664
2013-02-25,30.386157989501953
2013-02-26,29.46536636352539
2013-02-27,29.143089294433594
2013-02-28,28.360416412353516
2013-03-01,28.130216598510742
2013-03-04,27.16338539123535
2013-03-05,27.16338539123535
2013-03-06,28.176254272460938
2013-03-07,28.268341064453125
2013-03-08,28.912891387939453
2013-03-11,28.72873306274414
2013-03-12,28.590612411499023
2013-03-13,28.222293853759766
2013-03-14,28.268341064453125
2013-03-15,27.623783111572266
2013-03-18,27.761898040771484
2013-03-19,28.590612411499023
2013-03-20,27.946062088012695
2013-03-21,26.518829345703125
2013-03-22,25.828237533569336
2013-03-25,24.81536293029785
2013-03-26,24.447044372558594
2013-03-28,24.447044372558594
2013-04-01,27.347543716430664
2013-04-02,27.577743530273438
2013-04-03,27.90001678466797
2013-04-04,28.498537063598633
2013-04-05,27.90001678466797
2013-04-08,28.406455993652344
2013-04-09,28.084182739257812
2013-04-10,27.669822692871094
2013-04-11,28.130216598510742
2013-04-12,27.255468368530273
2013-04-15,27.623783111572266
2013-04-16,28.452489852905273
2013-04-17,28.360416412353516
2013-04-18,28.130216598510742
2013-04-22,28.084182739257812
2013-04-23,27.025266647338867
2013-04-25,27.577743530273438
2013-04-26,27.90001678466797
2013-04-29,27.807941436767578
2013-04-30,27.531702041625977
2013-05-02,27.20942497253418
2013-05-03,27.20942497253418
2013-05-06,27.16338539123535
2013-05-07,26.749025344848633
2013-05-08,26.058435440063477
2013-05-09,25.96635627746582
2013-05-10,27.577743530273438
2013-05-13,26.979228973388672
2013-05-14,27.16338539123535
2013-05-15,27.025266647338867
2013-05-16,27.025266647338867
2013-05-17,27.025266647338867
2013-05-20,29.143089294433594
2013-05-21,29.925765991210938
2013-05-22,29.46536636352539
2013-05-23,28.084182739257812
2013-05-24,27.255468368530273
2013-05-27,26.65694808959961
2013-05-28,26.334672927856445
2013-05-29,26.702987670898438
2013-05-30,26.19655418395996
2013-05-31,26.426753997802734
2013-06-03,26.56487274169922
2013-06-04,26.242591857910156
2013-06-05,26.38071060180664
2013-06-06,26.79507064819336
2013-06-07,26.702987670898438
2013-06-10,27.025266647338867
2013-06-11,26.979228973388672
2013-06-12,27.485660552978516
2013-06-13,27.71586036682129
2013-06-14,28.866846084594727
2013-06-17,29.46536636352539
2013-06-18,29.879728317260742
2013-06-19,29.051010131835938
2013-06-20,29.419326782226562
2013-06-21,28.590612411499023
2013-06-24,28.03814125061035
2013-06-25,27.577743530273438
2013-06-26,26.93318748474121
2013-06-27,26.841108322143555
2013-06-28,26.841108322143555
2013-07-01,26.979228973388672
2013-07-02,30.017839431762695
2013-07-03,30.386157989501953
2013-07-04,30.47823715209961
2013-07-05,29.51140785217285
2013-07-08,28.314376831054688
2013-07-09,28.498537063598633
2013-07-10,28.866846084594727
2013-07-11,29.419326782226562
2013-07-12,28.7747745513916
2013-07-15,29.051010131835938
2013-07-16,28.63665199279785
2013-07-17,28.176254272460938
2013-07-18,28.54457664489746
2013-07-19,28.54457664489746
2013-07-22,28.222293853759766
2013-07-23,28.314376831054688
2013-07-24,28.590612411499023
2013-07-25,28.63665199279785
2013-07-26,28.590612411499023
2013-07-29,28.866846084594727
2013-07-30,29.51140785217285
2013-07-31,30.017839431762695
2013-08-01,31.08990478515625
2013-08-02,30.90346336364746
2013-08-05,31.509408950805664
2013-08-06,31.136518478393555
2013-08-07,30.717008590698242
2013-08-08,30.577180862426758
2013-08-12,29.41189193725586
2013-08-13,30.483959197998047
2013-08-14,31.695859909057617
2013-08-16,29.7847843170166
2013-08-19,29.691558837890625
2013-08-20,30.157672882080078
2013-08-21,30.483959197998047
2013-08-22,29.878007888793945
2013-08-23,30.763628005981445
2013-08-26,30.250904083251953
2013-08-27,28.852556228637695
2013-08-28,29.41189193725586
2013-08-29,29.50511360168457
2013-08-30,29.55173110961914
2013-09-02,30.204288482666016
2013-09-03,29.691558837890625
2013-09-04,30.623790740966797
2013-09-05,31.742467880249023
2013-09-06,32.58147048950195
2013-09-10,33.793373107910156
2013-09-11,33.793373107910156
2013-09-12,34.39933395385742
2013-09-13,34.30610275268555
2013-09-16,35.19172668457031
2013-09-17,35.424781799316406
2013-09-18,35.33156204223633
2013-09-19,34.39933395385742
2013-09-20,35.424781799316406
2013-09-23,35.378173828125
2013-09-24,35.33156204223633
2013-09-25,35.33156204223633
2013-09-26,36.030731201171875
2013-09-27,36.17056655883789
2013-09-30,38.174861907958984
2013-10-01,35.6578369140625
2013-10-03,33.37387466430664
2013-10-04,33.746768951416016
2013-10-07,32.628089904785156
2013-10-08,31.27635383605957
2013-10-09,30.763628005981445
2013-10-10,30.717008590698242
2013-10-11,31.183130264282227
2013-10-14,31.556018829345703
2013-10-15,30.717008590698242
2013-10-17,30.483959197998047
2013-10-18,30.483959197998047
2013-10-21,30.39073371887207
2013-10-22,30.6704044342041
2013-10-23,30.39073371887207
2013-10-24,30.43735122680664
2013-10-25,30.43735122680664
2013-10-28,30.810237884521484
2013-10-29,30.763628005981445
2013-10-30,30.90346336364746
2013-10-31,30.763628005981445
2013-11-01,30.90346336364746
2013-11-05,30.810237884521484
2013-11-06,30.763628005981445
2013-11-07,31.27635383605957
2013-11-08,32.628089904785156
2013-11-11,34.02643966674805
2013-11-12,33.28064727783203
2013-11-13,33.467105865478516
2013-11-14,33.513710021972656
2013-11-18,35.424781799316406
2013-11-19,35.56461715698242
2013-11-20,35.28494644165039
2013-11-21,34.86545181274414
2013-11-22,34.91205596923828
2013-11-25,35.47139358520508
2013-11-26,35.56461715698242
2013-11-27,36.2637939453125
2013-11-28,36.59006881713867
2013-11-29,36.403621673583984
2013-12-02,36.030731201171875
2013-12-03,35.890899658203125
2013-12-04,35.890899658203125
2013-12-05,35.75106430053711
2013-12-06,35.6578369140625
2013-12-09,35.797672271728516
2013-12-10,35.70446014404297
2013-12-11,36.030731201171875
2013-12-12,36.403621673583984
2013-12-13,36.31039810180664
2013-12-16,36.96296310424805
2013-12-17,37.05618667602539
2013-12-18,37.475685119628906
2013-12-19,38.174861907958984
2013-12-20,38.45452880859375
2013-12-23,38.50114822387695
2013-12-24,38.268089294433594
2013-12-26,37.84857940673828
2013-12-27,37.24263381958008
2013-12-30,38.268089294433594
2013-12-31,38.687591552734375
2014-01-01,38.87405014038086
2014-01-02,38.174861907958984
2014-01-03,38.174861907958984
2014-01-06,38.87405014038086
2014-01-07,41.48427963256836
2014-01-08,41.85717010498047
2014-01-09,40.738494873046875
2014-01-10,39.71303939819336
2014-01-13,39.89948272705078
2014-01-14,39.61982345581055
2014-01-15,39.7596549987793
2014-01-16,39.61982345581055
2014-01-17,39.246925354003906
2014-01-20,40.17915725708008
2014-01-21,41.903785705566406
2014-01-22,41.95040512084961
2014-01-23,41.95040512084961
2014-01-24,41.95040512084961
2014-01-27,41.95040512084961
2014-01-28,41.997005462646484
2014-01-29,41.997005462646484
2014-01-30,41.95040512084961
2014-01-31,43.81486129760742
2014-02-03,44.420814514160156
2014-02-04,45.72593307495117
2014-02-05,43.348751068115234
2014-02-06,43.58180618286133
2014-02-07,43.0224723815918
2014-02-10,43.861473083496094
2014-02-11,45.026763916015625
2014-02-12,44.32759094238281
2014-02-13,41.95040512084961
2014-02-14,41.997005462646484
2014-02-17,41.95040512084961
2014-02-18,41.76395034790039
2014-02-19,41.903785705566406
2014-02-20,41.903785705566406
2014-02-21,44.70048522949219
2014-02-24,46.751399993896484
2014-02-25,46.47172164916992
2014-02-26,45.772544860839844
2014-02-28,46.704776763916016
2014-03-03,46.14543533325195
2014-03-04,45.44626998901367
2014-03-05,45.67932891845703
2014-03-06,45.58610534667969
2014-03-07,45.0733757019043
2014-03-10,44.886932373046875
2014-03-11,43.768253326416016
2014-03-12,44.28097915649414
2014-03-13,43.58180618286133
2014-03-14,42.975852966308594
2014-03-18,42.27667999267578
2014-03-19,42.09023666381836
2014-03-20,42.74279022216797
2014-03-21,43.20891189575195
2014-03-24,43.0224723815918
2014-03-25,43.0224723815918
2014-03-26,41.71734619140625
2014-03-27,41.903785705566406
2014-03-28,41.76395034790039
2014-03-31,41.95040512084961
2014-04-01,41.95040512084961
2014-04-02,42.230064392089844
2014-04-03,42.463130950927734
2014-04-04,43.768253326416016
2014-04-07,43.58180618286133
2014-04-09,42.975852966308594
2014-04-10,43.908084869384766
2014-04-11,44.84031677246094
2014-04-15,44.56064224243164
2014-04-16,44.56064224243164
2014-04-17,44.79370880126953
2014-04-21,45.58610534667969
2014-04-22,45.632720947265625
2014-04-23,45.772544860839844
2014-04-24,45.772544860839844
2014-04-25,46.14543533325195
2014-04-28,45.44626998901367
2014-04-29,44.23436737060547
2014-04-30,42.975852966308594
2014-05-02,44.60725784301758
