Date,SUPRAJIT
2005-07-27,8.896145820617676
2005-07-28,8.896145820617676
2005-07-29,8.832117080688477
2005-08-01,8.365087509155273
2005-08-02,8.688994407653809
2005-08-03,8.677698135375977
2005-08-04,8.74925708770752
2005-08-05,8.534574508666992
2005-08-08,8.444185256958008
2005-08-09,8.707826614379883
2005-08-10,9.178621292114258
2005-08-11,9.419672012329102
2005-08-12,9.660717964172363
2005-08-16,9.916827201843262
2005-08-17,10.1013822555542
2005-08-18,9.90176773071289
2005-08-19,9.913064956665039
2005-08-22,9.739812850952148
2005-08-23,9.672019004821777
2005-08-24,9.242652893066406
2005-08-25,9.44603443145752
2005-08-26,9.412137031555176
2005-08-29,9.510065078735352
2005-08-30,9.61175537109375
2005-08-31,9.61175537109375
2005-09-01,9.517594337463379
2005-09-02,9.72851276397705
2005-09-05,9.736044883728027
2005-09-06,9.800074577331543
2005-09-08,9.796305656433105
2005-09-09,9.89046573638916
2005-09-12,10.184244155883789
2005-09-13,10.221903800964355
2005-09-14,10.139047622680664
2005-09-15,10.293463706970215
2005-09-16,10.410223007202148
2005-09-19,10.549579620361328
2005-09-20,10.613605499267578
2005-09-21,10.858419418334961
2005-09-22,10.960113525390625
2005-09-23,10.70023250579834
2005-09-26,11.268954277038574
2005-09-27,11.532599449157715
2005-09-28,11.317916870117188
2005-09-29,11.178564071655273
2005-09-30,10.820756912231445
2005-10-03,11.449736595153809
2005-10-04,11.118298530578613
2005-10-05,10.945046424865723
2005-10-06,10.824524879455566
2005-10-07,10.568411827087402
2005-10-10,10.560876846313477
2005-10-11,10.613605499267578
2005-10-13,10.515684127807617
2005-10-14,10.560876846313477
2005-10-17,10.33112907409668
2005-10-18,10.32359790802002
2005-10-19,10.349964141845703
2005-10-20,9.99216079711914
2005-10-21,10.210604667663574
2005-10-24,10.229439735412598
2005-10-25,10.221903800964355
2005-10-26,10.044885635375977
2005-10-27,10.10891342163086
2005-10-28,9.785008430480957
2005-10-31,9.743577003479004
2005-11-02,9.871633529663086
2005-11-04,9.871633529663086
2005-11-07,10.131514549255371
2005-11-08,10.542047500610352
2005-11-09,10.440353393554688
2005-11-10,10.285933494567871
2005-11-11,10.598540306091309
2005-11-14,10.455418586730957
2005-11-16,10.54581069946289
2005-11-17,10.583477020263672
2005-11-18,10.549579620361328
2005-11-21,10.715304374694824
2005-11-22,10.54581069946289
2005-11-23,10.598540306091309
2005-11-24,11.140898704528809
2005-11-25,11.60416030883789
2005-11-28,11.720915794372559
2005-11-29,11.54389762878418
2005-11-30,12.086254119873047
2005-12-01,12.067424774169922
2005-12-02,12.131449699401855
2005-12-05,11.977030754089355
2005-12-06,12.195480346679688
2005-12-07,12.380030632019043
2005-12-08,12.346135139465332
2005-12-09,12.485489845275879
2005-12-12,12.534452438354492
2005-12-13,12.65874195098877
2005-12-14,12.65874195098877
2005-12-15,12.662506103515625
2005-12-16,12.677574157714844
2005-12-19,12.956282615661621
2005-12-20,12.880956649780273
2005-12-21,13.946832656860352
2005-12-22,13.969438552856445
2005-12-23,13.698256492614746
2005-12-26,13.41954517364502
2005-12-27,13.992032051086426
2005-12-28,13.709551811218262
2005-12-29,14.056063652038574
2005-12-30,14.007097244262695
2006-01-02,14.082427024841309
2006-01-03,14.285808563232422
2006-01-04,14.447757720947266
2006-01-05,14.643614768981934
2006-01-06,15.799887657165527
2006-01-09,15.438312530517578
2006-01-10,15.133243560791016
2006-01-12,15.039087295532227
2006-01-13,14.75660228729248
2006-01-16,15.14077377319336
2006-01-17,14.74153995513916
2006-01-18,14.545690536499023
2006-01-19,14.92232894897461
2006-01-20,14.86205768585205
2006-01-23,15.223631858825684
2006-01-24,16.443933486938477
2006-01-25,16.892133712768555
2006-01-27,16.289514541625977
2006-01-30,15.506113052368164
2006-01-31,15.057913780212402
2006-02-01,15.024012565612793
2006-02-02,14.583353042602539
2006-02-03,14.57957935333252
2006-02-06,14.696345329284668
2006-02-07,14.899726867675781
2006-02-08,14.869599342346191
2006-02-10,14.918560981750488
2006-02-13,14.986360549926758
2006-02-14,14.91102409362793
2006-02-15,14.78989315032959
2006-02-16,14.661185264587402
2006-02-17,14.176644325256348
2006-02-20,13.888945579528809
2006-02-21,13.95707893371582
2006-02-22,13.525537490844727
2006-02-23,13.298408508300781
2006-02-24,12.904719352722168
2006-02-27,12.866863250732422
2006-02-28,12.651090621948242
2006-03-01,13.423330307006836
2006-03-02,13.733741760253906
2006-03-03,13.8056640625
2006-03-06,13.525537490844727
2006-03-07,13.139420509338379
2006-03-08,12.851719856262207
2006-03-09,12.938789367675781
2006-03-10,13.006928443908691
2006-03-13,12.95771312713623
2006-03-14,12.556452751159668
2006-03-16,12.518599510192871
2006-03-17,12.779797554016113
2006-03-20,12.522384643554688
2006-03-21,12.507242202758789
2006-03-22,12.654876708984375
2006-03-23,12.700299263000488
2006-03-24,12.847941398620605
2006-03-27,12.832797050476074
2006-03-28,12.878222465515137
2006-03-29,13.919230461120605
2006-03-30,13.866233825683594
2006-03-31,14.24099063873291
2006-04-03,14.422700881958008
2006-04-04,13.813233375549316
2006-04-05,14.244783401489258
2006-04-07,13.472537994384766
2006-04-10,13.6163911819458
2006-04-12,13.514183044433594
2006-04-13,13.241629600524902
2006-04-17,13.729955673217773
2006-04-18,13.938156127929688
2006-04-19,14.153932571411133
2006-04-20,14.38484001159668
2006-04-21,14.865599632263184
2006-04-24,17.46622657775879
2006-04-25,18.242250442504883
2006-04-26,18.79114532470703
2006-04-27,18.908491134643555
2006-04-28,18.635944366455078
2006-05-02,18.692726135253906
2006-05-03,19.377897262573242
2006-05-04,19.408180236816406
2006-05-05,19.620168685913086
2006-05-08,19.8472957611084
2006-05-09,19.911651611328125
2006-05-10,20.07064437866211
2006-05-11,19.851078033447266
2006-05-12,19.76023292541504
2006-05-15,19.430896759033203
2006-05-16,19.408180236816406
2006-05-17,19.468748092651367
2006-05-18,19.177261352539062
2006-05-19,17.45487403869629
2006-05-22,16.88705062866211
2006-05-23,17.36402130126953
2006-05-24,17.27317237854004
2006-05-25,16.444150924682617
2006-05-26,16.762126922607422
2006-05-29,16.95140266418457
2006-05-30,17.110397338867188
2006-05-31,16.6258544921875
2006-06-01,16.247295379638672
2006-06-02,15.259286880493164
2006-06-05,15.051087379455566
2006-06-06,14.82017993927002
2006-06-07,13.885159492492676
2006-06-08,11.568442344665527
2006-06-09,12.904719352722168
2006-06-12,13.570963859558105
2006-06-13,13.052350997924805
2006-06-14,13.090206146240234
2006-06-15,13.589887619018555
2006-06-16,14.40755844116211
2006-06-19,14.600617408752441
2006-06-20,15.33878231048584
2006-06-21,15.796832084655762
2006-06-22,15.910395622253418
2006-06-23,16.46686363220215
2006-06-26,15.22143840789795
2006-06-27,14.430273056030273
2006-06-28,14.638473510742188
2006-06-29,14.157716751098633
2006-06-30,14.509763717651367
2006-07-03,14.422700881958008
2006-07-04,14.195568084716797
2006-07-05,14.335628509521484
2006-07-06,14.00629711151123
2006-07-07,13.95707893371582
2006-07-10,14.074430465698242
2006-07-11,14.055505752563477
2006-07-12,13.854875564575195
2006-07-13,14.23342227935791
2006-07-14,13.828374862670898
2006-07-17,13.642889022827148
2006-07-18,13.218917846679688
2006-07-19,12.548884391784668
2006-07-20,12.779797554016113
2006-07-21,12.514814376831055
2006-07-24,13.101567268371582
2006-07-25,13.408187866210938
2006-07-26,13.381465911865234
2006-07-27,13.308926582336426
2006-07-28,13.476913452148438
2006-07-31,13.854873657226562
2006-08-01,13.744157791137695
2006-08-02,14.320645332336426
2006-08-03,14.076303482055664
2006-08-04,13.537994384765625
2006-08-07,13.362375259399414
2006-08-08,13.591444969177246
2006-08-09,13.629622459411621
2006-08-10,13.614351272583008
2006-08-11,13.591444969177246
2006-08-14,15.435446739196777
2006-08-16,15.767603874206543
2006-08-17,15.947041511535645
2006-08-18,15.847777366638184
2006-08-21,15.89741325378418
2006-08-22,16.492990493774414
2006-08-23,16.764055252075195
2006-08-24,16.328826904296875
2006-08-25,16.744966506958008
2006-08-28,17.065662384033203
2006-08-29,16.912948608398438
2006-08-30,16.68388557434082
2006-08-31,17.38254165649414
2006-09-01,17.237464904785156
2006-09-04,16.88622283935547
2006-09-05,17.054208755493164
2006-09-06,16.7487850189209
2006-09-07,16.87858772277832
2006-09-08,16.786962509155273
2006-09-11,16.565534591674805
2006-09-12,16.187564849853516
2006-09-13,17.38254165649414
2006-09-14,16.897672653198242
2006-09-15,16.68006134033203
2006-09-18,16.794601440429688
2006-09-19,16.645700454711914
2006-09-20,16.695331573486328
2006-09-21,16.481536865234375
2006-09-22,16.68006134033203
2006-09-25,16.618972778320312
2006-09-26,16.561708450317383
2006-09-27,15.93940258026123
2006-09-28,15.679794311523438
2006-09-29,16.244834899902344
2006-10-03,16.187564849853516
2006-10-04,15.756148338317871
2006-10-05,15.790508270263672
2006-10-06,16.023393630981445
2006-10-09,16.019580841064453
2006-10-10,16.09593391418457
2006-10-11,16.897672653198242
2006-10-12,16.454803466796875
2006-10-13,16.43571662902832
2006-10-16,16.20665168762207
2006-10-17,16.004304885864258
2006-10-18,15.874504089355469
2006-10-19,16.28300666809082
2006-10-20,16.706783294677734
2006-10-23,16.561708450317383
2006-10-26,15.989038467407227
2006-10-27,15.603436470031738
2006-10-30,15.65306282043457
2006-10-31,15.458356857299805
2006-11-01,15.614889144897461
2006-11-02,15.759957313537598
2006-11-03,15.500353813171387
2006-11-06,15.607254028320312
2006-11-07,15.534713745117188
2006-11-08,16.233375549316406
2006-11-09,15.790508270263672
2006-11-10,15.771418571472168
2006-11-13,15.309463500976562
2006-11-14,15.256012916564941
2006-11-15,15.267467498779297
2006-11-16,15.313281059265137
2006-11-17,15.214019775390625
2006-11-20,14.942954063415527
2006-11-21,15.011672019958496
2006-11-22,15.290373802185059
2006-11-23,14.977309226989746
2006-11-24,15.007857322692871
2006-11-27,15.095667839050293
2006-11-28,14.797873497009277
2006-11-29,14.954402923583984
2006-11-30,14.958227157592773
2006-12-01,14.744425773620605
2006-12-04,14.809331893920898
2006-12-05,14.73297119140625
2006-12-06,14.446637153625488
2006-12-07,14.564986228942871
2006-12-08,14.84368896484375
2006-12-11,14.32828426361084
2006-12-12,13.904505729675293
2006-12-13,14.049582481384277
2006-12-14,14.137392044067383
2006-12-15,14.50772476196289
2006-12-18,14.362643241882324
2006-12-19,14.152667999267578
2006-12-20,14.125941276550293
2006-12-21,14.320645332336426
2006-12-22,14.271018028259277
2006-12-26,14.511540412902832
2006-12-27,14.442819595336914
2006-12-28,14.45427131652832
2006-12-29,14.38936710357666
2007-01-02,14.125941276550293
2007-01-03,14.24046802520752
2007-01-04,14.339743614196777
2007-01-05,14.484811782836914
2007-01-08,14.049582481384277
2007-01-09,14.183207511901855
2007-01-10,14.05721664428711
2007-01-11,14.103034973144531
2007-01-12,14.125941276550293
2007-01-15,14.022858619689941
2007-01-16,14.06485652923584
2007-01-17,14.122116088867188
2007-01-18,14.045767784118652
2007-01-19,13.969409942626953
2007-01-22,14.110669136047363
2007-01-23,13.736519813537598
2007-01-24,14.50008487701416
2007-01-25,14.374095916748047
2007-01-29,13.782331466674805
2007-01-31,13.935043334960938
2007-02-01,13.774698257446289
2007-02-02,13.667801856994629
2007-02-05,14.080121040344238
2007-02-06,13.744157791137695
2007-02-07,13.64870834350586
2007-02-08,13.744157791137695
2007-02-09,13.644898414611816
2007-02-12,13.488359451293945
2007-02-13,13.438728332519531
2007-02-14,13.190572738647461
2007-02-15,13.912142753601074
2007-02-19,14.280674934387207
2007-02-20,14.388158798217773
2007-02-21,14.127117156982422
2007-02-22,14.115607261657715
2007-02-23,13.812329292297363
2007-02-26,13.512892723083496
2007-02-27,13.474509239196777
2007-02-28,13.585834503173828
2007-03-01,13.447633743286133
2007-03-02,13.413084983825684
2007-03-05,13.063746452331543
2007-03-06,12.668340682983398
2007-03-07,12.960094451904297
2007-03-08,12.975452423095703
2007-03-09,13.244179725646973
2007-03-12,13.25953483581543
2007-03-13,13.240334510803223
2007-03-14,13.052226066589355
2007-03-15,12.914029121398926
2007-03-16,12.898674964904785
2007-03-19,13.052226066589355
2007-03-20,12.668340682983398
2007-03-21,12.898674964904785
2007-03-22,12.745118141174316
2007-03-23,13.052226066589355
2007-03-26,12.63379192352295
2007-03-28,12.637628555297852
2007-03-29,12.883318901062012
2007-03-30,12.78350830078125
2007-04-02,12.591561317443848
2007-04-03,13.052226066589355
2007-04-04,13.052226066589355
2007-04-05,13.052226066589355
2007-04-09,12.676019668579102
2007-04-10,12.779668807983398
2007-04-11,12.8218994140625
2007-04-12,12.411136627197266
2007-04-13,12.414976119995117
2007-04-16,13.044549942016602
2007-04-17,13.209623336791992
2007-04-18,13.052226066589355
2007-04-19,12.676019668579102
2007-04-20,12.78350830078125
2007-04-23,12.53014087677002
2007-04-24,12.36890983581543
2007-04-25,12.48023509979248
2007-04-26,12.668340682983398
2007-04-27,13.090617179870605
2007-04-30,12.967771530151367
2007-05-03,12.967771530151367
2007-05-04,12.8218994140625
2007-05-07,12.44184398651123
2007-05-08,12.361228942871094
2007-05-09,12.798863410949707
2007-05-10,12.376583099365234
2007-05-11,12.31900405883789
2007-05-14,12.71440601348877
2007-05-15,12.361228942871094
2007-05-16,12.591561317443848
2007-05-17,12.307483673095703
2007-05-18,12.514782905578613
2007-05-21,12.43416690826416
2007-05-22,12.284452438354492
2007-05-23,12.207674980163574
2007-05-24,12.257579803466797
2007-05-25,12.307483673095703
2007-05-28,12.32283878326416
2007-05-29,12.207674980163574
2007-05-30,12.284452438354492
2007-05-31,12.284452438354492
2007-06-01,12.31516170501709
2007-06-04,12.342036247253418
2007-06-05,12.395779609680176
2007-06-06,12.299806594848633
2007-06-07,12.284452438354492
2007-06-08,12.088667869567871
2007-06-11,12.107860565185547
2007-06-12,12.165446281433105
2007-06-13,11.87369155883789
2007-06-14,11.977343559265137
2007-06-15,11.988855361938477
2007-06-18,12.054117202758789
2007-06-19,12.130895614624023
2007-06-20,12.054117202758789
2007-06-21,12.015730857849121
2007-06-22,12.261415481567383
2007-06-25,12.130895614624023
2007-06-26,12.276774406433105
2007-06-27,11.938950538635254
2007-06-28,12.000372886657715
2007-06-29,12.127055168151855
2007-07-02,12.015730857849121
2007-07-03,12.234543800354004
2007-07-04,12.407296180725098
2007-07-05,12.015730857849121
2007-07-06,12.40345573425293
2007-07-09,12.453360557556152
2007-07-10,12.438006401062012
2007-07-11,12.449522018432617
2007-07-12,12.4840726852417
2007-07-13,12.461039543151855
2007-07-16,12.445686340332031
2007-07-17,12.372746467590332
2007-07-18,12.361228942871094
2007-07-19,12.507107734680176
2007-07-20,12.253740310668945
2007-07-23,12.1539306640625
2007-07-24,12.019570350646973
2007-07-25,12.04260540008545
2007-07-26,12.220897674560547
2007-07-27,12.267407417297363
2007-07-30,12.151126861572266
2007-07-31,12.337175369262695
2007-08-01,11.782914161682129
2007-08-02,12.061982154846191
2007-08-03,11.860430717468262
2007-08-06,11.825547218322754
2007-08-07,11.635624885559082
2007-08-08,11.57748794555664
2007-08-09,11.484460830688477
2007-08-10,11.592988014221191
2007-08-13,11.51159381866455
2007-08-14,11.437952041625977
2007-08-16,10.817798614501953
2007-08-17,11.957331657409668
2007-08-20,11.980586051940918
2007-08-21,11.627873420715332
2007-08-22,11.748029708862305
2007-08-23,11.620121955871582
2007-08-24,11.395315170288086
2007-08-27,12.213144302368164
2007-08-28,12.174383163452148
2007-08-29,11.55810546875
2007-08-30,11.496089935302734
2007-08-31,11.573610305786133
2007-09-03,11.07748794555664
2007-09-04,10.918573379516602
2007-09-05,11.061982154846191
2007-09-06,10.86430835723877
2007-09-07,10.813919067382812
2007-09-10,10.94570541381836
2007-09-11,10.930200576782227
2007-09-12,10.655009269714355
2007-09-13,10.465085983276367
2007-09-14,10.52710247039795
2007-09-17,10.468965530395508
2007-09-18,10.775162696838379
2007-09-19,11.034852027893066
2007-09-20,11.282915115356445
2007-09-21,11.065858840942383
2007-09-24,10.852678298950195
2007-09-25,10.790665626525879
2007-09-26,10.786791801452637
2007-09-27,10.736405372619629
2007-09-28,10.600744247436523
2007-10-01,10.713146209716797
2007-10-03,10.263533592224121
2007-10-04,10.341054916381836
2007-10-05,10.155012130737305
2007-10-08,10.011600494384766
2007-10-09,9.848809242248535
2007-10-10,9.666640281677246
2007-10-11,9.914698600769043
2007-10-12,9.561988830566406
2007-10-15,9.5038480758667
2007-10-16,9.445709228515625
2007-10-17,9.37594223022461
2007-10-18,9.162765502929688
2007-10-19,8.740285873413086
2007-10-22,8.496099472045898
2007-10-23,8.930209159851074
2007-10-24,8.891448020935059
2007-10-25,8.321682929992676
2007-10-26,8.282919883728027
2007-10-29,8.651137351989746
2007-10-30,8.728654861450195
2007-10-31,8.100751876831055
2007-11-01,7.658891201019287
2007-11-02,7.686022758483887
2007-11-05,7.461215972900391
2007-11-06,7.41858434677124
2007-11-07,7.1588945388793945
2007-11-08,6.670522689819336
2007-11-12,6.6240129470825195
2007-11-13,6.565873146057129
2007-11-14,6.426337242126465
2007-11-15,6.689903736114502
2007-11-16,7.63951301574707
2007-11-19,7.984472751617432
2007-11-20,8.061990737915039
2007-11-21,7.596876621246338
2007-11-22,7.596876621246338
2007-11-23,7.717032432556152
2007-11-26,7.697655200958252
2007-11-27,7.6743974685668945
2007-11-28,7.441840171813965
2007-11-29,7.527111053466797
2007-11-30,7.372073650360107
2007-12-03,7.364320278167725
2007-12-04,7.825559616088867
2007-12-05,7.6782708168029785
2007-12-06,7.662769317626953
2007-12-07,7.461215972900391
2007-12-10,7.480599403381348
2007-12-11,8.546486854553223
2007-12-12,9.333307266235352
2007-12-13,11.20151424407959
2007-12-14,11.492217063903809
2007-12-17,10.457334518432617
2007-12-18,10.457334518432617
2007-12-19,10.189894676208496
2007-12-20,9.771289825439453
2007-12-24,9.887568473815918
2007-12-26,9.90694808959961
2007-12-27,9.68989372253418
2007-12-28,9.914698600769043
2007-12-31,10.116252899169922
2008-01-01,9.965086936950684
2008-01-02,10.050359725952148
2008-01-03,9.771289825439453
2008-01-04,9.8798189163208
2008-01-07,9.748034477233887
2008-01-08,9.205400466918945
2008-01-09,8.689896583557129
2008-01-10,8.620129585266113
2008-01-11,8.879819869995117
2008-01-14,8.527106285095215
2008-01-15,8.127883911132812
2008-01-16,7.996100902557373
2008-01-17,8.135635375976562
2008-01-18,8.290675163269043
2008-01-21,7.709279537200928
2008-01-22,7.228658199310303
2008-01-23,7.755790710449219
2008-01-24,7.6666460037231445
2008-01-25,7.77129602432251
2008-01-28,7.6743974685668945
2008-01-29,7.662769317626953
2008-01-30,8.015478134155273
2008-01-31,7.868195056915283
2008-02-01,7.6743974685668945
2008-02-04,7.868195056915283
2008-02-05,7.7519145011901855
2008-02-06,7.7519145011901855
2008-02-07,7.7519145011901855
2008-02-08,7.775172710418701
2008-02-11,7.449589729309082
2008-02-12,7.244166374206543
2008-02-13,7.143389701843262
2008-02-14,7.604630470275879
2008-02-15,7.503857135772705
2008-02-18,7.585249900817871
2008-02-19,7.318963527679443
2008-02-20,7.561752796173096
2008-02-21,7.604830265045166
2008-02-22,7.788879871368408
2008-02-25,7.675316333770752
2008-02-26,7.683150768280029
2008-02-27,7.941603183746338
2008-02-28,7.761467933654785
2008-02-29,7.765383720397949
2008-03-03,7.600914001464844
2008-03-04,7.381618976593018
2008-03-05,7.440357685089111
2008-03-07,7.134913444519043
2008-03-10,6.8138017654418945
2008-03-11,7.436442852020264
2008-03-12,6.692405700683594
2008-03-13,6.899954795837402
2008-03-14,6.856878280639648
2008-03-17,6.939114093780518
2008-03-18,6.57884407043457
2008-03-19,6.60625696182251
2008-03-24,6.35563325881958
2008-03-25,6.375212669372559
2008-03-26,6.336051940917969
2008-03-27,6.343885898590088
2008-03-28,6.226406097412109
2008-03-31,6.014943599700928
2008-04-01,6.003194808959961
2008-04-02,6.116757392883301
2008-04-03,5.971867084503174
2008-04-04,5.971867084503174
2008-04-07,5.807396411895752
2008-04-08,5.721244812011719
2008-04-09,6.20290994644165
2008-04-10,6.242068767547607
2008-04-11,6.108926773071289
2008-04-15,6.2733964920043945
2008-04-16,6.480943202972412
2008-04-17,6.441784858703613
2008-04-21,6.5905914306640625
2008-04-22,6.719817638397217
2008-04-23,6.79813814163208
2008-04-24,6.7315673828125
2008-04-25,6.465279579162598
2008-04-28,6.567095756530762
2008-04-29,6.508356094360352
2008-04-30,6.3673810958862305
2008-05-02,6.316471576690674
2008-05-05,6.277312755584717
2008-05-06,6.230321407318115
2008-05-07,6.422203063964844
2008-05-08,6.422203063964844
2008-05-09,6.218573093414307
2008-05-12,5.952287673950195
2008-05-13,6.1754984855651855
2008-05-14,6.20290994644165
2008-05-15,5.885714530944824
2008-05-16,6.171582221984863
2008-05-20,5.913125991821289
2008-05-21,5.960119724273682
2008-05-22,6.148085117340088
2008-05-23,5.913125991821289
2008-05-26,5.795648097991943
2008-05-27,5.701664924621582
2008-05-28,5.795648097991943
2008-05-29,5.717328071594238
2008-05-30,5.548940181732178
2008-06-02,5.564606189727783
2008-06-03,5.482369422912598
2008-06-04,5.364890098571777
2008-06-05,5.529360771179199
2008-06-06,5.290486812591553
2008-06-09,5.16909122467041
2008-06-10,5.16909122467041
2008-06-11,5.075107097625732
2008-06-12,5.012452602386475
2008-06-13,5.012452602386475
2008-06-16,5.028113842010498
2008-06-17,5.129930019378662
2008-06-18,5.063360691070557
2008-06-19,5.012452602386475
2008-06-20,4.5268707275390625
2008-06-23,4.5386176109313965
2008-06-24,4.268416404724121
2008-06-25,4.62085485458374
2008-06-26,4.464214324951172
2008-06-27,4.41722297668457
2008-06-30,4.464214324951172
2008-07-01,4.107861042022705
2008-07-02,4.389812469482422
2008-07-03,4.346735000610352
2008-07-04,4.8440656661987305
2008-07-07,4.691341876983643
2008-07-08,4.699173927307129
2008-07-09,4.914554119110107
2008-07-10,4.695258617401123
2008-07-11,4.8558125495910645
2008-07-14,4.593441486358643
2008-07-15,4.39764404296875
2008-07-16,4.268416404724121
2008-07-17,4.644351005554199
2008-07-18,4.699173927307129
2008-07-21,4.663929462432861
2008-07-22,4.362400054931641
2008-07-23,4.8558125495910645
2008-07-24,4.836233139038086
2008-07-25,4.632601737976074
2008-07-28,5.16517448425293
2008-07-29,4.679594993591309
2008-07-30,5.298319339752197
2008-07-31,5.6429243087768555
2008-08-01,5.721244812011719
2008-08-04,5.86613655090332
2008-08-05,5.75648832321167
2008-08-06,6.093262195587158
2008-08-07,5.721244812011719
2008-08-08,5.678168296813965
2008-08-11,5.689915657043457
2008-08-12,5.564606189727783
2008-08-13,5.482369422912598
2008-08-14,5.439293384552002
2008-08-18,5.3022356033325195
2008-08-19,5.3022356033325195
2008-08-20,5.3022356033325195
2008-08-21,5.431461334228516
2008-08-22,5.541109085083008
2008-08-25,5.325730323791504
2008-08-26,5.482369422912598
2008-08-27,5.2278313636779785
2008-08-28,5.329644203186035
2008-08-29,5.329644203186035
2008-09-01,5.748656749725342
2008-09-02,5.725159645080566
2008-09-04,5.717328071594238
2008-09-05,5.717328071594238
2008-09-08,5.483076572418213
2008-09-09,5.320291519165039
2008-09-10,5.320291519165039
2008-09-11,5.328232288360596
2008-09-12,5.16544771194458
2008-09-15,5.16544771194458
2008-09-16,5.280587196350098
2008-09-17,5.0026631355285645
2008-09-18,5.010602951049805
2008-09-19,5.042365550994873
2008-09-22,5.280587196350098
2008-09-23,4.8160552978515625
2008-09-24,4.923254489898682
2008-09-25,5.383817195892334
2008-09-26,5.129714488983154
2008-09-29,5.232942581176758
2008-09-30,5.0026631355285645
2008-10-01,5.320291519165039
2008-10-03,4.923254489898682
2008-10-06,4.685032367706299
2008-10-07,4.764440059661865
2008-10-08,4.5222487449646
2008-10-10,4.442841053009033
2008-10-13,4.089478015899658
2008-10-14,4.367403984069824
2008-10-15,4.359463691711426
2008-10-16,3.8155224323272705
2008-10-17,3.6884706020355225
2008-10-20,3.61303448677063
2008-10-21,3.8155224323272705
2008-10-22,3.577300786972046
2008-10-23,3.537597894668579
2008-10-24,3.5098047256469727
2008-10-27,3.3351080417633057
2008-10-29,3.8433146476745605
2008-10-31,3.93066143989563
2008-11-03,4.129181385040283
2008-11-04,4.2879958152771
2008-11-05,4.863700866699219
2008-11-06,4.37931489944458
2008-11-07,4.156973838806152
2008-11-10,4.526218414306641
2008-11-11,4.367403984069824
2008-11-12,4.526218414306641
2008-11-14,4.367403984069824
