Date,IIFL
2005-12-06,7.699738502502441
2005-12-07,7.477353096008301
2005-12-08,7.566305637359619
2005-12-09,7.474735736846924
2005-12-12,7.252350807189941
2005-12-13,7.197409152984619
2005-12-14,7.134618759155273
2005-12-15,7.129384517669678
2005-12-16,7.281130790710449
2005-12-19,7.132002830505371
2005-12-20,6.907001495361328
2005-12-21,7.5244460105896
2005-12-22,7.435492515563965
2005-12-23,8.063400268554688
2005-12-26,8.024155616760254
2005-12-27,8.335497856140137
2005-12-28,8.4270658493042
2005-12-29,8.447994232177734
2005-12-30,8.398284912109375
2006-01-02,8.304098129272461
2006-01-03,8.259622573852539
2006-01-04,8.301485061645508
2006-01-05,8.204681396484375
2006-01-06,8.18636703491211
2006-01-09,8.48200798034668
2006-01-10,8.335497856140137
2006-01-12,8.288402557373047
2006-01-13,8.691309928894043
2006-01-16,8.550028800964355
2006-01-17,8.369507789611816
2006-01-18,8.157588005065918
2006-01-19,8.58665657043457
2006-01-20,8.390436172485352
2006-01-23,8.552647590637207
2006-01-24,8.809114456176758
2006-01-25,8.817136764526367
2006-01-27,8.838537216186523
2006-01-30,8.48542308807373
2006-01-31,8.528225898742676
2006-02-01,8.381094932556152
2006-02-02,8.554975509643555
2006-02-03,8.324917793273926
2006-02-06,8.402497291564941
2006-02-07,8.191164016723633
2006-02-08,8.445298194885254
2006-02-10,8.584403038024902
2006-02-13,8.327593803405762
2006-02-14,8.199187278747559
2006-02-15,8.140335083007812
2006-02-16,8.164410591125488
2006-02-17,8.343645095825195
2006-02-20,8.493450164794922
2006-02-21,8.552301406860352
2006-02-22,8.445298194885254
2006-02-23,8.50682544708252
2006-02-24,8.268739700317383
2006-02-27,8.23128890991211
2006-02-28,8.196513175964355
2006-03-01,8.161736488342285
2006-03-02,8.140335083007812
2006-03-03,8.094858169555664
2006-03-06,8.180462837219238
2006-03-07,8.137662887573242
2006-03-08,7.961104393005371
2006-03-09,7.819322109222412
2006-03-10,8.086835861206055
2006-03-13,7.918302536010742
2006-03-14,7.995881080627441
2006-03-16,8.038681030273438
2006-03-17,8.52287769317627
2006-03-20,9.255851745605469
2006-03-21,8.972294807434082
2006-03-22,9.322731018066406
2006-03-23,9.889852523803711
2006-03-24,10.572005271911621
2006-03-27,9.857749938964844
2006-03-28,9.459160804748535
2006-03-29,9.48056411743164
2006-03-30,9.643743515014648
2006-03-31,9.509988784790039
2006-04-03,9.534064292907715
2006-04-04,9.606293678283691
2006-04-05,10.0048828125
2006-04-07,9.847050666809082
2006-04-10,9.681197166442871
2006-04-12,9.373556137084961
2006-04-13,8.972294807434082
2006-04-17,9.108721733093262
2006-04-18,9.09267520904541
2006-04-19,9.215727806091309
2006-04-20,9.172926902770996
2006-04-21,9.19432544708252
2006-04-24,9.199675559997559
2006-04-25,9.03649616241455
2006-04-26,9.427062034606934
2006-04-27,9.67317008972168
2006-04-28,9.77750015258789
2006-05-02,9.764123916625977
2006-05-03,9.750748634338379
2006-05-04,9.788198471069336
2006-05-05,9.80157470703125
2006-05-08,9.734696388244629
2006-05-09,9.691895484924316
2006-05-10,9.820300102233887
2006-05-11,11.78650188446045
2006-05-12,10.975944519042969
2006-05-15,10.002209663391113
2006-05-16,10.299141883850098
2006-05-17,10.898367881774902
2006-05-18,9.501962661743164
2006-05-19,9.734696388244629
2006-05-22,8.145686149597168
2006-05-23,9.560816764831543
2006-05-24,9.151524543762207
2006-05-25,8.696758270263672
2006-05-26,9.237129211425781
2006-05-29,9.245152473449707
2006-05-30,9.103375434875488
2006-05-31,8.696758270263672
2006-06-01,8.24734115600586
2006-06-02,8.20988941192627
2006-06-05,8.201862335205078
2006-06-06,7.35920524597168
2006-06-07,6.2035603523254395
2006-06-08,5.350204944610596
2006-06-09,5.898601055145264
2006-06-12,5.564213275909424
2006-06-13,4.983715057373047
2006-06-14,4.8205342292785645
2006-06-15,5.021166801452637
2006-06-16,5.323452472686768
2006-06-19,5.149570941925049
2006-06-20,4.954289436340332
2006-06-21,5.933376789093018
2006-06-22,5.978854656219482
2006-06-23,5.829048156738281
2006-06-26,5.681918144226074
2006-06-27,5.323452472686768
2006-06-28,6.061782360076904
2006-06-29,5.812997341156006
2006-06-30,6.139359951019287
2006-07-03,6.059107303619385
2006-07-04,5.9842047691345215
2006-07-05,6.0163044929504395
2006-07-06,5.775545120239258
2006-07-07,5.668541431427002
2006-07-10,5.719368934631348
2006-07-11,5.903949737548828
2006-07-12,6.005606174468994
2006-07-13,6.064456462860107
2006-07-14,6.005606174468994
2006-07-17,5.818346977233887
2006-07-18,5.722043514251709
2006-07-19,5.762679576873779
2006-07-20,5.9531378746032715
2006-07-21,5.485156536102295
2006-07-24,5.406254291534424
2006-07-25,6.159918785095215
2006-07-26,6.086459159851074
2006-07-27,5.961300849914551
2006-07-28,6.222498416900635
2006-07-31,6.312285423278809
2006-08-01,6.110944747924805
2006-08-02,6.320446014404297
2006-08-03,6.500021457672119
2006-08-04,6.5109052658081055
2006-08-07,6.597970485687256
2006-08-08,7.825056552886963
2006-08-09,7.70534086227417
2006-08-10,8.271270751953125
2006-08-11,8.176040649414062
2006-08-14,8.186925888061523
2006-08-16,8.12978744506836
2006-08-17,7.743432998657227
2006-08-18,7.65908670425415
2006-08-21,8.094416618347168
2006-08-22,7.961097717285156
2006-08-23,7.928447246551514
2006-08-24,8.298478126525879
2006-08-25,9.82485294342041
2006-08-28,9.329665184020996
2006-08-29,9.419450759887695
2006-08-30,9.321503639221191
2006-08-31,9.07934856414795
2006-09-01,8.880733489990234
2006-09-04,8.997726440429688
2006-09-05,9.174578666687012
2006-09-06,9.430336952209473
2006-09-07,9.307899475097656
2006-09-08,9.16641902923584
2006-09-11,8.676671028137207
2006-09-12,9.316061019897461
2006-09-13,8.956914901733398
2006-09-14,8.959635734558105
2006-09-15,8.67123031616211
2006-09-18,8.84263801574707
2006-09-19,9.08751392364502
2006-09-20,9.359594345092773
2006-09-21,9.735068321228027
2006-09-22,9.672487258911133
2006-09-25,10.12142276763916
2006-09-26,10.007148742675781
2006-09-27,9.843897819519043
2006-09-28,9.648000717163086
2006-09-29,10.107818603515625
2006-10-03,10.184000968933105
2006-10-04,9.70785903930664
2006-10-05,9.819411277770996
2006-10-06,9.63711929321289
2006-10-09,9.873827934265137
2006-10-10,9.800365447998047
2006-10-11,9.72690486907959
2006-10-12,9.754111289978027
2006-10-13,10.537708282470703
2006-10-16,10.61661148071289
2006-10-17,10.510499000549316
2006-10-18,10.888692855834961
2006-10-19,10.910455703735352
2006-10-20,10.73088550567627
2006-10-23,10.660141944885254
2006-10-26,11.035614967346191
2006-10-27,10.73088550567627
2006-10-30,10.804347038269043
2006-10-31,10.605728149414062
2006-11-01,11.421972274780273
2006-11-02,11.571615219116211
2006-11-03,11.304974555969238
2006-11-06,13.565971374511719
2006-11-07,15.13860034942627
2006-11-08,14.393098831176758
2006-11-09,15.451494216918945
2006-11-10,15.7045316696167
2006-11-13,15.549446105957031
2006-11-14,16.115375518798828
2006-11-15,15.824241638183594
2006-11-16,15.742618560791016
2006-11-17,14.994396209716797
2006-11-20,14.38493537902832
2006-11-21,15.116832733154297
2006-11-22,15.492304801940918
2006-11-23,15.21206283569336
2006-11-24,15.43789291381836
2006-11-27,15.225666046142578
2006-11-28,14.69782829284668
2006-11-29,15.05969524383545
2006-11-30,14.950864791870117
2006-12-01,14.980792045593262
2006-12-04,14.624366760253906
2006-12-05,14.899168968200684
2006-12-06,15.005281448364258
2006-12-07,16.235084533691406
2006-12-08,15.475981712341309
2006-12-11,14.447514533996582
2006-12-12,13.574131965637207
2006-12-13,13.878864288330078
2006-12-14,14.564508438110352
2006-12-15,15.084182739257812
2006-12-18,15.02704906463623
2006-12-19,14.550907135009766
2006-12-20,14.278825759887695
2006-12-21,15.70725154876709
2006-12-22,15.772550582885742
2006-12-26,16.51533317565918
2006-12-27,16.814619064331055
2006-12-28,16.62416648864746
2006-12-29,16.605119705200195
2007-01-02,17.399593353271484
2007-01-03,18.648448944091797
2007-01-04,18.84978675842285
2007-01-05,18.321950912475586
2007-01-08,18.047147750854492
2007-01-09,18.6294002532959
2007-01-10,18.180469512939453
2007-01-11,18.368206024169922
2007-01-12,18.316509246826172
2007-01-15,20.05782699584961
2007-01-16,20.25372886657715
2007-01-17,19.644271850585938
2007-01-18,18.71102523803711
2007-01-19,19.832002639770508
2007-01-22,20.604713439941406
2007-01-23,19.053848266601562
2007-01-24,18.049869537353516
2007-01-25,17.75874137878418
2007-01-29,18.017221450805664
2007-01-31,17.222740173339844
2007-02-01,16.77108383178711
2007-02-02,17.00235939025879
2007-02-05,17.33157730102539
2007-02-06,17.1873722076416
2007-02-07,18.077075958251953
2007-02-08,19.88641929626465
2007-02-09,19.489179611206055
2007-02-12,18.46071434020996
2007-02-13,18.792654037475586
2007-02-14,19.157238006591797
2007-02-15,19.72861099243164
2007-02-19,19.723169326782227
2007-02-20,19.763980865478516
2007-02-21,19.951719284057617
2007-02-22,20.97201919555664
2007-02-23,18.876996994018555
2007-02-26,18.441669464111328
2007-02-27,17.900224685668945
2007-02-28,16.142581939697266
2007-03-01,15.851454734802246
2007-03-02,15.715410232543945
2007-03-05,15.386194229125977
2007-03-06,15.310014724731445
2007-03-07,14.56723403930664
2007-03-08,15.296404838562012
2007-03-09,16.047351837158203
2007-03-12,16.760202407836914
2007-03-13,17.535633087158203
2007-03-14,17.244508743286133
2007-03-15,17.513866424560547
2007-03-16,17.976408004760742
2007-03-19,18.047147750854492
2007-03-20,18.38180923461914
2007-03-21,19.279678344726562
2007-03-22,19.922889709472656
2007-03-23,20.04721450805664
2007-03-26,19.671466827392578
2007-03-28,18.69342041015625
2007-03-29,18.989044189453125
2007-03-30,18.511070251464844
2007-04-02,18.848134994506836
2007-04-03,18.37569236755371
2007-04-04,18.5165958404541
2007-04-05,19.444913864135742
2007-04-09,20.417436599731445
2007-04-10,22.3956356048584
2007-04-11,21.912139892578125
2007-04-12,24.05057716369629
2007-04-13,25.25518035888672
2007-04-16,23.992563247680664
2007-04-17,23.564319610595703
2007-04-18,23.801921844482422
2007-04-19,23.774295806884766
2007-04-20,24.9650821685791
2007-04-23,24.23292350769043
2007-04-24,24.116884231567383
2007-04-25,23.743906021118164
2007-04-26,23.683116912841797
2007-04-27,23.393020629882812
2007-04-30,23.594709396362305
2007-05-03,23.470380783081055
2007-05-04,23.116737365722656
2007-05-07,22.757572174072266
2007-05-08,22.876367568969727
2007-05-09,22.60284996032715
2007-05-10,22.832164764404297
2007-05-11,23.84336280822754
2007-05-14,24.078210830688477
2007-05-15,24.791019439697266
2007-05-16,25.87405776977539
2007-05-17,26.628311157226562
2007-05-18,25.72209930419922
2007-05-21,24.735767364501953
2007-05-22,23.948352813720703
2007-05-23,23.32671356201172
2007-05-24,24.141754150390625
2007-05-25,24.67498016357422
2007-05-28,31.557233810424805
2007-05-29,33.27849578857422
2007-05-30,34.39191436767578
2007-05-31,36.4972038269043
2007-06-01,35.251155853271484
2007-06-04,34.58255386352539
2007-06-05,34.234432220458984
2007-06-06,32.78394317626953
2007-06-07,33.11270523071289
2007-06-08,34.458229064941406
2007-06-11,34.34494400024414
2007-06-12,33.98853302001953
2007-06-13,34.04655075073242
2007-06-14,35.22905349731445
2007-06-15,34.93619155883789
2007-06-18,35.34233093261719
2007-06-19,36.89228820800781
2007-06-20,40.48121643066406
2007-06-21,39.8872184753418
2007-06-22,39.53633499145508
2007-06-25,41.486907958984375
2007-06-26,42.987125396728516
2007-06-27,42.83517074584961
2007-06-28,40.87078857421875
2007-06-29,39.43135070800781
2007-07-02,40.63042068481445
2007-07-03,41.08628845214844
2007-07-04,40.041934967041016
2007-07-05,39.403709411621094
2007-07-06,39.8347282409668
2007-07-09,39.62750244140625
2007-07-10,39.8872184753418
2007-07-11,41.34047317504883
2007-07-12,42.290889739990234
2007-07-13,44.741539001464844
2007-07-16,46.62855529785156
2007-07-17,44.80232238769531
2007-07-18,44.63655090332031
2007-07-19,45.31621170043945
2007-07-20,44.35750198364258
2007-07-23,45.30791473388672
2007-07-24,45.12833023071289
2007-07-25,44.4376335144043
2007-07-26,44.24146270751953
2007-07-27,41.33218765258789
2007-07-30,41.047607421875
2007-07-31,41.66925811767578
2007-08-01,36.59113693237305
2007-08-02,36.955841064453125
2007-08-03,37.712852478027344
2007-08-06,36.80387878417969
2007-08-07,37.466957092285156
2007-08-08,38.61906814575195
2007-08-09,36.19052505493164
2007-08-10,34.56321334838867
2007-08-13,36.215389251708984
2007-08-14,35.5854606628418
2007-08-16,32.20097732543945
2007-08-17,31.419090270996094
2007-08-20,32.33082580566406
2007-08-21,29.438125610351562
2007-08-22,30.062536239624023
2007-08-23,30.977039337158203
2007-08-24,32.4302978515625
2007-08-27,34.24272155761719
2007-08-28,34.784236907958984
2007-08-29,35.90319061279297
2007-08-30,35.234588623046875
2007-08-31,37.505645751953125
2007-09-03,38.03058624267578
2007-09-04,38.19635009765625
2007-09-05,37.60786056518555
2007-09-06,38.15491485595703
2007-09-07,37.54431915283203
2007-09-10,40.57793426513672
2007-09-11,39.5114631652832
2007-09-12,40.19389343261719
2007-09-13,42.539546966552734
2007-09-14,46.54291534423828
2007-09-17,46.30253982543945
2007-09-18,46.13677978515625
2007-09-19,46.72526550292969
2007-09-20,46.932464599609375
2007-09-21,47.15073013305664
2007-09-24,46.0428466796875
2007-09-25,44.760887145996094
2007-09-26,44.785743713378906
2007-09-27,44.412750244140625
2007-09-28,46.32188415527344
2007-10-01,47.86077880859375
2007-10-03,48.36363220214844
2007-10-04,52.12385559082031
2007-10-05,49.51297378540039
2007-10-08,47.407684326171875
2007-10-09,50.18710708618164
2007-10-10,49.300228118896484
2007-10-11,54.18219757080078
2007-10-12,55.0524787902832
2007-10-15,57.461669921875
2007-10-16,56.92845916748047
2007-10-17,55.469669342041016
2007-10-18,49.454952239990234
2007-10-19,47.77790451049805
2007-10-22,48.66477584838867
2007-10-23,52.27857971191406
2007-10-24,52.15978240966797
2007-10-25,54.84250259399414
2007-10-26,60.7080192565918
2007-10-29,61.32137680053711
2007-10-30,58.93981170654297
2007-10-31,60.8157844543457
2007-11-01,59.100059509277344
2007-11-02,58.22146224975586
2007-11-05,59.257530212402344
2007-11-06,58.6524543762207
2007-11-07,56.93674850463867
2007-11-08,55.7293815612793
2007-11-12,57.61087417602539
2007-11-13,58.3513298034668
2007-11-14,60.782630920410156
2007-11-15,66.38565826416016
2007-11-16,66.06520080566406
2007-11-19,64.42129516601562
2007-11-20,66.63431549072266
2007-11-21,62.49282455444336
2007-11-22,60.243873596191406
2007-11-23,61.87947463989258
2007-11-26,63.74714660644531
2007-11-27,70.91674041748047
2007-11-28,66.64262390136719
2007-11-29,66.34976196289062
2007-11-30,68.75067901611328
2007-12-03,70.26194763183594
2007-12-04,71.3753662109375
2007-12-05,74.9035415649414
2007-12-06,76.16339874267578
2007-12-07,78.65271759033203
2007-12-10,83.57610321044922
2007-12-11,82.60911560058594
2007-12-12,83.12300109863281
2007-12-13,81.2276840209961
2007-12-14,80.42369842529297
2007-12-17,75.07482147216797
2007-12-18,80.92378234863281
2007-12-19,82.24717712402344
2007-12-20,86.16764831542969
2007-12-24,84.95199584960938
2007-12-26,88.61830139160156
2007-12-27,93.24330139160156
2007-12-28,97.8462142944336
2007-12-31,106.53538513183594
2008-01-01,105.94686126708984
2008-01-02,104.69257354736328
2008-01-03,104.5461196899414
2008-01-04,104.83069610595703
2008-01-07,103.15641021728516
2008-01-08,99.80230712890625
2008-01-09,102.03742980957031
2008-01-10,95.15242004394531
2008-01-11,98.1943359375
2008-01-14,98.09487915039062
2008-01-15,93.78204345703125
2008-01-16,89.92789459228516
2008-01-17,89.98590850830078
2008-01-18,82.3051986694336
2008-01-21,68.31966400146484
2008-01-22,71.68482208251953
2008-01-23,78.40681457519531
2008-01-24,74.11888122558594
2008-01-25,74.81788635253906
2008-01-28,70.72335052490234
2008-01-29,71.68482208251953
2008-01-30,66.68683624267578
2008-01-31,64.3163070678711
2008-02-01,64.30802154541016
2008-02-04,67.65104675292969
2008-02-05,66.54316711425781
2008-02-06,63.125518798828125
2008-02-07,58.9232292175293
2008-02-08,58.68562316894531
2008-02-11,56.74333953857422
2008-02-12,58.28778076171875
2008-02-13,59.93995666503906
2008-02-14,64.17539978027344
2008-02-15,67.01284790039062
2008-02-18,66.12872314453125
2008-02-19,67.53501892089844
2008-02-20,64.65337371826172
2008-02-21,64.60916137695312
2008-02-22,63.83280944824219
2008-02-25,60.901424407958984
2008-02-26,62.001041412353516
2008-02-27,64.71415710449219
2008-02-28,65.97400665283203
2008-02-29,61.456764221191406
2008-03-03,54.91709518432617
2008-03-04,50.281036376953125
2008-03-05,49.822410583496094
2008-03-07,45.92679977416992
2008-03-10,46.59817886352539
2008-03-11,49.85279083251953
2008-03-12,46.592647552490234
2008-03-13,44.2331657409668
2008-03-14,44.5287971496582
2008-03-17,40.09442901611328
2008-03-18,37.50288009643555
2008-03-19,37.466957092285156
2008-03-24,38.79035949707031
2008-03-25,43.61429214477539
2008-03-26,47.625946044921875
2008-03-27,45.064788818359375
2008-03-28,47.308231353759766
2008-03-31,42.478755950927734
2008-04-01,42.88213348388672
2008-04-02,42.20247268676758
2008-04-03,42.732940673828125
2008-04-04,41.379154205322266
2008-04-07,41.384681701660156
2008-04-08,42.00355529785156
2008-04-09,41.75490188598633
2008-04-10,43.199867248535156
2008-04-11,46.117435455322266
2008-04-15,48.32217788696289
2008-04-16,48.22548294067383
2008-04-17,48.4686164855957
2008-04-21,49.507450103759766
2008-04-22,51.67076110839844
2008-04-23,51.8199577331543
2008-04-24,51.71772384643555
2008-04-25,54.59659957885742
2008-04-28,54.646331787109375
2008-04-29,52.54933547973633
2008-04-30,52.358707427978516
2008-05-02,53.817481994628906
2008-05-05,54.251251220703125
2008-05-06,52.814579010009766
2008-05-07,51.60996627807617
2008-05-08,50.89992141723633
2008-05-09,48.965919494628906
2008-05-12,47.15073013305664
2008-05-13,46.89931869506836
2008-05-14,47.54582214355469
2008-05-15,49.880428314208984
2008-05-16,48.26416778564453
2008-05-20,48.4603271484375
2008-05-21,47.83316421508789
2008-05-22,46.719730377197266
2008-05-23,44.829952239990234
2008-05-26,43.249603271484375
2008-05-27,41.78529739379883
2008-05-28,41.752132415771484
2008-05-29,40.05851745605469
2008-05-30,40.03641128540039
2008-06-02,38.362125396728516
2008-06-03,39.74631118774414
2008-06-04,37.395118713378906
2008-06-05,38.09413528442383
2008-06-06,36.35076904296875
2008-06-09,34.15983200073242
2008-06-10,33.1983642578125
2008-06-11,33.98024368286133
2008-06-12,34.972110748291016
2008-06-13,34.0797119140625
2008-06-16,35.1793212890625
2008-06-17,37.486305236816406
2008-06-18,36.09382629394531
2008-06-19,35.17103576660156
2008-06-20,32.924842834472656
2008-06-23,31.026762008666992
2008-06-24,30.73667335510254
2008-06-25,32.17333984375
2008-06-26,30.933671951293945
2008-06-27,29.346027374267578
2008-06-30,28.372058868408203
2008-07-01,28.83652114868164
2008-07-02,34.05546951293945
2008-07-03,31.662752151489258
2008-07-04,33.560035705566406
2008-07-07,35.13924026489258
2008-07-08,35.38695526123047
2008-07-09,37.86412048339844
2008-07-10,37.24482727050781
2008-07-11,37.68396759033203
2008-07-14,37.4897346496582
2008-07-15,34.00198745727539
2008-07-16,33.323577880859375
2008-07-17,34.277854919433594
2008-07-18,36.363746643066406
2008-07-21,36.4678955078125
2008-07-22,36.81977462768555
2008-07-23,39.81771469116211
2008-07-24,38.37926483154297
2008-07-25,37.03651809692383
2008-07-28,38.0048713684082
2008-07-29,35.88239288330078
2008-07-30,36.983036041259766
2008-07-31,36.58612823486328
2008-08-01,39.96409225463867
2008-08-04,39.40108871459961
2008-08-05,41.64744186401367
2008-08-06,39.63755416870117
2008-08-07,41.15762710571289
2008-08-08,42.548221588134766
2008-08-11,45.61655044555664
2008-08-12,46.038787841796875
2008-08-13,45.39134979248047
2008-08-14,43.37864685058594
2008-08-18,40.60589599609375
2008-08-19,38.804325103759766
2008-08-20,41.25334548950195
2008-08-21,38.255401611328125
2008-08-22,38.142799377441406
2008-08-25,37.53759002685547
2008-08-26,37.65019607543945
2008-08-27,36.22862243652344
2008-08-28,35.144866943359375
2008-08-29,36.24270248413086
2008-09-01,35.56710433959961
2008-09-02,39.085819244384766
2008-09-04,38.43836975097656
2008-09-05,36.974586486816406
2008-09-08,39.11396789550781
2008-09-09,38.185028076171875
2008-09-10,36.77754211425781
2008-09-11,36.08787155151367
2008-09-12,34.821136474609375
2008-09-15,33.216609954833984
2008-09-16,31.780967712402344
2008-09-17,29.59938621520996
2008-09-18,28.811185836791992
2008-09-19,31.344661712646484
2008-09-22,29.852725982666016
2008-09-23,29.45862579345703
2008-09-24,29.557151794433594
2008-09-25,28.839332580566406
2008-09-26,26.995534896850586
2008-09-29,26.44662094116211
2008-09-30,27.474077224731445
2008-10-01,28.346710205078125
2008-10-03,25.37692642211914
2008-10-06,22.505659103393555
2008-10-07,21.041881561279297
2008-10-08,21.576723098754883
2008-10-10,16.03123664855957
2008-10-13,17.66391944885254
2008-10-14,16.017162322998047
2008-10-15,16.52385711669922
2008-10-16,17.94541358947754
2008-10-17,14.412628173828125
2008-10-20,14.159284591674805
2008-10-21,15.7778902053833
2008-10-22,14.80672550201416
2008-10-23,14.356332778930664
2008-10-24,11.090970039367676
2008-10-27,11.344315528869629
2008-10-29,12.695502281188965
2008-10-31,15.665291786193848
2008-11-03,17.36834716796875
2008-11-04,17.593544006347656
2008-11-05,15.426021575927734
2008-11-06,14.80672550201416
2008-11-07,15.70751667022705
2008-11-10,16.76312828063965
2008-11-11,14.7504243850708
2008-11-12,13.737038612365723
2008-11-14,13.596290588378906
2008-11-17,13.174050331115723
2008-11-18,12.188807487487793
2008-11-19,10.865774154663086
2008-11-20,11.682114601135254
2008-11-21,11.344315528869629
2008-11-24,10.83762264251709
2008-11-25,10.415379524230957
2008-11-26,10.359078407287598
2008-11-27,10.359078407287598
2008-11-28,10.105731964111328
2008-12-01,10.443526268005371
2008-12-02,11.259868621826172
2008-12-03,11.048745155334473
2008-12-04,11.161343574523926
2008-12-05,10.851696014404297
2008-12-08,10.57020092010498
2008-12-10,10.992445945739746
2008-12-11,10.795397758483887
2008-12-12,10.865774154663086
2008-12-15,13.37109375
2008-12-16,14.018533706665039
2008-12-17,12.751801490783691
2008-12-18,14.834874153137207
2008-12-19,14.243731498718262
2008-12-22,13.497767448425293
2008-12-23,13.413318634033203
2008-12-24,12.695502281188965
2008-12-26,12.11843204498291
2008-12-29,13.10367202758789
2008-12-30,13.638514518737793
2008-12-31,14.328182220458984
2009-01-02,19.11362648010254
2009-01-05,18.874353408813477
2009-01-06,18.452112197875977
2009-01-07,15.243046760559082
2009-01-09,13.525915145874023
2009-01-12,12.80810260772705
2009-01-13,12.906620979309082
2009-01-14,13.680739402770996
2009-01-15,13.061447143554688
2009-01-16,12.864400863647461
2009-01-19,13.159972190856934
2009-01-20,12.48437786102295
2009-01-21,12.540677070617676
2009-01-22,11.977685928344727
2009-01-23,11.668039321899414
2009-01-27,11.865086555480957
2009-01-28,12.160656929016113
2009-01-29,13.508645057678223
2009-01-30,14.448515892028809
2009-02-02,13.444929122924805
2009-02-03,13.253768920898438
2009-02-04,13.57236385345459
2009-02-05,13.604227066040039
2009-02-06,13.890965461730957
2009-02-09,14.974206924438477
2009-02-10,14.544095993041992
2009-02-11,15.372455596923828
2009-02-12,15.643267631530762
2009-02-13,16.47162628173828
2009-02-16,15.866287231445312
2009-02-17,15.627340316772461
2009-02-18,16.264537811279297
