Date,JSWENERGY
2011-03-30,58.19365310668945
2011-03-31,57.55107879638672
2011-04-01,60.362369537353516
2011-04-04,61.96881866455078
2011-04-05,67.27010345458984
2011-04-06,67.67172241210938
2011-04-07,68.19381713867188
2011-04-08,65.34236145019531
2011-04-11,63.85638427734375
2011-04-13,64.94075012207031
2011-04-15,63.73590087890625
2011-04-18,63.57527160644531
2011-04-19,61.88850021362305
2011-04-20,62.00898361206055
2011-04-21,62.45075988769531
2011-04-25,62.24994659423828
2011-04-26,62.24994659423828
2011-04-27,63.05317306518555
2011-04-28,60.32219314575195
2011-04-29,59.840267181396484
2011-05-02,58.59526443481445
2011-05-03,56.90850067138672
2011-05-04,56.46672821044922
2011-05-05,56.18559646606445
2011-05-06,55.82413864135742
2011-05-09,56.38639450073242
2011-05-10,56.828182220458984
2011-05-11,57.39042282104492
2011-05-12,56.94865798950195
2011-05-13,57.229793548583984
2011-05-16,56.30608367919922
2011-05-17,56.98882293701172
2011-05-18,57.069149017333984
2011-05-19,56.98882293701172
2011-05-20,56.70768737792969
2011-05-23,55.18156814575195
2011-05-24,55.18156814575195
2011-05-25,55.10124588012695
2011-05-26,56.14543533325195
2011-05-27,55.62334060668945
2011-05-30,55.66350555419922
2011-05-31,56.26593017578125
2011-06-01,57.832210540771484
2011-06-02,57.43059158325195
2011-06-03,58.113346099853516
2011-06-06,57.55107879638672
2011-06-07,58.83622741699219
2011-06-08,58.51493835449219
2011-06-09,57.67156219482422
2011-06-10,56.42656326293945
2011-06-13,56.18559646606445
2011-06-14,56.90850067138672
2011-06-15,56.66753005981445
2011-06-16,56.62678527832031
2011-06-17,55.771278381347656
2011-06-20,54.263954162597656
2011-06-21,54.345420837402344
2011-06-22,52.75661849975586
2011-06-23,53.041786193847656
2011-06-24,54.22321319580078
2011-06-27,54.63059997558594
2011-06-28,54.01950454711914
2011-06-29,54.345420837402344
2011-06-30,54.46763229370117
2011-07-01,54.50838088989258
2011-07-04,55.445369720458984
2011-07-05,55.445369720458984
2011-07-06,55.771278381347656
2011-07-07,56.13792037963867
2011-07-08,55.282405853271484
2011-07-11,54.875030517578125
2011-07-12,57.482303619384766
2011-07-13,59.68218231201172
2011-07-14,62.04505157470703
2011-07-15,63.30793762207031
2011-07-18,61.963558197021484
2011-07-19,60.945091247558594
2011-07-20,61.88208770751953
2011-07-21,57.84895324707031
2011-07-22,59.84515380859375
2011-07-25,58.66373062133789
2011-07-26,58.78593826293945
2011-07-27,57.645267486572266
2011-07-28,59.15260314941406
2011-07-29,55.07872009277344
2011-08-01,53.61213302612305
2011-08-02,53.6936149597168
2011-08-03,54.875030517578125
2011-08-04,52.75661849975586
2011-08-05,51.1270751953125
2011-08-08,50.06786346435547
2011-08-09,50.23081970214844
2011-08-10,50.88263702392578
2011-08-11,50.59746170043945
2011-08-12,49.416046142578125
2011-08-16,46.7272834777832
2011-08-17,45.50511932373047
2011-08-18,43.468196868896484
2011-08-19,43.305240631103516
2011-08-22,43.508934020996094
2011-08-23,43.79410171508789
2011-08-24,44.038536071777344
2011-08-25,43.63113784790039
2011-08-26,42.286766052246094
2011-08-29,43.79410171508789
2011-08-30,44.24222946166992
2011-09-02,44.24222946166992
2011-09-05,44.69035339355469
2011-09-06,45.38290786743164
2011-09-07,47.05319595336914
2011-09-08,47.9494514465332
2011-09-09,48.316097259521484
2011-09-12,46.19768142700195
2011-09-13,46.034732818603516
2011-09-14,46.4013786315918
2011-09-15,48.60126876831055
2011-09-16,51.575191497802734
2011-09-19,50.8011589050293
2011-09-20,51.04558563232422
2011-09-21,50.8011589050293
2011-09-22,47.90871047973633
2011-09-23,45.301429748535156
2011-09-26,45.016265869140625
2011-09-27,46.27915954589844
2011-09-28,44.07927322387695
2011-09-29,44.16075134277344
2011-09-30,44.405189514160156
2011-10-03,43.305240631103516
2011-10-04,41.47199249267578
2011-10-05,40.20909118652344
2011-10-07,40.575740814208984
2011-10-10,39.92392349243164
2011-10-11,40.33130645751953
2011-10-12,41.26830291748047
2011-10-13,40.86091232299805
2011-10-14,40.8201789855957
2011-10-17,41.7164306640625
2011-10-18,40.65723419189453
2011-10-19,41.43125534057617
2011-10-20,40.77943801879883
2011-10-21,39.92392349243164
2011-10-24,39.964664459228516
2011-10-25,40.65723419189453
2011-10-28,42.24603271484375
2011-10-31,42.40898132324219
2011-11-01,42.49045944213867
2011-11-02,42.368247985839844
2011-11-03,41.87939453125
2011-11-04,42.653419494628906
2011-11-08,42.653419494628906
2011-11-09,40.575740814208984
2011-11-11,40.412784576416016
2011-11-14,39.23136901855469
2011-11-15,38.8239860534668
2011-11-16,37.846248626708984
2011-11-17,37.4388542175293
2011-11-18,34.994544982910156
2011-11-21,32.55021667480469
2011-11-22,32.876129150390625
2011-11-23,33.24277877807617
2011-11-24,32.99834442138672
2011-11-25,32.753910064697266
2011-11-28,34.34272766113281
2011-11-29,33.60942840576172
2011-11-30,34.95380783081055
2011-12-01,36.624088287353516
2011-12-02,36.58334732055664
2011-12-05,37.275909423828125
2011-12-07,38.0906867980957
2011-12-08,35.524147033691406
2011-12-09,35.23897171020508
2011-12-12,34.46493911743164
2011-12-13,33.77238464355469
2011-12-14,32.67243576049805
2011-12-15,32.71318054199219
2011-12-16,31.857654571533203
2011-12-19,31.81692123413086
2011-12-20,31.287315368652344
2011-12-21,32.06135559082031
2011-12-22,31.491018295288086
2011-12-23,31.776185989379883
2011-12-26,31.735443115234375
2011-12-27,31.450279235839844
2011-12-28,30.757719039916992
2011-12-29,30.554027557373047
2011-12-30,30.757719039916992
2012-01-02,31.083637237548828
2012-01-03,33.28351593017578
2012-01-04,32.99834442138672
2012-01-05,31.776185989379883
2012-01-06,31.694711685180664
2012-01-09,32.63169479370117
2012-01-10,33.89459228515625
2012-01-11,35.40193557739258
2012-01-12,35.076019287109375
2012-01-13,35.89078903198242
2012-01-16,35.89078903198242
2012-01-17,36.09449005126953
2012-01-18,35.36118698120117
2012-01-19,36.05373764038086
2012-01-20,35.32044982910156
2012-01-23,38.66102600097656
2012-01-24,42.97932815551758
2012-01-25,43.957061767578125
2012-01-27,43.183021545410156
2012-01-30,44.894039154052734
2012-01-31,43.957061767578125
2012-02-01,45.62734603881836
2012-02-02,44.77182388305664
2012-02-03,44.323699951171875
2012-02-06,45.464385986328125
2012-02-07,43.59040451049805
2012-02-08,48.316097259521484
2012-02-09,48.60126876831055
2012-02-10,51.697410583496094
2012-02-13,50.59746170043945
2012-02-14,51.290016174316406
2012-02-15,54.95650863647461
2012-02-16,54.63059997558594
2012-02-17,59.111854553222656
2012-02-21,58.78593826293945
2012-02-22,52.675140380859375
2012-02-23,53.20473861694336
2012-02-24,51.37150192260742
2012-02-27,49.37530517578125
2012-02-28,52.34922790527344
2012-02-29,52.715877532958984
2012-03-01,52.75661849975586
2012-03-02,52.430702209472656
2012-03-05,51.7381477355957
2012-03-06,49.293827056884766
2012-03-07,51.53445816040039
2012-03-09,52.4714469909668
2012-03-12,52.63439178466797
2012-03-13,55.363887786865234
2012-03-14,54.54912567138672
2012-03-15,56.78974151611328
2012-03-16,55.11946487426758
2012-03-19,55.40462875366211
2012-03-20,55.9749755859375
2012-03-21,56.2601432800293
2012-03-22,51.1270751953125
2012-03-23,51.575191497802734
2012-03-26,47.99018859863281
2012-03-27,49.09013366699219
2012-03-28,47.25688552856445
2012-03-29,47.62353515625
2012-03-30,49.945640563964844
2012-04-02,51.37150192260742
2012-04-03,51.04558563232422
2012-04-04,50.63820266723633
2012-04-09,47.86796188354492
2012-04-10,46.97172546386719
2012-04-11,45.83103942871094
2012-04-12,46.116207122802734
2012-04-13,45.26069259643555
2012-04-16,45.9532585144043
2012-04-17,46.84950256347656
2012-04-18,47.134674072265625
2012-04-19,46.19768142700195
2012-04-20,45.50511932373047
2012-04-23,43.264503479003906
2012-04-24,41.553470611572266
2012-04-25,41.023868560791016
2012-04-26,40.412784576416016
2012-04-27,39.92392349243164
2012-04-30,39.964664459228516
2012-05-02,40.983131408691406
2012-05-03,39.84244918823242
2012-05-04,38.212894439697266
2012-05-07,39.2721061706543
2012-05-08,37.153690338134766
2012-05-09,36.58334732055664
2012-05-10,35.524147033691406
2012-05-11,34.91306686401367
2012-05-14,34.54641342163086
2012-05-15,36.46113204956055
2012-05-16,36.01301956176758
2012-05-17,36.37965774536133
2012-05-18,36.58334732055664
2012-05-21,36.135223388671875
2012-05-22,35.36118698120117
2012-05-23,35.0352783203125
2012-05-24,35.646358489990234
2012-05-25,36.50187301635742
2012-05-28,36.624088287353516
2012-05-29,36.46113204956055
2012-05-30,36.09449005126953
2012-05-31,36.66482925415039
2012-06-01,34.30198669433594
2012-06-04,35.157493591308594
2012-06-05,35.68709945678711
2012-06-06,36.58334732055664
2012-06-07,37.11296081542969
2012-06-08,38.498077392578125
2012-06-11,38.29438018798828
2012-06-12,38.74250030517578
2012-06-13,38.62029266357422
2012-06-14,39.11436462402344
2012-06-15,40.76128387451172
2012-06-18,40.18486022949219
2012-06-19,40.10251998901367
2012-06-20,40.92597579956055
2012-06-21,40.51424789428711
2012-06-22,40.7201042175293
2012-06-25,40.76128387451172
2012-06-26,39.60843276977539
2012-06-27,42.03764724731445
2012-06-28,42.36703109741211
2012-06-29,43.231666564941406
2012-07-02,43.3963508605957
2012-07-03,45.002105712890625
2012-07-04,45.90791320800781
2012-07-05,46.566680908203125
2012-07-06,45.94908142089844
2012-07-09,43.60222244262695
2012-07-10,45.41383361816406
2012-07-11,45.825557708740234
2012-07-12,45.002105712890625
2012-07-13,44.34333801269531
2012-07-16,42.861114501953125
2012-07-17,42.32585906982422
2012-07-18,43.31400680541992
2012-07-19,43.76691436767578
2012-07-20,43.76691436767578
2012-07-23,43.149322509765625
2012-07-24,44.05512237548828
2012-07-25,42.98462677001953
2012-07-26,40.26720428466797
2012-07-27,39.731956481933594
2012-07-30,41.378875732421875
2012-07-31,41.008323669433594
2012-08-01,41.74943542480469
2012-08-02,42.490543365478516
2012-08-03,41.831790924072266
2012-08-06,42.61406707763672
2012-08-07,43.72573471069336
2012-08-08,42.8199348449707
2012-08-09,43.06697463989258
2012-08-10,42.57289505004883
2012-08-13,42.24351501464844
2012-08-14,42.57289505004883
2012-08-16,41.667083740234375
2012-08-17,40.76128387451172
2012-08-21,41.008323669433594
2012-08-22,40.14369201660156
2012-08-23,39.60843276977539
2012-08-24,38.90850830078125
2012-08-27,37.42626190185547
2012-08-28,36.76750564575195
2012-08-29,36.27342224121094
2012-08-30,38.37324905395508
2012-08-31,37.755653381347656
2012-09-03,37.920345306396484
2012-09-04,38.70263671875
2012-09-05,37.83799743652344
2012-09-06,39.15553283691406
2012-09-07,39.937828063964844
2012-09-10,40.63776397705078
2012-09-11,40.76128387451172
2012-09-12,40.226036071777344
2012-09-13,40.30837631225586
2012-09-14,41.337703704833984
2012-09-17,43.643394470214844
2012-09-18,43.43752670288086
2012-09-20,42.490543365478516
2012-09-21,44.5492057800293
2012-09-24,46.484336853027344
2012-09-25,49.36643981933594
2012-09-26,49.20175552368164
2012-09-27,49.284095764160156
2012-09-28,50.02521514892578
2012-10-01,50.1075553894043
2012-10-03,50.02521514892578
2012-10-04,51.26040267944336
2012-10-05,50.8074951171875
2012-10-08,50.3957633972168
2012-10-09,52.82497787475586
2012-10-10,51.42509078979492
2012-10-11,51.919166564941406
2012-10-12,51.96034622192383
2012-10-15,52.042686462402344
2012-10-16,51.50743865966797
2012-10-17,50.43694305419922
2012-10-18,52.125030517578125
2012-10-19,50.88984298706055
2012-10-22,51.095703125
2012-10-23,51.342750549316406
2012-10-25,49.69582748413086
2012-10-29,50.60163497924805
2012-10-30,50.148738861083984
2012-10-31,52.53676986694336
2012-11-01,52.24855422973633
2012-11-02,52.042686462402344
2012-11-05,51.754478454589844
2012-11-06,51.67213821411133
2012-11-07,51.87799835205078
2012-11-08,51.3839225769043
2012-11-09,50.31342697143555
2012-11-12,50.1075553894043
2012-11-15,51.136878967285156
2012-11-16,50.189903259277344
2012-11-19,50.148738861083984
2012-11-20,49.6546516418457
2012-11-21,49.81934356689453
2012-11-22,49.284095764160156
2012-11-23,50.148738861083984
2012-11-26,51.71330261230469
2012-11-27,50.27224349975586
2012-11-29,49.57230758666992
2012-11-30,50.88984298706055
2012-12-03,53.27787780761719
2012-12-04,53.07201385498047
2012-12-05,52.57793426513672
2012-12-06,53.27787780761719
2012-12-07,56.036476135253906
2012-12-10,54.883628845214844
2012-12-11,56.6540641784668
2012-12-12,54.224857330322266
2012-12-13,52.33089828491211
2012-12-14,52.08386993408203
2012-12-17,52.94850540161133
2012-12-18,52.86614227294922
2012-12-19,55.254180908203125
2012-12-20,55.707088470458984
2012-12-21,53.40140151977539
2012-12-24,53.85430145263672
2012-12-26,55.171844482421875
2012-12-27,54.06016540527344
2012-12-28,54.51306915283203
2012-12-31,55.995296478271484
2013-01-01,56.69524002075195
2013-01-02,56.36585235595703
2013-01-03,56.32469177246094
2013-01-04,56.036476135253906
2013-01-07,56.20116424560547
2013-01-08,56.11882019042969
2013-01-09,55.46004867553711
2013-01-10,54.10134506225586
2013-01-11,53.81312942504883
2013-01-14,56.036476135253906
2013-01-15,56.15999221801758
2013-01-16,54.883628845214844
2013-01-17,54.677757263183594
2013-01-18,57.189308166503906
2013-01-21,60.81253433227539
2013-01-22,58.959747314453125
2013-01-23,60.524322509765625
2013-01-24,58.01277542114258
2013-01-25,59.330318450927734
2013-01-28,58.75389099121094
2013-01-29,59.04209899902344
2013-01-30,59.08327865600586
2013-01-31,58.58919906616211
2013-02-01,57.35400390625
2013-02-04,56.36585235595703
2013-02-05,55.66591262817383
2013-02-06,54.96596908569336
2013-02-07,54.430721282958984
2013-02-08,52.57793426513672
2013-02-11,53.40140151977539
2013-02-12,53.03083801269531
2013-02-13,51.42509078979492
2013-02-14,49.81934356689453
2013-02-15,49.119407653808594
2013-02-18,50.3957633972168
2013-02-19,52.00151824951172
2013-02-20,51.795654296875
2013-02-21,49.36643981933594
2013-02-22,49.36643981933594
2013-02-25,48.29594421386719
2013-02-26,47.18427276611328
2013-02-27,48.17242431640625
2013-02-28,44.713890075683594
2013-03-01,45.57852554321289
2013-03-04,45.78438949584961
2013-03-05,47.47248840332031
2013-03-06,48.913543701171875
2013-03-07,50.1075553894043
2013-03-08,50.31342697143555
2013-03-11,50.27224349975586
2013-03-12,49.0782356262207
2013-03-13,47.6783561706543
2013-03-14,48.460636138916016
2013-03-15,47.76070022583008
2013-03-18,47.26661682128906
2013-03-19,45.496177673339844
2013-03-20,42.8199348449707
2013-03-21,42.12000274658203
2013-03-22,42.77876281738281
2013-03-25,43.8492546081543
2013-03-26,42.57289505004883
2013-03-28,45.043277740478516
2013-04-01,46.36081314086914
2013-04-02,47.34896469116211
2013-04-03,47.637176513671875
2013-04-04,45.70205307006836
2013-04-05,45.78438949584961
2013-04-08,45.866737365722656
2013-04-09,45.496177673339844
2013-04-10,45.94908142089844
2013-04-11,45.825557708740234
2013-04-12,46.85489273071289
2013-04-15,46.5255012512207
2013-04-16,48.29594421386719
2013-04-17,50.47812271118164
2013-04-18,52.125030517578125
2013-04-22,52.042686462402344
2013-04-23,54.266029357910156
2013-04-25,53.07201385498047
2013-04-26,51.46626663208008
2013-04-29,53.19552993774414
2013-04-30,54.06016540527344
2013-05-02,55.377708435058594
2013-05-03,52.53676986694336
2013-05-06,52.74263000488281
2013-05-07,52.70146560668945
2013-05-08,52.4955940246582
2013-05-09,51.21923065185547
2013-05-10,51.71330261230469
2013-05-13,50.60163497924805
2013-05-14,51.301578521728516
2013-05-15,53.73078536987305
2013-05-16,54.96596908569336
2013-05-17,55.33653259277344
2013-05-20,55.50122833251953
2013-05-21,53.52491760253906
2013-05-22,51.46626663208008
2013-05-23,48.33711624145508
2013-05-24,49.160579681396484
2013-05-27,49.32527542114258
2013-05-28,49.40761947631836
2013-05-29,47.143104553222656
2013-05-30,46.937232971191406
2013-05-31,45.90791320800781
2013-06-03,45.90791320800781
2013-06-04,47.1019287109375
2013-06-05,47.01958465576172
2013-06-06,47.6783561706543
2013-06-07,46.73137283325195
2013-06-10,45.743221282958984
2013-06-11,40.47307586669922
2013-06-12,41.296539306640625
2013-06-13,38.66145706176758
2013-06-14,41.914127349853516
2013-06-17,40.10251998901367
2013-06-18,40.020164489746094
2013-06-19,39.69078826904297
2013-06-20,37.467445373535156
2013-06-21,35.94404220581055
2013-06-24,34.297122955322266
2013-06-25,33.22662353515625
2013-06-26,33.35013961791992
2013-06-27,35.861698150634766
2013-06-28,35.820518493652344
2013-07-01,38.00269317626953
2013-07-02,38.94967269897461
2013-07-03,36.80867385864258
2013-07-04,36.849849700927734
2013-07-05,35.738182067871094
2013-07-08,35.738182067871094
2013-07-09,37.63213348388672
2013-07-10,37.09688186645508
2013-07-11,37.879180908203125
2013-07-12,38.008304595947266
2013-07-15,38.180484771728516
2013-07-16,37.750038146972656
2013-07-17,36.3295783996582
2013-07-18,36.7600212097168
2013-07-19,36.84610366821289
2013-07-22,37.1043701171875
2013-07-23,37.96525955200195
2013-07-24,36.54479217529297
2013-07-25,38.223533630371094
2013-07-26,37.879173278808594
2013-07-29,38.74005889892578
2013-07-30,35.76999282836914
2013-07-31,35.89912414550781
2013-08-01,34.005165100097656
2013-08-02,31.809894561767578
2013-08-05,30.604650497436523
2013-08-06,30.13115882873535
2013-08-07,32.28338623046875
2013-08-08,32.54164505004883
2013-08-12,32.842960357666016
2013-08-13,33.703857421875
2013-08-14,34.43560791015625
2013-08-16,31.939029693603516
2013-08-19,32.36947250366211
2013-08-20,33.660804748535156
2013-08-21,32.197296142578125
2013-08-22,33.87602996826172
2013-08-23,33.31645584106445
2013-08-26,33.9190788269043
2013-08-27,32.45556640625
2013-08-28,31.852941513061523
2013-08-29,32.88601303100586
2013-08-30,33.187320709228516
2013-09-02,34.3925666809082
2013-09-03,32.32643127441406
2013-09-04,34.048213958740234
2013-09-05,34.34952163696289
2013-09-06,36.3295783996582
2013-09-10,37.3195915222168
2013-09-11,37.19046401977539
2013-09-12,35.9852180480957
2013-09-13,37.49177551269531
2013-09-16,37.49177551269531
2013-09-17,37.01827621459961
2013-09-18,37.40568161010742
2013-09-19,38.826148986816406
2013-09-20,39.3857307434082
2013-09-23,39.60095977783203
2013-09-24,38.697017669677734
2013-09-25,38.39570236206055
2013-09-26,39.60095977783203
2013-09-27,39.29964828491211
2013-09-30,37.7930908203125
2013-10-01,37.92221450805664
2013-10-03,38.56788635253906
2013-10-04,37.879173278808594
2013-10-07,37.83612823486328
2013-10-08,37.620906829833984
