Date,UNOMINDA
2008-03-14,4.761919021606445
2008-03-17,4.344712734222412
2008-03-18,4.387872219085693
2008-03-19,3.949084520339966
2008-03-24,3.751990795135498
2008-03-25,3.85557222366333
2008-03-26,3.869959592819214
2008-03-27,3.8383092880249023
2008-03-28,3.943330764770508
2008-03-31,4.140424728393555
2008-04-01,4.347589015960693
2008-04-02,4.566264629364014
2008-04-03,4.795009136199951
2008-04-04,5.035261631011963
2008-04-07,5.285586357116699
2008-04-08,5.550298690795898
2008-04-09,5.272639751434326
2008-04-10,5.537351608276367
2008-04-11,5.8150105476379395
2008-04-15,6.107054233551025
2008-04-16,6.413487434387207
2008-04-17,6.689705848693848
2008-04-21,6.9069414138793945
2008-04-22,7.1097917556762695
2008-04-23,7.31839656829834
2008-04-24,6.994699954986572
2008-04-25,6.650863170623779
2008-04-28,6.984628677368164
2008-04-29,7.190354824066162
2008-04-30,7.099720478057861
2008-05-02,7.106914043426514
2008-05-05,7.462259292602539
2008-05-06,7.814727783203125
2008-05-07,8.206042289733887
2008-05-08,8.61749267578125
2008-05-09,8.93255615234375
2008-05-12,9.274955749511719
2008-05-13,9.417378425598145
2008-05-14,8.946944236755371
2008-05-15,8.51103401184082
2008-05-16,8.771428108215332
2008-05-20,8.715320587158203
2008-05-21,8.57865047454834
2008-05-22,8.595911026000977
2008-05-23,8.551314353942871
2008-05-26,8.53117561340332
2008-05-27,8.519665718078613
2008-05-28,8.853432655334473
2008-05-29,9.210213661193848
2008-05-30,9.102315902709961
2008-06-02,9.30948257446289
2008-06-03,9.121020317077637
2008-06-04,8.843360900878906
2008-06-05,8.899473190307617
2008-06-06,8.919607162475586
2008-06-09,8.893712997436523
2008-06-10,8.759918212890625
2008-06-11,8.703811645507812
2008-06-12,8.74697208404541
2008-06-13,8.722516059875488
2008-06-16,8.977153778076172
2008-06-17,8.833290100097656
2008-06-18,8.535489082336426
2008-06-19,8.571455001831055
2008-06-20,8.795884132385254
2008-06-23,8.526857376098633
2008-06-24,8.371482849121094
2008-06-25,8.229058265686035
2008-06-26,8.626123428344727
2008-06-27,8.4765043258667
2008-06-30,8.075122833251953
2008-07-01,8.457801818847656
2008-07-02,8.411766052246094
2008-07-03,8.057859420776367
2008-07-04,8.456364631652832
2008-07-07,8.43765926361084
2008-07-08,8.101018905639648
2008-07-09,8.168633460998535
2008-07-10,8.060736656188965
2008-07-11,8.121163368225098
2008-07-14,8.837605476379395
2008-07-15,8.892722129821777
2008-07-16,9.010208129882812
2008-07-17,9.166858673095703
2008-07-18,9.546876907348633
2008-07-21,9.807955741882324
2008-07-22,9.48885726928711
2008-07-23,10.164769172668457
2008-07-24,9.57298755645752
2008-07-25,9.319158554077148
2008-07-28,9.284346580505371
2008-07-29,9.369922637939453
2008-07-30,9.343812942504883
2008-07-31,9.567183494567871
2008-08-01,9.358318328857422
2008-08-04,9.427939414978027
2008-08-05,9.108839988708496
2008-08-06,9.190065383911133
2008-08-07,9.313353538513184
2008-08-08,9.13204574584961
2008-08-11,9.137848854064941
2008-08-12,9.22487735748291
2008-08-13,9.308999061584473
2008-08-14,9.153803825378418
2008-08-18,9.294498443603516
2008-08-19,9.168309211730957
2008-08-20,9.541074752807617
2008-08-21,9.287246704101562
2008-08-22,9.233579635620117
2008-08-25,9.24663257598877
2008-08-26,9.558479309082031
2008-08-27,9.53092098236084
2008-08-28,9.195868492126465
2008-08-29,9.040670394897461
2008-09-01,9.179912567138672
2008-09-02,9.19151496887207
2008-09-04,8.865164756774902
2008-09-05,8.839057922363281
2008-09-08,8.77088451385498
2008-09-09,8.673704147338867
2008-09-10,8.847759246826172
2008-09-11,8.267578125
2008-09-12,8.267578125
2008-09-15,8.637446403503418
2008-09-16,8.67660903930664
2008-09-17,8.298038482666016
2008-09-18,7.484333038330078
2008-09-19,8.541712760925293
2008-09-22,7.989091873168945
2008-09-23,8.647598266601562
2008-09-24,8.701264381408691
2008-09-25,8.232766151428223
2008-09-26,7.716405868530273
2008-09-29,6.81712532043457
2008-09-30,5.637907028198242
2008-10-01,5.5653839111328125
2008-10-03,5.70897912979126
2008-10-06,5.231781005859375
2008-10-07,5.500114440917969
2008-10-08,5.575537204742432
2008-10-10,4.917032718658447
2008-10-13,4.837258815765381
2008-10-14,5.33331298828125
2008-10-15,4.293338298797607
2008-10-16,3.7059056758880615
2008-10-17,3.521698236465454
2008-10-20,3.2635176181793213
2008-10-21,3.58841872215271
2008-10-22,3.7711756229400635
2008-10-23,3.772625684738159
2008-10-24,3.536202907562256
2008-10-27,3.1837425231933594
2008-10-29,3.6406354904174805
2008-10-31,3.998896598815918
2008-11-03,4.3789143562316895
2008-11-04,4.814052104949951
2008-11-05,4.53556489944458
2008-11-06,4.358608722686768
2008-11-07,4.577627658843994
2008-11-10,4.641446590423584
2008-11-11,4.554419994354248
2008-11-12,4.631294250488281
2008-11-14,4.496400356292725
2008-11-17,4.670456886291504
2008-11-18,4.467391490936279
2008-11-19,4.612438678741455
2008-11-20,4.409374237060547
2008-11-21,4.262879848480225
2008-11-24,4.049663543701172
2008-11-25,3.887211322784424
2008-11-26,3.7711756229400635
2008-11-27,3.7711756229400635
2008-11-28,3.916220188140869
2008-12-01,3.7479681968688965
2008-12-02,3.6174283027648926
2008-12-03,3.7697250843048096
2008-12-04,3.7479681968688965
2008-12-05,3.5637614727020264
2008-12-08,3.398409843444824
2008-12-10,3.234508514404297
2008-12-11,3.0735080242156982
2008-12-12,2.9197604656219482
2008-12-15,2.974877119064331
2008-12-16,2.929912805557251
2008-12-17,2.9850316047668457
2008-12-18,3.1329779624938965
2008-12-19,3.1909942626953125
2008-12-22,3.031445026397705
2008-12-23,2.8805978298187256
2008-12-24,2.7384543418884277
2008-12-26,2.6470749378204346
2008-12-29,2.5252368450164795
2008-12-30,2.4570655822753906
2008-12-31,2.574552536010742
2009-01-02,2.831282377243042
2009-01-05,2.9734270572662354
2009-01-06,3.1228229999542236
2009-01-07,2.8733456134796143
2009-01-09,2.900904655456543
2009-01-12,2.697840690612793
2009-01-13,2.8573899269104004
2009-01-14,2.7848682403564453
2009-01-15,2.7573089599609375
2009-01-16,2.810976266860962
2009-01-19,2.8573899269104004
2009-01-20,2.6427226066589355
2009-01-21,2.6427226066589355
2009-01-22,2.510732650756836
2009-01-23,2.7428054809570312
2009-01-27,2.6108133792877197
2009-01-28,2.6108133792877197
2009-01-29,2.6818857192993164
2009-01-30,2.7834177017211914
2009-02-02,2.7413549423217773
2009-02-03,2.7413549423217773
2009-02-04,2.7413549423217773
2009-02-05,2.509281873703003
2009-02-06,2.6093640327453613
2009-02-09,2.7558586597442627
2009-02-10,2.721048355102539
2009-02-11,2.634021043777466
2009-02-12,2.6427226066589355
2009-02-13,2.7413549423217773
2009-02-16,2.7848682403564453
2009-02-17,2.5919575691223145
2009-02-18,2.4788224697113037
2009-02-19,2.473020315170288
2009-02-20,2.473020315170288
2009-02-24,2.6108133792877197
2009-02-25,2.4962282180786133
2009-02-26,2.5818052291870117
2009-02-27,2.475921392440796
2009-03-02,2.649975538253784
2009-03-03,2.853039264678955
2009-03-04,2.7181477546691895
2009-03-05,2.5368409156799316
2009-03-06,2.555697202682495
2009-03-09,2.764561176300049
2009-03-12,2.673182725906372
2009-03-13,2.4962282180786133
2009-03-16,2.6180660724639893
2009-03-17,2.6108133792877197
2009-03-18,2.4802730083465576
2009-03-19,2.5803534984588623
2009-03-20,2.7428054809570312
2009-03-23,2.731201171875
2009-03-24,2.8254809379577637
2009-03-25,2.6108133792877197
2009-03-26,2.664479970932007
2009-03-27,2.6412734985351562
2009-03-30,2.5600481033325195
2009-03-31,2.6688320636749268
2009-04-01,2.5963094234466553
2009-04-02,2.8283820152282715
2009-04-06,2.8588409423828125
2009-04-08,3.1431291103363037
2009-04-09,3.301229476928711
2009-04-13,3.214202404022217
2009-04-15,3.479635238647461
2009-04-16,3.307030439376831
2009-04-17,3.4071123600006104
2009-04-20,3.2316079139709473
2009-04-21,3.379554510116577
2009-04-22,3.4767343997955322
2009-04-23,3.7160580158233643
2009-04-24,3.566661834716797
2009-04-27,3.279472589492798
2009-04-28,3.279472589492798
2009-04-29,3.29687762260437
2009-04-30,3.29687762260437
2009-05-04,3.208400249481201
2009-05-05,3.1735899448394775
2009-05-06,3.1634364128112793
2009-05-07,3.307030439376831
2009-05-08,3.289626359939575
2009-05-11,3.441922187805176
2009-05-12,3.479635238647461
2009-05-13,3.475283145904541
2009-05-14,3.4477245807647705
2009-05-15,3.321535348892212
2009-05-18,3.321535348892212
2009-05-19,3.4578781127929688
2009-05-20,3.720409631729126
2009-05-21,3.916220188140869
2009-05-22,4.032257080078125
2009-05-25,4.751680850982666
2009-05-26,4.597933769226074
2009-05-27,4.727024555206299
2009-05-28,4.663203716278076
2009-05-29,4.808249473571777
2009-06-01,4.927186489105225
2009-06-02,4.815501689910889
2009-06-03,4.764736175537109
2009-06-04,4.638547420501709
2009-06-05,4.81985330581665
2009-06-08,4.702366828918457
2009-06-09,4.612438678741455
2009-06-10,4.7444281578063965
2009-06-11,4.624041557312012
2009-06-12,4.492049694061279
2009-06-15,4.329600811004639
2009-06-16,4.264329433441162
2009-06-17,4.5718255043029785
2009-06-18,4.264329433441162
2009-06-19,4.175851821899414
2009-06-22,4.206312656402588
2009-06-23,4.204860210418701
2009-06-24,4.0670671463012695
2009-06-25,4.235321521759033
2009-06-26,4.278834819793701
2009-06-29,4.3919677734375
2009-06-30,4.165698051452637
2009-07-01,4.119284629821777
2009-07-02,4.200509548187256
2009-07-03,4.477547645568848
2009-07-06,4.409374237060547
2009-07-07,4.38036584854126
2009-07-08,4.2831830978393555
2009-07-09,4.206312656402588
2009-07-10,3.8640048503875732
2009-07-13,3.6943023204803467
2009-07-14,4.001797199249268
2009-07-15,4.235321521759033
2009-07-16,4.177303314208984
2009-07-17,4.148292541503906
2009-07-20,4.669412612915039
2009-07-21,4.473069667816162
2009-07-22,4.4878315925598145
2009-07-23,4.377113342285156
2009-07-24,4.340207576751709
2009-07-27,4.78603982925415
2009-07-28,4.842135906219482
2009-07-29,4.871660232543945
2009-07-30,4.805229187011719
2009-07-31,4.62660026550293
2009-08-03,4.855422496795654
2009-08-04,4.833278656005859
2009-08-05,4.82442045211792
2009-08-06,4.6900811195373535
2009-08-07,4.724035739898682
2009-08-10,4.4878315925598145
2009-08-11,4.664982795715332
2009-08-12,4.664982795715332
2009-08-13,4.766845703125
2009-08-14,4.605935096740723
2009-08-17,4.576408386230469
2009-08-18,4.546884059906006
2009-08-19,4.471594333648682
2009-08-20,4.428783416748047
2009-08-21,4.458309650421143
2009-08-24,4.693033695220947
2009-08-25,4.52621603012085
2009-08-26,4.509976863861084
2009-08-27,4.585267066955566
2009-08-28,4.713701248168945
2009-08-31,4.6354594230651855
2009-09-01,4.6354594230651855
2009-09-02,4.498167037963867
2009-09-03,4.636935710906982
2009-09-04,4.783084869384766
2009-09-07,5.079813480377197
2009-09-08,5.1241021156311035
2009-09-09,4.918902397155762
2009-09-10,5.003049373626709
2009-09-11,5.132959842681885
2009-09-14,5.240724563598633
2009-09-15,5.122625827789307
2009-09-16,5.137387752532959
2009-09-17,4.9617133140563965
2009-09-18,5.041430950164795
2009-09-22,5.128530502319336
2009-09-23,5.205295085906982
2009-09-24,5.028144359588623
2009-09-25,5.166911602020264
2009-09-29,5.146245956420898
2009-09-30,5.103433609008789
2009-10-01,5.710176467895508
2009-10-05,6.817373275756836
2009-10-06,6.530979156494141
2009-10-07,6.234249114990234
2009-10-08,6.389256477355957
2009-10-09,6.210629940032959
2009-10-12,6.281491279602051
2009-10-13,6.281491279602051
2009-10-14,6.3789238929748535
2009-10-15,6.426163196563721
2009-10-16,6.3671135902404785
2009-10-20,6.656461715698242
2009-10-21,6.581172943115234
2009-10-22,6.316919326782227
2009-10-23,6.299203872680664
2009-10-26,6.34201717376709
2009-10-27,5.744131565093994
2009-10-28,5.754464149475098
2009-10-29,5.56550407409668
2009-10-30,5.327824115753174
2009-11-03,5.186103820800781
2009-11-04,5.109340190887451
2009-11-05,5.22744083404541
2009-11-06,5.423783302307129
2009-11-09,5.665889739990234
2009-11-10,5.51088285446167
2009-11-11,5.496118068695068
2009-11-12,5.698369026184082
2009-11-13,5.71608304977417
2009-11-16,5.900615215301514
2009-11-17,5.776608943939209
2009-11-18,5.807610511779785
2009-11-19,5.800229549407959
2009-11-20,5.848945617675781
2009-11-23,5.757417678833008
2009-11-24,5.754464149475098
2009-11-25,5.646697521209717
2009-11-26,5.55959939956665
2009-11-27,5.469547271728516
2009-11-30,5.569933891296387
2009-12-01,5.713129997253418
2009-12-02,5.711654186248779
2009-12-03,6.13829231262207
2009-12-04,5.986238479614258
2009-12-07,5.968522548675537
2009-12-08,6.046764850616455
2009-12-09,6.036432266235352
2009-12-10,5.998048305511475
2009-12-11,5.909473419189453
2009-12-14,5.905043125152588
2009-12-15,5.807610511779785
2009-12-16,5.940474033355713
2009-12-17,5.936044692993164
2009-12-18,6.043812274932861
2009-12-21,6.096957683563232
2009-12-22,6.206201076507568
2009-12-23,6.213583469390869
2009-12-24,6.451260566711426
2009-12-29,6.591507434844971
2009-12-30,6.570837497711182
2009-12-31,6.688937187194824
2010-01-04,7.120005130767822
2010-01-05,8.544599533081055
2010-01-06,8.816230773925781
2010-01-07,8.423544883728027
2010-01-08,8.100241661071777
2010-01-11,8.132721900939941
2010-01-12,8.267062187194824
2010-01-13,8.076624870300293
2010-01-14,7.964430332183838
2010-01-15,8.047098159790039
2010-01-18,7.937856197357178
2010-01-19,7.86404275894165
2010-01-20,7.86404275894165
2010-01-21,7.88470983505249
2010-01-22,7.961475849151611
2010-01-25,8.011669158935547
2010-01-27,7.9142374992370605
2010-01-28,8.181438446044922
2010-01-29,8.333494186401367
2010-02-01,8.572646141052246
2010-02-02,8.841325759887695
2010-02-03,8.798514366149902
2010-02-04,8.768990516662598
2010-02-05,8.792610168457031
2010-02-08,8.848709106445312
2010-02-09,8.94614028930664
2010-02-10,9.397876739501953
2010-02-11,9.854043960571289
2010-02-15,9.60307788848877
2010-02-16,9.546977043151855
2010-02-17,9.67984390258789
2010-02-18,9.611937522888184
2010-02-19,9.152816772460938
2010-02-22,9.132149696350098
2010-02-23,8.89742374420166
2010-02-24,8.885613441467285
2010-02-25,8.181438446044922
2010-02-26,8.935807228088379
2010-03-02,8.789655685424805
2010-03-03,8.82951831817627
2010-03-04,8.867897033691406
2010-03-05,8.923995971679688
2010-03-08,8.898900032043457
2010-03-09,8.844278335571289
2010-03-10,8.850186347961426
2010-03-11,8.816230773925781
2010-03-12,8.894471168518066
2010-03-15,8.701083183288574
2010-03-16,8.708462715148926
2010-03-17,8.777848243713379
2010-03-18,8.670083045959473
2010-03-19,8.742420196533203
2010-03-22,8.658271789550781
2010-03-23,8.64793586730957
2010-03-25,8.64941120147705
2010-03-26,8.546072959899902
2010-03-29,8.324636459350586
2010-03-30,8.306920051574707
2010-03-31,8.081053733825684
2010-04-01,8.171104431152344
2010-04-05,8.3497314453125
2010-04-06,8.37482738494873
2010-04-07,8.298064231872559
2010-04-08,8.26115608215332
2010-04-09,8.27886962890625
2010-04-12,8.343828201293945
2010-04-13,8.407307624816895
2010-04-15,8.305444717407227
2010-04-16,8.264108657836914
2010-04-19,8.43830680847168
2010-04-20,8.324636459350586
2010-04-21,8.460453033447266
2010-04-22,8.334968566894531
2010-04-23,8.780800819396973
2010-04-26,8.867897033691406
2010-04-27,8.742420196533203
2010-04-28,8.554933547973633
2010-04-29,8.602170944213867
2010-04-30,8.566742897033691
2010-05-03,8.618409156799316
2010-05-04,8.430925369262695
2010-05-05,8.28477954864502
2010-05-06,8.249344825744629
2010-05-07,8.255249977111816
2010-05-10,8.355633735656738
2010-05-11,8.237540245056152
2010-05-12,8.179961204528809
2010-05-13,8.181438446044922
2010-05-14,8.231629371643066
2010-05-17,8.064814567565918
2010-05-18,8.132721900939941
2010-05-19,7.946712970733643
2010-05-20,8.03085994720459
2010-05-21,7.921618461608887
2010-05-24,7.942283630371094
2010-05-25,7.964430332183838
2010-05-26,7.9245686531066895
2010-05-27,7.853708744049072
2010-05-28,8.15043830871582
2010-05-31,8.069241523742676
2010-06-01,7.982141494750977
2010-06-02,8.119434356689453
2010-06-03,8.088434219360352
2010-06-04,8.045622825622559
2010-06-07,8.187341690063477
2010-06-08,8.234583854675293
2010-06-09,8.162246704101562
2010-06-10,8.107626914978027
2010-06-11,7.868474960327148
2010-06-14,8.305444717407227
2010-06-15,8.234583854675293
2010-06-16,8.147486686706543
2010-06-17,8.208013534545898
2010-06-18,8.24344253540039
2010-06-21,8.208013534545898
2010-06-22,7.960000038146973
2010-06-23,7.974761962890625
2010-06-24,7.973286151885986
2010-06-25,7.859615325927734
2010-06-28,8.053004264831543
2010-06-29,7.999857425689697
2010-06-30,8.063335418701172
2010-07-01,8.047098159790039
2010-07-02,8.004287719726562
2010-07-05,7.890615463256836
2010-07-06,8.064814567565918
2010-07-07,7.954094886779785
2010-07-08,8.001333236694336
2010-07-09,8.265586853027344
2010-07-12,8.825088500976562
2010-07-13,8.953520774841309
2010-07-14,8.76308536529541
2010-07-15,8.828042030334473
2010-07-16,8.87232780456543
2010-07-19,8.680416107177734
2010-07-20,8.907757759094238
2010-07-21,8.934332847595215
2010-07-22,8.825088500976562
2010-07-23,8.655315399169922
2010-07-26,7.926042556762695
2010-07-27,8.107626914978027
2010-07-28,8.082526206970215
2010-07-29,8.202106475830078
2010-07-30,8.19176959991455
2010-08-02,8.128291130065918
2010-08-03,8.255249977111816
2010-08-04,8.060385704040527
2010-08-05,8.07809829711914
2010-08-06,8.258204460144043
2010-08-09,8.498834609985352
2010-08-10,8.268538475036621
2010-08-11,8.816230773925781
2010-08-12,9.301918983459473
2010-08-13,10.800323486328125
2010-08-16,10.237870216369629
2010-08-17,10.24229907989502
2010-08-18,10.245251655578613
2010-08-19,10.775228500366211
2010-08-20,10.775228500366211
2010-08-23,10.87708854675293
2010-08-24,10.800323486328125
2010-08-25,10.431262016296387
2010-08-26,10.689604759216309
2010-08-27,10.072530746459961
2010-08-30,9.749227523803711
2010-08-31,9.715275764465332
2010-09-01,10.376638412475586
2010-09-02,10.60693645477295
2010-09-03,10.90218734741211
2010-09-06,11.04243278503418
2010-09-07,11.32144546508789
2010-09-08,11.164960861206055
2010-09-09,11.026195526123047
2010-09-13,11.06900405883789
2010-09-14,10.847566604614258
2010-09-15,10.663033485412598
2010-09-16,10.522787094116211
2010-09-17,10.6615571975708
2010-09-20,10.691081047058105
2010-09-21,10.45488166809082
2010-09-22,10.970098495483398
2010-09-23,10.741273880004883
2010-09-24,10.806231498718262
2010-09-27,10.685175895690918
2010-09-28,10.595124244689941
2010-09-29,10.632030487060547
2010-09-30,10.516881942749023
2010-10-01,10.549358367919922
2010-10-04,10.574457168579102
2010-10-05,10.496214866638184
2010-10-06,10.76932430267334
2010-10-07,11.076385498046875
2010-10-08,10.909565925598145
2010-10-11,10.750133514404297
2010-10-12,10.753085136413574
2010-10-13,10.937614440917969
2010-10-14,10.828375816345215
2010-10-15,10.744227409362793
2010-10-18,10.609889030456543
2010-10-19,10.637935638427734
2010-10-20,10.549358367919922
2010-10-21,10.695511817932129
2010-10-22,10.924327850341797
2010-10-25,10.880044937133789
2010-10-26,10.77670669555664
