Date,AXISBANK
1999-06-24,2.2063403129577637
1999-06-25,2.2632791996002197
1999-06-28,2.192106246948242
1999-06-29,2.2419261932373047
1999-06-30,2.2063403129577637
1999-07-01,2.2063403129577637
1999-07-02,2.2063403129577637
1999-07-05,2.2134575843811035
1999-07-06,2.2276923656463623
1999-07-07,2.25616192817688
1999-07-08,2.249044418334961
1999-07-09,2.2419261932373047
1999-07-12,2.46256160736084
1999-07-13,2.355802059173584
1999-07-14,2.362919807434082
1999-07-15,2.2703957557678223
1999-07-16,2.33445143699646
1999-07-19,2.7970707416534424
1999-07-20,2.647608757019043
1999-07-21,2.7116641998291016
1999-07-22,2.647608757019043
1999-07-23,2.6120223999023438
1999-07-26,2.6262571811676025
1999-07-27,2.5764362812042236
1999-07-28,2.491030216217041
1999-07-29,2.419857978820801
1999-07-30,2.3486850261688232
1999-08-02,2.3771541118621826
1999-08-03,2.277512788772583
1999-08-04,2.3913886547088623
1999-08-05,2.412740468978882
1999-08-06,2.3130993843078613
1999-08-09,2.3842713832855225
1999-08-10,2.33445143699646
1999-08-11,2.3415682315826416
1999-08-12,2.3415682315826416
1999-08-13,2.3415682315826416
1999-08-16,2.419857978820801
1999-08-17,2.3771541118621826
1999-08-18,2.54085111618042
1999-08-19,2.5052640438079834
1999-08-20,2.54085111618042
1999-08-23,2.5977883338928223
1999-08-24,2.704547166824341
1999-08-25,2.6191396713256836
1999-08-26,2.6547257900238037
1999-08-27,2.6120223999023438
1999-08-30,2.647608757019043
1999-08-31,2.6191396713256836
1999-09-01,2.5977883338928223
1999-09-02,2.5764362812042236
1999-09-03,2.5479681491851807
1999-09-06,2.5693187713623047
1999-09-07,2.54085111618042
1999-09-08,2.5337326526641846
1999-09-09,2.555084705352783
1999-09-10,2.5693187713623047
1999-09-13,2.5693187713623047
1999-09-14,2.562201738357544
1999-09-15,2.562201738357544
1999-09-16,2.54085111618042
1999-09-17,2.5479681491851807
1999-09-20,2.5337326526641846
1999-09-21,2.526615619659424
1999-09-22,2.4981472492218018
1999-09-23,2.4981472492218018
1999-09-24,2.441209554672241
1999-09-27,2.4340922832489014
1999-09-28,2.4696781635284424
1999-09-29,2.491030216217041
1999-09-30,2.476794958114624
1999-10-01,2.455443859100342
1999-10-04,2.483912706375122
1999-10-05,2.483912706375122
1999-10-06,2.5052640438079834
1999-10-07,2.54085111618042
1999-10-08,2.455443859100342
1999-10-11,2.562201738357544
1999-10-12,2.562201738357544
1999-10-13,2.640491485595703
1999-10-14,2.562201738357544
1999-10-15,2.426974296569824
1999-10-18,2.5052640438079834
1999-10-19,2.5052640438079834
1999-10-20,2.5693187713623047
1999-10-21,2.562201738357544
1999-10-22,2.46256160736084
1999-10-25,2.54085111618042
1999-10-26,2.526615619659424
1999-10-27,2.555084705352783
1999-10-28,2.5194993019104004
1999-10-29,2.483912706375122
1999-11-01,2.3771541118621826
1999-11-02,2.3130993843078613
1999-11-03,2.3059821128845215
1999-11-04,2.277512788772583
1999-11-05,2.2419261932373047
1999-11-08,2.2419261932373047
1999-11-09,2.33445143699646
1999-11-10,2.33445143699646
1999-11-11,2.320216178894043
1999-11-12,2.3486850261688232
1999-11-15,2.3130993843078613
1999-11-16,2.3059821128845215
1999-11-17,2.3130993843078613
1999-11-18,2.2846298217773438
1999-11-19,2.277512788772583
1999-11-22,2.277512788772583
1999-11-23,2.277512788772583
1999-11-24,2.2988648414611816
1999-11-25,2.2846298217773438
1999-11-26,2.3842713832855225
1999-11-29,2.370037078857422
1999-11-30,2.3415682315826416
1999-12-01,2.3913886547088623
1999-12-02,2.441209554672241
1999-12-03,2.6333746910095215
1999-12-06,3.2881598472595215
1999-12-07,3.5372629165649414
1999-12-08,3.273925304412842
1999-12-09,3.2454559803009033
1999-12-10,3.060408115386963
1999-12-13,3.2454559803009033
1999-12-14,3.1315805912017822
1999-12-15,3.1885180473327637
1999-12-16,3.430504083633423
1999-12-17,3.700958490371704
1999-12-20,3.992764472961426
1999-12-21,3.9856488704681396
1999-12-22,3.7934820652008057
1999-12-23,3.579965829849243
1999-12-24,3.2952775955200195
1999-12-27,3.2525737285614014
1999-12-28,3.430504083633423
1999-12-29,3.409152030944824
1999-12-30,3.4162700176239014
1999-12-31,3.4162700176239014
2000-01-03,3.686723470687866
2000-01-04,3.829068660736084
2000-01-05,3.7294275760650635
2000-01-06,3.6369030475616455
2000-01-07,3.458972930908203
2000-01-10,3.5657310485839844
2000-01-11,3.3878018856048584
2000-01-12,3.4020347595214844
2000-01-13,3.3593318462371826
2000-01-14,3.330862045288086
2000-01-17,3.594200611114502
2000-01-18,3.579965829849243
2000-01-19,3.6297857761383057
2000-01-20,3.458972930908203
2000-01-21,3.544379711151123
2000-01-24,3.587082624435425
2000-01-25,3.530144691467285
2000-01-26,3.530144691467285
2000-01-27,3.786365270614624
2000-01-28,4.085289001464844
2000-01-31,4.405564308166504
2000-02-01,4.754308223724365
2000-02-02,5.131521224975586
2000-02-03,5.537203311920166
2000-02-04,5.978470802307129
2000-02-07,5.658195972442627
2000-02-08,5.508734226226807
2000-02-09,5.245397567749023
2000-02-10,5.658195972442627
2000-02-11,5.907299995422363
2000-02-14,5.43756103515625
2000-02-15,5.103052616119385
2000-02-16,5.451797008514404
2000-02-17,5.337920188903809
2000-02-18,5.017645835876465
2000-02-21,5.1172871589660645
2000-02-22,4.92512321472168
2000-02-23,4.79701042175293
2000-02-24,5.174224376678467
2000-02-25,5.572789192199707
2000-02-28,5.651079177856445
2000-02-29,5.209811687469482
2000-03-01,5.622610569000244
2000-03-02,5.316568851470947
2000-03-03,5.038998603820801
2000-03-06,4.974943161010742
2000-03-07,4.761425971984863
2000-03-08,4.384212493896484
2000-03-09,4.035469055175781
2000-03-10,4.056819438934326
2000-03-13,3.935825824737549
2000-03-14,4.241867542266846
2000-03-15,4.241867542266846
2000-03-16,4.320157051086426
2000-03-17,4.320157051086426
2000-03-20,4.320157051086426
2000-03-21,4.498088836669922
2000-03-22,4.5407915115356445
2000-03-23,4.434032917022705
2000-03-24,4.34862756729126
2000-03-27,4.412680625915527
2000-03-28,4.6973700523376465
2000-03-29,5.053231239318848
2000-03-30,5.302335739135742
2000-03-31,5.629728317260742
2000-04-03,5.5514373779296875
2000-04-04,5.110169410705566
2000-04-05,4.960708141326904
2000-04-06,4.825480937957764
2000-04-07,5.209811687469482
2000-04-10,5.337920188903809
2000-04-11,5.316568851470947
2000-04-12,5.167108058929443
2000-04-13,4.982060432434082
2000-04-14,4.982060432434082
2000-04-17,4.846831321716309
2000-04-18,4.903770923614502
2000-04-19,4.868184566497803
2000-04-20,4.690252780914307
2000-04-21,4.690252780914307
2000-04-24,4.640432357788086
2000-04-25,4.51232385635376
2000-04-26,4.868184566497803
2000-04-27,5.067465305328369
2000-04-28,5.1926798820495605
2000-05-01,5.1926798820495605
2000-05-02,5.155852794647217
2000-05-03,5.295796871185303
2000-05-04,5.3768181800842285
2000-05-05,5.177948474884033
2000-05-08,5.155852794647217
2000-05-09,5.34735631942749
2000-05-10,5.236873149871826
2000-05-11,5.244237899780273
2000-05-12,5.214776515960693
2000-05-15,5.339990139007568
2000-05-16,5.2295074462890625
2000-05-17,5.4136457443237305
2000-05-18,5.465203285217285
2000-05-19,5.450472354888916
2000-05-22,5.325258731842041
2000-05-23,5.082198619842529
2000-05-24,5.1853156089782715
2000-05-25,5.067465782165527
2000-05-26,5.082198619842529
2000-05-29,5.1853156089782715
2000-05-30,5.155852794647217
2000-05-31,5.303162574768066
2000-06-01,5.200045585632324
2000-06-02,5.1632184982299805
2000-06-05,5.2295074462890625
2000-06-06,5.1411213874816895
2000-06-07,5.236873149871826
2000-06-08,5.281065940856934
2000-06-09,5.214776515960693
2000-06-12,4.802307605743408
2000-06-13,4.853867053985596
2000-06-14,4.77284574508667
2000-06-15,4.8980607986450195
2000-06-16,4.927520751953125
2000-06-19,5.023273468017578
2000-06-20,5.008542060852051
2000-06-21,4.934886932373047
2000-06-22,4.890693187713623
2000-06-23,4.831769943237305
2000-06-26,4.868597984313965
2000-06-27,4.824405670166016
2000-06-28,4.839136123657227
2000-06-29,4.8170390129089355
2000-06-30,4.890693187713623
2000-07-03,4.949617862701416
2000-07-04,4.920156478881836
2000-07-05,4.8980607986450195
2000-07-06,5.060101509094238
2000-07-07,4.890693187713623
2000-07-10,4.979081153869629
2000-07-11,4.920156478881836
2000-07-12,5.060101509094238
2000-07-13,5.4578375816345215
2000-07-14,5.892402648925781
2000-07-17,5.745093822479248
2000-07-18,5.826114177703857
2000-07-19,6.223850250244141
2000-07-20,6.010251045227051
2000-07-21,6.135465145111084
2000-07-24,5.656707286834717
2000-07-25,6.017618179321289
2000-07-26,5.892402648925781
2000-07-27,5.885037422180176
2000-07-28,5.885037422180176
2000-07-31,5.826114177703857
2000-08-01,5.767187595367432
2000-08-02,5.745093822479248
2000-08-03,5.7303619384765625
2000-08-04,5.49466609954834
2000-08-07,5.649341583251953
2000-08-08,5.546224117279053
2000-08-09,5.590417861938477
2000-08-10,5.583050727844238
2000-08-11,5.524127006530762
2000-08-14,5.487299919128418
2000-08-15,5.487299919128418
2000-08-16,5.597782611846924
2000-08-17,5.583050727844238
2000-08-18,5.583050727844238
2000-08-21,5.597782611846924
2000-08-22,5.583050727844238
2000-08-23,5.664072513580322
2000-08-24,5.597782611846924
2000-08-25,5.546224117279053
2000-08-28,5.612514019012451
2000-08-29,5.575685501098633
2000-08-30,5.634610176086426
2000-08-31,5.583050727844238
2000-09-01,5.583050727844238
2000-09-04,5.597782611846924
2000-09-05,5.627243995666504
2000-09-06,5.826114177703857
2000-09-07,5.892402648925781
2000-09-08,5.892402648925781
2000-09-11,5.892402648925781
2000-09-12,5.892402648925781
2000-09-13,5.870306015014648
2000-09-14,5.7303619384765625
2000-09-15,5.546224117279053
2000-09-18,5.325258731842041
2000-09-19,5.303162574768066
2000-09-20,5.398914337158203
2000-09-21,5.443106174468994
2000-09-22,5.177948474884033
2000-09-25,5.4136457443237305
2000-09-26,5.384183406829834
2000-09-27,5.502029895782471
2000-09-28,5.391549110412598
2000-09-29,5.31052827835083
2000-10-02,5.31052827835083
2000-10-03,5.3326239585876465
2000-10-04,5.391549110412598
2000-10-05,5.303162574768066
2000-10-06,5.133755207061768
2000-10-09,5.214776515960693
2000-10-10,5.177948474884033
2000-10-11,4.971714019775391
2000-10-12,4.920156478881836
2000-10-13,4.669729709625244
2000-10-16,5.038004398345947
2000-10-17,5.325258731842041
2000-10-18,5.34735631942749
2000-10-19,5.649341583251953
2000-10-20,5.487299919128418
2000-10-23,5.56832218170166
2000-10-24,5.51676082611084
2000-10-25,5.590417861938477
2000-10-26,5.649341583251953
2000-10-27,5.6714372634887695
2000-10-30,5.634610176086426
2000-10-31,5.634610176086426
2000-11-01,5.627243995666504
2000-11-02,5.6861677169799805
2000-11-03,5.759823322296143
2000-11-06,5.818748950958252
2000-11-07,5.759823322296143
2000-11-08,5.811381816864014
2000-11-09,5.804016590118408
2000-11-10,5.745093822479248
2000-11-13,5.715631008148193
2000-11-14,5.789286136627197
2000-11-15,5.87767219543457
2000-11-16,6.341697692871094
2000-11-17,6.187023162841797
2000-11-20,6.621586799621582
2000-11-21,7.144537925720215
2000-11-22,7.122443199157715
2000-11-23,6.886744499206543
2000-11-24,6.835185527801514
2000-11-27,6.975131988525391
2000-11-28,6.658416271209717
2000-11-29,6.584759712219238
2000-11-30,6.570028781890869
2000-12-01,6.474277973175049
2000-12-04,6.415353298187256
2000-12-05,6.533202171325684
2000-12-06,6.59212589263916
2000-12-07,6.584759712219238
2000-12-08,6.702609062194824
2000-12-11,7.2329254150390625
2000-12-12,6.982497215270996
2000-12-13,6.975131988525391
2000-12-14,6.790994644165039
2000-12-15,6.577393531799316
2000-12-18,6.754167079925537
2000-12-19,6.636318206787109
2000-12-20,6.687877178192139
2000-12-21,6.636318206787109
2000-12-22,6.687877178192139
2000-12-25,6.687877178192139
2000-12-26,6.496373176574707
2000-12-27,6.628952503204346
2000-12-28,6.621586799621582
2000-12-29,6.673145771026611
2001-01-01,6.739434719085693
2001-01-02,6.77626371383667
2001-01-03,6.923573017120361
2001-01-04,6.857284069061279
2001-01-05,6.8204569816589355
2001-01-08,6.872015953063965
2001-01-09,6.783628463745117
2001-01-10,6.790994644165039
2001-01-11,6.790994644165039
2001-01-12,6.798360347747803
2001-01-15,6.77626371383667
2001-01-16,6.813091278076172
2001-01-17,7.011960029602051
2001-01-18,6.982497215270996
2001-01-19,7.048786640167236
2001-01-22,7.188730716705322
2001-01-23,7.144537925720215
2001-01-24,7.343408107757568
2001-01-25,7.925282001495361
2001-01-26,7.925282001495361
2001-01-29,7.291847229003906
2001-01-30,6.709972858428955
2001-01-31,6.385891437530518
2001-02-01,6.407986640930176
2001-02-02,6.334333896636963
2001-02-05,6.09127140045166
2001-02-06,6.113368988037109
2001-02-07,6.0839056968688965
2001-02-08,6.341697692871094
2001-02-09,6.319602012634277
2001-02-12,6.349064826965332
2001-02-13,6.1428303718566895
2001-02-14,6.120734214782715
2001-02-15,6.039712429046631
2001-02-16,5.796650409698486
2001-02-19,5.811381816864014
2001-02-20,5.6714372634887695
2001-02-21,5.848209857940674
2001-02-22,5.693534851074219
2001-02-23,5.465203285217285
2001-02-26,5.575685501098633
2001-02-27,5.258969306945801
2001-02-28,5.479933738708496
2001-03-01,5.450472354888916
2001-03-02,5.1411213874816895
2001-03-05,4.8170390129089355
2001-03-06,4.8170390129089355
2001-03-07,5.038004398345947
2001-03-08,4.853867053985596
2001-03-09,4.470860004425049
2001-03-12,4.117316246032715
2001-03-13,3.7932345867156982
2001-03-14,4.09522008895874
2001-03-15,4.411937236785889
2001-03-16,4.264627933502197
2001-03-19,4.330915927886963
2001-03-20,4.213067531585693
2001-03-21,4.043661594390869
2001-03-22,4.021564960479736
2001-03-23,3.903716802597046
2001-03-26,3.9773716926574707
2001-03-27,3.9773716926574707
2001-03-28,3.9405436515808105
2001-03-29,3.888986349105835
2001-03-30,3.6164627075195312
2001-04-02,3.528075933456421
2001-04-03,3.7122132778167725
2001-04-04,4.006834983825684
2001-04-05,4.006834983825684
2001-04-06,4.323550224304199
2001-04-09,4.662363052368164
2001-04-10,4.573977947235107
2001-04-11,4.213067531585693
2001-04-12,4.080488681793213
2001-04-13,4.080488681793213
2001-04-16,4.404570579528809
2001-04-17,4.323550224304199
2001-04-18,4.515054225921631
2001-04-19,4.537150859832764
2001-04-20,4.441397190093994
2001-04-23,4.456130027770996
2001-04-24,4.551881313323975
2001-04-25,4.515054225921631
2001-04-26,4.434032440185547
2001-04-27,4.139413356781006
2001-04-30,4.448765277862549
2001-05-01,4.448765277862549
2001-05-02,4.802307605743408
2001-05-03,4.912790775299072
2001-05-04,4.912790775299072
2001-05-07,4.662363052368164
2001-05-08,4.831769943237305
2001-05-09,4.74338436126709
2001-05-10,4.861232280731201
2001-05-11,4.794943809509277
2001-05-14,4.934886932373047
2001-05-15,4.831769943237305
2001-05-16,4.839136123657227
2001-05-17,4.861232280731201
2001-05-18,4.839136123657227
2001-05-21,5.038004398345947
2001-05-22,4.964349269866943
2001-05-23,5.01590633392334
2001-05-24,5.023273468017578
2001-05-25,4.993811130523682
2001-05-28,5.038004398345947
2001-05-29,5.1263909339904785
2001-05-30,5.531493186950684
2001-05-31,5.3768181800842285
2001-06-01,5.31052827835083
2001-06-04,5.149137496948242
2001-06-05,5.149137496948242
2001-06-06,5.156822681427002
2001-06-07,5.06459903717041
2001-06-08,5.049228668212891
2001-06-11,5.2336745262146
2001-06-12,5.55645751953125
2001-06-13,5.6947922706604
2001-06-14,5.4334917068481445
2001-06-15,5.333584308624268
2001-06-18,5.156822681427002
2001-06-19,5.1337666511535645
2001-06-20,5.149137496948242
2001-06-21,5.06459903717041
2001-06-22,4.8878374099731445
2001-06-25,4.626537799835205
2001-06-26,4.803300380706787
2001-06-27,4.741816997528076
2001-06-28,4.741816997528076
2001-06-29,4.8570966720581055
2001-07-02,5.103024482727051
2001-07-03,4.6111674308776855
2001-07-04,4.488203048706055
2001-07-05,4.688020706176758
2001-07-06,4.511258602142334
2001-07-09,4.465147018432617
2001-07-10,4.4958882331848145
2001-07-11,4.7495036125183105
2001-07-12,4.764873027801514
2001-07-13,4.757187843322754
2001-07-16,4.803300380706787
2001-07-17,4.626537799835205
2001-07-18,4.734132289886475
2001-07-19,4.657279014587402
2001-07-20,4.5343146324157715
2001-07-23,4.5343146324157715
2001-07-24,4.442091464996338
2001-07-25,4.188477039337158
2001-07-26,4.180792808532715
2001-07-27,4.157736301422119
2001-07-30,4.234588623046875
2001-07-31,4.234588623046875
2001-08-01,4.234588623046875
2001-08-02,4.203848361968994
2001-08-03,4.234588623046875
2001-08-06,4.3882951736450195
2001-08-07,4.52662992477417
2001-08-08,4.4805169105529785
2001-08-09,4.52662992477417
2001-08-10,4.472833156585693
2001-08-13,4.457461357116699
2001-08-14,4.395979881286621
2001-08-15,4.395979881286621
2001-08-16,4.342182159423828
2001-08-17,4.28838586807251
2001-08-20,4.296070575714111
2001-08-21,4.3037567138671875
2001-08-22,4.3037567138671875
2001-08-23,4.257644176483154
2001-08-24,4.3882951736450195
2001-08-27,4.449778079986572
2001-08-28,4.403664588928223
2001-08-29,4.349867820739746
2001-08-30,4.357552528381348
2001-08-31,4.411350727081299
2001-09-03,4.4805169105529785
2001-09-04,4.395979881286621
2001-09-05,4.365238666534424
2001-09-06,4.257644176483154
2001-09-07,4.311441898345947
2001-09-10,4.3037567138671875
2001-09-11,4.3037567138671875
2001-09-12,4.019400596618652
2001-09-13,4.042457580566406
2001-09-14,3.8272693157196045
2001-09-17,3.412264585494995
2001-09-18,3.7350456714630127
2001-09-19,3.6735634803771973
2001-09-20,3.6197669506073
2001-09-21,3.6966185569763184
2001-09-24,3.8349549770355225
2001-09-25,3.896436929702759
2001-09-26,3.8656961917877197
2001-09-27,3.8349549770355225
2001-09-28,3.9041218757629395
2001-10-01,3.842639684677124
2001-10-02,3.842639684677124
2001-10-03,3.7504165172576904
2001-10-04,3.765786647796631
2001-10-05,3.781157970428467
2001-10-08,3.7196757793426514
2001-10-09,3.7504165172576904
2001-10-10,3.6197669506073
2001-10-11,3.7273600101470947
2001-10-12,3.7196757793426514
2001-10-15,3.6735634803771973
2001-10-16,3.688934087753296
2001-10-17,3.7350456714630127
2001-10-18,3.758100748062134
2001-10-19,3.7427310943603516
2001-10-22,3.881066083908081
2001-10-23,3.9502336978912354
2001-10-24,3.9963443279266357
2001-10-25,4.042457580566406
2001-10-26,4.042457580566406
2001-10-29,4.196163177490234
2001-10-30,4.096253395080566
2001-10-31,4.0808820724487305
2001-11-01,4.11931037902832
2001-11-02,4.096253395080566
2001-11-05,4.088569164276123
2001-11-06,4.142365455627441
2001-11-07,4.150051116943359
2001-11-08,4.134680271148682
2001-11-09,4.134680271148682
2001-11-12,4.103938102722168
2001-11-13,4.134680271148682
2001-11-14,4.142365455627441
2001-11-15,4.165421485900879
2001-11-16,4.165421485900879
2001-11-19,4.442091464996338
2001-11-20,4.419035911560059
2001-11-21,4.442091464996338
2001-11-22,4.426721096038818
2001-11-23,4.311441898345947
2001-11-26,4.357552528381348
2001-11-27,4.296070575714111
2001-11-28,4.234588623046875
2001-11-29,4.280701637268066
2001-11-30,4.280701637268066
2001-12-03,4.3037567138671875
2001-12-04,4.234588623046875
2001-12-05,4.226903915405273
2001-12-06,4.296070575714111
2001-12-07,4.226903915405273
2001-12-10,4.2653303146362305
2001-12-11,4.3037567138671875
2001-12-12,4.3037567138671875
2001-12-13,4.196163177490234
2001-12-14,4.157736301422119
2001-12-17,4.157736301422119
2001-12-18,4.226903915405273
2001-12-19,4.150051116943359
2001-12-20,4.150051116943359
2001-12-21,4.050142288208008
2001-12-24,3.9041218757629395
2001-12-25,3.9041218757629395
2001-12-26,3.927177906036377
2001-12-27,3.911807060241699
2001-12-28,3.896436929702759
2001-12-31,4.057827949523926
2002-01-01,4.03477144241333
2002-01-02,4.02708625793457
2002-01-03,4.203848361968994
2002-01-04,4.196163177490234
2002-01-07,4.257644176483154
2002-01-08,4.173106670379639
2002-01-09,4.157736301422119
2002-01-10,4.134680271148682
2002-01-11,4.173106670379639
2002-01-14,4.342182159423828
2002-01-15,4.380608558654785
2002-01-16,4.334496974945068
2002-01-17,4.380608558654785
2002-01-18,4.419035911560059
2002-01-21,4.457461357116699
2002-01-22,4.449778079986572
2002-01-23,4.4805169105529785
2002-01-24,4.626537799835205
2002-01-25,4.703389644622803
2002-01-28,4.580427169799805
2002-01-29,4.565056324005127
2002-01-30,4.503573417663574
2002-01-31,4.472833156585693
2002-02-01,4.457461357116699
2002-02-04,4.826355457305908
2002-02-05,4.872467041015625
2002-02-06,5.2490458488464355
2002-02-07,4.910892486572266
2002-02-08,5.049228668212891
2002-02-11,5.418121814727783
2002-02-12,5.55645751953125
2002-02-13,5.5334014892578125
2002-02-14,5.725533485412598
2002-02-15,5.933035373687744
2002-02-18,6.35572624206543
2002-02-19,5.8561835289001465
2002-02-20,6.032945156097412
2002-02-21,6.56322717666626
2002-02-22,6.724618911743164
2002-02-25,6.82452917098999
2002-02-26,6.455634593963623
2002-02-27,6.178963661193848
2002-02-28,5.671736717224121
2002-03-01,6.232761859893799
2002-03-04,6.102112293243408
2002-03-05,6.186649799346924
2002-03-06,6.1635942459106445
2002-03-07,6.248132228851318
2002-03-08,6.171278476715088
2002-03-11,5.994519233703613
2002-03-12,5.825441360473633
2002-03-13,5.81007194519043
2002-03-14,6.017573356628418
2002-03-15,6.148223876953125
2002-03-18,6.009888172149658
2002-03-19,5.848496913909912
2002-03-20,5.71016263961792
2002-03-21,5.817756175994873
2002-03-22,5.6947922706604
2002-03-25,5.6947922706604
2002-03-26,6.055999755859375
2002-03-27,5.902295112609863
2002-03-28,6.132852554321289
2002-03-29,6.132852554321289
2002-04-01,6.2404465675354
2002-04-02,6.125167369842529
2002-04-03,5.925349235534668
2002-04-04,6.140538215637207
2002-04-05,6.186649799346924
2002-04-08,6.178963661193848
2002-04-09,6.017573356628418
2002-04-10,5.909980297088623
2002-04-11,5.833127498626709
2002-04-12,5.763958930969238
2002-04-15,5.802386283874512
2002-04-16,5.748590469360352
2002-04-17,5.787015914916992
2002-04-18,5.802386283874512
2002-04-19,5.717848300933838
2002-04-22,5.571826934814453
2002-04-23,5.656366348266602
2002-04-24,5.687107086181641
2002-04-25,5.71016263961792
2002-04-26,5.648680686950684
2002-04-29,5.656366348266602
2002-04-30,5.687107086181641
2002-05-01,5.687107086181641
2002-05-02,6.117482662200928
2002-05-03,6.2250752449035645
2002-05-06,6.394151210784912
2002-05-07,6.2404465675354
2002-05-08,6.171278476715088
2002-05-09,6.155909061431885
2002-05-10,6.1635942459106445
2002-05-13,6.294241905212402
2002-05-14,6.255818843841553
2002-05-15,6.032945156097412
2002-05-16,5.986832618713379
2002-05-17,5.979147911071777
2002-05-20,5.548771858215332
2002-05-21,5.110711574554443
2002-05-22,5.2029337882995605
2002-05-23,5.325897693634033
2002-05-24,5.725533485412598
2002-05-27,5.687107086181641
2002-05-28,5.479604721069336
