Date,VEDL
1997-04-16,1.268917441368103
1997-04-17,1.268917441368103
1997-04-18,1.268917441368103
1997-04-21,1.2917433977127075
1997-04-22,1.2962517738342285
1997-04-23,1.3044233322143555
1997-04-24,1.307241678237915
1997-04-25,1.2934329509735107
1997-04-28,1.2486283779144287
1997-04-29,1.2517280578613281
1997-04-30,1.2568005323410034
1997-05-01,1.2568005323410034
1997-05-02,1.2520098686218262
1997-05-05,1.2582091093063354
1997-05-06,1.2627172470092773
1997-05-07,1.2570827007293701
1997-05-08,1.2621546983718872
1997-05-09,1.259617805480957
1997-05-12,1.1781800985336304
1997-05-13,1.1088584661483765
1997-05-14,1.0708165168762207
1997-05-15,1.0482730865478516
1997-05-16,1.0468641519546509
1997-05-19,1.0482730865478516
1997-05-20,1.0144575834274292
1997-05-21,1.0144575834274292
1997-05-22,1.0144575834274292
1997-05-23,1.0144575834274292
1997-05-26,1.0144575834274292
1997-05-27,1.0144575834274292
1997-05-28,1.0144575834274292
1997-05-29,1.0144575834274292
1997-05-30,1.0144575834274292
1997-06-02,1.0144575834274292
1997-06-03,1.0144575834274292
1997-06-04,1.0144575834274292
1997-06-05,1.0144575834274292
1997-06-06,1.0144575834274292
1997-06-09,1.0144575834274292
1997-06-10,1.0144575834274292
1997-06-11,1.0144575834274292
1997-06-12,1.0144575834274292
1997-06-13,1.0144575834274292
1997-06-16,1.0144575834274292
1997-06-17,1.0144575834274292
1997-06-18,1.0144575834274292
1997-06-19,1.0144575834274292
1997-06-20,1.0144575834274292
1997-06-23,1.0144575834274292
1997-06-24,1.0144575834274292
1997-06-25,1.0144575834274292
1997-06-26,1.0144575834274292
1997-06-27,1.0144575834274292
1997-06-30,1.0144575834274292
1997-07-01,1.0144575834274292
1997-07-02,1.0144575834274292
1997-07-03,1.0144575834274292
1997-07-04,1.0144575834274292
1997-07-07,1.0144575834274292
1997-07-08,1.0144575834274292
1997-07-09,1.0144575834274292
1997-07-10,1.0144575834274292
1997-07-11,1.0144575834274292
1997-07-14,1.0144575834274292
1997-07-15,1.0144575834274292
1997-07-16,1.0144575834274292
1997-07-17,1.0144575834274292
1997-07-18,1.0144575834274292
1997-07-21,1.0144575834274292
1997-07-22,1.0144575834274292
1997-07-23,1.0144575834274292
1997-07-24,1.0144575834274292
1997-07-25,1.0144575834274292
1997-07-28,1.0144575834274292
1997-07-29,1.0144575834274292
1997-07-30,1.0144575834274292
1997-07-31,1.0144575834274292
1997-08-01,1.0144575834274292
1997-08-04,1.0144575834274292
1997-08-05,1.0144575834274292
1997-08-06,1.0144575834274292
1997-08-07,1.0144575834274292
1997-08-08,1.0144575834274292
1997-08-11,1.0144575834274292
1997-08-12,1.0144575834274292
1997-08-13,1.0144575834274292
1997-08-14,1.0144575834274292
1997-08-15,1.0144575834274292
1997-08-18,1.0144575834274292
1997-08-19,1.0144575834274292
1997-08-20,1.0144575834274292
1997-08-21,1.0144575834274292
1997-08-22,1.0144575834274292
1997-08-25,1.0144575834274292
1997-08-26,1.0144575834274292
1997-08-27,1.0144575834274292
1997-08-28,1.0144575834274292
1997-08-29,1.0144575834274292
1997-09-01,1.0144575834274292
1997-09-02,1.0144575834274292
1997-09-03,1.0144575834274292
1997-09-04,1.0144575834274292
1997-09-05,1.0144575834274292
1997-09-08,1.0144575834274292
1997-09-09,1.0144575834274292
1997-09-10,1.0144575834274292
1997-09-11,1.0144575834274292
1997-09-12,1.0144575834274292
1997-09-15,1.0144575834274292
1997-09-16,1.0144575834274292
1997-09-17,1.0144575834274292
1997-09-18,1.0144575834274292
1997-09-19,1.0144575834274292
1997-09-22,1.0144575834274292
1997-09-23,1.0144575834274292
1997-09-24,1.0144575834274292
1997-09-25,1.0144575834274292
1997-09-26,1.0144575834274292
1997-09-29,1.0144575834274292
1997-09-30,1.0144575834274292
1997-10-01,1.0144575834274292
1997-10-02,1.0144575834274292
1997-10-03,1.0144575834274292
1997-10-06,1.0144575834274292
1997-10-07,1.0144575834274292
1997-10-08,1.0144575834274292
1997-10-09,1.0144575834274292
1997-10-10,1.0144575834274292
1997-10-13,1.0144575834274292
1997-10-14,1.0144575834274292
1997-10-15,1.0144575834274292
1997-10-16,1.0144575834274292
1997-10-17,1.0144575834274292
1997-10-20,1.0144575834274292
1997-10-21,1.0144575834274292
1997-10-22,1.0144575834274292
1997-10-23,1.0144575834274292
1997-10-24,1.0144575834274292
1997-10-27,1.0144575834274292
1997-10-28,1.0144575834274292
1997-10-29,1.0144575834274292
1997-10-30,1.0144575834274292
1997-10-31,1.0144575834274292
1997-11-03,1.0144575834274292
1997-11-04,1.0144575834274292
1997-11-05,1.0144575834274292
1997-11-06,1.0144575834274292
1997-11-07,1.0144575834274292
1997-11-10,1.0144575834274292
1997-11-11,1.0144575834274292
1997-11-12,1.0144575834274292
1997-11-13,1.0144575834274292
1997-11-14,1.0144575834274292
1997-11-17,1.0144575834274292
1997-11-18,1.0144575834274292
1997-11-19,1.0144575834274292
1997-11-20,1.0144575834274292
1997-11-21,1.0144575834274292
1997-11-24,1.0144575834274292
1997-11-25,1.0144575834274292
1997-11-26,1.0144575834274292
1997-11-27,1.0144575834274292
1997-11-28,1.0144575834274292
1997-12-01,1.0144575834274292
1997-12-02,1.0144575834274292
1997-12-03,1.0144575834274292
1997-12-04,1.0144575834274292
1997-12-05,1.0144575834274292
1997-12-08,1.0144575834274292
1997-12-09,1.0144575834274292
1997-12-10,1.0144575834274292
1997-12-11,1.0144575834274292
1997-12-12,1.0144575834274292
1997-12-15,1.0144575834274292
1997-12-16,1.0144575834274292
1997-12-17,1.0144575834274292
1997-12-18,1.0144575834274292
1997-12-19,1.0144575834274292
1997-12-22,1.0144575834274292
1997-12-23,1.0144575834274292
1997-12-24,1.0144575834274292
1997-12-25,1.0144575834274292
1997-12-26,1.0144575834274292
1997-12-29,1.0144575834274292
1997-12-30,1.0144575834274292
1997-12-31,1.0144575834274292
1998-01-01,1.0144575834274292
1998-01-02,1.0144575834274292
1998-01-05,1.0144575834274292
1998-01-06,1.0144575834274292
1998-01-07,1.0144575834274292
1998-01-08,1.0144575834274292
1998-01-09,1.0144575834274292
1998-01-12,1.0144575834274292
1998-01-13,1.0144575834274292
1998-01-14,1.0144575834274292
1998-01-15,1.0144575834274292
1998-01-16,1.0144575834274292
1998-01-19,1.0144575834274292
1998-01-20,1.0144575834274292
1998-01-21,1.0144575834274292
1998-01-22,1.0144575834274292
1998-01-23,1.0144575834274292
1998-01-26,1.0144575834274292
1998-01-27,1.0144575834274292
1998-01-28,1.0144575834274292
1998-01-29,1.0144575834274292
1998-01-30,1.0144575834274292
1998-02-02,1.0144575834274292
1998-02-03,1.0144575834274292
1998-02-04,1.0144575834274292
1998-02-05,1.0144575834274292
1998-02-06,1.0144575834274292
1998-02-09,1.0144575834274292
1998-02-10,1.0144575834274292
1998-02-11,1.0144575834274292
1998-02-12,1.0144575834274292
1998-02-13,1.0144575834274292
1998-02-16,1.0144575834274292
1998-02-17,1.0144575834274292
1998-02-18,1.0144575834274292
1998-02-19,1.0144575834274292
1998-02-20,1.0144575834274292
1998-02-23,1.0144575834274292
1998-02-24,1.0144575834274292
1998-02-25,1.0144575834274292
1998-02-26,1.0144575834274292
1998-02-27,1.0144575834274292
1998-03-02,1.0144575834274292
1998-03-03,1.0144575834274292
1998-03-04,1.0144575834274292
1998-03-05,1.0144575834274292
1998-03-06,1.0144575834274292
1998-03-09,1.0144575834274292
1998-03-10,1.0144575834274292
1998-03-11,1.6065069437026978
1998-03-12,1.6056610345840454
1998-03-13,1.6056610345840454
1998-03-16,1.561983585357666
1998-03-17,1.5222499370574951
1998-03-18,1.5617012977600098
1998-03-19,1.565083384513855
1998-03-20,1.5766361951828003
1998-03-23,1.5766361951828003
1998-03-24,1.5222499370574951
1998-03-25,1.5501471757888794
1998-03-26,1.5442298650741577
1998-03-27,1.5450752973556519
1998-03-30,1.5323947668075562
1998-03-31,1.5087242126464844
1998-04-01,1.6084791421890259
1998-04-02,1.6352497339248657
1998-04-03,1.6456762552261353
1998-04-06,1.6459572315216064
1998-04-07,1.6496206521987915
1998-04-08,1.6496206521987915
1998-04-09,1.7279595136642456
1998-04-10,1.6420129537582397
1998-04-13,1.598052978515625
1998-04-14,1.598052978515625
1998-04-15,1.6456762552261353
1998-04-16,1.617214560508728
1998-04-17,1.6208783388137817
1998-04-20,1.7017525434494019
1998-04-21,1.6941440105438232
1998-04-22,1.7093610763549805
1998-04-23,1.6468024253845215
1998-04-24,1.6014341115951538
1998-04-27,1.5484566688537598
1998-04-28,1.5321131944656372
1998-04-29,1.5994616746902466
1998-04-30,1.6628650426864624
1998-05-01,1.6628650426864624
1998-05-04,1.7592389583587646
1998-05-05,1.7490943670272827
1998-05-06,1.7538851499557495
1998-05-07,1.7538851499557495
1998-05-08,1.8229238986968994
1998-05-11,1.8096802234649658
1998-05-12,1.7426129579544067
1998-05-13,1.7409218549728394
1998-05-14,1.8178514242172241
1998-05-15,1.8392682075500488
1998-05-18,1.836168885231018
1998-05-19,1.833631992340088
1998-05-20,1.8804101943969727
1998-05-21,1.8663204908370972
1998-05-22,1.8894275426864624
1998-05-25,1.92098867893219
1998-05-26,1.9147891998291016
1998-05-27,1.9443774223327637
1998-05-28,1.950858473777771
1998-05-29,1.9249334335327148
1998-06-01,1.9288785457611084
1998-06-02,1.8840742111206055
1998-06-03,1.917043685913086
1998-06-04,1.941278100013733
1998-06-05,1.9226789474487305
1998-06-08,1.847722053527832
1998-06-09,1.8736464977264404
1998-06-10,1.8012256622314453
1998-06-11,1.8062982559204102
1998-06-12,1.7482490539550781
1998-06-15,1.573818564414978
1998-06-16,1.4168592691421509
1998-06-17,1.5583199262619019
1998-06-18,1.5867811441421509
1998-06-19,1.4286948442459106
1998-06-22,1.286107063293457
1998-06-23,1.1578906774520874
1998-06-24,1.042073369026184
1998-06-25,0.9890962839126587
1998-06-26,0.9595076441764832
1998-06-29,0.919211208820343
1998-06-30,0.9068124294281006
1998-07-01,0.9969866275787354
1998-07-02,0.9442912340164185
1998-07-03,0.8727155923843384
1998-07-06,0.9014583230018616
1998-07-07,0.9194934368133545
1998-07-08,0.947109043598175
1998-07-09,0.9324559569358826
1998-07-10,0.9197751879692078
1998-07-13,0.9366827607154846
1998-07-14,0.9296378493309021
1998-07-15,0.9848693013191223
1998-07-16,1.0133306980133057
1998-07-17,1.0029044151306152
1998-07-20,1.0105127096176147
1998-07-21,0.9972683787345886
1998-07-22,1.0772979259490967
1998-07-23,1.0643352270126343
1998-07-24,1.042073369026184
1998-07-27,0.9589444398880005
1998-07-28,0.9952955842018127
1998-07-29,0.987969160079956
1998-07-30,1.0127673149108887
1998-07-31,1.0254477262496948
1998-08-03,1.0191618204116821
1998-08-04,1.0311620235443115
1998-08-05,1.0248762369155884
1998-08-06,1.0180188417434692
1998-08-07,1.00773286819458
1998-08-10,0.975161075592041
1998-08-11,0.9383031129837036
1998-08-12,0.9283032417297363
1998-08-13,0.9457318782806396
1998-08-14,0.9305887222290039
1998-08-17,0.9211601614952087
1998-08-18,0.8983024954795837
1998-08-19,0.888588011264801
1998-08-20,0.9320173859596252
1998-08-21,0.9063026905059814
1998-08-24,0.8994454145431519
1998-08-25,0.8843023777008057
1998-08-26,0.8843023777008057
1998-08-27,0.9074456095695496
1998-08-28,0.873730480670929
1998-08-31,0.8731591701507568
1998-09-01,0.8494444489479065
1998-09-02,0.8517300486564636
1998-09-03,0.8300155997276306
1998-09-04,0.8097296357154846
1998-09-07,0.8623017072677612
1998-09-08,0.8680161237716675
1998-09-09,0.870873212814331
1998-09-10,0.8548729419708252
1998-09-11,0.8091579079627991
1998-09-14,0.8363012671470642
1998-09-15,0.8265868425369263
1998-09-16,0.8314440846443176
1998-09-17,0.8240152597427368
1998-09-18,0.8208723664283752
1998-09-21,0.8248727321624756
1998-09-22,0.8248727321624756
1998-09-23,0.8874448537826538
1998-09-24,0.911445677280426
1998-09-25,0.8908736705780029
1998-09-28,0.8951593637466431
1998-09-29,0.8631590008735657
1998-09-30,0.8728736042976379
1998-10-01,0.8728736042976379
1998-10-02,0.8728736042976379
1998-10-05,0.8048721551895142
1998-10-06,0.8125865459442139
1998-10-07,0.8257296085357666
1998-10-08,0.8011578917503357
1998-10-09,0.7934430241584778
1998-10-12,0.7574428915977478
1998-10-13,0.7431567311286926
1998-10-14,0.7617284655570984
1998-10-15,0.7557286024093628
1998-10-16,0.7525854110717773
1998-10-19,0.7445852160453796
1998-10-20,0.7042987942695618
1998-10-21,0.7042987942695618
1998-10-22,0.7277277708053589
1998-10-23,0.7208706736564636
1998-10-26,0.7428712844848633
1998-10-27,0.6982988119125366
1998-10-28,0.7028704285621643
1998-10-29,0.696869969367981
1998-10-30,0.6685839891433716
1998-11-02,0.6354405879974365
1998-11-03,0.6242973804473877
1998-11-04,0.6242973804473877
1998-11-05,0.6180115342140198
1998-11-06,0.6417263150215149
1998-11-09,0.6931558847427368
1998-11-10,0.7008702158927917
1998-11-11,0.7131562232971191
1998-11-12,0.7031558156013489
1998-11-13,0.6965843439102173
1998-11-16,0.6900128126144409
1998-11-17,0.6937273740768433
1998-11-18,0.7188704013824463
1998-11-19,0.7031558156013489
1998-11-20,0.7125847935676575
1998-11-23,0.6897270083427429
1998-11-24,0.6800128221511841
1998-11-25,0.6800128221511841
1998-11-26,0.6685839891433716
1998-11-27,0.6422976851463318
1998-11-30,0.6345831155776978
1998-12-01,0.6454405784606934
1998-12-02,0.6560121774673462
1998-12-03,0.6228686571121216
1998-12-04,0.6285832524299622
1998-12-07,0.6600123047828674
1998-12-08,0.6757268309593201
1998-12-09,0.6668693423271179
1998-12-10,0.6700122952461243
1998-12-11,0.6691554188728333
1998-12-14,0.6631550192832947
1998-12-15,0.6485832333564758
1998-12-16,0.655726432800293
1998-12-17,0.6314403414726257
1998-12-18,0.6348689198493958
1998-12-21,0.6614407300949097
1998-12-22,0.6457262635231018
1998-12-23,0.6542978286743164
1998-12-24,0.6514406204223633
1998-12-25,0.6514406204223633
1998-12-28,0.685727059841156
1998-12-29,0.668298065662384
1998-12-30,0.7200134992599487
1998-12-31,0.7320136427879333
1999-01-01,0.7905861139297485
1999-01-04,0.8285869359970093
1999-01-05,0.8154438734054565
1999-01-06,0.8280154466629028
1999-01-07,0.8211582899093628
1999-01-08,0.8214438557624817
1999-01-11,0.8457301259040833
1999-01-12,0.7885862588882446
1999-01-13,0.7968721985816956
1999-01-14,0.7471567392349243
1999-01-15,0.7057275772094727
1999-01-18,0.6914415955543518
1999-01-19,0.6600123047828674
1999-01-20,0.6600123047828674
1999-01-21,0.7128703594207764
1999-01-22,0.7142989039421082
1999-01-25,0.7600142359733582
1999-01-26,0.7600142359733582
1999-01-27,0.7914434671401978
1999-01-28,0.7457283735275269
1999-01-29,0.7428712844848633
1999-02-01,0.725727915763855
1999-02-02,0.6988700032234192
1999-02-03,0.7317278981208801
1999-02-04,0.7068702578544617
1999-02-05,0.6882985234260559
1999-02-08,0.6842985153198242
1999-02-09,0.6937273740768433
1999-02-10,0.697155773639679
1999-02-11,0.6977275013923645
1999-02-12,0.6840128302574158
1999-02-15,0.680298388004303
1999-02-16,0.6717267632484436
1999-02-17,0.7254421710968018
1999-02-18,0.7657285332679749
1999-02-19,0.725727915763855
1999-02-22,0.7008702158927917
1999-02-23,0.687155544757843
1999-02-24,0.742299497127533
1999-02-25,0.8000150322914124
1999-02-26,0.7360135912895203
1999-03-01,0.7885862588882446
1999-03-02,0.7885862588882446
1999-03-03,0.8114437460899353
1999-03-04,0.780585765838623
1999-03-05,0.7840145826339722
1999-03-08,0.7800143957138062
1999-03-09,0.7545855045318604
1999-03-10,0.7657285332679749
1999-03-11,0.7314420342445374
1999-03-12,0.7171564102172852
1999-03-15,0.7265849709510803
1999-03-16,0.7040133476257324
1999-03-17,0.7088701128959656
1999-03-18,0.7200134992599487
1999-03-19,0.6942989230155945
1999-03-22,0.7062988877296448
1999-03-23,0.736585259437561
1999-03-24,0.7200134992599487
1999-03-25,0.7254421710968018
1999-03-26,0.6942989230155945
1999-03-29,0.6942989230155945
1999-03-30,0.6900128126144409
1999-03-31,0.7022987008094788
1999-04-01,0.6902984976768494
1999-04-02,0.6902984976768494
1999-04-05,0.6554407477378845
1999-04-06,0.6345831155776978
1999-04-07,0.6457262635231018
1999-04-08,0.6185829639434814
1999-04-09,0.5788678526878357
1999-04-12,0.5811535120010376
1999-04-13,0.5940110683441162
1999-04-14,0.5940110683441162
1999-04-15,0.560010552406311
1999-04-16,0.6048685908317566
1999-04-19,0.5714390277862549
1999-04-20,0.5602961778640747
1999-04-21,0.5725821256637573
1999-04-22,0.5605817437171936
1999-04-23,0.5377241969108582
1999-04-26,0.49943795800209045
1999-04-27,0.49943795800209045
1999-04-28,0.4814375936985016
1999-04-29,0.4914376437664032
1999-04-30,0.5028666257858276
1999-05-03,0.49486634135246277
1999-05-04,0.5085809230804443
1999-05-05,0.513152539730072
1999-05-06,0.5257239937782288
1999-05-07,0.5297243595123291
1999-05-10,0.5722963809967041
1999-05-11,0.6182973384857178
1999-05-12,0.5771538019180298
1999-05-13,0.5885822772979736
1999-05-14,0.5948681831359863
1999-05-17,0.5714390277862549
1999-05-18,0.5720106959342957
1999-05-19,0.617154598236084
