Date,HINDUNILVR
1996-05-30,41.40858840942383
1996-05-31,42.060462951660156
1996-06-03,42.212764739990234
1996-06-04,42.93410110473633
1996-06-05,43.751651763916016
1996-06-06,44.09897232055664
1996-06-07,44.5638542175293
1996-06-10,45.40810775756836
1996-06-11,45.6004753112793
1996-06-12,45.71802520751953
1996-06-13,45.28253936767578
1996-06-14,46.53021240234375
1996-06-17,46.73059844970703
1996-06-18,48.20269775390625
1996-06-19,49.153839111328125
1996-06-20,48.36033248901367
1996-06-21,47.967594146728516
1996-06-24,46.73059844970703
1996-06-25,43.89325714111328
1996-06-26,44.36347961425781
1996-06-27,44.644004821777344
1996-06-28,44.22987747192383
1996-07-01,43.8585205078125
1996-07-02,43.62076187133789
1996-07-03,44.07491683959961
1996-07-04,46.05732345581055
1996-07-05,46.46611404418945
1996-07-08,47.69776153564453
1996-07-09,47.238216400146484
1996-07-10,46.10007858276367
1996-07-11,46.12947082519531
1996-07-12,45.843589782714844
1996-07-15,45.97451400756836
1996-07-16,44.99933624267578
1996-07-17,46.236328125
1996-07-18,46.67448425292969
1996-07-19,46.685184478759766
1996-07-22,46.949668884277344
1996-07-23,46.43672180175781
1996-07-24,45.76877975463867
1996-07-25,45.36536407470703
1996-07-26,45.6031494140625
1996-07-29,45.18102264404297
1996-07-30,44.79094314575195
1996-07-31,45.58979034423828
1996-08-01,46.00657653808594
1996-08-02,45.982513427734375
1996-08-05,46.12947082519531
1996-08-06,45.929080963134766
1996-08-07,46.68785095214844
1996-08-08,46.24168014526367
1996-08-09,46.07870864868164
1996-08-12,45.73405838012695
1996-08-13,45.02605056762695
1996-08-14,45.092857360839844
1996-08-15,45.092857360839844
1996-08-16,44.6333122253418
1996-08-19,43.818450927734375
1996-08-20,44.058895111083984
1996-08-21,45.00735855102539
1996-08-22,44.83903884887695
1996-08-23,45.17033004760742
1996-08-26,44.929866790771484
1996-08-27,44.83369445800781
1996-08-28,45.38404846191406
1996-08-29,45.35734558105469
1996-08-30,45.05809020996094
1996-09-02,44.1871452331543
1996-09-03,43.185264587402344
1996-09-04,44.14439010620117
1996-09-05,44.652008056640625
1996-09-06,44.505069732666016
1996-09-09,43.83448791503906
1996-09-10,43.37760925292969
1996-09-11,43.79707336425781
1996-09-12,43.898597717285156
1996-09-13,43.81578826904297
1996-09-16,43.82378387451172
1996-09-17,44.39553451538086
1996-09-18,44.52378463745117
1996-09-19,44.37950897216797
1996-09-20,44.339447021484375
1996-09-23,44.30202865600586
1996-09-24,44.1924934387207
1996-09-25,44.336761474609375
1996-09-26,43.69289016723633
1996-09-27,43.92531204223633
1996-09-30,44.002803802490234
1996-10-01,43.78638458251953
1996-10-02,43.78638458251953
1996-10-03,43.580665588378906
1996-10-04,42.69367980957031
1996-10-07,41.157447814941406
1996-10-08,42.28223419189453
1996-10-09,41.4833984375
1996-10-10,42.29558563232422
1996-10-11,42.46390914916992
1996-10-14,42.12460708618164
1996-10-15,42.966190338134766
1996-10-16,42.42916488647461
1996-10-17,42.55741500854492
1996-10-18,42.94748306274414
1996-10-21,42.94748306274414
1996-10-22,43.7944221496582
1996-10-23,44.10966491699219
1996-10-24,43.91196823120117
1996-10-25,43.62076187133789
1996-10-28,43.25471496582031
1996-10-29,42.982215881347656
1996-10-30,42.982215881347656
1996-10-31,42.47458267211914
1996-11-01,42.22077560424805
1996-11-04,41.81201171875
1996-11-05,41.82270050048828
1996-11-06,41.55553436279297
1996-11-07,41.83339309692383
1996-11-08,42.06314468383789
1996-11-11,42.568084716796875
1996-11-12,42.568084716796875
1996-11-13,42.71236801147461
1996-11-14,43.262733459472656
1996-11-15,43.05701446533203
1996-11-18,43.286781311035156
1996-11-19,43.54059600830078
1996-11-20,43.334861755371094
1996-11-21,43.382965087890625
1996-11-22,43.081050872802734
1996-11-25,42.59748458862305
1996-11-26,42.6348762512207
1996-11-27,41.49675369262695
1996-11-28,41.77996063232422
1996-11-29,42.565425872802734
1996-12-02,42.40244674682617
1996-12-03,42.09519958496094
1996-12-04,40.78071975708008
1996-12-05,41.00247573852539
1996-12-06,41.59561538696289
1996-12-09,42.2100944519043
1996-12-10,41.59292984008789
1996-12-11,42.47725296020508
1996-12-12,41.76390838623047
1996-12-13,41.900169372558594
1996-12-16,41.97230529785156
1996-12-17,42.73374938964844
1996-12-18,42.85129928588867
1996-12-19,42.955501556396484
1996-12-20,43.61805725097656
1996-12-23,43.185264587402344
1996-12-24,43.07038497924805
1996-12-25,43.07038497924805
1996-12-26,43.25471496582031
1996-12-27,43.25471496582031
1996-12-30,43.25471496582031
1996-12-31,42.3036003112793
1997-01-01,43.56461715698242
1997-01-02,43.273433685302734
1997-01-03,43.265403747558594
1997-01-06,43.0142707824707
1997-01-07,43.508548736572266
1997-01-08,44.7348518371582
1997-01-09,46.38059997558594
1997-01-10,47.8874397277832
1997-01-13,47.1313591003418
1997-01-14,46.90157699584961
1997-01-15,47.99696731567383
1997-01-16,46.88288116455078
1997-01-17,47.10730743408203
1997-01-20,46.42067337036133
1997-01-21,46.615699768066406
1997-01-22,47.077919006347656
1997-01-23,47.077919006347656
1997-01-24,47.25691604614258
1997-01-27,47.703086853027344
1997-01-28,47.371795654296875
1997-01-29,47.4866828918457
1997-01-30,47.775211334228516
1997-01-31,47.459957122802734
1997-02-03,47.4172248840332
1997-02-04,47.47332000732422
1997-02-05,47.500064849853516
1997-02-06,47.05120086669922
1997-02-07,47.62560272216797
1997-02-10,47.54278564453125
1997-02-11,48.216060638427734
1997-02-12,48.81717300415039
1997-02-13,48.67026138305664
1997-02-14,48.60881805419922
1997-02-17,48.62215805053711
1997-02-18,47.903472900390625
1997-02-19,48.10385513305664
1997-02-20,47.41453552246094
1997-02-21,46.12145233154297
1997-02-24,45.36803436279297
1997-02-25,46.54893493652344
1997-02-26,46.11343765258789
1997-02-27,48.09316635131836
1997-02-28,50.44157791137695
1997-03-03,54.23540496826172
1997-03-04,54.924686431884766
1997-03-05,55.72352600097656
1997-03-06,55.08229064941406
1997-03-07,55.08229064941406
1997-03-10,52.86212158203125
1997-03-11,53.40180206298828
1997-03-12,53.90675354003906
1997-03-13,53.695709228515625
1997-03-14,53.57011795043945
1997-03-17,53.03043746948242
1997-03-18,51.86560821533203
1997-03-19,52.472049713134766
1997-03-20,53.55144119262695
1997-03-21,53.57813262939453
1997-03-24,53.57813262939453
1997-03-25,53.50065994262695
1997-03-26,53.69835662841797
1997-03-27,53.27357864379883
1997-03-28,53.27357864379883
1997-03-31,49.9045524597168
1997-04-01,50.890411376953125
1997-04-02,53.43387222290039
1997-04-03,54.00829315185547
1997-04-04,54.22468185424805
1997-04-07,55.62734603881836
1997-04-08,55.62734603881836
1997-04-09,56.93111038208008
1997-04-10,55.958614349365234
1997-04-11,55.996036529541016
1997-04-14,55.996036529541016
1997-04-15,56.09489822387695
1997-04-16,56.09489822387695
1997-04-17,56.271209716796875
1997-04-18,56.271209716796875
1997-04-21,56.9498176574707
1997-04-22,57.23836135864258
1997-04-23,57.15822982788086
1997-04-24,57.72462844848633
1997-04-25,58.275001525878906
1997-04-28,58.42725372314453
1997-04-29,58.20018768310547
1997-04-30,58.88949966430664
1997-05-01,58.88949966430664
1997-05-02,58.29637145996094
1997-05-05,57.59636688232422
1997-05-06,57.88759231567383
1997-05-07,57.19559860229492
1997-05-08,57.87157440185547
1997-05-09,59.02305221557617
1997-05-12,59.848602294921875
1997-05-13,57.04067611694336
1997-05-14,56.976531982421875
1997-05-15,56.66928482055664
1997-05-16,57.02730178833008
1997-05-19,56.55976104736328
1997-05-20,56.736106872558594
1997-05-21,56.987239837646484
1997-05-22,56.565101623535156
1997-05-23,56.16701889038086
1997-05-26,55.33879089355469
1997-05-27,55.21053695678711
1997-05-28,56.2685432434082
1997-05-29,58.25630187988281
1997-05-30,59.3249626159668
1997-06-02,61.408878326416016
1997-06-03,63.434043884277344
1997-06-04,66.31411743164062
1997-06-05,65.62213897705078
1997-06-06,66.48775482177734
1997-06-09,64.40653228759766
1997-06-10,64.80728149414062
1997-06-11,66.6213607788086
1997-06-12,69.01785278320312
1997-06-13,69.8941879272461
1997-06-16,72.24527740478516
1997-06-17,73.9017105102539
1997-06-18,73.70134735107422
1997-06-19,72.84371948242188
1997-06-20,71.0296401977539
1997-06-23,68.87357330322266
1997-06-24,68.53962707519531
1997-06-25,71.93536376953125
1997-06-26,73.45021057128906
1997-06-27,74.1341781616211
1997-06-30,76.99552154541016
1997-07-01,76.98751831054688
1997-07-02,76.16465759277344
1997-07-03,74.3238296508789
1997-07-04,73.75747680664062
1997-07-07,72.72083282470703
1997-07-08,71.91667175292969
1997-07-09,74.04866027832031
1997-07-10,74.91429901123047
1997-07-11,73.98189544677734
1997-07-14,72.09832763671875
1997-07-15,71.16056060791016
1997-07-16,72.09832763671875
1997-07-17,71.59603881835938
1997-07-18,71.59603881835938
1997-07-21,70.11058807373047
1997-07-22,70.59683227539062
1997-07-23,72.99337005615234
1997-07-24,74.77537536621094
1997-07-25,73.53302764892578
1997-07-28,73.32196807861328
1997-07-29,74.00591278076172
1997-07-30,76.10853576660156
1997-07-31,76.30091094970703
1997-08-01,77.54857635498047
1997-08-04,80.14012908935547
1997-08-05,82.17597198486328
1997-08-06,83.75495147705078
1997-08-07,82.86257934570312
1997-08-08,82.43775939941406
1997-08-11,81.7591781616211
1997-08-12,82.39771270751953
1997-08-13,81.41716766357422
1997-08-14,78.37946319580078
1997-08-15,78.37946319580078
1997-08-18,74.57233428955078
1997-08-19,71.64413452148438
1997-08-20,75.22688293457031
1997-08-21,74.7246322631836
1997-08-22,74.20897674560547
1997-08-25,73.402099609375
1997-08-26,73.66394805908203
1997-08-27,75.09061431884766
1997-08-28,72.47503662109375
1997-08-29,71.80976867675781
1997-09-01,71.65217590332031
1997-09-02,73.88836669921875
1997-09-03,75.20018005371094
1997-09-04,74.81275939941406
1997-09-05,74.30513763427734
1997-09-08,74.14483642578125
1997-09-09,74.02727508544922
1997-09-10,77.12644958496094
1997-09-11,75.88143157958984
1997-09-12,75.0772933959961
1997-09-15,74.90359497070312
1997-09-16,74.31049346923828
1997-09-17,74.24637603759766
1997-09-18,71.6067123413086
1997-09-19,70.93880462646484
1997-09-22,68.70259094238281
1997-09-23,69.70984649658203
1997-09-24,70.62355041503906
1997-09-25,70.73576354980469
1997-09-26,71.34757995605469
1997-09-29,71.61473083496094
1997-09-30,71.78306579589844
1997-10-01,71.78843688964844
1997-10-02,71.78843688964844
1997-10-03,71.78843688964844
1997-10-06,71.78843688964844
1997-10-07,71.78843688964844
1997-10-08,71.78843688964844
1997-10-09,72.16510009765625
1997-10-10,72.087646484375
1997-10-13,72.54179382324219
1997-10-14,73.82958221435547
1997-10-15,73.33799743652344
1997-10-16,75.0265121459961
1997-10-17,76.24746704101562
1997-10-20,77.61002349853516
1997-10-21,77.55926513671875
1997-10-22,76.92874145507812
1997-10-23,75.10131072998047
1997-10-24,74.25706481933594
1997-10-27,73.06282806396484
1997-10-28,67.06218719482422
1997-10-29,72.48304748535156
1997-10-30,68.5262680053711
1997-10-31,68.5262680053711
1997-11-03,69.54954528808594
1997-11-04,70.858642578125
1997-11-05,70.8559799194336
1997-11-06,70.40447998046875
1997-11-07,70.83457946777344
1997-11-10,71.46513366699219
1997-11-11,72.28803253173828
1997-11-12,69.66973876953125
1997-11-13,68.96978759765625
1997-11-14,68.96978759765625
1997-11-17,69.48274230957031
1997-11-18,68.64652252197266
1997-11-19,67.4682846069336
1997-11-20,68.91100311279297
1997-11-21,70.07315826416016
1997-11-24,69.14610290527344
1997-11-25,72.48304748535156
1997-11-26,73.09219360351562
1997-11-27,74.44937133789062
1997-11-28,73.45820617675781
1997-12-01,73.88836669921875
1997-12-02,74.56964874267578
1997-12-03,73.85365295410156
1997-12-04,72.57389831542969
1997-12-05,71.71627044677734
1997-12-08,71.32087707519531
1997-12-09,69.21822357177734
1997-12-10,67.78087615966797
1997-12-11,66.51448822021484
1997-12-12,65.98550415039062
1997-12-15,66.9740219116211
1997-12-16,70.33499908447266
1997-12-17,70.54076385498047
1997-12-18,70.92279052734375
1997-12-19,74.4120101928711
1997-12-22,75.70777130126953
1997-12-23,74.92228698730469
1997-12-24,74.90359497070312
1997-12-25,74.90359497070312
1997-12-26,74.39063262939453
1997-12-29,74.33719635009766
1997-12-30,72.9372329711914
1997-12-31,74.67115020751953
1998-01-01,74.80475616455078
1998-01-02,74.99442291259766
1998-01-05,76.12454986572266
1998-01-06,74.9997787475586
1998-01-07,74.55628204345703
1998-01-08,74.1341781616211
1998-01-09,73.91242218017578
1998-01-12,71.9887924194336
1998-01-13,69.918212890625
1998-01-14,70.93614959716797
1998-01-15,71.00830078125
1998-01-16,70.9307861328125
1998-01-19,72.33076477050781
1998-01-20,72.61395263671875
1998-01-21,72.39491271972656
1998-01-22,71.69226837158203
1998-01-23,71.20065307617188
1998-01-26,71.20065307617188
1998-01-27,70.2922592163086
1998-01-28,69.49877166748047
1998-01-29,68.88157653808594
1998-01-30,72.02619171142578
1998-02-02,72.7235107421875
1998-02-03,73.25518035888672
1998-02-04,74.56695556640625
1998-02-05,76.00436401367188
1998-02-06,75.96695709228516
1998-02-09,75.67304992675781
1998-02-10,74.40401458740234
1998-02-11,73.60784149169922
1998-02-12,73.75747680664062
1998-02-13,79.29586029052734
1998-02-16,79.29586029052734
1998-02-17,82.78777313232422
1998-02-18,81.48933410644531
1998-02-19,81.91146850585938
1998-02-20,81.66297912597656
1998-02-23,82.77708435058594
1998-02-24,81.69502258300781
1998-02-25,82.3442611694336
1998-02-26,81.9034423828125
1998-02-27,82.03704833984375
1998-03-02,84.9571762084961
1998-03-03,81.35575103759766
1998-03-04,83.84310150146484
1998-03-05,83.49044036865234
1998-03-06,83.16178894042969
1998-03-09,84.18771362304688
1998-03-10,82.87060546875
1998-03-11,85.07476043701172
1998-03-12,84.70606994628906
1998-03-13,84.70606994628906
1998-03-16,84.5511245727539
1998-03-17,84.62056732177734
1998-03-18,85.7736587524414
1998-03-19,85.71178436279297
1998-03-20,85.64193725585938
1998-03-23,87.6228256225586
1998-03-24,87.20625305175781
1998-03-25,86.6606216430664
1998-03-26,85.78170776367188
1998-03-27,85.89997863769531
1998-03-30,85.60699462890625
1998-03-31,85.60163879394531
1998-04-01,86.60685729980469
1998-04-02,85.96178436279297
1998-04-03,85.71178436279297
1998-04-06,86.66869354248047
1998-04-07,88.24104309082031
1998-04-08,88.24104309082031
1998-04-09,87.74109649658203
1998-04-10,87.05572509765625
1998-04-13,85.17157745361328
1998-04-14,85.17157745361328
1998-04-15,86.47787475585938
1998-04-16,86.60416412353516
1998-04-17,86.81649780273438
1998-04-20,87.46964263916016
1998-04-21,88.73287963867188
1998-04-22,88.3001708984375
1998-04-23,86.60416412353516
1998-04-24,85.83003997802734
1998-04-27,85.88382720947266
1998-04-28,84.51573181152344
1998-04-29,84.79256439208984
1998-04-30,85.00760650634766
1998-05-01,85.00760650634766
1998-05-04,89.3000717163086
1998-05-05,87.77067565917969
1998-05-06,87.81098175048828
1998-05-07,87.81098175048828
1998-05-08,86.84070587158203
1998-05-11,87.1470947265625
1998-05-12,85.03176879882812
1998-05-13,84.03192901611328
1998-05-14,85.37317657470703
1998-05-15,85.72795867919922
1998-05-18,85.68758392333984
1998-05-19,86.69825744628906
1998-05-20,88.19805908203125
1998-05-21,88.73023223876953
1998-05-22,89.70054626464844
1998-05-25,89.0339584350586
1998-05-26,87.2761459350586
1998-05-27,87.12826538085938
1998-05-28,86.03970336914062
1998-05-29,85.87041473388672
1998-06-01,84.66088104248047
1998-06-02,83.73358917236328
1998-06-03,85.08556365966797
1998-06-04,84.60713195800781
1998-06-05,84.40818786621094
1998-06-08,81.89512634277344
1998-06-09,85.58818054199219
1998-06-10,83.03202819824219
1998-06-11,83.09117126464844
1998-06-12,83.74700164794922
1998-06-15,79.8900146484375
1998-06-16,82.57779693603516
1998-06-17,88.00182342529297
1998-06-18,84.56675720214844
1998-06-19,81.39249420166016
1998-06-22,79.180419921875
1998-06-23,76.02494049072266
1998-06-24,79.25566864013672
1998-06-25,79.43038177490234
1998-06-26,79.66422271728516
1998-06-29,80.2125473022461
1998-06-30,80.61568450927734
1998-07-01,86.73854064941406
1998-07-02,81.02961730957031
1998-07-03,81.7660903930664
1998-07-06,82.28755187988281
1998-07-07,81.76343536376953
1998-07-08,83.7228012084961
1998-07-09,85.99671173095703
1998-07-10,86.78958892822266
1998-07-13,85.11780548095703
1998-07-14,85.48332977294922
1998-07-15,87.24115753173828
1998-07-16,91.34278106689453
1998-07-17,91.47989654541016
1998-07-20,90.45849609375
1998-07-21,90.96113586425781
1998-07-22,90.06336975097656
1998-07-23,88.47755432128906
1998-07-24,88.24104309082031
1998-07-27,87.95611572265625
1998-07-28,88.54209899902344
1998-07-29,92.39102935791016
1998-07-30,92.49855041503906
1998-07-31,91.4341812133789
1998-08-03,89.73008728027344
1998-08-04,89.59568786621094
1998-08-05,89.06085205078125
1998-08-06,88.62003326416016
1998-08-07,88.40766906738281
1998-08-10,86.999267578125
1998-08-11,87.569091796875
1998-08-12,86.80308532714844
1998-08-13,87.40510559082031
1998-08-14,87.13098907470703
1998-08-17,86.95895385742188
1998-08-18,83.75238037109375
1998-08-19,84.53724670410156
1998-08-20,86.2708740234375
1998-08-21,85.80587005615234
1998-08-24,86.7950210571289
1998-08-25,87.19818878173828
1998-08-26,87.19818878173828
1998-08-27,87.07453155517578
1998-08-28,86.07463836669922
1998-08-31,87.3671875
1998-09-01,86.59112548828125
1998-09-02,87.1886978149414
1998-09-03,87.4212417602539
1998-09-04,88.09188079833984
1998-09-07,88.34606170654297
1998-09-08,90.23346710205078
1998-09-09,90.05228424072266
1998-09-10,91.25287628173828
1998-09-11,90.87431335449219
1998-09-14,91.59626007080078
1998-09-15,91.9910888671875
1998-09-16,91.32317352294922
1998-09-17,90.67424011230469
1998-09-18,89.0085678100586
1998-09-21,88.6705322265625
1998-09-22,89.87383270263672
1998-09-23,89.89820098876953
1998-09-24,92.46158599853516
1998-09-25,91.6178970336914
1998-09-28,90.8635025024414
1998-09-29,89.65211486816406
1998-09-30,91.1663818359375
1998-10-01,91.1663818359375
1998-10-02,91.1663818359375
1998-10-05,84.83352661132812
1998-10-06,89.36006927490234
1998-10-07,92.11275482177734
1998-10-08,91.38269805908203
1998-10-09,91.93701934814453
1998-10-12,91.17176055908203
1998-10-13,91.47186279296875
1998-10-14,90.89595031738281
1998-10-15,91.21504211425781
1998-10-16,92.26419067382812
1998-10-19,92.40208435058594
1998-10-20,89.82787322998047
1998-10-21,89.82787322998047
1998-10-22,86.39375305175781
1998-10-23,86.47486114501953
1998-10-26,85.8610610961914
1998-10-27,86.54244995117188
1998-10-28,87.00487518310547
1998-10-29,87.39425659179688
1998-10-30,87.01026153564453
1998-11-02,87.46452331542969
1998-11-03,89.5277328491211
1998-11-04,89.5277328491211
1998-11-05,89.01122283935547
1998-11-06,88.87064361572266
1998-11-09,88.9220199584961
1998-11-10,88.37039947509766
1998-11-11,88.45149993896484
1998-11-12,88.05668640136719
1998-11-13,87.86202239990234
1998-11-16,86.67762756347656
1998-11-17,86.15849304199219
1998-11-18,87.0427017211914
1998-11-19,87.06975555419922
1998-11-20,86.5289535522461
1998-11-23,86.85073852539062
1998-11-24,85.87997436523438
1998-11-25,85.87997436523438
1998-11-26,85.9881362915039
1998-11-27,84.85243225097656
1998-11-30,86.12334442138672
1998-12-01,85.87458038330078
1998-12-02,85.70152282714844
1998-12-03,85.46626281738281
1998-12-04,86.36668395996094
1998-12-07,88.49747467041016
1998-12-08,88.01889038085938
1998-12-09,91.23936462402344
1998-12-10,94.2083969116211
1998-12-11,94.473388671875
1998-12-14,93.8298110961914
1998-12-15,90.89328002929688
1998-12-16,91.23392486572266
1998-12-17,89.77376556396484
1998-12-18,89.77376556396484
1998-12-21,91.12578582763672
1998-12-22,89.6656265258789
1998-12-23,89.9386978149414
1998-12-24,89.50337219238281
1998-12-25,89.50337219238281
1998-12-28,89.88195037841797
1998-12-29,87.67003631591797
1998-12-30,90.85537719726562
1998-12-31,90.04956817626953
1999-01-01,89.77376556396484
1999-01-04,89.90897369384766
1999-01-05,90.04415893554688
1999-01-06,95.01959228515625
1999-01-07,95.56036376953125
1999-01-08,97.07466125488281
1999-01-11,94.1002426147461
1999-01-12,92.91046142578125
1999-01-13,92.37237548828125
1999-01-14,92.45077514648438
1999-01-15,91.28802490234375
1999-01-18,93.01590728759766
1999-01-19,92.16414642333984
1999-01-20,92.16414642333984
1999-01-21,95.45223236083984
1999-01-22,94.10562896728516
1999-01-25,95.61448669433594
1999-01-26,95.61448669433594
1999-01-27,98.02648162841797
1999-01-28,99.29195404052734
1999-01-29,105.01368713378906
1999-02-01,102.21233367919922
1999-02-02,102.42860412597656
1999-02-03,103.74006652832031
1999-02-04,102.21233367919922
1999-02-05,102.05010986328125
1999-02-08,100.6493911743164
1999-02-09,101.13072204589844
1999-02-10,109.22117614746094
1999-02-11,109.24280548095703
1999-02-12,109.7294921875
1999-02-15,106.53877258300781
1999-02-16,105.1867904663086
1999-02-17,105.99794006347656
1999-02-18,104.26736450195312
1999-02-19,104.26736450195312
1999-02-22,103.40210723876953
1999-02-23,101.72562408447266
1999-02-24,102.05010986328125
1999-02-25,101.40113067626953
1999-02-26,99.10269927978516
1999-03-01,110.77057647705078
1999-03-02,110.77057647705078
1999-03-03,115.25116729736328
1999-03-04,114.92125701904297
1999-03-05,115.46204376220703
1999-03-08,113.56920623779297
1999-03-09,115.73246765136719
1999-03-10,115.4052734375
1999-03-11,116.81404876708984
1999-03-12,116.97630310058594
1999-03-15,117.3548583984375
1999-03-16,117.63066101074219
1999-03-17,119.40995788574219
1999-03-18,119.78850555419922
1999-03-19,119.0800552368164
1999-03-22,118.9231948852539
1999-03-23,122.09943389892578
1999-03-24,120.46781921386719
1999-03-25,122.09943389892578
1999-03-26,121.01441955566406
1999-03-29,121.01441955566406
1999-03-30,122.09943389892578
1999-03-31,123.18719482421875
1999-04-01,120.79410552978516
1999-04-02,120.79410552978516
1999-04-05,117.80284881591797
1999-04-06,119.65196228027344
1999-04-07,121.28361511230469
1999-04-08,119.59758758544922
1999-04-09,118.83621215820312
1999-04-12,120.957275390625
1999-04-13,121.28361511230469
1999-04-14,121.28361511230469
1999-04-15,117.77832794189453
1999-04-16,127.20097351074219
1999-04-19,121.01171112060547
1999-04-20,118.29231262207031
1999-04-21,118.2977523803711
1999-04-22,118.56422424316406
1999-04-23,117.94422912597656
1999-04-26,114.21324920654297
1999-04-27,114.21324920654297
1999-04-28,113.07113647460938
1999-04-29,112.472900390625
1999-04-30,112.28250122070312
1999-05-03,109.59036254882812
1999-05-04,110.68354034423828
1999-05-05,111.4993667602539
1999-05-06,111.4939193725586
1999-05-07,110.51496124267578
1999-05-10,113.2506103515625
1999-05-11,118.29231262207031
1999-05-12,123.67669677734375
1999-05-13,126.72232818603516
1999-05-14,123.94864654541016
1999-05-17,120.90290832519531
1999-05-18,119.70636749267578
1999-05-19,119.65196228027344
1999-05-20,121.1204605102539
1999-05-21,122.91525268554688
1999-05-24,124.43807983398438
1999-05-25,127.81007385253906
1999-05-26,125.90653991699219
1999-05-27,123.45915222167969
1999-05-28,121.88460540771484
1999-05-31,124.81878662109375
1999-06-01,127.81007385253906
1999-06-02,124.00299072265625
1999-06-03,123.45915222167969
1999-06-04,124.00299072265625
1999-06-07,125.58019256591797
1999-06-08,121.01171112060547
1999-06-09,122.03414154052734
1999-06-10,122.87448120117188
1999-06-11,121.43860626220703
1999-06-14,120.63912200927734
1999-06-15,122.0368881225586
1999-06-16,125.3843994140625
1999-06-17,130.45326232910156
1999-06-18,130.97000122070312
1999-06-21,131.24737548828125
1999-06-22,132.62881469726562
1999-06-23,128.06846618652344
1999-06-24,124.82691192626953
1999-06-25,125.09070587158203
1999-06-28,128.12551879882812
1999-06-29,130.2303466796875
1999-06-30,129.4988555908203
1999-07-01,130.05352783203125
1999-07-02,131.39151000976562
1999-07-05,132.06863403320312
1999-07-06,130.98089599609375
1999-07-07,131.8972930908203
1999-07-08,132.0359344482422
1999-07-09,129.5178985595703
1999-07-12,130.9455108642578
1999-07-13,132.42758178710938
1999-07-14,134.12173461914062
1999-07-15,132.28073120117188
1999-07-16,130.3173828125
1999-07-19,133.37120056152344
1999-07-20,136.60174560546875
1999-07-21,140.5312957763672
1999-07-22,146.70423889160156
1999-07-23,149.09996032714844
1999-07-26,147.4384765625
1999-07-27,148.47996520996094
1999-07-28,147.5417938232422
