Date,UCOBANK
2004-07-06,13.804953575134277
2004-07-07,13.840351104736328
2004-07-08,13.238597869873047
2004-07-09,13.450980186462402
2004-07-12,13.557172775268555
2004-07-13,13.557172775268555
2004-07-14,13.592572212219238
2004-07-15,13.76955795288086
2004-07-16,14.406708717346191
2004-07-19,14.866872787475586
2004-07-20,14.654488563537598
2004-07-21,14.583695411682129
2004-07-22,15.185449600219727
2004-07-23,14.7606840133667
2004-07-26,14.406708717346191
2004-07-27,14.194324493408203
2004-07-28,14.194324493408203
2004-07-29,14.194324493408203
2004-07-30,14.017334938049316
2004-08-02,14.088132858276367
2004-08-03,14.052736282348633
2004-08-04,13.946541786193848
2004-08-05,14.123528480529785
2004-08-06,13.840351104736328
2004-08-09,13.840351104736328
2004-08-10,13.840351104736328
2004-08-11,13.62796688079834
2004-08-12,13.415584564208984
2004-08-13,13.344789505004883
2004-08-16,13.132406234741211
2004-08-17,13.132406234741211
2004-08-18,13.132406234741211
2004-08-19,13.026211738586426
2004-08-20,12.849225044250488
2004-08-23,12.389060020446777
2004-08-24,12.247469902038574
2004-08-25,12.49525260925293
2004-08-26,12.707637786865234
2004-08-27,12.813828468322754
2004-08-30,13.167799949645996
2004-08-31,13.309391021728516
2004-09-01,13.557172775268555
2004-09-02,13.486376762390137
2004-09-03,13.592572212219238
2004-09-06,13.592572212219238
2004-09-07,13.592572212219238
2004-09-08,13.3801851272583
2004-09-09,13.238597869873047
2004-09-10,13.309391021728516
2004-09-13,13.026211738586426
2004-09-14,12.849225044250488
2004-09-15,12.849225044250488
2004-09-16,13.132406234741211
2004-09-17,13.273993492126465
2004-09-20,13.238597869873047
2004-09-21,13.203198432922363
2004-09-22,13.62796688079834
2004-09-23,13.521773338317871
2004-09-24,13.486376762390137
2004-09-27,13.3801851272583
2004-09-28,13.273993492126465
2004-09-29,13.415584564208984
2004-09-30,13.3801851272583
2004-10-01,13.450980186462402
2004-10-04,13.3801851272583
2004-10-05,14.371309280395508
2004-10-06,14.052736282348633
2004-10-07,14.194324493408203
2004-10-08,14.017334938049316
2004-10-11,14.300520896911621
2004-10-12,13.946541786193848
2004-10-14,13.73415756225586
2004-10-15,14.017334938049316
2004-10-18,13.911144256591797
2004-10-19,13.804953575134277
2004-10-20,13.76955795288086
2004-10-21,13.557172775268555
2004-10-22,13.557172775268555
2004-10-25,13.203198432922363
2004-10-26,13.309391021728516
2004-10-27,13.309391021728516
2004-10-28,13.273993492126465
2004-10-29,13.203198432922363
2004-11-01,13.167799949645996
2004-11-02,13.344789505004883
2004-11-03,13.62796688079834
2004-11-04,13.557172775268555
2004-11-05,13.521773338317871
2004-11-08,13.415584564208984
2004-11-09,13.273993492126465
2004-11-10,13.238597869873047
2004-11-11,13.309391021728516
2004-11-12,13.450980186462402
2004-11-15,13.450980186462402
2004-11-16,13.76955795288086
2004-11-17,16.10577964782715
2004-11-18,17.34468650817871
2004-11-19,16.24736976623535
2004-11-22,16.24736976623535
2004-11-23,16.24736976623535
2004-11-24,16.38895606994629
2004-11-25,16.31816291809082
2004-11-26,16.31816291809082
2004-11-29,16.28276252746582
2004-11-30,16.24736976623535
2004-12-01,16.9553165435791
2004-12-02,17.41547966003418
2004-12-03,17.167701721191406
2004-12-06,17.34468650817871
2004-12-07,17.026105880737305
2004-12-08,16.81372833251953
2004-12-09,16.919918060302734
2004-12-10,16.636735916137695
2004-12-13,16.31816291809082
2004-12-14,16.672134399414062
2004-12-15,16.601341247558594
2004-12-16,16.601341247558594
2004-12-17,16.459753036499023
2004-12-20,16.919918060302734
2004-12-21,17.132301330566406
2004-12-22,17.309288024902344
2004-12-23,20.42424964904785
2004-12-24,20.176469802856445
2004-12-27,21.556962966918945
2004-12-28,21.73394775390625
2004-12-29,21.096799850463867
2004-12-30,23.397621154785156
2004-12-31,26.371004104614258
2005-01-03,26.441797256469727
2005-01-04,25.910831451416016
2005-01-05,24.282560348510742
2005-01-06,23.96398162841797
2005-01-07,24.99050521850586
2005-01-10,25.061304092407227
2005-01-11,23.397621154785156
2005-01-12,21.167593002319336
2005-01-13,24.034780502319336
2005-01-14,23.22064208984375
2005-01-17,23.68080711364746
2005-01-18,23.32682991027832
2005-01-19,22.831270217895508
2005-01-20,22.19411277770996
2005-01-24,21.273784637451172
2005-01-25,21.026004791259766
2005-01-27,21.840145111083984
2005-01-28,22.123321533203125
2005-01-31,21.910940170288086
2005-02-01,21.486167907714844
2005-02-02,22.72507667541504
2005-02-03,22.937458038330078
2005-02-04,22.477296829223633
2005-02-07,22.477296829223633
2005-02-08,22.371105194091797
2005-02-09,22.54808807373047
2005-02-10,22.618885040283203
2005-02-11,22.300308227539062
2005-02-14,22.335708618164062
2005-02-15,21.840145111083984
2005-02-16,21.73394775390625
2005-02-17,21.521570205688477
2005-02-18,22.264911651611328
2005-02-21,21.73394775390625
2005-02-22,23.008255004882812
2005-02-23,22.689680099487305
2005-02-24,22.58348846435547
2005-02-25,22.08792495727539
2005-02-28,23.22064208984375
2005-03-01,22.831270217895508
2005-03-02,23.397621154785156
2005-03-03,24.31795310974121
2005-03-04,23.9285831451416
2005-03-07,24.388748168945312
2005-03-08,24.424148559570312
2005-03-09,23.50381851196289
2005-03-10,24.56574058532715
2005-03-11,24.10556983947754
2005-03-14,23.61001205444336
2005-03-15,23.043651580810547
2005-03-16,23.14984703063965
2005-03-17,22.902061462402344
2005-03-18,22.54808807373047
2005-03-21,22.54808807373047
2005-03-22,21.415374755859375
2005-03-23,20.636634826660156
2005-03-24,21.061403274536133
2005-03-28,20.95521354675293
2005-03-29,19.857894897460938
2005-03-30,20.60123634338379
2005-03-31,21.202993392944336
2005-04-01,21.804746627807617
2005-04-04,21.804746627807617
2005-04-05,21.13219451904297
2005-04-06,21.202993392944336
2005-04-07,21.62775993347168
2005-04-08,21.73394775390625
2005-04-11,21.344581604003906
2005-04-12,21.592363357543945
2005-04-13,21.62775993347168
2005-04-15,21.13219451904297
2005-04-18,20.77822494506836
2005-04-19,20.141075134277344
2005-04-20,20.672035217285156
2005-04-21,20.742828369140625
2005-04-22,20.95521354675293
2005-04-25,20.77822494506836
2005-04-26,21.238391876220703
2005-04-27,20.849021911621094
2005-04-28,20.707429885864258
2005-04-29,19.92868995666504
2005-05-02,19.680908203125
2005-05-03,19.680908203125
2005-05-04,19.89328956604004
2005-05-05,20.141075134277344
2005-05-06,19.751705169677734
2005-05-09,20.42424964904785
2005-05-10,20.35345458984375
2005-05-11,20.03487777709961
2005-05-12,19.964086532592773
2005-05-13,19.964086532592773
2005-05-16,19.964086532592773
2005-05-17,19.680908203125
2005-05-18,19.89328956604004
2005-05-19,19.857894897460938
2005-05-20,19.6455078125
2005-05-23,19.5747127532959
2005-05-24,19.716304779052734
2005-05-25,19.787099838256836
2005-05-26,19.680908203125
2005-05-27,19.6455078125
2005-05-30,19.787099838256836
2005-05-31,19.92868995666504
2005-06-01,20.259002685546875
2005-06-02,20.222301483154297
2005-06-03,20.295698165893555
2005-06-06,20.589309692382812
2005-06-07,21.286630630493164
2005-06-08,21.653640747070312
2005-06-09,21.396732330322266
2005-06-10,21.10312271118164
2005-06-13,21.029722213745117
2005-06-14,21.029722213745117
2005-06-15,21.029722213745117
2005-06-16,20.442506790161133
2005-06-17,20.405803680419922
2005-06-20,20.148893356323242
2005-06-21,19.965391159057617
2005-06-22,19.85528564453125
2005-06-23,20.699413299560547
2005-06-24,20.515907287597656
2005-06-27,19.928688049316406
2005-06-28,19.85528564453125
2005-06-29,19.85528564453125
2005-06-30,19.78188705444336
2005-07-01,20.038793563842773
2005-07-04,20.18559455871582
2005-07-05,20.11219596862793
2005-07-06,20.626008987426758
2005-07-07,20.18559455871582
2005-07-08,20.222301483154297
2005-07-11,20.259002685546875
2005-07-12,19.965391159057617
2005-07-13,20.18559455871582
2005-07-14,20.07549285888672
2005-07-15,20.002090454101562
2005-07-18,20.07549285888672
2005-07-19,20.882919311523438
2005-07-20,21.43343734741211
2005-07-21,22.167455673217773
2005-07-22,22.49776840209961
2005-07-25,22.93817710876465
2005-07-26,22.93817710876465
2005-07-27,22.7913761138916
2005-07-28,22.7913761138916
2005-07-29,22.754667282104492
2005-08-01,22.167455673217773
2005-08-02,22.020652770996094
2005-08-03,21.947248458862305
2005-08-04,21.616941452026367
2005-08-05,21.763742446899414
2005-08-08,21.470136642456055
2005-08-09,21.396732330322266
2005-08-10,21.580236434936523
2005-08-11,21.947248458862305
2005-08-12,21.837146759033203
2005-08-16,22.828073501586914
2005-08-17,23.598798751831055
2005-08-18,23.451993942260742
2005-08-19,23.378589630126953
2005-08-22,24.112611770629883
2005-08-23,23.048282623291016
2005-08-24,22.64457130432129
2005-08-25,23.26848793029785
2005-08-26,23.67220115661621
2005-08-29,23.048282623291016
2005-08-30,22.97488021850586
2005-08-31,22.93817710876465
2005-09-01,22.93817710876465
2005-09-02,23.378589630126953
2005-09-05,23.26848793029785
2005-09-06,23.378589630126953
2005-09-08,23.231788635253906
2005-09-09,23.451993942260742
2005-09-12,23.67220115661621
2005-09-13,23.635499954223633
2005-09-14,24.039209365844727
2005-09-15,24.442920684814453
2005-09-16,24.29611587524414
2005-09-19,24.112611770629883
2005-09-20,23.562095642089844
2005-09-21,22.828073501586914
2005-09-22,21.470136642456055
2005-09-23,22.094057083129883
2005-09-26,22.387662887573242
2005-09-27,22.424362182617188
2005-09-28,22.64457130432129
2005-09-29,22.20415687561035
2005-09-30,22.057350158691406
2005-10-03,21.983949661254883
2005-10-04,22.60787010192871
2005-10-05,22.571168899536133
2005-10-06,22.240859985351562
2005-10-07,21.983949661254883
2005-10-10,21.7270450592041
2005-10-11,22.167455673217773
2005-10-13,21.7270450592041
2005-10-14,21.32332992553711
2005-10-17,20.919618606567383
2005-10-18,20.66271209716797
2005-10-19,20.07549285888672
2005-10-20,19.561677932739258
2005-10-21,19.85528564453125
2005-10-24,19.891992568969727
2005-10-25,19.891992568969727
2005-10-26,19.965391159057617
2005-10-27,19.598379135131836
2005-10-28,19.121261596679688
2005-10-31,19.047868728637695
2005-11-02,19.708484649658203
2005-11-04,19.708484649658203
2005-11-07,19.78188705444336
2005-11-08,20.222301483154297
2005-11-09,19.85528564453125
2005-11-10,19.78188705444336
2005-11-11,19.745182037353516
2005-11-14,19.818584442138672
2005-11-16,19.818584442138672
2005-11-17,19.708484649658203
2005-11-18,19.524978637695312
2005-11-21,19.157968521118164
2005-11-22,18.827655792236328
2005-11-23,18.754255294799805
2005-11-24,18.827655792236328
2005-11-25,18.68085289001465
2005-11-28,18.79095458984375
2005-11-29,18.570749282836914
2005-11-30,18.570749282836914
2005-12-01,18.570749282836914
2005-12-02,18.68085289001465
2005-12-05,18.53404998779297
2005-12-06,18.4239444732666
2005-12-07,18.35054588317871
2005-12-08,18.313838958740234
2005-12-09,18.24043846130371
2005-12-12,18.27713966369629
2005-12-13,18.71755599975586
2005-12-14,18.974462509155273
2005-12-15,18.79095458984375
2005-12-16,19.231369018554688
2005-12-19,19.047868728637695
2005-12-20,18.864360809326172
2005-12-21,18.754255294799805
2005-12-22,18.570749282836914
2005-12-23,18.53404998779297
2005-12-26,18.387243270874023
2005-12-27,18.4239444732666
2005-12-28,18.497346878051758
2005-12-29,18.387243270874023
2005-12-30,18.497346878051758
2006-01-02,19.451576232910156
2006-01-03,19.85528564453125
2006-01-04,20.222301483154297
2006-01-05,20.882919311523438
2006-01-06,20.736112594604492
2006-01-09,20.47920799255371
2006-01-10,20.5526065826416
2006-01-12,20.405803680419922
2006-01-13,20.038793563842773
2006-01-16,19.671781539916992
2006-01-17,19.4882755279541
2006-01-18,19.378171920776367
2006-01-19,19.818584442138672
2006-01-20,19.635082244873047
2006-01-23,19.41487693786621
2006-01-24,19.378171920776367
2006-01-25,19.4882755279541
2006-01-27,19.891992568969727
2006-01-30,19.341472625732422
2006-01-31,19.121261596679688
2006-02-01,18.79095458984375
2006-02-02,19.121261596679688
2006-02-03,19.047868728637695
2006-02-06,19.047868728637695
2006-02-07,19.157968521118164
2006-02-08,19.047868728637695
2006-02-10,19.084562301635742
2006-02-13,19.231369018554688
2006-02-14,19.157968521118164
2006-02-15,19.084562301635742
2006-02-16,18.71755599975586
2006-02-17,18.644149780273438
2006-02-20,18.60744857788086
2006-02-21,18.53404998779297
2006-02-22,18.53404998779297
2006-02-23,18.460647583007812
2006-02-24,19.341472625732422
2006-02-27,19.524978637695312
2006-02-28,19.41487693786621
2006-03-01,19.41487693786621
2006-03-02,19.524978637695312
2006-03-03,19.561677932739258
2006-03-06,19.4882755279541
2006-03-07,19.304771423339844
2006-03-08,19.011157989501953
2006-03-09,18.90105628967285
2006-03-10,18.79095458984375
2006-03-13,18.71755599975586
2006-03-14,18.60744857788086
2006-03-16,18.497346878051758
2006-03-17,18.27713966369629
2006-03-20,18.313838958740234
2006-03-21,18.387243270874023
2006-03-22,18.35054588317871
2006-03-23,18.35054588317871
2006-03-24,18.35054588317871
2006-03-27,20.259002685546875
2006-03-28,19.85528564453125
2006-03-29,19.708484649658203
2006-03-30,19.231369018554688
2006-03-31,19.451576232910156
2006-04-03,19.965391159057617
2006-04-04,20.699413299560547
2006-04-05,20.589309692382812
2006-04-07,19.928688049316406
2006-04-10,19.891992568969727
2006-04-12,19.78188705444336
2006-04-13,19.4882755279541
2006-04-17,19.378171920776367
2006-04-18,19.85528564453125
2006-04-19,19.818584442138672
2006-04-20,19.708484649658203
2006-04-21,19.19466781616211
2006-04-24,19.121261596679688
2006-04-25,18.79095458984375
2006-04-26,18.79095458984375
2006-04-27,18.864360809326172
2006-04-28,18.79095458984375
2006-05-02,18.60744857788086
2006-05-03,18.60744857788086
2006-05-04,19.378171920776367
2006-05-05,19.708484649658203
2006-05-08,20.07549285888672
2006-05-09,20.36910057067871
2006-05-10,20.038793563842773
2006-05-11,19.304771423339844
2006-05-12,19.304771423339844
2006-05-15,18.60744857788086
2006-05-16,18.570749282836914
2006-05-17,19.121261596679688
2006-05-18,18.13033676147461
2006-05-19,17.72662353515625
2006-05-22,16.40538215637207
2006-05-23,16.919200897216797
2006-05-24,17.102705001831055
2006-05-25,16.478790283203125
2006-05-26,17.543119430541992
2006-05-29,18.020231246948242
2006-05-30,17.689924240112305
2006-05-31,16.882497787475586
2006-06-01,16.62558937072754
2006-06-02,16.14847755432129
2006-06-05,16.00167465209961
2006-06-06,15.45115852355957
2006-06-07,14.129918098449707
2006-06-08,13.175691604614258
2006-06-09,13.689504623413086
2006-06-12,13.542701721191406
2006-06-13,12.882081985473633
2006-06-14,12.588473320007324
2006-06-15,12.735278129577637
2006-06-16,13.212390899658203
2006-06-19,13.13898754119873
2006-06-20,12.771979331970215
2006-06-21,13.028883934020996
2006-06-22,13.28579330444336
2006-06-23,13.28579330444336
2006-06-26,12.845379829406738
2006-06-27,12.478367805480957
2006-06-28,12.14805793762207
2006-06-29,12.294864654541016
2006-06-30,12.4049654006958
2006-07-03,12.258163452148438
2006-07-04,12.221460342407227
2006-07-05,12.4049654006958
2006-07-06,12.294864654541016
2006-07-07,12.111359596252441
2006-07-10,11.964552879333496
2006-07-11,11.891151428222656
2006-07-12,11.450738906860352
2006-07-13,11.74434757232666
2006-07-14,11.67094612121582
2006-07-17,11.414036750793457
2006-07-18,11.010326385498047
2006-07-19,10.643315315246582
2006-07-20,11.193831443786621
2006-07-21,11.267230987548828
2006-07-24,11.56084156036377
2006-07-25,11.67094612121582
2006-07-26,11.781047821044922
2006-07-27,11.634243965148926
2006-07-28,12.258163452148438
2006-07-31,12.698575019836426
2006-08-01,12.515069007873535
2006-08-02,12.625175476074219
2006-08-03,12.735278129577637
2006-08-04,12.368266105651855
2006-08-07,12.441666603088379
2006-08-08,12.771979331970215
2006-08-09,12.771979331970215
2006-08-10,13.102289199829102
2006-08-11,13.175691604614258
2006-08-14,13.395896911621094
2006-08-16,13.726207733154297
2006-08-17,13.505998611450195
2006-08-18,13.432595252990723
2006-08-21,13.87300968170166
2006-08-22,13.983113288879395
2006-08-23,13.616105079650879
2006-08-24,13.579401969909668
2006-08-25,13.652802467346191
2006-08-28,13.616105079650879
2006-08-29,13.579401969909668
2006-08-30,13.762907981872559
2006-08-31,13.87300968170166
2006-09-01,14.019813537597656
2006-09-04,14.019813537597656
2006-09-05,13.946412086486816
2006-09-06,14.386824607849121
2006-09-07,14.166618347167969
2006-09-08,14.240018844604492
2006-09-11,14.313423156738281
2006-09-12,14.4235258102417
2006-09-13,14.71713638305664
2006-09-14,14.607033729553223
2006-09-15,14.643733024597168
2006-09-18,16.075077056884766
2006-09-19,15.744767189025879
2006-09-20,15.78146743774414
2006-09-21,16.40538215637207
2006-09-22,15.928272247314453
2006-09-25,15.744767189025879
2006-09-26,16.00167465209961
2006-09-27,16.331985473632812
2006-09-28,16.882497787475586
2006-09-29,16.662290573120117
2006-10-03,16.662290573120117
2006-10-04,16.44208526611328
2006-10-05,16.809097290039062
2006-10-06,16.809097290039062
2006-10-09,16.955904006958008
2006-10-10,17.322914123535156
2006-10-11,16.662290573120117
2006-10-12,17.102705001831055
2006-10-13,16.69899559020996
2006-10-16,16.69899559020996
2006-10-17,16.69899559020996
2006-10-18,16.882497787475586
2006-10-19,16.58889389038086
2006-10-20,16.111774444580078
2006-10-23,16.40538215637207
2006-10-26,16.58889389038086
2006-10-27,16.735692977905273
2006-10-30,17.3596134185791
2006-10-31,17.02930450439453
2006-11-01,17.39631462097168
2006-11-02,17.102705001831055
2006-11-03,16.735692977905273
2006-11-06,16.552188873291016
2006-11-07,16.295286178588867
2006-11-08,16.515491485595703
2006-11-09,16.552188873291016
2006-11-10,16.515491485595703
2006-11-13,16.44208526611328
2006-11-14,16.368682861328125
2006-11-15,16.845800399780273
2006-11-16,16.62558937072754
2006-11-17,16.295286178588867
2006-11-20,15.891570091247559
2006-11-21,15.964973449707031
2006-11-22,15.928272247314453
2006-11-23,16.038372039794922
2006-11-24,16.14847755432129
2006-11-27,16.14847755432129
2006-11-28,16.14847755432129
2006-11-29,16.295286178588867
2006-11-30,16.62558937072754
2006-12-01,16.772396087646484
2006-12-04,16.845800399780273
2006-12-05,16.58889389038086
2006-12-06,16.40538215637207
2006-12-07,16.331985473632812
2006-12-08,16.14847755432129
2006-12-11,16.14847755432129
2006-12-12,15.120848655700684
2006-12-13,15.157546997070312
2006-12-14,15.52456283569336
2006-12-15,15.634660720825195
2006-12-18,15.671364784240723
2006-12-19,15.45115852355957
2006-12-20,15.341055870056152
2006-12-21,15.23094654083252
2006-12-22,15.26765251159668
2006-12-26,15.52456283569336
2006-12-27,15.561260223388672
2006-12-28,15.59796142578125
2006-12-29,15.561260223388672
2007-01-02,15.744767189025879
2007-01-03,16.331985473632812
2007-01-04,16.845800399780273
2007-01-05,16.735692977905273
2007-01-08,16.662290573120117
2007-01-09,16.58889389038086
2007-01-10,16.515491485595703
2007-01-11,16.40538215637207
2007-01-12,16.772396087646484
2007-01-15,17.06600570678711
2007-01-16,17.286211013793945
2007-01-17,17.322914123535156
2007-01-18,17.72662353515625
2007-01-19,17.286211013793945
2007-01-22,17.39631462097168
2007-01-23,16.955904006958008
2007-01-24,16.919200897216797
2007-01-25,16.882497787475586
2007-01-29,17.06600570678711
2007-01-31,16.99260139465332
2007-02-01,17.02930450439453
2007-02-02,17.249507904052734
2007-02-05,18.313838958740234
2007-02-06,18.387243270874023
2007-02-07,18.644149780273438
2007-02-08,18.313838958740234
2007-02-09,18.313838958740234
2007-02-12,17.21280860900879
2007-02-13,16.809097290039062
2007-02-14,16.662290573120117
2007-02-15,16.845800399780273
2007-02-19,16.69899559020996
2007-02-20,16.478790283203125
2007-02-21,16.295286178588867
2007-02-22,16.038372039794922
2007-02-23,15.85486888885498
2007-02-26,16.075077056884766
2007-02-27,16.00167465209961
2007-02-28,15.634660720825195
2007-03-01,15.634660720825195
2007-03-02,15.52456283569336
2007-03-05,14.313423156738281
2007-03-06,14.680434226989746
2007-03-07,14.460227012634277
2007-03-08,14.827242851257324
2007-03-09,15.30435562133789
2007-03-12,15.084146499633789
2007-03-13,15.26765251159668
2007-03-14,14.313423156738281
2007-03-15,14.71713638305664
2007-03-16,15.194250106811523
2007-03-19,15.41445541381836
2007-03-20,15.78146743774414
2007-03-21,16.662290573120117
2007-03-22,17.12299919128418
2007-03-23,17.161394119262695
2007-03-26,16.623899459838867
2007-03-28,16.316762924194336
2007-03-29,16.43193817138672
2007-03-30,16.508724212646484
2007-04-02,15.740875244140625
2007-04-03,15.740875244140625
2007-04-04,15.66408920288086
2007-04-05,15.932835578918457
2007-04-09,16.124799728393555
2007-04-10,16.163190841674805
2007-04-11,16.163190841674805
2007-04-12,15.587305068969727
2007-04-13,16.163190841674805
2007-04-16,16.777467727661133
2007-04-17,17.12299919128418
2007-04-18,17.276573181152344
2007-04-19,17.276573181152344
2007-04-20,17.23818016052246
2007-04-23,17.62210464477539
2007-04-24,17.92923927307129
2007-04-25,17.967632293701172
2007-04-26,18.505128860473633
2007-04-27,18.274768829345703
2007-04-30,18.428342819213867
2007-05-03,18.466737747192383
2007-05-04,18.197988510131836
2007-05-07,18.428342819213867
2007-05-08,18.197988510131836
2007-05-09,18.428342819213867
2007-05-10,18.044416427612305
2007-05-11,18.006023406982422
2007-05-14,17.967632293701172
2007-05-15,17.92923927307129
2007-05-16,19.272977828979492
2007-05-17,19.234582901000977
2007-05-18,19.157798767089844
2007-05-21,19.34975814819336
2007-05-22,19.157798767089844
2007-05-23,18.88905143737793
2007-05-24,18.5819149017334
2007-05-25,18.543519973754883
2007-05-28,18.850656509399414
2007-05-29,18.88905143737793
2007-05-30,18.3515567779541
2007-05-31,18.428342819213867
2007-06-01,18.505128860473633
2007-06-04,18.31316375732422
2007-06-05,18.735477447509766
2007-06-06,18.3515567779541
2007-06-07,18.15959358215332
2007-06-08,17.660493850708008
2007-06-11,17.698883056640625
2007-06-12,17.506921768188477
2007-06-13,17.545316696166992
2007-06-14,17.814064025878906
2007-06-15,17.698883056640625
2007-06-18,17.583711624145508
2007-06-19,17.85245704650879
2007-06-20,18.274768829345703
