Date,TATACHEM
1996-12-25,6.411445617675781
1996-12-26,6.645062446594238
1996-12-27,6.645062446594238
1996-12-30,6.645062446594238
1996-12-31,6.274242877960205
1997-01-01,6.713664531707764
1997-01-02,6.67843770980835
1997-01-03,6.661748886108398
1997-01-06,6.78411865234375
1997-01-07,6.793389797210693
1997-01-08,7.082626819610596
1997-01-09,7.034421443939209
1997-01-10,7.201290130615234
1997-01-13,7.1586456298828125
1997-01-14,7.086337089538574
1997-01-15,7.581377029418945
1997-01-16,7.245786190032959
1997-01-17,7.14752197265625
1997-01-20,6.9843597412109375
1997-01-21,6.7062482833862305
1997-01-22,6.886094570159912
1997-01-23,6.886094570159912
1997-01-24,6.769285678863525
1997-01-27,6.817492961883545
1997-01-28,6.752598762512207
1997-01-29,6.993630409240723
1997-01-30,6.7804107666015625
1997-01-31,6.556065559387207
1997-02-03,6.420716762542725
1997-02-04,6.346553802490234
1997-02-05,6.522693157196045
1997-02-06,6.530109405517578
1997-02-07,6.51156759262085
1997-02-10,6.504151344299316
1997-02-11,6.51156759262085
1997-02-12,6.635791301727295
1997-02-13,6.754454135894775
1997-02-14,6.674726963043213
1997-02-17,6.732204914093018
1997-02-18,6.57275390625
1997-02-19,6.58758544921875
1997-02-20,6.530109405517578
1997-02-21,6.478194713592529
1997-02-24,6.448527812957764
1997-02-25,6.313181400299072
1997-02-26,6.389198303222656
1997-02-27,6.54679536819458
1997-02-28,6.721080780029297
1997-03-03,6.798952102661133
1997-03-04,6.66360330581665
1997-03-05,6.743327617645264
1997-03-06,6.752598762512207
1997-03-07,6.752598762512207
1997-03-10,6.622812271118164
1997-03-11,6.365095138549805
1997-03-12,6.381780624389648
1997-03-13,6.253849029541016
1997-03-14,6.248286247253418
1997-03-17,6.164853096008301
1997-03-18,6.116646766662598
1997-03-19,6.157435417175293
1997-03-20,6.162997722625732
1997-03-21,6.220475196838379
1997-03-24,6.220475196838379
1997-03-25,6.220475196838379
1997-03-26,6.279806613922119
1997-03-27,6.324304103851318
1997-03-28,6.324304103851318
1997-03-31,5.871906757354736
1997-04-01,5.98685884475708
1997-04-02,6.129624366760254
1997-04-03,6.166706562042236
1997-04-04,6.096251964569092
1997-04-07,6.053605556488037
1997-04-08,6.053605556488037
1997-04-09,6.0480451583862305
1997-04-10,5.881175994873047
1997-04-11,5.855220794677734
1997-04-14,5.855220794677734
1997-04-15,5.842242240905762
1997-04-16,5.842242240905762
1997-04-17,5.903425216674805
1997-04-18,5.903425216674805
1997-04-21,5.940507411956787
1997-04-22,5.983152389526367
1997-04-23,6.016525745391846
1997-04-24,5.981296539306641
1997-04-25,5.938652992248535
1997-04-28,5.7884721755981445
1997-04-29,5.718016624450684
1997-04-30,5.951632499694824
1997-05-01,5.951632499694824
1997-05-02,5.921967029571533
1997-05-05,5.845949172973633
1997-05-06,5.858927249908447
1997-05-07,5.840386390686035
1997-05-08,5.827408790588379
1997-05-09,5.844095706939697
1997-05-12,5.827408790588379
1997-05-13,5.777347087860107
1997-05-14,5.814427852630615
1997-05-15,5.7198710441589355
1997-05-16,5.784764766693115
1997-05-19,5.860781669616699
1997-05-20,5.858927249908447
1997-05-21,5.870052337646484
1997-05-22,5.851511001586914
1997-05-23,5.881175994873047
1997-05-26,5.83482551574707
1997-05-27,5.855220794677734
1997-05-28,5.83297061920166
1997-05-29,5.857074737548828
1997-05-30,5.862636089324951
1997-06-02,5.87376070022583
1997-06-03,5.907134056091309
1997-06-04,5.816283702850342
1997-06-05,5.727286338806152
1997-06-06,5.768077373504639
1997-06-09,5.779201030731201
1997-06-10,5.627164363861084
1997-06-11,5.556712627410889
1997-06-12,5.632728576660156
1997-06-13,5.573396682739258
1997-06-16,5.4658613204956055
1997-06-17,5.4788384437561035
1997-06-18,5.658684730529785
1997-06-19,5.77363920211792
1997-06-20,6.112936019897461
1997-06-23,6.541234493255615
1997-06-24,6.569043159484863
1997-06-25,6.620957851409912
1997-06-26,6.754454135894775
1997-06-27,6.633937835693359
1997-06-30,6.66360330581665
1997-07-01,6.650624752044678
1997-07-02,6.9750895500183105
1997-07-03,7.03998327255249
1997-07-04,7.138251304626465
1997-07-07,7.112293720245361
1997-07-08,6.815638542175293
1997-07-09,7.171623706817627
1997-07-10,7.088190078735352
1997-07-11,6.789682865142822
1997-07-14,6.415154933929443
1997-07-15,6.233452796936035
1997-07-16,6.337283134460449
1997-07-17,6.391050815582275
1997-07-18,6.391050815582275
1997-07-21,6.448527812957764
1997-07-22,6.559772968292236
1997-07-23,6.958404064178467
1997-07-24,6.9639668464660645
1997-07-25,6.908342361450195
1997-07-28,6.908342361450195
1997-07-29,6.952841281890869
1997-07-30,6.917613983154297
1997-07-31,6.934300899505615
1997-08-01,6.949134349822998
1997-08-04,7.370012283325195
1997-08-05,7.81128454208374
1997-08-06,7.992985725402832
1997-08-07,7.560985088348389
1997-08-08,7.577670574188232
1997-08-11,7.542440891265869
1997-08-12,7.258768081665039
1997-08-13,7.064087390899658
1997-08-14,6.876822471618652
1997-08-15,6.876822471618652
1997-08-18,6.724787712097168
1997-08-19,6.268680572509766
1997-08-20,6.4466753005981445
1997-08-21,6.359531879425049
1997-08-22,6.263120651245117
1997-08-25,6.424426078796387
1997-08-26,6.361385345458984
1997-08-27,6.465214252471924
1997-08-28,6.248286247253418
1997-08-29,6.031358242034912
1997-09-01,5.981296539306641
1997-09-02,5.623458385467529
1997-09-03,5.682788848876953
1997-09-04,5.686497211456299
1997-09-05,5.690203666687012
1997-09-08,5.695767402648926
1997-09-09,5.71060037612915
1997-09-10,5.73470401763916
1997-09-11,5.779201030731201
1997-09-12,5.786618709564209
1997-09-15,5.769930839538574
1997-09-16,5.764369010925293
1997-09-17,5.775493621826172
1997-09-18,5.638290882110596
1997-09-19,5.621603488922119
1997-09-22,5.567837238311768
1997-09-23,5.571544647216797
1997-09-24,5.638290882110596
1997-09-25,5.6623945236206055
1997-09-26,5.6772260665893555
1997-09-29,5.725433826446533
1997-09-30,5.775493621826172
1997-10-01,5.7662224769592285
1997-10-02,5.7662224769592285
1997-10-03,5.7662224769592285
1997-10-06,5.7662224769592285
1997-10-07,5.7662224769592285
1997-10-08,5.7662224769592285
1997-10-09,5.946070194244385
1997-10-10,5.903425216674805
1997-10-13,6.0480451583862305
1997-10-14,5.8496575355529785
1997-10-15,5.990567684173584
1997-10-16,5.957195281982422
1997-10-17,5.9627556800842285
1997-10-20,5.77178430557251
1997-10-21,5.74953556060791
1997-10-22,5.723576545715332
1997-10-23,5.79218053817749
1997-10-24,5.686497211456299
1997-10-27,5.536316871643066
1997-10-28,5.234098434448242
1997-10-29,5.47698450088501
1997-10-30,5.482547760009766
1997-10-31,5.482547760009766
1997-11-03,5.451026916503906
1997-11-04,5.632728576660156
1997-11-05,5.571544647216797
1997-11-06,5.538169860839844
1997-11-07,5.515920639038086
1997-11-10,5.5233378410339355
1997-11-11,5.378718376159668
1997-11-12,5.197017192840576
1997-11-13,5.072792053222656
1997-11-14,5.072792053222656
1997-11-17,5.195163726806641
1997-11-18,5.133977890014648
1997-11-19,5.10060453414917
1997-11-20,5.0950422286987305
1997-11-21,5.106165885925293
1997-11-24,4.998629570007324
1997-11-25,5.083917140960693
1997-11-26,5.228536128997803
1997-11-27,5.640146255493164
1997-11-28,5.499233245849609
1997-12-01,5.441756248474121
1997-12-02,5.386134624481201
1997-12-03,5.417653560638428
1997-12-04,5.376864910125732
1997-12-05,5.343489646911621
1997-12-08,5.254493236541748
1997-12-09,5.182183742523193
1997-12-10,5.143249034881592
1997-12-11,5.17662239074707
1997-12-12,5.165496826171875
1997-12-15,5.347198009490967
1997-12-16,5.336073398590088
1997-12-17,5.410237789154053
1997-12-18,5.3657402992248535
1997-12-19,5.412092685699463
1997-12-22,5.484401702880859
1997-12-23,5.43804931640625
1997-12-24,5.469567775726318
1997-12-25,5.469567775726318
1997-12-26,5.456590175628662
1997-12-29,5.6772260665893555
1997-12-30,5.5233378410339355
1997-12-31,5.578959941864014
1998-01-01,5.540023326873779
1998-01-02,5.57525110244751
1998-01-05,5.556712627410889
1998-01-06,5.484401702880859
1998-01-07,5.484401702880859
1998-01-08,5.334219932556152
1998-01-09,5.167351722717285
1998-01-12,5.089480876922607
1998-01-13,5.0653767585754395
1998-01-14,5.098751068115234
1998-01-15,5.054253101348877
1998-01-16,5.044981956481934
1998-01-19,5.10060453414917
1998-01-20,5.067230701446533
1998-01-21,5.122853755950928
1998-01-22,5.0394182205200195
1998-01-23,4.970818042755127
1998-01-26,4.970818042755127
1998-01-27,4.8762617111206055
1998-01-28,4.824344635009766
1998-01-29,4.7594523429870605
1998-01-30,4.7687225341796875
1998-02-02,4.8762617111206055
1998-02-03,4.811365127563477
1998-02-04,4.815074920654297
1998-02-05,4.8076581954956055
1998-02-06,4.776137828826904
1998-02-09,4.755743503570557
1998-02-10,4.642643451690674
1998-02-11,4.631519317626953
1998-02-12,4.616687297821045
1998-02-13,4.592583656311035
1998-02-16,4.592583656311035
1998-02-17,4.596291542053223
1998-02-18,4.627810478210449
1998-02-19,4.629665851593018
1998-02-20,4.5851664543151855
1998-02-23,4.56662654876709
1998-02-24,4.5796051025390625
1998-02-25,4.739056587219238
1998-02-26,4.8836750984191895
1998-02-27,4.948568820953369
1998-03-02,5.197017192840576
1998-03-03,4.841032981872559
1998-03-04,5.104312896728516
1998-03-05,5.069084644317627
1998-03-06,5.052399158477783
1998-03-09,5.1525187492370605
1998-03-10,5.150665760040283
1998-03-11,5.126561641693115
1998-03-12,5.052399158477783
1998-03-13,5.052399158477783
1998-03-16,5.113584518432617
1998-03-17,5.000483512878418
1998-03-18,5.1525187492370605
1998-03-19,5.091334342956543
1998-03-20,5.122853755950928
1998-03-23,5.302699089050293
1998-03-24,5.337926387786865
1998-03-25,5.699476718902588
1998-03-26,5.606770992279053
1998-03-27,5.6772260665893555
1998-03-30,5.551147937774658
1998-03-31,5.4436116218566895
1998-04-01,5.656831741333008
1998-04-02,5.554856777191162
1998-04-03,5.515920639038086
1998-04-06,6.06843900680542
1998-04-07,6.05175256729126
1998-04-08,6.05175256729126
1998-04-09,6.239017486572266
1998-04-10,6.06843900680542
1998-04-13,5.803304672241211
1998-04-14,5.803304672241211
1998-04-15,6.383635997772217
1998-04-16,6.602417945861816
1998-04-17,6.715517997741699
1998-04-20,7.032567977905273
1998-04-21,7.249497413635254
1998-04-22,7.481257438659668
1998-04-23,7.323659896850586
1998-04-24,6.956549167633057
1998-04-27,6.691414833068848
1998-04-28,6.157435417175293
1998-04-29,6.1592912673950195
1998-04-30,6.483756065368652
1998-05-01,6.483756065368652
1998-05-04,6.4967360496521
1998-05-05,6.428133487701416
1998-05-06,6.242724418640137
1998-05-07,6.242724418640137
1998-05-08,6.083272933959961
1998-05-11,6.074002742767334
1998-05-12,5.786618709564209
1998-05-13,5.6772260665893555
1998-05-14,5.864489555358887
1998-05-15,5.725433826446533
1998-05-18,5.964610576629639
1998-05-19,6.042482376098633
1998-05-20,6.361385345458984
1998-05-21,5.98685884475708
1998-05-22,5.964610576629639
1998-05-25,5.981296539306641
1998-05-26,5.742121696472168
1998-05-27,5.764369010925293
1998-05-28,5.653122901916504
1998-05-29,5.488110065460205
1998-06-01,5.540023326873779
1998-06-02,5.360177040100098
1998-06-03,5.480693340301514
1998-06-04,5.399112701416016
1998-06-05,4.91890287399292
1998-06-08,4.816929817199707
1998-06-09,4.9040703773498535
1998-06-10,4.857718467712402
1998-06-11,4.844740867614746
1998-06-12,4.909633159637451
1998-06-15,4.74647331237793
1998-06-16,4.6482062339782715
1998-06-17,4.972671985626221
1998-06-18,4.8428850173950195
1998-06-19,4.687142372131348
1998-06-22,4.568480968475342
1998-06-23,4.6185407638549805
1998-06-24,4.7242255210876465
1998-06-25,4.779847145080566
1998-06-26,4.653768539428711
1998-06-29,4.739056587219238
1998-06-30,4.705684185028076
1998-07-01,4.6463518142700195
1998-07-02,4.609271049499512
1998-07-03,4.48504638671875
1998-07-06,4.549939155578613
1998-07-07,4.600001335144043
1998-07-08,4.638936519622803
1998-07-09,4.637081623077393
1998-07-10,4.677871227264404
1998-07-13,4.666747570037842
1998-07-14,4.64078950881958
1998-07-15,4.642643451690674
1998-07-16,4.698266983032227
1998-07-17,4.66303825378418
1998-07-20,4.6185407638549805
1998-07-21,4.507294178009033
1998-07-22,4.54252290725708
1998-07-23,4.38677978515625
1998-07-24,4.08270788192749
1998-07-27,4.03264856338501
1998-07-28,4.147602081298828
1998-07-29,4.232891082763672
1998-07-30,4.09012508392334
1998-07-31,4.069730758666992
1998-08-03,3.9677555561065674
1998-08-04,3.9306728839874268
1998-08-05,4.0289411544799805
1998-08-06,3.9881491661071777
1998-08-07,3.9343807697296143
1998-08-10,3.9232563972473145
1998-08-11,3.817573308944702
1998-08-12,3.8416764736175537
1998-08-13,3.8342607021331787
1998-08-14,3.7767841815948486
1998-08-17,3.7767841815948486
1998-08-18,3.698911666870117
1998-08-19,3.7248692512512207
1998-08-20,3.8361148834228516
1998-08-21,3.747116804122925
1998-08-24,3.758242607116699
1998-08-25,3.7415547370910645
1998-08-26,3.7415547370910645
1998-08-27,3.7916154861450195
1998-08-28,3.6766631603240967
1998-08-31,3.700765371322632
1998-09-01,3.634019136428833
1998-09-02,3.6154778003692627
1998-09-03,3.5691256523132324
1998-09-04,3.611769437789917
1998-09-07,3.7971787452697754
1998-09-08,3.8138649463653564
1998-09-09,3.817573308944702
1998-09-10,3.8027403354644775
1998-09-11,3.689640522003174
1998-09-14,3.7600960731506348
1998-09-15,3.687788248062134
1998-09-16,3.721160411834717
1998-09-17,3.7600960731506348
1998-09-18,3.669246196746826
1998-09-21,3.652559995651245
1998-09-22,3.589520215988159
1998-09-23,3.6451430320739746
1998-09-24,3.700765371322632
1998-09-25,3.6673924922943115
1998-09-28,3.6544129848480225
1998-09-29,3.574687957763672
1998-09-30,3.57283353805542
1998-10-01,3.57283353805542
1998-10-02,3.57283353805542
1998-10-05,3.3540501594543457
1998-10-06,3.3707377910614014
1998-10-07,3.411527395248413
1998-10-08,3.342926025390625
1998-10-09,3.291011333465576
1998-10-12,3.2298269271850586
1998-10-13,3.0314385890960693
1998-10-14,3.124143123626709
1998-10-15,3.0777907371520996
1998-10-16,3.022167921066284
1998-10-19,3.01475191116333
1998-10-20,2.8256349563598633
1998-10-21,2.8256349563598633
1998-10-22,2.8923823833465576
1998-10-23,2.9220478534698486
1998-10-26,3.1556625366210938
1998-10-27,3.194599151611328
1998-10-28,3.1556625366210938
1998-10-29,3.0685200691223145
1998-10-30,3.1556625366210938
1998-11-02,3.1167263984680176
1998-11-03,3.0407092571258545
1998-11-04,3.0407092571258545
1998-11-05,3.114872932434082
1998-11-06,3.1185812950134277
1998-11-09,3.2502217292785645
1998-11-10,3.2075774669647217
1998-11-11,3.231680154800415
1998-11-12,3.190890312194824
1998-11-13,3.2038698196411133
1998-11-16,3.176058053970337
1998-11-17,3.222409725189209
1998-11-18,3.480128765106201
1998-11-19,3.4671504497528076
1998-11-20,3.424506187438965
1998-11-23,3.3169689178466797
1998-11-24,3.214994192123413
1998-11-25,3.214994192123413
1998-11-26,3.081498861312866
1998-11-27,3.0110437870025635
1998-11-30,2.8923823833465576
1998-12-01,2.9535670280456543
1998-12-02,3.074082851409912
1998-12-03,2.9721076488494873
1998-12-04,2.996211528778076
1998-12-07,3.075937032699585
1998-12-08,3.070375680923462
1998-12-09,3.085206985473633
1998-12-10,3.0777907371520996
1998-12-11,3.1797659397125244
1998-12-14,3.253929853439331
1998-12-15,3.192744493484497
1998-12-16,3.244659423828125
1998-12-17,3.1037485599517822
1998-12-18,3.0907697677612305
1998-12-21,3.300281286239624
1998-12-22,3.2984282970428467
1998-12-23,3.3466339111328125
1998-12-24,3.4300684928894043
1998-12-25,3.4300684928894043
1998-12-28,3.7044742107391357
1998-12-29,3.817573308944702
1998-12-30,4.123498439788818
1998-12-31,3.793470859527588
1999-01-01,3.865779161453247
1999-01-04,3.9306728839874268
1999-01-05,3.977025270462036
1999-01-06,3.9677555561065674
1999-01-07,4.001128196716309
1999-01-08,4.266263008117676
1999-01-11,4.245867729187012
1999-01-12,4.0641679763793945
1999-01-13,3.9862961769104004
1999-01-14,3.819427490234375
1999-01-15,3.5876657962799072
1999-01-18,3.4838380813598633
1999-01-19,3.2057228088378906
1999-01-20,3.2057228088378906
1999-01-21,3.255783796310425
1999-01-22,3.1111652851104736
1999-01-25,3.0388548374176025
1999-01-26,3.0388548374176025
1999-01-27,3.062958240509033
1999-01-28,3.0128977298736572
1999-01-29,2.9331724643707275
1999-02-01,2.836759328842163
1999-02-02,2.7032644748687744
1999-02-03,2.8182179927825928
1999-02-04,2.7440550327301025
1999-02-05,2.6569128036499023
1999-02-08,2.6124143600463867
1999-02-09,2.70697283744812
1999-02-10,2.836759328842163
1999-02-11,2.7644498348236084
1999-02-12,2.6939942836761475
1999-02-15,2.6569128036499023
1999-02-16,2.6142680644989014
1999-02-17,2.725513458251953
1999-02-18,2.7848451137542725
1999-02-19,2.7811367511749268
1999-02-22,2.708826780319214
1999-02-23,2.6532037258148193
1999-02-24,2.740346670150757
1999-02-25,2.695847988128662
1999-02-26,2.6328086853027344
1999-03-01,2.6420798301696777
1999-03-02,2.6420798301696777
1999-03-03,2.70697283744812
1999-03-04,2.6049978733062744
1999-03-05,2.5697708129882812
1999-03-08,2.4066100120544434
1999-03-09,2.391777515411377
1999-03-10,2.5697708129882812
1999-03-11,2.5067312717437744
1999-03-12,2.4659411907196045
1999-03-15,2.412172317504883
1999-03-16,2.6049978733062744
1999-03-17,2.814511299133301
1999-03-18,3.0407092571258545
1999-03-19,3.0685200691223145
1999-03-22,2.8293423652648926
1999-03-23,2.725513458251953
1999-03-24,2.736638307571411
1999-03-25,2.6921403408050537
1999-03-26,2.5957274436950684
1999-03-29,2.5957274436950684
1999-03-30,2.530834197998047
1999-03-31,2.6791610717773438
1999-04-01,2.6142680644989014
1999-04-02,2.6142680644989014
1999-04-05,2.4659411907196045
1999-04-06,2.4844813346862793
1999-04-07,2.4659411907196045
1999-04-08,2.4566705226898193
1999-04-09,2.32873797416687
1999-04-12,2.350986957550049
1999-04-13,2.261990547180176
1999-04-14,2.261990547180176
1999-04-15,2.2564289569854736
1999-04-16,2.4381308555603027
1999-04-19,2.261990547180176
1999-04-20,2.1970980167388916
1999-04-21,2.2249088287353516
1999-04-22,2.1878273487091064
1999-04-23,2.1637237071990967
1999-04-26,1.9912937879562378
1999-04-27,1.9912937879562378
1999-04-28,2.1006851196289062
1999-04-29,2.0802903175354004
1999-04-30,2.2471582889556885
1999-05-03,2.1359126567840576
1999-05-04,2.2249088287353516
1999-05-05,2.2063679695129395
1999-05-06,2.261990547180176
1999-05-07,2.2249088287353516
1999-05-10,2.3546948432922363
1999-05-11,2.5438127517700195
1999-05-12,2.521563768386841
1999-05-13,2.5957274436950684
1999-05-14,2.6068520545959473
1999-05-17,2.6049978733062744
1999-05-18,2.814511299133301
1999-05-19,2.897944927215576
1999-05-20,2.70697283744812
1999-05-21,2.5438127517700195
1999-05-24,2.5846028327941895
1999-05-25,2.70697283744812
1999-05-26,2.6031434535980225
1999-05-27,2.41031813621521
1999-05-28,2.27126145362854
1999-05-31,2.4084649085998535
1999-06-01,2.3472793102264404
1999-06-02,2.3361544609069824
1999-06-03,2.330592155456543
1999-06-04,2.4566705226898193
1999-06-07,2.6328086853027344
1999-06-08,2.8441758155822754
1999-06-09,2.617976427078247
1999-06-10,2.599435567855835
1999-06-11,2.5197091102600098
1999-06-14,2.43998384475708
1999-06-15,2.462232828140259
1999-06-16,2.5530829429626465
1999-06-17,2.5957274436950684
1999-06-18,2.7143890857696533
1999-06-21,2.9331724643707275
1999-06-22,2.935026168823242
1999-06-23,2.8386130332946777
1999-06-24,2.7737200260162354
1999-06-25,2.797822952270508
1999-06-28,2.847883701324463
1999-06-29,2.912776470184326
1999-06-30,2.8997981548309326
1999-07-01,2.857154369354248
1999-07-02,2.9405879974365234
1999-07-05,3.075937032699585
1999-07-06,3.0796456336975098
1999-07-07,2.925755500793457
