Date,TATACONSUM
1996-10-08,12.9425048828125
1996-10-09,13.015524864196777
1996-10-10,13.585097312927246
1996-10-11,13.725303649902344
1996-10-14,13.243355751037598
1996-10-15,13.462422370910645
1996-10-16,13.202466011047363
1996-10-17,13.260880470275879
1996-10-18,13.260880470275879
1996-10-21,13.260880470275879
1996-10-22,13.360193252563477
1996-10-23,14.026156425476074
1996-10-24,13.79248332977295
1996-10-25,13.544207572937012
1996-10-28,13.599701881408691
1996-10-29,13.135283470153809
1996-10-30,13.135283470153809
1996-10-31,13.351428985595703
1996-11-01,13.196619987487793
1996-11-04,13.152809143066406
1996-11-05,13.079779624938965
1996-11-06,12.960026741027832
1996-11-07,13.144044876098633
1996-11-08,13.088549613952637
1996-11-11,13.138203620910645
1996-11-12,13.138203620910645
1996-11-13,13.135283470153809
1996-11-14,12.962949752807617
1996-11-15,12.971711158752441
1996-11-18,12.73512077331543
1996-11-19,12.521893501281738
1996-11-20,12.115888595581055
1996-11-21,11.747854232788086
1996-11-22,11.525863647460938
1996-11-25,11.51418399810791
1996-11-26,11.268826484680176
1996-11-27,11.070208549499512
1996-11-28,10.938767433166504
1996-11-29,11.114015579223633
1996-12-02,11.10817813873291
1996-12-03,11.216248512268066
1996-12-04,11.07896900177002
1996-12-05,11.114015579223633
1996-12-06,11.289278030395508
1996-12-09,11.312641143798828
1996-12-10,11.341851234436035
1996-12-11,11.803353309631348
1996-12-12,11.385662078857422
1996-12-13,11.105257987976074
1996-12-16,11.011787414550781
1996-12-17,10.789798736572266
1996-12-18,11.070208549499512
1996-12-19,11.099416732788086
1996-12-20,11.333087921142578
1996-12-23,11.295116424560547
1996-12-24,11.295116424560547
1996-12-25,11.295116424560547
1996-12-26,11.753698348999023
1996-12-27,11.753698348999023
1996-12-30,11.753698348999023
1996-12-31,11.680676460266113
1997-01-01,12.498525619506836
1997-01-02,12.571548461914062
1997-01-03,12.612441062927246
1997-01-06,12.501446723937988
1997-01-07,12.010735511779785
1997-01-08,12.445948600769043
1997-01-09,13.015524864196777
1997-01-10,13.404004096984863
1997-01-13,14.221855163574219
1997-01-14,14.40002727508545
1997-01-15,15.40773868560791
1997-01-16,14.586968421936035
1997-01-17,14.163435935974121
1997-01-20,13.76035213470459
1997-01-21,13.09438705444336
1997-01-22,13.699014663696289
1997-01-23,13.699014663696289
1997-01-24,13.219986915588379
1997-01-27,13.663963317871094
1997-01-28,13.804167747497559
1997-01-29,13.982341766357422
1997-01-30,13.64059829711914
1997-01-31,13.173253059387207
1997-02-03,12.860716819763184
1997-02-04,12.881162643432617
1997-02-05,12.945423126220703
1997-02-06,13.079779624938965
1997-02-07,13.500394821166992
1997-02-10,13.666886329650879
1997-02-11,13.666886329650879
1997-02-12,13.961895942687988
1997-02-13,13.71654224395752
1997-02-14,13.50623893737793
1997-02-17,13.474106788635254
1997-02-18,13.071020126342773
1997-02-19,13.243355751037598
1997-02-20,13.257959365844727
1997-02-21,13.091466903686523
1997-02-24,12.618284225463867
1997-02-25,12.443026542663574
1997-02-26,12.720515251159668
1997-02-27,13.041814804077148
1997-02-28,13.722382545471191
1997-03-03,14.890741348266602
1997-03-04,14.733013153076172
1997-03-05,15.390215873718262
1997-03-06,15.5158109664917
1997-03-07,15.5158109664917
1997-03-10,15.165305137634277
1997-03-11,14.715486526489258
1997-03-12,14.954998970031738
1997-03-13,14.80019474029541
1997-03-14,14.861531257629395
1997-03-17,14.937478065490723
1997-03-18,15.223726272583008
1997-03-19,14.838166236877441
1997-03-20,14.69504165649414
1997-03-21,14.700881958007812
1997-03-24,14.700881958007812
1997-03-25,14.519791603088379
1997-03-26,14.785589218139648
1997-03-27,14.668752670288086
1997-03-28,14.668752670288086
1997-03-31,13.64351749420166
1997-04-01,13.333905220031738
1997-04-02,14.04952621459961
1997-04-03,13.921003341674805
1997-04-04,13.690251350402832
1997-04-07,13.252115249633789
1997-04-08,13.252115249633789
1997-04-09,14.140071868896484
1997-04-10,13.774958610534668
1997-04-11,13.789563179016113
1997-04-14,13.789563179016113
1997-04-15,13.68441390991211
1997-04-16,13.68441390991211
1997-04-17,13.763273239135742
1997-04-18,13.763273239135742
1997-04-21,13.950210571289062
1997-04-22,13.64059829711914
1997-04-23,13.637677192687988
1997-04-24,13.722382545471191
1997-04-25,13.596779823303223
1997-04-28,13.398159980773926
1997-04-29,13.024288177490234
1997-04-30,13.406926155090332
1997-05-01,13.406926155090332
1997-05-02,13.348506927490234
1997-05-05,13.111913681030273
1997-05-06,13.103150367736816
1997-05-07,13.047652244567871
1997-05-08,13.94729232788086
1997-05-09,13.824620246887207
1997-05-12,13.719463348388672
1997-05-13,14.318245887756348
1997-05-14,15.323036193847656
1997-05-15,16.105836868286133
1997-05-16,17.145675659179688
1997-05-19,17.0376033782959
1997-05-20,16.821455001831055
1997-05-21,17.084341049194336
1997-05-22,17.00255012512207
1997-05-23,16.806852340698242
1997-05-26,16.535205841064453
1997-05-27,16.03865623474121
1997-05-28,16.383323669433594
1997-05-29,16.546890258789062
1997-05-30,17.10770606994629
1997-06-02,18.30527114868164
1997-06-03,18.588598251342773
1997-06-04,19.7598819732666
1997-06-05,19.847503662109375
1997-06-06,19.444419860839844
1997-06-09,18.88653564453125
1997-06-10,18.63533592224121
1997-06-11,18.74340057373047
1997-06-12,19.7978515625
1997-06-13,20.493022918701172
1997-06-16,21.056758880615234
1997-06-17,21.877534866333008
1997-06-18,22.847267150878906
1997-06-19,22.791770935058594
1997-06-20,23.159805297851562
1997-06-23,23.051727294921875
1997-06-24,23.069263458251953
1997-06-25,22.867717742919922
1997-06-26,22.74795913696289
1997-06-27,22.806373596191406
1997-06-30,22.87063980102539
1997-07-01,23.434371948242188
1997-07-02,23.521995544433594
1997-07-03,23.115995407104492
1997-07-04,23.151037216186523
1997-07-07,23.142284393310547
1997-07-08,23.26788902282715
1997-07-09,24.59688377380371
1997-07-10,24.888973236083984
1997-07-11,25.04962730407715
1997-07-14,24.702037811279297
1997-07-15,24.830568313598633
1997-07-16,23.13352394104004
1997-07-17,23.2065372467041
1997-07-18,23.2065372467041
1997-07-21,22.51136589050293
1997-07-22,22.80345916748047
1997-07-23,23.177330017089844
1997-07-24,22.8414306640625
1997-07-25,22.344873428344727
1997-07-28,22.993309020996094
1997-07-29,24.0974178314209
1997-07-30,23.76150894165039
1997-07-31,24.07697105407715
1997-08-01,24.58519744873047
1997-08-04,26.282249450683594
1997-08-05,26.042739868164062
1997-08-06,27.40679931640625
1997-08-07,26.34066390991211
1997-08-08,27.234458923339844
1997-08-11,27.91794776916504
1997-08-12,27.30455780029297
1997-08-13,27.538238525390625
1997-08-14,27.438926696777344
1997-08-15,27.438926696777344
1997-08-18,26.743745803833008
1997-08-19,25.993080139160156
1997-08-20,26.483793258666992
1997-08-21,26.071945190429688
1997-08-22,26.118667602539062
1997-08-25,25.636728286743164
1997-08-26,25.379682540893555
1997-08-27,26.945293426513672
1997-08-28,25.87332534790039
1997-08-29,24.86853790283203
1997-09-01,24.450843811035156
1997-09-02,25.040868759155273
1997-09-03,25.198591232299805
1997-09-04,25.48776626586914
1997-09-05,27.08257293701172
1997-09-08,27.20232582092285
1997-09-09,27.000789642333984
1997-09-10,27.044601440429688
1997-09-11,27.085491180419922
1997-09-12,27.10009765625
1997-09-15,26.358186721801758
1997-09-16,26.618148803710938
1997-09-17,26.402008056640625
1997-09-18,25.49944496154785
1997-09-19,24.60565185546875
1997-09-22,23.72353172302246
1997-09-23,23.808246612548828
1997-09-24,23.983495712280273
1997-09-25,24.053600311279297
1997-09-26,23.968894958496094
1997-09-29,24.380741119384766
1997-09-30,23.76150894165039
1997-10-01,23.39055633544922
1997-10-02,23.39055633544922
1997-10-03,23.39055633544922
1997-10-06,23.39055633544922
1997-10-07,23.39055633544922
1997-10-08,23.39055633544922
1997-10-09,23.34674835205078
1997-10-10,24.187963485717773
1997-10-13,23.6943359375
1997-10-14,23.475269317626953
1997-10-15,24.593965530395508
1997-10-16,24.81887435913086
1997-10-17,25.473159790039062
1997-10-20,25.27452850341797
1997-10-21,24.652393341064453
1997-10-22,24.891897201538086
1997-10-23,24.0185546875
1997-10-24,23.62131118774414
1997-10-27,23.746906280517578
1997-10-28,21.372215270996094
1997-10-29,22.70122718811035
1997-10-30,21.86292839050293
1997-10-31,21.86292839050293
1997-11-03,22.08783721923828
1997-11-04,22.315670013427734
1997-11-05,22.672021865844727
1997-11-06,22.66033363342285
1997-11-07,22.543500900268555
1997-11-10,22.309823989868164
1997-11-11,21.819108963012695
1997-11-12,21.640939712524414
1997-11-13,21.083049774169922
1997-11-14,21.083049774169922
1997-11-17,21.065526962280273
1997-11-18,20.6916446685791
1997-11-19,19.818294525146484
1997-11-20,20.18048858642578
1997-11-21,20.580656051635742
1997-11-24,19.970186233520508
1997-11-25,20.6916446685791
1997-11-26,21.024629592895508
1997-11-27,22.707069396972656
1997-11-28,21.608810424804688
1997-12-01,21.766536712646484
1997-12-02,21.170677185058594
1997-12-03,21.43647575378418
1997-12-04,20.901947021484375
1997-12-05,20.998336791992188
1997-12-08,21.325481414794922
1997-12-09,21.20572280883789
1997-12-10,21.43355941772461
1997-12-11,21.129777908325195
1997-12-12,21.20572280883789
1997-12-15,22.08199691772461
1997-12-16,23.080936431884766
1997-12-17,23.212377548217773
1997-12-18,22.677852630615234
1997-12-19,22.931978225708008
1997-12-22,23.58333969116211
1997-12-23,23.691410064697266
1997-12-24,23.64760398864746
1997-12-25,23.64760398864746
1997-12-26,24.67867088317871
1997-12-29,24.92403221130371
1997-12-30,24.304798126220703
1997-12-31,24.848081588745117
1998-01-01,25.01165199279785
1998-01-02,25.169387817382812
1998-01-05,25.531572341918945
1998-01-06,25.58123016357422
1998-01-07,25.782766342163086
1998-01-08,24.96784782409668
1998-01-09,23.898792266845703
1998-01-12,22.905689239501953
1998-01-13,23.355501174926758
1998-01-14,23.180253982543945
1998-01-15,23.519079208374023
1998-01-16,23.73522186279297
1998-01-19,24.252216339111328
1998-01-20,23.860816955566406
1998-01-21,23.971813201904297
1998-01-22,23.35843276977539
1998-01-23,23.4110050201416
1998-01-26,23.4110050201416
1998-01-27,22.993309020996094
1998-01-28,22.596073150634766
1998-01-29,22.403289794921875
1998-01-30,23.259117126464844
1998-02-02,23.95720863342285
1998-02-03,23.805326461791992
1998-02-04,23.34674835205078
1998-02-05,23.6505184173584
1998-02-06,23.954294204711914
1998-02-09,24.12370491027832
1998-02-10,23.72353172302246
1998-02-11,23.840377807617188
1998-02-12,23.738140106201172
1998-02-13,23.963048934936523
1998-02-16,23.963048934936523
1998-02-17,24.298959732055664
1998-02-18,24.325241088867188
1998-02-19,24.702037811279297
1998-02-20,24.47420883178711
1998-02-23,24.82763671875
1998-02-24,25.230722427368164
1998-02-25,25.537410736083984
1998-02-26,25.563705444335938
1998-02-27,25.476078033447266
1998-03-02,25.975549697875977
1998-03-03,25.105117797851562
1998-03-04,25.610443115234375
1998-03-05,25.22195816040039
1998-03-06,24.833480834960938
1998-03-09,25.25408935546875
1998-03-10,24.88605308532715
1998-03-11,24.40119171142578
1998-03-12,24.380741119384766
1998-03-13,24.380741119384766
1998-03-16,24.67867088317871
1998-03-17,24.96200180053711
1998-03-18,25.476078033447266
1998-03-19,25.379682540893555
1998-03-20,25.29790687561035
1998-03-23,25.28622055053711
1998-03-24,24.661144256591797
1998-03-25,25.002893447875977
1998-03-26,24.664064407348633
1998-03-27,24.842241287231445
1998-03-30,24.377824783325195
1998-03-31,24.208406448364258
1998-04-01,24.953237533569336
1998-04-02,24.783828735351562
1998-04-03,24.719568252563477
1998-04-06,25.032102584838867
1998-04-07,24.69912338256836
1998-04-08,24.69912338256836
1998-04-09,25.511125564575195
1998-04-10,25.227802276611328
1998-04-13,24.22885513305664
1998-04-14,24.22885513305664
1998-04-15,25.169387817382812
1998-04-16,24.7867431640625
1998-04-17,24.906496047973633
1998-04-20,24.579364776611328
1998-04-21,24.669902801513672
1998-04-22,24.801353454589844
1998-04-23,24.550153732299805
1998-04-24,24.579364776611328
1998-04-27,24.363218307495117
1998-04-28,24.36613655090332
1998-04-29,23.963048934936523
1998-04-30,23.971813201904297
1998-05-01,23.971813201904297
1998-05-04,23.375947952270508
1998-05-05,23.55120277404785
1998-05-06,23.229909896850586
1998-05-07,23.229909896850586
1998-05-08,22.423736572265625
1998-05-11,22.704145431518555
1998-05-12,21.816194534301758
1998-05-13,21.468608856201172
1998-05-14,21.944711685180664
1998-05-15,22.014820098876953
1998-05-18,22.1112060546875
1998-05-19,22.315670013427734
1998-05-20,22.452943801879883
1998-05-21,21.956392288208008
1998-05-22,22.14333724975586
1998-05-25,22.026500701904297
1998-05-26,21.58835792541504
1998-05-27,21.223249435424805
1998-05-28,20.4053955078125
1998-05-29,19.943899154663086
1998-06-01,18.766773223876953
1998-06-02,18.533100128173828
1998-06-03,19.619674682617188
1998-06-04,18.51265525817871
1998-06-05,17.55752182006836
1998-06-08,17.303407669067383
1998-06-09,17.732778549194336
1998-06-10,16.987945556640625
1998-06-11,16.579021453857422
1998-06-12,16.91492462158203
1998-06-15,15.962711334228516
1998-06-16,15.70859146118164
1998-06-17,17.063888549804688
1998-06-18,16.78640365600586
1998-06-19,16.152570724487305
1998-06-22,15.840031623840332
1998-06-23,16.111677169799805
1998-06-24,16.60531234741211
1998-06-25,17.3238525390625
1998-06-26,16.98502540588379
1998-06-29,17.166120529174805
1998-06-30,17.799955368041992
1998-07-01,17.493263244628906
1998-07-02,17.101858139038086
1998-07-03,16.43589973449707
1998-07-06,17.022998809814453
1998-07-07,18.518497467041016
1998-07-08,18.150463104248047
1998-07-09,18.097885131835938
1998-07-10,18.258533477783203
1998-07-13,18.021944046020508
1998-07-14,17.507863998413086
1998-07-15,17.475740432739258
1998-07-16,18.410429000854492
1998-07-17,18.033626556396484
1998-07-20,17.86129379272461
1998-07-21,17.31508445739746
1998-07-22,17.12230682373047
1998-07-23,16.54397201538086
1998-07-24,16.06785774230957
1998-07-27,15.691067695617676
1998-07-28,16.409610748291016
1998-07-29,16.3073787689209
1998-07-30,16.3920841217041
1998-07-31,17.66851806640625
1998-08-03,17.21285629272461
1998-08-04,17.428998947143555
1998-08-05,17.54875946044922
1998-08-06,17.761985778808594
1998-08-07,17.963523864746094
1998-08-10,17.475740432739258
1998-08-11,17.075576782226562
1998-08-12,16.652048110961914
1998-08-13,16.979185104370117
1998-08-14,16.815616607666016
1998-08-17,16.2255916595459
1998-08-18,16.099994659423828
1998-08-19,16.263565063476562
1998-08-20,16.87403106689453
1998-08-21,16.342424392700195
1998-08-24,16.240198135375977
1998-08-25,16.719226837158203
1998-08-26,16.719226837158203
1998-08-27,16.412532806396484
1998-08-28,15.638490676879883
1998-08-31,15.404820442199707
1998-09-01,15.083523750305176
1998-09-02,15.276302337646484
1998-09-03,15.171150207519531
1998-09-04,15.49828815460205
1998-09-07,16.43589973449707
1998-09-08,16.351192474365234
1998-09-09,16.29569435119629
1998-09-10,16.427133560180664
1998-09-11,16.838985443115234
1998-09-14,17.0784969329834
1998-09-15,16.99086570739746
1998-09-16,16.806852340698242
1998-09-17,16.514759063720703
1998-09-18,16.497234344482422
1998-09-21,16.719226837158203
1998-09-22,16.856504440307617
1998-09-23,17.049280166625977
1998-09-24,17.659753799438477
1998-09-25,17.5662841796875
1998-09-28,17.55167579650879
1998-09-29,17.151517868041992
1998-09-30,17.358901977539062
1998-10-01,17.358901977539062
1998-10-02,17.358901977539062
1998-10-05,16.03865623474121
1998-10-06,16.310293197631836
1998-10-07,16.640361785888672
1998-10-08,16.13212013244629
1998-10-09,16.07662582397461
1998-10-12,15.77285099029541
1998-10-13,15.65017318725586
1998-10-14,16.231435775756836
1998-10-15,15.892616271972656
1998-10-16,15.425267219543457
1998-10-19,15.182828903198242
1998-10-20,15.34931755065918
1998-10-21,15.34931755065918
1998-10-22,15.267539978027344
1998-10-23,15.50705337524414
1998-10-26,16.25188446044922
1998-10-27,16.49431610107422
1998-10-28,17.119388580322266
1998-10-29,17.507863998413086
1998-10-30,17.487422943115234
1998-11-02,17.417320251464844
1998-11-03,17.096017837524414
1998-11-04,17.096017837524414
1998-11-05,17.14859390258789
1998-11-06,17.353063583374023
1998-11-09,17.826242446899414
1998-11-10,17.928476333618164
1998-11-11,17.83500862121582
1998-11-12,17.858373641967773
1998-11-13,18.17675018310547
1998-11-16,17.893423080444336
1998-11-17,18.051156997680664
1998-11-18,18.197195053100586
1998-11-19,17.759069442749023
1998-11-20,17.297563552856445
1998-11-23,16.987945556640625
1998-11-24,16.999629974365234
1998-11-25,16.999629974365234
1998-11-26,17.32093048095703
1998-11-27,17.35013771057129
1998-11-30,17.174880981445312
1998-12-01,17.145675659179688
1998-12-02,17.101858139038086
1998-12-03,16.92368507385254
1998-12-04,16.970422744750977
1998-12-07,17.671436309814453
1998-12-08,17.83208465576172
1998-12-09,17.452369689941406
1998-12-10,17.583810806274414
1998-12-11,17.630542755126953
1998-12-14,17.35013771057129
1998-12-15,17.07265281677246
1998-12-16,17.26251220703125
1998-12-17,16.941211700439453
1998-12-18,17.209932327270508
1998-12-21,17.905113220214844
1998-12-22,19.336347579956055
1998-12-23,19.879636764526367
1998-12-24,20.738384246826172
1998-12-25,20.738384246826172
1998-12-28,21.03046989440918
1998-12-29,20.566051483154297
1998-12-30,21.617572784423828
1998-12-31,20.70917320251465
1999-01-01,20.738384246826172
1999-01-04,20.744218826293945
1999-01-05,21.03046989440918
1999-01-06,21.64385414123535
1999-01-07,21.585437774658203
1999-01-08,22.777170181274414
1999-01-11,23.075101852416992
1999-01-12,23.665124893188477
1999-01-13,23.089706420898438
1999-01-14,22.08199691772461
1999-01-15,21.673065185546875
1999-01-18,22.169628143310547
1999-01-19,21.264142990112305
1999-01-20,21.264142990112305
1999-01-21,22.169628143310547
1999-01-22,23.191936492919922
1999-01-25,21.889211654663086
1999-01-26,21.889211654663086
1999-01-27,22.432497024536133
1999-01-28,22.318586349487305
1999-01-29,22.08199691772461
1999-02-01,21.27583122253418
1999-02-02,20.846454620361328
1999-02-03,22.181303024291992
1999-02-04,22.052780151367188
1999-02-05,21.77822494506836
1999-02-08,21.731483459472656
1999-02-09,22.78300666809082
1999-02-10,24.60565185546875
1999-02-11,26.574338912963867
1999-02-12,25.864559173583984
1999-02-15,26.346506118774414
1999-02-16,26.761276245117188
1999-02-17,26.422439575195312
1999-02-18,26.477947235107422
1999-02-19,25.49944496154785
1999-02-22,24.331085205078125
1999-02-23,25.703908920288086
1999-02-24,25.83535385131836
1999-02-25,25.29790687561035
1999-02-26,24.69620132446289
1999-03-01,27.327926635742188
1999-03-02,27.327926635742188
1999-03-03,26.63859748840332
1999-03-04,25.759403228759766
1999-03-05,25.9667911529541
1999-03-08,26.521760940551758
1999-03-09,26.352354049682617
1999-03-10,25.990156173706055
1999-03-11,25.674692153930664
1999-03-12,25.955108642578125
1999-03-15,26.404932022094727
1999-03-16,28.5196475982666
1999-03-17,27.22277069091797
1999-03-18,27.51485824584961
1999-03-19,27.58788299560547
1999-03-22,27.193559646606445
1999-03-23,27.865371704101562
1999-03-24,27.047529220581055
1999-03-25,26.177099227905273
1999-03-26,27.631702423095703
1999-03-29,27.631702423095703
1999-03-30,28.74164581298828
1999-03-31,28.332712173461914
1999-04-01,27.567441940307617
1999-04-02,27.567441940307617
1999-04-05,25.829505920410156
1999-04-06,25.557863235473633
1999-04-07,25.791532516479492
1999-04-08,25.29790687561035
1999-04-09,24.529708862304688
1999-04-12,24.728322982788086
1999-04-13,24.272668838500977
1999-04-14,24.272668838500977
1999-04-15,22.333194732666016
1999-04-16,24.120784759521484
1999-04-19,23.075101852416992
1999-04-20,23.8929443359375
1999-04-21,23.250350952148438
1999-04-22,22.514293670654297
1999-04-23,22.13164710998535
1999-04-26,20.361589431762695
1999-04-27,20.361589431762695
1999-04-28,21.03046989440918
1999-04-29,21.789905548095703
1999-04-30,22.052780151367188
1999-05-03,21.35176658630371
1999-05-04,22.607757568359375
1999-05-05,22.8414306640625
1999-05-06,24.272668838500977
1999-05-07,24.126619338989258
1999-05-10,24.646535873413086
1999-05-11,25.178138732910156
1999-05-12,24.243459701538086
1999-05-13,26.182933807373047
1999-05-14,28.28014373779297
1999-05-17,28.62188148498535
1999-05-18,27.573286056518555
1999-05-19,27.526546478271484
1999-05-20,27.16435432434082
1999-05-21,25.703908920288086
1999-05-24,24.953237533569336
1999-05-25,24.652393341064453
1999-05-26,24.593965530395508
1999-05-27,22.958263397216797
1999-05-28,22.581464767456055
1999-05-31,23.83453369140625
1999-06-01,23.075101852416992
1999-06-02,23.30876922607422
1999-06-03,23.486948013305664
1999-06-04,24.185041427612305
1999-06-07,25.560787200927734
1999-06-08,26.288089752197266
1999-06-09,25.137256622314453
1999-06-10,24.567676544189453
1999-06-11,24.033161163330078
1999-06-14,23.080936431884766
1999-06-15,22.578556060791016
1999-06-16,23.294174194335938
1999-06-17,22.996234893798828
1999-06-18,23.48110008239746
1999-06-21,24.266826629638672
1999-06-22,23.986421585083008
1999-06-23,23.203617095947266
1999-06-24,22.917367935180664
1999-06-25,22.429576873779297
1999-06-28,22.546415328979492
1999-06-29,22.25432777404785
1999-06-30,22.225114822387695
1999-07-01,21.857088088989258
1999-07-02,21.96223258972168
1999-07-05,22.809289932250977
1999-07-06,22.873559951782227
1999-07-07,22.952421188354492
1999-07-08,22.56978416442871
1999-07-09,23.960128784179688
1999-07-12,24.789669036865234
1999-07-13,23.84329605102539
1999-07-14,24.45376205444336
1999-07-15,24.2609806060791
1999-07-16,24.91526985168457
1999-07-19,25.081756591796875
1999-07-20,25.05268096923828
1999-07-21,25.115623474121094
1999-07-22,24.83392333984375
1999-07-23,23.773073196411133
1999-07-26,23.221677780151367
1999-07-27,23.083829879760742
