Date,TORNTPOWER
2007-09-28,64.7076187133789
2007-10-01,67.85047149658203
2007-10-03,71.55203247070312
2007-10-04,85.10116577148438
2007-10-05,89.88526916503906
2007-10-08,80.94563293457031
2007-10-09,92.36463928222656
2007-10-10,92.853515625
2007-10-11,90.30431365966797
2007-10-12,86.00909423828125
2007-10-15,89.95513153076172
2007-10-16,94.3900146484375
2007-10-17,100.8154067993164
2007-10-18,98.9296875
2007-10-19,91.7709732055664
2007-10-22,92.08528900146484
2007-10-23,97.5677719116211
2007-10-24,107.2407455444336
2007-10-25,107.6947250366211
2007-10-26,108.77725219726562
2007-10-29,113.00262451171875
2007-10-30,114.22484588623047
2007-10-31,115.30740356445312
2007-11-01,117.29784393310547
2007-11-02,121.52322387695312
2007-11-05,135.63108825683594
2007-11-06,122.67558288574219
2007-11-07,122.25654602050781
2007-11-08,125.05018615722656
2007-11-12,127.91364288330078
2007-11-13,139.54217529296875
2007-11-14,140.17076110839844
2007-11-15,135.3168182373047
2007-11-16,138.7041015625
2007-11-19,132.48822021484375
2007-11-20,128.96127319335938
2007-11-21,122.25654602050781
2007-11-22,115.72640991210938
2007-11-23,125.25971984863281
2007-11-26,125.88825225830078
2007-11-27,121.87242126464844
2007-11-28,120.02163696289062
2007-11-29,118.31053161621094
2007-11-30,119.74224853515625
2007-12-03,122.6406478881836
2007-12-04,120.89464569091797
2007-12-05,121.73273468017578
2007-12-06,120.16130065917969
2007-12-07,115.30740356445312
2007-12-10,115.65657806396484
2007-12-11,118.93909454345703
2007-12-12,121.94226837158203
2007-12-13,127.1104965209961
2007-12-14,124.49146270751953
2007-12-17,121.66289520263672
2007-12-18,118.58988189697266
2007-12-19,117.64703369140625
2007-12-20,118.4502182006836
2007-12-24,121.62796020507812
2007-12-26,125.15493774414062
2007-12-27,125.1200180053711
2007-12-28,132.69775390625
2007-12-31,132.97715759277344
2008-01-01,134.72312927246094
2008-01-02,132.59300231933594
2008-01-03,159.13253784179688
2008-01-04,175.16107177734375
2008-01-07,166.0467987060547
2008-01-08,150.05325317382812
2008-01-09,153.51039123535156
2008-01-10,143.59295654296875
2008-01-11,141.8818359375
2008-01-14,146.8056182861328
2008-01-15,140.58978271484375
2008-01-16,144.1516571044922
2008-01-17,143.94215393066406
2008-01-18,135.10723876953125
2008-01-21,111.8153305053711
2008-01-22,97.70746612548828
2008-01-23,117.22801971435547
2008-01-24,122.08193969726562
2008-01-25,129.03115844726562
2008-01-28,123.44384002685547
2008-01-29,128.3675994873047
2008-01-30,122.53589630126953
2008-01-31,117.01849365234375
2008-02-01,118.48515319824219
2008-02-04,123.9327392578125
2008-02-05,128.7168426513672
2008-02-06,125.5739517211914
2008-02-07,119.91688537597656
2008-02-08,116.18038940429688
2008-02-11,97.95188903808594
2008-02-12,92.9931869506836
2008-02-13,96.10112762451172
2008-02-14,101.89791107177734
2008-02-15,103.9233169555664
2008-02-18,104.20265197753906
2008-02-19,104.90110778808594
2008-02-20,104.58679962158203
2008-02-21,106.82169342041016
2008-02-22,103.46932983398438
2008-02-25,102.24710845947266
2008-02-26,102.63124084472656
2008-02-27,105.91375732421875
2008-02-28,104.7264633178711
2008-02-29,103.88839721679688
2008-03-03,97.88206481933594
2008-03-04,93.09794616699219
2008-03-05,91.3170394897461
2008-03-07,81.29481506347656
2008-03-10,79.61865997314453
2008-03-11,91.24716186523438
2008-03-12,88.1392593383789
2008-03-13,81.12022399902344
2008-03-14,81.6091079711914
2008-03-17,75.9520263671875
2008-03-18,74.83454895019531
2008-03-19,70.22504425048828
2008-03-24,65.72032165527344
2008-03-25,70.9234619140625
2008-03-26,72.32027435302734
2008-03-27,72.80916595458984
2008-03-28,79.26946258544922
2008-03-31,78.7107162475586
2008-04-01,80.35198211669922
2008-04-02,79.30437469482422
2008-04-03,77.03453826904297
2008-04-04,75.60279083251953
2008-04-07,75.84722900390625
2008-04-08,77.52342224121094
2008-04-09,77.55836486816406
2008-04-10,78.74565124511719
2008-04-11,78.7107162475586
2008-04-15,79.61865997314453
2008-04-16,80.94563293457031
2008-04-17,82.2726058959961
2008-04-21,86.00909423828125
2008-04-22,89.1868667602539
2008-04-23,94.25032806396484
2008-04-24,91.7709732055664
2008-04-25,90.47893524169922
2008-04-28,90.68846130371094
2008-04-29,90.93289184570312
2008-04-30,91.2820816040039
2008-05-02,96.59001159667969
2008-05-05,97.07888793945312
2008-05-06,94.66938018798828
2008-05-07,94.52970886230469
2008-05-08,95.05351257324219
2008-05-09,90.72337341308594
2008-05-12,88.34877014160156
2008-05-13,89.67575073242188
2008-05-14,91.17733764648438
2008-05-15,93.02812194824219
2008-05-16,90.82811737060547
2008-05-20,90.16464233398438
2008-05-21,92.57414245605469
2008-05-22,90.2344741821289
2008-05-23,87.54559326171875
2008-05-26,84.92658996582031
2008-05-27,83.42496490478516
2008-05-28,83.11071014404297
2008-05-29,81.92340087890625
2008-05-30,80.66629028320312
2008-06-02,77.34883117675781
2008-06-03,76.51074981689453
2008-06-04,74.34564208984375
2008-06-05,74.97422790527344
2008-06-06,74.17105102539062
2008-06-09,71.83137512207031
2008-06-10,71.30758666992188
2008-06-11,69.59648132324219
2008-06-12,71.34251403808594
2008-06-13,71.76155853271484
2008-06-16,72.70439147949219
2008-06-17,74.83454895019531
2008-06-18,83.91388702392578
2008-06-19,79.18731689453125
2008-06-20,74.143310546875
2008-06-23,71.63897705078125
2008-06-24,70.93350219726562
2008-06-25,71.49786376953125
2008-06-26,72.23860168457031
2008-06-27,70.1927719116211
2008-06-30,67.93531799316406
2008-07-01,62.997135162353516
2008-07-02,65.1135025024414
2008-07-03,63.03240203857422
2008-07-04,64.61968994140625
2008-07-07,66.41859436035156
2008-07-08,68.8876953125
2008-07-09,71.14513397216797
2008-07-10,71.63897705078125
2008-07-11,68.71134185791016
2008-07-14,68.46442413330078
2008-07-15,66.52440643310547
2008-07-16,65.74840545654297
2008-07-17,65.81895446777344
2008-07-18,66.03060150146484
2008-07-21,66.3127670288086
2008-07-22,68.005859375
2008-07-23,73.12040710449219
2008-07-24,71.67424011230469
2008-07-25,72.27386474609375
2008-07-28,72.62659454345703
2008-07-29,70.369140625
2008-07-30,70.89823150634766
2008-07-31,71.78005981445312
2008-08-01,72.23860168457031
2008-08-04,78.3760757446289
2008-08-05,79.39895629882812
2008-08-06,76.75350189208984
2008-08-07,75.73059844970703
2008-08-08,80.45713806152344
2008-08-11,80.35132598876953
2008-08-12,78.41132354736328
2008-08-13,84.61933135986328
2008-08-14,81.9033203125
2008-08-18,80.06914520263672
2008-08-19,80.2455062866211
2008-08-20,84.86625671386719
2008-08-21,81.69170379638672
2008-08-22,81.48004913330078
2008-08-25,79.85750579833984
2008-08-26,79.89276885986328
2008-08-27,78.79931640625
2008-08-28,75.73059844970703
2008-08-29,78.1644287109375
2008-09-01,77.4942398071289
2008-09-02,79.22258758544922
2008-09-04,78.8345947265625
2008-09-05,79.4695053100586
2008-09-08,82.50296783447266
2008-09-09,81.76223754882812
2008-09-10,80.42188262939453
2008-09-11,77.4236831665039
2008-09-12,75.62477111816406
2008-09-15,69.62841796875
2008-09-16,68.11168670654297
2008-09-17,68.57020568847656
2008-09-18,66.03060150146484
2008-09-19,71.70950317382812
2008-09-22,71.28623962402344
2008-09-23,70.51020050048828
2008-09-24,72.23860168457031
2008-09-25,70.72186279296875
2008-09-26,69.8047866821289
2008-09-29,65.88951110839844
2008-09-30,65.99533081054688
2008-10-01,67.54730987548828
2008-10-03,67.51204681396484
2008-10-06,61.33932113647461
2008-10-07,59.5051383972168
2008-10-08,56.718570709228516
2008-10-10,51.7803955078125
2008-10-13,54.14366149902344
2008-10-14,54.425846099853516
2008-10-15,51.46294021606445
2008-10-16,51.56875991821289
2008-10-17,49.13494110107422
2008-10-20,47.018577575683594
2008-10-21,48.041481018066406
2008-10-22,46.524757385253906
2008-10-23,44.443660736083984
2008-10-24,40.9163932800293
2008-10-27,43.45602798461914
2008-10-29,42.85639190673828
2008-10-31,44.9022102355957
2008-11-03,51.0396614074707
2008-11-04,53.4029426574707
2008-11-05,52.13312530517578
2008-11-06,49.55821990966797
2008-11-07,53.367679595947266
2008-11-10,58.69385528564453
2008-11-11,57.1771354675293
2008-11-12,56.54221725463867
2008-11-14,54.425846099853516
2008-11-17,52.87385940551758
2008-11-18,50.12257766723633
2008-11-19,48.50002670288086
2008-11-20,46.948036193847656
2008-11-21,48.041481018066406
2008-11-24,49.41712188720703
2008-11-25,50.3694953918457
2008-11-26,49.73457717895508
2008-11-27,49.73457717895508
2008-11-28,49.276031494140625
2008-12-01,48.35895538330078
2008-12-02,48.25312423706055
2008-12-03,48.99385070800781
2008-12-04,50.686946868896484
2008-12-05,49.94622802734375
2008-12-08,49.699310302734375
2008-12-10,49.94622802734375
2008-12-11,50.08730697631836
2008-12-12,50.08730697631836
2008-12-15,52.5564079284668
2008-12-16,53.367679595947266
2008-12-17,52.09784698486328
2008-12-18,52.5564079284668
2008-12-19,52.4858512878418
2008-12-22,53.08549118041992
2008-12-23,51.63928985595703
2008-12-24,50.157840728759766
2008-12-26,49.59348678588867
2008-12-29,51.8862190246582
2008-12-30,51.95676040649414
2008-12-31,52.30950927734375
2009-01-02,55.58985900878906
2009-01-05,56.29530715942383
2009-01-06,55.025489807128906
2009-01-07,52.94438934326172
2009-01-09,53.01494216918945
2009-01-12,51.56875991821289
2009-01-13,50.157840728759766
2009-01-14,51.110225677490234
2009-01-15,50.08730697631836
2009-01-16,51.7451171875
2009-01-19,52.06257247924805
2009-01-20,55.20186233520508
2009-01-21,50.828041076660156
2009-01-22,49.664024353027344
2009-01-23,49.276031494140625
2009-01-27,50.40476608276367
2009-01-28,50.79277801513672
2009-01-29,50.08730697631836
2009-01-30,51.00442123413086
2009-02-02,50.51058578491211
2009-02-03,50.581119537353516
2009-02-04,50.51058578491211
2009-02-05,49.48766326904297
2009-02-06,50.228389739990234
2009-02-09,50.93385314941406
2009-02-10,51.1454963684082
2009-02-11,50.96913146972656
2009-02-12,51.533485412597656
2009-02-13,52.52112579345703
2009-02-16,51.49822998046875
2009-02-17,49.62875747680664
2009-02-18,49.664024353027344
2009-02-19,50.828041076660156
2009-02-20,50.686946868896484
2009-02-24,50.51058578491211
2009-02-25,51.32184982299805
2009-02-26,50.651668548583984
2009-02-27,51.63928985595703
2009-03-02,50.2636604309082
2009-03-03,49.41712188720703
2009-03-04,48.88802719116211
2009-03-05,47.12440490722656
2009-03-06,45.96039581298828
2009-03-09,46.06621551513672
2009-03-12,47.23020935058594
2009-03-13,48.00621795654297
2009-03-16,48.42948913574219
2009-03-17,48.50002670288086
2009-03-18,49.06441116333008
2009-03-19,49.62875747680664
2009-03-20,49.80511474609375
2009-03-23,50.686946868896484
2009-03-24,49.452396392822266
2009-03-25,50.016761779785156
2009-03-26,50.44004440307617
2009-03-27,52.23894119262695
2009-03-30,51.32184982299805
2009-03-31,52.4858512878418
2009-04-01,53.86149978637695
2009-04-02,55.660400390625
2009-04-06,56.93020248413086
2009-04-08,59.29348373413086
2009-04-09,74.77824401855469
2009-04-13,74.07276916503906
2009-04-15,76.506591796875
2009-04-16,70.4749526977539
2009-04-17,73.47313690185547
2009-04-20,73.33204650878906
2009-04-21,73.96696472167969
2009-04-22,70.369140625
2009-04-23,70.3338623046875
2009-04-24,73.26150512695312
2009-04-27,73.57896423339844
2009-04-28,68.57020568847656
2009-04-29,69.698974609375
2009-04-30,69.84003448486328
2009-05-04,73.68477630615234
2009-05-05,74.1785888671875
2009-05-06,75.80113220214844
2009-05-07,76.75350189208984
2009-05-08,73.96696472167969
2009-05-11,70.369140625
2009-05-12,71.85059356689453
2009-05-13,73.93169403076172
2009-05-14,73.4378662109375
2009-05-15,74.81351470947266
2009-05-18,81.72695922851562
2009-05-19,94.98951721191406
2009-05-20,100.28043365478516
2009-05-21,99.57498168945312
2009-05-22,97.59970092773438
2009-05-25,99.43388366699219
2009-05-26,97.1764144897461
2009-05-27,100.5273208618164
2009-05-28,100.98587036132812
2009-05-29,101.02117156982422
2009-06-01,103.94879150390625
2009-06-02,101.51498413085938
2009-06-03,100.59789276123047
2009-06-04,111.32080078125
2009-06-05,109.0986099243164
2009-06-08,111.77935791015625
2009-06-09,112.80225372314453
2009-06-10,116.47061157226562
2009-06-11,118.62225341796875
2009-06-12,114.63643646240234
2009-06-15,105.99462127685547
2009-06-16,113.29610443115234
2009-06-17,107.93460845947266
2009-06-18,100.78662109375
2009-06-19,103.71729278564453
2009-06-22,102.89527893066406
2009-06-23,100.85810089111328
2009-06-24,117.54866027832031
2009-06-25,112.04473114013672
2009-06-26,120.94397735595703
2009-06-29,120.908203125
2009-06-30,119.65730285644531
2009-07-01,123.44573974609375
2009-07-02,137.06268310546875
2009-07-03,135.5615692138672
2009-07-06,124.41070556640625
2009-07-07,134.84678649902344
2009-07-08,129.95045471191406
2009-07-09,132.5594482421875
2009-07-10,131.4514923095703
2009-07-13,128.80673217773438
2009-07-14,136.5623321533203
2009-07-15,140.81536865234375
2009-07-16,138.3492889404297
2009-07-17,141.35147094726562
2009-07-20,143.96051025390625
2009-07-21,141.2799835205078
2009-07-22,138.8854522705078
2009-07-23,141.85182189941406
2009-07-24,140.35073852539062
2009-07-27,153.32432556152344
2009-07-28,151.64454650878906
2009-07-29,151.85897827148438
2009-07-30,157.32723999023438
2009-07-31,157.57737731933594
2009-08-03,162.86688232421875
2009-08-04,167.1914520263672
2009-08-05,166.44093322753906
2009-08-06,159.86473083496094
2009-08-07,152.7524871826172
2009-08-10,161.15139770507812
2009-08-11,172.12355041503906
2009-08-12,170.15785217285156
2009-08-13,171.1585693359375
2009-08-14,173.9105987548828
2009-08-17,169.01417541503906
2009-08-18,169.08563232421875
2009-08-19,170.51524353027344
2009-08-20,169.04991149902344
2009-08-21,169.6217498779297
2009-08-24,170.4080047607422
2009-08-25,168.15638732910156
2009-08-26,166.9412841796875
2009-08-27,165.51168823242188
2009-08-28,166.83404541015625
2009-08-31,162.65248107910156
2009-09-01,163.15281677246094
2009-09-02,162.00912475585938
2009-09-03,168.8712158203125
2009-09-04,168.90695190429688
2009-09-07,170.90838623046875
2009-09-08,170.22933959960938
2009-09-09,170.62245178222656
2009-09-10,186.66969299316406
2009-09-11,187.027099609375
2009-09-14,184.1678924560547
2009-09-15,188.52821350097656
2009-09-16,193.960693359375
2009-09-17,192.95994567871094
2009-09-18,199.92926025390625
2009-09-22,204.57540893554688
2009-09-23,200.10794067382812
2009-09-24,210.18658447265625
2009-09-25,212.50967407226562
2009-09-29,216.86990356445312
2009-09-30,227.6991424560547
2009-10-01,218.79991149902344
2009-10-05,211.4017333984375
2009-10-06,211.11582946777344
2009-10-07,218.94287109375
2009-10-08,214.0822296142578
2009-10-09,212.36669921875
2009-10-12,212.47393798828125
2009-10-13,212.50967407226562
2009-10-14,210.615478515625
2009-10-15,214.189453125
2009-10-16,213.1172637939453
2009-10-20,214.47540283203125
2009-10-21,219.12156677246094
2009-10-22,217.72769165039062
2009-10-23,218.83563232421875
2009-10-26,210.22230529785156
2009-10-27,207.0057373046875
2009-10-28,208.61398315429688
2009-10-29,208.1136932373047
2009-10-30,203.4317626953125
2009-11-03,195.6761932373047
2009-11-04,211.22303771972656
2009-11-05,223.58905029296875
2009-11-06,243.0673370361328
2009-11-09,242.0665740966797
2009-11-10,237.81356811523438
2009-11-11,237.1702117919922
2009-11-12,233.41757202148438
2009-11-13,228.44969177246094
2009-11-16,229.98654174804688
2009-11-17,226.23387145996094
2009-11-18,226.44822692871094
2009-11-19,223.982177734375
2009-11-20,229.45042419433594
2009-11-23,236.16952514648438
2009-11-24,230.23667907714844
2009-11-25,231.30889892578125
2009-11-26,231.9522247314453
2009-11-27,230.45111083984375
2009-11-30,229.6648406982422
2009-12-01,228.37828063964844
2009-12-02,229.1645050048828
2009-12-03,227.52040100097656
2009-12-04,226.8414306640625
2009-12-07,224.6611785888672
2009-12-08,223.51756286621094
2009-12-09,221.48037719726562
2009-12-10,224.875732421875
2009-12-11,220.58688354492188
2009-12-14,218.87136840820312
2009-12-15,212.97433471679688
2009-12-16,211.18731689453125
2009-12-17,222.73135375976562
2009-12-18,217.9064178466797
2009-12-21,214.9757537841797
2009-12-22,219.22877502441406
2009-12-23,223.0172576904297
2009-12-24,228.87857055664062
2009-12-29,226.5912322998047
2009-12-30,224.26806640625
2009-12-31,230.66558837890625
2010-01-04,225.30453491210938
2010-01-05,228.73562622070312
2010-01-06,223.7677764892578
2010-01-07,221.87356567382812
2010-01-08,224.12515258789062
2010-01-11,224.4110565185547
2010-01-12,228.02081298828125
2010-01-13,228.6641387939453
2010-01-14,228.69992065429688
2010-01-15,221.30174255371094
2010-01-18,225.0186767578125
2010-01-19,223.9107208251953
2010-01-20,216.6555633544922
2010-01-21,213.7605743408203
2010-01-22,203.0028533935547
2010-01-25,201.07290649414062
2010-01-27,196.71263122558594
2010-01-28,208.82847595214844
2010-01-29,207.47036743164062
2010-02-01,212.29527282714844
2010-02-02,210.4010772705078
2010-02-03,213.6175994873047
2010-02-04,211.11582946777344
2010-02-05,208.61398315429688
2010-02-08,206.82705688476562
2010-02-09,210.0793914794922
2010-02-10,211.2587127685547
2010-02-11,213.22451782226562
2010-02-15,211.54473876953125
2010-02-16,211.36602783203125
2010-02-17,214.40391540527344
2010-02-18,211.18731689453125
2010-02-19,211.75917053222656
2010-02-22,211.6162109375
2010-02-23,210.86558532714844
2010-02-24,210.5797119140625
2010-02-25,212.4024200439453
2010-02-26,210.4010772705078
2010-03-02,210.22230529785156
2010-03-03,216.86990356445312
2010-03-04,218.33526611328125
2010-03-05,216.97718811035156
2010-03-08,223.6963348388672
2010-03-09,224.4825897216797
2010-03-10,223.19598388671875
2010-03-11,213.0814971923828
2010-03-12,211.08006286621094
2010-03-15,211.6519012451172
2010-03-16,216.83419799804688
2010-03-17,214.1537322998047
2010-03-18,214.6183624267578
2010-03-19,221.65914916992188
2010-03-22,215.40460205078125
2010-03-23,215.9049835205078
2010-03-25,213.01002502441406
2010-03-26,215.01148986816406
2010-03-29,205.8978271484375
2010-03-30,201.96636962890625
2010-03-31,206.46966552734375
2010-04-01,214.86856079101562
2010-04-05,215.11871337890625
2010-04-06,213.1172637939453
2010-04-07,220.3367156982422
2010-04-08,217.40603637695312
2010-04-09,219.44320678710938
2010-04-12,219.22877502441406
2010-04-13,217.83486938476562
2010-04-15,212.58116149902344
2010-04-16,212.04505920410156
2010-04-19,212.15228271484375
2010-04-20,217.97787475585938
2010-04-21,227.1988067626953
2010-04-22,222.01654052734375
2010-04-23,222.55259704589844
2010-04-26,219.8006134033203
2010-04-27,216.44105529785156
2010-04-28,212.08082580566406
2010-04-29,220.22952270507812
2010-04-30,217.04867553710938
2010-05-03,224.26806640625
2010-05-04,222.0522003173828
2010-05-05,219.55044555664062
2010-05-06,228.02081298828125
2010-05-07,220.72987365722656
2010-05-10,236.99154663085938
2010-05-11,237.88502502441406
2010-05-12,233.02438354492188
2010-05-13,231.9879150390625
2010-05-14,239.56483459472656
2010-05-17,240.5655517578125
2010-05-18,244.74710083007812
2010-05-19,236.41966247558594
2010-05-20,233.20309448242188
2010-05-21,227.02012634277344
2010-05-24,225.12586975097656
2010-05-25,217.54898071289062
2010-05-26,228.0565948486328
2010-05-27,228.37828063964844
2010-05-28,228.9500274658203
2010-05-31,231.23736572265625
2010-06-01,228.41400146484375
2010-06-02,231.23736572265625
2010-06-03,234.59698486328125
2010-06-04,236.16952514648438
2010-06-07,236.70559692382812
2010-06-08,236.0623016357422
2010-06-09,238.99301147460938
2010-06-10,242.67422485351562
2010-06-11,241.56631469726562
2010-06-14,239.7078094482422
2010-06-15,240.5655517578125
2010-06-16,240.67276000976562
2010-06-17,243.4133758544922
2010-06-18,244.02642822265625
2010-06-21,244.8919219970703
2010-06-22,243.95433044433594
2010-06-23,245.2525634765625
2010-06-24,244.81982421875
2010-06-25,238.61724853515625
2010-06-28,240.34820556640625
2010-06-29,242.04312133789062
2010-06-30,239.77127075195312
2010-07-01,245.6852264404297
2010-07-02,251.67144775390625
2010-07-05,255.52993774414062
2010-07-06,260.6867980957031
2010-07-07,263.391357421875
2010-07-08,262.0209655761719
2010-07-09,259.1000671386719
2010-07-12,256.0347900390625
2010-07-13,253.22203063964844
2010-07-14,255.02511596679688
2010-07-15,254.37603759765625
2010-07-16,250.44532775878906
2010-07-19,251.70745849609375
2010-07-20,252.78933715820312
2010-07-21,249.11109924316406
2010-07-22,253.041748046875
2010-07-23,249.50775146484375
2010-07-26,246.73104858398438
2010-07-27,247.5243682861328
2010-07-28,245.7213592529297
2010-07-29,248.46192932128906
2010-07-30,248.3898468017578
2010-08-02,250.08473205566406
2010-08-03,249.868408203125
2010-08-04,245.2525634765625
2010-08-05,247.92100524902344
2010-08-06,252.78933715820312
2010-08-09,250.805908203125
2010-08-10,251.67144775390625
2010-08-11,244.78375244140625
2010-08-12,243.4133758544922
2010-08-13,246.5867919921875
2010-08-16,243.84613037109375
2010-08-17,243.73800659179688
2010-08-18,243.08880615234375
2010-08-19,241.64639282226562
2010-08-20,245.54107666015625
2010-08-23,245.18043518066406
2010-08-24,245.18043518066406
2010-08-25,241.06939697265625
2010-08-26,243.48553466796875
2010-08-27,241.21365356445312
2010-08-30,244.35101318359375
2010-08-31,244.56736755371094
2010-09-01,242.83645629882812
2010-09-02,242.33154296875
2010-09-03,240.81700134277344
2010-09-06,245.6131134033203
2010-09-07,246.29827880859375
2010-09-08,246.73104858398438
2010-09-09,245.3607177734375
2010-09-13,249.32754516601562
2010-09-14,247.5243682861328
