Date,GMRAIRPORT
2007-01-25,32.19661331176758
2007-01-29,33.654537200927734
2007-01-31,33.130733489990234
2007-02-01,33.47120666503906
2007-02-02,34.48389434814453
2007-02-05,34.326751708984375
2007-02-06,35.67555618286133
2007-02-07,36.93268585205078
2007-02-08,37.47395706176758
2007-02-09,36.404518127441406
2007-02-12,34.7021484375
2007-02-13,34.96841812133789
2007-02-14,35.479129791259766
2007-02-15,36.53983688354492
2007-02-19,36.0596809387207
2007-02-20,35.557701110839844
2007-02-21,35.28706741333008
2007-02-22,34.156517028808594
2007-02-23,33.31406021118164
2007-02-26,33.59342575073242
2007-02-27,33.152557373046875
2007-02-28,30.974393844604492
2007-03-01,33.20493698120117
2007-03-02,32.24026107788086
2007-03-05,30.040273666381836
2007-03-06,30.52479362487793
2007-03-07,31.32796287536621
2007-03-08,32.72041320800781
2007-03-09,32.39739990234375
2007-03-12,32.35811996459961
2007-03-13,33.83350372314453
2007-03-14,32.30573654174805
2007-03-15,32.27518081665039
2007-03-16,32.7160530090332
2007-03-19,32.864463806152344
2007-03-20,32.764068603515625
2007-03-21,32.72478103637695
2007-03-22,32.899383544921875
2007-03-23,32.48906707763672
2007-03-26,32.09621047973633
2007-03-28,31.04423713684082
2007-03-29,31.100982666015625
2007-03-30,31.454553604125977
2007-04-02,29.752182006835938
2007-04-03,29.686704635620117
2007-04-04,29.835119247436523
2007-04-05,30.961299896240234
2007-04-09,31.63788414001465
2007-04-10,32.39303970336914
2007-04-11,31.860498428344727
2007-04-12,31.677169799804688
2007-04-13,31.93470573425293
2007-04-16,33.05652618408203
2007-04-17,33.26168441772461
2007-04-18,33.824771881103516
2007-04-19,33.423187255859375
2007-04-20,34.283103942871094
2007-04-23,34.75889205932617
2007-04-24,35.80213928222656
2007-04-25,36.62276840209961
2007-04-26,35.61880874633789
2007-04-27,34.3965950012207
2007-04-30,36.96760940551758
2007-05-03,39.08465576171875
2007-05-04,38.05014419555664
2007-05-07,37.308082580566406
2007-05-08,36.618408203125
2007-05-09,38.12434768676758
2007-05-10,37.47832107543945
2007-05-11,37.64419174194336
2007-05-14,38.18109130859375
2007-05-15,38.12434768676758
2007-05-16,40.54695129394531
2007-05-17,39.94020462036133
2007-05-18,42.118370056152344
2007-05-21,41.42432403564453
2007-05-22,42.04416275024414
2007-05-23,41.36758041381836
2007-05-24,42.912803649902344
2007-05-25,43.39296340942383
2007-05-28,44.0302619934082
2007-05-29,44.750492095947266
2007-05-30,43.283836364746094
2007-05-31,43.42788314819336
2007-06-01,43.65049743652344
2007-06-04,42.624717712402344
2007-06-05,43.585025787353516
2007-06-06,42.86915588378906
2007-06-07,43.13106155395508
2007-06-08,44.37073516845703
2007-06-11,44.75922393798828
2007-06-12,45.69771194458008
2007-06-13,46.513973236083984
2007-06-14,47.26913070678711
2007-06-15,49.25086212158203
2007-06-18,49.25086212158203
2007-06-19,50.96195983886719
2007-06-20,51.23259353637695
2007-06-21,52.39806365966797
2007-06-22,53.812339782714844
2007-06-25,56.828590393066406
2007-06-26,60.32062911987305
2007-06-27,61.32022476196289
2007-06-28,61.7785530090332
2007-06-29,65.37971496582031
2007-07-02,66.87693786621094
2007-07-03,67.4312973022461
2007-07-04,66.43169403076172
2007-07-05,65.72456359863281
2007-07-06,64.72932434082031
2007-07-09,65.06107330322266
2007-07-10,69.23406219482422
2007-07-11,73.10149383544922
2007-07-12,83.01889038085938
2007-07-13,79.42208862304688
2007-07-16,77.4621810913086
2007-07-17,78.2784423828125
2007-07-18,75.7641830444336
2007-07-19,74.67727661132812
2007-07-20,76.9558334350586
2007-07-23,83.82643127441406
2007-07-24,81.18993377685547
2007-07-25,81.23795318603516
2007-07-26,80.85819244384766
2007-07-27,75.97805786132812
2007-07-30,71.68721771240234
2007-07-31,73.24118041992188
2007-08-01,66.05194091796875
2007-08-02,66.99916076660156
2007-08-03,72.65189361572266
2007-08-06,72.34634399414062
2007-08-07,73.31975555419922
2007-08-08,74.67292022705078
2007-08-09,72.38562774658203
2007-08-10,72.14118194580078
2007-08-13,72.39436340332031
2007-08-14,70.27730560302734
2007-08-16,65.99955749511719
2007-08-17,66.60194396972656
2007-08-20,66.97296905517578
2007-08-21,63.43291091918945
2007-08-22,63.227752685546875
2007-08-23,61.394432067871094
2007-08-24,63.01386642456055
2007-08-27,65.33171081542969
2007-08-28,69.57017517089844
2007-08-29,71.970947265625
2007-08-30,70.30787658691406
2007-08-31,70.49119567871094
2007-09-03,70.48246765136719
2007-09-04,70.3253173828125
2007-09-05,69.14239501953125
2007-09-06,70.88404846191406
2007-09-07,68.04239654541016
2007-09-10,68.47018432617188
2007-09-11,67.86344146728516
2007-09-12,68.8586654663086
2007-09-13,68.55311584472656
2007-09-14,67.01661682128906
2007-09-17,67.29597473144531
2007-09-18,67.50987243652344
2007-09-19,68.97652435302734
2007-09-20,70.28604125976562
2007-09-21,69.87572479248047
2007-09-24,72.69990539550781
2007-09-25,75.52847290039062
2007-09-26,72.21540069580078
2007-09-27,74.34989929199219
2007-09-28,75.93004608154297
2007-10-01,78.09074401855469
2007-10-03,78.89827728271484
2007-10-04,77.61058807373047
2007-10-05,75.66815185546875
2007-10-08,69.79715728759766
2007-10-09,73.24553680419922
2007-10-10,73.90029907226562
2007-10-11,76.4320297241211
2007-10-12,74.59870147705078
2007-10-15,76.34473419189453
2007-10-16,75.55902099609375
2007-10-17,72.8526840209961
2007-10-18,69.75350189208984
2007-10-19,64.16624450683594
2007-10-22,64.60274505615234
2007-10-23,68.31303405761719
2007-10-24,69.66619873046875
2007-10-25,67.1126480102539
2007-10-26,69.16422271728516
2007-10-29,70.29913330078125
2007-10-30,73.74752044677734
2007-10-31,77.41416931152344
2007-11-01,77.65424346923828
2007-11-02,79.85858917236328
2007-11-05,83.32880401611328
2007-11-06,85.96966552734375
2007-11-07,85.35855865478516
2007-11-08,90.09464263916016
2007-11-12,89.19979858398438
2007-11-13,88.87242126464844
2007-11-14,91.36050415039062
2007-11-15,99.08663177490234
2007-11-16,100.50528717041016
2007-11-19,109.14807891845703
2007-11-20,108.0131607055664
2007-11-21,97.7989501953125
2007-11-22,102.05487060546875
2007-11-23,106.63818359375
2007-11-26,105.63421630859375
2007-11-27,107.31476593017578
2007-11-28,108.10047149658203
2007-11-29,106.17984771728516
2007-11-30,111.35243225097656
2007-12-03,113.09844970703125
2007-12-04,113.0329818725586
2007-12-05,114.84446716308594
2007-12-06,112.37821960449219
2007-12-07,106.419921875
2007-12-10,104.84850311279297
2007-12-11,106.48539733886719
2007-12-12,106.28897094726562
2007-12-13,106.39810180664062
2007-12-14,105.2413558959961
2007-12-17,97.7771224975586
2007-12-18,97.7771224975586
2007-12-19,104.6084213256836
2007-12-20,103.32073974609375
2007-12-24,104.7175521850586
2007-12-26,108.07864379882812
2007-12-27,106.02706909179688
2007-12-28,108.79886627197266
2007-12-31,108.2968978881836
2008-01-01,109.23538208007812
2008-01-02,108.55879974365234
2008-01-03,110.08656311035156
2008-01-04,110.26116943359375
2008-01-07,108.68975067138672
2008-01-08,107.07467651367188
2008-01-09,103.34255981445312
2008-01-10,99.93782806396484
2008-01-11,98.3009262084961
2008-01-14,98.54100799560547
2008-01-15,96.6640396118164
2008-01-16,95.2890396118164
2008-01-17,95.20174407958984
2008-01-18,95.20174407958984
2008-01-21,74.05308532714844
2008-01-22,68.11660766601562
2008-01-23,75.3844223022461
2008-01-24,70.77928924560547
2008-01-25,84.74745178222656
2008-01-28,81.93199157714844
2008-01-29,80.49152374267578
2008-01-30,80.49152374267578
2008-01-31,74.7514877319336
2008-02-01,76.58480834960938
2008-02-04,80.70978546142578
2008-02-05,82.04112243652344
2008-02-06,76.9558334350586
2008-02-07,73.96577453613281
2008-02-08,70.43009185791016
2008-02-11,66.39241027832031
2008-02-12,62.44204330444336
2008-02-13,64.27536010742188
2008-02-14,72.41618347167969
2008-02-15,74.77330780029297
2008-02-18,73.57292175292969
2008-02-19,74.88243865966797
2008-02-20,75.29711151123047
2008-02-21,80.20780181884766
2008-02-22,77.21774291992188
2008-02-25,77.0867919921875
2008-02-26,79.9022445678711
2008-02-27,77.82884216308594
2008-02-28,77.02131652832031
2008-02-29,76.30107116699219
2008-03-03,69.70985412597656
2008-03-04,67.94200134277344
2008-03-05,68.20391082763672
2008-03-07,63.77339172363281
2008-03-10,67.30907440185547
2008-03-11,71.87055206298828
2008-03-12,71.87055206298828
2008-03-13,65.30115509033203
2008-03-14,66.5451889038086
2008-03-17,59.99761199951172
2008-03-18,59.16825866699219
2008-03-19,57.24763107299805
2008-03-24,55.13058090209961
2008-03-25,61.00157928466797
2008-03-26,63.511474609375
2008-03-27,65.58487701416016
2008-03-28,68.29120635986328
2008-03-31,64.99559783935547
2008-04-01,64.49361419677734
2008-04-02,64.64639282226562
2008-04-03,62.485694885253906
2008-04-04,61.43807601928711
2008-04-07,62.7694206237793
2008-04-08,61.24165344238281
2008-04-09,61.98371124267578
2008-04-10,61.30712890625
2008-04-11,62.20196533203125
2008-04-15,63.07497787475586
2008-04-16,65.4975814819336
2008-04-17,66.52336883544922
2008-04-21,67.46185302734375
2008-04-22,70.60468292236328
2008-04-23,70.5828628540039
2008-04-24,68.05113220214844
2008-04-25,68.26937866210938
2008-04-28,68.64041137695312
2008-04-29,69.64437103271484
2008-04-30,70.32096099853516
2008-05-02,71.36856079101562
2008-05-05,72.61261749267578
2008-05-06,68.9677963256836
2008-05-07,68.40033721923828
2008-05-08,67.61463165283203
2008-05-09,64.66822052001953
2008-05-12,65.73765563964844
2008-05-13,63.38052749633789
2008-05-14,63.467830657958984
2008-05-15,64.55909729003906
2008-05-16,66.39241027832031
2008-05-20,65.9122543334961
2008-05-21,65.9559097290039
2008-05-22,63.03132629394531
2008-05-23,60.47776794433594
2008-05-26,58.338897705078125
2008-05-27,58.53532409667969
2008-05-28,61.43807601928711
2008-05-29,58.49167251586914
2008-05-30,58.29524230957031
2008-06-02,56.134544372558594
2008-06-03,55.93811798095703
2008-06-04,52.29330062866211
2008-06-05,53.755592346191406
2008-06-06,52.533382415771484
2008-06-09,49.67427062988281
2008-06-10,46.83699035644531
2008-06-11,47.40444564819336
2008-06-12,46.83699035644531
2008-06-13,46.00762939453125
2008-06-16,47.92824935913086
2008-06-17,49.39054489135742
2008-06-18,47.6445198059082
2008-06-19,46.70603561401367
2008-06-20,44.501686096191406
2008-06-23,42.2755126953125
2008-06-24,42.23186111450195
2008-06-25,43.30129623413086
2008-06-26,41.729881286621094
2008-06-27,38.63069152832031
2008-06-30,35.051353454589844
2008-07-01,35.247779846191406
2008-07-02,38.41244125366211
2008-07-03,35.487857818603516
2008-07-04,37.49578094482422
2008-07-07,38.6961669921875
2008-07-08,37.58308029174805
2008-07-09,39.83108139038086
2008-07-10,41.16242218017578
2008-07-11,38.23783874511719
2008-07-14,38.25966262817383
2008-07-15,37.037452697753906
2008-07-16,34.964054107666016
2008-07-17,36.05531311035156
2008-07-18,36.79737091064453
2008-07-21,36.1862678527832
2008-07-22,37.124755859375
2008-07-23,39.416404724121094
2008-07-24,40.42036437988281
2008-07-25,39.743778228759766
2008-07-28,39.80925750732422
2008-07-29,37.05927658081055
2008-07-30,38.76164627075195
2008-07-31,40.52948760986328
2008-08-01,43.148521423339844
2008-08-04,44.69811248779297
2008-08-05,46.0512809753418
2008-08-06,44.26161193847656
2008-08-07,43.91240692138672
2008-08-08,44.458038330078125
2008-08-11,46.48778533935547
2008-08-12,48.299278259277344
2008-08-13,46.68421173095703
2008-08-14,44.567161560058594
2008-08-18,44.17430877685547
2008-08-19,44.87271499633789
2008-08-20,45.614776611328125
2008-08-21,44.10883331298828
2008-08-22,44.458038330078125
2008-08-25,43.977882385253906
2008-08-26,44.13065719604492
2008-08-27,43.563201904296875
2008-08-28,43.9560546875
2008-08-29,45.00366973876953
2008-09-01,44.065185546875
2008-09-02,45.81120300292969
2008-09-04,46.182228088378906
2008-09-05,44.8072395324707
2008-09-08,45.78937911987305
2008-09-09,44.85089111328125
2008-09-10,43.170345306396484
2008-09-11,42.60288619995117
2008-09-12,41.489803314208984
2008-09-15,40.22393798828125
2008-09-16,40.04933547973633
2008-09-17,38.21601486206055
2008-09-18,38.936248779296875
2008-09-19,39.612831115722656
2008-09-22,39.460052490234375
2008-09-23,39.21997833251953
2008-09-24,39.89656066894531
2008-09-25,39.0017204284668
2008-09-26,37.88863754272461
2008-09-29,36.09896469116211
2008-09-30,38.49974060058594
2008-10-01,38.76164627075195
2008-10-03,36.1862678527832
2008-10-06,34.50572204589844
2008-10-07,34.091041564941406
2008-10-08,30.99185562133789
2008-10-10,25.884746551513672
2008-10-13,27.783544540405273
2008-10-14,29.92241859436035
2008-10-15,28.17639923095703
2008-10-16,28.460126876831055
2008-10-17,26.648632049560547
2008-10-20,25.841096878051758
2008-10-21,26.997833251953125
2008-10-22,28.00179672241211
2008-10-23,26.84505844116211
2008-10-24,24.13872718811035
2008-10-27,21.606998443603516
2008-10-29,22.676435470581055
2008-10-31,22.13080596923828
2008-11-03,22.741910934448242
2008-11-04,25.14268684387207
2008-11-05,26.212125778198242
2008-11-06,27.19426155090332
2008-11-07,29.354961395263672
2008-11-10,33.894615173339844
2008-11-11,30.468048095703125
2008-11-12,29.049407958984375
2008-11-14,26.976009368896484
2008-11-17,26.321252822875977
2008-11-18,25.77562141418457
2008-11-19,23.39666748046875
2008-11-20,23.39666748046875
2008-11-21,23.920475006103516
2008-11-24,23.112939834594727
2008-11-25,23.94230079650879
2008-11-26,23.898649215698242
2008-11-27,23.898649215698242
2008-11-28,23.331192016601562
2008-12-01,23.353017807006836
2008-12-02,23.243892669677734
2008-12-03,23.94230079650879
2008-12-04,26.4958553314209
2008-12-05,25.60102081298828
2008-12-08,26.430377960205078
2008-12-10,27.565290451049805
2008-12-11,28.852981567382812
2008-12-12,28.241872787475586
2008-12-15,28.56925392150879
2008-12-16,29.507740020751953
2008-12-17,28.43829917907715
2008-12-18,30.358922958374023
2008-12-19,31.23193359375
2008-12-22,32.30137252807617
2008-12-23,32.12677001953125
2008-12-24,31.100982666015625
2008-12-26,29.616865158081055
2008-12-29,31.602962493896484
2008-12-30,32.912479400634766
2008-12-31,33.56723403930664
2009-01-02,37.168399810791016
2009-01-05,36.469993591308594
2009-01-06,35.575157165527344
2009-01-07,31.602962493896484
2009-01-09,29.224010467529297
2009-01-12,32.27954864501953
2009-01-13,31.14463233947754
2009-01-14,33.807315826416016
2009-01-15,31.100982666015625
2009-01-16,31.7557373046875
2009-01-19,33.28350830078125
2009-01-20,32.56327438354492
2009-01-21,32.999778747558594
2009-01-22,33.676361083984375
2009-01-23,31.690263748168945
2009-01-27,32.759700775146484
2009-01-28,33.58905792236328
2009-01-29,32.84700393676758
2009-01-30,32.12677001953125
2009-02-02,31.07915687561035
2009-02-03,29.9660701751709
2009-02-04,30.860902786254883
2009-02-05,30.48987579345703
2009-02-06,32.30137252807617
2009-02-09,36.01166534423828
2009-02-10,34.68032455444336
2009-02-11,34.89857864379883
2009-02-12,33.96009063720703
2009-02-13,34.462074279785156
2009-02-16,34.549373626708984
2009-02-17,34.48389434814453
2009-02-18,34.964054107666016
2009-02-19,34.7021484375
2009-02-20,34.091041564941406
2009-02-24,33.50175857543945
2009-02-25,32.803348541259766
2009-02-26,34.331119537353516
2009-02-27,34.462074279785156
2009-03-02,33.04343032836914
2009-03-03,32.912479400634766
2009-03-04,31.952167510986328
2009-03-05,30.8172550201416
2009-03-06,30.40257453918457
2009-03-09,29.791467666625977
2009-03-12,30.206148147583008
2009-03-13,33.2398567199707
2009-03-16,33.74183654785156
2009-03-17,35.81523895263672
2009-03-18,35.18230056762695
2009-03-19,37.60490798950195
2009-03-20,38.21601486206055
2009-03-23,39.045372009277344
2009-03-24,39.26362609863281
2009-03-25,42.53741455078125
2009-03-26,42.79931640625
2009-03-27,43.38859939575195
2009-03-30,41.1187744140625
2009-03-31,41.402503967285156
2009-04-01,42.624717712402344
2009-04-02,43.67232894897461
2009-04-06,44.239784240722656
2009-04-08,47.75364685058594
2009-04-09,46.98976516723633
2009-04-13,46.5750846862793
2009-04-15,48.64848327636719
2009-04-16,46.09492874145508
2009-04-17,47.535396575927734
2009-04-20,52.31512451171875
2009-04-21,51.35481262207031
2009-04-22,51.4202880859375
2009-04-23,51.28934097290039
2009-04-24,50.43815612792969
2009-04-27,49.608795166015625
2009-04-28,47.57904815673828
2009-04-29,49.325069427490234
2009-04-30,49.325069427490234
2009-05-04,50.896488189697266
2009-05-05,52.09687423706055
2009-05-06,50.30720138549805
2009-05-07,50.70005798339844
2009-05-08,51.11473846435547
2009-05-11,48.84490966796875
2009-05-12,50.61275863647461
2009-05-13,48.5830078125
2009-05-14,49.06316375732422
2009-05-15,49.49966812133789
2009-05-18,59.9321403503418
2009-05-19,66.76344299316406
2009-05-20,69.16422271728516
2009-05-21,74.31497955322266
2009-05-22,73.61656951904297
2009-05-25,71.97968292236328
2009-05-26,68.72772216796875
2009-05-27,71.45587158203125
2009-05-28,70.88842010498047
2009-05-29,71.826904296875
2009-06-01,76.4320297241211
2009-06-02,75.47171783447266
2009-06-03,75.40624237060547
2009-06-04,77.58876037597656
2009-06-05,74.44593811035156
2009-06-08,69.92810821533203
2009-06-09,72.69990539550781
2009-06-10,70.95388793945312
2009-06-11,68.68406677246094
2009-06-12,69.60072326660156
2009-06-15,64.44996643066406
2009-06-16,66.0650405883789
2009-06-17,62.83489990234375
2009-06-18,62.485694885253906
2009-06-19,64.29718780517578
2009-06-22,61.00157928466797
2009-06-23,60.49959945678711
2009-06-24,60.761497497558594
2009-06-25,58.819053649902344
2009-06-26,59.69205856323242
2009-06-29,67.7237548828125
2009-06-30,61.918243408203125
2009-07-01,61.154354095458984
2009-07-02,60.47776794433594
2009-07-03,61.21982955932617
2009-07-06,58.011512756347656
2009-07-07,58.20794677734375
2009-07-08,54.71590805053711
2009-07-09,56.39645004272461
2009-07-10,54.737728118896484
2009-07-13,55.50161361694336
2009-07-14,58.3607177734375
2009-07-15,61.656333923339844
2009-07-16,59.67023849487305
2009-07-17,60.58689880371094
2009-07-20,61.43807601928711
2009-07-21,60.08491516113281
2009-07-22,59.86666488647461
2009-07-23,61.32895278930664
2009-07-24,61.787288665771484
2009-07-27,64.20988464355469
2009-07-28,63.53330612182617
2009-07-29,61.85276412963867
2009-07-30,62.79125213623047
2009-07-31,62.35474395751953
2009-08-03,62.72576904296875
2009-08-04,62.092838287353516
2009-08-05,61.30712890625
2009-08-06,59.34285354614258
2009-08-07,57.5313606262207
2009-08-10,56.09089660644531
2009-08-11,56.898433685302734
2009-08-12,57.225807189941406
2009-08-13,59.9539680480957
2009-08-14,58.3607177734375
2009-08-17,55.8508186340332
2009-08-18,57.684139251708984
2009-08-19,55.8508186340332
2009-08-20,57.727787017822266
2009-08-21,58.819053649902344
2009-08-24,59.99761199951172
2009-08-25,59.19008255004883
2009-08-26,62.376564025878906
2009-08-27,61.85276412963867
2009-08-28,62.1583137512207
2009-08-31,62.551170349121094
2009-09-01,60.30317306518555
2009-09-02,59.64841079711914
2009-09-03,58.862701416015625
2009-09-04,59.16825866699219
2009-09-07,61.045230865478516
2009-09-08,59.86666488647461
2009-09-09,60.957923889160156
2009-09-10,60.237693786621094
2009-09-11,60.08491516113281
2009-09-14,59.102779388427734
2009-09-15,59.97578811645508
2009-09-16,61.045230865478516
2009-09-17,60.390472412109375
2009-09-18,61.28530502319336
2009-09-22,62.35474395751953
2009-09-23,61.394432067871094
2009-09-24,61.11070251464844
2009-09-25,60.71784973144531
2009-09-29,60.957923889160156
2009-09-30,61.24165344238281
2009-10-01,62.551170349121094
2009-10-05,60.89244842529297
2009-10-06,61.590858459472656
2009-10-07,60.71784973144531
2009-10-08,59.88848876953125
2009-10-09,60.761497497558594
2009-10-12,61.32895278930664
2009-10-13,61.32895278930664
2009-10-14,63.03132629394531
2009-10-15,65.17020416259766
2009-10-16,65.08289337158203
2009-10-20,64.38449096679688
2009-10-21,63.118621826171875
2009-10-22,61.50355529785156
2009-10-23,60.936100006103516
2009-10-26,60.36864471435547
2009-10-27,58.971832275390625
2009-10-28,57.225807189941406
2009-10-29,52.817108154296875
2009-10-30,53.77742004394531
2009-11-03,51.507591247558594
2009-11-04,55.3051872253418
2009-11-05,56.74565124511719
2009-11-06,56.8765983581543
2009-11-09,60.150390625
2009-11-10,59.015480041503906
2009-11-11,60.19403839111328
2009-11-12,59.67023849487305
2009-11-13,59.277381896972656
2009-11-16,60.543243408203125
2009-11-17,59.757537841796875
2009-11-18,59.05912780761719
2009-11-19,59.53927993774414
2009-11-20,59.49563217163086
2009-11-23,59.05912780761719
2009-11-24,59.58293533325195
2009-11-25,58.88452911376953
2009-11-26,57.967864990234375
2009-11-27,56.96390151977539
2009-11-30,57.79326248168945
2009-12-01,59.626583099365234
2009-12-02,59.23373031616211
2009-12-03,60.412296295166016
2009-12-04,63.42417907714844
2009-12-07,61.28530502319336
2009-12-08,63.16227722167969
2009-12-09,61.678157806396484
2009-12-10,61.590858459472656
2009-12-11,60.6741943359375
2009-12-14,60.06309127807617
2009-12-15,58.971832275390625
2009-12-16,59.45198440551758
2009-12-17,58.49167251586914
2009-12-18,58.09881591796875
2009-12-21,57.444061279296875
2009-12-22,57.705963134765625
2009-12-23,59.36468505859375
2009-12-24,58.75357437133789
2009-12-29,58.79722595214844
2009-12-30,58.709922790527344
2009-12-31,58.14247131347656
2010-01-04,58.448020935058594
2010-01-05,60.36864471435547
2010-01-06,60.412296295166016
2010-01-07,60.237693786621094
2010-01-08,60.32499313354492
2010-01-11,60.49959945678711
2010-01-12,58.53532409667969
2010-01-13,57.924217224121094
2010-01-14,59.05912780761719
2010-01-15,58.971832275390625
2010-01-18,58.971832275390625
2010-01-19,57.836917877197266
2010-01-20,56.789306640625
2010-01-21,55.78533935546875
2010-01-22,54.82503128051758
2010-01-25,54.17027282714844
2010-01-27,51.85679626464844
2010-01-28,53.69011688232422
2010-01-29,52.336952209472656
2010-02-01,53.16630935668945
2010-02-02,51.7258415222168
2010-02-03,51.245689392089844
2010-02-04,48.190155029296875
2010-02-05,45.920326232910156
2010-02-08,49.01951599121094
2010-02-09,48.452056884765625
2010-02-10,48.32110595703125
2010-02-11,48.8885612487793
2010-02-15,48.53936004638672
2010-02-16,49.15046310424805
2010-02-17,49.41236877441406
2010-02-18,48.53936004638672
2010-02-19,47.88460159301758
2010-02-22,48.01554870605469
2010-02-23,48.5830078125
2010-02-24,48.2774543762207
2010-02-25,46.66238784790039
2010-02-26,47.84095001220703
2010-03-02,48.190155029296875
2010-03-03,50.94013595581055
2010-03-04,50.72188186645508
2010-03-05,51.245689392089844
2010-03-08,50.85283660888672
2010-03-09,49.93617248535156
2010-03-10,50.24172592163086
2010-03-11,50.0671272277832
2010-03-12,49.630619049072266
2010-03-15,49.892520904541016
2010-03-16,50.372676849365234
2010-03-17,50.80918502807617
2010-03-18,51.46394348144531
2010-03-19,51.28934097290039
2010-03-22,49.892520904541016
2010-03-23,50.24172592163086
2010-03-25,52.205997467041016
2010-03-26,52.94805908203125
2010-03-29,53.90836715698242
2010-03-30,54.43217849731445
2010-03-31,54.737728118896484
2010-04-01,54.6940803527832
2010-04-05,55.08693313598633
2010-04-06,54.43217849731445
2010-04-07,53.38456344604492
2010-04-08,53.602813720703125
2010-04-09,53.90836715698242
2010-04-12,54.51947784423828
2010-04-13,54.86867904663086
2010-04-15,55.8289909362793
2010-04-16,55.13058090209961
2010-04-19,52.51155471801758
2010-04-20,52.9044075012207
2010-04-21,54.34487533569336
2010-04-22,54.03932189941406
2010-04-23,54.126625061035156
2010-04-26,55.8289909362793
2010-04-27,59.277381896972656
2010-04-28,55.3051872253418
2010-04-29,57.61865997314453
2010-04-30,58.27342224121094
2010-05-03,56.30915069580078
2010-05-04,54.257572174072266
2010-05-05,53.90836715698242
2010-05-06,53.90836715698242
2010-05-07,53.95201873779297
2010-05-10,54.606781005859375
2010-05-11,52.72980880737305
2010-05-12,52.336952209472656
2010-05-13,52.07504653930664
2010-05-14,50.765533447265625
2010-05-17,51.682193756103516
2010-05-18,51.59489440917969
2010-05-19,50.24172592163086
2010-05-20,50.45998001098633
2010-05-21,50.110774993896484
2010-05-24,49.67427062988281
2010-05-25,47.44809341430664
2010-05-26,50.765533447265625
2010-05-27,50.023475646972656
2010-05-28,51.245689392089844
2010-05-31,52.162349700927734
2010-06-01,50.023475646972656
2010-06-02,49.848873138427734
2010-06-03,50.285377502441406
2010-06-04,49.97982406616211
2010-06-07,48.40840530395508
