Date,CGCL
2011-12-13,17.586280822753906
2011-12-14,16.751493453979492
2011-12-15,16.111482620239258
2011-12-16,15.527129173278809
2011-12-19,16.01872444152832
2011-12-20,15.675537109375
2011-12-21,15.78684139251709
2011-12-22,15.202488899230957
2011-12-23,15.508575439453125
2011-12-26,15.313793182373047
2011-12-27,15.387996673583984
2011-12-28,15.313793182373047
2011-12-29,15.323066711425781
2011-12-30,15.285965919494629
2012-01-02,15.100459098815918
2012-01-03,15.146833419799805
2012-01-04,15.267416000366211
2012-01-05,15.221038818359375
2012-01-06,15.156111717224121
2012-01-09,15.49930191040039
2012-01-10,17.048301696777344
2012-01-11,18.745716094970703
2012-01-12,18.33759307861328
2012-01-13,18.114986419677734
2012-01-16,17.771787643432617
2012-01-17,18.254114151000977
2012-01-18,17.83671760559082
2012-01-19,18.1242618560791
2012-01-20,17.224538803100586
2012-01-23,16.807144165039062
2012-01-24,17.07613182067871
2012-01-25,17.029754638671875
2012-01-27,16.955551147460938
2012-01-30,16.788593292236328
2012-01-31,17.215259552001953
2012-02-01,17.224538803100586
2012-02-02,17.224538803100586
2012-02-03,17.233816146850586
2012-02-06,17.66975975036621
2012-02-07,17.4749755859375
2012-02-08,19.21876335144043
2012-02-09,20.433849334716797
2012-02-10,19.107458114624023
2012-02-13,19.654712677001953
2012-02-14,19.13528060913086
2012-02-15,19.515583038330078
2012-02-16,19.784568786621094
2012-02-17,18.847742080688477
2012-02-21,18.736434936523438
2012-02-22,18.35614585876465
2012-02-23,18.133535385131836
2012-02-24,17.688310623168945
2012-02-27,16.890623092651367
2012-02-28,17.094684600830078
2012-02-29,17.243093490600586
2012-03-01,17.40077018737793
2012-03-02,17.159610748291016
2012-03-05,17.057579040527344
2012-03-06,17.039030075073242
2012-03-07,16.93699836730957
2012-03-09,16.8535213470459
2012-03-12,16.8998966217041
2012-03-13,17.122509002685547
2012-03-14,16.97410011291504
2012-03-15,16.723663330078125
2012-03-16,16.436120986938477
2012-03-19,16.45467758178711
2012-03-20,16.547426223754883
2012-03-21,16.50105094909668
2012-03-22,16.250614166259766
2012-03-23,16.130035400390625
2012-03-26,15.907422065734863
2012-03-27,15.24886417388916
2012-03-28,15.731188774108887
2012-03-29,15.759016036987305
2012-03-30,14.506826400756836
2012-04-02,15.898147583007812
2012-04-03,15.953802108764648
2012-04-04,15.295243263244629
2012-04-09,15.768289566040039
2012-04-10,15.23031234741211
2012-04-11,15.703362464904785
2012-04-12,16.148590087890625
2012-04-13,15.879597663879395
2012-04-16,15.842493057250977
2012-04-17,15.610608100891113
2012-04-18,15.888875007629395
2012-04-19,15.78684139251709
2012-04-20,16.324817657470703
2012-04-23,15.823943138122559
2012-04-24,15.592058181762695
2012-04-25,15.675537109375
2012-04-26,15.629159927368164
2012-04-27,15.851767539978027
2012-04-30,15.369443893432617
2012-05-02,15.221038818359375
2012-05-03,15.165386199951172
2012-05-04,15.072629928588867
2012-05-07,14.850018501281738
2012-05-08,14.766538619995117
2012-05-09,14.534653663635254
2012-05-10,14.562481880187988
2012-05-11,14.618134498596191
2012-05-14,14.469724655151367
2012-05-15,14.562481880187988
2012-05-16,14.64595890045166
2012-05-17,14.488276481628418
2012-05-18,14.664510726928711
2012-05-21,14.69233512878418
2012-05-22,14.488276481628418
2012-05-23,14.488276481628418
2012-05-24,14.581029891967773
2012-05-25,14.581029891967773
2012-05-28,14.581029891967773
2012-05-29,14.822193145751953
2012-05-30,14.562481880187988
2012-05-31,14.664510726928711
2012-06-01,14.52538013458252
2012-06-04,14.16363525390625
2012-06-05,14.28421688079834
2012-06-06,14.57175350189209
2012-06-07,14.414069175720215
2012-06-08,14.460451126098633
2012-06-11,14.812917709350586
2012-06-12,14.812917709350586
2012-06-13,14.386245727539062
2012-06-14,14.321318626403809
2012-06-15,14.414069175720215
2012-06-18,14.358420372009277
2012-06-19,15.712638854980469
2012-06-20,15.592058181762695
2012-06-21,15.081908226013184
2012-06-22,15.582781791687012
2012-06-25,15.156111717224121
2012-06-26,15.43437385559082
2012-06-27,15.211761474609375
2012-06-28,15.211761474609375
2012-06-29,15.100459098815918
2012-07-02,15.063356399536133
2012-07-03,14.747990608215332
2012-07-04,14.840744972229004
2012-07-05,15.54567813873291
2012-07-06,15.54567813873291
2012-07-09,15.156111717224121
2012-07-10,15.527129173278809
2012-07-11,15.415823936462402
2012-07-12,15.43437385559082
2012-07-13,15.387996673583984
2012-07-16,15.081908226013184
2012-07-17,15.026252746582031
2012-07-18,14.757265090942383
2012-07-19,14.692132949829102
2012-07-20,14.701437950134277
2012-07-23,14.636302947998047
2012-07-24,14.887531280517578
2012-07-25,14.459516525268555
2012-07-26,14.310638427734375
2012-07-27,14.515341758728027
2012-07-30,14.850310325622559
2012-07-31,14.887531280517578
2012-08-01,14.487427711486816
2012-08-02,14.701437950134277
2012-08-03,14.887531280517578
2012-08-06,15.064318656921387
2012-08-07,18.06973648071289
2012-08-08,17.697551727294922
2012-08-09,17.790599822998047
2012-08-10,17.14857292175293
2012-08-13,16.943866729736328
2012-08-14,16.26462745666504
2012-08-16,16.869430541992188
2012-08-17,16.227405548095703
2012-08-21,17.111356735229492
2012-08-22,16.487937927246094
2012-08-23,16.404197692871094
2012-08-24,16.022705078125
2012-08-27,16.050621032714844
2012-08-28,15.864521980285645
2012-08-29,15.845914840698242
2012-08-30,15.724954605102539
2012-08-31,15.734261512756348
2012-09-03,16.01340103149414
2012-09-04,15.901739120483398
2012-09-05,15.641212463378906
2012-09-06,15.678431510925293
2012-09-07,15.818001747131348
2012-09-10,16.432111740112305
2012-09-11,17.381193161010742
2012-09-12,17.278841018676758
2012-09-13,17.418413162231445
2012-09-14,17.03691864013672
2012-09-17,16.767080307006836
2012-09-18,16.8508243560791
2012-09-20,16.943866729736328
2012-09-21,16.720556259155273
2012-09-24,16.897348403930664
2012-09-25,16.720556259155273
2012-09-26,16.860126495361328
2012-09-27,16.739168167114258
2012-09-28,16.534461975097656
2012-10-01,16.404197692871094
2012-10-03,16.097143173217773
2012-10-04,16.83221435546875
2012-10-05,16.525163650512695
2012-10-08,17.02761459350586
2012-10-09,16.953176498413086
2012-10-10,16.75777816772461
2012-10-11,16.93456268310547
2012-10-12,17.343975067138672
2012-10-15,16.776391983032227
2012-10-16,17.129961013793945
2012-10-17,17.14857292175293
2012-10-18,17.474239349365234
2012-10-19,17.213708877563477
2012-10-22,17.427715301513672
2012-10-23,17.30675506591797
2012-10-25,16.906654357910156
2012-10-29,17.29745101928711
2012-10-30,18.097658157348633
2012-10-31,17.911561965942383
2012-11-01,17.771989822387695
2012-11-02,17.67894172668457
2012-11-05,18.041826248168945
2012-11-06,17.86503791809082
2012-11-07,18.060436248779297
2012-11-08,19.474750518798828
2012-11-09,19.288654327392578
2012-11-12,19.846935272216797
2012-11-15,24.080575942993164
2012-11-16,25.64377212524414
2012-11-19,25.783344268798828
2012-11-20,24.992443084716797
2012-11-21,23.466468811035156
2012-11-22,24.703994750976562
2012-11-23,24.648164749145508
2012-11-26,24.164323806762695
2012-11-27,23.987533569335938
2012-11-29,24.378332138061523
2012-11-30,25.457677841186523
2012-12-03,24.77842903137207
2012-12-04,24.22945785522461
2012-12-05,24.508596420288086
2012-12-06,25.23436164855957
2012-12-07,24.462074279785156
2012-12-10,24.806346893310547
2012-12-11,24.703994750976562
2012-12-12,24.61094856262207
2012-12-13,24.852872848510742
2012-12-14,24.63886260986328
2012-12-17,25.867084503173828
2012-12-18,27.160442352294922
2012-12-19,28.509624481201172
2012-12-20,29.933246612548828
2012-12-21,30.91023826599121
2012-12-24,32.06401443481445
2012-12-26,31.021894454956055
2012-12-27,29.47730827331543
2012-12-28,28.54684066772461
2012-12-31,28.798067092895508
2013-01-01,28.798067092895508
2013-01-02,29.30982780456543
2013-01-03,30.770666122436523
2013-01-04,31.0498046875
2013-01-07,31.282424926757812
2013-01-08,30.50082778930664
2013-01-09,30.119338989257812
2013-01-10,28.723634719848633
2013-01-11,27.56984519958496
2013-01-14,27.811769485473633
2013-01-15,29.198169708251953
2013-01-16,30.56595802307129
2013-01-17,30.75205421447754
2013-01-18,30.835796356201172
2013-01-21,29.402875900268555
2013-01-22,28.87250328063965
2013-01-23,29.514530181884766
2013-01-24,30.98467445373535
2013-01-25,30.07280921936035
2013-01-28,29.440092086791992
2013-01-29,29.90532875061035
2013-01-30,29.765758514404297
2013-01-31,29.775062561035156
2013-02-01,29.802974700927734
2013-02-04,29.961156845092773
2013-02-05,29.756450653076172
2013-02-06,29.440092086791992
2013-02-07,30.17516326904297
2013-02-08,30.3426513671875
2013-02-11,29.588972091674805
2013-02-12,29.70062255859375
2013-02-13,29.468006134033203
2013-02-14,29.03999137878418
2013-02-15,28.807369232177734
2013-02-18,29.151643753051758
2013-02-19,29.216779708862305
2013-02-20,28.863201141357422
2013-02-21,28.267698287963867
2013-02-22,28.54684066772461
2013-02-25,27.31861686706543
2013-02-26,25.960134506225586
2013-02-27,25.30880355834961
2013-02-28,24.04336166381836
2013-03-01,24.2015438079834
2013-03-04,23.187332153320312
2013-03-05,23.280376434326172
2013-03-06,23.401336669921875
2013-03-07,23.373422622680664
2013-03-08,23.820049285888672
2013-03-11,24.750516891479492
2013-03-12,23.661869049072266
2013-03-13,24.722604751586914
2013-03-14,23.699087142944336
2013-03-15,23.689783096313477
2013-03-18,23.959619522094727
2013-03-19,23.094280242919922
2013-03-20,21.977720260620117
2013-03-21,21.23334503173828
2013-03-22,20.19120979309082
2013-03-25,19.819021224975586
2013-03-26,19.00020980834961
2013-03-28,19.50266456604004
2013-04-01,20.470354080200195
2013-04-02,20.47966194152832
2013-04-03,20.312175750732422
2013-04-04,20.02372932434082
2013-04-05,19.930681228637695
2013-04-08,19.930681228637695
2013-04-09,19.930681228637695
2013-04-10,19.930681228637695
2013-04-11,19.930681228637695
2013-04-12,19.930681228637695
2013-04-15,20.098167419433594
2013-04-16,19.912073135375977
2013-04-17,19.912073135375977
2013-04-18,20.88906478881836
2013-04-22,21.773014068603516
2013-04-23,20.89836883544922
2013-04-25,20.163299560546875
2013-04-26,21.1682071685791
2013-04-29,21.503175735473633
2013-04-30,22.573219299316406
2013-05-02,22.573219299316406
2013-05-03,22.3312931060791
2013-05-06,23.447860717773438
2013-05-07,24.620256423950195
2013-05-08,26.98365020751953
2013-05-09,29.682010650634766
2013-05-10,32.650211334228516
2013-05-13,32.1756706237793
2013-05-14,30.575267791748047
2013-05-15,32.10124206542969
2013-05-16,32.51064682006836
2013-05-17,30.891626358032227
2013-05-20,30.063505172729492
2013-05-21,29.793668746948242
2013-05-22,29.402875900268555
2013-05-23,29.402875900268555
2013-05-24,28.31422233581543
2013-05-27,29.728534698486328
2013-05-28,30.063505172729492
2013-05-29,30.063505172729492
2013-05-30,31.561569213867188
2013-05-31,33.01310348510742
2013-06-03,32.3803825378418
2013-06-04,32.10124206542969
2013-06-05,32.10124206542969
2013-06-06,31.82209587097168
2013-06-07,31.82209587097168
2013-06-10,31.82209587097168
2013-06-11,31.17076873779297
2013-06-12,29.616880416870117
2013-06-13,28.137435913085938
2013-06-14,28.844589233398438
2013-06-17,28.844589233398438
2013-06-18,28.844589233398438
2013-06-19,28.444488525390625
2013-06-20,27.821073532104492
2013-06-21,29.198171615600586
2013-06-24,27.839685440063477
2013-06-25,27.839685440063477
2013-06-26,27.541933059692383
2013-06-27,26.3602352142334
2013-06-28,27.57914924621582
2013-07-01,27.914119720458984
2013-07-02,26.98365020751953
2013-07-03,27.72802734375
2013-07-04,27.72802734375
2013-07-05,31.25450897216797
2013-07-08,26.239273071289062
2013-07-09,26.239273071289062
2013-07-10,28.788761138916016
2013-07-11,29.765758514404297
2013-07-12,29.765758514404297
2013-07-15,27.914119720458984
2013-07-16,27.914119720458984
2013-07-17,29.775062561035156
2013-07-18,27.355836868286133
2013-07-19,30.724138259887695
2013-07-22,30.891626358032227
2013-07-23,30.14725112915039
2013-07-24,30.14725112915039
2013-07-25,29.775062561035156
2013-07-26,29.402875900268555
2013-07-29,29.402875900268555
2013-07-30,29.402875900268555
2013-07-31,29.402875900268555
2013-08-01,28.28630828857422
2013-08-02,24.676082611083984
2013-08-05,24.676082611083984
2013-08-06,24.676082611083984
2013-08-07,24.676082611083984
2013-08-08,24.676082611083984
2013-08-12,24.676082611083984
2013-08-13,24.192237854003906
2013-08-14,24.192237854003906
2013-08-16,24.192237854003906
2013-08-19,19.76319694519043
2013-08-20,21.9591064453125
2013-08-21,22.51738739013672
2013-08-22,22.51738739013672
2013-08-23,24.173627853393555
2013-08-26,24.006141662597656
2013-08-27,22.340599060058594
2013-08-28,21.586917877197266
2013-08-29,23.26176643371582
2013-08-30,23.26176643371582
2013-09-02,23.26176643371582
2013-09-03,23.26176643371582
2013-09-04,23.26176643371582
2013-09-05,23.26176643371582
2013-09-06,23.26176643371582
2013-09-10,23.26176643371582
2013-09-11,23.633955001831055
2013-09-12,23.633955001831055
2013-09-13,24.750516891479492
2013-09-16,23.51299476623535
2013-09-17,23.51299476623535
2013-09-18,23.51299476623535
2013-09-19,23.58298683166504
2013-09-20,22.677745819091797
2013-09-23,22.677745819091797
2013-09-24,22.677745819091797
2013-09-25,22.677745819091797
2013-09-26,22.677745819091797
2013-09-27,22.425765991210938
2013-09-30,22.425765991210938
2013-10-01,22.425765991210938
2013-10-03,22.425765991210938
2013-10-04,22.425765991210938
2013-10-07,22.425765991210938
2013-10-08,22.425765991210938
2013-10-09,22.911056518554688
2013-10-10,22.911056518554688
2013-10-11,22.911056518554688
2013-10-14,24.04960823059082
2013-10-15,25.010848999023438
2013-10-17,24.264249801635742
2013-10-18,24.320241928100586
2013-10-21,23.72297477722168
2013-10-22,23.340343475341797
2013-10-23,23.340343475341797
2013-10-24,23.340343475341797
2013-10-25,23.610980987548828
2013-10-28,23.470998764038086
2013-10-29,22.407100677490234
2013-10-30,23.517662048339844
2013-10-31,22.39777183532715
2013-11-01,22.285781860351562
2013-11-05,22.39777183532715
2013-11-06,22.257787704467773
2013-11-07,22.211122512817383
2013-11-08,22.341777801513672
2013-11-11,22.39777183532715
2013-11-12,23.331010818481445
2013-11-13,23.331010818481445
2013-11-14,23.321680068969727
2013-11-18,23.331010818481445
2013-11-19,23.13503074645996
2013-11-20,22.603084564208984
2013-11-21,22.22978973388672
2013-11-22,21.55785369873047
2013-11-25,22.239118576049805
2013-11-26,21.81915855407715
2013-11-27,21.65117645263672
2013-11-28,21.65117645263672
2013-11-29,21.837825775146484
2013-12-02,21.837825775146484
2013-12-03,23.125696182250977
2013-12-04,22.957717895507812
2013-12-05,22.024477005004883
2013-12-06,22.771068572998047
2013-12-09,24.068269729614258
2013-12-10,24.189594268798828
2013-12-11,24.964183807373047
2013-12-12,24.712207794189453
2013-12-13,23.55499267578125
2013-12-16,23.340343475341797
2013-12-17,23.340343475341797
2013-12-18,23.153696060180664
2013-12-19,23.704307556152344
2013-12-20,23.89095687866211
2013-12-23,23.704307556152344
2013-12-24,23.601654052734375
2013-12-26,22.920387268066406
2013-12-27,23.65764617919922
2013-12-30,24.0216121673584
2013-12-31,23.125696182250977
2014-01-01,22.827058792114258
2014-01-02,23.331010818481445
2014-01-03,22.80839729309082
2014-01-06,22.649747848510742
2014-01-07,22.519092559814453
2014-01-08,21.56718635559082
2014-01-09,22.192461013793945
2014-01-10,22.537757873535156
2014-01-13,21.837825775146484
2014-01-14,22.117801666259766
2014-01-15,20.848594665527344
2014-01-16,21.15656280517578
2014-01-17,20.90458869934082
2014-01-20,20.661941528320312
2014-01-21,22.024477005004883
2014-01-22,21.548521041870117
2014-01-23,22.220455169677734
2014-01-24,21.072568893432617
2014-01-27,21.072568893432617
2014-01-28,21.455198287963867
2014-01-29,20.62461280822754
2014-01-30,20.176660537719727
2014-01-31,21.05390739440918
2014-02-03,21.455198287963867
2014-02-04,21.63251495361328
2014-02-05,20.036672592163086
2014-02-06,20.036672592163086
2014-02-07,21.51119041442871
2014-02-10,22.117801666259766
2014-02-11,21.46453094482422
2014-02-12,21.46453094482422
2014-02-13,21.27787971496582
2014-02-14,21.46453094482422
2014-02-17,21.259220123291016
2014-02-18,22.36977195739746
2014-02-19,21.287214279174805
2014-02-20,21.287214279174805
2014-02-21,22.052471160888672
2014-02-24,22.052471160888672
2014-02-25,21.65117645263672
2014-02-26,22.584421157836914
2014-02-28,21.791166305541992
2014-03-03,23.14436149597168
2014-03-04,22.584421157836914
2014-03-05,22.75240135192871
2014-03-06,23.312349319458008
2014-03-07,21.76317024230957
2014-03-10,21.744503021240234
2014-03-11,21.987146377563477
2014-03-12,21.641843795776367
2014-03-13,21.147228240966797
2014-03-14,21.65117645263672
2014-03-18,23.13503074645996
2014-03-19,22.939050674438477
2014-03-20,22.939050674438477
2014-03-21,22.41642951965332
2014-03-24,21.380538940429688
2014-03-25,20.839262008666992
2014-03-26,21.371206283569336
2014-03-27,21.65117645263672
2014-03-28,23.41500473022461
2014-03-31,23.517662048339844
2014-04-01,24.264249801635742
2014-04-02,23.545656204223633
2014-04-03,23.517662048339844
2014-04-04,22.78040313720703
2014-04-07,22.44443702697754
2014-04-09,23.275022506713867
2014-04-10,22.80839729309082
2014-04-11,23.694976806640625
2014-04-15,22.724403381347656
2014-04-16,22.39777183532715
2014-04-17,22.32311248779297
2014-04-21,22.360441207885742
2014-04-22,23.676307678222656
2014-04-23,25.318815231323242
2014-04-24,25.318815231323242
2014-04-25,26.121402740478516
2014-04-28,25.197494506835938
2014-04-29,25.21615982055664
2014-04-30,25.4681339263916
2014-05-02,25.440134048461914
2014-05-05,24.796201705932617
2014-05-06,25.13216781616211
2014-05-07,24.852190017700195
2014-05-08,24.824193954467773
2014-05-09,24.824193954467773
2014-05-12,25.05750846862793
2014-05-13,24.824193954467773
2014-05-14,25.010848999023438
2014-05-15,25.066844940185547
2014-05-16,25.37480926513672
2014-05-19,25.92542266845703
2014-05-20,26.616016387939453
2014-05-21,28.23986053466797
2014-05-22,28.127866744995117
2014-05-23,28.930458068847656
2014-05-26,29.15443229675293
2014-05-27,29.294416427612305
2014-05-28,29.602392196655273
2014-05-29,30.050344467163086
2014-05-30,27.997211456298828
2014-06-02,28.015878677368164
2014-06-03,28.361173629760742
2014-06-04,28.51983070373535
2014-06-05,28.799802780151367
2014-06-06,28.3238525390625
2014-06-09,31.627521514892578
2014-06-10,32.16879653930664
2014-06-11,35.649784088134766
2014-06-12,36.75101089477539
2014-06-13,32.644752502441406
2014-06-16,29.994348526000977
2014-06-17,29.313085556030273
2014-06-18,33.083370208740234
2014-06-19,32.8127326965332
2014-06-20,31.599525451660156
2014-06-23,31.758169174194336
2014-06-24,32.09414291381836
2014-06-25,33.01804733276367
2014-06-26,32.10346984863281
2014-06-27,32.29011917114258
2014-06-30,32.90605926513672
2014-07-01,34.36191177368164
2014-07-02,34.091278076171875
2014-07-03,33.59666442871094
2014-07-04,33.354007720947266
2014-07-07,32.78474044799805
2014-07-08,31.81417465209961
2014-07-09,31.842159271240234
2014-07-10,31.66484832763672
2014-07-11,31.543527603149414
2014-07-14,29.499732971191406
2014-07-15,29.621051788330078
2014-07-16,30.610288619995117
2014-07-17,30.246322631835938
2014-07-18,30.208995819091797
2014-07-21,32.28078842163086
2014-07-22,32.140804290771484
2014-07-23,31.291553497314453
2014-07-24,30.875329971313477
2014-07-25,31.988374710083008
2014-07-28,31.586183547973633
2014-07-30,31.455236434936523
2014-07-31,32.29703140258789
2014-08-01,31.661008834838867
2014-08-04,35.44911193847656
2014-08-05,34.34541320800781
2014-08-06,33.59715270996094
2014-08-07,32.85823440551758
