Date,GRINDWELL
2007-02-21,45.45075988769531
2007-02-22,45.8142204284668
2007-02-23,43.356483459472656
2007-02-26,44.429588317871094
2007-02-27,44.706520080566406
2007-02-28,43.875732421875
2007-03-01,44.16996383666992
2007-03-02,43.82380294799805
2007-03-05,42.335330963134766
2007-03-06,42.214168548583984
2007-03-07,42.40454864501953
2007-03-08,41.59108352661133
2007-03-09,42.07571029663086
2007-03-12,41.81608200073242
2007-03-13,42.30070114135742
2007-03-14,41.868003845214844
2007-03-15,41.01991653442383
2007-03-16,40.79490661621094
2007-03-19,40.327598571777344
2007-03-20,40.17182540893555
2007-03-21,39.514122009277344
2007-03-22,40.639015197753906
2007-03-23,40.54973220825195
2007-03-26,40.389034271240234
2007-03-28,39.9247932434082
2007-03-29,39.603397369384766
2007-03-30,39.97836685180664
2007-04-02,38.65705871582031
2007-04-03,38.47850036621094
2007-04-04,39.656959533691406
2007-04-05,39.31770324707031
2007-04-09,42.210296630859375
2007-04-10,42.13886642456055
2007-04-11,43.1566276550293
2007-04-12,43.281620025634766
2007-04-13,44.031551361083984
2007-04-16,43.63872528076172
2007-04-17,43.0137939453125
2007-04-18,42.94236373901367
2007-04-19,43.31732940673828
2007-04-20,43.46017837524414
2007-04-23,43.81727600097656
2007-04-24,45.67425537109375
2007-04-25,46.513458251953125
2007-04-26,46.45989227294922
2007-04-27,46.60272979736328
2007-04-30,45.924224853515625
2007-05-03,46.156349182128906
2007-05-04,45.53140640258789
2007-05-07,45.709957122802734
2007-05-08,44.7279052734375
2007-05-09,45.06716537475586
2007-05-10,45.37071228027344
2007-05-11,44.81718444824219
2007-05-14,46.049217224121094
2007-05-15,46.92412567138672
2007-05-16,48.10258865356445
2007-05-17,46.906280517578125
2007-05-18,47.28123474121094
2007-05-21,46.60272979736328
2007-05-22,46.81700134277344
2007-05-23,48.20972442626953
2007-05-24,48.20972442626953
2007-05-25,51.87009048461914
2007-05-28,50.030982971191406
2007-05-29,49.781002044677734
2007-05-30,48.51326370239258
2007-05-31,49.03107452392578
2007-06-01,48.031166076660156
2007-06-04,49.531028747558594
2007-06-05,50.51308059692383
2007-06-06,48.56683349609375
2007-06-07,49.44175338745117
2007-06-08,49.459598541259766
2007-06-11,49.191768646240234
2007-06-12,51.67367935180664
2007-06-13,51.76294708251953
2007-06-14,51.78081512451172
2007-06-15,51.87009048461914
2007-06-18,51.92365264892578
2007-06-19,51.834373474121094
2007-06-20,53.13783264160156
2007-06-21,53.56635665893555
2007-06-22,53.262821197509766
2007-06-25,53.56635665893555
2007-06-26,53.58422088623047
2007-06-27,52.834285736083984
2007-06-28,52.12006759643555
2007-06-29,51.78081512451172
2007-07-02,51.405860900878906
2007-07-03,51.08445739746094
2007-07-04,51.42371368408203
2007-07-05,50.01312255859375
2007-07-06,50.405941009521484
2007-07-09,50.70949172973633
2007-07-10,50.209529876708984
2007-07-11,51.12017059326172
2007-07-12,51.94150924682617
2007-07-13,51.441551208496094
2007-07-16,50.99517822265625
2007-07-17,50.763057708740234
2007-07-18,49.81673049926758
2007-07-19,49.56674575805664
2007-07-20,51.191593170166016
2007-07-23,50.459510803222656
2007-07-24,51.15587615966797
2007-07-25,51.15587615966797
2007-07-26,49.97740936279297
2007-07-27,48.459693908691406
2007-07-30,49.298912048339844
2007-07-31,49.28105163574219
2007-08-01,48.56683349609375
2007-08-02,48.20972442626953
2007-08-03,47.316951751708984
2007-08-06,47.88832092285156
2007-08-07,48.6561164855957
2007-08-08,49.06678771972656
2007-08-09,48.977508544921875
2007-08-10,48.92393112182617
2007-08-13,49.459598541259766
2007-08-14,49.941707611083984
2007-08-16,50.72734069824219
2007-08-17,50.01312255859375
2007-08-20,55.86971664428711
2007-08-21,52.727149963378906
2007-08-22,53.048545837402344
2007-08-23,51.013031005859375
2007-08-24,51.60226058959961
2007-08-27,51.5486946105957
2007-08-28,51.60226058959961
2007-08-29,51.209434509277344
2007-08-30,51.60226058959961
2007-08-31,51.90581512451172
2007-09-03,51.78081512451172
2007-09-04,52.6021614074707
2007-09-05,52.780738830566406
2007-09-06,52.798580169677734
2007-09-07,51.74510192871094
2007-09-10,51.42371368408203
2007-09-11,51.49513244628906
2007-09-12,51.78081512451172
2007-09-13,51.08445739746094
2007-09-14,51.78081512451172
2007-09-17,51.066593170166016
2007-09-18,52.12006759643555
2007-09-19,52.15577697753906
2007-09-20,51.12017059326172
2007-09-21,51.066593170166016
2007-09-24,50.905906677246094
2007-09-25,51.60226058959961
2007-09-26,51.94150924682617
2007-09-27,51.620121002197266
2007-09-28,52.29862976074219
2007-10-01,51.97722244262695
2007-10-03,54.15559387207031
2007-10-04,53.423526763916016
2007-10-05,52.19148635864258
2007-10-08,51.42371368408203
2007-10-09,51.51298904418945
2007-10-10,51.42371368408203
2007-10-11,51.42371368408203
2007-10-12,51.88794708251953
2007-10-15,51.92365264892578
2007-10-16,50.81662368774414
2007-10-17,49.370330810546875
2007-10-18,48.81681442260742
2007-10-19,47.691925048828125
2007-10-22,49.95956039428711
2007-10-23,49.35247039794922
2007-10-24,49.03107452392578
2007-10-25,50.56663513183594
2007-10-26,50.70949172973633
2007-10-29,50.048828125
2007-10-30,49.70958709716797
2007-10-31,48.56683349609375
2007-11-01,48.602542877197266
2007-11-02,48.10258865356445
2007-11-05,47.44194412231445
2007-11-06,46.03135681152344
2007-11-07,46.120643615722656
2007-11-08,45.22785949707031
2007-11-12,44.19225311279297
2007-11-13,44.656494140625
2007-11-14,45.37071228027344
2007-11-15,47.04912185668945
2007-11-16,48.26329040527344
2007-11-19,50.3166618347168
2007-11-20,50.44166564941406
2007-11-21,49.88813018798828
2007-11-22,49.995277404785156
2007-11-23,50.97731399536133
2007-11-26,52.1379280090332
2007-11-27,51.066593170166016
2007-11-28,53.56635665893555
2007-11-29,53.92346954345703
2007-11-30,55.36976623535156
2007-12-03,60.81568145751953
2007-12-04,65.7259292602539
2007-12-05,63.38684844970703
2007-12-06,62.63693618774414
2007-12-07,60.58354949951172
2007-12-10,60.512142181396484
2007-12-11,59.99433135986328
2007-12-12,61.226356506347656
2007-12-13,58.208778381347656
2007-12-14,59.369388580322266
2007-12-17,61.012088775634766
2007-12-18,61.012088775634766
2007-12-19,59.03746795654297
2007-12-20,57.26396560668945
2007-12-24,57.08113479614258
2007-12-26,57.26396560668945
2007-12-27,57.318809509277344
2007-12-28,59.29343032836914
2007-12-31,62.41990661621094
2008-01-01,64.33968353271484
2008-01-02,63.04153823852539
2008-01-03,65.80235290527344
2008-01-04,66.86280822753906
2008-01-07,65.23556518554688
2008-01-08,64.50422668457031
2008-01-09,63.27924728393555
2008-01-10,59.549407958984375
2008-01-11,60.079627990722656
2008-01-14,59.65910339355469
2008-01-15,57.72106170654297
2008-01-16,56.53263854980469
2008-01-17,57.75762176513672
2008-01-18,57.75762176513672
2008-01-21,51.230411529541016
2008-01-22,53.02219009399414
2008-01-23,53.02219009399414
2008-01-24,53.18674087524414
2008-01-25,54.35688400268555
2008-01-28,51.230411529541016
2008-01-29,50.42592239379883
2008-01-30,50.16996383666992
2008-01-31,48.48788833618164
2008-02-01,48.43302917480469
2008-02-04,49.56660842895508
2008-02-05,50.791603088378906
2008-02-06,51.30353927612305
2008-02-07,50.444210052490234
2008-02-08,49.12779998779297
2008-02-11,47.555423736572266
2008-02-12,49.255775451660156
2008-02-13,48.030792236328125
2008-02-14,48.231903076171875
2008-02-15,48.76213073730469
2008-02-18,48.25019454956055
2008-02-19,48.17706298828125
2008-02-20,48.41473388671875
2008-02-21,49.731163024902344
2008-02-22,51.48637771606445
2008-02-25,51.266963958740234
2008-02-26,50.97443771362305
2008-02-27,52.40054702758789
2008-02-28,51.19384002685547
2008-02-29,50.1882438659668
2008-03-03,49.584896087646484
2008-03-04,49.3654899597168
2008-03-05,49.14609146118164
2008-03-07,48.45130920410156
2008-03-10,48.944969177246094
2008-03-11,49.731163024902344
2008-03-12,49.731163024902344
2008-03-13,48.19533920288086
2008-03-14,48.524452209472656
2008-03-17,46.86064147949219
2008-03-18,47.354305267333984
2008-03-19,45.335609436035156
2008-03-24,44.65641784667969
2008-03-25,50.97662353515625
2008-03-26,54.54234313964844
2008-03-27,57.428871154785156
2008-03-28,58.10807418823242
2008-03-31,58.24012756347656
2008-04-01,55.69319152832031
2008-04-02,54.9196662902832
2008-04-03,54.39140701293945
2008-04-04,51.599212646484375
2008-04-07,51.089813232421875
2008-04-08,52.4293212890625
2008-04-09,51.99540328979492
2008-04-10,51.448272705078125
2008-04-11,51.712406158447266
2008-04-15,52.75004959106445
2008-04-16,52.82551193237305
2008-04-17,52.71231460571289
2008-04-21,52.90096664428711
2008-04-22,51.86333465576172
2008-04-23,52.44819259643555
2008-04-24,51.80673599243164
2008-04-25,48.59947204589844
2008-04-28,50.95775604248047
2008-04-29,51.599212646484375
2008-04-30,51.052085876464844
2008-05-02,51.12754821777344
2008-05-05,51.03322219848633
2008-05-06,50.93888473510742
2008-05-07,50.54269790649414
2008-05-08,49.84465026855469
2008-05-09,47.58069610595703
2008-05-12,48.65607452392578
2008-05-13,48.014610290527344
2008-05-14,47.88255310058594
2008-05-15,47.46749496459961
2008-05-16,47.863685607910156
2008-05-20,48.33534622192383
2008-05-21,47.56182861328125
2008-05-22,47.486358642578125
2008-05-23,46.995845794677734
2008-05-26,47.203372955322266
2008-05-27,49.071128845214844
2008-05-28,47.76935958862305
2008-05-29,47.1656379699707
2008-05-30,47.184505462646484
2008-06-02,46.97697067260742
2008-06-03,46.863773345947266
2008-06-04,45.335609436035156
2008-06-05,44.99601745605469
2008-06-06,44.71302032470703
2008-06-09,43.128257751464844
2008-06-10,44.2602424621582
2008-06-11,43.78857421875
2008-06-12,44.82621765136719
2008-06-13,45.44881057739258
2008-06-16,45.033748626708984
2008-06-17,45.995933532714844
2008-06-18,44.05271530151367
2008-06-19,44.37342834472656
2008-06-20,43.37351989746094
2008-06-23,42.56227493286133
2008-06-24,40.8454475402832
2008-06-25,41.354827880859375
2008-06-26,42.10948944091797
2008-06-27,41.10957336425781
2008-06-30,40.01533126831055
2008-07-01,38.54375457763672
2008-07-02,38.449424743652344
2008-07-03,36.99671936035156
2008-07-04,37.732505798339844
2008-07-07,37.41178894042969
2008-07-08,37.355186462402344
2008-07-09,37.48725891113281
2008-07-10,37.732505798339844
2008-07-11,37.732505798339844
2008-07-14,37.807979583740234
2008-07-15,36.82693099975586
2008-07-16,36.317535400390625
2008-07-17,37.07219696044922
2008-07-18,37.07219696044922
2008-07-21,35.82701873779297
2008-07-22,35.5251579284668
2008-07-23,36.9589958190918
2008-07-24,37.713645935058594
2008-07-25,39.4116096496582
2008-07-28,39.449337005615234
2008-07-29,38.86448669433594
2008-07-30,39.46820831298828
2008-07-31,39.58140182495117
2008-08-01,38.7701530456543
2008-08-04,38.88335418701172
2008-08-05,38.939945220947266
2008-08-06,39.24180603027344
2008-08-07,39.58140182495117
2008-08-08,39.24180603027344
2008-08-11,41.41143798828125
2008-08-12,40.01533126831055
2008-08-13,40.03419494628906
2008-08-14,39.77006149291992
2008-08-18,39.524803161621094
2008-08-19,39.619136810302734
2008-08-20,38.95882034301758
2008-08-21,38.7701530456543
2008-08-22,37.60044479370117
2008-08-25,37.581573486328125
2008-08-26,37.166526794433594
2008-08-27,37.69477844238281
2008-08-28,36.82693099975586
2008-08-29,36.88352584838867
2008-09-01,37.24198532104492
2008-09-02,37.65705108642578
2008-09-04,37.713645935058594
2008-09-05,37.713645935058594
2008-09-08,37.54384231567383
2008-09-09,37.732505798339844
2008-09-10,37.713645935058594
2008-09-11,36.676002502441406
2008-09-12,37.053321838378906
2008-09-15,36.5439338684082
2008-09-16,36.4118766784668
2008-09-17,36.223209381103516
2008-09-18,35.3553581237793
2008-09-19,37.355186462402344
2008-09-22,36.73259735107422
2008-09-23,36.374141693115234
2008-09-24,36.355281829833984
2008-09-25,36.279808044433594
2008-09-26,34.99689865112305
2008-09-29,34.487510681152344
2008-09-30,34.50637435913086
2008-10-01,34.95916748046875
2008-10-03,33.996986389160156
2008-10-06,30.563329696655273
2008-10-07,30.619930267333984
2008-10-08,30.751998901367188
2008-10-10,29.393627166748047
2008-10-13,31.393449783325195
2008-10-14,32.90275192260742
2008-10-15,32.600887298583984
2008-10-16,32.449954986572266
2008-10-17,30.450132369995117
2008-10-20,30.223743438720703
2008-10-21,33.90266036987305
2008-10-22,32.05376434326172
2008-10-23,33.789459228515625
2008-10-24,34.7327766418457
2008-10-27,32.65748596191406
2008-10-29,34.71391296386719
2008-10-31,34.92143630981445
2008-11-03,35.26103210449219
2008-11-04,34.487510681152344
2008-11-05,33.996986389160156
2008-11-06,33.676265716552734
2008-11-07,32.20469284057617
2008-11-10,32.261295318603516
2008-11-11,32.072628021240234
2008-11-12,32.16697311401367
2008-11-14,30.95952606201172
2008-11-17,30.94066047668457
2008-11-18,29.978483200073242
2008-11-19,30.18600845336914
2008-11-20,30.18600845336914
2008-11-21,30.39354133605957
2008-11-24,30.41240692138672
2008-11-25,30.18600845336914
2008-11-26,31.16705322265625
2008-11-27,31.16705322265625
2008-11-28,30.18600845336914
2008-12-01,30.18600845336914
2008-12-02,30.733123779296875
2008-12-03,30.053943634033203
2008-12-04,29.73322105407715
2008-12-05,30.733123779296875
2008-12-08,31.242521286010742
2008-12-10,31.14818572998047
2008-12-11,30.091678619384766
2008-12-12,30.884056091308594
2008-12-15,31.16705322265625
2008-12-16,31.6953125
2008-12-17,31.261383056640625
2008-12-18,31.14818572998047
2008-12-19,31.3179874420166
2008-12-22,31.016122817993164
2008-12-23,30.95952606201172
2008-12-24,31.487783432006836
2008-12-26,30.695396423339844
2008-12-29,31.676441192626953
2008-12-30,30.714262008666992
2008-12-31,30.789730072021484
2009-01-02,31.978303909301758
2009-01-05,33.355533599853516
2009-01-06,32.449954986572266
2009-01-07,32.789546966552734
2009-01-09,30.6010684967041
2009-01-12,31.883975982666016
2009-01-13,30.242605209350586
2009-01-14,31.20478057861328
2009-01-15,30.94066047668457
2009-01-16,31.525510787963867
2009-01-19,30.299205780029297
2009-01-20,30.28034210205078
2009-01-21,30.091678619384766
2009-01-22,30.563329696655273
2009-01-23,29.884145736694336
2009-01-27,29.48795509338379
2009-01-28,29.789810180664062
2009-01-29,30.18600845336914
2009-01-30,29.808687210083008
2009-02-02,29.167236328125
2009-02-03,29.05403709411621
2009-02-04,29.24269676208496
2009-02-05,29.63888931274414
2009-02-06,29.789810180664062
2009-02-09,29.52569580078125
2009-02-10,29.110626220703125
2009-02-11,29.469087600708008
2009-02-12,29.86528205871582
2009-02-13,29.84641456604004
2009-02-16,30.6010684967041
2009-02-17,29.86528205871582
2009-02-18,29.41248321533203
2009-02-19,29.563417434692383
2009-02-20,29.05403709411621
2009-02-24,29.05403709411621
2009-02-25,29.280427932739258
2009-02-26,29.73322105407715
2009-02-27,28.714435577392578
2009-03-02,28.37484359741211
2009-03-03,28.37484359741211
2009-03-04,27.95978355407715
2009-03-05,27.544736862182617
2009-03-06,27.148542404174805
2009-03-09,28.41257667541504
2009-03-12,29.18609619140625
2009-03-13,29.072898864746094
2009-03-16,29.997343063354492
2009-03-17,30.18600845336914
2009-03-18,30.450132369995117
2009-03-19,30.902921676635742
2009-03-20,30.05002212524414
2009-03-23,29.831832885742188
2009-03-24,29.35579490661621
2009-03-25,29.812000274658203
2009-03-26,30.367380142211914
2009-03-27,30.109527587890625
2009-03-30,30.5458984375
2009-03-31,30.486391067504883
2009-04-01,31.359132766723633
2009-04-02,31.359132766723633
2009-04-06,32.03351974487305
2009-04-08,31.93434715270996
2009-04-09,32.58890151977539
2009-04-13,32.35088348388672
2009-04-15,34.0368537902832
2009-04-16,35.226959228515625
2009-04-17,35.38562774658203
2009-04-20,33.91783905029297
2009-04-21,33.521148681640625
2009-04-22,33.62032699584961
2009-04-23,33.263282775878906
2009-04-24,34.51289749145508
2009-04-27,36.65507888793945
2009-04-28,34.05669021606445
2009-04-29,33.73933410644531
2009-04-30,33.73933410644531
2009-05-04,34.5327262878418
2009-05-05,34.215370178222656
2009-05-06,34.07651901245117
2009-05-07,34.13603210449219
2009-05-08,34.11619186401367
2009-05-11,33.60048294067383
2009-05-12,33.719486236572266
2009-05-13,34.11619186401367
2009-05-14,34.90959548950195
2009-05-15,35.70298385620117
2009-05-18,35.70298385620117
2009-05-19,36.45672607421875
2009-05-20,38.57905960083008
2009-05-21,38.8369255065918
2009-05-22,42.1692008972168
2009-05-25,41.37580490112305
2009-05-26,39.51131057739258
2009-05-27,41.29645919799805
2009-05-28,40.52289581298828
2009-05-29,41.41547775268555
2009-06-01,45.54115676879883
2009-06-02,48.53623580932617
2009-06-03,48.11970901489258
2009-06-04,48.49656295776367
2009-06-05,47.04861068725586
2009-06-08,45.22378921508789
2009-06-09,44.48990249633789
2009-06-10,45.22378921508789
2009-06-11,44.41055679321289
2009-06-12,43.24028778076172
2009-06-15,43.1014518737793
2009-06-16,41.83201217651367
2009-06-17,41.67333221435547
2009-06-18,40.265052795410156
2009-06-19,40.18571090698242
2009-06-22,39.709659576416016
2009-06-23,40.582401275634766
2009-06-24,40.265052795410156
2009-06-25,39.65016555786133
2009-06-26,38.8765983581543
2009-06-29,39.86834716796875
2009-06-30,39.25345993041992
2009-07-01,38.975772857666016
2009-07-02,39.273292541503906
2009-07-03,38.67824172973633
2009-07-06,38.63857650756836
2009-07-07,37.88484573364258
2009-07-08,36.932762145996094
2009-07-09,36.89309310913086
2009-07-10,36.5162353515625
2009-07-13,34.90959548950195
2009-07-14,35.82200622558594
2009-07-15,36.63523864746094
2009-07-16,36.417057037353516
2009-07-17,36.77408981323242
2009-07-20,37.92451477050781
2009-07-21,37.9840202331543
2009-07-22,38.598907470703125
2009-07-23,39.11461639404297
2009-07-24,41.474979400634766
2009-07-27,41.177452087402344
2009-07-28,41.25679016113281
2009-07-29,41.07828140258789
2009-07-30,40.54274368286133
2009-07-31,40.64190673828125
2009-08-03,41.29645919799805
2009-08-04,41.23695755004883
2009-08-05,41.098121643066406
2009-08-06,43.57748794555664
2009-08-07,43.43864440917969
2009-08-10,42.070030212402344
2009-08-11,41.474979400634766
2009-08-12,41.455135345458984
2009-08-13,42.92293167114258
2009-08-14,42.427066802978516
2009-08-17,41.4353141784668
2009-08-18,42.070030212402344
2009-08-19,42.26838302612305
2009-08-20,42.08986282348633
2009-08-21,42.05018997192383
2009-08-24,42.80392837524414
2009-08-25,42.92293167114258
2009-08-26,43.319637298583984
2009-08-27,43.69650650024414
2009-08-28,44.66841506958008
2009-08-31,44.03369140625
2009-09-01,43.65683364868164
2009-09-02,42.96260452270508
2009-09-03,42.62540054321289
2009-09-04,43.33946990966797
2009-09-07,45.303131103515625
2009-09-08,46.334564208984375
2009-09-09,49.42881393432617
2009-09-10,46.989105224609375
2009-09-11,46.03702926635742
2009-09-14,45.97752380371094
2009-09-15,45.9378547668457
2009-09-16,46.51306915283203
2009-09-17,46.88994216918945
2009-09-18,46.136207580566406
2009-09-22,46.949432373046875
2009-09-23,49.885013580322266
2009-09-24,50.063533782958984
2009-09-25,48.97260284423828
2009-09-29,49.30979919433594
2009-09-30,49.071781158447266
2009-10-01,49.170963287353516
2009-10-05,47.623836517333984
2009-10-06,47.26679992675781
2009-10-07,47.26679992675781
2009-10-08,46.87009811401367
2009-10-09,46.88994216918945
2009-10-12,47.564327239990234
2009-10-13,47.564327239990234
2009-10-14,47.58415985107422
2009-10-15,48.55607604980469
2009-10-16,49.9246826171875
2009-10-20,50.6585807800293
2009-10-21,52.582584381103516
2009-10-22,52.08670425415039
2009-10-23,53.931358337402344
2009-10-26,52.93960952758789
2009-10-27,49.904850006103516
2009-10-28,49.98419189453125
2009-10-29,48.675079345703125
2009-10-30,48.49656295776367
2009-11-03,46.41389083862305
2009-11-04,47.822174072265625
2009-11-05,47.58415985107422
2009-11-06,49.30979919433594
2009-11-09,50.14287567138672
2009-11-10,49.40898132324219
2009-11-11,51.15446090698242
2009-11-12,50.440399169921875
2009-11-13,50.6585807800293
2009-11-16,50.6585807800293
2009-11-17,49.34947967529297
2009-11-18,49.567649841308594
2009-11-19,49.1907958984375
2009-11-20,50.440399169921875
2009-11-23,51.253631591796875
2009-11-24,61.50832748413086
2009-11-25,56.331390380859375
2009-11-26,56.45040512084961
2009-11-27,53.97102737426758
2009-11-30,55.71650314331055
2009-12-01,56.96610641479492
2009-12-02,56.45040512084961
2009-12-03,55.736358642578125
2009-12-04,54.94294738769531
2009-12-07,54.1892204284668
2009-12-08,55.0421142578125
2009-12-09,56.35122299194336
2009-12-10,59.98102569580078
2009-12-11,57.79917907714844
2009-12-14,58.017372131347656
2009-12-15,57.580997467041016
2009-12-16,58.27521896362305
2009-12-17,58.2553825378418
2009-12-18,57.04545211791992
2009-12-21,56.80742645263672
2009-12-22,61.27029037475586
2009-12-23,60.91328048706055
2009-12-24,60.21905517578125
2009-12-29,60.17938995361328
2009-12-30,59.3463134765625
2009-12-31,58.43389892578125
2010-01-04,62.26205825805664
2010-01-05,61.38932800292969
2010-01-06,62.02404022216797
2010-01-07,62.20253372192383
2010-01-08,62.16286087036133
2010-01-11,62.40089797973633
2010-01-12,60.75459671020508
2010-01-13,61.19096374511719
2010-01-14,61.46866989135742
2010-01-15,60.65541458129883
2010-01-18,61.15129089355469
2010-01-19,61.25048065185547
2010-01-20,60.17938995361328
2010-01-21,60.29838180541992
2010-01-22,59.38597106933594
2010-01-25,60.63557815551758
2010-01-27,57.79917907714844
2010-01-28,58.453739166259766
2010-01-29,57.91819763183594
2010-02-01,58.5330810546875
2010-02-02,58.35456848144531
2010-02-03,58.03719711303711
2010-02-04,57.95786666870117
2010-02-05,55.95452117919922
2010-02-08,59.286800384521484
2010-02-09,58.83060836791992
2010-02-10,59.5446662902832
2010-02-11,58.909950256347656
2010-02-15,58.07686996459961
2010-02-16,57.541324615478516
2010-02-17,57.640506744384766
2010-02-18,57.77933883666992
2010-02-19,56.767765045166016
2010-02-22,56.430564880371094
2010-02-23,56.866943359375
2010-02-24,55.95452117919922
2010-02-25,56.609073638916016
2010-02-26,57.501651763916016
2010-03-02,58.33474349975586
2010-03-03,59.16777801513672
2010-03-04,60.47690963745117
2010-03-05,61.21079635620117
2010-03-08,61.36948013305664
2010-03-09,63.4124870300293
2010-03-10,63.3331413269043
2010-03-11,63.21413803100586
2010-03-12,63.21413803100586
2010-03-15,61.885196685791016
2010-03-16,60.933109283447266
2010-03-17,61.25048065185547
2010-03-18,61.091796875
2010-03-19,60.933109283447266
2010-03-22,60.29838180541992
2010-03-23,60.695098876953125
2010-03-25,60.774417877197266
2010-03-26,61.62734603881836
2010-03-29,62.48023223876953
2010-03-30,65.01912689208984
2010-03-31,65.35630798339844
2010-04-01,66.03070068359375
2010-04-05,66.5860824584961
2010-04-06,67.87535858154297
2010-04-07,68.17288208007812
2010-04-08,68.15303802490234
2010-04-09,70.43408203125
2010-04-12,70.7117691040039
2010-04-13,71.98119354248047
2010-04-15,73.7663345336914
2010-04-16,75.49201202392578
2010-04-19,73.98454284667969
2010-04-20,73.82585144042969
2010-04-21,78.8837890625
2010-04-22,77.6341781616211
2010-04-23,78.30856323242188
2010-04-26,78.78461456298828
2010-04-27,79.32015991210938
2010-04-28,77.65402221679688
2010-04-29,79.51849365234375
2010-04-30,79.30033111572266
2010-05-03,78.34822845458984
2010-05-04,77.4159927368164
2010-05-05,76.22588348388672
2010-05-06,76.76143646240234
2010-05-07,74.71843719482422
2010-05-10,76.32506561279297
2010-05-11,75.6308364868164
2010-05-12,75.8292007446289
2010-05-13,79.12178802490234
2010-05-14,77.93170928955078
2010-05-17,77.69367980957031
2010-05-18,81.0061264038086
2010-05-19,76.7812728881836
2010-05-20,75.92837524414062
2010-05-21,75.05562591552734
2010-05-24,75.09530639648438
2010-05-25,73.1514663696289
2010-05-26,74.22256469726562
2010-05-27,74.24238586425781
2010-05-28,74.83744812011719
2010-05-31,74.59942626953125
2010-06-01,74.85728454589844
2010-06-02,74.81761169433594
2010-06-03,76.28539276123047
2010-06-04,76.84077453613281
2010-06-07,75.55150604248047
2010-06-08,75.392822265625
2010-06-09,76.40441131591797
2010-06-10,77.55484008789062
2010-06-11,77.6341781616211
2010-06-14,79.49867248535156
2010-06-15,80.9069595336914
2010-06-16,83.02930450439453
2010-06-17,82.85078430175781
2010-06-18,81.8501205444336
2010-06-21,81.38041687011719
2010-06-22,81.19661712646484
2010-06-23,82.74867248535156
2010-06-24,83.994384765625
2010-06-25,82.97331237792969
2010-06-28,83.54511260986328
