Date,DRREDDY
1996-04-08,11.242140769958496
1996-04-09,11.197257041931152
1996-04-10,11.327631950378418
1996-04-11,11.370377540588379
1996-04-12,11.284884452819824
1996-04-15,11.242140769958496
1996-04-16,11.263511657714844
1996-04-17,11.763639450073242
1996-04-18,12.07140827178955
1996-04-19,12.133389472961426
1996-04-22,12.013699531555176
1996-04-23,11.716614723205566
1996-04-24,12.167588233947754
1996-04-25,12.453984260559082
1996-04-26,12.451844215393066
1996-04-29,12.026528358459473
1996-04-30,11.797834396362305
1996-05-01,11.926072120666504
1996-05-02,11.968816757202148
1996-05-03,12.186821937561035
1996-05-06,12.22529411315918
1996-05-07,12.139801025390625
1996-05-08,12.394139289855957
1996-05-09,12.263764381408691
1996-05-10,12.182547569274902
1996-05-13,12.052175521850586
1996-05-14,12.060722351074219
1996-05-15,12.257352828979492
1996-05-16,12.32788372039795
1996-05-17,12.355669975280762
1996-05-20,12.312923431396484
1996-05-21,12.342846870422363
1996-05-22,12.451844215393066
1996-05-23,12.524515151977539
1996-05-24,12.409104347229004
1996-05-27,12.419787406921387
1996-05-28,12.353529930114746
1996-05-29,12.503140449523926
1996-05-30,12.261629104614258
1996-05-31,12.533060073852539
1996-06-03,12.610006332397461
1996-06-04,13.259740829467773
1996-06-05,13.379429817199707
1996-06-06,13.165700912475586
1996-06-07,13.0737943649292
1996-06-10,13.037464141845703
1996-06-11,12.96052074432373
1996-06-12,13.29179859161377
1996-06-13,13.460646629333496
1996-06-14,13.819710731506348
1996-06-17,13.571786880493164
1996-06-18,13.099447250366211
1996-06-19,13.137913703918457
1996-06-20,12.945561408996582
1996-06-21,12.915637016296387
1996-06-24,12.646339416503906
1996-06-25,12.629243850708008
1996-06-26,12.526653289794922
1996-06-27,12.704046249389648
1996-06-28,12.815184593200684
1996-07-01,13.04814624786377
1996-07-02,13.249055862426758
1996-07-03,13.23409366607666
1996-07-04,13.261878967285156
1996-07-05,13.640176773071289
1996-07-08,13.900928497314453
1996-07-09,14.106107711791992
1996-07-10,13.86673355102539
1996-07-11,13.640176773071289
1996-07-12,13.379429817199707
1996-07-15,13.422174453735352
1996-07-16,13.253329277038574
1996-07-17,13.43072509765625
1996-07-18,13.40507698059082
1996-07-19,13.420039176940918
1996-07-22,12.91349983215332
1996-07-23,13.031051635742188
1996-07-24,12.599319458007812
1996-07-25,12.400553703308105
1996-07-26,12.07568645477295
1996-07-29,11.263511657714844
1996-07-30,10.677895545959473
1996-07-31,11.605483055114746
1996-08-01,11.648224830627441
1996-08-02,11.697383880615234
1996-08-05,11.883328437805176
1996-08-06,11.917523384094238
1996-08-07,12.246667861938477
1996-08-08,12.32788372039795
1996-08-09,11.80852222442627
1996-08-12,11.742266654968262
1996-08-13,11.051921844482422
1996-08-14,11.378928184509277
1996-08-15,11.378928184509277
1996-08-16,10.987804412841797
1996-08-19,10.714231491088867
1996-08-20,10.690718650817871
1996-08-21,10.82109260559082
1996-08-22,10.91513442993164
1996-08-23,11.043375015258789
1996-08-26,11.060468673706055
1996-08-27,11.109626770019531
1996-08-28,11.43877124786377
1996-08-29,11.381065368652344
1996-08-30,11.370377540588379
1996-09-02,11.714481353759766
1996-09-03,11.590520858764648
1996-09-04,11.601205825805664
1996-09-05,11.735855102539062
1996-09-06,11.671736717224121
1996-09-09,11.58624267578125
1996-09-10,11.43877124786377
1996-09-11,11.246417999267578
1996-09-12,11.240002632141113
1996-09-13,11.23145580291748
1996-09-16,11.400299072265625
1996-09-17,11.479378700256348
1996-09-18,11.23145580291748
1996-09-19,11.188709259033203
1996-09-20,11.124587059020996
1996-09-23,10.855290412902832
1996-09-24,10.643698692321777
1996-09-25,10.67148208618164
1996-09-26,10.154260635375977
1996-09-27,9.75031566619873
1996-09-30,9.34209156036377
1996-10-01,9.346365928649902
1996-10-02,9.346365928649902
1996-10-03,8.987299919128418
1996-10-04,8.647469520568848
1996-10-07,8.309778213500977
1996-10-08,8.361074447631836
1996-10-09,8.758611679077148
1996-10-10,9.19675350189209
1996-10-11,9.455367088317871
1996-10-14,9.036459922790527
1996-10-15,9.0022611618042
1996-10-16,9.06210708618164
1996-10-17,9.004398345947266
1996-10-18,9.068517684936523
1996-10-21,9.068517684936523
1996-10-22,9.072793006896973
1996-10-23,9.528033256530762
1996-10-24,9.438270568847656
1996-10-25,9.585741996765137
1996-10-28,9.671234130859375
1996-10-29,9.61138916015625
1996-10-30,9.61138916015625
1996-10-31,9.585741996765137
1996-11-01,9.545132637023926
1996-11-04,9.538721084594727
1996-11-05,9.570780754089355
1996-11-06,9.393387794494629
1996-11-07,9.451090812683105
1996-11-08,9.446819305419922
1996-11-11,9.419032096862793
1996-11-12,9.419032096862793
1996-11-13,9.489564895629883
1996-11-14,9.549407958984375
1996-11-15,9.56436824798584
1996-11-18,9.521624565124512
1996-11-19,9.44040584564209
1996-11-20,9.295072555541992
1996-11-21,9.254462242126465
1996-11-22,9.160419464111328
1996-11-25,8.75647258758545
1996-11-26,8.514959335327148
1996-11-27,8.098186492919922
1996-11-28,8.025519371032715
1996-11-29,7.948578834533691
1996-12-02,7.551043510437012
1996-12-03,7.247546672821045
1996-12-04,6.886346340179443
1996-12-05,6.642695426940918
1996-12-06,6.832912445068359
1996-12-09,6.824364185333252
1996-12-10,6.696127414703369
1996-12-11,7.023131847381592
1996-12-12,6.941915035247803
1996-12-13,6.9675612449646
1996-12-16,7.136406898498535
1996-12-17,7.0038957595825195
1996-12-18,7.151369571685791
1996-12-19,7.059467315673828
1996-12-20,6.995346546173096
1996-12-23,6.9440531730651855
1996-12-24,6.980386734008789
1996-12-25,6.980386734008789
1996-12-26,6.649105548858643
1996-12-27,6.649105548858643
1996-12-30,6.649105548858643
1996-12-31,6.723912239074707
1997-01-01,7.053053855895996
1997-01-02,7.271060466766357
1997-01-03,7.288153648376465
1997-01-06,7.247546672821045
1997-01-07,7.035955905914307
1997-01-08,7.388607978820801
1997-01-09,7.5018839836120605
1997-01-10,7.878046989440918
1997-01-13,8.08322811126709
1997-01-14,8.085363388061523
1997-01-15,8.489311218261719
1997-01-16,8.294819831848145
1997-01-17,8.087501525878906
1997-01-20,7.7904205322265625
1997-01-21,7.50829553604126
1997-01-22,7.719889163970947
1997-01-23,7.719889163970947
1997-01-24,7.546768665313721
1997-01-27,7.6750054359436035
1997-01-28,7.694242477416992
1997-01-29,7.694242477416992
1997-01-30,7.570278644561768
1997-01-31,7.313803672790527
1997-02-03,7.1193108558654785
1997-02-04,7.125722885131836
1997-02-05,7.230449199676514
1997-02-06,7.2368621826171875
1997-02-07,7.26678466796875
1997-02-10,7.241136074066162
1997-02-11,7.234723091125488
1997-02-12,7.303117752075195
1997-02-13,7.333040237426758
1997-02-14,7.68569278717041
1997-02-17,7.890871047973633
1997-02-18,7.707063674926758
1997-02-19,8.006285667419434
1997-02-20,7.925069332122803
1997-02-21,7.726301670074463
1997-02-24,7.437766075134277
1997-02-25,7.318078994750977
1997-02-26,7.461276531219482
1997-02-27,7.600199222564697
1997-02-28,7.807516098022461
1997-03-03,8.609003067016602
1997-03-04,9.038594245910645
1997-03-05,9.489564895629883
1997-03-06,9.964042663574219
1997-03-07,9.964042663574219
1997-03-10,9.466053009033203
1997-03-11,9.027910232543945
1997-03-12,9.481016159057617
1997-03-13,9.63276195526123
1997-03-14,9.658407211303711
1997-03-17,9.572917938232422
1997-03-18,9.412620544433594
1997-03-19,9.143321990966797
1997-03-20,8.99157428741455
1997-03-21,8.963793754577637
1997-03-24,8.963793754577637
1997-03-25,8.745787620544434
1997-03-26,8.903947830200195
1997-03-27,8.953102111816406
1997-03-28,8.953102111816406
1997-03-31,8.072542190551758
1997-04-01,8.046895980834961
1997-04-02,8.418783187866211
1997-04-03,8.576943397521973
1997-04-04,8.587630271911621
1997-04-07,8.683807373046875
1997-04-08,8.683807373046875
1997-04-09,9.119811058044434
1997-04-10,8.963793754577637
1997-04-11,8.908223152160645
1997-04-14,8.908223152160645
1997-04-15,8.869749069213867
1997-04-16,8.869749069213867
1997-04-17,9.215991020202637
1997-04-18,9.215991020202637
1997-04-21,9.361327171325684
1997-04-22,9.39552116394043
1997-04-23,9.709704399108887
1997-04-24,9.61780071258545
1997-04-25,9.775959968566895
1997-04-28,9.716115951538086
1997-04-29,9.724664688110352
1997-04-30,9.788784980773926
1997-05-01,9.788784980773926
1997-05-02,9.707568168640137
1997-05-05,9.222404479980469
1997-05-06,9.008672714233398
1997-05-07,9.201029777526855
1997-05-08,9.258735656738281
1997-05-09,9.324992179870605
1997-05-12,9.226675987243652
1997-05-13,9.143321990966797
1997-05-14,9.485289573669434
1997-05-15,9.872136116027832
1997-05-16,9.835806846618652
1997-05-19,9.344228744506836
1997-05-20,8.989439010620117
1997-05-21,8.948831558227539
1997-05-22,9.190343856811523
1997-05-23,9.124086380004883
1997-05-26,8.968063354492188
1997-05-27,9.027910232543945
1997-05-28,9.057832717895508
1997-05-29,9.025773048400879
1997-05-30,9.081342697143555
1997-06-02,9.31644344329834
1997-06-03,9.61138916015625
1997-06-04,9.581464767456055
1997-06-05,9.594290733337402
1997-06-06,9.575055122375488
1997-06-09,9.54299545288086
1997-06-10,9.54085922241211
1997-06-11,9.71183967590332
1997-06-12,9.810155868530273
1997-06-13,9.83366584777832
1997-06-16,9.799470901489258
1997-06-17,10.11365032196045
1997-06-18,10.620189666748047
1997-06-19,10.861702919006348
1997-06-20,10.902312278747559
1997-06-23,10.79330825805664
1997-06-24,11.075434684753418
1997-06-25,10.91513442993164
1997-06-26,10.791173934936523
1997-06-27,10.891626358032227
1997-06-30,10.600954055786133
1997-07-01,10.348753929138184
1997-07-02,10.641560554504395
1997-07-03,10.898038864135742
1997-07-04,11.443041801452637
1997-07-07,11.889737129211426
1997-07-08,11.891876220703125
1997-07-09,12.486042976379395
1997-07-10,13.110130310058594
1997-07-11,12.5672607421875
1997-07-14,12.22315502166748
1997-07-15,12.486042976379395
1997-07-16,12.481766700744629
1997-07-17,12.50100326538086
1997-07-18,12.50100326538086
1997-07-21,12.667713165283203
1997-07-22,13.302486419677734
1997-07-23,13.68506145477295
1997-07-24,13.578198432922363
1997-07-25,13.38156509399414
1997-07-28,13.390117645263672
1997-07-29,13.336684226989746
1997-07-30,13.212721824645996
1997-07-31,13.36233139038086
1997-08-01,13.240507125854492
1997-08-04,13.340954780578613
1997-08-05,13.285390853881836
1997-08-06,13.390117645263672
1997-08-07,13.841083526611328
1997-08-08,13.62521743774414
1997-08-11,13.464923858642578
1997-08-12,13.554685592651367
1997-08-13,13.432863235473633
1997-08-14,13.043874740600586
1997-08-15,13.043874740600586
1997-08-18,12.926321983337402
1997-08-19,12.430473327636719
1997-08-20,13.052425384521484
1997-08-21,12.971208572387695
1997-08-22,12.887853622436523
1997-08-25,12.693360328674316
1997-08-26,12.69763469696045
1997-08-27,12.680537223815918
1997-08-28,12.259490013122559
1997-08-29,12.045762062072754
1997-09-01,11.618305206298828
1997-09-02,11.823482513427734
1997-09-03,11.896148681640625
1997-09-04,11.896148681640625
1997-09-05,12.212469100952148
1997-09-08,12.778852462768555
1997-09-09,12.665573120117188
1997-09-10,12.415513038635254
1997-09-11,12.084232330322266
1997-09-12,12.082096099853516
1997-09-15,11.904702186584473
1997-09-16,11.923938751220703
1997-09-17,11.926072120666504
1997-09-18,11.686697006225586
1997-09-19,11.515713691711426
1997-09-22,11.38320255279541
1997-09-23,11.38320255279541
1997-09-24,11.812799453735352
1997-09-25,12.02866268157959
1997-09-26,11.968816757202148
1997-09-29,12.165451049804688
1997-09-30,12.364216804504395
1997-10-01,12.10346794128418
1997-10-02,12.10346794128418
1997-10-03,12.10346794128418
1997-10-06,12.10346794128418
1997-10-07,12.10346794128418
1997-10-08,12.10346794128418
1997-10-09,12.951969146728516
1997-10-10,13.390117645263672
1997-10-13,13.1913480758667
1997-10-14,12.958382606506348
1997-10-15,13.174250602722168
1997-10-16,13.883830070495605
1997-10-17,14.666080474853516
1997-10-20,14.64043140411377
1997-10-21,14.392505645751953
1997-10-22,14.552799224853516
1997-10-23,14.270676612854004
1997-10-24,14.15099048614502
1997-10-27,14.317700386047363
1997-10-28,13.315311431884766
1997-10-29,14.14671802520752
1997-10-30,14.074048042297363
1997-10-31,14.074048042297363
1997-11-03,14.031304359436035
1997-11-04,14.19159984588623
1997-11-05,14.388229370117188
1997-11-06,14.401056289672852
1997-11-07,14.274953842163086
1997-11-10,13.939400672912598
1997-11-11,14.300601959228516
1997-11-12,13.890241622924805
1997-11-13,13.514081001281738
1997-11-14,13.514081001281738
1997-11-17,13.293940544128418
1997-11-18,13.118680953979492
1997-11-19,12.744653701782227
1997-11-20,12.88357925415039
1997-11-21,13.118680953979492
1997-11-24,12.646339416503906
1997-11-25,12.849381446838379
1997-11-26,13.018226623535156
1997-11-27,13.447824478149414
1997-11-28,13.159289360046387
1997-12-01,13.050288200378418
1997-12-02,13.035326957702637
1997-12-03,13.095170974731445
1997-12-04,12.830145835876465
1997-12-05,12.714731216430664
1997-12-08,12.661299705505371
1997-12-09,12.513827323913574
1997-12-10,12.336433410644531
1997-12-11,12.18040943145752
1997-12-12,12.240255355834961
1997-12-15,12.622831344604492
1997-12-16,12.928461074829102
1997-12-17,13.293940544128418
1997-12-18,13.212721824645996
1997-12-19,13.36233139038086
1997-12-22,13.576061248779297
1997-12-23,13.939400672912598
1997-12-24,13.932990074157715
1997-12-25,13.932990074157715
1997-12-26,13.947951316833496
1997-12-29,13.821850776672363
1997-12-30,13.655138969421387
1997-12-31,13.828259468078613
1998-01-01,13.851770401000977
1998-01-02,14.183051109313965
1998-01-05,14.503643989562988
1998-01-06,14.131755828857422
1998-01-07,14.307014465332031
1998-01-08,13.907341003417969
1998-01-09,13.781242370605469
1998-01-12,13.687199592590332
1998-01-13,14.001383781433105
1998-01-14,14.183051109313965
1998-01-15,14.165949821472168
1998-01-16,14.529291152954102
1998-01-19,14.779353141784668
1998-01-20,14.634016990661621
1998-01-21,14.5314302444458
1998-01-22,14.317700386047363
1998-01-23,14.336935043334961
1998-01-26,14.336935043334961
1998-01-27,14.163813591003418
1998-01-28,13.997105598449707
1998-01-29,13.960773468017578
1998-01-30,14.456621170043945
1998-02-02,14.424565315246582
1998-02-03,14.403191566467285
1998-02-04,14.170228958129883
1998-02-05,14.398920059204102
1998-02-06,14.781492233276367
1998-02-09,14.785765647888184
1998-02-10,14.817826271057129
1998-02-11,14.5335693359375
1998-02-12,14.35831069946289
1998-02-13,14.174501419067383
1998-02-16,14.174501419067383
1998-02-17,14.016342163085938
1998-02-18,14.112519264221191
1998-02-19,14.27281379699707
1998-02-20,14.283502578735352
1998-02-23,14.527154922485352
1998-02-24,14.452351570129395
1998-02-25,14.698136329650879
1998-02-26,14.663938522338867
1998-02-27,15.255970001220703
1998-03-02,15.535954475402832
1998-03-03,14.798589706420898
1998-03-04,15.298718452453613
1998-03-05,15.125591278076172
1998-03-06,15.031557083129883
1998-03-09,15.243147850036621
1998-03-10,14.916141510009766
1998-03-11,14.926825523376465
1998-03-12,15.074300765991211
1998-03-13,15.074300765991211
1998-03-16,15.121316909790039
1998-03-17,15.093537330627441
1998-03-18,16.10233497619629
1998-03-19,16.76276206970215
1998-03-20,17.628358840942383
1998-03-23,17.739498138427734
1998-03-24,18.322982788085938
1998-03-25,19.19713592529297
1998-03-26,18.179779052734375
1998-03-27,17.974599838256836
1998-03-30,17.436006546020508
1998-03-31,17.032060623168945
1998-04-01,18.267412185668945
1998-04-02,18.686315536499023
1998-04-03,19.064617156982422
1998-04-06,18.83592987060547
1998-04-07,18.859437942504883
1998-04-08,18.859437942504883
1998-04-09,19.902437210083008
1998-04-10,19.56047248840332
1998-04-13,18.72906494140625
1998-04-14,18.72906494140625
1998-04-15,19.558332443237305
1998-04-16,19.145835876464844
1998-04-17,19.077442169189453
1998-04-20,20.342714309692383
1998-04-21,20.746665954589844
1998-04-22,22.09101676940918
1998-04-23,20.733840942382812
1998-04-24,21.039470672607422
1998-04-27,20.706056594848633
1998-04-28,19.220643997192383
1998-04-29,19.910982131958008
1998-04-30,20.120439529418945
1998-05-01,20.120439529418945
1998-05-04,20.772314071655273
1998-05-05,20.40897560119629
1998-05-06,20.054180145263672
1998-05-07,20.054180145263672
1998-05-08,19.79770851135254
1998-05-11,19.73359489440918
1998-05-12,18.850889205932617
1998-05-13,17.9959716796875
1998-05-14,19.55191993713379
1998-05-15,19.047521591186523
1998-05-18,19.861827850341797
1998-05-19,20.261503219604492
1998-05-20,20.68682289123535
1998-05-21,20.19097137451172
1998-05-22,20.237993240356445
1998-05-25,20.111888885498047
1998-05-26,19.425823211669922
1998-05-27,19.438642501831055
1998-05-28,19.16934585571289
1998-05-29,19.517728805541992
1998-06-01,19.37452507019043
1998-06-02,18.61151123046875
1998-06-03,19.073165893554688
1998-06-04,18.803871154785156
1998-06-05,17.521493911743164
1998-06-08,16.472084045410156
1998-06-09,16.40582847595215
1998-06-10,15.993337631225586
1998-06-11,15.89074420928955
1998-06-12,15.980509757995605
1998-06-15,15.358558654785156
1998-06-16,14.830650329589844
1998-06-17,16.311792373657227
1998-06-18,16.576810836791992
1998-06-19,14.993081092834473
1998-06-22,14.866978645324707
1998-06-23,14.539976119995117
1998-06-24,15.939905166625977
1998-06-25,16.73497772216797
1998-06-26,16.087371826171875
1998-06-29,17.35905647277832
1998-06-30,17.136781692504883
1998-07-01,16.93160629272461
1998-07-02,16.613147735595703
1998-07-03,16.10447120666504
1998-07-06,17.664695739746094
1998-07-07,19.427959442138672
1998-07-08,20.97321891784668
1998-07-09,19.838315963745117
1998-07-10,21.08222007751465
1998-07-13,20.57354736328125
1998-07-14,20.900548934936523
1998-07-15,20.806509017944336
1998-07-16,21.428462982177734
1998-07-17,21.62295150756836
1998-07-20,21.65715217590332
1998-07-21,21.731956481933594
1998-07-22,21.238243103027344
1998-07-23,20.804370880126953
1998-07-24,20.682546615600586
1998-07-27,20.259363174438477
1998-07-28,20.906959533691406
1998-07-29,22.165822982788086
1998-07-30,21.804624557495117
1998-07-31,22.753583908081055
1998-08-03,22.3111572265625
1998-08-04,22.309024810791016
1998-08-05,22.807010650634766
1998-08-06,22.92456817626953
1998-08-07,24.377918243408203
1998-08-10,24.074426651000977
1998-08-11,23.879932403564453
1998-08-12,22.871129989624023
1998-08-13,22.84120750427246
1998-08-14,22.490690231323242
1998-08-17,20.708194732666016
1998-08-18,20.590641021728516
1998-08-19,20.883453369140625
1998-08-20,21.084354400634766
1998-08-21,20.857805252075195
1998-08-24,20.823610305786133
1998-08-25,21.77469825744629
1998-08-26,21.77469825744629
1998-08-27,20.368366241455078
1998-08-28,18.73974609375
1998-08-31,17.566381454467773
1998-09-01,17.11968994140625
1998-09-02,18.090011596679688
1998-09-03,17.468061447143555
1998-09-04,17.47020149230957
1998-09-07,17.715988159179688
1998-09-08,18.34649085998535
1998-09-09,18.76967430114746
1998-09-10,18.51105499267578
1998-09-11,18.21183967590332
1998-09-14,18.491823196411133
1998-09-15,18.34221649169922
1998-09-16,17.859188079833984
1998-09-17,17.649736404418945
1998-09-18,17.735227584838867
1998-09-21,17.668970108032227
1998-09-22,18.63075065612793
1998-09-23,19.62459373474121
1998-09-24,19.85968780517578
1998-09-25,21.441282272338867
1998-09-28,21.72981834411621
1998-09-29,21.751190185546875
1998-09-30,21.223285675048828
1998-10-01,21.223285675048828
1998-10-02,21.223285675048828
1998-10-05,19.526273727416992
1998-10-06,20.34058380126953
1998-10-07,21.345108032226562
1998-10-08,22.065372467041016
1998-10-09,21.847373962402344
1998-10-12,21.030929565429688
1998-10-13,19.453603744506836
1998-10-14,20.374780654907227
1998-10-15,20.248680114746094
1998-10-16,20.25081443786621
1998-10-19,19.885337829589844
1998-10-20,19.53696060180664
1998-10-21,19.53696060180664
1998-10-22,18.767534255981445
1998-10-23,18.955615997314453
1998-10-26,19.748552322387695
1998-10-27,19.682296752929688
1998-10-28,19.573291778564453
1998-10-29,19.413000106811523
1998-10-30,19.190719604492188
1998-11-02,18.771812438964844
1998-11-03,18.52602195739746
1998-11-04,18.52602195739746
1998-11-05,18.451213836669922
1998-11-06,19.00050163269043
1998-11-09,19.340330123901367
1998-11-10,19.15652084350586
1998-11-11,19.10736656188965
1998-11-12,19.16079330444336
1998-11-13,19.289030075073242
1998-11-16,19.011184692382812
1998-11-17,18.959890365600586
1998-11-18,19.496347427368164
1998-11-19,19.34246826171875
1998-11-20,18.765398025512695
1998-11-23,18.637157440185547
1998-11-24,18.46617889404297
1998-11-25,18.46617889404297
1998-11-26,18.05582046508789
1998-11-27,17.68606185913086
1998-11-30,17.645458221435547
1998-12-01,17.589889526367188
1998-12-02,18.030170440673828
1998-12-03,18.256725311279297
1998-12-04,18.33794403076172
1998-12-07,19.806255340576172
1998-12-08,20.01571273803711
1998-12-09,19.445058822631836
1998-12-10,19.43651008605957
1998-12-11,19.731454849243164
1998-12-14,19.303997039794922
1998-12-15,18.979129791259766
1998-12-16,19.231327056884766
1998-12-17,19.064617156982422
1998-12-18,19.282623291015625
1998-12-21,20.558584213256836
1998-12-22,20.176013946533203
1998-12-23,19.881061553955078
1998-12-24,20.261503219604492
1998-12-25,20.261503219604492
1998-12-28,20.90268898010254
1998-12-29,20.60346794128418
1998-12-30,21.075807571411133
1998-12-31,20.84925079345703
1999-01-01,21.05229949951172
1999-01-04,21.614404678344727
1999-01-05,21.928586959838867
1999-01-06,22.163686752319336
1999-01-07,23.253704071044922
1999-01-08,24.835302352905273
1999-01-11,23.576433181762695
1999-01-12,22.441537857055664
1999-01-13,23.446056365966797
1999-01-14,22.954483032226562
1999-01-15,22.142314910888672
1999-01-18,22.544124603271484
1999-01-19,21.67211151123047
1999-01-20,21.67211151123047
1999-01-21,23.03997802734375
1999-01-22,22.27054786682129
1999-01-25,23.0506591796875
1999-01-26,23.0506591796875
1999-01-27,23.51017951965332
1999-01-28,22.890369415283203
1999-01-29,23.210966110229492
1999-02-01,22.659534454345703
1999-02-02,22.356042861938477
1999-02-03,24.14495277404785
1999-02-04,24.023134231567383
1999-02-05,25.049030303955078
1999-02-08,23.77734375
1999-02-09,23.681161880493164
1999-02-10,25.576940536499023
1999-02-11,26.077064514160156
1999-02-12,26.587881088256836
1999-02-15,26.22667694091797
1999-02-16,26.80160903930664
1999-02-17,27.613771438598633
1999-02-18,26.93198013305664
1999-02-19,26.50238800048828
1999-02-22,25.14306640625
1999-02-23,24.74980926513672
1999-02-24,25.43373680114746
1999-02-25,24.984905242919922
1999-02-26,24.766908645629883
1999-03-01,28.524261474609375
1999-03-02,28.524261474609375
1999-03-03,30.806884765625
1999-03-04,29.879302978515625
1999-03-05,30.605976104736328
1999-03-08,31.259990692138672
1999-03-09,30.862451553344727
1999-03-10,33.333160400390625
1999-03-11,33.79480743408203
1999-03-12,33.29895782470703
1999-03-15,33.34170913696289
1999-03-16,32.41413116455078
1999-03-17,32.187583923339844
1999-03-18,34.367618560791016
1999-03-19,34.0256462097168
1999-03-22,35.42770767211914
1999-03-23,38.261749267578125
1999-03-24,37.071285247802734
1999-03-25,36.29117202758789
1999-03-26,36.109500885009766
1999-03-29,36.109500885009766
1999-03-30,36.761375427246094
1999-03-31,37.02210998535156
1999-04-01,36.24842834472656
1999-04-02,36.24842834472656
1999-04-05,33.350257873535156
1999-04-06,33.34170913696289
1999-04-07,32.83945083618164
1999-04-08,32.12345504760742
1999-04-09,31.204429626464844
1999-04-12,31.204429626464844
1999-04-13,31.204429626464844
1999-04-14,31.204429626464844
1999-04-15,29.344980239868164
1999-04-16,31.693864822387695
1999-04-19,30.691465377807617
1999-04-20,32.059329986572266
1999-04-21,32.956993103027344
1999-04-22,33.769161224365234
1999-04-23,35.13703536987305
1999-04-26,34.17525100708008
1999-04-27,34.17525100708008
1999-04-28,35.69272994995117
1999-04-29,38.424190521240234
1999-04-30,37.61629104614258
1999-05-03,36.44078826904297
1999-05-04,37.445308685302734
1999-05-05,36.761375427246094
1999-05-06,36.93235778808594
1999-05-07,37.1888313293457
1999-05-10,38.59944534301758
1999-05-11,40.095542907714844
1999-05-12,39.368858337402344
1999-05-13,41.890869140625
1999-05-14,39.96729278564453
1999-05-17,36.93235778808594
1999-05-18,36.86396408081055
1999-05-19,37.83428955078125
1999-05-20,37.445308685302734
1999-05-21,36.59038162231445
1999-05-24,36.93235778808594
1999-05-25,36.761375427246094
1999-05-26,36.69725799560547
1999-05-27,35.43626022338867
1999-05-28,35.09428787231445
1999-05-31,35.82096481323242
1999-06-01,34.45309829711914
1999-06-02,34.542869567871094
1999-06-03,34.77582931518555
1999-06-04,34.66682815551758
1999-06-07,34.92330551147461
1999-06-08,37.701778411865234
1999-06-09,35.04940414428711
1999-06-10,35.95561218261719
1999-06-11,35.20970153808594
1999-06-14,34.506526947021484
1999-06-15,34.46805953979492
1999-06-16,35.28664016723633
1999-06-17,35.40846252441406
1999-06-18,34.72025680541992
1999-06-21,35.34861755371094
1999-06-22,36.038970947265625
1999-06-23,36.45573806762695
1999-06-24,35.778221130371094
1999-06-25,35.419158935546875
1999-06-28,36.06462097167969
1999-06-29,35.564491271972656
1999-06-30,35.76325988769531
1999-07-01,35.438377380371094
1999-07-02,36.06889343261719
1999-07-05,37.97749328613281
1999-07-06,36.52627182006836
1999-07-07,35.40205764770508
1999-07-08,35.87439727783203
1999-07-09,35.69486618041992
1999-07-12,36.84259033203125
1999-07-13,36.92808151245117
1999-07-14,37.257225036621094
1999-07-15,37.76375961303711
1999-07-16,38.30022048950195
1999-07-19,40.217369079589844
1999-07-20,40.13614273071289
1999-07-21,41.05092239379883
1999-07-22,40.163936614990234
1999-07-23,39.98227310180664
1999-07-26,40.09981155395508
