Date,HEIDELBERG
1996-06-07,25.391969680786133
1996-06-10,26.044910430908203
1996-06-11,25.391969680786133
1996-06-12,25.210599899291992
1996-06-13,26.117454528808594
1996-06-14,26.044910430908203
1996-06-17,25.02923011779785
1996-06-18,25.210599899291992
1996-06-19,24.666486740112305
1996-06-20,23.941001892089844
1996-06-21,25.02923011779785
1996-06-24,24.73903465270996
1996-06-25,24.630210876464844
1996-06-26,23.941001892089844
1996-06-27,23.904726028442383
1996-06-28,25.391969680786133
1996-07-01,23.68708038330078
1996-07-02,23.469430923461914
1996-07-03,23.578256607055664
1996-07-04,22.85277557373047
1996-07-05,22.85277557373047
1996-07-08,21.0390625
1996-07-09,23.179244995117188
1996-07-10,21.873369216918945
1996-07-11,22.816499710083008
1996-07-12,23.070417404174805
1996-07-15,22.74395179748535
1996-07-16,22.85277557373047
1996-07-17,23.868453979492188
1996-07-18,23.614532470703125
1996-07-19,22.671401977539062
1996-07-22,22.85277557373047
1996-07-23,20.49494743347168
1996-07-24,20.49494743347168
1996-07-25,20.31357765197754
1996-07-26,18.862607955932617
1996-07-29,18.64496421813965
1996-07-30,17.411636352539062
1996-07-31,18.0645751953125
1996-08-01,17.738107681274414
1996-08-02,17.484188079833984
1996-08-05,17.375364303588867
1996-08-06,17.08517074584961
1996-08-07,16.686153411865234
1996-08-08,17.04889678955078
1996-08-09,16.504779815673828
1996-08-12,15.924392700195312
1996-08-13,15.561650276184082
1996-08-14,15.23518180847168
1996-08-15,15.23518180847168
1996-08-16,15.126359939575195
1996-08-19,15.090084075927734
1996-08-20,14.654796600341797
1996-08-21,14.582246780395508
1996-08-22,14.509696006774902
1996-08-23,14.727341651916504
1996-08-26,15.380281448364258
1996-08-27,15.561650276184082
1996-08-28,16.613605499267578
1996-08-29,16.94007110595703
1996-08-30,16.722423553466797
1996-09-02,17.30281639099121
1996-09-03,17.30281639099121
1996-09-04,17.520458221435547
1996-09-05,17.992027282714844
1996-09-06,17.919475555419922
1996-09-09,16.686153411865234
1996-09-10,16.504779815673828
1996-09-11,15.815570831298828
1996-09-12,15.706748008728027
1996-09-13,15.597928047180176
1996-09-16,15.23518180847168
1996-09-17,15.960667610168457
1996-09-18,16.323410034179688
1996-09-19,16.323410034179688
1996-09-20,15.743021965026855
1996-09-23,15.815570831298828
1996-09-24,14.9812650680542
1996-09-25,15.416553497314453
1996-09-26,15.053811073303223
1996-09-27,14.618520736694336
1996-09-30,14.618520736694336
1996-10-01,13.639114379882812
1996-10-02,13.639114379882812
1996-10-03,13.421470642089844
1996-10-04,12.695984840393066
1996-10-07,12.478340148925781
1996-10-08,11.644031524658203
1996-10-09,11.208740234375
1996-10-10,12.006773948669434
1996-10-11,12.877358436584473
1996-10-14,13.530288696289062
1996-10-15,13.711663246154785
1996-10-16,13.421470642089844
1996-10-17,13.78421401977539
1996-10-18,13.385197639465332
1996-10-21,13.385197639465332
1996-10-22,13.602843284606934
1996-10-23,14.437151908874512
1996-10-24,14.183228492736816
1996-10-25,13.530288696289062
1996-10-28,12.587162971496582
1996-10-29,12.333243370056152
1996-10-30,12.333243370056152
1996-10-31,11.752856254577637
1996-11-01,11.644031524658203
1996-11-04,12.115598678588867
1996-11-05,11.789128303527832
1996-11-06,11.607758522033691
1996-11-07,11.607758522033691
1996-11-08,11.535208702087402
1996-11-11,11.607758522033691
1996-11-12,11.607758522033691
1996-11-13,11.607758522033691
1996-11-14,11.607758522033691
1996-11-15,11.607758522033691
1996-11-18,12.151871681213379
1996-11-19,11.825403213500977
1996-11-20,11.607758522033691
1996-11-21,11.426387786865234
1996-11-22,11.426387786865234
1996-11-25,11.535208702087402
1996-11-26,11.462662696838379
1996-11-27,10.88227367401123
1996-11-28,10.88227367401123
1996-11-29,11.02737045288086
1996-12-02,10.301885604858398
1996-12-03,10.301885604858398
1996-12-04,10.33815860748291
1996-12-05,10.446981430053711
1996-12-06,10.88227367401123
1996-12-09,10.80972671508789
1996-12-10,11.426387786865234
1996-12-11,11.462662696838379
1996-12-12,11.970500946044922
1996-12-13,12.115598678588867
1996-12-16,12.949905395507812
1996-12-17,13.058727264404297
1996-12-18,13.893035888671875
1996-12-19,14.29205322265625
1996-12-20,14.54596996307373
1996-12-23,14.074408531188965
1996-12-24,14.001859664916992
1996-12-25,14.001859664916992
1996-12-26,13.74793815612793
1996-12-27,13.74793815612793
1996-12-30,13.74793815612793
1996-12-31,14.255781173706055
1997-01-01,15.23518180847168
1997-01-02,15.23518180847168
1997-01-03,14.255781173706055
1997-01-06,14.54596996307373
1997-01-07,13.78421401977539
1997-01-08,13.74793815612793
1997-01-09,14.509696006774902
1997-01-10,14.255781173706055
1997-01-13,14.328327178955078
1997-01-14,14.038132667541504
1997-01-15,14.618520736694336
1997-01-16,14.509696006774902
1997-01-17,14.110679626464844
1997-01-20,13.494019508361816
1997-01-21,13.203825950622559
1997-01-22,13.095002174377441
1997-01-23,13.095002174377441
1997-01-24,12.695984840393066
1997-01-27,12.804807662963867
1997-01-28,12.44206714630127
1997-01-29,12.514615058898926
1997-01-30,12.55088996887207
1997-01-31,12.296969413757324
1997-02-03,13.167551040649414
1997-02-04,12.913629531860352
1997-02-05,13.820486068725586
1997-02-06,14.727341651916504
1997-02-07,14.9812650680542
1997-02-10,15.198909759521484
1997-02-11,15.452829360961914
1997-02-12,15.053811073303223
1997-02-13,14.79989242553711
1997-02-14,14.763618469238281
1997-02-17,14.79989242553711
1997-02-18,13.856761932373047
1997-02-19,13.74793815612793
1997-02-20,13.457744598388672
1997-02-21,13.457744598388672
1997-02-24,13.058727264404297
1997-02-25,13.095002174377441
1997-02-26,13.494019508361816
1997-02-27,13.530288696289062
1997-02-28,14.001859664916992
1997-03-03,14.763618469238281
1997-03-04,14.582246780395508
1997-03-05,14.364598274230957
1997-03-06,13.639114379882812
1997-03-07,13.639114379882812
1997-03-10,13.421470642089844
1997-03-11,12.877358436584473
1997-03-12,12.768535614013672
1997-03-13,12.804807662963867
1997-03-14,12.260695457458496
1997-03-17,11.934226989746094
1997-03-18,12.006773948669434
1997-03-19,11.498934745788574
1997-03-20,11.426387786865234
1997-03-21,11.607758522033691
1997-03-24,11.607758522033691
1997-03-25,10.954822540283203
1997-03-26,11.462662696838379
1997-03-27,11.426387786865234
1997-03-28,11.426387786865234
1997-03-31,10.700902938842773
1997-04-01,10.33815860748291
1997-04-02,10.664628028869629
1997-04-03,10.265610694885254
1997-04-04,10.51953125
1997-04-07,9.866594314575195
1997-04-08,9.866594314575195
1997-04-09,10.410709381103516
1997-04-10,10.33815860748291
1997-04-11,10.374434471130371
1997-04-14,10.374434471130371
1997-04-15,9.902868270874023
1997-04-16,9.902868270874023
1997-04-17,10.193061828613281
1997-04-18,10.193061828613281
1997-04-21,10.15678882598877
1997-04-22,9.757771492004395
1997-04-23,10.15678882598877
1997-04-24,10.01169204711914
1997-04-25,9.612674713134766
1997-04-28,9.794045448303223
1997-04-29,9.395029067993164
1997-04-30,9.431303977966309
1997-05-01,9.431303977966309
1997-05-02,9.28620719909668
1997-05-05,9.177383422851562
1997-05-06,9.14111042022705
1997-05-07,8.850916862487793
1997-05-08,8.923463821411133
1997-05-09,9.576398849487305
1997-05-12,9.104837417602539
1997-05-13,9.54012680053711
1997-05-14,10.01169204711914
1997-05-15,10.592080116271973
1997-05-16,11.353838920593262
1997-05-19,10.77345085144043
1997-05-20,10.301885604858398
1997-05-21,10.700902938842773
1997-05-22,10.265610694885254
1997-05-23,10.664628028869629
1997-05-26,11.172468185424805
1997-05-27,11.462662696838379
1997-05-28,11.426387786865234
1997-05-29,11.172468185424805
1997-05-30,11.644031524658203
1997-06-02,12.333243370056152
1997-06-03,12.804807662963867
1997-06-04,12.043049812316895
1997-06-05,11.607758522033691
1997-06-06,11.245016098022461
1997-06-09,10.88227367401123
1997-06-10,11.353838920593262
1997-06-11,11.716582298278809
1997-06-12,12.079322814941406
1997-06-13,11.934226989746094
1997-06-16,12.079322814941406
1997-06-17,12.115598678588867
1997-06-18,12.36951732635498
1997-06-19,11.970500946044922
1997-06-20,11.462662696838379
1997-06-23,11.897950172424316
1997-06-24,11.825403213500977
1997-06-25,11.317564010620117
1997-06-26,11.063645362854004
1997-06-27,10.954822540283203
1997-06-30,11.099918365478516
1997-07-01,10.845998764038086
1997-07-02,11.498934745788574
1997-07-03,11.136194229125977
1997-07-04,11.063645362854004
1997-07-07,11.136194229125977
1997-07-08,10.88227367401123
1997-07-09,10.592080116271973
1997-07-10,11.063645362854004
1997-07-11,10.88227367401123
1997-07-14,10.51953125
1997-07-15,10.08423900604248
1997-07-16,10.15678882598877
1997-07-17,10.33815860748291
1997-07-18,10.33815860748291
1997-07-21,9.975417137145996
1997-07-22,9.794045448303223
1997-07-23,10.15678882598877
1997-07-24,9.612674713134766
1997-07-25,10.193061828613281
1997-07-28,10.15678882598877
1997-07-29,10.33815860748291
1997-07-30,10.664628028869629
1997-07-31,11.02737045288086
1997-08-01,11.39011287689209
1997-08-04,11.426387786865234
1997-08-05,12.151871681213379
1997-08-06,12.224421501159668
1997-08-07,12.043049812316895
1997-08-08,11.607758522033691
1997-08-11,11.426387786865234
1997-08-12,11.063645362854004
1997-08-13,10.88227367401123
1997-08-14,10.88227367401123
1997-08-15,10.88227367401123
1997-08-18,10.737176895141602
1997-08-19,10.77345085144043
1997-08-20,10.77345085144043
1997-08-21,10.265610694885254
1997-08-22,10.047966957092285
1997-08-25,9.685223579406738
1997-08-26,10.33815860748291
1997-08-27,10.374434471130371
1997-08-28,10.01169204711914
1997-08-29,9.830321311950684
1997-09-01,10.047966957092285
1997-09-02,10.01169204711914
1997-09-03,9.830321311950684
1997-09-04,9.866594314575195
1997-09-05,9.830321311950684
1997-09-08,9.721498489379883
1997-09-09,9.902868270874023
1997-09-10,9.975417137145996
1997-09-11,9.794045448303223
1997-09-12,9.757771492004395
1997-09-15,9.54012680053711
1997-09-16,9.503851890563965
1997-09-17,9.576398849487305
1997-09-18,9.431303977966309
1997-09-19,8.778367042541504
1997-09-22,8.778367042541504
1997-09-23,8.161705017089844
1997-09-24,8.1254301071167
1997-09-25,8.161705017089844
1997-09-26,8.596996307373047
1997-09-29,8.016607284545898
1997-09-30,7.798964023590088
1997-10-01,7.9803338050842285
1997-10-02,7.9803338050842285
1997-10-03,7.9803338050842285
1997-10-06,7.9803338050842285
1997-10-07,7.9803338050842285
1997-10-08,7.9803338050842285
1997-10-09,7.436220169067383
1997-10-10,7.907785415649414
1997-10-13,7.798964023590088
1997-10-14,7.472494602203369
1997-10-15,7.762687683105469
1997-10-16,7.9803338050842285
1997-10-17,7.835237979888916
1997-10-20,7.907785415649414
1997-10-21,7.9803338050842285
1997-10-22,7.798964023590088
1997-10-23,7.690140724182129
1997-10-24,7.61759090423584
1997-10-27,8.1254301071167
1997-10-28,7.61759090423584
1997-10-29,7.61759090423584
1997-10-30,7.61759090423584
1997-10-31,7.61759090423584
1997-11-03,7.363670825958252
1997-11-04,7.327398300170898
1997-11-05,7.436220169067383
1997-11-06,7.327398300170898
1997-11-07,7.254848003387451
1997-11-10,7.436220169067383
1997-11-11,7.254848003387451
1997-11-12,7.254848003387451
1997-11-13,7.1822991371154785
1997-11-14,7.1822991371154785
1997-11-17,7.037204265594482
1997-11-18,7.037204265594482
1997-11-19,6.456814765930176
1997-11-20,6.529363632202148
1997-11-21,6.565637588500977
1997-11-24,6.747009754180908
1997-11-25,6.892107009887695
1997-11-26,6.529363632202148
1997-11-27,7.000929832458496
1997-11-28,6.783283710479736
1997-12-01,7.073476791381836
1997-12-02,7.254848003387451
1997-12-03,7.073476791381836
1997-12-04,7.073476791381836
1997-12-05,6.928380966186523
1997-12-08,7.073476791381836
1997-12-09,6.747009754180908
1997-12-10,6.529363632202148
1997-12-11,6.239170074462891
1997-12-12,6.456814765930176
1997-12-15,6.601912975311279
1997-12-16,6.094072341918945
1997-12-17,6.710735321044922
1997-12-18,6.710735321044922
1997-12-19,6.710735321044922
1997-12-22,6.6744608879089355
1997-12-23,6.819557189941406
1997-12-24,6.565637588500977
1997-12-25,6.565637588500977
1997-12-26,6.601912975311279
1997-12-29,6.710735321044922
1997-12-30,6.601912975311279
1997-12-31,6.892107009887695
1998-01-01,7.61759090423584
1998-01-02,7.907785415649414
1998-01-05,7.907785415649414
1998-01-06,7.944057941436768
1998-01-07,8.742094039916992
1998-01-08,9.28620719909668
1998-01-09,9.939143180847168
1998-01-12,9.249932289123535
1998-01-13,9.03228759765625
1998-01-14,9.322482109069824
1998-01-15,9.249932289123535
1998-01-16,8.923463821411133
1998-01-19,8.742094039916992
1998-01-20,8.887188911437988
1998-01-21,8.850916862487793
1998-01-22,9.03228759765625
1998-01-23,8.705818176269531
1998-01-26,8.705818176269531
1998-01-27,7.9803338050842285
1998-01-28,7.690140724182129
1998-01-29,7.907785415649414
1998-01-30,7.907785415649414
1998-02-02,7.907785415649414
1998-02-03,7.798964023590088
1998-02-04,7.61759090423584
1998-02-05,7.61759090423584
1998-02-06,7.254848003387451
1998-02-09,6.892107009887695
1998-02-10,7.109752178192139
1998-02-11,7.037204265594482
1998-02-12,6.892107009887695
1998-02-13,7.545042037963867
1998-02-16,7.545042037963867
1998-02-17,7.61759090423584
1998-02-18,7.61759090423584
1998-02-19,6.928380966186523
1998-02-20,6.747009754180908
1998-02-23,6.892107009887695
1998-02-24,7.254848003387451
1998-02-25,7.472494602203369
1998-02-26,7.61759090423584
1998-02-27,8.379350662231445
1998-03-02,9.068560600280762
1998-03-03,9.068560600280762
1998-03-04,9.612674713134766
1998-03-05,10.483257293701172
1998-03-06,10.265610694885254
1998-03-09,11.317564010620117
1998-03-10,11.317564010620117
1998-03-11,12.478340148925781
1998-03-12,13.74793815612793
1998-03-13,13.74793815612793
1998-03-16,12.44206714630127
1998-03-17,11.861679077148438
1998-03-18,11.752856254577637
1998-03-19,10.88227367401123
1998-03-20,11.39011287689209
1998-03-23,11.39011287689209
1998-03-24,11.02737045288086
1998-03-25,11.970500946044922
1998-03-26,12.333243370056152
1998-03-27,11.970500946044922
1998-03-30,11.136194229125977
1998-03-31,10.88227367401123
1998-04-01,10.592080116271973
1998-04-02,11.063645362854004
1998-04-03,11.281290054321289
1998-04-06,11.68030834197998
1998-04-07,11.825403213500977
1998-04-08,11.825403213500977
1998-04-09,11.897950172424316
1998-04-10,12.695984840393066
1998-04-13,12.260695457458496
1998-04-14,12.260695457458496
1998-04-15,13.022455215454102
1998-04-16,12.514615058898926
1998-04-17,13.058727264404297
1998-04-20,11.970500946044922
1998-04-21,11.789128303527832
1998-04-22,11.789128303527832
1998-04-23,10.700902938842773
1998-04-24,11.607758522033691
1998-04-27,10.77345085144043
1998-04-28,10.265610694885254
1998-04-29,10.15678882598877
1998-04-30,10.15678882598877
1998-05-01,10.15678882598877
1998-05-04,10.88227367401123
1998-05-05,11.172468185424805
1998-05-06,11.607758522033691
1998-05-07,11.607758522033691
1998-05-08,11.063645362854004
1998-05-11,10.88227367401123
1998-05-12,10.664628028869629
1998-05-13,10.15678882598877
1998-05-14,9.794045448303223
1998-05-15,9.975417137145996
1998-05-18,10.301885604858398
1998-05-19,10.700902938842773
1998-05-20,11.099918365478516
1998-05-21,10.15678882598877
1998-05-22,10.33815860748291
1998-05-25,11.172468185424805
1998-05-26,10.918548583984375
1998-05-27,11.099918365478516
1998-05-28,10.628352165222168
1998-05-29,10.845998764038086
1998-06-01,10.374434471130371
1998-06-02,9.830321311950684
1998-06-03,10.700902938842773
1998-06-04,9.830321311950684
1998-06-05,9.830321311950684
1998-06-08,8.959737777709961
1998-06-09,8.705818176269531
1998-06-10,8.705818176269531
1998-06-11,8.705818176269531
1998-06-12,8.016607284545898
1998-06-15,7.798964023590088
1998-06-16,7.037204265594482
1998-06-17,7.436220169067383
1998-06-18,7.327398300170898
1998-06-19,6.892107009887695
1998-06-22,6.819557189941406
1998-06-23,7.1822991371154785
1998-06-24,6.964654445648193
1998-06-25,6.964654445648193
1998-06-26,7.61759090423584
1998-06-29,6.892107009887695
1998-06-30,6.964654445648193
1998-07-01,7.436220169067383
1998-07-02,7.545042037963867
1998-07-03,7.690140724182129
1998-07-06,7.327398300170898
1998-07-07,8.161705017089844
1998-07-08,8.343076705932617
1998-07-09,9.068560600280762
1998-07-10,9.068560600280762
1998-07-13,8.996013641357422
1998-07-14,9.104837417602539
1998-07-15,9.757771492004395
1998-07-16,10.120514869689941
1998-07-17,9.794045448303223
1998-07-20,9.249932289123535
1998-07-21,8.705818176269531
1998-07-22,9.322482109069824
1998-07-23,9.431303977966309
1998-07-24,9.794045448303223
1998-07-27,10.15678882598877
1998-07-28,10.77345085144043
1998-07-29,10.592080116271973
1998-07-30,10.88227367401123
1998-07-31,10.33815860748291
1998-08-03,10.700902938842773
1998-08-04,10.229337692260742
1998-08-05,9.902868270874023
1998-08-06,10.15678882598877
1998-08-07,9.612674713134766
1998-08-10,9.14111042022705
1998-08-11,9.249932289123535
1998-08-12,9.14111042022705
1998-08-13,9.068560600280762
1998-08-14,9.068560600280762
1998-08-17,9.068560600280762
1998-08-18,9.431303977966309
1998-08-19,9.28620719909668
1998-08-20,9.431303977966309
1998-08-21,10.229337692260742
1998-08-24,10.51953125
1998-08-25,10.229337692260742
1998-08-26,10.229337692260742
1998-08-27,10.193061828613281
1998-08-28,9.975417137145996
1998-08-31,9.322482109069824
1998-09-01,9.757771492004395
1998-09-02,9.431303977966309
1998-09-03,9.431303977966309
1998-09-04,9.068560600280762
1998-09-07,9.431303977966309
1998-09-08,9.395029067993164
1998-09-09,9.14111042022705
1998-09-10,9.431303977966309
1998-09-11,9.467576026916504
1998-09-14,9.467576026916504
1998-09-15,9.467576026916504
1998-09-16,9.431303977966309
1998-09-17,9.14111042022705
1998-09-18,9.757771492004395
1998-09-21,9.685223579406738
1998-09-22,10.047966957092285
1998-09-23,12.079322814941406
1998-09-24,10.88227367401123
1998-09-25,10.700902938842773
1998-09-28,10.33815860748291
1998-09-29,10.15678882598877
1998-09-30,10.88227367401123
1998-10-01,10.88227367401123
1998-10-02,10.88227367401123
1998-10-05,10.700902938842773
1998-10-06,10.51953125
1998-10-07,10.15678882598877
1998-10-08,10.229337692260742
1998-10-09,10.120514869689941
1998-10-12,9.503851890563965
1998-10-13,9.576398849487305
1998-10-14,7.9803338050842285
1998-10-15,9.975417137145996
1998-10-16,10.410709381103516
1998-10-19,11.063645362854004
1998-10-20,11.498934745788574
1998-10-21,11.498934745788574
1998-10-22,10.737176895141602
1998-10-23,10.954822540283203
1998-10-26,10.51953125
1998-10-27,11.535208702087402
1998-10-28,11.39011287689209
1998-10-29,10.88227367401123
1998-10-30,11.02737045288086
1998-11-02,10.555806159973145
1998-11-03,10.555806159973145
1998-11-04,10.555806159973145
1998-11-05,10.555806159973145
1998-11-06,10.700902938842773
1998-11-09,10.592080116271973
1998-11-10,10.737176895141602
1998-11-11,10.737176895141602
1998-11-12,10.80972671508789
1998-11-13,11.02737045288086
1998-11-16,10.80972671508789
1998-11-17,10.77345085144043
1998-11-18,10.374434471130371
1998-11-19,10.51953125
1998-11-20,10.80972671508789
1998-11-23,10.700902938842773
1998-11-24,10.51953125
1998-11-25,10.51953125
1998-11-26,10.446981430053711
1998-11-27,10.33815860748291
1998-11-30,10.33815860748291
1998-12-01,10.51953125
1998-12-02,10.446981430053711
1998-12-03,11.02737045288086
1998-12-04,11.099918365478516
1998-12-07,11.245016098022461
1998-12-08,12.514615058898926
1998-12-09,10.592080116271973
1998-12-10,10.15678882598877
1998-12-11,9.794045448303223
1998-12-14,9.431303977966309
1998-12-15,8.343076705932617
1998-12-16,9.14111042022705
1998-12-17,8.778367042541504
1998-12-18,8.596996307373047
1998-12-21,8.887188911437988
1998-12-22,8.415626525878906
1998-12-23,8.379350662231445
1998-12-24,8.560721397399902
1998-12-25,8.560721397399902
1998-12-28,8.343076705932617
1998-12-29,8.705818176269531
1998-12-30,9.612674713134766
1998-12-31,9.431303977966309
1999-01-01,9.03228759765625
1999-01-04,9.14111042022705
1999-01-05,9.249932289123535
1999-01-06,9.576398849487305
1999-01-07,10.229337692260742
1999-01-08,9.431303977966309
1999-01-11,9.794045448303223
1999-01-12,9.28620719909668
1999-01-13,9.249932289123535
1999-01-14,10.15678882598877
1999-01-15,9.249932289123535
1999-01-18,9.03228759765625
1999-01-19,9.249932289123535
1999-01-20,9.249932289123535
1999-01-21,9.503851890563965
1999-01-22,9.576398849487305
1999-01-25,9.431303977966309
1999-01-26,9.431303977966309
1999-01-27,9.54012680053711
1999-01-28,9.068560600280762
1999-01-29,8.923463821411133
1999-02-01,8.488174438476562
1999-02-02,8.343076705932617
1999-02-03,8.343076705932617
1999-02-04,8.343076705932617
1999-02-05,8.343076705932617
1999-02-08,8.996013641357422
1999-02-09,7.327398300170898
1999-02-10,7.9803338050842285
1999-02-11,8.161705017089844
1999-02-12,7.798964023590088
1999-02-15,7.9803338050842285
1999-02-16,7.871510982513428
1999-02-17,8.270527839660645
1999-02-18,8.379350662231445
1999-02-19,8.52444839477539
1999-02-22,8.633270263671875
1999-02-23,8.488174438476562
1999-02-24,8.343076705932617
1999-02-25,8.705818176269531
1999-02-26,8.633270263671875
1999-03-01,7.9803338050842285
1999-03-02,7.9803338050842285
1999-03-03,8.814640998840332
1999-03-04,8.052882194519043
1999-03-05,7.835237979888916
1999-03-08,6.747009754180908
1999-03-09,7.146026611328125
1999-03-10,6.928380966186523
1999-03-11,7.218575954437256
1999-03-12,6.710735321044922
1999-03-15,6.239170074462891
1999-03-16,6.384267807006836
1999-03-17,7.9803338050842285
1999-03-18,8.270527839660645
1999-03-19,6.964654445648193
1999-03-22,7.254848003387451
1999-03-23,7.254848003387451
1999-03-24,7.61759090423584
1999-03-25,7.61759090423584
1999-03-26,6.892107009887695
1999-03-29,6.892107009887695
1999-03-30,6.964654445648193
1999-03-31,7.254848003387451
1999-04-01,6.819557189941406
1999-04-02,6.819557189941406
1999-04-05,6.710735321044922
1999-04-06,6.493089199066162
1999-04-07,6.601912975311279
1999-04-08,6.747009754180908
1999-04-09,6.710735321044922
1999-04-12,6.166621685028076
1999-04-13,6.239170074462891
1999-04-14,6.239170074462891
1999-04-15,6.347992420196533
1999-04-16,6.892107009887695
1999-04-19,6.493089199066162
1999-04-20,6.565637588500977
1999-04-21,6.565637588500977
1999-04-22,6.529363632202148
1999-04-23,6.239170074462891
1999-04-26,5.259765625
1999-04-27,5.259765625
1999-04-28,6.347992420196533
1999-04-29,6.021524906158447
1999-04-30,6.021524906158447
1999-05-03,6.456814765930176
1999-05-04,5.948975086212158
1999-05-05,6.166621685028076
1999-05-06,5.803879261016846
1999-05-07,6.021524906158447
1999-05-10,6.6744608879089355
1999-05-11,6.456814765930176
1999-05-12,6.347992420196533
1999-05-13,6.529363632202148
1999-05-14,6.529363632202148
1999-05-17,6.529363632202148
1999-05-18,6.529363632202148
1999-05-19,6.529363632202148
1999-05-20,6.456814765930176
1999-05-21,6.529363632202148
1999-05-24,6.529363632202148
1999-05-25,6.456814765930176
1999-05-26,7.254848003387451
1999-05-27,6.420541763305664
1999-05-28,5.948975086212158
1999-05-31,5.803879261016846
1999-06-01,5.695056438446045
1999-06-02,6.347992420196533
1999-06-03,5.985250473022461
1999-06-04,7.146026611328125
1999-06-07,7.436220169067383
1999-06-08,7.9803338050842285
1999-06-09,8.379350662231445
1999-06-10,8.415626525878906
1999-06-11,7.653865814208984
1999-06-14,7.436220169067383
1999-06-15,7.399946212768555
1999-06-16,7.146026611328125
1999-06-17,7.073476791381836
1999-06-18,6.529363632202148
1999-06-21,6.529363632202148
1999-06-22,7.000929832458496
1999-06-23,6.892107009887695
1999-06-24,6.601912975311279
1999-06-25,6.747009754180908
1999-06-28,6.347992420196533
1999-06-29,6.529363632202148
1999-06-30,7.073476791381836
1999-07-01,6.710735321044922
1999-07-02,6.565637588500977
1999-07-05,7.037204265594482
1999-07-06,8.052882194519043
1999-07-07,9.721498489379883
1999-07-08,11.063645362854004
1999-07-09,11.208740234375
1999-07-12,13.965583801269531
1999-07-13,11.535208702087402
1999-07-14,13.24009895324707
1999-07-15,12.841083526611328
1999-07-16,12.44206714630127
1999-07-19,11.607758522033691
1999-07-20,10.700902938842773
1999-07-21,11.39011287689209
1999-07-22,11.498934745788574
1999-07-23,11.281290054321289
1999-07-26,10.628352165222168
1999-07-27,9.939143180847168
