Date,IRCON
2019-03-06,32.52450942993164
2019-03-07,32.4445915222168
2019-03-08,32.72241973876953
2019-03-11,32.67293930053711
2019-03-12,32.63868713378906
2019-03-13,32.064002990722656
2019-03-14,31.85089111328125
2019-03-15,31.390390396118164
2019-03-18,31.219118118286133
2019-03-19,31.047853469848633
2019-03-20,31.02503204345703
2019-03-22,30.54928970336914
2019-03-25,29.890893936157227
2019-03-26,30.47698974609375
2019-03-27,30.362812042236328
2019-03-28,30.22960662841797
2019-04-01,30.712940216064453
2019-04-02,30.686304092407227
2019-04-03,30.910850524902344
2019-04-04,30.861373901367188
2019-04-05,31.036441802978516
2019-04-08,30.8765926361084
2019-04-09,30.328561782836914
2019-04-10,30.36661148071289
2019-04-11,30.438932418823242
2019-04-12,30.244829177856445
2019-04-15,31.866107940673828
2019-04-16,31.573057174682617
2019-04-18,30.758617401123047
2019-04-22,30.762422561645508
2019-04-23,30.621604919433594
2019-04-24,30.64063262939453
2019-04-25,30.758617401123047
2019-04-26,30.823320388793945
2019-04-30,30.351390838623047
2019-05-02,30.473175048828125
2019-05-03,31.215309143066406
2019-05-06,30.73197364807129
2019-05-07,30.30953025817871
2019-05-08,30.012670516967773
2019-05-09,30.442731857299805
2019-05-10,30.100204467773438
2019-05-13,29.36187744140625
2019-05-14,29.601654052734375
2019-05-15,28.901382446289062
2019-05-16,28.5778865814209
2019-05-17,28.931819915771484
2019-05-20,29.491281509399414
2019-05-21,29.449411392211914
2019-05-22,29.788137435913086
2019-05-23,30.058345794677734
2019-05-24,30.8727970123291
2019-05-27,31.687232971191406
2019-05-28,32.554962158203125
2019-05-29,30.735790252685547
2019-05-30,31.47410774230957
2019-05-31,31.101137161254883
2019-06-03,31.477928161621094
2019-06-04,31.48933219909668
2019-06-06,30.956510543823242
2019-06-07,30.69011116027832
2019-06-10,30.13826560974121
2019-06-11,30.241029739379883
2019-06-12,29.54456329345703
2019-06-13,29.93275260925293
2019-06-14,30.062152862548828
2019-06-17,29.70821762084961
2019-06-18,29.689178466796875
2019-06-19,29.13733673095703
2019-06-20,29.358076095581055
2019-06-21,29.441804885864258
2019-06-24,29.354267120361328
2019-06-25,29.224872589111328
2019-06-26,29.411357879638672
2019-06-27,29.594038009643555
2019-06-28,30.560710906982422
2019-07-01,31.05546760559082
2019-07-02,30.926071166992188
2019-07-03,31.249568939208984
2019-07-04,30.747196197509766
2019-07-05,31.03263282775879
2019-07-08,29.506498336791992
2019-07-09,29.788137435913086
2019-07-10,29.42277717590332
2019-07-11,29.784332275390625
2019-07-12,30.13826560974121
2019-07-15,29.7805233001709
2019-07-16,29.829992294311523
2019-07-17,29.567398071289062
2019-07-18,29.441804885864258
2019-07-19,29.038389205932617
2019-07-22,28.54743194580078
2019-07-23,28.02603530883789
2019-07-24,27.942310333251953
2019-07-25,28.086931228637695
2019-07-26,28.083127975463867
2019-07-29,28.593111038208008
2019-07-30,27.56172752380371
2019-07-31,27.268680572509766
2019-08-01,26.693998336791992
2019-08-02,26.705419540405273
2019-08-05,26.446626663208008
2019-08-06,26.884294509887695
2019-08-07,27.013696670532227
2019-08-08,27.013696670532227
2019-08-09,27.413305282592773
2019-08-13,26.964214324951172
2019-08-14,26.975637435913086
2019-08-16,26.89951515197754
2019-08-19,27.013696670532227
2019-08-20,27.07077407836914
2019-08-21,26.71303367614746
2019-08-22,26.7092227935791
2019-08-23,26.404754638671875
2019-08-26,27.02741241455078
2019-08-27,26.866344451904297
2019-08-28,26.43815040588379
2019-08-29,26.426366806030273
2019-08-30,26.622787475585938
2019-09-03,26.4538631439209
2019-09-04,26.8624210357666
2019-09-05,27.02741241455078
2019-09-06,27.09812355041504
2019-09-09,26.94098663330078
2019-09-11,27.074554443359375
2019-09-12,27.039199829101562
2019-09-13,27.070627212524414
2019-09-16,26.744569778442383
2019-09-17,26.732784271240234
2019-09-18,27.404542922973633
2019-09-19,26.846704483032227
2019-09-20,28.461278915405273
2019-09-23,28.826622009277344
2019-09-24,30.174062728881836
2019-09-25,29.427663803100586
2019-09-26,29.659440994262695
2019-09-27,29.64373207092285
2019-09-30,29.49445343017578
2019-10-01,28.822694778442383
2019-10-03,28.61448860168457
2019-10-04,28.46913719177246
2019-10-07,28.555553436279297
2019-10-09,28.429853439331055
2019-10-10,29.03874969482422
2019-10-11,29.753725051879883
2019-10-14,29.09767723083496
2019-10-15,28.712697982788086
2019-10-16,28.712697982788086
2019-10-17,28.90911865234375
2019-10-18,29.94621467590332
2019-10-22,31.384008407592773
2019-10-23,31.992916107177734
2019-10-24,31.741493225097656
2019-10-25,32.083274841308594
2019-10-27,33.222503662109375
2019-10-29,34.32246017456055
2019-10-30,34.14175033569336
2019-10-31,33.725337982177734
2019-11-01,33.713558197021484
2019-11-04,33.179290771484375
2019-11-05,32.55467987060547
2019-11-06,31.474367141723633
2019-11-07,33.30500030517578
2019-11-08,34.153533935546875
2019-11-11,34.23603439331055
2019-11-13,34.36959457397461
2019-11-14,32.07933807373047
2019-11-15,32.1029052734375
2019-11-18,31.66684913635254
2019-11-19,32.74716567993164
2019-11-20,33.96497344970703
2019-11-21,33.97283172607422
2019-11-22,33.72926330566406
2019-11-25,33.64678192138672
2019-11-26,33.096797943115234
2019-11-27,32.9239387512207
2019-11-28,33.167510986328125
2019-11-29,32.82966232299805
2019-12-02,32.44075393676758
2019-12-03,31.823997497558594
2019-12-04,31.847562789916992
2019-12-05,31.658994674682617
2019-12-06,31.31329917907715
2019-12-09,31.02260398864746
2019-12-10,30.386198043823242
2019-12-11,30.621898651123047
2019-12-12,30.73581886291504
2019-12-13,30.94403076171875
2019-12-16,30.841886520385742
2019-12-17,30.44512367248535
2019-12-18,31.23473358154297
2019-12-19,31.368297576904297
2019-12-20,31.37615966796875
2019-12-23,31.242591857910156
2019-12-24,31.262237548828125
2019-12-26,31.564716339111328
2019-12-27,31.70220375061035
2019-12-30,32.193260192871094
2019-12-31,31.58043098449707
2020-01-01,32.38575744628906
2020-01-02,33.6192741394043
2020-01-03,33.375709533691406
2020-01-06,32.405391693115234
2020-01-07,32.75895309448242
2020-01-08,33.521060943603516
2020-01-09,33.40321350097656
2020-01-10,33.3128547668457
2020-01-13,34.1181755065918
2020-01-14,35.112060546875
2020-01-15,35.66990280151367
2020-01-16,34.6995849609375
2020-01-17,33.984615325927734
2020-01-20,34.326377868652344
2020-01-21,33.95711898803711
2020-01-22,33.89032745361328
2020-01-23,34.40495300292969
2020-01-24,34.18496322631836
2020-01-27,34.39316940307617
2020-01-28,35.79167938232422
2020-01-29,38.08586883544922
2020-01-30,37.70480728149414
2020-01-31,37.16269302368164
2020-02-03,34.585662841796875
2020-02-04,35.630611419677734
2020-02-05,36.648075103759766
2020-02-06,36.695213317871094
2020-02-07,36.27094650268555
2020-02-10,36.875919342041016
2020-02-11,35.03349685668945
2020-02-12,36.3259391784668
2020-02-13,41.49179458618164
2020-02-14,43.471702575683594
2020-02-17,41.275733947753906
2020-02-18,43.636695861816406
2020-02-19,46.308013916015625
2020-02-20,45.99444580078125
2020-02-24,45.45976257324219
2020-02-25,43.16426467895508
2020-02-26,42.21953201293945
2020-02-27,44.11703872680664
2020-02-28,40.4466438293457
2020-03-02,38.21546936035156
2020-03-03,39.047637939453125
2020-03-04,36.71595764160156
2020-03-05,36.94510269165039
2020-03-06,35.1682014465332
2020-03-09,32.01640701293945
2020-03-11,32.28978729248047
2020-03-12,29.226430892944336
2020-03-13,30.155080795288086
2020-03-16,28.977176666259766
2020-03-17,27.49374771118164
2020-03-18,26.183183670043945
2020-03-19,26.25554656982422
2020-03-20,28.651548385620117
2020-03-23,25.001262664794922
2020-03-24,24.20929718017578
2020-03-25,24.71181297302246
2020-03-26,29.459598541259766
2020-03-27,30.054582595825195
2020-03-30,29.535980224609375
2020-03-31,30.637502670288086
2020-04-01,31.6184139251709
2020-04-03,36.522987365722656
2020-04-07,35.819461822509766
2020-04-08,34.392311096191406
2020-04-09,34.4526252746582
2020-04-13,32.804359436035156
2020-04-15,32.66365051269531
2020-04-16,38.25164031982422
2020-04-17,37.20641326904297
2020-04-20,36.904903411865234
2020-04-21,34.935035705566406
2020-04-22,34.17120361328125
2020-04-23,35.27674865722656
2020-04-24,34.41241455078125
2020-04-27,33.93000411987305
2020-04-28,34.81442642211914
2020-04-29,34.131004333496094
2020-04-30,34.35211181640625
2020-05-04,35.79936218261719
2020-05-05,34.15109634399414
2020-05-06,33.93000411987305
2020-05-07,33.93000411987305
2020-05-08,33.527984619140625
2020-05-11,34.633522033691406
2020-05-12,35.61845397949219
2020-05-13,35.65865707397461
2020-05-14,34.53302001953125
2020-05-15,34.774227142333984
2020-05-18,33.226470947265625
2020-05-19,33.16616439819336
2020-05-20,33.90989303588867
2020-05-21,33.6686897277832
2020-05-22,33.08576583862305
2020-05-26,33.809391021728516
2020-05-27,34.09081268310547
2020-05-28,34.010406494140625
2020-05-29,34.35211181640625
2020-06-01,35.01544189453125
2020-06-02,35.67876052856445
2020-06-03,36.9651985168457
2020-06-04,37.99033737182617
2020-06-05,36.88480758666992
2020-06-08,36.56319046020508
2020-06-09,36.10087585449219
2020-06-10,36.14107894897461
2020-06-11,35.19633483886719
2020-06-12,34.7943229675293
2020-06-15,34.713924407958984
2020-06-16,34.29180908203125
2020-06-17,34.09081268310547
2020-06-18,37.10591125488281
2020-06-19,36.14107894897461
2020-06-22,36.462684631347656
2020-06-23,37.86973571777344
2020-06-24,36.22147750854492
2020-06-25,36.56319046020508
2020-06-26,36.402381896972656
2020-06-29,35.85966491699219
2020-06-30,35.37724685668945
2020-07-01,36.080780029296875
2020-07-02,37.50792694091797
2020-07-03,36.824501037597656
2020-07-06,40.523033142089844
2020-07-07,40.60343551635742
2020-07-08,38.492862701416016
2020-07-09,38.472755432128906
2020-07-10,38.15114212036133
2020-07-13,37.70893478393555
2020-07-14,35.899864196777344
2020-07-15,35.37724685668945
2020-07-16,34.97523880004883
2020-07-17,36.9651985168457
2020-07-20,37.99033737182617
2020-07-21,37.26671600341797
2020-07-22,37.36721420288086
2020-07-23,37.487823486328125
2020-07-24,37.608421325683594
2020-07-27,37.769222259521484
2020-07-28,37.487823486328125
2020-07-29,37.306922912597656
2020-07-30,36.76419448852539
2020-07-31,36.723995208740234
2020-08-03,37.10591125488281
2020-08-04,37.40742111206055
2020-08-05,37.26671600341797
2020-08-06,38.432552337646484
2020-08-07,38.35215377807617
2020-08-10,38.73406982421875
2020-08-11,39.03557205200195
2020-08-12,38.774261474609375
2020-08-13,38.5732536315918
2020-08-14,38.110939025878906
2020-08-17,38.33205795288086
2020-08-18,38.55316162109375
2020-08-19,38.33205795288086
2020-08-20,38.131046295166016
2020-08-21,38.29185485839844
2020-08-24,38.5732536315918
2020-08-25,38.935081481933594
2020-08-26,37.97023391723633
2020-08-27,37.849632263183594
2020-08-28,38.03053665161133
2020-08-31,35.9400634765625
2020-09-01,36.02047348022461
2020-09-02,35.96017074584961
2020-09-03,36.0003662109375
2020-09-04,35.256649017333984
2020-09-07,33.769195556640625
2020-09-08,33.226470947265625
2020-09-09,32.744049072265625
2020-09-10,33.18627166748047
2020-09-11,33.487789154052734
2020-09-14,33.950096130371094
2020-09-15,33.64858627319336
2020-09-16,33.487789154052734
2020-09-17,34.97523880004883
2020-09-18,35.77925491333008
2020-09-21,34.816261291503906
2020-09-22,33.581642150878906
2020-09-23,33.08779525756836
2020-09-24,32.12067794799805
2020-09-25,32.49106216430664
2020-09-28,32.88201904296875
2020-09-29,32.655677795410156
2020-09-30,32.73798751831055
2020-10-01,32.964332580566406
2020-10-05,32.59395217895508
2020-10-06,32.88201904296875
2020-10-07,32.655677795410156
2020-10-08,31.956058502197266
2020-10-09,30.824323654174805
2020-10-12,30.248170852661133
2020-10-13,30.5362491607666
2020-10-14,30.35105323791504
2020-10-15,30.145286560058594
2020-10-16,30.515668869018555
2020-10-19,31.00951385498047
2020-10-20,32.79970932006836
2020-10-21,32.12067794799805
2020-10-22,33.561065673828125
2020-10-23,33.19068145751953
2020-10-26,32.53221893310547
2020-10-27,32.141258239746094
2020-10-28,31.894330978393555
2020-10-29,31.277021408081055
2020-10-30,31.235858917236328
2020-11-02,30.80374526977539
2020-11-03,30.947782516479492
2020-11-04,30.988943099975586
2020-11-05,31.400480270385742
2020-11-06,32.07951736450195
2020-11-09,31.791439056396484
2020-11-10,34.2401008605957
2020-11-11,33.43760299682617
2020-11-12,33.1495246887207
2020-11-13,33.561065673828125
2020-11-14,33.91087341308594
2020-11-17,33.62279510498047
2020-11-18,34.03433609008789
2020-11-19,34.30183792114258
2020-11-20,34.2812614440918
2020-11-23,34.96030044555664
2020-11-24,35.02202606201172
2020-11-25,34.3841438293457
2020-11-26,34.3841438293457
2020-11-27,35.22779846191406
2020-12-01,35.35126876831055
2020-12-02,35.14548873901367
2020-12-03,37.57358169555664
2020-12-04,37.799922943115234
2020-12-07,37.36781692504883
2020-12-08,36.87395477294922
2020-12-09,37.03857421875
2020-12-10,36.21548843383789
2020-12-11,37.38838195800781
2020-12-14,37.26492691040039
2020-12-15,37.20319366455078
2020-12-16,37.162044525146484
2020-12-17,36.68877029418945
2020-12-18,36.23606872558594
2020-12-21,34.178375244140625
2020-12-22,34.61048126220703
2020-12-23,36.318382263183594
2020-12-24,35.84511184692383
2020-12-28,36.6064567565918
2020-12-29,35.968570709228516
2020-12-30,35.76279830932617
2020-12-31,36.009727478027344
2021-01-01,35.9891471862793
2021-01-04,36.15376663208008
2021-01-05,37.162044525146484
2021-01-06,37.92338180541992
2021-01-07,37.77934265136719
2021-01-08,37.20319366455078
2021-01-11,38.3143424987793
2021-01-12,37.63530349731445
2021-01-13,37.65589141845703
2021-01-14,37.450111389160156
2021-01-15,37.57358169555664
2021-01-18,36.6064567565918
2021-01-19,36.68877029418945
2021-01-20,36.58588790893555
2021-01-21,36.009727478027344
2021-01-22,35.72164535522461
2021-01-25,35.02202606201172
2021-01-27,34.77510452270508
2021-01-28,34.96030044555664
2021-01-29,34.54876708984375
2021-02-01,34.877994537353516
2021-02-02,34.89857482910156
2021-02-03,35.083763122558594
2021-02-04,35.495296478271484
2021-02-05,35.24837875366211
2021-02-08,35.51587677001953
2021-02-09,38.19089126586914
2021-02-10,42.53262710571289
2021-02-11,43.7878303527832
2021-02-12,43.76724624633789
2021-02-15,39.19915771484375
2021-02-16,38.49953842163086
2021-02-17,39.5078125
2021-02-18,39.87820053100586
2021-02-19,39.32262420654297
2021-02-22,39.24030685424805
2021-02-23,39.19858932495117
2021-02-24,39.44892501831055
2021-02-25,39.61581802368164
2021-02-26,39.32375717163086
2021-03-01,40.11648941040039
2021-03-02,40.846641540527344
2021-03-03,38.009490966796875
2021-03-04,38.051212310791016
2021-03-05,37.67571258544922
2021-03-08,37.11244583129883
2021-03-09,36.86211395263672
2021-03-10,36.75779724121094
2021-03-12,36.340576171875
2021-03-15,35.50611877441406
2021-03-16,36.152828216552734
2021-03-17,35.21406173706055
2021-03-18,34.5047721862793
2021-03-19,34.859413146972656
2021-03-22,34.588218688964844
2021-03-23,35.339229583740234
2021-03-24,35.068031311035156
2021-03-25,33.56600570678711
2021-03-26,33.7328987121582
2021-03-30,36.44488525390625
2021-03-31,36.841251373291016
2021-04-01,37.508819580078125
2021-04-05,37.25847244262695
2021-04-06,37.88433074951172
2021-04-07,37.59226608276367
2021-04-08,37.550537109375
2021-04-09,37.5713996887207
2021-04-12,36.25712585449219
2021-04-13,36.71607208251953
2021-04-15,37.008140563964844
2021-04-16,36.96641540527344
2021-04-19,36.298858642578125
2021-04-20,36.298858642578125
2021-04-22,36.298858642578125
2021-04-23,36.632633209228516
2021-04-26,36.71607208251953
2021-04-27,36.92469024658203
2021-04-28,37.61311721801758
2021-04-29,37.7591438293457
2021-04-30,37.36278533935547
2021-05-03,36.65349578857422
2021-05-04,36.52832794189453
2021-05-05,36.590911865234375
2021-05-06,36.75779724121094
2021-05-07,36.945560455322266
2021-05-10,39.01082992553711
2021-05-11,38.98997116088867
2021-05-12,40.471134185791016
2021-05-14,40.846641540527344
2021-05-17,42.03573989868164
2021-05-18,40.90923309326172
2021-05-19,40.61716842651367
2021-05-20,42.51554870605469
2021-05-21,42.72416687011719
2021-05-24,41.01353454589844
2021-05-25,41.05525588989258
2021-05-26,40.93008804321289
2021-05-27,40.5963020324707
2021-05-28,40.26252365112305
2021-05-31,39.845298767089844
2021-06-01,39.052555084228516
2021-06-02,38.38499069213867
2021-06-03,39.177730560302734
2021-06-04,39.38633728027344
2021-06-07,39.92873764038086
2021-06-08,40.55458068847656
2021-06-09,40.05390930175781
2021-06-10,40.429412841796875
2021-06-11,40.22079849243164
2021-06-14,40.51285171508789
2021-06-15,40.13734817504883
2021-06-16,39.845298767089844
2021-06-17,39.34462356567383
2021-06-18,38.510162353515625
2021-06-21,38.92739486694336
2021-06-22,40.09562683105469
2021-06-23,40.34596633911133
2021-06-24,39.845298767089844
2021-06-25,39.887020111083984
2021-06-28,40.67974853515625
2021-06-29,39.970462799072266
2021-06-30,40.721466064453125
2021-07-01,40.26252365112305
2021-07-02,39.5532341003418
2021-07-05,40.09562683105469
2021-07-06,39.67839431762695
2021-07-07,39.177730560302734
2021-07-08,38.88566589355469
2021-07-09,38.92739486694336
2021-07-12,38.92739486694336
2021-07-13,39.136009216308594
2021-07-14,38.760498046875
2021-07-15,39.01082992553711
2021-07-16,38.59361267089844
2021-07-19,38.510162353515625
2021-07-20,38.17638397216797
2021-07-22,37.67571258544922
2021-07-23,37.341922760009766
2021-07-26,37.38364028930664
2021-07-27,37.25847244262695
2021-07-28,36.674354553222656
2021-07-29,36.507469177246094
2021-07-30,36.674354553222656
2021-08-02,37.46709442138672
2021-08-03,37.59226608276367
2021-08-04,37.04986572265625
2021-08-05,36.75779724121094
2021-08-06,36.75779724121094
2021-08-09,36.75779724121094
2021-08-10,36.1319580078125
2021-08-11,35.339229583740234
2021-08-12,36.799530029296875
2021-08-13,37.04986572265625
2021-08-16,35.839908599853516
2021-08-17,35.21406173706055
2021-08-18,35.720130920410156
2021-08-20,35.21405792236328
2021-08-23,34.328433990478516
2021-08-24,34.2862663269043
2021-08-25,36.900962829589844
2021-08-26,36.22620391845703
2021-08-27,36.1418571472168
2021-08-30,36.22620391845703
2021-08-31,36.310543060302734
2021-09-01,36.268375396728516
2021-09-02,36.22620391845703
2021-09-03,36.64792251586914
2021-09-06,36.85879135131836
2021-09-07,37.32268142700195
2021-09-08,37.913108825683594
2021-09-09,38.2504768371582
2021-09-13,38.123966217041016
2021-09-14,38.20830535888672
2021-09-15,38.587867736816406
2021-09-16,39.28866195678711
2021-09-17,39.2448616027832
2021-09-20,38.45646286010742
2021-09-21,37.75566101074219
2021-09-22,38.19366455078125
2021-09-23,39.0258674621582
2021-09-24,40.12086486816406
2021-09-27,39.682861328125
2021-09-28,39.55146789550781
2021-09-29,39.85805892944336
2021-09-30,39.59526443481445
2021-10-01,39.50766372680664
2021-10-04,39.50766372680664
2021-10-05,41.61006546020508
2021-10-06,40.996864318847656
2021-10-07,41.084476470947266
2021-10-08,40.55885696411133
2021-10-11,40.252262115478516
2021-10-12,40.252262115478516
2021-10-13,40.734066009521484
2021-10-14,40.734066009521484
2021-10-18,42.267066955566406
2021-10-19,40.865474700927734
2021-10-20,40.07706832885742
2021-10-21,41.522464752197266
2021-10-22,45.15787124633789
2021-10-25,42.74886703491211
2021-10-26,43.58106994628906
2021-10-27,42.44226837158203
2021-10-28,42.048072814941406
2021-10-29,41.39106369018555
2021-11-01,41.21586608886719
2021-11-02,41.34726333618164
2021-11-03,41.084476470947266
2021-11-04,41.78527069091797
2021-11-08,42.31086730957031
2021-11-09,43.49347686767578
2021-11-10,43.143070220947266
2021-11-11,42.61746597290039
2021-11-12,42.74886703491211
2021-11-15,42.398468017578125
2021-11-16,41.74147033691406
2021-11-17,41.39106369018555
2021-11-18,40.82166290283203
2021-11-22,41.71103286743164
2021-11-23,41.57762145996094
2021-11-24,41.266353607177734
2021-11-25,41.044010162353516
2021-11-26,40.288047790527344
2021-11-29,40.065711975097656
2021-11-30,39.97677993774414
2021-12-01,39.932308197021484
2021-12-02,40.37698745727539
2021-12-03,40.15464782714844
2021-12-06,39.932308197021484
2021-12-07,40.11017608642578
2021-12-08,40.55485916137695
2021-12-09,41.62208938598633
2021-12-10,41.933372497558594
2021-12-13,41.48868942260742
2021-12-14,41.84443283081055
2021-12-15,41.399749755859375
2021-12-16,40.73272705078125
2021-12-17,40.02123260498047
2021-12-20,39.5320930480957
2021-12-21,39.62103271484375
2021-12-22,39.84336853027344
2021-12-23,39.88783645629883
2021-12-24,39.88783645629883
2021-12-27,39.754432678222656
2021-12-28,39.88783645629883
2021-12-29,39.88783645629883
2021-12-30,39.932308197021484
2021-12-31,40.15464782714844
2022-01-03,40.33251190185547
2022-01-04,41.22187423706055
2022-01-05,40.8216667175293
2022-01-06,40.955074310302734
2022-01-07,41.13294219970703
2022-01-10,41.66655731201172
2022-01-11,41.48868942260742
2022-01-12,41.48868942260742
2022-01-13,41.399749755859375
2022-01-14,41.84443283081055
2022-01-17,42.42251968383789
2022-01-18,41.53315734863281
2022-01-19,41.266353607177734
2022-01-20,41.310813903808594
2022-01-21,41.13294219970703
2022-01-24,39.932308197021484
2022-01-25,39.62103271484375
2022-01-27,39.57655715942383
2022-01-28,40.065711975097656
2022-01-31,40.465919494628906
2022-02-01,40.11017608642578
2022-02-02,40.777198791503906
2022-02-03,40.42145538330078
2022-02-04,40.11017608642578
2022-02-07,39.932308197021484
2022-02-08,39.7099609375
2022-02-09,40.02123260498047
2022-02-10,40.11017608642578
2022-02-11,39.84336853027344
2022-02-14,38.7761344909668
2022-02-15,38.2869873046875
2022-02-16,38.37592697143555
2022-02-17,38.37592697143555
2022-02-18,38.19805145263672
2022-02-21,38.469276428222656
2022-02-22,37.65559387207031
2022-02-23,37.746002197265625
2022-02-24,35.576171875
2022-02-25,36.25423812866211
2022-02-28,36.570674896240234
2022-03-02,36.61587905883789
2022-03-03,36.66108703613281
2022-03-04,36.25423812866211
2022-03-07,35.66658401489258
2022-03-08,36.38985824584961
2022-03-09,36.61587905883789
2022-03-10,37.38435745239258
2022-03-11,37.47477722167969
2022-03-14,37.429569244384766
2022-03-15,37.248748779296875
2022-03-16,37.248748779296875
2022-03-17,37.33916091918945
2022-03-21,37.02272415161133
2022-03-22,37.1583366394043
2022-03-23,37.248748779296875
2022-03-24,37.47477722167969
2022-03-25,37.11314010620117
2022-03-28,36.43506622314453
2022-03-29,36.11863327026367
2022-03-30,36.209041595458984
2022-03-31,35.98301315307617
2022-04-01,36.61587905883789
2022-04-04,37.203548431396484
2022-04-05,38.15284729003906
2022-04-06,38.062435150146484
2022-04-07,37.700801849365234
2022-04-08,39.28296661376953
2022-04-11,39.28296661376953
2022-04-12,39.011741638183594
2022-04-13,38.876121520996094
2022-04-18,38.37886428833008
2022-04-19,38.469276428222656
2022-04-20,39.011741638183594
2022-04-21,39.102142333984375
2022-04-22,39.1473503112793
2022-04-25,38.469276428222656
2022-04-26,38.19805145263672
2022-04-27,37.83641052246094
2022-04-28,37.700801849365234
2022-04-29,37.38435745239258
2022-05-02,37.33916091918945
2022-05-04,36.8419075012207
2022-05-05,36.70629119873047
2022-05-06,36.209041595458984
2022-05-09,35.89261245727539
2022-05-10,35.93780517578125
2022-05-11,35.16932678222656
2022-05-12,34.9885139465332
2022-05-13,35.530967712402344
2022-05-16,35.530967712402344
2022-05-17,35.98301315307617
2022-05-18,36.11863327026367
2022-05-19,35.4405517578125
2022-05-20,35.80220031738281
2022-05-23,36.29945373535156
2022-05-24,35.71178436279297
2022-05-25,34.94330596923828
2022-05-26,34.89809799194336
2022-05-27,35.576171875
2022-05-30,36.073421478271484
2022-05-31,36.209041595458984
2022-06-01,36.29945373535156
2022-06-02,36.43506622314453
2022-06-03,35.756988525390625
2022-06-06,35.3049430847168
2022-06-07,35.16932678222656
2022-06-08,35.3049430847168
2022-06-09,35.12412643432617
2022-06-10,34.89809799194336
2022-06-13,34.17481994628906
2022-06-14,33.81319808959961
2022-06-15,33.94879913330078
2022-06-16,32.728271484375
2022-06-17,31.95978546142578
2022-06-20,32.00499725341797
2022-06-21,32.592655181884766
2022-06-22,32.14060592651367
2022-06-23,32.276222229003906
2022-06-24,32.728271484375
2022-06-27,32.81867980957031
2022-06-28,32.8638801574707
2022-06-29,32.54745101928711
2022-06-30,32.592655181884766
2022-07-01,32.592655181884766
2022-07-04,33.089900970458984
2022-07-05,33.04470443725586
2022-07-06,33.31593322753906
2022-07-07,33.72277069091797
2022-07-08,33.76797866821289
