Date,NLCINDIA
2001-01-29,2.902582883834839
2001-01-30,2.8667473793029785
2001-01-31,3.135505437850952
2001-02-01,3.2250912189483643
2001-02-02,3.547600507736206
2001-02-05,4.6047139167785645
2001-02-06,5.178065299987793
2001-02-07,5.339319229125977
2001-02-08,5.034727096557617
2001-02-09,5.142229080200195
2001-02-12,4.694299697875977
2001-02-13,4.353874683380127
2001-02-14,4.801802635192871
2001-02-15,4.568880558013916
2001-02-16,4.371791839599609
2001-02-19,4.425540924072266
2001-02-20,4.2463698387146
2001-02-21,4.443459510803223
2001-02-22,4.837637424468994
2001-02-23,4.479292392730713
2001-02-26,4.479292392730713
2001-02-27,4.210537433624268
2001-02-28,4.192619323730469
2001-03-01,4.2463698387146
2001-03-02,4.300122261047363
2001-03-05,3.95969557762146
2001-03-06,3.95969557762146
2001-03-07,4.031364440917969
2001-03-08,4.013447284698486
2001-03-09,3.583434581756592
2001-03-12,3.3505122661590576
2001-03-13,2.848830461502075
2001-03-14,3.260925769805908
2001-03-15,3.135505437850952
2001-03-16,3.028003454208374
2001-03-19,2.920499324798584
2001-03-20,2.8667473793029785
2001-03-21,2.992169141769409
2001-03-22,2.902582883834839
2001-03-23,2.8846652507781982
2001-03-26,2.902582883834839
2001-03-27,3.0100858211517334
2001-03-28,3.2250912189483643
2001-03-29,3.207174777984619
2001-03-30,3.1175894737243652
2001-04-02,3.0996718406677246
2001-04-03,3.135505437850952
2001-04-04,3.135505437850952
2001-04-05,3.135505437850952
2001-04-06,3.171339511871338
2001-04-09,3.0459201335906982
2001-04-10,3.0459201335906982
2001-04-11,2.992169141769409
2001-04-12,2.956334114074707
2001-04-13,2.956334114074707
2001-04-16,2.902582883834839
2001-04-17,3.028003454208374
2001-04-18,3.1175894737243652
2001-04-19,3.1534230709075928
2001-04-20,3.0996718406677246
2001-04-23,3.2250912189483643
2001-04-24,3.1534230709075928
2001-04-25,3.1175894737243652
2001-04-26,3.1892576217651367
2001-04-27,3.081754446029663
2001-04-30,3.081754446029663
2001-05-01,3.081754446029663
2001-05-02,3.207174777984619
2001-05-03,3.2250912189483643
2001-05-04,3.207174777984619
2001-05-07,3.2788424491882324
2001-05-08,3.422179698944092
2001-05-09,3.260925769805908
2001-05-10,3.1892576217651367
2001-05-11,3.171339511871338
2001-05-14,3.0996718406677246
2001-05-15,3.081754446029663
2001-05-16,3.135505437850952
2001-05-17,3.1534230709075928
2001-05-18,3.243009090423584
2001-05-21,3.2788424491882324
2001-05-22,3.260925769805908
2001-05-23,3.260925769805908
2001-05-24,3.2250912189483643
2001-05-25,3.2250912189483643
2001-05-28,3.3505122661590576
2001-05-29,3.2788424491882324
2001-05-30,3.260925769805908
2001-05-31,3.3505122661590576
2001-06-01,3.3146770000457764
2001-06-04,3.583434581756592
2001-06-05,3.547600507736206
2001-06-06,3.583434581756592
2001-06-07,3.5655179023742676
2001-06-08,3.547600507736206
2001-06-11,3.6192688941955566
2001-06-12,3.583434581756592
2001-06-13,3.888026714324951
2001-06-14,3.888026714324951
2001-06-15,3.708855390548706
2001-06-18,3.673020839691162
2001-06-19,3.6371865272521973
2001-06-20,3.6371865272521973
2001-06-21,3.6013529300689697
2001-06-22,3.5117673873901367
2001-06-25,3.5117673873901367
2001-06-26,3.547600507736206
2001-06-27,3.4938485622406006
2001-06-28,3.5117673873901367
2001-06-29,3.4938485622406006
2001-07-02,3.5655179023742676
2001-07-03,3.4938485622406006
2001-07-04,3.547600507736206
2001-07-05,3.4938485622406006
2001-07-06,3.5117673873901367
2001-07-09,3.6371865272521973
2001-07-10,3.655104160308838
2001-07-11,3.708855390548706
2001-07-12,3.708855390548706
2001-07-13,3.673020839691162
2001-07-16,3.6909382343292236
2001-07-17,3.6371865272521973
2001-07-18,3.6371865272521973
2001-07-19,3.6013529300689697
2001-07-20,3.6192688941955566
2001-07-23,3.6013529300689697
2001-07-24,3.583434581756592
2001-07-25,3.4938485622406006
2001-07-26,3.4400975704193115
2001-07-27,3.404263496398926
2001-07-30,3.547600507736206
2001-07-31,3.6013529300689697
2001-08-01,3.547600507736206
2001-08-02,3.583434581756592
2001-08-03,3.5655179023742676
2001-08-06,3.6013529300689697
2001-08-07,3.6013529300689697
2001-08-08,3.583434581756592
2001-08-09,3.5655179023742676
2001-08-10,3.5655179023742676
2001-08-13,3.5655179023742676
2001-08-14,3.673020839691162
2001-08-15,3.673020839691162
2001-08-16,3.7805237770080566
2001-08-17,3.995530128479004
2001-08-20,3.9417788982391357
2001-08-21,3.9238603115081787
2001-08-22,3.9238603115081787
2001-08-23,3.888026714324951
2001-08-24,3.8521921634674072
2001-08-27,3.816359519958496
2001-08-28,3.9059433937072754
2001-08-29,3.8521921634674072
2001-08-30,3.8521921634674072
2001-08-31,3.834275960922241
2001-09-03,4.209797382354736
2001-09-04,4.249325275421143
2001-09-05,3.814511299133301
2001-09-06,3.7156901359558105
2001-09-07,3.7156901359558105
2001-09-10,3.7156901359558105
2001-09-11,3.7156901359558105
2001-09-12,3.5575761795043945
2001-09-13,3.5575761795043945
2001-09-14,3.399461507797241
2001-09-17,3.3204028606414795
2001-09-18,3.3204028606414795
2001-09-19,3.2611117362976074
2001-09-20,3.2611117362976074
2001-09-21,3.2611117362976074
2001-09-24,3.2611117362976074
2001-09-25,3.3006393909454346
2001-09-26,3.340167999267578
2001-09-27,3.3204028606414795
2001-09-28,3.4587533473968506
2001-10-01,3.4587533473968506
2001-10-02,3.4587533473968506
2001-10-03,3.5378105640411377
2001-10-04,3.5378105640411377
2001-10-05,3.5575761795043945
2001-10-08,3.5378105640411377
2001-10-09,3.5575761795043945
2001-10-10,3.597104549407959
2001-10-11,3.5773394107818604
2001-10-12,3.5773394107818604
2001-10-15,3.5773394107818604
2001-10-16,3.6168670654296875
2001-10-17,3.7156901359558105
2001-10-18,3.7552170753479004
2001-10-19,3.8540401458740234
2001-10-22,4.130739688873291
2001-10-23,4.209797382354736
2001-10-24,4.190032958984375
2001-10-25,4.071447849273682
2001-10-26,4.071447849273682
2001-10-29,4.11097526550293
2001-10-30,4.091212272644043
2001-10-31,4.071447849273682
2001-11-01,3.992389440536499
2001-11-02,3.992389440536499
2001-11-05,3.992389440536499
2001-11-06,4.031918048858643
2001-11-07,4.012154579162598
2001-11-08,3.9528608322143555
2001-11-09,3.933098316192627
2001-11-12,3.8738036155700684
2001-11-13,3.893569231033325
2001-11-14,3.972625970840454
2001-11-15,3.933098316192627
2001-11-16,3.933098316192627
2001-11-19,3.972625970840454
2001-11-20,3.972625970840454
2001-11-21,3.9528608322143555
2001-11-22,4.427203178405762
2001-11-23,4.684141159057617
2001-11-26,4.74343204498291
2001-11-27,4.585319519042969
2001-11-28,4.506261825561523
2001-11-29,4.48649787902832
2001-11-30,4.48649787902832
2001-12-03,4.862020492553711
2001-12-04,4.723669052124023
2001-12-05,4.723669052124023
2001-12-06,4.644611835479736
2001-12-07,4.605083465576172
2001-12-10,4.664375305175781
2001-12-11,4.565554618835449
2001-12-12,4.526025772094727
2001-12-13,4.38767671585083
2001-12-14,4.328382968902588
2001-12-17,4.328382968902588
2001-12-18,4.249325275421143
2001-12-19,4.150505542755127
2001-12-20,4.091212272644043
2001-12-21,3.972625970840454
2001-12-24,4.012154579162598
2001-12-25,4.012154579162598
2001-12-26,3.9528608322143555
2001-12-27,3.8738036155700684
2001-12-28,3.972625970840454
2001-12-31,4.091212272644043
2002-01-01,4.091212272644043
2002-01-02,4.130739688873291
2002-01-03,4.209797382354736
2002-01-04,4.1702680587768555
2002-01-07,4.11097526550293
2002-01-08,4.071447849273682
2002-01-09,4.031918048858643
2002-01-10,4.071447849273682
2002-01-11,4.130739688873291
2002-01-14,4.5457892417907715
2002-01-15,4.624847412109375
2002-01-16,4.723669052124023
2002-01-17,4.684141159057617
2002-01-18,4.624847412109375
2002-01-21,4.664375305175781
2002-01-22,4.664375305175781
2002-01-23,4.664375305175781
2002-01-24,4.842255592346191
2002-01-25,4.8817830085754395
2002-01-28,4.862020492553711
2002-01-29,4.76319694519043
2002-01-30,4.723669052124023
2002-01-31,4.782962799072266
2002-02-01,5.020134925842285
2002-02-04,5.257304668426514
2002-02-05,5.2375407218933105
2002-02-06,6.285050392150879
2002-02-07,7.075621128082275
2002-02-08,6.759393692016602
2002-02-11,6.877979755401611
2002-02-12,6.601278781890869
2002-02-13,6.502457141876221
2002-02-14,7.806900501251221
2002-02-15,8.459123611450195
2002-02-18,7.925487041473389
2002-02-19,7.21397066116333
2002-02-20,7.846429824829102
2002-02-21,8.22195053100586
2002-02-22,8.320772171020508
2002-02-25,7.45114278793335
2002-02-26,7.6487860679626465
2002-02-27,9.170639038085938
2002-02-28,7.9650163650512695
2002-03-01,9.40781021118164
2002-03-04,9.348520278930664
2002-03-05,8.913702964782715
2002-03-06,8.71606159210205
2002-03-07,8.77535343170166
2002-03-08,8.676529884338379
2002-03-11,8.38006591796875
2002-03-12,8.024309158325195
2002-03-13,8.301011085510254
2002-03-14,8.261479377746582
2002-03-15,8.360302925109863
2002-03-18,8.281242370605469
2002-03-19,8.024309158325195
2002-03-20,7.945251941680908
2002-03-21,7.747607231140137
2002-03-22,7.549966335296631
2002-03-25,7.549966335296631
2002-03-26,7.609256744384766
2002-03-27,7.767373085021973
2002-03-28,7.905721664428711
2002-03-29,7.905721664428711
2002-04-01,8.992759704589844
2002-04-02,8.834643363952637
2002-04-03,9.170639038085938
2002-04-04,9.862388610839844
2002-04-05,10.237911224365234
2002-04-08,9.704273223876953
2002-04-09,9.644981384277344
2002-04-10,9.071817398071289
2002-04-11,8.97299575805664
2002-04-12,8.933467864990234
2002-04-15,8.597476959228516
2002-04-16,8.637002944946289
2002-04-17,8.261479377746582
2002-04-18,8.320772171020508
2002-04-19,7.905721664428711
2002-04-22,8.439358711242676
2002-04-23,8.320772171020508
2002-04-24,8.301011085510254
2002-04-25,8.182424545288086
2002-04-26,8.202189445495605
2002-04-29,8.182424545288086
2002-04-30,8.77535343170166
2002-05-01,8.77535343170166
2002-05-02,9.24969482421875
2002-05-03,8.913702964782715
2002-05-06,9.40781021118164
2002-05-07,9.40781021118164
2002-05-08,9.150873184204102
2002-05-09,9.565925598144531
2002-05-10,9.605453491210938
2002-05-13,10.336731910705566
2002-05-14,11.186594009399414
2002-05-15,10.613430976867676
2002-05-16,10.336731910705566
2002-05-17,10.237911224365234
2002-05-20,10.218147277832031
2002-05-21,9.546159744262695
2002-05-22,9.644981384277344
2002-05-23,9.605453491210938
2002-05-24,10.830841064453125
2002-05-27,12.21434497833252
2002-05-28,11.048248291015625
2002-05-29,11.542354583740234
2002-05-30,11.621414184570312
2002-05-31,11.858585357666016
2002-06-03,14.012893676757812
2002-06-04,14.645355224609375
2002-06-05,13.558314323425293
2002-06-06,13.163029670715332
2002-06-07,12.609626770019531
2002-06-10,13.004914283752441
2002-06-11,13.202557563781738
2002-06-12,13.083968162536621
2002-06-13,14.072183609008789
2002-06-14,13.657136917114258
2002-06-17,13.123498916625977
2002-06-18,12.649158477783203
2002-06-19,12.570100784301758
2002-06-20,12.530570983886719
2002-06-21,12.372456550598145
2002-06-24,11.878345489501953
2002-06-25,11.878345489501953
2002-06-26,11.562122344970703
2002-06-27,11.937637329101562
2002-06-28,11.759761810302734
2002-07-01,12.807267189025879
2002-07-02,12.807267189025879
2002-07-03,13.103734970092773
2002-07-04,13.597846031188965
2002-07-05,13.34090518951416
2002-07-08,12.945618629455566
2002-07-09,12.88632869720459
2002-07-10,12.7282133102417
2002-07-11,12.589863777160645
2002-07-12,12.767740249633789
2002-07-15,12.530570983886719
2002-07-16,12.471275329589844
2002-07-17,12.056225776672363
2002-07-18,12.668917655944824
2002-07-19,12.747978210449219
2002-07-22,12.095757484436035
2002-07-23,12.0759916305542
2002-07-24,11.898113250732422
2002-07-25,11.878345489501953
2002-07-26,10.988953590393066
2002-07-29,10.178616523742676
2002-07-30,10.237911224365234
2002-07-31,9.842623710632324
2002-08-01,10.376258850097656
2002-08-02,10.29720401763916
2002-08-05,10.396025657653809
2002-08-06,10.71225357055664
2002-08-07,10.929659843444824
2002-08-08,10.376258850097656
2002-08-09,10.613430976867676
2002-08-12,10.870369911193848
2002-08-13,11.087778091430664
2002-08-14,10.830841064453125
2002-08-15,10.830841064453125
2002-08-16,10.870369911193848
2002-08-19,10.811076164245605
2002-08-20,10.652962684631348
2002-08-21,10.633194923400879
2002-08-22,10.633194923400879
2002-08-23,10.5541410446167
2002-08-26,10.336731910705566
2002-08-27,10.099560737609863
2002-08-28,9.921683311462402
2002-08-29,9.328750610351562
2002-08-30,9.348520278930664
2002-09-02,9.150873184204102
2002-09-03,9.289223670959473
2002-09-04,9.388045310974121
2002-09-05,9.506630897521973
2002-09-06,9.26945972442627
2002-09-09,7.609256744384766
2002-09-10,7.609256744384766
2002-09-11,7.821808338165283
2002-09-12,8.459455490112305
2002-09-13,8.416947364807129
2002-09-16,7.949338912963867
2002-09-17,7.843064308166504
2002-09-18,7.715532302856445
2002-09-19,7.566746234893799
2002-09-20,7.928082466125488
2002-09-23,7.843064308166504
2002-09-24,7.8005499839782715
2002-09-25,7.736786842346191
2002-09-26,7.736786842346191
2002-09-27,7.821808338165283
2002-09-30,7.588003158569336
2002-10-01,7.545494556427002
2002-10-02,7.545494556427002
2002-10-03,7.843064308166504
2002-10-04,7.86431884765625
2002-10-07,9.245887756347656
2002-10-08,9.415924072265625
2002-10-09,9.118355751037598
2002-10-10,8.693258285522461
2002-10-11,9.458436965942383
2002-10-14,8.990828514099121
2002-10-15,8.990828514099121
2002-10-16,8.714513778686523
2002-10-17,9.267141342163086
2002-10-18,9.139610290527344
2002-10-21,9.033337593078613
2002-10-22,8.948317527770996
2002-10-23,8.778273582458496
2002-10-24,8.884552001953125
2002-10-25,8.778273582458496
2002-10-28,8.586984634399414
2002-10-29,8.863299369812012
2002-10-30,8.757023811340332
2002-10-31,8.735769271850586
2002-11-01,8.863299369812012
2002-11-04,8.884552001953125
2002-11-05,8.757023811340332
2002-11-06,8.757023811340332
2002-11-07,8.52321720123291
2002-11-08,8.50196361541748
2002-11-11,8.310670852661133
2002-11-12,8.353180885314941
2002-11-13,8.480708122253418
2002-11-14,8.480708122253418
2002-11-15,8.52321720123291
2002-11-18,8.608241081237793
2002-11-19,8.608241081237793
2002-11-20,8.52321720123291
2002-11-21,8.416947364807129
2002-11-22,8.416947364807129
2002-11-25,8.820789337158203
2002-11-26,8.927063941955566
2002-11-27,9.182123184204102
2002-11-28,9.16086483001709
2002-11-29,9.394671440124512
2002-12-02,9.670984268188477
2002-12-03,9.33090591430664
2002-12-04,9.182123184204102
2002-12-05,9.35216236114502
2002-12-06,10.648710250854492
2002-12-09,9.734747886657715
2002-12-10,9.883530616760254
2002-12-11,9.777257919311523
2002-12-12,9.777257919311523
2002-12-13,9.968554496765137
2002-12-16,9.819769859313965
2002-12-17,9.692239761352539
2002-12-18,10.202356338500977
2002-12-19,9.989808082580566
2002-12-20,9.777257919311523
2002-12-23,9.713494300842285
2002-12-24,9.628474235534668
2002-12-25,9.628474235534668
2002-12-26,9.819769859313965
2002-12-27,9.841024398803711
2002-12-30,9.926044464111328
2002-12-31,9.862277030944824
2003-01-01,10.0748291015625
2003-01-02,10.372397422790527
2003-01-03,10.818751335144043
2003-01-06,10.351141929626465
2003-01-07,10.521180152893066
2003-01-08,10.648710250854492
2003-01-09,10.606202125549316
2003-01-10,10.436161994934082
2003-01-13,10.521180152893066
2003-01-14,10.457418441772461
2003-01-15,10.542434692382812
2003-01-16,10.478672981262207
2003-01-17,10.542434692382812
2003-01-20,10.499922752380371
2003-01-21,10.669964790344238
2003-01-22,10.691221237182617
2003-01-23,10.606202125549316
2003-01-24,10.606202125549316
2003-01-27,10.584946632385254
2003-01-28,10.606202125549316
2003-01-29,10.627458572387695
2003-01-30,10.648710250854492
2003-01-31,10.606202125549316
2003-02-03,10.627458572387695
2003-02-04,11.392635345458984
2003-02-05,11.711456298828125
2003-02-06,11.583924293518066
2003-02-07,11.456399917602539
2003-02-10,11.456399917602539
2003-02-11,11.498905181884766
2003-02-12,11.520159721374512
2003-02-13,11.520159721374512
2003-02-14,10.988788604736328
2003-02-17,11.435139656066895
2003-02-18,11.583924293518066
2003-02-19,11.477652549743652
2003-02-20,11.243847846984863
2003-02-21,11.498905181884766
2003-02-24,11.7539644241333
2003-02-25,11.435139656066895
2003-02-26,11.477652549743652
2003-02-27,12.20032024383545
2003-02-28,11.30761432647705
2003-03-03,11.265101432800293
2003-03-04,11.05255126953125
2003-03-05,10.967536926269531
2003-03-06,10.882513046264648
2003-03-07,10.818751335144043
2003-03-10,10.754984855651855
2003-03-11,10.797494888305664
2003-03-12,10.754984855651855
2003-03-13,10.754984855651855
2003-03-14,10.754984855651855
2003-03-17,10.818751335144043
2003-03-18,10.818751335144043
2003-03-19,11.01004409790039
2003-03-20,11.201338768005371
2003-03-21,11.56266975402832
2003-03-24,11.371376991271973
2003-03-25,11.413884162902832
2003-03-26,11.286355972290039
2003-03-27,11.371376991271973
2003-03-28,11.371376991271973
2003-03-31,11.22259521484375
2003-04-01,11.456399917602539
2003-04-02,11.56266975402832
2003-04-03,11.498905181884766
2003-04-04,11.966514587402344
2003-04-07,12.17906379699707
2003-04-08,12.497889518737793
2003-04-09,13.34808349609375
2003-04-10,12.39161491394043
2003-04-11,12.752948760986328
2003-04-14,12.752948760986328
2003-04-15,12.582906723022461
2003-04-16,12.54039478302002
2003-04-17,12.285337448120117
2003-04-18,12.285337448120117
2003-04-21,12.880475044250488
2003-04-22,12.965495109558105
2003-04-23,12.731693267822266
2003-04-24,12.434123992919922
2003-04-25,12.349100112915039
2003-04-28,12.646671295166016
2003-04-29,12.752948760986328
2003-04-30,12.774195671081543
2003-05-01,12.774195671081543
2003-05-02,12.859221458435059
2003-05-05,13.050517082214355
2003-05-06,13.32682991027832
2003-05-07,13.178046226501465
2003-05-08,12.922983169555664
2003-05-09,12.774195671081543
2003-05-12,12.816710472106934
2003-05-13,13.390593528747559
2003-05-14,13.178046226501465
2003-05-15,13.518119812011719
2003-05-16,13.836945533752441
2003-05-19,13.518119812011719
2003-05-20,13.581891059875488
2003-05-21,14.347064971923828
2003-05-22,14.602123260498047
2003-05-23,14.750909805297852
2003-05-26,14.793420791625977
2003-05-27,14.006990432739258
2003-05-28,14.304556846618652
2003-05-29,13.85820198059082
2003-05-30,13.815693855285645
2003-06-02,14.283297538757324
2003-06-03,15.409811019897461
2003-06-04,15.494831085205078
2003-06-05,14.814674377441406
2003-06-06,15.027222633361816
2003-06-09,14.495855331420898
2003-06-10,15.686128616333008
2003-06-11,17.514047622680664
2003-06-12,16.94015884399414
2003-06-13,16.91891098022461
2003-06-16,16.961416244506836
2003-06-17,17.4927921295166
2003-06-18,17.173969268798828
2003-06-19,17.32275390625
2003-06-20,18.066675186157227
2003-06-23,17.450286865234375
2003-06-24,17.811620712280273
2003-06-25,17.726598739624023
2003-06-26,17.4927921295166
2003-06-27,17.514047622680664
2003-06-30,17.429027557373047
2003-07-01,17.40777015686035
2003-07-02,17.386516571044922
2003-07-03,19.363224029541016
2003-07-04,18.768091201782227
2003-07-07,18.491775512695312
2003-07-08,17.726598739624023
2003-07-09,17.641578674316406
2003-07-10,17.131458282470703
2003-07-11,16.961416244506836
2003-07-14,16.94015884399414
2003-07-15,17.00392723083496
2003-07-16,17.02518081665039
2003-07-17,16.047456741333008
2003-07-18,15.622360229492188
2003-07-21,15.749887466430664
2003-07-22,15.813652992248535
2003-07-23,15.282278060913086
2003-07-24,14.835928916931152
2003-07-25,14.878434181213379
2003-07-28,14.772160530090332
2003-07-29,14.814674377441406
2003-07-30,15.83491039276123
2003-07-31,15.34604549407959
2003-08-01,15.664868354797363
2003-08-04,15.579851150512695
2003-08-05,15.218515396118164
2003-08-06,14.899693489074707
2003-08-07,15.218515396118164
2003-08-08,15.494831085205078
2003-08-11,17.131458282470703
2003-08-12,17.00392723083496
2003-08-13,16.81263542175293
2003-08-14,17.08894920349121
2003-08-15,17.08894920349121
2003-08-18,17.96040153503418
2003-08-19,17.4927921295166
2003-08-20,17.429027557373047
2003-08-21,17.662830352783203
2003-08-22,18.0241641998291
2003-08-25,16.770124435424805
2003-08-26,17.514047622680664
2003-08-27,18.045419692993164
2003-08-28,18.57678985595703
2003-08-29,18.725576400756836
2003-09-01,19.108163833618164
2003-09-02,18.683063507080078
2003-09-03,18.32172966003418
2003-09-04,18.130441665649414
2003-09-05,18.10918617248535
2003-09-08,17.917890548706055
2003-09-09,17.32275390625
2003-09-10,17.832870483398438
2003-09-11,17.684083938598633
2003-09-12,17.398147583007812
2003-09-15,16.760292053222656
2003-09-16,16.958250045776367
2003-09-17,16.27640151977539
2003-09-18,15.462581634521484
2003-09-19,15.594550132751465
2003-09-22,16.0124568939209
2003-09-23,16.05644989013672
2003-09-24,17.222190856933594
2003-09-25,16.870264053344727
2003-09-26,16.936248779296875
2003-09-29,17.178194046020508
2003-09-30,18.16797637939453
2003-10-01,19.729633331298828
2003-10-02,19.729633331298828
2003-10-03,20.785402297973633
2003-10-06,22.237083435058594
2003-10-07,21.379268646240234
2003-10-08,22.01712417602539
2003-10-09,24.414594650268555
2003-10-10,23.600780487060547
2003-10-13,23.820730209350586
2003-10-14,23.094890594482422
2003-10-15,22.808948516845703
2003-10-16,23.138872146606445
2003-10-17,23.710750579833984
2003-10-20,23.5347900390625
2003-10-21,22.303062438964844
2003-10-22,22.01712417602539
2003-10-23,21.84116554260254
2003-10-24,22.061107635498047
2003-10-27,22.39104461669922
2003-10-28,21.709196090698242
2003-10-29,23.292844772338867
2003-10-30,24.040678024291992
2003-10-31,24.370609283447266
2003-11-03,24.942481994628906
2003-11-04,24.326614379882812
2003-11-05,25.272403717041016
2003-11-06,26.086223602294922
2003-11-07,26.042232513427734
2003-11-10,26.218196868896484
2003-11-11,27.273962020874023
2003-11-12,26.504133224487305
2003-11-13,25.338390350341797
2003-11-14,23.996692657470703
2003-11-17,25.448373794555664
2003-11-18,25.73430824279785
2003-11-19,24.810514450073242
2003-11-20,24.172653198242188
2003-11-21,24.172653198242188
2003-11-24,25.184425354003906
2003-11-25,25.8002872467041
2003-11-26,25.8002872467041
2003-11-27,25.624332427978516
2003-11-28,24.986465454101562
2003-12-01,25.624332427978516
2003-12-02,26.394163131713867
2003-12-03,26.636104583740234
2003-12-04,26.790071487426758
2003-12-05,26.372159957885742
2003-12-08,27.317956924438477
2003-12-09,28.769630432128906
2003-12-10,28.175769805908203
2003-12-11,28.197750091552734
2003-12-12,27.867839813232422
2003-12-15,27.581899642944336
2003-12-16,27.295955657958984
2003-12-17,27.097991943359375
2003-12-18,27.713869094848633
2003-12-19,27.691875457763672
2003-12-22,28.32972526550293
2003-12-23,29.055566787719727
2003-12-24,29.561460494995117
2003-12-25,29.561460494995117
2003-12-26,29.3855037689209
2003-12-29,29.3855037689209
2003-12-30,29.451478958129883
2003-12-31,28.747634887695312
2004-01-01,30.4632568359375
2004-01-02,31.6729793548584
2004-01-05,33.982479095458984
2004-01-06,33.982479095458984
2004-01-07,33.146663665771484
2004-01-08,34.77430725097656
2004-01-09,35.08222198486328
2004-01-12,33.49858474731445
2004-01-13,33.21265411376953
2004-01-14,33.146663665771484
2004-01-15,32.17888641357422
2004-01-16,31.387054443359375
2004-01-19,30.881166458129883
2004-01-20,30.4632568359375
2004-01-21,26.504133224487305
2004-01-22,23.490800857543945
2004-01-23,24.414594650268555
2004-01-26,24.414594650268555
2004-01-27,25.470361709594727
2004-01-28,25.338390350341797
2004-01-29,25.250415802001953
2004-01-30,24.282623291015625
2004-02-02,24.282623291015625
2004-02-03,20.32350730895996
2004-02-04,22.76495933532715
2004-02-05,22.36904525756836
2004-02-06,22.347049713134766
2004-02-09,23.138872146606445
2004-02-10,23.820730209350586
2004-02-11,24.590564727783203
2004-02-12,25.140439987182617
2004-02-13,25.096439361572266
2004-02-16,25.184425354003906
2004-02-17,25.338390350341797
2004-02-18,24.656545639038086
2004-02-19,23.138872146606445
2004-02-20,23.4248104095459
2004-02-23,22.852941513061523
2004-02-24,22.91892433166504
2004-02-25,22.545013427734375
2004-02-26,22.215084075927734
2004-02-27,21.973134994506836
2004-03-01,22.698972702026367
2004-03-02,22.698972702026367
