Date,IDEA
2007-11-21,71.35610961914062
2007-11-22,69.2486572265625
2007-11-23,71.26705932617188
2007-11-26,73.31513214111328
2007-11-27,73.76036834716797
2007-11-28,72.36530303955078
2007-11-29,69.99071502685547
2007-11-30,72.81053161621094
2007-12-03,74.47274017333984
2007-12-04,74.59146881103516
2007-12-05,74.68051147460938
2007-12-06,80.91378021240234
2007-12-07,79.19220733642578
2007-12-10,81.0028305053711
2007-12-11,79.01411437988281
2007-12-12,82.42758178710938
2007-12-13,83.85232543945312
2007-12-14,83.73359680175781
2007-12-17,76.96604919433594
2007-12-18,77.76746368408203
2007-12-19,77.0254135131836
2007-12-20,77.0254135131836
2007-12-24,77.79715728759766
2007-12-26,78.1236572265625
2007-12-27,80.34981536865234
2007-12-28,78.21270751953125
2007-12-31,82.57598876953125
2008-01-01,81.03251647949219
2008-01-02,80.67631530761719
2008-01-03,80.08267974853516
2008-01-04,81.5074234008789
2008-01-07,81.98233795166016
2008-01-08,80.76537322998047
2008-01-09,80.76537322998047
2008-01-10,81.77457427978516
2008-01-11,83.0509033203125
2008-01-14,86.67214965820312
2008-01-15,87.50324249267578
2008-01-16,84.65374755859375
2008-01-17,84.9505615234375
2008-01-18,80.97315216064453
2008-01-21,70.31722259521484
2008-01-22,70.05008697509766
2008-01-23,66.13202667236328
2008-01-24,67.79423522949219
2008-01-25,70.07976531982422
2008-01-28,67.52709197998047
2008-01-29,71.35610961914062
2008-01-30,68.41756439208984
2008-01-31,73.28544616699219
2008-02-01,72.51371002197266
2008-02-04,72.78085327148438
2008-02-05,71.23737335205078
2008-02-06,70.43595886230469
2008-02-07,67.70519256591797
2008-02-08,68.71438598632812
2008-02-11,63.87617492675781
2008-02-12,62.51079559326172
2008-02-13,60.67049789428711
2008-02-14,64.7369613647461
2008-02-15,66.963134765625
2008-02-18,64.58855438232422
2008-02-19,63.81681823730469
2008-02-20,62.570159912109375
2008-02-21,64.67760467529297
2008-02-22,64.1136245727539
2008-02-25,66.3694839477539
2008-02-26,66.63662719726562
2008-02-27,67.97232818603516
2008-02-28,66.69599151611328
2008-02-29,65.27124786376953
2008-03-03,61.2938232421875
2008-03-04,62.0358772277832
2008-03-05,62.00619888305664
2008-03-07,59.0379753112793
2008-03-10,57.82100296020508
2008-03-11,59.4238395690918
2008-03-12,59.54256820678711
2008-03-13,56.45561981201172
2008-03-14,57.286720275878906
2008-03-17,53.93263244628906
2008-03-18,55.86197280883789
2008-03-19,54.22945022583008
2008-03-24,56.188480377197266
2008-03-25,58.14750671386719
2008-03-26,60.07685470581055
2008-03-27,61.204776763916016
2008-03-28,61.679691314697266
2008-03-31,60.93762969970703
2008-04-01,60.96731948852539
2008-04-02,61.531280517578125
2008-04-03,58.53337097167969
2008-04-04,58.97861099243164
2008-04-07,59.45352554321289
2008-04-08,58.652103424072266
2008-04-09,60.43303680419922
2008-04-10,58.800514221191406
2008-04-11,59.067657470703125
2008-04-15,59.4238395690918
2008-04-16,58.800514221191406
2008-04-17,59.33479690551758
2008-04-21,61.79841995239258
2008-04-22,64.61823272705078
2008-04-23,61.204776763916016
2008-04-24,61.05636215209961
2008-04-25,63.84650421142578
2008-04-28,64.76664733886719
2008-04-29,62.332706451416016
2008-04-30,62.65920639038086
2008-05-02,64.49951171875
2008-05-05,62.392066955566406
2008-05-06,61.41255569458008
2008-05-07,61.531280517578125
2008-05-08,63.1638069152832
2008-05-09,61.323509216308594
2008-05-12,61.73905563354492
2008-05-13,61.917152404785156
2008-05-14,62.748252868652344
2008-05-15,64.76664733886719
2008-05-16,65.4196548461914
2008-05-20,66.07266998291016
2008-05-21,66.3694839477539
2008-05-22,63.78713607788086
2008-05-23,63.5793571472168
2008-05-26,65.53837585449219
2008-05-27,64.02458953857422
2008-05-28,64.61823272705078
2008-05-29,64.17300415039062
2008-05-30,64.64791870117188
2008-06-02,63.49030685424805
2008-06-03,63.698089599609375
2008-06-04,63.31221389770508
2008-06-05,63.49030685424805
2008-06-06,62.332706451416016
2008-06-09,60.46272277832031
2008-06-10,59.09734344482422
2008-06-11,57.64291000366211
2008-06-12,63.994911193847656
2008-06-13,64.20268249511719
2008-06-16,64.23236846923828
2008-06-17,65.21187591552734
2008-06-18,64.44013977050781
2008-06-19,64.17300415039062
2008-06-20,62.36238479614258
2008-06-23,60.84859085083008
2008-06-24,58.85987854003906
2008-06-25,60.492408752441406
2008-06-26,59.66130447387695
2008-06-27,57.850685119628906
2008-06-30,55.44642639160156
2008-07-01,51.825191497802734
2008-07-02,55.565155029296875
2008-07-03,51.79550552368164
2008-07-04,52.50788116455078
2008-07-07,52.50788116455078
2008-07-08,50.90504455566406
2008-07-09,52.09233093261719
2008-07-10,51.409637451171875
2008-07-11,50.01457595825195
2008-07-14,48.767921447753906
2008-07-15,44.90922927856445
2008-07-16,45.35446548461914
2008-07-17,45.740333557128906
2008-07-18,47.87745666503906
2008-07-21,49.747432708740234
2008-07-22,51.76582717895508
2008-07-23,54.288814544677734
2008-07-24,52.09233093261719
2008-07-25,52.44851303100586
2008-07-28,53.1312141418457
2008-07-29,52.50788116455078
2008-07-30,53.665489196777344
2008-07-31,52.27042770385742
2008-08-01,52.775020599365234
2008-08-04,52.68597412109375
2008-08-05,53.27961730957031
2008-08-06,53.27961730957031
2008-08-07,52.92343521118164
2008-08-08,53.42803192138672
2008-08-11,52.9531135559082
2008-08-12,51.55805206298828
2008-08-13,51.79550552368164
2008-08-14,51.112815856933594
2008-08-18,51.17218017578125
2008-08-19,48.5898323059082
2008-08-20,49.98489761352539
2008-08-21,48.8272819519043
2008-08-22,48.67887496948242
2008-08-25,49.3912467956543
2008-08-26,48.64918899536133
2008-08-27,48.9756965637207
2008-08-28,47.96649932861328
2008-08-29,48.91632843017578
2008-09-01,48.441410064697266
2008-09-02,49.53965759277344
2008-09-04,48.67887496948242
2008-09-05,48.17427444458008
2008-09-08,49.30220031738281
2008-09-09,50.697261810302734
2008-09-10,50.8753547668457
2008-09-11,49.895843505859375
2008-09-12,49.36156463623047
2008-09-15,46.30429458618164
2008-09-16,47.49158477783203
2008-09-17,45.05763626098633
2008-09-18,44.58272171020508
2008-09-19,48.47109603881836
2008-09-22,48.8272819519043
2008-09-23,48.619510650634766
2008-09-24,47.78841018676758
2008-09-25,47.105716705322266
2008-09-26,46.27461242675781
2008-09-29,42.000370025634766
2008-09-30,44.61240768432617
2008-10-01,43.87034606933594
2008-10-03,43.098609924316406
2008-10-06,41.050537109375
2008-10-07,39.5367431640625
2008-10-08,39.03214645385742
2008-10-10,37.96358108520508
2008-10-13,42.7721061706543
2008-10-14,45.32477569580078
2008-10-15,43.39543151855469
2008-10-16,40.071022033691406
2008-10-17,37.54803466796875
2008-10-20,36.74661636352539
2008-10-21,32.02713394165039
2008-10-22,28.1981258392334
2008-10-23,24.48784828186035
2008-10-24,21.875810623168945
2008-10-27,23.419286727905273
2008-10-29,22.914690017700195
2008-10-31,25.259586334228516
2008-11-03,29.207321166992188
2008-11-04,30.06810760498047
2008-11-05,28.494949340820312
2008-11-06,27.2482967376709
2008-11-07,28.257492065429688
2008-11-10,30.928892135620117
2008-11-11,29.622875213623047
2008-11-12,28.435585021972656
2008-11-14,28.99954605102539
2008-11-17,29.474462509155273
2008-11-18,27.15924835205078
2008-11-19,26.090688705444336
2008-11-20,24.398801803588867
2008-11-21,26.120370864868164
2008-11-24,27.307661056518555
2008-11-25,26.179733276367188
2008-11-26,27.663848876953125
2008-11-27,27.663848876953125
2008-11-28,27.812257766723633
2008-12-01,26.417194366455078
2008-12-02,28.40590476989746
2008-12-03,27.48575210571289
2008-12-04,28.85113525390625
2008-12-05,29.118276596069336
2008-12-08,30.30556869506836
2008-12-10,31.374126434326172
2008-12-11,31.75999641418457
2008-12-12,31.878725051879883
2008-12-15,33.808067321777344
2008-12-16,33.39251708984375
2008-12-17,30.86952781677246
2008-12-18,31.7896785736084
2008-12-19,31.374126434326172
2008-12-22,30.632070541381836
2008-12-23,29.68223762512207
2008-12-24,28.494949340820312
2008-12-26,28.643360137939453
2008-12-29,29.593191146850586
2008-12-30,32.08649826049805
2008-12-31,31.25539779663086
2009-01-02,31.997455596923828
2009-01-05,32.02713394165039
2009-01-06,31.700632095336914
2009-01-07,29.652557373046875
2009-01-09,27.545116424560547
2009-01-12,26.714014053344727
2009-01-13,26.150054931640625
2009-01-14,26.981155395507812
2009-01-15,25.467361450195312
2009-01-16,26.090688705444336
2009-01-19,26.179733276367188
2009-01-20,25.764184951782227
2009-01-21,24.96276092529297
2009-01-22,25.022127151489258
2009-01-23,25.40799903869629
2009-01-27,26.417194366455078
2009-01-28,27.663848876953125
2009-01-29,26.95147132873535
2009-01-30,27.901302337646484
2009-02-02,26.56560516357422
2009-02-03,26.624969482421875
2009-02-04,26.298463821411133
2009-02-05,26.179733276367188
2009-02-06,26.595287322998047
2009-02-09,26.773378372192383
2009-02-10,26.80306053161621
2009-02-11,28.257492065429688
2009-02-12,28.88081932067871
2009-02-13,30.57270622253418
2009-02-16,29.147960662841797
2009-02-17,28.22780990600586
2009-02-18,28.287174224853516
2009-02-19,29.326051712036133
2009-02-20,28.73240852355957
2009-02-24,28.613677978515625
2009-02-25,29.058910369873047
2009-02-26,28.821455001831055
2009-02-27,27.901302337646484
2009-03-02,27.39670753479004
2009-03-03,26.714014053344727
2009-03-04,27.277978897094727
2009-03-05,26.387508392333984
2009-03-06,27.070201873779297
2009-03-09,26.654651641845703
2009-03-12,26.595287322998047
2009-03-13,26.268781661987305
2009-03-16,26.8624267578125
2009-03-17,26.56560516357422
2009-03-18,27.426389694213867
2009-03-19,27.15924835205078
2009-03-20,27.48575210571289
2009-03-23,29.53382682800293
2009-03-24,28.02003288269043
2009-03-25,28.940183639526367
2009-03-26,30.57270622253418
2009-03-27,31.196033477783203
2009-03-30,29.504146575927734
2009-03-31,29.74160385131836
2009-04-01,29.415098190307617
2009-04-02,30.30556869506836
2009-04-06,31.700632095336914
2009-04-08,32.79887008666992
2009-04-09,32.769187927246094
2009-04-13,32.68014144897461
2009-04-15,33.83775329589844
2009-04-16,31.374126434326172
2009-04-17,32.05681228637695
2009-04-20,33.21442413330078
2009-04-21,34.66885757446289
2009-04-22,33.808067321777344
2009-04-23,34.461082458496094
2009-04-24,35.945194244384766
2009-04-27,35.410911560058594
2009-04-28,34.72821807861328
2009-04-29,34.461082458496094
2009-04-30,34.57980728149414
2009-05-04,37.19184494018555
2009-05-05,36.44978713989258
2009-05-06,35.44059371948242
2009-05-07,35.67805480957031
2009-05-08,35.14377212524414
2009-05-11,34.16425704956055
2009-05-12,36.15296936035156
2009-05-13,35.49995803833008
2009-05-14,35.82645797729492
2009-05-15,38.61659240722656
2009-05-18,45.08732223510742
2009-05-19,44.8498649597168
2009-05-20,43.128292083740234
2009-05-21,40.872440338134766
2009-05-22,42.35655212402344
2009-05-25,43.33607482910156
2009-05-26,41.70354461669922
2009-05-27,46.83857727050781
2009-05-28,46.80888748168945
2009-05-29,49.955204010009766
2009-06-01,48.797603607177734
2009-06-02,47.78841018676758
2009-06-03,48.203956604003906
2009-06-04,48.5898323059082
2009-06-05,49.183467864990234
2009-06-08,46.3339729309082
2009-06-09,49.00537872314453
2009-06-10,49.06473922729492
2009-06-11,51.647098541259766
2009-06-12,49.45061111450195
2009-06-15,49.24283981323242
2009-06-16,51.32059097290039
2009-06-17,47.996185302734375
2009-06-18,46.30429458618164
2009-06-19,47.61030960083008
2009-06-22,46.77920913696289
2009-06-23,46.452701568603516
2009-06-24,48.441410064697266
2009-06-25,47.165077209472656
2009-06-26,47.19476318359375
2009-06-29,46.007469177246094
2009-06-30,42.326873779296875
2009-07-01,44.048439025878906
2009-07-02,44.137489318847656
2009-07-03,44.167171478271484
2009-07-06,41.228633880615234
2009-07-07,43.128292083740234
2009-07-08,41.228633880615234
2009-07-09,41.377037048339844
2009-07-10,40.1303825378418
2009-07-13,38.76499938964844
2009-07-14,40.516258239746094
2009-07-15,43.514163970947266
2009-07-16,42.47528076171875
2009-07-17,43.900028228759766
2009-07-20,44.642086029052734
2009-07-21,45.176368713378906
2009-07-22,44.34526824951172
2009-07-23,46.30429458618164
2009-07-24,48.4117317199707
2009-07-27,47.4619026184082
2009-07-28,46.27461242675781
2009-07-29,45.20604705810547
2009-07-30,45.14668655395508
2009-07-31,46.868255615234375
2009-08-03,47.254127502441406
2009-08-04,46.66048049926758
2009-08-05,46.24492645263672
2009-08-06,45.176368713378906
2009-08-07,43.33607482910156
2009-08-10,43.69225311279297
2009-08-11,44.37494659423828
2009-08-12,44.8498649597168
2009-08-13,46.393341064453125
2009-08-14,46.3339729309082
2009-08-17,45.532554626464844
2009-08-18,46.27461242675781
2009-08-19,46.393341064453125
2009-08-20,48.26332092285156
2009-08-21,49.15378952026367
2009-08-24,48.94601058959961
2009-08-25,47.55094528198242
2009-08-26,47.72903823852539
2009-08-27,47.49158477783203
2009-08-28,48.441410064697266
2009-08-31,48.14459228515625
2009-09-01,47.22444534301758
2009-09-02,47.34317398071289
2009-09-03,47.37285232543945
2009-09-04,47.78841018676758
2009-09-07,48.203956604003906
2009-09-08,47.49158477783203
2009-09-09,47.254127502441406
2009-09-10,46.63079833984375
2009-09-11,45.62160110473633
2009-09-14,44.87954330444336
2009-09-15,44.70145034790039
2009-09-16,44.61240768432617
2009-09-17,45.29509353637695
2009-09-18,45.56224060058594
2009-09-22,46.18556594848633
2009-09-23,45.38414001464844
2009-09-24,45.680965423583984
2009-09-25,45.08732223510742
2009-09-29,45.20604705810547
2009-09-30,44.6717643737793
2009-10-01,43.81098175048828
2009-10-05,41.82227325439453
2009-10-06,38.40882110595703
2009-10-07,37.96358108520508
2009-10-08,36.98406982421875
2009-10-09,37.073116302490234
2009-10-12,37.72612380981445
2009-10-13,37.81517028808594
2009-10-14,36.56851577758789
2009-10-15,37.01375198364258
2009-10-16,37.63707733154297
2009-10-20,36.83565902709961
2009-10-21,35.945194244384766
2009-10-22,35.49995803833008
2009-10-23,34.935997009277344
2009-10-26,33.65966033935547
2009-10-27,32.1458625793457
2009-10-28,32.41300582885742
2009-10-29,33.00665283203125
2009-10-30,30.89920997619629
2009-11-03,30.06810760498047
2009-11-04,30.275882720947266
2009-11-05,31.75999641418457
2009-11-06,29.979063034057617
2009-11-09,30.038427352905273
2009-11-10,29.444782257080078
2009-11-11,29.326051712036133
2009-11-12,30.157155990600586
2009-11-13,29.91969871520996
2009-11-16,30.661754608154297
2009-11-17,30.06810760498047
2009-11-18,30.36492919921875
2009-11-19,29.8900146484375
2009-11-20,30.30556869506836
2009-11-23,29.296371459960938
2009-11-24,29.23700714111328
2009-11-25,29.08859634399414
2009-11-26,29.207321166992188
2009-11-27,29.058910369873047
2009-11-30,30.246204376220703
2009-12-01,30.86952781677246
2009-12-02,31.700632095336914
2009-12-03,31.997455596923828
2009-12-04,32.502052307128906
2009-12-07,32.29427719116211
2009-12-08,33.00665283203125
2009-12-09,34.31266784667969
2009-12-10,35.82645797729492
2009-12-11,35.47027587890625
2009-12-14,34.60948944091797
2009-12-15,33.57061004638672
2009-12-16,34.995357513427734
2009-12-17,34.57980728149414
2009-12-18,33.808067321777344
2009-12-21,33.86743927001953
2009-12-22,34.63917541503906
2009-12-23,35.58900451660156
2009-12-24,34.60948944091797
2009-12-29,34.72821807861328
2009-12-30,34.995357513427734
2009-12-31,34.461082458496094
2010-01-04,34.55012512207031
2010-01-05,35.7671012878418
2010-01-06,36.39042663574219
2010-01-07,36.24201202392578
2010-01-08,35.945194244384766
2010-01-11,36.83565902709961
2010-01-12,34.84695053100586
2010-01-13,35.11408996582031
2010-01-14,35.559322357177734
2010-01-15,35.2031364440918
2010-01-18,34.965675354003906
2010-01-19,34.31266784667969
2010-01-20,34.52044677734375
2010-01-21,34.34234619140625
2010-01-22,36.83565902709961
2010-01-25,36.95439147949219
2010-01-27,35.79677963256836
2010-01-28,35.32186508178711
2010-01-29,34.69853591918945
2010-02-01,36.21232986450195
2010-02-02,35.529640197753906
2010-02-03,35.70772933959961
2010-02-04,34.87663269042969
2010-02-05,33.57061004638672
2010-02-08,33.808067321777344
2010-02-09,34.461082458496094
2010-02-10,34.045528411865234
2010-02-11,34.66885757446289
2010-02-15,34.461082458496094
2010-02-16,34.90631103515625
2010-02-17,34.60948944091797
2010-02-18,35.11408996582031
2010-02-19,34.57980728149414
2010-02-22,33.244110107421875
2010-02-23,33.60028839111328
2010-02-24,34.40171432495117
2010-02-25,35.47027587890625
2010-02-26,36.271697998046875
2010-03-02,36.74661636352539
2010-03-03,36.56851577758789
2010-03-04,36.479469299316406
2010-03-05,36.77629852294922
2010-03-08,37.1027946472168
2010-03-09,36.687252044677734
2010-03-10,36.479469299316406
2010-03-11,35.945194244384766
2010-03-12,35.79677963256836
2010-03-15,35.32186508178711
2010-03-16,37.01375198364258
2010-03-17,38.201045989990234
2010-03-18,39.98197555541992
2010-03-19,40.872440338134766
2010-03-22,40.16006851196289
2010-03-23,38.61659240722656
2010-03-25,39.507057189941406
2010-03-26,39.59610366821289
2010-03-29,39.83356475830078
2010-03-30,39.5367431640625
2010-03-31,38.883731842041016
2010-04-01,38.34945297241211
2010-04-05,37.87453842163086
2010-04-06,37.844852447509766
2010-04-07,39.83356475830078
2010-04-08,40.427215576171875
2010-04-09,39.92261505126953
2010-04-12,40.2787971496582
2010-04-13,40.21943283081055
2010-04-15,40.8427619934082
2010-04-16,40.01165771484375
2010-04-19,39.5367431640625
2010-04-20,39.98197555541992
2010-04-21,39.83356475830078
2010-04-22,39.18055725097656
2010-04-23,38.913421630859375
2010-04-26,38.67595672607422
2010-04-27,38.64627456665039
2010-04-28,37.48866653442383
2010-04-29,36.5091552734375
2010-04-30,36.30137634277344
2010-05-03,37.844852447509766
2010-05-04,37.844852447509766
2010-05-05,37.69644546508789
2010-05-06,37.162166595458984
2010-05-07,37.63707733154297
2010-05-10,37.39962387084961
2010-05-11,35.529640197753906
2010-05-12,32.5614128112793
2010-05-13,32.887916564941406
2010-05-14,33.897117614746094
2010-05-17,33.65966033935547
2010-05-18,33.77838897705078
2010-05-19,31.196033477783203
2010-05-20,31.52253532409668
2010-05-21,30.810165405273438
2010-05-24,30.988258361816406
2010-05-25,30.51333999633789
2010-05-26,29.771284103393555
2010-05-27,29.35573387145996
2010-05-28,29.800968170166016
2010-05-31,29.979063034057617
2010-06-01,29.08859634399414
2010-06-02,31.730314254760742
2010-06-03,33.06601333618164
2010-06-04,33.21442413330078
2010-06-07,32.29427719116211
2010-06-08,31.611583709716797
2010-06-09,31.700632095336914
2010-06-10,32.769187927246094
2010-06-11,32.29427719116211
2010-06-14,31.9677677154541
2010-06-15,32.26459503173828
2010-06-16,32.620784759521484
2010-06-17,32.47237014770508
2010-06-18,31.819358825683594
2010-06-21,32.08649826049805
2010-06-22,32.35364532470703
2010-06-23,32.769187927246094
2010-06-24,33.03633499145508
2010-06-25,33.57061004638672
2010-06-28,34.84695053100586
2010-06-29,34.015846252441406
2010-06-30,35.232818603515625
2010-07-01,35.47027587890625
2010-07-02,34.431400299072266
2010-07-05,35.232818603515625
2010-07-06,35.17345428466797
2010-07-07,35.02504348754883
2010-07-08,35.08440017700195
2010-07-09,39.59610366821289
2010-07-12,41.614498138427734
2010-07-13,39.18055725097656
2010-07-14,38.23072052001953
2010-07-15,38.022945404052734
2010-07-16,38.557228088378906
2010-07-19,39.12118911743164
2010-07-20,38.85404586791992
2010-07-21,38.40882110595703
2010-07-22,38.883731842041016
2010-07-23,40.75371170043945
2010-07-26,40.1007080078125
2010-07-27,40.72403335571289
2010-07-28,41.228633880615234
2010-07-29,40.75371170043945
2010-07-30,41.911319732666016
2010-08-02,42.594017028808594
2010-08-03,43.128292083740234
2010-08-04,44.52336120605469
2010-08-05,42.14877700805664
2010-08-06,42.47528076171875
2010-08-09,42.35655212402344
2010-08-10,41.941009521484375
2010-08-11,42.26750564575195
2010-08-12,43.00956344604492
2010-08-13,43.128292083740234
2010-08-16,42.80179214477539
2010-08-17,42.17845916748047
2010-08-18,41.52545166015625
2010-08-19,41.52545166015625
2010-08-20,41.49576950073242
2010-08-23,41.911319732666016
2010-08-24,40.24911117553711
2010-08-25,41.88164138793945
2010-08-26,41.31768035888672
2010-08-27,41.377037048339844
2010-08-30,42.000370025634766
2010-08-31,42.47528076171875
2010-09-01,42.80179214477539
2010-09-02,42.504966735839844
2010-09-03,42.326873779296875
2010-09-06,42.564327239990234
2010-09-07,43.95939636230469
2010-09-08,45.05763626098633
2010-09-09,45.56224060058594
2010-09-13,44.2859001159668
2010-09-14,44.4343147277832
2010-09-15,44.4343147277832
2010-09-16,44.493675231933594
2010-09-17,45.79969024658203
2010-09-20,45.56224060058594
2010-09-21,45.20604705810547
2010-09-22,45.23573303222656
2010-09-23,45.38414001464844
2010-09-24,45.91842269897461
2010-09-27,45.65128707885742
2010-09-28,44.55303955078125
2010-09-29,43.900028228759766
2010-09-30,43.72193908691406
2010-10-01,43.66257095336914
2010-10-04,42.9502067565918
2010-10-05,43.06892776489258
2010-10-06,43.128292083740234
2010-10-07,42.83147430419922
2010-10-08,42.000370025634766
2010-10-11,42.000370025634766
2010-10-12,43.30638122558594
2010-10-13,43.840667724609375
2010-10-14,43.543846130371094
2010-10-15,42.9205207824707
2010-10-18,43.03924560546875
2010-10-19,42.712745666503906
2010-10-20,41.58481979370117
2010-10-21,42.80179214477539
2010-10-22,43.514163970947266
2010-10-25,42.504966735839844
2010-10-26,41.228633880615234
2010-10-27,39.92261505126953
2010-10-28,38.82436752319336
2010-10-29,40.04133987426758
2010-11-01,40.75371170043945
2010-11-02,39.8929328918457
2010-11-03,39.477378845214844
2010-11-04,39.92261505126953
2010-11-08,40.902122497558594
2010-11-09,41.466087341308594
2010-11-10,41.050537109375
2010-11-11,40.872440338134766
2010-11-12,41.287994384765625
2010-11-15,41.287994384765625
2010-11-16,41.2583122253418
2010-11-18,41.762908935546875
2010-11-19,43.87034606933594
2010-11-22,42.86115264892578
2010-11-23,42.14877700805664
2010-11-24,41.377037048339844
2010-11-25,41.198951721191406
2010-11-26,41.377037048339844
2010-11-29,41.466087341308594
2010-11-30,43.06892776489258
2010-12-01,42.7721061706543
2010-12-02,42.17845916748047
2010-12-03,41.6441764831543
2010-12-06,41.851959228515625
2010-12-07,41.88164138793945
2010-12-08,41.851959228515625
2010-12-09,40.427215576171875
2010-12-10,41.4067268371582
2010-12-13,40.75371170043945
2010-12-14,41.673866271972656
2010-12-15,41.49576950073242
2010-12-16,40.39752960205078
