Date,HINDPETRO
1996-08-20,9.132903099060059
1996-08-21,9.35838794708252
1996-08-22,9.490277290344238
1996-08-23,9.549836158752441
1996-08-26,9.914304733276367
1996-08-27,9.936996459960938
1996-08-28,9.799433708190918
1996-08-29,9.927068710327148
1996-08-30,9.936996459960938
1996-09-02,9.722853660583496
1996-09-03,9.810781478881836
1996-09-04,9.796597480773926
1996-09-05,9.813616752624512
1996-09-06,9.792344093322754
1996-09-09,9.538492202758789
1996-09-10,9.453402519226074
1996-09-11,9.36548137664795
1996-09-12,9.416532516479492
1996-09-13,9.444894790649414
1996-09-16,9.451985359191895
1996-09-17,9.443476676940918
1996-09-18,9.459077835083008
1996-09-19,9.43638801574707
1996-09-20,9.417949676513672
1996-09-23,9.39100456237793
1996-09-24,9.298827171325684
1996-09-25,9.2208251953125
1996-09-26,9.307336807250977
1996-09-27,9.138574600219727
1996-09-30,8.992507934570312
1996-10-01,8.975486755371094
1996-10-02,8.975486755371094
1996-10-03,8.913086891174316
1996-10-04,8.744329452514648
1996-10-07,8.633713722229004
1996-10-08,8.657817840576172
1996-10-09,8.728726387023926
1996-10-10,8.863451957702637
1996-10-11,8.949959754943848
1996-10-14,8.940032005310059
1996-10-15,8.945706367492676
1996-10-16,8.891814231872559
1996-10-17,8.969813346862793
1996-10-18,8.795382499694824
1996-10-21,8.795382499694824
1996-10-22,9.040725708007812
1996-10-23,9.278968811035156
1996-10-24,9.104538917541504
1996-10-25,9.033631324768066
1996-10-28,9.086102485656738
1996-10-29,9.008105278015137
1996-10-30,9.008105278015137
1996-10-31,8.978322982788086
1996-11-01,9.176864624023438
1996-11-04,9.091774940490723
1996-11-05,9.020868301391602
1996-11-06,8.93436336517334
1996-11-07,8.962721824645996
1996-11-08,9.118720054626465
1996-11-11,9.14708423614502
1996-11-12,9.14708423614502
1996-11-13,9.158428192138672
1996-11-14,9.34136962890625
1996-11-15,9.303081512451172
1996-11-18,9.369731903076172
1996-11-19,9.375404357910156
1996-11-20,9.361226081848145
1996-11-21,9.501617431640625
1996-11-22,9.294571876525879
1996-11-25,9.444894790649414
1996-11-26,9.34278678894043
1996-11-27,9.29315185546875
1996-11-28,9.257699966430664
1996-11-29,9.222245216369629
1996-12-02,9.287481307983398
1996-12-03,9.076178550720215
1996-12-04,8.881890296936035
1996-12-05,8.877634048461914
1996-12-06,8.852108001708984
1996-12-09,8.908835411071777
1996-12-10,9.029374122619629
1996-12-11,9.19529914855957
1996-12-12,9.074759483337402
1996-12-13,9.076178550720215
1996-12-16,9.254862785339355
1996-12-17,9.382495880126953
1996-12-18,9.3711519241333
1996-12-19,9.416532516479492
1996-12-20,9.449151039123535
1996-12-23,9.449151039123535
1996-12-24,9.347042083740234
1996-12-25,9.347042083740234
1996-12-26,9.416532516479492
1996-12-27,9.416532516479492
1996-12-30,9.416532516479492
1996-12-31,9.471839904785156
1997-01-01,9.559764862060547
1997-01-02,9.416532516479492
1997-01-03,9.544167518615723
1997-01-06,9.53565788269043
1997-01-07,9.494532585144043
1997-01-08,9.595215797424316
1997-01-09,9.670381546020508
1997-01-10,10.19226360321045
1997-01-13,10.253244400024414
1997-01-14,9.976703643798828
1997-01-15,10.492910385131836
1997-01-16,10.205024719238281
1997-01-17,9.907212257385254
1997-01-20,9.98379135131836
1997-01-21,9.895865440368652
1997-01-22,10.27309513092041
1997-01-23,10.27309513092041
1997-01-24,10.522692680358887
1997-01-27,10.785046577453613
1997-01-28,11.006281852722168
1997-01-29,10.904175758361816
1997-01-30,10.751014709472656
1997-01-31,10.607779502868652
1997-02-03,10.419167518615723
1997-02-04,10.366695404052734
1997-02-05,10.69996166229248
1997-02-06,10.736834526062012
1997-02-07,10.678689002990723
1997-02-10,10.664505958557129
1997-02-11,10.681524276733398
1997-02-12,10.67017936706543
1997-02-13,10.772283554077148
1997-02-14,10.819083213806152
1997-02-17,11.036063194274902
1997-02-18,11.099878311157227
1997-02-19,10.919774055480957
1997-02-20,10.931119918823242
1997-02-21,10.833267211914062
1997-02-24,10.646072387695312
1997-02-25,10.654579162597656
1997-02-26,10.756689071655273
1997-02-27,10.802068710327148
1997-02-28,10.956644058227539
1997-03-03,11.491288185119629
1997-03-04,11.705430030822754
1997-03-05,11.68982982635498
1997-03-06,11.623176574707031
1997-03-07,11.623176574707031
1997-03-10,11.167952537536621
1997-03-11,10.792137145996094
1997-03-12,10.942466735839844
1997-03-13,11.08569622039795
1997-03-14,10.985007286071777
1997-03-17,11.021881103515625
1997-03-18,11.007698059082031
1997-03-19,11.055915832519531
1997-03-20,11.1211519241333
1997-03-21,11.176458358764648
1997-03-24,11.176458358764648
1997-03-25,11.078607559204102
1997-03-26,11.057336807250977
1997-03-27,10.948135375976562
1997-03-28,10.948135375976562
1997-03-31,10.356767654418945
1997-04-01,10.872976303100586
1997-04-02,10.851706504821777
1997-04-03,10.921194076538086
1997-04-04,10.853121757507324
1997-04-07,10.733994483947754
1997-04-08,10.733994483947754
1997-04-09,10.889993667602539
1997-04-10,10.905594825744629
1997-04-11,10.853121757507324
1997-04-14,10.853121757507324
1997-04-15,11.026134490966797
1997-04-16,11.026134490966797
1997-04-17,11.045989036560059
1997-04-18,11.045989036560059
1997-04-21,11.340965270996094
1997-04-22,11.3211088180542
1997-04-23,11.538089752197266
1997-04-24,11.5621976852417
1997-04-25,11.61325454711914
1997-04-28,11.677069664001465
1997-04-29,11.661470413208008
1997-04-30,11.752228736877441
1997-05-01,11.752228736877441
1997-05-02,11.936588287353516
1997-05-05,12.213128089904785
1997-05-06,12.20036792755127
1997-05-07,12.197530746459961
1997-05-08,12.21029281616211
1997-05-09,12.203203201293945
1997-05-12,12.082660675048828
1997-05-13,11.772086143493652
1997-05-14,11.947937965393066
1997-05-15,12.115275382995605
1997-05-16,12.065642356872559
1997-05-19,12.07131576538086
1997-05-20,11.990478515625
1997-05-21,12.054295539855957
1997-05-22,11.933753967285156
1997-05-23,11.994734764099121
1997-05-26,12.004659652709961
1997-05-27,11.936588287353516
1997-05-28,12.038697242736816
1997-05-29,12.069892883300781
1997-05-30,12.245743751525879
1997-06-02,12.208874702453613
1997-06-03,12.174842834472656
1997-06-04,12.191855430603027
1997-06-05,12.272695541381836
1997-06-06,12.211713790893555
1997-06-09,12.336509704589844
1997-06-10,12.347853660583496
1997-06-11,12.83286190032959
1997-06-12,13.161877632141113
1997-06-13,13.007293701171875
1997-06-16,12.81584644317627
1997-06-17,12.356365203857422
1997-06-18,12.56341552734375
1997-06-19,12.444290161132812
1997-06-20,12.669774055480957
1997-06-23,12.760537147521973
1997-06-24,12.6967191696167
1997-06-25,12.753447532653809
1997-06-26,12.706645965576172
1997-06-27,12.759119033813477
1997-06-30,13.047003746032715
1997-07-01,12.736425399780273
1997-07-02,12.88391399383545
1997-07-03,12.959077835083008
1997-07-04,12.905186653137207
1997-07-07,13.010130882263184
1997-07-08,13.035656929016113
1997-07-09,13.876622200012207
1997-07-10,14.032617568969727
1997-07-11,13.899313926696777
1997-07-14,14.129514694213867
1997-07-15,13.916470527648926
1997-07-16,14.026566505432129
1997-07-17,13.896455764770508
1997-07-18,13.896455764770508
1997-07-21,13.822102546691895
1997-07-22,13.93362808227539
1997-07-23,14.159539222717285
1997-07-24,14.135233879089355
1997-07-25,13.996540069580078
1997-07-28,13.959369659423828
1997-07-29,13.96937084197998
1997-07-30,13.877861976623535
1997-07-31,14.029428482055664
1997-08-01,14.029428482055664
1997-08-04,14.082329750061035
1997-08-05,14.698582649230957
1997-08-06,15.36488151550293
1997-08-07,15.463543891906738
1997-08-08,14.381159782409668
1997-08-11,14.2939453125
1997-08-12,13.926482200622559
1997-08-13,14.299661636352539
1997-08-14,14.40403938293457
1997-08-15,14.40403938293457
1997-08-18,14.156682014465332
1997-08-19,13.431760787963867
1997-08-20,13.852128028869629
1997-08-21,13.784924507141113
1997-08-22,13.518983840942383
1997-08-25,13.24874210357666
1997-08-26,13.620499610900879
1997-08-27,14.252480506896973
1997-08-28,13.999399185180664
1997-08-29,13.766342163085938
1997-09-01,13.754899978637695
1997-09-02,13.752035140991211
1997-09-03,14.169549942016602
1997-09-04,14.308241844177246
1997-09-05,14.288226127624512
1997-09-08,14.282506942749023
1997-09-09,14.058018684387207
1997-09-10,14.188136100769043
1997-09-11,14.21387004852295
1997-09-12,14.115214347839355
1997-09-15,13.501829147338867
1997-09-16,13.703429222106934
1997-09-17,13.397440910339355
1997-09-18,13.234445571899414
1997-09-19,13.290205001831055
1997-09-22,13.285919189453125
1997-09-23,13.257322311401367
1997-09-24,13.508967399597168
1997-09-25,13.561877250671387
1997-09-26,13.616206169128418
1997-09-29,13.557583808898926
1997-09-30,14.252480506896973
1997-10-01,13.634794235229492
1997-10-02,13.634794235229492
1997-10-03,13.634794235229492
1997-10-06,13.634794235229492
1997-10-07,13.634794235229492
1997-10-08,13.634794235229492
1997-10-09,14.123795509338379
1997-10-10,14.216733932495117
1997-10-13,14.268203735351562
1997-10-14,14.32397174835205
1997-10-15,14.292513847351074
1997-10-16,14.29680061340332
1997-10-17,14.36114501953125
1997-10-20,14.36114501953125
1997-10-21,14.514139175415039
1997-10-22,14.482678413391113
1997-10-23,14.342560768127441
1997-10-24,14.175265312194824
1997-10-27,13.75346851348877
1997-10-28,12.917025566101074
1997-10-29,13.75633430480957
1997-10-30,13.666254043579102
1997-10-31,13.666254043579102
1997-11-03,13.624789237976074
1997-11-04,13.836402893066406
1997-11-05,13.840688705444336
1997-11-06,13.70486068725586
1997-11-07,13.714866638183594
1997-11-10,13.72201156616211
1997-11-11,13.576173782348633
1997-11-12,13.114338874816895
1997-11-13,12.764031410217285
1997-11-14,12.764031410217285
1997-11-17,12.641072273254395
1997-11-18,12.450902938842773
1997-11-19,12.662518501281738
1997-11-20,12.876992225646973
1997-11-21,13.397440910339355
1997-11-24,13.081457138061523
1997-11-25,13.102899551391602
1997-11-26,13.461791038513184
1997-11-27,13.60477066040039
1997-11-28,13.569023132324219
1997-12-01,13.686272621154785
1997-12-02,13.663393020629883
1997-12-03,13.461791038513184
1997-12-04,13.170103073120117
1997-12-05,13.024262428283691
1997-12-08,13.018543243408203
1997-12-09,12.882704734802246
1997-12-10,13.008535385131836
1997-12-11,12.686822891235352
1997-12-12,12.559565544128418
1997-12-15,12.55813980102539
1997-12-16,12.622480392456055
1997-12-17,13.152945518493652
1997-12-18,13.15580940246582
1997-12-19,13.313084602355957
1997-12-22,13.541857719421387
1997-12-23,13.430330276489258
1997-12-24,13.669113159179688
1997-12-25,13.669113159179688
1997-12-26,13.573315620422363
1997-12-29,13.92362117767334
1997-12-30,13.887872695922852
1997-12-31,14.138092994689941
1998-01-01,13.949357986450195
1998-01-02,13.844983100891113
1998-01-05,13.93505859375
1998-01-06,13.620499610900879
1998-01-07,13.633362770080566
1998-01-08,13.386006355285645
1998-01-09,13.483232498168945
1998-01-12,13.225868225097656
1998-01-13,13.224437713623047
1998-01-14,13.217288970947266
1998-01-15,13.140077590942383
1998-01-16,12.875558853149414
1998-01-19,12.868412017822266
1998-01-20,12.712562561035156
1998-01-21,12.858402252197266
1998-01-22,12.508095741271973
1998-01-23,12.097736358642578
1998-01-26,12.097736358642578
1998-01-27,11.681655883789062
1998-01-28,11.205524444580078
1998-01-29,10.982470512390137
1998-01-30,11.254143714904785
1998-02-02,11.684514999389648
1998-02-03,12.1334810256958
1998-02-04,12.110604286193848
1998-02-05,12.124899864196777
1998-02-06,12.156359672546387
1998-02-09,11.791751861572266
1998-02-10,12.029106140136719
1998-02-11,11.931878089904785
1998-02-12,11.767449378967285
1998-02-13,12.01480484008789
1998-02-16,12.01480484008789
1998-02-17,12.061991691589355
1998-02-18,11.976201057434082
1998-02-19,12.046260833740234
1998-02-20,11.806050300598145
1998-02-23,12.009089469909668
1998-02-24,12.037684440612793
1998-02-25,12.18924331665039
1998-02-26,12.978506088256836
1998-02-27,13.225868225097656
1998-03-02,13.263044357299805
1998-03-03,13.164383888244629
1998-03-04,13.011391639709473
1998-03-05,13.1901216506958
1998-03-06,12.958490371704102
1998-03-09,12.909873008728027
1998-03-10,12.52811050415039
1998-03-11,12.616762161254883
1998-03-12,12.488079071044922
1998-03-13,12.488079071044922
1998-03-16,12.552414894104004
1998-03-17,12.172085762023926
1998-03-18,12.32221794128418
1998-03-19,12.092016220092773
1998-03-20,12.126338005065918
1998-03-23,12.210689544677734
1998-03-24,12.037684440612793
1998-03-25,12.302202224731445
1998-03-26,12.202116012573242
1998-03-27,12.566716194152832
1998-03-30,12.330796241760254
1998-03-31,12.612475395202637
1998-04-01,12.71541690826416
1998-04-02,12.894145965576172
1998-04-03,12.874130249023438
1998-04-06,12.809786796569824
1998-04-07,12.539549827575684
1998-04-08,12.539549827575684
1998-04-09,12.7239990234375
1998-04-10,12.69540023803711
1998-04-13,12.273606300354004
1998-04-14,12.273606300354004
1998-04-15,12.58244800567627
1998-04-16,12.52811050415039
1998-04-17,12.30076789855957
1998-04-20,12.415159225463867
1998-04-21,12.472345352172852
1998-04-22,12.601036071777344
1998-04-23,12.512383460998535
1998-04-24,12.37369155883789
1998-04-27,12.162074089050293
1998-04-28,11.863247871398926
1998-04-29,11.836076736450195
1998-04-30,11.552979469299316
1998-05-01,11.552979469299316
1998-05-04,11.668787002563477
1998-05-05,11.53295612335205
1998-05-06,11.515796661376953
1998-05-07,11.515796661376953
1998-05-08,11.544393539428711
1998-05-11,11.442875862121582
1998-05-12,11.347079277038574
1998-05-13,10.780869483947754
1998-05-14,10.848066329956055
1998-05-15,10.808032035827637
1998-05-18,11.138325691223145
1998-05-19,10.795164108276367
1998-05-20,10.82376480102539
1998-05-21,10.612147331237793
1998-05-22,10.482035636901855
1998-05-25,10.524933815002441
1998-05-26,10.58927059173584
1998-05-27,10.649323463439941
1998-05-28,10.552095413208008
1998-05-29,10.53350830078125
1998-06-01,10.635025978088379
1998-06-02,10.39767837524414
1998-06-03,10.809463500976562
1998-06-04,10.868088722229004
1998-06-05,10.923851013183594
1998-06-08,11.487199783325195
1998-06-09,12.405153274536133
1998-06-10,11.896129608154297
1998-06-11,11.561551094055176
1998-06-12,11.816059112548828
1998-06-15,11.2212553024292
1998-06-16,10.742263793945312
1998-06-17,11.269865036010742
1998-06-18,11.059685707092285
1998-06-19,10.908119201660156
1998-06-22,10.941010475158691
1998-06-23,11.224109649658203
1998-06-24,11.145474433898926
1998-06-25,11.264148712158203
1998-06-26,11.12402629852295
1998-06-29,11.324201583862305
1998-06-30,11.119736671447754
1998-07-01,11.03394603729248
1998-07-02,10.886676788330078
1998-07-03,10.343340873718262
1998-07-06,10.020201683044434
1998-07-07,10.12171745300293
1998-07-08,9.874361038208008
1998-07-09,9.890087127685547
1998-07-10,10.32332706451416
1998-07-13,10.522072792053223
1998-07-14,10.594989776611328
1998-07-15,10.91527271270752
1998-07-16,10.868088722229004
1998-07-17,10.886676788330078
1998-07-20,10.649323463439941
1998-07-21,10.559244155883789
1998-07-22,10.723673820495605
1998-07-23,10.268990516662598
1998-07-24,9.858630180358887
1998-07-27,9.329597473144531
1998-07-28,9.343894004821777
1998-07-29,9.622710227966309
1998-07-30,9.265254974365234
1998-07-31,9.055071830749512
1998-08-03,8.907798767089844
1998-08-04,9.113693237304688
1998-08-05,8.985010147094727
1998-08-06,8.646142959594727
1998-08-07,8.317282676696777
1998-08-10,8.02416706085205
1998-08-11,7.63096809387207
1998-08-12,7.816845417022705
1998-08-13,7.916933536529541
1998-08-14,7.8082685470581055
1998-08-17,7.723903656005859
1998-08-18,7.130529403686523
1998-08-19,7.277801990509033
1998-08-20,7.489414215087891
1998-08-21,7.269218921661377
1998-08-24,7.467968463897705
1998-08-25,7.729624271392822
1998-08-26,7.729624271392822
1998-08-27,8.217192649841309
1998-08-28,7.892621994018555
1998-08-31,7.991281986236572
1998-09-01,7.812554359436035
1998-09-02,7.832571029663086
1998-09-03,7.706748008728027
1998-09-04,7.8254241943359375
1998-09-07,8.224344253540039
1998-09-08,8.367326736450195
1998-09-09,8.72478199005127
1998-09-10,9.125130653381348
1998-09-11,9.46257209777832
1998-09-14,9.584105491638184
1998-09-15,9.599832534790039
1998-09-16,9.303860664367676
1998-09-17,9.263825416564941
1998-09-18,8.9935884475708
1998-09-21,8.733360290527344
1998-09-22,8.624695777893066
1998-09-23,9.107973098754883
1998-09-24,9.240947723388672
1998-09-25,9.168028831481934
1998-09-28,8.94497299194336
1998-09-29,8.72335147857666
1998-09-30,8.417370796203613
1998-10-01,8.417370796203613
1998-10-02,8.417370796203613
1998-10-05,7.743922233581543
1998-10-06,7.193441390991211
1998-10-07,7.31783390045166
1998-10-08,6.783081531524658
1998-10-09,6.778791904449463
1998-10-12,6.693003177642822
1998-10-13,6.611502647399902
1998-10-14,7.100504398345947
1998-10-15,7.136249542236328
1998-10-16,7.4879865646362305
1998-10-19,7.393616199493408
1998-10-20,7.496564865112305
1998-10-21,7.496564865112305
1998-10-22,7.550896644592285
1998-10-23,7.565194606781006
1998-10-26,7.839720249176025
1998-10-27,7.789677143096924
1998-10-28,7.715327739715576
1998-10-29,7.4622483253479
1998-10-30,7.620957851409912
1998-11-02,7.626677513122559
1998-11-03,7.579492092132568
1998-11-04,7.579492092132568
1998-11-05,7.590933799743652
1998-11-06,7.702457904815674
1998-11-09,7.895485877990723
1998-11-10,7.78252649307251
1998-11-11,7.702457904815674
1998-11-12,7.778237819671631
1998-11-13,7.442231178283691
1998-11-16,7.423643589019775
1998-11-17,7.482266902923584
1998-11-18,7.692450046539307
1998-11-19,7.695309638977051
1998-11-20,7.71961784362793
1998-11-23,7.705319881439209
1998-11-24,7.663852691650391
1998-11-25,7.663852691650391
1998-11-26,7.359298229217529
1998-11-27,7.17771577835083
1998-11-30,6.970389366149902
1998-12-01,6.5771870613098145
1998-12-02,6.74018669128418
1998-12-03,6.615792751312256
1998-12-04,6.5342936515808105
1998-12-07,6.725888252258301
1998-12-08,6.948941707611084
1998-12-09,6.856003761291504
1998-12-10,6.926063060760498
1998-12-11,6.877449989318848
1998-12-14,6.838845729827881
1998-12-15,6.597204208374023
1998-12-16,6.414186954498291
1998-12-17,6.387021064758301
1998-12-18,6.377011775970459
1998-12-21,6.391312599182129
1998-12-22,6.445643424987793
1998-12-23,6.697291851043701
1998-12-24,6.662977695465088
1998-12-25,6.662977695465088
1998-12-28,6.665838241577148
1998-12-29,6.580048561096191
1998-12-30,6.75877571105957
1998-12-31,6.700153827667236
1999-01-01,6.685854434967041
1999-01-04,6.622941970825195
1999-01-05,6.5771870613098145
1999-01-06,6.74876594543457
1999-01-07,7.0318708419799805
1999-01-08,7.433651447296143
1999-01-11,7.2920989990234375
1999-01-12,7.320695877075195
1999-01-13,7.250635147094727
1999-01-14,6.920344352722168
1999-01-15,6.664406776428223
1999-01-18,6.956089973449707
1999-01-19,6.401320934295654
1999-01-20,6.401320934295654
1999-01-21,6.608644485473633
1999-01-22,6.448504447937012
1999-01-25,6.431344985961914
1999-01-26,6.431344985961914
1999-01-27,6.591486930847168
1999-01-28,6.542870998382568
1999-01-29,6.5342936515808105
1999-02-01,6.457082271575928
1999-02-02,6.291224002838135
1999-02-03,6.291224002838135
1999-02-04,5.916607856750488
1999-02-05,5.8208112716674805
1999-02-08,5.453345775604248
1999-02-09,5.43046760559082
1999-02-10,5.190258026123047
1999-02-11,5.6063385009765625
1999-02-12,5.493383407592773
1999-02-15,5.147364616394043
1999-02-16,5.118767738342285
1999-02-17,5.427610874176025
1999-02-18,5.43046760559082
1999-02-19,5.261750221252441
1999-02-22,5.260320663452148
1999-02-23,5.16166353225708
1999-02-24,5.574881553649902
1999-02-25,5.990960597991943
1999-02-26,5.948064804077148
1999-03-01,5.233155250549316
1999-03-02,5.233155250549316
1999-03-03,5.204556465148926
1999-03-04,5.015820503234863
1999-03-05,5.147364616394043
1999-03-08,5.464786052703857
1999-03-09,5.747889995574951
1999-03-10,5.960932731628418
1999-03-11,5.6049065589904785
1999-03-12,5.397582054138184
1999-03-15,5.193118572235107
1999-03-16,5.004380226135254
1999-03-17,5.376135349273682
1999-03-18,5.659242153167725
1999-03-19,5.399012565612793
1999-03-22,5.6049065589904785
1999-03-23,5.6049065589904785
1999-03-24,5.433329105377197
1999-03-25,5.433329105377197
1999-03-26,5.3175129890441895
1999-03-29,5.3175129890441895
1999-03-30,5.348968982696533
1999-03-31,5.479081630706787
1999-04-01,5.461925506591797
1999-04-02,5.461925506591797
1999-04-05,5.168812274932861
1999-04-06,5.261750221252441
1999-04-07,5.218854904174805
1999-04-08,5.233155250549316
1999-04-09,5.147364616394043
1999-04-12,5.175961017608643
1999-04-13,5.068722248077393
1999-04-14,5.068722248077393
1999-04-15,4.769890785217285
1999-04-16,5.147364616394043
1999-04-19,4.5482683181762695
1999-04-20,4.433882713317871
1999-04-21,4.41672420501709
1999-04-22,4.232276439666748
1999-04-23,4.023521900177002
1999-04-26,4.203681945800781
1999-04-27,4.203681945800781
1999-04-28,4.541119575500488
1999-04-29,4.904293060302734
1999-04-30,5.297494888305664
1999-05-03,5.373276710510254
1999-05-04,5.690695762634277
1999-05-05,5.4905219078063965
1999-05-06,5.433329105377197
1999-05-07,5.427610874176025
1999-05-10,5.4905219078063965
1999-05-11,5.719293117523193
1999-05-12,5.80508279800415
1999-05-13,6.269774913787842
1999-05-14,6.771643161773682
1999-05-17,7.313547611236572
1999-05-18,7.899775505065918
1999-05-19,8.531756401062012
1999-05-20,7.849727630615234
1999-05-21,7.435082912445068
1999-05-24,7.353582382202148
1999-05-25,7.263503551483154
1999-05-26,7.00756311416626
1999-05-27,6.678705215454102
1999-05-28,6.319817543029785
1999-05-31,6.760206699371338
1999-06-01,6.434206008911133
1999-06-02,6.5771870613098145
1999-06-03,7.0089945793151855
1999-06-04,7.063327789306641
1999-06-07,7.0204315185546875
1999-06-08,7.435082912445068
1999-06-09,6.994696617126465
1999-06-10,6.997555732727051
1999-06-11,6.744477272033691
1999-06-14,6.627230167388916
1999-06-15,6.754483699798584
1999-06-16,6.780220985412598
1999-06-17,7.153405666351318
1999-06-18,7.277801990509033
1999-06-21,7.400764465332031
1999-06-22,7.459385871887207
1999-06-23,7.7110371589660645
1999-06-24,7.4079155921936035
1999-06-25,7.400764465332031
1999-06-28,7.410773754119873
1999-06-29,7.359298229217529
1999-06-30,7.468340873718262
1999-07-01,7.236820220947266
1999-07-02,7.310009956359863
1999-07-05,7.416060447692871
1999-07-06,7.7133026123046875
1999-07-07,7.556465148925781
1999-07-08,7.543023586273193
1999-07-09,7.501198768615723
1999-07-12,8.101653099060059
1999-07-13,8.519881248474121
1999-07-14,8.849982261657715
1999-07-15,8.935120582580566
1999-07-16,9.077019691467285
1999-07-19,8.969474792480469
1999-07-20,8.342134475708008
1999-07-21,8.478059768676758
1999-07-22,8.630411148071289
1999-07-23,8.407856941223145
1999-07-26,8.312260627746582
