Date,COFORGE
2005-07-26,13.265649795532227
2005-07-27,12.881730079650879
2005-07-28,12.881730079650879
2005-07-29,12.497808456420898
2005-08-01,12.211912155151367
2005-08-02,12.211912155151367
2005-08-03,12.428377151489258
2005-08-04,12.428377151489258
2005-08-05,12.542733192443848
2005-08-08,12.33443832397461
2005-08-09,12.260923385620117
2005-08-10,12.322185516357422
2005-08-11,12.550907135009766
2005-08-12,12.256836891174316
2005-08-16,12.146564483642578
2005-08-17,12.39978313446045
2005-08-18,13.057351112365723
2005-08-19,13.445353507995605
2005-08-22,13.053263664245605
2005-08-23,13.081857681274414
2005-08-24,12.800045013427734
2005-08-25,13.065519332885742
2005-08-26,12.800045013427734
2005-08-29,13.016511917114258
2005-08-30,13.22480583190918
2005-08-31,13.939545631408691
2005-09-01,14.846256256103516
2005-09-02,14.515422821044922
2005-09-05,14.52768325805664
2005-09-06,14.47867202758789
2005-09-08,15.107649803161621
2005-09-09,14.78907299041748
2005-09-12,14.642038345336914
2005-09-13,14.940190315246582
2005-09-14,14.854422569274902
2005-09-15,15.369037628173828
2005-09-16,15.887738227844238
2005-09-19,15.573248863220215
2005-09-20,15.283265113830566
2005-09-21,14.801326751708984
2005-09-22,13.551541328430176
2005-09-23,13.943631172180176
2005-09-26,14.474587440490723
2005-09-27,14.866679191589355
2005-09-28,15.017794609069824
2005-09-29,14.52768325805664
2005-09-30,14.192771911621094
2005-10-03,14.560354232788086
2005-10-04,14.772737503051758
2005-10-05,14.940190315246582
2005-10-06,14.572613716125488
2005-10-07,14.425575256347656
2005-10-10,14.286711692810059
2005-10-11,14.180523872375488
2005-10-13,14.237700462341309
2005-10-14,13.902792930603027
2005-10-17,14.233613014221191
2005-10-18,14.037569999694824
2005-10-19,13.49845027923584
2005-10-20,13.28607177734375
2005-10-21,13.281982421875
2005-10-24,13.253396987915039
2005-10-25,13.200298309326172
2005-10-26,13.416762351989746
2005-10-27,13.237056732177734
2005-10-28,12.550907135009766
2005-10-31,12.44471263885498
2005-11-02,12.820464134216309
2005-11-04,12.820464134216309
2005-11-07,12.78370475769043
2005-11-08,13.269732475280762
2005-11-09,13.66590404510498
2005-11-10,13.44127082824707
2005-11-11,13.510703086853027
2005-11-14,13.608723640441895
2005-11-16,13.527037620544434
2005-11-17,13.804773330688477
2005-11-18,13.976309776306152
2005-11-21,13.751675605773926
2005-11-22,13.478028297424316
2005-11-23,13.514789581298828
2005-11-24,13.580135345458984
2005-11-25,13.739420890808105
2005-11-28,14.470501899719238
2005-11-29,13.992646217346191
2005-11-30,13.788432121276855
2005-12-01,13.821104049682617
2005-12-02,13.539291381835938
2005-12-05,13.641398429870605
2005-12-06,13.588303565979004
2005-12-07,13.473945617675781
2005-12-08,13.437186241149902
2005-12-09,13.396341323852539
2005-12-12,13.408598899841309
2005-12-13,13.571969985961914
2005-12-14,13.490283966064453
2005-12-15,13.310575485229492
2005-12-16,13.465775489807129
2005-12-19,13.388175010681152
2005-12-20,13.1880464553833
2005-12-21,13.4290189743042
2005-12-22,13.453523635864258
2005-12-23,13.237056732177734
2005-12-26,13.053263664245605
2005-12-27,13.208465576171875
2005-12-28,13.171710014343262
2005-12-29,13.122699737548828
2005-12-30,13.437186241149902
2006-01-02,13.359587669372559
2006-01-03,13.7680082321167
2006-01-04,14.360231399536133
2006-01-05,14.666549682617188
2006-01-06,14.552186012268066
2006-01-09,14.209111213684082
2006-01-10,14.008983612060547
2006-01-12,13.731253623962402
2006-01-13,13.751675605773926
2006-01-16,13.669994354248047
2006-01-17,13.4290189743042
2006-01-18,13.772095680236816
2006-01-19,14.568526268005371
2006-01-20,14.719639778137207
2006-01-23,14.560354232788086
2006-01-24,14.760482788085938
2006-01-25,14.584858894348145
2006-01-27,14.625701904296875
2006-01-30,14.568526268005371
2006-01-31,14.454167366027832
2006-02-01,14.303051948547363
2006-02-02,14.315299987792969
2006-02-03,14.34797191619873
2006-02-06,14.670633316040039
2006-02-07,14.69105052947998
2006-02-08,15.344529151916504
2006-02-10,15.193412780761719
2006-02-13,14.846256256103516
2006-02-14,14.580774307250977
2006-02-15,14.703306198120117
2006-02-16,14.69105052947998
2006-02-17,14.895262718200684
2006-02-20,14.568526268005371
2006-02-21,14.633868217468262
2006-02-22,14.66246509552002
2006-02-23,14.237700462341309
2006-02-24,14.392904281616211
2006-02-27,14.102917671203613
2006-02-28,14.368396759033203
2006-03-01,14.572613716125488
2006-03-02,14.352060317993164
2006-03-03,14.952445030212402
2006-03-06,14.858505249023438
2006-03-07,14.69921875
2006-03-08,14.715557098388672
2006-03-09,14.66246509552002
2006-03-10,14.784989356994629
2006-03-13,15.332274436950684
2006-03-14,15.373122215270996
2006-03-16,16.900632858276367
2006-03-17,16.238985061645508
2006-03-20,16.410524368286133
2006-03-21,16.5003719329834
2006-03-22,16.185890197753906
2006-03-23,16.169551849365234
2006-03-24,16.381933212280273
2006-03-27,16.5003719329834
2006-03-28,15.973505973815918
2006-03-29,16.030685424804688
2006-03-30,16.61473274230957
2006-03-31,18.669103622436523
2006-04-03,18.30561637878418
2006-04-04,18.93867301940918
2006-04-05,19.257247924804688
2006-04-07,19.093873977661133
2006-04-10,18.820228576660156
2006-04-12,17.243703842163086
2006-04-13,16.745431900024414
2006-04-17,18.375045776367188
2006-04-18,18.248430252075195
2006-04-19,18.293363571166992
2006-04-20,18.48531723022461
2006-04-21,18.39955711364746
2006-04-24,18.575178146362305
2006-04-25,17.81958770751953
2006-04-26,17.80733299255371
2006-04-27,17.954370498657227
2006-04-28,17.705224990844727
2006-05-02,18.003381729125977
2006-05-03,17.974790573120117
2006-05-04,18.460817337036133
2006-05-05,18.4077205657959
2006-05-08,18.754878997802734
2006-05-09,18.534326553344727
2006-05-10,18.714038848876953
2006-05-11,18.509828567504883
2006-05-12,17.905357360839844
2006-05-15,17.942115783691406
2006-05-16,17.901273727416992
2006-05-17,18.11365509033203
2006-05-18,18.052387237548828
2006-05-19,17.12935447692871
2006-05-22,15.152569770812988
2006-05-23,16.091955184936523
2006-05-24,16.018428802490234
2006-05-25,15.205665588378906
2006-05-26,15.438467025756836
2006-05-29,15.479310989379883
2006-05-30,16.087867736816406
2006-05-31,15.31594467163086
2006-06-01,14.519514083862305
2006-06-02,14.441915512084961
2006-06-05,14.307129859924316
2006-06-06,13.371837615966797
2006-06-07,12.710189819335938
2006-06-08,11.460408210754395
2006-06-09,13.38409423828125
2006-06-12,12.840887069702148
2006-06-13,11.051984786987305
2006-06-14,11.162259101867676
2006-06-15,11.962774276733398
2006-06-16,12.350774765014648
2006-06-19,12.252754211425781
2006-06-20,12.497808456420898
2006-06-21,12.804121971130371
2006-06-22,12.967497825622559
2006-06-23,13.392261505126953
2006-06-26,13.502534866333008
2006-06-27,13.874202728271484
2006-06-28,13.825190544128418
2006-06-29,14.049827575683594
2006-06-30,14.34797191619873
2006-07-03,14.682879447937012
2006-07-04,14.629786491394043
2006-07-05,14.245871543884277
2006-07-06,14.254037857055664
2006-07-07,14.482757568359375
2006-07-10,14.474587440490723
2006-07-11,14.286711692810059
2006-07-12,14.993285179138184
2006-07-13,14.784989356994629
2006-07-14,14.760482788085938
2006-07-17,14.633868217468262
2006-07-18,14.989197731018066
2006-07-19,14.213194847106934
2006-07-20,14.715557098388672
2006-07-21,14.433744430541992
2006-07-24,14.784989356994629
2006-07-25,15.038207054138184
2006-07-26,15.4343900680542
2006-07-27,15.217916488647461
2006-07-28,15.136234283447266
2006-07-31,15.393548011779785
2006-08-01,15.287353515625
2006-08-02,15.430298805236816
2006-08-03,15.422131538391113
2006-08-04,15.373122215270996
2006-08-07,15.52832317352295
2006-08-08,15.430298805236816
2006-08-09,15.742451667785645
2006-08-10,15.417645454406738
2006-08-11,15.278446197509766
2006-08-14,15.548409461975098
2006-08-16,15.708704948425293
2006-08-17,15.409209251403809
2006-08-18,15.590594291687012
2006-08-21,15.649645805358887
2006-08-22,15.982888221740723
2006-08-23,16.345657348632812
2006-08-24,16.012414932250977
2006-08-25,15.881654739379883
2006-08-28,15.814157485961914
2006-08-29,15.784629821777344
2006-08-30,15.759324073791504
2006-08-31,15.74666690826416
2006-09-01,15.729798316955566
2006-09-04,15.852119445800781
2006-09-05,16.299259185791016
2006-09-06,16.619848251342773
2006-09-07,16.57766342163086
2006-09-08,16.543909072875977
2006-09-11,16.113651275634766
2006-09-12,16.067251205444336
2006-09-13,16.366750717163086
2006-09-14,16.58188247680664
2006-09-15,16.50173568725586
2006-09-18,16.349878311157227
2006-09-19,16.198020935058594
2006-09-20,16.0292911529541
2006-09-21,15.97867488861084
2006-09-22,16.12209129333496
2006-09-25,15.999767303466797
2006-09-26,16.020856857299805
2006-09-27,16.130529403686523
2006-09-28,15.885869979858398
2006-09-29,15.8057222366333
2006-10-03,15.801506042480469
2006-10-04,15.826812744140625
2006-10-05,15.767756462097168
2006-10-06,15.864781379699707
2006-10-09,16.172712326049805
2006-10-10,16.100997924804688
2006-10-11,16.126310348510742
2006-10-12,16.020856857299805
2006-10-13,15.797290802001953
2006-10-16,15.902746200561523
2006-10-17,15.877435684204102
2006-10-18,15.890093803405762
2006-10-19,15.58637523651123
2006-10-20,17.408655166625977
2006-10-23,19.209836959838867
2006-10-26,19.77930450439453
2006-10-27,19.855222702026367
2006-10-30,21.466594696044922
2006-10-31,20.56389045715332
2006-11-01,21.5551815032959
2006-11-02,21.43706512451172
2006-11-03,20.48374366760254
2006-11-06,20.783235549926758
2006-11-07,21.264116287231445
2006-11-08,20.876041412353516
2006-11-09,22.837522506713867
2006-11-10,23.145456314086914
2006-11-13,22.597082138061523
2006-11-14,23.38167381286621
2006-11-15,22.816431045532227
2006-11-16,22.67722511291504
2006-11-17,22.204784393310547
2006-11-20,22.314456939697266
2006-11-21,21.9727783203125
2006-11-22,21.964345932006836
2006-11-23,22.770029067993164
2006-11-24,22.87126350402832
2006-11-27,22.5802059173584
2006-11-28,22.242748260498047
2006-11-29,21.81670379638672
2006-11-30,21.930601119995117
2006-12-01,22.58442497253418
2006-12-04,22.875478744506836
2006-12-05,22.955629348754883
2006-12-06,22.29336929321289
2006-12-07,22.133081436157227
2006-12-08,21.875768661499023
2006-12-11,21.57626724243164
2006-12-12,20.76214599609375
2006-12-13,21.11648941040039
2006-12-14,21.960128784179688
2006-12-15,22.133081436157227
2006-12-18,22.588651657104492
2006-12-19,21.92174530029297
2006-12-20,21.977428436279297
2006-12-21,23.123939514160156
2006-12-22,23.740222930908203
2006-12-26,24.546321868896484
2006-12-27,24.967731475830078
2006-12-28,24.882949829101562
2006-12-29,25.78649139404297
2007-01-02,26.30912971496582
2007-01-03,26.14461326599121
2007-01-04,25.913042068481445
2007-01-05,25.942136764526367
2007-01-08,25.09807586669922
2007-01-09,24.841184616088867
2007-01-10,24.70197868347168
2007-01-11,25.486572265625
2007-01-12,25.51187515258789
2007-01-15,25.996553421020508
2007-01-16,26.229398727416992
2007-01-17,28.840068817138672
2007-01-18,34.61061477661133
2007-01-19,34.1512451171875
2007-01-22,34.29804229736328
2007-01-23,34.02849578857422
2007-01-24,33.990535736083984
2007-01-25,34.11328887939453
2007-01-29,34.632137298583984
2007-01-31,33.61468505859375
2007-02-01,33.9272575378418
2007-02-02,34.03228759765625
2007-02-05,33.8892936706543
2007-02-06,34.00318908691406
2007-02-07,37.17951583862305
2007-02-08,36.9049072265625
2007-02-09,35.762184143066406
2007-02-12,34.30690383911133
2007-02-13,34.1930046081543
2007-02-14,36.14182662963867
2007-02-15,38.49940490722656
2007-02-19,39.50798034667969
2007-02-20,43.26264190673828
2007-02-21,42.183189392089844
2007-02-22,41.48591613769531
2007-02-23,40.769657135009766
2007-02-26,41.38467025756836
2007-02-27,40.65576934814453
2007-02-28,33.45481872558594
2007-03-01,38.65126037597656
2007-03-02,37.398441314697266
2007-03-05,35.268653869628906
2007-03-06,34.79157257080078
2007-03-07,34.4169921875
2007-03-08,35.436973571777344
2007-03-09,33.86778259277344
2007-03-12,33.645057678222656
2007-03-13,37.65658950805664
2007-03-14,36.188663482666016
2007-03-15,36.32279586791992
2007-03-16,36.753055572509766
2007-03-19,39.70667266845703
2007-03-20,38.381717681884766
2007-03-21,37.33137130737305
2007-03-22,37.040321350097656
2007-03-23,38.896759033203125
2007-03-26,38.12862014770508
2007-03-28,36.5214729309082
2007-03-29,36.53032302856445
2007-03-30,37.05297088623047
2007-04-02,35.77484893798828
2007-04-03,35.98998260498047
2007-04-04,35.809017181396484
2007-04-05,35.622989654541016
2007-04-09,36.44175338745117
2007-04-10,36.5252571105957
2007-04-11,35.98111343383789
2007-04-12,35.863433837890625
2007-04-13,38.040042877197266
2007-04-16,39.14099884033203
2007-04-17,37.76164245605469
2007-04-18,38.5677375793457
2007-04-19,38.8157844543457
2007-04-20,39.24222946166992
2007-04-23,38.9094123840332
2007-04-24,39.03976058959961
2007-04-25,38.533573150634766
2007-04-26,37.42881393432617
2007-04-27,36.77077102661133
2007-04-30,37.98055648803711
2007-05-03,37.5503044128418
2007-05-04,37.71988296508789
2007-05-07,37.702152252197266
2007-05-08,37.99321746826172
2007-05-09,37.89705276489258
2007-05-10,39.28399658203125
2007-05-11,41.086029052734375
2007-05-14,42.866554260253906
2007-05-15,43.71440887451172
2007-05-16,45.410133361816406
2007-05-17,45.3418083190918
2007-05-18,43.49928665161133
2007-05-21,43.4056282043457
2007-05-22,42.671661376953125
2007-05-23,44.12315368652344
2007-05-24,46.4009895324707
2007-05-25,51.02880859375
2007-05-28,49.61909103393555
2007-05-29,51.16297149658203
2007-05-30,50.84659194946289
2007-05-31,50.8390007019043
2007-06-01,49.801326751708984
2007-06-04,49.10022735595703
2007-06-05,47.7462043762207
2007-06-06,47.388065338134766
2007-06-07,46.09728240966797
2007-06-08,45.675045013427734
2007-06-11,46.42251205444336
2007-06-12,46.03781509399414
2007-06-13,44.97102355957031
2007-06-14,45.0342903137207
2007-06-15,45.144371032714844
2007-06-18,44.629337310791016
2007-06-19,44.16490936279297
2007-06-20,44.05101776123047
2007-06-21,43.89916229248047
2007-06-22,46.48073196411133
2007-06-25,45.65058135986328
2007-06-26,44.82801818847656
2007-06-27,43.72200012207031
2007-06-28,44.059871673583984
2007-06-29,43.54990005493164
2007-07-02,43.05635452270508
2007-07-03,44.56606674194336
2007-07-04,43.87384796142578
2007-07-05,43.45624542236328
2007-07-06,43.43600082397461
2007-07-09,43.73466491699219
2007-07-10,44.45597457885742
2007-07-11,43.54482650756836
2007-07-12,43.02219772338867
2007-07-13,42.845027923583984
2007-07-16,41.72634506225586
2007-07-17,42.55131530761719
2007-07-18,40.72657012939453
2007-07-19,41.31259536743164
2007-07-20,41.858863830566406
2007-07-23,43.47073745727539
2007-07-24,43.14631271362305
2007-07-25,46.13797378540039
2007-07-26,46.46752166748047
2007-07-27,42.021705627441406
2007-07-30,39.607093811035156
2007-07-31,40.585514068603516
2007-08-01,39.033905029296875
2007-08-02,40.34572219848633
2007-08-03,40.93558120727539
2007-08-06,38.82487869262695
2007-08-07,38.222198486328125
2007-08-08,39.38013458251953
2007-08-09,38.777442932128906
2007-08-10,37.572052001953125
2007-08-13,37.354061126708984
2007-08-14,37.221981048583984
2007-08-16,36.28972625732422
2007-08-17,35.036895751953125
2007-08-20,35.82424545288086
2007-08-21,32.93901443481445
2007-08-22,34.049503326416016
2007-08-23,33.63532257080078
2007-08-24,34.857383728027344
2007-08-27,38.32478332519531
2007-08-28,37.32841491699219
2007-08-29,36.79881286621094
2007-08-30,36.09096908569336
2007-08-31,39.69429016113281
2007-09-03,44.547889709472656
2007-09-04,44.9582405090332
2007-09-05,43.93878173828125
2007-09-06,46.529075622558594
2007-09-07,47.240760803222656
2007-09-10,46.25336837768555
2007-09-11,45.25956344604492
2007-09-12,43.849029541015625
2007-09-13,44.19525146484375
2007-09-14,43.77207565307617
2007-09-17,43.34250259399414
2007-09-18,45.41987228393555
2007-09-19,45.67634201049805
2007-09-20,43.650264739990234
2007-09-21,42.887290954589844
2007-09-24,41.297203063964844
2007-09-25,41.93195343017578
2007-09-26,43.20144271850586
2007-09-27,42.8423957824707
2007-09-28,45.43269348144531
2007-10-01,46.77272033691406
2007-10-03,46.56755065917969
2007-10-04,48.48463439941406
2007-10-05,46.606014251708984
2007-10-08,44.29142761230469
2007-10-09,45.24034881591797
2007-10-10,48.260215759277344
2007-10-11,47.27924346923828
2007-10-12,46.48418426513672
2007-10-15,48.01657485961914
2007-10-16,46.99713134765625
2007-10-17,45.63145065307617
2007-10-18,48.567970275878906
2007-10-19,48.0935173034668
2007-10-22,44.59917068481445
2007-10-23,45.47758102416992
2007-10-24,42.46413040161133
2007-10-25,44.23372268676758
2007-10-26,44.88130187988281
2007-10-29,46.85606002807617
2007-10-30,45.39423751831055
2007-10-31,42.80393600463867
2007-11-01,38.084983825683594
2007-11-02,38.59791946411133
2007-11-05,37.03990173339844
2007-11-06,36.03327560424805
2007-11-07,34.6675910949707
2007-11-08,33.5070915222168
2007-11-12,33.16085433959961
2007-11-13,33.39809036254883
2007-11-14,33.53273391723633
2007-11-15,32.16065216064453
2007-11-16,30.50645637512207
2007-11-19,31.481019973754883
2007-11-20,30.775747299194336
2007-11-21,28.397035598754883
2007-11-22,27.44170570373535
2007-11-23,28.313682556152344
2007-11-26,29.87812614440918
2007-11-27,28.967670440673828
2007-11-28,29.236957550048828
2007-11-29,27.358352661132812
2007-11-30,28.576570510864258
2007-12-03,29.12796401977539
2007-12-04,28.66631317138672
2007-12-05,28.999731063842773
2007-12-06,29.27543067932129
2007-12-07,31.404083251953125
2007-12-10,32.096534729003906
2007-12-11,31.051441192626953
2007-12-12,30.685983657836914
2007-12-13,30.557743072509766
2007-12-14,30.173049926757812
2007-12-17,29.294658660888672
2007-12-18,28.9035587310791
2007-12-19,28.986902236938477
2007-12-20,29.672945022583008
2007-12-24,30.897558212280273
2007-12-26,30.647502899169922
2007-12-27,30.243576049804688
2007-12-28,30.500049591064453
2007-12-31,30.33975601196289
2008-01-01,30.538528442382812
2008-01-02,30.92321014404297
2008-01-03,30.76292610168457
2008-01-04,30.685983657836914
2008-01-07,29.634464263916016
2008-01-08,29.833240509033203
2008-01-09,29.60883140563965
2008-01-10,28.679155349731445
2008-01-11,27.954641342163086
2008-01-14,27.717411041259766
2008-01-15,27.153175354003906
2008-01-16,25.979860305786133
2008-01-17,25.787508010864258
2008-01-18,24.049957275390625
2008-01-21,18.93349266052246
2008-01-22,15.054466247558594
2008-01-23,17.458820343017578
2008-01-24,15.875157356262207
2008-01-25,18.574445724487305
2008-01-28,19.5554256439209
2008-01-29,19.279720306396484
2008-01-30,17.33059310913086
2008-01-31,16.90742301940918
2008-02-01,17.99098777770996
2008-02-04,18.4910888671875
2008-02-05,18.709089279174805
2008-02-06,17.87557601928711
2008-02-07,17.29853057861328
2008-02-08,16.88819122314453
2008-02-11,15.920037269592285
2008-02-12,15.105761528015137
2008-02-13,14.70824146270752
2008-02-14,15.6828031539917
2008-02-15,16.343204498291016
2008-02-18,15.419928550720215
2008-02-19,16.394493103027344
2008-02-20,16.580427169799805
2008-02-21,17.093358993530273
2008-02-22,16.9971866607666
2008-02-25,17.003599166870117
2008-02-26,17.317768096923828
2008-02-27,17.317768096923828
2008-02-28,16.759960174560547
2008-02-29,16.811256408691406
2008-03-03,15.990568161010742
2008-03-04,15.092942237854004
2008-03-05,15.246817588806152
2008-03-07,14.323543548583984
2008-03-10,14.381247520446777
2008-03-11,14.483835220336914
2008-03-12,14.092721939086914
2008-03-13,12.893754005432129
2008-03-14,13.163043975830078
2008-03-17,12.233360290527344
2008-03-18,12.335945129394531
2008-03-19,11.617844581604004
2008-03-24,11.079270362854004
2008-03-25,13.021986961364746
2008-03-26,12.996336936950684
2008-03-27,12.765522956848145
2008-03-28,13.643914222717285
2008-03-31,13.066868782043457
2008-04-01,13.6503267288208
2008-04-02,13.509268760681152
2008-04-03,13.919612884521484
2008-04-04,13.631091117858887
2008-04-07,14.20813274383545
2008-04-08,14.220955848693848
2008-04-09,16.048267364501953
2008-04-10,15.573807716369629
2008-04-11,16.048267364501953
2008-04-15,16.49707794189453
2008-04-16,17.029245376586914
2008-04-17,17.805049896240234
2008-04-21,18.721908569335938
2008-04-22,17.510112762451172
2008-04-23,17.510112762451172
2008-04-24,16.84971809387207
2008-04-25,16.804838180541992
2008-04-28,16.516313552856445
2008-04-29,17.728111267089844
2008-04-30,18.176921844482422
2008-05-02,19.407955169677734
2008-05-05,18.85014533996582
2008-05-06,18.612918853759766
2008-05-07,18.792436599731445
2008-05-08,18.580852508544922
2008-05-09,17.805049896240234
2008-05-12,18.087160110473633
2008-05-13,17.766584396362305
2008-05-14,18.702674865722656
2008-05-15,19.074548721313477
2008-05-16,19.47847557067871
2008-05-20,19.202781677246094
2008-05-21,19.56182861328125
2008-05-22,20.113229751586914
2008-05-23,19.952939987182617
