Date,SBIN
1997-03-31,16.65266227722168
1997-04-01,15.635360717773438
1997-04-02,16.315549850463867
1997-04-03,16.44383430480957
1997-04-04,16.18130111694336
1997-04-07,15.835244178771973
1997-04-08,15.835244178771973
1997-04-09,16.939058303833008
1997-04-10,16.408029556274414
1997-04-11,16.521400451660156
1997-04-14,16.521400451660156
1997-04-15,16.942041397094727
1997-04-16,16.942041397094727
1997-04-17,17.714706420898438
1997-04-18,17.714706420898438
1997-04-21,18.561967849731445
1997-04-22,18.299436569213867
1997-04-23,18.59477424621582
1997-04-24,18.469480514526367
1997-04-25,18.803607940673828
1997-04-28,18.803607940673828
1997-04-29,18.585830688476562
1997-04-30,19.158618927001953
1997-05-01,19.158618927001953
1997-05-02,18.74394416809082
1997-05-05,18.007070541381836
1997-05-06,18.19203758239746
1997-05-07,18.269596099853516
1997-05-08,18.472461700439453
1997-05-09,18.391910552978516
1997-05-12,18.021984100341797
1997-05-13,17.95038414001465
1997-05-14,18.14728546142578
1997-05-15,18.25766372680664
1997-05-16,18.189050674438477
1997-05-19,18.52616310119629
1997-05-20,18.54704475402832
1997-05-21,18.275564193725586
1997-05-22,18.1711483001709
1997-05-23,18.036901473999023
1997-05-26,18.042865753173828
1997-05-27,17.911605834960938
1997-05-28,17.917572021484375
1997-05-29,18.19501304626465
1997-05-30,18.341201782226562
1997-06-02,18.788694381713867
1997-06-03,18.92293357849121
1997-06-04,19.21828269958496
1997-06-05,19.051218032836914
1997-06-06,18.83045768737793
1997-06-09,18.62759017944336
1997-06-10,18.66040802001953
1997-06-11,19.146684646606445
1997-06-12,19.063154220581055
1997-06-13,19.277944564819336
1997-06-16,18.864116668701172
1997-06-17,19.51356315612793
1997-06-18,20.64027214050293
1997-06-19,20.58892059326172
1997-06-20,20.709747314453125
1997-06-23,20.549650192260742
1997-06-24,20.64027214050293
1997-06-25,20.56173324584961
1997-06-26,20.688600540161133
1997-06-27,20.655370712280273
1997-06-30,20.513402938842773
1997-07-01,21.038999557495117
1997-07-02,21.15077018737793
1997-07-03,20.933279037475586
1997-07-04,21.138681411743164
1997-07-07,21.37127685546875
1997-07-08,21.35617446899414
1997-07-09,21.41356658935547
1997-07-10,21.28669548034668
1997-07-11,21.187013626098633
1997-07-14,20.41069984436035
1997-07-15,20.779226303100586
1997-07-16,20.0844669342041
1997-07-17,20.35028648376465
1997-07-18,20.35028648376465
1997-07-21,19.682720184326172
1997-07-22,19.558868408203125
1997-07-23,19.963638305664062
1997-07-24,19.818649291992188
1997-07-25,19.308149337768555
1997-07-28,19.129934310913086
1997-07-29,19.20545196533203
1997-07-30,19.145038604736328
1997-07-31,19.634387969970703
1997-08-01,19.498455047607422
1997-08-04,19.800521850585938
1997-08-05,20.21435546875
1997-08-06,20.51642417907715
1997-08-07,19.948537826538086
1997-08-08,19.622303009033203
1997-08-11,20.005929946899414
1997-08-12,19.8700008392334
1997-08-13,19.58303451538086
1997-08-14,19.39273452758789
1997-08-15,19.39273452758789
1997-08-18,19.199411392211914
1997-08-19,19.135974884033203
1997-08-20,19.404813766479492
1997-08-21,19.244720458984375
1997-08-22,18.845991134643555
1997-08-25,18.57413101196289
1997-08-26,18.516742706298828
1997-08-27,18.710058212280273
1997-08-28,18.401952743530273
1997-08-29,17.13628578186035
1997-09-01,17.06379508972168
1997-09-02,17.613555908203125
1997-09-03,17.731359481811523
1997-09-04,17.716259002685547
1997-09-05,17.87030601501465
1997-09-08,17.80083465576172
1997-09-09,17.695114135742188
1997-09-10,17.2238826751709
1997-09-11,17.31148338317871
1997-09-12,17.15139389038086
1997-09-15,17.217849731445312
1997-09-16,17.368885040283203
1997-09-17,17.35981559753418
1997-09-18,16.77682876586914
1997-09-19,16.72547149658203
1997-09-22,16.369037628173828
1997-09-23,16.444551467895508
1997-09-24,16.511009216308594
1997-09-25,16.640899658203125
1997-09-26,16.589548110961914
1997-09-29,16.81911849975586
1997-09-30,16.674123764038086
1997-10-01,16.447574615478516
1997-10-02,16.447574615478516
1997-10-03,16.447574615478516
1997-10-06,16.447574615478516
1997-10-07,16.447574615478516
1997-10-08,16.447574615478516
1997-10-09,16.601627349853516
1997-10-10,17.238990783691406
1997-10-13,17.033588409423828
1997-10-14,16.59558868408203
1997-10-15,16.91275405883789
1997-10-16,17.622621536254883
1997-10-17,17.483665466308594
1997-10-20,17.803857803344727
1997-10-21,17.287324905395508
1997-10-22,17.115142822265625
1997-10-23,16.613712310791016
1997-10-24,16.47174072265625
1997-10-27,16.553300857543945
1997-10-28,15.015776634216309
1997-10-29,16.254249572753906
1997-10-30,15.852500915527344
1997-10-31,15.852500915527344
1997-11-03,15.559494972229004
1997-11-04,15.692407608032227
1997-11-05,15.653138160705566
1997-11-06,15.695427894592285
1997-11-07,15.577620506286621
1997-11-10,15.529289245605469
1997-11-11,15.719593048095703
1997-11-12,15.34804630279541
1997-11-13,14.716726303100586
1997-11-14,14.716726303100586
1997-11-17,14.92817497253418
1997-11-18,14.701624870300293
1997-11-19,14.363309860229492
1997-11-20,14.381430625915527
1997-11-21,14.354249954223633
1997-11-24,13.351380348205566
1997-11-25,13.318153381347656
1997-11-26,13.094625473022461
1997-11-27,13.665534973144531
1997-11-28,13.22753620147705
1997-12-01,13.71688461303711
1997-12-02,13.677616119384766
1997-12-03,13.393672943115234
1997-12-04,13.085563659667969
1997-12-05,12.874116897583008
1997-12-08,13.145980834960938
1997-12-09,12.883180618286133
1997-12-10,12.553923606872559
1997-12-11,12.729125022888184
1997-12-12,12.765373229980469
1997-12-15,12.919425964355469
1997-12-16,13.38460922241211
1997-12-17,13.526586532592773
1997-12-18,13.463149070739746
1997-12-19,13.608141899108887
1997-12-22,14.03707504272461
1997-12-23,14.173004150390625
1997-12-24,14.012907981872559
1997-12-25,14.012907981872559
1997-12-26,14.508304595947266
1997-12-29,14.617044448852539
1997-12-30,14.499242782592773
1997-12-31,14.798285484313965
1998-01-01,14.882865905761719
1998-01-02,15.04900074005127
1998-01-05,14.961403846740723
1998-01-06,14.970466613769531
1998-01-07,14.97348403930664
1998-01-08,14.417680740356445
1998-01-09,14.130719184875488
1998-01-12,13.858859062194824
1998-01-13,14.20019245147705
1998-01-14,14.040095329284668
1998-01-15,14.24852466583252
1998-01-16,14.798285484313965
1998-01-19,15.559494972229004
1998-01-20,15.317842483520508
1998-01-21,15.13962459564209
1998-01-22,14.595900535583496
1998-01-23,14.680479049682617
1998-01-26,14.680479049682617
1998-01-27,14.532463073730469
1998-01-28,14.224358558654785
1998-01-29,14.314979553222656
1998-01-30,14.774124145507812
1998-02-02,14.916093826293945
1998-02-03,14.780162811279297
1998-02-04,14.438826560974121
1998-02-05,14.456949234008789
1998-02-06,14.623086929321289
1998-02-09,14.60496711730957
1998-02-10,14.402579307556152
1998-02-11,14.21529483795166
1998-02-12,14.317999839782715
1998-02-13,14.517359733581543
1998-02-16,14.517359733581543
1998-02-17,14.647254943847656
1998-02-18,14.475075721740723
1998-02-19,14.595900535583496
1998-02-20,14.529447555541992
1998-02-23,14.885883331298828
1998-02-24,15.070146560668945
1998-02-25,15.311803817749023
1998-02-26,15.27857494354248
1998-02-27,15.493037223815918
1998-03-02,16.260297775268555
1998-03-03,15.78000259399414
1998-03-04,16.77682876586914
1998-03-05,16.462682723999023
1998-03-06,16.489864349365234
1998-03-09,16.66808319091797
1998-03-10,16.84328269958496
1998-03-11,16.547258377075195
1998-03-12,16.489864349365234
1998-03-13,16.489864349365234
1998-03-16,16.72547149658203
1998-03-17,16.59558868408203
1998-03-18,16.89160919189453
1998-03-19,16.740583419799805
1998-03-20,16.767765045166016
1998-03-23,16.91275405883789
1998-03-24,17.17858123779297
1998-03-25,17.46856689453125
1998-03-26,17.018482208251953
1998-03-27,17.217849731445312
1998-03-30,16.903697967529297
1998-03-31,16.849323272705078
1998-04-01,17.32356834411621
1998-04-02,17.245033264160156
1998-04-03,17.62563705444336
1998-04-06,17.683034896850586
1998-04-07,18.039472579956055
1998-04-08,18.039472579956055
1998-04-09,18.275083541870117
1998-04-10,18.21164894104004
1998-04-13,17.59845542907715
1998-04-14,17.59845542907715
1998-04-15,18.344560623168945
1998-04-16,17.912607192993164
1998-04-17,17.994159698486328
1998-04-20,17.891454696655273
1998-04-21,18.039472579956055
1998-04-22,17.90656089782715
1998-04-23,17.604490280151367
1998-04-24,17.83406639099121
1998-04-27,17.758548736572266
1998-04-28,17.707195281982422
1998-04-29,17.32054901123047
1998-04-30,17.405132293701172
1998-05-01,17.405132293701172
1998-05-04,17.474605560302734
1998-05-05,17.450435638427734
1998-05-06,17.039628982543945
1998-05-07,17.039628982543945
1998-05-08,16.7979736328125
1998-05-11,16.831195831298828
1998-05-12,15.946147918701172
1998-05-13,15.502108573913574
1998-05-14,15.822293281555176
1998-05-15,15.257431030273438
1998-05-18,15.456793785095215
1998-05-19,15.34804630279541
1998-05-20,15.746776580810547
1998-05-21,15.390336036682129
1998-05-22,15.514187812805176
1998-05-25,15.372215270996094
1998-05-26,15.091289520263672
1998-05-27,14.858701705932617
1998-05-28,14.695585250854492
1998-05-29,14.626110076904297
1998-06-01,14.290816307067871
1998-06-02,13.731986999511719
1998-06-03,13.037233352661133
1998-06-04,12.68381118774414
1998-06-05,12.04343032836914
1998-06-08,11.801774024963379
1998-06-09,12.12498950958252
1998-06-10,11.668868064880371
1998-06-11,11.90447998046875
1998-06-12,12.29112434387207
1998-06-15,11.614496231079102
1998-06-16,11.77156925201416
1998-06-17,12.9013032913208
1998-06-18,12.695895195007324
1998-06-19,12.282060623168945
1998-06-22,11.898438453674316
1998-06-23,12.366642951965332
1998-06-24,12.794886589050293
1998-06-25,13.019789695739746
1998-06-26,12.822610855102539
1998-06-29,13.069085121154785
1998-06-30,13.09681224822998
1998-07-01,12.794886589050293
1998-07-02,12.65932846069336
1998-07-03,12.29270076751709
1998-07-06,12.782561302185059
1998-07-07,13.321708679199219
1998-07-08,13.213882446289062
1998-07-09,13.213882446289062
1998-07-10,14.042637825012207
1998-07-13,13.374086380004883
1998-07-14,13.38949203491211
1998-07-15,13.158426284790039
1998-07-16,13.574345588684082
1998-07-17,13.40182113647461
1998-07-20,13.072161674499512
1998-07-21,12.770235061645508
1998-07-22,12.859583854675293
1998-07-23,12.308106422424316
1998-07-24,12.492961883544922
1998-07-27,11.993855476379395
1998-07-28,12.41285514831543
1998-07-29,12.714781761169434
1998-07-30,12.671647071838379
1998-07-31,12.92736530303955
1998-08-03,12.480634689331055
1998-08-04,12.520685195922852
1998-08-05,12.585387229919434
1998-08-06,12.46214771270752
1998-08-07,12.41285514831543
1998-08-10,12.1848726272583
1998-08-11,12.033909797668457
1998-08-12,11.719656944274902
1998-08-13,12.003100395202637
1998-08-14,11.827486991882324
1998-08-17,11.691929817199707
1998-08-18,11.279095649719238
1998-08-19,11.248283386230469
1998-08-20,11.818245887756348
1998-08-21,11.331467628479004
1998-08-24,11.356114387512207
1998-08-25,11.516319274902344
1998-08-26,11.516319274902344
1998-08-27,11.568696975708008
1998-08-28,11.1527738571167
1998-08-31,11.257527351379395
1998-09-01,10.974084854125977
1998-09-02,11.20515251159668
1998-09-03,11.220558166503906
1998-09-04,11.60258674621582
1998-09-07,12.41901969909668
1998-09-08,12.545331954956055
1998-09-09,12.505285263061523
1998-09-10,12.5730619430542
1998-09-11,12.252650260925293
1998-09-14,12.690136909484863
1998-09-15,12.492961883544922
1998-09-16,12.397451400756836
1998-09-17,12.218759536743164
1998-09-18,12.11709213256836
1998-09-21,12.033909797668457
1998-09-22,11.858296394348145
1998-09-23,12.191034317016602
1998-09-24,12.797966003417969
1998-09-25,13.016708374023438
1998-09-28,12.776397705078125
1998-09-29,12.483715057373047
1998-09-30,12.38204574584961
1998-10-01,12.38204574584961
1998-10-02,12.38204574584961
1998-10-05,11.393084526062012
1998-10-06,10.773829460144043
1998-10-07,11.128130912780762
1998-10-08,10.308616638183594
1998-10-09,10.296294212341309
1998-10-12,9.926586151123047
1998-10-13,9.482942581176758
1998-10-14,10.225432395935059
1998-10-15,9.892698287963867
1998-10-16,9.834160804748535
1998-10-19,9.673954010009766
1998-10-20,9.362786293029785
1998-10-21,9.362786293029785
1998-10-22,9.430567741394043
1998-10-23,9.581528663635254
1998-10-26,10.123764991760254
1998-10-27,10.025175094604492
1998-10-28,9.800271034240723
1998-10-29,9.80335521697998
1998-10-30,9.673954010009766
1998-11-02,9.31965446472168
1998-11-03,9.267280578613281
1998-11-04,9.267280578613281
1998-11-05,9.396676063537598
1998-11-06,9.593853950500488
1998-11-09,10.077550888061523
1998-11-10,10.200785636901855
1998-11-11,10.034420013427734
1998-11-12,10.145329475402832
1998-11-13,9.9635591506958
1998-11-16,9.861889839172363
1998-11-17,9.923507690429688
1998-11-18,10.274726867675781
1998-11-19,9.982044219970703
1998-11-20,9.917346000671387
1998-11-23,9.646228790283203
1998-11-24,9.652389526367188
1998-11-25,9.652389526367188
1998-11-26,9.381272315979004
1998-11-27,9.335060119628906
1998-11-30,9.267280578613281
1998-12-01,9.214905738830566
1998-12-02,9.402839660644531
1998-12-03,9.307331085205078
1998-12-04,9.464454650878906
1998-12-07,9.646228790283203
1998-12-08,9.784867286682129
1998-12-09,9.673954010009766
1998-12-10,9.6801176071167
1998-12-11,9.754059791564941
1998-12-14,9.754059791564941
1998-12-15,9.52607536315918
1998-12-16,9.56612491607666
1998-12-17,9.211822509765625
1998-12-18,9.301170349121094
1998-12-21,9.519912719726562
1998-12-22,9.50142765045166
1998-12-23,9.442891120910645
1998-12-24,9.353544235229492
1998-12-25,9.353544235229492
1998-12-28,9.670876502990723
1998-12-29,9.729412078857422
1998-12-30,10.105278015136719
1998-12-31,9.710926055908203
1999-01-01,9.858807563781738
1999-01-04,9.926586151123047
1999-01-05,9.929667472839355
1999-01-06,9.908102989196777
1999-01-07,10.536602020263672
1999-01-08,11.38076114654541
1999-01-11,11.528643608093262
1999-01-12,11.356114387512207
1999-01-13,11.174344062805176
1999-01-14,10.937117576599121
1999-01-15,10.59821891784668
1999-01-18,10.625946044921875
1999-01-19,10.16689395904541
1999-01-20,10.16689395904541
1999-01-21,10.474985122680664
1999-01-22,10.567412376403809
1999-01-25,10.234678268432617
1999-01-26,10.234678268432617
1999-01-27,10.413369178771973
1999-01-28,10.345586776733398
1999-01-29,10.290130615234375
1999-02-01,9.923507690429688
1999-02-02,9.658550262451172
1999-02-03,9.800271034240723
1999-02-04,9.569207191467285
1999-02-05,9.412079811096191
1999-02-08,9.137884140014648
1999-02-09,9.442891120910645
1999-02-10,9.49526596069336
1999-02-11,9.60617446899414
1999-02-12,9.550722122192383
1999-02-15,9.279603004455566
1999-02-16,9.273441314697266
1999-02-17,9.279603004455566
1999-02-18,9.458293914794922
1999-02-19,9.584609985351562
1999-02-22,9.279603004455566
1999-02-23,9.25495719909668
1999-02-24,9.335060119628906
1999-02-25,9.205663681030273
1999-02-26,9.026971817016602
1999-03-01,9.901941299438477
1999-03-02,9.901941299438477
1999-03-03,10.588976860046387
1999-03-04,11.091160774230957
1999-03-05,11.978450775146484
1999-03-08,12.936602592468262
1999-03-09,13.971778869628906
1999-03-10,12.856500625610352
1999-03-11,12.637763023376465
1999-03-12,13.651369094848633
1999-03-15,14.190524101257324
1999-03-16,13.494243621826172
1999-03-17,12.90271282196045
1999-03-18,13.93481159210205
1999-03-19,14.079609870910645
1999-03-22,13.56202507019043
1999-03-23,13.73763656616211
1999-03-24,13.441871643066406
1999-03-25,12.874987602233887
1999-03-26,12.86882495880127
1999-03-29,12.86882495880127
1999-03-30,12.690136909484863
1999-03-31,13.130702018737793
1999-04-01,12.742511749267578
1999-04-02,12.742511749267578
1999-04-05,11.725817680358887
1999-04-06,11.399246215820312
1999-04-07,11.368438720703125
1999-04-08,11.066512107849121
1999-04-09,10.49963092803955
1999-04-12,10.25316047668457
1999-04-13,10.157652854919434
1999-04-14,10.157652854919434
1999-04-15,9.883456230163574
1999-04-16,10.675240516662598
1999-04-19,10.274726867675781
1999-04-20,10.38255786895752
1999-04-21,10.213109970092773
1999-04-22,9.923507690429688
1999-04-23,9.889616966247559
1999-04-26,9.100912094116211
1999-04-27,9.100912094116211
1999-04-28,9.458293914794922
1999-04-29,9.673954010009766
1999-04-30,9.754059791564941
1999-05-03,9.649309158325195
1999-05-04,10.422611236572266
1999-05-05,11.257527351379395
1999-05-06,12.160224914550781
1999-05-07,12.38204574584961
1999-05-10,12.767160415649414
1999-05-11,12.878072738647461
1999-05-12,12.169468879699707
1999-05-13,13.143022537231445
1999-05-14,14.196683883666992
1999-05-17,15.333531379699707
1999-05-18,15.527621269226074
1999-05-19,16.609012603759766
1999-05-20,16.821590423583984
1999-05-21,16.03904914855957
1999-05-24,16.076021194458008
1999-05-25,16.223899841308594
1999-05-26,15.364339828491211
1999-05-27,14.37845516204834
1999-05-28,14.036477088928223
1999-05-31,15.160998344421387
1999-06-01,14.741998672485352
1999-06-02,15.028522491455078
1999-06-03,15.099383354187012
1999-06-04,15.715555191040039
1999-06-07,15.404386520385742
1999-06-08,15.89732837677002
1999-06-09,15.583081245422363
1999-06-10,15.65701961517334
1999-06-11,15.385903358459473
1999-06-14,14.923768043518066
1999-06-15,14.470881462097168
1999-06-16,15.613892555236816
1999-06-17,16.09758949279785
1999-06-18,15.89732837677002
1999-06-21,16.13763427734375
1999-06-22,16.119155883789062
1999-06-23,14.99155044555664
1999-06-24,15.006953239440918
1999-06-25,14.649574279785156
1999-06-28,14.504772186279297
1999-06-29,14.723509788513184
1999-06-30,14.492449760437012
1999-07-01,14.76356315612793
1999-07-02,15.364339828491211
1999-07-05,16.222259521484375
1999-07-06,16.065710067749023
1999-07-07,16.391338348388672
1999-07-08,16.544763565063477
1999-07-09,16.826562881469727
1999-07-12,18.166675567626953
1999-07-13,17.70014190673828
1999-07-14,17.44965171813965
1999-07-15,16.9361515045166
1999-07-16,17.136545181274414
1999-07-19,17.368242263793945
1999-07-20,17.020689010620117
1999-07-21,16.67940330505371
1999-07-22,17.590553283691406
1999-07-23,17.13967514038086
1999-07-26,16.61991310119629
1999-07-27,16.15964126586914
