Date,BSOFT
2003-01-06,2.7409656047821045
2003-01-07,2.6962225437164307
2003-01-08,2.7691380977630615
2003-01-09,2.8370821475982666
2003-01-10,2.6796505451202393
2003-01-13,2.721080780029297
2003-01-14,2.9829139709472656
2003-01-15,3.011085033416748
2003-01-16,3.1801180839538574
2003-01-17,3.228175640106201
2003-01-20,3.2447471618652344
2003-01-21,2.906683921813965
2003-01-22,2.878511667251587
2003-01-23,2.853653907775879
2003-01-24,2.7691380977630615
2003-01-27,2.618335247039795
2003-01-28,2.875197410583496
2003-01-29,2.7724530696868896
2003-01-30,2.7707953453063965
2003-01-31,2.7973098754882812
2003-02-03,3.118802309036255
2003-02-04,2.987884998321533
2003-02-05,3.098916530609131
2003-02-06,3.118802309036255
2003-02-07,3.1237735748291016
2003-02-10,3.0740585327148438
2003-02-11,2.992856502532959
2003-02-12,2.931542158126831
2003-02-13,2.931542158126831
2003-02-14,2.851996898651123
2003-02-17,3.1072018146514893
2003-02-18,3.0823440551757812
2003-02-19,3.0077710151672363
2003-02-20,3.0707435607910156
2003-02-21,3.0574874877929688
2003-02-24,3.026000738143921
2003-02-25,2.9133126735687256
2003-02-26,2.8503401279449463
2003-02-27,2.9265694618225098
2003-02-28,3.130402088165283
2003-03-03,3.0707435607910156
2003-03-04,2.9580554962158203
2003-03-05,3.0077710151672363
2003-03-06,2.9580554962158203
2003-03-07,2.823824405670166
2003-03-10,2.7724530696868896
2003-03-11,2.8403966426849365
2003-03-12,2.759195327758789
2003-03-13,2.727708578109741
2003-03-14,2.727708578109741
2003-03-17,2.664735794067383
2003-03-18,2.664735794067383
2003-03-19,2.754223346710205
2003-03-20,2.8486833572387695
2003-03-21,2.8685696125030518
2003-03-24,2.7028512954711914
2003-03-25,2.6713647842407227
2003-03-26,2.6763367652893066
2003-03-27,2.6315925121307373
2003-03-28,2.5802206993103027
2003-03-31,2.316729784011841
2003-04-01,2.426102876663208
2003-04-02,2.527191162109375
2003-04-03,2.6166775226593018
2003-04-04,2.6448493003845215
2003-04-07,2.795652389526367
2003-04-08,2.6531360149383545
2003-04-09,2.6216490268707275
2003-04-10,2.2338712215423584
2003-04-11,2.32170033454895
2003-04-14,2.32170033454895
2003-04-15,2.447646141052246
2003-04-16,2.454275131225586
2003-04-17,2.3449015617370605
2003-04-18,2.3449015617370605
2003-04-21,2.3929591178894043
2003-04-22,2.3614730834960938
2003-04-23,2.3465592861175537
2003-04-24,2.3465592861175537
2003-04-25,2.3515305519104004
2003-04-28,2.3382725715637207
2003-04-29,2.3233578205108643
2003-04-30,2.283586025238037
2003-05-01,2.283586025238037
2003-05-02,2.404559373855591
2003-05-05,2.47084641456604
2003-05-06,2.4824471473693848
2003-05-07,2.5503907203674316
2003-05-08,2.532162666320801
2003-05-09,2.4675323963165283
2003-05-12,2.4327316284179688
2003-05-13,2.523876905441284
2003-05-14,2.533820152282715
2003-05-15,2.5537056922912598
2003-05-16,2.5951344966888428
2003-05-19,2.4360458850860596
2003-05-20,2.447646141052246
2003-05-21,2.4111886024475098
2003-05-22,2.293529510498047
2003-05-23,2.2852439880371094
2003-05-26,2.237185478210449
2003-05-27,2.2520992755889893
2003-05-28,2.3415873050689697
2003-05-29,2.2570714950561523
2003-05-30,2.24381422996521
2003-06-02,2.3018152713775635
2003-06-03,2.247128486633301
2003-06-04,2.2554147243499756
2003-06-05,2.3018152713775635
2003-06-06,2.3382725715637207
2003-06-09,2.3747305870056152
2003-06-10,2.278614044189453
2003-06-11,2.286900520324707
2003-06-12,2.311758518218994
2003-06-13,2.4559314250946045
2003-06-16,2.354844570159912
2003-06-17,2.4410176277160645
2003-06-18,2.397930860519409
2003-06-19,2.371415853500366
2003-06-20,2.3647873401641846
2003-06-23,2.358159065246582
2003-06-24,2.371415853500366
2003-06-25,2.384674310684204
2003-06-26,2.409531593322754
2003-06-27,2.6249642372131348
2003-06-30,2.6332502365112305
2003-07-01,2.7243943214416504
2003-07-02,2.735994815826416
2003-07-03,2.641535758972168
2003-07-04,2.6017627716064453
2003-07-07,2.6779940128326416
2003-07-08,2.7492516040802
2003-07-09,2.6929075717926025
2003-07-10,3.088972568511963
2003-07-11,2.9116554260253906
2003-07-14,2.928227663040161
2003-07-15,2.7243943214416504
2003-07-16,2.9862282276153564
2003-07-17,2.737651824951172
2003-07-18,2.8006246089935303
2003-07-21,2.694565534591675
2003-07-22,2.779081344604492
2003-07-23,2.8006246089935303
2003-07-24,2.8420536518096924
2003-07-25,2.9431419372558594
2003-07-28,2.9298837184906006
2003-07-29,2.916626453399658
2003-07-30,3.026000738143921
2003-07-31,3.452167272567749
2003-08-01,3.6324148178100586
2003-08-04,3.6108641624450684
2003-08-05,3.4443299770355225
2003-08-06,3.364001750946045
2003-08-07,3.4854726791381836
2003-08-08,3.4502077102661133
2003-08-11,3.3600823879241943
2003-08-12,3.309142589569092
2003-08-13,3.387511968612671
2003-08-14,3.293469190597534
2003-08-15,3.293469190597534
2003-08-18,3.3600823879241943
2003-08-19,3.371838331222534
2003-08-20,3.454124689102173
2003-08-21,3.5873546600341797
2003-08-22,3.7636847496032715
2003-08-25,3.663764476776123
2003-08-26,3.9243407249450684
2003-08-27,4.112427711486816
2003-08-28,4.3632097244262695
2003-08-29,4.347536087036133
2003-09-01,4.318147659301758
2003-09-02,4.312269687652588
2003-09-03,4.098712921142578
2003-09-04,4.327943801879883
2003-09-05,4.320106029510498
2003-09-08,4.337738990783691
2003-09-09,4.251533508300781
2003-09-10,4.278962135314941
2003-09-11,4.18491792678833
2003-09-12,4.0889177322387695
2003-09-15,3.7519285678863525
2003-09-16,4.075202465057373
2003-09-17,4.3925981521606445
2003-09-18,4.559131622314453
2003-09-19,4.4376606941223145
2003-09-22,4.61203145980835
2003-09-23,4.565010070800781
2003-09-24,4.878489017486572
2003-09-25,4.890244007110596
2003-09-26,5.178249835968018
2003-09-29,4.984286785125732
2003-09-30,4.972531795501709
2003-10-01,4.976449012756348
2003-10-02,4.976449012756348
2003-10-03,4.962734699249268
2003-10-06,4.805995464324951
2003-10-07,4.774647235870361
2003-10-08,4.561091899871826
2003-10-09,4.651216983795166
2003-10-10,5.233109474182129
2003-10-13,5.003878116607666
2003-10-14,4.952938556671143
2003-10-15,5.027388572692871
2003-10-16,4.972531795501709
2003-10-17,4.923549652099609
2003-10-20,4.786403179168701
2003-10-21,4.561091899871826
2003-10-22,4.3534135818481445
2003-10-23,4.445498943328857
2003-10-24,4.739381790161133
2003-10-27,4.561091899871826
2003-10-28,4.472926139831543
2003-10-29,4.715871334075928
2003-10-30,4.713912010192871
2003-10-31,4.868691444396973
2003-11-03,4.974488258361816
2003-11-04,4.984286785125732
2003-11-05,4.884364604949951
2003-11-06,4.980367660522461
2003-11-07,4.819708824157715
2003-11-10,4.764852046966553
2003-11-11,4.770730018615723
2003-11-12,4.790322303771973
2003-11-13,4.725667953491211
2003-11-14,4.7315449714660645
2003-11-17,4.774647235870361
2003-11-18,4.753097057342529
2003-11-19,4.6962785720825195
2003-11-20,4.517989158630371
2003-11-21,4.604194641113281
2003-11-24,4.688442230224609
2003-11-25,4.772689342498779
2003-11-26,4.772689342498779
2003-11-27,4.853017807006836
2003-11-28,4.884364604949951
2003-12-01,5.395723342895508
2003-12-02,5.242905616760254
2003-12-03,5.548545837402344
2003-12-04,5.501522064208984
2003-12-05,5.338906764984131
2003-12-08,5.769939422607422
2003-12-09,5.995248794555664
2003-12-10,5.801285266876221
2003-12-11,5.728793621063232
2003-12-12,5.9893717765808105
2003-12-15,6.181376934051514
2003-12-16,6.150027751922607
2003-12-17,6.138273239135742
2003-12-18,6.101049900054932
2003-12-19,6.167661666870117
2003-12-22,6.2538676261901855
2003-12-23,6.234277248382568
2003-12-24,6.257786750793457
2003-12-25,6.257786750793457
2003-12-26,6.3204827308654785
2003-12-29,6.461545467376709
2003-12-30,6.371423721313477
2003-12-31,6.293051242828369
2004-01-01,6.289135456085205
2004-01-02,6.504648685455322
2004-01-05,6.318522930145264
2004-01-06,6.063822269439697
2004-01-07,5.928634166717529
2004-01-08,6.316563129425049
2004-01-09,6.175500869750977
2004-01-12,5.977616786956787
2004-01-13,6.238193988800049
2004-01-14,6.308726787567139
2004-01-15,6.2421135902404785
2004-01-16,5.932553768157959
2004-01-19,6.034433841705322
2004-01-20,6.001128673553467
2004-01-21,5.370254993438721
2004-01-22,4.956855773925781
2004-01-23,5.636710166931152
2004-01-26,5.636710166931152
2004-01-27,5.6132001876831055
2004-01-28,5.395723342895508
2004-01-29,5.436868667602539
2004-01-30,5.129269599914551
2004-02-02,5.129269599914551
2004-02-03,4.778566837310791
2004-02-04,4.996040344238281
2004-02-05,4.970571517944336
2004-02-06,4.9980010986328125
2004-02-09,5.0489397048950195
2004-02-10,4.999960422515869
2004-02-11,5.009757041931152
2004-02-12,4.988204479217529
2004-02-13,5.186087131500244
2004-02-16,5.505441665649414
2004-02-17,5.409439563751221
2004-02-18,5.423154830932617
2004-02-19,5.072452545166016
2004-02-20,4.921590805053711
2004-02-23,4.853017807006836
2004-02-24,4.954897880554199
2004-02-25,4.886323928833008
2004-02-26,4.864774227142334
2004-02-27,4.9372639656066895
2004-03-01,5.090084552764893
2004-03-02,5.090084552764893
2004-03-03,4.931385517120361
2004-03-04,4.809913158416748
2004-03-05,4.813832759857178
2004-03-08,4.539539813995361
2004-03-09,4.237818717956543
2004-03-10,4.3965163230896
2004-03-11,4.28092098236084
2004-03-12,4.261329174041748
2004-03-15,4.061487197875977
2004-03-16,3.873401165008545
2004-03-17,4.120264530181885
2004-03-18,4.014466285705566
2004-03-19,4.094794750213623
2004-03-22,4.092836856842041
2004-03-23,4.008587837219238
2004-03-24,4.161408424377441
2004-03-25,4.212348937988281
2004-03-26,4.243697643280029
2004-03-29,4.3005146980285645
2004-03-30,4.228022575378418
2004-03-31,4.081079959869385
2004-04-01,4.218226909637451
2004-04-02,4.284839630126953
2004-04-05,4.351454734802246
2004-04-06,4.414149284362793
2004-04-07,4.4905595779418945
2004-04-08,4.557173728942871
2004-04-09,4.557173728942871
2004-04-12,4.741341590881348
2004-04-13,5.031307697296143
2004-04-14,5.031307697296143
2004-04-15,5.229189872741699
2004-04-16,5.278170108795166
2004-04-19,5.188046455383301
2004-04-20,5.238986015319824
2004-04-21,5.315396308898926
2004-04-22,5.246823787689209
2004-04-23,5.227230548858643
2004-04-26,5.227230548858643
2004-04-27,4.825589179992676
2004-04-28,5.403563022613525
2004-04-29,5.611240863800049
2004-04-30,6.134354114532471
2004-05-03,5.938431262969971
2004-05-04,6.118681907653809
2004-05-05,6.782863616943359
2004-05-06,6.890619277954102
2004-05-07,6.575181007385254
2004-05-10,6.60653018951416
2004-05-11,6.132395267486572
2004-05-12,6.101049900054932
2004-05-13,6.3341965675354
2004-05-14,5.718997001647949
2004-05-17,4.952938556671143
2004-05-18,5.530911922454834
2004-05-19,5.738590717315674
2004-05-20,6.234277248382568
2004-05-21,6.267584323883057
2004-05-24,6.637877464294434
2004-05-25,6.459588050842285
2004-05-26,6.394933223724365
2004-05-27,6.3890557289123535
2004-05-28,6.304806709289551
2004-05-31,6.165701389312744
2004-06-01,6.187253475189209
2004-06-02,6.2499494552612305
2004-06-03,6.079498291015625
2004-06-04,5.924718379974365
2004-06-07,5.932553768157959
2004-06-08,6.001128673553467
2004-06-09,6.040311813354492
2004-06-10,6.091251850128174
2004-06-11,5.875736236572266
2004-06-14,5.693528652191162
2004-06-15,5.879654407501221
2004-06-16,5.865940570831299
2004-06-17,5.930595397949219
2004-06-18,5.826755046844482
2004-06-21,5.807163238525391
2004-06-22,5.922757148742676
2004-06-23,5.781692981719971
2004-06-24,5.777775287628174
2004-06-25,5.846346855163574
2004-06-28,6.26170539855957
2004-06-29,6.494854927062988
2004-06-30,6.353790760040283
2004-07-01,6.365543365478516
2004-07-02,6.457629680633545
2004-07-05,6.255827903747559
2004-07-06,6.34595251083374
2004-07-07,6.263666152954102
2004-07-08,6.257786750793457
2004-07-09,6.631998538970947
2004-07-12,6.688819408416748
2004-07-13,6.571263790130615
2004-07-14,6.673145294189453
2004-07-15,6.849473476409912
2004-07-16,7.3392815589904785
2004-07-19,7.554798603057861
2004-07-20,7.676272869110107
2004-07-21,7.6860671043396
2004-07-22,8.259615898132324
2004-07-23,8.357792854309082
2004-07-26,8.276692390441895
2004-07-27,8.268156051635742
2004-07-28,8.562684059143066
2004-07-29,8.357792854309082
2004-07-30,8.349255561828613
2004-08-02,8.12515926361084
2004-08-03,8.00350284576416
2004-08-04,8.082474708557129
2004-08-05,8.33645248413086
2004-08-06,8.17851448059082
2004-08-09,8.135828971862793
2004-08-10,8.091010093688965
2004-08-11,8.118756294250488
2004-08-12,8.073936462402344
2004-08-13,8.00350284576416
2004-08-16,8.058995246887207
2004-08-17,8.044055938720703
2004-08-18,8.21906566619873
2004-08-19,8.325779914855957
2004-08-20,8.221198081970215
2004-08-23,8.383403778076172
2004-08-24,8.53493881225586
2004-08-25,8.362061500549316
2004-08-26,8.362061500549316
2004-08-27,8.261752128601074
2004-08-30,8.48158073425293
2004-08-31,8.515727043151855
2004-09-01,8.483715057373047
2004-09-02,8.927639961242676
2004-09-03,8.92337417602539
2004-09-06,9.211501121520996
2004-09-07,9.384378433227539
2004-09-08,9.322481155395508
2004-09-09,9.209365844726562
2004-09-10,9.209365844726562
2004-09-13,9.260588645935059
2004-09-14,9.388644218444824
2004-09-15,10.028925895690918
2004-09-16,9.845378875732422
2004-09-17,10.261560440063477
2004-09-20,10.065208435058594
2004-09-21,10.037461280822754
2004-09-22,10.033193588256836
2004-09-23,9.87739086151123
2004-09-24,9.858184814453125
2004-09-27,9.911542892456055
2004-09-28,9.770678520202637
2004-09-29,9.704516410827637
2004-09-30,9.843243598937988
2004-10-01,9.847513198852539
2004-10-04,10.15484619140625
2004-10-05,10.07588005065918
2004-10-06,10.026789665222168
2004-10-07,10.10149097442627
2004-10-08,10.086551666259766
2004-10-11,9.768545150756836
2004-10-12,9.691710472106934
2004-10-13,9.691710472106934
2004-10-14,9.964896202087402
2004-10-15,9.809094429016113
2004-10-18,10.152713775634766
2004-10-19,10.156981468200684
2004-10-20,10.282903671264648
2004-10-21,10.361870765686035
2004-10-22,10.361870765686035
2004-10-25,10.242349624633789
2004-10-26,10.338395118713379
2004-10-27,10.364005088806152
2004-10-28,10.370407104492188
2004-10-29,10.36827278137207
2004-11-01,10.272233009338379
2004-11-02,10.359736442565918
2004-11-03,10.494194030761719
2004-11-04,10.361870765686035
2004-11-05,10.396018981933594
2004-11-08,10.344796180725098
2004-11-09,10.353334426879883
2004-11-10,10.449377059936523
2004-11-11,10.359736442565918
2004-11-12,10.464315414428711
2004-11-15,10.464315414428711
2004-11-16,10.492060661315918
2004-11-17,10.974403381347656
2004-11-18,11.454615592956543
2004-11-19,11.625357627868652
2004-11-22,12.508941650390625
2004-11-23,12.395829200744629
2004-11-24,11.883604049682617
2004-11-25,11.811039924621582
2004-11-26,11.811039924621582
2004-11-29,11.98604679107666
2004-11-30,12.050076484680176
2004-12-01,11.789695739746094
2004-12-02,11.823844909667969
2004-12-03,11.488762855529785
2004-12-06,11.20490550994873
2004-12-07,11.245460510253906
2004-12-08,10.995750427246094
2004-12-09,11.34790325164795
2004-12-10,11.405529022216797
2004-12-13,11.435407638549805
2004-12-14,11.518645286560059
2004-12-15,11.744877815246582
2004-12-16,11.580538749694824
2004-12-17,11.659506797790527
2004-12-20,11.802497863769531
2004-12-21,11.907082557678223
2004-12-22,11.977511405944824
2004-12-23,12.432110786437988
2004-12-24,12.59858512878418
2004-12-27,12.596449851989746
2004-12-28,12.67541790008545
2004-12-29,13.539794921875
2004-12-30,13.778834342956543
2004-12-31,13.82151985168457
2005-01-03,13.712676048278809
2005-01-04,13.298622131347656
2005-01-05,13.13001823425293
2005-01-06,12.797069549560547
2005-01-07,12.997692108154297
2005-01-10,13.115076065063477
2005-01-11,12.882442474365234
2005-01-12,12.856831550598145
2005-01-13,13.516315460205078
2005-01-14,13.808710098266602
2005-01-17,13.64437484741211
2005-01-18,14.086170196533203
2005-01-19,14.312402725219727
2005-01-20,13.456558227539062
2005-01-24,13.526988983154297
2005-01-25,13.273012161254883
2005-01-27,13.273012161254883
2005-01-28,13.294355392456055
2005-01-31,13.731881141662598
2005-02-01,13.413875579833984
2005-02-02,13.416008949279785
2005-02-03,13.573943138122559
2005-02-04,13.70413589477539
2005-02-07,13.774566650390625
2005-02-08,13.77243423461914
2005-02-09,13.492842674255371
2005-02-10,13.533392906188965
2005-02-11,13.588887214660645
2005-02-14,13.868473052978516
2005-02-15,14.077627182006836
2005-02-16,13.853534698486328
2005-02-17,13.844999313354492
2005-02-18,13.855664253234863
2005-02-21,13.702000617980957
2005-02-22,13.661450386047363
2005-02-23,13.802313804626465
2005-02-24,13.92396354675293
2005-02-25,13.616628646850586
2005-02-28,13.879144668579102
2005-03-01,13.889817237854004
2005-03-02,14.760599136352539
2005-03-03,14.583452224731445
2005-03-04,14.284651756286621
2005-03-07,14.195014953613281
2005-03-08,14.39990520477295
2005-03-09,14.130992889404297
2005-03-10,14.03281307220459
2005-03-11,13.682790756225586
2005-03-14,13.64437484741211
2005-03-15,13.396799087524414
2005-03-16,13.567540168762207
2005-03-17,13.366917610168457
2005-03-18,13.533392906188965
2005-03-21,13.168436050415039
2005-03-22,12.654075622558594
2005-03-23,12.604986190795898
2005-03-24,12.662612915039062
2005-03-28,12.805607795715332
2005-03-29,12.867504119873047
2005-03-30,13.170568466186523
2005-03-31,13.661450386047363
2005-04-01,13.874873161315918
2005-04-04,14.476739883422852
2005-04-05,14.361485481262207
2005-04-06,14.323073387145996
2005-04-07,14.36362075805664
2005-04-08,14.273985862731934
2005-04-11,14.495945930480957
2005-04-12,14.545040130615234
2005-04-13,14.521556854248047
2005-04-15,13.874873161315918
2005-04-18,13.817251205444336
2005-04-19,13.371188163757324
2005-04-20,13.300758361816406
2005-04-21,13.324237823486328
2005-04-22,13.847127914428711
2005-04-25,13.593153953552246
2005-04-26,13.518453598022461
2005-04-27,13.800172805786133
2005-04-28,13.648643493652344
2005-04-29,13.78310489654541
2005-05-02,13.667852401733398
2005-05-03,13.576077461242676
2005-05-04,13.691329002380371
2005-05-05,13.977320671081543
2005-05-06,14.468199729919434
2005-05-09,14.722180366516113
2005-05-10,14.76486873626709
2005-05-11,14.875847816467285
2005-05-12,14.986830711364746
2005-05-13,15.149033546447754
2005-05-16,15.287755012512207
2005-05-17,15.398743629455566
2005-05-18,15.373133659362793
2005-05-19,15.415820121765137
2005-05-20,15.362458229064941
2005-05-23,15.761570930480957
2005-05-24,15.957928657531738
2005-05-25,16.03902244567871
2005-05-26,15.8682861328125
2005-05-27,15.671931266784668
2005-05-30,15.45210075378418
2005-05-31,15.93444538116455
2005-06-01,16.786014556884766
2005-06-02,16.993038177490234
2005-06-03,16.916210174560547
2005-06-06,16.86712646484375
2005-06-07,16.52777099609375
2005-06-08,16.457345962524414
2005-06-09,16.384777069091797
2005-06-10,15.806389808654785
2005-06-13,15.264284133911133
2005-06-14,15.63991641998291
2005-06-15,15.86187744140625
2005-06-16,15.548145294189453
2005-06-17,15.360323905944824
2005-06-20,15.473443031311035
2005-06-21,15.398743629455566
2005-06-22,15.368865966796875
2005-06-23,15.050853729248047
2005-06-24,15.121289253234863
2005-06-27,15.245071411132812
2005-06-28,15.038046836853027
2005-06-29,15.362458229064941
2005-06-30,15.405150413513184
2005-07-01,15.221599578857422
2005-07-04,15.27281665802002
2005-07-05,15.217330932617188
2005-07-06,15.39660930633545
2005-07-07,15.2685546875
2005-07-08,15.279228210449219
2005-07-11,15.59936809539795
2005-07-12,15.703948020935059
2005-07-13,16.721473693847656
2005-07-14,16.23103904724121
2005-07-15,16.337560653686523
2005-07-18,16.468488693237305
2005-07-19,15.875967979431152
2005-07-20,14.242656707763672
2005-07-21,14.251534461975098
2005-07-22,14.087312698364258
2005-07-25,13.190767288208008
2005-07-26,13.261780738830566
2005-07-27,13.3727388381958
2005-07-28,13.3727388381958
2005-07-29,12.85123348236084
2005-08-01,12.951096534729004
2005-08-02,13.368302345275879
2005-08-03,13.81213665008545
2005-08-04,13.96303939819336
2005-08-05,13.876496315002441
2005-08-08,13.76775074005127
2005-08-09,13.801039695739746
2005-08-10,13.570249557495117
2005-08-11,13.570249557495117
2005-08-12,13.499234199523926
2005-08-16,13.190767288208008
2005-08-17,12.920027732849121
2005-08-18,12.81128978729248
2005-08-19,12.85123348236084
2005-08-22,12.778000831604004
2005-08-23,12.6182222366333
2005-08-24,12.558302879333496
2005-08-25,12.54720687866211
2005-08-26,12.660381317138672
2005-08-29,12.984382629394531
2005-08-30,13.097562789916992
2005-08-31,13.084250450134277
2005-09-01,12.917811393737793
2005-09-02,13.226274490356445
2005-09-05,13.235148429870605
2005-09-06,13.1685791015625
2005-09-08,13.137505531311035
2005-09-09,13.050960540771484
2005-09-12,13.062055587768555
2005-09-13,13.144166946411133
2005-09-14,13.155261993408203
2005-09-15,13.479263305664062
2005-09-16,13.343891143798828
2005-09-19,13.23293399810791
2005-09-20,13.102001190185547
2005-09-21,12.911150932312012
2005-09-22,12.240960121154785
2005-09-23,12.078963279724121
2005-09-26,12.64707088470459
2005-09-27,12.6559476852417
2005-09-28,12.434030532836914
2005-09-29,12.371891975402832
2005-09-30,12.23430347442627
2005-10-03,12.360794067382812
2005-10-04,12.320850372314453
2005-10-05,12.39852237701416
2005-10-06,12.260932922363281
2005-10-07,12.354138374328613
2005-10-10,12.489509582519531
2005-10-11,12.489509582519531
2005-10-13,12.156631469726562
2005-10-14,12.402960777282715
2005-10-17,12.127782821655273
2005-10-18,12.42071533203125
2005-10-19,11.96578311920166
2005-10-20,13.363863945007324
2005-10-21,13.428218841552734
2005-10-24,13.441534042358398
2005-10-25,13.179671287536621
2005-10-26,12.800191879272461
2005-10-27,12.780220985412598
2005-10-28,12.629317283630371
2005-10-31,12.724739074707031
2005-11-02,12.422932624816895
2005-11-04,12.422932624816895
2005-11-07,12.351921081542969
2005-11-08,12.553863525390625
2005-11-09,12.440685272216797
2005-11-10,12.629317283630371
2005-11-11,12.540549278259277
2005-11-14,13.303943634033203
2005-11-16,13.852080345153809
2005-11-17,14.111723899841309
2005-11-18,13.936408042907715
2005-11-21,13.594657897949219
2005-11-22,13.599099159240723
2005-11-23,14.045148849487305
2005-11-24,14.95279598236084
2005-11-25,15.31673812866211
2005-11-28,15.014925956726074
2005-11-29,15.136981964111328
2005-11-30,15.405503273010254
2005-12-01,15.336710929870605
2005-12-02,15.232409477233887
2005-12-05,15.176931381225586
2005-12-06,15.358899116516113
2005-12-07,15.452106475830078
2005-12-08,15.321176528930664
2005-12-09,15.485395431518555
2005-12-12,15.765006065368652
2005-12-13,15.558627128601074
2005-12-14,15.580818176269531
2005-12-15,15.34114933013916
2005-12-16,15.538655281066895
2005-12-19,16.355310440063477
2005-12-20,16.040185928344727
2005-12-21,16.48845672607422
2005-12-22,16.530630111694336
2005-12-23,16.386383056640625
2005-12-26,16.171123504638672
2005-12-27,15.975823402404785
2005-12-28,15.993581771850586
2005-12-29,16.455169677734375
2005-12-30,16.688182830810547
2006-01-02,17.014406204223633
2006-01-03,16.796924591064453
2006-01-04,16.646020889282227
2006-01-05,16.79470443725586
2006-01-06,16.86349868774414
2006-01-09,16.40413475036621
2006-01-10,16.69706153869629
2006-01-12,16.41966438293457
2006-01-13,16.446292877197266
2006-01-16,16.643800735473633
2006-01-17,16.42188262939453
2006-01-18,16.357534408569336
2006-01-19,16.690401077270508
