Date,INFY
1996-06-25,0.80426424741745
1996-06-26,0.8192756772041321
1996-06-27,0.8189291954040527
1996-06-28,0.8163884878158569
1996-07-01,0.8175434470176697
1996-07-02,0.8160422444343567
1996-07-03,0.8115391135215759
1996-07-04,0.8083056211471558
1996-07-05,0.8059962391853333
1996-07-08,0.8010886907577515
1996-07-09,0.8025317192077637
1996-07-10,0.8198527693748474
1996-07-11,0.8154647946357727
1996-07-12,0.8185827732086182
1996-07-15,0.8117696642875671
1996-07-16,0.7987213730812073
1996-07-17,0.7987213730812073
1996-07-18,0.8028208613395691
1996-07-19,0.8062846660614014
1996-07-22,0.8083056211471558
1996-07-23,0.8013200163841248
1996-07-24,0.7909846305847168
1996-07-25,0.8026474714279175
1996-07-26,0.7921392321586609
1996-07-29,0.7869430184364319
1996-07-30,0.7384447455406189
1996-07-31,0.7621167898178101
1996-08-01,0.8082476258277893
1996-08-02,0.7967585325241089
1996-08-05,0.7909270524978638
1996-08-06,0.7943333387374878
1996-08-07,0.782844066619873
1996-08-08,0.7956037521362305
1996-08-09,0.7865967750549316
1996-08-12,0.7756269574165344
1996-08-13,0.7696220874786377
1996-08-14,0.7748184204101562
1996-08-15,0.7748184204101562
1996-08-16,0.7482604384422302
1996-08-19,0.7349808812141418
1996-08-20,0.7344031929969788
1996-08-21,0.7432365417480469
1996-08-22,0.7436410188674927
1996-08-23,0.7592296004295349
1996-08-26,0.7564589381217957
1996-08-27,0.7591145634651184
1996-08-28,0.756342887878418
1996-08-29,0.7668511867523193
1996-08-30,0.7736636996269226
1996-09-02,0.7733755111694336
1996-09-03,0.7656963467597961
1996-09-04,0.7740681171417236
1996-09-05,0.7782829999923706
1996-09-06,0.7967585325241089
1996-09-09,0.7759739756584167
1996-09-10,0.7721624374389648
1996-09-11,0.7655807733535767
1996-09-12,0.7666198015213013
1996-09-13,0.7622319459915161
1996-09-16,0.7621167898178101
1996-09-17,0.7619434595108032
1996-09-18,0.7667357921600342
1996-09-19,0.7736636996269226
1996-09-20,0.773952841758728
1996-09-23,0.7800145745277405
1996-09-24,0.7736636996269226
1996-09-25,0.7761463522911072
1996-09-26,0.7680057883262634
1996-09-27,0.7667357921600342
1996-09-30,0.7615392208099365
1996-10-01,0.7447958588600159
1996-10-02,0.7447958588600159
1996-10-03,0.7502804398536682
1996-10-04,0.7419089078903198
1996-10-07,0.7240689992904663
1996-10-08,0.7297846674919128
1996-10-09,0.7496455311775208
1996-10-10,0.7856151461601257
1996-10-11,0.7898879647254944
1996-10-14,0.7748184204101562
1996-10-15,0.7642527222633362
1996-10-16,0.7721051573753357
1996-10-17,0.771296501159668
1996-10-18,0.7716429829597473
1996-10-21,0.7716429829597473
1996-10-22,0.797913134098053
1996-10-23,0.8071510195732117
1996-10-24,0.7971621155738831
1996-10-25,0.7955459356307983
1996-10-28,0.7953721284866333
1996-10-29,0.7969345450401306
1996-10-30,0.7969345450401306
1996-10-31,0.7868086099624634
1996-11-01,0.7927107214927673
1996-11-04,0.7869249582290649
1996-11-05,0.7869249582290649
1996-11-06,0.7869249582290649
1996-11-07,0.7983235716819763
1996-11-08,0.8031838536262512
1996-11-11,0.7931162118911743
1996-11-12,0.7931162118911743
1996-11-13,0.804283082485199
1996-11-14,0.8079284429550171
1996-11-15,0.8100694417953491
1996-11-18,0.8064243793487549
1996-11-19,0.8114582896232605
1996-11-20,0.8123838901519775
1996-11-21,0.8089125156402588
1996-11-22,0.8094906806945801
1996-11-25,0.8031254410743713
1996-11-26,0.7998860478401184
1996-11-27,0.7990753054618835
1996-11-28,0.8028367161750793
1996-11-29,0.804283082485199
1996-12-02,0.8038781881332397
1996-12-03,0.7938678860664368
1996-12-04,0.7868086099624634
1996-12-05,0.7844946980476379
1996-12-06,0.7984972596168518
1996-12-09,0.7984972596168518
1996-12-10,0.7955461144447327
1996-12-11,0.8152772188186646
1996-12-12,0.8158558011054993
1996-12-13,0.8158558011054993
1996-12-16,0.8200216889381409
1996-12-17,0.8293951749801636
1996-12-18,0.8505726456642151
1996-12-19,0.867931604385376
1996-12-20,0.8829756379127502
1996-12-23,0.8852904438972473
1996-12-24,0.8795042634010315
1996-12-25,0.8795042634010315
1996-12-26,0.8968618512153625
1996-12-27,0.8968618512153625
1996-12-30,0.8968618512153625
1996-12-31,0.8910768032073975
1997-01-01,0.9143372774124146
1997-01-02,0.9227846264839172
1997-01-03,0.9211646914482117
1997-01-06,0.9257937669754028
1997-01-07,0.9277612566947937
1997-01-08,0.9276455640792847
1997-01-09,0.9367300868034363
1997-01-10,0.9501538872718811
1997-01-13,0.9638668894767761
1997-01-14,0.964966356754303
1997-01-15,1.0066850185394287
1997-01-16,0.9387551546096802
1997-01-17,0.9605109691619873
1997-01-20,0.9558825492858887
1997-01-21,0.9347049593925476
1997-01-22,0.9680334329605103
1997-01-23,0.9680334329605103
1997-01-24,0.9469136595726013
1997-01-27,0.9836559891700745
1997-01-28,0.9625943899154663
1997-01-29,0.968611478805542
1997-01-30,0.9583702087402344
1997-01-31,0.9651405215263367
1997-02-03,0.9664128422737122
1997-02-04,0.9694799780845642
1997-02-05,0.9894418716430664
1997-02-06,0.9894418716430664
1997-02-07,0.9975428581237793
1997-02-10,1.0021718740463257
1997-02-11,1.0298874378204346
1997-02-12,1.0415180921554565
1997-02-13,1.0442378520965576
1997-02-14,1.0361368656158447
1997-02-17,1.0426170825958252
1997-02-18,1.0397247076034546
1997-02-19,1.053090214729309
1997-02-20,1.0531481504440308
1997-02-21,1.0658206939697266
1997-02-24,1.0479404926300049
1997-02-25,1.060207486152649
1997-02-26,1.0905272960662842
1997-02-27,1.110374093055725
1997-02-28,1.1873308420181274
1997-03-03,1.3593544960021973
1997-03-04,1.3152639865875244
1997-03-05,1.3256207704544067
1997-03-06,1.2632458209991455
1997-03-07,1.2632458209991455
1997-03-10,1.1804449558258057
1997-03-11,1.1616977453231812
1997-03-12,1.1993658542633057
1997-03-13,1.2093181610107422
1997-03-14,1.2064253091812134
1997-03-17,1.203532338142395
1997-03-18,1.1843222379684448
1997-03-19,1.1859418153762817
1997-03-20,1.1861733198165894
1997-03-21,1.1838586330413818
1997-03-24,1.1838586330413818
1997-03-25,1.2157409191131592
1997-03-26,1.2278337478637695
1997-03-27,1.272445559501648
1997-03-28,1.272445559501648
1997-03-31,1.1833961009979248
1997-04-01,1.1683518886566162
1997-04-02,1.243341326713562
1997-04-03,1.3084357976913452
1997-04-04,1.4000319242477417
1997-04-07,1.400841236114502
1997-04-08,1.400841236114502
1997-04-09,1.4691771268844604
1997-04-10,1.3836567401885986
1997-04-11,1.3770025968551636
1997-04-14,1.3770025968551636
1997-04-15,1.4101574420928955
1997-04-16,1.4101574420928955
1997-04-17,1.4333604574203491
1997-04-18,1.4333604574203491
1997-04-21,1.4765256643295288
1997-04-22,1.5044729709625244
1997-04-23,1.4984546899795532
1997-04-24,1.5021008253097534
1997-04-25,1.5305687189102173
1997-04-28,1.6374971866607666
1997-04-29,1.6294554471969604
1997-04-30,1.6798529624938965
1997-05-01,1.6798529624938965
1997-05-02,1.6611053943634033
1997-05-05,1.6273143291473389
1997-05-06,1.6398704051971436
1997-05-07,1.6534099578857422
1997-05-08,1.6950135231018066
1997-05-09,1.696517825126648
1997-05-12,1.6727937459945679
1997-05-13,1.6815308332443237
1997-05-14,1.6784056425094604
1997-05-15,1.6656771898269653
1997-05-16,1.6641724109649658
1997-05-19,1.6757441759109497
1997-05-20,1.6756871938705444
1997-05-21,1.6682811975479126
1997-05-22,1.6160889863967896
1997-05-23,1.6532268524169922
1997-05-26,1.6670385599136353
1997-05-27,1.702783465385437
1997-05-28,1.671332836151123
1997-05-29,1.675626277923584
1997-05-30,1.7182188034057617
1997-06-02,1.737890601158142
1997-06-03,1.7880849838256836
1997-06-04,1.7895944118499756
1997-06-05,1.785183310508728
1997-06-06,1.8027082681655884
1997-06-09,1.9109317064285278
1997-06-10,2.0447447299957275
1997-06-11,2.0276267528533936
1997-06-12,2.0255372524261475
1997-06-13,1.9990191459655762
1997-06-16,1.8807562589645386
1997-06-17,2.012422800064087
1997-06-18,2.153315305709839
1997-06-19,2.2005510330200195
1997-06-20,2.175598621368408
1997-06-23,2.1436240673065186
1997-06-24,2.0607025623321533
1997-06-25,2.1116509437561035
1997-06-26,2.1499507427215576
1997-06-27,2.108750343322754
1997-06-30,2.154534339904785
1997-07-01,2.2451741695404053
1997-07-02,2.2295644283294678
1997-07-03,2.2866642475128174
1997-07-04,2.325485944747925
1997-07-07,2.4883127212524414
1997-07-08,2.4478096961975098
1997-07-09,2.599902868270874
1997-07-10,2.6404643058776855
1997-07-11,2.802885055541992
1997-07-14,2.898805856704712
1997-07-15,2.7807188034057617
1997-07-16,2.7734062671661377
1997-07-17,2.7992866039276123
1997-07-18,2.7992866039276123
1997-07-21,2.603384256362915
1997-07-22,2.421173572540283
1997-07-23,2.4385836124420166
1997-07-24,2.4122378826141357
1997-07-25,2.340109348297119
1997-07-28,2.322932720184326
1997-07-29,2.3094117641448975
1997-07-30,2.310687780380249
1997-07-31,2.3894901275634766
1997-08-01,2.5567872524261475
1997-08-04,2.726287364959717
1997-08-05,2.6605989933013916
1997-08-06,2.645918369293213
1997-08-07,2.63738751411438
1997-08-08,2.5640406608581543
1997-08-11,2.638838052749634
1997-08-12,2.5757620334625244
1997-08-13,2.5885860919952393
1997-08-14,2.544020175933838
1997-08-15,2.544020175933838
1997-08-18,2.709458589553833
1997-08-19,2.669477701187134
1997-08-20,2.8019559383392334
1997-08-21,2.819714069366455
1997-08-22,2.822962760925293
1997-08-25,2.8855183124542236
1997-08-26,3.0035462379455566
1997-08-27,3.0672621726989746
1997-08-28,2.9818451404571533
1997-08-29,2.950857162475586
1997-09-01,2.968498706817627
1997-09-02,2.9846293926239014
1997-09-03,2.9560792446136475
1997-09-04,2.9659454822540283
1997-09-05,3.03987193107605
1997-09-08,3.252721071243286
1997-09-09,3.4765942096710205
1997-09-10,3.4319119453430176
1997-09-11,3.3043668270111084
1997-09-12,3.3521828651428223
1997-09-15,3.3207294940948486
1997-09-16,3.3616976737976074
1997-09-17,3.304133653640747
1997-09-18,3.108693838119507
1997-09-19,3.2433207035064697
1997-09-22,3.2993757724761963
1997-09-23,3.4145045280456543
1997-09-24,3.5175621509552
1997-09-25,3.6153976917266846
1997-09-26,3.701627254486084
1997-09-29,3.721938133239746
1997-09-30,3.759075403213501
1997-10-01,3.709056854248047
1997-10-02,3.709056854248047
1997-10-03,3.709056854248047
1997-10-06,3.709056854248047
1997-10-07,3.709056854248047
1997-10-08,3.709056854248047
1997-10-09,3.4280824661254883
1997-10-10,3.6509110927581787
1997-10-13,3.6948983669281006
1997-10-14,3.612727642059326
1997-10-15,3.591954469680786
1997-10-16,3.47160267829895
1997-10-17,3.4481594562530518
1997-10-20,3.4566314220428467
1997-10-21,3.417288064956665
1997-10-22,3.325603723526001
1997-10-23,3.252605438232422
1997-10-24,3.22753643989563
1997-10-27,3.195505380630493
1997-10-28,2.9877636432647705
1997-10-29,3.2071101665496826
1997-10-30,3.124129295349121
1997-10-31,3.124129295349121
1997-11-03,3.0896615982055664
1997-11-04,3.129352331161499
1997-11-05,3.0291948318481445
1997-11-06,3.0251331329345703
1997-11-07,3.0397582054138184
1997-11-10,3.0296592712402344
1997-11-11,3.167884588241577
1997-11-12,3.056584119796753
1997-11-13,3.04091739654541
1997-11-14,3.04091739654541
1997-11-17,3.0681910514831543
1997-11-18,3.0222315788269043
1997-11-19,3.169856309890747
1997-11-20,3.3737690448760986
1997-11-21,3.2610769271850586
1997-11-24,3.1975934505462646
1997-11-25,3.347074270248413
1997-11-26,3.3135344982147217
1997-11-27,3.324326753616333
1997-11-28,3.2162792682647705
1997-12-01,3.2932240962982178
1997-12-02,3.271174907684326
1997-12-03,3.272913694381714
1997-12-04,3.2133772373199463
1997-12-05,3.1910951137542725
1997-12-08,3.070279598236084
1997-12-09,3.0251331329345703
1997-12-10,3.031400680541992
1997-12-11,2.833406925201416
1997-12-12,2.569843053817749
1997-12-15,2.6612954139709473
1997-12-16,2.611738681793213
1997-12-17,2.745149612426758
1997-12-18,2.718189239501953
1997-12-19,2.733297824859619
1997-12-22,2.7744364738464355
1997-12-23,2.67635178565979
1997-12-24,2.7401528358459473
1997-12-25,2.7401528358459473
1997-12-26,2.7613039016723633
1997-12-29,2.862175464630127
1997-12-30,2.791170835494995
1997-12-31,2.8844878673553467
1998-01-01,2.8749587535858154
1998-01-02,2.889021396636963
1998-01-05,2.9902403354644775
1998-01-06,2.957933187484741
1998-01-07,3.0000038146972656
1998-01-08,2.875771999359131
1998-01-09,2.7696714401245117
1998-01-12,2.6864640712738037
1998-01-13,2.7051732540130615
1998-01-14,2.7778046131134033
1998-01-15,2.7277190685272217
1998-01-16,2.7263240814208984
1998-01-19,2.6878581047058105
1998-01-20,2.6968066692352295
1998-01-21,2.741081953048706
1998-01-22,2.7094736099243164
1998-01-23,2.6985485553741455
1998-01-26,2.6985485553741455
1998-01-27,2.666590452194214
1998-01-28,2.6095311641693115
1998-01-29,2.5150511264801025
1998-01-30,2.56537127494812
1998-02-02,2.5945403575897217
1998-02-03,2.582221269607544
1998-02-04,2.5814085006713867
1998-02-05,2.6016287803649902
1998-02-06,2.596397876739502
1998-02-09,2.607788324356079
1998-02-10,2.628009080886841
1998-02-11,2.6263811588287354
1998-02-12,2.5961668491363525
1998-02-13,2.628242015838623
1998-02-16,2.628242015838623
1998-02-17,2.76362681388855
1998-02-18,2.75990891456604
1998-02-19,2.7625820636749268
1998-02-20,2.798840045928955
1998-02-23,3.07705020904541
1998-02-24,3.0810017585754395
1998-02-25,3.1880319118499756
1998-02-26,3.1499156951904297
1998-02-27,3.2502050399780273
1998-03-02,3.3693230152130127
1998-03-03,3.2056961059570312
1998-03-04,3.301687717437744
1998-03-05,3.24381422996521
1998-03-06,3.232308864593506
1998-03-09,3.382106065750122
1998-03-10,3.3502650260925293
1998-03-11,3.262058973312378
1998-03-12,3.2736806869506836
1998-03-13,3.2736806869506836
1998-03-16,3.484140396118164
1998-03-17,3.5951225757598877
1998-03-18,3.76444149017334
1998-03-19,3.735039234161377
1998-03-20,3.7633962631225586
1998-03-23,3.797795295715332
1998-03-24,3.7141225337982178
1998-03-25,3.805813789367676
1998-03-26,3.7401552200317383
1998-03-27,3.9473602771759033
1998-03-30,4.036491394042969
1998-03-31,4.300177574157715
1998-04-01,4.499017715454102
1998-04-02,4.500293254852295
1998-04-03,4.501225471496582
1998-04-06,4.663571357727051
1998-04-07,4.7594451904296875
1998-04-08,4.7594451904296875
1998-04-09,5.170834541320801
1998-04-10,4.831499099731445
1998-04-13,4.380712032318115
1998-04-14,4.380712032318115
1998-04-15,4.674030303955078
1998-04-16,4.865198612213135
1998-04-17,5.157702445983887
1998-04-20,5.191288471221924
1998-04-21,5.174439430236816
1998-04-22,5.303896427154541
1998-04-23,5.110288619995117
1998-04-24,5.032077312469482
1998-04-27,4.9511942863464355
1998-04-28,5.010927677154541
1998-04-29,4.962003707885742
1998-04-30,5.055399417877197
1998-05-01,5.055399417877197
1998-05-04,5.245575904846191
1998-05-05,5.310790538787842
1998-05-06,5.287266731262207
1998-05-07,5.287266731262207
1998-05-08,5.359354019165039
1998-05-11,5.4742960929870605
1998-05-12,5.314517498016357
1998-05-13,5.109321117401123
1998-05-14,5.301125526428223
1998-05-15,5.337226867675781
1998-05-18,5.407800197601318
1998-05-19,5.509584426879883
1998-05-20,5.823318004608154
1998-05-21,5.600768566131592
1998-05-22,5.703018665313721
1998-05-25,5.722237586975098
1998-05-26,5.672741413116455
1998-05-27,5.781045913696289
1998-05-28,5.737607479095459
1998-05-29,5.685433864593506
1998-06-01,5.832869529724121
1998-06-02,5.662610054016113
1998-06-03,5.4675445556640625
1998-06-04,5.355046272277832
1998-06-05,4.8981828689575195
1998-06-08,4.489536762237549
1998-06-09,4.9376630783081055
1998-06-10,4.780097007751465
1998-06-11,5.139950752258301
1998-06-12,5.326864719390869
1998-06-15,4.822254180908203
1998-06-16,4.693685054779053
1998-06-17,5.144608974456787
1998-06-18,5.009866714477539
1998-06-19,4.76821756362915
1998-06-22,4.552656650543213
1998-06-23,4.972949028015137
1998-06-24,5.321040153503418
1998-06-25,5.287965297698975
1998-06-26,5.199458122253418
1998-06-29,5.31323766708374
1998-06-30,5.143442153930664
1998-07-01,5.104779243469238
1998-07-02,5.085562705993652
1998-07-03,5.0850982666015625
1998-07-06,5.345494747161865
1998-07-07,5.620915412902832
1998-07-08,5.901695251464844
1998-07-09,5.818543434143066
1998-07-10,5.817147731781006
1998-07-13,5.791991710662842
1998-07-14,5.8385748863220215
1998-07-15,5.923938751220703
1998-07-16,6.1391496658325195
1998-07-17,6.086977481842041
1998-07-20,5.934418678283691
1998-07-21,5.807947635650635
1998-07-22,5.886088848114014
1998-07-23,5.713615894317627
1998-07-24,5.726891994476318
1998-07-27,5.78570556640625
1998-07-28,6.116790771484375
1998-07-29,6.117140769958496
1998-07-30,6.088140487670898
1998-07-31,6.070206165313721
1998-08-03,6.083135604858398
1998-08-04,6.0582146644592285
1998-08-05,6.0562334060668945
1998-08-06,6.073817253112793
1998-08-07,6.378468990325928
1998-08-10,6.405372619628906
1998-08-11,6.371484279632568
1998-08-12,6.081619739532471
1998-08-13,6.0833659172058105
1998-08-14,6.071719646453857
1998-08-17,5.883994102478027
1998-08-18,5.792806148529053
1998-08-19,5.900996685028076
1998-08-20,6.071955680847168
1998-08-21,5.995907783508301
1998-08-24,6.056115627288818
1998-08-25,6.212636470794678
1998-08-26,6.212636470794678
1998-08-27,6.177350044250488
1998-08-28,5.9878716468811035
1998-08-31,5.977158546447754
1998-09-01,5.680659294128418
1998-09-02,5.766721248626709
1998-09-03,5.7352776527404785
1998-09-04,5.686367511749268
1998-09-07,5.766606330871582
1998-09-08,5.742500305175781
1998-09-09,5.717459201812744
1998-09-10,5.625107288360596
1998-09-11,5.399649143218994
1998-09-14,5.464398384094238
1998-09-15,5.428412437438965
1998-09-16,5.4187493324279785
1998-09-17,5.404887676239014
1998-09-18,5.423406600952148
1998-09-21,5.422939777374268
1998-09-22,5.396270751953125
1998-09-23,5.68252420425415
1998-09-24,5.723165512084961
1998-09-25,5.848357677459717
1998-09-28,5.8956403732299805
1998-09-29,5.891331672668457
1998-09-30,5.884456634521484
1998-10-01,5.884456634521484
1998-10-02,5.884456634521484
1998-10-05,5.413740634918213
1998-10-06,5.287266731262207
1998-10-07,5.676000595092773
1998-10-08,5.368671894073486
1998-10-09,5.425621032714844
1998-10-12,5.376591682434082
1998-10-13,5.097792625427246
1998-10-14,5.4713873863220215
1998-10-15,5.439709186553955
1998-10-16,5.385790824890137
1998-10-19,5.333619117736816
1998-10-20,5.2750396728515625
1998-10-21,5.2750396728515625
1998-10-22,5.436799049377441
1998-10-23,5.51692008972168
1998-10-26,5.603797912597656
1998-10-27,5.680424213409424
1998-10-28,5.570722579956055
1998-10-29,5.675767421722412
1998-10-30,5.6815924644470215
1998-11-02,5.694634914398193
1998-11-03,5.707560062408447
1998-11-04,5.707560062408447
1998-11-05,5.700222969055176
1998-11-06,5.639084339141846
1998-11-09,5.604147911071777
1998-11-10,5.660043716430664
1998-11-11,5.637452602386475
1998-11-12,5.5964179039001465
1998-11-13,5.58336067199707
1998-11-16,5.551302909851074
1998-11-17,5.561796188354492
1998-11-18,5.656923770904541
1998-11-19,5.570071697235107
1998-11-20,5.575900077819824
1998-11-23,5.486135959625244
1998-11-24,5.512250900268555
1998-11-25,5.512250900268555
1998-11-26,5.479142189025879
1998-11-27,5.465152740478516
1998-11-30,5.433676719665527
1998-12-01,5.522276878356934
1998-12-02,5.52344274520874
1998-12-03,5.54827356338501
1998-12-04,5.656340599060059
1998-12-07,5.840766906738281
1998-12-08,6.097002983093262
1998-12-09,6.048038959503174
1998-12-10,6.030552864074707
1998-12-11,6.085342884063721
1998-12-14,6.13197660446167
1998-12-15,6.045709609985352
1998-12-16,5.9512834548950195
1998-12-17,5.964104175567627
1998-12-18,6.23456335067749
1998-12-21,6.733398914337158
1998-12-22,6.901386737823486
1998-12-23,6.873409748077393
1998-12-24,6.815118789672852
1998-12-25,6.815118789672852
1998-12-28,6.873409748077393
1998-12-29,6.8197832107543945
1998-12-30,6.9293622970581055
1998-12-31,6.920041084289551
1999-01-01,6.917707920074463
1999-01-04,6.952680587768555
1999-01-05,7.08324670791626
1999-01-06,7.078584671020508
1999-01-07,7.300082683563232
1999-01-08,7.612509250640869
1999-01-11,7.554221153259277
1999-01-12,8.158556938171387
1999-01-13,8.811277389526367
1999-01-14,9.442778587341309
1999-01-15,9.346949577331543
1999-01-18,9.328531265258789
1999-01-19,10.074860572814941
1999-01-20,10.074860572814941
1999-01-21,10.880875587463379
1999-01-22,11.391948699951172
1999-01-25,10.771761894226074
1999-01-26,10.771761894226074
1999-01-27,10.897663116455078
1999-01-28,10.497224807739258
1999-01-29,10.993256568908691
1999-02-01,10.573579788208008
1999-02-02,10.305566787719727
1999-02-03,10.839373588562012
1999-02-04,10.690155029296875
1999-02-05,11.545368194580078
1999-02-08,10.888339042663574
1999-02-09,11.66008186340332
1999-02-10,11.433920860290527
1999-02-11,11.489880561828613
1999-02-12,11.564488410949707
1999-02-15,11.494540214538574
1999-02-16,11.536043167114258
1999-02-17,12.007477760314941
1999-02-18,12.231307029724121
1999-02-19,12.18934154510498
1999-02-22,11.937536239624023
1999-02-23,11.984166145324707
1999-02-24,12.055276870727539
1999-02-25,12.497109413146973
1999-02-26,12.497109413146973
1999-03-01,14.57661247253418
1999-03-02,14.57661247253418
1999-03-03,15.7428560256958
1999-03-04,14.73539924621582
1999-03-05,14.898605346679688
1999-03-08,14.343694686889648
1999-03-09,14.945232391357422
1999-03-10,14.758711814880371
1999-03-11,14.926581382751465
1999-03-12,15.929144859313965
1999-03-15,15.668479919433594
1999-03-16,14.625807762145996
1999-03-17,14.362344741821289
1999-03-18,14.017276763916016
1999-03-19,13.653557777404785
1999-03-22,13.448380470275879
1999-03-23,13.010053634643555
1999-03-24,12.473791122436523
1999-03-25,12.70694637298584
1999-03-26,12.66031551361084
1999-03-29,12.66031551361084
1999-03-30,13.672210693359375
1999-03-31,13.662883758544922
1999-04-01,13.261852264404297
1999-04-02,13.261852264404297
1999-04-05,12.814192771911621
1999-04-06,12.800203323364258
1999-04-07,13.219420433044434
1999-04-08,13.178153038024902
1999-04-09,12.180017471313477
1999-04-12,12.667309761047363
1999-04-13,12.497109413146973
1999-04-14,12.497109413146973
1999-04-15,12.40384292602539
1999-04-16,13.396150588989258
1999-04-19,12.64166259765625
1999-04-20,12.823522567749023
1999-04-21,12.71183967590332
1999-04-22,12.613216400146484
1999-04-23,12.637001991271973
1999-04-26,12.007477760314941
1999-04-27,12.007477760314941
1999-04-28,12.119394302368164
1999-04-29,12.26395320892334
1999-04-30,12.357447624206543
1999-05-03,12.194007873535156
1999-05-04,12.846840858459473
1999-05-05,13.709517478942871
1999-05-06,14.8062744140625
1999-05-07,15.15507698059082
1999-05-10,15.015178680419922
1999-05-11,14.92192268371582
1999-05-12,15.024741172790527
1999-05-13,14.945232391357422
1999-05-14,14.945232391357422
1999-05-17,14.418306350708008
1999-05-18,14.782027244567871
1999-05-19,14.875283241271973
1999-05-20,14.945344924926758
1999-05-21,14.852166175842285
1999-05-24,14.924324035644531
1999-05-25,14.992053985595703
1999-05-26,15.0761137008667
1999-05-27,14.945344924926758
1999-05-28,14.842829704284668
1999-05-31,15.2022123336792
1999-06-01,14.978034973144531
1999-06-02,14.996952056884766
1999-06-03,14.924324035644531
1999-06-04,14.945578575134277
1999-06-07,14.795893669128418
1999-06-08,14.711820602416992
1999-06-09,14.967527389526367
1999-06-10,14.984807014465332
1999-06-11,14.792623519897461
