Date,HFCL
2003-10-01,19.403213500976562
2003-10-02,19.403213500976562
2003-10-03,19.69794464111328
2003-10-06,19.30497169494629
2003-10-07,19.010238647460938
2003-10-08,18.813751220703125
2003-10-09,17.0944766998291
2003-10-10,15.473448753356934
2003-10-13,15.768178939819336
2003-10-14,15.42432689666748
2003-10-15,16.701499938964844
2003-10-16,16.406766891479492
2003-10-17,15.866423606872559
2003-10-20,15.276960372924805
2003-10-21,13.705055236816406
2003-10-22,12.722613334655762
2003-10-23,13.50856876373291
2003-10-24,13.50856876373291
2003-10-27,13.852420806884766
2003-10-28,13.754178047180176
2003-10-29,13.803299903869629
2003-10-30,13.213834762573242
2003-10-31,12.722613334655762
2003-11-03,13.017345428466797
2003-11-04,12.526124954223633
2003-11-05,15.031350135803223
2003-11-06,16.75062370300293
2003-11-07,16.5050106048584
2003-11-10,16.259401321411133
2003-11-11,16.16115951538086
2003-11-12,15.32608413696289
2003-11-13,15.32608413696289
2003-11-14,15.32608413696289
2003-11-17,15.669939041137695
2003-11-18,15.62081527709961
2003-11-19,16.16115951538086
2003-11-20,15.866423606872559
2003-11-21,15.669939041137695
2003-11-24,15.817305564880371
2003-11-25,15.817305564880371
2003-11-26,15.817305564880371
2003-11-27,15.817305564880371
2003-11-28,16.062915802001953
2003-12-01,16.062915802001953
2003-12-02,15.62081527709961
2003-12-03,15.669939041137695
2003-12-04,15.571693420410156
2003-12-05,15.522570610046387
2003-12-08,15.866423606872559
2003-12-09,19.059358596801758
2003-12-10,18.666383743286133
2003-12-11,18.420772552490234
2003-12-12,18.322526931762695
2003-12-15,17.438331604003906
2003-12-16,17.536575317382812
2003-12-17,17.585697174072266
2003-12-18,17.683940887451172
2003-12-19,17.880430221557617
2003-12-22,18.12604331970215
2003-12-23,17.63482093811035
2003-12-24,20.23828887939453
2003-12-25,20.23828887939453
2003-12-26,20.38565444946289
2003-12-29,23.480344772338867
2003-12-30,22.10492706298828
2003-12-31,22.05580711364746
2004-01-01,22.547029495239258
2004-01-02,23.676834106445312
2004-01-05,24.16805648803711
2004-01-06,22.6452693939209
2004-01-07,21.711952209472656
2004-01-08,23.332977294921875
2004-01-09,22.399660110473633
2004-01-12,22.006681442260742
2004-01-13,22.49790382385254
2004-01-14,22.252294540405273
2004-01-15,21.51546287536621
2004-01-16,20.58214569091797
2004-01-19,20.729507446289062
2004-01-20,19.648822784423828
2004-01-21,18.175159454345703
2004-01-22,16.99622917175293
2004-01-23,16.799747467041016
2004-01-26,16.799747467041016
2004-01-27,18.322526931762695
2004-01-28,17.438331604003906
2004-01-29,17.340087890625
2004-01-30,16.701499938964844
2004-02-02,16.701499938964844
2004-02-03,15.42432689666748
2004-02-04,16.259401321411133
2004-02-05,15.817305564880371
2004-02-06,15.915549278259277
2004-02-09,16.5050106048584
2004-02-10,16.652379989624023
2004-02-11,16.30852699279785
2004-02-12,16.062915802001953
2004-02-13,16.210281372070312
2004-02-16,16.30852699279785
2004-02-17,16.259401321411133
2004-02-18,15.96467113494873
2004-02-19,15.375205993652344
2004-02-20,15.473448753356934
2004-02-23,15.473448753356934
2004-02-24,15.375205993652344
2004-02-25,14.933106422424316
2004-02-26,14.294519424438477
2004-02-27,13.852420806884766
2004-03-01,13.606810569763184
2004-03-02,13.606810569763184
2004-03-03,12.820858001708984
2004-03-04,14.785740852355957
2004-03-05,14.098031997680664
2004-03-08,14.785740852355957
2004-03-09,14.441885948181152
2004-03-10,13.950665473937988
2004-03-11,13.754178047180176
2004-03-12,13.557687759399414
2004-03-15,12.869980812072754
2004-03-16,13.557687759399414
2004-03-17,13.213834762573242
2004-03-18,12.820858001708984
2004-03-19,12.771736145019531
2004-03-22,12.378761291503906
2004-03-23,12.378761291503906
2004-03-24,12.034904479980469
2004-03-25,11.936659812927246
2004-03-26,11.789294242858887
2004-03-29,12.084028244018555
2004-03-30,12.034904479980469
2004-03-31,11.9857816696167
2004-04-01,12.427881240844727
2004-04-02,13.262955665588379
2004-04-05,13.410322189331055
2004-04-06,13.017345428466797
2004-04-07,12.624370574951172
2004-04-08,12.771736145019531
2004-04-09,12.771736145019531
2004-04-12,12.526124954223633
2004-04-13,12.673490524291992
2004-04-14,12.673490524291992
2004-04-15,12.32963752746582
2004-04-16,12.32963752746582
2004-04-19,12.034904479980469
2004-04-20,11.9857816696167
2004-04-21,12.034904479980469
2004-04-22,13.017345428466797
2004-04-23,12.47700309753418
2004-04-27,12.034904479980469
2004-04-28,12.034904479980469
2004-04-29,11.9857816696167
2004-04-30,11.9857816696167
2004-05-03,11.592806816101074
2004-05-04,11.691049575805664
2004-05-05,11.641929626464844
2004-05-06,11.789294242858887
2004-05-07,11.691049575805664
2004-05-10,11.494563102722168
2004-05-11,10.855976104736328
2004-05-12,10.806853294372559
2004-05-13,11.592806816101074
2004-05-14,10.855976104736328
2004-05-17,9.136704444885254
2004-05-18,9.775289535522461
2004-05-19,10.02090072631836
2004-05-20,9.824411392211914
2004-05-21,9.677046775817871
2004-05-24,10.070021629333496
2004-05-25,9.775289535522461
2004-05-26,9.677046775817871
2004-05-27,9.627924919128418
2004-05-28,8.841970443725586
2004-05-31,8.694605827331543
2004-06-01,8.64548397064209
2004-06-02,8.743725776672363
2004-06-03,8.54723834991455
2004-06-04,8.59636116027832
2004-06-07,8.64548397064209
2004-06-08,8.59636116027832
2004-06-09,8.399873733520508
2004-06-10,8.154263496398926
2004-06-11,7.957774639129639
2004-06-14,7.515675067901611
2004-06-15,7.564797878265381
2004-06-16,7.368309497833252
2004-06-17,8.399873733520508
2004-06-18,7.957774639129639
2004-06-21,7.564797878265381
2004-06-22,7.319187164306641
2004-06-23,7.171821117401123
2004-06-24,7.220942974090576
2004-06-25,7.171821117401123
2004-06-28,7.368309497833252
2004-06-29,7.515675067901611
2004-06-30,8.2525053024292
2004-07-01,8.399873733520508
2004-07-02,8.203383445739746
2004-07-05,8.105140686035156
2004-07-06,8.006895065307617
2004-07-07,8.105140686035156
2004-07-08,7.9086527824401855
2004-07-09,8.056017875671387
2004-07-12,8.006895065307617
2004-07-13,7.957774639129639
2004-07-14,7.957774639129639
2004-07-15,8.154263496398926
2004-07-16,8.59636116027832
2004-07-19,10.315633773803711
2004-07-20,10.806853294372559
2004-07-21,11.05246353149414
2004-07-22,11.003340721130371
2004-07-23,11.003340721130371
2004-07-26,10.266510963439941
2004-07-27,10.266510963439941
2004-07-28,9.726168632507324
2004-07-29,9.578801155090332
2004-07-30,9.480558395385742
2004-08-02,9.087579727172852
2004-08-03,8.841970443725586
2004-08-04,8.743725776672363
2004-08-05,8.792848587036133
2004-08-06,8.694605827331543
2004-08-09,8.59636116027832
2004-08-10,8.792848587036133
2004-08-11,8.59636116027832
2004-08-12,8.59636116027832
2004-08-13,8.350749969482422
2004-08-16,8.350749969482422
2004-08-17,8.54723834991455
2004-08-18,8.448994636535645
2004-08-19,8.350749969482422
2004-08-20,8.2525053024292
2004-08-23,8.154263496398926
2004-08-24,8.056017875671387
2004-08-25,7.9086527824401855
2004-08-26,8.301629066467285
2004-08-27,8.2525053024292
2004-08-30,8.350749969482422
2004-08-31,8.2525053024292
2004-09-01,8.59636116027832
2004-09-02,8.59636116027832
2004-09-03,8.54723834991455
2004-09-06,8.54723834991455
2004-09-07,8.59636116027832
2004-09-08,8.498114585876465
2004-09-09,8.350749969482422
2004-09-10,8.350749969482422
2004-09-13,8.399873733520508
2004-09-14,8.2525053024292
2004-09-15,8.2525053024292
2004-09-16,8.203383445739746
2004-09-17,8.203383445739746
2004-09-20,8.056017875671387
2004-09-21,8.056017875671387
2004-09-22,8.006895065307617
2004-09-23,8.301629066467285
2004-09-24,8.105140686035156
2004-09-27,8.154263496398926
2004-09-28,8.006895065307617
2004-09-29,7.957774639129639
2004-09-30,7.859529495239258
2004-10-01,7.9086527824401855
2004-10-04,7.859529495239258
2004-10-05,7.810407638549805
2004-10-06,7.761285305023193
2004-10-07,7.663042068481445
2004-10-08,7.663042068481445
2004-10-11,8.301629066467285
2004-10-12,7.9086527824401855
2004-10-14,8.154263496398926
2004-10-15,8.154263496398926
2004-10-18,7.957774639129639
2004-10-19,7.957774639129639
2004-10-20,8.006895065307617
2004-10-21,7.9086527824401855
2004-10-22,7.9086527824401855
2004-10-25,7.761285305023193
2004-10-26,7.810407638549805
2004-10-27,7.761285305023193
2004-10-28,7.761285305023193
2004-10-29,7.761285305023193
2004-11-01,7.613919258117676
2004-11-02,7.761285305023193
2004-11-03,7.761285305023193
2004-11-04,7.761285305023193
2004-11-05,7.663042068481445
2004-11-08,7.564797878265381
2004-11-09,7.515675067901611
2004-11-10,7.613919258117676
2004-11-11,7.613919258117676
2004-11-12,7.71216344833374
2004-11-15,7.71216344833374
2004-11-16,7.663042068481445
2004-11-17,7.810407638549805
2004-11-18,8.59636116027832
2004-11-19,8.59636116027832
2004-11-22,8.792848587036133
2004-11-23,9.038459777832031
2004-11-24,9.038459777832031
2004-11-25,8.694605827331543
2004-11-26,8.694605827331543
2004-11-29,8.891094207763672
2004-11-30,8.498114585876465
2004-12-01,8.301629066467285
2004-12-02,8.301629066467285
2004-12-03,8.154263496398926
2004-12-06,8.154263496398926
2004-12-07,8.154263496398926
2004-12-08,8.2525053024292
2004-12-09,8.399873733520508
2004-12-10,8.2525053024292
2004-12-13,8.2525053024292
2004-12-14,8.399873733520508
2004-12-15,8.54723834991455
2004-12-16,9.431435585021973
2004-12-17,10.413877487182617
2004-12-20,11.494563102722168
2004-12-21,12.378761291503906
2004-12-22,11.543684005737305
2004-12-23,12.722613334655762
2004-12-24,13.999787330627441
2004-12-27,15.42432689666748
2004-12-28,15.42432689666748
2004-12-29,18.568138122558594
2004-12-30,18.519018173217773
2004-12-31,18.076919555664062
2005-01-03,19.89443588256836
2005-01-04,21.90843963623047
2005-01-05,23.725955963134766
2005-01-06,24.70839500427246
2005-01-07,25.003131866455078
2005-01-10,23.62771224975586
2005-01-11,21.31897735595703
2005-01-12,19.20672607421875
2005-01-13,19.550579071044922
2005-01-14,19.255849838256836
2005-01-17,18.813751220703125
2005-01-18,19.69794464111328
2005-01-19,21.564586639404297
2005-01-20,21.662830352783203
2005-01-24,21.662830352783203
2005-01-25,21.269851684570312
2005-01-27,20.876873016357422
2005-01-28,20.77863121032715
2005-01-31,20.189165115356445
2005-02-01,20.33653450012207
2005-02-02,20.975122451782227
2005-02-03,20.729507446289062
2005-02-04,20.680387496948242
2005-02-07,20.680387496948242
2005-02-08,20.680387496948242
2005-02-09,22.79263687133789
2005-02-10,23.578588485717773
2005-02-11,22.989126205444336
2005-02-14,23.431222915649414
2005-02-15,22.890878677368164
2005-02-16,21.613706588745117
2005-02-17,21.613706588745117
2005-02-18,21.36809539794922
2005-02-21,21.613706588745117
2005-02-22,21.466341018676758
2005-02-23,21.31897735595703
2005-02-24,20.975122451782227
2005-02-25,19.992679595947266
2005-02-28,20.04180145263672
2005-03-01,22.94000244140625
2005-03-02,22.6452693939209
2005-03-03,22.399660110473633
2005-03-04,22.05580711364746
2005-03-07,23.03824806213379
2005-03-08,23.529468536376953
2005-03-09,22.399660110473633
2005-03-10,22.399660110473633
2005-03-11,21.90843963623047
2005-03-14,21.073368072509766
2005-03-15,21.269851684570312
2005-03-16,20.04180145263672
2005-03-17,20.04180145263672
2005-03-18,20.533021926879883
2005-03-21,20.287410736083984
2005-03-22,19.45233726501465
2005-03-23,18.273408889770508
2005-03-24,17.143600463867188
2005-03-28,17.389211654663086
2005-03-29,15.522570610046387
2005-03-30,15.719058990478516
2005-03-31,16.89798927307129
2005-04-01,17.929553985595703
2005-04-04,18.764629364013672
2005-04-05,18.273408889770508
2005-04-06,18.519018173217773
2005-04-07,18.22428321838379
2005-04-08,17.782188415527344
2005-04-11,17.782188415527344
2005-04-12,17.733062744140625
2005-04-13,17.63482093811035
2005-04-15,16.5050106048584
2005-04-18,16.062915802001953
2005-04-19,16.701499938964844
2005-04-20,17.0944766998291
2005-04-21,17.04535675048828
2005-04-22,16.554134368896484
2005-04-25,15.669939041137695
2005-04-26,15.375205993652344
2005-04-27,16.062915802001953
2005-04-28,15.719058990478516
2005-04-29,15.276960372924805
2005-05-02,15.227838516235352
2005-05-03,14.883983612060547
2005-05-04,15.031350135803223
2005-05-05,17.04535675048828
2005-05-06,17.340087890625
2005-05-09,17.389211654663086
2005-05-10,17.340087890625
2005-05-11,19.255849838256836
2005-05-12,20.04180145263672
2005-05-13,20.04180145263672
2005-05-16,20.483901977539062
2005-05-17,19.992679595947266
2005-05-18,19.992679595947266
2005-05-19,21.31897735595703
2005-05-20,20.23828887939453
2005-05-23,19.599702835083008
2005-05-24,18.46989631652832
2005-05-25,18.813751220703125
2005-05-26,18.961116790771484
2005-05-27,18.961116790771484
2005-05-30,18.12604331970215
2005-05-31,18.46989631652832
2005-06-01,18.61726188659668
2005-06-02,18.273408889770508
2005-06-03,18.273408889770508
2005-06-06,18.568138122558594
2005-06-07,19.059358596801758
2005-06-08,19.108482360839844
2005-06-09,19.992679595947266
2005-06-10,20.876873016357422
2005-06-14,21.90843963623047
2005-06-15,22.05580711364746
2005-06-16,20.680387496948242
2005-06-17,19.992679595947266
2005-06-20,19.599702835083008
2005-06-21,19.845312118530273
2005-06-22,19.69794464111328
2005-06-23,20.680387496948242
2005-06-24,20.23828887939453
2005-06-27,19.45233726501465
2005-06-28,18.862871170043945
2005-06-29,18.22428321838379
2005-06-30,18.862871170043945
2005-07-01,18.862871170043945
2005-07-04,19.354093551635742
2005-07-05,19.992679595947266
2005-07-06,22.006681442260742
2005-07-07,22.743513107299805
2005-07-08,23.824199676513672
2005-07-11,23.725955963134766
2005-07-12,23.725955963134766
2005-07-13,22.547029495239258
2005-07-14,22.05580711364746
2005-07-15,22.890878677368164
2005-07-18,23.529468536376953
2005-07-19,23.08736801147461
2005-07-20,24.069808959960938
2005-07-21,24.16805648803711
2005-07-22,24.462787628173828
2005-07-25,23.873319625854492
2005-07-26,22.84175682067871
2005-07-27,22.743513107299805
2005-07-28,22.743513107299805
2005-07-29,22.05580711364746
2005-08-01,21.957563400268555
2005-08-02,22.694393157958984
2005-08-03,21.761072158813477
2005-08-04,22.006681442260742
2005-08-05,22.006681442260742
2005-08-08,25.199613571166992
2005-08-09,26.182058334350586
2005-08-10,26.77152442932129
2005-08-11,26.329425811767578
2005-08-12,27.410110473632812
2005-08-16,25.739961624145508
2005-08-17,26.083812713623047
2005-08-18,25.150495529174805
2005-08-19,25.248741149902344
2005-08-22,25.052249908447266
2005-08-23,25.052249908447266
2005-08-24,23.18561363220215
2005-08-25,24.413663864135742
2005-08-26,24.462787628173828
2005-08-29,25.297863006591797
2005-08-30,24.70839500427246
2005-08-31,24.904884338378906
2005-09-01,25.739961624145508
2005-09-02,26.034690856933594
2005-09-05,26.231182098388672
2005-09-06,25.64171600341797
2005-09-08,25.887325286865234
2005-09-09,25.052249908447266
2005-09-12,24.806642532348633
2005-09-13,25.003131866455078
2005-09-14,24.36454200744629
2005-09-15,24.855762481689453
2005-09-16,25.297863006591797
2005-09-19,25.003131866455078
2005-09-20,24.21717643737793
2005-09-21,24.21717643737793
2005-09-22,19.69794464111328
2005-09-23,20.287410736083984
2005-09-26,21.417217254638672
2005-09-27,21.613706588745117
2005-09-28,24.904884338378906
2005-09-29,22.890878677368164
2005-09-30,22.49790382385254
2005-10-03,22.94000244140625
2005-10-04,23.332977294921875
2005-10-05,22.399660110473633
2005-10-06,22.203170776367188
2005-10-07,22.743513107299805
2005-10-10,23.676834106445312
2005-10-11,22.890878677368164
2005-10-13,22.350534439086914
2005-10-14,21.662830352783203
2005-10-17,21.466341018676758
2005-10-18,20.975122451782227
2005-10-19,19.599702835083008
2005-10-20,19.45233726501465
2005-10-21,19.992679595947266
2005-10-24,19.30497169494629
2005-10-25,19.89443588256836
2005-10-26,19.550579071044922
2005-10-27,19.010238647460938
2005-10-28,18.273408889770508
2005-10-31,20.631267547607422
2005-11-02,21.073368072509766
2005-11-04,21.073368072509766
2005-11-07,20.483901977539062
2005-11-08,20.876873016357422
2005-11-09,21.31897735595703
2005-11-10,21.761072158813477
2005-11-11,21.662830352783203
2005-11-14,21.31897735595703
2005-11-16,21.269851684570312
2005-11-17,21.024240493774414
2005-11-18,21.957563400268555
2005-11-21,20.975122451782227
2005-11-22,20.631267547607422
2005-11-23,20.729507446289062
2005-11-24,20.23828887939453
2005-11-25,20.04180145263672
2005-11-28,19.648822784423828
2005-11-29,19.7470703125
2005-11-30,19.255849838256836
2005-12-01,19.354093551635742
2005-12-02,19.157602310180664
2005-12-05,19.108482360839844
2005-12-06,18.813751220703125
2005-12-07,18.519018173217773
2005-12-08,20.38565444946289
2005-12-09,20.680387496948242
2005-12-12,19.943557739257812
2005-12-13,19.599702835083008
2005-12-14,19.599702835083008
2005-12-15,19.45233726501465
2005-12-16,19.157602310180664
2005-12-19,19.157602310180664
2005-12-20,19.108482360839844
2005-12-21,19.010238647460938
2005-12-22,18.9119930267334
2005-12-23,18.519018173217773
2005-12-26,17.978673934936523
2005-12-27,18.715505599975586
2005-12-28,18.568138122558594
2005-12-29,18.568138122558594
2005-12-30,18.764629364013672
2006-01-02,19.255849838256836
2006-01-03,19.45233726501465
2006-01-04,18.9119930267334
2006-01-05,18.813751220703125
2006-01-06,18.813751220703125
2006-01-09,18.9119930267334
2006-01-10,18.666383743286133
2006-01-12,18.568138122558594
2006-01-13,18.46989631652832
2006-01-16,17.929553985595703
2006-01-17,17.929553985595703
2006-01-18,18.715505599975586
2006-01-19,18.715505599975586
2006-01-20,18.715505599975586
2006-01-23,18.862871170043945
2006-01-24,18.862871170043945
2006-01-25,18.46989631652832
2006-01-27,18.61726188659668
2006-01-30,18.666383743286133
2006-01-31,18.175159454345703
2006-02-01,18.666383743286133
2006-02-02,19.108482360839844
2006-02-03,19.50145721435547
2006-02-06,20.58214569091797
2006-02-07,20.680387496948242
2006-02-08,21.466341018676758
2006-02-10,22.596147537231445
2006-02-13,23.922443389892578
2006-02-14,22.743513107299805
2006-02-15,22.006681442260742
2006-02-16,21.90843963623047
2006-02-17,22.49790382385254
2006-02-20,21.417217254638672
2006-02-21,21.417217254638672
2006-02-22,23.480344772338867
2006-02-23,23.382099151611328
2006-02-24,23.922443389892578
2006-02-27,22.84175682067871
2006-02-28,22.49790382385254
2006-03-01,22.350534439086914
2006-03-02,22.154050827026367
2006-03-03,21.761072158813477
2006-03-06,21.269851684570312
2006-03-07,21.564586639404297
2006-03-08,22.203170776367188
2006-03-09,22.547029495239258
2006-03-10,22.694393157958984
2006-03-13,22.30141830444336
2006-03-14,21.761072158813477
2006-03-16,21.957563400268555
2006-03-17,20.876873016357422
2006-03-20,21.122486114501953
2006-03-21,20.38565444946289
2006-03-22,19.943557739257812
2006-03-23,19.943557739257812
2006-03-24,19.79619026184082
2006-03-27,22.84175682067871
2006-03-28,25.543472290039062
2006-03-29,25.543472290039062
2006-03-30,24.413663864135742
2006-03-31,25.199613571166992
