Date,TAKE
2008-05-26,57.86643600463867
2008-05-27,58.016761779785156
2008-05-28,56.74734878540039
2008-05-29,55.628265380859375
2008-05-30,54.68874740600586
2008-06-02,53.866146087646484
2008-06-03,58.44685363769531
2008-06-04,56.24626922607422
2008-06-05,55.728485107421875
2008-06-06,55.03115463256836
2008-06-09,54.960174560546875
2008-06-10,54.30876922607422
2008-06-11,55.03949737548828
2008-06-12,55.08543395996094
2008-06-13,56.8642692565918
2008-06-16,59.820640563964844
2008-06-17,59.386390686035156
2008-06-18,58.5930061340332
2008-06-19,55.84122848510742
2008-06-20,54.099979400634766
2008-06-23,51.970394134521484
2008-06-24,50.8304328918457
2008-06-25,52.0037956237793
2008-06-26,51.941165924072266
2008-06-27,51.35655212402344
2008-06-30,50.108036041259766
2008-07-01,50.108036041259766
2008-07-02,50.14561080932617
2008-07-03,50.103858947753906
2008-07-04,49.93682861328125
2008-07-07,50.108036041259766
2008-07-08,48.84282302856445
2008-07-09,48.45029830932617
2008-07-10,46.82596206665039
2008-07-11,45.87807846069336
2008-07-14,44.871742248535156
2008-07-15,45.84050750732422
2008-07-16,43.12215042114258
2008-07-17,42.1826057434082
2008-07-18,44.445831298828125
2008-07-21,43.6942024230957
2008-07-22,44.124305725097656
2008-07-23,44.86338806152344
2008-07-24,42.717098236083984
2008-07-25,46.3958740234375
2008-07-28,44.696372985839844
2008-07-29,44.86338806152344
2008-07-30,45.01008605957031
2008-07-31,44.42749786376953
2008-08-01,43.878456115722656
2008-08-04,44.42749786376953
2008-08-05,44.38139724731445
2008-08-06,44.20537185668945
2008-08-07,42.461795806884766
2008-08-08,44.85502624511719
2008-08-11,48.5810546875
2008-08-12,44.93464660644531
2008-08-13,44.209564208984375
2008-08-14,43.89521789550781
2008-08-18,44.8256721496582
2008-08-19,44.90111541748047
2008-08-20,46.569244384765625
2008-08-21,49.2307014465332
2008-08-22,49.76718521118164
2008-08-25,51.0958251953125
2008-08-26,50.82758331298828
2008-08-27,48.47627639770508
2008-08-28,51.70774841308594
2008-08-29,52.41189193725586
2008-09-01,51.86701202392578
2008-09-02,53.333961486816406
2008-09-04,51.368255615234375
2008-09-05,50.91141128540039
2008-09-08,51.334720611572266
2008-09-09,51.46885299682617
2008-09-10,52.14783477783203
2008-09-11,49.94741439819336
2008-09-12,49.68336486816406
2008-09-15,44.84663009643555
2008-09-16,45.026859283447266
2008-09-17,44.448463439941406
2008-09-18,42.9605598449707
2008-09-19,47.48714065551758
2008-09-22,45.642974853515625
2008-09-23,45.1400260925293
2008-09-24,46.64888381958008
2008-09-25,45.349578857421875
2008-09-26,42.206119537353516
2008-09-29,37.30234146118164
2008-09-30,40.02667236328125
2008-10-01,40.3200569152832
2008-10-03,36.04496383666992
2008-10-06,33.152976989746094
2008-10-07,32.73383712768555
2008-10-08,30.638216018676758
2008-10-10,27.788145065307617
2008-10-13,29.674230575561523
2008-10-14,29.84187126159668
2008-10-15,29.08744239807129
2008-10-16,26.614587783813477
2008-10-17,25.734426498413086
2008-10-20,25.063819885253906
2008-10-21,24.89617156982422
2008-10-22,24.644691467285156
2008-10-23,23.093921661376953
2008-10-24,18.525432586669922
2008-10-27,15.968756675720215
2008-10-29,20.872543334960938
2008-10-31,23.38730812072754
2008-11-03,23.59687614440918
2008-11-04,25.943988800048828
2008-11-05,24.183652877807617
2008-11-06,24.309391021728516
2008-11-07,24.309391021728516
2008-11-10,24.309391021728516
2008-11-11,22.004186630249023
2008-11-12,21.459321975708008
2008-11-14,21.543142318725586
2008-11-17,19.908546447753906
2008-11-18,19.866640090942383
2008-11-19,18.02248191833496
2008-11-20,16.76509666442871
2008-11-21,15.633450508117676
2008-11-24,15.465802192687988
2008-11-25,15.088583946228027
2008-11-26,14.627546310424805
2008-11-27,14.627546310424805
2008-11-28,14.962849617004395
2008-12-01,14.459898948669434
2008-12-02,14.124593734741211
2008-12-03,14.417983055114746
2008-12-04,15.088583946228027
2008-12-05,15.843013763427734
2008-12-08,16.63935661315918
2008-12-10,17.47761344909668
2008-12-11,18.35778045654297
2008-12-12,19.279857635498047
2008-12-15,20.118112564086914
2008-12-16,20.495330810546875
2008-12-17,20.2857723236084
2008-12-18,20.537242889404297
2008-12-19,20.914459228515625
2008-12-22,20.9982852935791
2008-12-23,20.118112564086914
2008-12-24,19.74090003967285
2008-12-26,19.321775436401367
2008-12-29,19.279857635498047
2008-12-30,19.950462341308594
2008-12-31,20.076202392578125
2009-01-02,20.118112564086914
2009-01-05,20.579153060913086
2009-01-06,19.950462341308594
2009-01-07,19.657072067260742
2009-01-09,18.525432586669922
2009-01-12,18.106300354003906
2009-01-13,17.645267486572266
2009-01-14,17.60335350036621
2009-01-15,16.97466468811035
2009-01-16,17.016569137573242
2009-01-19,16.97466468811035
2009-01-20,16.63935661315918
2009-01-21,16.13640594482422
2009-01-22,16.178319931030273
2009-01-23,16.220233917236328
2009-01-27,15.843013763427734
2009-01-28,15.717275619506836
2009-01-29,15.088583946228027
2009-01-30,15.591538429260254
2009-02-02,14.75328540802002
2009-02-03,14.837115287780762
2009-02-04,14.669459342956543
2009-02-05,14.543721199035645
2009-02-06,14.75328540802002
2009-02-09,14.837115287780762
2009-02-10,15.046674728393555
2009-02-11,14.250334739685059
2009-02-12,15.423891067504883
2009-02-13,16.97466468811035
2009-02-16,16.13640594482422
2009-02-17,14.669459342956543
2009-02-18,15.340062141418457
2009-02-19,15.423891067504883
2009-02-20,14.92093563079834
2009-02-24,14.627546310424805
2009-02-25,14.669459342956543
2009-02-26,14.33415699005127
2009-02-27,14.669459342956543
2009-03-02,14.208419799804688
2009-03-03,13.53781509399414
2009-03-04,12.741475105285645
2009-03-05,12.909125328063965
2009-03-06,12.573822021484375
2009-03-09,12.3642578125
2009-03-12,12.44808578491211
2009-03-13,12.867213249206543
2009-03-16,14.208419799804688
2009-03-17,13.956944465637207
2009-03-18,14.417983055114746
2009-03-19,14.879024505615234
2009-03-20,14.292244911193848
2009-03-23,15.17241382598877
2009-03-24,15.088583946228027
2009-03-25,15.423891067504883
2009-03-26,15.298151016235352
2009-03-27,15.381976127624512
2009-03-30,14.879024505615234
2009-03-31,15.381976127624512
2009-04-01,15.968756675720215
2009-04-02,17.016569137573242
2009-04-06,18.56734275817871
2009-04-08,20.746809005737305
2009-04-09,22.213748931884766
2009-04-13,23.59687614440918
2009-04-15,22.96817970275879
2009-04-16,24.26747703552246
2009-04-17,25.776338577270508
2009-04-20,25.48295021057129
2009-04-21,25.608684539794922
2009-04-22,25.189556121826172
2009-04-23,23.890262603759766
2009-04-24,23.17774772644043
2009-04-27,22.004186630249023
2009-04-28,21.752710342407227
2009-04-29,21.752710342407227
2009-04-30,21.41740608215332
2009-05-04,22.71670150756836
2009-05-05,22.46522331237793
2009-05-06,21.626970291137695
2009-05-07,22.590965270996094
2009-05-08,20.788715362548828
2009-05-11,20.076202392578125
2009-05-12,18.35778045654297
2009-05-13,22.046100616455078
2009-05-14,26.488853454589844
2009-05-15,25.27338218688965
2009-05-18,29.338918685913086
2009-05-19,26.027816772460938
2009-05-20,28.123445510864258
2009-05-21,28.039621353149414
2009-05-22,30.805862426757812
2009-05-25,30.88968849182129
2009-05-26,30.051433563232422
2009-05-27,30.722042083740234
2009-05-28,29.799962997436523
2009-05-29,29.716129302978516
2009-06-01,31.979415893554688
2009-06-02,31.979415893554688
2009-06-03,32.608116149902344
2009-06-04,35.542015075683594
2009-06-05,33.40444564819336
2009-06-08,32.7757682800293
2009-06-09,33.11106491088867
2009-06-10,33.11106491088867
2009-06-11,32.31471633911133
2009-06-12,30.847782135009766
2009-06-15,30.722042083740234
2009-06-16,33.27871322631836
2009-06-17,30.973514556884766
2009-06-18,28.291093826293945
2009-06-19,28.123445510864258
2009-06-22,28.458755493164062
2009-06-23,27.955799102783203
2009-06-24,30.219085693359375
2009-06-25,29.548480987548828
2009-06-26,29.75804901123047
2009-06-29,30.261003494262695
2009-06-30,28.500669479370117
2009-07-01,28.039621353149414
2009-07-02,28.75214385986328
2009-07-03,28.835966110229492
2009-07-06,27.033720016479492
2009-07-07,27.913888931274414
2009-07-08,25.902074813842773
2009-07-09,25.23147201538086
2009-07-10,26.321203231811523
2009-07-13,23.932178497314453
2009-07-14,25.02191162109375
2009-07-15,26.405029296875
2009-07-16,27.07563018798828
2009-07-17,27.32710075378418
2009-07-20,30.135263442993164
2009-07-21,29.129350662231445
2009-07-22,28.458755493164062
2009-07-23,29.0455265045166
2009-07-24,29.46465492248535
2009-07-27,29.63230323791504
2009-07-28,31.26690101623535
2009-07-29,30.261003494262695
2009-07-30,29.883790969848633
2009-07-31,30.219085693359375
2009-08-03,30.55438995361328
2009-08-04,29.590389251708984
2009-08-05,29.883790969848633
2009-08-06,30.805862426757812
2009-08-07,30.512479782104492
2009-08-10,29.63230323791504
2009-08-11,29.213180541992188
2009-08-12,28.500669479370117
2009-08-13,29.296998977661133
2009-08-14,30.680124282836914
2009-08-17,30.386735916137695
2009-08-18,29.965282440185547
2009-08-19,34.643394470214844
2009-08-20,33.16832733154297
2009-08-21,33.674072265625
2009-08-24,33.80050277709961
2009-08-25,36.076358795166016
2009-08-26,35.48631286621094
2009-08-27,34.60125732421875
2009-08-28,34.432674407958984
2009-08-31,34.68556213378906
2009-09-01,31.777536392211914
2009-09-02,30.471027374267578
2009-09-03,30.68175506591797
2009-09-04,35.823482513427734
2009-09-07,35.19129943847656
2009-09-08,33.926937103271484
2009-09-09,33.969085693359375
2009-09-10,33.04188919067383
2009-09-11,32.07254409790039
2009-09-14,32.40970993041992
2009-09-15,34.26410675048828
2009-09-16,35.35988235473633
2009-09-17,34.81199264526367
2009-09-18,34.39053726196289
2009-09-22,34.516971588134766
2009-09-23,33.71620559692383
2009-09-24,33.126182556152344
2009-09-25,33.54763412475586
2009-09-29,33.80050277709961
2009-09-30,33.71620559692383
2009-10-01,33.463340759277344
2009-10-05,32.91545104980469
2009-10-06,32.19898223876953
2009-10-07,32.57828903198242
2009-10-08,32.156837463378906
2009-10-09,31.313936233520508
2009-10-12,31.735393524169922
2009-10-13,31.524658203125
2009-10-14,31.6932373046875
2009-10-15,31.651092529296875
2009-10-16,31.398225784301758
2009-10-20,31.398225784301758
2009-10-21,31.608951568603516
2009-10-22,31.061063766479492
2009-10-23,31.313936233520508
2009-10-26,30.80818748474121
2009-10-27,27.900163650512695
2009-10-28,27.225839614868164
2009-10-29,26.340791702270508
2009-10-30,27.015111923217773
2009-11-03,25.076433181762695
2009-11-04,25.41359519958496
2009-11-05,25.540027618408203
2009-11-06,26.88867950439453
2009-11-09,26.130062103271484
2009-11-10,26.045774459838867
2009-11-11,26.340791702270508
2009-11-12,25.455745697021484
2009-11-13,25.371456146240234
2009-11-16,25.245019912719727
2009-11-17,30.302452087402344
2009-11-18,29.164522171020508
2009-11-19,27.394424438476562
2009-11-20,28.06874656677246
2009-11-23,28.237329483032227
2009-11-24,26.88867950439453
2009-11-25,26.72010040283203
2009-11-26,26.003631591796875
2009-11-27,24.781417846679688
2009-11-30,24.992143630981445
2009-12-01,24.949996948242188
2009-12-02,25.20286750793457
2009-12-03,26.21435546875
2009-12-04,26.17221450805664
2009-12-07,25.91934585571289
2009-12-08,26.17221450805664
2009-12-09,26.50937271118164
2009-12-10,28.110889434814453
2009-12-11,27.900163650512695
2009-12-14,27.099407196044922
2009-12-15,26.677947998046875
2009-12-16,26.59366226196289
2009-12-17,26.551513671875
2009-12-18,26.425086975097656
2009-12-21,26.50937271118164
2009-12-22,26.677947998046875
2009-12-23,26.88867950439453
2009-12-24,27.14154624938965
2009-12-29,27.267980575561523
2009-12-30,27.94231414794922
2009-12-31,27.94231414794922
2010-01-04,28.279476165771484
2010-01-05,28.405912399291992
2010-01-06,28.82736587524414
2010-01-07,29.628124237060547
2010-01-08,28.95379638671875
2010-01-11,29.501691818237305
2010-01-12,30.850332260131836
2010-01-13,31.90397071838379
2010-01-14,31.440366744995117
2010-01-15,30.176013946533203
2010-01-18,30.555320739746094
2010-01-19,29.712411880493164
2010-01-20,29.543834686279297
2010-01-21,28.743074417114258
2010-01-22,28.321611404418945
2010-01-25,27.436569213867188
2010-01-27,26.762243270874023
2010-01-28,25.41359519958496
2010-01-29,25.91934585571289
2010-02-01,26.551513671875
2010-02-02,26.63580894470215
2010-02-03,26.846534729003906
2010-02-04,26.17221450805664
2010-02-05,25.41359519958496
2010-02-08,25.371456146240234
2010-02-09,25.455745697021484
2010-02-10,25.750755310058594
2010-02-11,25.792905807495117
2010-02-15,25.666473388671875
2010-02-16,25.58218002319336
2010-02-17,25.28715705871582
2010-02-18,24.739267349243164
2010-02-19,23.98065948486328
2010-02-22,23.432769775390625
2010-02-23,22.842737197875977
2010-02-24,22.29484748840332
2010-02-25,22.674152374267578
2010-02-26,22.589862823486328
2010-03-02,22.969175338745117
2010-03-03,23.137754440307617
2010-03-04,22.969175338745117
2010-03-05,22.126264572143555
2010-03-08,22.126264572143555
2010-03-09,22.084115982055664
2010-03-10,21.536231994628906
2010-03-11,23.601350784301758
2010-03-12,21.156925201416016
2010-03-15,19.97686004638672
2010-03-16,20.819766998291016
2010-03-17,20.482595443725586
2010-03-18,20.86190414428711
2010-03-19,20.651182174682617
2010-03-22,20.103296279907227
2010-03-23,20.35616683959961
2010-03-25,19.97686004638672
2010-03-26,19.934709548950195
2010-03-29,19.218244552612305
2010-03-30,19.934709548950195
2010-03-31,20.398311614990234
2010-04-01,20.988344192504883
2010-04-05,22.04197883605957
2010-04-06,22.084115982055664
2010-04-07,21.789108276367188
2010-04-08,21.451942443847656
2010-04-09,21.283361434936523
2010-04-12,21.030488967895508
2010-04-13,23.2220401763916
2010-04-15,22.92702293395996
2010-04-16,23.011314392089844
2010-04-19,21.578372955322266
2010-04-20,22.21055793762207
2010-04-21,21.87339210510254
2010-04-22,21.87339210510254
2010-04-23,21.49408721923828
2010-04-26,22.632007598876953
2010-04-27,22.71630096435547
2010-04-28,21.99982452392578
2010-04-29,22.29484748840332
2010-04-30,22.674152374267578
2010-05-03,22.25269889831543
2010-05-04,21.66266441345215
2010-05-05,21.24121856689453
2010-05-06,20.988344192504883
2010-05-07,19.934709548950195
2010-05-10,20.398311614990234
2010-05-11,20.061141967773438
2010-05-12,20.061141967773438
2010-05-13,20.22972869873047
2010-05-14,19.97686004638672
2010-05-17,20.103296279907227
2010-05-18,20.103296279907227
2010-05-19,24.14923858642578
2010-05-20,22.21055793762207
2010-05-21,23.85422134399414
2010-05-24,22.379135131835938
2010-05-25,22.168407440185547
2010-05-26,22.547710418701172
2010-05-27,22.632007598876953
2010-05-28,22.88488006591797
2010-05-31,22.336986541748047
2010-06-01,22.25269889831543
2010-06-02,23.601350784301758
2010-06-03,23.5592041015625
2010-06-04,23.2220401763916
2010-06-07,23.93851089477539
2010-06-08,23.601350784301758
2010-06-09,23.76993179321289
2010-06-10,24.275671005249023
2010-06-11,23.5592041015625
2010-06-14,23.30633544921875
2010-06-15,23.812074661254883
2010-06-16,23.601350784301758
2010-06-17,23.5592041015625
2010-06-18,23.517061233520508
2010-06-21,23.348478317260742
2010-06-22,24.612834930419922
2010-06-23,26.72010040283203
2010-06-24,25.41359519958496
2010-06-25,25.32930564880371
2010-06-28,24.823564529418945
2010-06-29,24.823564529418945
2010-06-30,25.58218002319336
2010-07-01,26.130062103271484
2010-07-02,25.540027618408203
2010-07-05,25.62432098388672
2010-07-06,25.708608627319336
2010-07-07,25.497886657714844
2010-07-08,25.540027618408203
2010-07-09,25.708608627319336
2010-07-12,26.17221450805664
2010-07-13,27.015111923217773
2010-07-14,26.340791702270508
2010-07-15,26.08792495727539
2010-07-16,26.63580894470215
2010-07-19,26.762243270874023
2010-07-20,26.3829345703125
2010-07-21,26.08792495727539
2010-07-22,25.540027618408203
2010-07-23,25.32930564880371
2010-07-26,25.540027618408203
2010-07-27,25.877195358276367
2010-07-28,25.455745697021484
2010-07-29,25.371456146240234
2010-07-30,26.762243270874023
2010-08-02,28.616636276245117
2010-08-03,31.187498092651367
2010-08-04,33.21046829223633
2010-08-05,33.63192367553711
2010-08-06,33.04188919067383
2010-08-09,35.06485366821289
2010-08-10,35.233436584472656
2010-08-11,33.08403396606445
2010-08-12,33.63192367553711
2010-08-13,34.474830627441406
2010-08-16,35.6548957824707
2010-08-17,35.06485366821289
2010-08-18,33.926937103271484
2010-08-19,34.348392486572266
2010-08-20,34.348392486572266
2010-08-23,33.252620697021484
2010-08-24,32.66258239746094
2010-08-25,31.306934356689453
2010-08-26,30.968021392822266
2010-08-27,30.544382095336914
2010-08-30,31.603485107421875
2010-08-31,30.417295455932617
2010-09-01,30.502016067504883
2010-09-02,30.75620460510254
2010-09-03,30.374921798706055
2010-09-06,30.71384048461914
2010-09-07,30.75620460510254
2010-09-08,31.34930419921875
2010-09-09,31.688207626342773
2010-09-13,31.518762588500977
2010-09-14,30.629117965698242
2010-09-15,30.290205001831055
2010-09-16,30.459653854370117
2010-09-17,31.095115661621094
2010-09-20,29.570016860961914
2010-09-21,30.544382095336914
2010-09-22,30.79856300354004
2010-09-23,31.0103816986084
2010-09-24,30.671470642089844
2010-09-27,30.417295455932617
2010-09-28,29.9936580657959
2010-09-29,30.290205001831055
2010-09-30,30.417295455932617
2010-10-01,30.290205001831055
2010-10-04,30.459653854370117
2010-10-05,30.459653854370117
2010-10-06,30.20547866821289
2010-10-07,30.629117965698242
2010-10-08,30.417295455932617
2010-10-11,30.79856300354004
2010-10-12,31.306934356689453
2010-10-13,31.264577865600586
2010-10-14,31.645843505859375
2010-10-15,30.71384048461914
2010-10-18,30.75620460510254
2010-10-19,30.417295455932617
2010-10-20,30.20547866821289
2010-10-21,30.544382095336914
2010-10-22,30.671470642089844
2010-10-25,30.629117965698242
2010-10-26,29.82419776916504
2010-10-27,29.612380981445312
2010-10-28,29.82419776916504
2010-10-29,29.44292449951172
2010-11-01,29.40056037902832
2010-11-02,30.459653854370117
2010-11-03,29.48528480529785
2010-11-04,29.358198165893555
2010-11-08,29.527645111083984
2010-11-09,29.31583023071289
2010-11-10,29.188743591308594
2010-11-11,28.97692108154297
2010-11-12,28.299100875854492
2010-11-15,28.468551635742188
2010-11-16,27.748363494873047
2010-11-18,27.451818466186523
2010-11-19,26.47745132446289
2010-11-22,26.816356658935547
2010-11-23,26.435083389282227
2010-11-24,26.90108871459961
2010-11-25,25.672534942626953
2010-11-26,24.825254440307617
2010-11-29,23.596702575683594
2010-11-30,25.418352127075195
2010-12-01,26.350357055664062
2010-12-02,26.774003982543945
2010-12-03,25.079439163208008
2010-12-06,25.46071434020996
2010-12-07,25.375991821289062
2010-12-08,23.97797393798828
2010-12-09,20.715957641601562
2010-12-10,21.859779357910156
2010-12-13,22.4528751373291
2010-12-14,22.707056045532227
2010-12-15,22.579965591430664
2010-12-16,24.40161895751953
2010-12-20,24.40161895751953
2010-12-21,24.486343383789062
2010-12-22,24.232162475585938
2010-12-23,24.486343383789062
2010-12-24,24.31689453125
2010-12-27,24.613435745239258
2010-12-28,24.698162078857422
2010-12-29,25.46071434020996
2010-12-30,25.333621978759766
2010-12-31,27.324722290039062
2011-01-03,27.451818466186523
2011-01-04,28.765100479125977
2011-01-05,28.72273826599121
2011-01-06,28.97692108154297
2011-01-07,27.66364097595215
2011-01-10,25.96908187866211
2011-01-11,25.926719665527344
2011-01-12,26.60453987121582
2011-01-13,25.84199333190918
2011-01-14,24.994714736938477
2011-01-17,24.613435745239258
2011-01-18,25.079439163208008
2011-01-19,26.90108871459961
2011-01-20,27.536544799804688
2011-01-21,27.536544799804688
2011-01-24,28.00255012512207
2011-01-25,27.07054328918457
2011-01-27,26.562177658081055
2011-01-28,25.545440673828125
2011-01-31,26.943456649780273
2011-02-01,25.799625396728516
2011-02-02,26.519813537597656
2011-02-03,26.85873031616211
2011-02-04,26.13854217529297
2011-02-07,26.816356658935547
2011-02-08,25.96908187866211
2011-02-09,23.723798751831055
2011-02-10,25.24889373779297
2011-02-11,25.121801376342773
2011-02-14,26.47745132446289
2011-02-15,27.1552734375
2011-02-16,27.536544799804688
2011-02-17,27.324722290039062
2011-02-18,26.562177658081055
2011-02-21,27.790725708007812
2011-02-22,27.66364097595215
2011-02-23,27.1552734375
2011-02-24,27.11290740966797
2011-02-25,25.46071434020996
2011-02-28,26.47745132446289
2011-03-01,27.11290740966797
2011-03-03,27.11290740966797
2011-03-04,27.66364097595215
2011-03-07,27.917821884155273
2011-03-08,27.83308982849121
2011-03-09,28.00255012512207
2011-03-10,28.595638275146484
2011-03-11,29.40056037902832
2011-03-14,29.23110580444336
2011-03-15,29.104013442993164
2011-03-16,29.27347183227539
2011-03-17,29.31583023071289
2011-03-18,28.807462692260742
2011-03-21,28.93455696105957
2011-03-22,28.84982681274414
2011-03-23,29.23110580444336
2011-03-24,28.468551635742188
2011-03-25,28.97692108154297
2011-03-28,29.188743591308594
2011-03-29,29.061647415161133
2011-03-30,30.544382095336914
2011-03-31,29.90892219543457
2011-04-01,30.120750427246094
2011-04-04,30.16312026977539
2011-04-05,31.095115661621094
2011-04-06,30.84093475341797
2011-04-07,32.238948822021484
2011-04-08,32.11185073852539
2011-04-11,32.11185073852539
2011-04-13,32.323673248291016
2011-04-15,31.434030532836914
2011-04-18,31.222209930419922
2011-04-19,31.306934356689453
2011-04-20,32.70493698120117
2011-04-21,33.425132751464844
2011-04-25,33.891136169433594
2011-04-26,33.93349075317383
2011-04-27,34.10295486450195
2011-04-28,33.97585678100586
2011-04-29,32.70493698120117
2011-05-02,32.577850341796875
2011-05-03,32.06948471069336
2011-05-04,33.25567626953125
2011-05-05,32.238948822021484
2011-05-06,31.9423885345459
2011-05-09,32.832035064697266
2011-05-10,33.63694381713867
2011-05-11,33.67931365966797
2011-05-12,32.91675567626953
2011-05-13,34.696041107177734
2011-05-16,33.21331024169922
2011-05-17,33.59458541870117
2011-05-18,33.509857177734375
2011-05-19,33.63694381713867
2011-05-20,35.03496551513672
2011-05-23,34.950233459472656
2011-05-24,34.907867431640625
2011-05-25,34.357139587402344
2011-05-26,34.10295486450195
2011-05-27,36.09406661987305
2011-05-30,36.09406661987305
2011-05-31,36.81424331665039
2011-06-01,35.79751205444336
2011-06-02,34.865501403808594
2011-06-03,35.20442581176758
2011-06-06,34.907867431640625
2011-06-07,34.950233459472656
