Date,CCL
2004-11-26,13.858222961425781
2004-11-29,13.636223793029785
2004-11-30,13.29380989074707
2004-12-01,12.861093521118164
2004-12-02,13.101908683776855
2004-12-03,13.369064331054688
2004-12-06,13.429266929626465
2004-12-07,13.417980194091797
2004-12-08,13.124485969543457
2004-12-09,12.958921432495117
2004-12-10,13.609875679016113
2004-12-13,14.290938377380371
2004-12-14,15.005861282348633
2004-12-15,14.565618515014648
2004-12-16,15.295594215393066
2004-12-17,14.749990463256836
2004-12-20,14.964475631713867
2004-12-21,14.821484565734863
2004-12-22,14.415112495422363
2004-12-23,14.407587051391602
2004-12-24,14.106563568115234
2004-12-27,14.290938377380371
2004-12-28,13.790493965148926
2004-12-29,13.71523666381836
2004-12-30,13.55720043182373
2004-12-31,14.238262176513672
2005-01-03,14.591957092285156
2005-01-04,15.009627342224121
2005-01-05,15.137558937072754
2005-01-06,14.9531831741333
2005-01-07,15.367082595825195
2005-01-10,15.56274700164795
2005-01-11,16.341636657714844
2005-01-12,15.78099250793457
2005-01-13,16.5711612701416
2005-01-14,16.702863693237305
2005-01-17,17.515615463256836
2005-01-18,17.816640853881836
2005-01-19,17.25222396850586
2005-01-20,16.39055633544922
2005-01-24,15.972891807556152
2005-01-25,16.424423217773438
2005-01-27,17.248458862304688
2005-01-28,17.496807098388672
2005-01-31,17.590879440307617
2005-02-01,16.906057357788086
2005-02-02,17.335004806518555
2005-02-03,18.29827308654785
2005-02-04,18.39610481262207
2005-02-07,17.80535316467285
2005-02-08,18.260643005371094
2005-02-09,18.302038192749023
2005-02-10,17.944568634033203
2005-02-11,17.44036293029785
2005-02-14,17.188262939453125
2005-02-15,16.341636657714844
2005-02-16,16.093303680419922
2005-02-17,16.093303680419922
2005-02-18,16.45075225830078
2005-02-21,16.153505325317383
2005-02-22,16.157268524169922
2005-02-23,15.641767501831055
2005-02-24,15.878824234008789
2005-02-25,15.811090469360352
2005-02-28,16.24005126953125
2005-03-01,16.71791648864746
2005-03-02,17.16944694519043
2005-03-03,17.402732849121094
2005-03-04,16.898527145385742
2005-03-07,16.29648780822754
2005-03-08,16.352928161621094
2005-03-09,16.01051902770996
2005-03-10,17.015174865722656
2005-03-11,17.229650497436523
2005-03-14,16.34540367126465
2005-03-15,16.22499656677246
2005-03-16,15.99923324584961
2005-03-17,15.901395797729492
2005-03-18,15.728310585021973
2005-03-21,15.871294021606445
2005-03-22,15.133792877197266
2005-03-23,13.78672981262207
2005-03-24,13.9560546875
2005-03-28,14.170530319213867
2005-03-29,13.414216995239258
2005-03-30,14.016263008117676
2005-03-31,15.160137176513672
2005-04-01,16.420658111572266
2005-04-04,16.906057357788086
2005-04-05,16.63889503479004
2005-04-06,17.45917320251465
2005-04-07,16.589975357055664
2005-04-08,15.987942695617676
2005-04-11,15.446099281311035
2005-04-12,15.44986629486084
2005-04-13,15.303114891052246
2005-04-15,14.588191986083984
2005-04-18,14.23449993133545
2005-04-19,14.633347511291504
2005-04-20,14.178060531616211
2005-04-21,14.622057914733887
2005-04-22,14.975761413574219
2005-04-25,14.817726135253906
2005-04-26,14.336095809936523
2005-04-27,14.464024543762207
2005-04-28,14.448974609375
2005-04-29,13.760390281677246
2005-05-02,13.726522445678711
2005-05-03,13.549671173095703
2005-05-04,13.843169212341309
2005-05-05,14.208159446716309
2005-05-06,13.824358940124512
2005-05-09,14.057650566101074
2005-05-10,13.843169212341309
2005-05-11,13.711475372314453
2005-05-12,14.392529487609863
2005-05-13,15.114982604980469
2005-05-16,14.983290672302246
2005-05-17,14.768810272216797
2005-05-18,14.535520553588867
2005-05-19,14.305991172790527
2005-05-20,14.21944522857666
2005-05-23,14.32480525970459
2005-05-24,14.711139678955078
2005-05-25,14.741438865661621
2005-05-26,14.646750450134277
2005-05-27,14.32480525970459
2005-05-30,13.798320770263672
2005-05-31,14.2225341796875
2005-06-01,13.96497631072998
2005-06-02,13.915743827819824
2005-06-03,13.911948204040527
2005-06-06,14.517975807189941
2005-06-07,14.665689468383789
2005-06-08,14.548274040222168
2005-06-09,14.654328346252441
2005-06-10,14.862648963928223
2005-06-13,15.324736595153809
2005-06-14,15.150504112243652
2005-06-15,15.021723747253418
2005-06-16,14.783103942871094
2005-06-17,14.249051094055176
2005-06-20,14.112695693969727
2005-06-21,14.169511795043945
2005-06-22,13.999068260192871
2005-06-23,14.616448402404785
2005-06-24,14.703563690185547
2005-06-27,14.487669944763184
2005-06-28,14.480098724365234
2005-06-29,14.256629943847656
2005-06-30,14.184661865234375
2005-07-01,14.196022987365723
2005-07-04,14.438432693481445
2005-07-05,14.711139678955078
2005-07-06,14.99142074584961
2005-07-07,14.855072975158691
2005-07-08,15.362614631652832
2005-07-11,15.362614631652832
2005-07-12,15.57093620300293
2005-07-13,15.786828994750977
2005-07-14,16.57465171813965
2005-07-15,16.820844650268555
2005-07-18,16.854936599731445
2005-07-19,17.35869598388672
2005-07-20,17.070831298828125
2005-07-21,18.779054641723633
2005-07-22,20.657716751098633
2005-07-25,21.691736221313477
2005-07-26,21.112234115600586
2005-07-27,21.241010665893555
2005-07-28,21.241010665893555
2005-07-29,22.180343627929688
2005-08-01,21.559171676635742
2005-08-02,22.19548988342285
2005-08-03,23.30526351928711
2005-08-04,24.471858978271484
2005-08-05,25.69525718688965
2005-08-08,26.983055114746094
2005-08-09,28.335227966308594
2005-08-10,29.395776748657227
2005-08-11,29.865432739257812
2005-08-12,29.179866790771484
2005-08-16,30.641897201538086
2005-08-17,29.810029983520508
2005-08-18,28.32181739807129
2005-08-19,27.42506980895996
2005-08-22,28.798805236816406
2005-08-23,27.92495346069336
2005-08-24,28.97052764892578
2005-08-25,30.405309677124023
2005-08-26,29.458961486816406
2005-08-29,29.008686065673828
2005-08-30,29.348297119140625
2005-08-31,29.210922241210938
2005-09-01,30.466358184814453
2005-09-02,31.40889549255371
2005-09-05,30.103857040405273
2005-09-06,29.69936180114746
2005-09-08,30.8555850982666
2005-09-09,30.412933349609375
2005-09-12,30.157276153564453
2005-09-13,31.17613410949707
2005-09-14,30.87848472595215
2005-09-15,30.53887367248535
2005-09-16,31.153230667114258
2005-09-19,30.909015655517578
2005-09-20,30.947166442871094
2005-09-21,31.76378059387207
2005-09-22,30.199249267578125
2005-09-23,29.909244537353516
2005-09-26,30.069507598876953
2005-09-27,31.294418334960938
2005-09-28,30.821250915527344
2005-09-29,31.28679847717285
2005-09-30,30.98915672302246
2005-10-03,32.538414001464844
2005-10-04,32.97724151611328
2005-10-05,33.740421295166016
2005-10-06,32.37050247192383
2005-10-07,32.74066162109375
2005-10-10,32.21787643432617
2005-10-11,32.542236328125
2005-10-13,32.5117073059082
2005-10-14,31.248628616333008
2005-10-17,30.287017822265625
2005-10-18,31.08072280883789
2005-10-19,29.16513442993164
2005-10-20,27.92495346069336
2005-10-21,30.084766387939453
2005-10-24,30.0924072265625
2005-10-25,29.310134887695312
2005-10-26,29.256715774536133
2005-10-27,30.80599021911621
2005-10-28,29.416973114013672
2005-10-31,31.233362197875977
2005-11-02,30.847965240478516
2005-11-04,30.847965240478516
2005-11-07,31.43941879272461
2005-11-08,31.813398361206055
2005-11-09,30.645708084106445
2005-11-10,31.130334854125977
2005-11-11,33.35884094238281
2005-11-14,32.965797424316406
2005-11-16,36.26274490356445
2005-11-17,35.915523529052734
2005-11-18,35.560630798339844
2005-11-21,36.11012268066406
2005-11-22,35.667476654052734
2005-11-23,35.709449768066406
2005-11-24,36.22077941894531
2005-11-25,36.2398681640625
2005-11-28,36.087223052978516
2005-11-29,35.26680374145508
2005-11-30,35.892616271972656
2005-12-01,35.40799331665039
2005-12-02,35.71708297729492
2005-12-05,35.194297790527344
2005-12-06,34.50361251831055
2005-12-07,34.77454376220703
2005-12-08,35.137054443359375
2005-12-09,34.84705352783203
2005-12-12,35.034034729003906
2005-12-13,34.50743103027344
2005-12-14,34.79745101928711
2005-12-15,34.331905364990234
2005-12-16,33.583984375
2005-12-19,33.9235954284668
2005-12-20,34.183082580566406
2005-12-21,34.583744049072266
2005-12-22,34.049530029296875
2005-12-23,33.85490036010742
2005-12-26,32.98869705200195
2005-12-27,33.55726623535156
2005-12-28,33.10316467285156
2005-12-29,34.98442077636719
2005-12-30,35.236270904541016
2006-01-02,34.633365631103516
2006-01-03,35.014949798583984
2006-01-04,34.40058135986328
2006-01-05,34.43873596191406
2006-01-06,35.90406799316406
2006-01-09,36.690147399902344
2006-01-10,37.350303649902344
2006-01-12,39.68946838378906
2006-01-13,40.38396072387695
2006-01-16,39.92224884033203
2006-01-17,39.181941986083984
2006-01-18,38.61337661743164
2006-01-19,39.5253791809082
2006-01-20,38.46455764770508
2006-01-23,38.5294075012207
2006-01-24,38.18981170654297
2006-01-25,37.64794921875
2006-01-27,37.12515640258789
2006-01-30,35.48430633544922
2006-01-31,36.68633270263672
2006-02-01,36.04905700683594
2006-02-02,34.42729568481445
2006-02-03,34.37387466430664
2006-02-06,36.32762908935547
2006-02-07,35.4002799987793
2006-02-08,35.5458984375
2006-02-10,35.23550033569336
2006-02-13,37.55387878417969
2006-02-14,37.201332092285156
2006-02-15,37.086360931396484
2006-02-16,37.580711364746094
2006-02-17,36.377445220947266
2006-02-20,36.04405975341797
2006-02-21,36.047889709472656
2006-02-22,35.44243240356445
2006-02-23,35.15120315551758
2006-02-24,35.296810150146484
2006-02-27,34.442264556884766
2006-02-28,36.04022979736328
2006-03-01,35.68001174926758
2006-03-02,34.7335090637207
2006-03-03,34.57255935668945
2006-03-06,35.18568420410156
2006-03-07,35.18568420410156
2006-03-08,34.3541374206543
2006-03-09,33.95944595336914
2006-03-10,34.373294830322266
2006-03-13,33.921119689941406
2006-03-14,34.66453552246094
2006-03-16,34.016910552978516
2006-03-17,33.944114685058594
2006-03-20,33.64521026611328
2006-03-21,34.06673812866211
2006-03-22,33.997745513916016
2006-03-23,33.81380844116211
2006-03-24,34.0015983581543
2006-03-27,34.81781005859375
2006-03-28,33.53408432006836
2006-03-29,32.86347579956055
2006-03-30,33.21601867675781
2006-03-31,34.016910552978516
2006-04-03,35.23550033569336
2006-04-04,35.42327117919922
2006-04-05,36.50773620605469
2006-04-07,35.9559326171875
2006-04-10,35.76432418823242
2006-04-12,34.58022689819336
2006-04-13,32.67570495605469
2006-04-17,33.572410583496094
2006-04-18,36.450252532958984
2006-04-19,35.35045623779297
2006-04-20,36.78363800048828
2006-04-21,35.473087310791016
2006-04-24,34.96726608276367
2006-04-25,34.49591064453125
2006-04-26,34.20085525512695
2006-04-27,34.21235656738281
2006-04-28,34.020751953125
2006-05-02,37.00589370727539
2006-05-03,35.909942626953125
2006-05-04,36.22417068481445
2006-05-05,34.64152908325195
2006-05-08,34.794822692871094
2006-05-09,36.599708557128906
2006-05-10,37.822120666503906
2006-05-11,37.28947067260742
2006-05-12,37.23581314086914
2006-05-15,38.26280975341797
2006-05-16,37.69028091430664
2006-05-17,37.08702087402344
2006-05-18,35.02365493774414
2006-05-19,33.43672561645508
2006-05-22,35.0428581237793
2006-05-23,35.70759201049805
2006-05-24,35.70375061035156
2006-05-25,35.784446716308594
2006-05-26,35.76138687133789
2006-05-29,35.28108596801758
2006-05-30,35.89971160888672
2006-05-31,34.11683654785156
2006-06-01,32.833465576171875
2006-06-02,32.91416549682617
2006-06-05,32.583709716796875
2006-06-06,30.8623046875
2006-06-07,31.215801239013672
2006-06-08,27.880592346191406
2006-06-09,30.704776763916016
2006-06-12,30.593334197998047
2006-06-13,28.391632080078125
2006-06-14,28.103450775146484
2006-06-15,28.756649017333984
2006-06-16,30.747032165527344
2006-06-19,30.043872833251953
2006-06-20,29.894018173217773
2006-06-21,29.997758865356445
2006-06-22,30.143775939941406
2006-06-23,30.139934539794922
2006-06-26,29.65962791442871
2006-06-27,29.517457962036133
2006-06-28,29.59815216064453
2006-06-29,29.056373596191406
2006-06-30,29.867116928100586
2006-07-03,30.693239212036133
2006-07-04,30.270570755004883
2006-07-05,29.89017105102539
2006-07-06,29.717269897460938
2006-07-07,30.428123474121094
2006-07-10,29.932443618774414
2006-07-11,30.013132095336914
2006-07-12,29.917068481445312
2006-07-13,29.982393264770508
2006-07-14,30.3551025390625
2006-07-17,30.18988037109375
2006-07-18,29.87480926513672
2006-07-19,29.563579559326172
2006-07-20,29.313810348510742
2006-07-21,28.9295711517334
2006-07-24,29.32149887084961
2006-07-25,29.060213088989258
2006-07-26,29.179332733154297
2006-07-27,29.582778930664062
2006-07-28,28.814300537109375
2006-07-31,28.737449645996094
2006-08-01,28.583751678466797
2006-08-02,29.25617218017578
2006-08-03,29.406024932861328
2006-08-04,28.44158172607422
2006-08-07,28.7758731842041
2006-08-08,29.152435302734375
2006-08-09,30.666345596313477
2006-08-10,30.604862213134766
2006-08-11,30.658658981323242
2006-08-14,30.18219757080078
2006-08-16,32.22251892089844
2006-08-17,32.18409729003906
2006-08-18,32.3454704284668
2006-08-21,31.89208221435547
2006-08-22,32.20330810546875
2006-08-23,31.895917892456055
2006-08-24,33.674964904785156
2006-08-25,34.001564025878906
2006-08-28,34.508766174316406
2006-08-29,35.70375061035156
2006-08-30,35.15813064575195
2006-08-31,35.215763092041016
2006-09-01,35.04669189453125
2006-09-04,35.35409164428711
2006-09-05,35.0428581237793
2006-09-06,35.780609130859375
2006-09-07,37.440528869628906
2006-09-08,37.901615142822266
2006-09-11,36.58366394042969
2006-09-12,35.258033752441406
2006-09-13,35.258033752441406
2006-09-14,35.66917419433594
2006-09-15,35.215763092041016
2006-09-18,35.00827407836914
2006-09-19,34.83460998535156
2006-09-20,34.81144332885742
2006-09-21,34.73812484741211
2006-09-22,35.15493392944336
2006-09-25,34.95811080932617
2006-09-26,34.42551803588867
2006-09-27,34.53357696533203
2006-09-28,34.88090515136719
2006-09-29,35.25141143798828
2006-10-03,37.18109893798828
2006-10-04,36.61763381958008
2006-10-05,37.617210388183594
2006-10-06,38.585906982421875
2006-10-09,38.85607147216797
2006-10-10,37.555450439453125
2006-10-11,37.97612762451172
2006-10-12,38.041748046875
2006-10-13,37.87965393066406
2006-10-16,37.28529357910156
2006-10-17,37.04987335205078
2006-10-18,37.28143310546875
2006-10-19,37.04987335205078
2006-10-20,36.90323257446289
2006-10-23,37.431949615478516
2006-10-26,36.79901885986328
2006-10-27,37.6480712890625
2006-10-30,37.204254150390625
2006-10-31,36.061885833740234
2006-11-01,36.19309616088867
2006-11-02,35.965396881103516
2006-11-03,35.892066955566406
2006-11-06,35.29000473022461
2006-11-07,36.285728454589844
2006-11-08,35.753135681152344
2006-11-09,35.81488800048828
2006-11-10,36.50569534301758
2006-11-13,36.39378356933594
2006-11-14,35.548580169677734
2006-11-15,36.77586364746094
2006-11-16,35.63349533081055
2006-11-17,35.428955078125
2006-11-20,35.81488800048828
2006-11-21,35.070030212402344
2006-11-22,35.58332824707031
2006-11-23,34.792152404785156
2006-11-24,35.83804702758789
2006-11-27,36.54815673828125
2006-11-28,35.428955078125
2006-11-29,36.779720306396484
2006-11-30,36.1506462097168
2006-12-01,36.69481658935547
2006-12-04,36.95725631713867
2006-12-05,36.55974197387695
2006-12-06,36.440093994140625
2006-12-07,36.972694396972656
2006-12-08,35.18580627441406
2006-12-11,35.0970344543457
2006-12-12,35.127925872802734
2006-12-13,34.85390853881836
2006-12-14,36.14292526245117
2006-12-15,36.6755256652832
2006-12-18,36.57131576538086
2006-12-19,35.74155807495117
2006-12-20,36.53272247314453
2006-12-21,36.27799987792969
2006-12-22,35.170379638671875
2006-12-26,35.42509078979492
2006-12-27,35.10089874267578
2006-12-28,35.45595932006836
2006-12-29,36.01557922363281
2007-01-02,36.01942825317383
2007-01-03,35.67980194091797
2007-01-04,35.14334487915039
2007-01-05,36.54044723510742
2007-01-08,37.11933517456055
2007-01-09,36.204673767089844
2007-01-10,36.22783279418945
2007-01-11,37.435813903808594
2007-01-12,36.6639518737793
2007-01-15,36.964969635009766
2007-01-16,35.953819274902344
2007-01-17,36.02714920043945
2007-01-18,37.79473876953125
2007-01-19,39.238136291503906
2007-01-22,38.05717086791992
2007-01-23,37.10004806518555
2007-01-24,34.71110916137695
2007-01-25,34.2634162902832
2007-01-29,33.931514739990234
2007-01-31,33.34490203857422
2007-02-01,33.65363693237305
2007-02-02,32.59617614746094
2007-02-05,32.43794250488281
2007-02-06,32.15235137939453
2007-02-07,31.924652099609375
2007-02-08,30.616323471069336
2007-02-09,30.06829261779785
2007-02-12,29.10730743408203
2007-02-13,28.883459091186523
2007-02-14,29.25396728515625
2007-02-15,29.647626876831055
2007-02-19,29.419921875
2007-02-20,29.87918472290039
2007-02-21,29.6514835357666
2007-02-22,29.207658767700195
2007-02-23,27.810562133789062
2007-02-26,29.543415069580078
2007-02-27,30.797710418701172
2007-02-28,29.196077346801758
2007-03-01,29.443073272705078
2007-03-02,28.852598190307617
2007-03-05,27.359025955200195
2007-03-06,26.656612396240234
2007-03-07,26.475221633911133
2007-03-08,26.004383087158203
2007-03-09,27.09271812438965
2007-03-12,26.320858001708984
2007-03-13,26.629600524902344
2007-03-14,26.398042678833008
2007-03-15,26.243663787841797
2007-03-16,26.629600524902344
2007-03-19,26.235950469970703
2007-03-20,26.629600524902344
2007-03-21,26.28226089477539
2007-03-22,25.55670166015625
2007-03-23,25.236373901367188
2007-03-26,24.263816833496094
2007-03-28,24.086280822753906
2007-03-29,24.08241844177246
2007-03-30,24.692195892333984
2007-04-02,22.855146408081055
2007-04-03,22.1450252532959
2007-04-04,22.538679122924805
2007-04-05,23.866296768188477
2007-04-09,24.02838897705078
2007-04-10,25.08585548400879
2007-04-11,25.08585548400879
2007-04-12,25.0086669921875
2007-04-13,24.63817024230957
2007-04-16,24.850433349609375
2007-04-17,26.193496704101562
2007-04-18,26.714508056640625
2007-04-19,25.541261672973633
2007-04-20,25.776681900024414
2007-04-23,25.67247772216797
2007-04-24,25.52196502685547
2007-04-25,26.205078125
2007-04-26,24.877450942993164
2007-04-27,24.248376846313477
2007-04-30,23.939624786376953
2007-05-03,24.286964416503906
2007-05-04,23.99365997314453
2007-05-07,23.92804527282715
2007-05-08,23.974355697631836
2007-05-09,23.198627471923828
2007-05-10,22.403594970703125
2007-05-11,22.770238876342773
2007-05-14,22.994083404541016
2007-05-15,22.272382736206055
2007-05-16,22.56182861328125
2007-05-17,22.07168960571289
2007-05-18,21.604713439941406
2007-05-21,21.824697494506836
2007-05-22,21.485071182250977
2007-05-23,21.40402603149414
2007-05-24,21.303680419921875
2007-05-25,20.601280212402344
2007-05-28,20.64373016357422
2007-05-29,20.57040023803711
2007-05-30,21.92118263244629
2007-05-31,22.260799407958984
2007-06-01,22.260799407958984
2007-06-04,22.25300407409668
2007-06-05,22.11651039123535
2007-06-06,21.839609146118164
2007-06-07,21.749908447265625
2007-06-08,21.613412857055664
2007-06-11,21.683610916137695
2007-06-12,21.21562385559082
2007-06-13,21.254621505737305
2007-06-14,20.989425659179688
2007-06-15,21.028425216674805
2007-06-18,21.02452278137207
2007-06-19,20.61113166809082
2007-06-20,20.977724075317383
2007-06-21,21.051822662353516
2007-06-22,20.872426986694336
2007-06-25,20.919221878051758
2007-06-26,20.591630935668945
2007-06-27,20.478532791137695
2007-06-28,21.47691535949707
2007-06-29,22.350500106811523
2007-07-02,22.09700584411621
2007-07-03,21.50421714782715
2007-07-04,21.14151954650879
2007-07-05,21.18832015991211
2007-07-06,21.58221435546875
2007-07-09,22.43239974975586
2007-07-10,22.089204788208008
2007-07-11,22.389501571655273
2007-07-12,21.648513793945312
2007-07-13,22.6702938079834
2007-07-16,22.498695373535156
2007-07-17,22.10090446472168
2007-07-18,21.51591682434082
2007-07-19,20.657930374145508
2007-07-20,20.111942291259766
2007-07-23,18.80936622619629
2007-07-24,18.668964385986328
2007-07-25,18.55976676940918
2007-07-26,18.23997688293457
2007-07-27,17.440488815307617
2007-07-30,17.073898315429688
2007-07-31,16.31340789794922
2007-08-01,15.677722930908203
2007-08-02,15.884415626525879
2007-08-03,16.375808715820312
2007-08-06,15.900016784667969
2007-08-07,15.662125587463379
2007-08-08,15.525622367858887
2007-08-09,15.763514518737793
2007-08-10,15.978015899658203
2007-08-13,15.989713668823242
2007-08-14,15.724514961242676
2007-08-16,15.822017669677734
2007-08-17,17.00759506225586
2007-08-20,17.791486740112305
2007-08-21,18.08397674560547
2007-08-22,17.869482040405273
2007-08-23,17.584789276123047
2007-08-24,17.732988357543945
2007-08-27,17.67058753967285
2007-08-28,17.67058753967285
2007-08-29,17.709585189819336
2007-08-30,17.608186721801758
2007-08-31,17.39759063720703
2007-09-03,17.549684524536133
2007-09-04,17.45998764038086
2007-09-05,16.980297088623047
2007-09-06,17.159690856933594
2007-09-07,17.120695114135742
2007-09-10,18.512968063354492
2007-09-11,20.665733337402344
2007-09-12,20.817827224731445
2007-09-13,20.646230697631836
2007-09-14,21.656314849853516
2007-09-17,23.181182861328125
2007-09-18,22.911455154418945
2007-09-19,23.07012176513672
2007-09-20,23.70875358581543
2007-09-21,23.24465560913086
2007-09-24,23.08598518371582
2007-09-25,22.252986907958984
2007-09-26,23.40728759765625
2007-09-27,22.713119506835938
2007-09-28,22.538583755493164
2007-10-01,22.28075408935547
2007-10-03,21.49932098388672
2007-10-04,21.114551544189453
2007-10-05,20.22602081298828
2007-10-08,19.043956756591797
2007-10-09,19.26212501525879
2007-10-10,19.246253967285156
2007-10-11,19.41285514831543
2007-10-12,18.881319046020508
2007-10-15,20.11892318725586
2007-10-16,19.26608657836914
2007-10-17,19.670686721801758
2007-10-18,18.536224365234375
2007-10-19,18.076091766357422
2007-10-22,18.26251983642578
2007-10-23,18.881319046020508
2007-10-24,18.22682762145996
2007-10-25,18.214920043945312
2007-10-26,18.17525863647461
2007-10-29,18.901155471801758
2007-10-30,18.147489547729492
2007-10-31,18.429115295410156
2007-11-01,18.048320770263672
2007-11-02,18.012624740600586
2007-11-05,17.980892181396484
2007-11-06,17.929325103759766
2007-11-07,17.27086067199707
2007-11-08,17.318456649780273
2007-11-12,17.937257766723633
2007-11-13,18.476728439331055
2007-11-14,18.42119026184082
2007-11-15,18.500524520874023
2007-11-16,18.809921264648438
2007-11-19,19.991989135742188
2007-11-20,20.229991912841797
2007-11-21,18.726619720458984
2007-11-22,18.881319046020508
2007-11-23,19.016191482543945
2007-11-26,18.841657638549805
2007-11-27,19.166921615600586
2007-11-28,19.19469451904297
2007-11-29,18.920991897583008
2007-11-30,18.722658157348633
2007-12-03,18.992389678955078
2007-12-04,18.722658157348633
2007-12-05,19.23436164855957
2007-12-06,19.158992767333984
2007-12-07,18.631420135498047
2007-12-10,18.87735366821289
2007-12-11,18.742494583129883
2007-12-12,19.036022186279297
2007-12-13,19.039989471435547
2007-12-14,20.023719787597656
2007-12-17,20.321218490600586
2007-12-18,19.718294143676758
2007-12-19,19.829362869262695
2007-12-20,19.039989471435547
2007-12-24,19.329557418823242
2007-12-26,19.258159637451172
2007-12-27,19.80952262878418
2007-12-28,20.475919723510742
2007-12-31,20.69011878967285
2008-01-01,21.28512191772461
2008-01-02,21.110586166381836
2008-01-03,21.669889450073242
2008-01-04,21.419984817504883
2008-01-07,21.150253295898438
2008-01-08,21.61038589477539
2008-01-09,20.91622543334961
2008-01-10,19.64689064025879
2008-01-11,18.964622497558594
2008-01-14,19.028087615966797
2008-01-15,19.15105628967285
2008-01-16,18.837688446044922
2008-01-17,20.166522979736328
2008-01-18,17.84998893737793
2008-01-21,16.314891815185547
2008-01-22,14.72425651550293
2008-01-23,15.231990814208984
2008-01-24,15.910292625427246
2008-01-25,16.96938705444336
2008-01-28,16.473556518554688
2008-01-29,16.77106285095215
2008-01-30,16.3029842376709
2008-01-31,16.16019058227539
2008-02-01,15.74765396118164
2008-02-04,16.31092643737793
2008-02-05,15.993592262268066
2008-02-06,15.707988739013672
2008-02-07,15.545358657836914
2008-02-08,15.501725196838379
2008-02-11,14.597326278686523
2008-02-12,13.85158920288086
2008-02-13,15.057458877563477
2008-02-14,14.60922622680664
2008-02-15,14.859124183654785
2008-02-18,14.740128517150879
2008-02-19,15.220090866088867
2008-02-20,15.06142807006836
2008-02-21,14.863090515136719
2008-02-22,15.13679027557373
