Date,ROUTE
2024-05-24,1389.1390380859375
2024-05-27,1382.03466796875
2024-05-28,1372.4658203125
2024-05-29,1367.4398193359375
2024-05-30,1354.052978515625
2024-05-31,1427.1251220703125
2024-06-03,1411.6600341796875
2024-06-04,1384.8863525390625
2024-06-05,1373.529296875
2024-06-06,1427.173583984375
2024-06-07,1444.8612060546875
2024-06-10,1524.1676025390625
2024-06-11,1504.54638671875
2024-06-12,1497.442138671875
2024-06-13,1484.4901123046875
2024-06-14,1479.560546875
2024-06-18,1505.367919921875
2024-06-19,1495.8956298828125
2024-06-20,1466.415771484375
2024-06-21,1478.642578125
2024-06-24,1691.5272216796875
2024-06-25,1625.5111083984375
2024-06-26,1589.990234375
2024-06-27,1816.69677734375
2024-06-28,1762.4244384765625
2024-07-01,1774.5546875
2024-07-02,1755.9483642578125
2024-07-03,1712.3564453125
2024-07-04,1711.6317138671875
2024-07-05,1706.1705322265625
2024-07-08,1737.0040283203125
2024-07-09,1743.431396484375
2024-07-10,1713.0330810546875
2024-07-11,1710.4688720703125
2024-07-12,1717.6297607421875
2024-07-15,1763.25439453125
2024-07-16,1760.496337890625
2024-07-18,1768.7216796875
2024-07-19,1706.550048828125
2024-07-22,1698.5185546875
2024-07-23,1654.9256591796875
2024-07-24,1710.904296875
2024-07-25,1672.6820068359375
2024-07-26,1589.1739501953125
2024-07-29,1566.1436767578125
2024-07-30,1614.04248046875
2024-07-31,1574.8526611328125
2024-08-01,1575.7236328125
2024-08-02,1553.7578125
2024-08-05,1483.941650390625
2024-08-06,1475.8135986328125
2024-08-07,1452.0576171875
2024-08-08,1572.8204345703125
2024-08-09,1540.9364013671875
2024-08-12,1492.84423828125
2024-08-13,1474.410400390625
2024-08-14,1479.4903564453125
2024-08-16,1482.393310546875
2024-08-19,1483.071044921875
2024-08-20,1489.6507568359375
2024-08-21,1512.439208984375
2024-08-22,1516.9869384765625
2024-08-23,1539.775146484375
2024-08-26,1542.6297607421875
2024-08-27,1530.7760009765625
2024-08-28,1527.873046875
2024-08-29,1531.6953125
2024-08-30,1529.85693359375
2024-09-02,1526.1796875
2024-09-03,1528.79248046875
2024-09-04,1531.2115478515625
2024-09-05,1558.9832763671875
2024-09-06,1546.35546875
2024-09-09,1523.7122802734375
2024-09-10,1574.36865234375
2024-09-11,1585.8836669921875
2024-09-12,1607.0753173828125
2024-09-13,1640.6529541015625
2024-09-16,1626.621826171875
2024-09-17,1619.219482421875
2024-09-18,1584.5291748046875
2024-09-19,1549.9356689453125
2024-09-20,1546.887451171875
2024-09-23,1546.887451171875
2024-09-24,1543.404052734375
2024-09-25,1514.51953125
2024-09-26,1541.323486328125
2024-09-27,1487.763916015625
2024-09-30,1514.56787109375
2024-10-01,1528.2601318359375
2024-10-03,1520.8094482421875
2024-10-04,1501.9884033203125
2024-10-07,1469.6690673828125
2024-10-08,1476.539306640625
2024-10-09,1489.0703125
2024-10-10,1514.8580322265625
2024-10-11,1512.5843505859375
2024-10-14,1509.487548828125
2024-10-15,1507.8428955078125
2024-10-16,1530.58251953125
2024-10-17,1507.89111328125
2024-10-18,1500.7789306640625
2024-10-21,1516.8902587890625
2024-10-22,1483.361083984375
2024-10-23,1473.297607421875
2024-10-24,1454.8155517578125
2024-10-25,1458.9278564453125
2024-10-28,1456.99267578125
2024-10-29,1464.8621826171875
2024-10-30,1480.0662841796875
2024-10-31,1480.0662841796875
2024-11-01,1494.6878662109375
2024-11-04,1460.9273681640625
2024-11-05,1457.2840576171875
2024-11-06,1461.607421875
2024-11-07,1452.3779296875
2024-11-08,1423.1351318359375
2024-11-11,1419.8804931640625
2024-11-12,1412.1083984375
2024-11-13,1383.9827880859375
2024-11-14,1373.7330322265625
2024-11-18,1352.5054931640625
2024-11-19,1374.558837890625
2024-11-21,1349.833740234375
2024-11-22,1369.5555419921875
2024-11-25,1367.7098388671875
2024-11-26,1419.73486328125
2024-11-27,1430.664306640625
2024-11-28,1424.5924072265625
2024-11-29,1399.478515625
2024-12-02,1413.468505859375
2024-12-03,1403.510498046875
2024-12-04,1402.4901123046875
2024-12-05,1425.56396484375
2024-12-06,1411.8653564453125
2024-12-09,1443.5855712890625
2024-12-10,1383.4969482421875
2024-12-11,1403.8017578125
2024-12-12,1397.87548828125
2024-12-13,1387.6744384765625
2024-12-16,1390.7347412109375
2024-12-17,1386.8973388671875
2024-12-18,1387.0430908203125
2024-12-19,1374.31591796875
2024-12-20,1329.383056640625
2024-12-23,1323.116943359375
2024-12-24,1350.853759765625
2024-12-26,1330.063232421875
2024-12-27,1331.374755859375
2024-12-30,1375.3363037109375
2024-12-31,1353.1854248046875
2025-01-01,1362.414794921875
2025-01-02,1365.3294677734375
2025-01-03,1356.5372314453125
2025-01-06,1312.4300537109375
2025-01-07,1334.5322265625
2025-01-08,1318.405029296875
2025-01-09,1319.2308349609375
2025-01-10,1285.5675048828125
2025-01-13,1248.40673828125
2025-01-14,1286.198974609375
2025-01-15,1255.401611328125
2025-01-16,1262.347900390625
2025-01-17,1264.5341796875
2025-01-20,1262.8338623046875
2025-01-21,1260.696533203125
2025-01-22,1214.1119384765625
2025-01-23,1259.5792236328125
2025-01-24,1209.691650390625
2025-01-27,1165.341552734375
2025-01-28,1157.4722900390625
2025-01-29,1168.013427734375
2025-01-30,1156.7921142578125
2025-01-31,1165.85009765625
2025-02-01,1171.5966796875
2025-02-03,1150.461181640625
2025-02-04,1161.80810546875
2025-02-05,1164.04833984375
2025-02-06,1166.5318603515625
2025-02-07,1159.4219970703125
2025-02-10,1145.59130859375
2025-02-11,1102.4927978515625
2025-02-12,1075.951904296875
2025-02-13,1070.4490966796875
2025-02-14,1033.779052734375
2025-02-17,1042.3985595703125
2025-02-18,1003.1472778320312
2025-02-19,1019.3640747070312
2025-02-20,1002.0272827148438
2025-02-21,1012.8871459960938
2025-02-24,996.5243530273438
2025-02-25,988.7811279296875
2025-02-27,974.4150390625
2025-02-28,954.5945434570312
2025-03-03,942.8094482421875
2025-03-04,959.1235961914062
2025-03-05,975.0968017578125
2025-03-06,1007.4814453125
2025-03-07,993.0667114257812
2025-03-10,949.6759033203125
2025-03-11,944.6113891601562
2025-03-12,955.032958984375
2025-03-13,932.095703125
2025-03-17,902.6329956054688
2025-03-18,902.6329956054688
2025-03-19,939.0596923828125
2025-03-20,952.9874877929688
2025-03-21,973.3436279296875
2025-03-24,973.4410400390625
2025-03-25,952.3057250976562
2025-03-26,927.0797729492188
2025-03-27,925.6187744140625
2025-03-28,907.941162109375
2025-04-01,950.7474365234375
2025-04-02,940.3746337890625
2025-04-03,950.3577880859375
2025-04-04,916.4146728515625
2025-04-07,897.2273559570312
2025-04-08,899.4188232421875
2025-04-09,950.0169067382812
2025-04-11,950.0169067382812
2025-04-15,954.8867797851562
2025-04-16,956.2503051757812
2025-04-17,996.1347045898438
2025-04-21,991.0214233398438
2025-04-22,984.0086669921875
2025-04-23,982.9373168945312
2025-04-24,992.2875366210938
2025-04-25,947.289794921875
2025-04-28,952.1109619140625
2025-04-29,946.5592651367188
2025-04-30,926.2032470703125
2025-05-02,945.5852661132812
2025-05-05,950.2604370117188
2025-05-06,928.4920043945312
2025-05-07,934.5307006835938
2025-05-08,918.6061401367188
2025-05-09,888.6564331054688
2025-05-12,915.0511474609375
2025-05-13,914.2232666015625
2025-05-14,921.62548828125
2025-05-15,925.570068359375
2025-05-16,956.104248046875
2025-05-19,946.3157348632812
2025-05-20,933.8001098632812
2025-05-21,934.774169921875
2025-05-22,947.289794921875
2025-05-23,941.4946899414062
2025-05-26,933.7515869140625
2025-05-27,925.7161865234375
2025-05-28,941.7381591796875
2025-05-29,935.0176391601562
2025-05-30,924.5474243164062
2025-06-02,932.7775268554688
2025-06-03,929.3200073242188
2025-06-04,925.034423828125
2025-06-05,938.7188110351562
2025-06-06,994.7711181640625
2025-06-09,1017.2699584960938
2025-06-10,1001.1019287109375
2025-06-11,1000.2741088867188
2025-06-12,1049.557373046875
2025-06-13,1057.9822998046875
2025-06-16,1034.509521484375
2025-06-17,1029.201171875
2025-06-18,1018.292724609375
2025-06-19,973.10009765625
2025-06-20,955.7146606445312
2025-06-23,958.9288330078125
2025-06-24,940.2283935546875
2025-06-25,961.2177734375
2025-06-26,968.0841674804688
2025-06-27,973.2949829101562
2025-06-30,997.1087036132812
2025-07-01,999.5924072265625
2025-07-02,986.3463134765625
2025-07-03,990.43701171875
2025-07-04,992.6771240234375
2025-07-07,984.6904296875
2025-07-08,977.093505859375
2025-07-09,964.4318237304688
2025-07-10,974.95068359375
2025-07-11,963.652587890625
2025-07-14,958.5879516601562
2025-07-15,976.1195678710938
2025-07-16,985.9566040039062
2025-07-17,983.326904296875
2025-07-18,934.6280517578125
2025-07-21,914.1744995117188
2025-07-22,912.2265625
2025-07-23,911.4449462890625
2025-07-24,911.9334716796875
2025-07-25,904.8983154296875
2025-07-28,887.505859375
2025-07-29,889.6554565429688
2025-07-30,891.4142456054688
2025-07-31,881.6432495117188
2025-08-01,864.1040649414062
2025-08-04,857.9971313476562
2025-08-05,862.3452758789062
2025-08-06,858.1437377929688
2025-08-07,854.4796752929688
2025-08-08,843.6338500976562
2025-08-11,847.542236328125
2025-08-12,843.1939697265625
2025-08-13,864.0064086914062
2025-08-14,851.54833984375
2025-08-18,869.478271484375
2025-08-19,881.6920166015625
2025-08-20,884.2814331054688
2025-08-21,871.9209594726562
2025-08-22,860.1469116210938
2025-08-25,854.3819580078125
2025-08-26,840.751220703125
2025-08-28,837.8131713867188
2025-08-29,830.4677734375
2025-09-01,834.875
2025-09-02,837.3724365234375
2025-09-03,832.7693481445312
2025-09-04,838.1558837890625
2025-09-05,843.2976684570312
2025-09-08,849.125
2025-09-09,842.5140991210938
2025-09-10,844.3259887695312
2025-09-11,838.2048950195312
2025-09-12,853.7281494140625
2025-09-15,844.3259887695312
2025-09-16,854.2178344726562
2025-09-17,850.0064697265625
2025-09-18,857.351806640625
2025-09-19,837.9600219726562
2025-09-22,823.7589721679688
2025-09-23,828.2152099609375
2025-09-24,824.1507568359375
2025-09-25,812.3002319335938
2025-09-26,783.0166625976562
2025-09-29,771.4599609375
2025-09-30,775.2305297851562
2025-10-01,781.4985961914062
2025-10-03,778.2176513671875
2025-10-06,767.5913696289062
2025-10-07,757.6505737304688
2025-10-08,755.9367065429688
2025-10-09,745.8001098632812
2025-10-10,744.8696899414062
2025-10-13,738.7485961914062
2025-10-14,727.1917724609375
2025-10-15,720.43408203125
2025-10-16,718.6221923828125
2025-10-17,716.7614135742188
2025-10-20,707.9469604492188
2025-10-21,722.294921875
2025-10-23,713.8232421875
2025-10-24,709.318115234375
2025-10-27,716.5165405273438
2025-10-28,712.6969604492188
2025-10-29,721.6093139648438
2025-10-30,706.8696899414062
2025-10-31,697.5654907226562
2025-11-03,708.92626953125
2025-11-04,697.1737060546875
2025-11-06,691.1015014648438
2025-11-07,682.2380981445312
2025-11-10,671.2216186523438
2025-11-11,660.991943359375
2025-11-12,696.1563720703125
2025-11-13,700.877685546875
2025-11-14,680.7135009765625
2025-11-17,677.9594116210938
2025-11-18,681.5988159179688
2025-11-19,669.4019165039062
2025-11-20,667.48388671875
2025-11-21,658.9263916015625
2025-11-24,631.4833374023438
2025-11-25,657.205078125
2025-11-26,651.2049560546875
2025-11-27,652.7295532226562
2025-11-28,655.8770751953125
2025-12-01,654.9426879882812
2025-12-02,657.2542724609375
2025-12-03,692.7628784179688
2025-12-04,706.2384033203125
2025-12-05,669.4019165039062
2025-12-08,645.30322265625
2025-12-09,680.2708129882812
2025-12-10,660.5001831054688
2025-12-11,670.041259765625
2025-12-12,664.5328979492188
2025-12-15,674.6150512695312
2025-12-16,684.1561279296875
2025-12-17,669.3527221679688
2025-12-18,717.9434814453125
2025-12-19,708.1073608398438
2025-12-22,704.5662841796875
2025-12-23,703.2384643554688
2025-12-24,694.4349975585938
2025-12-26,686.3693237304688
2025-12-29,682.7791137695312
2025-12-30,690.6480712890625
2025-12-31,690.3038330078125
2026-01-01,684.7463989257812
2026-01-02,698.7137451171875
2026-01-05,692.369384765625
2026-01-06,683.7628173828125
2026-01-07,692.566162109375
2026-01-08,682.434814453125
2026-01-09,658.9755859375
2026-01-12,649.1885375976562
2026-01-13,639.0081176757812
2026-01-14,631.9260864257812
2026-01-15,631.9260864257812
2026-01-16,630.9915771484375
2026-01-19,621.4013061523438
2026-01-20,603.548583984375
2026-01-21,597.79443359375
2026-01-22,607.827392578125
2026-01-23,590.5648803710938
2026-01-27,565.0399169921875
2026-01-28,591.1058959960938
2026-01-29,574.2859497070312
2026-01-30,585.4992065429688
2026-02-02,577.23681640625
2026-02-03,582.2041015625
2026-02-04,577.77783203125
2026-02-05,570.6957397460938
2026-02-06,565.0399169921875
2026-02-09,575.8106079101562
2026-02-10,567.3514404296875
2026-02-11,567.1055297851562
2026-02-12,558.7447509765625
2026-02-13,543.0716552734375
2026-02-16,527.9917602539062
2026-02-17,534.1226196289062
2026-02-18,523.1959228515625
2026-02-19,516.323486328125
2026-02-20,509.00604248046875
2026-02-23,504.1607360839844
2026-02-24,489.1798095703125
2026-02-25,485.6694030761719
2026-02-26,496.5960998535156
2026-02-27,502.2819519042969
2026-03-02,483.8399963378906
2026-03-04,469.4029541015625
2026-03-05,474.0010681152344
2026-03-06,473.1111145019531
2026-03-09,461.4922180175781
2026-03-10,474.9898986816406
2026-03-11,476.3248596191406
2026-03-12,470.6390075683594
2026-03-13,455.4602966308594
2026-03-16,451.1588134765625
2026-03-17,440.4793701171875
2026-03-18,475.3360290527344
2026-03-19,471.6772766113281
2026-03-20,462.7777099609375
2026-03-23,440.4793701171875
2026-03-24,455.11419677734375
2026-03-25,454.5208740234375
2026-03-27,435.73291015625
2026-03-30,410.9624328613281
2026-04-01,446.2640380859375
2026-04-02,454.075927734375
2026-04-06,458.8223571777344
2026-04-07,462.08551025390625
2026-04-08,482.9995422363281
2026-04-09,478.3519592285156
2026-04-10,480.1318664550781
2026-04-13,476.4731750488281
2026-04-15,493.0362854003906
2026-04-16,501.3919677734375
2026-04-17,507.5227966308594
2026-04-20,496.7444152832031
2026-04-21,503.072998046875
2026-04-22,512.96142578125
2026-04-23,508.0172119140625
2026-04-24,492.04742431640625
2026-04-27,525.6680297851562
2026-04-28,524.0858764648438
2026-04-29,524.0364379882812
2026-04-30,521.2677001953125
2026-05-01,521.2677001953125
2026-05-04,538.7701416015625
2026-05-05,552.9600219726562
2026-05-06,554.64111328125
2026-05-07,571.2041625976562
2026-05-08,546.3347778320312
2026-05-11,529.5739135742188
2026-05-12,503.96295166015625
2026-05-13,513.8513793945312
2026-05-14,500.69976806640625
2026-05-15,497.9310302734375
2026-05-18,495.2117004394531
2026-05-19,513.9008178710938
2026-05-20,508.70941162109375
2026-05-21,510.9342956542969
2026-05-22,505.6440124511719
2026-05-25,510.7859802246094
2026-05-26,508.3138427734375
2026-05-27,509.00604248046875
2026-05-28,509.00604248046875
2026-05-29,501.8863830566406
2026-06-01,498.4748840332031
2026-06-02,530.1177978515625
2026-06-03,521.7620849609375
2026-06-04,520.7732543945312
2026-06-05,519.586669921875
2026-06-08,505.29791259765625
2026-06-09,527.101806640625
2026-06-10,512.5658569335938
2026-06-11,503.8640441894531
2026-06-12,516.0762939453125
2026-06-15,520.6249389648438
2026-06-16,535.8530883789062
2026-06-17,532.93603515625
2026-06-18,532.1943969726562
2026-06-19,539.4129638671875
2026-06-22,533.9742431640625
2026-06-23,527.2008056640625
2026-06-24,527.3984985351562
2026-06-25,519.1416625976562
2026-06-26,519.1416625976562
2026-06-29,512.02197265625
2026-06-30,513.2086181640625
2026-07-01,526.1129760742188
2026-07-02,537.0891723632812
2026-07-03,547.2742309570312
2026-07-06,543.31884765625
2026-07-07,548.806884765625
2026-07-08,527.5962524414062
2026-07-09,531.8977661132812
2026-07-10,540.154541015625
2026-07-13,576.3461303710938
2026-07-14,563.0462646484375
2026-07-15,571.4019165039062
2026-07-16,562.1068725585938
2026-07-17,555.0365600585938
2026-07-20,555.9266357421875
2026-07-21,569.5231323242188
2026-07-22,560.722412109375
2026-07-23,593.749755859375
2026-07-24,562.2056884765625
2026-07-27,534.5675659179688
2026-07-28,545.1975708007812
2026-07-29,546.3928833007812
2026-07-30,547.1399536132812
2026-07-31,537.8765258789062
2026-08-03,534.9381103515625
2026-08-04,530.505615234375
2026-08-05,530.206787109375
2026-08-06,531.402099609375
2026-08-07,526.2225341796875
2026-08-10,533.3942260742188
2026-08-11,528.0154418945312
2026-08-12,516.5108642578125
2026-08-13,512.5763549804688
2026-08-14,503.26318359375
2026-08-17,506.6000061035156
2026-08-18,499.45001220703125
2026-08-19,501.5
2026-08-20,503.3500061035156
2026-08-21,502.29998779296875
2026-08-24,493.25
2026-08-25,507.6000061035156
2026-08-26,523.4500122070312
2026-08-27,509.0
2026-08-28,509.3500061035156
2026-08-31,500.0
2026-09-01,501.95001220703125
2026-09-02,499.70001220703125
2026-09-03,503.6499938964844
2026-09-04,501.54998779296875
2026-09-07,512.0499877929688
2026-09-08,502.54998779296875
2026-09-09,502.75
2026-09-10,500.75
2026-09-11,493.54998779296875
2026-09-14,493.54998779296875
2026-09-15,481.8999938964844
2026-09-16,480.70001220703125
2026-09-17,492.6000061035156
2026-09-18,464.3999938964844
2026-09-21,468.95001220703125
