Date,KPIGREEN
2021-11-23,23.43960952758789
2021-11-24,24.610214233398438
2021-11-25,25.83578109741211
2021-11-26,27.04485511779785
2021-11-29,25.720367431640625
2021-11-30,26.269947052001953
2021-12-01,27.28667449951172
2021-12-02,28.649629592895508
2021-12-03,30.07854461669922
2021-12-06,28.78153419494629
2021-12-07,30.215938568115234
2021-12-08,31.721786499023438
2021-12-09,33.30457305908203
2021-12-10,34.969810485839844
2021-12-13,36.635032653808594
2021-12-14,34.8049430847168
2021-12-15,33.090248107910156
2021-12-16,31.496458053588867
2021-12-17,33.068267822265625
2021-12-20,31.436004638671875
2021-12-21,32.43623733520508
2021-12-22,31.77674674987793
2021-12-23,33.36503601074219
2021-12-24,35.03025436401367
2021-12-27,36.77792739868164
2021-12-28,35.67876052856445
2021-12-29,33.898128509521484
2021-12-30,35.3380241394043
2021-12-31,35.20063018798828
2022-01-03,35.997528076171875
2022-01-04,37.79465103149414
2022-01-05,39.67971420288086
2022-01-06,41.6636962890625
2022-01-07,43.74660110473633
2022-01-10,45.93394088745117
2022-01-11,43.642189025878906
2022-01-12,44.65342330932617
2022-01-13,45.26894760131836
2022-01-14,47.52772903442383
2022-01-17,49.901912689208984
2022-01-18,50.70978927612305
2022-01-19,49.53919219970703
2022-01-20,51.66056823730469
2022-01-21,49.561180114746094
2022-01-24,47.3223991394043
2022-01-25,49.68768310546875
2022-01-27,52.168495178222656
2022-01-28,54.775821685791016
2022-01-31,54.506282806396484
2022-02-01,51.783443450927734
2022-02-02,54.36876678466797
2022-02-03,52.83408737182617
2022-02-04,53.24113082885742
2022-02-07,51.783443450927734
2022-02-08,49.775699615478516
2022-02-09,50.61179733276367
2022-02-10,48.91208267211914
2022-02-11,50.4412727355957
2022-02-14,48.03748321533203
2022-02-15,47.11335754394531
2022-02-16,49.31913375854492
2022-02-17,48.367515563964844
2022-02-18,47.58641815185547
2022-02-21,45.21012496948242
2022-02-22,42.993343353271484
2022-02-23,42.93284606933594
2022-02-24,40.78757858276367
2022-02-25,42.82282638549805
2022-02-28,44.96259689331055
2022-03-02,43.70293426513672
2022-03-03,45.87571716308594
2022-03-04,46.28276824951172
2022-03-07,44.36852264404297
2022-03-08,45.12761688232422
2022-03-09,47.256378173828125
2022-03-10,48.35651779174805
2022-03-11,50.02323913574219
2022-03-14,50.875831604003906
2022-03-15,49.5501708984375
2022-03-16,50.65581512451172
2022-03-17,50.353267669677734
2022-03-21,49.48417282104492
2022-03-22,48.48854446411133
2022-03-23,47.9384651184082
2022-03-24,50.331268310546875
2022-03-25,52.84508514404297
2022-03-28,55.424903869628906
2022-03-29,58.191741943359375
2022-03-30,61.096099853515625
2022-03-31,61.16761016845703
2022-04-01,59.74293518066406
2022-04-04,59.86395263671875
2022-04-05,59.522911071777344
2022-04-06,59.121360778808594
2022-04-07,58.257755279541016
2022-04-08,58.395267486572266
2022-04-11,58.2027473449707
2022-04-12,59.98496627807617
2022-04-13,58.340267181396484
2022-04-18,56.690067291259766
2022-04-19,57.080596923828125
2022-04-20,56.470027923583984
2022-04-21,56.75606918334961
2022-04-22,58.1202392578125
2022-04-25,60.386512756347656
2022-04-26,59.91896057128906
2022-04-27,58.593292236328125
2022-04-28,58.081729888916016
2022-04-29,58.21375274658203
2022-05-02,57.10811233520508
2022-05-04,54.25325012207031
2022-05-05,51.541412353515625
2022-05-06,49.11561965942383
2022-05-09,46.689815521240234
2022-05-10,44.357521057128906
2022-05-11,44.770076751708984
2022-05-12,46.976226806640625
2022-05-13,49.32061767578125
2022-05-16,51.78665542602539
2022-05-17,53.38459396362305
2022-05-18,51.609710693359375
2022-05-19,49.21003723144531
2022-05-20,50.00624084472656
2022-05-23,51.01255416870117
2022-05-24,48.944637298583984
2022-05-25,46.69424057006836
2022-05-26,46.600242614746094
2022-05-27,47.871971130371094
2022-05-30,49.342735290527344
2022-05-31,50.38775634765625
2022-06-01,49.74636459350586
2022-06-02,51.919349670410156
2022-06-03,51.50465393066406
2022-06-06,51.244789123535156
2022-06-07,50.083648681640625
2022-06-08,57.17211151123047
2022-06-09,61.744773864746094
2022-06-10,66.3119125366211
2022-06-13,62.10417556762695
2022-06-14,68.96591186523438
2022-06-15,77.60810089111328
2022-06-16,74.4564437866211
2022-06-17,79.64837646484375
2022-06-20,77.10493469238281
2022-06-21,79.17839050292969
2022-06-22,78.76922607421875
2022-06-23,75.96591186523438
2022-06-24,72.6594467163086
2022-06-27,69.27556610107422
2022-06-28,73.48880767822266
2022-06-29,73.3063735961914
2022-06-30,72.78661346435547
2022-07-01,71.55912780761719
2022-07-04,75.71157836914062
2022-07-05,74.57808685302734
2022-07-06,85.20524597167969
2022-07-07,86.1009521484375
2022-07-08,83.20919799804688
2022-07-11,78.52041625976562
2022-07-12,82.88849639892578
2022-07-13,79.3055648803711
2022-07-14,79.6152114868164
2022-07-15,77.89008331298828
2022-07-18,83.14836883544922
2022-07-19,80.85928344726562
2022-07-20,81.56147766113281
2022-07-21,80.17366027832031
2022-07-22,78.5535888671875
2022-07-25,79.25027465820312
2022-07-26,78.22735595703125
2022-07-27,76.41930389404297
2022-07-28,74.8490219116211
2022-07-29,76.13178253173828
2022-08-01,76.51884460449219
2022-08-02,76.364013671875
2022-08-03,74.4122314453125
2022-08-04,73.38377380371094
2022-08-05,73.97539520263672
2022-08-08,78.47065734863281
2022-08-10,81.06939697265625
2022-08-11,80.09623718261719
2022-08-12,80.34505462646484
2022-08-16,89.20285034179688
2022-08-17,85.21076202392578
2022-08-18,93.68704986572266
2022-08-19,96.62306213378906
2022-08-22,91.27447509765625
2022-08-23,91.85523986816406
2022-08-24,90.31206512451172
2022-08-25,98.12753295898438
2022-08-26,96.37417602539062
2022-08-29,101.778076171875
2022-08-30,101.71722412109375
2022-09-01,101.86104583740234
2022-09-02,98.85210418701172
2022-09-05,101.5346908569336
2022-09-06,99.97492218017578
2022-09-07,100.74374389648438
2022-09-08,104.33898162841797
2022-09-09,100.89309692382812
2022-09-12,99.56010437011719
2022-09-13,99.43842315673828
2022-09-14,96.73921203613281
2022-09-15,99.72602844238281
2022-09-16,98.08881378173828
2022-09-19,95.84317779541016
2022-09-20,95.22923278808594
2022-09-21,94.75909423828125
2022-09-22,98.54789733886719
2022-09-23,98.1883773803711
2022-09-26,93.48693084716797
2022-09-27,93.82432556152344
2022-09-28,96.84431457519531
2022-09-29,95.81553649902344
2022-09-30,95.37858581542969
2022-10-03,94.07323455810547
2022-10-04,95.23477172851562
2022-10-06,98.53130340576172
2022-10-07,101.16410827636719
2022-10-10,98.94061279296875
2022-10-11,95.87637329101562
2022-10-12,94.53784942626953
2022-10-13,94.11195373535156
2022-10-14,95.29007720947266
2022-10-17,94.32765197753906
2022-10-18,99.69837188720703
2022-10-19,98.17733764648438
2022-10-20,95.69384765625
2022-10-21,94.2723388671875
2022-10-24,94.22810363769531
2022-10-25,84.92477416992188
2022-10-27,84.1614761352539
2022-10-28,82.82293701171875
2022-10-31,78.92219543457031
2022-11-01,79.43122100830078
2022-11-02,80.84766387939453
2022-11-03,79.27630615234375
2022-11-04,77.93180084228516
2022-11-07,81.87126922607422
2022-11-09,92.34516906738281
2022-11-10,92.97592163085938
2022-11-11,90.67974853515625
2022-11-14,91.26622772216797
2022-11-15,92.03531646728516
2022-11-16,92.29537963867188
2022-11-17,90.95085906982422
2022-11-18,90.61334991455078
2022-11-21,94.98991394042969
2022-11-22,92.9150619506836
2022-11-23,94.22084045410156
2022-11-24,99.6375961303711
2022-11-25,100.32923126220703
2022-11-28,100.17430877685547
2022-11-29,100.14111328125
2022-11-30,105.41402435302734
2022-12-01,102.49262237548828
2022-12-02,100.97657775878906
2022-12-05,100.52288818359375
2022-12-06,99.13964080810547
2022-12-07,103.61027526855469
2022-12-08,101.651611328125
2022-12-09,99.46609497070312
2022-12-12,100.19644165039062
2022-12-13,101.7733383178711
2022-12-14,100.24070739746094
2022-12-15,101.8176040649414
2022-12-16,102.57562255859375
2022-12-19,104.25762939453125
2022-12-20,102.3266372680664
2022-12-21,97.3525161743164
2022-12-22,93.22489166259766
2022-12-23,87.59235382080078
2022-12-26,93.76715850830078
2022-12-27,96.51702117919922
2022-12-28,96.86006164550781
2022-12-29,95.12823486328125
2022-12-30,96.76599884033203
2023-01-02,99.94746398925781
2023-01-03,100.18537902832031
2023-01-04,99.27796173095703
2023-01-05,101.0042495727539
2023-01-06,100.43988800048828
2023-01-09,99.87554168701172
2023-01-10,99.44947814941406
2023-01-11,97.4465560913086
2023-01-12,95.02313232421875
2023-01-13,94.95672607421875
2023-01-16,95.72581481933594
2023-01-17,97.77299499511719
2023-01-18,101.04297637939453
2023-01-19,98.51995849609375
2023-01-20,95.7645263671875
2023-01-23,93.6288070678711
2023-01-24,99.72614288330078
2023-01-25,99.85894012451172
2023-01-27,93.78373718261719
2023-01-30,94.4587631225586
2023-01-31,104.93820190429688
2023-02-01,99.69293975830078
2023-02-02,105.43617248535156
2023-02-03,102.6364974975586
2023-02-06,108.3354263305664
2023-02-07,108.6120834350586
2023-02-08,109.03257751464844
2023-02-09,108.51248168945312
2023-02-10,105.42507934570312
2023-02-13,101.08724212646484
2023-02-14,95.15591430664062
2023-02-15,98.90726470947266
2023-02-16,100.58927917480469
2023-02-17,99.81466674804688
2023-02-20,96.55985260009766
2023-02-21,96.36056518554688
2023-02-22,94.85493469238281
2023-02-23,95.16490173339844
2023-02-24,97.35694885253906
2023-02-27,95.50810241699219
2023-02-28,95.91771697998047
2023-03-01,95.46382141113281
2023-03-02,97.19087982177734
2023-03-03,97.23516082763672
2023-03-06,95.84022521972656
2023-03-08,101.43101501464844
2023-03-09,100.8221206665039
2023-03-10,100.29071807861328
2023-03-13,96.43805694580078
2023-03-14,94.71101379394531
2023-03-15,98.23153686523438
2023-03-16,96.52664184570312
2023-03-17,96.51554870605469
2023-03-20,95.58560180664062
2023-03-21,96.15021514892578
2023-03-22,96.69269561767578
2023-03-23,95.97308349609375
2023-03-24,95.12063598632812
2023-03-27,91.25691223144531
2023-03-28,87.19390106201172
2023-03-29,92.44149780273438
2023-03-31,92.46363067626953
2023-04-03,94.53388214111328
2023-04-05,96.99160766601562
2023-04-06,96.95838928222656
2023-04-10,96.58198547363281
2023-04-11,96.93624114990234
2023-04-12,98.53044128417969
2023-04-13,99.72611236572266
2023-04-17,102.98094177246094
2023-04-18,105.958984375
2023-04-19,109.3023681640625
2023-04-20,110.48694610595703
2023-04-21,110.36517333984375
2023-04-24,107.1767578125
2023-04-25,107.66388702392578
2023-04-26,108.38349151611328
2023-04-27,112.66790771484375
2023-04-28,112.04792785644531
2023-05-02,110.28768157958984
2023-05-03,107.2542724609375
2023-05-04,109.64556121826172
2023-05-05,108.63813018798828
2023-05-08,108.25064849853516
2023-05-09,104.89617919921875
2023-05-10,105.94792175292969
2023-05-11,106.83356475830078
2023-05-12,107.71924591064453
2023-05-15,108.0735092163086
2023-05-16,117.45051574707031
2023-05-17,121.214599609375
2023-05-18,116.58698272705078
2023-05-19,118.08154296875
2023-05-22,117.08517456054688
2023-05-23,119.97467041015625
2023-05-24,116.46520233154297
2023-05-25,114.93742370605469
2023-05-26,109.29130554199219
2023-05-29,107.69710540771484
2023-05-30,111.36155700683594
2023-05-31,109.02560424804688
2023-06-01,109.44629669189453
2023-06-02,111.53868103027344
2023-06-05,113.8082046508789
2023-06-06,117.2512435913086
2023-06-07,119.45433044433594
2023-06-08,118.82331085205078
2023-06-09,125.02296447753906
2023-06-12,148.7034912109375
2023-06-13,143.13485717773438
2023-06-14,148.6924285888672
2023-06-15,147.80674743652344
2023-06-16,146.36753845214844
2023-06-19,142.9355926513672
2023-06-20,161.89993286132812
2023-06-21,171.9633026123047
2023-06-22,175.7827606201172
2023-06-23,167.96673583984375
2023-06-26,179.9121551513672
2023-06-27,184.318359375
2023-06-28,180.8863983154297
2023-06-30,180.5210723876953
2023-07-03,193.2968292236328
2023-07-04,189.0898895263672
2023-07-05,195.931640625
2023-07-06,191.11585998535156
2023-07-07,188.64703369140625
2023-07-10,184.83868408203125
2023-07-11,192.38900756835938
2023-07-12,191.87974548339844
2023-07-13,188.41458129882812
2023-07-14,186.8535919189453
2023-07-17,187.40711975097656
2023-07-18,184.00839233398438
2023-07-19,183.7316131591797
2023-07-20,181.1410369873047
2023-07-21,182.4916534423828
2023-07-24,186.32217407226562
2023-07-25,185.17079162597656
2023-07-26,186.2779083251953
2023-07-27,184.21871948242188
2023-07-28,182.53594970703125
2023-07-31,183.72055053710938
2023-08-01,182.5470428466797
2023-08-02,176.63519287109375
2023-08-03,182.60240173339844
2023-08-04,185.6690216064453
2023-08-07,183.70947265625
2023-08-08,177.26625061035156
2023-08-09,179.74610900878906
2023-08-10,179.75718688964844
2023-08-11,184.20762634277344
2023-08-14,185.63577270507812
2023-08-16,193.1417999267578
2023-08-17,191.1379852294922
2023-08-18,188.04925537109375
2023-08-21,192.3557891845703
2023-08-22,193.20851135253906
2023-08-23,190.67254638671875
2023-08-24,191.912841796875
2023-08-25,204.43756103515625
2023-08-28,208.70106506347656
2023-08-29,201.28143310546875
2023-08-30,200.2294464111328
2023-08-31,198.01461791992188
2023-09-01,193.44105529785156
2023-09-04,195.24609375
2023-09-05,189.80877685546875
2023-09-06,189.04466247558594
2023-09-07,186.63050842285156
2023-09-08,190.14097595214844
2023-09-11,188.44668579101562
2023-09-12,174.85882568359375
2023-09-13,181.1045684814453
2023-09-14,188.00372314453125
2023-09-15,189.87521362304688
2023-09-18,185.89964294433594
2023-09-20,179.4324188232422
2023-09-21,180.38478088378906
2023-09-22,182.16769409179688
2023-09-25,182.234130859375
2023-09-26,181.8797607421875
2023-09-27,182.24520874023438
2023-09-28,182.4334716796875
2023-09-29,182.2563018798828
2023-10-03,187.59397888183594
2023-10-04,195.2572021484375
2023-10-05,196.3424530029297
2023-10-06,199.9193572998047
2023-10-09,200.52842712402344
2023-10-10,201.8351593017578
2023-10-11,196.09881591796875
2023-10-12,191.4588165283203
2023-10-13,194.90283203125
2023-10-16,192.34471130371094
2023-10-17,191.13763427734375
2023-10-18,191.80210876464844
2023-10-19,187.7932891845703
2023-10-20,183.72793579101562
2023-10-23,177.03724670410156
2023-10-25,180.12782287597656
2023-10-26,179.5074920654297
2023-10-27,181.86695861816406
2023-10-30,182.01097106933594
2023-10-31,181.55677795410156
2023-11-01,181.91123962402344
2023-11-02,183.14083862304688
2023-11-03,192.09132385253906
2023-11-06,193.2322540283203
2023-11-07,192.8777618408203
2023-11-08,193.57566833496094
2023-11-09,212.92767333984375
2023-11-10,234.21823120117188
2023-11-13,232.15785217285156
2023-11-15,230.73992919921875
2023-11-16,253.81394958496094
2023-11-17,250.8673858642578
2023-11-20,268.70184326171875
2023-11-21,268.3141174316406
2023-11-22,265.11273193359375
2023-11-23,266.54180908203125
2023-11-24,269.156005859375
2023-11-28,268.72393798828125
2023-11-29,260.8812561035156
2023-11-30,255.9297332763672
2023-12-01,255.33152770996094
2023-12-04,262.9084167480469
2023-12-05,263.8056945800781
2023-12-06,257.46942138671875
2023-12-07,255.24293518066406
2023-12-08,254.15733337402344
2023-12-11,279.5686340332031
2023-12-12,305.7664794921875
2023-12-13,299.30841064453125
2023-12-14,293.51495361328125
2023-12-15,293.08294677734375
2023-12-18,305.25689697265625
2023-12-19,296.483642578125
2023-12-20,282.9804382324219
2023-12-21,290.8785400390625
2023-12-22,297.4030456542969
2023-12-26,294.89959716796875
2023-12-27,283.4456787109375
2023-12-28,295.64178466796875
2023-12-29,325.19598388671875
2024-01-01,316.4338684082031
2024-01-02,311.68170166015625
2024-01-03,310.03118896484375
2024-01-04,310.93951416015625
2024-01-05,315.35943603515625
2024-01-08,312.02508544921875
2024-01-09,317.79638671875
2024-01-10,324.0328369140625
2024-01-11,331.5876159667969
2024-01-12,334.1242980957031
2024-01-15,334.1242980957031
2024-01-16,315.1378479003906
2024-01-17,315.5809631347656
2024-01-18,311.6484680175781
2024-01-19,315.625244140625
2024-01-23,326.3037109375
2024-01-24,331.6983947753906
2024-01-25,335.68621826171875
2024-01-29,357.78546142578125
2024-01-30,366.7801208496094
2024-01-31,403.4570617675781
2024-02-01,440.68780517578125
2024-02-02,462.7205810546875
2024-02-05,485.8499450683594
2024-02-06,510.1424865722656
2024-02-07,503.05303955078125
2024-02-08,477.90753173828125
2024-02-09,469.3558654785156
2024-02-12,445.8941650390625
2024-02-13,423.60662841796875
2024-02-14,444.7864074707031
2024-02-15,467.02410888671875
2024-02-16,490.3695373535156
2024-02-19,514.8780517578125
2024-02-20,518.3507690429688
2024-02-21,544.2550048828125
2024-02-22,571.455322265625
2024-02-23,600.0180053710938
2024-02-26,590.0152587890625
2024-02-27,579.72998046875
2024-02-28,550.7518310546875
2024-02-29,578.2843627929688
2024-03-01,578.4837646484375
2024-03-04,576.85546875
2024-03-05,548.5086669921875
2024-03-06,563.6290283203125
2024-03-07,573.5321655273438
2024-03-11,571.15625
2024-03-12,542.6100463867188
2024-03-13,515.4927978515625
2024-03-14,494.8226013183594
2024-03-15,482.7760314941406
2024-03-18,506.9023742675781
2024-03-19,515.2767944335938
2024-03-20,494.5068359375
2024-03-21,519.2313232421875
2024-03-22,510.4747619628906
2024-03-26,503.1637878417969
2024-03-27,509.1455383300781
2024-03-28,506.121337890625
2024-04-01,531.4273681640625
2024-04-02,557.996337890625
2024-04-03,554.457275390625
2024-04-04,552.67919921875
2024-04-05,549.9209594726562
2024-04-08,577.4037475585938
2024-04-09,585.628662109375
2024-04-10,577.2376708984375
2024-04-12,590.0152587890625
2024-04-15,560.8211059570312
2024-04-16,561.65185546875
2024-04-18,587.2072143554688
2024-04-19,576.6559448242188
2024-04-22,605.4846801757812
2024-04-23,635.7588500976562
2024-04-24,667.5452270507812
2024-04-25,700.9100341796875
2024-04-26,665.866943359375
2024-04-29,632.5852661132812
2024-04-30,600.965087890625
2024-05-02,611.7322387695312
2024-05-03,621.4359130859375
2024-05-06,652.5078125
2024-05-07,685.1249389648438
2024-05-08,650.87939453125
2024-05-09,618.345458984375
2024-05-10,615.553955078125
2024-05-13,594.7507934570312
2024-05-14,624.4767456054688
2024-05-15,655.6980590820312
2024-05-16,645.9943237304688
2024-05-17,638.2512817382812
2024-05-21,638.5504150390625
2024-05-22,626.2877807617188
2024-05-23,629.7772216796875
2024-05-24,619.1430053710938
2024-05-27,608.1431884765625
2024-05-28,593.4214477539062
2024-05-29,596.1796875
2024-05-30,585.6785278320312
2024-05-31,605.6341552734375
2024-06-03,614.05859375
2024-06-04,583.368896484375
2024-06-05,559.126220703125
2024-06-06,586.9912109375
2024-06-07,607.5949096679688
2024-06-10,597.7416381835938
2024-06-11,604.1387329101562
2024-06-12,624.84228515625
2024-06-13,614.5736694335938
2024-06-14,609.7716064453125
2024-06-18,605.2355346679688
2024-06-19,596.2462158203125
2024-06-20,591.1617431640625
2024-06-21,586.758544921875
2024-06-24,581.1921997070312
2024-06-25,579.5803833007812
2024-06-26,576.7723388671875
2024-06-27,571.2392578125
2024-06-28,599.785400390625
2024-07-01,592.4578247070312
2024-07-02,586.02734375
2024-07-03,597.9410400390625
2024-07-04,593.3551025390625
2024-07-05,592.507568359375
2024-07-08,610.22021484375
2024-07-09,624.7923583984375
2024-07-10,618.07958984375
2024-07-11,618.5115356445312
2024-07-12,615.2049560546875
2024-07-15,645.9611206054688
2024-07-16,677.4815063476562
2024-07-18,711.3614501953125
2024-07-19,675.80322265625
2024-07-22,642.0396728515625
2024-07-23,619.2093505859375
2024-07-24,623.9282836914062
2024-07-25,612.0977783203125
2024-07-26,641.8403930664062
2024-07-29,624.7260131835938
2024-07-30,628.5807495117188
2024-07-31,617.2820434570312
2024-08-01,644.06689453125
2024-08-02,671.3502197265625
2024-08-05,648.4867553710938
2024-08-06,617.5810546875
2024-08-07,642.0065307617188
2024-08-08,674.0753173828125
2024-08-09,707.7723999023438
2024-08-12,730.303466796875
2024-08-13,693.8150634765625
2024-08-14,666.099609375
2024-08-16,665.4349975585938
2024-08-19,668.2264404296875
2024-08-20,650.7132568359375
2024-08-21,623.3577880859375
2024-08-22,623.7899780273438
2024-08-23,616.1783447265625
2024-08-26,604.0794067382812
2024-08-27,603.6140747070312
2024-08-28,594.1409912109375
2024-08-29,574.7296142578125
2024-08-30,602.6500244140625
2024-09-02,589.3878784179688
2024-09-03,590.4515991210938
2024-09-04,596.8333740234375
2024-09-05,588.9225463867188
2024-09-06,580.0146484375
2024-09-09,551.0304565429688
2024-09-10,558.9744873046875
2024-09-11,541.9563598632812
2024-09-12,538.6658325195312
2024-09-13,544.2830200195312
2024-09-16,543.5850830078125
2024-09-17,543.5185546875
2024-09-18,540.0950317382812
2024-09-19,527.730224609375
2024-09-20,520.3512573242188
2024-09-23,541.490966796875
2024-09-24,568.5473022460938
2024-09-25,596.96630859375
2024-09-26,596.93310546875
2024-09-27,575.0621337890625
2024-09-30,574.2642822265625
2024-10-01,568.8131713867188
2024-10-03,551.7284545898438
2024-10-04,536.3352661132812
2024-10-07,512.8631591796875
2024-10-08,536.9669799804688
2024-10-09,551.5291137695312
2024-10-10,534.93896484375
2024-10-11,531.6143188476562
2024-10-14,530.6834106445312
2024-10-15,533.6090698242188
2024-10-16,557.74609375
2024-10-17,548.7363891601562
2024-10-18,544.846435546875
2024-10-21,532.0132446289062
2024-10-22,515.722412109375
2024-10-23,522.97021484375
2024-10-24,521.2413330078125
2024-10-25,503.38787841796875
2024-10-28,498.6668395996094
2024-10-29,482.2097473144531
2024-10-30,492.9483947753906
2024-10-31,517.3515014648438
2024-11-01,538.8287353515625
2024-11-04,552.9586791992188
2024-11-05,561.8687133789062
2024-11-06,546.84130859375
2024-11-07,529.0542602539062
2024-11-08,526.3612670898438
2024-11-11,501.1270446777344
2024-11-12,518.51513671875
2024-11-13,497.1707763671875
2024-11-14,499.4986267089844
2024-11-18,516.5919799804688
2024-11-19,505.61761474609375
2024-11-21,500.2302551269531
2024-11-22,486.52899169921875
2024-11-25,506.7816162109375
2024-11-26,502.72442626953125
2024-11-27,510.439697265625
2024-11-28,527.1007080078125
2024-11-29,523.775146484375
2024-12-02,518.1217651367188
2024-12-03,544.02783203125
2024-12-04,554.8026123046875
2024-12-05,545.4910888671875
2024-12-06,545.0587768554688
2024-12-09,543.7285766601562
2024-12-10,537.5097045898438
2024-12-11,541.60009765625
2024-12-12,531.9227905273438
2024-12-13,527.2337646484375
2024-12-16,540.469482421875
2024-12-17,529.2291870117188
2024-12-18,518.9198608398438
2024-12-19,508.21160888671875
2024-12-20,533.45263671875
2024-12-23,529.5949096679688
2024-12-24,522.4116821289062
2024-12-26,528.4974975585938
2024-12-27,531.5902709960938
2024-12-30,535.4811401367188
2024-12-31,542.16552734375
2025-01-01,551.4105224609375
2025-01-02,570.499267578125
2025-01-03,546.4221801757812
2025-01-06,520.0838012695312
2025-01-07,503.6722106933594
2025-01-08,490.2535705566406
2025-01-09,481.97296142578125
2025-01-10,457.8793029785156
2025-01-13,434.98284912109375
2025-01-14,417.6234130859375
2025-01-15,427.6499938964844
2025-01-16,425.6546325683594
2025-01-17,417.523681640625
2025-01-20,418.8704833984375
2025-01-21,409.0933532714844
2025-01-22,388.6411437988281
2025-01-23,369.236572265625
2025-01-24,350.7797546386719
2025-01-27,333.2706604003906
2025-01-28,316.6096496582031
2025-01-29,332.4226379394531
2025-01-30,349.0338439941406
2025-01-31,366.443115234375
2025-02-01,384.75030517578125
2025-02-03,403.95538330078125
2025-02-04,409.29290771484375
2025-02-05,429.74505615234375
2025-02-06,451.1949157714844
2025-02-07,473.7422180175781
2025-02-10,450.0475769042969
2025-02-11,427.5502014160156
2025-02-12,406.2500305175781
2025-02-13,426.5525207519531
2025-02-14,414.5306701660156
2025-02-17,394.7768859863281
2025-02-18,375.0629577636719
2025-02-19,393.7786865234375
2025-02-20,413.4426574707031
2025-02-21,402.71234130859375
2025-02-24,398.420166015625
2025-02-25,396.92291259765625
2025-02-27,392.5309753417969
2025-02-28,377.5583801269531
2025-03-03,375.3624267578125
2025-03-04,382.19989013671875
2025-03-05,394.8267517089844
2025-03-06,390.93389892578125
2025-03-07,404.6088562011719
2025-03-10,385.4439697265625
2025-03-11,381.8006286621094
2025-03-12,381.5011901855469
2025-03-13,377.0592956542969
2025-03-17,377.8578186035156
2025-03-18,377.8578186035156
2025-03-19,398.8194274902344
2025-03-20,414.1913146972656
2025-03-21,428.16571044921875
2025-03-24,437.9477844238281
2025-03-25,424.222900390625
2025-03-26,407.0543518066406
2025-03-27,416.3872375488281
2025-03-28,407.7530822753906
2025-04-01,411.2467041015625
2025-04-02,419.9806823730469
2025-04-03,429.3634948730469
2025-04-04,408.0525207519531
2025-04-07,384.4457702636719
2025-04-08,399.118896484375
2025-04-09,387.6898498535156
2025-04-11,409.40008544921875
2025-04-15,419.9806823730469
2025-04-16,421.02874755859375
2025-04-17,426.41888427734375
2025-04-21,431.9587707519531
2025-04-22,435.45233154296875
2025-04-23,432.30810546875
2025-04-24,421.02874755859375
2025-04-25,401.5145263671875
2025-04-28,397.8212890625
2025-04-29,395.5254821777344
2025-04-30,380.7525634765625
2025-05-02,379.6046447753906
2025-05-05,396.3739318847656
2025-05-06,377.4086608886719
2025-05-07,361.9869079589844
2025-05-08,358.5931396484375
2025-05-09,347.7131042480469
2025-05-12,380.0538024902344
2025-05-13,414.141357421875
2025-05-14,436.2508850097656
