Date,ORIENTCEM
2014-01-03,34.267822265625
2014-01-06,34.487770080566406
2014-01-07,34.61973190307617
2014-01-08,34.7516975402832
2014-01-09,34.70771408081055
2014-01-10,34.091854095458984
2014-01-13,33.695953369140625
2014-01-14,33.6519660949707
2014-01-15,33.73994064331055
2014-01-16,33.78392028808594
2014-01-17,32.50823211669922
2014-01-20,32.20030975341797
2014-01-21,32.37626266479492
2014-01-22,32.15631103515625
2014-01-23,32.068336486816406
2014-01-24,31.540470123291016
2014-01-27,31.584463119506836
2014-01-28,31.98036003112793
2014-01-29,31.98036003112793
2014-01-30,31.7164249420166
2014-01-31,31.584463119506836
2014-02-03,32.684200286865234
2014-02-04,32.860145568847656
2014-02-05,32.904144287109375
2014-02-06,33.56399154663086
2014-02-07,34.179840087890625
2014-02-10,34.44377136230469
2014-02-11,34.35579299926758
2014-02-12,34.53175354003906
2014-02-13,34.7559814453125
2014-02-14,33.58998489379883
2014-02-17,34.397212982177734
2014-02-18,34.48689651489258
2014-02-19,34.576602935791016
2014-02-20,34.12813186645508
2014-02-21,35.56322479248047
2014-02-24,35.428680419921875
2014-02-25,34.12813186645508
2014-02-26,34.03844451904297
2014-02-28,33.90390396118164
2014-03-03,34.35236740112305
2014-03-04,35.29414367675781
2014-03-05,35.92198944091797
2014-03-06,38.6127815246582
2014-03-07,38.20915985107422
2014-03-10,39.50970458984375
2014-03-11,39.46485900878906
2014-03-12,40.1375617980957
2014-03-13,39.913330078125
2014-03-14,40.003013610839844
2014-03-18,40.586021423339844
2014-03-19,41.48295211791992
2014-03-20,42.20048904418945
2014-03-21,40.451480865478516
2014-03-24,38.702476501464844
2014-03-25,37.26738357543945
2014-03-26,38.43339538574219
2014-03-27,40.22724533081055
2014-03-28,41.841732025146484
2014-03-31,42.6041145324707
2014-04-01,42.51441955566406
2014-04-02,41.21387481689453
2014-04-03,41.124176025390625
2014-04-04,42.245338439941406
2014-04-07,42.46957778930664
2014-04-09,43.994346618652344
2014-04-10,45.29489517211914
2014-04-11,44.756744384765625
2014-04-15,43.94949722290039
2014-04-16,42.64896011352539
2014-04-17,43.36649703979492
2014-04-21,43.41135787963867
2014-04-22,44.1288948059082
2014-04-23,46.23667526245117
2014-04-24,46.23667526245117
2014-04-25,45.51913070678711
2014-04-28,44.801578521728516
2014-04-29,44.801578521728516
2014-04-30,44.21858596801758
2014-05-02,44.66704177856445
2014-05-05,43.94949722290039
2014-05-06,44.89128112792969
2014-05-07,46.14698028564453
2014-05-08,47.80630111694336
2014-05-09,48.43415069580078
2014-05-12,47.85114669799805
2014-05-13,47.447532653808594
2014-05-14,47.94084167480469
2014-05-15,50.99039077758789
2014-05-16,58.97306823730469
2014-05-19,69.15320587158203
2014-05-20,71.03673553466797
2014-05-21,70.1846694946289
2014-05-22,69.37743377685547
2014-05-23,68.07688903808594
2014-05-26,67.1351089477539
2014-05-27,68.92897033691406
2014-05-28,71.7542953491211
2014-05-29,73.50330352783203
2014-05-30,69.0186538696289
2014-06-02,72.02337646484375
2014-06-03,73.68267822265625
2014-06-04,80.2751235961914
2014-06-05,88.30262756347656
2014-06-06,93.23573303222656
2014-06-09,90.99340057373047
2014-06-10,88.93048095703125
2014-06-11,87.18144989013672
2014-06-12,89.42376708984375
2014-06-13,84.98397827148438
2014-06-16,84.53551483154297
2014-06-17,83.45921325683594
2014-06-18,84.93915557861328
2014-06-19,85.02883911132812
2014-06-20,83.41436767578125
2014-06-23,85.38761138916016
2014-06-24,83.68346405029297
2014-06-25,83.45921325683594
2014-06-26,85.52214050292969
2014-06-27,83.50405883789062
2014-06-30,86.1948471069336
2014-07-01,85.47731018066406
2014-07-02,88.43717193603516
2014-07-03,92.65271759033203
2014-07-04,96.86830139160156
2014-07-07,92.06974029541016
2014-07-08,87.6747817993164
2014-07-09,85.29792022705078
2014-07-10,87.62992095947266
2014-07-11,81.84473419189453
2014-07-14,83.05560302734375
2014-07-15,86.06031799316406
2014-07-16,87.80931854248047
2014-07-17,94.13265991210938
2014-07-18,91.66609191894531
2014-07-21,92.65271759033203
2014-07-22,92.47335052490234
2014-07-23,91.9351806640625
2014-07-24,88.48201751708984
2014-07-25,86.23967742919922
2014-07-28,89.64801788330078
2014-07-30,90.1413345336914
2014-07-31,93.45997619628906
2014-08-01,96.77859497070312
2014-08-04,102.02564239501953
2014-08-05,102.60863494873047
2014-08-06,104.89580535888672
2014-08-07,105.21176147460938
2014-08-08,104.03820037841797
2014-08-11,103.40633392333984
2014-08-12,103.90281677246094
2014-08-13,105.12147521972656
2014-08-14,104.85066223144531
2014-08-18,109.003173828125
2014-08-19,105.8436508178711
2014-08-20,106.02420043945312
2014-08-21,102.90982055664062
2014-08-22,106.5658187866211
2014-08-25,104.94094848632812
2014-08-26,104.12849426269531
2014-08-27,106.79151916503906
2014-08-28,109.003173828125
2014-09-01,110.08644104003906
2014-09-02,115.4124755859375
2014-09-03,112.74946594238281
2014-09-04,110.98914337158203
2014-09-05,113.33621978759766
2014-09-08,114.60002899169922
2014-09-09,113.74242401123047
2014-09-10,111.80158233642578
2014-09-11,113.02027130126953
2014-09-12,110.58293151855469
2014-09-15,112.1175537109375
2014-09-16,105.57283020019531
2014-09-17,110.31211853027344
2014-09-18,115.6381607055664
2014-09-19,119.61009979248047
2014-09-22,117.7595443725586
2014-09-23,115.72842407226562
2014-09-24,116.76654815673828
2014-09-25,111.25997161865234
2014-09-26,109.72534942626953
2014-09-29,114.64517211914062
2014-09-30,119.92607879638672
2014-10-01,120.73848724365234
2014-10-07,115.9541015625
2014-10-08,114.23894500732422
2014-10-09,115.45759582519531
2014-10-10,115.09651947021484
2014-10-13,114.32920837402344
2014-10-14,114.46460723876953
2014-10-15,114.46460723876953
2014-10-16,113.7875747680664
2014-10-17,111.89186096191406
2014-10-20,115.00624084472656
2014-10-21,115.4124755859375
2014-10-22,117.98521423339844
2014-10-27,116.22491455078125
2014-10-28,117.39845275878906
2014-10-29,125.70345306396484
2014-10-30,123.94316101074219
2014-10-31,133.64736938476562
2014-11-03,130.5330047607422
2014-11-05,134.0987091064453
2014-11-07,126.74158477783203
2014-11-10,122.00231170654297
2014-11-11,124.84590148925781
2014-11-12,125.74857330322266
2014-11-13,126.42562866210938
2014-11-14,126.47076416015625
2014-11-17,129.4046173095703
2014-11-18,128.9532928466797
2014-11-19,127.41858673095703
2014-11-20,131.11976623535156
2014-11-21,128.2761993408203
2014-11-24,128.366455078125
2014-11-25,129.04348754882812
2014-11-26,130.5330047607422
2014-11-27,131.16488647460938
2014-11-28,134.8660125732422
2014-12-01,135.27230834960938
2014-12-02,134.64035034179688
2014-12-03,134.05357360839844
2014-12-04,132.74464416503906
2014-12-05,134.64035034179688
2014-12-08,134.9111785888672
2014-12-09,133.9633026123047
2014-12-10,132.74464416503906
2014-12-11,133.2411651611328
2014-12-12,136.08470153808594
2014-12-15,141.0948028564453
2014-12-16,134.73060607910156
2014-12-17,137.16795349121094
2014-12-18,135.58824157714844
2014-12-19,133.46682739257812
2014-12-22,134.59523010253906
2014-12-23,134.64035034179688
2014-12-24,135.6333770751953
2014-12-26,134.5500946044922
2014-12-29,134.23414611816406
2014-12-30,135.4528045654297
2014-12-31,138.52206420898438
2015-01-01,135.4979705810547
2015-01-02,138.20606994628906
2015-01-05,152.46902465820312
2015-01-06,147.05267333984375
2015-01-07,145.87924194335938
2015-01-08,152.153076171875
2015-01-09,152.87530517578125
2015-01-12,158.74293518066406
2015-01-13,165.42306518554688
2015-01-14,169.93661499023438
2015-01-15,173.63778686523438
2015-01-16,173.3218231201172
2015-01-19,168.49227905273438
2015-01-20,171.83236694335938
2015-01-21,173.3218231201172
2015-01-22,171.69692993164062
2015-01-23,166.23550415039062
2015-01-27,167.67982482910156
2015-01-28,165.4681854248047
2015-01-29,170.43310546875
2015-01-30,170.92958068847656
2015-02-02,167.0479278564453
2015-02-03,170.43310546875
2015-02-04,169.75335693359375
2015-02-05,169.390869140625
2015-02-06,169.3455352783203
2015-02-09,163.36383056640625
2015-02-10,161.641845703125
2015-02-11,159.87449645996094
2015-02-12,158.65098571777344
2015-02-13,159.10414123535156
2015-02-16,158.10719299316406
2015-02-18,154.25534057617188
2015-02-19,155.34292602539062
2015-02-20,158.4243927001953
2015-02-23,158.2430877685547
2015-02-24,154.25534057617188
2015-02-25,155.52418518066406
2015-02-26,156.47581481933594
2015-02-27,159.3307342529297
2015-03-02,167.85012817382812
2015-03-03,169.0283203125
2015-03-04,168.30325317382812
2015-03-05,166.2640838623047
2015-03-09,162.3215789794922
2015-03-10,160.0557403564453
2015-03-11,158.56033325195312
2015-03-12,159.28538513183594
2015-03-13,156.8383331298828
2015-03-16,155.66015625
2015-03-17,153.84747314453125
2015-03-18,153.2130889892578
2015-03-19,153.0318145751953
2015-03-20,150.5847625732422
2015-03-23,148.726806640625
2015-03-24,147.5939178466797
2015-03-25,147.7298583984375
2015-03-26,145.73599243164062
2015-03-27,146.86886596679688
2015-03-30,151.40040588378906
2015-03-31,161.36996459960938
2015-04-01,162.68411254882812
2015-04-06,168.89236450195312
2015-04-07,163.90765380859375
2015-04-08,173.10675048828125
2015-04-09,171.24880981445312
2015-04-10,168.7111053466797
2015-04-13,165.8109130859375
2015-04-15,164.08889770507812
2015-04-16,165.629638671875
2015-04-17,164.49673461914062
2015-04-20,160.87147521972656
2015-04-21,163.77166748046875
2015-04-22,163.6357421875
2015-04-23,163.1372833251953
2015-04-24,158.60568237304688
2015-04-27,156.1586151123047
2015-04-28,159.28538513183594
2015-04-29,153.1224365234375
2015-04-30,154.07406616210938
2015-05-04,156.11331176757812
2015-05-05,162.45755004882812
2015-05-06,158.15252685546875
2015-05-07,155.38824462890625
2015-05-08,158.69627380371094
2015-05-11,158.10719299316406
2015-05-12,156.38519287109375
2015-05-13,157.79000854492188
2015-05-14,159.51197814941406
2015-05-15,158.15252685546875
2015-05-18,155.52418518066406
2015-05-19,156.7477264404297
2015-05-20,158.56033325195312
2015-05-21,160.0557403564453
2015-05-22,166.12811279296875
2015-05-25,165.22178649902344
2015-05-26,163.40911865234375
2015-05-27,163.09193420410156
2015-05-28,161.41526794433594
2015-05-29,174.6475067138672
2015-06-01,172.2910919189453
2015-06-02,167.85012817382812
2015-06-03,160.87147521972656
2015-06-04,159.5572967529297
2015-06-05,157.06492614746094
2015-06-08,154.25534057617188
2015-06-09,149.76907348632812
2015-06-10,145.14683532714844
2015-06-11,148.2283172607422
2015-06-12,148.726806640625
2015-06-15,147.18605041503906
2015-06-16,147.91110229492188
2015-06-17,150.44882202148438
2015-06-18,149.76907348632812
2015-06-19,155.2522735595703
2015-06-22,154.07406616210938
2015-06-23,156.38519287109375
2015-06-24,151.80828857421875
2015-06-25,153.5755615234375
2015-06-26,156.92898559570312
2015-06-29,153.4396514892578
2015-06-30,156.24923706054688
2015-07-01,161.86842346191406
2015-07-02,160.0557403564453
2015-07-03,158.65098571777344
2015-07-06,162.8653564453125
2015-07-07,161.32461547851562
2015-07-08,158.92288208007812
2015-07-09,158.56033325195312
2015-07-10,160.1011199951172
2015-07-13,158.92288208007812
2015-07-14,160.41830444335938
2015-07-15,161.68714904785156
2015-07-16,165.7202606201172
2015-07-17,166.7682647705078
2015-07-20,168.5452880859375
2015-07-21,164.53558349609375
2015-07-22,167.99856567382812
2015-07-23,170.18563842773438
2015-07-24,169.59332275390625
2015-07-27,167.49729919433594
2015-07-28,165.9025115966797
2015-07-29,166.3126220703125
2015-07-30,165.0823516845703
2015-07-31,167.1327667236328
2015-08-03,167.22390747070312
2015-08-04,166.99610900878906
2015-08-05,163.35089111328125
2015-08-06,161.4827117919922
2015-08-07,160.9359130859375
2015-08-10,160.11575317382812
2015-08-11,158.2020263671875
2015-08-12,152.96205139160156
2015-08-13,150.8204803466797
2015-08-14,155.6959228515625
2015-08-17,155.05804443359375
2015-08-18,155.01246643066406
2015-08-19,159.52340698242188
2015-08-20,156.88064575195312
2015-08-21,159.61451721191406
2015-08-24,152.32411193847656
2015-08-25,148.041015625
2015-08-26,149.86358642578125
2015-08-27,149.54466247558594
2015-08-28,152.14187622070312
2015-08-31,151.59510803222656
2015-09-01,148.9978790283203
2015-09-02,151.09388732910156
2015-09-03,155.14913940429688
2015-09-04,150.36483764648438
2015-09-07,146.94744873046875
2015-09-08,150.18258666992188
2015-09-09,152.00518798828125
2015-09-10,149.54466247558594
2015-09-11,148.45106506347656
2015-09-14,145.30709838867188
2015-09-15,143.94012451171875
2015-09-16,144.0768280029297
2015-09-18,145.30709838867188
2015-09-21,143.25665283203125
2015-09-22,141.1151123046875
2015-09-23,141.02401733398438
2015-09-24,141.61631774902344
2015-09-28,143.11996459960938
2015-09-29,143.25665283203125
2015-09-30,143.7578887939453
2015-10-01,144.85142517089844
2015-10-05,152.32411193847656
2015-10-06,152.2329864501953
2015-10-07,154.010009765625
2015-10-08,154.55682373046875
2015-10-09,160.11575317382812
2015-10-12,161.52828979492188
2015-10-13,159.2955780029297
2015-10-14,159.5689697265625
2015-10-15,159.4778594970703
2015-10-16,159.4778594970703
2015-10-19,158.38426208496094
2015-10-20,157.83749389648438
2015-10-21,156.92620849609375
2015-10-23,153.55438232421875
2015-10-26,152.68865966796875
2015-10-27,153.00759887695312
2015-10-28,153.8733367919922
2015-10-29,151.5495147705078
2015-10-30,149.31683349609375
2015-11-02,145.7627716064453
2015-11-03,143.89456176757812
2015-11-04,148.63333129882812
2015-11-05,151.5039520263672
2015-11-06,148.35995483398438
2015-11-09,149.68133544921875
2015-11-10,147.94989013671875
2015-11-13,150.00033569335938
2015-11-16,150.00033569335938
2015-11-17,149.8180389404297
2015-11-18,150.4559326171875
2015-11-19,153.82774353027344
2015-11-20,151.27615356445312
2015-11-23,150.36483764648438
2015-11-24,148.35995483398438
2015-11-26,149.36241149902344
2015-11-27,148.4966278076172
2015-11-30,151.5039520263672
2015-12-01,148.77001953125
2015-12-02,153.00759887695312
2015-12-03,153.7366485595703
2015-12-04,152.2329864501953
2015-12-07,148.35995483398438
2015-12-08,146.4006805419922
2015-12-09,143.71231079101562
2015-12-10,143.3933563232422
2015-12-11,141.84414672851562
2015-12-14,143.02886962890625
2015-12-15,149.40794372558594
2015-12-16,150.22811889648438
2015-12-17,149.90916442871094
2015-12-18,148.13214111328125
2015-12-21,149.59022521972656
2015-12-22,145.44381713867188
2015-12-23,145.67161560058594
2015-12-24,142.02642822265625
2015-12-28,136.60414123535156
2015-12-29,134.4626007080078
2015-12-30,136.64974975585938
2015-12-31,135.3739013671875
2016-01-01,134.59930419921875
2016-01-04,136.69529724121094
2016-01-05,140.79615783691406
2016-01-06,136.55862426757812
2016-01-07,136.60414123535156
2016-01-08,136.69529724121094
2016-01-11,133.3690643310547
2016-01-12,132.95895385742188
2016-01-13,136.60414123535156
2016-01-14,133.68800354003906
2016-01-15,133.3690643310547
2016-01-18,128.99481201171875
2016-01-19,129.76937866210938
2016-01-20,127.62784576416016
2016-01-21,124.66610717773438
2016-01-22,130.3617706298828
2016-01-25,135.46502685546875
2016-01-27,137.8344268798828
2016-01-28,133.4601287841797
2016-01-29,130.7718048095703
2016-02-01,132.1387939453125
2016-02-02,130.13392639160156
2016-02-03,130.9996795654297
2016-02-04,125.48626708984375
2016-02-05,125.39517974853516
2016-02-08,126.80765533447266
2016-02-09,124.93949890136719
2016-02-10,127.44558715820312
2016-02-11,123.93708801269531
2016-02-12,124.57498931884766
2016-02-15,123.02579498291016
2016-02-16,122.29672241210938
2016-02-17,119.88175964355469
2016-02-18,121.06648254394531
2016-02-19,121.8866195678711
2016-02-22,121.61326599121094
2016-02-23,122.75236511230469
2016-02-24,123.7092514038086
2016-02-25,124.30159759521484
2016-02-26,124.39273071289062
2016-02-29,125.7140884399414
2016-03-01,125.48626708984375
2016-03-02,125.12178039550781
2016-03-03,124.21046447753906
2016-03-04,125.30400848388672
2016-03-08,125.30400848388672
2016-03-09,125.62300872802734
2016-03-10,125.89636993408203
2016-03-11,126.7621078491211
2016-03-14,122.43342590332031
2016-03-15,122.57010650634766
2016-03-16,124.66610717773438
2016-03-17,130.45289611816406
2016-03-18,132.2754669189453
2016-03-21,137.69775390625
2016-03-22,136.5130615234375
2016-03-23,132.7766876220703
2016-03-28,133.2779083251953
2016-03-29,132.3666229248047
2016-03-30,137.10537719726562
2016-03-31,138.8824005126953
2016-04-01,137.0142364501953
2016-04-04,137.5154571533203
2016-04-05,134.69044494628906
2016-04-06,139.0191192626953
2016-04-07,138.29005432128906
2016-04-08,140.0215301513672
2016-04-11,142.16311645507812
2016-04-12,140.97840881347656
2016-04-13,141.61631774902344
2016-04-18,140.3860626220703
2016-04-20,139.52032470703125
2016-04-21,141.3429412841797
2016-04-22,139.42921447753906
2016-04-25,139.20138549804688
2016-04-26,139.56588745117188
2016-04-27,137.3787384033203
2016-04-28,135.05496215820312
2016-04-29,134.55372619628906
2016-05-02,135.23721313476562
2016-05-03,135.28280639648438
2016-05-04,132.0020751953125
2016-05-05,135.3739013671875
2016-05-06,132.0932159423828
2016-05-09,134.7815704345703
2016-05-10,136.87757873535156
2016-05-11,140.56832885742188
2016-05-12,141.16064453125
2016-05-13,143.94012451171875
2016-05-16,142.2542266845703
2016-05-17,142.2998046875
2016-05-18,143.89456176757812
2016-05-19,143.89456176757812
2016-05-20,141.47967529296875
2016-05-23,138.5178985595703
2016-05-24,136.01182556152344
2016-05-25,135.82958984375
2016-05-26,143.98570251464844
2016-05-27,141.02401733398438
2016-05-30,146.12728881835938
2016-05-31,146.44622802734375
2016-06-01,147.31195068359375
2016-06-02,150.6837921142578
2016-06-03,151.9595947265625
2016-06-06,150.09144592285156
2016-06-07,148.77001953125
2016-06-08,153.9188995361328
2016-06-09,152.7341766357422
2016-06-10,153.41769409179688
2016-06-13,153.14430236816406
2016-06-14,152.32411193847656
2016-06-15,150.95718383789062
2016-06-16,149.9547576904297
2016-06-17,150.0458526611328
2016-06-20,149.36241149902344
2016-06-21,148.4966278076172
2016-06-22,148.5877685546875
2016-06-23,148.22320556640625
2016-06-24,143.62120056152344
2016-06-27,150.0458526611328
2016-06-28,159.75123596191406
2016-06-29,166.13034057617188
2016-06-30,167.1327667236328
2016-07-01,165.7657928466797
2016-07-04,160.48033142089844
2016-07-05,159.6601104736328
2016-07-07,162.98638916015625
2016-07-08,163.5331573486328
2016-07-11,159.8423614501953
2016-07-12,165.8114013671875
2016-07-13,162.8952178955078
2016-07-14,162.1662139892578
2016-07-15,162.21200561523438
2016-07-18,161.02064514160156
2016-07-19,157.90469360351562
2016-07-20,158.6836700439453
2016-07-21,157.3548126220703
2016-07-22,157.1715545654297
2016-07-25,155.4761199951172
2016-07-26,154.0555877685547
2016-07-27,152.72674560546875
2016-07-28,157.07989501953125
2016-07-29,155.98011779785156
2016-08-01,153.5973663330078
2016-08-02,151.7186737060547
2016-08-03,152.13104248046875
2016-08-04,149.2900390625
2016-08-05,153.64317321777344
2016-08-08,148.41940307617188
2016-08-09,150.9396514892578
2016-08-10,147.45713806152344
2016-08-11,151.1687774658203
2016-08-12,148.51109313964844
2016-08-16,150.298095703125
2016-08-17,151.7186737060547
2016-08-18,153.04750061035156
2016-08-19,154.28469848632812
2016-08-22,156.209228515625
2016-08-23,158.13381958007812
2016-08-24,158.5462188720703
2016-08-25,169.3144989013672
2016-08-26,169.3144989013672
2016-08-29,166.70262145996094
2016-08-30,172.01803588867188
2016-08-31,176.27957153320312
2016-09-01,179.48712158203125
2016-09-02,187.41444396972656
2016-09-06,183.24461364746094
2016-09-07,177.6542205810547
2016-09-08,183.1529541015625
2016-09-09,181.27423095703125
2016-09-12,178.24993896484375
2016-09-14,189.43064880371094
2016-09-15,190.20962524414062
2016-09-16,187.78103637695312
2016-09-19,184.2985382080078
2016-09-20,179.67044067382812
2016-09-21,179.07472229003906
2016-09-22,184.4818115234375
2016-09-23,184.34429931640625
2016-09-26,183.29042053222656
2016-09-27,188.51419067382812
2016-09-28,193.05062866210938
2016-09-29,190.5762176513672
2016-09-30,197.03721618652344
2016-10-03,202.9024658203125
2016-10-04,206.84324645996094
2016-10-05,204.96450805664062
2016-10-06,203.49818420410156
2016-10-07,189.79722595214844
2016-10-10,187.0937042236328
2016-10-13,176.41702270507812
2016-10-14,173.07196044921875
2016-10-17,171.6973114013672
2016-10-18,168.90211486816406
2016-10-19,166.51931762695312
2016-10-20,166.29022216796875
2016-10-21,164.640625
2016-10-24,164.04493713378906
2016-10-25,160.5624237060547
2016-10-26,160.19578552246094
2016-10-27,153.3224334716797
2016-10-28,160.42494201660156
2016-11-01,159.14190673828125
2016-11-02,156.7133026123047
2016-11-03,158.27127075195312
2016-11-04,156.66751098632812
2016-11-07,157.5839385986328
2016-11-08,156.6216583251953
2016-11-09,148.74017333984375
2016-11-10,138.38424682617188
2016-11-11,135.49745178222656
2016-11-15,127.7076187133789
2016-11-16,123.99597930908203
2016-11-17,122.34632873535156
2016-11-18,122.34632873535156
2016-11-21,118.45143127441406
2016-11-22,120.78839874267578
2016-11-23,119.32206726074219
2016-11-24,122.3921890258789
2016-11-25,123.21697998046875
2016-11-28,121.42990112304688
2016-11-29,121.33824157714844
2016-11-30,124.5000228881836
2016-12-01,121.84227752685547
2016-12-02,120.46763610839844
2016-12-05,120.97167205810547
2016-12-06,118.49725341796875
2016-12-07,119.50535583496094
2016-12-08,120.0093994140625
2016-12-09,123.17113494873047
2016-12-12,122.0714111328125
2016-12-13,118.5888900756836
2016-12-14,116.52689361572266
2016-12-15,113.77753448486328
2016-12-16,113.82334899902344
2016-12-19,114.41903686523438
2016-12-20,110.0658950805664
2016-12-21,114.0982894897461
2016-12-22,108.14134979248047
2016-12-23,109.56185150146484
2016-12-26,112.17373657226562
2016-12-27,117.94738006591797
2016-12-28,115.33550262451172
2016-12-29,114.32740020751953
2016-12-30,112.54031372070312
2017-01-02,115.70207977294922
2017-01-03,117.62661743164062
2017-01-04,115.8853530883789
2017-01-05,116.89346313476562
2017-01-06,116.38941192626953
2017-01-09,117.03092956542969
2017-01-10,117.58080291748047
2017-01-11,119.04712677001953
2017-01-12,118.49725341796875
2017-01-13,117.67243194580078
2017-01-16,116.57270812988281
2017-01-17,115.15221405029297
2017-01-18,116.34357452392578
2017-01-19,116.61852264404297
2017-01-20,115.83955383300781
2017-01-23,117.16839599609375
2017-01-24,117.2142105102539
2017-01-25,120.33015441894531
2017-01-27,126.8827896118164
2017-01-30,124.13341522216797
2017-01-31,123.4919204711914
2017-02-01,127.61595916748047
2017-02-02,128.71568298339844
2017-02-03,130.64022827148438
2017-02-06,128.0741729736328
2017-02-07,124.63748168945312
2017-02-08,125.5539321899414
2017-02-09,124.5916748046875
2017-02-10,125.5539321899414
2017-02-13,128.1658477783203
2017-02-14,125.69139099121094
2017-02-15,120.69671630859375
2017-02-16,122.0714111328125
2017-02-17,122.3921890258789
2017-02-20,121.88813018798828
2017-02-21,121.4757308959961
2017-02-22,133.48123168945312
2017-02-23,135.13084411621094
2017-02-27,139.6672821044922
2017-02-28,141.4085693359375
2017-03-01,136.36805725097656
2017-03-02,132.01490783691406
2017-03-03,131.46507263183594
2017-03-06,127.66175842285156
2017-03-07,127.7076187133789
2017-03-08,123.95012664794922
2017-03-09,123.4919204711914
2017-03-10,121.1091537475586
2017-03-14,122.85041809082031
2017-03-15,121.9339599609375
2017-03-16,126.01216888427734
2017-03-17,127.15769958496094
2017-03-20,121.84227752685547
2017-03-21,122.52963256835938
2017-03-22,117.58080291748047
2017-03-23,117.12257385253906
2017-03-24,117.4891586303711
2017-03-27,116.29777526855469
2017-03-28,115.7937240600586
2017-03-29,117.90153503417969
2017-03-30,117.99320983886719
2017-03-31,120.42179870605469
2017-04-03,128.30331420898438
2017-04-05,133.52706909179688
2017-04-06,133.1146697998047
2017-04-07,131.09848022460938
2017-04-10,132.24404907226562
2017-04-11,134.35189819335938
2017-04-12,138.38424682617188
2017-04-13,139.48399353027344
2017-04-17,137.651123046875
2017-04-18,133.89364624023438
2017-04-19,134.90170288085938
2017-04-20,137.51364135742188
2017-04-21,139.8505859375
2017-04-24,153.55154418945312
2017-04-25,150.43557739257812
2017-04-26,144.79940795898438
2017-04-27,147.13638305664062
2017-04-28,156.16343688964844
2017-05-02,152.2685089111328
2017-05-03,152.8641815185547
2017-05-04,152.58926391601562
