Date,WIPRO
1996-01-01,0.42086270451545715
1996-01-02,0.3881289064884186
1996-01-03,0.402157723903656
1996-01-04,0.402157723903656
1996-01-05,0.402157723903656
1996-01-08,0.402157723903656
1996-01-09,0.402157723903656
1996-01-10,0.40271878242492676
1996-01-11,0.402157723903656
1996-01-12,0.402157723903656
1996-01-15,0.402157723903656
1996-01-16,0.39280518889427185
1996-01-17,0.39280518889427185
1996-01-18,0.4002871811389923
1996-01-19,0.39280518889427185
1996-01-22,0.4002871811389923
1996-01-23,0.39280518889427185
1996-01-24,0.39280518889427185
1996-01-25,0.39280518889427185
1996-01-26,0.39280518889427185
1996-01-29,0.39280518889427185
1996-01-30,0.3895781934261322
1996-01-31,0.3895781934261322
1996-02-01,0.3895781934261322
1996-02-02,0.402157723903656
1996-02-05,0.402157723903656
1996-02-06,0.39280518889427185
1996-02-07,0.39280518889427185
1996-02-08,0.39280518889427185
1996-02-09,0.39280518889427185
1996-02-12,0.4020640552043915
1996-02-13,0.4020640552043915
1996-02-14,0.4020640552043915
1996-02-15,0.4020640552043915
1996-02-16,0.42086270451545715
1996-02-19,0.42086270451545715
1996-02-20,0.42086270451545715
1996-02-21,0.42086270451545715
1996-02-22,0.42086270451545715
1996-02-23,0.42086270451545715
1996-02-26,0.42086270451545715
1996-02-27,0.40683379769325256
1996-02-28,0.42086270451545715
1996-02-29,0.42086270451545715
1996-03-01,0.42086270451545715
1996-03-04,0.42086270451545715
1996-03-05,0.42086270451545715
1996-03-06,0.42086270451545715
1996-03-07,0.42086270451545715
1996-03-08,0.41852444410324097
1996-03-11,0.41852444410324097
1996-03-12,0.42086270451545715
1996-03-13,0.3928515911102295
1996-03-14,0.3928515911102295
1996-03-15,0.3984166979789734
1996-03-18,0.411510169506073
1996-03-19,0.4115564823150635
1996-03-20,0.4115564823150635
1996-03-21,0.4115564823150635
1996-03-22,0.4115564823150635
1996-03-25,0.4115564823150635
1996-03-26,0.41618651151657104
1996-03-27,0.4199272692203522
1996-03-28,0.4199272692203522
1996-03-29,0.411510169506073
1996-04-01,0.411510169506073
1996-04-02,0.4152511954307556
1996-04-03,0.411510169506073
1996-04-04,0.411510169506073
1996-04-05,0.411510169506073
1996-04-08,0.411510169506073
1996-04-09,0.411510169506073
1996-04-10,0.42086270451545715
1996-04-11,0.411510169506073
1996-04-12,0.4115564823150635
1996-04-15,0.4115564823150635
1996-04-16,0.4096396565437317
1996-04-17,0.411510169506073
1996-04-18,0.4246036112308502
1996-04-19,0.4246036112308502
1996-04-22,0.4246036112308502
1996-04-23,0.45827269554138184
1996-04-24,0.49474745988845825
1996-04-25,0.5019952654838562
1996-04-26,0.4938123822212219
1996-04-29,0.5284163951873779
1996-04-30,0.49568259716033936
1996-05-01,0.5050353407859802
1996-05-02,0.5040999054908752
1996-05-03,0.4872654676437378
1996-05-06,0.48633021116256714
1996-05-07,0.4872654676437378
1996-05-08,0.4872654676437378
1996-05-09,0.48633021116256714
1996-05-10,0.4676252007484436
1996-05-13,0.4676252007484436
1996-05-14,0.4657546281814575
1996-05-15,0.4657546281814575
1996-05-16,0.49100643396377563
1996-05-17,0.48633021116256714
1996-05-20,0.48633021116256714
1996-05-21,0.48492729663848877
1996-05-22,0.45827269554138184
1996-05-23,0.45827269554138184
1996-05-24,0.4676252007484436
1996-05-27,0.4676252007484436
1996-05-28,0.42179784178733826
1996-05-29,0.4302152693271637
1996-05-30,0.43489137291908264
1996-05-31,0.4367620646953583
1996-06-03,0.4383982717990875
1996-06-04,0.4395677447319031
1996-06-05,0.4395677447319031
1996-06-06,0.4769776165485382
1996-06-07,0.48633021116256714
1996-06-10,0.48633021116256714
1996-06-11,0.49568259716033936
1996-06-12,0.5340279936790466
1996-06-13,0.5069056749343872
1996-06-14,0.523131787776947
1996-06-17,0.5190639495849609
1996-06-18,0.5270136594772339
1996-06-19,0.5330928564071655
1996-06-20,0.5330928564071655
1996-06-21,0.5153229832649231
1996-06-24,0.5069056749343872
1996-06-25,0.5143405795097351
1996-06-26,0.4984884560108185
1996-06-27,0.48633021116256714
1996-06-28,0.49544864892959595
1996-07-01,0.47923925518989563
1996-07-02,0.4839377701282501
1996-07-03,0.4839377701282501
1996-07-04,0.48863619565963745
1996-07-05,0.4933345317840576
1996-07-08,0.4791918098926544
1996-07-09,0.43789318203926086
1996-07-10,0.4651438295841217
1996-07-11,0.46984240412712097
1996-07-12,0.46984240412712097
1996-07-15,0.47923925518989563
1996-07-16,0.47454091906547546
1996-07-17,0.4933345317840576
1996-07-18,0.5393791198730469
1996-07-19,0.5168268084526062
1996-07-22,0.5257537364959717
1996-07-23,0.4915017783641815
1996-07-24,0.47999095916748047
1996-07-25,0.5262234807014465
1996-07-26,0.4933345317840576
1996-07-29,0.4933345317840576
1996-07-30,0.4754805564880371
1996-07-31,0.48873016238212585
1996-08-01,0.48873016238212585
1996-08-02,0.4930994212627411
1996-08-05,0.48863619565963745
1996-08-06,0.4839377701282501
1996-08-07,0.4839377701282501
1996-08-08,0.4839377701282501
1996-08-09,0.4839377701282501
1996-08-12,0.4839843511581421
1996-08-13,0.48581698536872864
1996-08-14,0.4839377701282501
1996-08-15,0.4839377701282501
1996-08-16,0.47923925518989563
1996-08-19,0.4754805564880371
1996-08-20,0.47463491559028625
1996-08-21,0.47792357206344604
1996-08-22,0.4754805564880371
1996-08-23,0.4754805564880371
1996-08-26,0.46984240412712097
1996-08-27,0.4567336142063141
1996-08-28,0.4567336142063141
1996-08-29,0.4567336142063141
1996-08-30,0.4567336142063141
1996-09-02,0.4567336142063141
1996-09-03,0.451048880815506
1996-09-04,0.451048880815506
1996-09-05,0.451048880815506
1996-09-06,0.451048880815506
1996-09-09,0.44602110981941223
1996-09-10,0.44602110981941223
1996-09-11,0.46923139691352844
1996-09-12,0.4697951078414917
1996-09-13,0.47209787368774414
1996-09-16,0.451048880815506
1996-09-17,0.451048880815506
1996-09-18,0.451048880815506
1996-09-19,0.44259166717529297
1996-09-20,0.45010906457901
1996-09-23,0.4416519105434418
1996-09-24,0.43225526809692383
1996-09-25,0.43225526809692383
1996-09-26,0.43225526809692383
1996-09-27,0.43225526809692383
1996-09-30,0.43225526809692383
1996-10-01,0.41350793838500977
1996-10-02,0.41350793838500977
1996-10-03,0.4134613871574402
1996-10-04,0.3996005356311798
1996-10-07,0.3996005356311798
1996-10-08,0.37587398290634155
1996-10-09,0.39931878447532654
1996-10-10,0.4040645658969879
1996-10-11,0.4134613871574402
1996-10-14,0.4134613871574402
1996-10-15,0.39466771483421326
1996-10-16,0.3993660509586334
1996-10-17,0.41158199310302734
1996-10-18,0.41158199310302734
1996-10-21,0.41158199310302734
1996-10-22,0.42285817861557007
1996-10-23,0.42290472984313965
1996-10-24,0.42290472984313965
1996-10-25,0.42290472984313965
1996-10-28,0.42290472984313965
1996-10-29,0.4087629020214081
1996-10-30,0.4087629020214081
1996-10-31,0.4087629020214081
1996-11-01,0.4087629020214081
1996-11-04,0.4087629020214081
1996-11-05,0.4087629020214081
1996-11-06,0.4087629020214081
1996-11-07,0.4129914343357086
1996-11-08,0.41158199310302734
1996-11-11,0.40688350796699524
1996-11-12,0.40688350796699524
1996-11-13,0.39466771483421326
1996-11-14,0.4031248092651367
1996-11-15,0.398426353931427
1996-11-18,0.39466771483421326
1996-11-19,0.38996925950050354
1996-11-20,0.38996925950050354
1996-11-21,0.38996925950050354
1996-11-22,0.38996925950050354
1996-11-25,0.38996925950050354
1996-11-26,0.38996925950050354
1996-11-27,0.38996925950050354
1996-11-28,0.38996925950050354
1996-11-29,0.3627183735370636
1996-12-02,0.3627183735370636
1996-12-03,0.3627183735370636
1996-12-04,0.3627183735370636
1996-12-05,0.3627183735370636
1996-12-06,0.3627183735370636
1996-12-09,0.3373469114303589
1996-12-10,0.3373469114303589
1996-12-11,0.3373469114303589
1996-12-12,0.3147470951080322
1996-12-13,0.29600077867507935
1996-12-16,0.29600077867507935
1996-12-17,0.29600077867507935
1996-12-18,0.3006991744041443
1996-12-19,0.3053976595401764
1996-12-20,0.31667381525039673
1996-12-23,0.31667381525039673
1996-12-24,0.3147943913936615
1996-12-25,0.3147943913936615
1996-12-26,0.29600077867507935
1996-12-27,0.29600077867507935
1996-12-30,0.29600077867507935
1996-12-31,0.28848323225975037
1997-01-01,0.28848323225975037
1997-01-02,0.3006991744041443
1997-01-03,0.31761351227760315
1997-01-06,0.31761351227760315
1997-01-07,0.31761351227760315
1997-01-08,0.319492906332016
1997-01-09,0.319492906332016
1997-01-10,0.3241913318634033
1997-01-13,0.3232516050338745
1997-01-14,0.3232516050338745
1997-01-15,0.3420453369617462
1997-01-16,0.33852115273475647
1997-01-17,0.33852115273475647
1997-01-20,0.33852115273475647
1997-01-21,0.3288896977901459
1997-01-22,0.3288896977901459
1997-01-23,0.3288896977901459
1997-01-24,0.3288896977901459
1997-01-27,0.3288896977901459
1997-01-28,0.34289097785949707
1997-01-29,0.3288896977901459
1997-01-30,0.3288896977901459
1997-01-31,0.3288896977901459
1997-02-03,0.3288896977901459
1997-02-04,0.3241913318634033
1997-02-05,0.3241913318634033
1997-02-06,0.3241913318634033
1997-02-07,0.3241913318634033
1997-02-10,0.3241913318634033
1997-02-11,0.3288896977901459
1997-02-12,0.3361719250679016
1997-02-13,0.3361719250679016
1997-02-14,0.33828651905059814
1997-02-17,0.33828651905059814
1997-02-18,0.33828651905059814
1997-02-19,0.33828651905059814
1997-02-20,0.3486231565475464
1997-02-21,0.33828651905059814
1997-02-24,0.32795006036758423
1997-02-25,0.3411056399345398
1997-02-26,0.3411056399345398
1997-02-27,0.33828651905059814
1997-02-28,0.33828651905059814
1997-03-03,0.3711756467819214
1997-03-04,0.3786930739879608
1997-03-05,0.37681370973587036
1997-03-06,0.3805724084377289
1997-03-07,0.3805724084377289
1997-03-10,0.3805724084377289
1997-03-11,0.3805724084377289
1997-03-12,0.3805724084377289
1997-03-13,0.3805724084377289
1997-03-14,0.3711756467819214
1997-03-17,0.37587398290634155
1997-03-18,0.37587398290634155
1997-03-19,0.37587398290634155
1997-03-20,0.37587398290634155
1997-03-21,0.37587398290634155
1997-03-24,0.37587398290634155
1997-03-25,0.35708028078079224
1997-03-26,0.35708028078079224
1997-03-27,0.35708028078079224
1997-03-28,0.35708028078079224
1997-03-31,0.35708028078079224
1997-04-01,0.35238173604011536
1997-04-02,0.35238173604011536
1997-04-03,0.35238173604011536
1997-04-04,0.35238173604011536
1997-04-07,0.3411056399345398
1997-04-08,0.3411056399345398
1997-04-09,0.35238173604011536
1997-04-10,0.35238173604011536
1997-04-11,0.36102694272994995
1997-04-14,0.36102694272994995
1997-04-15,0.3749343156814575
1997-04-16,0.3749343156814575
1997-04-17,0.3749343156814575
1997-04-18,0.3749343156814575
1997-04-21,0.3749343156814575
1997-04-22,0.3711756467819214
1997-04-23,0.37681370973587036
1997-04-24,0.3805724084377289
1997-04-25,0.3824518322944641
1997-04-28,0.3824518322944641
1997-04-29,0.3805724084377289
1997-04-30,0.3927883207798004
1997-05-01,0.3927883207798004
1997-05-02,0.4134613871574402
1997-05-05,0.4313153922557831
1997-05-06,0.4360139071941376
1997-05-07,0.44071218371391296
1997-05-08,0.44071218371391296
1997-05-09,0.44071218371391296
1997-05-12,0.4651438295841217
1997-05-13,0.46185508370399475
1997-05-14,0.46185508370399475
1997-05-15,0.4585660696029663
1997-05-16,0.4585660696029663
1997-05-19,0.45668694376945496
1997-05-20,0.451048880815506
1997-05-21,0.4440010190010071
1997-05-22,0.4440010190010071
1997-05-23,0.441182017326355
1997-05-26,0.4416986107826233
1997-05-27,0.415340781211853
1997-05-28,0.4134613871574402
1997-05-29,0.4123803377151489
1997-05-30,0.4123803377151489
1997-06-02,0.415340781211853
1997-06-03,0.415340781211853
1997-06-04,0.42591187357902527
1997-06-05,0.42591187357902527
1997-06-06,0.42755669355392456
1997-06-09,0.42755669355392456
1997-06-10,0.44602110981941223
1997-06-11,0.4529282748699188
1997-06-12,0.46829167008399963
1997-06-13,0.4604455828666687
1997-06-16,0.4369535446166992
1997-06-17,0.44916948676109314
1997-06-18,0.46232500672340393
1997-06-19,0.45574721693992615
1997-06-20,0.44916948676109314
1997-06-23,0.4585660696029663
1997-06-24,0.461713969707489
1997-06-25,0.47454091906547546
1997-06-26,0.49854937195777893
1997-06-27,0.49441492557525635
1997-06-30,0.5053152441978455
1997-07-01,0.5403188467025757
1997-07-02,0.5696837306022644
1997-07-03,0.5815235376358032
1997-07-04,0.6026199460029602
1997-07-07,0.6060966849327087
1997-07-08,0.5922359228134155
1997-07-09,0.6257361173629761
1997-07-10,0.624420702457428
1997-07-11,0.6414287090301514
1997-07-14,0.6356969475746155
1997-07-15,0.6356030106544495
1997-07-16,0.6800965666770935
1997-07-17,0.7205029726028442
1997-07-18,0.7205029726028442
1997-07-21,0.6986084580421448
1997-07-22,0.7474721074104309
1997-07-23,0.7998122572898865
1997-07-24,0.8095386028289795
1997-07-25,0.7954431176185608
1997-07-28,0.8508846163749695
1997-07-29,0.896224319934845
1997-07-30,0.887814462184906
1997-07-31,0.9137496948242188
1997-08-01,0.9777420163154602
1997-08-04,1.0487176179885864
1997-08-05,1.077117919921875
1997-08-06,1.0774003267288208
1997-08-07,1.1528029441833496
1997-08-08,1.2335278987884521
1997-08-11,1.2860885858535767
1997-08-12,1.257972002029419
1997-08-13,1.2427586317062378
1997-08-14,1.200465440750122
1997-08-15,1.200465440750122
1997-08-18,1.1846405267715454
1997-08-19,1.1843581199645996
1997-08-20,1.1783767938613892
1997-08-21,1.1712652444839478
1997-08-22,1.1510603427886963
1997-08-25,1.1340585947036743
1997-08-26,1.1253454685211182
1997-08-27,1.1175740957260132
1997-08-28,1.0542750358581543
1997-08-29,1.038780689239502
1997-09-01,1.0487176179885864
1997-09-02,1.1221429109573364
1997-09-03,1.2007008790969849
1997-09-04,1.1807785034179688
1997-09-05,1.225709319114685
1997-09-08,1.3115211725234985
1997-09-09,1.3454787731170654
1997-09-10,1.3739725351333618
1997-09-11,1.3473625183105469
1997-09-12,1.3243792057037354
1997-09-15,1.2826507091522217
1997-09-16,1.2823681831359863
1997-09-17,1.2725720405578613
1997-09-18,1.2454434633255005
1997-09-19,1.276574969291687
1997-09-22,1.2509069442749023
1997-09-23,1.3130757808685303
1997-09-24,1.318303108215332
1997-09-25,1.3242847919464111
1997-09-26,1.390504240989685
1997-09-29,1.4600664377212524
1997-09-30,1.472500205039978
1997-10-01,1.4441008567810059
1997-10-02,1.4441008567810059
1997-10-03,1.4441008567810059
1997-10-06,1.4441008567810059
1997-10-07,1.4441008567810059
1997-10-08,1.4441008567810059
1997-10-09,1.443299651145935
1997-10-10,1.4441946744918823
1997-10-13,1.4487162828445435
1997-10-14,1.3769862651824951
1997-10-15,1.3546624183654785
1997-10-16,1.3337984085083008
1997-10-17,1.384616494178772
1997-10-20,4.361548900604248
1997-10-21,4.579705715179443
1997-10-22,1.7417088747024536
1997-10-23,1.7024295330047607
1997-10-24,1.6806708574295044
1997-10-27,1.658629059791565
1997-10-28,1.575690746307373
1997-10-29,1.6545315980911255
1997-10-30,1.6360222101211548
1997-10-31,1.6360222101211548
1997-11-03,1.6064927577972412
1997-11-04,1.5799295902252197
1997-11-05,1.5009467601776123
1997-11-06,1.425921082496643
1997-11-07,1.3797180652618408
1997-11-10,1.3445369005203247
1997-11-11,1.3442538976669312
1997-11-12,1.2772821187973022
1997-11-13,1.2134175300598145
