Date,PFOCUS
2007-11-07,120.1050033569336
2007-11-08,123.44999694824219
2007-11-12,124.91500091552734
2007-11-13,131.1699981689453
2007-11-14,126.63500213623047
2007-11-15,132.03500366210938
2007-11-16,133.27999877929688
2007-11-19,135.0
2007-11-20,130.50999450683594
2007-11-21,127.0
2007-11-22,125.0
2007-11-23,127.19999694824219
2007-11-26,121.5
2007-11-27,119.0
2007-11-28,119.98999786376953
2007-11-29,119.43499755859375
2007-11-30,119.2699966430664
2007-12-03,120.0999984741211
2007-12-04,121.76499938964844
2007-12-05,116.84500122070312
2007-12-06,115.7750015258789
2007-12-07,108.66000366210938
2007-12-10,115.37999725341797
2007-12-11,116.87999725341797
2007-12-12,112.30000305175781
2007-12-13,118.52999877929688
2007-12-14,118.68000030517578
2007-12-17,106.1500015258789
2007-12-18,110.5
2007-12-19,116.02999877929688
2007-12-20,126.88999938964844
2007-12-24,120.61499786376953
2007-12-26,120.7750015258789
2007-12-27,119.8949966430664
2007-12-28,121.82499694824219
2007-12-31,126.72000122070312
2008-01-01,131.9949951171875
2008-01-02,140.7949981689453
2008-01-03,141.63499450683594
2008-01-04,143.2050018310547
2008-01-07,144.44500732421875
2008-01-08,134.67999267578125
2008-01-09,129.875
2008-01-10,124.6050033569336
2008-01-11,121.42500305175781
2008-01-14,124.52999877929688
2008-01-15,123.06500244140625
2008-01-16,121.9000015258789
2008-01-17,124.15499877929688
2008-01-18,120.17500305175781
2008-01-21,107.80000305175781
2008-01-22,90.55999755859375
2008-01-23,97.08499908447266
2008-01-24,96.2249984741211
2008-01-25,99.19499969482422
2008-01-28,97.42500305175781
2008-01-29,97.33000183105469
2008-01-30,94.2300033569336
2008-01-31,92.2699966430664
2008-02-01,95.0199966430664
2008-02-04,98.59500122070312
2008-02-05,97.91000366210938
2008-02-06,96.40499877929688
2008-02-07,90.68499755859375
2008-02-08,88.51499938964844
2008-02-11,84.54499816894531
2008-02-12,83.95500183105469
2008-02-13,75.38500213623047
2008-02-14,81.83000183105469
2008-02-15,83.5250015258789
2008-02-18,86.61499786376953
2008-02-19,95.52999877929688
2008-02-20,95.00499725341797
2008-02-21,93.70500183105469
2008-02-22,90.47000122070312
2008-02-25,85.61000061035156
2008-02-26,85.80999755859375
2008-02-27,84.42500305175781
2008-02-28,82.2300033569336
2008-02-29,84.33499908447266
2008-03-03,78.94999694824219
2008-03-04,80.51000213623047
2008-03-05,78.28500366210938
2008-03-07,72.08000183105469
2008-03-10,72.20500183105469
2008-03-11,77.01000213623047
2008-03-12,75.5
2008-03-13,70.0250015258789
2008-03-14,72.94000244140625
2008-03-17,65.49500274658203
2008-03-18,58.7400016784668
2008-03-19,60.314998626708984
2008-03-24,60.09000015258789
2008-03-25,61.724998474121094
2008-03-26,60.71500015258789
2008-03-27,62.084999084472656
2008-03-28,67.7750015258789
2008-03-31,68.68000030517578
2008-04-01,67.97000122070312
2008-04-02,68.32499694824219
2008-04-03,67.95500183105469
2008-04-04,67.3499984741211
2008-04-07,68.0
2008-04-08,67.15499877929688
2008-04-09,66.0250015258789
2008-04-10,67.83499908447266
2008-04-11,68.57499694824219
2008-04-15,67.5
2008-04-16,69.4000015258789
2008-04-17,70.24500274658203
2008-04-21,69.43000030517578
2008-04-22,68.83000183105469
2008-04-23,68.24500274658203
2008-04-24,68.41999816894531
2008-04-25,69.33999633789062
2008-04-28,67.45500183105469
2008-04-29,66.70500183105469
2008-04-30,66.5
2008-05-02,67.98999786376953
2008-05-05,65.06999969482422
2008-05-06,65.30000305175781
2008-05-07,64.02999877929688
2008-05-08,65.24500274658203
2008-05-09,63.119998931884766
2008-05-12,61.849998474121094
2008-05-13,60.23500061035156
2008-05-14,59.255001068115234
2008-05-15,59.849998474121094
2008-05-16,59.369998931884766
2008-05-20,59.834999084472656
2008-05-21,59.689998626708984
2008-05-22,58.349998474121094
2008-05-23,57.939998626708984
2008-05-26,56.04499816894531
2008-05-27,52.869998931884766
2008-05-28,54.290000915527344
2008-05-29,53.85499954223633
2008-05-30,52.459999084472656
2008-06-02,51.599998474121094
2008-06-03,48.95000076293945
2008-06-04,48.44499969482422
2008-06-05,48.005001068115234
2008-06-06,47.16999816894531
2008-06-09,44.04499816894531
2008-06-10,48.25
2008-06-11,49.26499938964844
2008-06-12,50.03499984741211
2008-06-13,49.19499969482422
2008-06-16,49.98500061035156
2008-06-17,50.0
2008-06-18,47.56999969482422
2008-06-19,47.099998474121094
2008-06-20,46.404998779296875
2008-06-23,44.790000915527344
2008-06-24,46.494998931884766
2008-06-25,48.439998626708984
2008-06-26,48.720001220703125
2008-06-27,45.54499816894531
2008-06-30,44.2599983215332
2008-07-01,42.53499984741211
2008-07-02,42.744998931884766
2008-07-03,41.45000076293945
2008-07-04,42.779998779296875
2008-07-07,45.83000183105469
2008-07-08,45.81999969482422
2008-07-09,47.21500015258789
2008-07-10,45.08000183105469
2008-07-11,43.98500061035156
2008-07-14,43.595001220703125
2008-07-15,42.63999938964844
2008-07-16,40.29999923706055
2008-07-17,42.39500045776367
2008-07-18,42.400001525878906
2008-07-21,41.494998931884766
2008-07-22,42.5
2008-07-23,45.48500061035156
2008-07-24,43.79999923706055
2008-07-25,43.23500061035156
2008-07-28,43.154998779296875
2008-07-29,43.65999984741211
2008-07-30,43.755001068115234
2008-07-31,44.68000030517578
2008-08-01,44.584999084472656
2008-08-04,45.5099983215332
2008-08-05,46.16999816894531
2008-08-06,46.525001525878906
2008-08-07,44.75
2008-08-08,45.290000915527344
2008-08-11,47.54499816894531
2008-08-12,48.01499938964844
2008-08-13,49.22999954223633
2008-08-14,47.599998474121094
2008-08-18,46.54499816894531
2008-08-19,45.84000015258789
2008-08-20,44.66999816894531
2008-08-21,42.095001220703125
2008-08-22,42.435001373291016
2008-08-25,41.97999954223633
2008-08-26,42.33000183105469
2008-08-27,41.94499969482422
2008-08-28,41.79999923706055
2008-08-29,42.369998931884766
2008-09-01,43.21500015258789
2008-09-02,43.880001068115234
2008-09-04,43.599998474121094
2008-09-05,42.334999084472656
2008-09-08,43.099998474121094
2008-09-09,42.994998931884766
2008-09-10,44.994998931884766
2008-09-11,42.54999923706055
2008-09-12,43.314998626708984
2008-09-15,41.79999923706055
2008-09-16,41.36000061035156
2008-09-17,41.34000015258789
2008-09-18,41.33000183105469
2008-09-19,41.5099983215332
2008-09-22,40.68000030517578
2008-09-23,40.14500045776367
2008-09-24,39.834999084472656
2008-09-25,39.099998474121094
2008-09-26,38.80500030517578
2008-09-29,36.1349983215332
2008-09-30,37.65999984741211
2008-10-01,37.084999084472656
2008-10-03,36.525001525878906
2008-10-06,34.029998779296875
2008-10-07,34.35499954223633
2008-10-08,30.639999389648438
2008-10-10,25.549999237060547
2008-10-13,24.56999969482422
2008-10-14,25.864999771118164
2008-10-15,23.559999465942383
2008-10-16,22.559999465942383
2008-10-17,22.010000228881836
2008-10-20,22.354999542236328
2008-10-21,22.7549991607666
2008-10-22,21.854999542236328
2008-10-23,21.700000762939453
2008-10-24,19.834999084472656
2008-10-27,18.0049991607666
2008-10-29,20.84000015258789
2008-10-31,21.729999542236328
2008-11-03,21.354999542236328
2008-11-04,21.520000457763672
2008-11-05,20.84000015258789
2008-11-06,19.959999084472656
2008-11-07,20.53499984741211
2008-11-10,22.174999237060547
2008-11-11,21.635000228881836
2008-11-12,21.229999542236328
2008-11-14,21.045000076293945
2008-11-17,20.0
2008-11-18,19.0049991607666
2008-11-19,18.704999923706055
2008-11-20,18.0
2008-11-21,18.040000915527344
2008-11-24,18.5
2008-11-25,18.059999465942383
2008-11-26,18.09000015258789
2008-11-27,18.09000015258789
2008-11-28,19.479999542236328
2008-12-01,17.530000686645508
2008-12-02,17.46500015258789
2008-12-03,17.280000686645508
2008-12-04,17.454999923706055
2008-12-05,14.489999771118164
2008-12-08,15.154999732971191
2008-12-10,13.654999732971191
2008-12-11,12.979999542236328
2008-12-12,11.614999771118164
2008-12-15,13.3100004196167
2008-12-16,14.5
2008-12-17,11.600000381469727
2008-12-18,11.710000038146973
2008-12-19,12.869999885559082
2008-12-22,12.489999771118164
2008-12-23,12.069999694824219
2008-12-24,11.994999885559082
2008-12-26,11.835000038146973
2008-12-29,12.770000457763672
2008-12-30,12.4399995803833
2008-12-31,11.970000267028809
2009-01-02,12.904999732971191
2009-01-05,14.595000267028809
2009-01-06,16.125
2009-01-07,13.300000190734863
2009-01-09,13.489999771118164
2009-01-12,13.425000190734863
2009-01-13,13.074999809265137
2009-01-14,12.699999809265137
2009-01-15,11.954999923706055
2009-01-16,12.510000228881836
2009-01-19,12.164999961853027
2009-01-20,11.760000228881836
2009-01-21,10.779999732971191
2009-01-22,10.850000381469727
2009-01-23,10.140000343322754
2009-01-27,9.9350004196167
2009-01-28,9.8149995803833
2009-01-29,9.890000343322754
2009-01-30,9.859999656677246
2009-02-02,10.369999885559082
2009-02-03,10.005000114440918
2009-02-04,9.9399995803833
2009-02-05,9.640000343322754
2009-02-06,9.645000457763672
2009-02-09,9.729999542236328
2009-02-10,9.604999542236328
2009-02-11,9.9399995803833
2009-02-12,9.550000190734863
2009-02-13,9.760000228881836
2009-02-16,9.3100004196167
2009-02-17,8.600000381469727
2009-02-18,8.670000076293945
2009-02-19,8.664999961853027
2009-02-20,8.135000228881836
2009-02-24,7.815000057220459
2009-02-25,7.525000095367432
2009-02-26,7.71999979019165
2009-02-27,7.635000228881836
2009-03-02,7.40500020980835
2009-03-03,6.534999847412109
2009-03-04,6.46999979019165
2009-03-05,6.380000114440918
2009-03-06,5.889999866485596
2009-03-09,6.085000038146973
2009-03-12,6.320000171661377
2009-03-13,6.534999847412109
2009-03-16,7.84499979019165
2009-03-17,7.949999809265137
2009-03-18,8.005000114440918
2009-03-19,8.300000190734863
2009-03-20,8.569999694824219
2009-03-23,9.010000228881836
2009-03-24,8.645000457763672
2009-03-25,8.364999771118164
2009-03-26,8.539999961853027
2009-03-27,8.75
2009-03-30,8.335000038146973
2009-03-31,8.390000343322754
2009-04-01,9.005000114440918
2009-04-02,9.175000190734863
2009-04-06,9.470000267028809
2009-04-08,11.364999771118164
2009-04-09,10.774999618530273
2009-04-13,12.930000305175781
2009-04-15,14.225000381469727
2009-04-16,13.085000038146973
2009-04-17,12.71500015258789
2009-04-20,12.649999618530273
2009-04-21,13.015000343322754
2009-04-22,12.550000190734863
2009-04-23,12.045000076293945
2009-04-24,12.1899995803833
2009-04-27,11.545000076293945
2009-04-28,10.604999542236328
2009-04-29,11.0649995803833
2009-04-30,11.25
2009-05-04,11.725000381469727
2009-05-05,11.75
2009-05-06,11.4350004196167
2009-05-07,11.65999984741211
2009-05-08,12.21500015258789
2009-05-11,11.944999694824219
2009-05-12,12.069999694824219
2009-05-13,12.324999809265137
2009-05-14,12.555000305175781
2009-05-15,12.579999923706055
2009-05-18,12.579999923706055
2009-05-19,14.260000228881836
2009-05-20,17.114999771118164
2009-05-21,19.420000076293945
2009-05-22,19.125
2009-05-25,19.665000915527344
2009-05-26,18.844999313354492
2009-05-27,19.90999984741211
2009-05-28,18.920000076293945
2009-05-29,19.040000915527344
2009-06-01,20.94499969482422
2009-06-02,22.3700008392334
2009-06-03,24.5
2009-06-04,26.844999313354492
2009-06-05,26.895000457763672
2009-06-08,25.549999237060547
2009-06-09,24.274999618530273
2009-06-10,23.065000534057617
2009-06-11,22.014999389648438
2009-06-12,20.915000915527344
2009-06-15,19.924999237060547
2009-06-16,20.524999618530273
2009-06-17,19.645000457763672
2009-06-18,18.665000915527344
2009-06-19,18.459999084472656
2009-06-22,17.8700008392334
2009-06-23,17.514999389648438
2009-06-24,18.395000457763672
2009-06-25,19.084999084472656
2009-06-26,18.475000381469727
2009-06-29,18.75
2009-06-30,18.09000015258789
2009-07-01,17.55500030517578
2009-07-02,17.735000610351562
2009-07-03,17.739999771118164
2009-07-06,16.854999542236328
2009-07-07,16.239999771118164
2009-07-08,14.78499984741211
2009-07-09,14.324999809265137
2009-07-10,13.824999809265137
2009-07-13,13.704999923706055
2009-07-14,15.074999809265137
2009-07-15,16.225000381469727
2009-07-16,16.915000915527344
2009-07-17,16.834999084472656
2009-07-20,16.959999084472656
2009-07-21,17.450000762939453
2009-07-22,17.219999313354492
2009-07-23,17.350000381469727
2009-07-24,17.700000762939453
2009-07-27,17.7450008392334
2009-07-28,17.440000534057617
2009-07-29,17.40999984741211
2009-07-30,17.920000076293945
2009-07-31,18.270000457763672
2009-08-03,17.895000457763672
2009-08-04,17.045000076293945
2009-08-05,18.540000915527344
2009-08-06,18.06999969482422
2009-08-07,17.30500030517578
2009-08-10,17.09000015258789
2009-08-11,17.0
2009-08-12,16.924999237060547
2009-08-13,17.895000457763672
2009-08-14,17.385000228881836
2009-08-17,16.739999771118164
2009-08-18,17.170000076293945
2009-08-19,16.7450008392334
2009-08-20,17.0
2009-08-21,17.084999084472656
2009-08-24,18.795000076293945
2009-08-25,20.6200008392334
2009-08-26,20.875
2009-08-27,20.600000381469727
2009-08-28,19.920000076293945
2009-08-31,20.68000030517578
2009-09-01,19.760000228881836
2009-09-02,18.940000534057617
2009-09-03,18.725000381469727
2009-09-04,18.875
2009-09-07,19.364999771118164
2009-09-08,19.174999237060547
2009-09-09,18.899999618530273
2009-09-10,18.614999771118164
2009-09-11,18.344999313354492
2009-09-14,17.850000381469727
2009-09-15,18.165000915527344
2009-09-16,18.44499969482422
2009-09-17,19.155000686645508
2009-09-18,19.299999237060547
2009-09-22,20.264999389648438
2009-09-23,21.125
2009-09-24,21.389999389648438
2009-09-25,21.135000228881836
2009-09-29,21.174999237060547
2009-09-30,20.614999771118164
2009-10-01,20.229999542236328
2009-10-05,19.6200008392334
2009-10-06,19.489999771118164
2009-10-07,19.479999542236328
2009-10-08,19.010000228881836
2009-10-09,18.954999923706055
2009-10-12,19.424999237060547
2009-10-13,19.575000762939453
2009-10-14,20.399999618530273
2009-10-15,21.395000457763672
2009-10-16,20.790000915527344
2009-10-20,20.3700008392334
2009-10-21,19.940000534057617
2009-10-22,19.375
2009-10-23,20.344999313354492
2009-10-26,21.364999771118164
2009-10-27,21.209999084472656
2009-10-28,20.684999465942383
2009-10-29,20.46500015258789
2009-10-30,20.209999084472656
2009-11-03,19.200000762939453
2009-11-04,19.65999984741211
2009-11-05,20.155000686645508
2009-11-06,20.024999618530273
2009-11-09,20.415000915527344
2009-11-10,20.125
2009-11-11,20.125
2009-11-12,20.0049991607666
2009-11-13,20.020000457763672
2009-11-16,20.135000228881836
2009-11-17,19.84000015258789
2009-11-18,20.184999465942383
2009-11-19,20.0049991607666
2009-11-20,20.0049991607666
2009-11-23,19.989999771118164
2009-11-24,20.25
2009-11-25,20.399999618530273
2009-11-26,19.90999984741211
2009-11-27,19.475000381469727
2009-11-30,20.889999389648438
2009-12-01,22.979999542236328
2009-12-02,22.165000915527344
2009-12-03,21.825000762939453
2009-12-04,22.3799991607666
2009-12-07,21.489999771118164
2009-12-08,22.469999313354492
2009-12-09,22.670000076293945
2009-12-10,22.864999771118164
2009-12-11,22.69499969482422
2009-12-14,22.18000030517578
2009-12-15,21.520000457763672
2009-12-16,22.43000030517578
2009-12-17,22.954999923706055
2009-12-18,22.9950008392334
2009-12-21,23.625
2009-12-22,24.34000015258789
2009-12-23,25.104999542236328
2009-12-24,24.770000457763672
2009-12-29,24.920000076293945
2009-12-30,24.575000762939453
2009-12-31,24.020000457763672
2010-01-04,24.334999084472656
2010-01-05,25.78499984741211
2010-01-06,25.684999465942383
2010-01-07,25.290000915527344
2010-01-08,25.899999618530273
2010-01-11,26.5049991607666
2010-01-12,26.389999389648438
2010-01-13,26.84000015258789
2010-01-14,26.920000076293945
2010-01-15,26.395000457763672
2010-01-18,26.75
2010-01-19,26.510000228881836
2010-01-20,26.05500030517578
2010-01-21,25.309999465942383
2010-01-22,24.6299991607666
2010-01-25,24.354999542236328
2010-01-27,22.434999465942383
2010-01-28,22.2549991607666
2010-01-29,22.7450008392334
2010-02-01,22.719999313354492
2010-02-02,22.170000076293945
2010-02-03,22.774999618530273
2010-02-04,21.895000457763672
2010-02-05,20.899999618530273
2010-02-08,21.510000228881836
2010-02-09,21.665000915527344
2010-02-10,21.93000030517578
2010-02-11,21.889999389648438
2010-02-15,21.434999465942383
2010-02-16,21.329999923706055
2010-02-17,21.209999084472656
2010-02-18,21.155000686645508
2010-02-19,20.815000534057617
2010-02-22,20.1200008392334
2010-02-23,19.315000534057617
2010-02-24,19.375
2010-02-25,19.719999313354492
2010-02-26,19.934999465942383
2010-03-02,20.649999618530273
2010-03-03,20.649999618530273
2010-03-04,20.7549991607666
2010-03-05,21.184999465942383
2010-03-08,22.774999618530273
2010-03-09,22.540000915527344
2010-03-10,22.46500015258789
2010-03-11,21.81999969482422
2010-03-12,21.344999313354492
2010-03-15,21.25
2010-03-16,21.915000915527344
2010-03-17,21.885000228881836
2010-03-18,21.704999923706055
2010-03-19,21.56999969482422
2010-03-22,21.545000076293945
2010-03-23,21.344999313354492
2010-03-25,22.334999084472656
2010-03-26,22.530000686645508
2010-03-29,22.954999923706055
2010-03-30,24.045000076293945
2010-03-31,24.059999465942383
2010-04-01,24.174999237060547
2010-04-05,25.31999969482422
2010-04-06,28.575000762939453
2010-04-07,28.645000457763672
2010-04-08,30.84000015258789
2010-04-09,34.900001525878906
2010-04-12,35.31999969482422
2010-04-13,32.220001220703125
2010-04-15,31.959999084472656
2010-04-16,31.920000076293945
2010-04-19,30.40999984741211
2010-04-20,30.93000030517578
2010-04-21,31.09000015258789
