Date,BOMDYEING
1996-04-11,33.59649658203125
1996-04-12,33.810028076171875
1996-04-15,33.756649017333984
1996-04-16,33.827823638916016
1996-04-17,35.19209289550781
1996-04-18,36.342830657958984
1996-04-19,36.72836685180664
1996-04-22,35.459014892578125
1996-04-23,34.78874969482422
1996-04-24,36.36655044555664
1996-04-25,35.96318817138672
1996-04-26,35.488677978515625
1996-04-29,35.10310745239258
1996-04-30,34.67011642456055
1996-05-01,35.524261474609375
1996-05-02,35.417484283447266
1996-05-03,35.571712493896484
1996-05-06,34.97262954711914
1996-05-07,35.02006912231445
1996-05-08,36.09962463378906
1996-05-09,35.12684631347656
1996-05-10,35.055660247802734
1996-05-13,34.76502990722656
1996-05-14,34.49809646606445
1996-05-15,34.741294860839844
1996-05-16,34.533695220947266
1996-05-17,33.91086959838867
1996-05-20,32.914363861083984
1996-05-21,31.96531105041504
1996-05-22,33.42448043823242
1996-05-23,33.02706527709961
1996-05-24,32.949954986572266
1996-05-27,32.18478012084961
1996-05-28,32.155113220214844
1996-05-29,33.09823989868164
1996-05-30,32.62371826171875
1996-05-31,32.783870697021484
1996-06-03,32.00090026855469
1996-06-04,31.716190338134766
1996-06-05,31.56196403503418
1996-06-06,31.793298721313477
1996-06-07,31.668729782104492
1996-06-10,31.864473342895508
1996-06-11,31.769573211669922
1996-06-12,31.911930084228516
1996-06-13,31.650941848754883
1996-06-14,31.30689811706543
1996-06-17,30.073135375976562
1996-06-18,29.824005126953125
1996-06-19,27.9555606842041
1996-06-20,27.943702697753906
1996-06-21,27.261566162109375
1996-06-24,27.641183853149414
1996-06-25,26.905668258666992
1996-06-26,26.887876510620117
1996-06-27,27.19631576538086
1996-06-28,27.030231475830078
1996-07-01,26.864147186279297
1996-07-02,26.8938045501709
1996-07-03,25.8201904296875
1996-07-04,24.81775665283203
1996-07-05,25.713415145874023
1996-07-08,25.493947982788086
1996-07-09,25.950681686401367
1996-07-10,24.687259674072266
1996-07-11,24.734708786010742
1996-07-12,24.918588638305664
1996-07-15,25.339731216430664
1996-07-16,25.043149948120117
1996-07-17,25.59478187561035
1996-07-18,26.294721603393555
1996-07-19,26.769243240356445
1996-07-22,26.804828643798828
1996-07-23,25.06094741821289
1996-07-24,24.438129425048828
1996-07-25,24.681318283081055
1996-07-26,24.503376007080078
1996-07-29,24.2364559173584
1996-07-30,23.9754695892334
1996-07-31,24.37881088256836
1996-08-01,23.797513961791992
1996-08-02,23.57804298400879
1996-08-05,23.25181770324707
1996-08-06,22.658655166625977
1996-08-07,22.83066749572754
1996-08-08,22.700176239013672
1996-08-09,22.599334716796875
1996-08-12,22.62899398803711
1996-08-13,22.08922004699707
1996-08-14,21.9290714263916
1996-08-15,21.9290714263916
1996-08-16,20.962221145629883
1996-08-19,20.297882080078125
1996-08-20,19.520843505859375
1996-08-21,20.268220901489258
1996-08-22,19.983509063720703
1996-08-23,19.900466918945312
1996-08-26,19.68692970275879
1996-08-27,19.580154418945312
1996-08-28,20.030960083007812
1996-08-29,19.977581024169922
1996-08-30,20.060619354248047
1996-09-02,20.59446144104004
1996-09-03,20.671571731567383
1996-09-04,20.392789840698242
1996-09-05,20.630048751831055
1996-09-06,20.44024085998535
1996-09-09,20.13772964477539
1996-09-10,19.63947868347168
1996-09-11,19.41407585144043
1996-09-12,18.820913314819336
1996-09-13,18.975141525268555
1996-09-16,18.542133331298828
1996-09-17,17.421066284179688
1996-09-18,18.376049041748047
1996-09-19,17.81254768371582
1996-09-20,17.66425895690918
1996-09-23,16.85162925720215
1996-09-24,16.709274291992188
1996-09-25,16.970264434814453
1996-09-26,16.8456974029541
1996-09-27,16.62623405456543
1996-09-30,15.463643074035645
1996-10-01,15.831403732299805
1996-10-02,15.831403732299805
1996-10-03,15.997483253479004
1996-10-04,15.078085899353027
1996-10-07,14.022265434265137
1996-10-08,13.74941349029541
1996-10-09,14.271390914916992
1996-10-10,15.012840270996094
1996-10-11,15.172993659973145
1996-10-14,14.490859985351562
1996-10-15,15.030637741088867
1996-10-16,14.85268783569336
1996-10-17,14.66287899017334
1996-10-18,14.645082473754883
1996-10-21,14.645082473754883
1996-10-22,15.10181713104248
1996-10-23,16.11611557006836
1996-10-24,15.582271575927734
1996-10-25,15.445846557617188
1996-10-28,15.267898559570312
1996-10-29,14.473065376281738
1996-10-30,14.473065376281738
1996-10-31,14.520517349243164
1996-11-01,14.478996276855469
1996-11-04,14.093446731567383
1996-11-05,14.140896797180176
1996-11-06,14.223941802978516
1996-11-07,14.502724647521973
1996-11-08,14.923867225646973
1996-11-11,15.00690746307373
1996-11-12,15.00690746307373
1996-11-13,15.012840270996094
1996-11-14,14.651015281677246
1996-11-15,14.674741744995117
1996-11-18,14.787444114685059
1996-11-19,14.840829849243164
1996-11-20,14.645082473754883
1996-11-21,14.289186477661133
1996-11-22,13.565533638000488
1996-11-25,12.69359016418457
1996-11-26,12.663931846618652
1996-11-27,11.815716743469238
1996-11-28,11.026816368103027
1996-11-29,10.504839897155762
1996-12-02,10.421796798706055
1996-12-03,10.160804748535156
1996-12-04,10.279436111450195
1996-12-05,10.837006568908691
1996-12-06,11.192902565002441
1996-12-09,11.198832511901855
1996-12-10,11.329327583312988
1996-12-11,11.608109474182129
1996-12-12,11.44202709197998
1996-12-13,11.258147239685059
1996-12-16,11.614043235778809
1996-12-17,11.531002044677734
1996-12-18,11.857240676879883
1996-12-19,12.088567733764648
1996-12-20,12.936786651611328
1996-12-23,13.10880184173584
1996-12-24,13.132529258728027
1996-12-25,13.132529258728027
1996-12-26,13.648580551147461
1996-12-27,13.648580551147461
1996-12-30,13.648580551147461
1996-12-31,13.096940040588379
1997-01-01,13.79686450958252
1997-01-02,13.541808128356934
1997-01-03,13.417244911193848
1997-01-06,13.595194816589355
1997-01-07,13.417244911193848
1997-01-08,13.868041038513184
1997-01-09,14.247668266296387
1997-01-10,14.977252006530762
1997-01-13,15.368734359741211
1997-01-14,16.086456298828125
1997-01-15,17.207529067993164
1997-01-16,17.616806030273438
1997-01-17,18.85057830810547
1997-01-20,19.283580780029297
1997-01-21,19.02259063720703
1997-01-22,19.253923416137695
1997-01-23,19.253923416137695
1997-01-24,18.856508255004883
1997-01-27,18.488750457763672
1997-01-28,18.56585693359375
1997-01-29,18.559925079345703
1997-01-30,17.860000610351562
1997-01-31,17.10076141357422
1997-02-03,15.90850830078125
1997-02-04,15.90850830078125
1997-02-05,16.139842987060547
1997-02-06,16.400829315185547
1997-02-07,16.394901275634766
1997-02-10,16.258472442626953
1997-02-11,16.11611557006836
1997-02-12,16.353378295898438
1997-02-13,16.021211624145508
1997-02-14,15.849194526672363
1997-02-17,16.00934600830078
1997-02-18,15.69497299194336
1997-02-19,16.00934600830078
1997-02-20,15.90257453918457
1997-02-21,15.505158424377441
1997-02-24,15.078085899353027
1997-02-25,15.095884323120117
1997-02-26,15.072153091430664
1997-02-27,15.961895942687988
1997-02-28,16.555051803588867
1997-03-03,17.118553161621094
1997-03-04,16.584712982177734
1997-03-05,16.899080276489258
1997-03-06,16.323720932006836
1997-03-07,16.323720932006836
1997-03-10,15.368734359741211
1997-03-11,15.024702072143555
1997-03-12,15.831403732299805
1997-03-13,15.594136238098145
1997-03-14,15.42212200164795
1997-03-17,15.244174003601074
1997-03-18,15.000980377197266
1997-03-19,14.953524589538574
1997-03-20,14.840829849243164
1997-03-21,14.817099571228027
1997-03-24,14.817099571228027
1997-03-25,15.14333438873291
1997-03-26,15.012840270996094
1997-03-27,14.995048522949219
1997-03-28,14.995048522949219
1997-03-31,13.94515323638916
1997-04-01,13.091008186340332
1997-04-02,13.862112998962402
1997-04-03,13.951087951660156
1997-04-04,13.393518447875977
1997-04-07,13.227434158325195
1997-04-08,13.227434158325195
1997-04-09,14.034131050109863
1997-04-10,13.601119995117188
1997-04-11,13.731616020202637
1997-04-14,13.731616020202637
1997-04-15,13.737547874450684
1997-04-16,13.737547874450684
1997-04-17,13.974814414978027
1997-04-18,13.974814414978027
1997-04-21,14.443408966064453
1997-04-22,14.034131050109863
1997-04-23,13.96888256072998
1997-04-24,13.571468353271484
1997-04-25,12.741044044494629
1997-04-28,11.851306915283203
1997-04-29,11.246285438537598
1997-04-30,11.685222625732422
1997-05-01,11.685222625732422
1997-05-02,11.72081184387207
1997-05-05,11.430164337158203
1997-05-06,11.24035358428955
1997-05-07,11.175103187561035
1997-05-08,11.447954177856445
1997-05-09,10.973429679870605
1997-05-12,10.641263961791992
1997-05-13,10.973429679870605
1997-05-14,11.412367820739746
1997-05-15,11.252217292785645
1997-05-16,11.181035995483398
1997-05-19,11.317461967468262
1997-05-20,11.009021759033203
1997-05-21,11.020883560180664
1997-05-22,10.931912422180176
1997-05-23,10.753965377807617
1997-05-26,10.498906135559082
1997-05-27,10.24384880065918
1997-05-28,10.315024375915527
1997-05-29,10.220120429992676
1997-05-30,10.000653266906738
1997-06-02,10.09555721282959
1997-06-03,10.255711555480957
1997-06-04,10.78361988067627
1997-06-05,11.009021759033203
1997-06-06,10.896320343017578
1997-06-09,10.931912422180176
1997-06-10,10.943774223327637
1997-06-11,11.145447731018066
1997-06-12,10.825140953063965
1997-06-13,11.436094284057617
1997-06-16,11.815716743469238
1997-06-17,11.477615356445312
1997-06-18,11.246285438537598
1997-06-19,11.121720314025879
1997-06-20,11.163240432739258
1997-06-23,11.127655029296875
1997-06-24,10.890387535095215
1997-06-25,10.973429679870605
1997-06-26,11.026816368103027
1997-06-27,11.151378631591797
1997-06-30,11.139518737792969
1997-07-01,11.922484397888184
1997-07-02,12.758840560913086
1997-07-03,12.640204429626465
1997-07-04,12.444462776184082
1997-07-07,12.675799369812012
1997-07-08,13.363859176635742
1997-07-09,13.630783081054688
1997-07-10,13.34013557434082
1997-07-11,13.334205627441406
1997-07-14,13.4811372756958
1997-07-15,13.591331481933594
1997-07-16,14.099480628967285
1997-07-17,13.977036476135254
1997-07-18,13.977036476135254
1997-07-21,13.493379592895508
1997-07-22,14.001524925231934
1997-07-23,14.001524925231934
1997-07-24,14.019893646240234
1997-07-25,13.891322135925293
1997-07-28,14.252533912658691
1997-07-29,14.509665489196777
1997-07-30,14.49742317199707
1997-07-31,14.883124351501465
1997-08-01,14.864758491516113
1997-08-04,14.901493072509766
1997-08-05,15.501468658447266
1997-08-06,15.666770935058594
1997-08-07,14.625991821289062
1997-08-08,14.540281295776367
1997-08-11,13.836223602294922
1997-08-12,13.897448539733887
1997-08-13,13.591331481933594
1997-08-14,12.795445442199707
1997-08-15,12.795445442199707
1997-08-18,12.630143165588379
1997-08-19,11.74854564666748
1997-08-20,12.330160140991211
1997-08-21,12.085269927978516
1997-08-22,11.809767723083496
1997-08-25,11.644466400146484
1997-08-26,11.203667640686035
1997-08-27,11.662835121154785
1997-08-28,11.497536659240723
1997-08-29,11.295502662658691
1997-09-01,11.295502662658691
1997-09-02,11.215912818908691
1997-09-03,11.34447956085205
1997-09-04,11.124080657958984
1997-09-05,11.907723426818848
1997-09-08,12.654635429382324
1997-09-09,11.968947410583496
1997-09-10,11.950577735900879
1997-09-11,11.987316131591797
1997-09-12,11.901601791381836
1997-09-15,11.962825775146484
1997-09-16,12.256690979003906
1997-09-17,12.054659843444824
1997-09-18,11.86486530303955
1997-09-19,11.999560356140137
1997-09-22,11.932215690612793
1997-09-23,11.999560356140137
1997-09-24,12.115880012512207
1997-09-25,12.281177520751953
1997-09-26,12.268939018249512
1997-09-29,12.250570297241211
1997-09-30,12.366894721984863
1997-10-01,12.287299156188965
1997-10-02,12.287299156188965
1997-10-03,12.287299156188965
1997-10-06,12.287299156188965
1997-10-07,12.287299156188965
1997-10-08,12.287299156188965
1997-10-09,12.770957946777344
1997-10-10,12.752593040466309
1997-10-13,12.501580238342285
1997-10-14,12.256690979003906
1997-10-15,12.421991348266602
1997-10-16,12.721981048583984
1997-10-17,13.995405197143555
1997-10-20,15.213726043701172
1997-10-21,14.9198579788208
1997-10-22,14.558647155761719
1997-10-23,14.405591011047363
1997-10-24,14.332123756408691
1997-10-27,14.332123756408691
1997-10-28,13.775006294250488
1997-10-29,14.638232231140137
1997-10-30,14.270902633666992
1997-10-31,14.270902633666992
1997-11-03,14.111725807189941
1997-11-04,14.148456573486328
1997-11-05,13.915809631347656
1997-11-06,13.340326309204102
1997-11-07,13.358691215515137
1997-11-10,12.599533081054688
1997-11-11,13.064821243286133
1997-11-12,12.489336967468262
1997-11-13,12.20771312713623
1997-11-14,12.20771312713623
1997-11-17,12.146492004394531
1997-11-18,11.662835121154785
1997-11-19,11.466925621032715
1997-11-20,11.564879417419434
1997-11-21,11.583245277404785
1997-11-24,11.099592208862305
1997-11-25,11.503657341003418
1997-11-26,11.393457412719727
1997-11-27,11.619980812072754
1997-11-28,11.466925621032715
1997-12-01,11.66895580291748
1997-12-02,11.791401863098145
1997-12-03,11.632225036621094
1997-12-04,11.662835121154785
1997-12-05,11.662835121154785
1997-12-08,11.828136444091797
1997-12-09,11.877113342285156
1997-12-10,11.681199073791504
1997-12-11,11.754667282104492
1997-12-12,11.754667282104492
1997-12-15,11.540390014648438
1997-12-16,11.405701637268066
1997-12-17,11.583245277404785
1997-12-18,11.730181694030762
1997-12-19,11.687321662902832
1997-12-22,11.681199073791504
1997-12-23,11.956703186035156
1997-12-24,11.815888404846191
1997-12-25,11.815888404846191
1997-12-26,12.02404499053955
1997-12-29,11.907723426818848
1997-12-30,11.858745574951172
1997-12-31,12.256690979003906
1998-01-01,12.936254501342773
1998-01-02,12.813813209533691
1998-01-05,13.070947647094727
1998-01-06,12.71585464477539
1998-01-07,12.795445442199707
1998-01-08,12.26281452178955
1998-01-09,11.717935562133789
1998-01-12,11.485291481018066
1998-01-13,11.540390014648438
1998-01-14,11.705692291259766
1998-01-15,11.699568748474121
1998-01-16,11.632225036621094
1998-01-19,11.613859176635742
1998-01-20,11.656713485717773
1998-01-21,11.442435264587402
1998-01-22,10.891435623168945
1998-01-23,10.811846733093262
1998-01-26,10.811846733093262
1998-01-27,10.64654541015625
1998-01-28,10.493490219116211
1998-01-29,10.462878227233887
1998-01-30,10.762868881225586
1998-02-02,10.3465576171875
1998-02-03,10.095544815063477
1998-02-04,10.1261568069458
1998-02-05,9.813924789428711
1998-02-06,10.13840389251709
1998-02-09,9.74657917022705
1998-02-10,9.526182174682617
1998-02-11,9.550668716430664
1998-02-12,9.550668716430664
1998-02-13,9.446589469909668
1998-02-16,9.446589469909668
1998-02-17,9.489445686340332
1998-02-18,9.53230094909668
1998-02-19,9.550668716430664
1998-02-20,9.177212715148926
1998-02-23,9.324145317077637
1998-02-24,9.330269813537598
1998-02-25,10.175135612487793
1998-02-26,10.113911628723145
1998-02-27,10.462878227233887
1998-03-02,11.228157997131348
1998-03-03,10.383289337158203
1998-03-04,11.001633644104004
1998-03-05,10.799603462219238
1998-03-06,10.842460632324219
1998-03-09,11.020000457763672
1998-03-10,10.848579406738281
1998-03-11,10.548589706420898
1998-03-12,10.462878227233887
1998-03-13,10.462878227233887
1998-03-16,10.683279991149902
1998-03-17,10.291457176208496
1998-03-18,10.824090957641602
1998-03-19,10.787359237670898
1998-03-20,10.799603462219238
1998-03-23,11.338356018066406
1998-03-24,12.415871620178223
1998-03-25,13.652558326721191
1998-03-26,12.997479438781738
1998-03-27,13.79336929321289
1998-03-30,13.279101371765137
1998-03-31,12.50770092010498
1998-04-01,13.309714317321777
1998-04-02,13.248490333557129
1998-04-03,13.230122566223145
1998-04-06,13.744391441345215
1998-04-07,13.358691215515137
1998-04-08,13.358691215515137
1998-04-09,13.79336929321289
1998-04-10,14.681092262268066
1998-04-13,15.305560111999512
1998-04-14,15.305560111999512
1998-04-15,15.801456451416016
1998-04-16,15.330048561096191
1998-04-17,15.097402572631836
1998-04-20,14.638232231140137
1998-04-21,14.18519115447998
1998-04-22,14.081113815307617
1998-04-23,13.50562572479248
1998-04-24,12.568924903869629
1998-04-27,12.44035530090332
1998-04-28,11.601615905761719
1998-04-29,11.632225036621094
1998-04-30,12.170978546142578
1998-05-01,12.170978546142578
1998-05-04,12.777082443237305
1998-05-05,12.948500633239746
1998-05-06,12.373013496398926
1998-05-07,12.373013496398926
1998-05-08,11.993436813354492
1998-05-11,11.938337326049805
1998-05-12,11.503657341003418
1998-05-13,11.032246589660645
1998-05-14,11.42406940460205
1998-05-15,11.087347030639648
1998-05-18,11.368968963623047
1998-05-19,11.699568748474121
1998-05-20,12.109756469726562
1998-05-21,11.626102447509766
1998-05-22,11.53426742553711
1998-05-25,11.662835121154785
1998-05-26,11.393457412719727
1998-05-27,11.411822319030762
1998-05-28,11.26488971710205
1998-05-29,11.160811424255371
1998-06-01,10.971024513244629
1998-06-02,10.787359237670898
1998-06-03,11.062856674194336
1998-06-04,10.915923118591309
1998-06-05,10.040446281433105
1998-06-08,9.7282133102417
1998-06-09,9.709845542907715
1998-06-10,9.45271110534668
1998-06-11,9.256799697875977
1998-06-12,9.085379600524902
1998-06-15,8.764114379882812
1998-06-16,8.70628547668457
1998-06-17,9.580126762390137
1998-06-18,9.650806427001953
1998-06-19,9.066102981567383
1998-06-22,8.654885292053223
1998-06-23,8.751263618469238
1998-06-24,9.078953742980957
1998-06-25,9.194610595703125
1998-06-26,9.11108112335205
1998-06-29,9.374517440795898
1998-06-30,9.188183784484863
1998-07-01,8.976149559020996
1998-07-02,8.8540678024292
1998-07-03,8.577781677246094
1998-07-06,8.609904289245605
1998-07-07,8.629182815551758
1998-07-08,8.712711334228516
1998-07-09,8.41714859008789
1998-07-10,8.654885292053223
1998-07-13,8.667733192443848
1998-07-14,8.474974632263184
1998-07-15,8.237236976623535
1998-07-16,8.564929962158203
1998-07-17,8.327191352844238
1998-07-20,8.211536407470703
1998-07-21,7.781043529510498
1998-07-22,8.031630516052246
1998-07-23,7.870996952056885
1998-07-24,7.639686584472656
1998-07-27,7.434075832366943
1998-07-28,7.48547887802124
1998-07-29,7.755342483520508
1998-07-30,7.646111011505127
1998-07-31,7.581858158111572
1998-08-03,7.479053020477295
1998-08-04,7.491903781890869
1998-08-05,7.575432300567627
1998-08-06,7.588282585144043
1998-08-07,7.504755020141602
1998-08-10,7.536881923675537
1998-08-11,7.395523548126221
1998-08-12,7.267018795013428
1998-08-13,7.408374786376953
1998-08-14,7.2091898918151855
1998-08-17,7.151363849639893
1998-08-18,7.0421342849731445
1998-08-19,6.9843058586120605
1998-08-20,6.939326286315918
1998-08-21,6.6630401611328125
1998-08-24,6.62448787689209
1998-08-25,6.637336730957031
1998-08-26,6.637336730957031
1998-08-27,6.765843391418457
1998-08-28,6.463854789733887
1998-08-31,6.26467227935791
1998-09-01,5.969106674194336
1998-09-02,5.564313888549805
1998-09-03,5.628565311431885
1998-09-04,5.570738315582275
1998-09-07,5.95625638961792
1998-09-08,6.361051559448242
1998-09-09,6.078336238861084
1998-09-10,5.9369797706604
1998-09-11,5.757072448730469
1998-09-14,6.001233100891113
1998-09-15,5.776348114013672
1998-09-16,5.885578632354736
1998-09-17,5.917705535888672
1998-09-18,6.0526347160339355
1998-09-21,6.457429885864258
1998-09-22,6.245395183563232
1998-09-23,6.168290615081787
1998-09-24,6.078336238861084
1998-09-25,6.129738807678223
1998-09-28,5.969106674194336
1998-09-29,5.821325778961182
1998-09-30,5.782773494720459
1998-10-01,5.782773494720459
1998-10-02,5.782773494720459
1998-10-05,5.384404182434082
1998-10-06,5.442231178283691
1998-10-07,5.81489896774292
1998-10-08,5.564313888549805
1998-10-09,5.474358558654785
1998-10-12,5.403679847717285
1998-10-13,5.358703136444092
1998-10-14,5.692819118499756
1998-10-15,5.525761604309082
1998-10-16,5.480782985687256
1998-10-19,5.371553897857666
1998-10-20,5.191644668579102
1998-10-21,5.191644668579102
1998-10-22,5.429381370544434
1998-10-23,5.590014457702637
1998-10-26,6.039784908294678
1998-10-27,6.399602890014648
1998-10-28,6.451005458831787
1998-10-29,6.174716472625732
1998-10-30,6.161866188049316
1998-11-02,6.046210289001465
1998-11-03,5.872727394104004
1998-11-04,5.872727394104004
1998-11-05,6.020509243011475
1998-11-06,6.213268756866455
1998-11-09,6.701591968536377
1998-11-10,6.740142822265625
1998-11-11,6.611637115478516
1998-11-12,6.553808689117432
1998-11-13,6.41887903213501
1998-11-16,6.354625225067139
1998-11-17,6.765843391418457
1998-11-18,7.311994552612305
1998-11-19,7.061408996582031
1998-11-20,6.913625240325928
1998-11-23,7.0421342849731445
1998-11-24,7.125660419464111
1998-11-25,7.125660419464111
1998-11-26,6.560235500335693
1998-11-27,6.34820032119751
1998-11-30,6.618063449859619
1998-12-01,6.714442253112793
1998-12-02,6.688741683959961
1998-12-03,6.611637115478516
1998-12-04,6.592361927032471
1998-12-07,6.740142822265625
1998-12-08,6.746567249298096
1998-12-09,6.733718395233154
1998-12-10,6.60521125793457
1998-12-11,6.585935592651367
1998-12-14,6.630912780761719
1998-12-15,6.444578647613525
1998-12-16,6.8750739097595215
1998-12-17,6.425302505493164
1998-12-18,6.521684169769287
1998-12-21,6.810821056365967
1998-12-22,6.804396629333496
1998-12-23,6.913625240325928
1998-12-24,7.196340084075928
1998-12-25,7.196340084075928
1998-12-28,7.723215579986572
1998-12-29,7.7039384841918945
1998-12-30,7.903125286102295
1998-12-31,7.4533538818359375
1999-01-01,7.716792583465576
1999-01-04,7.935250282287598
1999-01-05,7.858145236968994
1999-01-06,7.909549713134766
1999-01-07,7.7874674797058105
1999-01-08,8.0958833694458
1999-01-11,8.51352596282959
1999-01-12,8.378595352172852
1999-01-13,8.67416000366211
1999-01-14,8.269365310668945
1999-01-15,7.658958911895752
1999-01-18,7.530455112457275
1999-01-19,6.97145414352417
1999-01-20,6.97145414352417
1999-01-21,7.408374786376953
1999-01-22,7.125660419464111
1999-01-25,7.054983615875244
1999-01-26,7.054983615875244
1999-01-27,7.035707473754883
1999-01-28,6.8750739097595215
1999-01-29,6.611637115478516
1999-02-01,6.283947944641113
1999-02-02,6.110462188720703
1999-02-03,6.438155174255371
1999-02-04,5.994809627532959
1999-02-05,5.782773494720459
1999-02-08,5.91127872467041
1999-02-09,6.026934623718262
1999-02-10,6.2389678955078125
1999-02-11,5.981957912445068
1999-02-12,5.91127872467041
1999-02-15,5.975532531738281
1999-02-16,5.879151344299316
1999-02-17,6.020509243011475
1999-02-18,6.277522563934326
1999-02-19,6.785119533538818
1999-02-22,6.862225532531738
1999-02-23,7.414798736572266
1999-02-24,8.012354850769043
1999-02-25,7.376248836517334
1999-02-26,7.093535900115967
1999-03-01,6.502407073974609
1999-03-02,6.502407073974609
1999-03-03,5.981957912445068
1999-03-04,5.827749729156494
1999-03-05,5.699244022369385
1999-03-08,5.609289169311523
1999-03-09,5.557888031005859
1999-03-10,5.9048542976379395
1999-03-11,5.65426778793335
1999-03-12,5.525761604309082
1999-03-15,5.467933654785156
1999-03-16,5.333002090454102
1999-03-17,5.718520164489746
1999-03-18,6.181140899658203
1999-03-19,5.718520164489746
1999-03-22,5.949831008911133
1999-03-23,5.975532531738281
1999-03-24,5.795623779296875
1999-03-25,5.91127872467041
1999-03-26,5.590014457702637
1999-03-29,5.590014457702637
1999-03-30,5.4936347007751465
1999-03-31,5.590014457702637
1999-04-01,5.577163219451904
1999-04-02,5.577163219451904
1999-04-05,5.275174140930176
1999-04-06,5.217345714569092
1999-04-07,5.146668434143066
1999-04-08,5.114542484283447
1999-04-09,4.876805782318115
1999-04-12,4.780425548553467
1999-04-13,4.818977355957031
1999-04-14,4.818977355957031
1999-04-15,4.703321933746338
1999-04-16,5.082413673400879
1999-04-19,4.831827640533447
1999-04-20,4.64549446105957
1999-04-21,4.658344268798828
1999-04-22,4.600518226623535
1999-04-23,4.343505859375
1999-04-26,4.015815258026123
1999-04-27,4.015815258026123
1999-04-28,4.163595676422119
1999-04-29,4.240700721740723
1999-04-30,4.304952144622803
1999-05-03,4.080068588256836
1999-05-04,4.099343299865723
1999-05-05,4.311378479003906
1999-05-06,4.349930763244629
1999-05-07,4.208574295043945
1999-05-10,4.536263942718506
1999-05-11,4.902506351470947
1999-05-12,4.664769649505615
1999-05-13,4.883230209350586
1999-05-14,5.024587631225586
1999-05-17,5.005311489105225
1999-05-18,5.410104751586914
1999-05-19,5.847026824951172
1999-05-20,5.500059604644775
1999-05-21,5.146668434143066
1999-05-24,5.185218811035156
1999-05-25,5.3522772789001465
1999-05-26,5.0695648193359375
1999-05-27,4.947483062744141
1999-05-28,4.626219272613525
1999-05-31,4.998887062072754
1999-06-01,5.333002090454102
1999-06-02,5.3265767097473145
1999-06-03,5.757072448730469
1999-06-04,6.219694137573242
1999-06-07,6.720868110656738
1999-06-08,6.830100059509277
1999-06-09,6.785119533538818
1999-06-10,6.650188446044922
1999-06-11,6.3096489906311035
1999-06-14,6.033360958099365
1999-06-15,6.020509243011475
1999-06-16,6.50791597366333
1999-06-17,6.569700241088867
1999-06-18,6.501051902770996
1999-06-21,6.748187065124512
1999-06-22,6.604023456573486
1999-06-23,6.459861755371094
1999-06-24,6.37748384475708
1999-06-25,6.274510383605957
1999-06-28,6.370619297027588
1999-06-29,6.3843488693237305
1999-06-30,6.274510383605957
1999-07-01,6.013644695281982
1999-07-02,6.123483657836914
1999-07-05,6.404942989349365
1999-07-06,6.555971622467041
1999-07-07,7.029649257659912
1999-07-08,7.050244331359863
1999-07-09,7.420948028564453
1999-07-12,8.018192291259766
1999-07-13,7.956409454345703
1999-07-14,7.956409454345703
1999-07-15,7.379757881164551
1999-07-16,7.1669464111328125
1999-07-19,7.633759021759033
1999-07-20,7.201271057128906
1999-07-21,7.5513787269592285
1999-07-22,7.359162330627441
1999-07-23,7.173810005187988
