Date,DELTACORP
2008-10-17,22.16010284423828
2008-10-20,22.16010284423828
2008-10-21,22.16010284423828
2008-10-22,22.16010284423828
2008-10-23,22.16010284423828
2008-10-24,22.16010284423828
2008-10-27,22.16010284423828
2008-10-29,22.16010284423828
2008-10-31,22.16010284423828
2008-11-03,22.16010284423828
2008-11-04,22.16010284423828
2008-11-05,22.16010284423828
2008-11-06,22.16010284423828
2008-11-07,22.16010284423828
2008-11-10,22.16010284423828
2008-11-11,22.16010284423828
2008-11-12,22.16010284423828
2008-11-14,22.16010284423828
2008-11-17,22.16010284423828
2008-11-18,22.16010284423828
2008-11-19,22.16010284423828
2008-11-20,22.16010284423828
2008-11-21,22.16010284423828
2008-11-24,22.16010284423828
2008-11-25,22.16010284423828
2008-11-26,22.16010284423828
2008-11-27,22.16010284423828
2008-11-28,22.16010284423828
2008-12-01,21.707862854003906
2008-12-02,20.622468948364258
2008-12-03,19.62752342224121
2008-12-04,19.310951232910156
2008-12-05,19.944103240966797
2008-12-08,20.93903923034668
2008-12-10,21.933982849121094
2008-12-11,21.481739044189453
2008-12-12,22.5671329498291
2008-12-15,23.6977481842041
2008-12-16,24.918819427490234
2008-12-17,25.8685359954834
2008-12-18,27.089601516723633
2008-12-19,28.446346282958984
2008-12-22,28.039323806762695
2008-12-23,28.491567611694336
2008-12-24,28.265443801879883
2008-12-26,26.863475799560547
2008-12-29,26.863475799560547
2008-12-30,27.04437828063965
2008-12-31,26.81825065612793
2009-01-02,29.39606285095215
2009-01-05,30.888477325439453
2009-01-06,32.47134017944336
2009-01-07,33.0140380859375
2009-01-09,32.7426872253418
2009-01-12,31.114608764648438
2009-01-13,29.576953887939453
2009-01-14,30.617136001586914
2009-01-15,30.029211044311523
2009-01-16,29.03426170349121
2009-01-19,29.531734466552734
2009-01-20,29.215166091918945
2009-01-21,27.99410057067871
2009-01-22,27.134822845458984
2009-01-23,25.823305130004883
2009-01-27,24.557016372680664
2009-01-28,23.471622467041016
2009-01-29,22.974149703979492
2009-01-30,21.888755798339844
2009-02-02,22.476680755615234
2009-02-03,23.6072998046875
2009-02-04,24.828367233276367
2009-02-05,25.913759231567383
2009-02-06,26.77303123474121
2009-02-09,25.77808380126953
2009-02-10,24.64746856689453
2009-02-11,23.56207275390625
2009-02-12,22.386234283447266
2009-02-13,22.16010856628418
2009-02-16,21.662641525268555
2009-02-17,20.57724380493164
2009-02-18,21.61741065979004
2009-02-19,22.5671329498291
2009-02-20,21.61741065979004
2009-02-24,21.707862854003906
2009-02-25,22.612354278564453
2009-02-26,23.6977481842041
2009-02-27,24.557016372680664
2009-03-02,25.732860565185547
2009-03-03,26.18510627746582
2009-03-04,26.77303123474121
2009-03-05,26.9991512298584
2009-03-06,26.049428939819336
2009-03-09,24.918819427490234
2009-03-12,23.833423614501953
2009-03-13,24.737916946411133
2009-03-16,24.330896377563477
2009-03-17,25.054494857788086
2009-03-18,25.280614852905273
2009-03-19,26.18510627746582
2009-03-20,26.09465980529785
2009-03-23,27.270496368408203
2009-03-24,26.275558471679688
2009-03-25,27.134822845458984
2009-03-26,26.9991512298584
2009-03-27,28.355894088745117
2009-03-30,27.767972946166992
2009-03-31,27.089601516723633
2009-04-01,27.541847229003906
2009-04-02,27.089601516723633
2009-04-06,27.270496368408203
2009-04-08,28.672466278076172
2009-04-09,30.119661331176758
2009-04-13,31.65728759765625
2009-04-15,33.24015808105469
2009-04-16,34.144649505615234
2009-04-17,33.55673599243164
2009-04-20,35.2752685546875
2009-04-21,37.03904724121094
2009-04-22,38.89324951171875
2009-04-23,38.57667922973633
2009-04-24,39.074161529541016
2009-04-27,38.441001892089844
2009-04-28,36.541568756103516
2009-04-29,36.405887603759766
2009-04-30,36.405887603759766
2009-05-04,36.451107025146484
2009-05-05,36.04409408569336
2009-05-06,35.863197326660156
2009-05-07,35.546627044677734
2009-05-08,35.18482971191406
2009-05-11,35.817970275878906
2009-05-12,35.2752685546875
2009-05-13,34.64212417602539
2009-05-14,35.68230056762695
2009-05-15,36.089317321777344
2009-05-18,37.8983039855957
2009-05-19,38.07919692993164
2009-05-20,40.02386474609375
2009-05-21,40.611793518066406
2009-05-22,42.64690017700195
2009-05-25,41.60673141479492
2009-05-26,41.968536376953125
2009-05-27,43.506160736083984
2009-05-28,41.3806037902832
2009-05-29,42.149436950683594
2009-06-01,40.657012939453125
2009-06-02,40.521339416503906
2009-06-03,39.662071228027344
2009-06-04,41.65195846557617
2009-06-05,41.3806037902832
2009-06-08,39.34550094604492
2009-06-09,40.29521560668945
2009-06-10,39.074161529541016
2009-06-11,38.75758361816406
2009-06-12,37.7174072265625
2009-06-15,37.21994400024414
2009-06-16,37.8983039855957
2009-06-17,38.57667922973633
2009-06-18,38.12443542480469
2009-06-19,38.89324951171875
2009-06-22,38.07919692993164
2009-06-23,38.9384765625
2009-06-24,38.57667922973633
2009-06-25,38.07919692993164
2009-06-26,38.16965103149414
2009-06-29,38.16965103149414
2009-06-30,37.7174072265625
2009-07-01,38.12443542480469
2009-07-02,39.9786491394043
2009-07-03,40.1595458984375
2009-07-06,38.16965103149414
2009-07-07,37.80785369873047
2009-07-08,36.405887603759766
2009-07-09,36.451107025146484
2009-07-10,36.27021789550781
2009-07-13,36.17976760864258
2009-07-14,36.90336608886719
2009-07-15,37.084259033203125
2009-07-16,36.27021789550781
2009-07-17,36.224998474121094
2009-07-20,39.20981216430664
2009-07-21,41.65195846557617
2009-07-22,40.20476150512695
2009-07-23,39.20981216430664
2009-07-24,39.57162094116211
2009-07-27,38.983707427978516
2009-07-28,39.300270080566406
2009-07-29,39.34550094604492
2009-07-30,39.52639389038086
2009-07-31,38.9384765625
2009-08-03,39.074161529541016
2009-08-04,37.626953125
2009-08-05,37.85308074951172
2009-08-06,37.17471694946289
2009-08-07,37.26515579223633
2009-08-10,37.12948989868164
2009-08-11,37.53650665283203
2009-08-12,39.75252914428711
2009-08-13,42.466007232666016
2009-08-14,41.51628875732422
2009-08-17,40.792686462402344
2009-08-18,43.641849517822266
2009-08-19,46.717124938964844
2009-08-20,44.99858856201172
2009-08-21,44.501121520996094
2009-08-24,45.36037826538086
2009-08-25,46.21965026855469
2009-08-26,45.586509704589844
2009-08-27,44.13931655883789
2009-08-28,44.99858856201172
2009-08-31,44.501121520996094
2009-09-01,48.887901306152344
2009-09-02,51.646610260009766
2009-09-03,49.747188568115234
2009-09-04,50.47077560424805
2009-09-07,51.01348114013672
2009-09-08,48.75223922729492
2009-09-09,48.20954513549805
2009-09-10,46.40055847167969
2009-09-11,45.26993179321289
2009-09-14,44.22977066040039
2009-09-15,45.586509704589844
2009-09-16,45.450286865234375
2009-09-17,45.3594856262207
2009-09-18,44.360565185546875
2009-09-22,43.089237213134766
2009-09-23,42.09033203125
2009-09-24,42.044925689697266
2009-09-25,42.135738372802734
2009-09-29,41.95411682128906
2009-09-30,46.312984466552734
2009-10-01,49.672950744628906
2009-10-05,46.312984466552734
2009-10-06,49.12808609008789
2009-10-07,49.71835708618164
2009-10-08,47.99296188354492
2009-10-09,48.76485061645508
2009-10-12,47.4481086730957
2009-10-13,47.4481086730957
2009-10-14,47.81135177612305
2009-10-15,49.71835708618164
2009-10-16,48.94647216796875
2009-10-20,48.53782653808594
2009-10-21,47.629730224609375
2009-10-22,45.450286865234375
2009-10-23,44.81462097167969
2009-10-26,43.089237213134766
2009-10-27,41.908714294433594
2009-10-28,39.502254486083984
2009-10-29,38.14011001586914
2009-10-30,36.68715286254883
2009-11-03,33.23638153076172
2009-11-04,34.28069305419922
2009-11-05,33.372589111328125
2009-11-06,36.096885681152344
2009-11-09,38.9119873046875
2009-11-10,37.50443649291992
2009-11-11,40.047115325927734
2009-11-12,38.27632141113281
2009-11-13,37.64065170288086
2009-11-16,38.36712646484375
2009-11-17,37.8222770690918
2009-11-18,41.68168258666992
2009-11-19,39.13901138305664
2009-11-20,39.27522277832031
2009-11-23,40.63737106323242
2009-11-24,39.13901138305664
2009-11-25,38.503353118896484
2009-11-26,37.77686309814453
2009-11-27,37.18659973144531
2009-11-30,37.54983901977539
2009-12-01,38.59415817260742
2009-12-02,39.13901138305664
2009-12-03,39.36603927612305
2009-12-04,39.9109001159668
2009-12-07,39.00279235839844
2009-12-08,39.68387222290039
2009-12-09,39.54765319824219
2009-12-10,39.95630645751953
2009-12-11,39.95630645751953
2009-12-14,38.957393646240234
2009-12-15,37.8222770690918
2009-12-16,37.277408599853516
2009-12-17,37.86768341064453
2009-12-18,37.45903396606445
2009-12-21,37.23200607299805
2009-12-22,37.68605422973633
2009-12-23,38.23090744018555
2009-12-24,37.86768341064453
2009-12-29,40.13792419433594
2009-12-30,41.046016693115234
2009-12-31,41.273040771484375
2010-01-04,41.817893981933594
2010-01-05,43.22544479370117
2010-01-06,42.45357131958008
2010-01-07,42.044925689697266
2010-01-08,41.863304138183594
2010-01-11,46.35838317871094
2010-01-12,44.58760452270508
2010-01-13,46.67622375488281
2010-01-14,44.63301086425781
2010-01-15,43.815711975097656
2010-01-18,43.134647369384766
2010-01-19,43.180049896240234
2010-01-20,43.31626892089844
2010-01-21,41.31844711303711
2010-01-22,39.36603927612305
2010-01-25,38.23090744018555
2010-01-27,35.91527557373047
2010-01-28,35.9606819152832
2010-01-29,36.86875915527344
2010-02-01,37.41362380981445
2010-02-02,36.64173889160156
2010-02-03,37.41362380981445
2010-02-04,36.86875915527344
2010-02-05,35.8698616027832
2010-02-08,35.9606819152832
2010-02-09,36.23310089111328
2010-02-10,36.278507232666016
2010-02-11,36.59633255004883
2010-02-15,36.00608444213867
2010-02-16,36.91417694091797
2010-02-17,38.14011001586914
2010-02-18,37.45903396606445
2010-02-19,35.9606819152832
2010-02-22,34.8255500793457
2010-02-23,33.82664489746094
2010-02-24,33.19096755981445
2010-02-25,33.372589111328125
2010-02-26,34.32609176635742
2010-03-02,36.00608444213867
2010-03-03,35.7790641784668
2010-03-04,35.8698616027832
2010-03-05,35.18878936767578
2010-03-08,35.32501220703125
2010-03-09,35.23419189453125
2010-03-10,34.507713317871094
2010-03-11,34.28069305419922
2010-03-12,34.05366134643555
2010-03-15,33.19096755981445
2010-03-16,34.462318420410156
2010-03-17,33.87205123901367
2010-03-18,33.6904296875
2010-03-19,33.645015716552734
2010-03-22,33.145572662353516
2010-03-23,32.37368392944336
2010-03-25,32.19207000732422
2010-03-26,31.96503448486328
2010-03-29,30.42127227783203
2010-03-30,32.23746871948242
2010-03-31,31.420185089111328
2010-04-01,31.73802375793457
2010-04-05,31.73802375793457
2010-04-06,31.601808547973633
2010-04-07,32.555301666259766
2010-04-08,31.78342056274414
2010-04-09,31.465591430664062
2010-04-12,31.601808547973633
2010-04-13,32.282875061035156
2010-04-15,32.555301666259766
2010-04-16,34.6893310546875
2010-04-19,35.461212158203125
2010-04-20,35.50662612915039
2010-04-21,37.141197204589844
2010-04-22,37.41362380981445
2010-04-23,37.23200607299805
2010-04-26,37.73146438598633
2010-04-27,36.41472244262695
2010-04-28,35.461212158203125
2010-04-29,35.73365020751953
2010-04-30,36.23310089111328
2010-05-03,34.8255500793457
2010-05-04,33.19096755981445
2010-05-05,33.735836029052734
2010-05-06,33.145572662353516
2010-05-07,31.420185089111328
2010-05-10,32.600704193115234
2010-05-11,32.23746871948242
2010-05-12,32.282875061035156
2010-05-13,34.09906005859375
2010-05-14,32.37368392944336
2010-05-17,33.28178405761719
2010-05-18,32.555301666259766
2010-05-19,30.78451919555664
2010-05-20,30.01262855529785
2010-05-21,29.876419067382812
2010-05-24,30.01262855529785
2010-05-25,28.83209991455078
2010-05-26,28.92291259765625
2010-05-27,28.92291259765625
2010-05-28,30.42127227783203
2010-05-31,29.78560447692871
2010-06-01,29.4677734375
2010-06-02,29.331562042236328
2010-06-03,29.558584213256836
2010-06-04,29.513174057006836
2010-06-07,29.149938583374023
2010-06-08,28.241844177246094
2010-06-09,28.96831703186035
2010-06-10,29.603986740112305
2010-06-11,29.78560447692871
2010-06-14,30.10344123840332
2010-06-15,29.4677734375
2010-06-16,31.96503448486328
2010-06-17,33.05476379394531
2010-06-18,32.14665603637695
2010-06-21,31.874231338500977
2010-06-22,32.05585479736328
2010-06-23,33.100162506103516
2010-06-24,32.23746871948242
2010-06-25,32.01044464111328
2010-06-28,32.14665603637695
2010-06-29,31.5564022064209
2010-06-30,31.238567352294922
2010-07-01,31.919635772705078
2010-07-02,31.420185089111328
2010-07-05,31.283966064453125
2010-07-06,36.64173889160156
2010-07-07,34.6439323425293
2010-07-08,34.28069305419922
2010-07-09,33.372589111328125
2010-07-12,34.189884185791016
2010-07-13,37.50443649291992
2010-07-14,36.460121154785156
2010-07-15,36.68715286254883
2010-07-16,39.68387222290039
2010-07-19,38.09469985961914
2010-07-20,37.95848083496094
2010-07-21,38.27632141113281
2010-07-22,38.45794677734375
2010-07-23,37.23200607299805
2010-07-26,39.27522277832031
2010-07-27,39.95630645751953
2010-07-28,41.18223190307617
2010-07-29,41.59086990356445
2010-07-30,41.50006866455078
2010-08-02,42.135738372802734
2010-08-03,42.271949768066406
2010-08-04,40.86439895629883
2010-08-05,39.82008743286133
2010-08-06,38.63956069946289
2010-08-09,39.45683670043945
2010-08-10,38.77577590942383
2010-08-11,37.73146438598633
2010-08-12,38.45794677734375
2010-08-13,38.23090744018555
2010-08-16,37.54983901977539
2010-08-17,37.00498962402344
2010-08-18,39.729270935058594
2010-08-19,41.40926742553711
2010-08-20,40.36494827270508
2010-08-23,41.31844711303711
2010-08-24,40.001712799072266
2010-08-25,38.68496322631836
2010-08-26,38.63956069946289
2010-08-27,36.14228057861328
2010-08-30,36.823360443115234
2010-08-31,36.777950286865234
2010-09-01,38.23090744018555
2010-09-02,38.45794677734375
2010-09-03,41.68168258666992
2010-09-06,41.273040771484375
2010-09-07,42.99843215942383
2010-09-08,43.36166000366211
2010-09-09,46.494606018066406
2010-09-13,48.810264587402344
2010-09-14,47.311893463134766
2010-09-15,48.083778381347656
2010-09-16,52.85129165649414
2010-09-17,63.43062973022461
2010-09-20,63.56684112548828
2010-09-21,69.94631958007812
2010-09-22,72.68037414550781
2010-09-23,70.08302307128906
2010-09-24,70.49312591552734
2010-09-27,67.98692321777344
2010-09-28,67.5768051147461
2010-09-29,66.16419982910156
2010-09-30,71.54117584228516
2010-10-01,74.91316986083984
2010-10-04,76.09794616699219
2010-10-05,75.87012481689453
2010-10-06,73.77398681640625
2010-10-07,73.27275085449219
2010-10-08,71.67789459228516
2010-10-11,72.45252990722656
2010-10-12,70.94879150390625
2010-10-13,74.73091888427734
2010-10-14,72.36140441894531
2010-10-15,71.26778411865234
2010-10-18,71.86015319824219
2010-10-19,71.76901245117188
2010-10-20,71.67789459228516
2010-10-21,72.04241943359375
2010-10-22,72.13357543945312
2010-10-25,79.37879943847656
2010-10-26,84.16340637207031
2010-10-27,84.89248657226562
2010-10-28,81.29264068603516
2010-10-29,82.20401000976562
2010-11-01,84.25455474853516
2010-11-02,83.29763793945312
2010-11-03,84.48239135742188
2010-11-04,92.22886657714844
2010-11-08,109.77241516113281
2010-11-09,109.95470428466797
2010-11-10,110.36480712890625
2010-11-11,120.61751556396484
2010-11-12,122.5769271850586
2010-11-15,121.98455810546875
2010-11-16,119.25048065185547
2010-11-18,116.6075668334961
2010-11-19,109.1800308227539
2010-11-22,112.68875885009766
2010-11-23,107.72187805175781
2010-11-24,106.30927276611328
2010-11-25,101.61579895019531
2010-11-26,94.00601196289062
2010-11-29,97.24131774902344
2010-11-30,100.8411636352539
2010-12-01,110.6382064819336
2010-12-02,112.46092224121094
2010-12-03,96.28440856933594
2010-12-06,93.5047836303711
2010-12-07,90.95299530029297
2010-12-08,90.45173645019531
2010-12-09,76.0523681640625
2010-12-10,83.66218566894531
2010-12-13,90.13278198242188
2010-12-14,93.18579864501953
2010-12-15,87.12530517578125
2010-12-16,84.57353210449219
2010-12-20,84.57353210449219
2010-12-21,86.76075744628906
2010-12-22,87.48983764648438
2010-12-23,86.12281036376953
2010-12-24,86.03169250488281
2010-12-27,90.1783447265625
2010-12-28,90.81627655029297
2010-12-29,97.1046142578125
2010-12-30,95.9654312133789
2010-12-31,97.19574737548828
2011-01-03,97.46915435791016
2011-01-04,95.00848388671875
2011-01-05,92.13774108886719
2011-01-06,90.04165649414062
2011-01-07,85.02920532226562
2011-01-10,78.4218978881836
2011-01-11,78.96869659423828
2011-01-12,83.11536407470703
2011-01-13,80.8825454711914
2011-01-14,78.4218978881836
2011-01-17,75.82452392578125
2011-01-18,77.05486297607422
2011-01-19,76.00682067871094
2011-01-20,76.46248626708984
2011-01-21,77.19156646728516
2011-01-24,79.46994018554688
2011-01-25,79.196533203125
2011-01-27,77.19156646728516
2011-01-28,72.72593688964844
2011-01-31,69.35394287109375
2011-02-01,63.612422943115234
2011-02-02,67.75906372070312
2011-02-03,68.62484741210938
2011-02-04,66.66545104980469
2011-02-07,66.02748107910156
2011-02-08,61.653011322021484
2011-02-09,55.501373291015625
2011-02-10,58.78225326538086
2011-02-11,60.83278274536133
2011-02-14,63.156742095947266
2011-02-15,64.47821044921875
2011-02-16,66.16419982910156
2011-02-17,67.16667175292969
2011-02-18,62.79219436645508
2011-02-21,63.47572326660156
2011-02-22,64.34149932861328
2011-02-23,64.34149932861328
2011-02-24,59.60244369506836
2011-02-25,58.69111251831055
2011-02-28,58.82781982421875
2011-03-01,61.51629638671875
2011-03-03,62.1998176574707
2011-03-04,62.74663543701172
2011-03-07,60.51382064819336
2011-03-08,61.2884635925293
2011-03-09,64.20478057861328
2011-03-10,66.8021469116211
2011-03-11,64.56932067871094
2011-03-14,65.02501678466797
2011-03-15,62.06311798095703
2011-03-16,64.79718780517578
2011-03-17,64.38707733154297
2011-03-18,63.93137741088867
2011-03-21,64.2503433227539
2011-03-22,65.29842376708984
2011-03-23,65.57180786132812
2011-03-24,65.07057189941406
2011-03-25,68.76155090332031
2011-03-28,66.8021469116211
2011-03-29,65.79965209960938
2011-03-30,67.16667175292969
2011-03-31,68.44256591796875
2011-04-01,78.19405364990234
2011-04-04,80.38130187988281
2011-04-05,82.61410522460938
2011-04-06,82.52298736572266
2011-04-07,82.79637908935547
2011-04-08,77.82952117919922
2011-04-11,75.5511245727539
2011-04-13,79.7889175415039
2011-04-15,82.79637908935547
2011-04-18,79.92562866210938
2011-04-19,82.29515075683594
2011-04-20,87.67210388183594
2011-04-21,88.90243530273438
2011-04-25,88.49234008789062
2011-04-26,85.62157440185547
2011-04-27,85.2570571899414
2011-04-28,83.98112487792969
2011-04-29,79.7889175415039
2011-05-02,77.32827758789062
2011-05-03,74.18411254882812
2011-05-04,74.1385269165039
2011-05-05,71.99685668945312
2011-05-06,75.59672546386719
2011-05-09,74.36637115478516
2011-05-10,76.64474487304688
2011-05-11,83.57102966308594
2011-05-12,80.15347290039062
2011-05-13,81.5660400390625
2011-05-16,79.196533203125
2011-05-17,78.19405364990234
2011-05-18,77.82952117919922
2011-05-19,75.87012481689453
2011-05-20,77.05486297607422
2011-05-23,76.37134552001953
2011-05-24,75.64226531982422
2011-05-25,73.95625305175781
2011-05-26,74.95874786376953
2011-05-27,77.05486297607422
2011-05-30,78.10292053222656
2011-05-31,81.20149993896484
2011-06-01,80.7914047241211
2011-06-02,78.69529724121094
2011-06-03,77.9662094116211
2011-06-06,78.10292053222656
2011-06-07,86.76075744628906
2011-06-08,86.8974838256836
2011-06-09,87.35315704345703
2011-06-10,85.57601928710938
2011-06-13,90.90744018554688
2011-06-14,90.45173645019531
2011-06-15,87.85440063476562
2011-06-16,88.08222961425781
2011-06-17,89.49483489990234
2011-06-20,82.52298736572266
2011-06-21,79.42436981201172
2011-06-22,80.06233978271484
2011-06-23,80.29017639160156
2011-06-24,85.57601928710938
2011-06-27,88.44676971435547
2011-06-28,89.08472442626953
2011-06-29,93.5047836303711
2011-06-30,91.27198028564453
2011-07-01,93.5047836303711
2011-07-04,94.4161376953125
2011-07-05,92.22886657714844
2011-07-06,90.1783447265625
2011-07-07,100.61333465576172
2011-07-08,94.46170043945312
2011-07-11,96.6033706665039
2011-07-12,94.09715270996094
2011-07-13,95.87429809570312
2011-07-14,98.06153869628906
2011-07-15,98.01596069335938
2011-07-18,97.33247375488281
2011-07-19,102.70941925048828
2011-07-20,100.75003814697266
2011-07-21,99.4741439819336
2011-07-22,101.52466583251953
2011-07-25,101.75251770019531
2011-07-26,100.5221939086914
2011-07-27,99.4285888671875
2011-07-28,99.9753646850586
2011-07-29,96.6033706665039
2011-08-01,93.27694702148438
2011-08-02,90.40615844726562
2011-08-03,92.3655776977539
2011-08-04,93.77819061279297
2011-08-05,87.07975006103516
2011-08-08,84.57353210449219
2011-08-09,83.11536407470703
2011-08-10,86.62406158447266
2011-08-11,87.26202392578125
2011-08-12,90.360595703125
