Date,SUDARSCHEM
2005-09-27,12.085955619812012
2005-09-28,12.085955619812012
2005-09-29,12.085955619812012
2005-09-30,12.085955619812012
2005-10-03,12.085955619812012
2005-10-04,12.085955619812012
2005-10-05,12.085955619812012
2005-10-06,12.085955619812012
2005-10-07,12.085955619812012
2005-10-10,12.085955619812012
2005-10-11,12.085955619812012
2005-10-13,12.085955619812012
2005-10-14,12.085955619812012
2005-10-17,12.085955619812012
2005-10-18,12.085955619812012
2005-10-19,12.085955619812012
2005-10-20,12.085955619812012
2005-10-21,12.085955619812012
2005-10-24,12.085955619812012
2005-10-25,12.085955619812012
2005-10-26,12.085955619812012
2005-10-27,12.085955619812012
2005-10-28,12.085955619812012
2005-10-31,12.085955619812012
2005-11-02,12.085955619812012
2005-11-04,12.085955619812012
2005-11-07,12.085955619812012
2005-11-08,12.085955619812012
2005-11-09,12.085955619812012
2005-11-10,12.085955619812012
2005-11-11,12.085955619812012
2005-11-14,12.085955619812012
2005-11-16,12.085955619812012
2005-11-17,12.085955619812012
2005-11-18,12.085955619812012
2005-11-21,12.085955619812012
2005-11-22,12.085955619812012
2005-11-23,12.085955619812012
2005-11-24,12.085955619812012
2005-11-25,12.085955619812012
2005-11-28,12.085955619812012
2005-11-29,12.085955619812012
2005-11-30,12.085955619812012
2005-12-01,12.085955619812012
2005-12-02,12.085955619812012
2005-12-05,12.085955619812012
2005-12-06,12.085955619812012
2005-12-07,12.085955619812012
2005-12-08,12.085955619812012
2005-12-09,12.085955619812012
2005-12-12,12.085955619812012
2005-12-13,12.085955619812012
2005-12-14,12.085955619812012
2005-12-15,12.085955619812012
2005-12-16,12.085955619812012
2005-12-19,12.085955619812012
2005-12-20,12.085955619812012
2005-12-21,12.085955619812012
2005-12-22,12.085955619812012
2005-12-23,12.085955619812012
2005-12-26,12.085955619812012
2005-12-27,12.085955619812012
2005-12-28,12.085955619812012
2005-12-29,12.085955619812012
2005-12-30,12.085955619812012
2006-01-02,12.085955619812012
2006-01-03,12.085955619812012
2006-01-04,12.085955619812012
2006-01-05,12.085955619812012
2006-01-06,12.085955619812012
2006-01-09,12.085955619812012
2006-01-10,12.085955619812012
2006-01-12,12.085955619812012
2006-01-13,12.085955619812012
2006-01-16,12.085955619812012
2006-01-17,12.085955619812012
2006-01-18,12.085955619812012
2006-01-19,12.085955619812012
2006-01-20,12.085955619812012
2006-01-23,12.085955619812012
2006-01-24,12.085955619812012
2006-01-25,12.085955619812012
2006-01-27,12.085955619812012
2006-01-30,12.085955619812012
2006-01-31,12.085955619812012
2006-02-01,13.783424377441406
2006-02-02,13.783424377441406
2006-02-03,13.783424377441406
2006-02-06,13.783424377441406
2006-02-07,13.783424377441406
2006-02-08,13.783424377441406
2006-02-10,13.783424377441406
2006-02-13,13.783424377441406
2006-02-14,13.783424377441406
2006-02-15,13.783424377441406
2006-02-16,13.783424377441406
2006-02-17,13.783424377441406
2006-02-20,13.783424377441406
2006-02-21,13.783424377441406
2006-02-22,13.783424377441406
2006-02-23,13.783424377441406
2006-02-24,13.783424377441406
2006-02-27,13.783424377441406
2006-02-28,13.783424377441406
2006-03-01,13.783424377441406
2006-03-02,13.783424377441406
2006-03-03,13.783424377441406
2006-03-06,13.783424377441406
2006-03-07,13.783424377441406
2006-03-08,13.783424377441406
2006-03-09,13.783424377441406
2006-03-10,13.783424377441406
2006-03-13,13.783424377441406
2006-03-14,13.783424377441406
2006-03-16,13.783424377441406
2006-03-17,13.783424377441406
2006-03-20,13.783424377441406
2006-03-21,13.783424377441406
2006-03-22,13.783424377441406
2006-03-23,13.783424377441406
2006-03-24,13.783424377441406
2006-03-27,13.783424377441406
2006-03-28,13.783424377441406
2006-03-29,13.783424377441406
2006-03-30,13.783424377441406
2006-03-31,13.783424377441406
2006-04-03,13.783424377441406
2006-04-04,13.783424377441406
2006-04-05,13.783424377441406
2006-04-07,13.783424377441406
2006-04-10,13.783424377441406
2006-04-12,13.783424377441406
2006-04-13,13.783424377441406
2006-04-17,13.783424377441406
2006-04-18,13.783424377441406
2006-04-19,13.783424377441406
2006-04-20,13.783424377441406
2006-04-21,13.783424377441406
2006-04-24,13.783424377441406
2006-04-25,13.783424377441406
2006-04-26,13.783424377441406
2006-04-27,13.783424377441406
2006-04-28,13.783424377441406
2006-05-02,13.783424377441406
2006-05-03,13.783424377441406
2006-05-04,13.783424377441406
2006-05-05,13.783424377441406
2006-05-08,13.783424377441406
2006-05-09,13.783424377441406
2006-05-10,13.783424377441406
2006-05-11,13.783424377441406
2006-05-12,13.783424377441406
2006-05-15,13.783424377441406
2006-05-16,13.763051986694336
2006-05-17,14.190814971923828
2006-05-18,14.190814971923828
2006-05-19,14.190814971923828
2006-05-22,14.190814971923828
2006-05-23,13.579724311828613
2006-05-24,12.900740623474121
2006-05-25,12.764941215515137
2006-05-26,12.357550621032715
2006-05-29,12.031635284423828
2006-05-30,12.286255836486816
2006-05-31,12.418661117553711
2006-06-01,12.418661117553711
2006-06-02,12.418661117553711
2006-06-05,12.493349075317383
2006-06-06,12.493349075317383
2006-06-07,12.493349075317383
2006-06-08,12.493349075317383
2006-06-09,11.882261276245117
2006-06-12,11.882261276245117
2006-06-13,11.882261276245117
2006-06-14,11.882261276245117
2006-06-15,11.882261276245117
2006-06-16,11.882261276245117
2006-06-19,11.882261276245117
2006-06-20,11.882261276245117
2006-06-21,10.150843620300293
2006-06-22,9.716293334960938
2006-06-23,9.634815216064453
2006-06-26,9.234212875366211
2006-06-27,8.962618827819824
2006-06-28,8.962618827819824
2006-06-29,8.962618827819824
2006-06-30,8.629916191101074
2006-07-03,8.640101432800293
2006-07-04,9.067861557006836
2006-07-05,9.522783279418945
2006-07-06,9.522783279418945
2006-07-07,10.001469612121582
2006-07-10,10.042206764221191
2006-07-11,10.042206764221191
2006-07-12,10.544656753540039
2006-07-13,10.999576568603516
2006-07-14,11.067476272583008
2006-07-17,10.863781929016113
2006-07-18,11.165931701660156
2006-07-19,11.002972602844238
2006-07-20,11.062524795532227
2006-07-21,10.509045600891113
2006-07-24,9.983595848083496
2006-07-25,9.983595848083496
2006-07-26,9.983595848083496
2006-07-27,9.983595848083496
2006-07-28,9.864494323730469
2006-07-31,9.864494323730469
2006-08-01,9.864494323730469
2006-08-02,9.682336807250977
2006-08-03,9.773416519165039
2006-08-04,9.864494323730469
2006-08-07,9.59826374053955
2006-08-08,9.738385200500488
2006-08-09,9.79443359375
2006-08-10,9.808446884155273
2006-08-11,10.158748626708984
2006-08-14,10.438989639282227
2006-08-16,10.509045600891113
2006-08-17,10.824317932128906
2006-08-18,10.579109191894531
2006-08-21,10.544079780578613
2006-08-22,10.509045600891113
2006-08-23,10.298866271972656
2006-08-24,10.74024772644043
2006-08-25,10.74024772644043
2006-08-28,10.298866271972656
2006-08-29,10.44249153137207
2006-08-30,10.44249153137207
2006-08-31,10.239314079284668
2006-09-01,10.09218692779541
2006-09-04,10.036140441894531
2006-09-05,10.277849197387695
2006-09-06,10.165751457214355
2006-09-07,10.523063659667969
2006-09-08,10.31638240814209
2006-09-11,10.31638240814209
2006-09-12,10.638660430908203
2006-09-13,10.424975395202637
2006-09-14,10.12021255493164
2006-09-15,9.832965850830078
2006-09-18,9.878506660461426
2006-09-19,9.531706809997559
2006-09-20,10.004612922668457
2006-09-21,9.535208702087402
2006-09-22,9.980093955993652
2006-09-25,9.808446884155273
2006-09-26,9.465147018432617
2006-09-27,9.465147018432617
2006-09-28,9.941558837890625
2006-09-29,10.239314079284668
2006-10-03,10.239314079284668
2006-10-04,10.239314079284668
2006-10-05,10.239314079284668
2006-10-06,10.31638240814209
2006-10-09,10.509045600891113
2006-10-10,10.509045600891113
2006-10-11,10.207786560058594
2006-10-12,10.207786560058594
2006-10-13,10.123714447021484
2006-10-16,10.176260948181152
2006-10-17,10.09218692779541
2006-10-18,10.088685035705566
2006-10-19,9.948565483093262
2006-10-20,10.438989639282227
2006-10-23,10.438989639282227
2006-10-26,10.20078182220459
2006-10-27,10.20078182220459
2006-10-30,10.10269832611084
2006-10-31,9.941558837890625
2006-11-01,9.59826374053955
2006-11-02,9.531706809997559
2006-11-03,9.66832447052002
2006-11-06,9.563233375549316
2006-11-07,9.573741912841797
2006-11-08,9.612275123596191
2006-11-09,9.987099647521973
2006-11-10,9.57024097442627
2006-11-13,9.486166954040527
2006-11-14,9.160387992858887
2006-11-15,9.36356258392334
2006-11-16,9.04128360748291
2006-11-17,9.423111915588379
2006-11-20,9.107841491699219
2006-11-21,8.93619441986084
2006-11-22,8.761043548583984
2006-11-23,9.107841491699219
2006-11-24,8.757540702819824
2006-11-27,8.84511661529541
2006-11-28,8.757540702819824
2006-11-29,8.92568302154541
2006-11-30,8.85562515258789
2006-12-01,8.631429672241211
2006-12-04,8.757540702819824
2006-12-05,8.803079605102539
2006-12-06,8.83460521697998
2006-12-07,8.771553039550781
2006-12-08,8.96772289276123
2006-12-11,8.550862312316895
2006-12-12,8.890653610229492
2006-12-13,8.617419242858887
2006-12-14,9.048290252685547
2006-12-15,8.789067268371582
2006-12-18,8.564874649047852
2006-12-19,8.995744705200195
2006-12-20,8.792571067810059
2006-12-21,8.60690975189209
2006-12-22,8.96772289276123
2006-12-26,8.820595741271973
2006-12-27,9.170896530151367
2006-12-28,9.048290252685547
2006-12-29,8.904667854309082
2007-01-02,9.247962951660156
2007-01-03,8.915175437927246
2007-01-04,8.96772289276123
2007-01-05,9.020264625549316
2007-01-08,9.111347198486328
2007-01-09,9.107841491699219
2007-01-10,9.114847183227539
2007-01-11,9.5001802444458
2007-01-12,9.272483825683594
2007-01-15,9.738385200500488
2007-01-16,9.808446884155273
2007-01-17,9.59826374053955
2007-01-18,9.59826374053955
2007-01-19,9.738385200500488
2007-01-22,10.018624305725098
2007-01-23,9.584251403808594
2007-01-24,9.622787475585938
2007-01-25,10.106202125549316
2007-01-29,10.579109191894531
2007-01-31,10.505547523498535
2007-02-01,9.980093955993652
2007-02-02,9.650809288024902
2007-02-05,9.318023681640625
2007-02-06,9.111347198486328
2007-02-07,8.97122573852539
2007-02-08,9.26197624206543
2007-02-09,9.26197624206543
2007-02-12,8.96772289276123
2007-02-13,8.96772289276123
2007-02-14,8.62092399597168
2007-02-15,8.62092399597168
2007-02-19,8.827600479125977
2007-02-20,8.827600479125977
2007-02-21,9.268980979919434
2007-02-22,8.869635581970215
2007-02-23,8.869635581970215
2007-02-26,8.5298433303833
2007-02-27,8.480801582336426
2007-02-28,8.480801582336426
2007-03-01,8.547358512878418
2007-03-02,8.547358512878418
2007-03-05,8.232088088989258
2007-03-06,7.853763580322266
2007-03-07,8.225081443786621
2007-03-08,7.853763580322266
2007-03-09,7.496455192565918
2007-03-12,7.580526351928711
2007-03-13,7.46492862701416
2007-03-14,7.836248397827148
2007-03-15,8.05343246459961
2007-03-16,7.654090881347656
2007-03-19,7.577023983001709
2007-03-20,7.531485080718994
2007-03-21,7.520976543426514
2007-03-22,7.8957977294921875
2007-03-23,7.640078067779541
2007-03-26,7.41238260269165
2007-03-28,7.41238260269165
2007-03-29,7.048068523406982
2007-03-30,7.07959508895874
2007-04-02,7.07959508895874
2007-04-03,7.07959508895874
2007-04-04,7.426394939422607
2007-04-05,7.6330718994140625
2007-04-09,7.363341808319092
2007-04-10,7.734658241271973
2007-04-11,7.734658241271973
2007-04-12,7.359838485717773
2007-04-13,7.706636428833008
2007-04-16,8.091967582702637
2007-04-17,8.091967582702637
2007-04-18,7.710136890411377
2007-04-19,7.710136890411377
2007-04-20,8.08846378326416
2007-04-23,7.745169162750244
2007-04-24,7.776695728302002
2007-04-25,7.766186237335205
2007-04-26,7.706636428833008
2007-04-27,7.8467559814453125
2007-04-30,7.864272594451904
2007-05-03,7.8467559814453125
2007-05-04,7.776695728302002
2007-05-07,7.776695728302002
2007-05-08,8.014900207519531
2007-05-09,8.014900207519531
2007-05-10,8.014900207519531
2007-05-11,8.176039695739746
2007-05-14,8.176039695739746
2007-05-15,7.8467559814453125
2007-05-16,7.8467559814453125
2007-05-17,7.727653503417969
2007-05-18,7.608547687530518
2007-05-21,7.608547687530518
2007-05-22,7.608547687530518
2007-05-23,7.496455192565918
2007-05-24,7.50346040725708
2007-05-25,7.822233200073242
2007-05-28,7.461423397064209
2007-05-29,7.755678176879883
2007-05-30,7.706636428833008
2007-05-31,7.969360828399658
2007-06-01,7.969360828399658
2007-06-04,7.969360828399658
2007-06-05,7.636575222015381
2007-06-06,7.636575222015381
2007-06-07,7.636575222015381
2007-06-08,7.636575222015381
2007-06-11,7.636575222015381
2007-06-12,7.5665154457092285
2007-06-13,7.5665154457092285
2007-06-14,7.5665154457092285
2007-06-15,7.5665154457092285
2007-06-18,7.328310012817383
2007-06-19,7.3983683586120605
2007-06-20,7.146154403686523
2007-06-21,7.356335639953613
2007-06-22,7.356335639953613
2007-06-25,7.226720809936523
2007-06-26,7.226720809936523
2007-06-27,7.559509754180908
2007-06-28,7.6295671463012695
2007-06-29,7.496455192565918
2007-07-02,7.496455192565918
2007-07-03,7.654090881347656
2007-07-04,7.654090881347656
2007-07-05,7.314295291900635
2007-07-06,7.314295291900635
2007-07-09,7.496455192565918
2007-07-10,7.81873083114624
2007-07-11,8.179542541503906
2007-07-12,7.997385501861572
2007-07-13,7.920320987701416
2007-07-16,7.9133148193359375
2007-07-17,7.864272594451904
2007-07-18,7.710136890411377
2007-07-19,8.424753189086914
2007-07-20,8.00439167022705
2007-07-23,7.710136890411377
2007-07-24,7.7836995124816895
2007-07-25,7.7836995124816895
2007-07-26,7.7836995124816895
2007-07-27,7.405376434326172
2007-07-30,7.405376434326172
2007-07-31,7.28627347946167
2007-08-01,7.825736999511719
2007-08-02,7.28627347946167
2007-08-03,7.146154403686523
2007-08-06,7.177680969238281
2007-08-07,6.872918605804443
2007-08-08,7.219716548919678
2007-08-09,7.6828413009643555
2007-08-10,7.180225372314453
2007-08-13,7.467433929443359
2007-08-14,7.269978046417236
2007-08-16,7.036619186401367
2007-08-17,7.323830604553223
2007-08-20,7.323830604553223
2007-08-21,7.169453144073486
2007-08-22,6.893016815185547
2007-08-23,6.893016815185547
2007-08-24,6.893016815185547
2007-08-27,7.108423709869385
2007-08-28,7.108423709869385
2007-08-29,7.108423709869385
2007-08-30,7.108423709869385
2007-08-31,6.846343040466309
2007-09-03,6.846343040466309
2007-09-04,6.896605968475342
2007-09-05,6.971998691558838
2007-09-06,6.971998691558838
2007-09-07,7.252026557922363
2007-09-10,7.356140613555908
2007-09-11,7.316648960113525
2007-09-12,7.435123443603516
2007-09-13,7.395633220672607
2007-09-14,7.44589376449585
2007-09-17,7.438713073730469
2007-09-18,7.467433929443359
2007-09-19,7.287927150726318
2007-09-20,7.262797832489014
2007-09-21,7.147913455963135
2007-09-24,7.395633220672607
2007-09-25,7.395633220672607
2007-09-26,6.982768535614014
2007-09-27,7.180225372314453
2007-09-28,7.180225372314453
2007-10-01,6.936097621917725
2007-10-03,7.169453144073486
2007-10-04,7.165862083435059
2007-10-05,6.821213245391846
2007-10-08,6.9289164543151855
2007-10-09,6.684789657592773
2007-10-10,7.180225372314453
2007-10-11,7.180225372314453
2007-10-12,7.323830604553223
2007-10-15,7.244847774505615
2007-10-16,7.036619186401367
2007-10-17,7.219715595245361
2007-10-18,6.846343040466309
2007-10-19,6.846343040466309
2007-10-22,6.885835647583008
2007-10-23,7.395633220672607
2007-10-24,7.162271499633789
2007-10-25,6.778131008148193
2007-10-26,7.413581371307373
2007-10-29,7.033031940460205
2007-10-30,6.774541854858398
2007-10-31,7.14432430267334
2007-11-01,6.7027387619018555
2007-11-02,6.821213245391846
2007-11-05,6.749410152435303
2007-11-06,7.108423709869385
2007-11-07,6.749410152435303
2007-11-08,7.162271499633789
2007-11-12,6.54836368560791
2007-11-13,7.395633220672607
2007-11-14,7.431534290313721
2007-11-15,7.517695903778076
2007-11-16,7.844396114349365
2007-11-19,7.575137138366699
2007-11-20,8.648578643798828
2007-11-21,8.293160438537598
2007-11-22,7.7905426025390625
2007-11-23,8.472662925720215
2007-11-26,7.883885383605957
2007-11-27,7.970049858093262
2007-11-28,7.3597307205200195
2007-11-29,8.041851997375488
2007-11-30,8.041851997375488
2007-12-03,8.041851997375488
2007-12-04,8.041851997375488
2007-12-05,8.185456275939941
2007-12-06,8.185456275939941
2007-12-07,7.876707077026367
2007-12-10,7.625397682189941
2007-12-11,8.009540557861328
2007-12-12,8.408041954040527
2007-12-13,8.831676483154297
2007-12-14,8.451126098632812
2007-12-17,8.451126098632812
2007-12-18,8.874757766723633
2007-12-19,8.508565902709961
2007-12-20,8.634220123291016
2007-12-24,8.634220123291016
2007-12-26,8.907068252563477
2007-12-27,8.702430725097656
2007-12-28,8.702430725097656
2007-12-31,9.140424728393555
2008-01-01,9.140424728393555
2008-01-02,9.140424728393555
2008-01-03,9.140424728393555
2008-01-04,9.140424728393555
2008-01-07,9.59996223449707
2008-01-08,9.341471672058105
2008-01-09,9.341471672058105
2008-01-10,9.334290504455566
2008-01-11,9.334290504455566
2008-01-14,9.801006317138672
2008-01-15,9.801006317138672
2008-01-16,9.801006317138672
2008-01-17,10.041543006896973
2008-01-18,10.041543006896973
2008-01-21,10.041543006896973
2008-01-22,10.041543006896973
2008-01-23,10.041543006896973
2008-01-24,9.542520523071289
2008-01-25,9.065033912658691
2008-01-28,8.612678527832031
2008-01-29,8.612678527832031
2008-01-30,8.185456275939941
2008-01-31,7.776183128356934
2008-02-01,7.776183128356934
2008-02-04,7.402811527252197
2008-02-05,7.402811527252197
2008-02-06,7.402811527252197
2008-02-07,7.216123580932617
2008-02-08,7.216123580932617
2008-02-11,7.216123580932617
2008-02-12,7.216123580932617
2008-02-13,7.216123580932617
2008-02-14,7.578728199005127
2008-02-15,7.578728199005127
2008-02-18,7.273566722869873
2008-02-19,7.636170864105225
2008-02-20,7.636170864105225
2008-02-21,7.636170864105225
2008-02-22,7.636170864105225
2008-02-25,7.269978046417236
2008-02-26,7.180225372314453
2008-02-27,7.5392374992370605
2008-02-28,7.5392374992370605
2008-02-29,8.041851997375488
2008-03-03,7.180225372314453
2008-03-04,7.180225372314453
2008-03-05,7.180225372314453
2008-03-07,7.180225372314453
2008-03-10,7.180225372314453
2008-03-11,7.180225372314453
2008-03-12,7.180225372314453
2008-03-13,6.480152606964111
2008-03-14,6.174993515014648
2008-03-17,6.174993515014648
2008-03-18,5.959587097167969
2008-03-19,6.555544376373291
2008-03-24,7.180225372314453
2008-03-25,7.2125349044799805
2008-03-26,7.2125349044799805
2008-03-27,7.083291053771973
2008-03-28,7.083291053771973
2008-03-31,7.083291053771973
2008-04-01,7.083291053771973
2008-04-02,7.083291053771973
2008-04-03,7.794131278991699
2008-04-04,7.5392374992370605
2008-04-07,7.611038684844971
2008-04-08,6.925327301025391
2008-04-09,6.925327301025391
2008-04-10,6.925327301025391
2008-04-11,6.925327301025391
2008-04-15,6.925327301025391
2008-04-16,6.925327301025391
2008-04-17,7.618219375610352
2008-04-21,7.618219375610352
2008-04-22,7.618219375610352
2008-04-23,8.002362251281738
2008-04-24,8.404451370239258
2008-04-25,8.824496269226074
2008-04-28,9.266077995300293
2008-04-29,9.729207038879395
2008-04-30,10.210278511047363
2008-05-02,9.912300109863281
2008-05-05,9.668172836303711
2008-05-06,9.693302154541016
2008-05-07,9.765104293823242
2008-05-08,9.765104293823242
2008-05-09,10.188737869262695
2008-05-12,9.700481414794922
2008-05-13,9.21581745147705
2008-05-14,9.21581745147705
2008-05-15,9.21581745147705
2008-05-16,8.853217124938965
2008-05-20,9.538928031921387
2008-05-21,9.477897644042969
2008-05-22,9.090164184570312
2008-05-23,9.090164184570312
2008-05-26,9.090164184570312
2008-05-27,9.11888599395752
2008-05-28,8.688070297241211
2008-05-29,8.619860649108887
2008-05-30,8.497795104980469
2008-06-02,8.497795104980469
2008-06-03,8.497795104980469
2008-06-04,8.497795104980469
2008-06-05,8.117244720458984
2008-06-06,8.329061508178711
2008-06-09,8.329061508178711
2008-06-10,8.329061508178711
2008-06-11,8.329061508178711
2008-06-12,8.616271018981934
2008-06-13,9.912300109863281
2008-06-16,8.69166088104248
2008-06-17,8.69166088104248
2008-06-18,8.69166088104248
2008-06-19,8.69166088104248
2008-06-20,8.69166088104248
2008-06-23,8.69166088104248
2008-06-24,8.69166088104248
2008-06-25,9.126066207885742
2008-06-26,9.047082901000977
2008-06-27,9.047082901000977
2008-06-30,9.047082901000977
2008-07-01,8.59472942352295
2008-07-02,8.17109489440918
2008-07-03,7.769002437591553
2008-07-04,7.5392374992370605
2008-07-07,7.5392374992370605
2008-07-08,7.5392374992370605
2008-07-09,7.5392374992370605
2008-07-10,7.5392374992370605
2008-07-11,7.5392374992370605
2008-07-14,7.5392374992370605
2008-07-15,7.5392374992370605
2008-07-16,8.709611892700195
2008-07-17,8.777825355529785
2008-07-18,8.55882740020752
2008-07-21,8.75987434387207
2008-07-22,8.75987434387207
2008-07-23,8.375733375549316
2008-07-24,8.257256507873535
2008-07-25,8.616271018981934
2008-07-28,8.975281715393066
2008-07-29,8.404451370239258
2008-07-30,8.404451370239258
2008-07-31,9.248128890991211
2008-08-01,9.549699783325195
2008-08-04,10.203099250793457
2008-08-05,9.499436378479004
2008-08-06,9.765104293823242
2008-08-07,9.765104293823242
2008-08-08,9.481486320495605
2008-08-11,9.477897644042969
2008-08-12,9.589190483093262
2008-08-13,10.12411880493164
2008-08-14,9.732794761657715
2008-08-18,9.700481414794922
2008-08-19,10.13847541809082
2008-08-20,10.188737869262695
2008-08-21,9.894349098205566
2008-08-22,9.696894645690918
2008-08-25,9.897942543029785
2008-08-26,10.192328453063965
2008-08-27,10.005643844604492
2008-08-28,9.858447074890137
2008-08-29,9.858447074890137
2008-09-01,10.052316665649414
2008-09-02,9.923070907592773
2008-09-04,9.923070907592773
2008-09-05,9.923070907592773
2008-09-08,9.923070907592773
2008-09-09,9.923070907592773
2008-09-10,10.052316665649414
2008-09-11,9.905564308166504
2008-09-12,11.229975700378418
2008-09-15,9.905564308166504
2008-09-16,10.591618537902832
2008-09-17,10.635641098022461
2008-09-18,10.745705604553223
2008-09-19,10.5879487991333
2008-09-22,10.639312744140625
2008-09-23,10.15137004852295
2008-09-24,10.272439956665039
2008-09-25,11.006183624267578
2008-09-26,10.272439956665039
2008-09-29,10.199064254760742
2008-09-30,10.896121978759766
2008-10-01,10.896121978759766
2008-10-03,10.896121978759766
2008-10-06,8.764591217041016
2008-10-07,8.518787384033203
2008-10-08,8.518787384033203
2008-10-10,8.518787384033203
2008-10-13,8.570149421691895
2008-10-14,8.217950820922852
2008-10-15,8.217950820922852
2008-10-16,8.217950820922852
2008-10-17,7.124670028686523
2008-10-20,7.007270812988281
2008-10-21,6.992595195770264
2008-10-22,6.897207260131836
2008-10-23,6.897207260131836
2008-10-24,6.897207260131836
2008-10-27,7.851078033447266
2008-10-29,7.77036714553833
2008-10-31,7.674978733062744
2008-11-03,8.584822654724121
2008-11-04,8.548136711120605
2008-11-05,8.526124000549316
2008-11-06,8.841631889343262
2008-11-07,9.164484024047852
2008-11-10,8.977376937866211
2008-11-11,9.131464004516602
2008-11-12,8.940690994262695
2008-11-14,8.511449813842773
2008-11-17,8.511449813842773
2008-11-18,8.511449813842773
2008-11-19,8.511449813842773
2008-11-20,8.511449813842773
2008-11-21,8.511449813842773
2008-11-24,8.148242950439453
2008-11-25,8.148242950439453
2008-11-26,8.148242950439453
2008-11-27,8.148242950439453
2008-11-28,8.148242950439453
