Date,CIPLA
1996-04-09,8.651973724365234
1996-04-10,8.735219955444336
1996-04-11,8.777379989624023
1996-04-12,8.816298484802246
1996-04-15,9.02278995513916
1996-04-16,9.311442375183105
1996-04-17,9.686578750610352
1996-04-18,9.77739143371582
1996-04-19,9.760091781616211
1996-04-22,9.46279525756836
1996-04-23,9.15576171875
1996-04-24,9.52009105682373
1996-04-25,9.298465728759766
1996-04-26,9.329818725585938
1996-04-29,9.255223274230957
1996-04-30,9.294142723083496
1996-05-01,9.406578063964844
1996-05-02,9.297388076782227
1996-05-03,9.082246780395508
1996-05-06,8.82711410522461
1996-05-07,8.783868789672852
1996-05-08,8.973060607910156
1996-05-09,8.881165504455566
1996-05-10,8.649813652038574
1996-05-13,8.530890464782715
1996-05-14,8.44656753540039
1996-05-15,8.515755653381348
1996-05-16,8.570893287658691
1996-05-17,8.555757522583008
1996-05-20,8.49846076965332
1996-05-21,8.164402961730957
1996-05-22,8.251971244812012
1996-05-23,8.219538688659668
1996-05-24,8.167644500732422
1996-05-27,7.978455066680908
1996-05-28,8.157915115356445
1996-05-29,8.295212745666504
1996-05-30,8.186022758483887
1996-05-31,8.197915077209473
1996-06-03,8.173050880432129
1996-06-04,8.180618286132812
1996-06-05,8.324405670166016
1996-06-06,8.476839065551758
1996-06-07,8.562243461608887
1996-06-10,8.795759201049805
1996-06-11,8.71143627166748
1996-06-12,8.816298484802246
1996-06-13,9.027113914489746
1996-06-14,9.189276695251465
1996-06-17,9.099543571472168
1996-06-18,9.147112846374512
1996-06-19,9.081171035766602
1996-06-20,8.99576187133789
1996-06-21,8.994678497314453
1996-06-24,8.969815254211426
1996-06-25,8.873600006103516
1996-06-26,8.902790069580078
1996-06-27,8.818460464477539
1996-06-28,8.86170482635498
1996-07-01,8.79468059539795
1996-07-02,9.06711483001709
1996-07-03,9.009817123413086
1996-07-04,8.930893898010254
1996-07-05,9.127655982971191
1996-07-08,9.091976165771484
1996-07-09,8.988190650939941
1996-07-10,8.822785377502441
1996-07-11,9.073601722717285
1996-07-12,9.031436920166016
1996-07-15,9.086572647094727
1996-07-16,9.088735580444336
1996-07-17,9.136303901672363
1996-07-18,9.710363388061523
1996-07-19,9.968742370605469
1996-07-22,10.03901481628418
1996-07-23,10.071447372436523
1996-07-24,9.938472747802734
1996-07-25,9.896309852600098
1996-07-26,9.872526168823242
1996-07-29,9.477928161621094
1996-07-30,8.676839828491211
1996-07-31,8.680083274841309
1996-08-01,8.52981185913086
1996-08-02,8.414134979248047
1996-08-05,8.482244491577148
1996-08-06,8.516838073730469
1996-08-07,8.681163787841797
1996-08-08,8.687649726867676
1996-08-09,8.753595352172852
1996-08-12,8.831438064575195
1996-08-13,8.826029777526855
1996-08-14,8.82927417755127
1996-08-15,8.82927417755127
1996-08-16,8.699540138244629
1996-08-19,8.512514114379883
1996-08-20,8.559000015258789
1996-08-21,8.755762100219727
1996-08-22,8.974139213562012
1996-08-23,9.071439743041992
1996-08-26,9.277925491333008
1996-08-27,9.817391395568848
1996-08-28,9.419548988342285
1996-08-29,9.537386894226074
1996-08-30,9.549280166625977
1996-09-02,9.57738971710205
1996-09-03,9.504955291748047
1996-09-04,9.312522888183594
1996-09-05,9.49738883972168
1996-09-06,9.431441307067871
1996-09-09,9.303872108459473
1996-09-10,9.389277458190918
1996-09-11,9.059544563293457
1996-09-12,9.119007110595703
1996-09-13,9.163331031799316
1996-09-16,9.142792701721191
1996-09-17,9.291980743408203
1996-09-18,9.156843185424805
1996-09-19,9.125490188598633
1996-09-20,8.951438903808594
1996-09-23,8.704947471618652
1996-09-24,8.32656478881836
1996-09-25,8.471434593200684
1996-09-26,8.360081672668457
1996-09-27,8.162240028381348
1996-09-30,8.173050880432129
1996-10-01,7.955749988555908
1996-10-02,7.955749988555908
1996-10-03,7.981698036193848
1996-10-04,8.035752296447754
1996-10-07,7.973052501678467
1996-10-08,8.029267311096191
1996-10-09,7.921156406402588
1996-10-10,8.271430969238281
1996-10-11,8.683324813842773
1996-10-14,8.642242431640625
1996-10-15,8.691974639892578
1996-10-16,8.634675979614258
1996-10-17,8.69846248626709
1996-10-18,8.703866958618164
1996-10-21,8.703866958618164
1996-10-22,8.967655181884766
1996-10-23,9.081171035766602
1996-10-24,9.043328285217285
1996-10-25,9.06386947631836
1996-10-28,9.073601722717285
1996-10-29,8.9752197265625
1996-10-30,8.9752197265625
1996-10-31,8.540621757507324
1996-11-01,8.475756645202637
1996-11-04,8.388188362121582
1996-11-05,8.44332504272461
1996-11-06,8.324405670166016
1996-11-07,8.355756759643555
1996-11-08,8.324405670166016
1996-11-11,8.257376670837402
1996-11-12,8.257376670837402
1996-11-13,8.286564826965332
1996-11-14,8.335213661193848
1996-11-15,8.389270782470703
1996-11-18,8.33737564086914
1996-11-19,8.491971969604492
1996-11-20,8.432510375976562
1996-11-21,8.459540367126465
1996-11-22,8.481163024902344
1996-11-25,8.50602912902832
1996-11-26,8.533055305480957
1996-11-27,8.96008586883545
1996-11-28,9.407655715942383
1996-11-29,9.761174201965332
1996-12-02,9.803337097167969
1996-12-03,9.805499076843262
1996-12-04,9.696310043334961
1996-12-05,9.835769653320312
1996-12-06,10.0098237991333
1996-12-09,10.510369300842285
1996-12-10,10.717940330505371
1996-12-11,10.818480491638184
1996-12-12,10.921184539794922
1996-12-13,11.013077735900879
1996-12-16,11.455244064331055
1996-12-17,10.92226505279541
1996-12-18,10.99686050415039
1996-12-19,10.987129211425781
1996-12-20,10.631452560424805
1996-12-23,10.528749465942383
1996-12-24,10.7774019241333
1996-12-25,10.7774019241333
1996-12-26,10.857399940490723
1996-12-27,10.857399940490723
1996-12-30,10.857399940490723
1996-12-31,10.622804641723633
1997-01-01,10.75901985168457
1997-01-02,10.422801971435547
1997-01-03,10.294153213500977
1997-01-06,10.18280029296875
1997-01-07,10.243340492248535
1997-01-08,10.487665176391602
1997-01-09,10.912535667419434
1997-01-10,11.458487510681152
1997-01-13,11.645515441894531
1997-01-14,11.761195182800293
1997-01-15,12.10281753540039
1997-01-16,11.588217735290527
1997-01-17,11.517950057983398
1997-01-20,11.43254280090332
1997-01-21,10.99686050415039
1997-01-22,11.201187133789062
1997-01-23,11.201187133789062
1997-01-24,11.127674102783203
1997-01-27,11.25307846069336
1997-01-28,11.262808799743652
1997-01-29,11.530921936035156
1997-01-30,11.829301834106445
1997-01-31,11.656328201293945
1997-02-03,11.448759078979492
1997-02-04,11.230377197265625
1997-02-05,11.366595268249512
1997-02-06,11.24443244934082
1997-02-07,11.36767578125
1997-02-10,11.436866760253906
1997-02-11,11.458487510681152
1997-02-12,11.587137222290039
1997-02-13,12.054170608520508
1997-02-14,11.99146556854248
1997-02-17,12.112548828125
1997-02-18,12.403359413146973
1997-02-19,12.466064453125
1997-02-20,12.21957778930664
1997-02-21,12.16660213470459
1997-02-24,11.685518264770508
1997-02-25,11.685518264770508
1997-02-26,11.69308090209961
1997-02-27,11.807679176330566
1997-02-28,11.917949676513672
1997-03-03,12.896337509155273
1997-03-04,13.053096771240234
1997-03-05,13.183910369873047
1997-03-06,13.199044227600098
1997-03-07,13.199044227600098
1997-03-10,12.866069793701172
1997-03-11,12.940666198730469
1997-03-12,13.180665016174316
1997-03-13,13.168776512145996
1997-03-14,13.28012752532959
1997-03-17,13.274720191955566
1997-03-18,13.25850772857666
1997-03-19,13.3839111328125
1997-03-20,13.368779182434082
1997-03-21,13.374177932739258
1997-03-24,13.374177932739258
1997-03-25,13.39148235321045
1997-03-26,13.40661334991455
1997-03-27,13.365530967712402
1997-03-28,13.365530967712402
1997-03-31,12.69633674621582
1997-04-01,13.17634105682373
1997-04-02,13.546074867248535
1997-04-03,13.624995231628418
1997-04-04,13.797965049743652
1997-04-07,13.713644981384277
1997-04-08,13.713644981384277
1997-04-09,13.860671043395996
1997-04-10,13.92121696472168
1997-04-11,13.995810508728027
1997-04-14,13.995810508728027
1997-04-15,14.052023887634277
1997-04-16,14.052023887634277
1997-04-17,13.762293815612793
1997-04-18,13.762293815612793
1997-04-21,13.560131072998047
1997-04-22,13.40661334991455
1997-04-23,13.621748924255371
1997-04-24,13.610939979553223
1997-04-25,13.552562713623047
1997-04-28,13.59904670715332
1997-04-29,13.591485023498535
1997-04-30,13.594725608825684
1997-05-01,13.594725608825684
1997-05-02,13.64770221710205
1997-05-05,13.81743049621582
1997-05-06,13.922293663024902
1997-05-07,14.572031021118164
1997-05-08,15.300689697265625
1997-05-09,15.962318420410156
1997-05-12,15.996907234191895
1997-05-13,15.990425109863281
1997-05-14,15.444473266601562
1997-05-15,15.32339096069336
1997-05-16,15.274742126464844
1997-05-19,15.467175483703613
1997-05-20,16.241235733032227
1997-05-21,15.529879570007324
1997-05-22,15.217438697814941
1997-05-23,15.321226119995117
1997-05-26,15.210959434509277
1997-05-27,14.506082534790039
1997-05-28,14.83041000366211
1997-05-29,14.793652534484863
1997-05-30,15.441230773925781
1997-06-02,15.382850646972656
1997-06-03,15.494195938110352
1997-06-04,15.551499366760254
1997-06-05,15.661766052246094
1997-06-06,15.542850494384766
1997-06-09,15.095274925231934
1997-06-10,15.08447265625
1997-06-11,15.347172737121582
1997-06-12,15.439066886901855
1997-06-13,15.405549049377441
1997-06-16,15.389334678649902
1997-06-17,15.181771278381348
1997-06-18,15.178524017333984
1997-06-19,15.16230583190918
1997-06-20,15.113661766052246
1997-06-23,15.136363983154297
1997-06-24,15.230414390563965
1997-06-25,15.54393196105957
1997-06-26,15.400142669677734
1997-06-27,15.31365966796875
1997-06-30,15.659610748291016
1997-07-01,15.564474105834961
1997-07-02,15.589340209960938
1997-07-03,15.482316970825195
1997-07-04,15.889876365661621
1997-07-07,16.07042121887207
1997-07-08,16.372045516967773
1997-07-09,17.040163040161133
1997-07-10,16.751514434814453
1997-07-11,16.373126983642578
1997-07-14,15.83042049407959
1997-07-15,16.122318267822266
1997-07-16,16.146102905273438
1997-07-17,16.00015640258789
1997-07-18,16.00015640258789
1997-07-21,16.164480209350586
1997-07-22,16.086639404296875
1997-07-23,16.75799560546875
1997-07-24,16.379615783691406
1997-07-25,16.415294647216797
1997-07-28,16.466341018676758
1997-07-29,16.725919723510742
1997-07-30,17.289602279663086
1997-07-31,17.201623916625977
1997-08-01,17.151668548583984
1997-08-04,17.154924392700195
1997-08-05,17.17664909362793
1997-08-06,17.323266983032227
1997-08-07,17.05392074584961
1997-08-08,17.3363094329834
1997-08-11,17.284170150756836
1997-08-12,17.19293975830078
1997-08-13,17.0300235748291
1997-08-14,17.114736557006836
1997-08-15,17.114736557006836
1997-08-18,16.842124938964844
1997-08-19,16.56300163269043
1997-08-20,16.332752227783203
1997-08-21,16.154626846313477
1997-08-22,15.855949401855469
1997-08-25,15.077219009399414
1997-08-26,14.828505516052246
1997-08-27,15.113061904907227
1997-08-28,14.654726028442383
1997-08-29,14.322381019592285
1997-09-01,14.105162620544434
1997-09-02,14.598246574401855
1997-09-03,15.328109741210938
1997-09-04,15.270546913146973
1997-09-05,15.231444358825684
1997-09-08,15.442144393920898
1997-09-09,16.21436882019043
1997-09-10,16.343610763549805
1997-09-11,16.429412841796875
1997-09-12,16.33057403564453
1997-09-15,16.383792877197266
1997-09-16,16.748727798461914
1997-09-17,16.66400909423828
1997-09-18,16.59341049194336
1997-09-19,17.021339416503906
1997-09-22,17.000699996948242
1997-09-23,16.89752197265625
1997-09-24,16.45439338684082
1997-09-25,16.138336181640625
1997-09-26,16.287134170532227
1997-09-29,16.218706130981445
1997-09-30,17.068038940429688
1997-10-01,16.55105972290039
1997-10-02,16.55105972290039
1997-10-03,16.55105972290039
1997-10-06,16.55105972290039
1997-10-07,16.55105972290039
1997-10-08,16.55105972290039
1997-10-09,16.01886749267578
1997-10-10,16.296905517578125
1997-10-13,16.009096145629883
1997-10-14,15.514910697937012
1997-10-15,15.857040405273438
1997-10-16,15.935239791870117
1997-10-17,15.976510047912598
1997-10-20,15.892882347106934
1997-10-21,15.328109741210938
1997-10-22,15.639820098876953
1997-10-23,15.385669708251953
1997-10-24,15.053324699401855
1997-10-27,15.020739555358887
1997-10-28,14.243096351623535
1997-10-29,14.990328788757324
1997-10-30,14.966437339782715
1997-10-31,14.966437339782715
1997-11-03,14.609111785888672
1997-11-04,14.075841903686523
1997-11-05,14.173583030700684
1997-11-06,13.96722412109375
1997-11-07,14.61997127532959
1997-11-10,14.656900405883789
1997-11-11,14.253954887390137
1997-11-12,14.383203506469727
1997-11-13,13.992207527160645
1997-11-14,13.992207527160645
1997-11-17,13.424175262451172
1997-11-18,13.486084938049316
1997-11-19,13.395936965942383
1997-11-20,13.431777000427246
1997-11-21,13.552336692810059
1997-11-24,13.330770492553711
1997-11-25,13.230852127075195
1997-11-26,13.271036148071289
1997-11-27,13.619674682617188
1997-11-28,13.345977783203125
1997-12-01,13.250399589538574
1997-12-02,13.243884086608887
1997-12-03,13.337287902832031
1997-12-04,13.24497127532959
1997-12-05,13.032095909118652
1997-12-08,12.948464393615723
1997-12-09,12.710610389709473
1997-12-10,12.381521224975586
1997-12-11,11.892776489257812
1997-12-12,11.860197067260742
1997-12-15,11.86453914642334
1997-12-16,11.79394245147705
1997-12-17,11.986181259155273
1997-12-18,12.139324188232422
1997-12-19,12.205575942993164
1997-12-22,12.35111141204834
1997-12-23,12.60743236541748
1997-12-24,12.711697578430176
1997-12-25,12.711697578430176
1997-12-26,12.6400146484375
1997-12-29,12.998427391052246
1997-12-30,13.478483200073242
1997-12-31,13.8195161819458
1998-01-01,13.771728515625
1998-01-02,13.794534683227539
1998-01-05,13.843409538269043
1998-01-06,13.736974716186523
1998-01-07,13.73045539855957
1998-01-08,13.163509368896484
1998-01-09,12.817047119140625
1998-01-12,12.379351615905762
1998-01-13,12.40107536315918
1998-01-14,12.603087425231934
1998-01-15,12.55964183807373
1998-01-16,12.695405960083008
1998-01-19,12.71278190612793
1998-01-20,12.812703132629395
1998-01-21,12.976703643798828
1998-01-22,12.845288276672363
1998-01-23,12.50207805633545
1998-01-26,12.50207805633545
1998-01-27,12.369576454162598
1998-01-28,12.372833251953125
1998-01-29,12.162127494812012
1998-01-30,12.442343711853027
1998-02-02,12.418448448181152
1998-02-03,12.359801292419434
1998-02-04,12.431482315063477
1998-02-05,12.361968994140625
1998-02-06,12.383692741394043
1998-02-09,12.490132331848145
1998-02-10,12.490132331848145
1998-02-11,12.490132331848145
1998-02-12,11.98183822631836
1998-02-13,12.055692672729492
1998-02-16,12.055692672729492
1998-02-17,12.243587493896484
1998-02-18,12.310925483703613
1998-02-19,12.454291343688965
1998-02-20,12.636756896972656
1998-02-23,12.911540031433105
1998-02-24,12.71604061126709
1998-02-25,13.203699111938477
1998-02-26,13.238454818725586
1998-02-27,13.60338306427002
1998-03-02,13.900973320007324
1998-03-03,13.671807289123535
1998-03-04,13.877079963684082
1998-03-05,13.579490661621094
1998-03-06,13.677239418029785
1998-03-09,13.663116455078125
1998-03-10,13.444809913635254
1998-03-11,13.456759452819824
1998-03-12,13.489341735839844
1998-03-13,13.489341735839844
1998-03-16,13.635965347290039
1998-03-17,13.469789505004883
1998-03-18,13.641397476196289
1998-03-19,13.641397476196289
1998-03-20,13.586002349853516
1998-03-23,13.597952842712402
1998-03-24,13.743489265441895
1998-03-25,14.901273727416992
1998-03-26,15.012045860290527
1998-03-27,15.084820747375488
1998-03-30,14.625404357910156
1998-03-31,14.594990730285645
1998-04-01,14.775280952453613
1998-04-02,15.123920440673828
1998-04-03,15.767976760864258
1998-04-06,15.2151460647583
1998-04-07,15.475820541381836
1998-04-08,15.475820541381836
1998-04-09,16.011266708374023
1998-04-10,15.55510425567627
1998-04-13,16.024295806884766
1998-04-14,16.024295806884766
1998-04-15,17.627378463745117
1998-04-16,18.09330940246582
1998-04-17,19.53456687927246
1998-04-20,18.69175148010254
1998-04-21,18.98825454711914
1998-04-22,18.98499870300293
1998-04-23,17.290685653686523
1998-04-24,16.455476760864258
1998-04-27,16.88123321533203
1998-04-28,16.45439338684082
1998-04-29,16.541275024414062
1998-04-30,16.509777069091797
1998-05-01,16.509777069091797
1998-05-04,18.157398223876953
1998-05-05,17.411243438720703
1998-05-06,17.01481819152832
1998-05-07,17.01481819152832
1998-05-08,16.508695602416992
1998-05-11,17.05282974243164
1998-05-12,16.618392944335938
1998-05-13,16.500011444091797
1998-05-14,16.745468139648438
1998-05-15,17.297204971313477
1998-05-18,17.233121871948242
1998-05-19,17.825044631958008
1998-05-20,18.037921905517578
1998-05-21,18.26383399963379
1998-05-22,18.10526466369629
1998-05-25,18.412620544433594
1998-05-26,18.086801528930664
1998-05-27,18.22690773010254
1998-05-28,19.012155532836914
1998-05-29,18.99477195739746
1998-06-01,18.865528106689453
1998-06-02,18.334426879882812
1998-06-03,18.258399963378906
1998-06-04,17.977100372314453
1998-06-05,16.37727928161621
1998-06-08,15.451924324035645
1998-06-09,16.289304733276367
1998-06-10,15.658281326293945
1998-06-11,15.942841529846191
1998-06-12,16.334918975830078
1998-06-15,15.349835395812988
1998-06-16,15.560530662536621
1998-06-17,16.42832374572754
1998-06-18,16.162227630615234
1998-06-19,15.878764152526855
1998-06-22,15.02725887298584
1998-06-23,14.684048652648926
1998-06-24,15.46169662475586
1998-06-25,15.223836898803711
1998-06-26,14.795920372009277
1998-06-29,14.901273727416992
1998-06-30,14.976212501525879
1998-07-01,14.93385124206543
1998-07-02,14.659070014953613
1998-07-03,14.377768516540527
1998-07-06,14.618886947631836
1998-07-07,14.70794677734375
1998-07-08,15.204291343688965
1998-07-09,15.672395706176758
1998-07-10,16.496747970581055
1998-07-13,17.77400016784668
1998-07-14,16.955081939697266
1998-07-15,17.85762596130371
1998-07-16,18.463674545288086
1998-07-17,18.456069946289062
1998-07-20,17.989049911499023
1998-07-21,17.7381591796875
1998-07-22,17.790285110473633
1998-07-23,17.363452911376953
1998-07-24,17.491613388061523
1998-07-27,17.3254451751709
1998-07-28,17.351512908935547
1998-07-29,18.126983642578125
1998-07-30,18.097660064697266
1998-07-31,17.967329025268555
1998-08-03,17.77400016784668
1998-08-04,17.718605041503906
1998-08-05,17.987600326538086
1998-08-06,18.03680992126465
1998-08-07,18.182239532470703
1998-08-10,18.352825164794922
1998-08-11,17.99307632446289
1998-08-12,17.9208984375
1998-08-13,17.941675186157227
1998-08-14,18.203018188476562
1998-08-17,18.509185791015625
1998-08-18,18.416248321533203
1998-08-19,18.259878158569336
1998-08-20,18.45123291015625
1998-08-21,18.313457489013672
1998-08-24,18.267534255981445
1998-08-25,18.241287231445312
1998-08-26,18.241287231445312
1998-08-27,18.328767776489258
1998-08-28,17.7689151763916
1998-08-31,18.18333625793457
1998-09-01,18.1560001373291
1998-09-02,18.186614990234375
1998-09-03,18.260974884033203
1998-09-04,18.36594581604004
1998-09-07,18.84707260131836
1998-09-08,19.2669677734375
1998-09-09,19.6824893951416
1998-09-10,19.636564254760742
1998-09-11,19.42005157470703
1998-09-14,19.252748489379883
1998-09-15,18.88315773010254
1998-09-16,18.97719383239746
1998-09-17,18.872222900390625
1998-09-18,18.512470245361328
1998-09-21,18.322208404541016
1998-09-22,18.22051429748535
1998-09-23,18.37032127380371
1998-09-24,18.578081130981445
1998-09-25,18.589012145996094
1998-09-28,19.300861358642578
1998-09-29,19.69888687133789
1998-09-30,19.242910385131836
1998-10-01,19.242910385131836
1998-10-02,19.242910385131836
1998-10-05,18.828479766845703
1998-10-06,18.773807525634766
1998-10-07,19.143409729003906
1998-10-08,19.450668334960938
1998-10-09,19.48785400390625
1998-10-12,19.586261749267578
1998-10-13,19.370845794677734
1998-10-14,19.739347457885742
1998-10-15,19.772151947021484
1998-10-16,19.6300048828125
1998-10-19,19.585168838500977
1998-10-20,19.778711318969727
1998-10-21,19.778711318969727
1998-10-22,19.496597290039062
1998-10-23,19.485660552978516
1998-10-26,19.904462814331055
1998-10-27,19.944917678833008
1998-10-28,20.54851531982422
1998-10-29,20.312328338623047
1998-10-30,20.077226638793945
1998-11-02,19.719661712646484
1998-11-03,19.604848861694336
1998-11-04,19.604848861694336
1998-11-05,19.667177200317383
1998-11-06,19.90117835998535
1998-11-09,19.898996353149414
1998-11-10,19.835575103759766
1998-11-11,19.6289005279541
1998-11-12,19.44192123413086
1998-11-13,19.56548309326172
1998-11-16,19.294307708740234
1998-11-17,19.455045700073242
1998-11-18,19.748092651367188
1998-11-19,19.573139190673828
1998-11-20,19.680299758911133
1998-11-23,19.443016052246094
1998-11-24,19.22323226928711
1998-11-25,19.22323226928711
1998-11-26,18.492788314819336
1998-11-27,17.749229431152344
1998-11-30,17.932933807373047
1998-12-01,18.151626586914062
1998-12-02,18.39218521118164
1998-12-03,18.37032127380371
1998-12-04,18.446863174438477
1998-12-07,18.75412940979004
1998-12-08,18.457799911499023
1998-12-09,18.589012145996094
1998-12-10,18.501537322998047
1998-12-11,18.39218521118164
1998-12-14,17.934024810791016
1998-12-15,17.801715850830078
1998-12-16,18.02041244506836
1998-12-17,17.823585510253906
1998-12-18,17.495546340942383
1998-12-21,18.895187377929688
1998-12-22,18.6983642578125
1998-12-23,18.720226287841797
1998-12-24,18.6983642578125
1998-12-25,18.6983642578125
1998-12-28,18.80223846435547
1998-12-29,18.589012145996094
1998-12-30,18.6983642578125
1998-12-31,18.747568130493164
1999-01-01,19.246192932128906
1999-01-04,19.6824893951416
1999-01-05,20.66223907470703
1999-01-06,21.049327850341797
1999-01-07,21.235214233398438
1999-01-08,21.650732040405273
1999-01-11,20.99465560913086
1999-01-12,20.25109100341797
1999-01-13,20.88530731201172
1999-01-14,20.337472915649414
1999-01-15,20.513525009155273
1999-01-18,21.081037521362305
1999-01-19,20.77596092224121
1999-01-20,20.77596092224121
1999-01-21,21.430944442749023
1999-01-22,21.41126251220703
1999-01-25,20.683012008666992
1999-01-26,20.683012008666992
1999-01-27,22.338529586791992
1999-01-28,23.859548568725586
1999-01-29,23.290943145751953
1999-02-01,22.175600051879883
1999-02-02,22.088119506835938
1999-02-03,22.3942928314209
1999-02-04,22.74420738220215
1999-02-05,22.897294998168945
1999-02-08,22.962902069091797
1999-02-09,23.947025299072266
1999-02-10,24.646846771240234
1999-02-11,25.095170974731445
1999-02-12,26.361412048339844
1999-02-15,26.243309020996094
1999-02-16,26.525432586669922
1999-02-17,26.98687744140625
1999-02-18,26.462007522583008
1999-02-19,26.30892562866211
1999-02-22,25.58832359313965
1999-02-23,24.296939849853516
1999-02-24,24.603113174438477
1999-02-25,24.646846771240234
1999-02-26,24.056367874145508
1999-03-01,27.70966148376465
1999-03-02,27.70966148376465
1999-03-03,29.370649337768555
1999-03-04,28.646770477294922
1999-03-05,28.889514923095703
1999-03-08,29.414386749267578
1999-03-09,29.56856346130371
1999-03-10,31.49198341369629
1999-03-11,32.14806365966797
1999-03-12,31.78720474243164
1999-03-15,31.548837661743164
1999-03-16,29.59151840209961
1999-03-17,29.589338302612305
1999-03-18,28.145954132080078
1999-03-19,28.102216720581055
1999-03-22,29.086336135864258
1999-03-23,28.211563110351562
1999-03-24,30.46849250793457
1999-03-25,32.90693664550781
1999-03-26,31.38262939453125
1999-03-29,31.38262939453125
1999-03-30,31.16393280029297
1999-03-31,30.617204666137695
1999-04-01,30.617204666137695
1999-04-02,30.617204666137695
1999-04-05,30.245420455932617
1999-04-06,30.11420249938965
1999-04-07,31.798147201538086
1999-04-08,32.88615417480469
1999-04-09,34.55369186401367
1999-04-12,33.78826904296875
1999-04-13,32.629188537597656
1999-04-14,32.629188537597656
1999-04-15,31.513843536376953
1999-04-16,34.03538131713867
1999-04-19,33.892147064208984
1999-04-20,32.80414962768555
1999-04-21,31.87468910217285
1999-04-22,32.80414962768555
1999-04-23,31.710670471191406
1999-04-26,29.59479522705078
1999-04-27,29.59479522705078
1999-04-28,30.835893630981445
1999-04-29,30.62375831604004
1999-04-30,29.961116790771484
1999-05-03,29.720556259155273
1999-05-04,28.889514923095703
1999-05-05,28.99886131286621
1999-05-06,29.39251708984375
1999-05-07,29.479995727539062
1999-05-10,28.867645263671875
1999-05-11,28.759395599365234
1999-05-12,30.070457458496094
1999-05-13,30.398508071899414
1999-05-14,31.16393280029297
1999-05-17,30.617204666137695
1999-05-18,30.507854461669922
1999-05-19,29.966596603393555
1999-05-20,30.46411895751953
1999-05-21,30.070457458496094
1999-05-24,29.459213256835938
1999-05-25,30.835893630981445
1999-05-26,30.026723861694336
1999-05-27,29.523733139038086
1999-05-28,29.414386749267578
1999-05-31,29.43625259399414
1999-06-01,30.179811477661133
1999-06-02,29.961116790771484
1999-06-03,30.398508071899414
1999-06-04,30.945226669311523
1999-06-07,29.961116790771484
1999-06-08,29.1989688873291
1999-06-09,29.982982635498047
1999-06-10,29.961116790771484
1999-06-11,29.63089370727539
1999-06-14,29.30394172668457
1999-06-15,29.562007904052734
1999-06-16,29.31268882751465
1999-06-17,29.450468063354492
1999-06-18,29.415483474731445
1999-06-21,29.6112060546875
1999-06-22,29.321430206298828
1999-06-23,29.770854949951172
1999-06-24,29.741342544555664
1999-06-25,29.919567108154297
1999-06-28,31.16502571105957
1999-06-29,31.543373107910156
1999-06-30,31.48650360107422
1999-07-01,31.284221649169922
1999-07-02,31.933738708496094
1999-07-05,32.823822021484375
1999-07-06,33.97416305541992
1999-07-07,34.59416198730469
1999-07-08,35.046852111816406
1999-07-09,37.85051727294922
1999-07-12,39.2315673828125
1999-07-13,37.656959533691406
1999-07-14,36.05613327026367
1999-07-15,35.753231048583984
1999-07-16,36.49132537841797
1999-07-19,39.410911560058594
1999-07-20,42.08006286621094
1999-07-21,44.26919174194336
1999-07-22,43.29490280151367
1999-07-23,43.11448287963867
1999-07-26,42.740196228027344
1999-07-27,42.66334915161133
