Date,NBCC
2012-11-20,5.601786136627197
2012-11-21,5.660553455352783
2012-11-22,5.645387172698975
2012-11-23,5.664345741271973
2012-11-26,5.7553391456604
2012-11-27,5.810315132141113
2012-11-29,5.869081974029541
2012-11-30,5.7572340965271
2012-12-03,5.834957122802734
2012-12-04,5.753443717956543
2012-12-05,5.726902484893799
2012-12-06,5.690886497497559
2012-12-07,6.168600559234619
2012-12-10,6.426414966583252
2012-12-11,6.257697582244873
2012-12-12,6.490869045257568
2012-12-13,6.3430047035217285
2012-12-14,6.344900608062744
2012-12-17,6.33731746673584
2012-12-18,6.375232219696045
2012-12-19,6.322152614593506
2012-12-20,6.2254719734191895
2012-12-21,6.049172878265381
2012-12-24,6.161018371582031
2012-12-26,6.106043338775635
2012-12-27,6.210307598114014
2012-12-28,6.252010822296143
2012-12-31,6.3430047035217285
2013-01-01,6.578072547912598
2013-01-02,6.849155902862549
2013-01-03,6.828303813934326
2013-01-04,7.034934043884277
2013-01-07,7.042517185211182
2013-01-08,7.302229404449463
2013-01-09,7.063370227813721
2013-01-10,7.179007530212402
2013-01-11,6.915505886077881
2013-01-14,6.932564735412598
2013-01-15,6.860530376434326
2013-01-16,6.587549686431885
2013-01-17,6.7126665115356445
2013-01-18,6.708874702453613
2013-01-21,6.714560508728027
2013-01-22,6.578072547912598
2013-01-23,6.5003485679626465
2013-01-24,6.183765411376953
2013-01-25,6.46812105178833
2013-01-28,6.430206775665283
2013-01-29,6.1818695068359375
2013-01-30,6.244429588317871
2013-01-31,6.236846446990967
2013-02-01,6.1306867599487305
2013-02-04,5.933533668518066
2013-02-05,5.906993865966797
2013-02-06,6.001778602600098
2013-02-07,5.941116809844971
2013-02-08,5.563873291015625
2013-02-11,5.5202717781066895
2013-02-12,5.285205364227295
2013-02-13,5.385676860809326
2013-02-14,5.326910495758057
2013-02-15,5.161986351013184
2013-02-18,5.279518127441406
2013-02-19,5.575246810913086
2013-02-20,5.588517665863037
2013-02-21,5.4160075187683105
2013-02-22,5.40273904800415
2013-02-25,5.383782386779785
2013-02-26,5.114592552185059
2013-02-27,5.258665084838867
2013-02-28,4.926919460296631
2013-03-01,5.08615779876709
2013-03-04,5.069096565246582
2013-03-05,5.089948654174805
2013-03-06,5.321224689483643
2013-03-07,5.414112567901611
2013-03-08,5.4103217124938965
2013-03-11,5.340181827545166
2013-03-12,5.347763538360596
2013-03-13,5.230230331420898
2013-03-14,5.251083850860596
2013-03-15,5.249186992645264
2013-03-18,5.044453144073486
2013-03-19,4.792324066162109
2013-03-20,4.625503063201904
2013-03-21,4.371479034423828
2013-03-22,4.3221917152404785
2013-03-25,4.528820991516113
2013-03-26,4.659626483917236
2013-03-28,4.617918968200684
2013-04-01,4.744933128356934
2013-04-02,5.2548747062683105
2013-04-03,5.088054180145264
2013-04-04,4.964832782745361
2013-04-05,4.915544033050537
2013-04-08,4.938292980194092
2013-04-09,4.744933128356934
2013-04-10,4.900378227233887
2013-04-11,4.959146022796631
2013-04-12,4.92881441116333
2013-04-15,4.9799981117248535
2013-04-16,5.245396614074707
2013-04-17,5.279518127441406
2013-04-18,5.21506404876709
2013-04-22,5.300372123718262
2013-04-23,5.226438522338867
2013-04-25,5.243498802185059
2013-04-26,5.163880348205566
2013-04-29,5.4103217124938965
2013-04-30,5.400842189788818
2013-05-02,5.313640117645264
2013-05-03,5.433069229125977
2013-05-06,5.408425807952881
2013-05-07,5.431173801422119
2013-05-08,5.637804985046387
2013-05-09,5.470983982086182
2013-05-10,5.423591613769531
2013-05-13,5.36292839050293
2013-05-14,5.260561466217041
2013-05-15,5.395155906677246
2013-05-16,5.368617057800293
2013-05-17,5.36292839050293
2013-05-20,5.444444179534912
2013-05-21,5.277622222900391
2013-05-22,5.165776252746582
2013-05-23,4.978102684020996
2013-05-24,4.813177108764648
2013-05-27,5.137341022491455
2013-05-28,5.160089015960693
2013-05-29,5.146819591522217
2013-05-30,5.108905792236328
2013-05-31,5.1108012199401855
2013-06-03,5.11838436126709
2013-06-04,5.067201137542725
2013-06-05,5.108905792236328
2013-06-06,5.125967025756836
2013-06-07,5.421696186065674
2013-06-10,5.607472896575928
2013-06-11,5.533542156219482
2013-06-12,5.421696186065674
2013-06-13,5.230230331420898
2013-06-14,5.220752716064453
2013-06-17,5.292788982391357
2013-06-18,5.258665084838867
2013-06-19,5.226438522338867
2013-06-20,5.067201137542725
2013-06-21,5.169568061828613
2013-06-24,5.124070167541504
2013-06-25,5.150611400604248
2013-06-26,5.034974098205566
2013-06-27,5.084262371063232
2013-06-28,5.146819591522217
2013-07-01,5.1562981605529785
2013-07-02,5.101323127746582
2013-07-03,5.0747833251953125
2013-07-04,5.0501389503479
2013-07-05,5.065305709838867
2013-07-08,5.11838436126709
2013-07-09,5.1562981605529785
2013-07-10,5.033078193664551
2013-07-11,5.042555809020996
2013-07-12,5.034974098205566
2013-07-15,5.150610446929932
2013-07-16,5.055825710296631
2013-07-17,5.034974098205566
2013-07-18,5.0501389503479
2013-07-19,5.021702766418457
2013-07-22,5.016016960144043
2013-07-23,5.08615779876709
2013-07-24,4.968623161315918
2013-07-25,4.934500694274902
2013-07-26,4.925024032592773
2013-07-29,4.633085250854492
2013-07-30,4.20086669921875
2013-07-31,4.223615646362305
2013-08-01,4.030252933502197
2013-08-02,3.831204414367676
2013-08-05,4.217927932739258
2013-08-06,4.185699939727783
2013-08-07,4.117455005645752
2013-08-08,4.267216205596924
2013-08-12,4.371479034423828
2013-08-13,4.752514362335205
2013-08-14,4.515552043914795
2013-08-16,4.153473377227783
2013-08-19,4.1932830810546875
2013-08-20,4.3411478996276855
2013-08-21,4.284277439117432
2013-08-22,4.367687702178955
2013-08-23,4.475741863250732
2013-08-26,4.498490810394287
2013-08-27,4.261528491973877
2013-08-28,4.221717834472656
2013-08-29,4.363896369934082
2013-08-30,4.3221917152404785
2013-09-02,4.37716817855835
2013-09-03,4.35757303237915
2013-09-04,4.398717880249023
2013-09-05,4.492766380310059
2013-09-06,4.598572254180908
2013-09-10,4.671067237854004
2013-09-11,4.786668300628662
2013-09-12,4.749441623687744
2013-09-13,4.890514373779297
2013-09-16,4.761197566986084
2013-09-17,4.626002311706543
2013-09-18,4.694579601287842
2013-09-19,4.761197566986084
2013-09-20,4.608369827270508
2013-09-23,4.481011867523193
2013-09-24,4.437905788421631
2013-09-25,4.529994010925293
2013-09-26,4.494727611541748
2013-09-27,4.398717880249023
2013-09-30,4.426151275634766
2013-10-01,4.316428184509277
2013-10-03,4.318385601043701
2013-10-04,4.27332067489624
2013-10-07,4.29487419128418
2013-10-08,4.35757303237915
2013-10-09,4.347776889801025
2013-10-10,4.365411281585693
2013-10-11,4.379125595092773
2013-10-14,4.402637481689453
2013-10-15,4.302712917327881
2013-10-17,4.275279998779297
2013-10-18,4.314467430114746
2013-10-21,4.492766380310059
2013-10-22,4.933619499206543
2013-10-23,4.870921611785889
2013-10-24,4.963008880615234
2013-10-25,4.906188488006592
2013-10-28,4.876798629760742
2013-10-29,4.818018436431885
2013-10-30,4.974765777587891
2013-10-31,5.170699119567871
2013-11-01,5.104082107543945
2013-11-05,5.292178153991699
2013-11-06,5.266706943511963
2013-11-07,5.066854000091553
2013-11-08,4.966928958892822
2013-11-11,4.912066459655762
2013-11-12,4.865041732788086
2013-11-13,4.886595726013184
2013-11-14,4.892472743988037
2013-11-18,4.935577869415283
2013-11-19,5.151106834411621
2013-11-20,5.284340858459473
2013-11-21,5.060976028442383
2013-11-22,5.008073806762695
2013-11-25,5.062935829162598
2013-11-26,5.245153903961182
2013-11-27,5.125635147094727
2013-11-28,5.278462886810303
2013-11-29,5.298056602478027
2013-12-02,5.437170028686523
2013-12-03,5.580201148986816
2013-12-04,5.535136699676514
2013-12-05,5.783973217010498
2013-12-06,5.815321922302246
2013-12-09,5.762419700622559
2013-12-10,5.599794864654541
2013-12-11,5.599794864654541
2013-12-12,5.584120750427246
2013-12-13,5.44696569442749
2013-12-16,5.380349636077881
2013-12-17,5.292178153991699
2013-12-18,5.3450798988342285
2013-12-19,5.425413608551025
2013-12-20,5.660534858703613
2013-12-23,6.089630126953125
2013-12-24,5.927004337310791
2013-12-26,5.956395149230957
2013-12-27,6.081792831420898
2013-12-30,5.938760757446289
2013-12-31,5.944639205932617
2014-01-01,6.10530424118042
2014-01-02,6.213068962097168
2014-01-03,6.248337268829346
2014-01-06,6.361978054046631
2014-01-07,6.283603668212891
2014-01-08,6.152328014373779
2014-01-09,5.889777660369873
2014-01-10,5.740867614746094
2014-01-13,5.909370422363281
2014-01-14,6.134695053100586
2014-01-15,5.862347602844238
2014-01-16,5.9955830574035645
2014-01-17,5.668371200561523
2014-01-20,5.756542682647705
2014-01-21,5.648778438568115
2014-01-22,5.611550807952881
2014-01-23,5.680129051208496
2014-01-24,5.513585090637207
2014-01-27,5.450885772705078
2014-01-28,5.686007022857666
2014-01-29,5.8878173828125
2014-01-30,5.9211273193359375
2014-01-31,5.754583358764648
2014-02-03,5.719315052032471
2014-02-04,5.719315052032471
2014-02-05,5.684046745300293
2014-02-06,5.635063171386719
2014-02-07,5.738907814025879
2014-02-10,5.7310709953308105
2014-02-11,5.556690216064453
2014-02-12,5.521420955657959
2014-02-13,5.364674091339111
2014-02-14,5.396024703979492
2014-02-17,5.341161727905273
2014-02-18,5.480274677276611
2014-02-19,5.588038444519043
2014-02-20,5.454803466796875
2014-02-21,5.44696569442749
2014-02-24,5.480274677276611
2014-02-25,5.411698818206787
2014-02-26,5.589999198913574
2014-02-28,5.394063949584961
2014-03-03,5.343121528625488
2014-03-04,5.329406261444092
2014-03-05,5.3039350509643555
2014-03-06,5.593918323516846
2014-03-07,5.586078643798828
2014-03-10,5.523380279541016
2014-03-11,5.8545098304748535
2014-03-12,5.885859489440918
2014-03-13,5.870185375213623
2014-03-14,5.927004337310791
2014-03-18,6.205232620239258
2014-03-19,6.232661724090576
2014-03-20,6.295360088348389
2014-03-21,6.171923637390137
2014-03-24,6.148410320281982
2014-03-25,6.095508575439453
2014-03-26,6.140573024749756
2014-03-27,6.256174564361572
2014-03-28,6.181719779968262
2014-03-31,6.168003559112549
2014-04-01,6.209150314331055
2014-04-02,6.657840251922607
2014-04-03,6.646082401275635
2014-04-04,6.92234992980957
2014-04-07,7.194697856903076
2014-04-09,7.265233993530273
2014-04-10,7.2397637367248535
2014-04-11,7.149632453918457
2014-04-15,7.0183563232421875
2014-04-16,6.863569259643555
2014-04-17,6.9243083000183105
2014-04-21,6.949781894683838
2014-04-22,7.039911270141602
2014-04-23,6.896877765655518
2014-04-24,6.896877765655518
2014-04-25,6.6421637535095215
2014-04-28,7.970596790313721
2014-04-29,8.554481506347656
2014-04-30,8.242945671081543
2014-05-02,8.242945671081543
2014-05-05,8.123425483703613
2014-05-06,8.805274963378906
2014-05-07,8.61522102355957
2014-05-08,9.001211166381836
2014-05-09,9.032561302185059
2014-05-12,9.651710510253906
2014-05-13,9.875075340270996
2014-05-14,9.802579879760742
2014-05-15,9.43226432800293
2014-05-16,10.206206321716309
2014-05-19,11.638483047485352
2014-05-20,11.313231468200684
2014-05-21,11.252490997314453
2014-05-22,11.354377746582031
2014-05-23,12.002920150756836
2014-05-26,11.319109916687012
2014-05-27,12.384992599487305
2014-05-28,12.020552635192871
2014-05-29,12.073454856872559
2014-05-30,11.797186851501465
2014-06-02,11.710977554321289
2014-06-03,11.889278411865234
2014-06-04,12.465324401855469
2014-06-05,12.459447860717773
2014-06-06,12.226284980773926
2014-06-09,12.093050003051758
2014-06-10,12.296820640563965
2014-06-11,11.893198013305664
2014-06-12,11.72077465057373
2014-06-13,11.738409042358398
2014-06-16,11.695303916931152
2014-06-17,12.324252128601074
2014-06-18,12.19689655303955
2014-06-19,12.079336166381836
2014-06-20,11.9088716506958
2014-06-23,11.918667793273926
2014-06-24,12.445732116699219
2014-06-25,12.551536560058594
2014-06-26,12.381072998046875
2014-06-27,12.343847274780273
2014-06-30,13.566475868225098
2014-07-01,14.536349296569824
2014-07-02,15.037939071655273
2014-07-03,15.404337882995605
2014-07-04,15.447437286376953
2014-07-07,18.135656356811523
2014-07-08,16.664188385009766
2014-07-09,15.51209831237793
2014-07-10,16.344816207885742
2014-07-11,15.502302169799805
2014-07-14,15.833434104919434
2014-07-15,16.589736938476562
2014-07-16,17.16578483581543
2014-07-17,17.882904052734375
2014-07-18,17.841751098632812
2014-07-21,18.121938705444336
2014-07-22,17.87310218811035
2014-07-23,17.036468505859375
2014-07-24,18.37273597717285
2014-07-25,17.826080322265625
2014-07-28,18.214031219482422
2014-07-30,18.44327163696289
2014-07-31,18.212072372436523
2014-08-01,17.875064849853516
2014-08-04,17.75554656982422
2014-08-05,18.143491744995117
2014-08-06,18.425642013549805
2014-08-07,18.014177322387695
2014-08-08,17.804529190063477
2014-08-11,17.89857292175293
2014-08-12,17.418537139892578
2014-08-13,16.21942138671875
2014-08-14,17.506704330444336
2014-08-18,17.847633361816406
2014-08-19,18.02985191345215
2014-08-20,17.971067428588867
2014-08-21,17.641902923583984
2014-08-22,17.406782150268555
2014-08-25,16.76019859313965
2014-08-26,16.6622314453125
2014-08-27,16.885595321655273
2014-08-28,16.552505493164062
2014-09-01,17.052141189575195
2014-09-02,17.09524917602539
2014-09-03,18.276729583740234
2014-09-04,18.522319793701172
2014-09-05,19.332372665405273
2014-09-08,20.344446182250977
2014-09-09,20.035476684570312
2014-09-10,20.52269744873047
2014-09-11,21.33077621459961
2014-09-12,21.217878341674805
2014-09-15,21.338695526123047
2014-09-16,20.411788940429688
2014-09-17,24.032270431518555
2014-09-18,27.3061580657959
2014-09-19,26.432727813720703
2014-09-22,27.971633911132812
2014-09-23,29.239194869995117
2014-09-24,28.801494598388672
2014-09-25,27.21307373046875
2014-09-26,28.01520347595215
2014-09-29,28.120176315307617
2014-09-30,27.26852798461914
2014-10-01,26.44461441040039
2014-10-07,25.21072006225586
2014-10-08,25.890045166015625
2014-10-09,27.177425384521484
2014-10-10,26.189117431640625
2014-10-13,26.747636795043945
2014-10-14,29.156017303466797
2014-10-15,29.156017303466797
2014-10-16,27.302202224731445
2014-10-17,29.01737403869629
2014-10-20,29.742267608642578
2014-10-21,29.445186614990234
2014-10-22,29.880910873413086
2014-10-27,29.399629592895508
2014-10-28,29.453102111816406
2014-10-29,29.520437240600586
2014-10-30,30.66520881652832
2014-10-31,33.40434265136719
2014-11-03,34.699642181396484
2014-11-05,35.038330078125
2014-11-07,33.44396209716797
2014-11-10,32.83393859863281
2014-11-11,33.3825569152832
2014-11-12,32.958717346191406
2014-11-13,32.427921295166016
2014-11-14,30.681062698364258
2014-11-17,30.942489624023438
2014-11-18,31.479232788085938
2014-11-19,30.948436737060547
2014-11-20,30.500835418701172
2014-11-21,30.61570167541504
2014-11-24,29.975971221923828
2014-11-25,29.110462188720703
2014-11-26,31.156391143798828
2014-11-27,31.56241226196289
2014-11-28,31.287109375
2014-12-01,30.558269500732422
2014-12-02,31.695110321044922
2014-12-03,32.98248291015625
2014-12-04,34.84224319458008
2014-12-05,34.82046127319336
2014-12-08,33.968814849853516
2014-12-09,33.75688552856445
2014-12-10,34.6699333190918
2014-12-11,34.20054244995117
2014-12-12,32.36057662963867
2014-12-15,31.655498504638672
2014-12-16,30.492904663085938
2014-12-17,30.4671573638916
2014-12-18,31.57231330871582
2014-12-19,31.706993103027344
2014-12-22,31.526762008666992
2014-12-23,31.106882095336914
2014-12-24,30.738494873046875
2014-12-26,30.789987564086914
2014-12-29,30.887039184570312
2014-12-30,32.08528518676758
2014-12-31,32.39623260498047
2015-01-01,32.552703857421875
2015-01-02,32.77056121826172
2015-01-05,32.78245162963867
2015-01-06,31.174222946166992
2015-01-07,31.249488830566406
2015-01-08,31.89515495300293
2015-01-09,32.84187316894531
2015-01-12,32.60221481323242
2015-01-13,32.580421447753906
2015-01-14,32.24967575073242
2015-01-15,32.46556091308594
2015-01-16,32.79630661010742
2015-01-19,32.53487014770508
2015-01-20,32.66756820678711
2015-01-21,32.74284744262695
2015-01-22,32.95079040527344
2015-01-23,32.49922180175781
2015-01-27,32.19223403930664
2015-01-28,34.29362106323242
2015-01-29,34.42038345336914
2015-01-30,34.8719482421875
2015-02-02,35.343326568603516
2015-02-03,34.784793853759766
2015-02-04,33.93711853027344
2015-02-05,33.22807693481445
2015-02-06,31.966442108154297
2015-02-09,28.096405029296875
2015-02-10,28.777725219726562
2015-02-11,29.367938995361328
2015-02-12,29.17978286743164
2015-02-13,29.033220291137695
2015-02-16,28.75
2015-02-18,29.83733367919922
2015-02-19,32.22195053100586
2015-02-20,31.825824737548828
2015-02-23,33.0755729675293
2015-02-24,33.24787902832031
2015-02-25,33.451866149902344
2015-02-26,33.58656311035156
2015-02-27,33.80640411376953
2015-03-02,36.949581146240234
2015-03-03,37.462547302246094
2015-03-04,40.263065338134766
2015-03-05,42.025779724121094
2015-03-09,40.47103500366211
2015-03-10,40.01945877075195
2015-03-11,39.24506378173828
2015-03-12,39.718414306640625
2015-03-13,39.99964904785156
2015-03-16,39.86101150512695
2015-03-17,40.50667190551758
2015-03-18,39.930328369140625
2015-03-19,39.55600357055664
2015-03-20,38.0685920715332
2015-03-23,37.97549819946289
2015-03-24,37.70416259765625
2015-03-25,36.31578826904297
2015-03-26,36.50196075439453
2015-03-27,36.15733337402344
2015-03-30,37.93193817138672
2015-03-31,37.908172607421875
2015-04-01,38.68851852416992
2015-04-06,38.940032958984375
2015-04-07,39.009361267089844
2015-04-08,39.559959411621094
2015-04-09,39.04104995727539
2015-04-10,39.16187286376953
2015-04-13,38.27061080932617
2015-04-15,36.444522857666016
2015-04-16,35.86421585083008
2015-04-17,35.43838882446289
2015-04-20,34.5015869140625
2015-04-21,34.11140441894531
2015-04-22,34.012386322021484
2015-04-23,33.65192413330078
2015-04-24,31.05934715270996
2015-04-27,28.759897232055664
2015-04-28,30.257221221923828
2015-04-29,31.58420181274414
2015-04-30,31.043498992919922
2015-05-04,31.621829986572266
2015-05-05,31.29503059387207
2015-05-06,29.805646896362305
2015-05-07,28.542037963867188
2015-05-08,29.98389434814453
2015-05-11,30.73453712463379
2015-05-12,29.795740127563477
2015-05-13,30.413679122924805
2015-05-14,30.47507667541504
2015-05-15,30.627588272094727
2015-05-18,31.21581268310547
2015-05-19,32.14073181152344
2015-05-20,32.46754455566406
2015-05-21,32.124900817871094
2015-05-22,31.966442108154297
2015-05-25,32.04963684082031
2015-05-26,31.42971420288086
2015-05-27,30.399808883666992
2015-05-28,30.896930694580078
2015-05-29,30.552318572998047
2015-06-01,30.696908950805664
2015-06-02,29.9918212890625
2015-06-03,28.40340232849121
2015-06-04,28.6450252532959
2015-06-05,28.544015884399414
2015-06-08,28.27663803100586
2015-06-09,28.05283546447754
2015-06-10,29.302583694458008
2015-06-11,29.405567169189453
2015-06-12,29.84327507019043
2015-06-15,29.962112426757812
2015-06-16,30.522607803344727
2015-06-17,30.52855110168457
2015-06-18,30.81573486328125
2015-06-19,30.85137939453125
2015-06-22,30.992008209228516
2015-06-23,31.64558982849121
2015-06-24,31.887226104736328
2015-06-25,34.94919204711914
2015-06-26,36.725765228271484
2015-06-29,35.63249206542969
2015-06-30,35.84242630004883
2015-07-01,39.1519660949707
2015-07-02,38.82120895385742
2015-07-03,38.45480728149414
2015-07-06,38.9063720703125
2015-07-07,39.185638427734375
2015-07-08,38.296363830566406
2015-07-09,38.417171478271484
2015-07-10,38.280513763427734
2015-07-13,38.85883331298828
2015-07-14,38.932125091552734
2015-07-15,38.607303619384766
2015-07-16,39.51243209838867
2015-07-17,40.01748275756836
2015-07-20,40.61165237426758
2015-07-21,39.74217987060547
2015-07-22,39.76792907714844
2015-07-23,41.918827056884766
2015-07-24,41.5821418762207
2015-07-27,40.24325942993164
2015-07-28,39.981834411621094
2015-07-29,40.07689666748047
2015-07-30,40.04718780517578
2015-07-31,40.7285041809082
2015-08-03,42.037662506103516
2015-08-04,41.899024963378906
2015-08-05,47.13169860839844
2015-08-06,45.13725280761719
2015-08-07,44.893653869628906
2015-08-10,45.18677520751953
2015-08-11,43.689456939697266
2015-08-12,42.17631149291992
2015-08-13,39.50649642944336
2015-08-14,40.714637756347656
2015-08-17,40.50667190551758
2015-08-18,41.096900939941406
2015-08-19,40.78792190551758
2015-08-20,40.8433837890625
2015-08-21,39.603538513183594
2015-08-24,35.76122283935547
2015-08-25,36.39897918701172
2015-08-26,37.16742706298828
2015-08-27,38.684547424316406
2015-08-28,38.99748611450195
2015-08-31,38.71228790283203
2015-09-01,37.900238037109375
2015-09-02,38.401329040527344
2015-09-03,39.286643981933594
2015-09-04,38.343894958496094
2015-09-07,37.38133239746094
2015-09-08,37.45659255981445
2015-09-09,37.99531936645508
2015-09-10,37.47540283203125
2015-09-11,37.437557220458984
2015-09-14,37.53117370605469
2015-09-15,36.79613494873047
2015-09-16,36.45549392700195
2015-09-18,37.03118896484375
2015-09-21,37.46345138549805
2015-09-22,36.804107666015625
2015-09-23,37.04314041137695
2015-09-24,37.32799530029297
2015-09-28,37.60688018798828
2015-09-29,38.146705627441406
2015-09-30,38.226383209228516
2015-10-01,38.110843658447266
2015-10-05,38.792110443115234
2015-10-06,39.1606330871582
2015-10-07,38.923583984375
2015-10-08,39.0670051574707
2015-10-09,40.365787506103516
2015-10-12,40.210411071777344
2015-10-13,40.349849700927734
2015-10-14,40.42156219482422
2015-10-15,40.363792419433594
2015-10-16,40.517181396484375
2015-10-19,40.660606384277344
2015-10-20,39.85782241821289
2015-10-21,39.206443786621094
2015-10-23,38.72039794921875
2015-10-26,38.138736724853516
2015-10-27,37.527198791503906
2015-10-28,38.102882385253906
2015-10-29,37.38377380371094
2015-10-30,37.138755798339844
2015-11-02,37.77619171142578
2015-11-03,37.61682891845703
2015-11-04,37.63875198364258
2015-11-05,37.055084228515625
2015-11-06,36.73638153076172
2015-11-09,35.6328125
2015-11-10,35.6587028503418
2015-11-13,35.5511360168457
2015-11-16,36.2025146484375
2015-11-17,36.116859436035156
2015-11-18,36.18060302734375
2015-11-19,37.0351676940918
2015-11-20,37.25627899169922
2015-11-23,37.44951248168945
2015-11-24,39.614803314208984
2015-11-26,39.89368438720703
2015-11-27,39.710418701171875
2015-11-30,40.13272476196289
2015-12-01,39.817989349365234
2015-12-02,39.766197204589844
2015-12-03,39.212425231933594
2015-12-04,38.5729866027832
2015-12-07,38.77817153930664
2015-12-08,37.72838592529297
2015-12-09,36.690555572509766
2015-12-10,37.662654876708984
2015-12-11,37.768226623535156
2015-12-14,38.166622161865234
2015-12-15,39.584922790527344
2015-12-16,39.112823486328125
2015-12-17,39.800052642822266
2015-12-18,39.606834411621094
2015-12-21,39.439510345458984
2015-12-22,40.08890151977539
2015-12-23,39.78213119506836
2015-12-24,39.50923538208008
2015-12-28,39.70842742919922
2015-12-29,39.52914810180664
2015-12-30,39.24828338623047
2015-12-31,39.42756271362305
2016-01-01,40.007240295410156
2016-01-04,39.405643463134766
2016-01-05,39.27218246459961
2016-01-06,40.21638488769531
2016-01-07,39.501258850097656
2016-01-08,39.726356506347656
2016-01-11,39.44947052001953
2016-01-12,39.85782241821289
2016-01-13,38.90366744995117
2016-01-14,38.812034606933594
2016-01-15,37.56703567504883
