Date,BLS
2017-06-21,45.93734359741211
2017-06-22,45.381168365478516
2017-06-23,44.16232681274414
2017-06-27,42.884315490722656
2017-06-28,45.21549987792969
2017-06-29,45.36933517456055
2017-06-30,45.77167892456055
2017-07-03,45.87816619873047
2017-07-04,50.268367767333984
2017-07-05,50.80087661743164
2017-07-06,48.2330207824707
2017-07-07,48.30402755737305
2017-07-10,47.41652297973633
2017-07-11,48.05552291870117
2017-07-12,47.73602294921875
2017-07-13,47.274513244628906
2017-07-14,46.69468307495117
2017-07-17,46.33967590332031
2017-07-18,45.68883514404297
2017-07-19,47.156185150146484
2017-07-20,46.44618606567383
2017-07-21,46.45801544189453
2017-07-24,46.23317337036133
2017-07-25,46.221343994140625
2017-07-26,45.70067596435547
2017-07-27,45.0734977722168
2017-07-28,46.16217803955078
2017-07-31,47.86618423461914
2017-08-01,47.4638557434082
2017-08-02,46.42251205444336
2017-08-03,45.46400833129883
2017-08-04,45.80717086791992
2017-08-07,44.62382507324219
2017-08-08,42.3873176574707
2017-08-09,43.53515625
2017-08-10,42.41098403930664
2017-08-11,42.55299377441406
2017-08-14,42.517486572265625
2017-08-16,43.239315032958984
2017-08-17,43.475982666015625
2017-08-18,42.706817626953125
2017-08-21,42.50564956665039
2017-08-22,42.24531936645508
2017-08-23,49.854209899902344
2017-08-24,51.3333854675293
2017-08-28,52.54037857055664
2017-08-29,51.46354675292969
2017-08-30,50.71804428100586
2017-08-31,53.06105422973633
2017-09-01,54.83607482910156
2017-09-04,53.58173370361328
2017-09-05,53.81840133666992
2017-09-06,53.842063903808594
2017-09-07,53.71189880371094
2017-09-08,53.66456604003906
2017-09-11,54.32724380493164
2017-09-12,56.270450592041016
2017-09-13,56.67332077026367
2017-09-14,58.79426956176758
2017-09-15,62.10010528564453
2017-09-18,62.9532356262207
2017-09-19,61.839439392089844
2017-09-20,64.5884017944336
2017-09-21,63.178367614746094
2017-09-22,59.70663833618164
2017-09-25,57.953006744384766
2017-09-26,57.81081008911133
2017-09-27,54.741947174072266
2017-09-28,58.095184326171875
2017-09-29,58.52174758911133
2017-10-03,57.099876403808594
2017-10-04,58.20183563232422
2017-10-05,57.75157165527344
2017-10-06,58.72317886352539
2017-10-09,61.436588287353516
2017-10-10,61.483985900878906
2017-10-11,58.55730056762695
2017-10-12,62.25415802001953
2017-10-13,61.211448669433594
2017-10-16,62.52668380737305
2017-10-17,61.76835632324219
2017-10-18,61.88683319091797
2017-10-19,61.5076789855957
2017-10-23,61.045570373535156
2017-10-24,60.453125
2017-10-25,61.94607925415039
2017-10-26,61.24699783325195
2017-10-27,60.73748779296875
2017-10-30,60.417572021484375
2017-10-31,60.547908782958984
2017-11-01,59.066802978515625
2017-11-02,59.599998474121094
2017-11-03,59.9080696105957
2017-11-06,63.42720413208008
2017-11-07,62.36078643798828
2017-11-08,62.384490966796875
2017-11-09,63.936702728271484
2017-11-10,60.70195388793945
2017-11-13,58.20183563232422
2017-11-14,58.41511154174805
2017-11-15,56.649620056152344
2017-11-16,58.178123474121094
2017-11-17,58.012245178222656
2017-11-20,58.05964279174805
2017-11-21,58.07148742675781
2017-11-22,57.455352783203125
2017-11-23,58.34401321411133
2017-11-24,58.426963806152344
2017-11-27,57.846370697021484
2017-11-28,57.26576232910156
2017-11-29,56.89845275878906
2017-11-30,56.14011764526367
2017-12-01,56.24675369262695
2017-12-04,55.441036224365234
2017-12-05,54.59975814819336
2017-12-06,54.137657165527344
2017-12-07,55.6424674987793
2017-12-08,56.033477783203125
2017-12-11,57.13542175292969
2017-12-12,57.313167572021484
2017-12-13,55.227752685546875
2017-12-14,55.61876678466797
2017-12-15,56.341552734375
2017-12-18,57.964847564697266
2017-12-19,58.02409362792969
2017-12-20,61.566925048828125
2017-12-21,62.0882682800293
2017-12-22,62.50299072265625
2017-12-26,63.498291015625
2017-12-27,61.99348449707031
2017-12-28,62.53852462768555
2017-12-29,62.431888580322266
2018-01-01,62.87030029296875
2018-01-02,61.88683319091797
2018-01-03,61.66171646118164
2018-01-04,61.73280715942383
2018-01-05,62.32524871826172
2018-01-08,62.929542541503906
2018-01-09,66.3183364868164
2018-01-10,65.5007553100586
2018-01-11,64.55286407470703
2018-01-12,63.01247787475586
2018-01-15,61.720951080322266
2018-01-16,59.10234451293945
2018-01-17,57.775264739990234
2018-01-18,55.571372985839844
2018-01-19,55.27515411376953
2018-01-22,56.69701385498047
2018-01-23,57.12357711791992
2018-01-24,56.72071838378906
2018-01-25,56.080875396728516
2018-01-29,52.30107498168945
2018-01-30,49.91944885253906
2018-01-31,47.12310791015625
2018-02-01,49.635066986083984
2018-02-02,46.080406188964844
2018-02-05,44.978458404541016
2018-02-06,42.44278335571289
2018-02-07,44.314918518066406
2018-02-08,45.33391189575195
2018-02-09,45.4168586730957
2018-02-12,49.24406433105469
2018-02-14,46.54250717163086
2018-02-15,45.025840759277344
2018-02-16,44.68222427368164
2018-02-19,45.002140045166016
2018-02-20,45.025840759277344
2018-02-21,44.99030303955078
2018-02-22,43.236656188964844
2018-02-23,43.426239013671875
2018-02-26,43.058929443359375
2018-02-27,41.637054443359375
2018-02-28,40.57064437866211
2018-03-01,41.08016586303711
2018-03-05,39.13694381713867
2018-03-06,37.50178527832031
2018-03-07,36.11547088623047
2018-03-08,34.610660552978516
2018-03-09,34.58696365356445
2018-03-12,34.03006362915039
2018-03-13,34.160404205322266
2018-03-14,32.73853302001953
2018-03-15,33.30727767944336
2018-03-16,33.02290344238281
2018-03-19,32.73853302001953
2018-03-20,32.43046569824219
2018-03-21,31.328506469726562
2018-03-22,29.95403480529785
2018-03-23,28.55586814880371
2018-03-26,27.77383804321289
2018-03-27,28.36627960205078
2018-03-28,27.501314163208008
2018-04-02,28.496620178222656
2018-04-03,32.22902297973633
2018-04-04,32.03944396972656
2018-04-05,32.67927932739258
2018-04-06,33.271728515625
2018-04-09,33.28357696533203
2018-04-10,32.916263580322266
2018-04-11,32.45414733886719
2018-04-12,32.3593635559082
2018-04-13,32.169776916503906
2018-04-16,32.30012130737305
2018-04-17,33.28357696533203
2018-04-18,34.76469421386719
2018-04-19,36.19841003417969
2018-04-20,36.696067810058594
2018-04-23,37.880958557128906
2018-04-24,36.8264045715332
2018-04-25,34.57509994506836
2018-04-26,34.13669204711914
2018-04-27,35.12016296386719
2018-04-30,35.096458435058594
2018-05-02,35.0609130859375
2018-05-03,33.87602233886719
2018-05-04,35.0727653503418
2018-05-07,36.755306243896484
2018-05-08,37.26481246948242
2018-05-09,38.283817291259766
2018-05-10,36.850101470947266
2018-05-11,36.95673370361328
2018-05-14,36.968589782714844
2018-05-15,38.03499221801758
2018-05-16,39.58720016479492
2018-05-17,40.8076286315918
2018-05-18,40.47587203979492
2018-05-21,37.96389389038086
2018-05-22,39.5279541015625
2018-05-23,40.39291763305664
2018-05-24,41.459327697753906
2018-05-25,41.17495346069336
2018-05-28,46.21073913574219
2018-05-29,47.32453536987305
2018-05-30,45.40501403808594
2018-05-31,44.231964111328125
2018-06-01,43.93574142456055
2018-06-04,43.54472732543945
2018-06-05,41.11570358276367
2018-06-06,41.64889907836914
2018-06-07,43.959442138671875
2018-06-08,43.414390563964844
2018-06-11,43.69877243041992
2018-06-12,42.73900604248047
2018-06-13,41.60151672363281
2018-06-14,40.072994232177734
2018-06-15,38.89995574951172
2018-06-18,37.85725021362305
2018-06-19,36.222110748291016
2018-06-20,36.38799285888672
2018-06-21,36.04436492919922
2018-06-22,36.814552307128906
2018-06-25,35.72446060180664
2018-06-26,35.2504997253418
2018-06-27,34.51586151123047
2018-06-28,36.222110748291016
2018-06-29,37.51363754272461
2018-07-02,36.73160934448242
2018-07-03,38.59189224243164
2018-07-04,41.317134857177734
2018-07-05,40.32182693481445
2018-07-06,40.52325439453125
2018-07-09,41.75554656982422
2018-07-10,42.810096740722656
2018-07-11,43.260353088378906
2018-07-12,43.236656188964844
2018-07-13,40.39291763305664
2018-07-16,39.302818298339844
2018-07-17,41.02091598510742
2018-07-18,40.12039566040039
2018-07-19,40.51140594482422
2018-07-20,39.96635437011719
2018-07-23,40.2388801574707
2018-07-24,41.22234344482422
2018-07-25,40.48771667480469
2018-07-26,39.72937774658203
2018-07-27,40.2625846862793
2018-07-30,41.494869232177734
2018-07-31,41.92143249511719
2018-08-01,41.82664489746094
2018-08-02,41.56596755981445
2018-08-03,41.75554656982422
2018-08-06,41.791099548339844
2018-08-07,43.07078552246094
2018-08-08,43.58026885986328
2018-08-09,43.47364044189453
2018-08-10,41.352684020996094
2018-08-13,40.7720832824707
2018-08-14,40.452171325683594
2018-08-16,39.836029052734375
2018-08-17,39.48055648803711
2018-08-20,39.55165100097656
2018-08-21,39.930816650390625
2018-08-23,39.42131423950195
2018-08-24,38.959205627441406
2018-08-27,38.58004379272461
2018-08-28,38.497093200683594
2018-08-29,38.39045715332031
2018-08-30,38.79331970214844
2018-08-31,39.48055648803711
2018-09-03,39.23173522949219
2018-09-04,37.3714485168457
2018-09-05,37.241111755371094
2018-09-06,37.845401763916016
2018-09-07,38.6392822265625
2018-09-10,38.94735336303711
2018-09-11,38.6621208190918
2018-09-12,37.889591217041016
2018-09-14,37.91335678100586
2018-09-17,36.79616165161133
2018-09-18,35.3818359375
2018-09-19,34.716270446777344
2018-09-21,32.77900314331055
2018-09-24,31.459768295288086
2018-09-25,31.542953491210938
2018-09-26,34.169559478759766
2018-09-27,33.587196350097656
2018-09-28,32.33926010131836
2018-10-01,33.34949493408203
2018-10-03,34.94208908081055
2018-10-04,32.46999740600586
2018-10-05,33.135562896728516
2018-10-08,32.04213333129883
2018-10-09,32.26795196533203
2018-10-10,33.34949493408203
2018-10-11,33.34949493408203
2018-10-12,33.36138153076172
2018-10-15,32.74335479736328
2018-10-16,33.218753814697266
2018-10-17,32.57695770263672
2018-10-19,32.36302947998047
2018-10-22,31.67369842529297
2018-10-23,31.340913772583008
2018-10-24,31.37656593322754
2018-10-25,31.174528121948242
2018-10-26,31.174528121948242
2018-10-29,31.88762664794922
2018-10-30,31.305259704589844
2018-10-31,31.519187927246094
2018-11-01,32.06590270996094
2018-11-02,31.994596481323242
2018-11-05,31.400339126586914
2018-11-06,31.352800369262695
2018-11-07,31.804433822631836
2018-11-09,32.030242919921875
2018-11-12,32.31548309326172
2018-11-13,30.3306827545166
2018-11-14,30.366336822509766
2018-11-15,30.865510940551758
2018-11-16,30.4614200592041
2018-11-19,30.473302841186523
2018-11-20,30.140525817871094
2018-11-21,29.950359344482422
2018-11-22,29.52249526977539
2018-11-26,29.64134979248047
2018-11-27,29.403648376464844
2018-11-28,29.356109619140625
2018-11-29,28.547924041748047
2018-11-30,27.29999351501465
2018-12-03,26.24222183227539
2018-12-04,28.500389099121094
2018-12-05,28.440959930419922
2018-12-06,28.333986282348633
2018-12-07,28.25080108642578
2018-12-10,27.430727005004883
2018-12-11,27.466386795043945
2018-12-12,28.215139389038086
2018-12-13,28.67865753173828
2018-12-14,28.40530014038086
2018-12-17,27.91801643371582
2018-12-18,27.585235595703125
2018-12-19,28.40530014038086
2018-12-20,29.10651969909668
2018-12-21,29.118404388427734
2018-12-24,28.60734748840332
2018-12-26,28.215139389038086
2018-12-27,28.096290588378906
2018-12-28,28.108179092407227
2018-12-31,28.46472930908203
2019-01-01,28.286453247070312
2019-01-02,27.834823608398438
2019-01-03,27.72785758972168
2019-01-04,28.155719757080078
2019-01-07,28.631120681762695
2019-01-08,28.476613998413086
2019-01-09,28.167598724365234
2019-01-10,27.929899215698242
2019-01-11,28.17949104309082
2019-01-14,28.215139389038086
2019-01-15,28.749967575073242
2019-01-16,28.749967575073242
2019-01-17,28.702428817749023
2019-01-18,28.46472930908203
2019-01-21,28.262683868408203
2019-01-22,28.203258514404297
2019-01-23,27.965557098388672
2019-01-24,27.72785758972168
2019-01-25,27.3831844329834
2019-01-28,25.457809448242188
2019-01-29,24.649621963500977
2019-01-30,24.85167121887207
2019-01-31,24.81601333618164
2019-02-01,24.221759796142578
2019-02-04,23.2828369140625
2019-02-05,24.863550186157227
2019-02-06,24.732818603515625
2019-02-07,26.170909881591797
2019-02-08,25.39838218688965
2019-02-11,25.636079788208008
2019-02-12,25.505346298217773
2019-02-14,23.116453170776367
2019-02-15,23.045137405395508
2019-02-18,22.046791076660156
2019-02-19,22.56973648071289
2019-02-20,22.557851791381836
2019-02-21,22.902517318725586
2019-02-22,23.9365177154541
2019-02-25,25.089372634887695
2019-02-26,24.340612411499023
2019-02-27,23.34226417541504
2019-02-28,23.48488998413086
2019-03-01,24.613969802856445
2019-03-05,26.337299346923828
2019-03-06,25.83812713623047
2019-03-07,26.539348602294922
2019-03-08,27.014753341674805
2019-03-11,27.097944259643555
2019-03-12,29.201602935791016
2019-03-13,28.072521209716797
2019-03-14,27.157371520996094
2019-03-15,26.82459259033203
2019-03-18,25.88567352294922
2019-03-19,26.979097366333008
2019-03-20,27.12171745300293
2019-03-22,26.658201217651367
2019-03-25,26.50369644165039
2019-03-26,26.943439483642578
2019-03-27,26.86024284362793
2019-03-28,27.53769302368164
2019-04-01,29.486845016479492
2019-04-02,31.210180282592773
2019-04-03,30.66346549987793
2019-04-04,32.33926010131836
2019-04-05,33.37325668334961
2019-04-08,33.14744186401367
2019-04-09,31.982715606689453
2019-04-10,31.150753021240234
2019-04-11,31.0556697845459
2019-04-12,31.43599510192871
2019-04-15,30.140525817871094
2019-04-16,30.592151641845703
2019-04-18,30.97247886657715
2019-04-22,30.11675262451172
2019-04-23,30.069210052490234
2019-04-24,32.030242919921875
2019-04-25,31.3171443939209
2019-04-26,31.19829559326172
2019-04-30,29.403648376464844
2019-05-02,29.201602935791016
2019-05-03,30.877397537231445
2019-05-06,29.46307373046875
2019-05-07,29.534385681152344
2019-05-08,29.225372314453125
2019-05-09,29.047096252441406
2019-05-10,28.64300537109375
2019-05-13,27.91801643371582
2019-05-14,27.775392532348633
2019-05-15,28.036867141723633
2019-05-16,27.680316925048828
2019-05-17,27.25244903564453
2019-05-20,28.417190551757812
2019-05-21,29.546268463134766
2019-05-22,29.510618209838867
2019-05-23,29.486845016479492
2019-05-24,30.140525817871094
2019-05-27,31.067554473876953
2019-05-28,30.437646865844727
2019-05-29,30.449535369873047
2019-05-30,30.85362434387207
2019-05-31,30.092979431152344
2019-06-03,30.199949264526367
2019-06-04,30.199949264526367
2019-06-06,29.332338333129883
2019-06-07,28.512271881103516
2019-06-10,27.8704776763916
2019-06-11,27.63277244567871
2019-06-12,27.442615509033203
2019-06-13,26.967214584350586
2019-06-14,25.945093154907227
2019-06-17,25.719276428222656
2019-06-18,25.05371856689453
2019-06-19,23.603734970092773
2019-06-20,25.13690948486328
2019-06-21,24.566423416137695
2019-06-24,24.447580337524414
2019-06-25,24.47134780883789
2019-06-26,24.162334442138672
2019-06-27,24.732818603515625
2019-06-28,24.447580337524414
2019-07-01,23.627506256103516
2019-07-02,23.330381393432617
2019-07-03,23.508657455444336
2019-07-04,23.425466537475586
2019-07-05,21.095989227294922
2019-07-08,16.92432975769043
2019-07-09,16.662857055664062
2019-07-10,16.722286224365234
2019-07-11,18.112838745117188
2019-07-12,17.637435913085938
2019-07-15,17.043184280395508
2019-07-16,17.88702392578125
2019-07-17,18.861597061157227
2019-07-18,19.206262588500977
2019-07-19,19.966909408569336
2019-07-22,19.50339126586914
2019-07-23,20.038219451904297
2019-07-24,19.039873123168945
2019-07-25,19.158723831176758
2019-07-26,19.027990341186523
2019-07-29,19.01610565185547
2019-07-30,19.039873123168945
2019-07-31,19.491506576538086
2019-08-01,19.063642501831055
2019-08-02,19.01610565185547
2019-08-05,19.063642501831055
2019-08-06,19.527162551879883
2019-08-07,19.01610565185547
2019-08-08,19.158723831176758
2019-08-09,19.50339126586914
2019-08-13,19.039873123168945
2019-08-14,19.027990341186523
2019-08-16,19.33700180053711
2019-08-19,19.063642501831055
2019-08-20,19.123065948486328
2019-08-21,19.01610565185547
2019-08-22,19.01610565185547
2019-08-23,19.027990341186523
2019-08-26,18.564468383789062
2019-08-27,18.980445861816406
2019-08-28,19.01610565185547
2019-08-29,19.039873123168945
2019-08-30,19.0517578125
2019-09-03,19.063642501831055
2019-09-04,19.087413787841797
2019-09-05,19.01610565185547
2019-09-06,19.01610565185547
2019-09-09,20.727550506591797
2019-09-11,21.440654754638672
2019-09-12,22.08245086669922
2019-09-13,21.797208786010742
2019-09-16,20.91771125793457
2019-09-17,20.05010414123535
2019-09-18,20.18240737915039
2019-09-19,19.25627899169922
2019-09-20,19.83360481262207
2019-09-23,19.86968994140625
2019-09-24,20.543237686157227
2019-09-25,19.268306732177734
2019-09-26,19.641162872314453
2019-09-27,19.61710548400879
2019-09-30,19.24424934387207
2019-10-01,19.24424934387207
2019-10-03,19.25627899169922
2019-10-04,19.24424934387207
2019-10-07,19.23221778869629
2019-10-09,19.25627899169922
2019-10-10,18.799226760864258
2019-10-11,18.979642868041992
2019-10-14,19.24424934387207
2019-10-15,19.24424934387207
2019-10-16,18.799226760864258
2019-10-17,18.811250686645508
2019-10-18,18.6789493560791
2019-10-22,17.861068725585938
2019-10-23,18.270009994506836
2019-10-24,17.88512420654297
2019-10-25,17.584434509277344
2019-10-27,17.62051773071289
2019-10-29,17.752822875976562
2019-10-30,17.945261001586914
2019-10-31,18.041486740112305
2019-11-01,17.728763580322266
2019-11-04,17.295774459838867
2019-11-05,16.333555221557617
2019-11-06,16.429779052734375
2019-11-07,16.153141021728516
2019-11-08,15.732175827026367
2019-11-11,16.09300422668457
2019-11-13,15.347289085388184
2019-11-14,15.491622924804688
2019-11-15,14.52940845489502
2019-11-18,16.056922912597656
2019-11-19,16.983049392700195
2019-11-20,16.020837783813477
2019-11-21,15.66000747680664
2019-11-22,15.828396797180176
2019-11-25,15.960697174072266
2019-11-26,16.09300422668457
2019-11-27,17.572404861450195
2019-11-28,18.161758422851562
2019-11-29,17.861068725585938
2019-12-02,17.067245483398438
2019-12-03,16.874801635742188
2019-12-04,15.720144271850586
2019-12-05,15.828396797180176
2019-12-06,15.395400047302246
2019-12-09,15.058627128601074
2019-12-10,15.599870681762695
2019-12-11,15.347289085388184
2019-12-12,15.299179077148438
2019-12-13,15.888535499572754
2019-12-16,15.852453231811523
2019-12-17,15.732175827026367
2019-12-18,15.66000747680664
2019-12-19,15.635952949523926
2019-12-20,15.527706146240234
2019-12-23,16.56207847595215
2019-12-24,16.405723571777344
2019-12-26,16.032867431640625
2019-12-27,15.900561332702637
2019-12-30,15.94866943359375
2019-12-31,15.94866943359375
2020-01-01,16.550058364868164
2020-01-02,17.13941192626953
2020-01-03,17.608491897583008
2020-01-06,16.802635192871094
2020-01-07,16.838720321655273
2020-01-08,16.89885902404785
2020-01-09,16.874801635742188
2020-01-10,17.24765968322754
2020-01-13,16.934940338134766
2020-01-14,17.007110595703125
2020-01-15,16.886825561523438
2020-01-16,17.48821449279785
2020-01-17,17.067245483398438
2020-01-20,16.574113845825195
2020-01-21,16.3455867767334
2020-01-22,16.417749404907227
2020-01-23,16.874801635742188
2020-01-24,16.53802490234375
2020-01-27,16.56207847595215
2020-01-28,16.22530746459961
2020-01-29,16.14111328125
2020-01-30,15.876509666442871
2020-01-31,15.984752655029297
2020-02-03,16.16516876220703
2020-02-04,16.525999069213867
2020-02-05,16.429779052734375
2020-02-06,16.983049392700195
2020-02-07,16.682357788085938
2020-02-10,17.13941192626953
2020-02-11,17.091299057006836
2020-02-12,17.055217742919922
2020-02-13,17.043106079101562
2020-02-14,17.37015724182129
2020-02-17,16.84929656982422
2020-02-18,16.292091369628906
2020-02-19,16.679706573486328
2020-02-20,16.65548324584961
2020-02-24,16.861404418945312
2020-02-25,16.81295394897461
2020-02-26,16.95831298828125
2020-02-27,16.170963287353516
2020-02-28,15.04444408416748
2020-03-02,14.681053161621094
2020-03-03,14.378226280212402
2020-03-04,13.263823509216309
2020-03-05,13.215368270874023
2020-03-06,12.537038803100586
2020-03-09,12.682395935058594
2020-03-11,11.749685287475586
2020-03-12,9.545106887817383
2020-03-13,8.176328659057617
2020-03-16,7.364752769470215
2020-03-17,7.570674419403076
2020-03-18,8.285346984863281
2020-03-19,7.740258693695068
2020-03-20,8.45492935180664
2020-03-23,7.6312408447265625
2020-03-24,8.030970573425293
2020-03-25,7.267847537994385
2020-03-26,7.6312408447265625
2020-03-27,7.0134735107421875
