Date,MINDACORP
2012-11-21,5.921795845031738
2012-11-22,5.921795845031738
2012-11-23,5.921795845031738
2012-11-26,5.921795845031738
2012-11-27,6.217884540557861
2012-11-29,6.528075218200684
2012-11-30,6.852362632751465
2012-12-03,7.190751552581787
2012-12-04,7.547940731048584
2012-12-05,7.923928260803223
2012-12-06,8.31871223449707
2012-12-07,8.732298851013184
2012-12-10,9.164681434631348
2012-12-11,9.62056827545166
2012-12-12,10.099949836730957
2012-12-13,10.602834701538086
2012-12-14,11.129219055175781
2012-12-17,11.683794021606445
2012-12-18,12.266576766967773
2012-12-19,12.877554893493652
2012-12-20,13.521435737609863
2012-12-21,13.521435737609863
2012-12-24,14.193511009216309
2012-12-26,14.193511009216309
2012-12-27,14.903185844421387
2012-12-28,14.903185844421387
2012-12-31,14.903185844421387
2013-01-01,15.645759582519531
2013-01-02,16.425935745239258
2013-01-03,17.24370002746582
2013-01-04,18.103776931762695
2013-01-07,19.006145477294922
2013-01-08,19.955509185791016
2013-01-09,20.95187759399414
2013-01-10,21.9952392578125
2013-01-11,23.095001220703125
2013-01-14,24.2464656829834
2013-01-15,25.454317092895508
2013-01-16,26.71387481689453
2013-01-17,28.01103401184082
2013-01-18,29.232994079589844
2013-01-21,30.539548873901367
2013-01-22,29.18598747253418
2013-01-23,29.138992309570312
2013-01-24,29.138992309570312
2013-01-25,29.138992309570312
2013-01-28,29.138992309570312
2013-01-29,29.138992309570312
2013-01-30,29.138992309570312
2013-01-31,29.138992309570312
2013-02-01,27.729045867919922
2013-02-04,28.95100212097168
2013-02-05,29.467985153198242
2013-02-06,30.078964233398438
2013-02-07,29.42098617553711
2013-02-08,28.19902992248535
2013-02-11,29.599578857421875
2013-02-12,31.07532501220703
2013-02-13,31.07532501220703
2013-02-14,31.460712432861328
2013-02-15,31.460712432861328
2013-02-18,31.460712432861328
2013-02-19,31.902496337890625
2013-02-20,31.902496337890625
2013-02-21,30.548948287963867
2013-02-22,30.548948287963867
2013-02-25,30.548948287963867
2013-02-26,30.548948287963867
2013-02-27,30.539548873901367
2013-02-28,30.539548873901367
2013-03-01,29.016799926757812
2013-03-04,27.569246292114258
2013-03-05,28.19902992248535
2013-03-06,28.19902992248535
2013-03-07,28.19902992248535
2013-03-08,28.19902992248535
2013-03-11,28.19902992248535
2013-03-12,28.19902992248535
2013-03-13,28.19902992248535
2013-03-14,28.19902992248535
2013-03-15,28.19902992248535
2013-03-18,28.19902992248535
2013-03-19,28.19902992248535
2013-03-20,28.19902992248535
2013-03-21,28.19902992248535
2013-03-22,28.19902992248535
2013-03-25,27.16506004333496
2013-03-26,27.16506004333496
2013-03-28,27.16506004333496
2013-04-01,28.481014251708984
2013-04-02,28.481014251708984
2013-04-03,28.481014251708984
2013-04-04,28.481014251708984
2013-04-05,27.729045867919922
2013-04-08,27.729045867919922
2013-04-09,27.729045867919922
2013-04-10,27.729045867919922
2013-04-11,27.729045867919922
2013-04-12,27.729045867919922
2013-04-15,27.729045867919922
2013-04-16,27.729045867919922
2013-04-17,27.729045867919922
2013-04-18,27.729045867919922
2013-04-22,27.729045867919922
2013-04-23,27.729045867919922
2013-04-25,27.729045867919922
2013-04-26,27.729045867919922
2013-04-29,27.729045867919922
2013-04-30,27.729045867919922
2013-05-02,27.729045867919922
2013-05-03,27.729045867919922
2013-05-06,27.729045867919922
2013-05-07,27.729045867919922
2013-05-08,27.729045867919922
2013-05-09,27.729045867919922
2013-05-10,27.259061813354492
2013-05-13,28.57501792907715
2013-05-14,28.57501792907715
2013-05-15,28.57501792907715
2013-05-16,28.57501792907715
2013-05-17,28.57501792907715
2013-05-20,29.044994354248047
2013-05-21,27.729045867919922
2013-05-22,27.729045867919922
2013-05-23,27.729045867919922
2013-05-24,27.729045867919922
2013-05-27,27.729045867919922
2013-05-28,27.729045867919922
2013-05-29,27.729045867919922
2013-05-30,27.729045867919922
2013-05-31,27.729045867919922
2013-06-03,27.729045867919922
2013-06-04,27.729045867919922
2013-06-05,27.729045867919922
2013-06-06,27.729045867919922
2013-06-07,27.729045867919922
2013-06-10,27.729045867919922
2013-06-11,27.729045867919922
2013-06-12,27.729045867919922
2013-06-13,27.729045867919922
2013-06-14,27.729045867919922
2013-06-17,27.729045867919922
2013-06-18,27.729045867919922
2013-06-19,27.729045867919922
2013-06-20,27.729045867919922
2013-06-21,27.729045867919922
2013-06-24,27.259061813354492
2013-06-25,27.259061813354492
2013-06-26,27.259061813354492
2013-06-27,27.259061813354492
2013-06-28,27.259061813354492
2013-07-01,27.259061813354492
2013-07-02,27.259061813354492
2013-07-03,27.259061813354492
2013-07-04,27.259061813354492
2013-07-05,27.259061813354492
2013-07-08,27.259061813354492
2013-07-09,27.259061813354492
2013-07-10,27.259061813354492
2013-07-11,27.259061813354492
2013-07-12,27.259061813354492
2013-07-15,27.259061813354492
2013-07-16,27.259061813354492
2013-07-17,27.259061813354492
2013-07-18,27.259061813354492
2013-07-19,27.259061813354492
2013-07-22,27.259061813354492
2013-07-23,27.259061813354492
2013-07-24,27.259061813354492
2013-07-25,27.259061813354492
2013-07-26,27.259061813354492
2013-07-29,27.259061813354492
2013-07-30,27.259061813354492
2013-07-31,27.259061813354492
2013-08-01,27.259061813354492
2013-08-02,27.259061813354492
2013-08-05,27.259061813354492
2013-08-06,27.259061813354492
2013-08-07,27.259061813354492
2013-08-08,27.259061813354492
2013-08-12,27.259061813354492
2013-08-13,27.259061813354492
2013-08-14,27.259061813354492
2013-08-16,27.259061813354492
2013-08-19,27.259061813354492
2013-08-20,27.259061813354492
2013-08-21,27.259061813354492
2013-08-22,27.259061813354492
2013-08-23,27.259061813354492
2013-08-26,27.259061813354492
2013-08-27,27.259061813354492
2013-08-28,27.259061813354492
2013-08-29,27.259061813354492
2013-08-30,27.259061813354492
2013-09-02,27.259061813354492
2013-09-03,27.259061813354492
2013-09-04,27.259061813354492
2013-09-05,27.259061813354492
2013-09-06,27.259061813354492
2013-09-10,27.259061813354492
2013-09-11,27.259061813354492
2013-09-12,27.259061813354492
2013-09-13,27.259061813354492
2013-09-16,27.448360443115234
2013-09-17,26.07593536376953
2013-09-18,26.07593536376953
2013-09-19,26.07593536376953
2013-09-20,26.07593536376953
2013-09-23,26.07593536376953
2013-09-24,26.07593536376953
2013-09-25,26.07593536376953
2013-09-26,26.07593536376953
2013-09-27,26.07593536376953
2013-09-30,26.07593536376953
2013-10-01,26.07593536376953
2013-10-03,26.07593536376953
2013-10-04,26.07593536376953
2013-10-07,24.798173904418945
2013-10-08,25.9765567779541
2013-10-09,25.9765567779541
2013-10-10,25.9765567779541
2013-10-11,25.9765567779541
2013-10-14,25.9765567779541
2013-10-15,25.9765567779541
2013-10-17,25.9765567779541
2013-10-18,24.76030921936035
2013-10-21,24.76030921936035
2013-10-22,24.135623931884766
2013-10-23,24.135623931884766
2013-10-24,22.961971282958984
2013-10-25,22.961971282958984
2013-10-28,22.961971282958984
2013-10-29,22.961971282958984
2013-10-30,22.961971282958984
2013-10-31,22.715879440307617
2013-11-01,22.715879440307617
2013-11-05,22.715879440307617
2013-11-06,22.715879440307617
2013-11-07,22.715879440307617
2013-11-08,21.5800838470459
2013-11-11,20.822891235351562
2013-11-12,20.822891235351562
2013-11-13,19.97104835510254
2013-11-14,20.065696716308594
2013-11-18,20.065696716308594
2013-11-19,20.065696716308594
2013-11-20,19.081340789794922
2013-11-21,18.172706604003906
2013-11-22,18.172706604003906
2013-11-25,18.172706604003906
2013-11-26,18.172706604003906
2013-11-27,18.172706604003906
2013-11-28,18.172706604003906
2013-11-29,18.172706604003906
2013-12-02,18.172706604003906
2013-12-03,18.172706604003906
2013-12-04,18.172706604003906
2013-12-05,18.172706604003906
2013-12-06,18.172706604003906
2013-12-09,18.172706604003906
2013-12-10,18.172706604003906
2013-12-11,18.172706604003906
2013-12-12,18.172706604003906
2013-12-13,18.172706604003906
2013-12-16,18.172706604003906
2013-12-17,18.172706604003906
2013-12-18,18.172706604003906
2013-12-19,18.172706604003906
2013-12-20,18.172706604003906
2013-12-23,18.172706604003906
2013-12-24,18.172706604003906
2013-12-26,18.172706604003906
2013-12-27,18.172706604003906
2013-12-30,18.172706604003906
2013-12-31,18.172706604003906
2014-01-01,18.172706604003906
2014-01-02,18.172706604003906
2014-01-03,18.172706604003906
2014-01-06,18.172706604003906
2014-01-07,18.172706604003906
2014-01-08,18.172706604003906
2014-01-09,18.172706604003906
2014-01-10,18.172706604003906
2014-01-13,18.172706604003906
2014-01-14,18.172706604003906
2014-01-15,18.172706604003906
2014-01-16,18.172706604003906
2014-01-17,18.172706604003906
2014-01-20,18.172706604003906
2014-01-21,18.172706604003906
2014-01-22,18.172706604003906
2014-01-23,18.172706604003906
2014-01-24,19.081342697143555
2014-01-27,19.081342697143555
2014-01-28,19.081342697143555
2014-01-29,19.081342697143555
2014-01-30,19.081342697143555
2014-01-31,19.081342697143555
2014-02-03,19.081342697143555
2014-02-04,19.081342697143555
2014-02-05,19.081342697143555
2014-02-06,19.081342697143555
2014-02-07,19.081342697143555
2014-02-10,19.081342697143555
2014-02-11,19.081342697143555
2014-02-12,19.081342697143555
2014-02-13,19.081342697143555
2014-02-14,19.081342697143555
2014-02-17,19.081342697143555
2014-02-18,19.081342697143555
2014-02-19,19.081342697143555
2014-02-20,19.081342697143555
2014-02-21,18.53237533569336
2014-02-24,18.925172805786133
2014-02-25,18.929901123046875
2014-02-26,18.929901123046875
2014-02-28,18.929901123046875
2014-03-03,17.992876052856445
2014-03-04,18.740602493286133
2014-03-05,19.403148651123047
2014-03-06,18.456653594970703
2014-03-07,18.920438766479492
2014-03-10,17.9834041595459
2014-03-11,17.9834041595459
2014-03-12,18.432994842529297
2014-03-13,18.740602493286133
2014-03-14,17.803569793701172
2014-03-18,17.036911010742188
2014-03-19,16.279720306396484
2014-03-20,15.53198528289795
2014-03-21,16.213459014892578
2014-03-24,17.552749633789062
2014-03-25,18.41878890991211
2014-03-26,19.327428817749023
2014-03-27,19.327428817749023
2014-03-28,20.23133087158203
2014-03-31,20.728239059448242
2014-04-01,20.728239059448242
2014-04-02,19.78175163269043
2014-04-03,19.403148651123047
2014-04-04,18.929901123046875
2014-04-07,18.929901123046875
2014-04-09,18.07805824279785
2014-04-10,18.07805824279785
2014-04-11,17.226213455200195
2014-04-15,17.888755798339844
2014-04-16,18.768997192382812
2014-04-17,17.83669662475586
2014-04-21,17.9834041595459
2014-04-22,18.87784194946289
2014-04-23,19.78175163269043
2014-04-24,19.78175163269043
2014-04-25,19.78175163269043
2014-04-28,19.78175163269043
2014-04-29,18.797393798828125
2014-04-30,18.929901123046875
2014-05-02,19.63504409790039
2014-05-05,19.63504409790039
2014-05-06,19.58771514892578
2014-05-07,19.58298110961914
2014-05-08,19.58298110961914
2014-05-09,20.32124900817871
2014-05-12,19.928457260131836
2014-05-13,20.344911575317383
2014-05-14,19.33216094970703
2014-05-15,18.366737365722656
2014-05-16,18.929901123046875
2014-05-19,19.403148651123047
2014-05-20,19.824338912963867
2014-05-21,19.824338912963867
2014-05-22,18.83998680114746
2014-05-23,19.497804641723633
2014-05-26,19.10027503967285
2014-05-27,19.10027503967285
2014-05-28,20.046768188476562
2014-05-29,20.67618179321289
2014-05-30,21.068981170654297
2014-06-02,22.05333709716797
2014-06-03,22.715879440307617
2014-06-04,23.83275032043457
2014-06-05,24.18768310546875
2014-06-06,23.766489028930664
2014-06-09,24.892820358276367
2014-06-10,25.555370330810547
2014-06-11,24.324922561645508
2014-06-12,23.53459930419922
2014-06-13,23.10394859313965
2014-06-16,24.040973663330078
2014-06-17,23.293241500854492
2014-06-18,22.715879440307617
2014-06-19,21.67473602294922
2014-06-20,22.621234893798828
2014-06-23,22.147985458374023
2014-06-24,22.147985458374023
2014-06-25,22.342021942138672
2014-06-26,22.3372859954834
2014-06-27,22.90518569946289
2014-06-30,22.37041473388672
2014-07-01,23.48727798461914
2014-07-02,24.608875274658203
2014-07-03,25.83931541442871
2014-07-04,27.11708641052246
2014-07-07,28.44217872619629
2014-07-08,29.861915588378906
2014-07-09,28.57468605041504
2014-07-10,28.394855499267578
2014-07-11,28.394855499267578
2014-07-14,27.448360443115234
2014-07-15,28.375925064086914
2014-07-16,28.300201416015625
2014-07-17,29.620563507080078
2014-07-18,31.09710121154785
2014-07-21,32.549964904785156
2014-07-22,34.073822021484375
2014-07-23,34.85468292236328
2014-07-24,33.12732696533203
2014-07-25,34.96826171875
2014-07-28,33.88924789428711
2014-07-30,34.963531494140625
2014-07-31,33.99810028076172
2014-08-01,35.682865142822266
2014-08-04,34.073822021484375
2014-08-05,34.54706954956055
2014-08-06,34.073822021484375
2014-08-07,32.3701286315918
2014-08-08,30.761093139648438
2014-08-11,30.761093139648438
2014-08-12,30.85574722290039
2014-08-13,32.39379119873047
2014-08-14,34.012306213378906
2014-08-18,35.711265563964844
2014-08-19,37.49540710449219
2014-08-20,39.36946487426758
2014-08-21,41.33344650268555
2014-08-22,43.396793365478516
2014-08-25,45.564273834228516
2014-08-26,47.84060287475586
2014-08-27,50.23049545288086
2014-08-28,51.06340026855469
2014-09-01,51.67863082885742
2014-09-02,51.583984375
2014-09-03,51.48898696899414
2014-09-04,51.4224853515625
2014-09-05,51.77397918701172
2014-09-08,50.43450927734375
2014-09-09,52.24897766113281
2014-09-10,51.42723083496094
2014-09-11,49.8740119934082
2014-09-12,51.4224853515625
2014-09-15,51.77397918701172
2014-09-16,50.82400131225586
2014-09-17,51.9639778137207
2014-09-18,50.82400131225586
2014-09-19,51.29899597167969
2014-09-22,50.82400131225586
2014-09-23,50.34900665283203
2014-09-24,50.15901184082031
2014-09-25,50.25402069091797
2014-09-26,49.8740119934082
2014-09-29,50.34900665283203
2014-09-30,51.29899597167969
2014-10-01,50.34900665283203
2014-10-07,50.34900665283203
2014-10-08,48.924041748046875
2014-10-09,48.924041748046875
2014-10-10,48.639041900634766
2014-10-13,47.97406005859375
2014-10-14,48.44905471801758
2014-10-15,48.44905471801758
2014-10-16,47.49906539916992
2014-10-17,47.97406005859375
2014-10-20,47.97406005859375
2014-10-21,47.97406005859375
2014-10-22,47.518062591552734
2014-10-27,46.54907989501953
2014-10-28,47.49906539916992
2014-10-29,48.44905471801758
2014-10-30,48.75303649902344
2014-10-31,51.10899353027344
2014-11-03,52.72396469116211
2014-11-05,52.21571350097656
2014-11-07,52.72396469116211
2014-11-10,52.72396469116211
2014-11-11,51.29899597167969
2014-11-12,53.86393356323242
2014-11-13,56.5571403503418
2014-11-14,59.38332748413086
2014-11-17,62.352020263671875
2014-11-18,65.46794128417969
2014-11-19,68.74063873291016
2014-11-20,69.53861999511719
2014-11-21,71.83283996582031
2014-11-24,70.1086196899414
2014-11-25,70.29861450195312
2014-11-26,67.92366027832031
2014-11-27,67.44866943359375
2014-11-28,69.3486328125
2014-12-01,67.9046401977539
2014-12-02,69.1396484375
2014-12-03,70.53612518310547
2014-12-04,70.53612518310547
2014-12-05,70.53612518310547
2014-12-08,70.53612518310547
2014-12-09,70.43636322021484
2014-12-10,73.95604705810547
2014-12-11,74.906005859375
2014-12-12,73.43830871582031
2014-12-15,75.90351104736328
2014-12-16,72.19857025146484
2014-12-17,68.5933837890625
2014-12-18,69.5053939819336
2014-12-19,68.76914978027344
2014-12-22,71.72358703613281
2014-12-23,71.24859619140625
2014-12-24,69.453125
2014-12-26,71.2295913696289
2014-12-29,73.11529541015625
2014-12-30,75.05804443359375
2014-12-31,78.52546691894531
2015-01-01,82.44886779785156
2015-01-02,86.56704711914062
2015-01-05,90.91320037841797
2015-01-06,95.37812042236328
2015-01-07,90.62821197509766
2015-01-08,95.140625
2015-01-09,95.85310363769531
2015-01-12,91.86319732666016
2015-01-13,89.5357437133789
2015-01-14,85.07083129882812
2015-01-15,87.20828247070312
2015-01-16,87.25579071044922
2015-01-19,85.830810546875
2015-01-20,83.97834777832031
2015-01-21,81.03341674804688
2015-01-22,77.0434799194336
2015-01-23,73.1960678100586
2015-01-27,74.7635269165039
2015-01-28,77.0434799194336
2015-01-29,80.89089965820312
2015-01-30,84.4533462524414
2015-02-02,85.7833023071289
2015-02-03,81.88839721679688
2015-02-04,77.80347442626953
2015-02-05,76.52099609375
2015-02-06,73.9085693359375
2015-02-09,74.09852600097656
2015-02-10,70.20362091064453
2015-02-11,74.4785385131836
2015-02-12,81.55587768554688
2015-02-13,89.67823791503906
2015-02-16,94.99813079833984
2015-02-18,94.76061248779297
2015-02-19,92.86067962646484
2015-02-20,90.29573822021484
2015-02-23,89.29823303222656
2015-02-24,90.0107421875
2015-02-25,86.16327667236328
2015-02-26,85.30831146240234
2015-02-27,86.45084381103516
2015-03-02,86.8792953491211
2015-03-03,86.64128875732422
2015-03-04,86.45084381103516
2015-03-05,88.49787139892578
2015-03-09,88.02181243896484
2015-03-10,89.64038848876953
2015-03-11,91.40180206298828
2015-03-12,89.02153015136719
2015-03-13,89.4023666381836
2015-03-16,90.54487609863281
2015-03-17,89.97361755371094
2015-03-18,92.25868225097656
2015-03-19,88.40265655517578
2015-03-20,87.0697021484375
2015-03-23,88.73589324951172
2015-03-24,89.44995880126953
2015-03-25,88.73589324951172
2015-03-26,88.68828582763672
2015-03-27,88.11702728271484
2015-03-30,89.87841796875
2015-03-31,87.68856811523438
2015-04-01,86.83168029785156
2015-04-06,86.7840805053711
2015-04-07,85.30831146240234
2015-04-08,85.97480010986328
2015-04-09,83.30889892578125
2015-04-10,84.16580963134766
2015-04-13,84.9274673461914
2015-04-15,85.92717742919922
2015-04-16,83.02328491210938
2015-04-17,84.78467559814453
2015-04-20,82.30919647216797
2015-04-21,83.02328491210938
2015-04-22,84.02298736572266
2015-04-23,83.92777252197266
2015-04-24,87.3077163696289
2015-04-27,84.97509765625
2015-04-28,84.21340942382812
2015-04-29,84.02298736572266
2015-04-30,85.40352630615234
2015-05-04,88.49787139892578
2015-05-05,88.30743408203125
2015-05-06,85.83197784423828
2015-05-07,84.21340942382812
2015-05-08,86.7364730834961
2015-05-11,86.64128875732422
2015-05-12,84.45142364501953
2015-05-13,85.3559341430664
2015-05-14,87.2601318359375
2015-05-15,86.68888854980469
2015-05-18,86.35562896728516
2015-05-19,85.3559341430664
2015-05-20,85.30831146240234
2015-05-21,85.54634094238281
2015-05-22,85.3559341430664
2015-05-25,86.7840805053711
2015-05-26,86.7364730834961
2015-05-27,86.54606628417969
2015-05-28,87.92658233642578
2015-05-29,86.97449493408203
2015-06-01,85.78435516357422
2015-06-02,85.64156341552734
2015-06-03,84.73707580566406
2015-06-04,85.97480010986328
2015-06-05,86.7364730834961
2015-06-08,85.59395599365234
2015-06-09,84.83226776123047
2015-06-10,86.4032211303711
2015-06-11,85.78435516357422
2015-06-12,87.68856811523438
2015-06-15,84.8798828125
2015-06-16,83.83255767822266
2015-06-17,83.83255767822266
2015-06-18,83.83255767822266
2015-06-19,85.87957763671875
2015-06-22,86.92688751220703
2015-06-23,85.68917083740234
2015-06-24,85.68917083740234
2015-06-25,85.78435516357422
2015-06-26,84.40383911132812
2015-06-29,83.30889892578125
2015-06-30,83.35650634765625
2015-07-01,83.73734283447266
2015-07-02,81.26187896728516
2015-07-03,82.11880493164062
2015-07-06,82.4520263671875
2015-07-07,81.92838287353516
2015-07-08,79.4052963256836
2015-07-09,82.97565460205078
2015-07-10,79.02446746826172
2015-07-13,80.2145767211914
2015-07-14,80.02416229248047
2015-07-15,80.92865753173828
2015-07-16,79.16726684570312
2015-07-17,79.26246643066406
2015-07-20,80.78583526611328
2015-07-21,80.4526138305664
2015-07-22,82.16637420654297
2015-07-23,83.21369171142578
2015-07-24,83.35650634765625
2015-07-27,81.78555297851562
2015-07-28,72.16931915283203
2015-07-29,73.40704345703125
2015-07-30,73.07382202148438
2015-07-31,71.69326782226562
2015-08-03,70.1698989868164
2015-08-04,70.0746841430664
2015-08-05,69.64625549316406
2015-08-06,68.93215942382812
2015-08-07,80.16697692871094
2015-08-10,78.40557861328125
2015-08-11,76.16815948486328
2015-08-12,73.8830795288086
2015-08-13,72.88338470458984
2015-08-14,72.40736389160156
2015-08-17,72.16931915283203
2015-08-18,79.4052963256836
2015-08-19,79.4052963256836
2015-08-20,75.88252258300781
2015-08-21,75.35884094238281
2015-08-24,67.6468276977539
2015-08-25,67.93246459960938
2015-08-26,69.36061096191406
2015-08-27,69.4082260131836
2015-08-28,70.4555435180664
2015-08-31,70.31269836425781
2015-09-01,68.45612335205078
2015-09-02,69.26766967773438
2015-09-03,69.69731903076172
2015-09-04,68.40838623046875
2015-09-07,67.45362091064453
2015-09-08,68.9334945678711
2015-09-09,69.02897644042969
2015-09-10,69.79275512695312
2015-09-11,71.27265167236328
2015-09-14,71.46359252929688
2015-09-15,68.36063385009766
2015-09-16,70.9862289428711
2015-09-18,70.2701416015625
2015-09-21,73.56407165527344
2015-09-22,71.55908966064453
2015-09-23,71.41585540771484
2015-09-24,71.03397369384766
2015-09-28,70.6998062133789
2015-09-29,68.88575744628906
2015-09-30,68.5993423461914
2015-10-01,69.02897644042969
2015-10-05,69.31539916992188
2015-10-06,69.17218780517578
2015-10-07,69.41087341308594
2015-10-08,69.5541000366211
2015-10-09,70.12693786621094
2015-10-12,69.60183715820312
2015-10-13,69.5541000366211
2015-10-14,73.22990417480469
2015-10-15,72.32289123535156
2015-10-16,72.70479583740234
2015-10-19,73.51634979248047
2015-10-20,72.65704345703125
2015-10-21,71.75000762939453
2015-10-23,72.65704345703125
2015-10-26,72.2274169921875
2015-10-27,72.75251770019531
2015-10-28,72.70479583740234
2015-10-29,72.56158447265625
2015-10-30,72.4183578491211
2015-11-02,72.75251770019531
2015-11-03,72.9912109375
2015-11-04,78.57656860351562
2015-11-05,77.81273651123047
2015-11-06,74.32787322998047
2015-11-09,77.1444320678711
2015-11-10,75.85547637939453
2015-11-13,75.52131652832031
2015-11-16,75.56905364990234
2015-11-17,77.71726989746094
2015-11-18,77.2876205444336
2015-11-19,77.2876205444336
2015-11-20,79.8177261352539
2015-11-23,79.34036254882812
2015-11-24,79.29259490966797
2015-11-26,83.73223114013672
2015-11-27,88.41056060791016
2015-11-30,87.31256103515625
2015-12-01,89.31757354736328
2015-12-02,89.46076202392578
2015-12-03,87.93318176269531
2015-12-04,85.25987243652344
2015-12-07,84.59151458740234
2015-12-08,85.45082092285156
2015-12-09,82.01368713378906
2015-12-10,85.68950653076172
2015-12-11,85.30757904052734
2015-12-14,85.78496551513672
2015-12-15,87.5035400390625
2015-12-16,87.26484680175781
2015-12-17,87.83769989013672
2015-12-18,87.36030578613281
2015-12-21,88.45829772949219
2015-12-22,87.64674377441406
2015-12-23,84.35282135009766
2015-12-24,86.0236587524414
2015-12-28,86.07140350341797
2015-12-29,85.30757904052734
2015-12-30,88.55377960205078
2015-12-31,92.42053985595703
2016-01-01,91.5612564086914
2016-01-04,90.17687225341797
