Date,JSWSTEEL
2004-01-06,21.928884506225586
2004-01-07,21.928884506225586
2004-01-08,22.360559463500977
2004-01-09,21.58354949951172
2004-01-12,20.806543350219727
2004-01-13,21.065542221069336
2004-01-14,21.065542221069336
2004-01-15,20.633872985839844
2004-01-16,20.288537979125977
2004-01-19,20.461206436157227
2004-01-20,22.27422523498535
2004-01-21,20.37487030029297
2004-01-22,19.85686683654785
2004-01-23,20.892879486083984
2004-01-26,20.892879486083984
2004-01-27,20.892879486083984
2004-01-28,20.37487030029297
2004-01-29,20.461206436157227
2004-01-30,19.943201065063477
2004-02-02,19.943201065063477
2004-02-03,18.56185531616211
2004-02-04,19.07985496520996
2004-02-05,19.166194915771484
2004-02-06,19.166194915771484
2004-02-09,19.42519187927246
2004-02-10,19.07985496520996
2004-02-11,18.820852279663086
2004-02-12,18.99352264404297
2004-02-13,19.252527236938477
2004-02-16,19.68419647216797
2004-02-17,19.68419647216797
2004-02-18,18.99352264404297
2004-02-19,18.907188415527344
2004-02-20,18.734521865844727
2004-02-23,18.38918685913086
2004-02-24,18.38918685913086
2004-02-25,17.78484535217285
2004-02-26,17.52584457397461
2004-02-27,17.094175338745117
2004-03-01,16.662498474121094
2004-03-02,16.662498474121094
2004-03-03,16.835168838500977
2004-03-04,16.31716537475586
2004-03-05,16.144493103027344
2004-03-08,16.576162338256836
2004-03-09,16.403499603271484
2004-03-10,16.144493103027344
2004-03-11,15.885490417480469
2004-03-12,15.453819274902344
2004-03-15,14.590481758117676
2004-03-16,14.158808708190918
2004-03-17,14.24514102935791
2004-03-18,13.899806022644043
2004-03-19,13.640802383422852
2004-03-22,12.51845932006836
2004-03-23,12.259455680847168
2004-03-24,12.17312240600586
2004-03-25,13.209127426147461
2004-03-26,13.813472747802734
2004-03-29,14.158808708190918
2004-03-30,14.331474304199219
2004-03-31,14.158808708190918
2004-04-01,15.022149085998535
2004-04-02,16.05815887451172
2004-04-05,17.007835388183594
2004-04-06,16.05815887451172
2004-04-07,15.885490417480469
2004-04-08,15.97182846069336
2004-04-09,15.97182846069336
2004-04-12,15.97182846069336
2004-04-13,15.97182846069336
2004-04-14,15.97182846069336
2004-04-15,15.885490417480469
2004-04-16,15.885490417480469
2004-04-19,16.144493103027344
2004-04-20,16.9215030670166
2004-04-21,18.04384994506836
2004-04-22,17.52584457397461
2004-04-23,17.439516067504883
2004-04-26,17.439516067504883
2004-04-27,15.97182846069336
2004-04-28,16.230831146240234
2004-04-29,16.230831146240234
2004-04-30,15.712823867797852
2004-05-03,15.022149085998535
2004-05-04,15.540157318115234
2004-05-05,15.79916000366211
2004-05-06,16.489831924438477
2004-05-07,15.79916000366211
2004-05-10,16.230831146240234
2004-05-11,15.022149085998535
2004-05-12,15.367486000061035
2004-05-13,15.540157318115234
2004-05-14,14.24514102935791
2004-05-17,12.51845932006836
2004-05-18,13.813472747802734
2004-05-19,15.108484268188477
2004-05-20,15.108484268188477
2004-05-21,15.194817543029785
2004-05-24,15.28115463256836
2004-05-25,15.194817543029785
2004-05-26,15.022149085998535
2004-05-27,14.935815811157227
2004-05-28,14.072470664978027
2004-05-31,13.46813678741455
2004-06-01,13.813472747802734
2004-06-02,13.813472747802734
2004-06-03,13.2954683303833
2004-06-04,13.46813678741455
2004-06-07,13.554469108581543
2004-06-08,13.38180160522461
2004-06-09,13.554469108581543
2004-06-10,13.727136611938477
2004-06-11,13.2954683303833
2004-06-14,12.69112777709961
2004-06-15,12.777463912963867
2004-06-16,12.6047945022583
2004-06-17,12.69112777709961
2004-06-18,12.51845932006836
2004-06-21,12.432125091552734
2004-06-22,12.51845932006836
2004-06-23,12.345791816711426
2004-06-24,12.259455680847168
2004-06-25,13.640802383422852
2004-06-28,14.158808708190918
2004-06-29,14.50414752960205
2004-06-30,15.28115463256836
2004-07-01,15.540157318115234
2004-07-02,15.626490592956543
2004-07-05,15.79916000366211
2004-07-06,16.05815887451172
2004-07-07,15.885490417480469
2004-07-08,14.331474304199219
2004-07-09,14.50414752960205
2004-07-12,15.194817543029785
2004-07-13,15.367486000061035
2004-07-14,16.05815887451172
2004-07-15,18.907188415527344
2004-07-16,18.734521865844727
2004-07-19,18.130184173583984
2004-07-20,17.95751190185547
2004-07-21,18.216514587402344
2004-07-22,18.56185531616211
2004-07-23,20.202207565307617
2004-07-26,20.029531478881836
2004-07-27,18.907188415527344
2004-07-28,19.51152801513672
2004-07-29,19.597862243652344
2004-07-30,19.42519187927246
2004-08-02,19.597862243652344
2004-08-03,19.68419647216797
2004-08-04,20.029531478881836
2004-08-05,21.151880264282227
2004-08-06,20.720211029052734
2004-08-09,20.54753875732422
2004-08-10,20.461206436157227
2004-08-11,19.252527236938477
2004-08-12,18.907188415527344
2004-08-13,19.07985496520996
2004-08-16,19.252527236938477
2004-08-17,19.338857650756836
2004-08-18,18.99352264404297
2004-08-19,19.338857650756836
2004-08-20,18.907188415527344
2004-08-23,17.78484535217285
2004-08-24,17.871183395385742
2004-08-25,17.6121768951416
2004-08-26,17.6121768951416
2004-08-27,17.2668399810791
2004-08-30,18.47551918029785
2004-08-31,18.56185531616211
2004-09-01,18.47551918029785
2004-09-02,18.38918685913086
2004-09-03,19.07985496520996
2004-09-06,20.461206436157227
2004-09-07,20.37487030029297
2004-09-08,20.720211029052734
2004-09-09,20.115867614746094
2004-09-10,20.633872985839844
2004-09-13,21.065542221069336
2004-09-14,20.461206436157227
2004-09-15,20.37487030029297
2004-09-16,20.633872985839844
2004-09-17,20.720211029052734
2004-09-20,20.720211029052734
2004-09-21,20.633872985839844
2004-09-22,20.37487030029297
2004-09-23,20.461206436157227
2004-09-24,20.461206436157227
2004-09-27,20.54753875732422
2004-09-28,20.115867614746094
2004-09-29,20.288537979125977
2004-09-30,20.202207565307617
2004-10-01,20.54753875732422
2004-10-04,20.461206436157227
2004-10-05,20.288537979125977
2004-10-06,20.029531478881836
2004-10-07,20.202207565307617
2004-10-08,20.720211029052734
2004-10-11,21.66988182067871
2004-10-12,20.979209899902344
2004-10-13,20.979209899902344
2004-10-14,20.461206436157227
2004-10-15,20.37487030029297
2004-10-18,20.37487030029297
2004-10-19,20.720211029052734
2004-10-20,20.37487030029297
2004-10-21,20.115867614746094
2004-10-22,20.115867614746094
2004-10-25,19.68419647216797
2004-10-26,20.54753875732422
2004-10-27,20.633872985839844
2004-10-28,20.54753875732422
2004-10-29,20.288537979125977
2004-11-01,20.288537979125977
2004-11-02,20.37487030029297
2004-11-03,20.54753875732422
2004-11-04,20.461206436157227
2004-11-05,20.202207565307617
2004-11-08,20.54753875732422
2004-11-09,20.54753875732422
2004-11-10,21.7562198638916
2004-11-11,21.58354949951172
2004-11-12,21.842552185058594
2004-11-15,21.842552185058594
2004-11-16,21.58354949951172
2004-11-17,21.928884506225586
2004-11-18,22.18788719177246
2004-11-19,22.18788719177246
2004-11-22,22.446889877319336
2004-11-23,23.65557289123535
2004-11-24,23.741905212402344
2004-11-25,22.96489906311035
2004-11-26,22.96489906311035
2004-11-29,23.65557289123535
2004-11-30,22.96489906311035
2004-12-01,23.13756561279297
2004-12-02,23.914573669433594
2004-12-03,23.741905212402344
2004-12-06,24.087244033813477
2004-12-07,23.8282413482666
2004-12-08,23.31023597717285
2004-12-09,23.31023597717285
2004-12-10,23.13756561279297
2004-12-13,23.569236755371094
2004-12-14,23.741905212402344
2004-12-15,23.8282413482666
2004-12-16,23.39657211303711
2004-12-17,23.223899841308594
2004-12-20,23.31023597717285
2004-12-21,23.65557289123535
2004-12-22,23.31023597717285
2004-12-23,24.000904083251953
2004-12-24,27.454273223876953
2004-12-27,28.576614379882812
2004-12-28,31.08031463623047
2004-12-29,30.04429817199707
2004-12-30,29.439966201782227
2004-12-31,29.18096351623535
2005-01-03,30.389638900756836
2005-01-04,30.389638900756836
2005-01-05,28.23128318786621
2005-01-06,27.367937088012695
2005-01-07,28.317617416381836
2005-01-10,28.576614379882812
2005-01-11,27.281604766845703
2005-01-12,25.29591941833496
2005-01-13,26.504602432250977
2005-01-14,25.900259017944336
2005-01-17,25.38225555419922
2005-01-18,25.46858787536621
2005-01-19,25.2095890045166
2005-01-20,24.86425018310547
2005-01-24,24.43258285522461
2005-01-25,25.38225555419922
2005-01-27,26.24559783935547
2005-01-28,27.454273223876953
2005-01-31,27.972280502319336
2005-02-01,27.540613174438477
2005-02-02,27.713274002075195
2005-02-03,28.662948608398438
2005-02-04,29.18096351623535
2005-02-07,31.16664695739746
2005-02-08,31.425647735595703
2005-02-09,31.94365692138672
2005-02-10,36.60570526123047
2005-02-11,32.46166229248047
2005-02-14,32.202659606933594
2005-02-15,31.252981185913086
2005-02-16,32.54800033569336
2005-02-17,31.425647735595703
2005-02-18,30.907638549804688
2005-02-21,30.907638549804688
2005-02-22,30.907638549804688
2005-02-23,30.907638549804688
2005-02-24,30.907638549804688
2005-02-25,30.907638549804688
2005-02-28,30.907638549804688
2005-03-01,30.907638549804688
2005-03-02,30.907638549804688
2005-03-03,30.907638549804688
2005-03-04,30.907638549804688
2005-03-07,30.907638549804688
2005-03-08,30.907638549804688
2005-03-09,30.907638549804688
2005-03-10,30.907638549804688
2005-03-11,30.907638549804688
2005-03-14,30.907638549804688
2005-03-15,30.907638549804688
2005-03-16,30.907638549804688
2005-03-17,30.907638549804688
2005-03-18,30.907638549804688
2005-03-21,30.907638549804688
2005-03-22,30.907638549804688
2005-03-23,29.47287368774414
2005-03-24,29.47287368774414
2005-03-28,28.619251251220703
2005-03-29,27.80339241027832
2005-03-30,27.357685089111328
2005-03-31,27.384132385253906
2005-04-01,29.57863426208496
2005-04-04,29.57863426208496
2005-04-05,27.629640579223633
2005-04-06,28.09423065185547
2005-04-07,27.78450584411621
2005-04-08,27.353904724121094
2005-04-11,27.32369613647461
2005-04-12,27.867595672607422
2005-04-13,27.67496681213379
2005-04-15,26.757122039794922
2005-04-18,27.070632934570312
2005-04-19,26.1943359375
2005-04-20,26.870441436767578
2005-04-21,27.278377532958984
2005-04-22,27.059301376342773
2005-04-25,26.50406837463379
2005-04-26,26.050800323486328
2005-04-27,25.163179397583008
2005-04-28,24.751474380493164
2005-04-29,24.21448516845703
2005-05-02,23.84626007080078
2005-05-03,23.9689998626709
2005-05-04,24.2873592376709
2005-05-05,25.13503646850586
2005-05-06,25.081344604492188
2005-05-09,25.503265380859375
2005-05-10,25.898340225219727
2005-05-11,25.250112533569336
2005-05-12,25.610660552978516
2005-05-13,25.890663146972656
2005-05-16,26.017244338989258
2005-05-17,26.04408836364746
2005-05-18,25.917510986328125
2005-05-19,25.5147705078125
2005-05-20,25.019968032836914
2005-05-23,24.379413604736328
2005-05-24,23.784887313842773
2005-05-25,23.48571014404297
2005-05-26,22.756938934326172
2005-05-27,23.554752349853516
2005-05-30,23.88078498840332
2005-05-31,24.14544105529785
2005-06-01,23.758041381835938
2005-06-02,23.320777893066406
2005-06-03,23.324615478515625
2005-06-06,23.336122512817383
2005-06-07,22.87584114074707
2005-06-08,22.14706802368164
2005-06-09,22.342683792114258
2005-06-10,22.03199577331543
2005-06-13,21.55637550354004
2005-06-14,21.391441345214844
2005-06-15,21.897750854492188
2005-06-16,21.5487060546875
2005-06-17,20.97335433959961
2005-06-20,21.038564682006836
2005-06-21,21.211166381835938
2005-06-22,21.307056427001953
2005-06-23,21.157466888427734
2005-06-24,20.819931030273438
2005-06-27,20.137184143066406
2005-06-28,19.09388542175293
2005-06-29,19.845672607421875
2005-06-30,19.247312545776367
2005-07-01,19.09388542175293
2005-07-04,19.09772300720215
2005-07-05,19.47745132446289
2005-07-06,20.290611267089844
2005-07-07,20.171701431274414
2005-07-08,20.49773597717285
2005-07-11,20.61280059814453
2005-07-12,20.118003845214844
2005-07-13,19.80731773376465
2005-07-14,19.791975021362305
2005-07-15,19.661561965942383
2005-07-18,19.90704345703125
2005-07-19,20.459381103515625
2005-07-20,20.800750732421875
2005-07-21,20.969518661499023
2005-07-22,21.12294578552246
2005-07-25,21.050065994262695
2005-07-26,21.372264862060547
2005-07-27,21.111440658569336
2005-07-28,21.111440658569336
2005-07-29,20.842941284179688
2005-08-01,20.555269241333008
2005-08-02,20.398008346557617
2005-08-03,20.447872161865234
2005-08-04,21.23417854309082
2005-08-05,21.287879943847656
2005-08-08,21.02322006225586
2005-08-09,20.98486328125
2005-08-10,21.610074996948242
2005-08-11,21.943775177001953
2005-08-12,21.92843246459961
2005-08-16,22.189258575439453
2005-08-17,22.396385192871094
2005-08-18,21.57555389404297
2005-08-19,21.763500213623047
2005-08-22,22.12788963317871
2005-08-23,21.287879943847656
2005-08-24,20.574447631835938
2005-08-25,21.050065994262695
2005-08-26,21.191987991333008
2005-08-29,20.954179763793945
2005-08-30,21.16130256652832
2005-08-31,21.08075523376465
2005-09-01,21.19965934753418
2005-09-02,21.372264862060547
2005-09-05,20.762393951416016
2005-09-06,20.835275650024414
2005-09-08,21.180477142333984
2005-09-09,21.679121017456055
2005-09-12,22.1125431060791
2005-09-13,22.822139739990234
2005-09-14,22.661041259765625
2005-09-15,22.74542999267578
2005-09-16,24.13010025024414
2005-09-19,24.206817626953125
2005-09-20,23.804067611694336
2005-09-21,23.025426864624023
2005-09-22,21.58706283569336
2005-09-23,21.821033477783203
2005-09-26,22.369531631469727
2005-09-27,22.684059143066406
2005-09-28,22.691730499267578
2005-09-29,22.710905075073242
2005-09-30,22.24679183959961
2005-10-03,22.465425491333008
2005-10-04,22.549814224243164
2005-10-05,22.381038665771484
2005-10-06,21.7404842376709
2005-10-07,21.579387664794922
2005-10-10,21.21500015258789
2005-10-11,21.529523849487305
2005-10-13,20.697189331054688
2005-10-14,19.761293411254883
2005-10-17,19.48895835876465
2005-10-18,19.262653350830078
2005-10-19,18.4648380279541
2005-10-20,16.995786666870117
2005-10-21,16.731122970581055
2005-10-24,16.29769515991211
2005-10-25,15.74535846710205
2005-10-26,16.105913162231445
2005-10-27,15.377140998840332
2005-10-28,15.461520195007324
2005-10-31,16.086732864379883
2005-11-02,16.290023803710938
2005-11-04,16.290023803710938
2005-11-07,16.500986099243164
2005-11-08,16.435773849487305
2005-11-09,16.117416381835938
2005-11-10,16.052209854125977
2005-11-11,16.4281063079834
2005-11-14,16.84235191345215
2005-11-16,16.76947784423828
2005-11-17,16.719614028930664
2005-11-18,16.999618530273438
2005-11-21,16.692766189575195
2005-11-22,16.22865104675293
2005-11-23,15.756867408752441
2005-11-24,15.530562400817871
2005-11-25,15.511384010314941
2005-11-28,15.795221328735352
2005-11-29,16.243995666503906
2005-11-30,15.883444786071777
2005-12-01,15.741524696350098
2005-12-02,16.048376083374023
2005-12-05,15.703166007995605
2005-12-06,15.67248249053955
2005-12-07,15.933306694030762
2005-12-08,16.309200286865234
2005-12-09,16.366737365722656
2005-12-12,17.325651168823242
2005-12-13,17.252777099609375
2005-12-14,17.306468963623047
2005-12-15,17.40619468688965
2005-12-16,17.67085838317871
2005-12-19,18.138809204101562
2005-12-20,17.64017105102539
2005-12-21,17.3103084564209
2005-12-22,17.091672897338867
2005-12-23,16.907564163208008
2005-12-26,16.102073669433594
2005-12-27,16.105913162231445
2005-12-28,16.581531524658203
2005-12-29,17.149206161499023
2005-12-30,17.601816177368164
2006-01-02,17.762914657592773
2006-01-03,17.283458709716797
2006-01-04,17.041812896728516
2006-01-05,16.8193416595459
2006-01-06,16.945920944213867
2006-01-09,17.1377010345459
2006-01-10,16.976606369018555
2006-01-12,16.631391525268555
2006-01-13,16.635234832763672
2006-01-16,16.01768684387207
2006-01-17,15.848920822143555
2006-01-18,15.630290985107422
2006-01-19,15.810565948486328
2006-01-20,15.653306007385254
2006-01-23,15.392481803894043
2006-01-24,15.227547645568848
2006-01-25,15.25439453125
2006-01-27,16.01001739501953
2006-01-30,15.223711967468262
2006-01-31,15.03959846496582
2006-02-01,14.89001178741455
2006-02-02,14.506443977355957
2006-02-03,14.237947463989258
2006-02-06,14.383702278137207
2006-02-07,14.337676048278809
2006-02-08,14.161232948303223
2006-02-10,14.299317359924316
2006-02-13,14.544797897338867
2006-02-14,14.732748985290527
2006-02-15,14.61767864227295
2006-02-16,14.913017272949219
2006-02-17,14.468091011047363
2006-02-20,14.610005378723145
2006-02-21,14.95521354675293
2006-02-22,15.377140998840332
2006-02-23,15.829743385314941
2006-02-24,15.937143325805664
2006-02-27,15.653306007385254
2006-02-28,15.733853340148926
2006-03-01,15.97933578491211
2006-03-02,17.271947860717773
2006-03-03,17.81661033630371
2006-03-06,18.572233200073242
2006-03-07,19.73060417175293
2006-03-08,18.66045570373535
2006-03-09,19.65005874633789
2006-03-10,19.078548431396484
2006-03-13,18.71799087524414
2006-03-14,18.5837459564209
2006-03-16,18.806209564208984
2006-03-17,18.29606819152832
2006-03-20,18.89826774597168
2006-03-21,19.46977996826172
2006-03-22,19.557998657226562
2006-03-23,19.638547897338867
2006-03-24,20.30211639404297
2006-03-27,22.369531631469727
2006-03-28,23.086801528930664
2006-03-29,23.01775550842285
2006-03-30,23.708173751831055
2006-03-31,23.232561111450195
2006-04-03,24.40243148803711
2006-04-04,24.17996597290039
2006-04-05,24.41777229309082
2006-04-07,24.835859298706055
2006-04-10,27.589860916137695
2006-04-12,27.087392807006836
2006-04-13,26.907114028930664
2006-04-17,28.188230514526367
2006-04-18,27.862199783325195
2006-04-19,27.095056533813477
2006-04-20,27.493967056274414
2006-04-21,26.22053337097168
2006-04-24,26.116971969604492
2006-04-25,25.817785263061523
2006-04-26,26.508207321166992
2006-04-27,27.24465560913086
2006-04-28,26.47751808166504
2006-05-02,27.348215103149414
2006-05-03,27.286842346191406
2006-05-04,26.66162872314453
2006-05-05,26.66929817199707
2006-05-08,26.304916381835938
2006-05-09,25.760257720947266
2006-05-10,25.280799865722656
2006-05-11,24.022701263427734
2006-05-12,24.07256317138672
2006-05-15,22.588171005249023
2006-05-16,22.87584114074707
2006-05-17,24.498321533203125
2006-05-18,21.96678924560547
2006-05-19,20.881298065185547
2006-05-22,19.945402145385742
2006-05-23,20.401844024658203
2006-05-24,20.033620834350586
2006-05-25,19.68840980529785
2006-05-26,21.506511688232422
2006-05-29,23.167348861694336
2006-05-30,23.27091407775879
2006-05-31,22.269807815551758
2006-06-01,21.218839645385742
2006-06-02,21.867063522338867
2006-06-05,21.00020408630371
2006-06-06,19.945402145385742
2006-06-07,18.87908935546875
2006-06-08,17.667022705078125
2006-06-09,19.611698150634766
2006-06-12,18.84840202331543
2006-06-13,17.037975311279297
2006-06-14,16.17111587524414
2006-06-15,18.435714721679688
2006-06-16,18.180543899536133
2006-06-19,19.603891372680664
2006-06-20,19.643760681152344
2006-06-21,20.481019973754883
2006-06-22,20.692331314086914
2006-06-23,21.517637252807617
2006-06-26,21.409988403320312
2006-06-27,22.059860229492188
2006-06-28,21.326255798339844
2006-06-29,21.51364517211914
2006-06-30,21.948223114013672
2006-07-03,21.99606704711914
2006-07-04,22.000051498413086
2006-07-05,22.147571563720703
2006-07-06,22.645944595336914
2006-07-07,22.119661331176758
2006-07-10,22.1236515045166
2006-07-11,21.828615188598633
2006-07-12,21.868488311767578
2006-07-13,21.497697830200195
2006-07-14,20.98736572265625
2006-07-17,20.30559539794922
2006-07-18,19.619834899902344
2006-07-19,19.651735305786133
2006-07-20,19.918859481811523
2006-07-21,19.508201599121094
2006-07-24,19.025785446166992
2006-07-25,18.838394165039062
2006-07-26,18.531394958496094
2006-07-27,18.272245407104492
2006-07-28,18.037015914916992
2006-07-31,19.073623657226562
2006-08-01,18.838394165039062
2006-08-02,19.63578987121582
2006-08-03,19.340747833251953
2006-08-04,19.161340713500977
2006-08-07,18.96996307373047
2006-08-08,19.101530075073242
2006-08-09,19.472326278686523
2006-08-10,19.396568298339844
2006-08-11,19.356698989868164
2006-08-14,19.643760681152344
2006-08-16,22.251235961914062
2006-08-17,21.988094329833984
2006-08-18,22.071819305419922
2006-08-21,21.95221519470215
2006-08-22,22.62601089477539
2006-08-23,23.22006607055664
2006-08-24,23.0645751953125
2006-08-25,23.124378204345703
2006-08-28,23.37555694580078
2006-08-29,23.275882720947266
2006-08-30,22.183454513549805
2006-08-31,21.97214698791504
2006-09-01,22.063846588134766
2006-09-04,22.315027236938477
2006-09-05,22.717708587646484
2006-09-06,22.2990779876709
2006-09-07,22.235286712646484
2006-09-08,21.936264038085938
2006-09-11,21.78076934814453
2006-09-12,21.940250396728516
2006-09-13,21.701032638549805
2006-09-14,21.748872756958008
2006-09-15,21.56148910522461
2006-09-18,21.374099731445312
2006-09-19,21.1348819732666
2006-09-20,21.043184280395508
2006-09-21,21.437891006469727
2006-09-22,21.984106063842773
2006-09-25,22.207378387451172
2006-09-26,21.892406463623047
2006-09-27,22.70574951171875
2006-09-28,22.42666244506836
2006-09-29,22.757577896118164
2006-10-03,23.056598663330078
2006-10-04,22.917057037353516
2006-10-05,22.917057037353516
2006-10-06,24.527788162231445
2006-10-09,23.98954963684082
2006-10-10,23.65464973449707
2006-10-11,23.291831970214844
2006-10-12,24.208831787109375
2006-10-13,23.65464973449707
2006-10-16,24.005496978759766
2006-10-17,24.36432647705078
2006-10-18,25.169692993164062
2006-10-19,25.983034133911133
2006-10-20,26.23819351196289
2006-10-23,26.624929428100586
2006-10-26,26.67277717590332
2006-10-27,27.490102767944336
2006-10-30,27.17513084411621
2006-10-31,27.075456619262695
2006-11-01,26.589048385620117
2006-11-02,25.91126823425293
2006-11-03,25.943161010742188
2006-11-06,27.04755210876465
2006-11-07,26.736560821533203
2006-11-08,26.668785095214844
2006-11-09,26.684734344482422
2006-11-10,26.748531341552734
2006-11-13,27.09539222717285
2006-11-14,26.700681686401367
2006-11-15,26.146499633789062
2006-11-16,26.098651885986328
2006-11-17,25.229490280151367
2006-11-20,25.03413200378418
2006-11-21,26.46146583557129
2006-11-22,25.791656494140625
2006-11-23,26.513294219970703
2006-11-24,26.405651092529297
2006-11-27,26.481403350830078
2006-11-28,25.815576553344727
2006-11-29,26.589048385620117
2006-11-30,26.066755294799805
2006-12-01,26.198322296142578
2006-12-04,26.357805252075195
2006-12-05,26.696693420410156
2006-12-06,26.90800666809082
2006-12-07,26.836238861083984
2006-12-08,26.174402236938477
2006-12-11,25.492633819580078
2006-12-12,25.097923278808594
2006-12-13,24.966350555419922
2006-12-14,25.707927703857422
2006-12-15,27.035585403442383
2006-12-18,26.947877883911133
2006-12-19,26.409631729125977
2006-12-20,27.844938278198242
2006-12-21,28.86959457397461
2006-12-22,30.18528938293457
2006-12-26,29.78659439086914
2006-12-27,29.874303817749023
2006-12-28,30.08960723876953
2006-12-29,30.835161209106445
2007-01-02,31.54484748840332
2007-01-03,32.19074249267578
