Date,ITC
1996-04-23,2.80545973777771
1996-04-24,2.9140779972076416
1996-04-25,2.786322593688965
1996-04-26,2.831838846206665
1996-04-29,2.846320629119873
1996-04-30,2.817873239517212
1996-05-01,2.857699394226074
1996-05-02,2.8561487197875977
1996-05-03,2.8313214778900146
1996-05-06,2.719082832336426
1996-05-07,2.729426622390747
1996-05-08,2.7640810012817383
1996-05-09,2.7175307273864746
1996-05-10,2.7330479621887207
1996-05-13,2.8623549938201904
1996-05-14,3.012869119644165
1996-05-15,2.9854557514190674
1996-05-16,2.9963178634643555
1996-05-17,2.9539053440093994
1996-05-20,2.802872896194458
1996-05-21,2.7521848678588867
1996-05-22,2.80649471282959
1996-05-23,2.783736228942871
1996-05-24,2.8220112323760986
1996-05-27,2.7485647201538086
1996-05-28,2.7413229942321777
1996-05-29,2.863907814025879
1996-05-30,2.828218698501587
1996-05-31,2.8359766006469727
1996-06-03,2.9254579544067383
1996-06-04,2.8732166290283203
1996-06-05,2.872182846069336
1996-06-06,2.9595947265625
1996-06-07,3.0366623401641846
1996-06-10,3.0320072174072266
1996-06-11,3.097696542739868
1996-06-12,3.1825203895568848
1996-06-13,3.2409684658050537
1996-06-14,3.382690191268921
1996-06-17,3.2192442417144775
1996-06-18,3.165968894958496
1996-06-19,3.0045933723449707
1996-06-20,3.1137301921844482
1996-06-21,3.1747617721557617
1996-06-24,3.3299314975738525
1996-06-25,3.3045876026153564
1996-06-26,3.2461397647857666
1996-06-27,3.270968437194824
1996-06-28,3.2445883750915527
1996-07-01,3.1675212383270264
1996-07-02,3.1271774768829346
1996-07-03,3.0925230979919434
1996-07-04,3.085283041000366
1996-07-05,3.171658515930176
1996-07-08,3.1977035999298096
1996-07-09,3.143451690673828
1996-07-10,3.2222208976745605
1996-07-11,3.285339593887329
1996-07-12,3.2722983360290527
1996-07-15,3.273862600326538
1996-07-16,3.235783100128174
1996-07-17,3.2707340717315674
1996-07-18,3.3041188716888428
1996-07-19,3.279080390930176
1996-07-22,3.2712554931640625
1996-07-23,3.2592575550079346
1996-07-24,3.2170040607452393
1996-07-25,3.2107443809509277
1996-07-26,3.179967164993286
1996-07-29,3.0693774223327637
1996-07-30,2.970785617828369
1996-07-31,3.1549277305603027
1996-08-01,3.1810104846954346
1996-08-02,3.175271511077881
1996-08-05,3.2076141834259033
1996-08-06,3.1935293674468994
1996-08-07,3.1857054233551025
1996-08-08,3.123629331588745
1996-08-09,3.148146629333496
1996-08-12,3.1815316677093506
1996-08-13,3.218568801879883
1996-08-14,3.169534206390381
1996-08-15,3.169534206390381
1996-08-16,3.1293671131134033
1996-08-19,2.9613964557647705
1996-08-20,2.979132890701294
1996-08-21,3.016169548034668
1996-08-22,2.969742774963379
1996-08-23,2.999476909637451
1996-08-26,2.938443899154663
1996-08-27,2.9681777954101562
1996-08-28,2.9989545345306396
1996-08-29,3.0104308128356934
1996-08-30,3.023472309112549
1996-09-02,3.095982074737549
1996-09-03,3.106414556503296
1996-09-04,3.079289674758911
1996-09-05,3.1147615909576416
1996-09-06,3.13301944732666
1996-09-09,3.0907654762268066
1996-09-10,3.080853223800659
1996-09-11,2.996347665786743
1996-09-12,2.99843430519104
1996-09-13,2.9812190532684326
1996-09-16,2.928010940551758
1996-09-17,3.016691207885742
1996-09-18,3.1371912956237793
1996-09-19,3.0552942752838135
1996-09-20,3.069899797439575
1996-09-23,3.064162254333496
1996-09-24,3.1371912956237793
1996-09-25,3.123629331588745
1996-09-26,3.098067045211792
1996-09-27,3.1027631759643555
1996-09-30,3.1606662273406982
1996-10-01,3.1950950622558594
1996-10-02,3.1950950622558594
1996-10-03,3.257171154022217
1996-10-04,3.218568801879883
1996-10-07,3.162752866744995
1996-10-08,3.3035976886749268
1996-10-09,3.241000175476074
1996-10-10,3.3661959171295166
1996-10-11,3.3854966163635254
1996-10-14,3.328636646270752
1996-10-15,3.3228988647460938
1996-10-16,3.2420432567596436
1996-10-17,3.177358627319336
1996-10-18,3.158057689666748
1996-10-21,3.158057689666748
1996-10-22,3.204484224319458
1996-10-23,3.3364617824554443
1996-10-24,3.2498676776885986
1996-10-25,3.2728195190429688
1996-10-28,3.30724835395813
1996-10-29,3.3719332218170166
1996-10-30,3.3719332218170166
1996-10-31,3.1413652896881104
1996-11-01,3.1345839500427246
1996-11-04,3.033383846282959
1996-11-05,2.8664562702178955
1996-11-06,2.6661434173583984
1996-11-07,2.5894618034362793
1996-11-08,2.676576852798462
1996-11-11,2.6979637145996094
1996-11-12,2.6979637145996094
1996-11-13,2.805945873260498
1996-11-14,2.7396960258483887
1996-11-15,2.7663002014160156
1996-11-18,2.9546146392822266
1996-11-19,2.982262372970581
1996-11-20,2.835157632827759
1996-11-21,2.8664562702178955
1996-11-22,2.859675645828247
1996-11-25,2.858109712600708
1996-11-26,2.985391616821289
1996-11-27,2.8440258502960205
1996-11-28,2.866976499557495
1996-11-29,2.869586706161499
1996-12-02,2.904014825820923
1996-12-03,2.8335933685302734
1996-12-04,2.7396960258483887
1996-12-05,2.796555995941162
1996-12-06,2.842460870742798
1996-12-09,2.8737592697143555
1996-12-10,2.857067823410034
1996-12-11,2.9780890941619873
1996-12-12,2.9457473754882812
1996-12-13,2.9149701595306396
1996-12-16,2.964005708694458
1996-12-17,2.950963258743286
1996-12-18,2.969742774963379
1996-12-19,2.974959135055542
1996-12-20,3.0881569385528564
1996-12-23,3.163274049758911
1996-12-24,3.236304521560669
1996-12-25,3.236304521560669
1996-12-26,3.4616572856903076
1996-12-27,3.4616572856903076
1996-12-30,3.4616572856903076
1996-12-31,3.475219488143921
1997-01-01,3.5936338901519775
1997-01-02,3.5393834114074707
1997-01-03,3.5279054641723633
1997-01-06,3.396972179412842
1997-01-07,3.3463728427886963
1997-01-08,3.3719332218170166
1997-01-09,3.4079272747039795
1997-01-10,3.608241319656372
1997-01-13,3.749607801437378
1997-01-14,3.995302438735962
1997-01-15,4.275428771972656
1997-01-16,4.079288959503174
1997-01-17,4.122584819793701
1997-01-20,4.134061336517334
1997-01-21,4.063639163970947
1997-01-22,4.222742557525635
1997-01-23,4.222742557525635
1997-01-24,4.0761590003967285
1997-01-27,4.148146629333496
1997-01-28,4.163274765014648
1997-01-29,4.300467491149902
1997-01-30,4.203962802886963
1997-01-31,4.049032688140869
1997-02-03,3.9165332317352295
1997-02-04,3.997389793395996
1997-02-05,3.991652011871338
1997-02-06,3.9890425205230713
1997-02-07,4.155971050262451
1997-02-10,4.189356327056885
1997-02-11,4.240477085113525
1997-02-12,4.392277717590332
1997-02-13,4.394365310668945
1997-02-14,4.403752326965332
1997-02-17,4.4068827629089355
1997-02-18,4.272299766540527
1997-02-19,4.369846820831299
1997-02-20,4.343764781951904
1997-02-21,4.290555953979492
1997-02-24,4.118933200836182
1997-02-25,4.048511981964111
1997-02-26,4.03703498840332
1997-02-27,4.116847038269043
1997-02-28,4.447051048278809
1997-03-03,4.529471397399902
1997-03-04,4.727696895599365
1997-03-05,4.745954513549805
1997-03-06,4.696399211883545
1997-03-07,4.696399211883545
1997-03-10,4.489826679229736
1997-03-11,4.380280017852783
1997-03-12,4.539903163909912
1997-03-13,4.434531211853027
1997-03-14,4.504431247711182
1997-03-17,4.4736552238464355
1997-03-18,4.402189254760742
1997-03-19,4.295251369476318
1997-03-20,4.306728363037109
1997-03-21,4.423056125640869
1997-03-24,4.423056125640869
1997-03-25,4.383931636810303
1997-03-26,4.3098578453063965
1997-03-27,4.335940361022949
1997-03-28,4.335940361022949
1997-03-31,3.9024498462677
1997-04-01,3.8111603260040283
1997-04-02,3.9055793285369873
1997-04-03,3.9619171619415283
1997-04-04,3.9102747440338135
1997-04-07,3.7730813026428223
1997-04-08,3.7730813026428223
1997-04-09,4.036512851715088
1997-04-10,3.9713077545166016
1997-04-11,4.104328632354736
1997-04-14,4.104328632354736
1997-04-15,4.299423694610596
1997-04-16,4.299423694610596
1997-04-17,4.339069366455078
1997-04-18,4.339069366455078
1997-04-21,4.422011852264404
1997-04-22,4.327592849731445
1997-04-23,4.352109909057617
1997-04-24,4.288991451263428
1997-04-25,4.342720985412598
1997-04-28,4.307770252227783
1997-04-29,4.256648063659668
1997-04-30,4.345328330993652
1997-05-01,4.345328330993652
1997-05-02,4.273861885070801
1997-05-05,4.18257474899292
1997-05-06,4.264995574951172
1997-05-07,4.258737087249756
1997-05-08,4.26864767074585
1997-05-09,4.242563724517822
1997-05-12,4.1695332527160645
1997-05-13,4.16692590713501
1997-05-14,4.243086338043213
1997-05-15,4.422532558441162
1997-05-16,4.575897216796875
1997-05-19,4.690659523010254
1997-05-20,4.66301155090332
1997-05-21,4.36828088760376
1997-05-22,4.410012722015381
1997-05-23,4.427227973937988
1997-05-26,4.45278787612915
1997-05-27,4.506519317626953
1997-05-28,4.4501800537109375
1997-05-29,4.489303112030029
1997-05-30,4.633800029754639
1997-06-02,4.942094326019287
1997-06-03,5.044859409332275
1997-06-04,4.986433506011963
1997-06-05,5.050597190856934
1997-06-06,5.039642333984375
1997-06-09,5.064161777496338
1997-06-10,5.076680660247803
1997-06-11,5.176314830780029
1997-06-12,5.367759704589844
1997-06-13,5.5727667808532715
1997-06-16,5.183095932006836
1997-06-17,5.105891227722168
1997-06-18,5.236826419830322
1997-06-19,5.296294212341309
1997-06-20,5.268125057220459
1997-06-23,5.179444789886475
1997-06-24,5.184140205383301
1997-06-25,5.141885757446289
1997-06-26,5.341678142547607
1997-06-27,5.517471790313721
1997-06-30,5.743346691131592
1997-07-01,5.67970609664917
1997-07-02,5.881582736968994
1997-07-03,5.87062931060791
1997-07-04,5.838287353515625
1997-07-07,5.784037113189697
1997-07-08,5.78925085067749
1997-07-09,5.724047660827637
1997-07-10,5.689614772796631
1997-07-11,5.676573753356934
1997-07-14,5.279599189758301
1997-07-15,5.3667168617248535
1997-07-16,5.2665605545043945
1997-07-17,5.324985504150391
1997-07-18,5.324985504150391
1997-07-21,5.270733833312988
1997-07-22,5.3062052726745605
1997-07-23,5.35941219329834
1997-07-24,5.360978126525879
1997-07-25,5.250911712646484
1997-07-28,4.984348297119141
1997-07-29,5.052161693572998
1997-07-30,4.925922870635986
1997-07-31,5.270733833312988
1997-08-01,5.631191730499268
1997-08-04,5.711560249328613
1997-08-05,6.046582221984863
1997-08-06,6.069578647613525
1997-08-07,6.016790390014648
1997-08-08,6.025674343109131
1997-08-11,6.064352035522461
1997-08-12,5.940483093261719
1997-08-13,5.978636741638184
1997-08-14,6.003201961517334
1997-08-15,6.003201961517334
1997-08-18,5.66190767288208
1997-08-19,5.605984210968018
1997-08-20,5.699539661407471
1997-08-21,5.593440532684326
1997-08-22,5.473752975463867
1997-08-25,5.507723808288574
1997-08-26,5.474798202514648
1997-08-27,5.5955305099487305
1997-08-28,5.320614814758301
1997-08-29,5.184725284576416
1997-09-01,5.3070268630981445
1997-09-02,5.438735008239746
1997-09-03,5.5594682693481445
1997-09-04,5.626369476318359
1997-09-05,5.692744731903076
1997-09-08,5.66504430770874
1997-09-09,5.804593563079834
1997-09-10,5.748668670654297
1997-09-11,5.806161403656006
1997-09-12,5.765916347503662
1997-09-15,5.9655680656433105
1997-09-16,5.995360374450684
1997-09-17,6.024107933044434
1997-09-18,5.958252429962158
1997-09-19,5.9525041580200195
1997-09-22,5.8730597496032715
1997-09-23,5.773233413696289
1997-09-24,5.724104404449463
1997-09-25,5.966094493865967
1997-09-26,5.947276592254639
1997-09-29,6.15424919128418
1997-09-30,6.199718475341797
1997-10-01,6.175675868988037
1997-10-02,6.175675868988037
1997-10-03,6.175675868988037
1997-10-06,6.175675868988037
1997-10-07,6.175675868988037
1997-10-08,6.175675868988037
1997-10-09,6.095709800720215
1997-10-10,6.507560729980469
1997-10-13,6.214874744415283
1997-10-14,6.05912446975708
1997-10-15,6.192923545837402
1997-10-16,6.332993984222412
1997-10-17,6.371150493621826
1997-10-20,6.769934177398682
1997-10-21,6.545194149017334
1997-10-22,6.60268497467041
1997-10-23,6.5310821533203125
1997-10-24,6.1464104652404785
1997-10-27,6.100415229797363
1997-10-28,5.504590034484863
1997-10-29,6.041354656219482
1997-10-30,5.879856586456299
1997-10-31,5.879856586456299
1997-11-03,5.9525041580200195
1997-11-04,5.966094493865967
1997-11-05,5.865219593048096
1997-11-06,5.932121276855469
1997-11-07,5.884559631347656
1997-11-10,5.858424663543701
1997-11-11,5.922189235687256
1997-11-12,5.7915263175964355
1997-11-13,5.674975395202637
1997-11-14,5.674975395202637
1997-11-17,5.646751403808594
1997-11-18,5.488387107849121
1997-11-19,5.118870735168457
1997-11-20,5.28298282623291
1997-11-21,5.660863876342773
1997-11-24,5.626891613006592
1997-11-25,5.841179370880127
1997-11-26,5.999543190002441
1997-11-27,6.202855110168457
1997-11-28,6.011563777923584
1997-12-01,6.144840717315674
1997-12-02,6.231075763702393
1997-12-03,6.566098690032959
1997-12-04,6.448503017425537
1997-12-05,6.536832332611084
1997-12-08,6.516446590423584
1997-12-09,5.8735809326171875
1997-12-10,5.710515975952148
1997-12-11,5.973409652709961
1997-12-12,5.796752452850342
1997-12-15,5.851108074188232
1997-12-16,5.892920970916748
1997-12-17,6.186653137207031
1997-12-18,6.05912446975708
1997-12-19,6.159474849700928
1997-12-22,6.375854015350342
1997-12-23,6.479860782623291
1997-12-24,6.338744640350342
1997-12-25,6.338744640350342
1997-12-26,6.455819129943848
1997-12-29,6.463135719299316
1997-12-30,6.338744640350342
1997-12-31,6.508084774017334
1998-01-01,6.548853874206543
1998-01-02,6.524810314178467
1998-01-05,6.453206539154053
1998-01-06,6.414528846740723
1998-01-07,6.438570976257324
1998-01-08,6.253030300140381
1998-01-09,6.2300333976745605
1998-01-12,6.055467128753662
1998-01-13,6.174108028411865
1998-01-14,6.089439392089844
1998-01-15,6.1568603515625
1998-01-16,6.191356182098389
1998-01-19,6.2519850730896
1998-01-20,6.220101833343506
1998-01-21,6.192923545837402
1998-01-22,6.110346794128418
1998-01-23,6.147455215454102
1998-01-26,6.147455215454102
1998-01-27,6.084736347198486
1998-01-28,5.762779712677002
1998-01-29,5.788392543792725
1998-01-30,5.8610382080078125
1998-02-02,5.976546287536621
1998-02-03,6.086302280426025
1998-02-04,6.085781097412109
1998-02-05,6.225329875946045
1998-02-06,6.219057083129883
1998-02-09,6.174108028411865
1998-02-10,6.136478900909424
1998-02-11,6.201286315917969
1998-02-12,6.193969249725342
1998-02-13,6.346583843231201
1998-02-16,6.346583843231201
1998-02-17,6.541012287139893
1998-02-18,6.44954776763916
1998-02-19,6.541534900665283
1998-02-20,6.50494909286499
1998-02-23,6.556692600250244
1998-02-24,6.661744117736816
1998-02-25,6.762094020843506
1998-02-26,6.746939659118652
1998-02-27,6.983179092407227
1998-03-02,7.383005142211914
1998-03-03,7.389278411865234
1998-03-04,7.408095359802246
1998-03-05,7.306177139282227
1998-03-06,7.335445880889893
1998-03-09,7.616110324859619
1998-03-10,7.673603057861328
1998-03-11,7.541893005371094
1998-03-12,7.627609729766846
1998-03-13,7.627609729766846
1998-03-16,7.5978169441223145
1998-03-17,7.4253435134887695
1998-03-18,7.514193058013916
1998-03-19,7.616634368896484
1998-03-20,7.601998329162598
1998-03-23,7.667854309082031
1998-03-24,7.531439781188965
1998-03-25,7.59415864944458
1998-03-26,7.457221984863281
1998-03-27,7.493809700012207
1998-03-30,7.3051300048828125
1998-03-31,7.433182716369629
1998-04-01,7.906705856323242
1998-04-02,8.009668350219727
1998-04-03,8.16908073425293
1998-04-06,8.172738075256348
1998-04-07,8.251134872436523
1998-04-08,8.251134872436523
1998-04-09,8.107929229736328
1998-04-10,8.011759757995605
1998-04-13,7.884754657745361
1998-04-14,7.884754657745361
1998-04-15,8.149215698242188
1998-04-16,8.054617881774902
1998-04-17,8.228137969970703
1998-04-20,8.08650016784668
1998-04-21,8.192601203918457
1998-04-22,8.136674880981445
1998-04-23,8.03475570678711
1998-04-24,8.0723876953125
1998-04-27,8.022212028503418
1998-04-28,7.95217752456665
1998-04-29,7.9856276512146
1998-04-30,8.26838493347168
1998-05-01,8.26838493347168
1998-05-04,8.448176383972168
1998-05-05,8.359325408935547
1998-05-06,8.240682601928711
1998-05-07,8.240682601928711
1998-05-08,8.246955871582031
1998-05-11,8.195210456848145
1998-05-12,8.083888053894043
1998-05-13,7.913497447967529
1998-05-14,8.318036079406738
1998-05-15,8.372912406921387
1998-05-18,8.391729354858398
1998-05-19,8.380230903625488
1998-05-20,8.632674217224121
1998-05-21,8.535982131958008
1998-05-22,8.4324951171875
1998-05-25,8.322213172912598
1998-05-26,8.119950294494629
1998-05-27,7.441020965576172
1998-05-28,7.465586185455322
1998-05-29,7.19276237487793
1998-06-01,6.98683500289917
1998-06-02,6.68056058883667
1998-06-03,6.91209602355957
1998-06-04,6.8765549659729
1998-06-05,6.708784103393555
1998-06-08,6.5143561363220215
1998-06-09,6.7375311851501465
1998-06-10,6.425506591796875
1998-06-11,6.525331020355225
1998-06-12,6.7202839851379395
1998-06-15,6.321497917175293
1998-06-16,6.409826755523682
1998-06-17,7.042236804962158
1998-06-18,6.952865123748779
1998-06-19,6.511744022369385
1998-06-22,6.4366841316223145
1998-06-23,6.620997428894043
1998-06-24,6.770552158355713
1998-06-25,6.876397609710693
1998-06-26,6.744747638702393
1998-06-29,6.946437358856201
1998-06-30,6.890617847442627
1998-07-01,6.72473669052124
1998-07-02,6.7042012214660645
1998-07-03,6.529366970062256
1998-07-06,6.807939052581787
1998-07-07,6.851124286651611
1998-07-08,7.124428749084473
1998-07-09,7.25607967376709
1998-07-10,7.375091075897217
1998-07-13,7.135488033294678
1998-07-14,7.2566094398498535
1998-07-15,7.184988498687744
1998-07-16,7.5815253257751465
1998-07-17,7.3408660888671875
1998-07-20,7.128115177154541
1998-07-21,7.071243762969971
1998-07-22,7.137066841125488
1998-07-23,6.859022617340088
1998-07-24,6.746327877044678
1998-07-27,6.646799564361572
1998-07-28,6.801095008850098
1998-07-29,6.948545455932617
1998-07-30,6.681556224822998
1998-07-31,6.7042012214660645
1998-08-03,6.329257011413574
1998-08-04,6.328204154968262
1998-08-05,6.347687721252441
1998-08-06,6.276070594787598
1998-08-07,6.242367267608643
1998-08-10,6.113875865936279
1998-08-11,6.049631595611572
1998-08-12,6.041732311248779
1998-08-13,6.154425144195557
1998-08-14,6.117036819458008
1998-08-17,5.9590559005737305
1998-08-18,6.017507076263428
1998-08-19,6.112823486328125
1998-08-20,6.457221984863281
1998-08-21,6.3671722412109375
1998-08-24,6.434578895568848
1998-08-25,6.599406719207764
1998-08-26,6.599406719207764
1998-08-27,6.549378395080566
1998-08-28,6.545165538787842
1998-08-31,6.613096714019775
1998-09-01,6.569915771484375
1998-09-02,6.542004585266113
1998-09-03,6.635740280151367
1998-09-04,6.949598789215088
1998-09-07,6.946962833404541
1998-09-08,7.130220890045166
1998-09-09,7.114423751831055
1998-09-10,7.103893280029297
1998-09-11,7.053338050842285
1998-09-14,7.306107997894287
1998-09-15,7.17761754989624
1998-09-16,7.163925647735596
1998-09-17,7.118111610412598
1998-09-18,6.931163787841797
1998-09-21,6.904835224151611
1998-09-22,6.9722394943237305
1998-09-23,6.966447353363037
1998-09-24,7.455661296844482
1998-09-25,7.473040580749512
1998-09-28,7.396157264709473
1998-09-29,7.351396083831787
1998-09-30,7.331387519836426
1998-10-01,7.331387519836426
1998-10-02,7.331387519836426
1998-10-05,6.746852874755859
1998-10-06,6.97066068649292
1998-10-07,7.331387519836426
1998-10-08,7.2624006271362305
1998-10-09,7.3782525062561035
1998-10-12,7.362454414367676
1998-10-13,7.056495666503906
1998-10-14,7.333491325378418
1998-10-15,7.2818827629089355
1998-10-16,7.3182196617126465
1998-10-19,7.273461818695068
1998-10-20,7.103365898132324
1998-10-21,7.103365898132324
1998-10-22,7.3187456130981445
1998-10-23,7.46251106262207
1998-10-26,7.591528415679932
1998-10-27,7.603115558624268
1998-10-28,7.563617706298828
1998-10-29,7.553613662719727
1998-10-30,7.438284873962402
1998-11-02,7.438812732696533
1998-11-03,7.369302272796631
1998-11-04,7.369302272796631
1998-11-05,7.382994174957275
1998-11-06,7.427756309509277
1998-11-09,7.538340091705322
1998-11-10,7.554666519165039
1998-11-11,7.683155536651611
1998-11-12,7.736870288848877
1998-11-13,7.688948154449463
1998-11-16,7.584681034088135
1998-11-17,7.582573890686035
1998-11-18,7.659457206726074
1998-11-19,7.524648189544678
1998-11-20,7.477781772613525
1998-11-23,7.378779888153076
1998-11-24,7.346130847930908
1998-11-25,7.346130847930908
1998-11-26,7.213951110839844
1998-11-27,7.184988498687744
1998-11-30,7.19130802154541
1998-12-01,7.17761754989624
1998-12-02,7.104419231414795
1998-12-03,7.109158515930176
1998-12-04,7.456191062927246
1998-12-07,7.448292255401611
1998-12-08,7.415114879608154
1998-12-09,7.478833198547363
1998-12-10,7.490947246551514
1998-12-11,7.551504611968994
1998-12-14,7.522540092468262
1998-12-15,7.3261189460754395
1998-12-16,7.435651779174805
1998-12-17,7.243969440460205
1998-12-18,7.329278945922852
1998-12-21,7.562037944793701
1998-12-22,7.499897480010986
1998-12-23,7.393525123596191
1998-12-24,7.398789882659912
1998-12-25,7.398789882659912
1998-12-28,7.751614093780518
1998-12-29,7.562037944793701
1998-12-30,8.167104721069336
1998-12-31,7.909596920013428
1999-01-01,8.030714988708496
1999-01-04,8.220292091369629
1999-01-05,8.246622085571289
1999-01-06,8.394073486328125
1999-01-07,8.628413200378418
1999-01-08,8.84168815612793
1999-01-11,8.845375061035156
1999-01-12,8.459898948669434
1999-01-13,8.479382514953613
1999-01-14,8.510455131530762
1999-01-15,8.465691566467285
1999-01-18,8.731099128723145
1999-01-19,8.425668716430664
1999-01-20,8.425668716430664
1999-01-21,8.657373428344727
1999-01-22,8.517297744750977
1999-01-25,8.446735382080078
1999-01-26,8.446735382080078
1999-01-27,8.664222717285156
1999-01-28,8.457267761230469
1999-01-29,8.499394416809082
1999-02-01,8.427774429321289
1999-02-02,8.351945877075195
1999-02-03,8.583650588989258
1999-02-04,8.612615585327148
1999-02-05,8.604715347290039
1999-02-08,8.667378425598145
1999-02-09,8.699502944946289
1999-02-10,8.852219581604004
1999-02-11,8.899611473083496
1999-02-12,8.973334312438965
1999-02-15,8.865384101867676
1999-02-16,8.8574857711792
1999-02-17,8.77322769165039
1999-02-18,8.683706283569336
1999-02-19,8.657373428344727
1999-02-22,8.457267761230469
1999-02-23,8.571014404296875
1999-02-24,8.552053451538086
1999-02-25,8.425668716430664
1999-02-26,8.139196395874023
1999-03-01,9.478877067565918
1999-03-02,9.478877067565918
1999-03-03,9.76324462890625
1999-03-04,9.994951248168945
1999-03-05,10.16346263885498
1999-03-08,10.667948722839355
1999-03-09,10.331977844238281
1999-03-10,10.492591857910156
1999-03-11,10.363046646118164
1999-03-12,10.505755424499512
1999-03-15,10.640564918518066
1999-03-16,10.426238059997559
1999-03-17,10.582114219665527
1999-03-18,10.616339683532715
1999-03-19,10.500489234924316
1999-03-22,10.316179275512695
1999-03-23,9.994951248168945
1999-03-24,10.111856460571289
1999-03-25,9.626327514648438
1999-03-26,9.700052261352539
1999-03-29,9.700052261352539
1999-03-30,10.268784523010254
1999-03-31,10.142396926879883
1999-04-01,9.957563400268555
1999-04-02,9.957563400268555
1999-04-05,9.268235206604004
1999-04-06,10.009695053100586
1999-04-07,9.953874588012695
1999-04-08,9.994951248168945
1999-04-09,9.848551750183105
1999-04-12,9.784309387207031
1999-04-13,9.594731330871582
1999-04-14,9.594731330871582
1999-04-15,9.463079452514648
1999-04-16,10.22033977508545
1999-04-19,9.918593406677246
1999-04-20,9.931756019592285
1999-04-21,10.058144569396973
1999-04-22,9.800107955932617
1999-04-23,9.952823638916016
1999-04-26,9.341960906982422
1999-04-27,9.341960906982422
1999-04-28,9.710583686828613
1999-04-29,10.00547981262207
1999-04-30,10.08868408203125
1999-05-03,10.065512657165527
1999-05-04,10.679535865783691
1999-05-05,10.742725372314453
1999-05-06,11.602145195007324
1999-05-07,11.532634735107422
1999-05-10,11.574764251708984
1999-05-11,11.311460494995117
1999-05-12,11.106610298156738
1999-05-13,11.431527137756348
1999-05-14,11.759075164794922
1999-05-17,11.536849975585938
1999-05-18,11.438899993896484
1999-05-19,11.44837474822998
1999-05-20,11.248269081115723
1999-05-21,11.535268783569336
1999-05-24,11.763286590576172
1999-05-25,11.227205276489258
1999-05-26,11.269333839416504
1999-05-27,10.648993492126465
1999-05-28,10.711132049560547
1999-05-31,11.12767505645752
1999-06-01,10.75641918182373
1999-06-02,10.808552742004395
1999-06-03,10.883331298828125
1999-06-04,11.145578384399414
1999-06-07,11.290400505065918
1999-06-08,11.227205276489258
1999-06-09,11.207721710205078
1999-06-10,11.151899337768555
1999-06-11,10.863844871520996
1999-06-14,10.698493003845215
1999-06-15,10.55262279510498
1999-06-16,10.901236534118652
1999-06-17,11.083440780639648
1999-06-18,11.284605979919434
1999-06-21,11.518415451049805
1999-06-22,11.621630668640137
1999-06-23,11.371493339538574
1999-06-24,11.480147361755371
1999-06-25,11.381678581237793
1999-06-28,11.452089309692383
1999-06-29,11.510323524475098
1999-06-30,11.607206344604492
1999-07-01,11.52991008758545
1999-07-02,11.532559394836426
1999-07-05,11.694554328918457
1999-07-06,11.633675575256348
1999-07-07,11.478559494018555
