Date,LINDEINDIA
2000-10-09,9.320359230041504
2000-10-10,9.195530891418457
2000-10-11,9.667099952697754
2000-10-12,9.83353328704834
2000-10-13,9.958358764648438
2000-10-16,9.986098289489746
2000-10-17,9.708706855773926
2000-10-18,9.83353328704834
2000-10-19,9.736448287963867
2000-10-20,9.472921371459961
2000-10-23,9.431315422058105
2000-10-24,9.708706855773926
2000-10-25,9.875143051147461
2000-10-26,9.875143051147461
2000-10-27,9.40357494354248
2000-10-30,9.680967330932617
2000-10-31,9.778057098388672
2000-11-01,9.889012336730957
2000-11-02,9.930620193481445
2000-11-03,9.91675090789795
2000-11-06,10.263489723205566
2000-11-07,10.097053527832031
2000-11-08,10.33283805847168
2000-11-09,10.124795913696289
2000-11-10,10.40218448638916
2000-11-13,9.999968528747559
2000-11-14,10.40218448638916
2000-11-15,10.610228538513184
2000-11-16,10.291232109069824
2000-11-17,10.263489723205566
2000-11-20,10.3744478225708
2000-11-21,10.416056632995605
2000-11-22,10.67957878112793
2000-11-23,10.194143295288086
2000-11-24,10.263489723205566
2000-11-27,10.54088306427002
2000-11-28,10.54088306427002
2000-11-29,10.33283805847168
2000-11-30,10.513143539428711
2000-12-01,10.54088306427002
2000-12-04,10.818273544311523
2000-12-05,10.360577583312988
2000-12-06,10.735054969787598
2000-12-07,10.5547513961792
2000-12-08,10.67957878112793
2000-12-11,10.54088306427002
2000-12-12,10.54088306427002
2000-12-13,10.54088306427002
2000-12-14,10.887622833251953
2000-12-15,10.693446159362793
2000-12-18,11.067927360534668
2000-12-19,10.5547513961792
2000-12-20,10.54088306427002
2000-12-21,10.804403305053711
2000-12-22,10.887622833251953
2000-12-25,10.887622833251953
2000-12-26,10.263489723205566
2000-12-27,10.40218448638916
2000-12-28,10.804403305053711
2000-12-29,10.429926872253418
2001-01-01,10.54088306427002
2001-01-02,10.457664489746094
2001-01-03,10.67957878112793
2001-01-04,10.318968772888184
2001-01-05,10.305098533630371
2001-01-08,10.124795913696289
2001-01-09,10.152534484863281
2001-01-10,9.986098289489746
2001-01-11,9.91675090789795
2001-01-12,9.791923522949219
2001-01-15,10.013836860656738
2001-01-16,9.791923522949219
2001-01-17,9.847404479980469
2001-01-18,9.791923522949219
2001-01-19,9.680967330932617
2001-01-22,9.680967330932617
2001-01-23,9.736448287963867
2001-01-24,9.81966495513916
2001-01-25,9.791923522949219
2001-01-26,9.791923522949219
2001-01-29,9.611620903015137
2001-01-30,9.778057098388672
2001-01-31,9.76418399810791
2001-02-01,10.194143295288086
2001-02-02,9.958358764648438
2001-02-05,9.791923522949219
2001-02-06,9.902881622314453
2001-02-07,10.263489723205566
2001-02-08,11.09566593170166
2001-02-09,11.692058563232422
2001-02-12,11.761406898498535
2001-02-13,11.23436164855957
2001-02-14,11.317578315734863
2001-02-15,11.345317840576172
2001-02-16,11.192750930786133
2001-02-19,11.02631664276123
2001-02-20,10.67957878112793
2001-02-21,10.707322120666504
2001-02-22,10.5547513961792
2001-02-23,10.33283805847168
2001-02-26,10.305098533630371
2001-02-27,10.471534729003906
2001-02-28,11.067927360534668
2001-03-01,11.081796646118164
2001-03-02,10.360577583312988
2001-03-05,9.791923522949219
2001-03-06,9.791923522949219
2001-03-07,10.249621391296387
2001-03-08,10.027708053588867
2001-03-09,9.625490188598633
2001-03-12,9.500663757324219
2001-03-13,9.251012802124023
2001-03-14,9.431315422058105
2001-03-15,9.694838523864746
2001-03-16,9.431315422058105
2001-03-19,9.40357494354248
2001-03-20,8.862661361694336
2001-03-21,9.112316131591797
2001-03-22,9.126185417175293
2001-03-23,8.876534461975098
2001-03-26,8.904271125793457
2001-03-27,9.251012802124023
2001-03-28,9.029097557067871
2001-03-29,9.153924942016602
2001-03-30,9.361967086791992
2001-04-02,9.153924942016602
2001-04-03,9.431315422058105
2001-04-04,9.431315422058105
2001-04-05,9.431315422058105
2001-04-06,9.431315422058105
2001-04-09,9.639358520507812
2001-04-10,9.500663757324219
2001-04-11,8.862661361694336
2001-04-12,8.918143272399902
2001-04-13,8.918143272399902
2001-04-16,8.918143272399902
2001-04-17,8.321749687194824
2001-04-18,8.793315887451172
2001-04-19,8.793315887451172
2001-04-20,8.363358497619629
2001-04-23,8.599141120910645
2001-04-24,8.765578269958496
2001-04-25,9.361967086791992
2001-04-26,8.987486839294434
2001-04-27,8.987486839294434
2001-04-30,8.710097312927246
2001-05-01,8.710097312927246
2001-05-02,8.876534461975098
2001-05-03,8.918143272399902
2001-05-04,8.876534461975098
2001-05-07,8.945881843566895
2001-05-08,9.320359230041504
2001-05-09,9.334229469299316
2001-05-10,9.431315422058105
2001-05-11,9.708706855773926
2001-05-14,9.791923522949219
2001-05-15,9.722578048706055
2001-05-16,9.986098289489746
2001-05-17,10.110925674438477
2001-05-18,10.263489723205566
2001-05-21,10.943097114562988
2001-05-22,10.873753547668457
2001-05-23,10.929231643676758
2001-05-24,11.789143562316895
2001-05-25,12.60744857788086
2001-05-28,12.135885238647461
2001-05-29,12.149754524230957
2001-05-30,12.066536903381348
2001-05-31,11.650449752807617
2001-06-01,11.664318084716797
2001-06-04,10.818273544311523
2001-06-05,10.457664489746094
2001-06-06,10.58249282836914
2001-06-07,10.40218448638916
2001-06-08,10.291232109069824
2001-06-11,10.471534729003906
2001-06-12,9.986098289489746
2001-06-13,10.263489723205566
2001-06-14,10.180272102355957
2001-06-15,9.986098289489746
2001-06-18,9.708706855773926
2001-06-19,9.708706855773926
2001-06-20,9.986098289489746
2001-06-21,10.097053527832031
2001-06-22,10.138663291931152
2001-06-25,10.110925674438477
2001-06-26,10.40218448638916
2001-06-27,10.263489723205566
2001-06-28,10.013836860656738
2001-06-29,10.76279354095459
2001-07-02,10.263489723205566
2001-07-03,10.735054969787598
2001-07-04,10.499276161193848
2001-07-05,9.986098289489746
2001-07-06,10.527010917663574
2001-07-09,10.513143539428711
2001-07-10,10.929231643676758
2001-07-11,10.665708541870117
2001-07-12,10.943097114562988
2001-07-13,10.915362358093262
2001-07-16,11.137273788452148
2001-07-17,11.442404747009277
2001-07-18,11.09566593170166
2001-07-19,11.331446647644043
2001-07-20,11.317578315734863
2001-07-23,11.317578315734863
2001-07-24,11.09566593170166
2001-07-25,11.608839988708496
2001-07-26,11.09566593170166
2001-07-27,11.37305736541748
2001-07-30,11.567232131958008
2001-07-31,11.37305736541748
2001-08-01,11.581101417541504
2001-08-02,11.38692569732666
2001-08-03,11.567232131958008
2001-08-06,11.622709274291992
2001-08-07,12.066536903381348
2001-08-08,11.109536170959473
2001-08-09,11.37305736541748
2001-08-10,11.178882598876953
2001-08-13,11.37305736541748
2001-08-14,11.37305736541748
2001-08-15,11.37305736541748
2001-08-16,11.37305736541748
2001-08-17,11.650449752807617
2001-08-20,11.927839279174805
2001-08-21,11.37305736541748
2001-08-22,11.37305736541748
2001-08-23,11.37305736541748
2001-08-24,11.303709983825684
2001-08-27,11.23436164855957
2001-08-28,11.37305736541748
2001-08-29,11.484016418457031
2001-08-30,11.553362846374512
2001-08-31,11.581101417541504
2001-09-03,11.37305736541748
2001-09-04,11.484016418457031
2001-09-05,11.456275939941406
2001-09-06,11.442404747009277
2001-09-07,11.23436164855957
2001-09-10,10.58249282836914
2001-09-11,10.54088306427002
2001-09-12,10.873753547668457
2001-09-13,10.277360916137695
2001-09-14,9.986098289489746
2001-09-17,9.597750663757324
2001-09-18,9.847404479980469
2001-09-19,9.847404479980469
2001-09-20,9.570012092590332
2001-09-21,9.459054946899414
2001-09-24,9.320359230041504
2001-09-25,9.348097801208496
2001-09-26,9.292620658874512
2001-09-27,9.597750663757324
2001-09-28,9.153924942016602
2001-10-01,10.097053527832031
2001-10-02,10.097053527832031
2001-10-03,10.152534484863281
2001-10-04,9.986098289489746
2001-10-05,10.124795913696289
2001-10-08,10.124795913696289
2001-10-09,10.124795913696289
2001-10-10,10.33283805847168
2001-10-11,10.665708541870117
2001-10-12,10.67957878112793
2001-10-15,10.568620681762695
2001-10-16,11.289838790893555
2001-10-17,11.09566593170166
2001-10-18,11.054056167602539
2001-10-19,11.09566593170166
2001-10-22,11.067927360534668
2001-10-23,10.846012115478516
2001-10-24,11.054056167602539
2001-10-25,11.09566593170166
2001-10-26,11.09566593170166
2001-10-29,11.09566593170166
2001-10-30,11.331446647644043
2001-10-31,11.37305736541748
2001-11-01,11.414666175842285
2001-11-02,11.428535461425781
2001-11-05,11.511752128601074
2001-11-06,11.09566593170166
2001-11-07,11.206623077392578
2001-11-08,11.09566593170166
2001-11-09,11.359188079833984
2001-11-12,10.956971168518066
2001-11-13,10.970839500427246
2001-11-14,10.970839500427246
2001-11-15,11.02631664276123
2001-11-16,11.02631664276123
2001-11-19,10.956971168518066
2001-11-20,11.511752128601074
2001-11-21,11.165016174316406
2001-11-22,11.37305736541748
2001-11-23,11.400796890258789
2001-11-26,12.149754524230957
2001-11-27,11.983319282531738
2001-11-28,11.400796890258789
2001-11-29,11.428535461425781
2001-11-30,11.428535461425781
2001-12-03,11.747535705566406
2001-12-04,11.789143562316895
2001-12-05,11.830751419067383
2001-12-06,11.650449752807617
2001-12-07,11.789143562316895
2001-12-10,12.205231666564941
2001-12-11,12.205231666564941
2001-12-12,11.428535461425781
2001-12-13,11.400796890258789
2001-12-14,11.248230934143066
2001-12-17,11.248230934143066
2001-12-18,11.622709274291992
2001-12-19,11.37305736541748
2001-12-20,11.650449752807617
2001-12-21,11.38692569732666
2001-12-24,10.832145690917969
2001-12-25,10.832145690917969
2001-12-26,11.345317840576172
2001-12-27,11.38692569732666
2001-12-28,11.38692569732666
2001-12-31,11.650449752807617
2002-01-01,11.650449752807617
2002-01-02,11.622709274291992
2002-01-03,11.664318084716797
2002-01-04,11.428535461425781
2002-01-07,11.927839279174805
2002-01-08,11.37305736541748
2002-01-09,11.38692569732666
2002-01-10,11.927839279174805
2002-01-11,11.525620460510254
2002-01-14,11.594970703125
2002-01-15,11.719796180725098
2002-01-16,12.177494049072266
2002-01-17,11.927839279174805
2002-01-18,11.747535705566406
2002-01-21,11.844623565673828
2002-01-22,12.01105785369873
2002-01-23,12.482625007629395
2002-01-24,13.481233596801758
2002-01-25,14.563061714172363
2002-01-28,14.687887191772461
2002-01-29,14.424365043640137
2002-01-30,13.93892765045166
2002-01-31,13.758626937866211
2002-02-01,13.64767074584961
2002-02-04,13.869580268859863
2002-02-05,13.633800506591797
2002-02-06,14.14697265625
2002-02-07,13.77249813079834
2002-02-08,13.966670036315918
2002-02-11,13.77249813079834
2002-02-12,13.800233840942383
2002-02-13,14.368888854980469
2002-02-14,13.841842651367188
2002-02-15,14.341144561767578
2002-02-18,13.897321701049805
2002-02-19,14.313407897949219
2002-02-20,14.563061714172363
2002-02-21,14.632407188415527
2002-02-22,14.715625762939453
2002-02-25,15.575543403625488
2002-02-26,14.590800285339355
2002-02-27,14.14697265625
2002-02-28,13.619928359985352
2002-03-01,13.4534912109375
2002-03-04,13.869580268859863
2002-03-05,14.14697265625
2002-03-06,13.869580268859863
2002-03-07,14.674016952514648
2002-03-08,14.3827543258667
2002-03-11,14.49371337890625
2002-03-12,14.479840278625488
2002-03-13,14.244061470031738
2002-03-14,14.979148864746094
2002-03-15,14.840455055236816
2002-03-18,14.563061714172363
2002-03-19,14.563061714172363
2002-03-20,14.50758171081543
2002-03-21,14.49371337890625
2002-03-22,14.687887191772461
2002-03-25,14.687887191772461
2002-03-26,14.438234329223633
2002-03-27,14.424365043640137
2002-03-28,14.438234329223633
2002-03-29,14.438234329223633
2002-04-01,14.632407188415527
2002-04-02,14.563061714172363
2002-04-03,14.590800285339355
2002-04-04,14.729496002197266
2002-04-05,14.563061714172363
2002-04-08,14.826582908630371
2002-04-09,14.313407897949219
2002-04-10,14.840455055236816
2002-04-11,15.214930534362793
2002-04-12,14.632407188415527
2002-04-15,15.117846488952637
2002-04-16,15.214930534362793
2002-04-17,15.339759826660156
2002-04-18,15.242670059204102
2002-04-19,14.78497314453125
2002-04-22,14.78497314453125
2002-04-23,14.674016952514648
2002-04-24,14.646281242370605
2002-04-25,14.202452659606934
2002-04-26,14.202452659606934
2002-04-29,13.800233840942383
2002-04-30,13.744754791259766
2002-05-01,13.744754791259766
2002-05-02,14.13310432434082
2002-05-03,13.661537170410156
2002-05-06,14.27180004119873
2002-05-07,13.619928359985352
2002-05-08,14.14697265625
2002-05-09,14.14697265625
2002-05-10,13.800233840942383
2002-05-13,13.869580268859863
2002-05-14,14.14697265625
2002-05-15,13.869580268859863
2002-05-16,13.869580268859863
2002-05-17,13.994409561157227
2002-05-20,13.342537879943848
2002-05-21,12.51036262512207
2002-05-22,12.690667152404785
2002-05-23,13.176103591918945
2002-05-24,13.717018127441406
2002-05-27,13.869580268859863
2002-05-28,13.176103591918945
2002-05-29,13.855710983276367
2002-05-30,14.313407897949219
2002-05-31,14.14697265625
2002-06-03,14.28566837310791
2002-06-04,14.590800285339355
2002-06-05,13.758626937866211
2002-06-06,14.3827543258667
2002-06-07,13.9111909866333
2002-06-10,14.424365043640137
2002-06-11,14.23019027709961
2002-06-12,14.979148864746094
2002-06-13,14.660148620605469
2002-06-14,14.798842430114746
2002-06-17,14.701756477355957
2002-06-18,14.895928382873535
2002-06-19,14.424365043640137
2002-06-20,14.3827543258667
2002-06-21,14.3827543258667
2002-06-24,14.632407188415527
2002-06-25,14.563061714172363
2002-06-26,14.92367172241211
2002-06-27,14.396625518798828
2002-06-28,15.173325538635254
2002-07-01,32.488101959228516
2002-07-02,35.86119079589844
2002-07-03,34.92915725708008
2002-07-04,34.307796478271484
2002-07-05,33.86397171020508
2002-07-08,34.26340103149414
2002-07-09,35.772422790527344
2002-07-10,33.24260711669922
2002-07-11,31.600452423095703
2002-07-12,31.600452423095703
2002-07-15,30.135826110839844
2002-07-16,30.490882873535156
2002-07-17,29.159404754638672
2002-07-18,30.313358306884766
2002-07-19,30.224594116210938
2002-07-22,26.762744903564453
2002-07-23,27.6503963470459
2002-07-24,27.561630249023438
2002-07-25,28.09422492980957
2002-07-26,26.008241653442383
2002-07-29,24.232933044433594
2002-07-30,23.56719398498535
2002-07-31,24.232933044433594
2002-08-01,23.56719398498535
2002-08-02,24.055404663085938
2002-08-05,23.966638565063477
2002-08-06,24.232933044433594
2002-08-07,24.676761627197266
2002-08-08,23.47843360900879
2002-08-09,23.700342178344727
2002-08-12,23.256511688232422
2002-08-13,23.52281379699707
2002-08-14,23.43404197692871
2002-08-15,23.43404197692871
2002-08-16,23.43404197692871
2002-08-19,23.56719398498535
2002-08-20,23.87787437438965
2002-08-21,23.833492279052734
2002-08-22,24.144174575805664
2002-08-23,24.32170295715332
2002-08-26,24.49922752380371
2002-08-27,23.43404197692871
2002-08-28,23.47843360900879
2002-08-29,23.167747497558594
2002-08-30,23.0789794921875
2002-09-02,23.034605026245117
2002-09-03,22.723922729492188
2002-09-04,22.635156631469727
2002-09-05,22.45762825012207
2002-09-06,22.768308639526367
2002-09-09,22.324478149414062
2002-09-10,22.324478149414062
2002-09-11,22.99022102355957
2002-09-12,23.611576080322266
2002-09-13,23.47843360900879
2002-09-16,23.389667510986328
2002-09-17,22.99022102355957
2002-09-18,22.590776443481445
2002-09-19,22.102567672729492
2002-09-20,23.34527587890625
2002-09-23,24.144174575805664
2002-09-24,23.922252655029297
2002-09-25,22.812686920166016
2002-09-26,23.212133407592773
2002-09-27,23.611576080322266
2002-09-30,22.679542541503906
2002-10-01,22.50201416015625
2002-10-02,22.50201416015625
2002-10-03,22.413246154785156
2002-10-04,22.901447296142578
2002-10-07,22.945838928222656
2002-10-08,22.857070922851562
2002-10-09,22.413246154785156
2002-10-10,22.546390533447266
2002-10-11,22.812686920166016
2002-10-14,22.28009796142578
2002-10-15,22.28009796142578
2002-10-16,22.324478149414062
2002-10-17,22.01380157470703
2002-10-18,22.324478149414062
2002-10-21,22.058177947998047
2002-10-22,21.56997299194336
2002-10-23,21.925039291381836
2002-10-24,21.21491241455078
2002-10-25,20.460407257080078
2002-10-28,20.06096649169922
2002-10-29,19.794662475585938
2002-10-30,18.86263084411621
2002-10-31,19.750286102294922
2002-11-01,19.794662475585938
2002-11-04,20.81546974182129
2002-11-05,19.08454132080078
2002-11-06,19.08454132080078
2002-11-07,19.262073516845703
2002-11-08,19.483989715576172
2002-11-11,19.52836799621582
2002-11-12,18.951400756835938
2002-11-13,18.995777130126953
2002-11-14,18.995777130126953
2002-11-15,19.21769905090332
2002-11-18,20.28287696838379
2002-11-19,20.28287696838379
2002-11-20,20.460407257080078
2002-11-21,20.549177169799805
2002-11-22,20.327255249023438
2002-11-25,20.50478744506836
2002-11-26,23.034605026245117
2002-11-27,22.45762825012207
2002-11-28,22.324478149414062
2002-11-29,22.413246154785156
2002-12-02,22.679542541503906
2002-12-03,21.39244270324707
2002-12-04,20.726703643798828
2002-12-05,21.39244270324707
2002-12-06,21.88064956665039
2002-12-09,21.43682098388672
2002-12-10,22.590776443481445
2002-12-11,22.14695167541504
2002-12-12,21.791885375976562
2002-12-13,21.969417572021484
2002-12-16,23.167747497558594
2002-12-17,22.945838928222656
2002-12-18,23.87787437438965
2002-12-19,26.141386032104492
2002-12-20,26.318920135498047
2002-12-23,25.16497230529785
2002-12-24,24.943058013916016
2002-12-25,24.943058013916016
2002-12-26,24.54360580444336
2002-12-27,24.72113800048828
2002-12-30,24.144174575805664
2002-12-31,23.611576080322266
2003-01-01,25.520030975341797
2003-01-02,24.76552391052246
2003-01-03,25.031822204589844
2003-01-06,24.232933044433594
2003-01-07,24.854293823242188
2003-01-08,25.475650787353516
2003-01-09,26.05262565612793
2003-01-10,25.2093505859375
2003-01-13,25.431264877319336
2003-01-14,25.38688087463379
2003-01-15,25.031822204589844
2003-01-16,27.339719772338867
2003-01-17,26.318920135498047
2003-01-20,25.83070945739746
2003-01-21,25.298114776611328
2003-01-22,25.431264877319336
2003-01-23,24.98744010925293
2003-01-24,24.232933044433594
2003-01-27,23.034605026245117
2003-01-28,23.56719398498535
2003-01-29,23.744722366333008
2003-01-30,23.87787437438965
2003-01-31,23.744722366333008
2003-02-03,23.300899505615234
2003-02-04,23.47843360900879
2003-02-05,23.256511688232422
2003-02-06,23.34527587890625
2003-02-07,23.167747497558594
2003-02-10,22.679542541503906
2003-02-11,22.679542541503906
2003-02-12,22.679542541503906
2003-02-13,22.679542541503906
2003-02-14,22.901447296142578
2003-02-17,23.256511688232422
2003-02-18,23.43404197692871
2003-02-19,23.34527587890625
2003-02-20,23.34527587890625
2003-02-21,23.167747497558594
2003-02-24,23.47843360900879
2003-02-25,22.945838928222656
2003-02-26,22.857070922851562
2003-02-27,23.034605026245117
2003-02-28,22.324478149414062
2003-03-03,22.45762825012207
2003-03-04,21.791885375976562
2003-03-05,21.836271286010742
2003-03-06,21.658740997314453
2003-03-07,21.170528411865234
2003-03-10,20.771087646484375
2003-03-11,20.460407257080078
2003-03-12,20.460407257080078
2003-03-13,20.238492965698242
2003-03-14,20.238492965698242
2003-03-17,20.149728775024414
2003-03-18,20.149728775024414
2003-03-19,20.327255249023438
2003-03-20,20.549177169799805
2003-03-21,20.371641159057617
2003-03-24,20.06096649169922
2003-03-25,19.839046478271484
2003-03-26,19.972196578979492
2003-03-27,19.972196578979492
2003-03-28,19.839046478271484
2003-03-31,19.395227432250977
2003-04-01,19.661523818969727
2003-04-02,20.149728775024414
2003-04-03,20.238492965698242
2003-04-04,20.637937545776367
2003-04-07,21.52558708190918
2003-04-08,21.88064956665039
2003-04-09,21.88064956665039
2003-04-10,21.259296417236328
2003-04-11,21.39244270324707
2003-04-14,21.39244270324707
2003-04-15,21.481210708618164
2003-04-16,21.126150131225586
2003-04-17,20.904232025146484
2003-04-18,20.904232025146484
2003-04-21,21.08176612854004
2003-04-22,20.904232025146484
2003-04-23,21.170528411865234
2003-04-24,21.481210708618164
2003-04-25,21.348060607910156
2003-04-28,21.126150131225586
2003-04-29,21.259296417236328
2003-04-30,21.43682098388672
2003-05-01,21.43682098388672
2003-05-02,22.99022102355957
2003-05-05,24.011018753051758
2003-05-06,23.966638565063477
2003-05-07,23.833492279052734
2003-05-08,24.099782943725586
2003-05-09,23.744722366333008
2003-05-12,23.700342178344727
2003-05-13,24.72113800048828
2003-05-14,25.298114776611328
2003-05-15,24.099782943725586
2003-05-16,25.520030975341797
2003-05-19,25.38688087463379
2003-05-20,25.07619857788086
2003-05-21,26.895893096923828
2003-05-22,27.250957489013672
2003-05-23,27.384109497070312
2003-05-26,30.446502685546875
2003-05-27,29.29256248474121
2003-05-28,29.203792572021484
2003-05-29,31.156625747680664
2003-05-30,30.091440200805664
2003-06-02,29.958297729492188
2003-06-03,28.626815795898438
2003-06-04,32.71002197265625
2003-06-05,31.556076049804688
2003-06-06,31.911136627197266
2003-06-09,31.467308044433594
2003-06-10,30.224594116210938
2003-06-11,29.82514762878418
2003-06-12,30.002676010131836
2003-06-13,32.044281005859375
2003-06-16,34.307796478271484
2003-06-17,34.574092864990234
2003-06-18,34.574092864990234
2003-06-19,33.5089111328125
2003-06-20,34.66285705566406
2003-06-23,33.109466552734375
2003-06-24,34.707237243652344
2003-06-25,34.39656448364258
2003-06-26,33.5089111328125
2003-06-27,32.88754653930664
2003-06-30,32.976318359375
2003-07-01,34.574092864990234
2003-07-02,34.574092864990234
2003-07-03,34.707237243652344
2003-07-04,38.79045486450195
2003-07-07,41.053958892822266
2003-07-08,39.27865982055664
2003-07-09,40.965206146240234
2003-07-10,39.589324951171875
2003-07-11,39.900020599365234
2003-07-14,39.63372039794922
2003-07-15,39.85563659667969
2003-07-16,39.589324951171875
2003-07-17,39.27865982055664
2003-07-18,38.65728759765625
2003-07-21,36.571311950683594
2003-07-22,36.526939392089844
2003-07-23,36.21625518798828
2003-07-24,36.083106994628906
2003-07-25,35.594886779785156
2003-07-28,35.372982025146484
2003-07-29,35.86119079589844
2003-07-30,35.86119079589844
2003-07-31,34.973548889160156
2003-08-01,34.307796478271484
2003-08-04,37.72526168823242
2003-08-05,39.145511627197266
2003-08-06,37.370201110839844
2003-08-07,39.27865982055664
2003-08-08,39.10112380981445
2003-08-11,38.21347427368164
2003-08-12,38.47977066040039
2003-08-13,39.36741638183594
2003-08-14,38.65728759765625
2003-08-15,38.65728759765625
2003-08-18,40.210689544677734
2003-08-19,38.65728759765625
2003-08-20,37.72526168823242
2003-08-21,37.72526168823242
2003-08-22,36.571311950683594
2003-08-25,35.372982025146484
2003-08-26,37.45896530151367
2003-08-27,37.05951690673828
2003-08-28,35.99433517456055
2003-08-29,35.99433517456055
2003-09-01,36.526939392089844
2003-09-02,35.816810607910156
2003-09-03,34.840389251708984
2003-09-04,34.75163269042969
2003-09-05,34.92915725708008
2003-09-08,35.19545364379883
2003-09-09,34.307796478271484
2003-09-10,33.375770568847656
2003-09-11,33.198219299316406
2003-09-12,33.020694732666016
2003-09-15,32.57687759399414
2003-09-16,32.71002197265625
2003-09-17,32.399349212646484
2003-09-18,31.378543853759766
2003-09-19,31.378543853759766
2003-09-22,31.378543853759766
2003-09-23,31.689228057861328
2003-09-24,32.75441360473633
2003-09-25,32.976318359375
2003-09-26,33.42014694213867
2003-09-29,35.55052185058594
2003-09-30,34.440940856933594
2003-10-01,34.35218811035156
2003-10-02,34.35218811035156
2003-10-03,35.41736602783203
2003-10-06,36.083106994628906
2003-10-07,35.41736602783203
2003-10-08,37.01514434814453
2003-10-09,36.97074890136719
2003-10-10,36.88199234008789
2003-10-13,37.05951690673828
2003-10-14,35.372982025146484
2003-10-15,35.949947357177734
2003-10-16,36.571311950683594
2003-10-17,36.74885940551758
2003-10-20,36.88199234008789
2003-10-21,35.816810607910156
2003-10-22,35.46174621582031
2003-10-23,35.772422790527344
2003-10-24,35.50613784790039
2003-10-27,36.083106994628906
2003-10-28,36.083106994628906
2003-10-29,36.2606315612793
2003-10-30,36.12748336791992
2003-10-31,36.526939392089844
2003-11-03,35.816810607910156
2003-11-04,35.86119079589844
2003-11-05,35.50613784790039
2003-11-06,36.21625518798828
2003-11-07,38.524147033691406
2003-11-10,39.98877716064453
2003-11-11,40.78767013549805
2003-11-12,42.030372619628906
2003-11-13,39.411808013916016
2003-11-14,38.61292266845703
2003-11-17,41.586551666259766
2003-11-18,39.900020599365234
2003-11-19,39.10112380981445
2003-11-20,38.47977066040039
2003-11-21,37.68088150024414
2003-11-24,38.16908264160156
2003-11-25,39.589324951171875
2003-11-26,39.589324951171875
2003-11-27,44.56019592285156
2003-11-28,43.93883514404297
2003-12-01,45.8472900390625
2003-12-02,45.98044204711914
2003-12-03,46.42426681518555
2003-12-04,46.46864700317383
2003-12-05,47.31191635131836
2003-12-08,47.356300354003906
2003-12-09,47.7557487487793
2003-12-10,47.00123596191406
2003-12-11,45.314693450927734
2003-12-12,44.515811920166016
2003-12-15,45.0040283203125
2003-12-16,43.80569076538086
2003-12-17,45.09278106689453
2003-12-18,50.551849365234375
2003-12-19,48.73216247558594
2003-12-22,48.28834915161133
2003-12-23,47.71135711669922
2003-12-24,47.80011749267578
2003-12-25,47.80011749267578
