Date,MFSL
1996-04-25,55.3604621887207
1996-04-26,55.18800354003906
1996-04-29,55.18800354003906
1996-04-30,53.46337890625
1996-05-01,54.49814987182617
1996-05-02,53.63584518432617
1996-05-03,53.980770111083984
1996-05-06,55.01553726196289
1996-05-07,53.46337890625
1996-05-08,53.50649642944336
1996-05-09,53.816925048828125
1996-05-10,52.94599533081055
1996-05-13,54.153228759765625
1996-05-14,54.50677490234375
1996-05-15,54.7568473815918
1996-05-16,55.179378509521484
1996-05-17,55.18800354003906
1996-05-20,54.153228759765625
1996-05-21,54.334312438964844
1996-05-22,54.325687408447266
1996-05-23,54.325687408447266
1996-05-24,55.18800354003906
1996-05-27,54.386051177978516
1996-05-28,54.325687408447266
1996-05-29,55.18800354003906
1996-05-30,54.325687408447266
1996-05-31,54.65337371826172
1996-06-03,54.325687408447266
1996-06-04,52.94599533081055
1996-06-05,56.050315856933594
1996-06-06,56.912635803222656
1996-06-07,56.248653411865234
1996-06-10,57.77494812011719
1996-06-11,60.361873626708984
1996-06-12,56.912635803222656
1996-06-13,56.96437072753906
1996-06-14,58.63726043701172
1996-06-17,55.18800354003906
1996-06-18,53.1270751953125
1996-06-19,53.290916442871094
1996-06-20,53.46337890625
1996-06-21,51.919837951660156
1996-06-24,54.325687408447266
1996-06-25,56.35213088989258
1996-06-26,54.670616149902344
1996-06-27,56.912635803222656
1996-06-28,55.39495849609375
1996-07-01,55.36908721923828
1996-07-02,52.23027420043945
1996-07-03,52.60106658935547
1996-07-04,52.61831283569336
1996-07-05,52.6959228515625
1996-07-08,52.21302795410156
1996-07-09,53.41163635253906
1996-07-10,52.34237289428711
1996-07-11,52.89425277709961
1996-07-12,52.60968780517578
1996-07-15,52.730411529541016
1996-07-16,52.816646575927734
1996-07-17,53.290916442871094
1996-07-18,52.773529052734375
1996-07-19,52.50621032714844
1996-07-22,52.62693786621094
1996-07-23,53.28229522705078
1996-07-24,52.60106658935547
1996-07-25,54.153228759765625
1996-07-26,52.256141662597656
1996-07-29,50.876441955566406
1996-07-30,48.298126220703125
1996-07-31,48.46196746826172
1996-08-01,48.46196746826172
1996-08-02,46.09061050415039
1996-08-05,46.961544036865234
1996-08-06,45.53873062133789
1996-08-07,45.70256805419922
1996-08-08,43.98656463623047
1996-08-09,43.24497985839844
1996-08-12,42.94316482543945
1996-08-13,43.4605598449707
1996-08-14,42.25331497192383
1996-08-15,42.25331497192383
1996-08-16,37.94175338745117
1996-08-19,40.10615539550781
1996-08-20,40.51144027709961
1996-08-21,41.72730255126953
1996-08-22,42.08085250854492
1996-08-23,43.8658332824707
1996-08-26,45.1334342956543
1996-08-27,47.46168518066406
1996-08-28,49.53985595703125
1996-08-29,48.651676177978516
1996-08-30,47.14263153076172
1996-09-02,47.09089279174805
1996-09-03,44.42634582519531
1996-09-04,44.322872161865234
1996-09-05,44.322872161865234
1996-09-06,44.84025192260742
1996-09-09,45.9785041809082
1996-09-10,45.70256805419922
1996-09-11,45.70256805419922
1996-09-12,46.80632400512695
1996-09-13,45.95263671875
1996-09-16,45.09032440185547
1996-09-17,45.35763931274414
1996-09-18,46.27169418334961
1996-09-19,46.0474967956543
1996-09-20,46.3579216003418
1996-09-23,46.383792877197266
1996-09-24,46.06473922729492
1996-09-25,46.24583053588867
1996-09-26,46.21133041381836
1996-09-27,45.09894561767578
1996-09-30,43.97793960571289
1996-10-01,43.115631103515625
1996-10-02,43.115631103515625
1996-10-03,41.3910026550293
1996-10-04,38.80406188964844
1996-10-07,40.19239044189453
1996-10-08,41.32201385498047
1996-10-09,40.632164001464844
1996-10-10,41.07195281982422
1996-10-11,41.6065788269043
1996-10-14,42.80519485473633
1996-10-15,42.02049255371094
1996-10-16,41.96013259887695
1996-10-17,43.0035285949707
1996-10-18,43.115631103515625
1996-10-21,43.115631103515625
1996-10-22,41.977378845214844
1996-10-23,43.115631103515625
1996-10-24,43.52091598510742
1996-10-25,43.9348258972168
1996-10-28,43.63301467895508
1996-10-29,43.40018844604492
1996-10-30,43.40018844604492
1996-10-31,42.960411071777344
1996-11-01,42.03773880004883
1996-11-04,40.9167366027832
1996-11-05,41.30476760864258
1996-11-06,41.21854019165039
1996-11-07,39.7870979309082
1996-11-08,41.3910026550293
1996-11-11,41.3910026550293
1996-11-12,41.3910026550293
1996-11-13,41.373756408691406
1996-11-14,39.67499923706055
1996-11-15,39.66637420654297
1996-11-18,41.080570220947266
1996-11-19,41.21854019165039
1996-11-20,40.27000045776367
1996-11-21,40.9167366027832
1996-11-22,40.87361526489258
1996-11-25,40.313114166259766
1996-11-26,41.04607391357422
1996-11-27,40.27000045776367
1996-11-28,38.44189453125
1996-11-29,38.717838287353516
1996-12-02,38.18320083618164
1996-12-03,37.079444885253906
1996-12-04,35.484161376953125
1996-12-05,34.1475830078125
1996-12-06,34.66496276855469
1996-12-09,34.83742904663086
1996-12-10,34.49250793457031
1996-12-11,34.49250793457031
1996-12-12,32.77649688720703
1996-12-13,35.0098876953125
1996-12-16,33.121429443359375
1996-12-17,32.71613311767578
1996-12-18,33.91475296020508
1996-12-19,34.828800201416016
1996-12-20,36.217132568359375
1996-12-23,36.217132568359375
1996-12-24,34.613224029541016
1996-12-25,34.613224029541016
1996-12-26,36.73451614379883
1996-12-27,36.73451614379883
1996-12-30,36.73451614379883
1996-12-31,37.838279724121094
1997-01-01,38.95065689086914
1997-01-02,39.148990631103516
1997-01-03,39.27833557128906
1997-01-06,36.59653854370117
1997-01-07,37.94175338745117
1997-01-08,37.94175338745117
1997-01-09,37.838279724121094
1997-01-10,37.25189971923828
1997-01-13,36.0446662902832
1997-01-14,35.346195220947266
1997-01-15,37.079444885253906
1997-01-16,37.062198638916016
1997-01-17,34.49250793457031
1997-01-20,34.958152770996094
1997-01-21,34.49250793457031
1997-01-22,34.3631477355957
1997-01-23,34.3631477355957
1997-01-24,34.66496276855469
1997-01-27,35.35481262207031
1997-01-28,34.83742904663086
1997-01-29,34.66496276855469
1997-01-30,34.66496276855469
1997-01-31,34.66496276855469
1997-02-03,33.630191802978516
1997-02-04,35.14786148071289
1997-02-05,36.0446662902832
1997-02-06,36.0446662902832
1997-02-07,34.83742904663086
1997-02-10,34.83742904663086
1997-02-11,34.66496276855469
1997-02-12,34.66496276855469
1997-02-13,34.84605407714844
1997-02-14,35.0098876953125
1997-02-17,34.96677780151367
1997-02-18,34.68220901489258
1997-02-19,34.66496276855469
1997-02-20,34.66496276855469
1997-02-21,34.690834045410156
1997-02-24,34.75120162963867
1997-02-25,34.99264144897461
1997-02-26,35.47554016113281
1997-02-27,35.47554016113281
1997-02-28,35.47554016113281
1997-03-03,35.52728271484375
1997-03-04,36.217132568359375
1997-03-05,36.217132568359375
1997-03-06,34.75120162963867
1997-03-07,34.75120162963867
1997-03-10,35.182350158691406
1997-03-11,34.49250793457031
1997-03-12,36.562049865722656
1997-03-13,36.562049865722656
1997-03-14,36.562049865722656
1997-03-17,34.673587799072266
1997-03-18,34.49250793457031
1997-03-19,33.630191802978516
1997-03-20,34.66496276855469
1997-03-21,33.630191802978516
1997-03-24,33.630191802978516
1997-03-25,35.35481262207031
1997-03-26,35.182350158691406
1997-03-27,35.182350158691406
1997-03-28,35.182350158691406
1997-03-31,35.35481262207031
1997-04-01,35.35481262207031
1997-04-02,35.35481262207031
1997-04-03,35.35481262207031
1997-04-04,35.35481262207031
1997-04-07,35.25995635986328
1997-04-08,35.25995635986328
1997-04-09,37.596824645996094
1997-04-10,36.217132568359375
1997-04-11,36.17401123046875
1997-04-14,36.17401123046875
1997-04-15,36.83799743652344
1997-04-16,36.83799743652344
1997-04-17,37.07081985473633
1997-04-18,37.07081985473633
1997-04-21,37.079444885253906
1997-04-22,38.80406188964844
1997-04-23,41.3910026550293
1997-04-24,41.88251495361328
1997-04-25,44.478084564208984
1997-04-28,43.115631103515625
1997-04-29,42.19295883178711
1997-04-30,40.74427032470703
1997-05-01,40.74427032470703
1997-05-02,40.74427032470703
1997-05-05,37.94175338745117
1997-05-06,36.73451614379883
1997-05-07,36.562049865722656
1997-05-08,36.73451614379883
1997-05-09,35.83770751953125
1997-05-12,35.8722038269043
1997-05-13,35.45828628540039
1997-05-14,34.62185287475586
1997-05-15,35.8722038269043
1997-05-16,35.35481262207031
1997-05-19,35.0098876953125
1997-05-20,35.0098876953125
1997-05-21,35.0098876953125
1997-05-22,35.0098876953125
1997-05-23,33.630191802978516
1997-05-26,31.90556526184082
1997-05-27,31.388179779052734
1997-05-28,29.887754440307617
1997-05-29,29.534204483032227
1997-05-30,30.00847816467285
1997-06-02,29.827392578125
1997-06-03,30.094709396362305
1997-06-04,30.87078857421875
1997-06-05,29.4910888671875
1997-06-06,29.4910888671875
1997-06-09,27.43878746032715
1997-06-10,26.386764526367188
1997-06-11,24.9811954498291
1997-06-12,26.714439392089844
1997-06-13,28.585664749145508
1997-06-16,30.58622932434082
1997-06-17,30.741445541381836
1997-06-18,32.78512191772461
1997-06-19,34.087215423583984
1997-06-20,33.371498107910156
1997-06-23,33.84577178955078
1997-06-24,32.422950744628906
1997-06-25,31.301944732666016
1997-06-26,30.87078857421875
1997-06-27,32.19013214111328
1997-06-30,32.62128448486328
1997-07-01,33.10417556762695
1997-07-02,33.44911193847656
1997-07-03,33.11280059814453
1997-07-04,32.923095703125
1997-07-07,31.90556526184082
1997-07-08,30.35340118408203
1997-07-09,31.90556526184082
1997-07-10,32.129764556884766
1997-07-11,31.474407196044922
1997-07-14,29.275510787963867
1997-07-15,29.180654525756836
1997-07-16,29.663555145263672
1997-07-17,28.97370147705078
1997-07-18,28.97370147705078
1997-07-21,29.973983764648438
1997-07-22,29.447975158691406
1997-07-23,29.723915100097656
1997-07-24,29.077178955078125
1997-07-25,29.58594512939453
1997-07-28,28.20624351501465
1997-07-29,30.180936813354492
1997-07-30,28.516677856445312
1997-07-31,27.96479606628418
1997-08-01,28.947832107543945
1997-08-04,29.08580207824707
1997-08-05,28.525300979614258
1997-08-06,28.508054733276367
1997-08-07,28.97370147705078
1997-08-08,29.508331298828125
1997-08-11,30.180936813354492
1997-08-12,29.482465744018555
1997-08-13,29.594568252563477
1997-08-14,29.327247619628906
1997-08-15,29.327247619628906
1997-08-18,28.37008285522461
1997-08-19,27.59400177001953
1997-08-20,29.516956329345703
1997-08-21,29.430728912353516
1997-08-22,29.275510787963867
1997-08-25,29.404855728149414
1997-08-26,28.982328414916992
1997-08-27,29.327247619628906
1997-08-28,29.146163940429688
1997-08-29,29.353118896484375
1997-09-01,28.809864044189453
1997-09-02,28.637399673461914
1997-09-03,27.94754981994629
1997-09-04,27.982044219970703
1997-09-05,28.990947723388672
1997-09-08,29.853260040283203
1997-09-09,30.00847816467285
1997-09-10,28.809864044189453
1997-09-11,28.740880966186523
1997-09-12,28.628774642944336
1997-09-15,28.715007781982422
1997-09-16,28.025157928466797
1997-09-17,26.93001937866211
1997-09-18,27.723352432250977
1997-09-19,27.249074935913086
1997-09-22,28.214866638183594
1997-09-23,28.801240921020508
1997-09-24,27.421539306640625
1997-09-25,26.731689453125
1997-09-26,27.05074691772461
1997-09-29,26.731689453125
1997-09-30,27.844074249267578
1997-10-01,27.611249923706055
1997-10-02,27.611249923706055
1997-10-03,27.611249923706055
1997-10-06,27.611249923706055
1997-10-07,27.611249923706055
1997-10-08,27.611249923706055
1997-10-09,27.697479248046875
1997-10-10,28.275232315063477
1997-10-13,28.568416595458984
1997-10-14,27.662986755371094
1997-10-15,26.447126388549805
1997-10-16,27.223207473754883
1997-10-17,27.507768630981445
1997-10-20,27.223207473754883
1997-10-21,27.54226303100586
1997-10-22,27.447410583496094
1997-10-23,26.386764526367188
1997-10-24,25.95560646057129
1997-10-27,25.696916580200195
1997-10-28,24.489673614501953
1997-10-29,24.73112678527832
1997-10-30,24.575910568237305
1997-10-31,24.575910568237305
1997-11-03,24.1878662109375
1997-11-04,23.937795639038086
1997-11-05,23.282440185546875
1997-11-06,22.42012596130371
1997-11-07,22.575340270996094
1997-11-10,21.61817741394043
1997-11-11,22.118314743041992
1997-11-12,21.256004333496094
1997-11-13,21.04042625427246
1997-11-14,21.04042625427246
1997-11-17,20.505794525146484
1997-11-18,20.359201431274414
1997-11-19,19.367538452148438
1997-11-20,18.617328643798828
1997-11-21,18.281024932861328
1997-11-24,18.281024932861328
1997-11-25,18.281024932861328
1997-11-26,18.694936752319336
1997-11-27,18.970876693725586
1997-11-28,18.8846435546875
1997-12-01,18.970876693725586
1997-12-02,18.108566284179688
1997-12-03,17.34110450744629
1997-12-04,16.892702102661133
1997-12-05,17.246253967285156
1997-12-08,17.41871452331543
1997-12-09,17.134153366088867
1997-12-10,17.19451141357422
1997-12-11,16.556400299072266
1997-12-12,17.237627029418945
1997-12-15,16.383935928344727
1997-12-16,16.090755462646484
1997-12-17,15.513004302978516
1997-12-18,14.831777572631836
1997-12-19,14.116055488586426
1997-12-22,13.7625093460083
1997-12-23,14.210909843444824
1997-12-24,14.331636428833008
1997-12-25,14.331636428833008
1997-12-26,14.797284126281738
1997-12-29,14.900760650634766
1997-12-30,15.271553039550781
1997-12-31,15.987274169921875
1998-01-01,16.789222717285156
1998-01-02,16.987558364868164
1998-01-05,16.176986694335938
1998-01-06,15.444015502929688
1998-01-07,15.642346382141113
1998-01-08,15.055978775024414
1998-01-09,14.65931510925293
1998-01-12,13.797000885009766
1998-01-13,13.064035415649414
1998-01-14,14.03844928741455
1998-01-15,13.452075958251953
1998-01-16,13.452075958251953
1998-01-19,13.193382263183594
1998-01-20,12.7536039352417
1998-01-21,13.279613494873047
1998-01-22,12.805342674255371
1998-01-23,12.632881164550781
1998-01-26,12.632881164550781
1998-01-27,11.701581001281738
1998-01-28,12.089624404907227
1998-01-29,12.236214637756348
1998-01-30,12.2620849609375
1998-02-02,12.56389331817627
1998-02-03,12.581140518188477
1998-02-04,12.762227058410645
1998-02-05,12.589763641357422
1998-02-06,12.926065444946289
1998-02-09,12.762227058410645
1998-02-10,12.641501426696777
1998-02-11,12.236214637756348
1998-02-12,11.994769096374512
1998-02-13,10.959992408752441
1998-02-16,10.959992408752441
1998-02-17,10.865139961242676
1998-02-18,10.69267463684082
1998-02-19,10.735791206359863
1998-02-20,9.90797233581543
1998-02-23,9.476815223693848
1998-02-24,9.407830238342285
1998-02-25,10.002824783325195
1998-02-26,10.52883529663086
1998-02-27,10.985862731933594
1998-03-02,11.675712585449219
1998-03-03,11.58085823059082
1998-03-04,11.141077995300293
1998-03-05,11.037603378295898
1998-03-06,10.865139961242676
1998-03-09,10.347750663757324
1998-03-10,10.451229095458984
1998-03-11,10.382243156433105
1998-03-12,10.709921836853027
1998-03-13,10.709921836853027
1998-03-16,11.028977394104004
1998-03-17,11.296294212341309
1998-03-18,12.425923347473145
1998-03-19,13.676277160644531
1998-03-20,14.107433319091797
1998-03-23,14.116055488586426
1998-03-24,14.124679565429688
1998-03-25,15.538872718811035
1998-03-26,17.099655151367188
1998-03-27,17.642913818359375
1998-03-30,17.651535034179688
1998-03-31,17.660160064697266
1998-04-01,18.367258071899414
1998-04-02,20.203981399536133
1998-04-03,22.057954788208008
1998-04-06,22.06658172607422
1998-04-07,22.075206756591797
1998-04-08,22.075206756591797
1998-04-09,24.2827205657959
1998-04-10,27.59400177001953
1998-04-13,27.602624893188477
1998-04-14,27.602624893188477
1998-04-15,30.37065315246582
1998-04-16,33.41461181640625
1998-04-17,31.448537826538086
1998-04-20,34.380401611328125
1998-04-21,34.48387908935547
1998-04-22,37.3122673034668
1998-04-23,39.804344177246094
1998-04-24,43.072509765625
1998-04-27,43.08975601196289
1998-04-28,43.10700988769531
1998-04-29,47.4185676574707
1998-04-30,48.41884994506836
1998-05-01,48.41884994506836
1998-05-04,53.26504898071289
1998-05-05,52.67867660522461
1998-05-06,47.746246337890625
1998-05-07,47.746246337890625
1998-05-08,48.72066116333008
1998-05-11,51.10063934326172
1998-05-12,46.68559646606445
1998-05-13,46.65973663330078
1998-05-14,48.315372467041016
1998-05-15,48.22051239013672
1998-05-18,53.023597717285156
1998-05-19,56.72291946411133
1998-05-20,57.28342056274414
1998-05-21,54.808589935302734
1998-05-22,51.687015533447266
1998-05-25,56.66255569458008
1998-05-26,52.19577407836914
1998-05-27,53.4375114440918
1998-05-28,53.4375114440918
1998-05-29,52.333744049072266
1998-06-01,51.77324676513672
1998-06-02,47.116756439208984
1998-06-03,47.66001892089844
1998-06-04,48.513702392578125
1998-06-05,46.62523651123047
1998-06-08,42.39128875732422
1998-06-09,42.13258743286133
1998-06-10,41.50310134887695
1998-06-11,40.71840286254883
1998-06-12,39.312828063964844
1998-06-15,37.68305969238281
1998-06-16,36.70002365112305
1998-06-17,20.083261489868164
1998-06-18,20.445432662963867
1998-06-19,20.52303695678711
1998-06-22,20.52303695678711
1998-06-23,20.178112030029297
1998-06-24,22.170053482055664
1998-06-25,23.722219467163086
1998-06-26,23.704971313476562
1998-06-29,24.161996841430664
1998-06-30,23.842941284179688
1998-07-01,23.47214698791504
1998-07-02,23.092731475830078
1998-07-03,22.480487823486328
1998-07-06,22.592588424682617
1998-07-07,22.85128402709961
1998-07-08,23.334178924560547
1998-07-09,23.5411319732666
1998-07-10,23.403162002563477
1998-07-13,23.842941284179688
1998-07-14,24.42931365966797
1998-07-15,24.869094848632812
1998-07-16,26.861038208007812
1998-07-17,29.008193969726562
1998-07-20,31.336435317993164
1998-07-21,31.155351638793945
1998-07-22,29.836013793945312
1998-07-23,29.2496395111084
1998-07-24,27.697479248046875
1998-07-27,25.817636489868164
1998-07-28,23.911928176879883
1998-07-29,25.740028381347656
1998-07-30,25.860755920410156
1998-07-31,25.696916580200195
1998-08-03,24.946704864501953
1998-08-04,23.24794578552246
1998-08-05,23.791202545166016
1998-08-06,23.54975700378418
1998-08-07,23.334178924560547
1998-08-10,22.68744659423828
1998-08-11,21.419843673706055
1998-08-12,21.531946182250977
1998-08-13,22.54947280883789
1998-08-14,22.35114097595215
1998-08-17,21.738901138305664
1998-08-18,21.600929260253906
1998-08-19,20.781736373901367
1998-08-20,21.023178100585938
1998-08-21,21.61817741394043
1998-08-24,21.57505989074707
1998-08-25,22.290782928466797
1998-08-26,22.290782928466797
1998-08-27,22.73918342590332
1998-08-28,21.902740478515625
1998-08-31,22.42012596130371
1998-09-01,22.135562896728516
1998-09-02,21.65266990661621
1998-09-03,21.557815551757812
1998-09-04,21.790637969970703
1998-09-07,21.81650733947754
1998-09-08,21.747520446777344
1998-09-09,21.963102340698242
1998-09-10,22.221792221069336
1998-09-11,22.075206756591797
1998-09-14,21.82512855529785
1998-09-15,21.937232971191406
1998-09-16,22.377012252807617
1998-09-17,22.359764099121094
1998-09-18,22.42012596130371
1998-09-21,23.679101943969727
1998-09-22,24.65351676940918
1998-09-23,26.628211975097656
1998-09-24,27.369800567626953
1998-09-25,27.136974334716797
1998-09-28,26.774803161621094
1998-09-29,26.102203369140625
1998-09-30,26.41263198852539
1998-10-01,26.41263198852539
1998-10-02,26.41263198852539
1998-10-05,25.464094161987305
1998-10-06,25.671045303344727
1998-10-07,25.7227840423584
1998-10-08,25.23988914489746
1998-10-09,24.817354202270508
1998-10-12,23.075483322143555
1998-10-13,22.765052795410156
1998-10-14,21.954477310180664
1998-10-15,21.049047470092773
1998-10-16,19.686595916748047
1998-10-19,18.1171875
1998-10-20,18.134437561035156
1998-10-21,18.134437561035156
1998-10-22,17.047924041748047
1998-10-23,18.186174392700195
1998-10-26,19.643482208251953
1998-10-27,21.221513748168945
1998-10-28,22.859907150268555
1998-10-29,21.557815551757812
1998-10-30,21.695785522460938
1998-11-02,20.798980712890625
1998-11-03,20.65238380432129
1998-11-04,20.65238380432129
1998-11-05,20.74724006652832
1998-11-06,20.85934066772461
1998-11-09,20.781736373901367
1998-11-10,21.023178100585938
1998-11-11,21.221513748168945
1998-11-12,20.721370697021484
1998-11-13,20.790355682373047
1998-11-16,20.704124450683594
1998-11-17,20.90245819091797
1998-11-18,20.867963790893555
1998-11-19,22.540847778320312
1998-11-20,23.196208953857422
1998-11-23,23.627361297607422
1998-11-24,22.333892822265625
1998-11-25,22.333892822265625
1998-11-26,23.45490264892578
1998-11-27,22.42012596130371
1998-11-30,22.765052795410156
1998-12-01,23.9722900390625
1998-12-02,24.575910568237305
1998-12-03,24.265474319458008
1998-12-04,24.144752502441406
1998-12-07,24.662139892578125
1998-12-08,24.489673614501953
1998-12-09,24.317216873168945
1998-12-10,23.1789608001709
1998-12-11,22.230417251586914
1998-12-14,22.42012596130371
1998-12-15,22.20454978942871
1998-12-16,22.937515258789062
1998-12-17,22.411502838134766
1998-12-18,22.42012596130371
1998-12-21,22.937515258789062
1998-12-22,22.937515258789062
1998-12-23,24.65351676940918
1998-12-24,25.86937713623047
1998-12-25,25.86937713623047
1998-12-28,26.472997665405273
1998-12-29,25.95560646057129
1998-12-30,26.731689453125
1998-12-31,25.95560646057129
1999-01-01,25.740028381347656
1999-01-04,24.662139892578125
1999-01-05,24.662139892578125
1999-01-06,25.52445411682129
1999-01-07,25.007064819335938
1999-01-08,26.300533294677734
1999-01-11,25.86937713623047
1999-01-12,24.92083168029785
1999-01-13,25.44684410095215
1999-01-14,24.8346004486084
1999-01-15,24.489673614501953
1999-01-18,24.317216873168945
1999-01-19,23.9722900390625
1999-01-20,23.9722900390625
1999-01-21,25.429597854614258
1999-01-22,24.67076301574707
1999-01-25,24.972570419311523
1999-01-26,24.972570419311523
1999-01-27,25.36923599243164
1999-01-28,25.007064819335938
1999-01-29,24.34308433532715
1999-02-01,24.2827205657959
1999-02-02,23.368669509887695
1999-02-03,23.886058807373047
1999-02-04,24.144752502441406
1999-02-05,23.627361297607422
1999-02-08,23.109975814819336
1999-02-09,22.592588424682617
1999-02-10,23.834320068359375
1999-02-11,23.886058807373047
1999-02-12,23.368669509887695
1999-02-15,22.937515258789062
1999-02-16,24.317216873168945
1999-02-17,24.662139892578125
1999-02-18,23.498018264770508
1999-02-19,22.88577651977539
1999-02-22,22.075206756591797
1999-02-23,21.19564437866211
1999-02-24,20.69550132751465
1999-02-25,21.204267501831055
1999-02-26,21.549190521240234
1999-03-01,21.368106842041016
1999-03-02,21.368106842041016
1999-03-03,22.075206756591797
1999-03-04,20.945571899414062
1999-03-05,20.609270095825195
1999-03-08,20.781736373901367
1999-03-09,20.29021453857422
1999-03-10,21.911361694335938
1999-03-11,22.4373722076416
1999-03-12,22.42012596130371
1999-03-15,22.161436080932617
1999-03-16,21.393972396850586
1999-03-17,23.109975814819336
1999-03-18,24.96394920349121
1999-03-19,25.007064819335938
1999-03-22,29.172035217285156
1999-03-23,31.388179779052734
1999-03-24,33.11280059814453
1999-03-25,30.69832420349121
1999-03-26,28.68914031982422
1999-03-29,28.68914031982422
1999-03-30,30.991514205932617
1999-03-31,33.474971771240234
1999-04-01,34.83742904663086
1999-04-02,34.83742904663086
1999-04-05,32.052154541015625
1999-04-06,30.396512985229492
1999-04-07,30.69832420349121
1999-04-08,28.97370147705078
1999-04-09,26.904151916503906
1999-04-12,26.602344512939453
1999-04-13,25.44684410095215
1999-04-14,25.44684410095215
1999-04-15,23.42041015625
1999-04-16,25.30025291442871
1999-04-19,25.25713539123535
1999-04-20,24.92083168029785
1999-04-21,26.80929946899414
1999-04-22,25.214019775390625
1999-04-23,24.23098373413086
1999-04-26,22.299406051635742
1999-04-27,22.299406051635742
1999-04-28,23.109975814819336
1999-04-29,24.30859375
1999-04-30,24.403444290161133
1999-05-03,23.12722396850586
1999-05-04,24.00678062438965
1999-05-05,25.007064819335938
1999-05-06,25.52445411682129
1999-05-07,24.77423858642578
1999-05-10,23.69635009765625
1999-05-11,24.567283630371094
1999-05-12,24.058517456054688
1999-05-13,24.437936782836914
1999-05-14,24.49829864501953
1999-05-17,24.093015670776367
1999-05-18,24.575910568237305
1999-05-19,24.489673614501953
1999-05-20,24.575910568237305
1999-05-21,24.644893646240234
1999-05-24,24.688007354736328
1999-05-25,26.66270637512207
1999-05-26,28.801240921020508
1999-05-27,26.516109466552734
1999-05-28,25.35198974609375
1999-05-31,26.257421493530273
1999-06-01,24.24822998046875
1999-06-02,25.007064819335938
1999-06-03,25.110544204711914
1999-06-04,24.601776123046875
1999-06-07,24.524169921875
1999-06-08,25.7227840423584
1999-06-09,24.8346004486084
1999-06-10,24.782861709594727
1999-06-11,24.420690536499023
1999-06-14,23.45490264892578
1999-06-15,22.70469093322754
1999-06-16,23.170339584350586
1999-06-17,23.31692886352539
1999-06-18,22.89439582824707
1999-06-21,23.075483322143555
1999-06-22,22.972003936767578
1999-06-23,23.73946189880371
1999-06-24,23.817075729370117
1999-06-25,23.9722900390625
1999-06-28,24.515546798706055
1999-06-29,24.153377532958984
1999-06-30,26.08495330810547
1999-07-01,26.748933792114258
1999-07-02,27.5250186920166
1999-07-05,29.73253631591797
1999-07-06,30.534486770629883
1999-07-07,29.197904586791992
1999-07-08,29.042686462402344
1999-07-09,28.663272857666016
1999-07-12,29.180654525756836
1999-07-13,28.73225212097168
1999-07-14,30.0429744720459
1999-07-15,29.284133911132812
1999-07-16,28.95645523071289
1999-07-19,28.852975845336914
1999-07-20,27.3784236907959
1999-07-21,29.568696975708008
1999-07-22,28.00791358947754
1999-07-23,28.171751022338867
1999-07-26,25.981475830078125
1999-07-27,25.25713539123535
1999-07-28,26.43850326538086
