Date,SUNPHARMA
1996-05-27,1.5610703229904175
1996-05-28,1.558097004890442
1996-05-29,1.6175659894943237
1996-05-30,1.605672001838684
1996-05-31,1.635406732559204
1996-06-03,1.635406732559204
1996-06-04,1.6603840589523315
1996-06-05,1.6591951847076416
1996-06-06,1.694875955581665
1996-06-07,1.635406732559204
1996-06-10,1.6199445724487305
1996-06-11,1.5762348175048828
1996-06-12,1.6235129833221436
1996-06-13,1.605672001838684
1996-06-14,1.6175659894943237
1996-06-17,1.635109543800354
1996-06-18,1.6591951847076416
1996-06-19,1.6532479524612427
1996-06-20,1.635406732559204
1996-06-21,1.6273784637451172
1996-06-24,1.6276155710220337
1996-06-25,1.6510391235351562
1996-06-26,1.6456336975097656
1996-06-27,1.6594476699829102
1996-06-28,1.6672550439834595
1996-07-01,1.6426310539245605
1996-07-02,1.6555436849594116
1996-07-03,1.6549429893493652
1996-07-04,1.6246130466461182
1996-07-05,1.6041926145553589
1996-07-08,1.614102840423584
1996-07-09,1.5915803909301758
1996-07-10,1.5777664184570312
1996-07-11,1.5738626718521118
1996-07-12,1.598186731338501
1996-07-15,1.6095976829528809
1996-07-16,1.573562741279602
1996-07-17,1.6228107213974
1996-07-18,1.6441318988800049
1996-07-19,1.6534417867660522
1996-07-22,1.6708593368530273
1996-07-23,1.648637056350708
1996-07-24,1.6189076900482178
1996-07-25,1.621910572052002
1996-07-26,1.6110996007919312
1996-07-29,1.6180063486099243
1996-07-30,1.6041926145553589
1996-07-31,1.5795682668685913
1996-08-01,1.573562741279602
1996-08-02,1.5915803909301758
1996-08-05,1.5915803909301758
1996-08-06,1.573562741279602
1996-08-07,1.573562741279602
1996-08-08,1.5855746269226074
1996-08-09,1.6225112676620483
1996-08-12,1.5975866317749023
1996-08-13,1.573562741279602
1996-08-14,1.6092976331710815
1996-08-15,1.6092976331710815
1996-08-16,1.5855746269226074
1996-08-19,1.5726616382598877
1996-08-20,1.5615501403808594
1996-08-21,1.5615501403808594
1996-08-22,1.5675560235977173
1996-08-23,1.5615501403808594
1996-08-26,1.5618504285812378
1996-08-27,1.5615501403808594
1996-08-28,1.5618504285812378
1996-08-29,1.5675560235977173
1996-08-30,1.5639525651931763
1996-09-02,1.573562741279602
1996-09-03,1.5726616382598877
1996-09-04,1.5618504285812378
1996-09-05,1.5630521774291992
1996-09-06,1.5705595016479492
1996-09-09,1.5645534992218018
1996-09-10,1.5615501403808594
1996-09-11,1.5615501403808594
1996-09-12,1.5480372905731201
1996-09-13,1.549538254737854
1996-09-16,1.5237129926681519
1996-09-17,1.513502836227417
1996-09-18,1.501490592956543
1996-09-19,1.501490592956543
1996-09-20,1.501490592956543
1996-09-23,1.5005898475646973
1996-09-24,1.4714607000350952
1996-09-25,1.3735637664794922
1996-09-26,1.2945853471755981
1996-09-27,1.2687592506408691
1996-09-30,1.2843754291534424
1996-10-01,1.2996907234191895
1996-10-02,1.2996907234191895
1996-10-03,1.2777682542800903
1996-10-04,1.2714622020721436
1996-10-07,1.2372281551361084
1996-10-08,1.2597509622573853
1996-10-09,1.2534441947937012
1996-10-10,1.2738643884658813
1996-10-11,1.3068976402282715
1996-10-14,1.2726631164550781
1996-10-15,1.2825732231140137
1996-10-16,1.2897803783416748
1996-10-17,1.280771017074585
1996-10-18,1.279270052909851
1996-10-21,1.279270052909851
1996-10-22,1.2960866689682007
1996-10-23,1.348638653755188
1996-10-24,1.3174076080322266
1996-10-25,1.3306206464767456
1996-10-28,1.32221257686615
1996-10-29,1.268459677696228
1996-10-30,1.268459677696228
1996-10-31,1.2672581672668457
1996-11-01,1.2777682542800903
1996-11-04,1.2615522146224976
1996-11-05,1.2062972784042358
1996-11-06,1.2192103862762451
1996-11-07,1.2071987390518188
1996-11-08,1.2132047414779663
1996-11-11,1.2315229177474976
1996-11-12,1.2315229177474976
1996-11-13,1.279270052909851
1996-11-14,1.2732641696929932
1996-11-15,1.243234395980835
1996-11-18,1.2378286123275757
1996-11-19,1.23872971534729
1996-11-20,1.2312220335006714
1996-11-21,1.2192103862762451
1996-11-22,1.1939853429794312
1996-11-25,1.1891807317733765
1996-11-26,1.243234395980835
1996-11-27,1.2306218147277832
1996-11-28,1.2489405870437622
1996-11-29,1.2906817197799683
1996-12-02,1.2654563188552856
1996-12-03,1.2714622020721436
1996-12-04,1.2252157926559448
1996-12-05,1.2552461624145508
1996-12-06,1.282873511314392
1996-12-09,1.2747654914855957
1996-12-10,1.243234395980835
1996-12-11,1.2405320405960083
1996-12-12,1.250441074371338
1996-12-13,1.2492401599884033
1996-12-16,1.243234395980835
1996-12-17,1.2333240509033203
1996-12-18,1.2762670516967773
1996-12-19,1.2912819385528564
1996-12-20,1.3423326015472412
1996-12-23,1.3615518808364868
1996-12-24,1.387978196144104
1996-12-25,1.387978196144104
1996-12-26,1.4282180070877075
1996-12-27,1.4282180070877075
1996-12-30,1.4282180070877075
1996-12-31,1.412602424621582
1997-01-01,1.4294193983078003
1997-01-02,1.4002901315689087
1997-01-03,1.399389386177063
1997-01-06,1.4114011526107788
1997-01-07,1.3435338735580444
1997-01-08,1.3519420623779297
1997-01-09,1.3522425889968872
1997-01-10,1.3723629713058472
1997-01-13,1.3753647804260254
1997-01-14,1.3588485717773438
1997-01-15,1.4534424543380737
1997-01-16,1.4174073934555054
1997-01-17,1.3975869417190552
1997-01-20,1.4053949117660522
1997-01-21,1.351041555404663
1997-01-22,1.3741638660430908
1997-01-23,1.3741638660430908
1997-01-24,1.3813711404800415
1997-01-27,1.397887945175171
1997-01-28,1.3693599700927734
1997-01-29,1.4414315223693848
1997-01-30,1.490079641342163
1997-01-31,1.5047938823699951
1997-02-03,1.4924817085266113
1997-02-04,1.5432318449020386
1997-02-05,1.5435320138931274
1997-02-06,1.5237129926681519
1997-02-07,1.5074965953826904
1997-02-10,1.5198087692260742
1997-02-11,1.564853549003601
1997-02-12,1.587675929069519
1997-02-13,1.5645534992218018
1997-02-14,1.5789676904678345
1997-02-17,1.5615501403808594
1997-02-18,1.566654920578003
1997-02-19,1.5201085805892944
1997-02-20,1.5032926797866821
1997-02-21,1.4879776239395142
1997-02-24,1.4414315223693848
1997-02-25,1.4234131574630737
1997-02-26,1.4228124618530273
1997-02-27,1.4294193983078003
1997-02-28,1.4594488143920898
1997-03-03,1.5615501403808594
1997-03-04,1.5795682668685913
1997-03-05,1.5825715065002441
1997-03-06,1.5615501403808594
1997-03-07,1.5615501403808594
1997-03-10,1.4954848289489746
1997-03-11,1.5047938823699951
1997-03-12,1.513502836227417
1997-03-13,1.5017906427383423
1997-03-14,1.5873762369155884
1997-03-17,1.6510391235351562
1997-03-18,1.6228107213974
1997-03-19,1.5933817625045776
1997-03-20,1.6369248628616333
1997-03-21,1.621910572052002
1997-03-24,1.621910572052002
1997-03-25,1.6870750188827515
1997-03-26,1.6726609468460083
1997-03-27,1.6336215734481812
1997-03-28,1.6336215734481812
1997-03-31,1.5615501403808594
1997-04-01,1.6576462984085083
1997-04-02,1.6035923957824707
1997-04-03,1.5918805599212646
1997-04-04,1.5855746269226074
1997-04-07,1.559147834777832
1997-04-08,1.559147834777832
1997-04-09,1.5789676904678345
1997-04-10,1.549538254737854
1997-04-11,1.5555444955825806
1997-04-14,1.5555444955825806
1997-04-15,1.531520128250122
1997-04-16,1.531520128250122
1997-04-17,1.5357249975204468
1997-04-18,1.5357249975204468
1997-04-21,1.5435320138931274
1997-04-22,1.5555444955825806
1997-04-23,1.5675560235977173
1997-04-24,1.5558446645736694
1997-04-25,1.5615501403808594
1997-04-28,1.5645534992218018
1997-04-29,1.5615501403808594
1997-04-30,1.5852737426757812
1997-05-01,1.5852737426757812
1997-05-02,1.5861748456954956
1997-05-05,1.5477362871170044
1997-05-06,1.5017906427383423
1997-05-07,1.533022165298462
1997-05-08,1.531520128250122
1997-05-09,1.5165060758590698
1997-05-12,1.5074965953826904
1997-05-13,1.5083979368209839
1997-05-14,1.5195090770721436
1997-05-15,1.5378271341323853
1997-05-16,1.531520128250122
1997-05-19,1.531520128250122
1997-05-20,1.5210098028182983
1997-05-21,1.5165060758590698
1997-05-22,1.5074965953826904
1997-05-23,1.5123018026351929
1997-05-26,1.5074965953826904
1997-05-27,1.5029915571212769
1997-05-28,1.507797122001648
1997-05-29,1.5246137380599976
1997-05-30,1.5192079544067383
1997-06-02,1.5053945779800415
1997-06-03,1.5195090770721436
1997-06-04,1.5210098028182983
1997-06-05,1.5138028860092163
1997-06-06,1.5141031742095947
1997-06-09,1.5273065567016602
1997-06-10,1.5102338790893555
1997-06-11,1.5571820735931396
1997-06-12,1.5587053298950195
1997-06-13,1.5425491333007812
1997-06-16,1.5260874032974243
1997-06-17,1.5306594371795654
1997-06-18,1.5276105403900146
1997-06-19,1.5303548574447632
1997-06-20,1.5324888229370117
1997-06-23,1.5120635032653809
1997-06-24,1.5120635032653809
1997-06-25,1.5120635032653809
1997-06-26,1.515112042427063
1997-06-27,1.506576657295227
1997-06-30,1.511453628540039
1997-07-01,1.4952969551086426
1997-07-02,1.4998692274093628
1997-07-03,1.4937723875045776
1997-07-04,1.4937723875045776
1997-07-07,1.4782248735427856
1997-07-08,1.5120635032653809
1997-07-09,1.574252724647522
1997-07-10,1.608701467514038
1997-07-11,1.6349183320999146
1997-07-14,1.5776066780090332
1997-07-15,1.52944016456604
1997-07-16,1.560839295387268
1997-07-17,1.5443774461746216
1997-07-18,1.5443774461746216
1997-07-21,1.5120635032653809
1997-07-22,1.5062711238861084
1997-07-23,1.5364519357681274
1997-07-24,1.5242575407028198
1997-07-25,1.5062711238861084
1997-07-28,1.4998692274093628
1997-07-29,1.5059664249420166
1997-07-30,1.5242575407028198
1997-07-31,1.5242575407028198
1997-08-01,1.5242575407028198
1997-08-04,1.545901894569397
1997-08-05,1.6461983919143677
1997-08-06,1.665099024772644
1997-08-07,1.7080827951431274
1997-08-08,1.812342643737793
1997-08-11,1.9394652843475342
1997-08-12,1.9851932525634766
1997-08-13,2.0181169509887695
1997-08-14,2.0306155681610107
1997-08-15,2.0306155681610107
1997-08-18,1.943428635597229
1997-08-19,1.9614143371582031
1997-08-20,2.034578800201416
1997-08-21,2.0964646339416504
1997-08-22,2.118717908859253
1997-08-25,2.073599100112915
1997-08-26,2.0775630474090576
1997-08-27,1.9547075033187866
1997-08-28,1.8364254236221313
1997-08-29,1.823012351989746
1997-09-01,1.8413028717041016
1997-09-02,1.821488618850708
1997-09-03,1.7528965473175049
1997-09-04,1.7861249446868896
1997-09-05,1.7955750226974487
1997-09-08,1.813866376876831
1997-09-09,1.8714836835861206
1997-09-10,1.8903838396072388
1997-09-11,1.8900796175003052
1997-09-12,1.8937383890151978
1997-09-15,1.8900796175003052
1997-09-16,1.8794102668762207
1997-09-17,1.8912988901138306
1997-09-18,1.8474006652832031
1997-09-19,1.8534976243972778
1997-09-22,1.8352057933807373
1997-09-23,1.8656913042068481
1997-09-24,1.864777684211731
1997-09-25,1.8458760976791382
1997-09-26,1.844961166381836
1997-09-29,1.8504489660263062
1997-09-30,1.8443515300750732
1997-10-01,1.7925267219543457
1997-10-02,1.7925267219543457
1997-10-03,1.7925267219543457
1997-10-06,1.7925267219543457
1997-10-07,1.7925267219543457
1997-10-08,1.7925267219543457
1997-10-09,1.768139123916626
1997-10-10,1.770882248878479
1997-10-13,1.7376537322998047
1997-10-14,1.7257647514343262
1997-10-15,1.73155677318573
1997-10-16,1.74832284450531
1997-10-17,1.839779257774353
1997-10-20,1.8778852224349976
1997-10-21,1.7952699661254883
1997-10-22,1.8309390544891357
1997-10-23,1.8199634552001953
1997-10-24,1.7620419263839722
1997-10-27,1.7565538883209229
1997-10-28,1.7132651805877686
1997-10-29,1.7605172395706177
1997-10-30,1.7605172395706177
1997-10-31,1.7605172395706177
1997-11-03,1.7376537322998047
1997-11-04,1.737958312034607
1997-11-05,1.7678337097167969
1997-11-06,1.749847650527954
1997-11-07,1.7376537322998047
1997-11-10,1.7071685791015625
1997-11-11,1.7071685791015625
1997-11-12,1.688877820968628
1997-11-13,1.6827807426452637
1997-11-14,1.6827807426452637
1997-11-17,1.6766831874847412
1997-11-18,1.6919260025024414
1997-11-19,1.6775978803634644
1997-11-20,1.645588755607605
1997-11-21,1.649551510810852
1997-11-24,1.6461983919143677
1997-11-25,1.6590029001235962
1997-11-26,1.7132651805877686
1997-11-27,1.7117418050765991
1997-11-28,1.6218103170394897
1997-12-01,1.6157132387161255
1997-12-02,1.5699853897094727
1997-12-03,1.5364519357681274
1997-12-04,1.5059664249420166
1997-12-05,1.4876750707626343
1997-12-08,1.4785300493240356
1997-12-09,1.5026133060455322
1997-12-10,1.4355461597442627
1997-12-11,1.4440813064575195
1997-12-12,1.4449963569641113
1997-12-15,1.4267051219940186
1997-12-16,1.438899278640747
1997-12-17,1.4257900714874268
1997-12-18,1.3596378564834595
1997-12-19,1.3413463830947876
1997-12-22,1.3648203611373901
1997-12-23,1.3751850128173828
1997-12-24,1.3571993112564087
1997-12-25,1.3571993112564087
1997-12-26,1.3358596563339233
1997-12-29,1.328847885131836
1997-12-30,1.3291523456573486
1997-12-31,1.3648203611373901
1998-01-01,1.4306681156158447
1998-01-02,1.4928574562072754
1998-01-05,1.5516935586929321
1998-01-06,1.4846266508102417
1998-01-07,1.5242575407028198
1998-01-08,1.4773104190826416
1998-01-09,1.4017075300216675
1998-01-12,1.3413463830947876
1998-01-13,1.3416519165039062
1998-01-14,1.3779293298721313
1998-01-15,1.418778657913208
1998-01-16,1.4270095825195312
1998-01-19,1.4184739589691162
1998-01-20,1.3870744705200195
1998-01-21,1.4090238809585571
1998-01-22,1.390428066253662
1998-01-23,1.370917558670044
1998-01-26,1.370917558670044
1998-01-27,1.3413463830947876
1998-01-28,1.3535406589508057
1998-01-29,1.3535406589508057
1998-01-30,1.3596378564834595
1998-02-02,1.414510726928711
1998-02-03,1.405365228652954
1998-02-04,1.4273149967193604
1998-02-05,1.402316927909851
1998-02-06,1.3779293298721313
1998-02-09,1.3739655017852783
1998-02-10,1.3446998596191406
1998-02-11,1.3596378564834595
1998-02-12,1.3413463830947876
1998-02-13,1.3535406589508057
1998-02-16,1.3535406589508057
1998-02-17,1.3645154237747192
1998-02-18,1.3870744705200195
1998-02-19,1.4206080436706543
1998-02-20,1.4004881381988525
1998-02-23,1.4352407455444336
1998-02-24,1.438899278640747
1998-02-25,1.460848331451416
1998-02-26,1.4568846225738525
1998-02-27,1.4584095478057861
1998-03-02,1.4605433940887451
1998-03-03,1.3306769132614136
1998-03-04,1.4328019618988037
1998-03-05,1.3992681503295898
1998-03-06,1.3596378564834595
1998-03-09,1.3828060626983643
1998-03-10,1.3663442134857178
1998-03-11,1.3565890789031982
1998-03-12,1.3501873016357422
1998-03-13,1.3501873016357422
1998-03-16,1.3733556270599365
1998-03-17,1.3129955530166626
1998-03-18,1.3901234865188599
1998-03-19,1.4681648015975952
1998-03-20,1.519990086555481
1998-03-23,1.5242575407028198
1998-03-24,1.5968116521835327
1998-03-25,1.665099024772644
1998-03-26,1.5852279663085938
1998-03-27,1.5968116521835327
1998-03-30,1.5431578159332275
1998-03-31,1.4257900714874268
1998-04-01,1.5291354656219482
1998-04-02,1.5059664249420166
1998-04-03,1.4998692274093628
1998-04-06,1.510844349861145
1998-04-07,1.5391950607299805
1998-04-08,1.5391950607299805
1998-04-09,1.763871192932129
1998-04-10,1.7245444059371948
1998-04-13,1.6501613855361938
1998-04-14,1.6501613855361938
1998-04-15,1.7739306688308716
1998-04-16,1.888859748840332
1998-04-17,1.938550591468811
1998-04-20,1.9492210149765015
1998-04-21,2.061100721359253
1998-04-22,2.1717629432678223
1998-04-23,2.038541793823242
1998-04-24,1.9138574600219727
1998-04-27,1.8912988901138306
1998-04-28,1.7132651805877686
1998-04-29,1.7455803155899048
1998-04-30,1.816914439201355
1998-05-01,1.816914439201355
1998-05-04,1.977266788482666
1998-05-05,2.028177261352539
1998-05-06,1.9193459749221802
1998-05-07,1.9193459749221802
1998-05-08,1.8696550130844116
1998-05-11,1.8852012157440186
1998-05-12,1.7903932332992554
1998-05-13,1.7199723720550537
1998-05-14,1.7501516342163086
1998-05-15,1.6980230808258057
1998-05-18,1.7879544496536255
1998-05-19,1.9669026136398315
1998-05-20,2.1638364791870117
1998-05-21,2.0522608757019043
1998-05-22,2.103170156478882
1998-05-25,2.2482802867889404
1998-05-26,2.2101738452911377
1998-05-27,2.14097261428833
1998-05-28,2.1428017616271973
1998-05-29,2.076343297958374
1998-06-01,2.0873186588287354
1998-06-02,1.9870225191116333
1998-06-03,1.983973741531372
1998-06-04,1.9635478258132935
1998-06-05,1.905626893043518
1998-06-08,1.8111222982406616
1998-06-09,1.871178150177002
1998-06-10,1.887640118598938
1998-06-11,1.8391692638397217
1998-06-12,1.823012351989746
1998-06-15,1.6699765920639038
1998-06-16,1.5913246870040894
1998-06-17,1.7035106420516968
1998-06-18,1.5364519357681274
1998-06-19,1.4645066261291504
1998-06-22,1.3767101764678955
1998-06-23,1.3879894018173218
1998-06-24,1.5245623588562012
1998-06-25,1.6751590967178345
1998-06-26,1.6794273853302002
1998-06-29,1.7297277450561523
1998-06-30,1.7749910354614258
1998-07-01,1.750035047531128
1998-07-02,1.7004352807998657
1998-07-03,1.6283750534057617
1998-07-06,1.685462236404419
1998-07-07,1.7110412120819092
1998-07-08,1.760330080986023
1998-07-09,1.750035047531128
1998-07-10,1.8036905527114868
1998-07-13,1.823655605316162
1998-07-14,1.8392525911331177
1998-07-15,1.8330140113830566
1998-07-16,1.840501070022583
1998-07-17,1.8486114740371704
1998-07-20,1.8532899618148804
1998-07-21,1.8663928508758545
1998-07-22,1.9924198389053345
1998-07-23,1.8741917610168457
1998-07-24,1.8579703569412231
1998-07-27,1.8935325145721436
1998-07-28,1.840501070022583
1998-07-29,1.8798069953918457
1998-07-30,1.8598419427871704
1998-07-31,1.8501702547073364
1998-08-03,1.8342616558074951
1998-08-04,1.8408132791519165
1998-08-05,1.840501070022583
1998-08-06,1.813984990119934
1998-08-07,1.8514189720153809
1998-08-10,1.8511062860488892
1998-08-11,1.8950918912887573
1998-08-12,1.8935325145721436
1998-08-13,1.9169282913208008
1998-08-14,1.9852458238601685
1998-08-17,1.9665285348892212
1998-08-18,2.0245513916015625
1998-08-19,2.085381269454956
1998-08-20,2.153386116027832
1998-08-21,2.1820859909057617
1998-08-24,2.3109207153320312
1998-08-25,2.358959674835205
1998-08-26,2.358959674835205
1998-08-27,2.22794246673584
1998-08-28,2.1112723350524902
1998-08-31,2.0298545360565186
1998-09-01,1.8794947862625122
1998-09-02,2.0298545360565186
1998-09-03,2.1009788513183594
1998-09-04,2.1050329208374023
1998-09-07,2.12125563621521
1998-09-08,2.115952968597412
1998-09-09,2.136852979660034
1998-09-10,2.122814178466797
1998-09-11,2.21390438079834
1998-09-14,2.216399669647217
1998-09-15,2.197371006011963
1998-09-16,2.183957099914551
1998-09-17,2.177406072616577
1998-09-18,2.180213451385498
1998-09-21,2.183645009994507
1998-09-22,2.17272686958313
1998-09-23,2.2148406505584717
1998-09-24,2.2644402980804443
1998-09-25,2.2628798484802246
1998-09-28,2.2697439193725586
1998-09-29,2.1898837089538574
1998-09-30,2.198930025100708
1998-10-01,2.198930025100708
1998-10-02,2.198930025100708
1998-10-05,2.0981712341308594
1998-10-06,2.108153820037842
1998-10-07,2.1848928928375244
1998-10-08,2.1496429443359375
1998-10-09,2.050130844116211
1998-10-12,2.0704073905944824
1998-10-13,2.057929754257202
1998-10-14,2.0897483825683594
1998-10-15,2.058865547180176
1998-10-16,2.0214309692382812
1998-10-19,2.0289182662963867
1998-10-20,1.940636157989502
1998-10-21,1.940636157989502
1998-10-22,2.005833387374878
1998-10-23,2.0763347148895264
1998-10-26,2.1618094444274902
1998-10-27,2.115952968597412
1998-10-28,2.092242956161499
1998-10-29,2.0747742652893066
1998-10-30,2.0286059379577637
1998-11-02,2.033909559249878
1998-11-03,2.0320379734039307
1998-11-04,2.0320379734039307
1998-11-05,2.0295417308807373
1998-11-06,2.0398361682891846
1998-11-09,2.0613608360290527
1998-11-10,2.079141855239868
1998-11-11,2.077582597732544
1998-11-12,2.0432679653167725
1998-11-13,2.046386957168579
1998-11-16,2.0485711097717285
1998-11-17,2.0286059379577637
1998-11-18,2.0941154956817627
1998-11-19,2.068223476409912
1998-11-20,2.0345330238342285
1998-11-23,2.027045726776123
1998-11-24,2.002713918685913
1998-11-25,2.002713918685913
1998-11-26,2.002713918685913
1998-11-27,1.9777584075927734
1998-11-30,1.9839980602264404
1998-12-01,1.9431320428848267
1998-12-02,1.949683427810669
1998-12-03,1.932214379310608
1998-12-04,1.8904129266738892
1998-12-07,1.9515553712844849
1998-12-08,1.8467397689819336
1998-12-09,1.740989089012146
1998-12-10,1.650212049484253
1998-12-11,1.7703125476837158
1998-12-14,1.781231164932251
1998-12-15,1.7344385385513306
1998-12-16,1.7840386629104614
1998-12-17,1.7144732475280762
1998-12-18,1.703243374824524
1998-12-21,1.7213358879089355
1998-12-22,1.6820311546325684
1998-12-23,1.703243374824524
1998-12-24,1.7029310464859009
1998-12-25,1.7029310464859009
1998-12-28,1.703243374824524
1998-12-29,1.672047734260559
1998-12-30,1.7063632011413574
1998-12-31,1.7007474899291992
1999-01-01,1.7029310464859009
1999-01-04,1.7213358879089355
1999-01-05,1.8217847347259521
1999-01-06,1.9078813791275024
1999-01-07,1.9091296195983887
1999-01-08,1.8997716903686523
1999-01-11,1.9085053205490112
1999-01-12,1.7718719244003296
1999-01-13,1.8358219861984253
1999-01-14,1.8342616558074951
1999-01-15,1.8030672073364258
1999-01-18,1.809306025505066
1999-01-19,1.7905889749526978
1999-01-20,1.7905889749526978
1999-01-21,1.8592172861099243
1999-01-22,1.8532899618148804
1999-01-25,1.8186644315719604
1999-01-26,1.8186644315719604
1999-01-27,1.8782463073730469
1999-01-28,1.8654571771621704
1999-01-29,1.8872932195663452
1999-02-01,1.9091296195983887
1999-02-02,1.8935325145721436
1999-02-03,1.965281367301941
1999-02-04,2.0136330127716064
1999-02-05,2.0342214107513428
1999-02-08,2.0033388137817383
1999-02-09,2.0189363956451416
1999-02-10,2.0828847885131836
1999-02-11,2.0753984451293945
1999-02-12,2.05574631690979
1999-02-15,2.0214309692382812
1999-02-16,1.9902361631393433
1999-02-17,2.0707197189331055
1999-02-18,2.05574631690979
1999-02-19,2.033909559249878
1999-02-22,1.935645580291748
1999-02-23,1.8872932195663452
1999-02-24,1.8667044639587402
1999-02-25,1.8280224800109863
1999-02-26,1.7905889749526978
1999-03-01,2.088812828063965
1999-03-02,2.088812828063965
1999-03-03,2.156193494796753
1999-03-04,2.0526273250579834
1999-03-05,2.046386957168579
1999-03-08,2.0426440238952637
1999-03-09,2.058241844177246
1999-03-10,2.221079111099243
1999-03-11,2.1056580543518066
1999-03-12,2.046386957168579
1999-03-15,2.02299165725708
1999-03-16,1.940325379371643
1999-03-17,2.01269793510437
1999-03-18,2.1087772846221924
1999-03-19,2.030790090560913
1999-03-22,2.248218059539795
1999-03-23,2.4282126426696777
1999-03-24,2.6225578784942627
1999-03-25,2.832500696182251
1999-03-26,2.869933605194092
1999-03-29,2.869933605194092
1999-03-30,3.032147169113159
1999-03-31,3.2748444080352783
1999-04-01,3.5025672912597656
1999-04-02,3.5025672912597656
1999-04-05,3.2255563735961914
1999-04-06,3.100775957107544
1999-04-07,3.119492769241333
1999-04-08,3.019045829772949
1999-04-09,2.899880886077881
1999-04-12,2.8449783325195312
1999-04-13,2.74141001701355
1999-04-14,2.74141001701355
1999-04-15,2.526789665222168
1999-04-16,2.728933334350586
1999-04-19,2.7117745876312256
1999-04-20,2.8091037273406982
1999-04-21,2.9198458194732666
1999-04-22,2.7264370918273926
1999-04-23,2.7264370918273926
1999-04-26,2.5083844661712646
1999-04-27,2.5083844661712646
1999-04-28,2.3708157539367676
1999-04-29,2.5604798793792725
1999-04-30,2.7654294967651367
1999-05-03,2.8683741092681885
1999-05-04,2.826261043548584
1999-05-05,3.038386106491089
1999-05-06,3.0945374965667725
1999-05-07,3.0957858562469482
1999-05-10,3.231794834136963
1999-05-11,3.2377216815948486
1999-05-12,3.0446250438690186
1999-05-13,3.118246078491211
1999-05-14,3.100775957107544
1999-05-17,2.9884746074676514
1999-05-18,2.869933605194092
1999-05-19,3.0995283126831055
1999-05-20,3.150688886642456
1999-05-21,3.125732183456421
1999-05-24,3.0727014541625977
1999-05-25,3.172525405883789
1999-05-26,3.119492769241333
1999-05-27,3.057103157043457
