Date,RATNAMANI
2006-09-11,37.09891128540039
2006-09-12,37.54971694946289
2006-09-13,36.75946807861328
2006-09-14,37.51789474487305
2006-09-15,36.27683639526367
2006-09-18,38.058868408203125
2006-09-19,39.962860107421875
2006-09-20,40.2598762512207
2006-09-21,39.45901870727539
2006-09-22,39.35295104980469
2006-09-25,40.4985466003418
2006-09-26,40.36594772338867
2006-09-27,41.707767486572266
2006-09-28,43.7708854675293
2006-09-29,43.855735778808594
2006-10-03,43.16096115112305
2006-10-04,42.338905334472656
2006-10-05,42.641204833984375
2006-10-06,42.65712356567383
2006-10-09,43.38372802734375
2006-10-10,42.44497299194336
2006-10-11,41.36833190917969
2006-10-12,41.71306610107422
2006-10-13,43.802703857421875
2006-10-16,43.956512451171875
2006-10-17,43.489784240722656
2006-10-18,42.535133361816406
2006-10-19,43.5693473815918
2006-10-20,43.489784240722656
2006-10-23,43.489784240722656
2006-10-26,43.892860412597656
2006-10-27,44.455047607421875
2006-10-30,44.5505256652832
2006-10-31,46.77803421020508
2006-11-01,47.23945617675781
2006-11-02,49.60487365722656
2006-11-03,51.32324981689453
2006-11-06,50.48527526855469
2006-11-07,49.981441497802734
2006-11-08,50.273136138916016
2006-11-09,50.46406173706055
2006-11-10,50.453460693359375
2006-11-13,50.18296813964844
2006-11-14,50.51710510253906
2006-11-15,51.206581115722656
2006-11-16,51.0739860534668
2006-11-17,50.554229736328125
2006-11-20,49.18589401245117
2006-11-21,50.41633605957031
2006-11-22,51.079280853271484
2006-11-23,50.81410217285156
2006-11-24,50.71333694458008
2006-11-27,50.278438568115234
2006-11-28,49.88596725463867
2006-11-29,50.03447341918945
2006-11-30,50.172367095947266
2006-12-01,50.03977584838867
2006-12-04,50.013248443603516
2006-12-05,50.24131393432617
2006-12-06,50.076900482177734
2006-12-07,50.156455993652344
2006-12-08,49.138153076171875
2006-12-11,47.57889175415039
2006-12-12,45.8817253112793
2006-12-13,45.67487335205078
2006-12-14,46.77803421020508
2006-12-15,46.8045539855957
2006-12-18,48.257747650146484
2006-12-19,46.13629150390625
2006-12-20,45.60593795776367
2006-12-21,45.30363464355469
2006-12-22,45.68550109863281
2006-12-26,47.3402214050293
2006-12-27,47.07504653930664
2006-12-28,47.737998962402344
2006-12-29,46.57120132446289
2007-01-02,48.89949035644531
2007-01-03,49.21240997314453
2007-01-04,49.345001220703125
2007-01-05,49.14875411987305
2007-01-08,51.56721878051758
2007-01-09,53.07875442504883
2007-01-10,50.87774658203125
2007-01-11,49.88596725463867
2007-01-12,51.97560119628906
2007-01-15,54.558467864990234
2007-01-16,54.55316925048828
2007-01-17,53.10527038574219
2007-01-18,55.76239013671875
2007-01-19,56.5261116027832
2007-01-22,56.101810455322266
2007-01-23,53.571983337402344
2007-01-24,53.78944396972656
2007-01-25,55.97453308105469
2007-01-29,55.178993225097656
2007-01-31,57.94218826293945
2007-02-01,60.84328079223633
2007-02-02,63.8875617980957
2007-02-05,67.08565521240234
2007-02-06,70.4428482055664
2007-02-07,73.96975708007812
2007-02-08,77.67168426513672
2007-02-09,81.55925750732422
2007-02-12,77.48075866699219
2007-02-13,73.60912322998047
2007-02-14,70.64440155029297
2007-02-15,72.86129760742188
2007-02-19,69.21771240234375
2007-02-20,66.84166717529297
2007-02-21,65.70140838623047
2007-02-22,68.98965454101562
2007-02-23,68.94722747802734
2007-02-26,72.34684753417969
2007-02-27,75.96393585205078
2007-02-28,74.950927734375
2007-03-01,72.34153747558594
2007-03-02,70.883056640625
2007-03-05,68.94722747802734
2007-03-06,69.16998291015625
2007-03-07,69.83292388916016
2007-03-08,66.50755310058594
2007-03-09,69.47759246826172
2007-03-12,72.91964721679688
2007-03-13,74.97746276855469
2007-03-14,73.08406066894531
2007-03-15,74.24026489257812
2007-03-16,71.59904479980469
2007-03-19,74.54254913330078
2007-03-20,72.03392791748047
2007-03-21,71.33917236328125
2007-03-22,73.8583984375
2007-03-23,72.8294906616211
2007-03-26,72.4157943725586
2007-03-28,70.27313995361328
2007-03-29,70.5383071899414
2007-03-30,70.883056640625
2007-04-02,69.26546478271484
2007-04-03,70.96259307861328
2007-04-04,70.06098175048828
2007-04-05,70.22008514404297
2007-04-09,70.05038452148438
2007-04-10,72.10289001464844
2007-04-11,75.44947814941406
2007-04-12,75.70404815673828
2007-04-13,76.23442840576172
2007-04-16,74.27205657958984
2007-04-17,75.52373504638672
2007-04-18,74.25083923339844
2007-04-19,73.953857421875
2007-04-20,71.85362243652344
2007-04-23,75.40174865722656
2007-04-24,75.31156921386719
2007-04-25,74.60089111328125
2007-04-26,72.52186584472656
2007-04-27,72.12939453125
2007-04-30,75.07292175292969
2007-05-03,74.78121948242188
2007-05-04,74.25083923339844
2007-05-07,74.25083923339844
2007-05-08,74.25083923339844
2007-05-09,74.78121948242188
2007-05-10,74.91911315917969
2007-05-11,74.78121948242188
2007-05-14,75.52373504638672
2007-05-15,74.52664184570312
2007-05-16,76.10713195800781
2007-05-17,78.63165283203125
2007-05-18,76.1707763671875
2007-05-21,81.3842544555664
2007-05-22,83.26704406738281
2007-05-23,81.8880844116211
2007-05-24,80.31291198730469
2007-05-25,84.8581314086914
2007-05-28,91.32855224609375
2007-05-29,93.90612030029297
2007-05-30,90.62845611572266
2007-05-31,94.32510375976562
2007-06-01,94.05992889404297
2007-06-04,94.39935302734375
2007-06-05,91.6043472290039
2007-06-06,92.7605209350586
2007-06-07,90.16175842285156
2007-06-08,91.75284576416016
2007-06-11,92.27789306640625
2007-06-12,89.63137817382812
2007-06-13,90.26783752441406
2007-06-14,92.38927459716797
2007-06-15,96.94512176513672
2007-06-18,97.26862335205078
2007-06-19,96.72235107421875
2007-06-20,96.77006530761719
2007-06-21,98.080078125
2007-06-22,93.71517181396484
2007-06-25,98.40360260009766
2007-06-26,97.42772674560547
2007-06-27,98.3505630493164
2007-06-28,99.63934326171875
2007-06-29,101.49561309814453
2007-07-02,100.13789367675781
2007-07-03,99.46961975097656
2007-07-04,100.11666870117188
2007-07-05,99.21504211425781
2007-07-06,99.50675201416016
2007-07-09,99.8196792602539
2007-07-10,99.39008331298828
2007-07-11,100.46670532226562
2007-07-12,100.11135864257812
2007-07-13,100.2386474609375
2007-07-16,99.92042541503906
2007-07-17,99.20443725585938
2007-07-18,100.7690200805664
2007-07-19,100.33411407470703
2007-07-20,98.72710418701172
2007-07-23,100.66294860839844
2007-07-24,97.5921401977539
2007-07-25,97.82548522949219
2007-07-26,98.65286254882812
2007-07-27,96.40412902832031
2007-07-30,100.938720703125
2007-07-31,103.94590759277344
2007-08-01,100.9281234741211
2007-08-02,100.18563079833984
2007-08-03,98.97639465332031
2007-08-06,99.70829010009766
2007-08-07,103.32537078857422
2007-08-08,107.79103088378906
2007-08-09,109.79579162597656
2007-08-10,110.07160186767578
2007-08-13,113.46061706542969
2007-08-14,117.74063110351562
2007-08-16,119.08245086669922
2007-08-17,115.90558624267578
2007-08-20,111.4611587524414
2007-08-21,103.42084503173828
2007-08-22,105.54228973388672
2007-08-23,106.07533264160156
2007-08-24,108.40471649169922
2007-08-27,107.15209197998047
2007-08-28,112.54645538330078
2007-08-29,123.24995422363281
2007-08-30,120.30224609375
2007-08-31,125.42477416992188
2007-09-03,121.9333267211914
2007-09-04,119.74251556396484
2007-09-05,119.19345092773438
2007-09-06,120.94718170166016
2007-09-07,121.65616607666016
2007-09-10,123.45782470703125
2007-09-11,123.23397064208984
2007-09-12,117.59967041015625
2007-09-13,117.00273132324219
2007-09-14,112.78633880615234
2007-09-17,109.98786926269531
2007-09-18,112.3279037475586
2007-09-19,115.69139099121094
2007-09-20,117.60503387451172
2007-09-21,110.44627380371094
2007-09-24,112.47183990478516
2007-09-25,112.85028076171875
2007-09-26,112.96756744384766
2007-09-27,113.64454650878906
2007-09-28,111.56566619873047
2007-10-01,113.68717193603516
2007-10-03,108.74054718017578
2007-10-04,107.67447662353516
2007-10-05,106.36318969726562
2007-10-08,103.59134674072266
2007-10-09,108.79917907714844
2007-10-10,109.07636260986328
2007-10-11,107.67447662353516
2007-10-12,114.8225326538086
2007-10-15,120.00372314453125
2007-10-16,118.9056625366211
2007-10-17,115.1796875
2007-10-18,114.5400390625
2007-10-19,107.280029296875
2007-10-22,106.25655364990234
2007-10-23,114.64134216308594
2007-10-24,118.43122863769531
2007-10-25,120.83526611328125
2007-10-26,135.17938232421875
2007-10-29,150.28053283691406
2007-10-30,142.35948181152344
2007-10-31,140.20066833496094
2007-11-01,138.78810119628906
2007-11-02,135.66983032226562
2007-11-05,134.06539916992188
2007-11-06,128.2552032470703
2007-11-07,126.69877624511719
2007-11-08,122.65292358398438
2007-11-12,124.92903137207031
2007-11-13,123.18063354492188
2007-11-14,130.34474182128906
2007-11-15,128.585693359375
2007-11-16,136.06959533691406
2007-11-19,134.3265380859375
2007-11-20,140.5098419189453
2007-11-21,133.26046752929688
2007-11-22,133.15383911132812
2007-11-23,120.82994842529297
2007-11-26,125.15823364257812
2007-11-27,125.79252624511719
2007-11-28,129.2093505859375
2007-11-29,127.92472076416016
2007-11-30,126.3949203491211
2007-12-03,127.562255859375
2007-12-04,127.8447494506836
2007-12-05,128.1645965576172
2007-12-06,126.3681869506836
2007-12-07,126.021728515625
2007-12-10,127.66886901855469
2007-12-11,128.24984741210938
2007-12-12,125.75521850585938
2007-12-13,125.97380065917969
2007-12-14,129.06544494628906
2007-12-17,127.4183349609375
2007-12-18,126.33089447021484
2007-12-19,125.03564453125
2007-12-20,125.55269622802734
2007-12-24,124.9503402709961
2007-12-26,133.22315979003906
2007-12-27,142.6366729736328
2007-12-28,143.72943115234375
2007-12-31,149.79006958007812
2008-01-01,148.9638671875
2008-01-02,154.68341064453125
2008-01-03,154.45420837402344
2008-01-04,155.80812072753906
2008-01-07,150.29647827148438
2008-01-08,147.2208251953125
2008-01-09,146.5384979248047
2008-01-10,140.488525390625
2008-01-11,139.28384399414062
2008-01-14,137.33822631835938
2008-01-15,136.14956665039062
2008-01-16,132.11976623535156
2008-01-17,139.26783752441406
2008-01-18,133.6229248046875
2008-01-21,117.49307250976562
2008-01-22,116.53892517089844
2008-01-23,112.80764770507812
2008-01-24,109.14566802978516
2008-01-25,107.83436584472656
2008-01-28,111.93877410888672
2008-01-29,114.6519546508789
2008-01-30,121.08578491210938
2008-01-31,124.60918426513672
2008-02-01,118.28732299804688
2008-02-04,116.1551513671875
2008-02-05,116.2031478881836
2008-02-06,117.15728759765625
2008-02-07,109.2735824584961
2008-02-08,108.23946380615234
2008-02-11,105.86211395263672
2008-02-12,96.15542602539062
2008-02-13,91.82711791992188
2008-02-14,98.71936798095703
2008-02-15,102.79712677001953
2008-02-18,102.33335876464844
2008-02-19,103.03699493408203
2008-02-20,100.19053649902344
2008-02-21,96.24603271484375
2008-02-22,98.81529235839844
2008-02-25,98.37287902832031
2008-02-26,101.35791015625
2008-02-27,99.8547134399414
2008-02-28,99.76946258544922
2008-02-29,99.04985046386719
2008-03-03,93.9699478149414
2008-03-04,94.46034240722656
2008-03-05,94.97740173339844
2008-03-07,91.18214416503906
2008-03-10,93.49555206298828
2008-03-11,90.73971557617188
2008-03-12,94.59894561767578
2008-03-13,86.94979095458984
2008-03-14,84.76966857910156
2008-03-17,79.60982513427734
2008-03-18,74.60453033447266
2008-03-19,73.78899383544922
2008-03-24,76.70471954345703
2008-03-25,75.6706314086914
2008-03-26,77.43499755859375
2008-03-27,86.03829193115234
2008-03-28,87.60009002685547
2008-03-31,86.88581848144531
2008-04-01,87.24295806884766
2008-04-02,90.88362884521484
2008-04-03,89.10328674316406
2008-04-04,86.99776458740234
2008-04-07,87.63209533691406
2008-04-08,86.352783203125
2008-04-09,85.82506561279297
2008-04-10,89.84955596923828
2008-04-11,90.94227600097656
2008-04-15,90.58512878417969
2008-04-16,92.1096420288086
2008-04-17,91.6832046508789
2008-04-21,93.93265533447266
2008-04-22,90.74504089355469
2008-04-23,92.9731674194336
2008-04-24,91.05420684814453
2008-04-25,93.28231048583984
2008-04-28,94.98273468017578
2008-04-29,95.46247863769531
2008-04-30,94.34840393066406
2008-05-02,93.41027069091797
2008-05-05,94.59361267089844
2008-05-06,94.3057632446289
2008-05-07,93.0104751586914
2008-05-08,93.0371322631836
2008-05-09,91.91239929199219
2008-05-12,90.56912231445312
2008-05-13,90.39857482910156
2008-05-14,91.6832046508789
2008-05-15,92.73860931396484
2008-05-16,90.01478576660156
2008-05-20,91.52330017089844
2008-05-21,92.21624755859375
2008-05-22,91.16080474853516
2008-05-23,88.33570861816406
2008-05-26,86.29946899414062
2008-05-27,84.76966857910156
2008-05-28,86.39008331298828
2008-05-29,87.09902954101562
2008-05-30,81.9498519897461
2008-06-02,81.01170349121094
2008-06-03,78.2292251586914
2008-06-04,76.2569580078125
2008-06-05,76.64608764648438
2008-06-06,78.98081970214844
2008-06-09,74.58322143554688
2008-06-10,74.82308959960938
2008-06-11,81.09166717529297
2008-06-12,82.46155548095703
2008-06-13,85.78243255615234
2008-06-16,86.74189758300781
2008-06-17,90.68108367919922
2008-06-18,97.05093383789062
2008-06-19,91.27275848388672
2008-06-20,83.99671936035156
2008-06-23,82.05644989013672
2008-06-24,77.78679656982422
2008-06-25,80.1428451538086
2008-06-26,82.50955963134766
2008-06-27,80.56393432617188
2008-06-30,78.34648895263672
2008-07-01,71.64615631103516
2008-07-02,71.88602447509766
2008-07-03,71.26236724853516
2008-07-04,70.00439453125
2008-07-07,70.12165069580078
2008-07-08,70.23892974853516
2008-07-09,73.90625762939453
2008-07-10,79.79637145996094
2008-07-11,76.00110626220703
2008-07-14,80.9903793334961
2008-07-15,76.02243041992188
2008-07-16,74.03950500488281
2008-07-17,74.93502807617188
2008-07-18,75.37744903564453
2008-07-21,79.84968566894531
2008-07-22,79.66310119628906
2008-07-23,89.34313201904297
2008-07-24,87.28559875488281
2008-07-25,84.29524993896484
2008-07-28,83.92745208740234
2008-07-29,82.08843994140625
2008-07-30,82.84004211425781
2008-07-31,85.07881927490234
2008-08-01,83.43704223632812
2008-08-04,83.76219940185547
2008-08-05,85.20674133300781
2008-08-06,84.08733367919922
2008-08-07,85.28670501708984
2008-08-08,82.75474548339844
2008-08-11,84.22061920166016
2008-08-12,84.34321594238281
2008-08-13,83.63426971435547
2008-08-14,81.9818344116211
2008-08-18,81.02769470214844
2008-08-19,81.09700012207031
2008-08-20,83.92211151123047
2008-08-21,80.16950225830078
2008-08-22,81.99250030517578
2008-08-25,83.15452575683594
2008-08-26,83.93277740478516
2008-08-27,83.17584228515625
2008-08-28,79.79637145996094
2008-08-29,82.3016586303711
2008-09-01,81.86457061767578
2008-09-02,84.55110168457031
2008-09-04,83.282470703125
2008-09-05,82.08843994140625
2008-09-08,83.77285766601562
2008-09-09,85.27604675292969
2008-09-10,84.62039184570312
2008-09-11,83.426513671875
2008-09-12,82.51765441894531
2008-09-15,78.73165130615234
2008-09-16,79.28557586669922
2008-09-17,73.28388977050781
2008-09-18,71.36402130126953
2008-09-19,76.02122497558594
2008-09-22,72.09001159667969
2008-09-23,77.33341979980469
2008-09-24,71.63826751708984
2008-09-25,71.96094512939453
2008-09-26,71.40704345703125
2008-09-29,69.5355224609375
2008-09-30,66.06143951416016
2008-10-01,66.7229232788086
2008-10-03,67.16927337646484
2008-10-06,59.10251998901367
2008-10-07,54.515220642089844
2008-10-08,48.37372970581055
2008-10-10,45.071712493896484
2008-10-13,43.36156463623047
2008-10-14,43.74339294433594
2008-10-15,41.94719696044922
2008-10-16,42.4903564453125
2008-10-17,41.94719696044922
2008-10-20,40.80709457397461
2008-10-21,39.60782241821289
2008-10-22,38.914093017578125
2008-10-23,35.811073303222656
2008-10-24,29.040363311767578
2008-10-27,23.920656204223633
2008-10-29,24.587505340576172
2008-10-31,27.034425735473633
2008-11-03,29.739482879638672
2008-11-04,32.71343231201172
2008-11-05,35.9885368347168
2008-11-06,37.77936553955078
2008-11-07,39.688499450683594
2008-11-10,41.67829132080078
2008-11-11,43.21097946166992
2008-11-12,42.78075408935547
2008-11-14,42.83454132080078
2008-11-17,40.710289001464844
2008-11-18,38.69358825683594
2008-11-19,36.757568359375
2008-11-20,34.92910385131836
2008-11-21,33.181304931640625
2008-11-24,31.541059494018555
2008-11-25,29.981489181518555
2008-11-26,28.502582550048828
2008-11-27,28.502582550048828
2008-11-28,27.211894989013672
2008-12-01,26.754779815673828
2008-12-02,25.437210083007812
2008-12-03,25.222095489501953
2008-12-04,25.27587127685547
2008-12-05,24.87253189086914
2008-12-08,23.90452003479004
2008-12-10,24.549863815307617
2008-12-11,25.78676414489746
2008-12-12,25.78676414489746
2008-12-15,27.077451705932617
2008-12-16,28.3950252532959
2008-12-17,29.820148468017578
2008-12-18,31.32594871520996
2008-12-19,30.707489013671875
2008-12-22,30.868837356567383
2008-12-23,29.33614730834961
2008-12-24,29.847043991088867
2008-12-26,30.115930557250977
2008-12-29,28.69080924987793
2008-12-30,28.341243743896484
2008-12-31,27.40011978149414
2009-01-02,29.255481719970703
2009-01-05,30.65371322631836
2009-01-06,29.712589263916016
2009-01-07,27.42700958251953
2009-01-09,27.615236282348633
2009-01-12,27.695905685424805
2009-01-13,26.378334045410156
2009-01-14,27.158117294311523
2009-01-15,27.56145668029785
2009-01-16,28.126129150390625
2009-01-19,28.126129150390625
2009-01-20,25.70610237121582
2009-01-21,25.248979568481445
2009-01-22,25.06075668334961
2009-01-23,24.092748641967773
2009-01-27,24.038969039916992
2009-01-28,24.46919059753418
2009-01-29,24.092748641967773
2009-01-30,21.968496322631836
2009-02-02,20.731595993041992
2009-02-03,20.758481979370117
2009-02-04,21.592050552368164
2009-02-05,21.887832641601562
2009-02-06,21.215600967407227
2009-02-09,20.46270179748535
2009-02-10,20.597150802612305
2009-02-11,20.3282527923584
2009-02-12,20.946704864501953
2009-02-13,20.919815063476562
2009-02-16,20.5164794921875
2009-02-17,19.682912826538086
2009-02-18,20.059362411499023
2009-02-19,20.3282527923584
2009-02-20,19.38713264465332
2009-02-24,18.688011169433594
2009-02-25,19.09134864807129
2009-02-26,19.118242263793945
2009-02-27,18.49979019165039
2009-03-02,18.553565979003906
2009-03-03,18.446008682250977
2009-03-04,18.49979019165039
2009-03-05,18.446008682250977
2009-03-06,18.338455200195312
2009-03-09,18.284669876098633
2009-03-12,18.49979019165039
2009-03-13,18.714902877807617
2009-03-16,19.494688034057617
2009-03-17,19.44091033935547
2009-03-18,21.188711166381836
2009-03-19,21.430713653564453
2009-03-20,20.866037368774414
2009-03-23,21.484495162963867
2009-03-24,19.38713264465332
2009-03-25,18.1771183013916
2009-03-26,19.360244750976562
2009-03-27,19.09134864807129
2009-03-30,19.629135131835938
2009-03-31,19.629135131835938
2009-04-01,20.24758529663086
2009-04-02,20.3282527923584
2009-04-06,21.83405113220215
2009-04-08,22.99028778076172
2009-04-09,23.93140983581543
2009-04-13,28.69080924987793
2009-04-15,28.69080924987793
2009-04-16,27.211894989013672
2009-04-17,27.8034610748291
2009-04-20,27.695905685424805
2009-04-21,28.233688354492188
2009-04-22,28.260576248168945
2009-04-23,27.48078727722168
2009-04-24,28.314355850219727
2009-04-27,26.80855941772461
2009-04-28,26.055660247802734
2009-04-29,26.270776748657227
2009-04-30,26.16322135925293
2009-05-04,26.727890014648438
2009-05-05,27.26567268371582
2009-05-06,27.211894989013672
2009-05-07,27.722793579101562
2009-05-08,29.282367706298828
2009-05-11,28.58324432373047
2009-05-12,28.986587524414062
2009-05-13,28.502582550048828
2009-05-14,28.47568702697754
2009-05-15,28.556352615356445
2009-05-18,28.556352615356445
2009-05-19,31.27216911315918
2009-05-20,36.81134796142578
2009-05-21,36.3542366027832
2009-05-22,38.50537109375
2009-05-25,44.25966262817383
2009-05-26,39.84983825683594
2009-05-27,40.33384323120117
2009-05-28,39.285160064697266
2009-05-29,40.19939041137695
2009-06-01,40.25316619873047
2009-06-02,39.63471221923828
2009-06-03,43.237876892089844
2009-06-04,47.56704330444336
2009-06-05,52.32644271850586
2009-06-08,49.71818923950195
2009-06-09,47.70148849487305
2009-06-10,45.335243225097656
2009-06-11,43.21097946166992
2009-06-12,42.081642150878906
2009-06-15,41.032958984375
2009-06-16,43.103431701660156
2009-06-17,41.00606918334961
2009-06-18,40.1456184387207
2009-06-19,40.9254035949707
2009-06-22,41.67829132080078
2009-06-23,41.19430160522461
2009-06-24,41.812744140625
2009-06-25,41.65141296386719
2009-06-26,42.64631271362305
2009-06-29,43.372318267822266
2009-06-30,41.597625732421875
2009-07-01,41.032958984375
2009-07-02,41.00606918334961
2009-07-03,40.46828079223633
2009-07-06,39.04315948486328
2009-07-07,37.40291213989258
2009-07-08,36.73068618774414
2009-07-09,37.429805755615234
2009-07-10,36.73068618774414
2009-07-13,35.009769439697266
2009-07-14,35.95088577270508
2009-07-15,37.429805755615234
2009-07-16,38.720489501953125
2009-07-17,39.36582565307617
2009-07-20,39.66160202026367
2009-07-21,39.31204605102539
2009-07-22,40.87162399291992
2009-07-23,42.135406494140625
2009-07-24,41.78585433959961
2009-07-27,41.92030334472656
2009-07-28,42.67320251464844
2009-07-29,40.84473419189453
2009-07-30,41.355628967285156
2009-07-31,41.54384994506836
2009-08-03,42.70009231567383
2009-08-04,44.50166320800781
2009-08-05,43.91011047363281
2009-08-06,42.350528717041016
2009-08-07,40.95228958129883
2009-08-10,38.90871047973633
2009-08-11,39.36582565307617
2009-08-12,40.87162399291992
2009-08-13,42.78075408935547
2009-08-14,42.807655334472656
2009-08-17,40.30695343017578
2009-08-18,42.995872497558594
2009-08-19,43.883216857910156
2009-08-20,43.883216857910156
2009-08-21,44.01766586303711
2009-08-24,48.42749786376953
2009-08-25,50.686180114746094
2009-08-26,50.202186584472656
2009-08-27,49.31483840942383
2009-08-28,50.14840316772461
2009-08-31,49.31483840942383
2009-09-01,48.96527862548828
2009-09-02,49.23416519165039
2009-09-03,49.6181755065918
2009-09-04,50.11188507080078
2009-09-07,53.732444763183594
2009-09-08,53.89701461791992
2009-09-09,53.51301956176758
2009-09-10,61.65928649902344
2009-09-11,58.80672836303711
2009-09-14,57.051292419433594
2009-09-15,58.69700622558594
2009-09-16,62.20785140991211
2009-09-17,59.95871353149414
2009-09-18,59.71185302734375
2009-09-22,58.834144592285156
2009-09-23,59.766693115234375
2009-09-24,58.998714447021484
2009-09-25,58.642154693603516
2009-09-29,60.47987365722656
2009-09-30,58.80672836303711
2009-10-01,58.39529800415039
2009-10-05,57.59986877441406
2009-10-06,56.310726165771484
2009-10-07,56.612449645996094
2009-10-08,55.92673873901367
2009-10-09,54.71987533569336
2009-10-12,53.51301956176758
2009-10-13,53.45816421508789
2009-10-14,55.679866790771484
2009-10-15,55.15873336791992
2009-10-16,54.829593658447266
2009-10-20,56.36558532714844
2009-10-21,57.517574310302734
2009-10-22,54.66501998901367
2009-10-23,55.57015609741211
2009-10-26,52.11416244506836
2009-10-27,49.89244842529297
2009-10-28,49.4536018371582
2009-10-29,49.67302703857422
2009-10-30,49.83760452270508
2009-11-03,46.73817443847656
2009-11-04,48.027313232421875
2009-11-05,48.905029296875
2009-11-06,48.8227424621582
2009-11-09,49.014747619628906
2009-11-10,49.91987609863281
2009-11-11,50.05702209472656
2009-11-12,49.78274154663086
2009-11-13,49.89244842529297
2009-11-16,54.71987533569336
2009-11-17,55.13129806518555
2009-11-18,56.393009185791016
2009-11-19,54.363311767578125
2009-11-20,53.75987243652344
2009-11-23,54.55530548095703
2009-11-24,54.034156799316406
2009-11-25,54.829593658447266
2009-11-26,53.81473922729492
2009-11-27,52.25130844116211
2009-11-30,52.66273498535156
2009-12-01,53.51301956176758
2009-12-02,52.77244567871094
2009-12-03,53.78730010986328
2009-12-04,54.06158447265625
2009-12-07,52.88215255737305
2009-12-08,53.238731384277344
2009-12-09,52.27873611450195
2009-12-10,53.86958694458008
2009-12-11,53.238731384277344
2009-12-14,51.8673095703125
2009-12-15,51.59302520751953
2009-12-16,52.25130844116211
2009-12-17,51.6753044128418
2009-12-18,51.3187370300293
2009-12-21,52.3061637878418
2009-12-22,53.074153900146484
2009-12-23,56.58500671386719
2009-12-24,56.201011657714844
2009-12-29,57.02387619018555
2009-12-30,56.0912971496582
2009-12-31,58.17586898803711
2010-01-04,58.42271423339844
2010-01-05,60.12328338623047
2010-01-06,59.38272476196289
2010-01-07,58.91643524169922
2010-01-08,60.78158187866211
2010-01-11,61.686710357666016
2010-01-12,59.38272476196289
2010-01-13,59.95871353149414
2010-01-14,63.57928466796875
2010-01-15,64.9781494140625
2010-01-18,64.9781494140625
2010-01-19,63.03071212768555
2010-01-20,61.79642868041992
2010-01-21,62.45472717285156
2010-01-22,59.93129348754883
2010-01-25,58.9438591003418
2010-01-27,55.10387420654297
2010-01-28,55.73472213745117
2010-01-29,55.37815856933594
2010-02-01,55.899295806884766
2010-02-02,56.42045211791992
2010-02-03,59.08101272583008
2010-02-04,57.517574310302734
2010-02-05,57.21586990356445
2010-02-08,56.310726165771484
2010-02-09,56.146148681640625
2010-02-10,55.186153411865234
2010-02-11,54.99415588378906
2010-02-15,54.692447662353516
2010-02-16,54.71987533569336
2010-02-17,56.00900650024414
2010-02-18,55.87187194824219
