Date,ALKYLAMINE
2008-03-24,12.373491287231445
2008-03-25,11.7986478805542
2008-03-26,11.496854782104492
2008-03-27,12.502828598022461
2008-03-28,11.791461944580078
2008-03-31,13.78185749053955
2008-04-01,12.840548515319824
2008-04-02,12.804619789123535
2008-04-03,13.099227905273438
2008-04-04,12.883666038513184
2008-04-07,12.9339599609375
2008-04-08,12.790250778198242
2008-04-09,12.9339599609375
2008-04-10,13.947121620178223
2008-04-11,13.228568077087402
2008-04-15,13.25731086730957
2008-04-16,13.717185974121094
2008-04-17,13.789040565490723
2008-04-21,13.444132804870605
2008-04-22,13.573474884033203
2008-04-23,13.099227905273438
2008-04-24,13.501618385314941
2008-04-25,13.796225547790527
2008-04-28,13.860898971557617
2008-04-29,13.523174285888672
2008-04-30,13.573474884033203
2008-05-02,13.480064392089844
2008-05-05,13.365093231201172
2008-05-06,13.645328521728516
2008-05-07,13.278868675231934
2008-05-08,13.393831253051758
2008-05-09,13.221383094787598
2008-05-12,13.580659866333008
2008-05-13,13.321983337402344
2008-05-14,13.393831253051758
2008-05-15,13.50880241394043
2008-05-16,13.092042922973633
2008-05-20,13.559103012084961
2008-05-21,13.796225547790527
2008-05-22,13.652514457702637
2008-05-23,13.163897514343262
2008-05-26,13.50880241394043
2008-05-27,13.501618385314941
2008-05-28,13.580659866333008
2008-05-29,13.113597869873047
2008-05-30,13.077672958374023
2008-06-02,13.120784759521484
2008-06-03,13.40820598602295
2008-06-04,13.393831253051758
2008-06-05,13.393831253051758
2008-06-06,13.365093231201172
2008-06-09,13.300423622131348
2008-06-10,13.25731086730957
2008-06-11,13.530362129211426
2008-06-12,13.674074172973633
2008-06-13,13.824965476989746
2008-06-16,13.85370922088623
2008-06-17,14.37106990814209
2008-06-18,14.227357864379883
2008-06-19,13.96867847442627
2008-06-20,13.975868225097656
2008-06-23,13.983048439025879
2008-06-24,14.033348083496094
2008-06-25,14.0189790725708
2008-06-26,13.947121620178223
2008-06-27,14.155501365661621
2008-06-30,14.270471572875977
2008-07-01,13.810598373413086
2008-07-02,13.796225547790527
2008-07-03,13.523174285888672
2008-07-04,13.33635139465332
2008-07-07,13.365093231201172
2008-07-08,13.652514457702637
2008-07-09,14.356695175170898
2008-07-10,13.530362129211426
2008-07-11,13.530362129211426
2008-07-14,14.37106990814209
2008-07-15,12.905217170715332
2008-07-16,13.077672958374023
2008-07-17,13.652514457702637
2008-07-18,13.796225547790527
2008-07-21,13.645328521728516
2008-07-22,14.16929817199707
2008-07-23,14.877763748168945
2008-07-24,14.759687423706055
2008-07-25,15.054879188537598
2008-07-28,15.180335998535156
2008-07-29,15.180335998535156
2008-07-30,15.527194023132324
2008-07-31,15.21723747253418
2008-08-01,14.243095397949219
2008-08-04,16.23565101623535
2008-08-05,15.497671127319336
2008-08-06,15.497671127319336
2008-08-07,15.955219268798828
2008-08-08,15.696927070617676
2008-08-11,15.696927070617676
2008-08-12,16.080678939819336
2008-08-13,15.60098934173584
2008-08-14,15.60098934173584
2008-08-18,15.60098934173584
2008-08-19,15.60098934173584
2008-08-20,15.209857940673828
2008-08-21,15.224614143371582
2008-08-22,15.792864799499512
2008-08-25,14.907283782958984
2008-08-26,16.228275299072266
2008-08-27,16.198755264282227
2008-08-28,16.198755264282227
2008-08-29,15.11391830444336
2008-09-01,15.11391830444336
2008-09-02,15.11391830444336
2008-09-04,17.54926300048828
2008-09-05,15.409113883972168
2008-09-08,15.866658210754395
2008-09-09,15.866658210754395
2008-09-10,14.759687423706055
2008-09-11,14.744927406311035
2008-09-12,15.453389167785645
2008-09-15,13.711747169494629
2008-09-16,14.021700859069824
2008-09-17,13.298478126525879
2008-09-18,13.298478126525879
2008-09-19,13.556772232055664
2008-09-22,12.811408042907715
2008-09-23,13.143499374389648
2008-09-24,14.021700859069824
2008-09-25,14.021700859069824
2008-09-26,14.110259056091309
2008-09-29,13.431313514709473
2008-09-30,13.431313514709473
2008-10-01,12.494074821472168
2008-10-03,12.494074821472168
2008-10-06,12.545731544494629
2008-10-07,13.276333808898926
2008-10-08,14.080734252929688
2008-10-10,11.379717826843262
2008-10-13,10.368678092956543
2008-10-14,11.95534610748291
2008-10-15,11.95534610748291
2008-10-16,11.815128326416016
2008-10-17,10.331779479980469
2008-10-20,10.796709060668945
2008-10-21,12.442416191101074
2008-10-22,12.10294246673584
2008-10-23,11.409235954284668
2008-10-24,11.48303508758545
2008-10-27,11.95534610748291
2008-10-29,12.545731544494629
2008-10-31,12.981143951416016
2008-11-03,12.981143951416016
2008-11-04,12.678571701049805
2008-11-05,11.73394775390625
2008-11-06,11.778228759765625
2008-11-07,11.660150527954102
2008-11-10,11.209981918334961
2008-11-11,10.339159965515137
2008-11-12,10.184184074401855
2008-11-14,10.331779479980469
2008-11-17,10.331779479980469
2008-11-18,10.995965003967285
2008-11-19,10.331779479980469
2008-11-20,10.560556411743164
2008-11-21,10.036585807800293
2008-11-24,9.940649032592773
2008-11-25,10.55317497253418
2008-11-26,10.55317497253418
2008-11-27,10.55317497253418
2008-11-28,10.398200035095215
2008-12-01,10.77457046508789
2008-12-02,10.77457046508789
2008-12-03,10.184184074401855
2008-12-04,9.888988494873047
2008-12-05,10.479375839233398
2008-12-08,11.364957809448242
2008-12-10,10.036585807800293
2008-12-11,10.331779479980469
2008-12-12,9.0772066116333
2008-12-15,10.043966293334961
2008-12-16,9.815189361572266
2008-12-17,9.151004791259766
2008-12-18,9.25432300567627
2008-12-19,9.446198463439941
2008-12-22,9.128866195678711
2008-12-23,9.091963768005371
2008-12-24,8.708213806152344
2008-12-26,8.501579284667969
2008-12-29,7.896432399749756
2008-12-30,8.818912506103516
2008-12-31,9.77091121673584
2009-01-02,9.888988494873047
2009-01-05,10.036585807800293
2009-01-06,9.298602104187012
2009-01-07,9.593796730041504
2009-01-09,9.438819885253906
2009-01-12,9.579034805297852
2009-01-13,9.579034805297852
2009-01-14,9.53475570678711
2009-01-15,8.627036094665527
2009-01-16,9.298602104187012
2009-01-19,9.298602104187012
2009-01-20,8.117825508117676
2009-01-21,7.970231056213379
2009-01-22,8.117825508117676
2009-01-23,8.60489559173584
2009-01-27,7.579097747802734
2009-01-28,7.468400955200195
2009-01-29,7.409360885620117
2009-01-30,7.675034046173096
2009-02-02,7.763597011566162
2009-02-03,7.416741847991943
2009-02-04,7.667657852172852
2009-02-05,7.224865436553955
2009-02-06,7.365082740783691
2009-02-09,7.2322468757629395
2009-02-10,7.121547698974609
2009-02-11,7.409360885620117
2009-02-12,7.571718692779541
2009-02-13,7.409360885620117
2009-02-16,7.409360885620117
2009-02-17,7.409360885620117
2009-02-18,7.092028617858887
2009-02-19,7.2322468757629395
2009-02-20,7.2322468757629395
2009-02-24,6.509020805358887
2009-02-25,6.6418585777282715
2009-02-26,6.073610305786133
2009-02-27,5.763657093048096
2009-03-02,5.763657093048096
2009-03-03,6.317145824432373
2009-03-04,7.328185081481934
2009-03-05,6.582820892333984
2009-03-06,6.309764862060547
2009-03-09,6.3909430503845215
2009-03-12,6.354044437408447
2009-03-13,6.996089935302734
2009-03-16,7.527439594268799
2009-03-17,7.55695915222168
2009-03-18,8.080926895141602
2009-03-19,8.080926895141602
2009-03-20,8.080926895141602
2009-03-23,8.383501052856445
2009-03-24,8.383501052856445
2009-03-25,8.383501052856445
2009-03-26,8.383501052856445
2009-03-27,8.383501052856445
2009-03-30,8.383501052856445
2009-03-31,7.970231056213379
2009-04-01,8.11044692993164
2009-04-02,7.704556941986084
2009-04-06,7.379843711853027
2009-04-08,7.099408149719238
2009-04-09,7.158446788787842
2009-04-13,7.158446788787842
2009-04-15,7.520060062408447
2009-04-16,7.387223243713379
2009-04-17,7.16582727432251
2009-04-20,7.16582727432251
2009-04-21,7.16582727432251
2009-04-22,7.084649085998535
2009-04-23,7.092028617858887
2009-04-24,7.092028617858887
2009-04-27,7.092028617858887
2009-04-28,6.818975925445557
2009-04-29,6.818975925445557
2009-04-30,6.818975925445557
2009-05-04,6.818975925445557
2009-05-05,6.937052249908447
2009-05-06,6.937052249908447
2009-05-07,6.8558735847473145
2009-05-08,6.848495960235596
2009-05-11,7.010850429534912
2009-05-12,7.010850429534912
2009-05-13,6.907533645629883
2009-05-14,6.907533645629883
2009-05-15,6.656619071960449
2009-05-18,6.656619071960449
2009-05-19,7.306044101715088
2009-05-20,7.121547698974609
2009-05-21,7.837393760681152
2009-05-22,8.627036094665527
2009-05-25,8.627036094665527
2009-05-26,9.062446594238281
2009-05-27,9.519997596740723
2009-05-28,9.999688148498535
2009-05-29,10.501514434814453
2009-06-01,10.951685905456543
2009-06-02,11.091904640197754
2009-06-03,10.538415908813477
2009-06-04,10.61959457397461
2009-06-05,10.331779479980469
2009-06-08,10.036585807800293
2009-06-09,9.549513816833496
2009-06-10,9.246943473815918
2009-06-11,9.246943473815918
2009-06-12,9.246943473815918
2009-06-15,9.246943473815918
2009-06-16,9.298602104187012
2009-06-17,8.870570182800293
2009-06-18,8.870570182800293
2009-06-19,8.560617446899414
2009-06-22,8.98865032196045
2009-06-23,9.42405891418457
2009-06-24,9.711873054504395
2009-06-25,9.298602104187012
2009-06-26,9.298602104187012
2009-06-29,8.981269836425781
2009-06-30,8.855812072753906
2009-07-01,9.003405570983887
2009-07-02,9.438819885253906
2009-07-03,9.438819885253906
2009-07-06,9.438819885253906
2009-07-07,9.859468460083008
2009-07-08,9.446198463439941
2009-07-09,9.446198463439941
2009-07-10,9.446198463439941
2009-07-13,9.446198463439941
2009-07-14,8.973888397216797
2009-07-15,8.973888397216797
2009-07-16,8.973888397216797
2009-07-17,8.708213806152344
2009-07-20,8.784601211547852
2009-07-21,8.670022010803223
2009-07-22,8.647104263305664
2009-07-23,8.647104263305664
2009-07-24,8.647104263305664
2009-07-27,8.647104263305664
2009-07-28,9.082513809204102
2009-07-29,8.80751895904541
2009-07-30,9.250567436218262
2009-07-31,9.708895683288574
2009-08-03,9.265846252441406
2009-08-04,9.204734802246094
2009-08-05,9.670701026916504
2009-08-06,9.670701026916504
2009-08-07,9.212374687194824
2009-08-10,9.212374687194824
2009-08-11,9.212374687194824
2009-08-12,9.212374687194824
2009-08-13,9.533202171325684
2009-08-14,10.014448165893555
2009-08-17,10.014448165893555
2009-08-18,10.014448165893555
2009-08-19,10.075556755065918
2009-08-20,10.564437866210938
2009-08-21,10.411663055419922
2009-08-24,10.404025077819824
2009-08-25,10.022086143493652
2009-08-26,10.388749122619629
2009-08-27,10.388749122619629
2009-08-28,10.388749122619629
2009-08-31,10.69429874420166
2009-09-01,10.969293594360352
2009-09-02,10.46513557434082
2009-09-03,10.274165153503418
2009-09-04,10.46513557434082
2009-09-07,10.46513557434082
2009-09-08,10.541522026062012
2009-09-09,10.144304275512695
2009-09-10,10.411663055419922
2009-09-11,10.510966300964355
2009-09-14,10.510966300964355
2009-09-15,10.526247024536133
2009-09-16,10.312357902526855
2009-09-17,10.816520690917969
2009-09-18,11.305399894714355
2009-09-22,10.778326988220215
2009-09-23,10.488049507141113
2009-09-24,10.488049507141113
2009-09-25,10.503327369689941
2009-09-29,11.030405044555664
2009-09-30,10.701937675476074
2009-10-01,11.099154472351074
2009-10-05,11.030405044555664
2009-10-06,10.4804105758667
2009-10-07,9.960975646972656
2009-10-08,10.083195686340332
2009-10-09,9.800559997558594
2009-10-12,9.571395874023438
2009-10-13,9.571395874023438
2009-10-14,9.731810569763184
2009-10-15,9.724172592163086
2009-10-16,9.724172592163086
2009-10-20,10.488049507141113
2009-10-21,10.617910385131836
2009-10-22,10.69429874420166
2009-10-23,10.69429874420166
2009-10-26,10.770687103271484
2009-10-27,10.587353706359863
2009-10-28,10.587353706359863
2009-10-29,11.106793403625488
2009-10-30,11.106793403625488
2009-11-03,11.106793403625488
2009-11-04,11.106793403625488
2009-11-05,11.106793403625488
2009-11-06,10.55679988861084
2009-11-09,10.060279846191406
2009-11-10,9.930418968200684
2009-11-11,10.083195686340332
2009-11-12,10.365830421447754
2009-11-13,10.014448165893555
2009-11-16,10.770687103271484
2009-11-17,10.472772598266602
2009-11-18,10.472772598266602
2009-11-19,9.945697784423828
2009-11-20,9.945697784423828
2009-11-23,9.854032516479492
2009-11-24,10.64846420288086
2009-11-25,10.335273742675781
2009-11-26,10.388749122619629
2009-11-27,10.083195686340332
2009-11-30,10.006807327270508
2009-12-01,10.1290283203125
2009-12-02,10.014448165893555
2009-12-03,10.472772598266602
2009-12-04,10.190138816833496
2009-12-07,9.808197975158691
2009-12-08,9.808197975158691
2009-12-09,9.808197975158691
2009-12-10,9.99152946472168
2009-12-11,10.312357902526855
2009-12-14,10.312357902526855
2009-12-15,9.999170303344727
2009-12-16,10.671381950378418
2009-12-17,10.671381950378418
2009-12-18,10.083195686340332
2009-12-21,9.701257705688477
2009-12-22,10.289443016052246
2009-12-23,10.235970497131348
2009-12-24,9.953338623046875
2009-12-29,10.12138843536377
2009-12-30,11.030405044555664
2009-12-31,11.229013442993164
2010-01-04,11.229013442993164
2010-01-05,10.793603897094727
2010-01-06,11.305399894714355
2010-01-07,11.068598747253418
2010-01-08,11.542203903198242
2010-01-11,12.22205638885498
2010-01-12,12.107473373413086
2010-01-13,12.382469177246094
2010-01-14,12.833158493041992
2010-01-15,13.169262886047363
2010-01-18,13.169262886047363
2010-01-19,12.37483024597168
2010-01-20,12.099832534790039
2010-01-21,11.939419746398926
2010-01-22,12.099832534790039
2010-01-25,12.596354484558105
2010-01-27,12.092195510864258
2010-01-28,11.045681953430176
2010-01-29,10.900545120239258
2010-02-01,11.229013442993164
2010-02-02,11.015127182006836
2010-02-03,11.11443042755127
2010-02-04,11.091514587402344
2010-02-05,11.152626037597656
2010-02-08,10.923460006713867
2010-02-09,10.69429874420166
2010-02-10,10.862351417541504
2010-02-11,11.305399894714355
2010-02-15,10.999848365783691
2010-02-16,11.427620887756348
2010-02-17,11.053322792053223
2010-02-18,10.892906188964844
2010-02-19,10.84707260131836
2010-02-22,10.946377754211426
2010-02-23,10.946377754211426
2010-02-24,10.732491493225098
2010-02-25,11.122069358825684
2010-02-26,11.152626037597656
2010-03-02,10.954017639160156
2010-03-03,10.923460006713867
2010-03-04,10.91582202911377
2010-03-05,10.99221134185791
2010-03-08,11.190818786621094
2010-03-09,10.931102752685547
2010-03-10,10.938739776611328
2010-03-11,11.297760963439941
2010-03-12,11.297760963439941
2010-03-15,11.297760963439941
2010-03-16,11.152626037597656
2010-03-17,11.106793403625488
2010-03-18,10.770687103271484
2010-03-19,10.740131378173828
2010-03-22,10.488049507141113
2010-03-23,10.45749568939209
2010-03-25,10.69429874420166
2010-03-26,10.220690727233887
2010-03-29,10.312357902526855
2010-03-30,10.350553512573242
2010-03-31,10.090835571289062
2010-04-01,10.251248359680176
2010-04-05,10.633187294006348
2010-04-06,10.69429874420166
2010-04-07,11.129708290100098
2010-04-08,10.877628326416016
2010-04-09,12.153306007385254
2010-04-12,14.070637702941895
2010-04-13,15.224096298217773
2010-04-15,13.711617469787598
2010-04-16,13.451900482177734
2010-04-19,12.428302764892578
2010-04-20,12.328997611999512
2010-04-21,13.17690372467041
2010-04-22,12.96301555633545
2010-04-23,12.695660591125488
2010-04-26,12.497051239013672
2010-04-27,12.512330055236816
2010-04-28,12.351913452148438
2010-04-29,12.313719749450684
2010-04-30,12.70329761505127
2010-05-03,12.764409065246582
2010-05-04,12.428302764892578
2010-05-05,12.2678861618042
2010-05-06,12.451216697692871
2010-05-07,12.138029098510742
2010-05-10,12.04636287689209
2010-05-11,11.992892265319824
2010-05-12,12.199138641357422
2010-05-13,12.138029098510742
2010-05-14,12.000531196594238
2010-05-17,11.77900505065918
2010-05-18,12.21441650390625
2010-05-19,11.626230239868164
2010-05-20,11.771366119384766
2010-05-21,11.763726234436035
2010-05-24,11.992892265319824
2010-05-25,12.023445129394531
2010-05-26,12.008171081542969
2010-05-27,12.099832534790039
2010-05-28,12.168584823608398
2010-05-31,11.969976425170898
2010-06-01,12.260249137878418
2010-06-02,12.206775665283203
2010-06-03,12.069278717041016
2010-06-04,12.160943984985352
2010-06-07,11.916504859924316
2010-06-08,12.168584823608398
2010-06-09,11.931781768798828
2010-06-10,11.885948181152344
2010-06-11,12.504690170288086
2010-06-14,12.359553337097168
2010-06-15,12.901907920837402
2010-06-16,12.70329761505127
2010-06-17,12.81024169921875
2010-06-18,12.718574523925781
2010-06-21,12.527606010437012
2010-06-22,12.535244941711426
2010-06-23,13.734532356262207
2010-06-24,15.262290000915527
2010-06-25,17.408790588378906
2010-06-28,17.76017189025879
2010-06-29,16.324079513549805
2010-06-30,15.934503555297852
2010-07-01,15.231733322143555
2010-07-02,15.514374732971191
2010-07-05,15.040770530700684
2010-07-06,14.826878547668457
2010-07-07,14.94909954071045
2010-07-08,14.819242477416992
2010-07-09,14.857437133789062
2010-07-12,15.05604362487793
2010-07-13,15.331793785095215
2010-07-14,14.977256774902344
2010-07-15,14.725142478942871
2010-07-16,14.402118682861328
2010-07-19,14.465147972106934
2010-07-20,15.12695026397705
2010-07-21,15.13482666015625
2010-07-22,15.07180118560791
2010-07-23,15.12695026397705
2010-07-26,14.969381332397461
2010-07-27,15.008769035339355
2010-07-28,14.74877643585205
2010-07-29,14.953624725341797
2010-07-30,14.86695671081543
2010-08-02,14.622718811035156
2010-08-03,14.796050071716309
2010-08-04,14.346968650817871
2010-08-05,14.58332633972168
2010-08-06,13.99243450164795
2010-08-09,14.19727611541748
2010-08-10,14.220907211303711
2010-08-11,14.12636661529541
2010-08-12,13.76395034790039
2010-08-13,13.858494758605957
2010-08-16,13.945161819458008
2010-08-17,13.834857940673828
2010-08-18,14.071216583251953
2010-08-19,13.960911750793457
2010-08-20,13.99243450164795
2010-08-23,14.614838600158691
2010-08-24,14.709386825561523
2010-08-25,14.654234886169434
2010-08-26,14.35484504699707
2010-08-27,14.008188247680664
2010-08-30,13.779706001281738
2010-08-31,13.779706001281738
2010-09-01,14.031822204589844
2010-09-02,14.173640251159668
2010-09-03,14.480902671813965
2010-09-06,14.512417793273926
2010-09-07,14.622718811035156
2010-09-08,14.496661186218262
2010-09-09,15.095437049865723
2010-09-13,15.749363899230957
2010-09-14,16.103899002075195
2010-09-15,15.095437049865723
2010-09-16,14.709386825561523
2010-09-17,14.859079360961914
2010-09-20,14.307572364807129
2010-09-21,14.181520462036133
2010-09-22,13.93727970123291
2010-09-23,14.157879829406738
2010-09-24,15.103317260742188
2010-09-27,15.276644706726074
2010-09-28,14.969381332397461
2010-09-29,14.386362075805664
2010-09-30,14.276063919067383
2010-10-01,14.362723350524902
2010-10-04,14.35484504699707
2010-10-05,14.409996032714844
2010-10-06,14.937865257263184
2010-10-07,14.80393123626709
2010-10-08,14.31545352935791
2010-10-11,14.599082946777344
2010-10-12,14.26030445098877
2010-10-13,14.591206550598145
2010-10-14,14.662114143371582
2010-10-15,14.646354675292969
2010-10-18,14.7566556930542
2010-10-19,14.339091300964355
2010-10-20,14.339091300964355
2010-10-21,14.835439682006836
2010-10-22,14.811805725097656
2010-10-25,15.056045532226562
2010-10-26,15.694211959838867
2010-10-27,15.749363899230957
2010-10-28,16.277233123779297
2010-10-29,16.269351959228516
2010-11-01,15.465731620788574
2010-11-02,14.717262268066406
2010-11-03,14.811805725097656
2010-11-04,14.780295372009277
2010-11-08,15.016650199890137
2010-11-09,14.922107696533203
2010-11-10,14.945743560791016
2010-11-11,15.016650199890137
2010-11-12,14.882712364196777
2010-11-15,14.654234886169434
2010-11-16,14.394243240356445
2010-11-18,14.071216583251953
2010-11-19,14.26030445098877
2010-11-22,14.339091300964355
2010-11-23,13.637893676757812
2010-11-24,14.307572364807129
2010-11-25,13.645773887634277
2010-11-26,12.920939445495605
2010-11-29,13.488200187683105
2010-11-30,13.433048248291016
2010-12-01,13.700919151306152
2010-12-02,13.708800315856934
2010-12-03,13.196688652038574
2010-12-06,13.472443580627441
2010-12-07,13.551226615905762
2010-12-08,13.283354759216309
2010-12-09,12.787001609802246
2010-12-10,12.913058280944824
2010-12-13,13.401530265808105
2010-12-14,13.078509330749512
2010-12-15,13.157296180725098
2010-12-16,13.015480041503906
2010-12-20,12.818516731262207
2010-12-21,12.960331916809082
2010-12-22,12.700336456298828
2010-12-23,12.865785598754883
2010-12-24,12.668822288513184
2010-12-27,13.007604598999023
2010-12-28,13.236083984375
2010-12-29,14.181520462036133
2010-12-30,14.811805725097656
2010-12-31,14.189396858215332
2011-01-03,14.480902671813965
2011-01-04,14.496661186218262
2011-01-05,13.945161819458008
2011-01-06,13.960911750793457
2011-01-07,14.181520462036133
2011-01-10,13.88212776184082
2011-01-11,14.181520462036133
2011-01-12,13.866371154785156
2011-01-13,13.338507652282715
2011-01-14,12.660943984985352
2011-01-17,12.999722480773926
2011-01-18,12.621550559997559
2011-01-19,12.700336456298828
2011-01-20,13.023362159729004
2011-01-21,13.078509330749512
2011-01-24,13.078509330749512
2011-01-25,12.976088523864746
2011-01-27,13.362140655517578
2011-01-28,12.629429817199707
2011-01-31,12.448221206665039
2011-02-01,12.495491027832031
2011-02-02,12.763364791870117
2011-02-03,13.125781059265137
2011-02-04,12.999722480773926
2011-02-07,13.078509330749512
2011-02-08,12.590035438537598
2011-02-09,11.89671802520752
2011-02-10,12.763364791870117
2011-02-11,11.967625617980957
2011-02-14,12.416707038879395
2011-02-15,12.070046424865723
2011-02-16,13.133661270141602
2011-02-17,12.763364791870117
2011-02-18,13.708800315856934
2011-02-21,14.709386825561523
2011-02-22,14.079094886779785
2011-02-23,13.834857940673828
2011-02-24,13.078509330749512
2011-02-25,12.763364791870117
2011-02-28,13.078509330749512
2011-03-01,14.023944854736328
2011-03-03,13.007604598999023
2011-03-04,13.046995162963867
2011-03-07,13.015480041503906
2011-03-08,13.078509330749512
2011-03-09,13.22032642364502
2011-03-10,12.90517807006836
2011-03-11,12.960331916809082
2011-03-14,13.062751770019531
2011-03-15,12.676700592041016
2011-03-16,12.65306282043457
2011-03-17,12.763364791870117
2011-03-18,12.637309074401855
2011-03-21,12.463977813720703
2011-03-22,12.605792045593262
2011-03-23,12.605792045593262
2011-03-24,12.88154411315918
2011-03-25,13.196688652038574
2011-03-28,13.046995162963867
2011-03-29,12.487611770629883
2011-03-30,12.873666763305664
2011-03-31,13.078509330749512
2011-04-01,13.078509330749512
2011-04-04,13.622138977050781
2011-04-05,13.850614547729492
2011-04-06,13.34638500213623
2011-04-07,13.551226615905762
2011-04-08,13.6142578125
2011-04-11,13.370018005371094
2011-04-13,13.724556922912598
2011-04-15,13.25971794128418
2011-04-18,13.078509330749512
2011-04-19,13.110023498535156
2011-04-20,13.598499298095703
2011-04-21,13.062751770019531
2011-04-25,13.377898216247559
2011-04-26,13.29910945892334
2011-04-27,13.157296180725098
2011-04-28,13.314868927001953
2011-04-29,12.999722480773926
2011-05-02,13.377898216247559
2011-05-03,13.251840591430664
2011-05-04,13.590622901916504
2011-05-05,12.818516731262207
2011-05-06,13.622138977050781
2011-05-09,12.936695098876953
2011-05-10,13.393655776977539
2011-05-11,12.850030899047852
2011-05-12,12.731851577758789
2011-05-13,12.920939445495605
2011-05-16,12.920939445495605
2011-05-17,12.920939445495605
2011-05-18,12.920939445495605
2011-05-19,12.999722480773926
2011-05-20,12.999722480773926
2011-05-23,12.763364791870117
2011-05-24,12.999722480773926
2011-05-25,13.38577651977539
2011-05-26,13.38577651977539
2011-05-27,13.354262351989746
2011-05-30,13.393655776977539
2011-05-31,12.960331916809082
2011-06-01,12.850030899047852
2011-06-02,13.125781059265137
2011-06-03,13.125781059265137
2011-06-06,13.236083984375
2011-06-07,13.440929412841797
2011-06-08,13.007604598999023
2011-06-09,13.007604598999023
2011-06-10,13.133661270141602
2011-06-13,12.99184513092041
2011-06-14,12.999722480773926
2011-06-15,12.74760913848877
2011-06-16,12.944574356079102
2011-06-17,12.763364791870117
2011-06-20,12.211861610412598
2011-06-21,12.211861610412598
2011-06-22,12.605792045593262
2011-06-23,13.401530265808105
2011-06-24,12.590035438537598
2011-06-27,12.605792045593262
2011-06-28,13.078509330749512
2011-06-29,13.228203773498535
2011-06-30,13.125781059265137
2011-07-01,12.920939445495605
2011-07-04,13.243961334228516
2011-07-05,13.243961334228516
2011-07-06,12.77124309539795
2011-07-07,13.850614547729492
2011-07-08,13.590622901916504
2011-07-11,12.999722480773926
2011-07-12,13.606376647949219
2011-07-13,14.346968650817871
2011-07-14,14.339091300964355
2011-07-15,14.433634757995605
2011-07-18,14.339091300964355
2011-07-19,14.488784790039062
2011-07-20,14.898473739624023
2011-07-21,14.733020782470703
2011-07-22,14.394243240356445
2011-07-25,14.622718811035156
2011-07-26,14.923971176147461
2011-07-27,14.6715726852417
2011-07-28,14.516876220703125
2011-07-29,14.6715726852417
2011-08-01,14.834405899047852
2011-08-02,14.077221870422363
2011-08-03,14.459887504577637
2011-08-04,14.378463745117188
2011-08-05,14.012079238891602
2011-08-08,13.67827033996582
2011-08-09,13.580567359924316
2011-08-10,13.946948051452637
2011-08-11,14.012079238891602
2011-08-12,13.930663108825684
2011-08-16,13.873674392700195
2011-08-17,13.458441734313965
2011-08-18,13.808538436889648
2011-08-19,13.295600891113281
2011-08-22,13.25489330291748
2011-08-23,13.108342170715332
2011-08-24,13.271175384521484
2011-08-25,13.295600891113281
2011-08-26,13.97951602935791
2011-08-29,13.531716346740723
2011-08-30,14.020225524902344
2011-09-02,15.119370460510254
2011-09-05,14.98095989227295
