Date,CAPLIPOINT
2014-11-14,81.49433135986328
2014-11-17,79.74518585205078
2014-11-18,76.98983764648438
2014-11-19,79.26559448242188
2014-11-20,78.24999237060547
2014-11-21,79.52890014648438
2014-11-24,78.14652252197266
2014-11-25,77.32838439941406
2014-11-26,77.91143798828125
2014-11-27,78.66374969482422
2014-11-28,82.52876281738281
2014-12-01,83.26224517822266
2014-12-02,81.81404113769531
2014-12-03,81.82345581054688
2014-12-04,83.00833129882812
2014-12-05,81.07113647460938
2014-12-08,79.96147918701172
2014-12-09,79.21857452392578
2014-12-10,80.53511810302734
2014-12-11,80.22186279296875
2014-12-12,79.06375122070312
2014-12-15,81.64573669433594
2014-12-16,76.95641326904297
2014-12-17,74.65919494628906
2014-12-18,78.48472595214844
2014-12-19,77.30763244628906
2014-12-22,75.7508544921875
2014-12-23,74.9155044555664
2014-12-24,74.08016967773438
2014-12-26,72.55184936523438
2014-12-29,75.48503875732422
2014-12-30,76.86148834228516
2014-12-31,76.68112182617188
2015-01-01,76.40583801269531
2015-01-02,76.86148834228516
2015-01-05,77.90567779541016
2015-01-06,74.83956146240234
2015-01-07,76.07360076904297
2015-01-08,81.322998046875
2015-01-09,81.968505859375
2015-01-12,79.8041763305664
2015-01-13,78.97832489013672
2015-01-14,79.2536392211914
2015-01-15,79.36751556396484
2015-01-16,81.56982421875
2015-01-19,81.19960021972656
2015-01-20,81.34198760986328
2015-01-21,81.38945770263672
2015-01-22,80.8104019165039
2015-01-23,81.81663513183594
2015-01-27,82.84181213378906
2015-01-28,82.63298034667969
2015-01-29,99.1595687866211
2015-01-30,114.0534439086914
2015-02-02,113.04723358154297
2015-02-03,123.7548828125
2015-02-04,128.6720428466797
2015-02-05,115.80957794189453
2015-02-06,106.5827865600586
2015-02-09,114.07241821289062
2015-02-10,124.95094299316406
2015-02-11,117.0056381225586
2015-02-12,122.01771545410156
2015-02-13,134.21572875976562
2015-02-16,135.62060546875
2015-02-18,142.39830017089844
2015-02-19,146.63197326660156
2015-02-20,153.9602813720703
2015-02-23,157.17828369140625
2015-02-24,149.3279266357422
2015-02-25,145.40745544433594
2015-02-26,145.01828002929688
2015-02-27,142.4647674560547
2015-03-02,144.57212829589844
2015-03-03,141.7623291015625
2015-03-04,148.5399932861328
2015-03-05,155.55506896972656
2015-03-09,155.0994110107422
2015-03-10,151.90037536621094
2015-03-11,157.27316284179688
2015-03-12,172.99293518066406
2015-03-13,180.3117218017578
2015-03-16,183.82394409179688
2015-03-17,185.32379150390625
2015-03-18,185.03900146484375
2015-03-19,179.2864990234375
2015-03-20,178.54611206054688
2015-03-23,169.2148895263672
2015-03-24,168.00933837890625
2015-03-25,159.55142211914062
2015-03-26,174.11305236816406
2015-03-27,176.21092224121094
2015-03-30,183.42530822753906
2015-03-31,194.65501403808594
2015-04-01,213.13705444335938
2015-04-06,223.7877655029297
2015-04-07,234.97003173828125
2015-04-08,246.71237182617188
2015-04-09,251.36373901367188
2015-04-10,246.4370574951172
2015-04-13,235.68194580078125
2015-04-15,224.3857879638672
2015-04-16,213.17507934570312
2015-04-17,204.05267333984375
2015-04-20,203.62550354003906
2015-04-21,212.9472198486328
2015-04-22,216.13673400878906
2015-04-23,212.85227966308594
2015-04-24,202.2111053466797
2015-04-27,192.1014862060547
2015-04-28,183.1120147705078
2015-04-29,182.77978515625
2015-04-30,177.71080017089844
2015-05-04,186.59584045410156
2015-05-05,195.02523803710938
2015-05-06,188.89300537109375
2015-05-07,180.92869567871094
2015-05-08,187.21282958984375
2015-05-11,187.4976043701172
2015-05-12,182.38108825683594
2015-05-13,185.8174285888672
2015-05-14,185.7699737548828
2015-05-15,184.11822509765625
2015-05-18,188.72215270996094
2015-05-19,187.5071258544922
2015-05-20,183.35885620117188
2015-05-21,178.83087158203125
2015-05-22,173.74282836914062
2015-05-25,168.22763061523438
2015-05-26,171.70193481445312
2015-05-27,180.28323364257812
2015-05-28,182.1248016357422
2015-05-29,180.292724609375
2015-06-01,180.44459533691406
2015-06-02,173.8092803955078
2015-06-03,168.30361938476562
2015-06-04,164.53504943847656
2015-06-05,164.6299591064453
2015-06-08,164.93368530273438
2015-06-09,158.2604522705078
2015-06-10,174.08456420898438
2015-06-11,173.15431213378906
2015-06-12,167.04107666015625
2015-06-15,170.99000549316406
2015-06-16,172.79356384277344
2015-06-17,177.0272979736328
2015-06-18,181.8494873046875
2015-06-19,183.26388549804688
2015-06-22,184.10873413085938
2015-06-23,177.8721466064453
2015-06-24,174.34088134765625
2015-06-25,173.59095764160156
2015-06-26,173.54351806640625
2015-06-29,174.2080078125
2015-06-30,176.72349548339844
2015-07-01,180.42562866210938
2015-07-02,187.38369750976562
2015-07-03,184.22264099121094
2015-07-06,188.38990783691406
2015-07-07,187.92477416992188
2015-07-08,187.8583221435547
2015-07-09,191.22821044921875
2015-07-10,204.77413940429688
2015-07-13,245.72512817382812
2015-07-14,251.62948608398438
2015-07-15,248.81971740722656
2015-07-16,241.9850616455078
2015-07-17,239.4315643310547
2015-07-20,258.502197265625
2015-07-21,261.95745849609375
2015-07-22,249.18043518066406
2015-07-23,240.4757537841797
2015-07-24,226.73995971679688
2015-07-27,229.5022735595703
2015-07-28,228.6764678955078
2015-07-29,226.5311279296875
2015-07-30,226.5501251220703
2015-07-31,228.75238037109375
2015-08-03,241.6813201904297
2015-08-04,245.29795837402344
2015-08-05,246.00990295410156
2015-08-06,240.29537963867188
2015-08-07,238.00765991210938
2015-08-10,241.3490753173828
2015-08-11,244.19683837890625
2015-08-12,230.71734619140625
2015-08-13,226.62603759765625
2015-08-14,231.08758544921875
2015-08-17,249.5505828857422
2015-08-18,256.72705078125
2015-08-19,255.7303924560547
2015-08-20,259.0338439941406
2015-08-21,279.32891845703125
2015-08-24,242.0989990234375
2015-08-25,238.6246795654297
2015-08-26,240.64659118652344
2015-08-27,248.383056640625
2015-08-28,262.7358703613281
2015-08-31,266.9220275878906
2015-09-01,261.89105224609375
2015-09-02,265.1944580078125
2015-09-03,304.8734436035156
2015-09-04,284.1795959472656
2015-09-07,273.7282409667969
2015-09-08,274.78192138671875
2015-09-09,280.0028381347656
2015-09-10,273.7472839355469
2015-09-11,290.9003601074219
2015-09-14,296.08331298828125
2015-09-15,290.6630859375
2015-09-16,289.7801513671875
2015-09-18,290.7674255371094
2015-09-21,286.57171630859375
2015-09-22,276.4336242675781
2015-09-23,273.06378173828125
2015-09-24,279.0536804199219
2015-09-28,276.2343444824219
2015-09-29,275.7881774902344
2015-09-30,273.813720703125
2015-10-01,273.8517150878906
2015-10-05,279.8890380859375
2015-10-06,287.45458984375
2015-10-07,285.5370178222656
2015-10-08,260.83734130859375
2015-10-09,260.5430603027344
2015-10-12,258.4642028808594
2015-10-13,252.28453063964844
2015-10-14,256.98333740234375
2015-10-15,253.59442138671875
2015-10-16,258.13189697265625
2015-10-19,253.6419677734375
2015-10-20,256.7934875488281
2015-10-21,258.18890380859375
2015-10-23,256.02459716796875
2015-10-26,252.0282440185547
2015-10-27,250.78468322753906
2015-10-28,251.27830505371094
2015-10-29,251.25924682617188
2015-10-30,243.30287170410156
2015-11-02,237.29986572265625
2015-11-03,238.39566040039062
2015-11-04,247.6669464111328
2015-11-05,247.15243530273438
2015-11-06,253.4508514404297
2015-11-09,252.62185668945312
2015-11-10,249.11534118652344
2015-11-13,247.19056701660156
2015-11-16,244.58926391601562
2015-11-17,245.78033447265625
2015-11-18,247.1047821044922
2015-11-19,251.01144409179688
2015-11-20,254.1273651123047
2015-11-23,267.381591796875
2015-11-24,283.31341552734375
2015-11-26,283.3515319824219
2015-11-27,274.8520202636719
2015-11-30,267.1148376464844
2015-12-01,261.23565673828125
2015-12-02,258.9964904785156
2015-12-03,266.0475769042969
2015-12-04,267.70556640625
2015-12-07,264.68499755859375
2015-12-08,257.63385009765625
2015-12-09,247.08575439453125
2015-12-10,250.2968292236328
2015-12-11,245.30386352539062
2015-12-14,245.1990509033203
2015-12-15,243.74119567871094
2015-12-16,253.21258544921875
2015-12-17,262.99847412109375
2015-12-18,262.1980895996094
2015-12-21,259.7015686035156
2015-12-22,261.3119201660156
2015-12-23,258.5200500488281
2015-12-24,253.91778564453125
2015-12-28,268.1438903808594
2015-12-29,274.7090759277344
2015-12-30,268.70611572265625
2015-12-31,268.8014221191406
2016-01-01,264.5897216796875
2016-01-04,251.54510498046875
2016-01-05,248.06716918945312
2016-01-06,243.3886260986328
2016-01-07,238.9102020263672
2016-01-08,240.90164184570312
2016-01-11,234.77481079101562
2016-01-12,233.2120819091797
2016-01-13,217.52804565429688
2016-01-14,202.35855102539062
2016-01-15,193.80189514160156
2016-01-18,179.77581787109375
2016-01-19,176.65045166015625
2016-01-20,175.5355682373047
2016-01-21,174.11582946777344
2016-01-22,208.86660766601562
2016-01-25,229.98193359375
2016-01-27,225.3129425048828
2016-01-28,226.15142822265625
2016-01-29,229.68653869628906
2016-02-01,233.65997314453125
2016-02-02,217.64242553710938
2016-02-03,206.751220703125
2016-02-04,221.19654846191406
2016-02-05,227.53306579589844
2016-02-08,218.31893920898438
2016-02-09,205.07420349121094
2016-02-10,195.8695526123047
2016-02-11,185.7025604248047
2016-02-12,177.279296875
2016-02-15,190.22535705566406
2016-02-16,180.83349609375
2016-02-17,186.85272216796875
2016-02-18,183.91949462890625
2016-02-19,183.31761169433594
2016-02-22,185.811279296875
2016-02-23,181.75071716308594
2016-02-24,180.53733825683594
2016-02-25,179.89720153808594
2016-02-26,176.89712524414062
2016-02-29,179.46719360351562
2016-03-01,187.37818908691406
2016-03-02,194.25723266601562
2016-03-03,196.55027770996094
2016-03-04,194.20948791503906
2016-03-08,196.76048278808594
2016-03-09,193.9801788330078
2016-03-10,191.30496215820312
2016-03-11,196.1776580810547
2016-03-14,193.22537231445312
2016-03-15,193.17762756347656
2016-03-16,192.62347412109375
2016-03-17,192.92922973632812
2016-03-18,190.6075439453125
2016-03-21,192.92922973632812
2016-03-22,193.92286682128906
2016-03-23,192.28904724121094
2016-03-28,193.22537231445312
2016-03-29,193.53111267089844
2016-03-30,193.41647338867188
2016-03-31,193.03428649902344
2016-04-01,207.3656768798828
2016-04-04,211.3975830078125
2016-04-05,204.93887329101562
2016-04-06,203.31468200683594
2016-04-07,203.43885803222656
2016-04-08,203.8115234375
2016-04-11,201.5184783935547
2016-04-12,203.7064208984375
2016-04-13,202.57901000976562
2016-04-18,200.7445831298828
2016-04-20,197.70632934570312
2016-04-21,195.69039916992188
2016-04-22,193.12030029296875
2016-04-25,190.61703491210938
2016-04-26,190.24444580078125
2016-04-27,189.96737670898438
2016-04-28,187.13929748535156
2016-04-29,185.24757385253906
2016-05-02,188.01829528808594
2016-05-03,186.48963928222656
2016-05-04,183.9481964111328
2016-05-05,183.3080596923828
2016-05-06,180.2506866455078
2016-05-09,179.7156524658203
2016-05-10,180.5086669921875
2016-05-11,178.4258575439453
2016-05-12,178.3207550048828
2016-05-13,199.04391479492188
2016-05-16,199.0630340576172
2016-05-17,194.3336639404297
2016-05-18,195.19357299804688
2016-05-19,191.68714904785156
2016-05-20,186.55650329589844
2016-05-23,186.20297241210938
2016-05-24,183.15521240234375
2016-05-25,185.238037109375
2016-05-26,191.63938903808594
2016-05-27,190.86546325683594
2016-05-30,193.91329956054688
2016-05-31,189.6329803466797
2016-06-01,188.42913818359375
2016-06-02,186.5373992919922
2016-06-03,183.0787353515625
2016-06-06,185.457763671875
2016-06-07,185.44822692871094
2016-06-08,184.5787811279297
2016-06-09,183.74754333496094
2016-06-10,182.4385986328125
2016-06-13,185.1425018310547
2016-06-14,180.6424560546875
2016-06-15,182.8112335205078
2016-06-16,182.6010284423828
2016-06-17,183.43228149414062
2016-06-20,183.25074768066406
2016-06-21,184.62655639648438
2016-06-22,182.31443786621094
2016-06-23,184.42591857910156
2016-06-24,183.8048858642578
2016-06-27,188.2284698486328
2016-06-28,188.73486328125
2016-06-29,189.7189483642578
2016-06-30,189.91006469726562
2016-07-01,204.96759033203125
2016-07-04,200.25730895996094
2016-07-05,203.5439910888672
2016-07-07,201.27005004882812
2016-07-08,202.08218383789062
2016-07-11,213.6237335205078
2016-07-12,213.069580078125
2016-07-13,209.72557067871094
2016-07-14,207.4039306640625
2016-07-15,204.5471649169922
2016-07-18,203.1904754638672
2016-07-19,200.57261657714844
2016-07-20,211.16827392578125
2016-07-21,217.550537109375
2016-07-22,223.25442504882812
2016-07-25,233.9265594482422
2016-07-26,212.09506225585938
2016-07-27,217.0155029296875
2016-07-28,221.1238250732422
2016-07-29,221.14292907714844
2016-08-01,232.85646057128906
2016-08-02,235.83738708496094
2016-08-03,234.10806274414062
2016-08-04,234.194091796875
2016-08-05,228.96786499023438
2016-08-08,236.9170379638672
2016-08-09,230.01882934570312
2016-08-10,225.9200897216797
2016-08-11,223.12063598632812
2016-08-12,216.71932983398438
2016-08-16,214.30206298828125
2016-08-17,224.3627166748047
2016-08-18,228.11752319335938
2016-08-19,233.2003936767578
2016-08-22,233.38194274902344
2016-08-23,232.64625549316406
2016-08-24,237.0699462890625
2016-08-25,234.5093231201172
2016-08-26,234.9010772705078
2016-08-29,233.51571655273438
2016-08-30,231.1653594970703
2016-08-31,230.29592895507812
2016-09-01,227.67039489746094
2016-09-02,235.56605529785156
2016-09-06,250.1883087158203
2016-09-07,254.1073455810547
2016-09-08,253.29293823242188
2016-09-09,251.4243927001953
2016-09-12,248.6360626220703
2016-09-14,248.31979370117188
2016-09-15,248.35816955566406
2016-09-16,255.4872589111328
2016-09-19,254.03067016601562
2016-09-20,251.53939819335938
2016-09-21,250.8878173828125
2016-09-22,251.37655639648438
2016-09-23,255.40093994140625
2016-09-26,254.73023986816406
2016-09-27,256.57000732421875
2016-09-28,260.50823974609375
2016-09-29,244.49658203125
2016-09-30,249.38348388671875
2016-10-03,268.6242370605469
2016-10-04,265.3663330078125
2016-10-05,264.65728759765625
2016-10-06,264.0823669433594
2016-10-07,266.06585693359375
2016-10-10,268.2793273925781
2016-10-13,267.8385009765625
2016-10-14,272.7348937988281
2016-10-17,276.66363525390625
2016-10-18,278.8387451171875
2016-10-19,280.6593933105469
2016-10-20,336.76251220703125
2016-10-21,382.8044128417969
2016-10-24,361.62799072265625
2016-10-25,340.45159912109375
2016-10-26,347.68603515625
2016-10-27,353.05206298828125
2016-10-28,358.3222351074219
2016-11-01,387.4518127441406
2016-11-02,379.01953125
2016-11-03,365.12548828125
2016-11-04,349.12347412109375
2016-11-07,365.0775146484375
2016-11-08,350.1773986816406
2016-11-09,349.26708984375
2016-11-10,362.01129150390625
2016-11-11,345.24261474609375
2016-11-15,331.3486328125
2016-11-16,343.326171875
2016-11-17,344.14068603515625
2016-11-18,333.6961669921875
2016-11-21,318.98773193359375
2016-11-22,327.2283020019531
2016-11-23,332.1152038574219
2016-11-24,335.5647888183594
2016-11-25,345.051025390625
2016-11-28,349.8420104980469
2016-11-29,347.1590270996094
2016-11-30,351.854248046875
2016-12-01,351.51898193359375
2016-12-02,345.4342956542969
2016-12-05,342.75128173828125
2016-12-06,340.97857666015625
2016-12-07,337.86444091796875
2016-12-08,339.5892028808594
2016-12-09,340.2120361328125
2016-12-12,336.4271240234375
2016-12-13,336.18756103515625
2016-12-14,330.1029052734375
2016-12-15,325.3118896484375
2016-12-16,336.8583068847656
2016-12-19,330.5820617675781
2016-12-20,331.588134765625
2016-12-21,336.47503662109375
2016-12-22,332.8338928222656
2016-12-23,327.180419921875
2016-12-26,317.16717529296875
2016-12-27,321.4790954589844
2016-12-28,322.9163513183594
2016-12-29,330.00714111328125
2016-12-30,328.8094177246094
2017-01-02,325.8388366699219
2017-01-03,327.7074279785156
2017-01-04,326.94085693359375
2017-01-05,326.6534118652344
2017-01-06,321.5748291015625
2017-01-09,331.1569519042969
2017-01-10,370.7789306640625
2017-01-11,369.2936706542969
2017-01-12,364.35888671875
2017-01-13,377.0072326660156
2017-01-16,394.1591796875
2017-01-17,388.9848937988281
2017-01-18,398.08782958984375
2017-01-19,393.6800842285156
2017-01-20,386.63726806640625
2017-01-23,388.45782470703125
2017-01-24,405.7055969238281
2017-01-25,412.26934814453125
2017-01-27,404.699462890625
2017-01-30,404.9390869140625
2017-01-31,403.7413024902344
2017-02-01,409.6822204589844
2017-02-02,413.61090087890625
2017-02-03,423.4804382324219
2017-02-06,421.9472351074219
2017-02-07,430.1399841308594
2017-02-08,419.0246887207031
2017-02-09,411.02374267578125
2017-02-10,405.7535705566406
2017-02-13,391.1888122558594
2017-02-14,380.3130798339844
2017-02-15,362.969482421875
2017-02-16,377.0552062988281
2017-02-17,381.3192138671875
2017-02-20,389.89520263671875
2017-02-21,392.96148681640625
2017-02-22,393.6322021484375
2017-02-23,385.1040954589844
2017-02-27,380.02557373046875
2017-02-28,387.595458984375
2017-03-01,392.9134826660156
2017-03-02,384.2896423339844
2017-03-03,378.5882568359375
2017-03-06,378.97161865234375
2017-03-07,375.857421875
2017-03-08,367.4252014160156
2017-03-09,368.52716064453125
2017-03-10,371.2101135253906
2017-03-14,361.436279296875
2017-03-15,359.04083251953125
2017-03-16,362.1070861816406
2017-03-17,362.3466491699219
2017-03-20,366.7065734863281
2017-03-21,373.89312744140625
2017-03-22,371.9767150878906
2017-03-23,371.8808288574219
2017-03-24,376.0969543457031
2017-03-27,371.353759765625
2017-03-28,367.8084411621094
2017-03-29,369.245849609375
2017-03-30,368.81451416015625
2017-03-31,372.12042236328125
2017-04-03,386.7330322265625
2017-04-05,388.40997314453125
2017-04-06,385.583251953125
2017-04-07,374.22845458984375
2017-04-10,373.7973327636719
2017-04-11,371.0663757324219
2017-04-12,369.2936706542969
2017-04-13,368.71875
2017-04-17,373.94091796875
2017-04-18,378.97161865234375
2017-04-19,383.2835693359375
2017-04-20,382.1336364746094
2017-04-21,385.1999816894531
2017-04-24,379.97772216796875
2017-04-25,375.71368408203125
2017-04-26,370.7309875488281
2017-04-27,374.084716796875
2017-04-28,377.3426513671875
2017-05-02,374.5638122558594
2017-05-03,377.82171630859375
2017-05-04,372.7431945800781
2017-05-05,370.3956298828125
2017-05-08,382.1336364746094
2017-05-09,384.76873779296875
2017-05-10,388.7453308105469
2017-05-11,438.1888122558594
2017-05-12,451.1246643066406
2017-05-15,465.689453125
2017-05-16,483.4163513183594
2017-05-17,513.4082641601562
2017-05-18,537.1717529296875
2017-05-19,568.7927856445312
2017-05-22,517.7681274414062
2017-05-23,539.3757934570312
2017-05-24,510.1025390625
2017-05-25,525.002685546875
2017-05-26,529.2667236328125
2017-05-29,511.7313232421875
2017-05-30,511.9230651855469
2017-05-31,509.3359375
2017-06-01,512.498046875
2017-06-02,505.7904968261719
2017-06-05,514.1268920898438
2017-06-06,508.52142333984375
2017-06-07,538.6570434570312
2017-06-08,555.2820434570312
2017-06-09,547.328857421875
2017-06-12,544.2626342773438
2017-06-13,544.6936645507812
2017-06-14,539.8549194335938
2017-06-15,528.5958251953125
2017-06-16,521.121826171875
2017-06-19,528.9313354492188
2017-06-20,535.2554321289062
2017-06-21,531.9017944335938
2017-06-22,553.078125
2017-06-23,557.0547485351562
2017-06-27,539.806884765625
2017-06-28,530.1289672851562
2017-06-29,531.0393676757812
2017-06-30,529.6021118164062
2017-07-03,547.5684204101562
2017-07-04,565.8703002929688
2017-07-05,625.5667114257812
2017-07-06,663.8471069335938
2017-07-07,660.2537841796875
2017-07-10,648.8511352539062
2017-07-11,652.252685546875
2017-07-12,724.2141723632812
2017-07-13,707.7808227539062
2017-07-14,688.1376953125
2017-07-17,678.4597778320312
2017-07-18,656.2772827148438
2017-07-19,667.2965087890625
2017-07-20,661.499267578125
2017-07-21,682.1009521484375
2017-07-24,670.3628540039062
2017-07-25,656.8521118164062
2017-07-26,664.8052978515625
2017-07-27,651.6776733398438
2017-07-28,656.5167846679688
2017-07-31,652.4444580078125
2017-08-01,653.0194091796875
2017-08-02,696.138671875
2017-08-03,701.2171630859375
2017-08-04,702.6065673828125
2017-08-07,726.849365234375
2017-08-08,697.3843383789062
2017-08-09,671.7523193359375
2017-08-10,630.357666015625
2017-08-11,650.1445922851562
2017-08-14,659.7266235351562
2017-08-16,655.8461303710938
2017-08-17,642.43115234375
2017-08-18,646.5993041992188
2017-08-21,632.2740478515625
2017-08-22,616.4158325195312
2017-08-23,614.4513549804688
2017-08-24,636.9692993164062
2017-08-28,640.8021240234375
2017-08-29,625.5186767578125
2017-08-30,623.1231689453125
2017-08-31,623.8895874023438
2017-09-01,624.27294921875
2017-09-04,620.9672241210938
2017-09-05,622.3567504882812
2017-09-06,615.3617553710938
2017-09-07,620.692138671875
2017-09-08,615.4577026367188
2017-09-11,616.8024291992188
2017-09-12,622.7572021484375
2017-09-13,658.2940063476562
2017-09-14,680.3843994140625
2017-09-15,663.7205200195312
2017-09-18,678.99169921875
2017-09-19,698.3449096679688
2017-09-20,696.3759765625
2017-09-21,678.7035522460938
2017-09-22,654.932373046875
2017-09-25,625.3984985351562
2017-09-26,669.3391723632812
2017-09-27,661.2714233398438
2017-09-28,658.2940063476562
2017-09-29,663.4804077148438
2017-10-03,669.051025390625
2017-10-04,681.2967529296875
2017-10-05,686.1470947265625
2017-10-06,681.921142578125
2017-10-09,683.5057373046875
2017-10-10,681.536865234375
2017-10-11,668.85888671875
2017-10-12,682.8335571289062
2017-10-13,674.4295654296875
2017-10-16,672.6046752929688
2017-10-17,670.2996826171875
2017-10-18,666.5538940429688
2017-10-19,672.028564453125
2017-10-23,666.8899536132812
2017-10-24,661.4634399414062
2017-10-25,671.8843383789062
2017-10-26,657.0933837890625
2017-10-27,646.0000610351562
2017-10-30,651.2345581054688
2017-10-31,644.511474609375
2017-11-01,637.5000610351562
2017-11-02,653.3955078125
2017-11-03,655.98876953125
2017-11-06,655.7967529296875
2017-11-07,654.59619140625
2017-11-08,655.7967529296875
2017-11-09,648.5933227539062
2017-11-10,650.130126953125
2017-11-13,627.3673706054688
2017-11-14,640.8136596679688
2017-11-15,636.9718627929688
2017-11-16,641.2940063476562
2017-11-17,647.1046142578125
2017-11-20,642.7826538085938
2017-11-21,634.71484375
2017-11-22,628.615966796875
2017-11-23,625.3023681640625
2017-11-24,612.5764770507812
2017-11-27,608.3024291992188
2017-11-28,605.9492797851562
2017-11-29,612.1923217773438
2017-11-30,623.1893310546875
2017-12-01,628.6638793945312
2017-12-04,629.38427734375
2017-12-05,635.96337890625
2017-12-06,635.3390502929688
2017-12-07,635.2910766601562
2017-12-08,630.5368041992188
2017-12-11,622.7572021484375
2017-12-12,616.418212890625
2017-12-13,609.9351806640625
2017-12-14,613.6810302734375
2017-12-15,613.0084838867188
2017-12-18,607.9661254882812
2017-12-19,609.406982421875
2017-12-20,612.0001220703125
2017-12-21,609.310791015625
2017-12-22,613.0084838867188
2017-12-26,607.6299438476562
2017-12-27,609.07080078125
2017-12-28,607.8701782226562
2017-12-29,606.4774780273438
2018-01-01,608.9266967773438
2018-01-02,606.957763671875
2018-01-03,607.3899536132812
2018-01-04,650.1781616210938
2018-01-05,643.5509033203125
2018-01-08,643.5029296875
2018-01-09,630.392822265625
2018-01-10,634.4747314453125
2018-01-11,631.4492797851562
2018-01-12,636.683837890625
2018-01-15,638.652587890625
2018-01-16,625.9747314453125
2018-01-17,610.9916381835938
2018-01-18,602.6358032226562
2018-01-19,596.4888305664062
2018-01-22,597.1611328125
2018-01-23,597.6893920898438
2018-01-24,589.669677734375
2018-01-25,622.8052368164062
2018-01-29,610.7994995117188
2018-01-30,596.968994140625
2018-01-31,566.522705078125
2018-02-01,549.1867065429688
2018-02-02,565.8984375
2018-02-05,556.8222045898438
2018-02-06,536.3165893554688
2018-02-07,566.810791015625
2018-02-08,594.4238891601562
2018-02-09,579.3926391601562
2018-02-12,591.350341796875
2018-02-14,631.6893920898438
2018-02-15,634.8109741210938
2018-02-16,623.38134765625
2018-02-19,599.7063598632812
2018-02-20,584.6753540039062
2018-02-21,576.6074829101562
2018-02-22,563.2571411132812
2018-02-23,588.4691162109375
2018-02-26,582.6583251953125
2018-02-27,577.0875854492188
2018-02-28,565.5142211914062
2018-03-01,562.392822265625
2018-03-05,594.6641845703125
2018-03-06,596.6807861328125
2018-03-07,577.4239501953125
2018-03-08,575.6951293945312
2018-03-09,582.4662475585938
2018-03-12,574.5906372070312
2018-03-13,576.3673095703125
2018-03-14,576.8477172851562
2018-03-15,582.418212890625
2018-03-16,571.1329345703125
2018-03-19,550.7713623046875
2018-03-20,549.1867065429688
2018-03-21,545.968994140625
2018-03-22,546.785400390625
2018-03-23,535.4520874023438
2018-03-26,518.404052734375
2018-03-27,553.7006225585938
2018-03-28,547.0255126953125
2018-04-02,565.706298828125
2018-04-03,566.810791015625
2018-04-04,576.6553955078125
2018-04-05,580.9776000976562
2018-04-06,580.9295654296875
2018-04-09,581.313720703125
2018-04-10,580.6412963867188
2018-04-11,558.839111328125
2018-04-12,572.0453491210938
2018-04-13,573.5339965820312
2018-04-16,568.4917602539062
2018-04-17,576.3192749023438
2018-04-18,574.7345581054688
