Date,PSB
2011-06-24,81.02619171142578
2011-06-27,81.10631561279297
2011-06-28,80.54530334472656
2011-06-29,81.14640045166016
2011-06-30,80.26480865478516
2011-07-01,80.38502502441406
2011-07-04,80.66552734375
2011-07-05,81.46697998046875
2011-07-06,81.02619171142578
2011-07-07,80.74567413330078
2011-07-08,80.064453125
2011-07-11,79.26299285888672
2011-07-12,79.18286895751953
2011-07-13,79.70378875732422
2011-07-14,79.94422912597656
2011-07-15,79.58358001708984
2011-07-18,79.14278411865234
2011-07-19,78.4214859008789
2011-07-20,78.4214859008789
2011-07-21,77.78031921386719
2011-07-22,77.7402572631836
2011-07-25,78.46156311035156
2011-07-26,77.78031921386719
2011-07-27,76.8586654663086
2011-07-28,77.0990982055664
2011-07-29,76.77852630615234
2011-08-01,73.4124526977539
2011-08-02,71.72941589355469
2011-08-03,72.53086853027344
2011-08-04,72.17019653320312
2011-08-05,70.52723693847656
2011-08-08,68.88427734375
2011-08-09,69.3250732421875
2011-08-10,68.52363586425781
2011-08-11,68.20304870605469
2011-08-12,68.64384460449219
2011-08-16,68.08282470703125
2011-08-17,66.3597183227539
2011-08-18,65.03734588623047
2011-08-19,61.31060028076172
2011-08-22,61.3506965637207
2011-08-23,60.909889221191406
2011-08-24,60.18857955932617
2011-08-25,58.946346282958984
2011-08-26,56.301570892333984
2011-08-29,58.34526824951172
2011-08-30,60.268733978271484
2011-09-02,58.74599075317383
2011-09-05,58.4254035949707
2011-09-06,58.225040435791016
2011-09-07,58.78606033325195
2011-09-08,58.74599075317383
2011-09-09,58.225040435791016
2011-09-12,57.62397003173828
2011-09-13,58.30518341064453
2011-09-14,56.22144317626953
2011-09-15,56.542015075683594
2011-09-16,55.7806282043457
2011-09-19,55.05933380126953
2011-09-20,55.7806282043457
2011-09-21,56.261497497558594
2011-09-22,53.65679931640625
2011-09-23,52.4145622253418
2011-09-26,52.4145622253418
2011-09-27,52.73514175415039
2011-09-28,52.5347785949707
2011-09-29,52.815284729003906
2011-09-30,52.49470520019531
2011-10-03,52.49470520019531
2011-10-04,52.374488830566406
2011-10-05,52.09398651123047
2011-10-07,52.17412567138672
2011-10-10,52.695072174072266
2011-10-11,54.2979621887207
2011-10-12,55.7806282043457
2011-10-13,57.78425216674805
2011-10-14,57.58388137817383
2011-10-17,57.90446472167969
2011-10-18,57.503753662109375
2011-10-19,56.82251739501953
2011-10-20,57.503753662109375
2011-10-21,57.90446472167969
2011-10-24,56.66222381591797
2011-10-25,57.183170318603516
2011-10-28,59.26691818237305
2011-10-31,59.94816589355469
2011-11-01,61.23046875
2011-11-02,61.19039535522461
2011-11-03,60.22865676879883
2011-11-04,59.627586364746094
2011-11-08,60.30879592895508
2011-11-09,59.587501525878906
2011-11-11,59.787872314453125
2011-11-14,59.26691818237305
2011-11-15,57.183170318603516
2011-11-16,56.301570892333984
2011-11-17,55.5001335144043
2011-11-18,56.58208465576172
2011-11-21,56.261497497558594
2011-11-22,55.58027648925781
2011-11-23,54.65861511230469
2011-11-24,56.02107238769531
2011-11-25,54.85897445678711
2011-11-28,55.29977035522461
2011-11-29,54.939117431640625
2011-11-30,54.09760665893555
2011-12-01,54.899044036865234
2011-12-02,55.29977035522461
2011-12-05,54.939117431640625
2011-12-07,55.13947677612305
2011-12-08,54.257896423339844
2011-12-09,54.257896423339844
2011-12-12,54.0174560546875
2011-12-13,53.8571662902832
2011-12-14,52.89543151855469
2011-12-15,52.49470520019531
2011-12-16,52.09398651123047
2011-12-19,50.21059036254883
2011-12-20,49.56943130493164
2011-12-21,48.76798629760742
2011-12-22,50.57123565673828
2011-12-23,49.970149993896484
2011-12-26,50.21059036254883
2011-12-27,49.76979446411133
2011-12-28,48.36726379394531
2011-12-29,48.08675765991211
2011-12-30,48.247039794921875
2012-01-02,48.04668426513672
2012-01-03,48.04668426513672
2012-01-04,47.64596176147461
2012-01-05,47.60588455200195
2012-01-06,47.04487991333008
2012-01-09,47.76617431640625
2012-01-10,48.166900634765625
2012-01-11,48.56761932373047
2012-01-12,48.76798629760742
2012-01-13,49.24885559082031
2012-01-16,51.77341079711914
2012-01-17,53.937320709228516
2012-01-18,52.815284729003906
2012-01-19,54.05752182006836
2012-01-20,54.37810516357422
2012-01-23,55.54020309448242
2012-01-24,57.183170318603516
2012-01-25,56.50193405151367
2012-01-27,57.54381561279297
2012-01-30,53.69688034057617
2012-01-31,54.53840255737305
2012-02-01,54.65861511230469
2012-02-02,56.94273376464844
2012-02-03,56.101219177246094
2012-02-06,54.65861511230469
2012-02-07,56.82251739501953
2012-02-08,59.10664367675781
2012-02-09,59.86800003051758
2012-02-10,65.87885284423828
2012-02-13,65.43806457519531
2012-02-14,65.91893768310547
2012-02-15,65.87885284423828
2012-02-16,68.8442153930664
2012-02-17,70.76766967773438
2012-02-21,72.21028137207031
2012-02-22,67.96263122558594
2012-02-23,67.48175048828125
2012-02-24,66.3998031616211
2012-02-27,63.995452880859375
2012-02-28,66.3998031616211
2012-02-29,66.31964874267578
2012-03-01,65.83878326416016
2012-03-02,65.79871368408203
2012-03-05,65.27777862548828
2012-03-06,63.75501251220703
2012-03-07,63.113861083984375
2012-03-09,64.4362564086914
2012-03-12,65.9590072631836
2012-03-13,67.04095458984375
2012-03-14,67.04095458984375
2012-03-15,64.95719146728516
2012-03-16,65.15755462646484
2012-03-19,63.15394973754883
2012-03-20,63.63479995727539
2012-03-21,63.95539474487305
2012-03-22,61.99184799194336
2012-03-23,60.749595642089844
2012-03-26,59.587501525878906
2012-03-27,59.22686004638672
2012-03-28,59.10664367675781
2012-03-29,61.150325775146484
2012-03-30,60.10844802856445
2012-04-02,60.22865676879883
2012-04-03,60.86981964111328
2012-04-04,60.6293830871582
2012-04-09,60.06837844848633
2012-04-10,60.429019927978516
2012-04-11,60.30879592895508
2012-04-12,62.5528564453125
2012-04-13,61.39076232910156
2012-04-16,61.99184799194336
2012-04-17,61.83156204223633
2012-04-18,62.8333625793457
2012-04-19,62.27235412597656
2012-04-20,61.070167541503906
2012-04-23,59.1867790222168
2012-04-24,58.66584777832031
2012-04-25,58.585693359375
2012-04-26,58.30518341064453
2012-04-27,57.744178771972656
2012-04-30,58.50554656982422
2012-05-02,58.184967041015625
2012-05-03,57.263309478759766
2012-05-04,55.94092559814453
2012-05-07,56.341651916503906
2012-05-08,54.65861511230469
2012-05-09,52.73514175415039
2012-05-10,52.374488830566406
2012-05-11,52.33441925048828
2012-05-14,51.613121032714844
2012-05-15,51.212398529052734
2012-05-16,50.33080291748047
2012-05-17,49.89000701904297
2012-05-18,50.25065231323242
2012-05-21,50.771602630615234
2012-05-22,50.37087631225586
2012-05-23,49.72972106933594
2012-05-24,48.8881950378418
2012-05-25,50.85174560546875
2012-05-28,51.73333740234375
2012-05-29,51.89362716674805
2012-05-30,50.771602630615234
2012-05-31,50.97195816040039
2012-06-01,50.57123565673828
2012-06-04,51.09217834472656
2012-06-05,51.8134765625
2012-06-06,54.498329162597656
2012-06-07,57.46366500854492
2012-06-08,56.341651916503906
2012-06-11,56.14128494262695
2012-06-12,57.42359924316406
2012-06-13,57.54381561279297
2012-06-14,57.090396881103516
2012-06-15,57.70869445800781
2012-06-18,56.2659797668457
2012-06-19,56.34842300415039
2012-06-20,56.22476577758789
2012-06-21,57.049171447753906
2012-06-22,56.595741271972656
2012-06-25,56.88429641723633
2012-06-26,56.22476577758789
2012-06-27,56.34842300415039
2012-06-28,56.513301849365234
2012-06-29,57.049171447753906
2012-07-02,57.54381561279297
2012-07-03,57.50259780883789
2012-07-04,57.87358474731445
2012-07-05,59.81093978881836
2012-07-06,59.23385238647461
2012-07-09,57.62625503540039
2012-07-10,57.7911376953125
2012-07-11,57.42015838623047
2012-07-12,57.33771896362305
2012-07-13,57.2964973449707
2012-07-16,57.090396881103516
2012-07-17,56.84305953979492
2012-07-18,56.595741271972656
2012-07-19,56.22476577758789
2012-07-20,56.14232635498047
2012-07-23,55.81256103515625
2012-07-24,55.606449127197266
2012-07-25,55.15302658081055
2012-07-26,54.24618148803711
2012-07-27,52.59736633300781
2012-07-30,51.44318771362305
2012-07-31,52.10270690917969
2012-08-01,52.762237548828125
2012-08-02,53.13322830200195
2012-08-03,52.26759338378906
2012-08-06,52.762237548828125
2012-08-07,52.43247604370117
2012-08-08,51.97904968261719
2012-08-09,50.33022689819336
2012-08-10,50.4951171875
2012-08-13,50.28900909423828
2012-08-14,50.618778228759766
2012-08-16,50.20656967163086
2012-08-17,50.33022689819336
2012-08-21,51.97904968261719
2012-08-22,51.5256233215332
2012-08-23,50.94853973388672
2012-08-24,50.3714485168457
2012-08-27,49.71192169189453
2012-08-28,49.54704284667969
2012-08-29,49.29972457885742
2012-08-30,49.79436492919922
2012-08-31,49.629478454589844
2012-09-03,49.71192169189453
2012-09-04,49.588260650634766
2012-09-05,49.71192169189453
2012-09-06,49.629478454589844
2012-09-07,50.124122619628906
2012-09-10,50.08290481567383
2012-09-11,49.75313949584961
2012-09-12,49.918025970458984
2012-09-13,50.08290481567383
2012-09-14,54.69960403442383
2012-09-17,56.018653869628906
2012-09-18,57.090396881103516
2012-09-20,57.214054107666016
2012-09-21,56.2659797668457
2012-09-24,56.18354797363281
2012-09-25,56.18354797363281
2012-09-26,56.018653869628906
2012-09-27,55.317909240722656
2012-09-28,56.018653869628906
2012-10-01,56.636962890625
2012-10-03,57.090396881103516
2012-10-04,57.7911376953125
2012-10-05,56.472084045410156
2012-10-08,56.18354797363281
2012-10-09,56.636962890625
2012-10-10,55.647682189941406
2012-10-11,56.10110092163086
2012-10-12,56.76062774658203
2012-10-15,56.92551803588867
2012-10-16,56.67818069458008
2012-10-17,56.2659797668457
2012-10-18,56.76062774658203
2012-10-19,56.88429641723633
2012-10-22,56.430870056152344
2012-10-23,56.10110092163086
2012-10-25,56.18354797363281
2012-10-29,54.61716079711914
2012-10-30,53.62787628173828
2012-10-31,53.42176818847656
2012-11-01,53.916412353515625
2012-11-02,53.916412353515625
2012-11-05,53.462989807128906
2012-11-06,53.42176818847656
2012-11-07,54.24618148803711
2012-11-08,55.48280334472656
2012-11-09,54.61716079711914
2012-11-12,54.369834899902344
2012-11-15,54.69960403442383
2012-11-16,53.8339729309082
2012-11-19,52.43247604370117
2012-11-20,52.55613708496094
2012-11-21,52.67980194091797
2012-11-22,55.73011779785156
2012-11-23,55.48280334472656
2012-11-26,54.163734436035156
2012-11-27,54.41106414794922
2012-11-29,54.493499755859375
2012-11-30,54.98814392089844
2012-12-03,56.71940994262695
2012-12-04,58.20335006713867
2012-12-05,59.19263458251953
2012-12-06,59.11018753051758
2012-12-07,59.02775573730469
2012-12-10,62.16050720214844
2012-12-11,61.542205810546875
2012-12-12,60.841461181640625
2012-12-13,59.48118591308594
2012-12-14,59.687278747558594
2012-12-17,60.18193817138672
2012-12-18,60.14070510864258
2012-12-19,60.75901412963867
2012-12-20,60.0994987487793
2012-12-21,59.11018753051758
2012-12-24,58.36823272705078
2012-12-26,59.0689811706543
2012-12-27,58.78044128417969
2012-12-28,58.90409469604492
2012-12-31,59.357513427734375
2013-01-01,66.03523254394531
2013-01-02,64.26274871826172
2013-01-03,65.54059600830078
2013-01-04,65.4993667602539
2013-01-07,65.4581527709961
2013-01-08,65.91157531738281
2013-01-09,65.2108383178711
2013-01-10,63.933006286621094
2013-01-11,62.61394119262695
2013-01-14,64.13909912109375
2013-01-15,63.72688674926758
2013-01-16,62.531490325927734
2013-01-17,62.531490325927734
2013-01-18,62.07807922363281
2013-01-21,61.789527893066406
2013-01-22,61.542205810546875
2013-01-23,60.429264068603516
2013-01-24,58.90409469604492
2013-01-25,60.4704704284668
2013-01-28,60.923912048339844
2013-01-29,59.85216522216797
2013-01-30,58.57433319091797
2013-01-31,59.27507400512695
2013-02-01,58.07968521118164
2013-02-04,57.25526809692383
2013-02-05,56.05988693237305
2013-02-06,56.018653869628906
2013-02-07,55.441566467285156
2013-02-08,54.69960403442383
2013-02-11,54.74081802368164
2013-02-12,54.905704498291016
2013-02-13,54.4522819519043
2013-02-14,53.33932113647461
2013-02-15,52.10270690917969
2013-02-18,52.9271125793457
2013-02-19,53.957637786865234
2013-02-20,54.12252426147461
2013-02-21,53.25688171386719
2013-02-22,53.092002868652344
2013-02-25,52.84468460083008
2013-02-26,52.0202751159668
2013-02-27,52.10270690917969
2013-02-28,51.030982971191406
2013-03-01,50.659996032714844
2013-03-04,50.453895568847656
2013-03-05,51.85538864135742
2013-03-06,53.54542922973633
2013-03-07,53.21566390991211
2013-03-08,53.33932113647461
2013-03-11,53.58664321899414
2013-03-12,53.42176818847656
2013-03-13,51.97904968261719
2013-03-14,52.26759338378906
2013-03-15,52.1439323425293
2013-03-18,51.484405517578125
2013-03-19,50.41267395019531
2013-03-20,49.588260650634766
2013-03-21,48.763851165771484
2013-03-22,48.35165023803711
2013-03-25,47.77456283569336
2013-03-26,47.44478988647461
2013-03-28,48.02188491821289
2013-04-01,49.13483810424805
2013-04-02,50.041683197021484
2013-04-03,49.79436492919922
2013-04-04,49.0936164855957
2013-04-05,49.29972457885742
2013-04-08,48.3104248046875
2013-04-09,47.898216247558594
2013-04-10,48.186767578125
2013-04-11,47.98066329956055
2013-04-12,48.72262954711914
2013-04-15,49.011173248291016
2013-04-16,49.918025970458984
2013-04-17,49.79436492919922
2013-04-18,50.165348052978516
2013-04-22,50.53633117675781
2013-04-23,51.27830505371094
2013-04-25,51.31952667236328
2013-04-26,49.918025970458984
2013-04-29,50.28900909423828
2013-04-30,50.98975372314453
2013-05-02,51.4019660949707
2013-05-03,50.41267395019531
2013-05-06,50.20656967163086
2013-05-07,50.453895568847656
2013-05-08,50.08290481567383
2013-05-09,50.24778747558594
2013-05-10,50.453895568847656
2013-05-13,49.464595794677734
2013-05-14,49.588260650634766
2013-05-15,50.70121383666992
2013-05-16,50.8661003112793
2013-05-17,50.907318115234375
2013-05-20,51.237083435058594
2013-05-21,50.53633117675781
2013-05-22,49.588260650634766
2013-05-23,48.64019012451172
2013-05-24,48.5577507019043
2013-05-27,48.6814079284668
2013-05-28,49.25849914550781
2013-05-29,49.052398681640625
2013-05-30,48.43408966064453
2013-05-31,47.4035758972168
2013-06-03,48.145545959472656
2013-06-04,48.96995544433594
2013-06-05,49.67070388793945
2013-06-06,50.25740051269531
2013-06-07,49.56716537475586
2013-06-10,49.351470947265625
2013-06-11,48.402400970458984
2013-06-12,48.1435661315918
2013-06-13,48.100425720214844
2013-06-14,48.402400970458984
2013-06-17,48.3592643737793
2013-06-18,48.272987365722656
2013-06-19,48.1435661315918
2013-06-20,47.66903305053711
2013-06-21,47.45334243774414
2013-06-24,46.288578033447266
2013-06-25,45.33950424194336
2013-06-26,45.253231048583984
2013-06-27,45.12380599975586
2013-06-28,45.986602783203125
2013-07-01,46.547420501708984
2013-07-02,46.417991638183594
2013-07-03,45.425785064697266
2013-07-04,45.21009063720703
2013-07-05,45.08066940307617
2013-07-08,44.90811538696289
2013-07-09,45.641483306884766
2013-07-10,45.770896911621094
2013-07-11,45.641483306884766
2013-07-12,45.29637145996094
2013-07-15,45.33950424194336
2013-07-16,44.735557556152344
2013-07-17,44.304161071777344
2013-07-18,44.60613250732422
2013-07-19,44.39044189453125
2013-07-22,44.39044189453125
2013-07-23,44.43357467651367
2013-07-24,43.39823532104492
2013-07-25,42.96683883666992
2013-07-26,42.406028747558594
2013-07-29,41.715797424316406
2013-07-30,41.025569915771484
2013-07-31,41.19812774658203
2013-08-01,39.99021530151367
2013-08-02,38.52348327636719
2013-08-05,37.099884033203125
2013-08-06,36.40965270996094
2013-08-07,37.013607025146484
2013-08-08,36.884185791015625
2013-08-12,37.91952896118164
2013-08-13,38.00580978393555
2013-08-14,38.95487594604492
2013-08-16,37.401859283447266
2013-08-19,35.8919792175293
2013-08-20,36.71162796020508
2013-08-21,36.539066314697266
2013-08-22,36.539066314697266
2013-08-23,36.58221435546875
2013-08-26,35.33116912841797
2013-08-27,34.4683837890625
2013-08-28,32.57024383544922
2013-08-29,31.92315673828125
2013-08-30,32.61338424682617
2013-09-02,32.69966125488281
2013-09-03,32.61338424682617
2013-09-04,32.87221908569336
2013-09-05,33.99384307861328
2013-09-06,33.691864013671875
2013-09-10,34.252681732177734
2013-09-11,35.0291862487793
2013-09-12,35.0291862487793
2013-09-13,35.5468635559082
2013-09-16,35.6762809753418
2013-09-17,35.71942138671875
2013-09-18,35.8919792175293
2013-09-19,37.962669372558594
2013-09-20,35.8919792175293
2013-09-23,35.46057891845703
2013-09-24,34.77035903930664
2013-09-25,34.64094161987305
2013-09-26,34.51152038574219
2013-09-27,34.4683837890625
2013-09-30,34.29582214355469
2013-10-01,34.4683837890625
2013-10-03,34.77035903930664
2013-10-04,34.77035903930664
2013-10-07,35.115474700927734
2013-10-08,35.28803253173828
2013-10-09,35.33116912841797
2013-10-10,35.805702209472656
2013-10-11,36.36650848388672
2013-10-14,37.35871505737305
2013-10-15,36.71162796020508
2013-10-17,36.021400451660156
2013-10-18,36.1939582824707
2013-10-21,36.62535095214844
2013-10-22,37.272438049316406
2013-10-23,37.44499969482422
2013-10-24,37.962669372558594
2013-10-25,37.186161041259766
2013-10-28,36.1939582824707
2013-10-29,36.84104919433594
2013-10-30,36.49592590332031
2013-10-31,38.30778884887695
2013-11-01,40.162776947021484
2013-11-05,44.95125198364258
2013-11-06,45.08066940307617
2013-11-07,42.96683883666992
2013-11-08,41.80207443237305
2013-11-11,40.378475189208984
2013-11-12,38.48033905029297
2013-11-13,37.74697494506836
2013-11-14,38.30778884887695
2013-11-18,39.6882438659668
2013-11-19,40.24905776977539
2013-11-20,39.99021530151367
2013-11-21,38.95487594604492
2013-11-22,38.394065856933594
2013-11-25,38.95487594604492
2013-11-26,38.65290069580078
2013-11-27,38.09209060668945
2013-11-28,38.221500396728516
2013-11-29,38.60976791381836
2013-12-02,39.817665100097656
2013-12-03,39.386268615722656
2013-12-04,39.299991607666016
2013-12-05,39.34313201904297
2013-12-06,39.429412841796875
2013-12-09,40.07649612426758
2013-12-10,38.82545471191406
2013-12-11,38.65290069580078
2013-12-12,38.48033905029297
2013-12-13,38.09209060668945
2013-12-16,37.57441711425781
2013-12-17,37.66069030761719
2013-12-18,38.221500396728516
2013-12-19,37.70383071899414
2013-12-20,37.962669372558594
2013-12-23,38.696041107177734
2013-12-24,38.696041107177734
2013-12-26,37.401859283447266
2013-12-27,37.91952896118164
2013-12-30,37.833251953125
2013-12-31,37.87639236450195
2014-01-01,38.264644622802734
2014-01-02,38.52348327636719
2014-01-03,38.48033905029297
2014-01-06,38.09209060668945
2014-01-07,37.74697494506836
2014-01-08,38.0489501953125
2014-01-09,37.74697494506836
2014-01-10,37.57441711425781
2014-01-13,37.401859283447266
2014-01-14,37.6175537109375
2014-01-15,37.91952896118164
2014-01-16,38.00580978393555
2014-01-17,38.09209060668945
2014-01-20,38.60976791381836
2014-01-21,39.60197448730469
2014-01-22,39.731388092041016
2014-01-23,39.99021530151367
2014-01-24,39.77452850341797
2014-01-27,38.970096588134766
2014-01-28,39.14885330200195
2014-01-29,39.86390686035156
2014-01-30,38.880714416503906
2014-01-31,39.55107116699219
2014-02-03,38.970096588134766
2014-02-04,38.47850799560547
2014-02-05,38.165672302246094
2014-02-06,38.43381118774414
2014-02-07,38.47850799560547
2014-02-10,38.43381118774414
2014-02-11,38.43381118774414
2014-02-12,37.98690414428711
2014-02-13,37.674072265625
2014-02-14,37.7187614440918
2014-02-17,37.674072265625
2014-02-18,38.03159713745117
2014-02-19,37.6293830871582
2014-02-20,37.540000915527344
2014-02-21,37.6293830871582
2014-02-24,37.49531173706055
2014-02-25,36.959022521972656
2014-02-26,36.601505279541016
2014-02-28,36.735572814941406
2014-03-03,36.24397659301758
2014-03-04,36.690879821777344
2014-03-05,36.690879821777344
2014-03-06,37.7187614440918
2014-03-07,37.76345443725586
2014-03-10,37.7187614440918
2014-03-11,37.540000915527344
2014-03-12,37.45062255859375
2014-03-13,36.914337158203125
2014-03-14,36.55681228637695
2014-03-18,37.09309387207031
2014-03-19,37.18247985839844
2014-03-20,36.601505279541016
2014-03-21,37.04840850830078
2014-03-24,37.18247985839844
2014-03-25,36.959022521972656
2014-03-26,37.808143615722656
2014-03-27,37.808143615722656
2014-03-28,39.282928466796875
2014-03-31,40.40019607543945
2014-04-01,39.774532318115234
2014-04-02,40.26612091064453
2014-04-03,40.48957061767578
2014-04-04,40.22142791748047
2014-04-07,40.35550308227539
2014-04-09,40.48957061767578
2014-04-10,39.729835510253906
2014-04-11,43.215694427490234
2014-04-15,41.83028793334961
2014-04-16,41.38338088989258
2014-04-17,41.964359283447266
2014-04-21,43.03692626953125
2014-04-22,42.63471984863281
2014-04-23,42.50064468383789
2014-04-24,42.50064468383789
2014-04-25,42.99223709106445
2014-04-28,43.2603874206543
2014-04-29,43.08162307739258
2014-04-30,42.81348419189453
2014-05-02,42.85817337036133
2014-05-05,42.81348419189453
2014-05-06,43.349761962890625
2014-05-07,42.54533386230469
2014-05-08,41.78559494018555
2014-05-09,42.724098205566406
2014-05-12,41.47276306152344
2014-05-13,41.69621658325195
2014-05-14,43.48384094238281
2014-05-15,43.30507278442383
2014-05-16,45.00331115722656
2014-05-19,49.07014083862305
2014-05-20,50.41086196899414
2014-05-21,51.349361419677734
2014-05-22,53.31574630737305
2014-05-23,56.04185485839844
2014-05-26,59.125511169433594
2014-05-27,57.74009704589844
2014-05-28,58.321075439453125
2014-05-29,58.54452896118164
2014-05-30,56.53345489501953
2014-06-02,59.21488571166992
2014-06-03,58.14231872558594
2014-06-04,63.460479736328125
2014-06-05,71.23662567138672
2014-06-06,70.47687530517578
2014-06-09,71.63883209228516
2014-06-10,69.85121154785156
2014-06-11,69.0020980834961
2014-06-12,68.0562515258789
2014-06-13,64.94845581054688
2014-06-16,63.327003479003906
2014-06-17,66.02942657470703
2014-06-18,64.8133316040039
2014-06-19,63.50715255737305
2014-06-20,62.38113784790039
2014-06-23,63.37203598022461
2014-06-24,64.2278060913086
2014-06-25,63.68730926513672
2014-06-26,63.64228439331055
2014-06-27,63.732357025146484
2014-06-30,65.39884948730469
2014-07-01,65.26372528076172
2014-07-02,65.30878448486328
2014-07-03,65.89430236816406
2014-07-04,68.37153625488281
2014-07-07,67.20049285888672
2014-07-08,63.46211624145508
2014-07-09,61.1650505065918
2014-07-10,62.516265869140625
2014-07-11,59.8138313293457
2014-07-14,59.27334213256836
2014-07-15,60.57951736450195
2014-07-16,60.57951736450195
2014-07-17,60.53447723388672
2014-07-18,60.35431671142578
2014-07-21,62.42619323730469
2014-07-22,62.38113784790039
2014-07-23,61.61545181274414
2014-07-24,61.2551383972168
2014-07-25,59.768795013427734
2014-07-28,59.45351028442383
2014-07-30,59.04814529418945
2014-07-31,58.28244400024414
2014-08-01,56.97627258300781
2014-08-04,56.84115219116211
2014-08-05,57.561805725097656
2014-08-06,57.15644073486328
2014-08-07,56.34571075439453
2014-08-08,54.36391830444336
2014-08-11,53.95856475830078
2014-08-12,54.634178161621094
2014-08-13,49.8148307800293
2014-08-14,51.121009826660156
2014-08-18,52.15694046020508
2014-08-19,51.97677993774414
2014-08-20,50.94084548950195
2014-08-21,52.15694046020508
2014-08-22,52.60734939575195
2014-08-25,50.265235900878906
2014-08-26,49.76979064941406
2014-08-27,49.8148307800293
2014-08-28,49.13921356201172
2014-09-01,50.17515563964844
2014-09-02,51.886695861816406
2014-09-03,50.310279846191406
2014-09-04,49.724754333496094
2014-09-05,49.499549865722656
2014-09-08,49.724754333496094
2014-09-09,49.184261322021484
2014-09-10,53.643280029296875
2014-09-11,57.561805725097656
2014-09-12,58.732852935791016
2014-09-15,57.561805725097656
2014-09-16,54.72425079345703
2014-09-17,54.00360107421875
2014-09-18,55.08457565307617
2014-09-19,54.45400619506836
2014-09-22,54.8143310546875
2014-09-23,53.01271057128906
2014-09-24,51.84165573120117
2014-09-25,48.688819885253906
2014-09-26,49.8598747253418
2014-09-29,50.13011932373047
2014-09-30,49.63467025756836
2014-10-01,50.310279846191406
2014-10-07,48.688819885253906
2014-10-08,48.5536994934082
2014-10-09,50.0850715637207
2014-10-10,48.64378356933594
2014-10-13,49.00410461425781
