Date,SIEMENS
1999-06-02,8.364958763122559
1999-06-03,8.362960815429688
1999-06-04,8.5828275680542
1999-06-07,8.964595794677734
1999-06-08,9.094517707824707
1999-06-09,9.006568908691406
1999-06-10,8.99457836151123
1999-06-11,8.894638061523438
1999-06-14,8.56084156036377
1999-06-15,8.420926094055176
1999-06-16,8.664776802062988
1999-06-17,8.976592063903809
1999-06-18,8.926619529724121
1999-06-21,9.178466796875
1999-06-22,8.964595794677734
1999-06-23,8.872652053833008
1999-06-24,8.842668533325195
1999-06-25,8.638789176940918
1999-06-28,8.796695709228516
1999-06-29,8.926619529724121
1999-06-30,9.284403800964355
1999-07-01,9.028557777404785
1999-07-02,9.01257038116455
1999-07-05,9.468294143676758
1999-07-06,9.816082954406738
1999-07-07,9.764115333557129
1999-07-08,10.383742332458496
1999-07-09,10.541646003723145
1999-07-12,11.385139465332031
1999-07-13,10.875443458557129
1999-07-14,10.721537590026855
1999-07-15,10.391736030578613
1999-07-16,10.247823715209961
1999-07-19,10.795493125915527
1999-07-20,11.183257102966309
1999-07-21,11.241225242614746
1999-07-22,11.816877365112305
1999-07-23,11.57302474975586
1999-07-26,12.000764846801758
1999-07-27,12.618393898010254
1999-07-28,12.286596298217773
1999-07-29,11.878843307495117
1999-07-30,11.64698314666748
1999-08-02,11.533050537109375
1999-08-03,10.961393356323242
1999-08-04,11.453099250793457
1999-08-05,12.014758110046387
1999-08-06,12.304585456848145
1999-08-09,12.338565826416016
1999-08-10,12.596407890319824
1999-08-11,12.362547874450684
1999-08-12,12.25261402130127
1999-08-13,12.128687858581543
1999-08-16,12.572425842285156
1999-08-17,13.579814910888672
1999-08-18,13.407917976379395
1999-08-19,12.788290023803711
1999-08-20,13.030145645141602
1999-08-23,13.148075103759766
1999-08-24,14.011555671691895
1999-08-25,13.783690452575684
1999-08-26,14.373335838317871
1999-08-27,15.524645805358887
1999-08-30,15.408713340759277
1999-08-31,15.564616203308105
1999-09-01,15.314769744873047
1999-09-02,14.935003280639648
1999-09-03,14.91501235961914
1999-09-06,14.71912956237793
1999-09-07,14.387330055236816
1999-09-08,14.755104064941406
1999-09-09,14.517251014709473
1999-09-10,14.403322219848633
1999-09-13,14.403322219848633
1999-09-14,13.809675216674805
1999-09-15,13.603801727294922
1999-09-16,13.477874755859375
1999-09-17,13.735723495483398
1999-09-20,13.453890800476074
1999-09-21,13.05812931060791
1999-09-22,13.501864433288574
1999-09-23,14.445292472839355
1999-09-24,14.551234245300293
1999-09-27,14.331361770629883
1999-09-28,14.317374229431152
1999-09-29,15.246809005737305
1999-09-30,14.77109432220459
1999-10-01,14.491264343261719
1999-10-04,13.499863624572754
1999-10-05,13.801685333251953
1999-10-06,13.611791610717773
1999-10-07,14.359344482421875
1999-10-08,14.14747428894043
1999-10-11,14.30138111114502
1999-10-12,13.961584091186523
1999-10-13,13.971580505371094
1999-10-14,14.998958587646484
1999-10-15,14.677151679992676
1999-10-18,15.852442741394043
1999-10-19,15.852442741394043
1999-10-20,16.584007263183594
1999-10-21,15.666559219360352
1999-10-22,16.322162628173828
1999-10-25,16.683942794799805
1999-10-26,16.492061614990234
1999-10-27,16.024343490600586
1999-10-28,15.130876541137695
1999-10-29,14.699145317077637
1999-11-01,13.565820693969727
1999-11-02,14.65117073059082
1999-11-03,15.158862113952637
1999-11-04,15.90442180633545
1999-11-05,16.2142276763916
1999-11-08,16.2142276763916
1999-11-09,18.912599563598633
1999-11-10,20.425689697265625
1999-11-11,19.266386032104492
1999-11-12,19.036521911621094
1999-11-15,18.362930297851562
1999-11-16,17.711322784423828
1999-11-17,17.471467971801758
1999-11-18,17.489456176757812
1999-11-19,18.460872650146484
1999-11-22,18.490854263305664
1999-11-23,18.490854263305664
1999-11-24,18.842641830444336
1999-11-25,18.932592391967773
1999-11-26,18.732711791992188
1999-11-29,18.47086524963379
1999-11-30,18.253002166748047
1999-12-01,18.334951400756836
1999-12-02,18.404909133911133
1999-12-03,18.33095359802246
1999-12-06,18.183042526245117
1999-12-07,17.645362854003906
1999-12-08,17.09369659423828
1999-12-09,16.84584617614746
1999-12-10,18.19503402709961
1999-12-13,19.266386032104492
1999-12-14,19.33034896850586
1999-12-15,19.014537811279297
1999-12-16,19.708120346069336
1999-12-17,19.498247146606445
1999-12-20,20.413694381713867
1999-12-21,20.201820373535156
1999-12-22,19.59619140625
1999-12-23,19.14446258544922
1999-12-24,18.40690040588379
1999-12-27,18.08709716796875
1999-12-28,18.668750762939453
1999-12-29,18.83465003967285
1999-12-30,20.169841766357422
1999-12-31,20.169841766357422
2000-01-03,21.784870147705078
2000-01-04,21.84882926940918
2000-01-05,20.887405395507812
2000-01-06,21.187227249145508
2000-01-07,19.500246047973633
2000-01-10,19.14446258544922
2000-01-11,17.98116111755371
2000-01-12,18.566808700561523
2000-01-13,19.11847686767578
2000-01-14,18.558813095092773
2000-01-17,18.67475128173828
2000-01-18,18.344947814941406
2000-01-19,18.87862205505371
2000-01-20,18.52083969116211
2000-01-21,18.25899314880371
2000-01-24,17.96916961669922
2000-01-25,18.538829803466797
2000-01-26,18.538829803466797
2000-01-27,19.947975158691406
2000-01-28,19.198429107666016
2000-01-31,17.6833438873291
2000-02-01,17.843246459960938
2000-02-02,18.055118560791016
2000-02-03,17.88321876525879
2000-02-04,17.071712493896484
2000-02-07,17.155656814575195
2000-02-08,16.787883758544922
2000-02-09,16.805871963500977
2000-02-10,18.151058197021484
2000-02-11,17.33555030822754
2000-02-14,16.691936492919922
2000-02-15,16.036331176757812
2000-02-16,16.09829330444336
2000-02-17,17.107688903808594
2000-02-18,16.428102493286133
2000-02-21,16.426097869873047
2000-02-22,15.714529991149902
2000-02-23,15.946385383605957
2000-02-24,15.942390441894531
2000-02-25,16.380125045776367
2000-02-28,17.499448776245117
2000-02-29,16.494060516357422
2000-03-01,16.89781379699707
2000-03-02,16.3161678314209
2000-03-03,15.132883071899414
2000-03-06,16.168249130249023
2000-03-07,15.416707992553711
2000-03-08,15.226822853088379
2000-03-09,14.079517364501953
2000-03-10,13.092107772827148
2000-03-13,12.370545387268066
2000-03-14,11.457094192504883
2000-03-15,12.242620468139648
2000-03-16,12.060731887817383
2000-03-17,12.060731887817383
2000-03-20,12.060731887817383
2000-03-21,12.442500114440918
2000-03-22,12.42651081085205
2000-03-23,11.58901309967041
2000-03-24,11.652975082397461
2000-03-27,11.626994132995605
2000-03-28,11.367149353027344
2000-03-29,11.40312671661377
2000-03-30,11.369147300720215
2000-03-31,11.345160484313965
2000-04-03,11.926812171936035
2000-04-04,11.001368522644043
2000-04-05,11.47308349609375
2000-04-06,11.143285751342773
2000-04-07,12.034746170043945
2000-04-10,12.84825611114502
2000-04-11,12.490471839904785
2000-04-12,12.26860523223877
2000-04-13,11.76690673828125
2000-04-14,11.76690673828125
2000-04-17,12.06672477722168
2000-04-18,12.174662590026855
2000-04-19,11.856850624084473
2000-04-20,11.329172134399414
2000-04-21,11.329172134399414
2000-04-24,11.051340103149414
2000-04-25,10.801491737365723
2000-04-26,11.666970252990723
2000-04-27,11.970783233642578
2000-04-28,12.330568313598633
2000-05-01,12.330568313598633
2000-05-02,12.036747932434082
2000-05-03,11.996771812438965
2000-05-04,12.30258560180664
2000-05-05,13.226028442382812
2000-05-08,12.544438362121582
2000-05-09,12.26060962677002
2000-05-10,12.044737815856934
2000-05-11,11.373144149780273
2000-05-12,10.98737621307373
2000-05-15,11.095312118530273
2000-05-16,10.821476936340332
2000-05-17,10.85745620727539
2000-05-18,10.84546184539795
2000-05-19,10.565629959106445
2000-05-22,10.207845687866211
2000-05-23,10.805487632751465
2000-05-24,10.863451957702637
2000-05-25,11.003366470336914
2000-05-26,11.051340103149414
2000-05-29,11.431109428405762
2000-05-30,11.722932815551758
2000-05-31,11.974780082702637
2000-06-01,11.401126861572266
2000-06-02,11.55903434753418
2000-06-05,11.89882755279541
2000-06-06,12.052735328674316
2000-06-07,12.092713356018066
2000-06-08,12.122693061828613
2000-06-09,12.044737815856934
2000-06-12,11.952798843383789
2000-06-13,12.092713356018066
2000-06-14,12.270601272583008
2000-06-15,12.086714744567871
2000-06-16,12.062729835510254
2000-06-19,13.018152236938477
2000-06-20,12.786294937133789
2000-06-21,12.47847843170166
2000-06-22,12.472481727600098
2000-06-23,12.220633506774902
2000-06-26,12.366547584533691
2000-06-27,12.470481872558594
2000-06-28,12.388533592224121
2000-06-29,12.388533592224121
2000-06-30,12.172662734985352
2000-07-03,12.27860164642334
2000-07-04,12.344562530517578
2000-07-05,12.580416679382324
2000-07-06,12.658370971679688
2000-07-07,12.91021728515625
2000-07-10,13.200044631958008
2000-07-11,13.607797622680664
2000-07-12,14.633182525634766
2000-07-13,14.441293716430664
2000-07-14,15.188841819763184
2000-07-17,14.944991111755371
2000-07-18,14.857049942016602
2000-07-19,14.763101577758789
2000-07-20,14.393325805664062
2000-07-21,14.403322219848633
2000-07-24,14.027546882629395
2000-07-25,14.63517951965332
2000-07-26,14.17544937133789
2000-07-27,14.623188972473145
2000-07-28,14.84305191040039
2000-07-31,14.407318115234375
2000-08-01,14.511256217956543
2000-08-02,14.329363822937012
2000-08-03,14.41731071472168
2000-08-04,13.999564170837402
2000-08-07,13.693750381469727
2000-08-08,13.721733093261719
2000-08-09,13.939596176147461
2000-08-10,14.079517364501953
2000-08-11,13.949591636657715
2000-08-14,14.079517364501953
2000-08-15,14.079517364501953
2000-08-16,14.231422424316406
2000-08-17,14.331361770629883
2000-08-18,14.339357376098633
2000-08-21,14.169458389282227
2000-08-22,13.851654052734375
2000-08-23,13.969578742980957
2000-08-24,13.945592880249023
2000-08-25,13.789690017700195
2000-08-28,13.777691841125488
2000-08-29,13.609800338745117
2000-08-30,13.5618257522583
2000-08-31,13.403925895690918
2000-09-01,13.403925895690918
2000-09-04,13.595808982849121
2000-09-05,13.895624160766602
2000-09-06,14.365342140197754
2000-09-07,14.265399932861328
2000-09-08,14.003561973571777
2000-09-11,13.939596176147461
2000-09-12,13.655770301818848
2000-09-13,13.577817916870117
2000-09-14,13.44389820098877
2000-09-15,12.898229598999023
2000-09-18,12.382533073425293
2000-09-19,12.004765510559082
2000-09-20,12.218636512756348
2000-09-21,12.398530006408691
2000-09-22,11.97678279876709
2000-09-25,11.680957794189453
2000-09-26,11.666970252990723
2000-09-27,11.355154991149902
2000-09-28,11.431109428405762
2000-09-29,11.469090461730957
2000-10-02,11.469090461730957
2000-10-03,11.461092948913574
2000-10-04,11.64698314666748
2000-10-05,11.728930473327637
2000-10-06,11.660971641540527
2000-10-09,11.493071556091309
2000-10-10,11.243224143981934
2000-10-11,11.079320907592773
2000-10-12,10.875443458557129
2000-10-13,10.523658752441406
2000-10-16,10.767510414123535
2000-10-17,10.59961223602295
2000-10-18,10.495672225952148
2000-10-19,10.579621315002441
2000-10-20,10.69955062866211
2000-10-23,10.47169017791748
2000-10-24,10.327773094177246
2000-10-25,10.625596046447754
2000-10-26,10.815481185913086
2000-10-27,11.051340103149414
2000-10-30,10.935407638549805
2000-10-31,11.433109283447266
2000-11-01,11.848860740661621
2000-11-02,11.938804626464844
2000-11-03,12.142681121826172
2000-11-06,12.316576957702637
2000-11-07,12.310578346252441
2000-11-08,12.670361518859863
2000-11-09,13.487872123718262
2000-11-10,12.338565826416016
2000-11-13,12.179891586303711
2000-11-14,12.5800142288208
2000-11-15,12.337454795837402
2000-11-16,12.351966857910156
2000-11-17,12.389281272888184
2000-11-20,12.405867576599121
2000-11-21,12.44111156463623
2000-11-22,12.41830825805664
2000-11-23,12.173669815063477
2000-11-24,11.908308029174805
2000-11-27,12.36233139038086
2000-11-28,12.47014045715332
2000-11-29,12.449402809143066
2000-11-30,12.252450942993164
2000-12-01,12.190258026123047
2000-12-04,12.534407615661621
2000-12-05,12.461844444274902
2000-12-06,12.633919715881348
2000-12-07,12.584160804748535
2000-12-08,12.864043235778809
2000-12-11,13.355382919311523
2000-12-12,13.195746421813965
2000-12-13,13.060992240905762
2000-12-14,13.131478309631348
2000-12-15,12.298062324523926
2000-12-18,12.401721954345703
2000-12-19,12.217208862304688
2000-12-20,12.287697792053223
2000-12-21,12.119771957397461
2000-12-22,11.75489330291748
2000-12-25,11.75489330291748
2000-12-26,11.595258712768555
2000-12-27,11.806723594665527
2000-12-28,11.850260734558105
2000-12-29,11.949772834777832
2001-01-01,12.136357307434082
2001-01-02,12.482576370239258
2001-01-03,12.65464973449707
2001-01-04,12.461844444274902
2001-01-05,12.472208976745605
2001-01-08,12.432820320129395
2001-01-09,12.358185768127441
2001-01-10,12.242087364196777
2001-01-11,12.254528999328613
2001-01-12,12.115623474121094
2001-01-15,12.21306324005127
2001-01-16,12.24001693725586
2001-01-17,12.451480865478516
2001-01-18,12.648431777954102
2001-01-19,12.973916053771973
2001-01-22,13.411359786987305
2001-01-23,12.385137557983398
2001-01-24,12.54270076751709
2001-01-25,12.264892578125
2001-01-26,12.264892578125
2001-01-29,12.125992774963379
2001-01-30,12.304281234741211
2001-01-31,12.34160041809082
2001-02-01,12.225502967834473
2001-02-02,12.345746994018555
2001-02-05,12.548921585083008
2001-02-06,12.459772109985352
2001-02-07,12.810141563415527
2001-02-08,12.990504264831543
2001-02-09,12.890993118286133
2001-02-12,13.077581405639648
2001-02-13,13.135627746582031
2001-02-14,13.270380973815918
2001-02-15,13.16672420501709
2001-02-16,12.66708755493164
2001-02-19,12.567577362060547
2001-02-20,12.397578239440918
2001-02-21,12.428672790527344
2001-02-22,12.44318962097168
2001-02-23,12.173669815063477
2001-02-26,12.20269775390625
2001-02-27,11.949772834777832
2001-02-28,12.184042930603027
2001-03-01,12.422455787658691
2001-03-02,12.055503845214844
2001-03-05,12.059651374816895
2001-03-06,12.059651374816895
2001-03-07,11.856477737426758
2001-03-08,11.70098876953125
2001-03-09,11.649161338806152
2001-03-12,11.385869979858398
2001-03-13,10.085988998413086
2001-03-14,10.465377807617188
2001-03-15,10.631232261657715
2001-03-16,10.66232967376709
2001-03-19,10.672697067260742
2001-03-20,10.86135482788086
2001-03-21,10.86135482788086
2001-03-22,10.867575645446777
2001-03-23,10.757695198059082
2001-03-26,10.67476749420166
2001-03-27,10.664400100708008
2001-03-28,10.519281387329102
2001-03-29,10.349282264709473
2001-03-30,10.245621681213379
2001-04-02,10.13366985321045
2001-04-03,10.032086372375488
2001-04-04,9.851719856262207
2001-04-05,9.851719856262207
2001-04-06,9.729401588439941
2001-04-09,9.33549976348877
2001-04-10,9.25879192352295
2001-04-11,9.194524765014648
2001-04-12,8.918791770935059
2001-04-13,8.918791770935059
2001-04-16,8.688669204711914
2001-04-17,8.794401168823242
2001-04-18,9.049399375915527
2001-04-19,8.829643249511719
2001-04-20,8.300986289978027
2001-04-23,7.979644775390625
2001-04-24,7.720494747161865
2001-04-25,7.7495222091674805
2001-04-26,7.965132236480713
2001-04-27,7.596105098724365
2001-04-30,7.442691326141357
2001-05-01,7.442691326141357
2001-05-02,7.67281436920166
2001-05-03,8.566351890563965
2001-05-04,8.589157104492188
2001-05-07,8.489645957946777
2001-05-08,8.259523391723633
2001-05-09,8.267815589904785
2001-05-10,8.201473236083984
2001-05-11,8.016963005065918
2001-05-14,8.091596603393555
2001-05-15,8.118545532226562
2001-05-16,8.170377731323242
2001-05-17,8.37147331237793
2001-05-18,8.276107788085938
2001-05-21,8.303059577941895
2001-05-22,8.228425025939941
2001-05-23,8.344520568847656
2001-05-24,8.41501235961914
2001-05-25,8.433670043945312
2001-05-28,8.719769477844238
2001-05-29,8.703181266784668
2001-05-30,8.663793563842773
2001-05-31,8.721840858459473
2001-06-01,8.514521598815918
2001-06-04,8.444032669067383
2001-06-05,8.674158096313477
2001-06-06,8.634766578674316
2001-06-07,8.495863914489746
2001-06-08,8.487573623657227
2001-06-11,8.589157104492188
2001-06-12,8.529034614562988
2001-06-13,8.661717414855957
2001-06-14,8.585010528564453
2001-06-15,8.597452163696289
2001-06-18,8.840011596679688
2001-06-19,8.8876953125
2001-06-20,8.912569999694824
2001-06-21,8.790253639221191
2001-06-22,8.531108856201172
2001-06-25,8.354890823364258
2001-06-26,8.419156074523926
2001-06-27,8.417083740234375
2001-06-28,8.417083740234375
2001-06-29,8.419156074523926
2001-07-02,8.398426055908203
2001-07-03,8.406718254089355
2001-07-04,8.307206153869629
2001-07-05,8.398426055908203
2001-07-06,8.489645957946777
2001-07-09,8.47513198852539
2001-07-10,8.396352767944336
2001-07-11,8.365255355834961
2001-07-12,8.359033584594727
2001-07-13,8.298913955688477
2001-07-16,8.269888877868652
2001-07-17,8.259523391723633
2001-07-18,8.22427749633789
2001-07-19,7.971353054046631
2001-07-20,7.815864562988281
2001-07-23,7.915374755859375
2001-07-24,7.703911781311035
2001-07-25,7.384641647338867
2001-07-26,7.811717987060547
2001-07-27,7.442691326141357
2001-07-30,7.554644584655762
2001-07-31,7.776473045349121
2001-08-01,7.529764175415039
2001-08-02,7.96720552444458
2001-08-03,7.730864524841309
2001-08-06,7.728791236877441
2001-08-07,7.790987014770508
2001-08-08,7.735011100769043
2001-08-09,7.699767589569092
2001-08-10,7.735011100769043
2001-08-13,7.676960468292236
2001-08-14,7.670741081237793
2001-08-15,7.670741081237793
2001-08-16,7.650008678436279
2001-08-17,7.977572441101074
2001-08-20,7.772327423095703
2001-08-21,7.757816791534424
2001-08-22,7.757816791534424
2001-08-23,7.726717472076416
2001-08-24,7.668666839599609
2001-08-27,7.8345232009887695
2001-08-28,7.869765758514404
2001-08-29,7.917449474334717
2001-08-30,7.795131206512451
2001-08-31,7.755741596221924
2001-09-03,7.691473007202148
2001-09-04,7.9609856605529785
2001-09-05,8.280253410339355
2001-09-06,8.292693138122559
2001-09-07,8.296838760375977
2001-09-10,8.354890823364258
2001-09-11,8.22220516204834
2001-09-12,8.236716270446777
2001-09-13,8.22427749633789
2001-09-14,8.083304405212402
2001-09-17,7.768178939819336
2001-09-18,7.880130767822266
2001-09-19,8.375621795654297
2001-09-20,8.334156036376953
2001-09-21,8.319640159606934
2001-09-24,8.093668937683105
2001-09-25,7.969278335571289
2001-09-26,8.101961135864258
2001-09-27,8.153791427612305
2001-09-28,8.259523391723633
2001-10-01,8.118545532226562
2001-10-02,8.118545532226562
2001-10-03,8.079156875610352
2001-10-04,7.917449474334717
2001-10-05,7.99208402633667
2001-10-08,7.890498161315918
2001-10-09,7.871837139129639
2001-10-10,7.998305320739746
2001-10-11,7.950619220733643
2001-10-12,7.969278335571289
2001-10-15,7.898791313171387
2001-10-16,7.9029364585876465
2001-10-17,7.944402694702148
2001-10-18,7.896717548370361
2001-10-19,7.909158706665039
2001-10-22,7.898791313171387
2001-10-23,7.861474514007568
2001-10-24,8.016963005065918
2001-10-25,8.207693099975586
2001-10-26,8.207693099975586
2001-10-29,7.969278335571289
2001-10-30,7.9070820808410645
2001-10-31,7.9609856605529785
2001-11-01,7.950619220733643
2001-11-02,7.931960582733154
2001-11-05,7.911226749420166
2001-11-06,7.909158706665039
2001-11-07,7.938180923461914
2001-11-08,8.043911933898926
2001-11-09,8.11025619506836
2001-11-12,8.197327613830566
2001-11-13,8.170377731323242
2001-11-14,8.157937049865723
2001-11-15,8.234643936157227
2001-11-16,8.234643936157227
2001-11-19,8.211837768554688
2001-11-20,8.276107788085938
2001-11-21,8.280253410339355
2001-11-22,8.242938995361328
2001-11-23,8.16208267211914
2001-11-26,8.213912010192871
2001-11-27,8.247084617614746
2001-11-28,8.197327613830566
2001-11-29,8.197327613830566
2001-11-30,8.197327613830566
2001-12-03,8.286473274230957
2001-12-04,8.238792419433594
2001-12-05,8.172449111938477
2001-12-06,8.195253372192383
2001-12-07,7.905011177062988
2001-12-10,8.016963005065918
2001-12-11,8.46884822845459
2001-12-12,8.488187789916992
2001-12-13,8.434465408325195
2001-12-14,8.3893404006958
2001-12-17,8.3893404006958
2001-12-18,8.331317901611328
2001-12-19,8.29049015045166
2001-12-20,8.200233459472656
2001-12-21,8.054108619689941
2001-12-24,8.021876335144043
2001-12-25,8.021876335144043
2001-12-26,8.060556411743164
2001-12-27,8.090638160705566
2001-12-28,8.077746391296387
2001-12-31,8.180893898010254
2002-01-01,8.152957916259766
2002-01-02,8.165851593017578
2002-01-03,8.208831787109375
2002-01-04,8.228171348571777
2002-01-07,8.210979461669922
2002-01-08,8.135766983032227
2002-01-09,8.202383041381836
2002-01-10,8.19378662109375
2002-01-11,8.148659706115723
2002-01-14,8.152957916259766
2002-01-15,8.008979797363281
2002-01-16,8.017576217651367
2002-01-17,8.073448181152344
2002-01-18,8.436614036560059
2002-01-21,8.832014083862305
2002-01-22,8.956649780273438
2002-01-23,8.834162712097168
2002-01-24,8.625718116760254
2002-01-25,8.595633506774902
2002-01-28,8.57844352722168
2002-01-29,8.488187789916992
2002-01-30,8.68588924407959
2002-01-31,8.816969871520996
2002-02-01,8.816969871520996
2002-02-04,8.816969871520996
2002-02-05,9.04045581817627
2002-02-06,9.760342597961426
2002-02-07,9.496028900146484
2002-02-08,10.207313537597656
2002-02-11,10.607011795043945
2002-02-12,10.493118286132812
2002-02-13,11.090516090393066
2002-02-14,11.825441360473633
2002-02-15,11.326894760131836
2002-02-18,11.361278533935547
2002-02-19,11.255979537963867
2002-02-20,12.036035537719727
2002-02-21,11.932887077331543
2002-02-22,12.762361526489258
2002-02-25,12.568965911865234
2002-02-26,12.588303565979004
2002-02-27,11.902804374694824
2002-02-28,10.978769302368164
2002-03-01,11.655678749084473
2002-03-04,11.647082328796387
2002-03-05,11.391362190246582
2002-03-06,11.178620338439941
2002-03-07,11.473024368286133
2002-03-08,11.627741813659668
2002-03-11,11.170025825500488
2002-03-12,11.092663764953613
2002-03-13,11.219451904296875
2002-03-14,11.361278533935547
2002-03-15,11.440788269042969
2002-03-18,11.238787651062012
2002-03-19,10.993816375732422
2002-03-20,10.806859016418457
2002-03-21,10.809009552001953
2002-03-22,10.75098991394043
2002-03-25,10.75098991394043
2002-03-26,10.660734176635742
2002-03-27,10.57692813873291
2002-03-28,10.907858848571777
2002-03-29,10.907858848571777
2002-04-01,11.228044509887695
2002-04-02,11.13134479522705
2002-04-03,11.223747253417969
2002-04-04,11.346236228942871
2002-04-05,11.389216423034668
2002-04-08,11.70940113067627
2002-04-09,11.926443099975586
2002-04-10,11.995210647583008
2002-04-11,12.25092887878418
2002-04-12,12.188608169555664
2002-04-15,12.121992111206055
2002-04-16,11.760973930358887
2002-04-17,12.287458419799805
2002-04-18,12.388457298278809
2002-04-19,11.91140079498291
2002-04-22,11.748080253601074
2002-04-23,12.014546394348145
2002-04-24,12.358373641967773
2002-04-25,12.88914966583252
2002-04-26,12.878406524658203
2002-04-29,12.775256156921387
2002-04-30,12.68500804901123
2002-05-01,12.68500804901123
2002-05-02,13.091155052185059
2002-05-03,13.254465103149414
2002-05-06,13.269508361816406
2002-05-07,13.5424222946167
2002-05-08,13.389850616455078
2002-05-09,13.5316743850708
2002-05-10,13.535975456237793
2002-05-13,13.765800476074219
2002-05-14,13.468729019165039
2002-05-15,12.994721412658691
2002-05-16,13.15636157989502
2002-05-17,13.387906074523926
2002-05-20,13.05369758605957
2002-05-21,12.380922317504883
2002-05-22,12.658331871032715
2002-05-23,12.398390769958496
2002-05-24,12.704204559326172
2002-05-27,12.518534660339355
2002-05-28,12.134086608886719
2002-05-29,12.551297187805176
2002-05-30,12.326310157775879
2002-05-31,12.155927658081055
2002-06-03,12.197431564331055
2002-06-04,12.27170181274414
2002-06-05,12.457372665405273
2002-06-06,12.284808158874512
2002-06-07,12.435528755187988
2002-06-10,12.732600212097168
2002-06-11,13.455619812011719
2002-06-12,13.36387825012207
2002-06-13,13.938364028930664
2002-06-14,13.549551963806152
2002-06-17,13.547367095947266
2002-06-18,13.224081993103027
2002-06-19,13.01001262664795
2002-06-20,13.210972785949707
2002-06-21,13.077729225158691
2002-06-24,13.154178619384766
2002-06-25,13.0318603515625
2002-06-26,13.197863578796387
2002-06-27,13.468729019165039
2002-06-28,13.695902824401855
2002-07-01,13.988603591918945
2002-07-02,14.379606246948242
2002-07-03,14.663573265075684
2002-07-04,14.827396392822266
2002-07-05,14.755313873291016
2002-07-08,14.228880882263184
2002-07-09,14.027925491333008
2002-07-10,13.907784461975098
2002-07-11,13.986418724060059
2002-07-12,14.244175910949707
2002-07-15,14.152430534362793
2002-07-16,13.99733829498291
2002-07-17,13.984236717224121
2002-07-18,14.139324188232422
2002-07-19,13.982049942016602
2002-07-22,13.971129417419434
2002-07-23,13.698086738586426
2002-07-24,13.691529273986816
2002-07-25,13.379171371459961
2002-07-26,13.28305435180664
2002-07-29,13.65658187866211
