Date,DEEPAKNTR
2011-08-22,14.623318672180176
2011-08-23,14.695920944213867
2011-08-24,14.695920944213867
2011-08-25,16.459774017333984
2011-08-26,15.802069664001465
2011-08-29,16.186443328857422
2011-08-30,16.47258758544922
2011-09-02,16.47258758544922
2011-09-05,15.046131134033203
2011-09-06,15.26393985748291
2011-09-07,15.216964721679688
2011-09-08,15.234046936035156
2011-09-09,15.374981880187988
2011-09-12,15.20414924621582
2011-09-13,15.20414924621582
2011-09-14,14.695920944213867
2011-09-15,14.70446491241455
2011-09-16,14.70446491241455
2011-09-19,14.230401039123535
2011-09-20,14.56352710723877
2011-09-21,15.332274436950684
2011-09-22,14.943631172180176
2011-09-23,14.5293607711792
2011-09-26,14.520819664001465
2011-09-27,14.520819664001465
2011-09-28,14.431129455566406
2011-09-29,14.183422088623047
2011-09-30,14.183422088623047
2011-10-03,14.354257583618164
2011-10-04,15.199880599975586
2011-10-05,15.110194206237793
2011-10-07,14.947898864746094
2011-10-10,15.323732376098633
2011-10-11,15.238316535949707
2011-10-12,14.69165325164795
2011-10-13,15.562901496887207
2011-10-14,15.562901496887207
2011-10-17,14.947898864746094
2011-10-18,14.947898864746094
2011-10-19,14.879569053649902
2011-10-20,15.374981880187988
2011-10-21,14.8624849319458
2011-10-24,15.545816421508789
2011-10-25,15.545816421508789
2011-10-28,15.20414924621582
2011-10-31,15.374981880187988
2011-11-01,15.374981880187988
2011-11-02,14.8667573928833
2011-11-03,14.8667573928833
2011-11-04,14.392691612243652
2011-11-08,13.70509147644043
2011-11-09,13.666653633117676
2011-11-11,13.662382125854492
2011-11-14,12.932069778442383
2011-11-15,12.897902488708496
2011-11-16,12.816758155822754
2011-11-17,12.816758155822754
2011-11-18,12.81248664855957
2011-11-21,12.385403633117676
2011-11-22,13.218216896057129
2011-11-23,12.727070808410645
2011-11-24,12.55623722076416
2011-11-25,12.428112030029297
2011-11-28,11.787487030029297
2011-11-29,13.410402297973633
2011-11-30,13.478737831115723
2011-12-01,13.478737831115723
2011-12-02,12.983320236206055
2011-12-05,12.983320236206055
2011-12-07,12.81248664855957
2011-12-08,13.239567756652832
2011-12-09,13.235297203063965
2011-12-12,13.235297203063965
2011-12-13,13.324987411499023
2011-12-14,13.239567756652832
2011-12-15,13.235297203063965
2011-12-16,13.239567756652832
2011-12-19,13.559880256652832
2011-12-20,13.666653633117676
2011-12-21,13.397590637207031
2011-12-22,13.239567756652832
2011-12-23,13.017486572265625
2011-12-26,13.397590637207031
2011-12-27,12.983320236206055
2011-12-28,13.57696533203125
2011-12-29,12.81248664855957
2011-12-30,13.06873607635498
2012-01-02,13.06873607635498
2012-01-03,13.282279014587402
2012-01-04,13.06873607635498
2012-01-05,12.81248664855957
2012-01-06,13.154151916503906
2012-01-09,12.983320236206055
2012-01-10,12.897902488708496
2012-01-11,13.06873607635498
2012-01-12,13.06873607635498
2012-01-13,13.154151916503906
2012-01-16,13.154151916503906
2012-01-17,12.727070808410645
2012-01-18,12.55623722076416
2012-01-19,13.06446647644043
2012-01-20,12.26582145690918
2012-01-23,12.29998779296875
2012-01-24,12.731341361999512
2012-01-25,12.81248664855957
2012-01-27,13.19258975982666
2012-01-30,13.64529800415039
2012-01-31,12.829569816589355
2012-02-01,12.64165210723877
2012-02-02,12.897902488708496
2012-02-03,13.008942604064941
2012-02-06,13.137068748474121
2012-02-07,13.188318252563477
2012-02-08,13.043112754821777
2012-02-09,12.803945541381836
2012-02-10,12.816758155822754
2012-02-13,12.983320236206055
2012-02-14,12.897902488708496
2012-02-15,12.983320236206055
2012-02-16,13.154151916503906
2012-02-17,12.987592697143555
2012-02-21,12.953422546386719
2012-02-22,12.885090827941895
2012-02-23,13.026029586791992
2012-02-24,13.154151916503906
2012-02-27,13.252384185791016
2012-02-28,13.756339073181152
2012-02-29,14.952170372009277
2012-03-01,15.251128196716309
2012-03-02,14.478108406066895
2012-03-05,13.922901153564453
2012-03-06,13.641026496887207
2012-03-07,13.32071590423584
2012-03-09,13.504361152648926
2012-03-12,13.64529800415039
2012-03-13,13.461653709411621
2012-03-14,13.28654956817627
2012-03-15,13.487277030944824
2012-03-16,13.299361228942871
2012-03-19,12.966235160827637
2012-03-20,12.74415397644043
2012-03-21,12.821026802062988
2012-03-22,12.663007736206055
2012-03-23,12.551965713500977
2012-03-26,12.29998779296875
2012-03-27,12.317071914672852
2012-03-28,12.124883651733398
2012-03-29,12.218840599060059
2012-03-30,12.257278442382812
2012-04-02,12.504986763000488
2012-04-03,12.586132049560547
2012-04-04,12.795402526855469
2012-04-09,12.940608024597168
2012-04-10,13.06873607635498
2012-04-11,13.273736000061035
2012-04-12,13.410402297973633
2012-04-13,13.371964454650879
2012-04-16,13.410402297973633
2012-04-17,13.666653633117676
2012-04-18,13.641026496887207
2012-04-19,13.799049377441406
2012-04-20,13.922901153564453
2012-04-23,13.846025466918945
2012-04-24,13.8887357711792
2012-04-25,14.076651573181152
2012-04-26,14.008318901062012
2012-04-27,13.615401268005371
2012-04-30,13.935714721679688
2012-05-02,13.880192756652832
2012-05-03,13.623944282531738
2012-05-04,13.239567756652832
2012-05-07,13.666653633117676
2012-05-08,13.359153747558594
2012-05-09,13.17123794555664
2012-05-10,13.145611763000488
2012-05-11,13.043112754821777
2012-05-14,12.821026802062988
2012-05-15,12.81248664855957
2012-05-16,12.714255332946777
2012-05-17,12.816758155822754
2012-05-18,12.829569816589355
2012-05-21,13.239567756652832
2012-05-22,13.666653633117676
2012-05-23,13.57696533203125
2012-05-24,13.239567756652832
2012-05-25,13.538529396057129
2012-05-28,13.670921325683594
2012-05-29,13.922901153564453
2012-05-30,13.709358215332031
2012-05-31,13.495818138122559
2012-06-01,13.581235885620117
2012-06-04,14.038213729858398
2012-06-05,14.051026344299316
2012-06-06,13.969878196716309
2012-06-07,13.837486267089844
2012-06-08,13.96561050415039
2012-06-11,13.841756820678711
2012-06-12,13.841756820678711
2012-06-13,13.922901153564453
2012-06-14,13.880192756652832
2012-06-15,14.08946418762207
2012-06-18,14.08946418762207
2012-06-19,14.238943099975586
2012-06-20,14.367066383361816
2012-06-21,14.080924034118652
2012-06-22,14.080924034118652
2012-06-25,14.02540111541748
2012-06-26,14.349983215332031
2012-06-27,14.11508846282959
2012-06-28,14.349983215332031
2012-06-29,14.349983215332031
2012-07-02,14.349983215332031
2012-07-03,14.349983215332031
2012-07-04,14.349983215332031
2012-07-05,14.414048194885254
2012-07-06,14.648943901062012
2012-07-09,14.683112144470215
2012-07-10,14.367066383361816
2012-07-11,14.187694549560547
2012-07-12,14.435399055480957
2012-07-13,14.520819664001465
2012-07-16,14.956441879272461
2012-07-17,15.114463806152344
2012-07-18,14.798421859741211
2012-07-19,14.65321159362793
2012-07-20,14.768524169921875
2012-07-23,14.7001953125
2012-07-24,14.735594749450684
2012-07-25,14.704617500305176
2012-07-26,14.346184730529785
2012-07-27,14.346184730529785
2012-07-30,14.337336540222168
2012-07-31,14.15147876739502
2012-08-01,14.611693382263184
2012-08-02,14.620542526245117
2012-08-03,14.996675491333008
2012-08-06,14.956847190856934
2012-08-07,14.947997093200684
2012-08-08,14.947997093200684
2012-08-09,14.337336540222168
2012-08-10,14.337336540222168
2012-08-13,14.51876449584961
2012-08-14,14.43026065826416
2012-08-16,15.045352935791016
2012-08-17,14.6913423538208
2012-08-21,14.912596702575684
2012-08-22,14.6913423538208
2012-08-23,14.713469505310059
2012-08-24,14.726740837097168
2012-08-27,14.62496566772461
2012-08-28,14.6913423538208
2012-08-29,14.868346214294434
2012-08-30,14.6913423538208
2012-08-31,14.6913423538208
2012-09-03,14.947997093200684
2012-09-04,14.740018844604492
2012-09-05,14.943572998046875
2012-09-06,14.669220924377441
2012-09-07,14.881621360778809
2012-09-10,14.974549293518066
2012-09-11,15.120577812194824
2012-09-12,15.045352935791016
2012-09-13,15.133853912353516
2012-09-14,15.045352935791016
2012-09-17,15.05420207977295
2012-09-18,15.045352935791016
2012-09-20,15.045352935791016
2012-09-21,15.07632827758789
2012-09-24,15.244481086730957
2012-09-25,15.576364517211914
2012-09-26,15.487863540649414
2012-09-27,15.59848690032959
2012-09-28,15.563088417053223
2012-10-01,16.430408477783203
2012-10-03,15.961352348327637
2012-10-04,16.098526000976562
2012-10-05,16.195878982543945
2012-10-08,16.27995491027832
2012-10-09,16.372880935668945
2012-10-10,16.514484405517578
2012-10-11,16.771141052246094
2012-10-12,16.903892517089844
2012-10-15,16.9260196685791
2012-10-16,16.94814682006836
2012-10-17,16.57643699645996
2012-10-18,16.815393447875977
2012-10-19,16.815393447875977
2012-10-22,17.080896377563477
2012-10-23,17.23134994506836
2012-10-25,17.434907913208008
2012-10-29,17.704833984375
2012-10-30,17.625181198120117
2012-10-31,17.726964950561523
2012-11-01,17.76679229736328
2012-11-02,18.496936798095703
2012-11-05,18.961565017700195
2012-11-06,18.766860961914062
2012-11-07,18.78013801574707
2012-11-08,18.939441680908203
2012-11-09,19.182823181152344
2012-11-12,19.182823181152344
2012-11-15,20.191743850708008
2012-11-16,20.62097930908203
2012-11-19,21.38210105895996
2012-11-20,20.979413986206055
2012-11-21,21.665302276611328
2012-11-22,21.475025177001953
2012-11-23,21.506000518798828
2012-11-26,21.51042938232422
2012-11-27,22.209592819213867
2012-11-29,22.568031311035156
2012-11-30,23.47075080871582
2012-12-03,23.413223266601562
2012-12-04,23.453046798706055
2012-12-05,23.519424438476562
2012-12-06,23.749528884887695
2012-12-07,23.576948165893555
2012-12-10,23.984060287475586
2012-12-11,24.161067962646484
2012-12-12,25.493017196655273
2012-12-13,25.1965389251709
2012-12-14,25.33814239501953
2012-12-17,24.61684799194336
2012-12-18,24.298240661621094
2012-12-19,23.891132354736328
2012-12-20,23.276044845581055
2012-12-21,23.54597282409668
2012-12-24,23.068065643310547
2012-12-26,23.475170135498047
2012-12-27,23.457473754882812
2012-12-28,23.453046798706055
2012-12-31,23.457473754882812
2013-01-01,23.87785530090332
2013-01-02,24.103538513183594
2013-01-03,24.31151580810547
2013-01-04,24.161067962646484
2013-01-07,23.585800170898438
2013-01-08,22.674230575561523
2013-01-09,23.165414810180664
2013-01-10,22.833534240722656
2013-01-11,23.27161979675293
2013-01-14,23.453046798706055
2013-01-15,23.56810188293457
2013-01-16,23.47075080871582
2013-01-17,23.70970344543457
2013-01-18,23.501724243164062
2013-01-21,23.240644454956055
2013-01-22,23.010540008544922
2013-01-23,22.753881454467773
2013-01-24,22.559173583984375
2013-01-25,22.5989990234375
2013-01-28,22.793710708618164
2013-01-29,22.568031311035156
2013-01-30,22.57687759399414
2013-01-31,23.001686096191406
2013-02-01,22.961862564086914
2013-02-04,23.10346031188965
2013-02-05,23.010540008544922
2013-02-06,23.010540008544922
2013-02-07,23.160993576049805
2013-02-08,23.200817108154297
2013-02-11,23.30259132385254
2013-02-12,22.7760066986084
2013-02-13,23.276044845581055
2013-02-14,22.92203712463379
2013-02-15,23.276044845581055
2013-02-18,22.92203712463379
2013-02-19,23.14328956604004
2013-02-20,23.80263328552246
2013-02-21,23.71855354309082
2013-02-22,24.647825241088867
2013-02-25,24.338071823120117
2013-02-26,23.776077270507812
2013-02-27,23.453046798706055
2013-02-28,23.17868995666504
2013-03-01,22.9530086517334
2013-03-04,22.559173583984375
2013-03-05,22.736181259155273
2013-03-06,23.094615936279297
2013-03-07,22.9884090423584
2013-03-08,23.97078514099121
2013-03-11,23.913259506225586
2013-03-12,24.68764877319336
2013-03-13,23.895559310913086
2013-03-14,24.16548728942871
2013-03-15,24.072559356689453
2013-03-18,24.085840225219727
2013-03-19,24.161067962646484
2013-03-20,24.40444564819336
2013-03-21,24.40444564819336
2013-03-22,23.045936584472656
2013-03-25,23.20524024963379
2013-03-26,23.18754005432129
2013-03-28,23.453046798706055
2013-04-01,24.072559356689453
2013-04-02,24.63897705078125
2013-04-03,24.107961654663086
2013-04-04,23.895559310913086
2013-04-05,23.457473754882812
2013-04-08,23.457473754882812
2013-04-09,23.457473754882812
2013-04-10,23.457473754882812
2013-04-11,23.457473754882812
2013-04-12,24.338071823120117
2013-04-15,24.338071823120117
2013-04-16,24.338071823120117
2013-04-17,24.161067962646484
2013-04-18,24.510644912719727
2013-04-22,24.338071823120117
2013-04-23,24.338071823120117
2013-04-25,24.338071823120117
2013-04-26,24.338071823120117
2013-04-29,24.776153564453125
2013-04-30,24.338071823120117
2013-05-02,23.895559310913086
2013-05-03,23.453046798706055
2013-05-06,23.448625564575195
2013-05-07,23.448625564575195
2013-05-08,22.572452545166016
2013-05-09,23.364547729492188
2013-05-10,23.293743133544922
2013-05-13,23.231794357299805
2013-05-14,23.448625564575195
2013-05-15,23.541549682617188
2013-05-16,23.895559310913086
2013-05-17,23.899980545043945
2013-05-20,23.97963523864746
2013-05-21,23.97963523864746
2013-05-22,23.895559310913086
2013-05-23,24.338071823120117
2013-05-24,24.338071823120117
2013-05-27,24.338071823120117
2013-05-28,24.95758628845215
2013-05-29,24.338071823120117
2013-05-30,24.338071823120117
2013-05-31,24.338071823120117
2013-06-03,23.984060287475586
2013-06-04,23.984060287475586
2013-06-05,23.984060287475586
2013-06-06,23.984060287475586
2013-06-07,23.984060287475586
2013-06-10,23.014965057373047
2013-06-11,23.014965057373047
2013-06-12,23.453046798706055
2013-06-13,23.453046798706055
2013-06-14,22.21401596069336
2013-06-17,22.21401596069336
2013-06-18,22.568031311035156
2013-06-19,23.453046798706055
2013-06-20,23.895559310913086
2013-06-21,23.895559310913086
2013-06-24,23.895559310913086
2013-06-25,23.895559310913086
2013-06-26,23.895559310913086
2013-06-27,23.895559310913086
2013-06-28,24.78057861328125
2013-07-01,23.18754005432129
2013-07-02,23.18754005432129
2013-07-03,23.18754005432129
2013-07-04,23.18754005432129
2013-07-05,23.063636779785156
2013-07-08,23.063636779785156
2013-07-09,23.063636779785156
2013-07-10,23.010540008544922
2013-07-11,22.904333114624023
2013-07-12,23.094615936279297
2013-07-15,22.789283752441406
2013-07-16,23.09903907775879
2013-07-17,23.09903907775879
2013-07-18,23.09903907775879
2013-07-19,23.116743087768555
2013-07-22,22.833534240722656
2013-07-23,23.64183807373047
2013-07-24,23.8199405670166
2013-07-25,23.290205001831055
2013-07-26,23.929540634155273
2013-07-29,23.929540634155273
2013-07-30,23.929540634155273
2013-07-31,23.883878707885742
2013-08-01,23.883878707885742
2013-08-02,21.828859329223633
2013-08-05,23.107534408569336
2013-08-06,22.72393226623535
2013-08-07,21.874528884887695
2013-08-08,21.924760818481445
2013-08-12,19.819509506225586
2013-08-13,21.463520050048828
2013-08-14,21.280851364135742
2013-08-16,20.55017852783203
2013-08-19,20.55017852783203
2013-08-20,20.55017852783203
2013-08-21,20.55017852783203
2013-08-22,20.55017852783203
2013-08-23,20.55017852783203
2013-08-26,20.55017852783203
2013-08-27,20.55017852783203
2013-08-28,20.55017852783203
2013-08-29,20.997718811035156
2013-08-30,21.006851196289062
2013-09-02,20.55017852783203
2013-09-03,20.55017852783203
2013-09-04,23.564207077026367
2013-09-05,20.997718811035156
2013-09-06,21.006851196289062
2013-09-10,21.006851196289062
2013-09-11,21.011415481567383
2013-09-12,21.011415481567383
2013-09-13,21.006851196289062
2013-09-16,21.006851196289062
2013-09-17,21.006851196289062
2013-09-18,21.006851196289062
2013-09-19,21.737525939941406
2013-09-20,21.737525939941406
2013-09-23,21.737525939941406
2013-09-24,21.737525939941406
2013-09-25,21.737525939941406
2013-09-26,24.0208740234375
2013-09-27,23.19887351989746
2013-09-30,23.19887351989746
2013-10-01,23.19887351989746
2013-10-03,24.614547729492188
2013-10-04,24.614547729492188
2013-10-07,24.614547729492188
2013-10-08,24.614547729492188
2013-10-09,24.614547729492188
2013-10-10,21.920190811157227
2013-10-11,22.376861572265625
2013-10-14,21.970426559448242
2013-10-15,22.057193756103516
2013-10-17,22.10286521911621
2013-10-18,21.920190811157227
2013-10-21,22.148527145385742
2013-10-22,21.929323196411133
2013-10-23,22.833532333374023
2013-10-24,22.833532333374023
2013-10-25,23.737743377685547
2013-10-28,23.737743377685547
2013-10-29,24.568880081176758
2013-10-30,24.797216415405273
2013-10-31,24.52777862548828
2013-11-01,24.29488182067871
2013-11-05,25.116884231567383
2013-11-06,25.664892196655273
2013-11-07,25.847558975219727
2013-11-08,25.847558975219727
2013-11-11,25.674026489257812
2013-11-12,25.756227493286133
2013-11-13,25.573556900024414
2013-11-14,25.756227493286133
2013-11-18,25.61922264099121
2013-11-19,25.97542953491211
2013-11-20,25.573556900024414
2013-11-21,25.61922264099121
2013-11-22,26.89790153503418
2013-11-25,27.37740707397461
2013-11-26,26.852235794067383
2013-11-27,26.304227828979492
2013-11-28,27.400239944458008
2013-11-29,27.400239944458008
2013-12-02,27.400239944458008
2013-12-03,27.354570388793945
2013-12-04,27.400239944458008
2013-12-05,27.400239944458008
2013-12-06,27.400239944458008
2013-12-09,27.400239944458008
2013-12-10,27.400239944458008
2013-12-11,27.400239944458008
2013-12-12,27.400239944458008
2013-12-13,27.400239944458008
2013-12-16,27.400239944458008
2013-12-17,26.304227828979492
2013-12-18,26.002826690673828
2013-12-19,26.021093368530273
2013-12-20,27.217571258544922
2013-12-23,27.217571258544922
2013-12-24,27.423072814941406
2013-12-26,27.4915714263916
2013-12-27,27.4915714263916
2013-12-30,27.4915714263916
2013-12-31,27.409374237060547
2014-01-01,27.409374237060547
2014-01-02,27.71990966796875
2014-01-03,27.71990966796875
2014-01-06,27.856910705566406
2014-01-07,27.856910705566406
2014-01-08,28.13091278076172
2014-01-09,27.856910705566406
2014-01-10,27.856910705566406
2014-01-13,27.404804229736328
2014-01-14,27.856910705566406
2014-01-15,27.856910705566406
2014-01-16,27.856910705566406
2014-01-17,27.856910705566406
2014-01-20,27.856910705566406
2014-01-21,27.856910705566406
2014-01-22,28.17658042907715
2014-01-23,27.866043090820312
2014-01-24,27.856910705566406
2014-01-27,27.834081649780273
2014-01-28,27.852344512939453
2014-01-29,27.856910705566406
2014-01-30,27.43221092224121
2014-01-31,27.856910705566406
2014-02-03,27.765575408935547
2014-02-04,27.856910705566406
2014-02-05,27.856910705566406
2014-02-06,27.856910705566406
2014-02-07,29.400455474853516
2014-02-10,29.843429565429688
2014-02-11,32.35511779785156
2014-02-12,31.966955184936523
2014-02-13,31.998916625976562
2014-02-14,32.06741714477539
2014-02-17,32.327720642089844
2014-02-18,31.966955184936523
2014-02-19,32.428184509277344
2014-02-20,32.82548141479492
2014-02-21,33.79362869262695
2014-02-24,37.172996520996094
2014-02-25,36.99032211303711
2014-02-26,37.58399200439453
2014-02-28,37.337398529052734
2014-03-03,37.364803314208984
2014-03-04,37.77580261230469
2014-03-05,37.89910125732422
2014-03-06,37.908233642578125
2014-03-07,38.73023986816406
2014-03-10,38.10459899902344
2014-03-11,37.3282585144043
2014-03-12,38.25529861450195
2014-03-13,37.90366744995117
2014-03-14,37.985862731933594
2014-03-18,37.99042510986328
2014-03-19,37.90366744995117
2014-03-20,37.90366744995117
2014-03-21,38.55213928222656
2014-03-24,37.999568939208984
2014-03-25,38.58867263793945
2014-03-26,38.54300308227539
2014-03-27,39.23257827758789
2014-03-28,38.83070755004883
2014-03-31,38.99967575073242
2014-04-01,40.96792984008789
2014-04-02,42.43840408325195
2014-04-03,42.24203872680664
2014-04-04,41.575294494628906
2014-04-07,43.14167785644531
2014-04-09,42.927040100097656
2014-04-10,44.1920166015625
2014-04-11,44.06415939331055
2014-04-15,44.02305603027344
2014-04-16,44.36555480957031
2014-04-17,44.02305603027344
2014-04-21,44.02305603027344
2014-04-22,42.621070861816406
2014-04-23,43.01837921142578
2014-04-24,43.01837921142578
2014-04-25,41.757965087890625
2014-04-28,48.247257232666016
2014-04-29,48.9550895690918
2014-04-30,48.06915283203125
2014-05-02,48.73588943481445
2014-05-05,51.31608963012695
2014-05-06,56.08372497558594
2014-05-07,56.325767517089844
2014-05-08,57.134063720703125
2014-05-09,55.047080993652344
2014-05-12,55.12014389038086
2014-05-13,56.604331970214844
2014-05-14,56.93769836425781
2014-05-15,56.2298583984375
2014-05-16,56.40339660644531
2014-05-19,60.9381217956543
2014-05-20,63.85625457763672
2014-05-21,65.08013153076172
2014-05-22,73.08556365966797
2014-05-23,78.47428131103516
2014-05-26,75.72512817382812
2014-05-27,74.79351806640625
2014-05-28,78.3235855102539
2014-05-29,79.0953598022461
2014-05-30,81.09557342529297
2014-06-02,83.26933288574219
2014-06-03,83.98173522949219
2014-06-04,87.17386627197266
2014-06-05,85.3700180053711
2014-06-06,81.79428100585938
2014-06-09,80.25985717773438
2014-06-10,80.05892944335938
2014-06-11,79.61595916748047
2014-06-12,82.03175354003906
2014-06-13,80.54756927490234
2014-06-16,82.5295181274414
2014-06-17,84.57540893554688
2014-06-18,84.35164642333984
2014-06-19,82.6345443725586
2014-06-20,87.90909576416016
2014-06-23,91.6081314086914
2014-06-24,86.17375946044922
2014-06-25,80.87637329101562
2014-06-26,78.54735565185547
2014-06-27,77.08600616455078
2014-06-30,80.00870513916016
2014-07-01,83.38806915283203
2014-07-02,81.74404907226562
2014-07-03,81.69837951660156
2014-07-04,81.83538055419922
