Date,POONAWALLA
2004-10-27,5.017128944396973
2004-10-28,4.938462734222412
2004-10-29,4.894759178161621
2004-11-01,5.017128944396973
2004-11-02,4.982166290283203
2004-11-03,5.130756855010986
2004-11-04,5.218162536621094
2004-11-05,5.156979560852051
2004-11-08,5.11327600479126
2004-11-09,5.165719509124756
2004-11-10,5.637714385986328
2004-11-11,6.205855369567871
2004-11-12,6.773997783660889
2004-11-15,6.773997783660889
2004-11-16,6.538000106811523
2004-11-17,6.642889022827148
2004-11-18,6.9575514793396
2004-11-19,7.106142044067383
2004-11-22,6.835181713104248
2004-11-23,6.922588348388672
2004-11-24,6.817700386047363
2004-11-25,6.756516456604004
2004-11-26,6.756516456604004
2004-11-29,6.564222812652588
2004-11-30,6.55548095703125
2004-12-01,6.232078552246094
2004-12-02,6.441852569580078
2004-12-03,6.232078552246094
2004-12-06,6.1446709632873535
2004-12-07,6.153412342071533
2004-12-08,6.459333896636963
2004-12-09,6.78273868560791
2004-12-10,7.464507579803467
2004-12-13,8.198721885681152
2004-12-14,8.609532356262207
2004-12-15,9.046565055847168
2004-12-16,9.44863510131836
2004-12-17,9.597225189208984
2004-12-20,10.077960014343262
2004-12-21,10.584918975830078
2004-12-22,10.628621101379395
2004-12-23,10.681065559387207
2004-12-24,10.40136432647705
2004-12-27,10.497512817382812
2004-12-28,10.68980598449707
2004-12-29,10.244032859802246
2004-12-30,9.815739631652832
2004-12-31,10.02551555633545
2005-01-03,9.772037506103516
2005-01-04,10.156623840332031
2005-01-05,10.654841423034668
2005-01-06,11.18802261352539
2005-01-07,11.703720092773438
2005-01-10,11.642534255981445
2005-01-11,11.065652847290039
2005-01-12,10.558695793151855
2005-01-13,10.602398872375488
2005-01-14,10.40136432647705
2005-01-17,10.112921714782715
2005-01-18,9.70211124420166
2005-01-19,9.483597755432129
2005-01-20,9.011602401733398
2005-01-24,8.740640640258789
2005-01-25,9.090267181396484
2005-01-27,9.002861022949219
2005-01-28,8.670717239379883
2005-01-31,8.522126197814941
2005-02-01,8.38227653503418
2005-02-02,8.286127090454102
2005-02-03,8.050130844116211
2005-02-04,8.14627742767334
2005-02-07,8.006427764892578
2005-02-08,8.067612648010254
2005-02-09,8.120057106018066
2005-02-10,8.93293571472168
2005-02-11,9.833220481872559
2005-02-14,10.331439018249512
2005-02-15,10.855876922607422
2005-02-16,11.406538009643555
2005-02-17,11.983420372009277
2005-02-18,12.586525917053223
2005-02-21,12.927410125732422
2005-02-22,12.411710739135742
2005-02-23,11.887276649475098
2005-02-24,12.481637954711914
2005-02-25,12.114530563354492
2005-02-28,12.175713539123535
2005-03-01,12.01838493347168
2005-03-02,12.062087059020996
2005-03-03,12.193193435668945
2005-03-04,12.472895622253418
2005-03-07,12.560304641723633
2005-03-08,12.586525917053223
2005-03-09,12.569043159484863
2005-03-10,12.665190696716309
2005-03-11,12.770078659057617
2005-03-14,12.796299934387207
2005-03-15,12.586525917053223
2005-03-16,12.936151504516602
2005-03-17,13.058520317077637
2005-03-18,12.936151504516602
2005-03-21,12.60400676727295
2005-03-22,12.586525917053223
2005-03-23,12.673932075500488
2005-03-24,12.586525917053223
2005-03-28,12.586525917053223
2005-03-29,12.560304641723633
2005-03-30,12.499117851257324
2005-03-31,12.673932075500488
2005-04-01,13.215851783752441
2005-04-04,12.918667793273926
2005-04-05,12.630229949951172
2005-04-06,12.60400676727295
2005-04-07,12.682673454284668
2005-04-08,12.586525917053223
2005-04-11,12.761338233947754
2005-04-12,12.936151504516602
2005-04-13,13.521774291992188
2005-04-15,13.1109619140625
2005-04-18,12.778818130493164
2005-04-19,12.507859230041504
2005-04-20,12.236898422241211
2005-04-21,12.586525917053223
2005-04-22,12.586525917053223
2005-04-25,12.656450271606445
2005-04-26,13.189629554748535
2005-04-27,13.215851783752441
2005-04-28,13.635400772094727
2005-04-29,13.390663146972656
2005-05-02,13.390663146972656
2005-05-03,13.303257942199707
2005-05-04,13.198369979858398
2005-05-05,13.478071212768555
2005-05-06,13.547995567321777
2005-05-09,13.96754264831543
2005-05-10,14.255988121032715
2005-05-11,14.159839630126953
2005-05-12,15.558343887329102
2005-05-13,17.105440139770508
2005-05-16,17.953277587890625
2005-05-17,17.481281280517578
2005-05-18,17.481281280517578
2005-05-19,17.13166046142578
2005-05-20,16.747068405151367
2005-05-23,16.8781795501709
2005-05-24,16.95684242248535
2005-05-25,17.393878936767578
2005-05-26,17.13166046142578
2005-05-27,17.62113380432129
2005-05-30,17.481281280517578
2005-05-31,17.044252395629883
2005-06-01,16.860698699951172
2005-06-02,17.13166046142578
2005-06-03,16.834482192993164
2005-06-06,16.720848083496094
2005-06-07,16.677146911621094
2005-06-08,16.65966033935547
2005-06-09,16.222627639770508
2005-06-10,15.733156204223633
2005-06-13,15.750641822814941
2005-06-14,15.759381294250488
2005-06-15,15.733156204223633
2005-06-16,17.306472778320312
2005-06-17,18.635053634643555
2005-06-20,19.946149826049805
2005-06-21,19.937400817871094
2005-06-22,19.18570899963379
2005-06-23,18.97593116760254
2005-06-24,19.67518424987793
2005-06-27,20.662878036499023
2005-06-28,21.70301628112793
2005-06-29,22.79559898376465
2005-06-30,23.94061851501465
2005-07-01,25.138086318969727
2005-07-04,24.106691360473633
2005-07-05,23.669658660888672
2005-07-06,24.36890983581543
2005-07-07,25.592599868774414
2005-07-08,26.877479553222656
2005-07-11,28.101167678833008
2005-07-12,27.62042999267578
2005-07-13,28.730491638183594
2005-07-14,27.699094772338867
2005-07-15,29.088857650756836
2005-07-18,30.548545837402344
2005-07-19,30.70587921142578
2005-07-20,29.193748474121094
2005-07-21,27.773752212524414
2005-07-22,27.676729202270508
2005-07-25,29.06144905090332
2005-07-26,30.472625732421875
2005-07-27,29.758216857910156
2005-07-28,29.758216857910156
2005-07-29,29.811134338378906
2005-08-01,28.593996047973633
2005-08-02,30.031633377075195
2005-08-03,29.987531661987305
2005-08-04,29.634733200073242
2005-08-05,28.567535400390625
2005-08-08,27.26219367980957
2005-08-09,27.06816291809082
2005-08-10,29.775856018066406
2005-08-11,28.973247528076172
2005-08-12,28.832130432128906
2005-08-16,30.895977020263672
2005-08-17,33.99174880981445
2005-08-18,33.07448196411133
2005-08-19,33.021568298339844
2005-08-22,34.34454345703125
2005-08-23,32.63349151611328
2005-08-24,31.680946350097656
2005-08-25,31.3546142578125
2005-08-26,31.57511329650879
2005-08-29,29.996353149414062
2005-08-30,31.495723724365234
2005-08-31,33.07448196411133
2005-09-01,34.732627868652344
2005-09-02,36.470130920410156
2005-09-05,38.27821350097656
2005-09-06,37.237464904785156
2005-09-08,35.385284423828125
2005-09-09,35.367652893066406
2005-09-12,34.15050506591797
2005-09-13,33.08330535888672
2005-09-14,31.857343673706055
2005-09-15,33.45374298095703
2005-09-16,32.7216911315918
2005-09-19,32.448272705078125
2005-09-20,30.834238052368164
2005-09-21,29.299589157104492
2005-09-22,27.835485458374023
2005-09-23,26.5301456451416
2005-09-26,26.697725296020508
2005-09-27,26.715364456176758
2005-09-28,26.053876876831055
2005-09-29,24.75735855102539
2005-09-30,23.522573471069336
2005-10-03,22.349531173706055
2005-10-04,22.1290340423584
2005-10-05,21.52046775817871
2005-10-06,20.479719161987305
2005-10-07,19.950529098510742
2005-10-10,18.918603897094727
2005-10-11,19.368417739868164
2005-10-13,18.107179641723633
2005-10-14,16.369665145874023
2005-10-17,17.18991470336914
2005-10-18,18.036617279052734
2005-10-19,17.3751277923584
2005-10-20,16.58133888244629
2005-10-21,15.875754356384277
2005-10-24,16.307926177978516
2005-10-25,16.219728469848633
2005-10-26,15.875754356384277
2005-10-27,15.470037460327148
2005-10-28,14.993765830993652
2005-10-31,15.399478912353516
2005-11-02,16.17562484741211
2005-11-04,16.17562484741211
2005-11-07,16.987058639526367
2005-11-08,17.842586517333984
2005-11-09,18.327672958374023
2005-11-10,17.445688247680664
2005-11-11,17.057615280151367
2005-11-14,17.039976119995117
2005-11-16,17.463327407836914
2005-11-17,16.845937728881836
2005-11-18,16.29910659790039
2005-11-21,15.690534591674805
2005-11-22,16.113889694213867
2005-11-23,15.875754356384277
2005-11-24,15.461219787597656
2005-11-25,15.699357032775879
2005-11-28,16.678363800048828
2005-11-29,17.516246795654297
2005-11-30,17.80730438232422
2005-12-01,18.292396545410156
2005-12-02,18.080720901489258
2005-12-05,18.601091384887695
2005-12-06,18.380596160888672
2005-12-07,18.85686492919922
2005-12-08,19.218481063842773
2005-12-09,18.62755012512207
2005-12-12,18.56580924987793
2005-12-13,18.239477157592773
2005-12-14,18.909786224365234
2005-12-15,18.274757385253906
2005-12-16,18.168914794921875
2005-12-19,17.727922439575195
2005-12-20,16.784202575683594
2005-12-21,17.3398494720459
2005-12-22,16.969411849975586
2005-12-23,16.969411849975586
2005-12-26,16.343204498291016
2005-12-27,16.31674575805664
2005-12-28,16.757736206054688
2005-12-29,17.80730438232422
2005-12-30,17.463327407836914
2006-01-02,18.133638381958008
2006-01-03,17.52507209777832
2006-01-04,17.613265991210938
2006-01-05,17.25165367126465
2006-01-06,18.9803466796875
2006-01-09,20.88543701171875
2006-01-10,20.1357479095459
2006-01-12,19.61537742614746
2006-01-13,19.13910675048828
2006-01-16,19.068546295166016
2006-01-17,18.689289093017578
2006-01-18,17.542707443237305
2006-01-19,19.218481063842773
2006-01-20,18.609909057617188
2006-01-23,18.830408096313477
2006-01-24,18.945068359375
2006-01-25,19.968170166015625
2006-01-27,21.441083908081055
2006-01-30,21.07065200805664
2006-01-31,20.947172164916992
2006-02-01,19.121463775634766
2006-02-02,19.09500503540039
2006-02-03,18.742206573486328
2006-02-06,18.997987747192383
2006-02-07,18.75103187561035
2006-02-08,18.12481689453125
2006-02-10,18.37177085876465
2006-02-13,20.215126037597656
2006-02-14,23.51375389099121
2006-02-15,25.93921661376953
2006-02-16,27.138723373413086
2006-02-17,24.845550537109375
2006-02-20,26.697725296020508
2006-02-21,26.58306312561035
2006-02-22,25.11014747619629
2006-02-23,23.51375389099121
2006-02-24,22.71114730834961
2006-02-27,24.316360473632812
2006-02-28,24.263444900512695
2006-03-01,23.8048095703125
2006-03-02,23.46083641052246
2006-03-03,22.86990737915039
2006-03-06,22.208410263061523
2006-03-07,22.62294578552246
2006-03-08,21.873260498046875
2006-03-09,22.049659729003906
2006-03-10,23.028667449951172
2006-03-13,22.331890106201172
2006-03-14,22.490650177001953
2006-03-16,22.28779411315918
2006-03-17,22.71114730834961
2006-03-20,23.61077117919922
2006-03-21,25.277725219726562
2006-03-22,22.984561920166016
2006-03-23,23.16095733642578
2006-03-24,21.873260498046875
2006-03-27,21.70568084716797
2006-03-28,22.014379501342773
2006-03-29,22.922821044921875
2006-03-30,23.540212631225586
2006-03-31,25.374744415283203
2006-04-03,27.914865493774414
2006-04-04,29.317224502563477
2006-04-05,30.790142059326172
2006-04-07,29.308401107788086
2006-04-10,29.105548858642578
2006-04-12,30.049270629882812
2006-04-13,29.132009506225586
2006-04-17,28.514617919921875
2006-04-18,29.34368133544922
2006-04-19,29.105548858642578
2006-04-20,28.320579528808594
2006-04-21,28.038345336914062
2006-04-24,27.614990234375
2006-04-25,28.223562240600586
2006-04-26,27.941326141357422
2006-04-27,28.205923080444336
2006-04-28,27.482688903808594
2006-05-02,29.61710548400879
2006-05-03,29.546541213989258
2006-05-04,29.528898239135742
2006-05-05,29.793495178222656
2006-05-08,28.391138076782227
2006-05-09,29.670019149780273
2006-05-10,29.528898239135742
2006-05-11,30.578462600708008
2006-05-12,29.29076385498047
2006-05-15,28.161823272705078
2006-05-16,26.79474449157715
2006-05-17,28.13536262512207
2006-05-18,28.047161102294922
2006-05-19,26.962316513061523
2006-05-22,25.912757873535156
2006-05-23,24.704435348510742
2006-05-24,25.57760238647461
2006-05-25,25.586421966552734
2006-05-26,26.865306854248047
2006-05-29,26.47722816467285
2006-05-30,26.459585189819336
2006-05-31,25.224807739257812
2006-06-01,23.96356964111328
2006-06-02,22.931644439697266
2006-06-05,22.825803756713867
2006-06-06,23.778352737426758
2006-06-07,22.966922760009766
2006-06-08,22.67586898803711
2006-06-09,23.813631057739258
2006-06-12,24.35164451599121
2006-06-13,24.37809944152832
2006-06-14,24.060585021972656
2006-06-15,22.966922760009766
2006-06-16,25.066051483154297
2006-06-19,24.889652252197266
2006-06-20,25.95685577392578
2006-06-21,26.31847381591797
2006-06-22,26.38021469116211
2006-06-23,26.77710723876953
2006-06-26,26.75946617126465
2006-06-27,25.454126358032227
2006-06-28,25.533506393432617
2006-06-29,26.283187866210938
2006-06-30,27.15635871887207
2006-07-03,26.627164840698242
2006-07-04,27.26219367980957
2006-07-05,27.032878875732422
2006-07-06,28.205923080444336
2006-07-07,28.638093948364258
2006-07-10,27.182817459106445
2006-07-11,25.092512130737305
2006-07-12,27.341575622558594
2006-07-13,25.57760238647461
2006-07-14,25.648162841796875
2006-07-17,25.745182037353516
2006-07-18,24.713253021240234
2006-07-19,25.11896514892578
2006-07-20,22.658227920532227
2006-07-21,22.490650177001953
2006-07-24,22.578847885131836
2006-07-25,23.169261932373047
2006-07-26,23.670217514038086
2006-07-27,24.75264549255371
2006-07-28,25.387786865234375
2006-07-31,25.82612419128418
2006-08-01,25.781396865844727
2006-08-02,26.32708168029785
2006-08-03,25.5845890045166
2006-08-04,24.448495864868164
2006-08-07,23.437633514404297
2006-08-08,24.95839500427246
2006-08-09,25.047849655151367
2006-08-10,24.868940353393555
2006-08-11,25.942415237426758
2006-08-14,28.196725845336914
2006-08-16,28.894487380981445
2006-08-17,27.785221099853516
2006-08-18,27.731550216674805
2006-08-21,28.983938217163086
2006-08-22,29.53857421875
2006-08-23,31.00567054748535
2006-08-24,30.111095428466797
2006-08-25,31.61396026611328
2006-08-28,31.417163848876953
2006-08-29,30.012691497802734
2006-08-30,28.679792404174805
2006-08-31,28.09832191467285
2006-09-01,28.22356414794922
2006-09-04,29.601194381713867
2006-09-05,31.08617401123047
2006-09-06,31.16667938232422
2006-09-07,30.102149963378906
2006-09-08,29.959020614624023
2006-09-11,31.461898803710938
2006-09-12,32.920040130615234
2006-09-13,33.072105407714844
2006-09-14,32.20438003540039
2006-09-15,31.685535430908203
2006-09-18,32.09703063964844
2006-09-19,31.077232360839844
2006-09-20,30.64783477783203
2006-09-21,32.15070343017578
2006-09-22,30.71940040588379
2006-09-25,30.916202545166016
2006-09-26,30.459976196289062
2006-09-27,30.128990173339844
2006-09-28,31.139848709106445
2006-09-29,30.415246963500977
2006-10-03,29.699600219726562
2006-10-04,29.341768264770508
2006-10-05,30.379470825195312
2006-10-06,30.057418823242188
2006-10-09,30.075313568115234
2006-10-10,29.735383987426758
2006-10-11,28.983938217163086
2006-10-12,30.325794219970703
2006-10-13,29.97690200805664
2006-10-16,29.824838638305664
2006-10-17,30.415246963500977
2006-10-18,31.372434616088867
2006-10-19,30.307905197143555
2006-10-20,29.610137939453125
2006-10-23,29.68170738220215
2006-10-26,29.771156311035156
2006-10-27,31.774991989135742
2006-10-30,31.596073150634766
2006-10-31,30.31684112548828
2006-11-01,30.468923568725586
2006-11-02,29.699600219726562
2006-11-03,29.32387924194336
2006-11-06,31.00567054748535
2006-11-07,30.236330032348633
2006-11-08,29.87850570678711
2006-11-09,30.003747940063477
2006-11-10,30.057418823242188
2006-11-13,30.27212142944336
2006-11-14,30.20949935913086
2006-11-15,30.20055389404297
2006-11-16,29.583301544189453
2006-11-17,30.155824661254883
2006-11-20,30.415246963500977
2006-11-21,33.11683654785156
2006-11-22,36.4356803894043
2006-11-23,38.260589599609375
2006-11-24,36.355159759521484
2006-11-27,38.180076599121094
2006-11-28,38.37688446044922
2006-11-29,36.4983024597168
2006-11-30,34.79862594604492
2006-12-01,34.88807678222656
2006-12-04,34.530242919921875
2006-12-05,35.389034271240234
2006-12-06,35.78264236450195
2006-12-07,35.737911224365234
2006-12-08,35.236961364746094
2006-12-11,33.47467041015625
2006-12-12,33.99351119995117
2006-12-13,34.029296875
2006-12-14,33.31365203857422
2006-12-15,34.87914276123047
2006-12-18,34.88807678222656
2006-12-19,34.88807678222656
2006-12-20,34.88807678222656
2006-12-21,34.88807678222656
2006-12-22,34.95070266723633
2006-12-26,35.603729248046875
2006-12-27,34.88807678222656
2006-12-28,35.15644454956055
2006-12-29,34.88807678222656
2007-01-02,34.038238525390625
2007-01-03,34.038238525390625
2007-01-04,34.100852966308594
2007-01-05,33.99351119995117
2007-01-08,34.88807678222656
2007-01-09,34.932804107666016
2007-01-10,34.88807678222656
2007-01-11,35.78264236450195
2007-01-12,34.914913177490234
2007-01-15,35.791587829589844
2007-01-16,35.102779388427734
2007-01-17,34.88807678222656
2007-01-18,34.88807678222656
2007-01-19,35.102779388427734
2007-01-22,34.96859359741211
2007-01-23,34.89701843261719
2007-01-24,34.89701843261719
2007-01-25,35.210121154785156
2007-01-29,33.65357971191406
2007-01-31,33.64463806152344
2007-02-01,33.224178314208984
2007-02-02,33.224178314208984
2007-02-05,34.440799713134766
2007-02-06,34.440799713134766
2007-02-07,33.367313385009766
2007-02-08,33.99351119995117
2007-02-09,33.814598083496094
2007-02-12,33.99351119995117
2007-02-13,35.90788650512695
2007-02-14,35.541107177734375
2007-02-15,36.39989471435547
2007-02-19,36.42673110961914
2007-02-20,34.986480712890625
2007-02-21,34.88807678222656
2007-02-22,35.9615592956543
2007-02-23,34.88807678222656
2007-02-26,34.01140594482422
2007-02-27,35.666343688964844
2007-02-28,33.65357971191406
2007-03-01,33.99351119995117
2007-03-02,34.020347595214844
2007-03-05,32.61587905883789
2007-03-06,33.90406036376953
2007-03-07,31.658695220947266
2007-03-08,30.415246963500977
2007-03-09,31.300865173339844
2007-03-12,32.920040130615234
2007-03-13,31.363489151000977
2007-03-14,33.098941802978516
2007-03-15,32.267005920410156
2007-03-16,32.2938346862793
2007-03-19,31.488731384277344
2007-03-20,29.699600219726562
2007-03-21,30.916202545166016
2007-03-22,36.2120361328125
2007-03-23,37.7954216003418
2007-03-26,34.51236343383789
2007-03-28,31.846553802490234
2007-03-29,32.02546691894531
2007-03-30,32.30278015136719
2007-04-02,31.667646408081055
2007-04-03,31.667646408081055
2007-04-04,31.90917205810547
2007-04-05,31.774991989135742
2007-04-09,31.98073959350586
2007-04-10,31.488731384277344
2007-04-11,32.20438003540039
2007-04-12,31.819721221923828
2007-04-13,32.964759826660156
2007-04-16,31.70342445373535
2007-04-17,31.80182647705078
2007-04-18,32.58905029296875
2007-04-19,32.30278015136719
2007-04-20,33.823543548583984
2007-04-23,37.213951110839844
2007-04-24,40.93534469604492
2007-04-25,41.89253234863281
2007-04-26,43.99476623535156
2007-04-27,44.4957275390625
2007-04-30,45.184532165527344
2007-05-03,47.3136100769043
2007-05-04,45.91807556152344
2007-05-07,48.21711349487305
2007-05-08,50.63243865966797
2007-05-09,51.661190032958984
2007-05-10,50.47141647338867
2007-05-11,49.353214263916016
2007-05-14,48.00241470336914
2007-05-15,46.51744079589844
2007-05-16,46.15960693359375
2007-05-17,44.576229095458984
2007-05-18,44.433101654052734
2007-05-21,43.56536865234375
2007-05-22,43.38645935058594
2007-05-23,43.11809158325195
2007-05-24,42.626075744628906
2007-05-25,42.08933639526367
2007-05-28,43.29700469970703
2007-05-29,42.17879104614258
2007-05-30,40.076560974121094
2007-05-31,38.09956741333008
2007-06-01,39.003082275390625
2007-06-04,39.4056396484375
2007-06-05,39.36090850830078
2007-06-06,38.22480392456055
2007-06-07,39.14620590209961
2007-06-08,39.18198776245117
2007-06-11,40.076560974121094
2007-06-12,38.63631057739258
2007-06-13,37.48231887817383
2007-06-14,37.84014892578125
2007-06-15,37.87592315673828
2007-06-18,38.46635055541992
2007-06-19,39.72768783569336
2007-06-20,40.9264030456543
2007-06-21,42.38454055786133
2007-06-22,42.939178466796875
2007-06-25,40.81904983520508
2007-06-26,41.472084045410156
2007-06-27,41.472084045410156
2007-06-28,41.713623046875
2007-06-29,41.15004348754883
2007-07-02,41.74939727783203
2007-07-03,40.989017486572266
2007-07-04,40.25547790527344
2007-07-05,38.38582992553711
2007-07-06,40.675926208496094
2007-07-09,40.836936950683594
2007-07-10,39.58455276489258
2007-07-11,39.46826171875
2007-07-12,38.67209243774414
2007-07-13,40.219696044921875
2007-07-16,39.93342590332031
2007-07-17,42.957069396972656
2007-07-18,42.375606536865234
2007-07-19,41.03374481201172
2007-07-20,39.97815704345703
2007-07-23,39.36090850830078
2007-07-24,39.53087615966797
2007-07-25,39.36985397338867
2007-07-26,39.36090850830078
2007-07-27,39.36090850830078
2007-07-30,39.36090850830078
2007-07-31,39.89764404296875
2007-08-01,39.98711013793945
2007-08-02,41.185829162597656
2007-08-03,42.8497200012207
2007-08-06,40.85483169555664
2007-08-07,39.93342590332031
2007-08-08,39.745582580566406
2007-08-09,39.77241134643555
2007-08-10,39.36090850830078
2007-08-13,39.45931625366211
2007-08-14,39.47720718383789
2007-08-16,39.44142532348633
2007-08-17,38.725765228271484
2007-08-20,38.91362380981445
2007-08-21,38.555809020996094
2007-08-22,37.94749069213867
2007-08-23,38.19797134399414
2007-08-24,37.53876876831055
2007-08-27,38.05348587036133
2007-08-28,38.35149383544922
2007-08-29,38.812034606933594
2007-08-30,37.547794342041016
2007-08-31,38.76688003540039
2007-09-03,39.733116149902344
2007-09-04,38.80300521850586
2007-09-05,38.848148345947266
2007-09-06,39.57057189941406
2007-09-07,39.444149017333984
2007-09-10,38.47791290283203
2007-09-11,38.77591323852539
2007-09-12,38.72173309326172
2007-09-13,38.378578186035156
2007-09-14,38.044464111328125
2007-09-17,38.86621856689453
2007-09-18,40.202693939208984
2007-09-19,38.8571891784668
2007-09-20,39.2906379699707
2007-09-21,40.63614273071289
2007-09-24,48.420223236083984
2007-09-25,46.99344253540039
2007-09-26,47.8242301940918
2007-09-27,48.9620361328125
2007-09-28,48.30282974243164
2007-10-01,49.323246002197266
2007-10-03,48.43828201293945
2007-10-04,49.47676467895508
2007-10-05,51.53566360473633
2007-10-08,43.923160552978516
2007-10-09,45.584720611572266
2007-10-10,46.063323974609375
2007-10-11,46.271018981933594
2007-10-12,47.914527893066406
2007-10-15,51.111228942871094
2007-10-16,49.86506271362305
2007-10-17,47.761016845703125
2007-10-18,48.11319351196289
2007-10-19,46.39744567871094
2007-10-22,45.69308853149414
2007-10-23,46.144596099853516
2007-10-24,46.58708572387695
2007-10-25,45.09708786010742
2007-10-26,44.22114944458008
2007-10-29,49.46773147583008
2007-10-30,47.97773742675781
2007-10-31,49.6663932800293
2007-11-01,48.871734619140625
2007-11-02,50.0908203125
2007-11-05,49.77476119995117
2007-11-06,47.77004623413086
2007-11-07,48.41119384765625
2007-11-08,47.58943176269531
2007-11-12,49.12458419799805
2007-11-13,50.072757720947266
2007-11-14,53.06177520751953
2007-11-15,58.78696060180664
2007-11-16,59.87961196899414
2007-11-19,69.80386352539062
2007-11-20,67.7269058227539
2007-11-21,69.532958984375
2007-11-22,65.37904357910156
2007-11-23,65.19843292236328
2007-11-26,65.01782989501953
2007-11-27,65.55963134765625
2007-11-28,63.211761474609375
2007-11-29,64.11480712890625
2007-11-30,65.01782989501953
2007-12-03,65.39710998535156
2007-12-04,66.8780517578125
2007-12-05,68.31387329101562
2007-12-06,65.7221908569336
2007-12-07,66.8238754272461
2007-12-10,68.62993621826172
2007-12-11,64.53018951416016
2007-12-12,65.19843292236328
2007-12-13,63.211761474609375
2007-12-14,65.92084503173828
2007-12-17,64.11480712890625
2007-12-18,61.22512435913086
2007-12-19,62.76026916503906
2007-12-20,62.30876541137695
2007-12-24,63.51881408691406
2007-12-26,64.11480712890625
2007-12-27,65.4603042602539
2007-12-28,65.11717224121094
2007-12-31,66.62520599365234
2008-01-01,69.75871276855469
2008-01-02,74.16547393798828
2008-01-03,74.49959564208984
2008-01-04,70.43598175048828
2008-01-07,69.01823425292969
2008-01-08,67.98877716064453
2008-01-09,67.7269058227539
