Date,GRANULES
2005-12-02,7.592104911804199
2005-12-05,7.584053993225098
2005-12-06,7.475365161895752
2005-12-07,7.644436359405518
2005-12-08,7.584053993225098
2005-12-09,7.600154876708984
2005-12-12,8.912468910217285
2005-12-13,8.739375114440918
2005-12-14,8.844037055969238
2005-12-15,8.811834335327148
2005-12-16,8.751450538635254
2005-12-19,9.06141471862793
2005-12-20,9.053363800048828
2005-12-21,8.960777282714844
2005-12-22,9.37942886352539
2005-12-23,9.105690956115723
2005-12-26,8.771576881408691
2005-12-27,9.05738639831543
2005-12-28,8.896368026733398
2005-12-29,8.920519828796387
2005-12-30,8.920519828796387
2006-01-02,9.315021514892578
2006-01-03,9.89871883392334
2006-01-04,9.709519386291504
2006-01-05,9.49616813659668
2006-01-06,9.536423683166504
2006-01-09,9.612907409667969
2006-01-10,9.407609939575195
2006-01-12,9.371378898620605
2006-01-13,9.274768829345703
2006-01-16,9.42370891571045
2006-01-17,9.109720230102539
2006-01-18,9.182180404663086
2006-01-19,9.56460189819336
2006-01-20,9.878594398498535
2006-01-23,9.806131362915039
2006-01-24,9.862489700317383
2006-01-25,9.528372764587402
2006-01-27,9.53239917755127
2006-01-30,9.137896537780762
2006-01-31,9.049335479736328
2006-02-01,8.860138893127441
2006-02-02,8.666916847229004
2006-02-03,8.654839515686035
2006-02-06,8.703142166137695
2006-02-07,9.23853588104248
2006-02-08,8.916494369506836
2006-02-10,8.936619758605957
2006-02-13,8.815855979919434
2006-02-14,8.538098335266113
2006-02-15,8.570303916931152
2006-02-16,8.55017375946045
2006-02-17,8.284490585327148
2006-02-20,8.203980445861816
2006-02-21,8.24423599243164
2006-02-22,8.163729667663574
2006-02-23,7.906092166900635
2006-02-24,7.773252964019775
2006-02-27,7.7370195388793945
2006-02-28,7.805456638336182
2006-03-01,7.902068138122559
2006-03-02,7.7974066734313965
2006-03-03,7.7571492195129395
2006-03-06,7.765201091766357
2006-03-07,7.749098300933838
2006-03-08,7.563925266265869
2006-03-09,7.499512195587158
2006-03-10,7.6645636558532715
2006-03-13,7.5800275802612305
2006-03-14,7.48744010925293
2006-03-16,7.346545696258545
2006-03-17,7.100993633270264
2006-03-20,7.173452377319336
2006-03-21,7.092942714691162
2006-03-22,7.072814464569092
2006-03-23,6.972177505493164
2006-03-24,6.968152046203613
2006-03-27,6.992304801940918
2006-03-28,6.758823394775391
2006-03-29,7.378752708435059
2006-03-30,7.5800275802612305
2006-03-31,7.507566928863525
2006-04-03,7.728971004486084
2006-04-04,7.6605377197265625
2006-04-05,7.741049289703369
2006-04-07,7.406930446624756
2006-04-10,7.322396755218506
2006-04-12,7.217733860015869
2006-04-13,7.11709451675415
2006-04-17,7.185528755187988
2006-04-18,7.096966743469238
2006-04-19,7.125147342681885
2006-04-20,7.100993633270264
2006-04-21,7.41095495223999
2006-04-24,7.632359504699707
2006-04-25,7.515618801116943
2006-04-26,7.4512128829956055
2006-04-27,7.386801242828369
2006-04-28,7.213706016540527
2006-05-02,7.684688568115234
2006-05-03,8.256314277648926
2006-05-04,7.962452411651611
2006-05-05,7.894018173217773
2006-05-08,7.914145469665527
2006-05-09,7.865837574005127
2006-05-10,7.950375556945801
2006-05-11,7.777275562286377
2006-05-12,7.704817771911621
2006-05-15,7.535745620727539
2006-05-16,7.539772987365723
2006-05-17,7.559902667999268
2006-05-18,7.406930446624756
2006-05-19,6.968152046203613
2006-05-22,6.742722988128662
2006-05-23,6.867512226104736
2006-05-24,7.040607929229736
2006-05-25,7.06073522567749
2006-05-26,7.249937534332275
2006-05-29,7.0889177322387695
2006-05-30,6.935946464538574
2006-05-31,6.895691871643066
2006-06-01,7.028532981872559
2006-06-02,7.016456127166748
2006-06-05,6.77090311050415
2006-06-06,6.662211894989014
2006-06-07,6.31199312210083
2006-06-08,5.993979454040527
2006-06-09,6.235508918762207
2006-06-12,6.625982761383057
2006-06-13,6.464962482452393
2006-06-14,6.187203884124756
2006-06-15,6.762848854064941
2006-06-16,6.843358993530273
2006-06-19,6.839334487915039
2006-06-20,6.915820121765137
2006-06-21,7.064762592315674
2006-06-22,7.040607929229736
2006-06-23,6.915820121765137
2006-06-26,6.766875743865967
2006-06-27,6.654160499572754
2006-06-28,6.4891157150268555
2006-06-29,6.58170223236084
2006-06-30,6.61390495300293
2006-07-03,6.642083644866943
2006-07-04,6.593779563903809
2006-07-05,6.545473575592041
2006-07-06,6.505219459533691
2006-07-07,6.432759761810303
2006-07-10,6.31199312210083
2006-07-11,6.412630558013916
2006-07-12,6.332120895385742
2006-07-13,6.485090255737305
2006-07-14,6.440810203552246
2006-07-17,6.404580593109131
2006-07-18,6.159024238586426
2006-07-19,5.949697971343994
2006-07-20,6.034233570098877
2006-07-21,5.945671081542969
2006-07-24,5.87723970413208
2006-07-25,6.138896942138672
2006-07-26,6.126820087432861
2006-07-27,5.953722953796387
2006-07-28,5.973850727081299
2006-07-31,6.006054401397705
2006-08-01,5.929570198059082
2006-08-02,7.11709451675415
2006-08-03,6.871539115905762
2006-08-04,6.617931842803955
2006-08-07,6.956076622009277
2006-08-08,6.97620153427124
2006-08-09,6.923871994018555
2006-08-10,6.919843673706055
2006-08-11,7.016456127166748
2006-08-14,7.439137935638428
2006-08-16,7.443161964416504
2006-08-17,7.604180335998535
2006-08-18,7.4029035568237305
2006-08-21,7.543793201446533
2006-08-22,8.228130340576172
2006-08-23,8.276443481445312
2006-08-24,8.288518905639648
2006-08-25,8.288518905639648
2006-08-28,8.980901718139648
2006-08-29,8.787676811218262
2006-08-30,8.570303916931152
2006-08-31,8.570303916931152
2006-09-01,8.421359062194824
2006-09-04,8.385128021240234
2006-09-05,8.421359062194824
2006-09-06,8.365001678466797
2006-09-07,8.195927619934082
2006-09-08,8.17580509185791
2006-09-11,7.865837574005127
2006-09-12,7.7450714111328125
2006-09-13,8.127495765686035
2006-09-14,7.966472625732422
2006-09-15,7.950375556945801
2006-09-18,8.272412300109863
2006-09-19,7.970503807067871
2006-09-20,7.982579708099365
2006-09-21,8.2080078125
2006-09-22,7.94232177734375
2006-09-25,8.091267585754395
2006-09-26,8.268389701843262
2006-09-27,8.43343448638916
2006-09-28,8.695093154907227
2006-09-29,8.473690032958984
2006-10-03,8.276443481445312
2006-10-04,8.127495765686035
2006-10-05,8.220086097717285
2006-10-06,8.268389701843262
2006-10-09,8.328774452209473
2006-10-10,8.461614608764648
2006-10-11,8.139575004577637
2006-10-12,8.586402893066406
2006-10-13,8.324747085571289
2006-10-16,8.195927619934082
2006-10-17,7.99868106842041
2006-10-18,7.801430702209473
2006-10-19,7.732999324798584
2006-10-20,7.640410423278809
2006-10-23,7.708846092224121
2006-10-26,7.841683864593506
2006-10-27,7.672614097595215
2006-10-30,7.4914655685424805
2006-10-31,7.390829563140869
2006-11-01,7.414982318878174
2006-11-02,7.390829563140869
2006-11-03,7.278115272521973
2006-11-06,7.398879051208496
2006-11-07,7.322396755218506
2006-11-08,7.133197784423828
2006-11-09,7.1774749755859375
2006-11-10,7.350571155548096
2006-11-13,7.4029035568237305
2006-11-14,7.0808634757995605
2006-11-15,7.0848894119262695
2006-11-16,7.153325080871582
2006-11-17,7.0889177322387695
2006-11-20,6.988279342651367
2006-11-21,7.153325080871582
2006-11-22,7.125147342681885
2006-11-23,7.213706016540527
2006-11-24,7.145274639129639
2006-11-27,7.318370342254639
2006-11-28,7.18955659866333
2006-11-29,7.358625411987305
2006-11-30,7.217733860015869
2006-12-01,7.257985591888428
2006-12-04,7.274089336395264
2006-12-05,7.23785924911499
2006-12-06,7.0889177322387695
2006-12-07,7.431082248687744
2006-12-08,7.503544330596924
2006-12-11,7.201629161834717
2006-12-12,6.923871994018555
2006-12-13,7.012433052062988
2006-12-14,7.129169464111328
2006-12-15,7.185528755187988
2006-12-18,7.076839923858643
2006-12-19,7.048663139343262
2006-12-20,6.915820121765137
2006-12-21,7.013859272003174
2006-12-22,7.103725433349609
2006-12-26,7.22219181060791
2006-12-27,7.299805641174316
2006-12-28,7.295721054077148
2006-12-29,7.258956432342529
2007-01-02,7.373334884643555
2007-01-03,7.655190467834473
2007-01-04,7.696044445037842
2007-01-05,7.810420989990234
2007-01-08,7.806336879730225
2007-01-09,7.565325736999512
2007-01-10,7.528565883636475
2007-01-11,7.63477087020874
2007-01-12,7.638856410980225
2007-01-15,7.7859110832214355
2007-01-16,7.761404037475586
2007-01-17,7.6511101722717285
2007-01-18,7.847189426422119
2007-01-19,8.38640308380127
2007-01-22,8.38640308380127
2007-01-23,8.288363456726074
2007-01-24,8.23525619506836
2007-01-25,8.365979194641113
2007-01-29,8.43133544921875
2007-01-31,8.096367835998535
2007-02-01,7.998331069946289
2007-02-02,8.100456237792969
2007-02-05,8.741791725158691
2007-02-06,9.044076919555664
2007-02-07,9.334107398986816
2007-02-08,9.191136360168457
2007-02-09,8.517119407653809
2007-02-12,8.165811538696289
2007-02-13,8.255682945251465
2007-02-14,8.280192375183105
2007-02-15,8.504862785339355
2007-02-19,8.394569396972656
2007-02-20,8.239343643188477
2007-02-21,8.210749626159668
2007-02-22,8.13721752166748
2007-02-23,7.806336879730225
2007-02-26,7.916632652282715
2007-02-27,8.014669418334961
2007-02-28,7.716470718383789
2007-03-01,7.900291919708252
2007-03-02,7.822680950164795
2007-03-05,7.3120598793029785
2007-03-06,7.422352313995361
2007-03-07,7.279379844665527
2007-03-08,7.548989295959473
2007-03-09,7.6020894050598145
2007-03-12,7.655190467834473
2007-03-13,7.724640369415283
2007-03-14,7.659280776977539
2007-03-15,7.683787822723389
2007-03-16,7.548989295959473
2007-03-19,7.5980048179626465
2007-03-20,7.520389080047607
2007-03-21,7.442779064178467
2007-03-22,7.6020894050598145
2007-03-23,7.548989295959473
2007-03-26,7.295721054077148
2007-03-28,7.295721054077148
2007-03-29,7.62660026550293
2007-03-30,7.71238374710083
2007-04-02,8.745877265930176
2007-04-03,8.933783531188965
2007-04-04,8.811234474182129
2007-04-05,8.76221752166748
2007-04-09,9.039993286132812
2007-04-10,9.048160552978516
2007-04-11,8.843914985656738
2007-04-12,8.749961853027344
2007-04-13,8.65600872039795
2007-04-16,8.709114074707031
2007-04-17,8.766301155090332
2007-04-18,9.252409934997559
2007-04-19,9.566947937011719
2007-04-20,9.530183792114258
2007-04-23,9.387213706970215
2007-04-24,9.370875358581543
2007-04-25,9.685415267944336
2007-04-26,9.763030052185059
2007-04-27,9.783454895019531
2007-04-30,9.701759338378906
2007-05-03,9.955022811889648
2007-05-04,10.428876876831055
2007-05-07,10.453385353088379
2007-05-08,10.306325912475586
2007-05-09,10.298154830932617
2007-05-10,10.563679695129395
2007-05-11,10.494235038757324
2007-05-14,10.555509567260742
2007-05-15,10.722994804382324
2007-05-16,10.661717414855957
2007-05-17,10.535086631774902
2007-05-18,10.326752662658691
2007-05-21,10.33083724975586
2007-05-22,10.163351058959961
2007-05-23,10.01220989227295
2007-05-24,9.897830963134766
2007-05-25,10.008126258850098
2007-05-28,10.547337532043457
2007-05-29,10.657633781433105
2007-05-30,10.502402305603027
2007-05-31,10.441129684448242
2007-06-01,10.408449172973633
2007-06-04,10.392111778259277
2007-06-05,10.212373733520508
2007-06-06,10.196033477783203
2007-06-07,10.114335060119629
2007-06-08,9.971360206604004
2007-06-11,9.938682556152344
2007-06-12,9.652731895446777
2007-06-13,9.67724609375
2007-06-14,9.975445747375488
2007-06-15,10.008126258850098
2007-06-18,9.607797622680664
2007-06-19,9.656820297241211
2007-06-20,9.955022811889648
2007-06-21,9.812049865722656
2007-06-22,9.767115592956543
2007-06-25,9.750773429870605
2007-06-26,9.775282859802246
2007-06-27,9.701759338378906
2007-06-28,9.611886978149414
2007-06-29,9.579208374023438
2007-07-02,9.763030052185059
2007-07-03,10.093907356262207
2007-07-04,10.596356391906738
2007-07-05,10.612700462341309
2007-07-06,10.71890640258789
2007-07-09,10.465636253356934
2007-07-10,10.298154830932617
2007-07-11,10.555509567260742
2007-07-12,10.559593200683594
2007-07-13,10.232796669006348
2007-07-16,10.14293098449707
2007-07-17,10.040806770324707
2007-07-18,9.983616828918457
2007-07-19,9.967278480529785
2007-07-20,9.763030052185059
2007-07-23,9.967278480529785
2007-07-24,9.754857063293457
2007-07-25,9.624139785766602
2007-07-26,9.791622161865234
2007-07-27,9.538355827331543
2007-07-30,9.432148933410645
2007-07-31,9.293258666992188
2007-08-01,8.995061874389648
2007-08-02,8.86025619506836
2007-08-03,8.901103973388672
2007-08-06,8.713193893432617
2007-08-07,8.660094261169434
2007-08-08,8.729536056518555
2007-08-09,8.643754005432129
2007-08-10,8.382316589355469
2007-08-13,8.374146461486816
2007-08-14,8.4926118850708
2007-08-16,8.255682945251465
2007-08-17,8.080035209655762
2007-08-20,8.243428230285645
2007-08-21,7.994243144989014
2007-08-22,7.916632652282715
2007-08-23,7.834932327270508
2007-08-24,7.879868507385254
2007-08-27,8.178070068359375
2007-08-28,8.161727905273438
2007-08-29,8.321041107177734
2007-08-30,8.25976848602295
2007-08-31,8.227087020874023
2007-09-03,8.447676658630371
2007-09-04,8.357804298400879
2007-09-05,8.410911560058594
2007-09-06,8.394569396972656
2007-09-07,8.46401596069336
2007-09-10,8.876594543457031
2007-09-11,8.688685417175293
2007-09-12,8.62332820892334
2007-09-13,8.472185134887695
2007-09-14,8.451759338378906
2007-09-17,8.472185134887695
2007-09-18,8.468101501464844
2007-09-19,8.496697425842285
2007-09-20,8.402742385864258
2007-09-21,8.178070068359375
2007-09-24,8.435420989990234
2007-09-25,8.402742385864258
2007-09-26,8.459930419921875
2007-09-27,8.280192375183105
2007-09-28,8.178070068359375
2007-10-01,8.288363456726074
2007-10-03,8.13721752166748
2007-10-04,8.047350883483887
2007-10-05,8.100456237792969
2007-10-08,8.586563110351562
2007-10-09,8.57430648803711
2007-10-10,8.500777244567871
2007-10-11,8.484440803527832
2007-10-12,8.25159740447998
2007-10-15,8.34963321685791
2007-10-16,8.165811538696289
2007-10-17,8.202580451965332
2007-10-18,8.120882034301758
2007-10-19,7.843102931976318
2007-10-22,7.83084774017334
2007-10-23,7.961566925048828
2007-10-24,8.006503105163574
2007-10-25,8.055520057678223
2007-10-26,7.986073970794678
2007-10-29,7.941140174865723
2007-10-30,7.732809066772461
2007-10-31,7.851268768310547
2007-11-01,8.133132934570312
2007-11-02,8.455845832824707
2007-11-05,8.341469764709473
2007-11-06,8.149473190307617
2007-11-07,8.026923179626465
2007-11-08,8.010587692260742
2007-11-12,7.973818302154541
2007-11-13,7.9125494956970215
2007-11-14,8.006503105163574
2007-11-15,7.953395843505859
2007-11-16,8.018755912780762
2007-11-19,8.165811538696289
2007-11-20,8.194408416748047
2007-11-21,7.924802780151367
2007-11-22,7.8839521408081055
2007-11-23,7.867612838745117
2007-11-26,7.892120838165283
2007-11-27,7.871696472167969
2007-11-28,8.080035209655762
2007-11-29,7.9656524658203125
2007-11-30,7.961566925048828
2007-12-03,8.026923179626465
2007-12-04,7.92888879776001
2007-12-05,7.92888879776001
2007-12-06,7.9125494956970215
2007-12-07,7.900291919708252
2007-12-10,7.8839521408081055
2007-12-11,7.888038635253906
2007-12-12,7.879868507385254
2007-12-13,8.312870025634766
2007-12-14,9.105354309082031
2007-12-17,8.672348022460938
2007-12-18,8.786725997924805
2007-12-19,8.880681037902832
2007-12-20,8.541630744934082
2007-12-24,8.649121284484863
2007-12-26,8.967470169067383
2007-12-27,9.112174987792969
2007-12-28,9.01707935333252
2007-12-31,9.786077499389648
2008-01-01,10.050676345825195
2008-01-02,9.707524299621582
2008-01-03,9.781940460205078
2008-01-04,9.641374588012695
2008-01-07,9.351964950561523
2008-01-08,9.079096794128418
2008-01-09,8.773153305053711
2008-01-10,8.582971572875977
2008-01-11,8.653258323669434
2008-01-14,8.7483491897583
2008-01-15,8.525092124938965
2008-01-16,8.37212085723877
2008-01-17,8.310104370117188
2008-01-18,8.099247932434082
2008-01-21,6.9374895095825195
2008-01-22,6.3876166343688965
2008-01-23,6.776249408721924
2008-01-24,6.428961277008057
2008-01-25,6.821727275848389
2008-01-28,6.854801654815674
2008-01-29,6.784517765045166
2008-01-30,6.532320022583008
2008-01-31,6.6150078773498535
2008-02-01,6.875473976135254
2008-02-04,7.321986675262451
2008-02-05,7.218626499176025
2008-02-06,7.102863788604736
2008-02-07,7.040849685668945
2008-02-08,7.611391544342041
2008-02-11,7.371600151062012
2008-02-12,7.384002208709717
2008-02-13,7.148344039916992
2008-02-14,7.503898620605469
2008-02-15,7.4501519203186035
2008-02-18,7.3964080810546875
2008-02-19,7.421210765838623
2008-02-20,7.288913249969482
2008-02-21,7.350928783416748
2008-02-22,7.239299297332764
2008-02-25,7.247568130493164
2008-02-26,7.2847795486450195
2008-02-27,7.243434906005859
2008-02-28,7.35919713973999
2008-02-29,7.379866600036621
2008-03-03,7.363330841064453
2008-03-04,7.330257892608643
2008-03-05,7.499763011932373
2008-03-07,7.040849685668945
2008-03-10,6.896146297454834
2008-03-11,7.069789886474609
2008-03-12,6.863070964813232
2008-03-13,6.685293674468994
2008-03-14,6.552994251251221
2008-03-17,6.073403358459473
2008-03-18,6.073403358459473
2008-03-19,5.990715980529785
2008-03-24,5.399500846862793
2008-03-25,5.631025314331055
2008-03-26,5.506993293762207
2008-03-27,5.734384536743164
2008-03-28,5.957641124725342
2008-03-31,5.965909481048584
2008-04-01,6.081672191619873
2008-04-02,6.143688678741455
2008-04-03,6.205705165863037
2008-04-04,6.123016834259033
2008-04-07,6.110614776611328
2008-04-08,6.201569080352783
2008-04-09,6.288393020629883
2008-04-10,6.259450912475586
2008-04-11,6.3173322677612305
2008-04-15,6.515783309936523
2008-04-16,6.734904766082764
2008-04-17,6.6150078773498535
2008-04-21,6.7721147537231445
2008-04-22,6.6935625076293945
2008-04-23,6.635678291320801
2008-04-24,6.552994251251221
2008-04-25,6.5116472244262695
2008-04-28,6.610872745513916
2008-04-29,6.759713649749756
2008-04-30,6.7018280029296875
2008-05-02,6.552994251251221
2008-05-05,6.38348388671875
2008-05-06,6.4661712646484375
2008-05-07,6.524051666259766
2008-05-08,6.395886421203613
2008-05-09,6.197436332702637
2008-05-12,6.127152442932129
2008-05-13,6.1726298332214355
2008-05-14,6.081672191619873
2008-05-15,6.102344989776611
2008-05-16,6.05686616897583
2008-05-20,5.94523811340332
2008-05-21,5.932835578918457
2008-05-22,5.833610534667969
2008-05-23,5.862550258636475
2008-05-26,5.81707239151001
2008-05-27,5.767459392547607
2008-05-28,5.775728225708008
2008-05-29,5.597950458526611
2008-05-30,5.631025314331055
2008-06-02,5.569009304046631
2008-06-03,5.569009304046631
2008-06-04,5.444977283477783
2008-06-05,5.40777063369751
2008-06-06,5.556607246398926
2008-06-09,5.366424083709717
2008-06-10,5.349887371063232
2008-06-11,5.486323356628418
2008-06-12,5.31267786026001
2008-06-13,5.3457536697387695
2008-06-16,5.457381248474121
2008-06-17,5.436709403991699
2008-06-18,5.527666091918945
2008-06-19,5.432575225830078
2008-06-20,5.387096405029297
2008-06-23,5.002599716186523
2008-06-24,4.932316303253174
2008-06-25,4.915778160095215
2008-06-26,5.0150017738342285
2008-06-27,4.8744330406188965
2008-06-30,4.444458484649658
2008-07-01,4.0227508544921875
2008-07-02,4.163319110870361
2008-07-03,4.303889751434326
2008-07-04,4.361770153045654
2008-07-07,4.208796977996826
2008-07-08,4.039289951324463
2008-07-09,4.192261219024658
2008-07-10,4.175724029541016
2008-07-11,3.9524683952331543
2008-07-14,3.8904526233673096
2008-07-15,3.9566004276275635
2008-07-16,3.9524683952331543
2008-07-17,4.010349273681641
2008-07-18,4.0227508544921875
2008-07-21,4.072366237640381
2008-07-22,4.113707065582275
2008-07-23,4.328694820404053
2008-07-24,4.2997541427612305
2008-07-25,4.382441997528076
2008-07-28,4.448591709136963
2008-07-29,4.390710830688477
2008-07-30,4.370039463043213
2008-07-31,4.510608196258545
2008-08-01,4.469264984130859
2008-08-04,4.556087493896484
2008-08-05,4.6553120613098145
2008-08-06,4.626371383666992
2008-08-07,4.659448146820068
2008-08-08,4.630504131317139
2008-08-11,4.613968372344971
2008-08-12,4.6222357749938965
2008-08-13,4.585028648376465
2008-08-14,4.506475925445557
2008-08-18,4.498204708099365
2008-08-19,4.523011207580566
2008-08-20,4.518877983093262
2008-08-21,4.436189651489258
2008-08-22,4.382441997528076
2008-08-25,4.423786640167236
2008-08-26,4.4651312828063965
2008-08-27,4.514742374420166
2008-08-28,4.494070529937744
2008-08-29,4.589161396026611
2008-09-01,4.750402927398682
2008-09-02,4.940583229064941
2008-09-04,4.820687294006348
2008-09-05,4.766940593719482
2008-09-08,4.820687294006348
2008-09-09,4.808282852172852
2008-09-10,4.90337610244751
2008-09-11,4.81655216217041
2008-09-12,4.771075248718262
2008-09-15,4.597431659698486
2008-09-16,4.626371383666992
2008-09-17,4.589161396026611
2008-09-18,4.3080244064331055
2008-09-19,4.452727317810059
2008-09-22,4.498204708099365
2008-09-23,4.502339839935303
2008-09-24,4.415517330169678
2008-09-25,4.370039463043213
2008-09-26,4.295618534088135
2008-09-29,4.035155296325684
2008-09-30,3.969003915786743
2008-10-01,4.126111030578613
2008-10-03,3.969003915786743
2008-10-06,3.7250759601593018
2008-10-07,3.567969799041748
2008-10-08,3.055307388305664
2008-10-10,2.989156723022461
2008-10-13,3.1545321941375732
2008-10-14,3.2578916549682617
2008-10-15,3.195875406265259
2008-10-16,3.1090540885925293
2008-10-17,3.204144239425659
2008-10-20,3.0511724948883057
2008-10-21,3.1876072883605957
2008-10-22,3.1628007888793945
2008-10-23,3.0759782791137695
2008-10-24,2.5343751907348633
2008-10-27,2.3772683143615723
2008-10-29,2.526106119155884
2008-10-31,2.629465341567993
2008-11-03,2.923007011413574
2008-11-04,2.947813034057617
2008-11-05,2.927140951156616
2008-11-06,3.4356701374053955
2008-11-07,3.3984601497650146
2008-11-10,3.3943259716033936
2008-11-11,3.3529813289642334
2008-11-12,3.3075039386749268
2008-11-14,3.059441328048706
2008-11-17,3.0015604496002197
2008-11-18,2.9850215911865234
2008-11-19,2.968484401702881
2008-11-20,2.852722644805908
2008-11-21,2.894066095352173
2008-11-24,2.877528667449951
2008-11-25,2.8651256561279297
2008-11-26,2.856856346130371
2008-11-27,2.856856346130371
2008-11-28,2.9767532348632812
2008-12-01,2.8857975006103516
2008-12-02,2.881662607192993
2008-12-03,2.881662607192993
2008-12-04,3.013962745666504
2008-12-05,2.9808878898620605
2008-12-08,3.084247350692749
2008-12-10,3.1131882667541504
2008-12-11,3.0015604496002197
2008-12-12,3.0635762214660645
2008-12-15,3.204773187637329
2008-12-16,3.2860703468322754
2008-12-17,3.2390036582946777
2008-12-18,3.3288564682006836
2008-12-19,3.3673667907714844
2008-12-22,3.341693162918091
2008-12-23,3.341693162918091
2008-12-24,3.2689545154571533
2008-12-26,3.2390036582946777
2008-12-29,3.273233413696289
2008-12-30,3.251840829849243
2008-12-31,3.2817912101745605
2009-01-02,3.405874013900757
2009-01-05,3.4486613273620605
2009-01-06,3.405874013900757
2009-01-07,3.1149208545684814
2009-01-09,3.0464603900909424
2009-01-12,2.9993951320648193
2009-01-13,2.9993951320648193
2009-01-14,3.1106414794921875
2009-01-15,3.1106414794921875
2009-01-16,3.1662657260894775
2009-01-19,3.2176103591918945
2009-01-20,3.191937208175659
2009-01-21,3.1791012287139893
2009-01-22,3.0978052616119385
2009-01-23,3.0207884311676025
2009-01-27,3.0849697589874268
2009-01-28,3.119199514389038
2009-01-29,3.089247703552246
2009-01-30,3.089247703552246
2009-02-02,3.119199514389038
2009-02-03,3.1748225688934326
2009-02-04,3.1748225688934326
2009-02-05,3.0978052616119385
2009-02-06,3.1662657260894775
2009-02-09,3.3074636459350586
2009-02-10,3.337414264678955
2009-02-11,3.350250482559204
2009-02-12,3.311742067337036
2009-02-13,3.273233413696289
2009-02-16,3.298905611038208
2009-02-17,3.191937208175659
2009-02-18,3.1876583099365234
2009-02-19,3.13203501701355
2009-02-20,3.0849697589874268
2009-02-24,3.0806896686553955
2009-02-25,3.0806896686553955
2009-02-26,3.1234779357910156
2009-02-27,3.0721330642700195
2009-03-02,3.0806896686553955
2009-03-03,3.0293450355529785
2009-03-04,3.037902355194092
2009-03-05,3.003673553466797
2009-03-06,2.9737212657928467
2009-03-09,2.776900053024292
2009-03-12,2.781179189682007
2009-03-13,2.9138197898864746
2009-03-16,2.948050022125244
2009-03-17,2.9523277282714844
2009-03-18,3.037902355194092
