Date,ASHOKA
2011-11-03,50.867347717285156
2011-11-04,49.55692672729492
2011-11-08,49.50493240356445
2011-11-09,49.74413299560547
2011-11-11,50.035335540771484
2011-11-14,49.619327545166016
2011-11-15,49.764930725097656
2011-11-16,49.816932678222656
2011-11-17,49.65052795410156
2011-11-18,49.50493240356445
2011-11-21,49.51532745361328
2011-11-22,49.889732360839844
2011-11-23,49.6921272277832
2011-11-24,49.660926818847656
2011-11-25,49.62972640991211
2011-11-28,49.868934631347656
2011-11-29,49.40092849731445
2011-11-30,45.20964813232422
2011-12-01,41.66318130493164
2011-12-02,42.64079666137695
2011-12-05,43.01520538330078
2011-12-07,42.60960388183594
2011-12-08,41.60078048706055
2011-12-09,40.55036544799805
2011-12-12,40.27995681762695
2011-12-13,39.3127326965332
2011-12-14,38.81352996826172
2011-12-15,38.86552810668945
2011-12-16,38.55352020263672
2011-12-19,38.30391311645508
2011-12-20,38.76152420043945
2011-12-21,37.929508209228516
2011-12-22,38.40791702270508
2011-12-23,38.49111557006836
2011-12-26,39.489532470703125
2011-12-27,38.47031784057617
2011-12-28,38.48072814941406
2011-12-29,38.49111557006836
2011-12-30,39.71833801269531
2012-01-02,38.45991897583008
2012-01-03,39.51033401489258
2012-01-04,39.16713333129883
2012-01-05,38.30391311645508
2012-01-06,38.355918884277344
2012-01-09,38.1167106628418
2012-01-10,38.948726654052734
2012-01-11,39.51033401489258
2012-01-12,38.3663215637207
2012-01-13,39.49993896484375
2012-01-16,38.043914794921875
2012-01-17,39.614349365234375
2012-01-18,41.205570220947266
2012-01-19,41.527976989746094
2012-01-20,43.43121337890625
2012-01-23,41.465579986572266
2012-01-24,41.527976989746094
2012-01-25,41.39277648925781
2012-01-27,40.602359771728516
2012-01-30,41.14316940307617
2012-01-31,41.67357635498047
2012-02-01,41.28877639770508
2012-02-02,41.47597885131836
2012-02-03,40.93516159057617
2012-02-06,42.32878494262695
2012-02-07,41.54877853393555
2012-02-08,41.17436599731445
2012-02-09,41.101566314697266
2012-02-10,40.810367584228516
2012-02-13,41.018367767333984
2012-02-14,40.82076644897461
2012-02-15,42.59920120239258
2012-02-16,43.32720947265625
2012-02-17,43.25440979003906
2012-02-21,43.181602478027344
2012-02-22,42.37039566040039
2012-02-23,42.65119934082031
2012-02-24,43.35841369628906
2012-02-27,42.557594299316406
2012-02-28,42.318382263183594
2012-02-29,42.557594299316406
2012-03-01,42.817604064941406
2012-03-02,42.39119338989258
2012-03-05,41.413578033447266
2012-03-06,41.579978942871094
2012-03-07,41.21596908569336
2012-03-09,40.7895622253418
2012-03-12,40.37355422973633
2012-03-13,40.44636154174805
2012-03-14,40.009552001953125
2012-03-15,39.82234573364258
2012-03-16,40.38395309448242
2012-03-19,41.19517517089844
2012-03-20,42.515995025634766
2012-03-21,42.50559997558594
2012-03-22,42.7239990234375
2012-03-23,42.66160583496094
2012-03-26,41.60078048706055
2012-03-27,40.591957092285156
2012-03-28,41.018367767333984
2012-03-29,40.7791633605957
2012-03-30,41.67357635498047
2012-04-02,42.318382263183594
2012-04-03,43.42081069946289
2012-04-04,43.618412017822266
2012-04-09,42.8280029296875
2012-04-10,43.37921142578125
2012-04-11,41.85038375854492
2012-04-12,42.432796478271484
2012-04-13,42.443199157714844
2012-04-16,42.84880447387695
2012-04-17,43.70161437988281
2012-04-18,43.3064079284668
2012-04-19,43.160804748535156
2012-04-20,42.921607971191406
2012-04-23,43.35841369628906
2012-04-24,43.52481460571289
2012-04-25,43.982418060302734
2012-04-26,43.81602096557617
2012-04-27,43.75361251831055
2012-04-30,43.68082046508789
2012-05-02,43.3064079284668
2012-05-03,42.99440383911133
2012-05-04,41.00796890258789
2012-05-07,42.37039566040039
2012-05-08,41.62158203125
2012-05-09,40.82076644897461
2012-05-10,41.60078048706055
2012-05-11,41.08076858520508
2012-05-14,41.28877639770508
2012-05-15,41.45518112182617
2012-05-16,41.267974853515625
2012-05-17,41.028770446777344
2012-05-18,41.153568267822266
2012-05-21,41.39277648925781
2012-05-22,42.00638198852539
2012-05-23,42.671993255615234
2012-05-24,41.611183166503906
2012-05-25,42.838401794433594
2012-05-28,41.44477844238281
2012-05-29,41.205570220947266
2012-05-30,41.59037399291992
2012-05-31,44.31523132324219
2012-06-01,42.557594299316406
2012-06-04,41.62158203125
2012-06-05,41.99598693847656
2012-06-06,43.04640579223633
2012-06-07,41.79838562011719
2012-06-08,41.95438766479492
2012-06-11,42.432796478271484
2012-06-12,42.016788482666016
2012-06-13,41.0391731262207
2012-06-14,40.99756622314453
2012-06-15,41.059974670410156
2012-06-18,41.60078048706055
2012-06-19,41.18477249145508
2012-06-20,40.955963134765625
2012-06-21,41.59037399291992
2012-06-22,43.805625915527344
2012-06-25,44.86643600463867
2012-06-26,44.596038818359375
2012-06-27,43.43121337890625
2012-06-28,42.95280838012695
2012-06-29,44.91843795776367
2012-07-02,45.40725326538086
2012-07-03,45.459251403808594
2012-07-04,46.79047393798828
2012-07-05,47.22727966308594
2012-07-06,46.249656677246094
2012-07-09,45.8128547668457
2012-07-10,45.126441955566406
2012-07-11,45.13684844970703
2012-07-12,45.376041412353516
2012-07-13,44.61682891845703
2012-07-16,43.940818786621094
2012-07-17,44.034427642822266
2012-07-18,43.26481246948242
2012-07-19,43.05680847167969
2012-07-20,43.68082046508789
2012-07-23,42.95280838012695
2012-07-24,42.7239990234375
2012-07-25,42.432796478271484
2012-07-26,41.92318344116211
2012-07-27,42.64079666137695
2012-07-30,42.963199615478516
2012-07-31,44.6688346862793
2012-08-01,44.56483840942383
2012-08-02,45.552852630615234
2012-08-03,43.982418060302734
2012-08-06,44.51283264160156
2012-08-07,43.87841796875
2012-08-08,45.94805145263672
2012-08-09,47.144081115722656
2012-08-10,52.884986877441406
2012-08-13,56.32745361328125
2012-08-14,54.56982421875
2012-08-16,53.89381790161133
2012-08-17,54.36182403564453
2012-08-21,53.65460205078125
2012-08-22,54.10181427001953
2012-08-23,53.353004455566406
2012-08-24,53.144996643066406
2012-08-27,53.20740509033203
2012-08-28,52.593788146972656
2012-08-29,51.78257751464844
2012-08-30,51.86576843261719
2012-08-31,51.66816329956055
2012-09-03,51.907371520996094
2012-09-04,52.2609748840332
2012-09-05,52.4169807434082
2012-09-06,51.574562072753906
2012-09-07,52.77058792114258
2012-09-10,52.0009651184082
2012-09-11,51.86576843261719
2012-09-12,52.27137756347656
2012-09-13,51.86576843261719
2012-09-14,51.64736557006836
2012-09-17,50.50334167480469
2012-09-18,50.46175003051758
2012-09-20,50.087337493896484
2012-09-21,47.851295471191406
2012-09-24,48.766517639160156
2012-09-25,47.94490051269531
2012-09-26,47.23768615722656
2012-09-27,46.811283111572266
2012-09-28,47.57048797607422
2012-10-01,49.577728271484375
2012-10-03,50.52413558959961
2012-10-04,50.24333190917969
2012-10-05,49.92094039916992
2012-10-08,49.25532150268555
2012-10-09,48.97451400756836
2012-10-10,49.130523681640625
2012-10-11,49.19291687011719
2012-10-12,48.24650192260742
2012-10-15,48.14250183105469
2012-10-16,48.24650192260742
2012-10-17,46.94648361206055
2012-10-18,46.114463806152344
2012-10-19,45.72966003417969
2012-10-22,45.77125930786133
2012-10-23,45.792057037353516
2012-10-25,46.852874755859375
2012-10-29,45.76085662841797
2012-10-30,46.68647003173828
2012-10-31,46.644874572753906
2012-11-01,45.56325149536133
2012-11-02,44.9704475402832
2012-11-05,44.77283477783203
2012-11-06,44.20082473754883
2012-11-07,44.980838775634766
2012-11-08,44.30482864379883
2012-11-09,43.40000915527344
2012-11-12,42.85920333862305
2012-11-15,44.36722946166992
2012-11-16,42.7239990234375
2012-11-19,43.92001724243164
2012-11-20,42.59920120239258
2012-11-21,44.77283477783203
2012-11-22,42.59920120239258
2012-11-23,42.64079666137695
2012-11-26,42.48479461669922
2012-11-27,42.08958435058594
2012-11-29,42.64079666137695
2012-11-30,41.59037399291992
2012-12-03,41.60078048706055
2012-12-04,41.527976989746094
2012-12-05,44.05522918701172
2012-12-06,42.65119934082031
2012-12-07,43.8264274597168
2012-12-10,44.07602310180664
2012-12-11,42.34959411621094
2012-12-12,43.87841796875
2012-12-13,42.037593841552734
2012-12-14,42.474395751953125
2012-12-17,42.65119934082031
2012-12-18,42.422393798828125
2012-12-19,42.880001068115234
2012-12-20,42.53678894042969
2012-12-21,42.443199157714844
2012-12-24,42.34959411621094
2012-12-26,42.432796478271484
2012-12-27,41.96479034423828
2012-12-28,43.1400032043457
2012-12-31,42.90080261230469
2013-01-01,42.713592529296875
2013-01-02,42.99440383911133
2013-01-03,43.618412017822266
2013-01-04,44.41923141479492
2013-01-07,45.875267028808594
2013-01-08,44.6584358215332
2013-01-09,43.618412017822266
2013-01-10,43.06720733642578
2013-01-11,42.318382263183594
2013-01-14,42.276790618896484
2013-01-15,41.54877853393555
2013-01-16,41.79838562011719
2013-01-17,41.67357635498047
2013-01-18,41.13276672363281
2013-01-21,41.81917953491211
2013-01-22,41.39277648925781
2013-01-23,41.60078048706055
2013-01-24,41.60078048706055
2013-01-25,41.22637939453125
2013-01-28,41.22637939453125
2013-01-29,41.64238357543945
2013-01-30,41.23676681518555
2013-01-31,41.704776763916016
2013-02-01,42.53678894042969
2013-02-04,44.77283477783203
2013-02-05,45.438453674316406
2013-02-06,46.156063079833984
2013-02-07,47.59128952026367
2013-02-08,45.719261169433594
2013-02-11,48.02831268310547
2013-02-12,47.545501708984375
2013-02-13,46.3804817199707
2013-02-14,44.1134147644043
2013-02-15,44.34431838989258
2013-02-18,45.34141159057617
2013-02-19,44.80613327026367
2013-02-20,43.588626861572266
2013-02-21,44.858604431152344
2013-02-22,44.35480880737305
2013-02-25,42.413116455078125
2013-02-26,43.168800354003906
2013-02-27,41.9827880859375
2013-02-28,42.71748733520508
2013-03-01,43.084835052490234
2013-03-04,42.88542175292969
2013-03-05,42.61252975463867
2013-03-06,41.65742111206055
2013-03-07,42.86442947387695
2013-03-08,41.9827880859375
2013-03-11,42.79095458984375
2013-03-12,43.24227523803711
2013-03-13,42.61252975463867
2013-03-14,42.20319366455078
2013-03-15,41.9827880859375
2013-03-18,41.709903717041016
2013-03-19,42.99037551879883
2013-03-20,41.804359436035156
2013-03-21,42.0037841796875
2013-03-22,42.37112808227539
2013-03-25,41.269081115722656
2013-03-26,40.985694885253906
2013-03-28,40.513397216796875
2013-04-01,40.9332160949707
2013-04-02,40.9332160949707
2013-04-03,40.345462799072266
2013-04-04,40.628841400146484
2013-04-05,40.30347442626953
2013-04-08,40.30347442626953
2013-04-09,39.36935806274414
2013-04-10,38.87606430053711
2013-04-11,39.253902435302734
2013-04-12,39.62125778198242
2013-04-15,39.04399490356445
2013-04-16,40.083065032958984
2013-04-17,40.50289535522461
2013-04-18,40.21951675415039
2013-04-22,39.90464782714844
2013-04-23,39.36935806274414
2013-04-25,39.84166717529297
2013-04-26,39.65273666381836
2013-04-29,39.60026550292969
2013-04-30,40.37694549560547
2013-05-02,43.66210174560547
2013-05-03,46.32801055908203
2013-05-06,46.67436218261719
2013-05-07,46.67435836791992
2013-05-08,44.564727783203125
2013-05-09,44.942569732666016
2013-05-10,46.95774459838867
2013-05-13,45.624794006347656
2013-05-14,46.44346237182617
2013-05-15,46.14958572387695
2013-05-16,44.93207931518555
2013-05-17,44.23936462402344
2013-05-20,43.91400146484375
2013-05-21,43.168800354003906
2013-05-22,42.48657989501953
2013-05-23,42.45478057861328
2013-05-24,42.5607795715332
2013-05-27,42.44417953491211
2013-05-28,42.84699630737305
2013-05-29,43.03780746459961
2013-05-30,43.673831939697266
2013-05-31,42.68799591064453
2013-06-03,43.35581588745117
2013-06-04,42.40177536010742
2013-06-05,42.40177536010742
2013-06-06,42.40177536010742
2013-06-07,41.59614562988281
2013-06-10,41.51134490966797
2013-06-11,41.331138610839844
2013-06-12,40.366493225097656
2013-06-13,39.92127227783203
2013-06-14,40.14388656616211
2013-06-17,40.91771697998047
2013-06-18,40.28168487548828
2013-06-19,38.44781494140625
2013-06-20,39.613861083984375
2013-06-21,38.94603729248047
2013-06-24,38.63862228393555
2013-06-25,39.168636322021484
2013-06-26,39.35945129394531
2013-06-27,39.63505935668945
2013-06-28,40.26049041748047
2013-07-01,38.40540313720703
2013-07-02,39.81527328491211
2013-07-03,40.06968307495117
2013-07-04,40.13328552246094
2013-07-05,39.465450286865234
2013-07-08,36.73053741455078
2013-07-09,35.36307907104492
2013-07-10,34.37724304199219
2013-07-11,34.313636779785156
2013-07-12,34.50444412231445
2013-07-15,36.76233673095703
2013-07-16,35.36307907104492
2013-07-17,34.472652435302734
2013-07-18,34.37724304199219
2013-07-19,33.83662414550781
2013-07-22,33.04158020019531
2013-07-23,33.13698959350586
2013-07-24,31.705930709838867
2013-07-25,32.278350830078125
2013-07-26,34.02742385864258
2013-07-29,34.599857330322266
2013-07-30,33.5504035949707
2013-07-31,31.674129486083984
2013-08-01,31.546924591064453
2013-08-02,29.734249114990234
2013-08-05,29.82965087890625
2013-08-06,27.539955139160156
2013-08-07,28.62120246887207
2013-08-08,28.462190628051758
2013-08-12,31.96034049987793
2013-08-13,33.64581298828125
2013-08-14,34.37724304199219
2013-08-16,32.05574035644531
2013-08-19,30.529281616210938
2013-08-20,30.942703247070312
2013-08-21,30.847291946411133
2013-08-22,29.193626403808594
2013-08-23,29.511638641357422
2013-08-26,30.529281616210938
2013-08-27,30.274869918823242
2013-08-28,29.320831298828125
2013-08-29,29.289030075073242
2013-08-30,29.82965087890625
2013-09-02,30.211267471313477
2013-09-03,28.62120246887207
2013-09-04,28.62120246887207
2013-09-05,28.684803009033203
2013-09-06,28.239587783813477
2013-09-10,30.243070602416992
2013-09-11,30.910900115966797
2013-09-12,30.624683380126953
2013-09-13,30.656484603881836
2013-09-16,30.306673049926758
2013-09-17,30.179466247558594
2013-09-18,29.448036193847656
2013-09-19,30.052261352539062
2013-09-20,30.243070602416992
2013-09-23,28.97101402282715
2013-09-24,28.01697540283203
2013-09-25,29.47983741760254
2013-09-26,30.43387794494629
2013-09-27,30.465679168701172
2013-09-30,30.910900115966797
2013-10-01,29.861452102661133
2013-10-03,29.00281524658203
2013-10-04,29.734249114990234
2013-10-07,30.561084747314453
2013-10-08,29.63884162902832
2013-10-09,29.57524299621582
2013-10-10,30.497480392456055
2013-10-11,29.956859588623047
2013-10-14,29.734249114990234
2013-10-15,28.62120246887207
2013-10-17,29.607040405273438
2013-10-18,28.334991455078125
2013-10-21,29.130022048950195
2013-10-22,30.052261352539062
2013-10-23,29.448036193847656
2013-10-24,28.939212799072266
2013-10-25,28.048776626586914
2013-10-28,27.190141677856445
2013-10-29,28.303190231323242
2013-10-30,29.225425720214844
2013-10-31,29.225425720214844
2013-11-01,29.41623306274414
2013-11-05,29.448036193847656
2013-11-06,33.773014068603516
2013-11-07,36.09451675415039
2013-11-08,35.5220832824707
2013-11-11,34.21823501586914
2013-11-12,34.79065704345703
2013-11-13,34.4090461730957
2013-11-14,33.327796936035156
2013-11-18,32.151153564453125
2013-11-19,31.769535064697266
2013-11-20,32.94618225097656
2013-11-21,31.801332473754883
2013-11-22,32.46915817260742
2013-11-25,32.214744567871094
2013-11-26,34.34544372558594
2013-11-27,34.4090461730957
2013-11-28,34.758853912353516
2013-11-29,35.20407485961914
2013-12-02,37.907196044921875
2013-12-03,37.652774810791016
2013-12-04,36.28532028198242
2013-12-05,37.525569915771484
2013-12-06,36.603328704833984
2013-12-09,38.6704216003418
2013-12-10,37.33476257324219
2013-12-11,37.557373046875
2013-12-12,38.25700759887695
2013-12-13,37.84358215332031
2013-12-16,36.6987419128418
2013-12-17,37.048553466796875
2013-12-18,37.525569915771484
2013-12-19,37.557373046875
2013-12-20,38.00259780883789
2013-12-23,38.16160583496094
2013-12-24,40.41949462890625
2013-12-26,40.54670333862305
2013-12-27,39.81527328491211
2013-12-30,39.21104431152344
2013-12-31,39.52906036376953
2014-01-01,44.99888229370117
2014-01-02,41.78695297241211
2014-01-03,41.405338287353516
2014-01-06,40.41949462890625
2014-01-07,40.76931381225586
2014-01-08,40.83291244506836
2014-01-09,40.89651107788086
2014-01-10,40.67390441894531
2014-01-13,40.324092864990234
2014-01-14,40.10148239135742
2014-01-15,42.10496520996094
2014-01-16,40.864707946777344
2014-01-17,42.07316970825195
2014-01-20,45.03068542480469
2014-01-21,42.5501823425293
2014-01-22,41.27812957763672
2014-01-23,40.292293548583984
2014-01-24,39.847068786621094
2014-01-27,39.02023696899414
2014-01-28,38.44781494140625
2014-01-29,38.352413177490234
2014-01-30,36.03091049194336
2014-01-31,36.22172164916992
2014-02-03,38.16160583496094
2014-02-04,38.16160583496094
2014-02-05,38.06620407104492
2014-02-06,38.03439712524414
2014-02-07,38.70222473144531
2014-02-10,38.32061004638672
2014-02-11,37.207557678222656
2014-02-12,37.207557678222656
2014-02-13,37.207557678222656
2014-02-14,36.507938385009766
2014-02-17,37.33476257324219
2014-02-18,37.3669548034668
2014-02-19,37.43131637573242
2014-02-20,36.787620544433594
2014-02-21,37.07728576660156
2014-02-24,38.55780029296875
2014-02-25,38.268131256103516
2014-02-26,39.20150375366211
2014-02-28,40.263614654541016
2014-03-03,39.394615173339844
2014-03-04,39.26587677001953
2014-03-05,39.87739181518555
2014-03-06,40.93950653076172
2014-03-07,42.96717071533203
2014-03-10,42.162540435791016
2014-03-11,43.77178955078125
2014-03-12,44.22238540649414
2014-03-13,44.6729850769043
2014-03-14,44.86609649658203
2014-03-18,43.031532287597656
2014-03-19,43.192466735839844
2014-03-20,46.53972244262695
2014-03-21,48.535194396972656
2014-03-24,48.63174819946289
2014-03-25,49.37200164794922
2014-03-26,48.08460235595703
2014-03-27,48.59956359863281
2014-03-28,49.532936096191406
2014-03-31,49.17890167236328
2014-04-01,48.98579025268555
2014-04-02,49.75822830200195
2014-04-03,50.59504699707031
2014-04-04,49.46856689453125
2014-04-07,48.27771759033203
2014-04-09,57.933258056640625
2014-04-10,60.12184524536133
2014-04-11,60.4115104675293
2014-04-15,59.79999923706055
2014-04-16,56.71022415161133
2014-04-17,64.14498901367188
2014-04-21,63.50128936767578
2014-04-22,63.85533142089844
2014-04-23,62.34262466430664
2014-04-24,62.34262466430664
2014-04-25,60.5080680847168
2014-04-28,61.31269454956055
2014-04-29,59.832183837890625
2014-04-30,60.21840286254883
2014-05-02,58.28729248046875
2014-05-05,60.31496047973633
2014-05-06,60.733367919921875
2014-05-07,59.993106842041016
2014-05-08,62.793209075927734
2014-05-09,61.63454818725586
2014-05-12,63.98405456542969
2014-05-13,68.10376739501953
2014-05-14,69.19805908203125
2014-05-15,71.3222885131836
2014-05-16,72.41658020019531
2014-05-19,75.9569320678711
2014-05-20,79.43292999267578
2014-05-21,77.46963500976562
2014-05-22,85.25845336914062
2014-05-23,93.07945251464844
2014-05-26,85.93434143066406
2014-05-27,80.72032928466797
2014-05-28,85.29063415527344
2014-05-29,85.25845336914062
2014-05-30,86.54585266113281
2014-06-02,90.9874038696289
2014-06-03,94.49559020996094
2014-06-04,94.55995178222656
2014-06-05,96.16920471191406
2014-06-06,96.26576232910156
2014-06-09,94.62432861328125
2014-06-10,93.9806137084961
2014-06-11,89.44251251220703
2014-06-12,91.18050384521484
2014-06-13,92.62882995605469
2014-06-16,92.37136840820312
2014-06-17,95.36456298828125
2014-06-18,96.00828552246094
2014-06-19,96.3623275756836
2014-06-20,94.39903259277344
2014-06-23,94.55995178222656
2014-06-24,94.84960174560547
2014-06-25,94.68868255615234
2014-06-26,94.10935974121094
2014-06-27,93.27253723144531
2014-06-30,95.17147827148438
2014-07-01,95.17147827148438
2014-07-02,93.94844055175781
2014-07-03,91.79203796386719
2014-07-04,92.82194519042969
2014-07-07,94.0771713256836
2014-07-08,92.78976440429688
2014-07-09,90.60118865966797
2014-07-10,91.30924987792969
2014-07-11,88.44477081298828
2014-07-14,91.5345458984375
2014-07-15,94.14154052734375
2014-07-16,99.74176025390625
2014-07-17,98.48653411865234
2014-07-18,97.87500762939453
2014-07-21,98.3899917602539
2014-07-22,95.30020904541016
