Date,SHREECEM
2001-10-03,23.48484230041504
2001-10-04,23.649646759033203
2001-10-05,24.18526840209961
2001-10-08,23.608448028564453
2001-10-09,25.05049705505371
2001-10-10,25.380115509033203
2001-10-11,25.915733337402344
2001-10-12,25.874528884887695
2001-10-15,25.750925064086914
2001-10-16,26.039335250854492
2001-10-17,25.998132705688477
2001-10-18,26.08053207397461
2001-10-19,26.904573440551758
2001-10-22,28.717432022094727
2001-10-23,29.582658767700195
2001-10-24,29.665063858032227
2001-10-25,29.1706485748291
2001-10-26,29.1706485748291
2001-10-29,28.67622947692871
2001-10-30,27.563793182373047
2001-10-31,28.552623748779297
2001-11-01,29.417844772338867
2001-11-02,29.45905303955078
2001-11-05,29.500272750854492
2001-11-06,29.582658767700195
2001-11-07,29.21185302734375
2001-11-08,30.777511596679688
2001-11-09,32.26076126098633
2001-11-12,32.67279052734375
2001-11-13,31.519140243530273
2001-11-14,31.39552116394043
2001-11-15,31.14832305908203
2001-11-16,31.14832305908203
2001-11-19,32.63156509399414
2001-11-20,31.189517974853516
2001-11-21,32.91998291015625
2001-11-22,33.53800964355469
2001-11-23,33.332000732421875
2001-11-26,33.99121856689453
2001-11-27,33.95001983642578
2001-11-28,33.53800964355469
2001-11-29,33.043582916259766
2001-11-30,33.043582916259766
2001-12-03,34.8564567565918
2001-12-04,36.751712799072266
2001-12-05,42.93192672729492
2001-12-06,41.07787322998047
2001-12-07,43.508750915527344
2001-12-10,47.587703704833984
2001-12-11,44.29158401489258
2001-12-12,44.12678909301758
2001-12-13,42.02550506591797
2001-12-14,42.35512924194336
2001-12-17,42.35512924194336
2001-12-18,39.718223571777344
2001-12-19,36.751712799072266
2001-12-20,35.35087966918945
2001-12-21,33.16719055175781
2001-12-24,32.09595489501953
2001-12-25,32.09595489501953
2001-12-26,31.065908432006836
2001-12-27,30.530309677124023
2001-12-28,32.42555236816406
2001-12-31,38.02897262573242
2002-01-01,36.174896240234375
2002-01-02,37.24614715576172
2002-01-03,37.32853317260742
2002-01-04,39.677032470703125
2002-01-07,39.22380447387695
2002-01-08,37.78176498413086
2002-01-09,38.646995544433594
2002-01-10,36.751712799072266
2002-01-11,35.96889877319336
2002-01-14,39.22380447387695
2002-01-15,38.44098663330078
2002-01-16,38.56458282470703
2002-01-17,38.56458282470703
2002-01-18,37.8641471862793
2002-01-21,38.3997688293457
2002-01-22,40.08903884887695
2002-01-23,40.95426940917969
2002-01-24,38.770599365234375
2002-01-25,38.60578536987305
2002-01-28,37.410953521728516
2002-01-29,36.79292297363281
2002-01-30,35.96889877319336
2002-01-31,36.46330642700195
2002-02-01,37.04012680053711
2002-02-04,35.43327331542969
2002-02-05,35.43327331542969
2002-02-06,36.62812423706055
2002-02-07,36.33970260620117
2002-02-08,36.422115325927734
2002-02-11,36.46330642700195
2002-02-12,36.33970260620117
2002-02-13,36.174896240234375
2002-02-14,35.63927459716797
2002-02-15,36.957725524902344
2002-02-18,37.16372299194336
2002-02-19,36.257301330566406
2002-02-20,35.103660583496094
2002-02-21,34.6916389465332
2002-02-22,34.40324020385742
2002-02-25,34.32082748413086
2002-02-26,35.84528732299805
2002-02-27,35.26847457885742
2002-02-28,32.91998291015625
2002-03-01,33.62041091918945
2002-03-04,35.144866943359375
2002-03-05,35.721683502197266
2002-03-06,34.81523895263672
2002-03-07,34.56804275512695
2002-03-08,35.0212516784668
2002-03-11,35.103660583496094
2002-03-12,34.19723129272461
2002-03-13,34.1560173034668
2002-03-14,34.1560173034668
2002-03-15,34.40324020385742
2002-03-18,34.56804275512695
2002-03-19,34.485633850097656
2002-03-20,34.44443130493164
2002-03-21,34.114837646484375
2002-03-22,34.362022399902344
2002-03-25,34.362022399902344
2002-03-26,34.56804275512695
2002-03-27,34.23841857910156
2002-03-28,34.52684020996094
2002-03-29,34.52684020996094
2002-04-01,34.60923385620117
2002-04-02,34.65043640136719
2002-04-03,34.774044036865234
2002-04-04,33.95001983642578
2002-04-05,34.27963638305664
2002-04-08,34.81523895263672
2002-04-09,35.35087966918945
2002-04-10,34.774044036865234
2002-04-11,35.30966567993164
2002-04-12,34.60923385620117
2002-04-15,35.8040885925293
2002-04-16,37.20493698120117
2002-04-17,36.99892044067383
2002-04-18,36.05128860473633
2002-04-19,35.5568733215332
2002-04-22,35.144866943359375
2002-04-23,36.09249496459961
2002-04-24,37.987754821777344
2002-04-25,38.93539810180664
2002-04-26,38.97659683227539
2002-04-29,37.20493698120117
2002-04-30,37.04012680053711
2002-05-01,37.04012680053711
2002-05-02,36.87532043457031
2002-05-03,36.87532043457031
2002-05-06,37.16372299194336
2002-05-07,37.04012680053711
2002-05-08,37.16372299194336
2002-05-09,38.729393005371094
2002-05-10,39.759429931640625
2002-05-13,41.036678314208984
2002-05-14,45.44523239135742
2002-05-15,43.26155471801758
2002-05-16,40.95426940917969
2002-05-17,39.47102355957031
2002-05-20,37.12253189086914
2002-05-21,34.8564567565918
2002-05-22,35.39208221435547
2002-05-23,35.51567459106445
2002-05-24,37.12253189086914
2002-05-27,36.46330642700195
2002-05-28,36.010101318359375
2002-05-29,35.8040885925293
2002-05-30,36.957725524902344
2002-05-31,35.96889877319336
2002-06-03,36.174896240234375
2002-06-04,36.422115325927734
2002-06-05,39.2650146484375
2002-06-06,40.00662612915039
2002-06-07,39.388614654541016
2002-06-10,39.42981719970703
2002-06-11,41.3250846862793
2002-06-12,43.9207763671875
2002-06-13,44.044376373291016
2002-06-14,44.57999038696289
2002-06-17,43.34394836425781
2002-06-18,44.044376373291016
2002-06-19,42.56113052368164
2002-06-20,43.67356872558594
2002-06-21,43.17915725708008
2002-06-24,42.93192672729492
2002-06-25,42.06671142578125
2002-06-26,40.377445220947266
2002-06-27,40.13023376464844
2002-06-28,42.35512924194336
2002-07-01,45.52763366699219
2002-07-02,44.53879928588867
2002-07-03,43.87956619262695
2002-07-04,44.45639419555664
2002-07-05,44.20919418334961
2002-07-08,45.321624755859375
2002-07-09,44.62120056152344
2002-07-10,44.00319290161133
2002-07-11,42.76713562011719
2002-07-12,43.22035217285156
2002-07-15,40.95426940917969
2002-07-16,41.07787322998047
2002-07-17,41.20148468017578
2002-07-18,41.9431037902832
2002-07-19,41.20148468017578
2002-07-22,39.18259811401367
2002-07-23,41.24266815185547
2002-07-24,43.38516616821289
2002-07-25,38.52339172363281
2002-07-26,37.57574462890625
2002-07-29,37.8641471862793
2002-07-30,35.721683502197266
2002-07-31,37.20493698120117
2002-08-01,36.46330642700195
2002-08-02,36.58690643310547
2002-08-05,37.534542083740234
2002-08-06,37.081329345703125
2002-08-07,37.2873420715332
2002-08-08,35.59807205200195
2002-08-09,36.174896240234375
2002-08-12,36.722999572753906
2002-08-13,37.313270568847656
2002-08-14,38.325157165527344
2002-08-15,38.325157165527344
2002-08-16,38.36731719970703
2002-08-19,38.915428161621094
2002-08-20,38.07218551635742
2002-08-21,38.07218551635742
2002-08-22,40.13811111450195
2002-08-23,38.7889404296875
2002-08-26,39.16838836669922
2002-08-27,38.7046012878418
2002-08-28,38.578125
2002-08-29,37.52408218383789
2002-08-30,37.77704620361328
2002-09-02,38.7889404296875
2002-09-03,37.945701599121094
2002-09-04,37.77704620361328
2002-09-05,39.46352005004883
2002-09-06,38.198665618896484
2002-09-09,37.65056610107422
2002-09-10,37.65056610107422
2002-09-11,37.945701599121094
2002-09-12,39.63218307495117
2002-09-13,38.49380111694336
2002-09-16,38.11435317993164
2002-09-17,38.36731719970703
2002-09-18,37.69272232055664
2002-09-19,39.210540771484375
2002-09-20,38.74676513671875
2002-09-23,37.945701599121094
2002-09-24,37.945701599121094
2002-09-25,38.03001022338867
2002-09-26,37.69272232055664
2002-09-27,37.945701599121094
2002-09-30,37.18678283691406
2002-10-01,37.819210052490234
2002-10-02,37.819210052490234
2002-10-03,37.945701599121094
2002-10-04,38.40947341918945
2002-10-07,38.325157165527344
2002-10-08,38.915428161621094
2002-10-09,37.861366271972656
2002-10-10,38.40947341918945
2002-10-11,38.03001022338867
2002-10-14,39.29487228393555
2002-10-15,39.29487228393555
2002-10-16,40.264591217041016
2002-10-17,40.47541046142578
2002-10-18,40.686222076416016
2002-10-21,40.686222076416016
2002-10-22,39.29487228393555
2002-10-23,38.620277404785156
2002-10-24,37.945701599121094
2002-10-25,38.198665618896484
2002-10-28,37.903533935546875
2002-10-29,38.24082565307617
2002-10-30,37.65056610107422
2002-10-31,38.7889404296875
2002-11-01,38.36731719970703
2002-11-04,39.12623596191406
2002-11-05,38.07218551635742
2002-11-06,38.07218551635742
2002-11-07,38.28300476074219
2002-11-08,38.03001022338867
2002-11-11,38.74676513671875
2002-11-12,38.24082565307617
2002-11-13,41.69811248779297
2002-11-14,40.812705993652344
2002-11-15,41.740272521972656
2002-11-18,42.28837585449219
2002-11-19,42.28837585449219
2002-11-20,43.72187805175781
2002-11-21,42.836463928222656
2002-11-22,43.932674407958984
2002-11-25,45.02890396118164
2002-11-26,45.66132354736328
2002-11-27,45.57699966430664
2002-11-28,45.57699966430664
2002-11-29,46.37806701660156
2002-12-02,48.02238845825195
2002-12-03,45.703487396240234
2002-12-04,44.860252380371094
2002-12-05,46.20942306518555
2002-12-06,46.46240234375
2002-12-09,46.71537780761719
2002-12-10,40.601905822753906
2002-12-11,40.43325424194336
2002-12-12,40.05379104614258
2002-12-13,40.728389739990234
2002-12-16,42.49917984008789
2002-12-17,44.01700973510742
2002-12-18,43.84836196899414
2002-12-19,43.637550354003906
2002-12-20,42.96297073364258
2002-12-23,43.384578704833984
2002-12-24,43.25809860229492
2002-12-25,43.25809860229492
2002-12-26,42.37269973754883
2002-12-27,40.601905822753906
2002-12-30,41.824588775634766
2002-12-31,42.92079162597656
2003-01-01,43.51106643676758
2003-01-02,44.35429763793945
2003-01-03,42.625667572021484
2003-01-06,42.077552795410156
2003-01-07,42.246212005615234
2003-01-08,43.426753997802734
2003-01-09,45.02890396118164
2003-01-10,44.43863296508789
2003-01-13,44.60727310180664
2003-01-14,43.55323028564453
2003-01-15,44.69159698486328
2003-01-16,44.35429763793945
2003-01-17,45.61915969848633
2003-01-20,45.914302825927734
2003-01-21,45.53483200073242
2003-01-22,45.57699966430664
2003-01-23,46.799713134765625
2003-01-24,45.57699966430664
2003-01-27,45.11322021484375
2003-01-28,45.02890396118164
2003-01-29,45.53483200073242
2003-01-30,45.82997512817383
2003-01-31,45.61915969848633
2003-02-03,45.32401657104492
2003-02-04,45.15538787841797
2003-02-05,44.77592086791992
2003-02-06,43.89052200317383
2003-02-07,43.89052200317383
2003-02-10,44.35429763793945
2003-02-11,45.61915969848633
2003-02-12,44.860252380371094
2003-02-13,44.860252380371094
2003-02-14,44.43863296508789
2003-02-17,43.84836196899414
2003-02-18,43.80619430541992
2003-02-19,42.330528259277344
2003-02-20,42.54133605957031
2003-02-21,42.5835075378418
2003-02-24,43.89052200317383
2003-02-25,42.625667572021484
2003-02-26,44.22781753540039
2003-02-27,44.52294158935547
2003-02-28,43.59539031982422
2003-03-03,43.51106643676758
2003-03-04,42.45701599121094
2003-03-05,41.31864547729492
2003-03-06,39.927303314208984
2003-03-07,40.13811111450195
2003-03-10,40.517578125
2003-03-11,40.517578125
2003-03-12,38.7889404296875
2003-03-13,39.25271224975586
2003-03-14,39.25271224975586
2003-03-17,38.662452697753906
2003-03-18,38.662452697753906
2003-03-19,38.578125
2003-03-20,39.084075927734375
2003-03-21,39.29487228393555
2003-03-24,36.680843353271484
2003-03-25,37.945701599121094
2003-03-26,38.915428161621094
2003-03-27,39.084075927734375
2003-03-28,39.12623596191406
2003-03-31,38.74676513671875
2003-04-01,39.210540771484375
2003-04-02,38.915428161621094
2003-04-03,39.96946716308594
2003-04-04,39.63218307495117
2003-04-07,40.93918228149414
2003-04-08,42.204044342041016
2003-04-09,41.27647399902344
2003-04-10,40.47541046142578
2003-04-11,40.601905822753906
2003-04-15,39.927303314208984
2003-04-16,40.686222076416016
2003-04-17,42.161895751953125
2003-04-18,42.161895751953125
2003-04-21,41.02350997924805
2003-04-22,41.824588775634766
2003-04-23,42.28837585449219
2003-04-24,42.6678352355957
2003-04-25,42.96297073364258
2003-04-28,43.80619430541992
2003-04-29,42.96297073364258
2003-04-30,42.414859771728516
2003-05-01,42.414859771728516
2003-05-02,41.78242874145508
2003-05-05,42.414859771728516
2003-05-06,43.932674407958984
2003-05-07,43.637550354003906
2003-05-08,44.01700973510742
2003-05-09,44.01700973510742
2003-05-12,44.69159698486328
2003-05-13,44.77592086791992
2003-05-14,44.7337646484375
2003-05-15,45.239707946777344
2003-05-16,45.787803649902344
2003-05-19,48.69697189331055
2003-05-20,48.90779495239258
2003-05-21,49.91966247558594
2003-05-22,50.678585052490234
2003-05-23,53.292633056640625
2003-05-26,54.262332916259766
2003-05-27,53.3769416809082
2003-05-28,52.78668212890625
2003-05-29,53.50343322753906
2003-05-30,55.52719497680664
2003-06-02,53.62992858886719
2003-06-03,52.8288459777832
2003-06-04,52.32291030883789
2003-06-05,53.292633056640625
2003-06-06,56.117488861083984
2003-06-09,58.7736701965332
2003-06-10,59.61689758300781
2003-06-11,58.183406829833984
2003-06-12,64.67633056640625
2003-06-13,62.06229782104492
2003-06-16,60.24932861328125
2003-06-17,64.12822723388672
2003-06-18,66.23632049560547
2003-06-19,68.51305389404297
2003-06-20,65.85684967041016
2003-06-23,65.0557861328125
2003-06-24,64.88715362548828
2003-06-25,65.56172943115234
2003-06-26,65.77253723144531
2003-06-27,66.36279296875
2003-06-30,67.71199035644531
2003-07-01,66.9109115600586
2003-07-02,72.85574340820312
2003-07-03,68.47089385986328
2003-07-04,68.93470001220703
2003-07-07,67.92280578613281
2003-07-08,68.30223846435547
2003-07-09,66.44712829589844
2003-07-10,67.29037475585938
2003-07-11,65.43523406982422
2003-07-14,67.29037475585938
2003-07-15,65.14012145996094
2003-07-16,68.09146881103516
2003-07-17,67.20606231689453
2003-07-18,66.1098403930664
2003-07-21,68.13359832763672
2003-07-22,67.54332733154297
2003-07-23,69.14551544189453
2003-07-24,69.35631561279297
2003-07-25,69.69358825683594
2003-07-28,75.59626770019531
2003-07-29,74.71087646484375
2003-07-30,78.08379364013672
2003-07-31,78.80056762695312
2003-08-01,83.65249633789062
2003-08-04,89.54412078857422
2003-08-05,83.04598999023438
2003-08-06,83.43590545654297
2003-08-07,86.25177764892578
2003-08-08,85.47200012207031
2003-08-11,82.48284912109375
2003-08-12,81.52977752685547
2003-08-13,85.51528930664062
2003-08-14,83.56584930419922
2003-08-15,83.56584930419922
2003-08-18,83.52251434326172
2003-08-19,85.21204376220703
2003-08-20,84.43228149414062
2003-08-21,84.43228149414062
2003-08-22,82.13626861572266
2003-08-25,77.67423248291016
2003-08-26,80.83665466308594
2003-08-27,81.00991821289062
2003-08-28,78.88719940185547
2003-08-29,79.7536392211914
2003-09-01,79.7103042602539
2003-09-02,80.10020446777344
2003-09-03,80.056884765625
2003-09-04,77.717529296875
2003-09-05,85.12539672851562
2003-09-08,85.47200012207031
2003-09-09,84.5622329711914
2003-09-10,84.82213592529297
2003-09-11,84.90879821777344
2003-09-12,83.65249633789062
2003-09-15,81.31317138671875
2003-09-16,81.1832046508789
2003-09-17,77.97747802734375
2003-09-18,76.76448059082031
2003-09-19,74.55511474609375
2003-09-22,77.15438079833984
2003-09-23,75.33488464355469
2003-09-24,77.02442169189453
2003-09-25,77.02442169189453
2003-09-26,77.1110610961914
2003-09-29,78.54064178466797
2003-09-30,79.7103042602539
2003-10-01,78.36736297607422
2003-10-02,78.36736297607422
2003-10-03,76.20132446289062
2003-10-06,79.19047546386719
2003-10-07,80.79331970214844
2003-10-08,78.75724792480469
2003-10-09,85.21204376220703
2003-10-10,82.13626861572266
2003-10-13,85.99182891845703
2003-10-14,81.70307159423828
2003-10-15,80.44676208496094
2003-10-16,82.00631713867188
2003-10-17,82.04962921142578
2003-10-20,78.2374038696289
2003-10-21,77.76087188720703
2003-10-22,76.11466979980469
2003-10-23,75.20494842529297
2003-10-24,74.20856475830078
2003-10-27,74.33853912353516
2003-10-28,73.64537811279297
2003-10-29,73.03889465332031
2003-10-30,77.63090515136719
2003-10-31,80.49008178710938
2003-11-03,87.63803100585938
2003-11-04,94.26608276367188
2003-11-05,105.7461166381836
2003-11-06,103.27682495117188
2003-11-07,101.630615234375
2003-11-10,98.98807525634766
2003-11-11,101.32740020751953
2003-11-12,102.88694763183594
2003-11-13,101.45735168457031
2003-11-14,98.7714614868164
2003-11-17,101.50068664550781
2003-11-18,101.89056396484375
2003-11-19,95.86898040771484
2003-11-20,99.76782989501953
2003-11-21,98.29492950439453
2003-11-24,98.20828247070312
2003-11-25,99.8544692993164
2003-11-26,99.8544692993164
2003-11-27,101.93389129638672
2003-11-28,102.3237533569336
2003-12-01,104.6631088256836
2003-12-02,102.3670883178711
2003-12-03,100.93746185302734
2003-12-04,102.23710632324219
2003-12-05,103.40678405761719
2003-12-08,103.53672790527344
2003-12-09,107.7388687133789
2003-12-10,107.82553100585938
2003-12-11,104.22989654541016
2003-12-12,107.2190170288086
2003-12-15,115.75321960449219
2003-12-16,117.61601257324219
2003-12-17,120.95174407958984
2003-12-18,118.35249328613281
2003-12-19,120.30193328857422
2003-12-22,119.17559051513672
2003-12-23,117.57272338867188
2003-12-24,116.6629409790039
2003-12-25,116.6629409790039
2003-12-26,124.76394653320312
2003-12-29,136.3306121826172
2003-12-30,136.7205047607422
2003-12-31,130.39564514160156
2004-01-01,128.79278564453125
2004-01-02,129.83253479003906
2004-01-05,128.79278564453125
2004-01-06,122.07801818847656
2004-01-07,120.1286392211914
2004-01-08,124.67732238769531
2004-01-09,124.15743255615234
2004-01-12,120.5185317993164
2004-01-13,122.46797180175781
2004-01-14,120.82176208496094
2004-01-15,120.1286392211914
2004-01-16,115.96983337402344
2004-01-19,112.80741119384766
2004-01-20,116.14309692382812
2004-01-21,111.03123474121094
2004-01-22,104.79302978515625
2004-01-23,104.92302703857422
2004-01-26,104.92302703857422
2004-01-27,113.7171630859375
2004-01-28,112.80741119384766
2004-01-29,116.57633209228516
2004-01-30,118.82896423339844
2004-02-02,118.82896423339844
2004-02-03,109.55834197998047
2004-02-04,103.79670715332031
2004-02-05,98.55484008789062
2004-02-06,98.16497802734375
2004-02-09,99.4212646484375
2004-02-10,103.62337493896484
2004-02-11,111.8110122680664
2004-02-12,116.9661865234375
2004-02-13,115.53660583496094
2004-02-16,117.74596405029297
2004-02-17,114.23699188232422
2004-02-18,113.89041137695312
2004-02-19,110.20816040039062
2004-02-20,109.42839050292969
2004-02-23,105.91938018798828
2004-02-24,105.8760757446289
2004-02-25,105.91938018798828
2004-02-26,103.58009338378906
2004-02-27,107.52228546142578
2004-03-01,111.4211654663086
2004-03-02,111.4211654663086
2004-03-03,113.93378448486328
2004-03-04,112.63412475585938
2004-03-05,120.5618667602539
2004-03-08,128.09963989257812
2004-03-09,125.15379333496094
2004-03-10,126.97335815429688
2004-03-11,121.86143493652344
2004-03-12,122.7712173461914
2004-03-15,116.57633209228516
2004-03-16,121.42821502685547
2004-03-17,121.29827117919922
2004-03-18,120.7784423828125
2004-03-19,119.73875427246094
2004-03-22,117.22613525390625
2004-03-23,118.82896423339844
2004-03-24,121.47161102294922
2004-03-25,123.0311279296875
2004-03-26,125.0672378540039
2004-03-29,122.90119934082031
2004-03-30,124.1141586303711
2004-03-31,121.64485168457031
2004-04-01,124.46067810058594
2004-04-02,129.87582397460938
2004-04-05,132.5617218017578
2004-04-06,130.828857421875
2004-04-07,129.83253479003906
2004-04-08,129.96243286132812
2004-04-09,129.96243286132812
2004-04-12,132.47503662109375
2004-04-13,136.114013671875
2004-04-14,136.114013671875
2004-04-15,150.58322143554688
2004-04-16,145.86122131347656
2004-04-19,142.5688018798828
2004-04-20,140.87925720214844
2004-04-21,149.7167510986328
2004-04-22,150.62646484375
2004-04-23,156.51812744140625
2004-04-27,150.66976928710938
2004-04-28,152.35931396484375
2004-04-29,155.30519104003906
2004-04-30,159.68057250976562
2004-05-03,154.91525268554688
2004-05-04,168.6912384033203
2004-05-05,164.6190948486328
2004-05-06,169.3843536376953
2004-05-07,165.52880859375
2004-05-10,160.98016357421875
2004-05-11,155.0452117919922
2004-05-12,164.6624298095703
2004-05-13,163.5794677734375
2004-05-14,153.26904296875
2004-05-17,138.02012634277344
2004-05-18,146.1211395263672
2004-05-19,151.96945190429688
2004-05-20,157.2978515625
2004-05-21,151.96945190429688
2004-05-24,156.2582244873047
2004-05-25,153.0091094970703
2004-05-26,149.1536102294922
2004-05-27,147.72402954101562
2004-05-28,147.4207305908203
2004-05-31,136.93710327148438
2004-06-01,134.81436157226562
2004-06-02,135.3775634765625
2004-06-03,134.4244384765625
2004-06-04,134.29457092285156
2004-06-07,134.51112365722656
2004-06-08,131.8686065673828
2004-06-09,134.29457092285156
2004-06-10,132.994873046875
2004-06-11,128.96609497070312
2004-06-14,122.5112533569336
2004-06-15,126.97335815429688
2004-06-16,127.96973419189453
2004-06-17,129.52923583984375
2004-06-18,129.09600830078125
2004-06-21,127.79638671875
2004-06-22,128.22962951660156
2004-06-23,127.96973419189453
2004-06-24,128.9227294921875
2004-06-25,128.22962951660156
2004-06-28,135.81077575683594
2004-06-29,136.0706787109375
2004-06-30,139.40638732910156
2004-07-01,139.2331085205078
2004-07-02,142.6121368408203
2004-07-05,137.5869140625
2004-07-06,139.1898193359375
2004-07-07,146.6944580078125
2004-07-08,138.9690399169922
2004-07-09,147.53323364257812
2004-07-12,142.9862823486328
2004-07-13,136.98248291015625
2004-07-14,138.7041778564453
2004-07-15,146.16473388671875
2004-07-16,150.84414672851562
2004-07-19,152.43333435058594
2004-07-20,152.03604125976562
2004-07-21,155.6117706298828
2004-07-22,150.53514099121094
2004-07-23,149.65223693847656
2004-07-26,149.4756317138672
2004-07-27,149.29904174804688
2004-07-28,143.6925811767578
2004-07-29,150.13778686523438
2004-07-30,155.83251953125
2004-08-02,156.93609619140625
2004-08-03,159.1434326171875
2004-08-04,158.5695037841797
2004-08-05,159.4082489013672
2004-08-06,157.90736389160156
2004-08-09,160.33538818359375
2004-08-10,160.07044982910156
2004-08-11,157.55418395996094
2004-08-12,150.66754150390625
2004-08-13,156.71542358398438
2004-08-16,157.64247131347656
2004-08-17,163.91107177734375
2004-08-18,164.2200927734375
2004-08-19,167.26614379882812
2004-08-20,165.14720153808594
2004-08-23,165.27957153320312
2004-08-24,172.2545623779297
2004-08-25,172.78431701660156
2004-08-26,173.49057006835938
2004-08-27,167.79583740234375
2004-08-30,175.3446807861328
2004-08-31,177.5077667236328
2004-09-01,177.72854614257812
2004-09-02,180.59796142578125
2004-09-03,177.41952514648438
2004-09-06,178.34652709960938
2004-09-07,178.7438507080078
2004-09-08,177.5077667236328
2004-09-09,177.55197143554688
2004-09-10,177.15464782714844
2004-09-13,181.56910705566406
2004-09-14,175.21231079101562
2004-09-15,174.68251037597656
2004-09-16,177.77272033691406
2004-09-17,175.07981872558594
2004-09-20,175.3446807861328
2004-09-21,175.25637817382812
2004-09-22,176.40420532226562
2004-09-23,173.71128845214844
2004-09-24,171.8131103515625
2004-09-27,171.28334045410156
2004-09-28,167.17782592773438
2004-09-29,171.28334045410156
2004-09-30,169.9148406982422
2004-10-01,170.6211395263672
2004-10-04,175.6978759765625
2004-10-05,175.25637817382812
2004-10-06,173.887939453125
2004-10-07,175.21231079101562
2004-10-08,174.72665405273438
2004-10-11,175.25637817382812
2004-10-12,171.85723876953125
2004-10-14,170.4887237548828
2004-10-15,170.1796875
2004-10-18,171.28334045410156
2004-10-19,173.79965209960938
2004-10-20,174.2852020263672
2004-10-21,174.81494140625
2004-10-22,174.81494140625
2004-10-25,170.44456481933594
2004-10-26,167.31024169921875
2004-10-27,176.4483184814453
2004-10-28,179.22946166992188
2004-10-29,173.9761962890625
2004-11-01,186.6017608642578
2004-11-02,190.00088500976562
2004-11-03,186.1602325439453
2004-11-04,185.67466735839844
2004-11-05,182.8935089111328
2004-11-08,183.2467041015625
2004-11-09,180.11236572265625
2004-11-10,182.23135375976562
2004-11-11,180.9511260986328
2004-11-12,181.74578857421875
2004-11-15,181.74578857421875
2004-11-16,176.8456573486328
2004-11-17,176.66903686523438
2004-11-18,176.8897705078125
2004-11-19,187.04324340820312
2004-11-22,187.9261016845703
2004-11-23,193.22349548339844
2004-11-24,191.9433135986328
2004-11-25,197.68214416503906
2004-11-26,197.68214416503906
2004-11-29,198.0794677734375
2004-11-30,195.2100372314453
2004-12-01,194.3712921142578
2004-12-02,206.1138916015625
2004-12-03,222.1386260986328
2004-12-06,222.80084228515625
2004-12-07,219.44573974609375
2004-12-08,215.2960968017578
2004-12-09,216.00238037109375
2004-12-10,221.3881378173828
2004-12-13,219.9313507080078
2004-12-14,216.62045288085938
2004-12-15,218.2538299560547
2004-12-16,215.1194610595703
2004-12-17,219.62229919433594
2004-12-20,214.3690185546875
2004-12-21,215.86993408203125
2004-12-22,220.593505859375
2004-12-23,221.87371826171875
2004-12-24,226.19993591308594
2004-12-27,225.8467559814453
2004-12-28,219.44573974609375
2004-12-29,220.06378173828125
2004-12-30,219.75482177734375
2004-12-31,222.40345764160156
2005-01-03,226.19993591308594
2005-01-04,236.13259887695312
2005-01-05,243.8138885498047
2005-01-06,246.15357971191406
2005-01-07,255.82138061523438
2005-01-10,254.45289611816406
2005-01-11,243.06344604492188
2005-01-12,231.85055541992188
2005-01-13,246.33006286621094
2005-01-14,251.89239501953125
2005-01-17,246.2860565185547
2005-01-18,251.67166137695312
2005-01-19,246.24188232421875
2005-01-20,245.712158203125
2005-01-24,244.8733673095703
2005-01-25,238.64892578125
2005-01-27,244.25534057617188
2005-01-28,244.29946899414062
2005-01-31,246.06533813476562
2005-02-01,246.24188232421875
2005-02-02,247.83103942871094
2005-02-03,266.9460754394531
