Date,TVSMOTOR
2000-11-20,6.113372802734375
2000-11-21,5.901933670043945
2000-11-22,6.0692458152771
2000-11-23,5.870677471160889
2000-11-24,6.060054302215576
2000-11-27,6.451677322387695
2000-11-28,6.569347858428955
2000-11-29,6.479255199432373
2000-11-30,6.444321632385254
2000-12-01,6.534415245056152
2000-12-04,6.826751708984375
2000-12-05,6.9628095626831055
2000-12-06,6.839622497558594
2000-12-07,6.834106922149658
2000-12-08,6.9554572105407715
2000-12-11,6.938907146453857
2000-12-12,6.67598819732666
2000-12-13,6.834106922149658
2000-12-14,6.74033784866333
2000-12-15,6.236560821533203
2000-12-18,6.310105323791504
2000-12-19,6.1244049072265625
2000-12-20,6.117049217224121
2000-12-21,5.868838310241699
2000-12-22,5.561790466308594
2000-12-25,5.561790466308594
2000-12-26,5.201423645019531
2000-12-27,5.162811756134033
2000-12-28,5.149942874908447
2000-12-29,5.355866432189941
2001-01-01,5.499276638031006
2001-01-02,5.488246440887451
2001-01-03,5.808165073394775
2001-01-04,6.045346260070801
2001-01-05,6.034313201904297
2001-01-08,6.1832404136657715
2001-01-09,6.115211009979248
2001-01-10,5.958929538726807
2001-01-11,5.826550006866455
2001-01-12,6.025119304656982
2001-01-15,6.056375980377197
2001-01-16,5.883545875549316
2001-01-17,5.9331889152526855
2001-01-18,5.98099422454834
2001-01-19,5.890901565551758
2001-01-22,6.240236759185791
2001-01-23,6.242076396942139
2001-01-24,6.438807010650635
2001-01-25,6.231043815612793
2001-01-26,6.231043815612793
2001-01-29,6.109696388244629
2001-01-30,6.324812889099121
2001-01-31,6.42961311340332
2001-02-01,6.223690986633301
2001-02-02,6.561995029449463
2001-02-05,6.714600563049316
2001-02-06,7.1852827072143555
2001-02-07,6.918683052062988
2001-02-08,7.212859630584717
2001-02-09,7.514391899108887
2001-02-12,7.451879501342773
2001-02-13,7.209184169769287
2001-02-14,7.427979469299316
2001-02-15,7.617354393005371
2001-02-16,7.271698474884033
2001-02-19,7.505199432373047
2001-02-20,7.606324195861816
2001-02-21,7.323178291320801
2001-02-22,7.291919231414795
2001-02-23,7.0418701171875
2001-02-26,6.5325751304626465
2001-02-27,6.516028881072998
2001-02-28,7.558518886566162
2001-03-01,7.90418004989624
2001-03-02,7.58058500289917
2001-03-05,7.231245994567871
2001-03-06,7.231245994567871
2001-03-07,7.194475173950195
2001-03-08,7.07312536239624
2001-03-09,6.356070518493652
2001-03-12,6.317459583282471
2001-03-13,5.70336389541626
2001-03-14,6.589570999145508
2001-03-15,7.063935279846191
2001-03-16,6.302748680114746
2001-03-19,6.058215618133545
2001-03-20,5.7861008644104
2001-03-21,5.881707191467285
2001-03-22,5.784261703491211
2001-03-23,5.320932865142822
2001-03-26,5.420218467712402
2001-03-27,5.444121360778809
2001-03-28,5.60407829284668
2001-03-29,5.4477972984313965
2001-03-30,5.076399326324463
2001-04-02,4.87966775894165
2001-04-03,4.8079609870910645
2001-04-04,4.5505547523498535
2001-04-05,4.5505547523498535
2001-04-06,4.252700328826904
2001-04-09,4.210413932800293
2001-04-10,4.162609100341797
2001-04-11,3.9382994174957275
2001-04-12,3.476807117462158
2001-04-13,3.476807117462158
2001-04-16,3.3977482318878174
2001-04-17,3.583446741104126
2001-04-18,4.057810306549072
2001-04-19,4.050454616546631
2001-04-20,3.866593599319458
2001-04-23,3.789372682571411
2001-04-24,3.513580083847046
2001-04-25,4.035746097564697
2001-04-26,3.6864092350006104
2001-04-27,3.3517837524414062
2001-04-30,3.3885552883148193
2001-05-01,3.3885552883148193
2001-05-02,3.4271671772003174
2001-05-03,3.3444292545318604
2001-05-04,3.294785499572754
2001-05-07,3.331559419631958
2001-05-08,3.309494972229004
2001-05-09,3.3205277919769287
2001-05-10,3.267207622528076
2001-05-11,3.0281879901885986
2001-05-14,3.0667989253997803
2001-05-15,3.2267580032348633
2001-05-16,3.357300281524658
2001-05-17,3.542999029159546
2001-05-18,3.5393218994140625
2001-05-21,3.612865924835205
2001-05-22,3.509904146194458
2001-05-23,3.5999948978424072
2001-05-24,3.4988715648651123
2001-05-25,3.436359405517578
2001-05-28,3.4584226608276367
2001-05-29,3.732375383377075
2001-05-30,3.914397954940796
2001-05-31,3.758118152618408
2001-06-01,3.471292734146118
2001-06-04,3.4694535732269287
2001-06-05,3.333397150039673
2001-06-06,3.4584226608276367
2001-06-07,3.333397150039673
2001-06-08,3.373847007751465
2001-06-11,3.366492509841919
2001-06-12,3.316849946975708
2001-06-13,3.3481059074401855
2001-06-14,3.254337787628174
2001-06-15,3.0557668209075928
2001-06-18,3.121957302093506
2001-06-19,3.417973041534424
2001-06-20,3.386716604232788
2001-06-21,3.386716604232788
2001-06-22,3.3481059074401855
2001-06-25,3.212048292160034
2001-06-26,3.4657769203186035
2001-06-27,3.3995869159698486
2001-06-28,3.384878158569336
2001-06-29,3.4584226608276367
2001-07-02,3.4547460079193115
2001-07-03,3.390395164489746
2001-07-04,3.3278820514678955
2001-07-05,3.3977482318878174
2001-07-06,3.3131721019744873
2001-07-09,3.331559419631958
2001-07-10,3.3885552883148193
2001-07-11,3.366492509841919
2001-07-12,3.3499433994293213
2001-07-13,3.331559419631958
2001-07-16,3.300302267074585
2001-07-17,3.311333179473877
2001-07-18,3.259852886199951
2001-07-19,3.2653682231903076
2001-07-20,3.300302267074585
2001-07-23,3.0355420112609863
2001-07-24,3.254337787628174
2001-07-25,2.9656753540039062
2001-07-26,2.9491283893585205
2001-07-27,2.94728946685791
2001-07-30,3.0833470821380615
2001-07-31,3.316849946975708
2001-08-01,3.309494972229004
2001-08-02,3.2819159030914307
2001-08-03,3.307657241821289
2001-08-06,3.3058178424835205
2001-08-07,3.307657241821289
2001-08-08,3.311333179473877
2001-08-09,3.283754587173462
2001-08-10,3.2708840370178223
2001-08-13,3.2690465450286865
2001-08-14,3.302140712738037
2001-08-15,3.302140712738037
2001-08-16,3.29846453666687
2001-08-17,3.300302267074585
2001-08-20,3.4142956733703613
2001-08-21,3.4988715648651123
2001-08-22,3.4988715648651123
2001-08-23,3.4786462783813477
2001-08-24,3.5062270164489746
2001-08-27,3.4988715648651123
2001-08-28,3.4915173053741455
2001-08-29,3.476807117462158
2001-08-30,3.462099552154541
2001-08-31,3.443713426589966
2001-09-03,3.1936633586883545
2001-09-04,3.1624064445495605
2001-09-05,3.1660830974578857
2001-09-06,3.1201183795928955
2001-09-07,3.145859479904175
2001-09-10,3.131150484085083
2001-09-11,3.123795509338379
2001-09-12,2.9748682975769043
2001-09-13,2.9086782932281494
2001-09-14,2.94728946685791
2001-09-17,2.8498432636260986
2001-09-18,2.938095808029175
2001-09-19,2.9344191551208496
2001-09-20,2.9509668350219727
2001-09-21,2.941772937774658
2001-09-24,3.228597402572632
2001-09-25,3.326042890548706
2001-09-26,2.7671058177948
2001-09-27,3.3205277919769287
2001-09-28,2.9748682975769043
2001-10-01,3.1035706996917725
2001-10-02,3.1035706996917725
2001-10-03,3.171599864959717
2001-10-04,2.9711904525756836
2001-10-05,2.945450782775879
2001-10-08,2.963837146759033
2001-10-09,3.015317440032959
2001-10-10,3.039219856262207
2001-10-11,3.0208334922790527
2001-10-12,3.1826305389404297
2001-10-15,3.1789538860321045
2001-10-16,3.3959100246429443
2001-10-17,3.6588315963745117
2001-10-18,3.6827330589294434
2001-10-19,3.6643471717834473
2001-10-22,3.892333507537842
2001-10-23,4.0725178718566895
2001-10-24,4.057810306549072
2001-10-25,4.144223690032959
2001-10-26,4.144223690032959
2001-10-29,4.491720676422119
2001-10-30,4.2913126945495605
2001-10-31,4.383241653442383
2001-11-01,4.848411560058594
2001-11-02,4.659034252166748
2001-11-05,4.853926658630371
2001-11-06,4.760157585144043
2001-11-07,4.699483394622803
2001-11-08,4.71235466003418
2001-11-09,4.561587810516357
2001-11-12,4.883344650268555
2001-11-13,4.938502788543701
2001-11-14,5.067203998565674
2001-11-15,5.142588138580322
2001-11-16,5.142588138580322
2001-11-19,5.548920154571533
2001-11-20,5.456989765167236
2001-11-21,5.464345932006836
2001-11-22,5.412863731384277
2001-11-23,5.354029655456543
2001-11-26,5.817356586456299
2001-11-27,5.890901565551758
2001-11-28,6.091310501098633
2001-11-29,6.076602458953857
2001-11-30,6.076602458953857
2001-12-03,6.350554943084717
2001-12-04,6.212656497955322
2001-12-05,5.942380905151367
2001-12-06,5.890901565551758
2001-12-07,5.84309720993042
2001-12-10,5.6868157386779785
2001-12-11,5.993862152099609
2001-12-12,6.067407608032227
2001-12-13,5.721749782562256
2001-12-14,5.909286975860596
2001-12-17,5.909286975860596
2001-12-18,5.821033954620361
2001-12-19,5.525017261505127
2001-12-20,5.368736267089844
2001-12-21,5.1811981201171875
2001-12-24,5.337480068206787
2001-12-25,5.337480068206787
2001-12-26,5.558114528656006
2001-12-27,5.6629133224487305
2001-12-28,5.883545875549316
2001-12-31,5.9331889152526855
2002-01-01,5.944221019744873
2002-01-02,6.067407608032227
2002-01-03,6.42961311340332
2002-01-04,6.648407936096191
2002-01-07,6.907652378082275
2002-01-08,6.8966193199157715
2002-01-09,6.810205459594727
2002-01-10,7.021646022796631
2002-01-11,7.332369327545166
2002-01-14,8.008976936340332
2002-01-15,8.021849632263184
2002-01-16,8.11378002166748
2002-01-17,8.577107429504395
2002-01-18,9.143399238586426
2002-01-21,9.053311347961426
2002-01-22,9.231654167175293
2002-01-23,9.266587257385254
2002-01-24,9.257393836975098
2002-01-25,9.255555152893066
2002-01-28,9.294167518615723
2002-01-29,9.877005577087402
2002-01-30,9.845749855041504
2002-01-31,9.864133834838867
2002-02-01,10.022256851196289
2002-02-04,10.029607772827148
2002-02-05,9.967095375061035
2002-02-06,10.811018943786621
2002-02-07,11.255959510803223
2002-02-08,11.41592025756836
2002-02-11,11.28721809387207
2002-02-12,10.945234298706055
2002-02-13,11.500494956970215
2002-02-14,11.386502265930176
2002-02-15,11.2155122756958
2002-02-18,11.55749225616455
2002-02-19,11.68619441986084
2002-02-20,12.579758644104004
2002-02-21,12.476800918579102
2002-02-22,13.184660911560059
2002-02-25,13.278428077697754
2002-02-26,13.306007385253906
2002-02-27,13.112953186035156
2002-02-28,12.177104949951172
2002-03-01,12.827974319458008
2002-03-04,12.842681884765625
2002-03-05,12.717653274536133
2002-03-06,12.778329849243164
2002-03-07,12.747072219848633
2002-03-08,12.721330642700195
2002-03-11,12.655138969421387
2002-03-12,12.622047424316406
2002-03-13,12.671690940856934
2002-03-14,12.739720344543457
2002-03-15,12.713977813720703
2002-03-18,12.704779624938965
2002-03-19,12.504375457763672
2002-03-20,12.706623077392578
2002-03-21,13.67373275756836
2002-03-22,13.64063549041748
2002-03-25,13.64063549041748
2002-03-26,13.379552841186523
2002-03-27,13.629607200622559
2002-03-28,13.901717185974121
2002-03-29,13.901717185974121
2002-04-01,13.65902328491211
2002-04-02,13.778533935546875
2002-04-03,13.614895820617676
2002-04-04,13.45125961303711
2002-04-05,13.261882781982422
2002-04-08,13.368521690368652
2002-04-09,13.129501342773438
2002-04-10,13.539512634277344
2002-04-11,13.929296493530273
2002-04-12,13.791404724121094
2002-04-15,13.806109428405762
2002-04-16,13.568931579589844
2002-04-17,14.480879783630371
2002-04-18,14.519493103027344
2002-04-19,14.635326385498047
2002-04-22,14.486395835876465
2002-04-23,14.462491989135742
2002-04-24,14.703354835510254
2002-04-25,15.652071952819824
2002-04-26,17.304983139038086
2002-04-29,17.029197692871094
2002-04-30,16.902326583862305
2002-05-01,16.902326583862305
2002-05-02,16.90416717529297
2002-05-03,16.8177547454834
2002-05-06,16.44819450378418
2002-05-07,16.968521118164062
2002-05-08,16.738693237304688
2002-05-09,16.523571014404297
2002-05-10,16.407745361328125
2002-05-13,16.593442916870117
2002-05-14,16.615509033203125
2002-05-15,16.06024169921875
2002-05-16,15.951767921447754
2002-05-17,15.50130558013916
2002-05-20,15.148295402526855
2002-05-21,15.098653793334961
2002-05-22,14.839411735534668
2002-05-23,15.348706245422363
2002-05-24,15.392828941345215
2002-05-27,15.008561134338379
2002-05-28,14.71438217163086
2002-05-29,14.990174293518066
2002-05-30,15.02510929107666
2002-05-31,14.896406173706055
2002-06-03,15.080262184143066
2002-06-04,14.88905143737793
2002-06-05,15.462693214416504
2002-06-06,16.003252029418945
2002-06-07,15.44798469543457
2002-06-10,16.85452651977539
2002-06-11,17.321533203125
2002-06-12,16.98874282836914
2002-06-13,17.52010154724121
2002-06-14,17.45758628845215
2002-06-17,17.639612197875977
2002-06-18,17.178115844726562
2002-06-19,17.89517593383789
2002-06-20,17.998140335083008
2002-06-21,17.84185791015625
2002-06-24,17.63776969909668
2002-06-25,17.619382858276367
2002-06-26,17.617544174194336
2002-06-27,17.477806091308594
2002-06-28,18.65636444091797
2002-07-01,19.053499221801758
2002-07-02,19.149106979370117
2002-07-03,19.369741439819336
2002-07-04,19.731948852539062
2002-07-05,20.048185348510742
2002-07-08,20.11621856689453
2002-07-09,20.08128547668457
2002-07-10,19.467178344726562
2002-07-11,19.947065353393555
2002-07-12,20.097827911376953
2002-07-15,19.527860641479492
2002-07-16,19.00202178955078
2002-07-17,18.472501754760742
2002-07-18,18.566265106201172
2002-07-19,18.34563446044922
2002-07-22,17.911724090576172
2002-07-23,18.329082489013672
2002-07-24,17.869434356689453
2002-07-25,17.819791793823242
2002-07-26,17.24982452392578
2002-07-29,16.613666534423828
2002-07-30,15.280670166015625
2002-07-31,15.850643157958984
2002-08-01,15.315607070922852
2002-08-02,15.28619384765625
2002-08-05,15.804677963256836
2002-08-06,16.078632354736328
2002-08-07,16.275358200073242
2002-08-08,15.692524909973145
2002-08-09,15.913158416748047
2002-08-12,16.15217399597168
2002-08-13,16.426124572753906
2002-08-14,15.920511245727539
2002-08-15,15.920511245727539
2002-08-16,16.025312423706055
2002-08-19,16.225717544555664
2002-08-20,16.646759033203125
2002-08-21,16.54747200012207
2002-08-22,16.20917510986328
2002-08-23,15.716426849365234
2002-08-26,15.589567184448242
2002-08-27,15.179556846618652
2002-08-28,15.394670486450195
2002-08-29,15.40386962890625
2002-08-30,15.402024269104004
2002-09-02,15.374446868896484
2002-09-03,15.315607070922852
2002-09-04,15.470053672790527
2002-09-05,15.284350395202637
2002-09-06,15.106010437011719
2002-09-09,14.843086242675781
2002-09-10,14.843086242675781
2002-09-11,14.91846752166748
2002-09-12,15.006722450256348
2002-09-13,15.181391716003418
2002-09-16,14.98282241821289
2002-09-17,14.894567489624023
2002-09-18,14.594876289367676
2002-09-19,14.615100860595703
2002-09-20,14.455141067504883
2002-09-23,14.350339889526367
2002-09-24,14.274956703186035
2002-09-25,14.183022499084473
2002-09-26,14.35953140258789
2002-09-27,14.91846752166748
2002-09-30,15.150138854980469
2002-10-01,15.001204490661621
2002-10-02,15.001204490661621
2002-10-03,14.096616744995117
2002-10-04,14.247377395629883
2002-10-07,14.344822883605957
2002-10-08,14.328274726867676
2002-10-09,14.719902038574219
2002-10-10,14.795280456542969
2002-10-11,14.968111991882324
2002-10-14,15.216324806213379
2002-10-15,15.216324806213379
2002-10-16,15.174034118652344
2002-10-17,15.159327507019043
2002-10-18,15.446150779724121
2002-10-21,15.455344200134277
2002-10-22,14.855958938598633
2002-10-23,14.796385765075684
2002-10-24,14.504107475280762
2002-10-25,14.353315353393555
2002-10-28,14.0945405960083
2002-10-29,14.470596313476562
2002-10-30,14.185760498046875
2002-10-31,14.368205070495605
2002-11-01,14.729364395141602
2002-11-04,15.105414390563965
2002-11-05,14.997434616088867
2002-11-06,14.997434616088867
2002-11-07,14.90250301361084
2002-11-08,14.84106159210205
2002-11-11,14.636285781860352
2002-11-12,14.91553020477295
2002-11-13,14.98999309539795
2002-11-14,14.880157470703125
2002-11-15,14.934144973754883
2002-11-18,15.464714050292969
2002-11-19,15.464714050292969
2002-11-20,15.578274726867676
2002-11-21,15.650877952575684
2002-11-22,16.03997039794922
2002-11-25,16.90191078186035
2002-11-26,17.117855072021484
2002-11-27,17.324499130249023
2002-11-28,17.28913116455078
2002-11-29,17.773160934448242
2002-12-02,18.448936462402344
2002-12-03,18.491758346557617
2002-12-04,17.983531951904297
2002-12-05,18.6444091796875
2002-12-06,18.763559341430664
2002-12-09,18.300010681152344
2002-12-10,17.95001220703125
2002-12-11,17.50694465637207
2002-12-12,17.681936264038086
2002-12-13,17.9686336517334
2002-12-16,17.9984188079834
2002-12-17,18.017040252685547
2002-12-18,18.03379249572754
2002-12-19,18.13617706298828
2002-12-20,18.110118865966797
2002-12-23,17.9760799407959
2002-12-24,18.03192710876465
2002-12-25,18.03192710876465
2002-12-26,18.305591583251953
2002-12-27,18.75797462463379
2002-12-30,18.605316162109375
2002-12-31,18.700260162353516
2003-01-01,18.78031349182129
2003-01-02,18.527128219604492
2003-01-03,18.612762451171875
2003-01-06,18.318628311157227
2003-01-07,18.597871780395508
2003-01-08,18.596004486083984
2003-01-09,18.53457260131836
2003-01-10,18.59041976928711
2003-01-13,18.5624942779541
2003-01-14,18.603458404541016
2003-01-15,18.573667526245117
2003-01-16,19.638534545898438
2003-01-17,19.593847274780273
2003-01-20,19.197322845458984
2003-01-21,19.055835723876953
2003-01-22,19.202909469604492
2003-01-23,18.91434669494629
2003-01-24,18.74308204650879
2003-01-27,18.523399353027344
2003-01-28,18.407983779907227
2003-01-29,18.653718948364258
2003-01-30,18.702123641967773
2003-01-31,18.800783157348633
2003-02-03,18.74680519104004
2003-02-04,18.8231258392334
2003-02-05,18.696542739868164
2003-02-06,19.156368255615234
2003-02-07,19.214073181152344
2003-02-10,19.070728302001953
2003-02-11,19.066999435424805
2003-02-12,18.901317596435547
2003-02-13,18.901317596435547
2003-02-14,18.74866485595703
2003-02-17,18.80451011657715
2003-02-18,19.02418327331543
2003-02-19,19.227109909057617
2003-02-20,19.24944496154785
2003-02-21,19.135887145996094
2003-02-24,18.886430740356445
2003-02-25,18.934829711914062
2003-02-26,18.916217803955078
2003-02-27,19.031633377075195
2003-02-28,19.003711700439453
2003-03-03,18.972061157226562
2003-03-04,18.985092163085938
2003-03-05,18.839881896972656
2003-03-06,18.8231258392334
2003-03-07,18.603458404541016
2003-03-10,18.225542068481445
2003-03-11,17.830869674682617
2003-03-12,17.732206344604492
2003-03-13,17.814119338989258
2003-03-14,17.814119338989258
2003-03-17,17.70800018310547
2003-03-18,17.70800018310547
2003-03-19,17.488327026367188
2003-03-20,17.814119338989258
2003-03-21,17.71730613708496
2003-03-24,17.30588722229004
2003-03-25,17.009889602661133
2003-03-26,16.879568099975586
2003-03-27,16.40484619140625
2003-03-28,15.790506362915039
2003-03-31,15.451680183410645
2003-04-01,15.243175506591797
2003-04-02,14.885744094848633
2003-04-03,15.248767852783203
2003-04-04,15.447959899902344
2003-04-07,15.421893119812012
2003-04-08,15.332541465759277
2003-04-09,15.12775707244873
2003-04-10,14.8485107421875
2003-04-11,14.913671493530273
2003-04-14,14.913671493530273
2003-04-15,14.431495666503906
2003-04-16,14.651175498962402
2003-04-17,14.351447105407715
2003-04-18,14.351447105407715
2003-04-21,14.375648498535156
2003-04-22,14.993719100952148
2003-04-23,15.254351615905762
2003-04-24,15.148237228393555
2003-04-25,14.805695533752441
2003-04-28,14.943455696105957
2003-04-29,14.965791702270508
2003-04-30,15.544767379760742
2003-05-01,15.544767379760742
2003-05-02,15.997148513793945
2003-05-05,16.308046340942383
2003-05-06,16.736225128173828
2003-05-07,16.639415740966797
2003-05-08,16.76973533630371
2003-05-09,17.009889602661133
2003-05-12,17.72102928161621
2003-05-13,17.601884841918945
2003-05-14,17.417585372924805
2003-05-15,17.255619049072266
2003-05-16,17.387802124023438
2003-05-19,17.8271484375
2003-05-20,17.6409854888916
2003-05-21,18.08591651916504
2003-05-22,18.043094635009766
2003-05-23,18.255327224731445
2003-05-26,18.962751388549805
2003-05-27,19.15078353881836
2003-05-28,19.733476638793945
2003-05-29,19.982940673828125
2003-05-30,19.86565399169922
2003-06-02,19.02418327331543
2003-06-03,18.970203399658203
2003-06-04,19.0744571685791
2003-06-05,18.931108474731445
2003-06-06,19.21780014038086
2003-06-09,19.426300048828125
2003-06-10,19.18056869506836
2003-06-11,19.394655227661133
2003-06-12,19.286680221557617
2003-06-13,19.35650634765625
2003-06-16,19.413122177124023
2003-06-17,20.384998321533203
2003-06-18,21.694686889648438
2003-06-19,21.28706169128418
2003-06-20,21.371984481811523
2003-06-23,20.619007110595703
2003-06-24,20.909635543823242
2003-06-25,20.7586612701416
2003-06-26,21.085132598876953
2003-06-27,21.522953033447266
2003-06-30,22.657127380371094
2003-07-01,22.00228500366211
2003-07-02,21.62863540649414
2003-07-03,22.124956130981445
2003-07-04,22.279699325561523
2003-07-07,21.91925811767578
2003-07-08,21.6871337890625
2003-07-09,21.530500411987305
2003-07-10,21.45124626159668
2003-07-11,21.830564498901367
2003-07-14,22.007951736450195
2003-07-15,21.50596809387207
2003-07-16,21.698457717895508
2003-07-17,21.245540618896484
2003-07-18,21.202131271362305
2003-07-21,20.792633056640625
2003-07-22,20.775636672973633
2003-07-23,20.41707992553711
2003-07-24,20.398210525512695
2003-07-25,20.554841995239258
2003-07-28,20.917179107666016
2003-07-29,21.19647789001465
2003-07-30,22.506160736083984
2003-07-31,22.606178283691406
2003-08-01,22.591081619262695
2003-08-04,23.491252899169922
2003-08-05,24.131000518798828
2003-08-06,23.634681701660156
2003-08-07,24.249887466430664
2003-08-08,24.285741806030273
2003-08-11,24.289514541625977
2003-08-12,24.561267852783203
2003-08-13,24.621660232543945
2003-08-14,24.036636352539062
2003-08-15,24.036636352539062
2003-08-18,24.508424758911133
2003-08-19,24.666950225830078
2003-08-20,25.257627487182617
2003-08-21,26.101177215576172
2003-08-22,25.831310272216797
2003-08-25,25.5388126373291
2003-08-26,25.585988998413086
2003-08-27,27.24667739868164
2003-08-28,27.59580421447754
2003-08-29,27.73546028137207
2003-09-01,27.305185317993164
2003-09-02,27.269323348999023
2003-09-03,27.81849479675293
2003-09-04,27.85436248779297
2003-09-05,28.409170150756836
2003-09-08,28.703571319580078
2003-09-09,30.066091537475586
2003-09-10,30.52843475341797
2003-09-11,30.415212631225586
2003-09-12,30.081178665161133
2003-09-15,31.271974563598633
2003-09-16,31.681501388549805
2003-09-17,30.52655029296875
2003-09-18,29.469755172729492
2003-09-19,30.32084846496582
2003-09-22,30.288780212402344
2003-09-23,30.381242752075195
2003-09-24,30.70771598815918
2003-09-25,30.47182273864746
2003-09-26,31.840015411376953
2003-09-29,31.573917388916016
2003-09-30,31.34935188293457
2003-10-01,31.41917610168457
2003-10-02,31.41917610168457
2003-10-03,32.908138275146484
2003-10-06,33.6045036315918
2003-10-07,33.84981918334961
2003-10-08,33.642234802246094
2003-10-09,33.74791717529297
2003-10-10,33.62336730957031
2003-10-13,33.94795227050781
2003-10-14,32.69866180419922
2003-10-15,32.76848602294922
2003-10-16,33.198753356933594
2003-10-17,33.961158752441406
2003-10-20,34.98588943481445
2003-10-21,34.01778030395508
2003-10-22,33.26292037963867
2003-10-23,32.73451232910156
2003-10-24,32.4872932434082
2003-10-27,33.15913009643555
2003-10-28,32.56467056274414
2003-10-29,32.37785339355469
2003-10-30,33.18932342529297
2003-10-31,32.99738693237305
2003-11-03,32.99738693237305
2003-11-04,32.63819885253906
2003-11-05,32.21631622314453
2003-11-06,32.07377624511719
2003-11-07,32.06237030029297
2003-11-10,32.54508590698242
2003-11-11,35.262725830078125
2003-11-12,34.61846160888672
2003-11-13,33.767059326171875
2003-11-14,33.13612747192383
2003-11-17,33.61882400512695
2003-11-18,35.10688781738281
2003-11-19,34.99285888671875
2003-11-20,35.05936813354492
2003-11-21,35.72643280029297
2003-11-24,36.14452362060547
2003-11-25,37.290489196777344
2003-11-26,37.290489196777344
2003-11-27,36.7127685546875
2003-11-28,37.111839294433594
2003-12-01,37.15936279296875
2003-12-02,36.22243881225586
2003-12-03,36.58543014526367
2003-12-04,37.36841583251953
2003-12-05,35.87275695800781
2003-12-08,34.91493606567383
2003-12-09,36.08940887451172
2003-12-10,37.71238327026367
2003-12-11,38.46495819091797
2003-12-12,38.56948471069336
2003-12-15,40.96784973144531
2003-12-16,40.61056900024414
2003-12-17,42.24114990234375
2003-12-18,44.07126998901367
2003-12-19,44.64139938354492
2003-12-22,44.94547653198242
2003-12-23,44.14728927612305
2003-12-24,43.59615707397461
2003-12-25,43.59615707397461
2003-12-26,42.26585388183594
2003-12-29,41.50566482543945
2003-12-30,41.94277572631836
2003-12-31,40.49843978881836
2004-01-01,42.569923400878906
2004-01-02,44.07126998901367
2004-01-05,42.93101119995117
2004-01-06,42.45588684082031
2004-01-07,41.65771484375
2004-01-08,41.771732330322266
2004-01-09,43.27308654785156
2004-01-12,41.44865417480469
2004-01-13,42.81698226928711
2004-01-14,45.07850646972656
2004-01-15,44.660404205322266
2004-01-16,42.62694549560547
2004-01-19,43.71018600463867
2004-01-20,43.25407791137695
2004-01-21,39.6052360534668
2004-01-22,39.81427764892578
2004-01-23,39.77627182006836
2004-01-26,39.77627182006836
2004-01-27,42.34186935424805
2004-01-28,40.08034133911133
2004-01-29,41.25862503051758
2004-01-30,39.81427764892578
2004-02-02,39.81427764892578
2004-02-03,39.01609420776367
2004-02-04,40.422420501708984
2004-02-05,40.23237609863281
2004-02-06,41.03055953979492
2004-02-09,43.61515808105469
2004-02-10,44.58439636230469
2004-02-11,44.4893684387207
2004-02-12,42.55091094970703
2004-02-13,41.82874298095703
2004-02-16,41.923770904541016
2004-02-17,41.60069274902344
