Date,TVTODAY
2004-06-01,63.64718246459961
2004-06-02,64.384521484375
2004-06-03,62.46744918823242
2004-06-04,62.70337677001953
2004-06-07,62.55591583251953
2004-06-08,62.58539581298828
2004-06-09,64.2370376586914
2004-06-10,66.44905853271484
2004-06-11,65.71172332763672
2004-06-14,65.85919952392578
2004-06-15,66.68504333496094
2004-06-16,65.35782623291016
2004-06-17,65.4462661743164
2004-06-18,68.39563751220703
2004-06-21,65.9181900024414
2004-06-22,64.9743881225586
2004-06-23,62.7918586730957
2004-06-24,62.93932342529297
2004-06-25,63.79462814331055
2004-06-28,64.5909652709961
2004-06-29,66.0361557006836
2004-06-30,68.72003936767578
2004-07-01,67.98273468017578
2004-07-02,67.59931945800781
2004-07-05,66.09514617919922
2004-07-06,66.15412902832031
2004-07-07,65.21033477783203
2004-07-08,62.290470123291016
2004-07-09,63.7061653137207
2004-07-12,63.7061653137207
2004-07-13,62.909828186035156
2004-07-14,63.411224365234375
2004-07-15,65.53475952148438
2004-07-16,67.98273468017578
2004-07-19,68.72003936767578
2004-07-20,67.59931945800781
2004-07-21,68.30718231201172
2004-07-22,68.9560317993164
2004-07-23,69.42792510986328
2004-07-26,69.25096130371094
2004-07-27,67.51084899902344
2004-07-28,68.48413848876953
2004-07-29,68.72003936767578
2004-07-30,67.74678802490234
2004-08-02,67.03892517089844
2004-08-03,66.65552520751953
2004-08-04,65.9181900024414
2004-08-05,66.508056640625
2004-08-06,65.56427001953125
2004-08-09,65.68223571777344
2004-08-10,65.2988052368164
2004-08-11,64.29603576660156
2004-08-12,63.58818817138672
2004-08-13,63.204769134521484
2004-08-16,64.03640747070312
2004-08-17,64.3037338256836
2004-08-18,63.50178909301758
2004-08-19,63.8285026550293
2004-08-20,63.02655029296875
2004-08-23,62.90774917602539
2004-08-24,62.19493103027344
2004-08-25,62.848350524902344
2004-08-26,62.81865310668945
2004-08-27,63.32356643676758
2004-08-30,63.353294372558594
2004-08-31,66.32342529296875
2004-09-01,66.97686767578125
2004-09-02,65.46207427978516
2004-09-03,65.2541732788086
2004-09-06,65.66999053955078
2004-09-07,65.07597351074219
2004-09-08,64.80866241455078
2004-09-09,65.72940063476562
2004-09-10,64.89775085449219
2004-09-13,64.68984985351562
2004-09-14,63.798797607421875
2004-09-15,63.353294372558594
2004-09-16,63.94731521606445
2004-09-17,63.73939514160156
2004-09-20,63.67999267578125
2004-09-21,64.21461486816406
2004-09-22,63.67999267578125
2004-09-23,64.63045501708984
2004-09-24,64.09580993652344
2004-09-27,63.9176025390625
2004-09-28,68.49164581298828
2004-09-29,67.57088470458984
2004-09-30,66.14521789550781
2004-10-01,65.87792205810547
2004-10-04,66.17491912841797
2004-10-05,66.59072875976562
2004-10-06,67.80848693847656
2004-10-07,68.2540283203125
2004-10-08,67.15509033203125
2004-10-11,65.93730163574219
2004-10-12,66.29374694824219
2004-10-14,65.58088684082031
2004-10-15,66.02641296386719
2004-10-18,62.58103561401367
2004-10-19,57.472381591796875
2004-10-20,56.611045837402344
2004-10-21,56.195220947265625
2004-10-22,56.195220947265625
2004-10-25,55.096275329589844
2004-10-26,54.2943229675293
2004-10-27,54.85865783691406
2004-10-28,54.85865783691406
2004-10-29,53.72999954223633
2004-11-01,53.908206939697266
2004-11-02,54.88835525512695
2004-11-03,54.710140228271484
2004-11-04,54.145816802978516
2004-11-05,53.67058563232422
2004-11-08,53.75969696044922
2004-11-09,51.97760772705078
2004-11-10,53.96760940551758
2004-11-11,53.403282165527344
2004-11-12,53.81910705566406
2004-11-15,53.81910705566406
2004-11-16,53.43297576904297
2004-11-17,53.225059509277344
2004-11-18,54.234920501708984
2004-11-19,54.32402801513672
2004-11-22,53.96760940551758
2004-11-23,54.05670928955078
2004-11-24,54.353736877441406
2004-11-25,53.96760940551758
2004-11-26,53.96760940551758
2004-11-29,53.908206939697266
2004-11-30,53.16566848754883
2004-12-01,52.631046295166016
2004-12-02,52.45282745361328
2004-12-03,54.41313171386719
2004-12-06,53.84880828857422
2004-12-07,53.314178466796875
2004-12-08,52.957759857177734
2004-12-09,53.28447723388672
2004-12-10,52.86867141723633
2004-12-13,55.39327621459961
2004-12-14,55.39327621459961
2004-12-15,56.462528228759766
2004-12-16,55.749698638916016
2004-12-17,55.06656265258789
2004-12-20,56.611045837402344
2004-12-21,57.76939010620117
2004-12-22,56.343719482421875
2004-12-23,55.92789840698242
2004-12-24,57.97730255126953
2004-12-27,57.32388687133789
2004-12-28,56.640743255615234
2004-12-29,56.017005920410156
2004-12-30,56.16551971435547
2004-12-31,61.48210906982422
2005-01-03,59.729713439941406
2005-01-04,59.01686096191406
2005-01-05,56.551639556884766
2005-01-06,56.04671096801758
2005-01-07,58.09611511230469
2005-01-10,56.78925323486328
2005-01-11,56.43282699584961
2005-01-12,54.59135055541992
2005-01-13,55.215057373046875
2005-01-14,54.76954650878906
2005-01-17,54.53194046020508
2005-01-18,55.33386993408203
2005-01-19,55.779396057128906
2005-01-20,55.036865234375
2005-01-24,53.49238967895508
2005-01-25,52.1261100769043
2005-01-27,52.60133743286133
2005-01-28,52.45282745361328
2005-01-31,52.15582275390625
2005-02-01,52.6607551574707
2005-02-02,53.373573303222656
2005-02-03,54.739837646484375
2005-02-04,53.72999954223633
2005-02-07,53.314178466796875
2005-02-08,52.779544830322266
2005-02-09,53.19536209106445
2005-02-10,55.60118103027344
2005-02-11,57.17536163330078
2005-02-14,56.58134078979492
2005-02-15,54.44283676147461
2005-02-16,53.96760940551758
2005-02-17,55.24478530883789
2005-02-18,55.5120849609375
2005-02-21,55.24478530883789
2005-02-22,55.155662536621094
2005-02-23,56.16551971435547
2005-02-24,55.95759963989258
2005-02-25,54.59135055541992
2005-02-28,54.41313171386719
2005-03-01,53.522090911865234
2005-03-02,53.96760940551758
2005-03-03,54.621028900146484
2005-03-04,55.18538284301758
2005-03-07,53.87849044799805
2005-03-08,53.908206939697266
2005-03-09,53.04685592651367
2005-03-10,51.68059539794922
2005-03-11,51.88850021362305
2005-03-14,52.30432891845703
2005-03-15,52.51223373413086
2005-03-16,52.45282745361328
2005-03-17,51.68059539794922
2005-03-18,50.789546966552734
2005-03-21,50.2252197265625
2005-03-22,47.997623443603516
2005-03-23,47.43326950073242
2005-03-24,46.21552658081055
2005-03-28,44.99774932861328
2005-03-29,43.00776290893555
2005-03-30,43.66120147705078
2005-03-31,45.50267028808594
2005-04-01,46.512535095214844
2005-04-04,46.33432388305664
2005-04-05,45.740291595458984
2005-04-06,46.24520492553711
2005-04-07,46.95805740356445
2005-04-08,46.66104507446289
2005-04-11,45.71059036254883
2005-04-12,45.977909088134766
2005-04-13,47.31447219848633
2005-04-15,45.591793060302734
2005-04-18,44.492828369140625
2005-04-19,43.48298263549805
2005-04-20,43.45328140258789
2005-04-21,43.78000259399414
2005-04-22,44.87895965576172
2005-04-25,46.77984619140625
2005-04-26,45.65119552612305
2005-04-27,45.740291595458984
2005-04-28,45.35417175292969
2005-04-29,44.25522232055664
2005-05-02,43.66120147705078
2005-05-03,43.750301361083984
2005-05-04,43.86909484863281
2005-05-05,43.92850112915039
2005-05-06,43.987918853759766
2005-05-09,45.6808967590332
2005-05-10,45.591793060302734
2005-05-11,45.91851043701172
2005-05-12,47.284767150878906
2005-05-13,47.760005950927734
2005-05-16,47.52238845825195
2005-05-17,46.36402893066406
2005-05-18,46.987762451171875
2005-05-19,48.65105056762695
2005-05-20,48.56193923950195
2005-05-23,48.65105056762695
2005-05-24,47.90849685668945
2005-05-25,47.700592041015625
2005-05-26,47.0174560546875
2005-05-27,46.571929931640625
2005-05-30,44.611629486083984
2005-05-31,45.472984313964844
2005-06-01,46.15610885620117
2005-06-02,45.76999282836914
2005-06-03,45.6808967590332
2005-06-06,46.21552658081055
2005-06-07,45.76999282836914
2005-06-08,46.33432388305664
2005-06-09,46.69075012207031
2005-06-10,45.62151336669922
2005-06-13,45.23537063598633
2005-06-14,46.66104507446289
2005-06-15,47.10655975341797
2005-06-16,52.86867141723633
2005-06-17,48.027313232421875
2005-06-20,44.463130950927734
2005-06-21,44.374027252197266
2005-06-22,43.86909484863281
2005-06-23,44.34431838989258
2005-06-24,45.26506805419922
2005-06-27,44.552242279052734
2005-06-28,44.166114807128906
2005-06-29,44.58194351196289
2005-06-30,48.74013900756836
2005-07-01,50.1361083984375
2005-07-04,60.175228118896484
2005-07-05,63.50178909301758
2005-07-06,64.57106018066406
2005-07-07,61.3632926940918
2005-07-08,61.51177215576172
2005-07-11,64.83834838867188
2005-07-12,67.27387237548828
2005-07-13,67.45207977294922
2005-07-14,67.74909973144531
2005-07-15,70.8974609375
2005-07-18,72.8577651977539
2005-07-19,70.0658187866211
2005-07-20,67.33326721191406
2005-07-21,64.3631362915039
2005-07-22,66.35311126708984
2005-07-25,66.20462036132812
2005-07-26,66.17491912841797
2005-07-27,66.08582305908203
2005-07-28,66.08582305908203
2005-07-29,63.56118392944336
2005-08-01,64.92745208740234
2005-08-02,66.6501235961914
2005-08-03,64.74925231933594
2005-08-04,64.3037338256836
2005-08-05,64.60074615478516
2005-08-08,62.72954559326172
2005-08-09,61.541500091552734
2005-08-10,63.97699737548828
2005-08-11,65.35286712646484
2005-08-12,64.42566680908203
2005-08-16,64.51538848876953
2005-08-17,64.51538848876953
2005-08-18,67.02781677246094
2005-08-19,67.89519500732422
2005-08-22,65.92113494873047
2005-08-23,63.52836227416992
2005-08-24,62.601165771484375
2005-08-25,63.827476501464844
2005-08-26,66.8483657836914
2005-08-29,66.57917785644531
2005-08-30,67.71572875976562
2005-08-31,68.58311462402344
2005-09-01,67.5661849975586
2005-09-02,65.861328125
2005-09-05,65.8314208984375
2005-09-06,64.84441375732422
2005-09-08,65.14347839355469
2005-09-09,64.45557403564453
2005-09-12,64.395751953125
2005-09-13,64.48546600341797
2005-09-14,64.57520294189453
2005-09-15,66.1604232788086
2005-09-16,66.36978149414062
2005-09-19,64.66493225097656
2005-09-20,64.42566680908203
2005-09-21,61.4346809387207
2005-09-22,55.6620979309082
2005-09-23,57.06786346435547
2005-09-26,59.550384521484375
2005-09-27,59.34099578857422
2005-09-28,60.38783645629883
2005-09-29,58.95216751098633
2005-09-30,57.42676544189453
2005-10-03,58.712890625
2005-10-04,59.520450592041016
2005-10-05,58.922264099121094
2005-10-06,57.69596481323242
2005-10-07,57.0977668762207
2005-10-10,56.43974304199219
2005-10-11,56.23037338256836
2005-10-13,55.60226821899414
2005-10-14,54.61525344848633
2005-10-17,52.9403076171875
2005-10-18,50.60734939575195
2005-10-19,46.958351135253906
2005-10-20,46.15079116821289
2005-10-21,46.68915939331055
2005-10-24,47.25745391845703
2005-10-25,47.1976203918457
2005-10-26,47.107887268066406
2005-10-27,46.0012321472168
2005-10-28,44.32628631591797
2005-10-31,45.7021484375
2005-11-02,47.79582977294922
2005-11-04,47.79582977294922
2005-11-07,48.962303161621094
2005-11-08,50.0988655090332
2005-11-09,48.90248107910156
2005-11-10,49.47077178955078
2005-11-11,50.2783317565918
2005-11-14,50.93635940551758
2005-11-16,51.4747314453125
2005-11-17,57.60623550415039
2005-11-18,58.32405471801758
2005-11-21,55.69199752807617
2005-11-22,55.00407028198242
2005-11-23,61.58423614501953
2005-11-24,59.01199722290039
2005-11-25,59.550384521484375
2005-11-28,60.0289192199707
2005-11-29,58.17450714111328
2005-11-30,57.42676544189453
2005-12-01,56.85849380493164
2005-12-02,57.81560134887695
2005-12-05,57.0977668762207
2005-12-06,56.110740661621094
2005-12-07,60.178466796875
2005-12-08,59.939178466796875
2005-12-09,58.772705078125
2005-12-12,59.13162612915039
2005-12-13,58.8624382019043
2005-12-14,58.17450714111328
2005-12-15,57.2473030090332
2005-12-16,56.58928680419922
2005-12-19,56.32011413574219
2005-12-20,57.2772331237793
2005-12-21,58.89234924316406
2005-12-22,57.99505615234375
2005-12-23,57.15758514404297
2005-12-26,55.03398895263672
2005-12-27,55.9312858581543
2005-12-28,54.88443374633789
2005-12-29,54.55542755126953
2005-12-30,55.9611930847168
2006-01-02,58.054874420166016
2006-01-03,59.40082550048828
2006-01-04,61.22531509399414
2006-01-05,59.28116989135742
2006-01-06,58.8624382019043
2006-01-09,59.96908950805664
2006-01-10,59.28116989135742
2006-01-12,58.68296813964844
2006-01-13,57.99505615234375
2006-01-16,56.768760681152344
2006-01-17,55.60226821899414
2006-01-18,55.24335861206055
2006-01-19,57.486576080322266
2006-01-20,56.37992477416992
2006-01-23,55.75181579589844
2006-01-24,55.512542724609375
2006-01-25,54.91435623168945
2006-01-27,55.15361785888672
2006-01-30,54.46571350097656
2006-01-31,55.12373733520508
2006-02-01,54.4358024597168
2006-02-02,52.79075622558594
2006-02-03,54.286251068115234
2006-02-06,54.19651794433594
2006-02-07,53.80768585205078
2006-02-08,53.95723342895508
2006-02-10,53.239410400390625
2006-02-13,53.1795768737793
2006-02-14,52.581382751464844
2006-02-15,53.65813446044922
2006-02-16,54.3161506652832
2006-02-17,53.89741516113281
2006-02-20,53.26930618286133
2006-02-21,53.71795654296875
2006-02-22,54.91435623168945
2006-02-23,55.24335861206055
2006-02-24,55.30317306518555
2006-02-27,55.9312858581543
2006-02-28,55.30317306518555
2006-03-01,55.12373733520508
2006-03-02,54.64515686035156
2006-03-03,54.46571350097656
2006-03-06,54.4358024597168
2006-03-07,54.106788635253906
2006-03-08,53.29921340942383
2006-03-09,53.628231048583984
2006-03-10,53.000125885009766
2006-03-13,53.20949935913086
2006-03-14,52.043006896972656
2006-03-16,53.89741516113281
2006-03-17,53.47867965698242
2006-03-20,53.77778625488281
2006-03-21,55.30317306518555
2006-03-22,59.78963851928711
2006-03-23,57.12766647338867
2006-03-24,59.87937927246094
2006-03-27,63.289093017578125
2006-03-28,62.660987854003906
2006-03-29,60.80657958984375
2006-03-30,61.7337760925293
2006-03-31,63.13954544067383
2006-04-03,66.25016784667969
2006-04-04,64.84441375732422
2006-04-05,67.71572875976562
2006-04-07,64.09664916992188
2006-04-10,64.03681945800781
2006-04-12,64.03681945800781
2006-04-13,62.15250015258789
2006-04-17,61.6141357421875
2006-04-18,62.840457916259766
2006-04-19,61.6739616394043
2006-04-20,61.25521469116211
2006-04-21,60.1186408996582
2006-04-24,63.19933319091797
2006-04-25,61.3748664855957
2006-04-26,60.447662353515625
2006-04-27,61.28513717651367
2006-04-28,59.64011001586914
2006-05-02,61.40476608276367
2006-05-03,62.780616760253906
2006-05-04,61.6141357421875
2006-05-05,61.13557815551758
2006-05-08,60.38783645629883
2006-05-09,64.33594512939453
2006-05-10,62.81053924560547
2006-05-11,61.49451446533203
2006-05-12,60.627113342285156
2006-05-15,58.712890625
2006-05-16,57.307125091552734
2006-05-17,58.83252716064453
2006-05-18,51.504638671875
2006-05-19,53.1795768737793
2006-05-22,47.825721740722656
2006-05-23,55.27327346801758
2006-05-24,52.9403076171875
2006-05-25,51.89346694946289
2006-05-26,53.26930618286133
2006-05-29,54.764801025390625
2006-05-30,55.213443756103516
2006-05-31,51.89346694946289
2006-06-01,50.81669998168945
2006-06-02,50.996158599853516
2006-06-05,50.84663772583008
2006-06-06,50.66716384887695
2006-06-07,47.94536590576172
2006-06-08,42.53170394897461
2006-06-09,45.58250045776367
2006-06-12,45.25350570678711
2006-06-13,41.544677734375
2006-06-14,40.467926025390625
2006-06-15,44.71511459350586
2006-06-16,46.27042007446289
2006-06-19,46.30033874511719
2006-06-20,46.898536682128906
2006-06-21,50.0689582824707
2006-06-22,50.72697830200195
2006-06-23,55.87146759033203
2006-06-26,51.14571762084961
2006-06-27,50.69707489013672
2006-06-28,49.53059387207031
2006-06-29,50.128780364990234
2006-06-30,50.996158599853516
2006-07-03,51.74392318725586
2006-07-04,51.594364166259766
2006-07-05,53.50858688354492
2006-07-06,52.79075622558594
2006-07-07,52.10282897949219
2006-07-10,51.80372619628906
2006-07-11,51.6541862487793
2006-07-12,51.74392318725586
2006-07-13,51.86355972290039
2006-07-14,51.44481658935547
2006-07-17,47.1677131652832
2006-07-18,47.018157958984375
2006-07-19,45.91151428222656
2006-07-20,45.672218322753906
2006-07-21,45.19367599487305
2006-07-24,45.34321594238281
2006-07-25,45.25350570678711
2006-07-26,45.91151428222656
2006-07-27,45.8516845703125
2006-07-28,45.7619514465332
2006-07-31,46.41997146606445
2006-08-01,45.58250045776367
2006-08-02,47.0480842590332
2006-08-03,46.33025360107422
2006-08-04,45.16375732421875
2006-08-07,44.954402923583984
2006-08-08,44.77493667602539
2006-08-09,44.146827697753906
2006-08-10,45.01421356201172
2006-08-11,46.061058044433594
2006-08-14,46.180694580078125
2006-08-16,47.556541442871094
2006-08-17,48.84265899658203
2006-08-18,48.005184173583984
2006-08-21,48.33420944213867
2006-08-22,48.18465805053711
2006-08-23,48.42394256591797
2006-08-24,47.22753143310547
2006-08-25,46.83872604370117
2006-08-28,46.928443908691406
2006-08-29,46.569522857666016
2006-08-30,46.0311393737793
2006-08-31,45.7619514465332
2006-09-01,46.53962707519531
2006-09-04,47.52662658691406
2006-09-05,48.15473937988281
2006-09-06,48.364112854003906
2006-09-07,47.825721740722656
2006-09-08,47.317264556884766
2006-09-11,45.672218322753906
2006-09-12,45.61240768432617
2006-09-13,46.509700775146484
2006-09-14,47.0779914855957
2006-09-15,47.04780197143555
2006-09-18,47.832923889160156
2006-09-19,47.863128662109375
2006-09-20,47.77252960205078
2006-09-21,48.13490676879883
2006-09-22,47.34975814819336
2006-09-25,46.35325241088867
2006-09-26,46.02107620239258
2006-09-27,45.83989334106445
2006-09-28,45.56809997558594
2006-09-29,45.870086669921875
2006-10-03,45.870086669921875
2006-10-04,44.93396759033203
2006-10-05,45.417118072509766
2006-10-06,45.68891143798828
2006-10-09,46.292850494384766
2006-10-10,46.383460998535156
2006-10-11,45.59831237792969
2006-10-12,45.53791046142578
2006-10-13,45.17554473876953
2006-10-16,44.96416473388672
2006-10-17,44.782989501953125
2006-10-18,44.81315612792969
2006-10-19,44.81315612792969
2006-10-20,44.72257995605469
2006-10-23,45.870086669921875
2006-10-26,45.56809997558594
2006-10-27,45.054752349853516
2006-10-30,43.665672302246094
2006-10-31,43.30329132080078
2006-11-01,44.14883041381836
2006-11-02,43.54487228393555
2006-11-03,43.24290084838867
2006-11-06,45.90027618408203
2006-11-07,44.511199951171875
2006-11-08,43.63547134399414
2006-11-09,44.17903137207031
2006-11-10,47.832923889160156
2006-11-13,48.61806106567383
2006-11-14,45.96067810058594
2006-11-15,46.292850494384766
2006-11-16,46.26264953613281
2006-11-17,43.967628479003906
2006-11-20,44.873565673828125
2006-11-21,44.511199951171875
2006-11-22,44.0582389831543
2006-11-23,44.08842468261719
2006-11-24,44.2998046875
2006-11-27,45.44732666015625
2006-11-28,44.571590423583984
2006-11-29,44.96416473388672
2006-11-30,44.90376663208008
2006-12-01,44.75278091430664
2006-12-04,45.115142822265625
2006-12-05,45.145355224609375
2006-12-06,44.6017951965332
2006-12-07,44.330013275146484
2006-12-08,43.93743133544922
2006-12-11,42.78993606567383
2006-12-12,40.91768264770508
2006-12-13,41.400848388671875
2006-12-14,42.638946533203125
2006-12-15,42.699337005615234
2006-12-18,42.246376037597656
2006-12-19,41.642425537109375
2006-12-20,41.61222839355469
2006-12-21,41.642425537109375
2006-12-22,41.884010314941406
2006-12-26,42.48796081542969
2006-12-27,47.13840103149414
2006-12-28,45.719085693359375
2006-12-29,46.77602767944336
2007-01-02,47.228981018066406
2007-01-03,50.55071258544922
2007-01-04,51.7888069152832
2007-01-05,50.58089828491211
2007-01-08,55.95607376098633
2007-01-09,55.50309371948242
2007-01-10,56.13726043701172
2007-01-11,57.616943359375
2007-01-12,58.764442443847656
2007-01-15,60.244117736816406
2007-01-16,59.42877960205078
2007-01-17,62.20697021484375
2007-01-18,60.15353012084961
2007-01-19,61.15005111694336
2007-01-22,62.96192169189453
2007-01-23,62.871307373046875
2007-01-24,63.082698822021484
2007-01-25,63.83762741088867
2007-01-29,62.44854736328125
2007-01-31,60.69708251953125
2007-02-01,65.70988464355469
2007-02-02,64.6529541015625
2007-02-05,64.32080078125
2007-02-06,62.78071594238281
2007-02-07,64.411376953125
2007-02-08,65.31731414794922
2007-02-09,61.361446380615234
2007-02-12,64.59255981445312
2007-02-13,67.43114471435547
2007-02-14,66.73658752441406
2007-02-15,78.78541564941406
2007-02-19,76.88297271728516
2007-02-20,76.3696060180664
2007-02-21,76.58099365234375
2007-02-22,83.04328155517578
2007-02-23,79.75174713134766
2007-02-26,76.82257843017578
2007-02-27,80.14431762695312
2007-02-28,81.65416717529297
2007-03-01,79.47996520996094
2007-03-02,75.64488220214844
2007-03-05,76.58099365234375
2007-03-06,74.34637451171875
2007-03-07,71.05486297607422
2007-03-08,72.35335540771484
2007-03-09,70.45088958740234
2007-03-12,71.50780487060547
2007-03-13,73.742431640625
2007-03-14,70.57170104980469
2007-03-15,70.05831146240234
2007-03-16,68.7296371459961
2007-03-19,69.18260192871094
2007-03-20,68.85043334960938
2007-03-21,68.60884094238281
2007-03-22,70.14893341064453
2007-03-23,72.77610778808594
2007-03-26,72.14196014404297
2007-03-28,70.84347534179688
2007-03-29,73.19886779785156
2007-03-30,74.5275650024414
2007-04-02,71.1152572631836
2007-04-03,69.96773529052734
2007-04-04,72.56472778320312
2007-04-05,71.77959442138672
2007-04-09,74.19539642333984
2007-04-10,81.59379577636719
2007-04-11,81.44280242919922
2007-04-12,79.60076141357422
2007-04-13,81.4729995727539
2007-04-16,85.18730926513672
2007-04-17,84.67394256591797
2007-04-18,89.14318084716797
2007-04-19,87.60311889648438
2007-04-20,86.60658264160156
2007-04-23,84.37195587158203
2007-04-24,84.76453399658203
2007-04-25,84.67394256591797
2007-04-26,82.43933868408203
2007-04-27,81.17103576660156
2007-04-30,82.25814819335938
2007-05-03,85.57987213134766
2007-05-04,84.2209701538086
2007-05-07,83.73780822753906
2007-05-08,82.89227294921875
2007-05-09,82.01655578613281
2007-05-10,80.1141128540039
2007-05-11,81.2314224243164
2007-05-14,82.1977310180664
2007-05-15,83.3754653930664
2007-05-16,91.6797866821289
2007-05-17,89.475341796875
2007-05-18,89.11299896240234
2007-05-21,90.92483520507812
2007-05-22,94.51834106445312
2007-05-23,100.01431274414062
2007-05-24,96.20941162109375
2007-05-25,94.3069839477539
2007-05-28,97.87026977539062
2007-05-29,97.05492401123047
2007-05-30,94.3069839477539
2007-05-31,96.90394592285156
2007-06-01,92.79708099365234
2007-06-04,88.02587890625
2007-06-05,86.87838745117188
2007-06-06,85.57987213134766
2007-06-07,86.51599884033203
2007-06-08,84.67394256591797
2007-06-11,81.86557006835938
2007-06-12,82.74128723144531
2007-06-13,81.92597198486328
2007-06-14,81.98638153076172
2007-06-15,81.65416717529297
2007-06-18,79.6611557006836
2007-06-19,81.74478912353516
2007-06-20,83.31505584716797
2007-06-21,82.98287963867188
2007-06-22,80.80865478515625
2007-06-25,81.4729995727539
2007-06-26,81.71459197998047
2007-06-27,86.48580169677734
2007-06-28,86.9387435913086
2007-06-29,86.87838745117188
2007-07-02,85.82145690917969
2007-07-03,84.76453399658203
2007-07-04,85.30810546875
2007-07-05,83.22445678710938
2007-07-06,82.40912628173828
2007-07-09,84.85514831542969
2007-07-10,84.67394256591797
2007-07-11,84.28137969970703
2007-07-12,83.76802062988281
2007-07-13,83.97940063476562
2007-07-16,84.58336639404297
2007-07-17,83.7982177734375
2007-07-18,84.49275207519531
2007-07-19,84.55315399169922
2007-07-20,83.46602630615234
2007-07-23,82.56011199951172
2007-07-24,81.71459197998047
2007-07-25,81.4729995727539
2007-07-26,81.2314224243164
2007-07-27,79.75174713134766
2007-07-30,79.78194427490234
2007-07-31,95.75645446777344
2007-08-01,92.79708099365234
2007-08-02,95.24308013916016
2007-08-03,98.5648422241211
2007-08-06,94.27680206298828
2007-08-07,100.31629180908203
2007-08-08,100.165283203125
2007-08-09,96.11884307861328
2007-08-10,93.85399627685547
2007-08-13,94.36732482910156
2007-08-14,94.6391372680664
2007-08-16,91.37782287597656
2007-08-17,89.5961685180664
2007-08-20,90.35108947753906
2007-08-21,84.52296447753906
2007-08-22,85.64025115966797
2007-08-23,86.87838745117188
2007-08-24,86.4555892944336
2007-08-27,89.23377990722656
2007-08-28,90.04911041259766
2007-08-29,88.78080749511719
2007-08-30,89.02239990234375
2007-08-31,89.7169418334961
2007-09-03,91.13619995117188
2007-09-04,90.80404663085938
2007-09-05,90.29071044921875
2007-09-06,90.68325805664062
2007-09-07,90.83423614501953
2007-09-10,92.10256958007812
2007-09-11,92.58570098876953
2007-09-12,91.74017333984375
2007-09-13,91.92222595214844
2007-09-14,91.55809020996094
2007-09-17,90.3442153930664
2007-09-18,90.52626037597656
2007-09-19,92.2257308959961
2007-09-20,91.10289764404297
2007-09-21,91.61878967285156
2007-09-24,90.52626037597656
2007-09-25,88.34127044677734
2007-09-26,87.3701400756836
2007-09-27,85.64035034179688
2007-09-28,87.33979797363281
2007-10-01,88.52335357666016
