Date,INDIANB
2007-07-03,77.49047088623047
2007-07-04,78.44713592529297
2007-07-05,84.33663940429688
2007-07-06,84.27685546875
2007-07-09,88.13345336914062
2007-07-10,86.39945983886719
2007-07-11,84.6356201171875
2007-07-12,87.26646423339844
2007-07-13,90.67459869384766
2007-07-16,97.87955474853516
2007-07-17,95.69715881347656
2007-07-18,93.84357452392578
2007-07-19,96.6239242553711
2007-07-20,93.99305725097656
2007-07-23,93.7239990234375
2007-07-24,90.94368743896484
2007-07-25,89.09013366699219
2007-07-26,86.33969116210938
2007-07-27,84.84489440917969
2007-07-30,88.55198669433594
2007-07-31,90.10657501220703
2007-08-01,84.81499481201172
2007-08-02,84.96448516845703
2007-08-03,86.07061004638672
2007-08-06,85.77165985107422
2007-08-07,88.7911605834961
2007-08-08,91.3921127319336
2007-08-09,87.44583892822266
2007-08-10,87.32625579833984
2007-08-13,87.8344955444336
2007-08-14,87.11697387695312
2007-08-16,82.69237518310547
2007-08-17,83.0511245727539
2007-08-20,85.8912353515625
2007-08-21,82.1243667602539
2007-08-22,81.88517761230469
2007-08-23,79.67286682128906
2007-08-24,78.74610137939453
2007-08-27,89.59834289550781
2007-08-28,87.35615539550781
2007-08-29,87.89430236816406
2007-08-30,83.79852294921875
2007-08-31,85.56238555908203
2007-09-03,89.7777328491211
2007-09-04,92.31890869140625
2007-09-05,90.52510833740234
2007-09-06,93.0064926147461
2007-09-07,91.54158782958984
2007-09-10,91.93024444580078
2007-09-11,91.30239868164062
2007-09-12,89.92720031738281
2007-09-13,89.71793365478516
2007-09-14,90.91377258300781
2007-09-17,89.41899108886719
2007-09-18,92.19930267333984
2007-09-19,98.35787963867188
2007-09-20,94.62089538574219
2007-09-21,94.94973754882812
2007-09-24,97.01255798339844
2007-09-25,96.53423309326172
2007-09-26,96.71358489990234
2007-09-27,94.3817138671875
2007-09-28,95.60743713378906
2007-10-01,95.99610137939453
2007-10-03,93.90337371826172
2007-10-04,90.88388061523438
2007-10-05,87.1468734741211
2007-10-08,82.27384185791016
2007-10-09,84.45623779296875
2007-10-10,89.71793365478516
2007-10-11,89.1499252319336
2007-10-12,89.32928466796875
2007-10-15,90.94368743896484
2007-10-16,86.1902084350586
2007-10-17,82.87176513671875
2007-10-18,78.77600860595703
2007-10-19,79.3141098022461
2007-10-22,80.71923828125
2007-10-23,90.40554809570312
2007-10-24,87.29634857177734
2007-10-25,84.27685546875
2007-10-26,86.45927429199219
2007-10-29,85.41292572021484
2007-10-30,87.8344955444336
2007-10-31,92.10962677001953
2007-11-01,92.43846893310547
2007-11-02,97.78984069824219
2007-11-05,98.14862060546875
2007-11-06,97.28162384033203
2007-11-07,97.9991226196289
2007-11-08,94.7404556274414
2007-11-12,90.76429748535156
2007-11-13,97.75995635986328
2007-11-14,103.1412582397461
2007-11-15,103.1412582397461
2007-11-16,99.97228240966797
2007-11-19,104.48656463623047
2007-11-20,102.00518798828125
2007-11-21,94.71058654785156
2007-11-22,90.76429748535156
2007-11-23,99.76302337646484
2007-11-26,105.35353088378906
2007-11-27,108.373046875
2007-11-28,118.0892562866211
2007-11-29,108.76170349121094
2007-11-30,114.11309051513672
2007-12-03,121.82625579833984
2007-12-04,117.01299285888672
2007-12-05,120.18197631835938
2007-12-06,117.37174987792969
2007-12-07,115.75738525390625
2007-12-10,116.50477600097656
2007-12-11,130.91464233398438
2007-12-12,125.80242919921875
2007-12-13,125.71273040771484
2007-12-14,122.78292846679688
2007-12-17,111.24308013916016
2007-12-18,108.16378021240234
2007-12-19,112.22966766357422
2007-12-20,111.24308013916016
2007-12-24,114.8604965209961
2007-12-26,115.42849731445312
2007-12-27,117.67073059082031
2007-12-28,116.23572540283203
2007-12-31,116.11611938476562
2008-01-01,122.84270477294922
2008-01-02,126.90856170654297
2008-01-03,127.02816772460938
2008-01-04,127.38690948486328
2008-01-07,129.1507568359375
2008-01-08,125.92200469970703
2008-01-09,125.02513885498047
2008-01-10,124.69625854492188
2008-01-11,119.52423858642578
2008-01-14,129.92807006835938
2008-01-15,131.36309814453125
2008-01-16,138.71751403808594
2008-01-17,134.08363342285156
2008-01-18,123.88906860351562
2008-01-21,112.11003112792969
2008-01-22,121.9757080078125
2008-01-23,123.85916900634766
2008-01-24,113.81411743164062
2008-01-25,125.44365692138672
2008-01-28,130.1074676513672
2008-01-29,128.82192993164062
2008-01-30,122.48396301269531
2008-01-31,123.0818862915039
2008-02-01,131.2733917236328
2008-02-04,132.76821899414062
2008-02-05,142.78338623046875
2008-02-06,135.75779724121094
2008-02-07,130.52598571777344
2008-02-08,130.16722106933594
2008-02-11,121.31798553466797
2008-02-12,124.18803405761719
2008-02-13,124.84573364257812
2008-02-14,132.76821899414062
2008-02-15,137.43197631835938
2008-02-18,140.51126098632812
2008-02-19,139.46490478515625
2008-02-20,131.15380859375
2008-02-21,124.7560806274414
2008-02-22,122.51387023925781
2008-02-25,124.99523162841797
2008-02-26,122.60356140136719
2008-02-27,124.42720031738281
2008-02-28,119.49439239501953
2008-02-29,122.24479675292969
2008-03-03,110.2564697265625
2008-03-04,103.32063293457031
2008-03-05,97.31153869628906
2008-03-07,101.37739562988281
2008-03-10,105.32365417480469
2008-03-11,109.12046813964844
2008-03-12,109.24003601074219
2008-03-13,102.00518798828125
2008-03-14,102.9319839477539
2008-03-17,90.76429748535156
2008-03-18,94.56110382080078
2008-03-19,95.667236328125
2008-03-24,95.84664154052734
2008-03-25,99.70320129394531
2008-03-26,100.71965789794922
2008-03-27,105.23397827148438
2008-03-28,103.02166748046875
2008-03-31,98.02902221679688
2008-04-01,93.30545806884766
2008-04-02,94.23223876953125
2008-04-03,93.93328094482422
2008-04-04,92.7673110961914
2008-04-07,93.87349700927734
2008-04-08,97.34144592285156
2008-04-09,97.40120697021484
2008-04-10,95.42806243896484
2008-04-11,94.29202270507812
2008-04-15,92.31890869140625
2008-04-16,91.21270751953125
2008-04-17,91.84054565429688
2008-04-21,93.18588256835938
2008-04-22,93.0662841796875
2008-04-23,86.5190658569336
2008-04-24,84.3665542602539
2008-04-25,86.04071807861328
2008-04-28,84.33663940429688
2008-04-29,85.95103454589844
2008-04-30,83.11091613769531
2008-05-02,84.90467834472656
2008-05-05,90.67459869384766
2008-05-06,89.7777328491211
2008-05-07,92.9765853881836
2008-05-08,89.23958587646484
2008-05-09,87.77471160888672
2008-05-12,84.96448516845703
2008-05-13,84.72529602050781
2008-05-14,84.51604461669922
2008-05-15,85.11395263671875
2008-05-16,86.13042449951172
2008-05-20,84.6356201171875
2008-05-21,83.88822174072266
2008-05-22,83.30352020263672
2008-05-23,81.42633056640625
2008-05-26,80.34928131103516
2008-05-27,77.21040344238281
2008-05-28,79.21066284179688
2008-05-29,74.99471282958984
2008-05-30,75.30242919921875
2008-06-02,70.80953216552734
2008-06-03,71.578857421875
2008-06-04,70.80953216552734
2008-06-05,68.4092025756836
2008-06-06,66.65512084960938
2008-06-09,66.28583526611328
2008-06-10,66.71666717529297
2008-06-11,67.9168472290039
2008-06-12,68.80926513671875
2008-06-13,68.0399398803711
2008-06-16,71.05570983886719
2008-06-17,75.21012878417969
2008-06-18,76.99497985839844
2008-06-19,73.57913208007812
2008-06-20,70.62489318847656
2008-06-23,65.94734191894531
2008-06-24,62.59302520751953
2008-06-25,62.00832748413086
2008-06-26,60.223487854003906
2008-06-27,59.88499069213867
2008-06-30,54.43810272216797
2008-07-01,51.637725830078125
2008-07-02,54.83814239501953
2008-07-03,53.82262420654297
2008-07-04,54.22267532348633
2008-07-07,55.91521072387695
2008-07-08,54.89969253540039
2008-07-09,56.22295379638672
2008-07-10,54.65351486206055
2008-07-11,53.23792266845703
2008-07-14,51.637725830078125
2008-07-15,49.11429977416992
2008-07-16,48.25264358520508
2008-07-17,49.729774475097656
2008-07-18,55.145896911621094
2008-07-21,62.68537902832031
2008-07-22,64.16248321533203
2008-07-23,69.14777374267578
2008-07-24,67.4244613647461
2008-07-25,64.96260070800781
2008-07-28,65.33186340332031
2008-07-29,56.28449630737305
2008-07-30,59.14641571044922
2008-07-31,59.14641571044922
2008-08-01,63.57778549194336
2008-08-04,65.1780014038086
2008-08-05,72.62516021728516
2008-08-06,70.44024658203125
2008-08-07,69.70169067382812
2008-08-08,71.48654174804688
2008-08-11,75.51785278320312
2008-08-12,77.57967376708984
2008-08-13,74.5331039428711
2008-08-14,68.07070922851562
2008-08-18,70.16328430175781
2008-08-19,70.68643188476562
2008-08-20,69.45549011230469
2008-08-21,69.70169067382812
2008-08-22,70.90185546875
2008-08-25,76.3179702758789
2008-08-26,76.718017578125
2008-08-27,76.34873962402344
2008-08-28,74.22537231445312
2008-08-29,78.01049041748047
2008-09-01,77.97972106933594
2008-09-02,83.30352020263672
2008-09-04,84.62677764892578
2008-09-05,83.5497055053711
2008-09-08,83.33428955078125
2008-09-09,84.47291564941406
2008-09-10,84.4421157836914
2008-09-11,83.21119689941406
2008-09-12,77.64122009277344
2008-09-15,73.8561019897461
2008-09-16,77.08729553222656
2008-09-17,80.04154968261719
2008-09-18,80.74931335449219
2008-09-19,83.27275085449219
2008-09-22,82.68805694580078
2008-09-23,80.2877197265625
2008-09-24,79.6722640991211
2008-09-25,79.14911651611328
2008-09-26,78.7182846069336
2008-09-29,73.48681640625
2008-09-30,79.51839447021484
2008-10-01,82.78038024902344
2008-10-03,78.59518432617188
2008-10-06,78.56442260742188
2008-10-07,77.51811981201172
2008-10-08,77.91816711425781
2008-10-10,78.25668334960938
2008-10-13,81.1801528930664
2008-10-14,76.22564697265625
2008-10-15,73.57913208007812
2008-10-16,79.6722640991211
2008-10-17,76.10255432128906
2008-10-20,83.18042755126953
2008-10-21,83.24197387695312
2008-10-22,82.81114196777344
2008-10-23,83.5497055053711
2008-10-24,70.96339416503906
2008-10-27,71.48654174804688
2008-10-29,76.96420288085938
2008-10-31,78.81061553955078
2008-11-03,84.28826141357422
2008-11-04,83.14965057373047
2008-11-05,79.17988586425781
2008-11-06,79.64149475097656
2008-11-07,83.58049011230469
2008-11-10,85.6730728149414
2008-11-11,84.5036849975586
2008-11-12,83.58049011230469
2008-11-14,82.04180908203125
2008-11-17,77.88740539550781
2008-11-18,75.27167510986328
2008-11-19,75.94868469238281
2008-11-20,76.3179702758789
2008-11-21,75.17935180664062
2008-11-24,73.24063110351562
2008-11-25,73.5176010131836
2008-11-26,74.34846496582031
2008-11-27,74.34846496582031
2008-11-28,76.10255432128906
2008-12-01,73.17906951904297
2008-12-02,73.1175308227539
2008-12-03,76.10255432128906
2008-12-04,78.96448516845703
2008-12-05,75.45629119873047
2008-12-08,74.41001892089844
2008-12-10,74.37922668457031
2008-12-11,74.90238189697266
2008-12-12,74.163818359375
2008-12-15,73.67144012451172
2008-12-16,75.91790008544922
2008-12-17,73.14830780029297
2008-12-18,76.6564712524414
2008-12-19,80.19540405273438
2008-12-22,78.50286865234375
2008-12-23,76.28718566894531
2008-12-24,78.74906158447266
2008-12-26,78.65675354003906
2008-12-29,79.21066284179688
2008-12-30,81.39556121826172
2008-12-31,84.22672271728516
2009-01-02,86.87323760986328
2009-01-05,86.19623565673828
2009-01-06,84.16516876220703
2009-01-07,75.94868469238281
2009-01-09,75.0562515258789
2009-01-12,74.37922668457031
2009-01-13,76.10255432128906
2009-01-14,76.87188720703125
2009-01-15,76.22564697265625
2009-01-16,77.94895935058594
2009-01-19,78.44131469726562
2009-01-20,76.74879455566406
2009-01-21,76.81034088134766
2009-01-22,75.42554473876953
2009-01-23,74.74851989746094
2009-01-27,77.05652618408203
2009-01-28,75.02548217773438
2009-01-29,76.84111785888672
2009-01-30,75.30242919921875
2009-02-02,74.81006622314453
2009-02-03,72.34819793701172
2009-02-04,68.80926513671875
2009-02-05,67.70142364501953
2009-02-06,68.37843322753906
2009-02-09,70.74799346923828
2009-02-10,70.80953216552734
2009-02-11,70.99417877197266
2009-02-12,70.90185546875
2009-02-13,70.62489318847656
2009-02-16,68.77848052978516
2009-02-17,63.85475540161133
2009-02-18,62.65459442138672
2009-02-19,62.46995162963867
2009-02-20,61.45442581176758
2009-02-24,58.19245147705078
2009-02-25,56.992286682128906
2009-02-26,53.638004302978516
2009-02-27,53.20716094970703
2009-03-02,50.099063873291016
2009-03-03,49.60667419433594
2009-03-04,48.92966079711914
2009-03-05,46.34469985961914
2009-03-06,43.02117156982422
2009-03-09,41.12038803100586
2009-03-12,40.83526611328125
2009-03-13,43.93989181518555
2009-03-16,48.18498611450195
2009-03-17,49.325462341308594
2009-03-18,50.37089157104492
2009-03-19,48.94528579711914
2009-03-20,48.18498611450195
2009-03-23,52.43008804321289
2009-03-24,50.97280502319336
2009-03-25,51.733116149902344
2009-03-26,52.366722106933594
2009-03-27,55.97821044921875
2009-03-30,51.44800567626953
2009-03-31,52.081600189208984
2009-04-01,52.651832580566406
2009-04-02,56.89693069458008
2009-04-06,57.118682861328125
2009-04-08,56.35838317871094
2009-04-09,57.720619201660156
2009-04-13,64.78520202636719
2009-04-15,71.69140625
2009-04-16,67.82646179199219
2009-04-17,72.95860290527344
2009-04-20,72.7368392944336
2009-04-21,69.47382354736328
2009-04-22,67.19287872314453
2009-04-23,68.9669189453125
2009-04-24,74.32083129882812
2009-04-27,69.6955795288086
2009-04-28,63.486331939697266
2009-04-29,63.86647033691406
2009-04-30,64.37336730957031
2009-05-04,65.83064270019531
2009-05-05,67.1294937133789
2009-05-06,64.11991882324219
2009-05-07,64.08824920654297
2009-05-08,62.66264724731445
2009-05-11,61.39546585083008
2009-05-12,61.363773345947266
2009-05-13,63.042816162109375
2009-05-14,62.092403411865234
2009-05-15,64.37336730957031
2009-05-18,74.19409942626953
2009-05-19,80.87854766845703
2009-05-20,84.58509063720703
2009-05-21,84.61675262451172
2009-05-22,83.41291046142578
2009-05-25,81.98734283447266
2009-05-26,81.32205963134766
2009-05-27,82.14572143554688
2009-05-28,83.88812255859375
2009-05-29,86.92935943603516
2009-06-01,92.82181549072266
2009-06-02,90.1290512084961
2009-06-03,87.08777618408203
2009-06-04,86.01067352294922
2009-06-05,85.56714630126953
2009-06-08,80.40335083007812
2009-06-09,81.44878387451172
2009-06-10,84.83849334716797
2009-06-11,82.30413055419922
2009-06-12,81.8606185913086
2009-06-15,82.55756378173828
2009-06-16,85.18699645996094
2009-06-17,82.36749267578125
2009-06-18,82.62692260742188
2009-06-19,84.11861419677734
2009-06-22,85.70759582519531
2009-06-23,89.01527404785156
2009-06-24,89.4043960571289
2009-06-25,89.2746810913086
2009-06-26,91.41493225097656
2009-06-29,93.71732330322266
2009-06-30,94.88477325439453
2009-07-01,93.71732330322266
2009-07-02,91.77165985107422
2009-07-03,93.06879425048828
2009-07-06,85.15632629394531
2009-07-07,84.6698989868164
2009-07-08,82.07564544677734
2009-07-09,82.36750030517578
2009-07-10,78.93009948730469
2009-07-13,76.465576171875
2009-07-14,79.74080657958984
2009-07-15,81.5892333984375
2009-07-16,83.01605987548828
2009-07-17,84.15104675292969
2009-07-20,89.82595825195312
2009-07-21,87.7181396484375
2009-07-22,88.33427429199219
2009-07-23,94.75505828857422
2009-07-24,93.68490600585938
2009-07-27,92.9066390991211
2009-07-28,93.4903564453125
2009-07-29,92.67965698242188
2009-07-30,92.58236694335938
2009-07-31,93.26335906982422
2009-08-03,96.86288452148438
2009-08-04,93.81463623046875
2009-08-05,93.16607666015625
2009-08-06,92.61478424072266
2009-08-07,89.53411865234375
2009-08-10,86.7128677368164
2009-08-11,86.03186798095703
2009-08-12,83.98889923095703
2009-08-13,86.38858032226562
2009-08-14,86.61557006835938
2009-08-17,82.49720001220703
2009-08-18,83.8916244506836
2009-08-19,83.6970443725586
2009-08-20,83.56733703613281
2009-08-21,84.24832916259766
2009-08-24,85.09144592285156
2009-08-25,84.60502624511719
2009-08-26,85.35088348388672
2009-08-27,87.52357482910156
2009-08-28,89.9556884765625
2009-08-31,88.75584411621094
2009-09-01,86.2264404296875
2009-09-02,84.54019927978516
2009-09-03,86.7128677368164
2009-09-04,87.49113464355469
2009-09-07,88.69098663330078
2009-09-08,89.85840606689453
2009-09-09,91.7392349243164
2009-09-10,92.12837219238281
2009-09-11,95.07933807373047
2009-09-14,95.53330993652344
2009-09-15,105.7806167602539
2009-09-16,106.07247924804688
2009-09-17,104.32134246826172
2009-09-18,103.18637084960938
2009-09-22,104.54834747314453
2009-09-23,99.9759750366211
2009-09-24,104.12677764892578
2009-09-25,104.25652313232422
2009-09-29,102.21351623535156
2009-09-30,106.23460388183594
2009-10-01,105.68331909179688
2009-10-05,103.7376480102539
2009-10-06,102.92694091796875
2009-10-07,105.74820709228516
2009-10-08,110.19083404541016
2009-10-09,109.12071990966797
2009-10-12,115.08749389648438
2009-10-13,114.47137451171875
2009-10-14,119.17345428466797
2009-10-15,118.03846740722656
2009-10-16,121.28126525878906
2009-10-20,124.84835815429688
2009-10-21,119.43285369873047
2009-10-22,115.47663879394531
2009-10-23,115.3793716430664
2009-10-26,107.1750259399414
2009-10-27,103.38092041015625
2009-10-28,105.22933959960938
2009-10-29,103.12150573730469
2009-10-30,101.20823669433594
2009-11-03,98.77613830566406
2009-11-04,98.0627212524414
2009-11-05,98.45184326171875
2009-11-06,99.35981750488281
2009-11-09,107.4992904663086
2009-11-10,104.3862075805664
2009-11-11,106.94801330566406
2009-11-12,104.93746948242188
2009-11-13,106.16978454589844
2009-11-16,106.94801330566406
2009-11-17,106.94801330566406
2009-11-18,106.7210464477539
2009-11-19,102.34323120117188
2009-11-20,106.7210464477539
2009-11-23,111.42311096191406
2009-11-24,110.93669891357422
2009-11-25,111.06642150878906
2009-11-26,106.46161651611328
2009-11-27,104.09434509277344
2009-11-30,106.94801330566406
2009-12-01,111.61766052246094
2009-12-02,113.30393981933594
2009-12-03,111.6501235961914
2009-12-04,112.75269317626953
2009-12-07,110.70970153808594
2009-12-08,111.87712860107422
2009-12-09,113.07696533203125
2009-12-10,112.20137023925781
2009-12-11,112.42841339111328
2009-12-14,110.70970153808594
2009-12-15,106.85074615478516
2009-12-16,107.04531860351562
2009-12-17,107.2398910522461
2009-12-18,107.01288604736328
2009-12-21,107.75875091552734
2009-12-22,109.67201232910156
2009-12-23,114.40650177001953
2009-12-24,112.78509521484375
2009-12-29,113.14181518554688
2009-12-30,112.59053802490234
2009-12-31,113.2066650390625
2010-01-04,113.66065216064453
2010-01-05,113.62823486328125
2010-01-06,116.70890045166016
2010-01-07,115.6063461303711
2010-01-08,113.62823486328125
2010-01-11,115.83335876464844
2010-01-12,113.10935974121094
2010-01-13,113.53093719482422
2010-01-14,112.81753540039062
2010-01-15,111.6501235961914
2010-01-18,113.36881256103516
2010-01-19,113.72552490234375
2010-01-20,114.47137451171875
2010-01-21,113.53093719482422
2010-01-22,112.23383331298828
2010-01-25,110.9691162109375
2010-01-27,111.00154876708984
2010-01-28,115.4117660522461
2010-01-29,116.51432037353516
2010-02-01,116.77375793457031
2010-02-02,115.86575317382812
2010-02-03,118.71942901611328
2010-02-04,114.11463928222656
2010-02-05,112.78509521484375
2010-02-08,114.40650177001953
2010-02-09,113.33638763427734
2010-02-10,111.32584381103516
2010-02-11,112.26625061035156
2010-02-15,111.42311096191406
2010-02-16,112.33112335205078
2010-02-17,113.49853515625
2010-02-18,113.62823486328125
2010-02-19,109.4125747680664
2010-02-22,108.34243774414062
2010-02-23,105.48878479003906
2010-02-24,103.12150573730469
2010-02-25,101.4676742553711
2010-02-26,106.39676666259766
2010-03-02,107.30474090576172
2010-03-03,108.89371490478516
2010-03-04,110.60548400878906
2010-03-05,111.13216400146484
2010-03-08,112.51473236083984
2010-03-09,110.24337768554688
2010-03-10,108.9595718383789
2010-03-11,109.42040252685547
2010-03-12,110.60548400878906
2010-03-15,109.35457611083984
2010-03-16,111.197998046875
2010-03-17,111.98806762695312
2010-03-18,111.8892822265625
2010-03-19,112.61351776123047
2010-03-22,109.02539825439453
2010-03-23,107.67575073242188
2010-03-25,107.3794937133789
2010-03-26,112.31723022460938
2010-03-29,111.197998046875
2010-03-30,114.81903839111328
2010-03-31,115.47737121582031
2010-04-01,115.24694061279297
2010-04-05,117.84750366210938
2010-04-06,119.85549926757812
2010-04-07,123.5752944946289
2010-04-08,120.18467712402344
2010-04-09,121.89646911621094
2010-04-12,120.57971954345703
2010-04-13,118.96672058105469
2010-04-15,119.098388671875
2010-04-16,119.2300796508789
2010-04-19,119.888427734375
2010-04-20,123.77279663085938
2010-04-21,122.25852966308594
2010-04-22,123.27902221679688
2010-04-23,126.96586608886719
2010-04-26,144.70880126953125
2010-04-27,141.71327209472656
2010-04-28,142.40457153320312
2010-04-29,144.3467254638672
2010-04-30,148.36276245117188
2010-05-03,146.15724182128906
2010-05-04,145.2025909423828
2010-05-05,153.59678649902344
2010-05-06,148.42861938476562
2010-05-07,142.5362091064453
2010-05-10,146.09140014648438
2010-05-11,142.14120483398438
2010-05-12,140.7915802001953
2010-05-13,140.10025024414062
2010-05-14,138.81646728515625
2010-05-17,139.11273193359375
2010-05-18,141.31825256347656
2010-05-19,137.79598999023438
2010-05-20,140.49526977539062
2010-05-21,137.46682739257812
2010-05-24,139.24440002441406
2010-05-25,133.87869262695312
2010-05-26,137.0388641357422
2010-05-27,141.28533935546875
2010-05-28,146.7826690673828
2010-05-31,151.19375610351562
2010-06-01,144.1492156982422
2010-06-02,148.0006866455078
2010-06-03,150.83164978027344
2010-06-04,152.04962158203125
2010-06-07,151.88214111328125
2010-06-08,151.4466552734375
2010-06-09,153.4900665283203
2010-06-10,153.2555389404297
2010-06-11,153.0545654296875
2010-06-14,153.55703735351562
2010-06-15,153.92550659179688
2010-06-16,152.28411865234375
2010-06-17,151.1116485595703
2010-06-18,148.39828491210938
2010-06-21,148.9342498779297
2010-06-22,150.17369079589844
2010-06-23,152.0496063232422
2010-06-24,150.9441680908203
2010-06-25,146.79034423828125
2010-06-28,145.31639099121094
2010-06-29,146.22085571289062
2010-06-30,151.379638671875
2010-07-01,151.21212768554688
2010-07-02,147.8623046875
2010-07-05,149.47021484375
2010-07-06,151.41311645507812
2010-07-07,159.72076416015625
2010-07-08,160.08921813964844
2010-07-09,161.63018798828125
2010-07-12,164.2430419921875
2010-07-13,163.13760375976562
2010-07-14,163.6400909423828
2010-07-15,160.89320373535156
2010-07-16,161.69717407226562
2010-07-19,163.4055938720703
2010-07-20,161.73068237304688
2010-07-21,162.90310668945312
2010-07-22,165.04702758789062
2010-07-23,168.39686584472656
2010-07-26,148.5657501220703
2010-07-27,149.67120361328125
2010-07-28,148.833740234375
2010-07-29,151.0111541748047
2010-07-30,150.57568359375
2010-08-02,152.31759643554688
2010-08-03,153.9590301513672
2010-08-04,156.6053924560547
2010-08-05,157.61033630371094
2010-08-06,154.46148681640625
2010-08-09,155.76792907714844
2010-08-10,154.52850341796875
2010-08-11,152.78659057617188
2010-08-12,154.16001892089844
2010-08-13,163.37208557128906
2010-08-16,162.60162353515625
2010-08-17,167.7938690185547
2010-08-18,166.62144470214844
2010-08-19,172.65118408203125
2010-08-20,171.31121826171875
2010-08-23,169.7033233642578
2010-08-24,168.8993377685547
2010-08-25,168.93284606933594
2010-08-26,169.8708038330078
2010-08-27,167.0569610595703
2010-08-30,168.5978546142578
2010-08-31,166.45396423339844
2010-09-01,167.0234375
2010-09-02,169.06686401367188
2010-09-03,173.6896514892578
2010-09-06,171.7801971435547
2010-09-07,171.14373779296875
2010-09-08,173.62261962890625
2010-09-09,174.12510681152344
2010-09-13,177.70944213867188
2010-09-14,175.23056030273438
2010-09-15,173.75662231445312
2010-09-16,175.39805603027344
2010-09-17,178.51341247558594
2010-09-20,181.49476623535156
2010-09-21,179.95384216308594
2010-09-22,180.22181701660156
2010-09-23,178.07791137695312
2010-09-24,177.2739715576172
2010-09-27,181.82974243164062
2010-09-28,181.0258026123047
2010-09-29,184.4091339111328
2010-09-30,186.72055053710938
2010-10-01,189.13243103027344
2010-10-04,191.30984497070312
2010-10-05,193.62120056152344
2010-10-06,205.91517639160156
2010-10-07,207.95855712890625
2010-10-08,201.02438354492188
2010-10-11,199.78497314453125
2010-10-12,194.9946746826172
2010-10-13,202.0963134765625
2010-10-14,199.6174774169922
2010-10-15,195.26268005371094
2010-10-18,200.85687255859375
2010-10-19,197.50704956054688
2010-10-20,190.90789794921875
2010-10-21,202.12982177734375
2010-10-22,202.86680603027344
2010-10-25,203.60379028320312
2010-10-26,204.40773010253906
2010-10-27,204.87669372558594
2010-10-28,195.76515197753906
2010-10-29,195.49717712402344
2010-11-01,195.59765625
2010-11-02,201.2924041748047
2010-11-03,201.69435119628906
2010-11-04,205.11117553710938
2010-11-08,201.09136962890625
2010-11-09,201.79486083984375
2010-11-10,203.03428649902344
2010-11-11,199.24896240234375
2010-11-12,198.34449768066406
2010-11-15,199.85194396972656
2010-11-16,192.8172149658203
2010-11-18,193.7886962890625
2010-11-19,190.70684814453125
2010-11-22,197.1385498046875
2010-11-23,194.39166259765625
2010-11-24,188.86444091796875
2010-11-25,182.0977020263672
2010-11-26,174.7950897216797
2010-11-29,179.5518798828125
2010-11-30,186.75404357910156
2010-12-01,195.46363830566406
2010-12-02,194.8606719970703
2010-12-03,189.4339141845703
2010-12-06,182.3321990966797
2010-12-07,171.57923889160156
2010-12-08,168.4638671875
2010-12-09,162.76913452148438
2010-12-10,168.36337280273438
