Date,AVANTIFEED
2010-04-19,1.2747493982315063
2010-04-20,1.2747493982315063
2010-04-21,1.2747493982315063
2010-04-22,1.2747493982315063
2010-04-23,1.3257395029067993
2010-04-26,1.2594525814056396
2010-04-27,1.2416059970855713
2010-04-28,1.2416059970855713
2010-04-29,1.2416059970855713
2010-04-30,1.2237600088119507
2010-05-03,1.2747493982315063
2010-05-04,1.2747493982315063
2010-05-05,1.2747493982315063
2010-05-06,1.2492547035217285
2010-05-07,1.2492547035217285
2010-05-10,1.3104426860809326
2010-05-11,1.3104426860809326
2010-05-12,1.3104426860809326
2010-05-13,1.3104426860809326
2010-05-14,1.2747493982315063
2010-05-17,1.2747493982315063
2010-05-18,1.2747493982315063
2010-05-19,1.2365070581436157
2010-05-20,1.2365070581436157
2010-05-21,1.2365070581436157
2010-05-24,1.2365070581436157
2010-05-25,1.2365070581436157
2010-05-26,1.2008147239685059
2010-05-27,1.2008147239685059
2010-05-28,1.2543542385101318
2010-05-31,1.2543542385101318
2010-06-01,1.1957151889801025
2010-06-02,1.1957151889801025
2010-06-03,1.1523735523223877
2010-06-04,1.1523735523223877
2010-06-07,1.1523735523223877
2010-06-08,1.1523735523223877
2010-06-09,1.1523735523223877
2010-06-10,1.1906158924102783
2010-06-11,1.131977915763855
2010-06-14,1.131977915763855
2010-06-15,1.131977915763855
2010-06-16,1.131977915763855
2010-06-17,1.131977915763855
2010-06-18,1.1855173110961914
2010-06-21,1.1523735523223877
2010-06-22,1.1574726104736328
2010-06-23,1.1574726104736328
2010-06-24,1.1574726104736328
2010-06-25,1.1574726104736328
2010-06-28,1.1090326309204102
2010-06-29,1.131977915763855
2010-06-30,1.131977915763855
2010-07-01,1.131977915763855
2010-07-02,1.131977915763855
2010-07-05,1.131977915763855
2010-07-06,1.131977915763855
2010-07-07,1.0988341569900513
2010-07-08,1.1115819215774536
2010-07-09,1.1676702499389648
2010-07-12,1.1421757936477661
2010-07-13,1.1982643604278564
2010-07-14,1.1982643604278564
2010-07-15,1.1982643604278564
2010-07-16,1.1982643604278564
2010-07-19,1.1982643604278564
2010-07-20,1.1778688430786133
2010-07-21,1.1778688430786133
2010-07-22,1.1778688430786133
2010-07-23,1.1804181337356567
2010-07-26,1.2237600088119507
2010-07-27,1.2849478721618652
2010-07-28,1.2237600088119507
2010-07-29,1.1829674243927002
2010-07-30,1.1778688430786133
2010-08-02,1.1778688430786133
2010-08-03,1.1345272064208984
2010-08-04,1.193165898323059
2010-08-05,1.218660593032837
2010-08-06,1.162571907043457
2010-08-09,1.162571907043457
2010-08-10,1.1498240232467651
2010-08-11,1.1498240232467651
2010-08-12,1.2084630727767944
2010-08-13,1.2696510553359985
2010-08-16,1.3257395029067993
2010-08-17,1.376729965209961
2010-08-18,1.3818285465240479
2010-08-19,1.3996756076812744
2010-08-20,1.376729965209961
2010-08-23,1.4251701831817627
2010-08-24,1.3920270204544067
2010-08-25,1.4634127616882324
2010-08-26,1.4787099361419678
2010-08-27,1.4277194738388062
2010-08-30,1.4277194738388062
2010-08-31,1.389477014541626
2010-09-01,1.389477014541626
2010-09-02,1.3231905698776245
2010-09-03,1.389477014541626
2010-09-06,1.460863471031189
2010-09-07,1.608734130859375
2010-09-08,1.6316792964935303
2010-09-09,1.6724714040756226
2010-09-13,1.6010853052139282
2010-09-14,1.5373483896255493
2010-09-15,1.580689549446106
2010-09-16,1.4965559244155884
2010-09-17,1.4787099361419678
2010-09-20,1.5424469709396362
2010-09-21,1.4532151222229004
2010-09-22,1.5271499156951904
2010-09-23,1.4455666542053223
2010-09-24,1.4430166482925415
2010-09-27,1.5424469709396362
2010-09-28,1.5118530988693237
2010-09-29,1.4226210117340088
2010-09-30,1.4583137035369873
2010-10-01,1.43281888961792
2010-10-04,1.4430166482925415
2010-10-05,1.5195014476776123
2010-10-06,1.5628435611724854
2010-10-07,1.6010853052139282
2010-10-08,1.5297002792358398
2010-10-11,1.5730409622192383
2010-10-12,1.6061848402023315
2010-10-13,1.5832394361495972
2010-10-14,1.5908879041671753
2010-10-15,1.557744026184082
2010-10-18,1.6316792964935303
2010-10-19,1.6316792964935303
2010-10-20,1.6622734069824219
2010-10-21,1.6316792964935303
2010-10-22,1.7744522094726562
2010-10-25,1.7515066862106323
2010-10-26,1.7107138633728027
2010-10-27,1.7821006774902344
2010-10-28,1.9478175640106201
2010-10-29,2.0115559101104736
2010-11-01,2.0625452995300293
2010-11-02,2.05234694480896
2010-11-03,2.034501075744629
2010-11-04,1.945267915725708
2010-11-08,2.0574469566345215
2010-11-09,2.039599657058716
2010-11-10,2.0650954246520996
2010-11-11,2.026852607727051
2010-11-12,2.026852607727051
2010-11-15,2.026852607727051
2010-11-16,1.9529166221618652
2010-11-18,1.9197733402252197
2010-11-19,1.9299710988998413
2010-11-22,1.9172239303588867
2010-11-23,1.9274219274520874
2010-11-24,1.965664267539978
2010-11-25,2.054896354675293
2010-11-26,1.9529166221618652
2010-11-29,1.9580159187316895
2010-11-30,1.9631147384643555
2010-12-01,1.937619924545288
2010-12-02,1.9784116744995117
2010-12-03,1.9223228693008423
2010-12-06,1.9274219274520874
2010-12-07,1.845837950706482
2010-12-08,1.7897489070892334
2010-12-09,1.825441837310791
2010-12-10,1.8330899477005005
2010-12-13,1.7719024419784546
2010-12-14,1.8509371280670166
2010-12-15,1.8509371280670166
2010-12-16,1.8738824129104614
2010-12-20,1.8203431367874146
2010-12-21,1.7922983169555664
2010-12-22,1.7489562034606934
2010-12-23,1.825441837310791
2010-12-24,1.769352674484253
2010-12-27,1.756604790687561
2010-12-28,1.8432886600494385
2010-12-29,1.8101446628570557
2010-12-30,1.8177932500839233
2010-12-31,1.8356399536132812
2011-01-03,1.8687831163406372
2011-01-04,1.9503673315048218
2011-01-05,2.0217535495758057
2011-01-06,2.0217535495758057
2011-01-07,1.8381892442703247
2011-01-10,1.7617043256759644
2011-01-11,1.7999470233917236
2011-01-12,1.807595133781433
2011-01-13,1.8305410146713257
2011-01-14,1.8560357093811035
2011-01-17,1.8560357093811035
2011-01-18,1.8356399536132812
2011-01-19,1.807595133781433
2011-01-20,1.8407384157180786
2011-01-21,1.8101446628570557
2011-01-24,1.8560357093811035
2011-01-25,1.7846497297286987
2011-01-27,1.8203431367874146
2011-01-28,1.8203431367874146
2011-01-31,1.7719024419784546
2011-02-01,1.7464072704315186
2011-02-02,1.7617043256759644
2011-02-03,1.8381892442703247
2011-02-04,1.8203431367874146
2011-02-07,1.7999470233917236
2011-02-08,1.7362093925476074
2011-02-09,1.7642534971237183
2011-02-10,1.7821006774902344
2011-02-11,1.7973973751068115
2011-02-14,1.8330899477005005
2011-02-15,1.7821006774902344
2011-02-16,1.7846497297286987
2011-02-17,1.7795506715774536
2011-02-18,1.733659267425537
2011-02-21,1.7540556192398071
2011-02-22,1.728561282157898
2011-02-23,1.726011037826538
2011-02-24,1.7132638692855835
2011-02-25,1.6954169273376465
2011-02-28,1.6928677558898926
2011-03-01,1.7897489070892334
2011-03-03,1.756604790687561
2011-03-04,1.7311104536056519
2011-03-07,1.728561282157898
2011-03-08,1.7081645727157593
2011-03-09,1.733659267425537
2011-03-10,1.7107138633728027
2011-03-11,1.6954169273376465
2011-03-14,1.7871992588043213
2011-03-15,1.733659267425537
2011-03-16,1.7209128141403198
2011-03-17,1.7234618663787842
2011-03-18,1.6877686977386475
2011-03-21,1.7311104536056519
2011-03-22,1.68267023563385
2011-03-23,1.6622734069824219
2011-03-24,1.7464072704315186
2011-03-25,1.7132638692855835
2011-03-28,1.825441837310791
2011-03-29,1.7897489070892334
2011-03-30,1.7897489070892334
2011-03-31,1.7795506715774536
2011-04-01,1.7795506715774536
2011-04-04,1.8483868837356567
2011-04-05,1.9274219274520874
2011-04-06,1.9784116744995117
2011-04-07,1.9682137966156006
2011-04-08,1.9886095523834229
2011-04-11,2.034501075744629
2011-04-13,1.965664267539978
2011-04-15,1.8866297006607056
2011-04-18,2.1823716163635254
2011-04-19,2.034501075744629
2011-04-20,2.0574469566345215
2011-04-21,2.1186351776123047
2011-04-25,2.144129514694214
2011-04-26,2.1313815116882324
2011-04-27,2.1186351776123047
2011-04-28,2.169623851776123
2011-04-29,2.001357316970825
2011-05-02,1.9401689767837524
2011-05-03,2.026852607727051
2011-05-04,2.0115559101104736
2011-05-05,1.9146745204925537
2011-05-06,1.8942780494689941
2011-05-09,1.9172239303588867
2011-05-10,1.937619924545288
2011-05-11,1.937619924545288
2011-05-12,1.9809613227844238
2011-05-13,1.9733129739761353
2011-05-16,2.0243022441864014
2011-05-17,1.9988079071044922
2011-05-18,2.0141046047210693
2011-05-19,1.9886095523834229
2011-05-20,1.9682137966156006
2011-05-23,1.8993773460388184
2011-05-24,1.8611347675323486
2011-05-25,1.8866297006607056
2011-05-26,1.9044766426086426
2011-05-27,1.8534865379333496
2011-05-30,1.8713324069976807
2011-05-31,1.881531000137329
2011-06-01,1.935070514678955
2011-06-02,1.935070514678955
2011-06-03,1.9299710988998413
2011-06-06,1.9299710988998413
2011-06-07,1.8891797065734863
2011-06-08,1.8356399536132812
2011-06-09,1.935070514678955
2011-06-10,1.8866297006607056
2011-06-13,1.8866297006607056
2011-06-14,1.8866297006607056
2011-06-15,1.8432886600494385
2011-06-16,1.8483868837356567
2011-06-17,1.9325205087661743
2011-06-20,1.7413077354431152
2011-06-21,1.7413077354431152
2011-06-22,1.9248725175857544
2011-06-23,1.7183622121810913
2011-06-24,1.733659267425537
2011-06-27,1.769352674484253
2011-06-28,1.884080171585083
2011-06-29,1.7642534971237183
2011-06-30,1.7973973751068115
2011-07-01,1.7973973751068115
2011-07-04,1.7973973751068115
2011-07-05,1.822892189025879
2011-07-06,1.7464072704315186
2011-07-07,1.7846497297286987
2011-07-08,1.7081645727157593
2011-07-11,1.6877686977386475
2011-07-12,1.6979671716690063
2011-07-13,1.733659267425537
2011-07-14,1.7846497297286987
2011-07-15,1.733659267425537
2011-07-18,1.733659267425537
2011-07-19,1.7973973751068115
2011-07-20,1.8432886600494385
2011-07-21,1.8432886600494385
2011-07-22,1.7897489070892334
2011-07-25,2.1390302181243896
2011-07-26,2.0752925872802734
2011-07-27,2.135408639907837
2011-07-28,2.0439281463623047
2011-07-29,2.012563943862915
2011-08-01,2.0151774883270264
2011-08-02,2.0935893058776855
2011-08-03,1.999495267868042
2011-08-04,1.9367663860321045
2011-08-05,2.0151774883270264
2011-08-08,2.255638837814331
2011-08-09,2.564058780670166
2011-08-10,3.0789613723754883
2011-08-11,3.2357842922210693
2011-08-12,3.220102071762085
2011-08-16,3.0423696041107178
2011-08-17,3.0240728855133057
2011-08-18,2.8777055740356445
2011-08-19,2.7313363552093506
2011-08-22,2.7444052696228027
2011-08-23,2.6398561000823975
2011-08-24,2.642470359802246
2011-08-25,2.6189470291137695
2011-08-26,2.6659939289093018
2011-08-29,2.6895174980163574
2011-08-30,2.9587302207946777
2011-09-02,3.2566943168640137
2011-09-05,3.5834100246429443
2011-09-06,3.763756275177002
2011-09-07,3.951944351196289
2011-09-08,4.1505866050720215
2011-09-09,3.944103240966797
2011-09-12,3.7480735778808594
2011-09-13,3.5886361598968506
2011-09-14,3.7689828872680664
2011-09-15,3.9597854614257812
2011-09-16,3.802961587905884
2011-09-19,3.988534927368164
2011-09-20,4.189792156219482
2011-09-21,4.200246334075928
2011-09-22,4.0251288414001465
2011-09-23,4.163655757904053
2011-09-26,3.972853899002075
2011-09-27,3.951944351196289
2011-09-28,4.014673233032227
2011-09-29,3.8160300254821777
2011-09-30,3.8918280601501465
2011-10-03,3.7010271549224854
2011-10-04,3.7454590797424316
2011-10-05,3.7689828872680664
2011-10-07,3.8578498363494873
2011-10-10,3.7271640300750732
2011-10-11,3.9153521060943604
2011-10-12,4.05910587310791
2011-10-13,4.262976169586182
2011-10-14,4.477302074432373
2011-10-17,4.581849575042725
2011-10-18,4.811857223510742
2011-10-19,5.052319526672363
2011-10-20,5.305850982666016
2011-10-21,5.444377422332764
2011-10-24,5.718818664550781
2011-10-25,6.0063276290893555
2011-10-28,6.623164653778076
2011-10-31,6.955106735229492
2011-11-01,7.302731037139893
2011-11-02,7.66865348815918
2011-11-03,7.595467567443848
2011-11-04,7.260912895202637
2011-11-08,6.897605895996094
2011-11-09,6.889764308929443
2011-11-11,6.824420928955078
2011-11-14,6.534298896789551
2011-11-15,6.207583427429199
2011-11-16,6.042918682098389
2011-11-17,6.042918682098389
2011-11-18,5.914846897125244
2011-11-21,5.82075309753418
2011-11-22,5.7031354904174805
2011-11-23,5.446990489959717
2011-11-24,5.31369161605835
2011-11-25,5.580290794372559
2011-11-28,5.859959602355957
2011-11-29,6.152695178985596
2011-11-30,6.458500385284424
2011-12-01,6.779987335205078
2011-12-02,6.54736852645874
2011-12-05,6.437592029571533
2011-12-07,6.759078025817871
2011-12-08,6.510775089263916
2011-12-09,6.832262992858887
2011-12-12,6.6257781982421875
2011-12-13,6.764305591583252
2011-12-14,6.952493667602539
2011-12-15,7.279208660125732
2011-12-16,7.057044506072998
2011-12-19,6.704189777374268
2011-12-20,6.5996413230896
2011-12-21,6.586572170257568
2011-12-22,6.333041667938232
2011-12-23,6.482024192810059
2011-12-26,6.531684398651123
2011-12-27,6.549981117248535
2011-12-28,6.482024192810059
2011-12-29,6.542140483856201
2011-12-30,6.41668176651001
2012-01-02,6.72248649597168
2012-01-03,7.00215482711792
2012-01-04,6.706803798675537
2012-01-05,6.672826290130615
2012-01-06,6.552593231201172
2012-01-09,6.272928237915039
2012-01-10,6.4349775314331055
2012-01-11,6.367020606994629
2012-01-12,6.369633674621582
2012-01-13,6.664984703063965
2012-01-16,6.7956695556640625
2012-01-17,6.505548000335693
2012-01-18,6.309518814086914
2012-01-19,6.482024192810059
2012-01-20,6.173604965209961
2012-01-23,5.86518669128418
2012-01-24,5.572449207305908
2012-01-25,5.358123779296875
2012-01-27,5.462672710418701
2012-01-30,5.1908464431762695
2012-01-31,5.3319878578186035
2012-02-01,5.253576278686523
2012-02-02,5.256190299987793
2012-02-03,5.232665538787842
2012-02-06,5.188232898712158
2012-02-07,5.018341064453125
2012-02-08,5.018341064453125
2012-02-09,5.000044822692871
2012-02-10,5.018341064453125
2012-02-13,4.921632766723633
2012-02-14,4.958225250244141
2012-02-15,4.939929008483887
2012-02-16,4.885041236877441
2012-02-17,5.128117561340332
2012-02-21,5.384261131286621
2012-02-22,5.650862216949463
2012-02-23,5.4051713943481445
2012-02-24,5.486196994781494
2012-02-27,5.2744855880737305
2012-02-28,5.433923244476318
2012-02-29,5.347670555114746
2012-03-01,5.470514297485352
2012-03-02,5.6639299392700195
2012-03-05,5.512334823608398
2012-03-06,5.39994478225708
2012-03-07,5.258802890777588
2012-03-09,5.78416109085083
2012-03-12,5.75018310546875
2012-03-13,5.713589668273926
2012-03-14,5.460060119628906
2012-03-15,5.543699264526367
2012-03-16,5.358123779296875
2012-03-19,5.3319878578186035
2012-03-20,5.26925802230835
2012-03-21,5.426082134246826
2012-03-22,5.227438449859619
2012-03-23,5.1908464431762695
2012-03-26,5.227438449859619
2012-03-27,5.216984272003174
2012-03-28,5.023568153381348
2012-03-29,5.088912010192871
2012-03-30,5.00527286529541
2012-04-02,5.203914165496826
2012-04-03,5.324146747589111
2012-04-04,5.3267598152160645
2012-04-09,5.277100563049316
2012-04-10,5.143800258636475
2012-04-11,4.979135513305664
2012-04-12,5.047091484069824
2012-04-13,5.00527286529541
2012-04-16,5.13073205947876
2012-04-17,5.3319878578186035
2012-04-18,5.049705982208252
2012-04-19,4.96083927154541
2012-04-20,4.973908424377441
2012-04-23,5.316305160522461
2012-04-24,5.321532249450684
2012-04-25,5.3267598152160645
2012-04-26,5.271871566772461
2012-04-27,5.499265670776367
2012-04-30,5.990645408630371
2012-05-02,6.110876560211182
2012-05-03,6.0716705322265625
2012-05-04,5.89916467666626
2012-05-07,5.98541784286499
2012-05-08,6.3461103439331055
2012-05-09,6.510775089263916
2012-05-10,7.030905246734619
2012-05-11,7.130227565765381
2012-05-14,6.231106758117676
2012-05-15,5.893937110900879
2012-05-16,5.504493236541748
2012-05-17,5.718818664550781
2012-05-18,5.661316871643066
2012-05-21,5.543699264526367
2012-05-22,5.653474807739258
2012-05-23,5.5829033851623535
2012-05-24,5.6952948570251465
2012-05-25,5.504493236541748
2012-05-28,5.802456855773926
2012-05-29,5.70574951171875
2012-05-30,5.674384593963623
2012-05-31,5.616882801055908
2012-06-01,5.8782548904418945
2012-06-04,5.880869388580322
2012-06-05,5.792002201080322
2012-06-06,5.687452793121338
2012-06-07,5.802456855773926
2012-06-08,5.959280490875244
2012-06-11,6.1161041259765625
2012-06-12,5.94359827041626
2012-06-13,5.951438903808594
2012-06-14,5.98541784286499
2012-06-15,5.859959602355957
2012-06-18,5.755411148071289
2012-06-19,5.799842834472656
2012-06-20,5.823365688323975
2012-06-21,5.977575778961182
2012-06-22,5.854731559753418
2012-06-25,5.990645408630371
2012-06-26,5.880869388580322
2012-06-27,6.748622894287109
2012-06-28,6.957720756530762
2012-06-29,6.952493667602539
2012-07-02,6.7956695556640625
2012-07-03,6.819193363189697
2012-07-04,7.148521423339844
2012-07-05,7.1119303703308105
2012-07-06,7.0622687339782715
2012-07-09,7.409894943237305
2012-07-10,7.5797858238220215
2012-07-11,7.700019359588623
2012-07-12,7.566718101501465
2012-07-13,7.5013747215271
2012-07-16,7.909117221832275
2012-07-17,7.652971267700195
2012-07-18,7.846384048461914
2012-07-19,7.62160587310791
2012-07-20,7.480464935302734
2012-07-23,7.475236892700195
2012-07-24,7.336710453033447
2012-07-25,7.266140937805176
2012-07-26,7.4464874267578125
2012-07-27,7.436031818389893
2012-07-30,7.36545991897583
2012-07-31,7.532740116119385
2012-08-01,7.582399845123291
2012-08-02,7.841158390045166
2012-08-03,7.822862148284912
2012-08-06,7.812407493591309
2012-08-07,7.788884162902832
2012-08-08,7.7183122634887695
2012-08-09,7.748387336730957
2012-08-10,7.704641342163086
2012-08-13,7.972582817077637
2012-08-14,8.202245712280273
2012-08-16,8.174904823303223
2012-08-17,7.931572437286377
2012-08-21,8.259662628173828
2012-08-22,8.035466194152832
2012-08-23,7.909698486328125
2012-08-24,7.928837299346924
2012-08-27,8.399100303649902
2012-08-28,8.431906700134277
2012-08-29,8.090147018432617
2012-08-30,7.928837299346924
2012-08-31,8.166701316833496
2012-09-03,8.467451095581055
2012-09-04,8.404568672180176
2012-09-05,8.590487480163574
2012-09-06,8.601422309875488
2012-09-07,8.926775932312012
2012-09-10,10.282882690429688
2012-09-11,10.408650398254395
2012-09-12,9.815354347229004
2012-09-13,9.719659805297852
2012-09-14,9.894641876220703
2012-09-17,10.135242462158203
2012-09-18,10.012207984924316
2012-09-20,10.042281150817871
2012-09-21,10.198124885559082
2012-09-24,10.280149459838867
2012-09-25,10.750411033630371
2012-09-26,11.215204238891602
2012-09-27,10.944528579711914
2012-09-28,11.094903945922852
2012-10-01,10.564491271972656
2012-10-03,10.302021026611328
2012-10-04,10.386777877807617
2012-10-05,10.49067211151123
2012-10-08,10.673856735229492
2012-10-09,10.501609802246094
2012-10-10,9.957528114318848
2012-10-11,10.034080505371094
2012-10-12,9.960260391235352
2012-10-15,10.058686256408691
2012-10-16,9.993071556091309
2012-10-17,9.973929405212402
2012-10-18,9.003332138061523
2012-10-19,8.885766983032227
2012-10-22,8.874831199645996
2012-10-23,8.828349113464355
2012-10-25,8.53033447265625
2012-10-29,8.519399642944336
2012-10-30,8.207715034484863
2012-10-31,8.40730094909668
2012-11-01,8.85842514038086
2012-11-02,8.75179672241211
2012-11-05,8.781871795654297
2012-11-06,8.626028060913086
2012-11-07,8.464715957641602
2012-11-08,8.735392570495605
2012-11-09,8.54673957824707
2012-11-12,8.40730094909668
2012-11-15,8.355355262756348
2012-11-16,8.358086585998535
2012-11-19,8.300671577453613
2012-11-20,8.284269332885742
2012-11-21,8.08194637298584
2012-11-22,8.366290092468262
2012-11-23,8.341684341430664
2012-11-26,8.276065826416016
2012-11-27,8.256926536560059
2012-11-29,8.691645622253418
2012-11-30,8.617827415466309
2012-12-03,8.571345329284668
2012-12-04,8.727190017700195
2012-12-05,8.910372734069824
2012-12-06,8.970521926879883
2012-12-07,9.457188606262207
2012-12-10,9.563817977905273
2012-12-11,9.544679641723633
2012-12-12,9.842694282531738
2012-12-13,9.77981185913086
2012-12-14,9.763407707214355
2012-12-17,9.580222129821777
2012-12-18,9.232993125915527
2012-12-19,9.697789192199707
2012-12-20,9.509137153625488
2012-12-21,8.929511070251465
2012-12-24,8.918574333190918
2012-12-26,9.12363052368164
2012-12-27,9.07715129852295
2012-12-28,8.970521926879883
2012-12-31,8.869361877441406
2013-01-01,9.038874626159668
2013-01-02,8.940449714660645
2013-01-03,8.740859031677246
2013-01-04,8.713519096374512
2013-01-07,8.686178207397461
2013-01-08,8.64243221282959
2013-01-09,8.749062538146973
2013-01-10,8.83655071258545
2013-01-11,8.609624862670898
2013-01-14,8.431906700134277
2013-01-15,8.470186233520508
2013-01-16,8.41277027130127
2013-01-17,8.33348274230957
2013-01-18,8.579547882080078
2013-01-21,8.300671577453613
2013-01-22,8.31707763671875
2013-01-23,8.492057800292969
2013-01-24,8.472918510437012
2013-01-25,8.215917587280273
2013-01-28,8.256926536560059
2013-01-29,8.502994537353516
2013-01-30,8.374492645263672
2013-01-31,8.358086585998535
2013-02-01,8.593220710754395
2013-02-04,7.455840587615967
2013-02-05,7.45037317276001
2013-02-06,7.600748062133789
2013-02-07,7.390224456787109
2013-02-08,7.1441569328308105
2013-02-11,6.821534156799316
2013-02-12,6.895353317260742
2013-02-13,6.846140384674072
2013-02-14,6.561797618865967
2013-02-15,6.378612518310547
2013-02-18,6.370409965515137
2013-02-19,6.3430705070495605
2013-02-20,6.433294773101807
2013-02-21,6.266516208648682
2013-02-22,6.1653547286987305
2013-02-25,6.414156436920166
2013-02-26,6.206366062164307
2013-02-27,6.652022361755371
2013-02-28,6.493444919586182
2013-03-01,6.452432155609131
2013-03-04,6.061460018157959
2013-03-05,6.102470874786377
2013-03-06,6.285653114318848
2013-03-07,6.244643688201904
2013-03-08,6.288388252258301
2013-03-11,6.211833477020264
2013-03-12,6.187227249145508
2013-03-13,5.965766429901123
2013-03-14,5.984904766082764
2013-03-15,5.9356913566589355
2013-03-18,6.006777763366699
2013-03-19,5.697826385498047
2013-03-20,5.7962541580200195
2013-03-21,5.74157190322876
2013-03-22,5.473631858825684
2013-03-25,5.528313159942627
2013-03-26,5.577527046203613
2013-03-28,5.779848575592041
2013-04-01,5.755241394042969
2013-04-02,6.042320728302002
2013-04-03,6.27745246887207
2013-04-04,5.957563877105713
2013-04-05,5.722434043884277
2013-04-08,5.703293800354004
2013-04-09,5.686889171600342
2013-04-10,5.632207870483398
2013-04-11,5.550185680389404
2013-04-12,5.561122417449951
2013-04-15,5.744305610656738
2013-04-16,5.722434043884277
2013-04-17,5.539249420166016
2013-04-18,5.397078037261963
2013-04-22,5.440821647644043
2013-04-23,5.678688049316406
2013-04-25,5.427151203155518
2013-04-26,5.421684741973877
2013-04-29,5.50644063949585
2013-04-30,5.495504856109619
2013-05-02,5.80718994140625
2013-05-03,5.842731952667236
2013-05-06,5.686889171600342
2013-05-07,5.558388710021973
2013-05-08,5.673219680786133
2013-05-09,5.632207870483398
2013-05-10,5.632207870483398
2013-05-13,5.585729122161865
2013-05-14,5.714230537414551
2013-05-15,5.779848575592041
2013-05-16,5.864605903625488
2013-05-17,6.053258419036865
2013-05-20,6.217301368713379
2013-05-21,6.209100246429443
2013-05-22,5.905616760253906
2013-05-23,6.1926960945129395
2013-05-24,5.905616760253906
2013-05-27,7.048462867736816
2013-05-28,6.980111598968506
2013-05-29,7.2152419090271
2013-05-30,6.985579967498779
2013-05-31,6.857077121734619
2013-06-03,7.157825946807861
2013-06-04,7.193370342254639
2013-06-05,7.308201789855957
2013-06-06,7.316404342651367
2013-06-07,7.256254196166992
2013-06-10,7.267188549041748
2013-06-11,7.133218765258789
2013-06-12,7.103145122528076
2013-06-13,7.0703349113464355
2013-06-14,7.010185718536377
2013-06-17,7.207040309906006
2013-06-18,7.548801422119141
2013-06-19,7.734718322753906
2013-06-20,7.663631916046143
2013-06-21,7.824943542480469
2013-06-24,7.71011209487915
2013-06-25,7.625353813171387
2013-06-26,7.838613986968994
2013-06-27,8.180375099182129
2013-06-28,8.497526168823242
2013-07-01,8.907639503479004
2013-07-02,8.880297660827637
2013-07-03,9.175576210021973
2013-07-04,9.561084747314453
2013-07-05,10.03681468963623
2013-07-08,9.935653686523438
2013-07-09,9.459922790527344
2013-07-10,9.29861068725586
2013-07-11,9.56655216217041
2013-07-12,9.850898742675781
2013-07-15,9.645840644836426
2013-07-16,9.747004508972168
2013-07-17,9.56928539276123
2013-07-18,9.736820220947266
2013-07-19,9.915711402893066
2013-07-22,9.912873268127441
2013-07-23,9.796451568603516
2013-07-24,9.765214920043945
2013-07-25,10.069046974182129
2013-07-26,9.915711402893066
2013-07-29,10.409795761108398
2013-07-30,10.696588516235352
2013-07-31,10.608559608459473
2013-08-01,10.50633716583252
2013-08-02,10.256457328796387
2013-08-05,10.037814140319824
2013-08-06,9.691385269165039
2013-08-07,9.501136779785156
2013-08-08,9.887313842773438
2013-08-12,9.881638526916504
2013-08-13,9.949787139892578
2013-08-14,9.875958442687988
2013-08-16,9.597681999206543
2013-08-19,9.373356819152832
2013-08-20,9.37051773071289
2013-08-21,9.299530029296875
2013-08-22,9.600520133972168
2013-08-23,10.080406188964844
2013-08-26,10.583006858825684
2013-08-27,11.108322143554688
2013-08-28,11.12819766998291
2013-08-29,11.18782901763916
2013-08-30,11.644999504089355
2013-09-02,12.227106094360352
2013-09-03,12.729704856872559
