Date,VAIBHAVGBL
2004-10-27,7.420373916625977
2004-10-28,7.578079700469971
2004-10-29,7.619577884674072
2004-11-01,7.885185718536377
2004-11-02,8.200592994689941
2004-11-03,8.242094039916992
2004-11-04,8.781606674194336
2004-11-05,8.524299621582031
2004-11-08,8.424697875976562
2004-11-09,9.611626625061035
2004-11-10,9.545225143432617
2004-11-11,9.02231216430664
2004-11-12,9.354318618774414
2004-11-15,9.354318618774414
2004-11-16,9.296219825744629
2004-11-17,9.254717826843262
2004-11-18,9.586726188659668
2004-11-19,9.271318435668945
2004-11-22,9.37922191619873
2004-11-23,9.221516609191895
2004-11-24,9.246417045593262
2004-11-25,9.088714599609375
2004-11-26,9.088714599609375
2004-11-29,9.047210693359375
2004-11-30,8.6571044921875
2004-12-01,8.623905181884766
2004-12-02,8.765007972717285
2004-12-03,8.881210327148438
2004-12-06,8.623905181884766
2004-12-07,8.60730266571045
2004-12-08,8.648802757263184
2004-12-09,8.582403182983398
2004-12-10,8.6571044921875
2004-12-13,9.105314254760742
2004-12-14,9.263017654418945
2004-12-15,9.229819297790527
2004-12-16,9.254717826843262
2004-12-17,9.038909912109375
2004-12-20,9.080412864685059
2004-12-21,9.088714599609375
2004-12-22,9.752730369567871
2004-12-23,11.703274726867676
2004-12-24,14.04393196105957
2004-12-27,13.413114547729492
2004-12-28,14.342735290527344
2004-12-29,15.49646282196045
2004-12-30,14.633241653442383
2004-12-31,15.122955322265625
2005-01-03,15.894876480102539
2005-01-04,15.454963684082031
2005-01-05,14.69964599609375
2005-01-06,14.923752784729004
2005-01-07,14.6581449508667
2005-01-10,14.641542434692383
2005-01-11,13.861326217651367
2005-01-12,12.9649019241333
2005-01-13,13.039606094360352
2005-01-14,14.342735290527344
2005-01-17,14.6830472946167
2005-01-18,14.500436782836914
2005-01-19,13.969229698181152
2005-01-20,13.230509757995605
2005-01-24,12.591398239135742
2005-01-25,12.948307991027832
2005-01-27,13.047906875610352
2005-01-28,13.11430835723877
2005-01-31,13.421414375305176
2005-02-01,13.11430835723877
2005-02-02,13.180708885192871
2005-02-03,13.753421783447266
2005-02-04,14.002429008483887
2005-02-07,13.695320129394531
2005-02-08,14.309534072875977
2005-02-09,14.110331535339355
2005-02-10,13.587420463562012
2005-02-11,13.471217155456543
2005-02-14,13.545917510986328
2005-02-15,13.819828033447266
2005-02-16,13.537619590759277
2005-02-17,13.379918098449707
2005-02-18,13.554219245910645
2005-02-21,13.147507667541504
2005-02-22,14.400836944580078
2005-02-23,13.985830307006836
2005-02-24,14.02733039855957
2005-02-25,13.222210884094238
2005-02-28,13.097709655761719
2005-03-01,13.205611228942871
2005-03-02,13.272010803222656
2005-03-03,13.595718383789062
2005-03-04,13.089406967163086
2005-03-07,13.280313491821289
2005-03-08,13.379918098449707
2005-03-09,13.869625091552734
2005-03-10,14.59174633026123
2005-03-11,16.052583694458008
2005-03-14,16.85770034790039
2005-03-15,17.696020126342773
2005-03-16,18.584138870239258
2005-03-17,19.513761520385742
2005-03-18,18.891239166259766
2005-03-21,17.961626052856445
2005-03-22,17.2146053314209
2005-03-23,16.409488677978516
2005-03-24,16.201984405517578
2005-03-28,15.894876480102539
2005-03-29,15.106354713439941
2005-03-30,14.691343307495117
2005-03-31,15.363661766052246
2005-04-01,16.13558578491211
2005-04-04,16.948991775512695
2005-04-05,17.00710105895996
2005-04-06,17.040302276611328
2005-04-07,16.83279800415039
2005-04-08,16.791297912597656
2005-04-11,18.17742919921875
2005-04-12,18.25213050842285
2005-04-13,19.0655517578125
2005-04-15,19.09874725341797
2005-04-18,19.472251892089844
2005-04-19,18.858041763305664
2005-04-20,18.409833908081055
2005-04-21,20.252479553222656
2005-04-22,22.277732849121094
2005-04-25,22.186424255371094
2005-04-26,21.920814514160156
2005-04-27,21.622005462646484
2005-04-28,21.16550064086914
2005-04-29,23.04134178161621
2005-05-02,25.34879493713379
2005-05-03,27.888656616210938
2005-05-04,28.834877014160156
2005-05-05,27.423845291137695
2005-05-06,28.270469665527344
2005-05-09,28.809978485107422
2005-05-10,28.55267333984375
2005-05-11,28.16256332397461
2005-05-12,28.43646812438965
2005-05-13,27.847152709960938
2005-05-16,29.175188064575195
2005-05-17,30.60281753540039
2005-05-18,32.13835525512695
2005-05-19,33.748592376708984
2005-05-20,33.39168930053711
2005-05-23,35.068321228027344
2005-05-24,34.171897888183594
2005-05-25,35.881744384765625
2005-05-26,35.126426696777344
2005-05-27,33.78179168701172
2005-05-30,34.254905700683594
2005-05-31,34.4375114440918
2005-06-01,33.44146728515625
2005-06-02,33.79839324951172
2005-06-03,34.5869140625
2005-06-06,34.777828216552734
2005-06-07,36.520851135253906
2005-06-08,35.99794387817383
2005-06-09,37.79907989501953
2005-06-10,37.184879302978516
2005-06-13,38.11449432373047
2005-06-14,37.53348159790039
2005-06-15,37.28446960449219
2005-06-16,36.99396896362305
2005-06-17,37.80739212036133
2005-06-20,39.58362579345703
2005-06-21,39.22672653198242
2005-06-22,41.09427261352539
2005-06-23,41.37647247314453
2005-06-24,42.59661102294922
2005-06-27,42.538509368896484
2005-06-28,41.6918830871582
2005-06-29,41.5839729309082
2005-06-30,42.21480178833008
2005-07-01,42.081993103027344
2005-07-04,41.27688217163086
2005-07-05,40.587955474853516
2005-07-06,40.46345138549805
2005-07-07,39.35952377319336
2005-07-08,39.11050796508789
2005-07-11,40.662654876708984
2005-07-12,40.421958923339844
2005-07-13,40.39705276489258
2005-07-14,39.60853958129883
2005-07-15,40.46345138549805
2005-07-18,41.974090576171875
2005-07-19,41.484375
2005-07-20,40.33894348144531
2005-07-21,42.15668869018555
2005-07-22,43.01991653442383
2005-07-25,44.62184524536133
2005-07-26,43.542823791503906
2005-07-27,43.02820587158203
2005-07-28,215.1410369873047
2005-07-29,42.25629806518555
2005-08-01,41.940879821777344
2005-08-02,41.99898147583008
2005-08-03,41.67528533935547
2005-08-04,40.99465560913086
2005-08-05,40.670963287353516
2005-08-08,40.17295455932617
2005-08-09,42.18159103393555
2005-08-10,46.40639114379883
2005-08-11,48.34033203125
2005-08-12,47.23640823364258
2005-08-16,47.60161590576172
2005-08-17,48.73875045776367
2005-08-18,46.88780212402344
2005-08-19,48.80514907836914
2005-08-22,47.08700942993164
2005-08-23,44.364540100097656
2005-08-24,45.56806945800781
2005-08-25,47.30281066894531
2005-08-26,47.51032257080078
2005-08-29,46.389801025390625
2005-08-30,45.99138641357422
2005-08-31,45.01195526123047
2005-09-01,44.679954528808594
2005-09-02,44.364540100097656
2005-09-05,46.34829330444336
2005-09-06,47.153411865234375
2005-09-08,46.124183654785156
2005-09-09,48.08302307128906
2005-09-12,46.04949188232422
2005-09-13,46.51429748535156
2005-09-14,45.877803802490234
2005-09-15,46.69016647338867
2005-09-16,48.1808967590332
2005-09-19,48.9681510925293
2005-09-20,47.99665069580078
2005-09-21,46.02854919433594
2005-09-22,41.531219482421875
2005-09-23,41.87458419799805
2005-09-26,43.95995330810547
2005-09-27,43.608192443847656
2005-09-28,43.68356704711914
2005-09-29,43.58308410644531
2005-09-30,42.49435043334961
2005-10-03,43.04708480834961
2005-10-04,42.45246505737305
2005-10-05,41.899715423583984
2005-10-06,41.3302116394043
2005-10-07,41.00360107421875
2005-10-10,41.84108352661133
2005-10-11,40.852840423583984
2005-10-13,40.735599517822266
2005-10-14,41.1627197265625
2005-10-17,41.78246307373047
2005-10-18,42.871212005615234
2005-10-19,40.88636016845703
2005-10-20,38.92662811279297
2005-10-21,42.47758483886719
2005-10-24,42.63671112060547
2005-10-25,43.440696716308594
2005-10-26,43.4239501953125
2005-10-27,42.17608642578125
2005-10-28,42.33521270751953
2005-10-31,42.8042106628418
2005-11-02,43.976688385009766
2005-11-04,43.976688385009766
2005-11-07,44.39543914794922
2005-11-08,45.1324462890625
2005-11-09,44.70531463623047
2005-11-10,43.85944747924805
2005-11-11,44.521060943603516
2005-11-14,44.202823638916016
2005-11-16,44.38706970214844
2005-11-17,44.92304992675781
2005-11-18,44.93143081665039
2005-11-21,44.35356903076172
2005-11-22,43.88457489013672
2005-11-23,45.165924072265625
2005-11-24,46.68178939819336
2005-11-25,47.27641296386719
2005-11-28,49.41202163696289
2005-11-29,49.85588836669922
2005-11-30,50.324886322021484
2005-12-01,52.9797248840332
2005-12-02,53.9596061706543
2005-12-05,56.75682067871094
2005-12-06,56.33805847167969
2005-12-07,61.97439193725586
2005-12-08,60.584163665771484
2005-12-09,61.44679260253906
2005-12-12,62.41825485229492
2005-12-13,62.259151458740234
2005-12-14,63.16363525390625
2005-12-15,63.31438064575195
2005-12-16,63.28926086425781
2005-12-19,63.666133880615234
2005-12-20,63.64938735961914
2005-12-21,64.01789855957031
2005-12-22,67.45997619628906
2005-12-23,67.81172180175781
2005-12-26,68.58221435546875
2005-12-27,67.31758117675781
2005-12-28,67.0160903930664
2005-12-29,67.48507690429688
2005-12-30,68.01271057128906
2006-01-02,67.11659240722656
2006-01-03,67.1249771118164
2006-01-04,67.03282928466797
2006-01-05,65.43321228027344
2006-01-06,63.81688690185547
2006-01-09,63.59915542602539
2006-01-10,62.25076675415039
2006-01-12,61.51376724243164
2006-01-13,63.079872131347656
2006-01-16,61.036399841308594
2006-01-17,60.659542083740234
2006-01-18,60.83540344238281
2006-01-19,62.33451461791992
2006-01-20,62.493648529052734
2006-01-23,62.14189147949219
2006-01-24,61.14528274536133
2006-01-25,62.55226516723633
2006-01-27,62.37638854980469
2006-01-30,62.10839080810547
2006-01-31,62.05813980102539
2006-02-01,66.21208953857422
2006-02-02,64.10162353515625
2006-02-03,66.43824005126953
2006-02-06,68.37281036376953
2006-02-07,68.64083862304688
2006-02-08,68.38121032714844
2006-02-10,67.76148986816406
2006-02-13,67.94571685791016
2006-02-14,67.17521667480469
2006-02-15,69.46994018554688
2006-02-16,68.73295593261719
2006-02-17,67.62747955322266
2006-02-20,66.72296142578125
2006-02-21,67.71959686279297
2006-02-22,65.97760009765625
2006-02-23,65.40809631347656
2006-02-24,64.45336151123047
2006-02-27,64.23562622070312
2006-02-28,69.36945343017578
2006-03-01,68.49008178710938
2006-03-02,69.50345611572266
2006-03-03,69.71281433105469
2006-03-06,67.79495239257812
2006-03-07,67.32597351074219
2006-03-08,65.19873809814453
2006-03-09,65.15684509277344
2006-03-10,65.91897583007812
2006-03-13,64.4366226196289
2006-03-14,64.72135925292969
2006-03-16,65.01446533203125
2006-03-17,63.64101028442383
2006-03-20,64.30261993408203
2006-03-21,62.51877975463867
2006-03-22,63.448394775390625
2006-03-23,75.97727966308594
2006-03-24,75.06439208984375
2006-03-27,77.84485626220703
2006-03-28,74.67913055419922
2006-03-29,72.61054992675781
2006-03-30,73.00418090820312
2006-03-31,72.30903625488281
2006-04-03,74.05938720703125
2006-04-04,73.03767395019531
2006-04-05,72.97066497802734
2006-04-07,73.57363891601562
2006-04-10,73.11304473876953
2006-04-12,69.99755859375
2006-04-13,68.79995727539062
2006-04-17,68.40631866455078
2006-04-18,68.05459594726562
2006-04-19,69.74629974365234
2006-04-20,70.90205383300781
2006-04-21,69.81331634521484
2006-04-24,70.35770416259766
2006-04-25,69.47835540771484
2006-04-26,70.0813217163086
2006-04-27,70.3995590209961
2006-04-28,69.60395050048828
2006-05-02,69.83007049560547
2006-05-03,69.9724349975586
2006-05-04,70.19020080566406
2006-05-05,71.87356567382812
2006-05-08,71.7646713256836
2006-05-09,71.09468078613281
2006-05-10,71.63067626953125
2006-05-11,71.15328979492188
2006-05-12,71.39616394042969
2006-05-15,70.0813217163086
2006-05-16,69.26896667480469
2006-05-17,70.12318420410156
2006-05-18,64.98098754882812
2006-05-19,63.406524658203125
2006-05-22,63.28926086425781
2006-05-23,69.01770782470703
2006-05-24,68.32260131835938
2006-05-25,67.7112045288086
2006-05-26,68.07131958007812
2006-05-29,66.54710388183594
2006-05-30,68.61571502685547
2006-05-31,69.15172576904297
2006-06-01,68.70781707763672
2006-06-02,67.97921752929688
2006-06-05,67.68609619140625
2006-06-06,66.1869888305664
2006-06-07,61.73151779174805
2006-06-08,61.597530364990234
2006-06-09,66.54710388183594
2006-06-12,62.074886322021484
2006-06-13,59.99791717529297
2006-06-14,56.91593551635742
2006-06-15,58.45692443847656
2006-06-16,62.30937576293945
2006-06-19,59.378170013427734
2006-06-20,58.95942687988281
2006-06-21,59.126922607421875
2006-06-22,60.2491569519043
2006-06-23,59.981170654296875
2006-06-26,56.62282180786133
2006-06-27,54.01822280883789
2006-06-28,53.348228454589844
2006-06-29,55.232582092285156
2006-06-30,57.418434143066406
2006-07-03,58.054935455322266
2006-07-04,56.56418991088867
2006-07-05,54.58771896362305
2006-07-06,53.89259338378906
2006-07-07,53.62459945678711
2006-07-10,51.715126037597656
2006-07-11,52.569366455078125
2006-07-12,51.00325012207031
2006-07-13,50.93626022338867
2006-07-14,50.249507904052734
2006-07-17,51.924495697021484
2006-07-18,50.19926071166992
2006-07-19,48.66664123535156
2006-07-20,47.67842102050781
2006-07-21,45.20780944824219
2006-07-24,45.2161750793457
2006-07-25,46.4305419921875
2006-07-26,46.94141387939453
2006-07-27,45.40042495727539
2006-07-28,53.02997589111328
2006-07-31,49.88938903808594
2006-08-01,50.207645416259766
2006-08-02,49.177520751953125
2006-08-03,49.0770149230957
2006-08-04,48.67502212524414
2006-08-07,48.30654525756836
2006-08-08,49.4203987121582
2006-08-09,49.78050994873047
2006-08-10,48.99326705932617
2006-08-11,50.174137115478516
2006-08-14,50.05689239501953
2006-08-16,56.24596405029297
2006-08-17,58.8254280090332
2006-08-18,57.89580535888672
2006-08-21,56.80706787109375
2006-08-22,56.31293869018555
2006-08-23,55.32471466064453
2006-08-24,56.5223274230957
2006-08-25,56.899208068847656
2006-08-28,53.172359466552734
2006-08-29,50.72687530517578
2006-08-30,48.80065155029297
2006-08-31,47.820777893066406
2006-09-01,47.762149810791016
2006-09-04,49.03514862060547
2006-09-05,49.386898040771484
2006-09-06,49.4203987121582
2006-09-07,48.08878707885742
2006-09-08,47.83753204345703
2006-09-11,47.795654296875
2006-09-12,47.34341049194336
2006-09-13,47.88778305053711
2006-09-14,47.502540588378906
2006-09-15,48.40703582763672
2006-09-18,47.77054214477539
2006-09-19,47.16753387451172
2006-09-20,46.74879837036133
2006-09-21,52.14223098754883
2006-09-22,48.97651672363281
2006-09-25,49.111209869384766
2006-09-26,48.260982513427734
2006-09-27,47.91584014892578
2006-09-28,48.41250228881836
2006-09-29,47.814823150634766
2006-10-03,47.166629791259766
2006-10-04,46.98142623901367
2006-10-05,47.43600845336914
2006-10-06,48.0252685546875
2006-10-09,47.94950485229492
2006-10-10,47.149784088134766
2006-10-11,47.47810745239258
2006-10-12,47.4191780090332
2006-10-13,47.68855285644531
2006-10-16,47.36866760253906
2006-10-17,47.031944274902344
2006-10-18,47.537025451660156
2006-10-19,47.95793914794922
2006-10-20,47.1834602355957
2006-10-23,46.89725875854492
2006-10-26,46.88883590698242
2006-10-27,46.34165573120117
2006-10-30,46.40900421142578
2006-10-31,46.021759033203125
2006-11-01,45.651371002197266
2006-11-02,45.33989715576172
2006-11-03,43.7320442199707
2006-11-06,43.04176712036133
2006-11-07,42.75554656982422
2006-11-08,41.307621002197266
2006-11-09,41.265541076660156
2006-11-10,39.985984802246094
2006-11-13,40.52473831176758
2006-11-14,40.86145782470703
2006-11-15,41.080345153808594
2006-11-16,41.02141189575195
2006-11-17,40.827796936035156
2006-11-20,40.16276550292969
2006-11-21,44.792724609375
2006-11-22,42.34305953979492
2006-11-23,42.309383392333984
2006-11-24,42.267303466796875
2006-11-27,42.14944076538086
2006-11-28,42.090518951416016
2006-11-29,42.124183654785156
2006-11-30,42.090518951416016
2006-12-01,42.090518951416016
2006-12-04,42.31781005859375
2006-12-05,42.073673248291016
2006-12-06,42.08209991455078
2006-12-07,42.090518951416016
2006-12-08,42.090518951416016
2006-12-11,42.090518951416016
2006-12-12,41.73695373535156
2006-12-13,41.79588317871094
2006-12-14,42.10734558105469
2006-12-15,42.090518951416016
2006-12-18,42.090518951416016
2006-12-19,41.92214584350586
2006-12-20,42.090518951416016
2006-12-21,42.090518951416016
2006-12-22,42.090518951416016
2006-12-26,42.31781005859375
2006-12-27,44.262386322021484
2006-12-28,49.46477127075195
2006-12-29,48.311485290527344
2007-01-02,47.663307189941406
2007-01-03,48.74922180175781
2007-01-04,48.614540100097656
2007-01-05,47.29290771484375
2007-01-08,50.66856384277344
2007-01-09,47.68855285644531
2007-01-10,46.12278747558594
2007-01-11,47.07402420043945
2007-01-12,50.323421478271484
2007-01-15,48.4882698059082
2007-01-16,47.4191780090332
2007-01-17,47.04035949707031
2007-01-18,45.94600296020508
2007-01-19,45.541934967041016
2007-01-22,43.866737365722656
2007-01-23,42.115760803222656
2007-01-24,43.664695739746094
2007-01-25,44.186622619628906
2007-01-29,43.428993225097656
2007-01-31,45.96284484863281
2007-02-01,44.69171142578125
2007-02-02,44.91899871826172
2007-02-05,45.491432189941406
2007-02-06,47.452842712402344
2007-02-07,46.9309196472168
2007-02-08,46.80465316772461
2007-02-09,44.75904846191406
2007-02-12,44.338138580322266
2007-02-13,43.21854019165039
2007-02-14,42.65452194213867
2007-02-15,43.437416076660156
2007-02-19,43.17645263671875
2007-02-20,43.18486785888672
2007-02-21,42.3767204284668
2007-02-22,43.74046325683594
2007-02-23,42.91548156738281
2007-02-26,42.73870849609375
2007-02-27,42.47775650024414
2007-02-28,42.553504943847656
2007-03-01,43.47107696533203
2007-03-02,43.765724182128906
2007-03-05,41.34130859375
2007-03-06,41.58543014526367
2007-03-07,41.164527893066406
2007-03-08,41.45915222167969
2007-03-09,42.15787124633789
2007-03-12,42.368316650390625
2007-03-13,41.75379180908203
2007-03-14,41.24870300292969
2007-03-15,41.66118240356445
2007-03-16,41.24870300292969
2007-03-19,41.905311584472656
2007-03-20,40.48265838623047
2007-03-21,41.47598648071289
2007-03-22,40.962486267089844
2007-03-23,40.533164978027344
2007-03-26,40.31428909301758
2007-03-28,42.28413009643555
2007-03-29,40.14592361450195
2007-03-30,40.38163757324219
2007-04-02,39.62401580810547
2007-04-03,40.07016372680664
2007-04-04,40.15434646606445
2007-04-05,40.07016372680664
2007-04-09,40.844627380371094
2007-04-10,39.161014556884766
2007-04-11,39.817626953125
2007-04-12,39.893375396728516
2007-04-13,39.320960998535156
2007-04-16,38.56332778930664
2007-04-17,38.47914123535156
2007-04-18,38.74852752685547
2007-04-19,38.73168182373047
2007-04-20,38.63909149169922
2007-04-23,38.698028564453125
2007-04-24,38.7232780456543
2007-04-25,39.161014556884766
2007-04-26,39.219940185546875
2007-04-27,39.28728485107422
2007-04-30,39.14418029785156
2007-05-03,38.7232780456543
2007-05-04,38.26026916503906
2007-05-07,37.2080078125
2007-05-08,35.583309173583984
2007-05-09,36.079978942871094
2007-05-10,36.138916015625
2007-05-11,35.84428787231445
2007-05-14,35.499141693115234
2007-05-15,35.18766784667969
2007-05-16,35.036136627197266
2007-05-17,34.98564147949219
2007-05-18,34.80885696411133
2007-05-21,34.21116638183594
2007-05-22,34.514217376708984
2007-05-23,34.01755905151367
2007-05-24,33.512474060058594
2007-05-25,35.54122543334961
2007-05-28,34.514217376708984
2007-05-29,34.514217376708984
2007-05-30,35.21293258666992
2007-05-31,35.30552291870117
2007-06-01,34.48054122924805
2007-06-04,32.97370910644531
2007-06-05,32.53596115112305
2007-06-06,31.248001098632812
2007-06-07,30.700822830200195
2007-06-08,28.756240844726562
2007-06-11,28.958271026611328
2007-06-12,28.72256088256836
2007-06-13,28.478445053100586
2007-06-14,28.613136291503906
2007-06-15,27.097869873046875
2007-06-18,27.240983963012695
2007-06-19,27.434598922729492
2007-06-20,28.02387046813965
2007-06-21,31.93827247619629
2007-06-22,32.763248443603516
2007-06-25,32.93161392211914
2007-06-26,32.40129089355469
2007-06-27,30.347265243530273
2007-06-28,30.490371704101562
2007-06-29,31.12171745300293
2007-07-02,30.237823486328125
2007-07-03,31.07121467590332
2007-07-04,30.296756744384766
2007-07-05,30.625051498413086
2007-07-06,30.48194694519043
2007-07-09,32.04771423339844
2007-07-10,32.70432662963867
2007-07-11,32.47703552246094
2007-07-12,31.52579689025879
2007-07-13,32.552791595458984
2007-07-16,32.569637298583984
2007-07-17,32.82218551635742
2007-07-18,33.10839080810547
2007-07-19,33.57139587402344
2007-07-20,33.1252326965332
2007-07-23,32.71274185180664
2007-07-24,33.46195983886719
2007-07-25,32.26659393310547
2007-07-26,32.03087615966797
2007-07-27,30.995454788208008
2007-07-30,31.248001098632812
2007-07-31,31.68573760986328
2007-08-01,31.189069747924805
2007-08-02,31.416349411010742
2007-08-03,31.155393600463867
2007-08-06,30.67556381225586
2007-08-07,31.155393600463867
2007-08-08,31.76149559020996
2007-08-09,30.810253143310547
2007-08-10,30.035785675048828
2007-08-13,29.24449348449707
2007-08-14,30.61663246154785
2007-08-16,30.296756744384766
2007-08-17,28.89093589782715
2007-08-20,30.633468627929688
2007-08-21,29.345508575439453
2007-08-22,28.958271026611328
2007-08-23,29.202394485473633
2007-08-24,28.64681053161621
2007-08-27,29.471773147583008
2007-08-28,29.875844955444336
2007-08-29,28.764652252197266
2007-08-30,30.970195770263672
2007-08-31,37.16592788696289
2007-09-03,38.20133972167969
2007-09-04,36.349369049072266
2007-09-05,36.66925811767578
2007-09-06,37.03964614868164
2007-09-07,36.70292282104492
2007-09-10,36.3661994934082
2007-09-11,36.67767333984375
2007-09-12,35.35602951049805
2007-09-13,35.26343536376953
2007-09-14,34.88461685180664
2007-09-17,34.90987777709961
2007-09-18,34.943538665771484
2007-09-19,34.893028259277344
2007-09-20,35.84658432006836
2007-09-21,35.27276611328125
2007-09-24,33.79602813720703
2007-09-25,34.597679138183594
2007-09-26,34.86771774291992
2007-09-27,34.80866622924805
2007-09-28,34.42892074584961
2007-10-01,33.77071762084961
2007-10-03,32.800296783447266
2007-10-04,32.42899703979492
2007-10-05,32.89313888549805
2007-10-08,31.18010902404785
2007-10-09,31.509204864501953
2007-10-10,30.319385528564453
2007-10-11,29.483983993530273
2007-10-12,28.72452163696289
2007-10-15,28.884849548339844
2007-10-16,29.1717586517334
2007-10-17,28.935482025146484
2007-10-18,28.530437469482422
2007-10-19,27.171846389770508
2007-10-22,27.154964447021484
2007-10-23,27.627519607543945
2007-10-24,28.665449142456055
2007-10-25,29.526174545288086
2007-10-26,28.85953712463379
2007-10-29,30.260318756103516
2007-10-30,29.247716903686523
2007-10-31,28.910167694091797
2007-11-01,30.58098793029785
2007-11-02,31.18010902404785
2007-11-05,28.842655181884766
2007-11-06,28.454496383666992
2007-11-07,27.889108657836914
2007-11-08,27.424997329711914
2007-11-12,28.59794807434082
2007-11-13,29.21394920349121
2007-11-14,29.062057495117188
2007-11-15,28.36167335510254
2007-11-16,29.500856399536133
2007-11-19,29.534624099731445
2007-11-20,29.04518699645996
2007-11-21,27.678146362304688
2007-11-22,27.340612411499023
2007-11-23,27.214038848876953
2007-11-26,27.02838706970215
2007-11-27,27.500944137573242
2007-11-28,27.214038848876953
2007-11-29,27.171846389770508
2007-11-30,27.171846389770508
2007-12-03,28.209775924682617
2007-12-04,28.19289779663086
2007-12-05,27.54313087463379
2007-12-06,27.239351272583008
2007-12-07,26.986194610595703
2007-12-10,27.28154754638672
2007-12-11,27.3912410736084
2007-12-12,27.695030212402344
2007-12-13,28.530437469482422
2007-12-14,28.825786590576172
2007-12-17,28.614818572998047
2007-12-18,27.86380958557129
