Date,JSLL
2023-05-22,183.87893676757812
2023-05-23,180.19808959960938
2023-05-24,178.54991149902344
2023-05-25,183.1647491455078
2023-05-26,182.94497680664062
2023-05-29,184.12615966796875
2023-05-30,220.93492126464844
2023-05-31,243.73435974121094
2023-06-01,238.98219299316406
2023-06-02,234.09268188476562
2023-06-05,241.37200927734375
2023-06-06,266.0943298339844
2023-06-07,265.3526306152344
2023-06-08,255.7384490966797
2023-06-09,255.46372985839844
2023-06-12,256.94708251953125
2023-06-13,252.4420928955078
2023-06-14,251.61802673339844
2023-06-15,259.4467468261719
2023-06-16,255.46372985839844
2023-06-19,259.3094482421875
2023-06-20,257.9084777832031
2023-06-21,255.46372985839844
2023-06-22,258.2106628417969
2023-06-23,250.98623657226562
2023-06-26,247.77235412597656
2023-06-27,249.42050170898438
2023-06-28,248.56893920898438
2023-06-30,261.23223876953125
2023-07-03,266.8085021972656
2023-07-04,287.5752258300781
2023-07-05,290.4045715332031
2023-07-06,288.4267883300781
2023-07-07,284.5261535644531
2023-07-10,269.390625
2023-07-11,277.08197021484375
2023-07-12,282.3011474609375
2023-07-13,283.4823303222656
2023-07-14,338.1460876464844
2023-07-17,350.5072021484375
2023-07-18,335.4266052246094
2023-07-19,331.2787170410156
2023-07-20,331.0041198730469
2023-07-21,332.6521911621094
2023-07-24,346.11212158203125
2023-07-25,351.3312683105469
2023-07-26,356.4954833984375
2023-07-27,357.0723571777344
2023-07-28,390.5573425292969
2023-07-31,405.33575439453125
2023-08-01,448.0229187011719
2023-08-02,492.8252258300781
2023-08-03,519.717529296875
2023-08-04,490.8474426269531
2023-08-07,465.1362609863281
2023-08-08,486.7820129394531
2023-08-09,494.4459228515625
2023-08-10,510.0209655761719
2023-08-11,530.34814453125
2023-08-14,558.5315551757812
2023-08-16,614.37646484375
2023-08-17,645.0870971679688
2023-08-18,620.2548828125
2023-08-21,589.2421875
2023-08-22,561.0862426757812
2023-08-23,557.2680053710938
2023-08-24,585.1217651367188
2023-08-25,613.4531860351562
2023-08-28,629.2813720703125
2023-08-29,614.4424438476562
2023-08-30,583.7203369140625
2023-08-31,599.0538940429688
2023-09-01,590.7825927734375
2023-09-04,591.6344604492188
2023-09-05,567.1776733398438
2023-09-06,567.727294921875
2023-09-07,568.826416015625
2023-09-08,568.1394653320312
2023-09-11,539.7805786132812
2023-09-12,513.9772338867188
2023-09-13,530.7398071289062
2023-09-14,547.52978515625
2023-09-15,551.6517333984375
2023-09-18,569.2935180664062
2023-09-20,577.0702514648438
2023-09-21,569.1011962890625
2023-09-22,577.0702514648438
2023-09-25,560.5825805664062
2023-09-26,549.947998046875
2023-09-27,538.5989379882812
2023-09-28,523.5126953125
2023-09-29,515.7909545898438
2023-10-03,516.6153564453125
2023-10-04,534.5044555664062
2023-10-05,550.68994140625
2023-10-06,578.2244262695312
2023-10-09,622.6588745117188
2023-10-10,612.793701171875
2023-10-11,595.206787109375
2023-10-12,616.6133422851562
2023-10-13,625.0220336914062
2023-10-16,653.408447265625
2023-10-17,664.7849731445312
2023-10-18,657.0357666015625
2023-10-19,653.5183715820312
2023-10-20,663.6033325195312
2023-10-23,633.1284790039062
2023-10-25,648.32470703125
2023-10-26,657.0357666015625
2023-10-27,683.1412963867188
2023-10-30,751.0432739257812
2023-10-31,809.6571655273438
2023-11-01,771.213134765625
2023-11-02,792.9439697265625
2023-11-03,761.7327880859375
2023-11-06,725.5752563476562
2023-11-07,689.3186645507812
2023-11-08,690.5552368164062
2023-11-09,695.9467163085938
2023-11-10,679.6239013671875
2023-11-13,659.8881225585938
2023-11-15,692.8800659179688
2023-11-16,692.4843139648438
2023-11-17,723.1514892578125
2023-11-20,694.5123291015625
2023-11-21,671.0667114257812
2023-11-22,666.5162353515625
2023-11-23,666.4172973632812
2023-11-24,668.0000610351562
2023-11-28,634.6124267578125
2023-11-29,620.8616333007812
2023-11-30,638.3716430664062
2023-12-01,656.870849609375
2023-12-04,626.747802734375
2023-12-05,611.8099365234375
2023-12-06,595.981689453125
2023-12-07,583.8137817382812
2023-12-08,612.9970703125
2023-12-11,633.1284790039062
2023-12-12,613.3927612304688
2023-12-13,601.5709838867188
2023-12-14,607.40771484375
2023-12-15,621.4058227539062
2023-12-18,622.2960815429688
2023-12-19,602.4119873046875
2023-12-20,600.9280395507812
2023-12-21,596.5258178710938
2023-12-22,597.1688842773438
2023-12-26,594.1021118164062
2023-12-27,599.2957153320312
2023-12-28,593.3106689453125
2023-12-29,584.6546630859375
2024-01-01,587.0289306640625
2024-01-02,588.6611328125
2024-01-03,593.508544921875
2024-01-04,601.3732299804688
2024-01-05,618.28955078125
2024-01-08,606.9130859375
2024-01-09,600.4334106445312
2024-01-10,595.5365600585938
2024-01-11,616.6572875976562
2024-01-12,633.9694213867188
2024-01-15,633.9694213867188
2024-01-16,645.4943237304688
2024-01-17,633.7716064453125
2024-01-18,625.1155395507812
2024-01-19,640.3006591796875
2024-01-23,634.1177978515625
2024-01-24,626.3521118164062
2024-01-25,642.724365234375
2024-01-29,642.4771118164062
2024-01-30,632.5350341796875
2024-01-31,660.0364990234375
2024-02-01,659.3440551757812
2024-02-02,637.5802612304688
2024-02-05,635.453369140625
2024-02-06,667.060302734375
2024-02-07,733.7366333007812
2024-02-08,807.0905151367188
2024-02-09,828.3101196289062
2024-02-12,883.560546875
2024-02-13,872.0850830078125
2024-02-14,867.682861328125
2024-02-15,882.6702270507812
2024-02-16,908.4404907226562
2024-02-19,868.2764892578125
2024-02-20,858.2848510742188
2024-02-21,865.704345703125
2024-02-22,866.1000366210938
2024-02-23,871.6893920898438
2024-02-26,848.590087890625
2024-02-27,863.478515625
2024-02-28,847.2052001953125
2024-02-29,834.097412109375
2024-03-01,837.7576293945312
2024-03-04,841.3684692382812
2024-03-05,855.6138305664062
2024-03-06,812.8283081054688
2024-03-07,813.5206909179688
2024-03-11,776.1759643554688
2024-03-12,737.3969116210938
2024-03-13,700.546875
2024-03-14,735.5667114257812
2024-03-18,796.9505615234375
2024-03-19,781.51806640625
2024-03-20,785.8212890625
2024-03-21,798.8302001953125
2024-03-22,793.1419067382812
2024-03-26,770.2404174804688
2024-03-27,792.9934692382812
2024-03-28,832.6134643554688
2024-04-01,866.8914794921875
2024-04-02,874.8055419921875
2024-04-03,904.5328979492188
2024-04-04,916.404052734375
2024-04-05,912.8922729492188
2024-04-08,965.619873046875
2024-04-09,973.4351196289062
2024-04-10,995.9408569335938
2024-04-12,1070.8280029296875
2024-04-15,1011.027099609375
2024-04-16,1015.1819458007812
2024-04-18,1046.98681640625
2024-04-19,1031.9500732421875
2024-04-22,1063.903076171875
2024-04-23,1035.95654296875
2024-04-24,1010.6314086914062
2024-04-25,1002.5689697265625
2024-04-26,1004.596923828125
2024-04-29,1045.00830078125
2024-04-30,1008.059326171875
2024-05-02,1029.8232421875
2024-05-03,1046.393310546875
2024-05-06,1033.780029296875
2024-05-07,1057.32470703125
2024-05-08,1062.3204345703125
2024-05-09,1039.6663818359375
2024-05-10,1052.279296875
2024-05-13,1068.552978515625
2024-05-14,1109.35986328125
2024-05-15,1155.8553466796875
2024-05-16,1157.537109375
2024-05-17,1172.17822265625
2024-05-21,1182.466552734375
2024-05-22,1184.494384765625
2024-05-23,1175.9373779296875
2024-05-24,1162.3843994140625
2024-05-27,1146.5562744140625
2024-05-28,1089.2283935546875
2024-05-29,1094.1748046875
2024-05-30,1069.9873046875
2024-05-31,1074.7357177734375
2024-06-03,1094.125244140625
2024-06-04,1039.4190673828125
2024-06-05,1091.25634765625
2024-06-06,1042.436279296875
2024-06-07,1094.52099609375
2024-06-10,1064.2000732421875
2024-06-11,1053.4169921875
2024-06-12,1085.073486328125
2024-06-13,1135.080810546875
2024-06-14,1092.54248046875
2024-06-18,1072.262451171875
2024-06-19,1064.793701171875
2024-06-20,1044.117919921875
2024-06-21,1032.494140625
2024-06-24,1040.457763671875
2024-06-25,1053.5655517578125
2024-06-26,1054.505126953125
2024-06-27,1057.5224609375
2024-06-28,1063.4580078125
2024-07-01,1065.7828369140625
2024-07-02,1090.811279296875
2024-07-03,1087.200439453125
2024-07-04,1094.7681884765625
2024-07-05,1099.368408203125
2024-07-08,1083.243408203125
2024-07-09,1110.4481201171875
2024-07-10,1081.957275390625
2024-07-11,1090.1683349609375
2024-07-12,1075.3292236328125
2024-07-15,1088.8326416015625
2024-07-16,1088.1898193359375
2024-07-18,1085.5186767578125
2024-07-19,1070.6798095703125
2024-07-22,1038.7264404296875
2024-07-23,1057.275146484375
2024-07-24,1100.1597900390625
2024-07-25,1089.7724609375
2024-07-26,1144.2315673828125
2024-07-29,1190.726806640625
2024-07-30,1182.7138671875
2024-07-31,1168.8145751953125
2024-08-01,1166.341552734375
2024-08-02,1134.68505859375
2024-08-05,1084.3809814453125
2024-08-06,1075.9227294921875
2024-08-07,1104.9083251953125
2024-08-08,1085.3702392578125
2024-08-09,1094.273681640625
2024-08-12,1202.251708984375
2024-08-13,1242.31689453125
2024-08-14,1226.636962890625
2024-08-16,1315.275146484375
2024-08-19,1401.192626953125
2024-08-20,1360.1495361328125
2024-08-21,1362.2281494140625
2024-08-22,1383.7078857421875
2024-08-23,1373.0670166015625
2024-08-26,1325.7523193359375
2024-08-27,1337.48193359375
2024-08-28,1348.7662353515625
2024-08-29,1386.5289306640625
2024-08-30,1395.0416259765625
2024-09-02,1402.564453125
2024-09-03,1386.5784912109375
2024-09-04,1407.959228515625
2024-09-05,1422.0150146484375
2024-09-06,1484.622802734375
2024-09-09,1484.474365234375
2024-09-10,1438.8919677734375
2024-09-11,1466.1622314453125
2024-09-12,1392.864013671875
2024-09-13,1356.68505859375
2024-09-16,1345.69775390625
2024-09-17,1335.3043212890625
2024-09-18,1392.517578125
2024-09-19,1370.4935302734375
2024-09-20,1374.601318359375
2024-09-23,1441.51513671875
2024-09-24,1513.575927734375
2024-09-25,1575.1444091796875
2024-09-26,1554.0111083984375
2024-09-27,1515.9515380859375
2024-09-30,1523.6229248046875
2024-10-01,1546.2408447265625
2024-10-03,1586.18115234375
2024-10-04,1563.9591064453125
2024-10-07,1485.810791015625
2024-10-08,1485.11767578125
2024-10-09,1532.8779296875
2024-10-10,1559.0098876953125
2024-10-11,1545.597412109375
2024-10-14,1552.971923828125
2024-10-15,1543.5682373046875
2024-10-16,1540.4998779296875
2024-10-17,1539.510009765625
2024-10-18,1580.4400634765625
2024-10-21,1635.2777099609375
2024-10-22,1581.3310546875
2024-10-23,1577.8170166015625
2024-10-24,1564.05810546875
2024-10-25,1576.13427734375
2024-10-28,1565.0479736328125
2024-10-29,1592.1697998046875
2024-10-30,1627.9527587890625
2024-10-31,1726.987060546875
2024-11-01,1705.6063232421875
2024-11-04,1682.83984375
2024-11-05,1700.508544921875
2024-11-06,1688.63037109375
2024-11-07,1674.87158203125
2024-11-08,1688.97705078125
2024-11-11,1850.8170166015625
2024-11-12,1775.0936279296875
2024-11-13,1782.12158203125
2024-11-14,1791.0797119140625
2024-11-18,1939.853759765625
2024-11-19,1898.8245849609375
2024-11-21,1911.940185546875
2024-11-22,1927.13427734375
2024-11-25,1949.2572021484375
2024-11-26,1911.49462890625
2024-11-27,1874.4248046875
2024-11-28,1924.5606689453125
2024-11-29,1918.7698974609375
2024-12-02,2036.2154541015625
2024-12-03,2122.381591796875
2024-12-04,2171.775146484375
2024-12-05,2206.865234375
2024-12-06,2314.263671875
2024-12-09,2312.0859375
2024-12-10,2321.58837890625
2024-12-11,2304.464111328125
2024-12-12,2326.587158203125
2024-12-13,2326.587158203125
2024-12-16,2329.903076171875
2024-12-17,2295.60498046875
2024-12-18,2197.60986328125
2024-12-19,2262.989501953125
2024-12-20,2237.154541015625
2024-12-23,2256.406982421875
2024-12-24,2235.7685546875
2024-12-26,2141.386962890625
2024-12-27,2116.937255859375
2024-12-30,2136.2392578125
2024-12-31,2108.62255859375
2025-01-01,2209.93359375
2025-01-02,2177.21923828125
2025-01-03,2336.63427734375
2025-01-06,2234.63037109375
2025-01-07,2275.0654296875
2025-01-08,2227.156982421875
2025-01-09,2199.73828125
2025-01-10,2191.027587890625
2025-01-13,2160.787841796875
2025-01-14,2167.172119140625
2025-01-15,2186.919921875
2025-01-16,2160.688720703125
2025-01-17,2174.10107421875
2025-01-20,2195.0859375
2025-01-21,2173.50732421875
2025-01-22,2079.422119140625
2025-01-23,2113.12646484375
2025-01-24,2008.796630859375
2025-01-27,1830.0797119140625
2025-01-28,1779.7955322265625
2025-01-29,1890.3118896484375
2025-01-30,1842.4527587890625
2025-01-31,1807.263671875
2025-02-01,1821.072021484375
2025-02-03,1788.0606689453125
2025-02-04,1799.69140625
2025-02-05,1921.195068359375
2025-02-06,1965.688720703125
2025-02-07,1924.263671875
2025-02-10,1846.065673828125
2025-02-11,1782.41845703125
2025-02-12,1796.5732421875
2025-02-13,1809.2928466796875
2025-02-14,1776.0340576171875
2025-02-17,1652.3031005859375
2025-02-18,1595.8321533203125
2025-02-19,1667.44775390625
2025-02-20,1764.7003173828125
2025-02-21,1770.094970703125
2025-02-24,1820.32958984375
2025-02-25,1820.18115234375
2025-02-27,1703.6761474609375
2025-02-28,1552.971923828125
2025-03-03,1515.30810546875
2025-03-04,1626.864013671875
2025-03-05,1678.1876220703125
2025-03-06,1752.129150390625
2025-03-07,1749.209228515625
2025-03-10,1668.9820556640625
2025-03-11,1637.2078857421875
2025-03-12,1633.0999755859375
2025-03-13,1622.607666015625
2025-03-17,1572.1253662109375
2025-03-18,1572.1253662109375
2025-03-19,1644.82958984375
2025-03-20,1682.7408447265625
2025-03-21,1723.5721435546875
2025-03-24,1943.0706787109375
2025-03-25,1903.5264892578125
2025-03-26,1883.9769287109375
2025-03-27,2052.300537109375
2025-03-28,2160.540283203125
2025-04-01,2050.073486328125
2025-04-02,2002.9564208984375
2025-04-03,2117.33349609375
2025-04-04,2066.059326171875
2025-04-07,2009.2916259765625
2025-04-08,2025.525146484375
2025-04-09,2128.815673828125
2025-04-11,2246.409423828125
2025-04-15,2295.60498046875
2025-04-16,2216.813232421875
2025-04-17,2228.39453125
2025-04-21,2288.824462890625
2025-04-22,2252.843505859375
2025-04-23,2210.8740234375
2025-04-24,2231.80908203125
2025-04-25,2128.3701171875
2025-04-28,2139.8525390625
2025-04-29,2154.60107421875
2025-04-30,2083.480712890625
2025-05-02,2098.9716796875
2025-05-05,2228.7900390625
2025-05-06,2247.2509765625
2025-05-07,2179.4462890625
2025-05-08,2157.570556640625
2025-05-09,2156.234619140625
2025-05-12,2261.3564453125
2025-05-13,2243.2421875
2025-05-14,2256.902099609375
2025-05-15,2330.002197265625
2025-05-16,2203.8955078125
2025-05-19,1982.2193603515625
2025-05-20,2114.166015625
2025-05-21,2089.5185546875
2025-05-22,2090.953857421875
2025-05-23,2102.287841796875
2025-05-26,2127.578369140625
2025-05-27,2114.908203125
2025-05-28,2103.525146484375
2025-05-29,2134.705322265625
2025-05-30,2110.602294921875
2025-06-02,2051.458984375
2025-06-03,445.57000732421875
2025-06-04,447.14385986328125
2025-06-05,439.20526123046875
2025-06-06,440.9573059082031
2025-06-09,445.7382507324219
2025-06-10,454.50830078125
2025-06-11,445.6194763183594
2025-06-12,425.53546142578125
2025-06-13,419.59637451171875
2025-06-16,422.219482421875
2025-06-17,429.6928405761719
2025-06-18,421.2791442871094
2025-06-19,410.9352111816406
2025-06-20,422.4669494628906
2025-06-23,420.14080810546875
2025-06-24,423.15985107421875
2025-06-25,421.2296142578125
2025-06-26,418.5075378417969
2025-06-27,419.9923095703125
2025-06-30,422.07098388671875
2025-07-01,466.2676696777344
2025-07-02,456.072265625
2025-07-03,482.1052551269531
2025-07-04,520.0164184570312
2025-07-07,543.27783203125
2025-07-08,523.7283325195312
2025-07-09,544.861572265625
2025-07-10,558.175048828125
2025-07-11,548.6724853515625
2025-07-14,546.0989379882812
2025-07-15,527.3907470703125
2025-07-16,538.823486328125
2025-07-17,531.8450927734375
2025-07-18,532.5874633789062
2025-07-21,545.802001953125
2025-07-22,537.6357421875
2025-07-23,531.9441528320312
2025-07-24,526.1534423828125
2025-07-25,529.271484375
2025-07-28,524.3717651367188
2025-07-29,549.5634155273438
2025-07-30,549.2168579101562
2025-07-31,547.5342407226562
2025-08-01,545.7029418945312
2025-08-04,547.336181640625
2025-08-05,567.2321166992188
2025-08-06,559.956787109375
2025-08-07,575.1014404296875
2025-08-08,541.7930297851562
2025-08-11,530.6572265625
2025-08-12,534.0227661132812
2025-08-13,555.0075073242188
2025-08-14,653.0519409179688
2025-08-18,699.27783203125
2025-08-19,679.2333984375
2025-08-20,717.0455932617188
2025-08-21,710.1166381835938
2025-08-22,712.7891845703125
2025-08-25,708.681396484375
2025-08-26,691.9529418945312
2025-08-28,687.6965942382812
2025-08-29,700.9605712890625
2025-09-01,698.4859619140625
2025-09-02,697.7435913085938
2025-09-03,750.65087890625
2025-09-04,771.2398071289062
2025-09-05,762.4795532226562
2025-09-08,790.046875
2025-09-09,758.817138671875
2025-09-10,754.956787109375
2025-09-11,749.1660766601562
2025-09-12,780.643310546875
2025-09-15,794.8970947265625
2025-09-16,789.1065063476562
2025-09-17,829.4427490234375
2025-09-18,812.7637939453125
2025-09-19,807.91357421875
2025-09-22,811.1845092773438
2025-09-23,821.7901611328125
2025-09-24,806.5259399414062
2025-09-25,809.7968139648438
2025-09-26,795.8211669921875
2025-09-29,796.6636352539062
2025-09-30,791.707763671875
2025-10-01,804.9400024414062
2025-10-03,777.2365112304688
2025-10-06,751.3665771484375
2025-10-07,746.162841796875
2025-10-08,765.2431030273438
2025-10-09,768.2166748046875
2025-10-10,757.9083862304688
2025-10-13,763.55810546875
2025-10-14,729.709228515625
2025-10-15,735.8049926757812
2025-10-16,733.7730712890625
2025-10-17,728.2224731445312
2025-10-20,752.6550903320312
2025-10-21,747.99658203125
2025-10-23,719.153076171875
2025-10-24,726.5869750976562
2025-10-27,734.9624633789062
2025-10-28,730.5021362304688
2025-10-29,734.6651611328125
2025-10-30,739.7201538085938
2025-10-31,735.4580688476562
2025-11-03,765.6396484375
2025-11-04,775.7001342773438
2025-11-06,778.2772216796875
2025-11-07,786.9996337890625
2025-11-10,722.5231323242188
2025-11-11,725.9427490234375
2025-11-12,743.8831176757812
2025-11-13,732.8810424804688
2025-11-14,703.24462890625
2025-11-17,720.045166015625
2025-11-18,705.3756713867188
2025-11-19,700.6675415039062
2025-11-20,709.7368774414062
2025-11-21,685.7998046875
2025-11-24,677.374755859375
2025-11-25,721.58154296875
2025-11-26,736.796142578125
2025-11-27,724.9515380859375
2025-11-28,701.113525390625
2025-12-01,714.9901123046875
2025-12-02,707.5562744140625
2025-12-03,689.4671630859375
2025-12-04,693.0354614257812
2025-12-05,678.5641479492188
2025-12-08,667.859375
2025-12-09,676.63134765625
2025-12-10,667.611572265625
2025-12-11,683.5696411132812
2025-12-12,702.947265625
2025-12-15,734.7147216796875
2025-12-16,744.4778442382812
2025-12-17,738.03515625
2025-12-18,710.0341796875
2025-12-19,724.1090087890625
2025-12-22,705.7721557617188
2025-12-23,704.8305053710938
2025-12-24,704.880126953125
2025-12-26,700.9649047851562
2025-12-29,688.3273315429688
2025-12-30,679.8031005859375
2025-12-31,674.6489868164062
2026-01-01,676.185302734375
2026-01-02,676.185302734375
2026-01-05,655.9155883789062
2026-01-06,668.4044799804688
2026-01-07,678.8615112304688
2026-01-08,679.9022827148438
2026-01-09,672.5675048828125
2026-01-12,680.8934326171875
2026-01-13,710.5794067382812
2026-01-14,723.1673583984375
2026-01-15,723.1673583984375
2026-01-16,708.6961059570312
2026-01-19,707.5067138671875
2026-01-20,669.2965698242188
2026-01-21,691.0035400390625
2026-01-22,688.9715576171875
2026-01-23,678.167724609375
2026-01-27,654.0819702148438
2026-01-28,653.5367431640625
2026-01-29,644.7152709960938
2026-01-30,658.49267578125
2026-02-02,642.8319702148438
2026-02-03,668.75146484375
2026-02-04,712.8095703125
2026-02-05,702.699462890625
2026-02-06,706.0198974609375
2026-02-09,733.9217529296875
2026-02-10,731.9393920898438
2026-02-11,711.421875
