Date,CENTRALBK
2008-01-10,92.41525268554688
2008-01-11,92.65717315673828
2008-01-14,94.07416534423828
2008-01-15,94.14327239990234
2008-01-16,93.0027847290039
2008-01-17,94.17784881591797
2008-01-18,88.12971496582031
2008-01-21,74.82386779785156
2008-01-22,73.26862335205078
2008-01-23,72.95758819580078
2008-01-24,70.60745239257812
2008-01-25,74.72017669677734
2008-01-28,78.10711669921875
2008-01-29,76.34453582763672
2008-01-30,72.75021362304688
2008-01-31,73.8907241821289
2008-02-01,74.99667358398438
2008-02-04,79.0748291015625
2008-02-05,79.17851257324219
2008-02-06,79.24762725830078
2008-02-07,74.51282501220703
2008-02-08,73.40687561035156
2008-02-11,69.9853744506836
2008-02-12,69.08678436279297
2008-02-13,69.36328125
2008-02-14,72.5428695678711
2008-02-15,73.40687561035156
2008-02-18,72.88847351074219
2008-02-19,73.16494750976562
2008-02-20,70.84937286376953
2008-02-21,70.95307159423828
2008-02-22,70.19273376464844
2008-02-25,70.36555480957031
2008-02-26,70.81483459472656
2008-02-27,71.1604232788086
2008-02-28,69.63976287841797
2008-02-29,71.50605010986328
2008-03-03,67.01314544677734
2008-03-04,63.76443099975586
2008-03-05,60.792236328125
2008-03-07,55.746376037597656
2008-03-10,54.67499542236328
2008-03-11,57.267032623291016
2008-03-12,56.57582473754883
2008-03-13,53.77641677856445
2008-03-14,55.71180725097656
2008-03-17,52.29030227661133
2008-03-18,52.601341247558594
2008-03-19,54.53676223754883
2008-03-24,54.36395263671875
2008-03-25,61.103275299072266
2008-03-26,62.4857063293457
2008-03-27,61.379756927490234
2008-03-28,62.4857063293457
2008-03-31,60.06645202636719
2008-04-01,60.30839538574219
2008-04-02,62.935001373291016
2008-04-03,61.6216926574707
2008-04-04,59.92821502685547
2008-04-07,60.72309494018555
2008-04-08,60.8267936706543
2008-04-09,62.935001373291016
2008-04-10,62.07096481323242
2008-04-11,63.59164810180664
2008-04-15,62.76218032836914
2008-04-16,65.04319763183594
2008-04-17,66.28738403320312
2008-04-21,66.14912414550781
2008-04-22,66.5638656616211
2008-04-23,65.56159973144531
2008-04-24,66.90948486328125
2008-04-25,65.38880920410156
2008-04-28,65.28511047363281
2008-04-29,64.97406768798828
2008-04-30,64.07549285888672
2008-05-02,65.04319763183594
2008-05-05,65.83808898925781
2008-05-06,64.69757843017578
2008-05-07,65.14686584472656
2008-05-08,65.38880920410156
2008-05-09,63.41884994506836
2008-05-12,62.58938980102539
2008-05-13,64.28286743164062
2008-05-14,63.660770416259766
2008-05-15,65.00863647460938
2008-05-16,64.38654327392578
2008-05-20,64.38654327392578
2008-05-21,63.52251434326172
2008-05-22,62.243778228759766
2008-05-23,60.89590072631836
2008-05-26,58.85683822631836
2008-05-27,59.78997039794922
2008-05-28,59.75542068481445
2008-05-29,57.232479095458984
2008-05-30,57.50895309448242
2008-06-02,53.9837760925293
2008-06-03,54.2256965637207
2008-06-04,52.70503616333008
2008-06-05,52.635902404785156
2008-06-06,52.39398956298828
2008-06-09,51.59908676147461
2008-06-10,50.735076904296875
2008-06-11,50.94243240356445
2008-06-12,51.115238189697266
2008-06-13,51.115238189697266
2008-06-16,51.84101104736328
2008-06-17,54.12202072143555
2008-06-18,55.262516021728516
2008-06-19,53.603607177734375
2008-06-20,51.149803161621094
2008-06-23,48.41950607299805
2008-06-24,46.449546813964844
2008-06-25,46.10394287109375
2008-06-26,44.65239334106445
2008-06-27,43.85749053955078
2008-06-30,42.16401672363281
2008-07-01,38.396915435791016
2008-07-02,38.949886322021484
2008-07-03,38.46603775024414
2008-07-04,38.70795822143555
2008-07-07,39.122684478759766
2008-07-08,40.22862243652344
2008-07-09,41.887535095214844
2008-07-10,41.85297775268555
2008-07-11,39.744773864746094
2008-07-14,39.191810607910156
2008-07-15,38.46603775024414
2008-07-16,38.08586502075195
2008-07-17,38.98444747924805
2008-07-18,39.53741455078125
2008-07-21,40.055824279785156
2008-07-22,41.05812072753906
2008-07-23,44.10078430175781
2008-07-24,43.456459045410156
2008-07-25,43.420654296875
2008-07-28,43.5638427734375
2008-07-29,41.73823928833008
2008-07-30,42.66893768310547
2008-07-31,41.8098258972168
2008-08-01,42.31098175048828
2008-08-04,44.31555938720703
2008-08-05,46.06956481933594
2008-08-06,45.31785202026367
2008-08-07,45.174659729003906
2008-08-08,45.640010833740234
2008-08-11,46.2485466003418
2008-08-12,45.640010833740234
2008-08-13,45.60421371459961
2008-08-14,44.17237854003906
2008-08-18,43.81441116333008
2008-08-19,43.27747344970703
2008-08-20,43.241676330566406
2008-08-21,42.34677505493164
2008-08-22,42.561546325683594
2008-08-25,42.63314437866211
2008-08-26,42.63314437866211
2008-08-27,42.16779327392578
2008-08-28,40.449581146240234
2008-08-29,42.23938751220703
2008-09-01,42.5257568359375
2008-09-02,43.88600540161133
2008-09-04,43.0984992980957
2008-09-05,42.704734802246094
2008-09-08,42.66893768310547
2008-09-09,42.34677505493164
2008-09-10,42.0962028503418
2008-09-11,41.8098258972168
2008-09-12,41.12970733642578
2008-09-15,38.6597785949707
2008-09-16,39.5546760559082
2008-09-17,38.12283706665039
2008-09-18,38.01544952392578
2008-09-19,38.30181884765625
2008-09-22,38.266021728515625
2008-09-23,37.192134857177734
2008-09-24,37.69328689575195
2008-09-25,36.94157028198242
2008-09-26,36.69098663330078
2008-09-29,34.93697738647461
2008-09-30,35.080169677734375
2008-10-01,35.72449493408203
2008-10-03,34.79379653930664
2008-10-06,32.896602630615234
2008-10-07,33.21877670288086
2008-10-08,31.500558853149414
2008-10-10,29.4959774017334
2008-10-13,30.534061431884766
2008-10-14,31.321582794189453
2008-10-15,30.283489227294922
2008-10-16,30.641448974609375
2008-10-17,29.639163970947266
2008-10-20,29.531776428222656
2008-10-21,29.853939056396484
2008-10-22,29.352794647216797
2008-10-23,28.81585121154785
2008-10-24,26.13114356994629
2008-10-27,25.093059539794922
2008-10-29,24.412933349609375
2008-10-31,25.415224075317383
2008-11-03,27.312414169311523
2008-11-04,28.565275192260742
2008-11-05,28.06413459777832
2008-11-06,26.524906158447266
2008-11-07,27.240819931030273
2008-11-10,28.959035873413086
2008-11-11,27.920948028564453
2008-11-12,27.455598831176758
2008-11-14,27.34821128845215
2008-11-17,26.73967933654785
2008-11-18,25.84477996826172
2008-11-19,25.021461486816406
2008-11-20,25.27203369140625
2008-11-21,25.451019287109375
2008-11-24,24.914077758789062
2008-11-25,24.556116104125977
2008-11-26,24.842485427856445
2008-11-27,24.842485427856445
2008-11-28,23.87598991394043
2008-12-01,24.054969787597656
2008-12-02,24.12656021118164
2008-12-03,24.12656021118164
2008-12-04,24.985666275024414
2008-12-05,24.985666275024414
2008-12-08,24.305545806884766
2008-12-10,24.377132415771484
2008-12-11,25.2004451751709
2008-12-12,25.093059539794922
2008-12-15,26.524906158447266
2008-12-16,27.63458251953125
2008-12-17,27.419801712036133
2008-12-18,28.887447357177734
2008-12-19,29.138011932373047
2008-12-22,28.85164451599121
2008-12-23,27.741966247558594
2008-12-24,27.455598831176758
2008-12-26,27.562986373901367
2008-12-29,28.06413459777832
2008-12-30,28.81585121154785
2008-12-31,30.42667579650879
2009-01-02,32.35966491699219
2009-01-05,33.684120178222656
2009-01-06,33.003990173339844
2009-01-07,29.853939056396484
2009-01-09,29.46018409729004
2009-01-12,28.350500106811523
2009-01-13,28.386301040649414
2009-01-14,28.636871337890625
2009-01-15,27.8493595123291
2009-01-16,28.099933624267578
2009-01-19,28.350500106811523
2009-01-20,27.8493595123291
2009-01-21,27.455598831176758
2009-01-22,27.133438110351562
2009-01-23,26.48910903930664
2009-01-27,27.562986373901367
2009-01-28,28.422096252441406
2009-01-29,27.77776527404785
2009-01-30,27.813560485839844
2009-02-02,26.990251541137695
2009-02-03,26.84706687927246
2009-02-04,26.632287979125977
2009-02-05,26.453311920166016
2009-02-06,26.88286781311035
2009-02-09,27.097640991210938
2009-02-10,27.169227600097656
2009-02-11,28.028337478637695
2009-02-12,27.956743240356445
2009-02-13,27.741966247558594
2009-02-16,26.668088912963867
2009-02-17,25.558406829833984
2009-02-18,25.3436336517334
2009-02-19,25.307838439941406
2009-02-20,25.3436336517334
2009-02-24,24.735095977783203
2009-02-25,24.735095977783203
2009-02-26,23.732807159423828
2009-02-27,23.947586059570312
2009-03-02,23.23166275024414
2009-03-03,22.408355712890625
2009-03-04,22.587329864501953
2009-03-05,22.2293701171875
2009-03-06,21.656635284423828
2009-03-09,21.51345443725586
2009-03-12,21.51345443725586
2009-03-13,21.799819946289062
2009-03-16,22.408355712890625
2009-03-17,22.551536560058594
2009-03-18,22.623130798339844
2009-03-19,22.479942321777344
2009-03-20,22.9810848236084
2009-03-23,23.410640716552734
2009-03-24,23.016887664794922
2009-03-25,23.30325698852539
2009-03-26,23.2674560546875
2009-03-27,25.05726432800293
2009-03-30,24.12656021118164
2009-03-31,24.341341018676758
2009-04-01,24.735095977783203
2009-04-02,26.381715774536133
2009-04-06,27.06184196472168
2009-04-08,28.06413459777832
2009-04-09,30.211898803710938
2009-04-13,32.07329559326172
2009-04-15,34.400047302246094
2009-04-16,31.5721492767334
2009-04-17,32.825016021728516
2009-04-20,32.32387161254883
2009-04-21,31.75113296508789
2009-04-22,31.249988555908203
2009-04-23,31.42896842956543
2009-04-24,32.502845764160156
2009-04-27,33.36195373535156
2009-04-28,31.2857723236084
2009-04-29,30.49827003479004
2009-04-30,30.60565948486328
2009-05-04,32.86080551147461
2009-05-05,32.64603042602539
2009-05-06,32.968196868896484
2009-05-07,33.46934127807617
2009-05-08,34.686405181884766
2009-05-11,34.57902145385742
2009-05-12,34.65061950683594
2009-05-13,35.47392654418945
2009-05-14,35.115966796875
2009-05-15,37.80067443847656
2009-05-18,44.56612777709961
2009-05-19,51.51057052612305
2009-05-20,52.90662384033203
2009-05-21,50.11452865600586
2009-05-22,51.40317916870117
2009-05-25,52.47706985473633
2009-05-26,49.39860153198242
2009-05-27,53.15719223022461
2009-05-28,52.15489959716797
2009-05-29,54.48164749145508
2009-06-01,54.6964225769043
2009-06-02,54.052093505859375
2009-06-03,52.19070053100586
2009-06-04,54.982791900634766
2009-06-05,55.841896057128906
2009-06-08,55.80610275268555
2009-06-09,56.9157829284668
2009-06-10,56.1640625
2009-06-11,55.62712860107422
2009-06-12,55.841896057128906
2009-06-15,55.841896057128906
2009-06-16,56.80840301513672
2009-06-17,57.488529205322266
2009-06-18,58.097049713134766
2009-06-19,60.92495346069336
2009-06-22,60.67435836791992
2009-06-23,61.46187973022461
2009-06-24,63.10851287841797
2009-06-25,63.82443618774414
2009-06-26,66.544921875
2009-06-29,68.65690612792969
2009-06-30,67.40403747558594
2009-07-01,65.82901000976562
2009-07-02,68.80009460449219
2009-07-03,69.55181121826172
2009-07-06,62.10621643066406
2009-07-07,64.36137390136719
2009-07-08,63.53806686401367
2009-07-09,65.9364013671875
2009-07-10,66.58074188232422
2009-07-13,64.50454711914062
2009-07-14,66.86709594726562
2009-07-15,68.1915512084961
2009-07-16,66.6523208618164
2009-07-17,67.08187866210938
2009-07-20,68.04835510253906
2009-07-21,68.04835510253906
2009-07-22,68.7284927368164
2009-07-23,70.62568664550781
2009-07-24,74.59905242919922
2009-07-27,75.11000061035156
2009-07-28,73.7596206665039
2009-07-29,73.68663024902344
2009-07-30,74.48956298828125
2009-07-31,73.94210815429688
2009-08-03,75.36549377441406
2009-08-04,74.08809661865234
2009-08-05,74.27057647705078
2009-08-06,72.88370513916016
2009-08-07,69.67200469970703
2009-08-10,70.07347869873047
2009-08-11,73.504150390625
2009-08-12,72.84720611572266
2009-08-13,74.92752838134766
2009-08-14,75.0370101928711
2009-08-17,70.47492980957031
2009-08-18,71.5698471069336
2009-08-19,70.73040008544922
2009-08-20,72.33625793457031
2009-08-21,71.09537506103516
2009-08-24,73.02969360351562
2009-08-25,73.02969360351562
2009-08-26,74.48956298828125
2009-08-27,74.48956298828125
2009-08-28,74.48956298828125
2009-08-31,74.52605438232422
2009-09-01,74.45307159423828
2009-09-02,74.45307159423828
2009-09-03,74.38005828857422
2009-09-04,74.56254577636719
2009-09-07,75.9129409790039
2009-09-08,74.70854949951172
2009-09-09,75.65745544433594
2009-09-10,81.56990814208984
2009-09-11,89.56266784667969
2009-09-14,89.23418426513672
2009-09-15,91.09553527832031
2009-09-16,88.94221496582031
2009-09-17,91.49698638916016
2009-09-18,90.73054504394531
2009-09-22,92.3729019165039
2009-09-23,99.16127014160156
2009-09-24,102.55543518066406
2009-09-25,99.85470581054688
2009-09-29,101.31456756591797
2009-09-30,117.15410614013672
2009-10-01,107.66497802734375
2009-10-05,104.16130065917969
2009-10-06,102.51895141601562
2009-10-07,100.87659454345703
2009-10-08,99.2342529296875
2009-10-09,97.22693634033203
2009-10-12,99.5262222290039
2009-10-13,99.85470581054688
2009-10-14,102.29997253417969
2009-10-15,99.4897232055664
2009-10-16,103.1028823852539
2009-10-20,105.29268646240234
2009-10-21,102.81092834472656
2009-10-22,101.49705505371094
2009-10-23,102.73794555664062
2009-10-26,99.45323181152344
2009-10-27,94.48970794677734
2009-10-28,96.20503997802734
2009-10-29,94.96414947509766
2009-10-30,97.33641815185547
2009-11-03,93.24883270263672
2009-11-04,95.98606872558594
2009-11-05,97.67777252197266
2009-11-06,100.03145599365234
2009-11-09,115.40392303466797
2009-11-10,110.5494613647461
2009-11-11,114.7051773071289
2009-11-12,113.71221923828125
2009-11-13,112.0205078125
2009-11-16,112.09406280517578
2009-11-17,111.5056381225586
2009-11-18,112.53536987304688
2009-11-19,111.31378173828125
2009-11-20,116.82950592041016
2009-11-23,114.31224822998047
2009-11-24,114.38628387451172
2009-11-25,114.7934799194336
2009-11-26,110.7585220336914
2009-11-27,110.6474380493164
2009-11-30,111.16569519042969
2009-12-01,113.09066009521484
2009-12-02,111.1286849975586
2009-12-03,110.90657806396484
2009-12-04,110.5363998413086
2009-12-07,109.0556640625
2009-12-08,112.68346405029297
2009-12-09,110.7585220336914
2009-12-10,112.35028839111328
2009-12-11,111.38780212402344
2009-12-14,110.16622161865234
2009-12-15,106.46440124511719
2009-12-16,107.64895629882812
2009-12-17,108.16722106933594
2009-12-18,105.39086151123047
2009-12-21,101.83711242675781
2009-12-22,107.05667877197266
2009-12-23,107.05667877197266
2009-12-24,108.13021087646484
2009-12-29,110.90657806396484
2009-12-30,110.86956024169922
2009-12-31,120.86448669433594
2010-01-04,119.12462615966797
2010-01-05,116.27420806884766
2010-01-06,119.82796478271484
2010-01-07,118.16214752197266
2010-01-08,117.8290023803711
2010-01-11,117.90301513671875
2010-01-12,115.4968490600586
2010-01-13,112.79449462890625
2010-01-14,113.86802673339844
2010-01-15,114.97859954833984
2010-01-18,117.45879364013672
2010-01-19,115.83000946044922
2010-01-20,117.12565612792969
2010-01-21,114.5713882446289
2010-01-22,113.86802673339844
2010-01-25,112.46134948730469
2010-01-27,109.61093139648438
2010-01-28,113.94207000732422
2010-01-29,111.05465698242188
2010-02-01,109.94410705566406
2010-02-02,108.72250366210938
2010-02-03,109.12970733642578
2010-02-04,111.05465698242188
2010-02-05,110.12918853759766
2010-02-08,111.60992431640625
2010-02-09,117.0516128540039
2010-02-10,118.68038177490234
2010-02-11,117.75492858886719
2010-02-15,117.75492858886719
2010-02-16,121.67886352539062
2010-02-17,122.49329376220703
2010-02-18,120.05008697509766
2010-02-19,117.19967651367188
2010-02-22,116.97756958007812
2010-02-23,116.27420806884766
2010-02-24,110.79551696777344
2010-02-25,109.27778625488281
2010-02-26,110.12918853759766
2010-03-02,114.2011947631836
2010-03-03,116.79247283935547
2010-03-04,117.79196166992188
2010-03-05,118.53231811523438
2010-03-08,119.97604370117188
2010-03-09,120.08712005615234
2010-03-10,117.86600494384766
2010-03-11,115.7559585571289
2010-03-12,114.05313873291016
2010-03-15,111.90605926513672
2010-03-16,113.38678741455078
2010-03-17,111.64694213867188
2010-03-18,112.0911636352539
2010-03-19,111.83203125
2010-03-22,110.61043548583984
2010-03-23,109.09268188476562
2010-03-25,107.38984680175781
2010-03-26,105.35384368896484
2010-03-29,105.98314666748047
2010-03-30,107.24177551269531
2010-03-31,108.50038146972656
2010-04-01,107.27879333496094
2010-04-05,110.01814270019531
2010-04-06,111.23974609375
2010-04-07,119.42076873779297
2010-04-08,120.53130340576172
2010-04-09,119.82796478271484
2010-04-12,114.97859954833984
2010-04-13,114.2752456665039
2010-04-15,114.16414642333984
2010-04-16,110.90657806396484
2010-04-19,111.23974609375
2010-04-20,113.86802673339844
2010-04-21,113.57189178466797
2010-04-22,114.38628387451172
2010-04-23,115.08963012695312
2010-04-26,116.60737609863281
2010-04-27,116.38529205322266
2010-04-28,114.31224822998047
2010-04-29,115.9410629272461
2010-04-30,119.45780944824219
2010-05-03,109.61093139648438
2010-05-04,108.13021087646484
2010-05-05,109.75900268554688
2010-05-06,109.64795684814453
2010-05-07,109.16670989990234
2010-05-10,109.7960433959961
2010-05-11,108.7965316772461
2010-05-12,108.09318542480469
2010-05-13,107.64895629882812
2010-05-14,106.09420776367188
2010-05-17,105.87210083007812
2010-05-18,110.16622161865234
2010-05-19,110.12918853759766
2010-05-20,109.42584228515625
2010-05-21,107.8710708618164
2010-05-24,108.38934326171875
2010-05-25,104.90961456298828
2010-05-26,106.76054382324219
2010-05-27,106.35333251953125
2010-05-28,105.05770874023438
2010-05-31,107.57493591308594
2010-06-01,106.24227905273438
2010-06-02,108.0191650390625
2010-06-03,109.27778625488281
2010-06-04,110.72149658203125
2010-06-07,109.12970733642578
2010-06-08,111.4248275756836
2010-06-09,110.09217834472656
2010-06-10,109.98112487792969
2010-06-11,108.2042465209961
2010-06-14,107.72301483154297
2010-06-15,107.13072204589844
2010-06-16,107.4638900756836
2010-06-17,106.83457946777344
2010-06-18,106.46440124511719
2010-06-21,106.76054382324219
2010-06-22,106.31631469726562
2010-06-23,106.76054382324219
2010-06-24,106.94562530517578
2010-06-25,105.5389404296875
2010-06-28,105.87210083007812
2010-06-29,104.87260437011719
2010-06-30,104.42838287353516
2010-07-01,103.57698059082031
2010-07-02,103.65100860595703
2010-07-05,103.42890930175781
2010-07-06,104.72454071044922
2010-07-07,103.68801879882812
2010-07-08,107.94458770751953
2010-07-09,107.34715270996094
2010-07-12,107.90724182128906
2010-07-13,107.68321228027344
2010-07-14,107.16046905517578
2010-07-15,108.13944244384766
2010-07-16,107.42402648925781
2010-07-19,111.41525268554688
2010-07-20,114.5028076171875
2010-07-21,115.74535369873047
2010-07-22,114.80404663085938
2010-07-23,118.79524993896484
2010-07-26,115.70771026611328
2010-07-27,116.31015014648438
2010-07-28,114.84168243408203
2010-07-29,113.9003677368164
2010-07-30,125.6104507446289
2010-08-02,128.99920654296875
2010-08-03,131.63491821289062
2010-08-04,132.7268524169922
2010-08-05,134.08236694335938
2010-08-06,131.5596160888672
2010-08-09,132.08677673339844
2010-08-10,132.7645263671875
2010-08-11,134.2329864501953
2010-08-12,138.9772491455078
2010-08-13,140.67164611816406
2010-08-16,142.328369140625
2010-08-17,144.8134765625
2010-08-18,142.81788635253906
2010-08-19,141.38705444335938
2010-08-20,139.57968139648438
2010-08-23,139.9562530517578
2010-08-24,132.3126678466797
2010-08-25,132.5009307861328
2010-08-26,137.13226318359375
2010-08-27,135.51318359375
2010-08-30,134.72244262695312
2010-08-31,135.09901428222656
2010-09-01,137.5841064453125
2010-09-02,139.16552734375
2010-09-03,136.49215698242188
2010-09-06,137.84767150878906
2010-09-07,135.40023803710938
2010-09-08,134.91075134277344
2010-09-09,137.96066284179688
2010-09-13,144.66285705566406
2010-09-14,146.35723876953125
2010-09-15,150.72499084472656
2010-09-16,150.72499084472656
2010-09-17,153.1724395751953
2010-09-20,154.0760955810547
2010-09-21,148.31521606445312
2010-09-22,147.37387084960938
2010-09-23,143.79684448242188
2010-09-24,150.83795166015625
2010-09-27,149.14356994628906
2010-09-28,147.86337280273438
2010-09-29,147.5998077392578
2010-09-30,146.5455322265625
2010-10-01,151.13919067382812
2010-10-04,150.46142578125
2010-10-05,148.84237670898438
2010-10-06,150.8756103515625
2010-10-07,148.5034637451172
2010-10-08,146.20663452148438
2010-10-11,145.86776733398438
2010-10-12,144.7381591796875
2010-10-13,147.07266235351562
2010-10-14,148.5787811279297
2010-10-15,148.35284423828125
2010-10-18,147.71275329589844
2010-10-19,150.91326904296875
2010-10-20,158.10499572753906
2010-10-21,168.57254028320312
2010-10-22,171.5094757080078
2010-10-25,179.75547790527344
2010-10-26,179.7931365966797
2010-10-27,180.0943603515625
2010-10-28,176.25375366210938
2010-10-29,170.3798828125
2010-11-01,177.9857635498047
2010-11-02,175.65127563476562
2010-11-03,175.53834533691406
2010-11-04,180.58383178710938
2010-11-08,183.18190002441406
2010-11-09,182.57696533203125
2010-11-10,182.16104125976562
2010-11-11,178.53146362304688
2010-11-12,172.21746826171875
2010-11-15,176.60324096679688
2010-11-16,169.04151916503906
2010-11-18,169.60867309570312
2010-11-19,163.8617706298828
2010-11-22,167.79383850097656
2010-11-23,163.1056365966797
2010-11-24,149.9104766845703
2010-11-25,158.22830200195312
2010-11-26,142.46218872070312
2010-11-29,140.26930236816406
2010-11-30,142.72686767578125
2010-12-01,150.89349365234375
2010-12-02,150.32635498046875
2010-12-03,147.45289611816406
2010-12-06,145.3356475830078
2010-12-07,141.1011199951172
2010-12-08,133.99310302734375
2010-12-09,123.02865600585938
2010-12-10,127.4144287109375
2010-12-13,131.8758544921875
2010-12-14,138.11422729492188
2010-12-15,134.90049743652344
2010-12-16,136.9421844482422
2010-12-20,133.65284729003906
2010-12-21,135.0895538330078
2010-12-22,135.0517578125
2010-12-23,133.99310302734375
2010-12-24,132.7832489013672
2010-12-27,130.8550262451172
2010-12-28,130.59036254882812
2010-12-29,130.1744842529297
2010-12-30,130.7415771484375
2010-12-31,137.3958740234375
2011-01-03,137.88739013671875
2011-01-04,133.5015869140625
2011-01-05,129.5695343017578
2011-01-06,130.21226501464844
2011-01-07,126.96074676513672
2011-01-10,123.709228515625
2011-01-11,122.27250671386719
2011-01-12,127.4144287109375
2011-01-13,127.26322937011719
2011-01-14,128.2084197998047
2011-01-17,125.52400970458984
2011-01-18,126.28019714355469
2011-01-19,127.26322937011719
2011-01-20,130.7415771484375
2011-01-21,131.2331085205078
2011-01-24,134.48464965820312
2011-01-25,135.95916748046875
2011-01-27,130.8172149658203
2011-01-28,126.39360809326172
2011-01-31,130.1744842529297
2011-02-01,127.79254150390625
2011-02-02,125.75086975097656
2011-02-03,127.9815673828125
2011-02-04,124.16290283203125
2011-02-07,117.16837310791016
2011-02-08,113.80340576171875
2011-02-09,107.67845153808594
2011-02-10,110.92996215820312
2011-02-11,116.6390380859375
2011-02-14,119.43687438964844
2011-02-15,120.2308578491211
2011-02-16,118.9831771850586
2011-02-17,121.44071960449219
2011-02-18,117.7733154296875
2011-02-21,119.47467041015625
2011-02-22,117.54644012451172
2011-02-23,115.80723571777344
2011-02-24,109.87133026123047
2011-02-25,111.04338836669922
2011-02-28,116.37438201904297
2011-03-01,121.85659790039062
2011-03-03,121.89440155029297
2011-03-04,119.3990478515625
2011-03-07,116.18534088134766
2011-03-08,117.20616149902344
2011-03-09,117.24396514892578
2011-03-10,117.50863647460938
2011-03-11,117.35739135742188
2011-03-14,117.20616149902344
2011-03-15,120.26863861083984
2011-03-16,129.4561004638672
2011-03-17,127.25566101074219
2011-03-18,126.67784881591797
2011-03-21,122.0107650756836
2011-03-22,119.788330078125
2011-03-23,118.63265228271484
2011-03-24,118.63265228271484
2011-03-25,120.1883544921875
2011-03-28,122.63301849365234
2011-03-29,122.98861694335938
2011-03-30,126.63334655761719
2011-03-31,124.89989471435547
2011-04-01,126.4555892944336
2011-04-04,129.7447509765625
2011-04-05,131.07821655273438
2011-04-06,128.0112762451172
2011-04-07,129.7447509765625
2011-04-08,128.14462280273438
2011-04-11,127.0778579711914
2011-04-13,128.9447021484375
2011-04-15,128.0112762451172
2011-04-18,124.72211456298828
2011-04-19,124.76654815673828
2011-04-20,128.14462280273438
2011-04-21,127.122314453125
2011-04-25,127.70012664794922
2011-04-26,125.21104431152344
2011-04-27,124.32205963134766
2011-04-28,123.21085357666016
2011-04-29,119.69942474365234
2011-05-02,119.0326919555664
2011-05-03,117.38812255859375
2011-05-04,115.16571044921875
2011-05-05,113.34330749511719
2011-05-06,115.6546401977539
2011-05-09,114.05449676513672
2011-05-10,114.23229217529297
2011-05-11,113.69890594482422
2011-05-12,112.45435333251953
2011-05-13,113.2544174194336
2011-05-16,112.23210906982422
2011-05-17,109.38741302490234
2011-05-18,107.6983871459961
2011-05-19,106.58717346191406
2011-05-20,107.83171081542969
2011-05-23,103.69802856445312
2011-05-24,102.98684692382812
2011-05-25,100.89778137207031
2011-05-26,99.03094482421875
2011-05-27,103.2090835571289
2011-05-30,105.34261322021484
2011-05-31,106.8538589477539
2011-06-01,107.92061614990234
